,Concept_ID,kn,mdf
558,fein::A,ಕೋಮಲ,шува́ня
559,fest::A,ಘನ,кеме
560,flach::A,ಚಪ್ಪಟೆ,лапш
561,glatt::A,ನಯ,вадяв
562,glatt::A,ನಯ,такор
563,hart::A,ಗಟ್ಟಿ,калгода
564,weich::A,ಮೃದುವಾದ,ляпе
565,rund::A,ವರ್ತುಳ,кру́глай
566,spitz::A,ಮೊನಚಾದ,ботаз
567,spitz::A,ಮೊನಚಾದ,оржа
568,scharf::A,ತೀಕ್ಷ್ಣ,оржа
569,stumpf::A,ಮೊಂಡು,ношка
570,schwer::A,ಭಾರಿ,стака
571,schön::A,ಸುಂದರ,мазы
572,heiß::A,ಬಿಸಿ,пси
573,warm::A,ಬಿಸಿ,лямбе
574,kalt::A,ತಣ್ಣನೆಯ,кельме
575,kühl::A,ತಂಪಾದ,эше
576,frisch::A,ನಿರ್ಮಲ,свежай
577,feucht::A,ಒದ್ದೆಯಾದ,летьке
578,nass::A,ಒದ್ದೆಯಾದ,начка
579,trocken::A,ಶುಷ್ಕ,коське
580,voll::A,ತುಂಬಿದ,пяшксе
581,leer::A,ಖಾಲಿ,шава
582,offen::A,ಮುಚ್ಚಲ್ಲದ,панжада
583,offen::A,ಮುಚ್ಚಲ್ಲದ,виде
584,geschlossen::A,ಮುಚ್ಚಿದ,пякстаф
585,geschlossen::A,ಮುಚ್ಚಿದ,сёлгф
586,sauber::A,ಶುದ್ಧ,ару
587,schmutzig::A,ಅಶುದ್ಧ,рда́зу
588,schmutzig::A,ಅಶುದ್ಧ,пя́ндра
589,roh::A,ಹಸಿ,верок
590,reif::A,ಹಣ್ಣಾದ,ке́нерьф
591,lecker::A,ಗುಚಿಕರ,танцти
592,süß::A,ಸಿಹಿ,ламбама
593,bitter::A,ಕಹಿ,сяпи
594,sauer::A,ಹುಳಿಯಾದ,шапама
595,hell::A,ಹೊಳೆಯುವ,валда
596,dunkel::A,ಮಬ್ಬಾದ,шобда
597,schwarz::A,ಕಪ್ಪು,равжа
598,weiß::A,ಬಿಳಿಯ,акша
599,rot::A,ಕೆಂಪು,якстерь
600,gelb::A,ಹಳದಯ,тюжя́
601,blau::A,ನೀಲ,сенем
602,grün::A,ಕಾಯಾದ,пиже
603,grün::A,ಕಾಯಾದ,сянгяря
604,grau::A,ಬೂದುಬಣ್ಣದ,уле
605,bunt::A,ವರ್ಣರಂಜಿತ,сёрмав
606,billig::A,ಅಗ್ಗ,у́цез
607,billig::A,ಅಗ್ಗ,аф пи́тни
608,teuer::A,ದುಬಾರಿಯಾದ,пи́тни
609,wertvoll::A,ಅಮೂಲ್ಯ,питни
610,blind::A,ಅಂಧ,сокор
611,taub::A,ಕಿವುಡಾದ,пярав
612,kräftig::A,ಪ್ರಬಲ,пяк вии
613,stark::A,ಶಕ್ತಿವಂತ,вии
614,schwach::A,ದುರ್ಬಲ,лафча
615,fett::A,ಕೊಬ್ಬಿದ,куя́
616,schlank::A,ತೆಳ್ಳಗಿನ,виде ронга
617,hübsch::A,ಅಂದವಾದ,мазы
618,böse::A,ಕೆಟ್ಟ,кяжи
619,dumm::A,ಮಂದ,аф ёню
620,dumm::A,ಮಂದ,шава пря
621,faul::A,ಆಲಸ,нола
622,fleißig::A,ಕಡಗುವ,ку́лхцонды
623,geizig::A,ಜುಗ್ಗ,кирьжя
624,geizig::A,ಜುಗ್ಗ,жаднай
625,klug::A,ಚತುರ,ёню
626,klug::A,ಚತುರ,пря́ви
627,geschickt::A,ದಕ್ಷ,маштозь тиф
628,lieb::A,ಪ್ರಿಯ,цебярь
629,lustig::A,ಖುಷಿಯಾದ,ра́хси
630,sanft::A,ಸೌಮ್ಯ,сетьме
631,hungrig::A,ಹಸಿದ,вача
632,hungrig::A,ಹಸಿದ,вачеда
633,krank::A,ಅಸ್ವಸ್ಥ,сяряди
634,nackt::A,ನಗ್ನ,штада
635,nackt::A,ನಗ್ನ,кърхтапа
636,traurig::A,ದುಃಖಿತ,ла́жнай
637,lebendig::A,ಜೀವಂತ,эряй
638,gut::A,ಒಳ್ಳೆಯ,пара
639,gut::A,ಒಳ್ಳೆಯ,цебярь
640,schlecht::A,ದುಷ್ಟ,кальдяв
641,richtig::A,ಸರಿ,виде
642,schlimm::A,ಅಸಹ್ಯ,кальдяв
643,wahr::A,ನಿಜ,афкуксонь
644,alt::A,ಮುದಿ,ташта
645,neu::A,ಹೊಸ,од
646,ehemalig::A,ಮಾಜೀ,и́нгольдень
647,alt[Lebewesen]::A,ವೃದ್ಧ,сире
648,jung::A,ಎಳ,од
649,arm::A,ಬಡ,а́шу
650,reich::A,ಶ್ರೀಮಂತ,козя
651,bekannt::A,ಅಪ್ತ,содаф
652,berühmt::A,ಪ್ರಸಿದ್ಧ,содавикс
653,fremd::A,ಪರಕೀಯ,лия
654,fremd::A,ಪರಕೀಯ,аф содаф
655,verschieden::A,ಬೇರೆ,аф фкя ла́цонь
656,nah::A,ಹತ್ತಿರವಾದ,мала
657,nah::A,ಹತ್ತಿರವಾದ,аф ичкоздень
658,fern::A,ದೂರದ,и́чкоздень
659,fern::A,ದೂರದ,куна́рдонь
660,linker::A,ಎಡ,кержи
661,rechter::A,ಬಲ,види
662,anderer::A,ಇತರ,лия
663,erster::A,ಪ್ರಥಮ,васенце
664,zweiter::A,ದ್ವಿತೀಯ,омбоце
665,dritter::A,ಮೂರನೆಯಜಗತ್ತು,колмоце
666,letzter::A,ಅಂತ್ಯ,ме́кольце
667,allein::ADV,ಒಬ್ಬನೇ,ськамонза
668,auf einmal::ADV,ಒಡನೆ,вихцок
669,zusammen::ADV,ಒಟ್ಟಿಗೆ,марс
670,zusammen::ADV,ಒಟ್ಟಿಗೆ,ма́рса
671,lange::ADV,ದೀರ್ಘ,кува́тьс
672,plötzlich::ADV,ಅನಾಮತ್ತು,а́пак учт
673,sofort::ADV,ಜಾಗ್ರತೆ,тяникиге
674,später::ADV,ತರುವಾಯ,ме́ле
675,jetzt::ADV,ಈಗ,тяни
676,heute::ADV,ಇಂದು,тячи
677,morgen::ADV,ನಾಳೆ,ва́нды
678,bald::ADV,ಬೇಗ,курок
679,dann::ADV,ಆಗ,меле
680,dann::ADV,ಆಗ,сяда меле
681,gestern::ADV,ನಿನ್ನೆ,ися́к
682,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,весть
683,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,мзя́рда-бди
684,damals::ADV,ಆಗ,эста
685,danach::ADV,ಆಮೇಲೆ,меле
686,vorher::ADV,ಮುಂಚೆ,инголи
687,zuerst::ADV,ಮೊದಲಿಗೆ,ва́сенда
688,einmal::ADV,ಒಮ್ಮೆ,весть
689,manchmal::ADV,ಆಗಾಗ,лия́ста
690,manchmal::ADV,ಆಗಾಗ,ко́ста-ко́ста
691,oft::ADV,ಅನೇಕಸಲ,си́деста
692,immer::ADV,ಯಾವಾಗಲೂ,фалу
693,immer::ADV,ಯಾವಾಗಲೂ,най
694,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,аф мзя́рдонга
695,hier::ADV,ಇಲ್ಲಿ,тяса
696,hierhin::ADV,ಇತ್ತ,сей
697,hierhin::ADV,ಇತ್ತ,тяза
698,von hier::ADV,ಇಲ್ಲಿಂದ,тя́ста
699,dort::ADV,ಅಲ್ಲಿ,тоса
700,dorthin::ADV,ಅಲ್ಲಿಗೆ,тов
701,dorthin::ADV,ಅಲ್ಲಿಗೆ,тоза
702,geradeaus::ADV,ಸೀದಾ,ви́деста
703,vorwärts::ADV,ಮುನ್ನೆಡೆವ,и́нголи
704,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,ме́ки
705,zurück::ADV,ಹಿಂದಕ್ಕೆ,ме́ки
706,unten::ADV,ಕೆಳಗೆ,ала
707,hinab::ADV,ಕೆಳಕ್ಕೆ,алу
708,oben::ADV,ಮೇಲೆ,вяре
709,hinauf::ADV,ಮೇಲಕ್ಕೆ,вяри
710,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,се́мбе ва́стова
711,nicht::ADV,ಇಲ್ಲ,аф
712,nicht::ADV,ಅಲ್ಲ,аф
713,ein wenig::ADV,ತುಸು,аф лама
714,kaum::ADV,ಕಠಿನವಾಗಿ,а́ньцек
715,sehr::ADV,ಬಹು,пяк
716,so::ADV,ಅಷ್ಟು,ста́не
717,noch::ADV,ಇನ್ನು,нинге
718,nur::ADV,ಕೇವಲ,аньцек
719,schon::ADV,ಆಗಲೇ,ни
720,wieder::ADV,ಪುನಃ,та́га
721,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,стак
722,vor::PRP,ಮುಂದೆ,инголе
723,hinter::PRP,ಹಿಂದ,фтала
724,hinter::PRP,ಹಿಂದ,мельге
725,unter::PRP,ಕೆಳ,ала
726,durch::PRP,ನೇರವಾಗಿ,пачк
727,neben::PRP,ಅಧರ ಬಲಿಕ,ваксса
728,zwischen::PRP,ನಡುವೆ,ёткса
729,wegen::PRP,ಅಧಕ್ಕಗಿ,сюнеда
730,dies::PRN,ಈ,тя
731,das::PRN,ಅದು,ся
732,das::PRN,ಅದು,тона
733,alles::PRN,ಎಲ್ಲ,сембе
734,ich::PRN,ನಾನು,мон
735,du::PRN,ನೀನು,тон
736,er::PRN,ಅವನು,сон
737,er::PRN,ಇವನು,сон
738,wir::PRN,ನಾವು,минь
739,ihr::PRN,ನೀವು,тинь
740,sie::PRN,ಅವರು,синь
741,was::FPRN,ಏನು,мезе
742,wer::FPRN,ಯಾರಿಗೆ,кие
743,wo::FADV,ಎಲ್ಲಿ,коса
744,wohin::FADV,ಎಲ್ಲಿಗೆ,ков
745,wohin::FADV,ಎಲ್ಲಿಗೆ,коза
746,wie::FADV,ಹೇಗೆ,ко́да
747,warum::FADV,ಏಕೆ,мес
748,wieviel::FNUM,ಎಷ್ಟು,мзя́ра
749,eins::NUM,ಒಂದು,фкя
750,zwei::NUM,ಎರಡು,кафта
751,drei::NUM,ಮೂರು,колма
752,vier::NUM,ನಾಲ್ಕು,ниле
753,fünf::NUM,ಅಯ್ದು,вете
754,sechs::NUM,ಆರು,кота
755,sieben::NUM,ಏಳು,сисем
756,acht::NUM,ಎಂಟು,кафкса
757,neun::NUM,ಒಂಭಬತ್ತು,ве́йхкса
758,zehn::NUM,ಹತ್ತು,кемонь
759,elf::NUM,ಹನ್ನೊಂದು,кефкие
760,zwölf::NUM,ಹನ್ನೆರಡು,кемгафтува
761,zwanzig::NUM,ಇಪ್ಪತ್ತು,комсь
762,dreißig::NUM,ಮೂವತ್ತು,колмогемонь
763,vierzig::NUM,ನಲವತ್ತು,нильге́монь
764,fünfzig::NUM,ಐವತ್ತು,ве́дьгемонь
765,sechzig::NUM,ಅರುವತ್ತು,ко́дгемонь
766,siebzig::NUM,ಎಪ್ಪತ್ತು,сизьге́монь
767,achtzig::NUM,ಎಂಬತ್ತು,ка́фксогемонь
768,neunzig::NUM,ತೊಂಬತ್ತು,ве́йхксогемонь
769,hundert::NUM,ನೂರು,сяда
770,tausend::NUM,ಸಾವಿರ,тёжянь
771,und::CNJ,ಮತ್ತು,и
772,und::CNJ,ಮತ್ತು,дъ
773,oder::CNJ,ಅಥವಾ,или
774,oder::CNJ,ಅಥವಾ,али
775,stehen::V,ನಿಲ್ಲು,а́щемс стя́да
776,sitzen::V,ಕುಳ್ಳಿರು,ащемс озада
777,liegen::V,ಮಲಗಿಕೊ,ма́дозь а́щемс
778,hängen::V,ಇಳಿಯಬಿಡು,нюрьгомс
779,werden::V,ಆಗು,арамс
780,werden::V,ಆಗು,тиевомс
781,passieren::V,ಆಗು,лисэмс
782,passieren::V,ಆಗು,эвондамс
783,beginnen::V,ಆರಂಭಿಸು,ушедомс
784,enden::V,ಕೊನೆಗಾಣು,лоткамс
785,wechseln::V,ಮಾರ್ಪಡಿಸು,по́лафнемс
786,aufgehen[Sonne]::V,ಮೂಡು,стямс
787,aufgehen[Sonne]::V,ಮೂಡು,лисемс
788,untergehen[Sonne]::V,ಮುಳುಗು,валгомс
789,scheinen[Sonne]::V,ಹೊಳೆ,ва́лдоптомс
790,donnern::V,ಗುಡುಗಾಗು,торамс
791,wehen::V,ತೀಡು,уфа́мс
792,strömen::V,ಹರಿ,шудемс
793,fließen::V,ಹರಿ,шудемс
794,sich drehen::V,ಸುತ್ತು,шаромс
795,schwanken::V,ಓಲಾಡು,якамс
796,schwingen::V,ತೂಗು,люксемс
797,schwingen::V,ತೂಗು,нюрьсемс
798,fallen::V,ಉದುರು,прамс
799,fallen::V,ಉದುರು,прашендомс
800,brennen::V,ಉರಿ,паломс
801,rauchen::V,ಹೊಗೆಬಿಡು,качадомс
802,regnen::V,ಸುರಿ,пиземс
803,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,эйндамс
804,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кельмомс
805,tauen::V,ಬೆಚ್ಚಗಾಗು,соламс
806,schmelzen::V,ಕರಗು,соламс
807,trocknen::V,ಒಣಗು,коськомс
808,sieden::V,ಕುದಿ,лакамс
809,faulen::V,ಕೊಳೆ,наксадомс
810,verfaulen::V,ನಶಿಸು,наксадомс
811,reißen::V,ಒಡೆ,сязевомс
812,versinken::V,ಮುಳುಗು,ваямс
813,vergehen::V,ಸಾಗು,ётамс
814,erscheinen::V,ತೋರು,эвондамс
815,verschwinden::V,ಮಾಯವಾಗು,юма́мс
816,sinken::V,ಕುಸಿ,валгомс
817,abnehmen::V,ತಗ್ಗು,киремс
818,zunehmen::V,ಬೆಳೆ,ламокстомс
819,zunehmen::V,ಬೆಳೆ,рашнемс
820,steigen::V,ಉಬ್ಬು,кеподемс
821,wachsen::V,ಬೆಳೆ,касомс
822,glänzen::V,ಮಿರುಗು,цинзелдомс
823,glänzen::V,ಮಿರುಗು,цифордомс
824,funkeln::V,ಮಿನುಗು,ци́фтордомс
825,lärmen::V,ಶಬ್ದ ಮಾಡಲು,жалнамс
826,läuten::V,ಬಾರಿಸು,гайфтемс
827,klingeln::V,ಅನುರಣಿಸು,гайфтемс
828,klirren::V,ಕಿಣಿಕಿಣಿಸು,ка́нзеркшнемс
829,brausen::V,ಅಬ್ಬರಿಸು,жоледемс
830,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,вжнамс
831,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,гамнамс
832,klingen::V,ಉಸಿರು,кайгомс
833,bellen::V,ಬಗುಳು,ува́мс
834,heulen::V,ಅರಚು,сувомс
835,heulen::V,ಅರಚು,урнамс
836,blasen::V,ಗಾಳಿ ಊದು,уфа́мс
837,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,вяшкомс
838,schreien::V,ಕರೆ,пешкодомс
839,stöhnen::V,ನರಳು,куфцемс
840,zittern::V,ನಡುಗು,таромс
841,leben::V,ಇರು,эрямс
842,geboren werden::V,ಉಂಟಾಗು,шачемс
843,atmen::V,ಉಸಿರು,ажнамс
844,trinken::V,ಕುಡಿ,симомс
845,essen::V,ತಿನ್ನು,ярхцамс
846,schlucken::V,ನುಂಗು,нилемс
847,müde werden::V,ಬಳಲು,сиземс
848,einschlafen::V,ನಿದ್ಧೆಹೋಗು,матодовомс
849,schlafen::V,ನಿದ್ರಿಸು,удомс
850,aufwachen::V,ಏಳು,съргоземс
851,aufstehen::V,ಏಳು,стямс
852,sich erholen::V,ಸುಧಾರಿಸು,ваймосемс
853,krank werden::V,ಬೇನೆಬೀಳು,сярядькстомс
854,krank sein::V,ಕೆಟ್ಟ ಎಂದು,сярядемс
855,schmerzen::V,ಕಚ್ಚು,сярядемс
856,husten::V,ಕೆಮ್ಮು,козомс
857,genesen::V,ಮತ್ತೆಹೊದಿಸು,пъ́чкамс
858,sterben::V,ಮೃತಪಡು,куломс
859,umkommen::V,ಹಾಳಾಗು,юма́мс
860,sich bewegen::V,ಚಲಿಸು,шаштомс
861,sich rühren::V,ಕದಲು,сърхка́мс
862,sich erheben::V,ಏಳು,стямс
863,sich setzen::V,ಕೂರು,озамс
864,hinfallen::V,ಬೀಳು,прамс
865,hinfallen::V,ಬೀಳು,сяворемс
866,laufen::V,ನಡೆ,якамс
867,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,молемс
868,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,аськолямс
869,spazierengehen::V,ವಿಹರಿಸು,якамс
870,eilen::V,ಮುನ್ನುಗ್ಗು,эряскодомс
871,sich beeilen::V,ಆತುರಪಡು,эряскодомс
872,sausen::V,ಒಗೆ,лиемс
873,rennen::V,ಓಡು,арнемс
874,springen::V,ಜಿಗಿ,комотнемс
875,klettern::V,ಏರು,ку́цемс
876,schaukeln::V,ತೂಗು,нюрямс
877,kriechen::V,ತೆವಳು,шаштомс комада
878,schwimmen::V,ಈಜು,уемс
879,tauchen::V,ಕೆಳಗಿಳಿ,юпиемс
880,tauchen::V,ಕೆಳಗಿಳಿ,чёпафнемс
881,rudern::V,ಸಾಗಿಸು,па́немс ве́неж
882,fahren::V,ನಡೆಸು,ардомс
883,fliegen::V,ಹಾರು,лиемс
884,gehen::V,ಹೋಗು,молемс
885,weggehen::V,ಹೊರಡು,тумс
886,abfahren::V,ತೆರಳು,тумс
887,anhalten::V,ನಿಲ್ಲು,лоткамс
888,hineingehen::V,ಒಳಹೊಗು,сува́мс
889,eintreten::V,ಒಳಹೊಗು,сува́мс
890,kommen::V,ಬರು,самс
891,ankommen::V,ಬರು,самс
892,ankommen::V,ಬರು,пачкодемс
893,zurückkommen::V,ಹಿಂದಿರುಗು,мърдамс
894,bleiben::V,ಇರು,иля́домс
895,warten::V,ಇರು,учемс
896,erwarten::V,ನಿರೀಕ್ಷಿಸು,учемс
897,suchen::V,ಹುಡುಕು,вешемс
898,finden::V,ಕಂಡುಕೊ,мумс
899,versuchen::V,ಪ್ರಯತ್ನಿಸು,варчсемс
900,vorbereiten::V,ಸಿದ್ಧವಾಗು,анокламс
901,lieben::V,ಪ್ರೀತಿಸು,кельгомс
902,mögen::V,ಇಷ್ಟಪಡು,кельгомс
903,lachen::V,ನಗು,рахамс
904,lachen::V,ನಗು,рахсемс
905,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,токамс седи
906,weinen::V,ಅಳು,авардемс
907,schimpfen::V,ಗೊಣಗು,сюцемс
908,sich ärgern::V,ಗಣಗಾಡು,кяжиямс
909,sich fürchten::V,ನಡುಗು,пелемс
910,fürchten::V,ಹೆದರು,пелемс
911,fliehen::V,ಓಡಿಹೋಗು,ворьгодемс
912,flüchten::V,ಪಾರಾಗು,ша́домс
913,flüchten::V,ಪಾರಾಗು,во́рьгодемс
914,sehen::V,ಕಾಣು,няемс
915,anschauen::V,ನೋಡು,ваномс
916,ansehen::V,ನಿರೀಕ್ಷಿಸು,ваномс
917,hören::V,ಕೇಳು,марямс
918,zuhören::V,ಆಲಿಸು,ку́лхдоньомс
919,probieren::V,ರುಚಿ ನೋಡು,варжамс
920,riechen::V,ಮೂಸು,никса́мс
921,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,марямс
922,scheinen::V,ತೋರು,ня́евомс
923,zu sehen sein::V,ಕಾಣಿಸು,ня́евомс
924,vernehmen::V,ಕೇಳು,марямс
925,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,паломс
926,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,кельмомс
927,tun::V,ಮಾಡು,тиемс
928,können::V,ಮಾಡಬಲ್ಲ,маштомс
929,wollen::V,ಬಯಸು,-не-
930,anfangen::V,ಪ್ರಾರಂಭಿಸು,ушедомс
931,beenden::V,ನಿಲ್ಲಿಸು,аде́ламс
932,aufhören::V,ಮುಗಿಸು,лоткамс
933,gelingen::V,ಯಶಸ್ವಿಯಾಗು,удалакшнемс
934,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,лисемс
935,öffnen::V,ತೆರೆ,панжемс
936,schließen::V,ಮುಚ್ಚು,сёлгомс
937,stellen::V,ಇಕ್ಕು,путомс
938,setzen::V,ಇಡು,озафнемс
939,setzen::V,ಇಡು,озавтнемс
940,legen::V,ಇಡು,путомс
941,berühren::V,ತಾಕು,токамс
942,verbinden::V,ಕೂಡಿಸು,сотомс
943,bedecken::V,ಮುಚ್ಚು,комачамс
944,bedecken::V,ಮುಚ್ಚು,вельхтямс
945,aufhängen::V,ತೂಗುಹಾಕು,повфтамс
946,anzünden::V,ಹತ್ತಿಸು,крьвя́стемс
947,aufheben::V,ಆಯಿ,кеподемс
948,aufheben::V,ಆಯಿ,касфтомс
949,zurücklassen::V,ಬಿಡು,ка́домс
950,verlieren::V,ಕಳೆ,юма́фтомс
951,fallen lassen::V,ಬೀಳಿಸು,прафтомс
952,machen::V,ಮಾಡು,тиемс
953,herstellen::V,ತಯಾರಿಸು,анокламс
954,bauen::V,ಕಟ್ಟು,путомс
955,reparieren::V,ಸರಿಪಡಿಸು,петемс
956,verbessern::V,ತಿದ್ದು,цебярьгофтомс
957,ändern::V,ಬದಲಾಯಿಸು,полафтомс
958,graben::V,ಅಗೆ,шу́вомс
959,graben::V,ಅಗೆ,та́ргамс
960,beugen::V,ಬಗ್ಗಿಸು,мяндемс
961,biegen::V,ಬಗ್ಗಿಸು,комафтомс
962,drehen::V,ತಿರುಗು,шо́вамс
963,drehen::V,ತಿರುಗು,ша́рфнемс
964,wenden::V,ತಿರುಗು,ша́рфтомс
965,umdrehen::V,ತಿರುಗಿಸು,шарфтомс
966,heben::V,ಎತ್ತು,ке́подемс
967,hochheben::V,ಎತ್ತು,ке́подемс
968,hochheben::V,ಎತ್ತು,ка́сфтомс
969,ergreifen::V,ಆಕ್ರಮಿಸು,фатямс
970,halten::V,ಹಿಡಿ,кирдемс
971,drücken::V,ಒತ್ತು,люпшта́мс
972,schieben::V,ನೂಕು,шашфтомс
973,kratzen::V,ತರಚಿಕೊಳ್ಳು,а́нгорямс
974,kratzen::V,ತರಚಿಕೊಳ್ಳು,киськоря́мс
975,lecken::V,ನೆಕ್ಕು,нолсемс
976,beißen::V,ಕಚ್ಚು,сускомс
977,abreißen::V,ಹರಿ,сяземс
978,abschneiden::V,ಕತ್ತರಿಸು,керомс
979,binden::V,ಕಟ್ಟು,сотомс
980,stecken::V,ಸಿಕ್ಕಿಸು,сялгомс
981,brechen::V,ಮುರಿ,си́ннемс
982,brechen::V,ಮುರಿ,ка́лафтомс
983,klopfen::V,ತಟ್ಟು,чакамс
984,klopfen::V,ತಟ್ಟು,чакиемс
985,hauen::V,ಹೊಡೆ,шавомс
986,hauen::V,ಹೊಡೆ,пиксомс
987,kleben::V,ಅಂಟಿಸು,пе́тфнемс
988,reiben::V,ಉಜ್ಜು,шо́вамс
989,streichen::V,ಹರಡು,вадемс
990,schleifen::V,ಮಸೆ,шо́вамс
991,schneiden::V,ಕತ್ತರಿಸು,керомс
992,rütteln::V,ಕುಲುಕಿಸು,та́рфтомс
993,schütteln::V,ಅಲುಗಿಸು,шука́демс
994,schwenken::V,ತೂಗಾಡು,яфодемс
995,schütten::V,ಎರೆ,каямс
996,schütten::V,ಎರೆ,нюрьхтя́мс
997,füllen::V,ತುಂಬಿಸು,пяшкодемс
998,einwickeln::V,ಹೊದಿಸು,тапардамс
999,tragen::V,ಹೊರು,кандомс
1000,schleppen::V,ಜಗ್ಗು,ускомс
1001,ziehen::V,ಎಳೆ,ускомс
1002,aufbewahren::V,ಇಟ್ಟುಕೊ,ванфтомс
1003,werfen::V,ಎಸೆ,ёрямс
1004,fangen::V,ಹಿಡಿ,кунда́мс
1005,packen::V,ಸೆಳೆ,фатямс
1006,verstecken::V,ಮುಚ್ಚಿಡು,кяшемс
1007,teilen::V,ವಿಭಜಿಸು,явомс
1008,schicken::V,ಕಳುಹಿಸು,кучемс
1009,bringen::V,ತರು,кандомс
1010,bringen::V,ತರು,пачфтемс
1011,hinzufügen::V,ಕೂಡಿಸು,пу́томс та́га
1012,hinzufügen::V,ಕೂಡಿಸು,ма́ксомс та́га
1013,bekommen::V,ಸಂಪಾದಿಸು,сявомс
1014,erhalten::V,ಪಡೆ,сявомс
1015,nehmen::V,ಹಿಡಿ,сявомс
1016,wählen::V,ಆರಿಸು,ко́чкамс
1017,auswählen::V,ಆಯಿ,кочкамс
1018,bewahren::V,ರಕ್ಷಿಸಿಡು,ванфтомс
1019,behindern::V,ಅಡ್ಡಿಮಾಡು,шорямс
1020,verderben::V,ಕೆಡಿಸು,коламс
1021,verderben::V,ಕೆಡಿಸು,гастямс
1022,beschädigen::V,ಹಾಳುಮಾಡು,тиендемс зиян
1023,zerbrechen::V,ಮುರಿ,тапамс
1024,zerreißen::V,ಸೀಳು,сяземс
1025,zerstören::V,ಅಳಿಸು,ка́лафтомс
1026,verbrennen::V,ಸುಡು,пълхта́мс
1027,geben::V,ಕೊಡು,ма́ксомс
1028,reichen::V,ಕೊಡು,максомс
1029,schenken::V,ಅರ್ಪಿಸು,каземс
1030,versprechen::V,ವಾಗ್ದಾನಮಾಡು,ма́ксомс вал
1031,wünschen::V,ಬಯಸು,арьсемс
1032,loben::V,ಹೊಗಳು,шна́мс
1033,küssen::V,ಚುಂಬಿಸು,палсемс
1034,wiegen::V,ತೂಗು,нюря́фтомс
1035,zudecken::V,ಹಾಸು,вельхтямс
1036,wecken::V,ಎಬ್ಬಿಸು,стя́фтомс
1037,wecken::V,ಎಬ್ಬಿಸು,съ́ргозьфтемс
1038,zeigen::V,ತೋರಿಸು,няфтемс
1039,führen::V,ದಾರಿತೋರಿಸು,вятемс
1040,lehren::V,ಕಲಿಸು,тонафтомс
1041,unterrichten::V,ಬೋಧಿಸು,тонафтомс
1042,aufziehen::V,ಸಲಹು,касфтомс
1043,leiten::V,ಮುಂದಾಳಾಗಿರು ,вятемс
1044,antreiben::V,ಓಡಿಸು,вятемс
1045,lassen::V,ಮಾಡಲುಬಿಡು,кошардомс
1046,einladen::V,ಆಹ್ವಾನಿಸು,тердемс
1047,einladen::V,ಆಹ್ವಾನಿಸು,серьгядемс
1048,vereinigen::V,ಒಂದಾಗು,пуроптомс
1049,vereinigen::V,ಒಂದಾಗು,кочкамс марса
1050,besuchen::V,ಭೇಟಿಯಾಗು,варжамс
1051,treffen::V,ಸಂಧಿಸು,васьфтомс
1052,sich versammeln::V,ನೆರೆ,кочкавомс
1053,spielen::V,ಆಡು,налхксемс
1054,singen::V,ಹಾಡು,морамс
1055,tanzen::V,ಕುಣಿ,кштимс
1056,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,явомс
1057,verlassen::V,ಕಳೆ,кадондомс
1058,retten::V,ರಕ್ಷಿಸು,идемс
1059,retten::V,ರಕ್ಷಿಸು,араламс
1060,bewachen::V,ಕಾಪಾಡು,ваномс
1061,schützen::V,ಸಂರಕ್ಷಿಸು,а́раламс
1062,verteidigen::V,ಕಾಪಿಡು,а́раламс
1063,sich schlagen::V,ಕಿತ್ತಾಟ,тюремс
1064,schießen::V,ಎಸೆ,ляцемс
1065,siegen::V,ಗೆಲ್ಲು,сяськомс
1066,ärgern::V,ರೇಗಿಸು,кяжияфтомс
1067,schlagen::V,ಹೊಡೆ,токамс
1068,treten::V,ಒದೆ,тапамс
1069,stechen::V,ಚುಚ್ಚು,пупамс
1070,stechen::V,ಚುಚ್ಚು,сялгомс
1071,stoßen::V,ತಳ್ಳು,тостядемс
1072,stehlen::V,ಕದಿ,саламс
1073,stören::V,ಕತಕು,шорсемс
1074,belästigen::V,ತೊಂದರೆ,токсамс
1075,belästigen::V,ತೊಂದರೆ,аф кадомс ваймама
1076,verbergen::V,ಮರೆಮಾಜು,кяшемс
1077,täuschen::V,ಠಕ್ಕಿಸು,васькафтомс
