,Concept_ID,tr,ps
795,faul::A,tembel,تنبل
796,fleißig::A,çalışkan,زحمت کښ
797,geizig::A,cimri,بخیل
798,klug::A,zekî,عاقل
799,klug::A,zekî,هوښیار
800,klug::A,akıllı,عاقل
801,klug::A,akıllı,هوښیار
802,geschickt::A,becerikli,ماهر
803,lieb::A,sevimli,عزیز
804,lieb::A,sevimli,محبوب
805,lustig::A,neşeli,خوشحال
806,sanft::A,nazik,پوست
807,sanft::A,nazik,ملایم
808,hungrig::A,aç,وږی
809,krank::A,hasta,مريض
810,krank::A,hasta,ناروغ
811,krank::A,rahatsız,مريض
812,krank::A,rahatsız,ناروغ
813,nackt::A,çıplak,لوڅ
814,traurig::A,kederli,غمجن
815,traurig::A,üzüntülü,غمجن
816,lebendig::A,canlı,ژوندی
817,gut::A,iyi,ښه
818,schlecht::A,kötü,بد
819,schlecht::A,kötü,خراب
820,richtig::A,doğru,سم
821,richtig::A,doğru,صحیح
822,schlimm::A,kötü,بد
823,schlimm::A,kötü,مخوف
824,wahr::A,doğru,واقعي
825,wahr::A,gerçek,واقعي
826,alt::A,eski,زوړ
827,neu::A,yeni,نوی
828,ehemalig::A,önceki,پخوانی
829,alt[Lebewesen]::A,yaşlı,زوړ
830,jung::A,genç,ځوان
831,arm::A,fakir,غریب
832,arm::A,fakir,بې وزله
833,reich::A,zengin,شتمن
834,reich::A,zengin,دولتمند
835,bekannt::A,bilinen,اشنا
836,berühmt::A,ünlü,مشهور
837,berühmt::A,meşhur,مشهور
838,fremd::A,yabancı,پردی
839,fremd::A,yabancı,بېګانه
840,verschieden::A,ayrı,مختلف
841,verschieden::A,farklı,مختلف
842,nah::A,yakın,نژدې
843,nah::A,bitişik,نژدې
844,fern::A,uzak,لیری
845,linker::A,sol,چپ
846,linker::A,sol,کیڼ
847,rechter::A,sağ,ښی
848,anderer::A,diğer,بل
849,erster::A,ilk,لومړی
850,erster::A,birinci,لومړی
851,zweiter::A,ikinci,دوهم
852,dritter::A,üçüncü,درېم
853,letzter::A,son,آخرنی
854,letzter::A,son,وروستی
855,letzter::A,sonuncu,آخرنی
856,letzter::A,sonuncu,وروستی
857,allein::ADV,yalnız,یوازې
858,allein::ADV,tek başına,یوازې
859,auf einmal::ADV,birden,په یوه وخت کی
860,zusammen::ADV,beraber,یو ځای
861,zusammen::ADV,birlikte,یو ځای
862,lange::ADV,çok,ډېر وخت
863,lange::ADV,çok,ډېره موده
864,lange::ADV,uzun,ډېر وخت
865,lange::ADV,uzun,ډېره موده
866,plötzlich::ADV,ansızın,ناببره
867,plötzlich::ADV,ansızın,یوناڅاپه
868,plötzlich::ADV,birdenbire,ناببره
869,plötzlich::ADV,birdenbire,یوناڅاپه
870,sofort::ADV,hemen,فوراً
871,sofort::ADV,hemen,سمدلاسه
872,sofort::ADV,derhal,فوراً
873,sofort::ADV,derhal,سمدلاسه
874,später::ADV,daha sonra,وروسته
875,jetzt::ADV,şimdi,اوس
876,heute::ADV,bugün,نن
877,morgen::ADV,yarın,سبا
878,bald::ADV,yakında,ژر
879,dann::ADV,sonra,پس
880,dann::ADV,sonra,وروسته
881,gestern::ADV,dün,پرون
882,einst::ADV,eskiden,پخوا
883,damals::ADV,o zamanlar,هغه وخت
884,danach::ADV,sonradan,بیا
885,danach::ADV,ondan sonra,بیا
886,vorher::ADV,önce,دمخه
887,vorher::ADV,önceden,دمخه
888,zuerst::ADV,ilk önce,لومړی
889,einmal::ADV,bir defa,یو ځل
890,manchmal::ADV,bazan,ګاهی ګاهی
891,oft::ADV,sık sık,ډېر ځله
892,oft::ADV,çok defa,ډېر ځله
893,immer::ADV,daima,تل
894,immer::ADV,daima,همېشه
895,immer::ADV,her zaman,تل
896,immer::ADV,her zaman,همېشه
897,niemals::ADV,asla değil,هیڅکله نه
898,niemals::ADV,hiçbir zaman,هیڅکله نه
899,hier::ADV,burada,دلته
900,hierhin::ADV,buraya,دلته
901,hierhin::ADV,buraya,دې ځای ته
902,von hier::ADV,buradan,د دې ځای نه
903,dort::ADV,orada,هلته
904,dort::ADV,şurada,هلته
905,dorthin::ADV,oraya,هلته
906,dorthin::ADV,oraya,هغه ځای ته
907,dorthin::ADV,şuraya,هلته
908,dorthin::ADV,şuraya,هغه ځای ته
909,geradeaus::ADV,doğru,مخامخ
910,vorwärts::ADV,ileri,مخ پهٔ وړاندې
911,rückwärts::ADV,geri,بېرته
912,zurück::ADV,geriye,بېرته
913,unten::ADV,aşağıda,لاندي
914,hinab::ADV,aşağıya,ښکته
915,oben::ADV,yukarıda,پورته
916,hinauf::ADV,yukarı,پاس
917,hinauf::ADV,yukarıya,پاس
918,überall::ADV,her yerde,هره خوا
919,nicht::ADV,-mi-,نه
920,nicht::ADV,değil,نه
921,ein wenig::ADV,biraz,یو څه
922,kaum::ADV,dar,ایله
923,kaum::ADV,hemen hemen değil,ایله
924,sehr::ADV,pek,ډېر
925,sehr::ADV,pek,زيات
926,sehr::ADV,gayet,ډېر
927,sehr::ADV,gayet,زيات
928,so::ADV,öyle,داسې
929,so::ADV,öyle,دومره
930,so::ADV,böyle,داسې
931,so::ADV,böyle,دومره
932,noch::ADV,hâlâ,نور
933,noch::ADV,henüz,نور
934,nur::ADV,ancak,تش
935,nur::ADV,ancak,صرف
936,nur::ADV,yalnız,تش
937,nur::ADV,yalnız,صرف
938,schon::ADV,çoktan,دمخه
939,wieder::ADV,tekrar,بیا
940,wieder::ADV,yeniden,بیا
941,vergebens::ADV,boşuna,عبث
942,vor::PRP,önünde,دمخه
943,hinter::PRP,arkasında,شاته
944,unter::PRP,altında,لاندي
945,durch::PRP,sayesinde,د مینځ نه
946,durch::PRP,ortasından,د مینځ نه
947,neben::PRP,yanında,نژدې
948,zwischen::PRP,arasında,ترمینځ
949,wegen::PRP,dolayı,د ... له لاسه
950,dies::PRN,bu,دا
951,das::PRN,o,دا
952,das::PRN,şu,دا
953,alles::PRN,hepsi,هرڅهٔ
954,alles::PRN,her şey,هرڅهٔ
955,ich::PRN,ben,زه
956,du::PRN,sen,ته
957,er::PRN,o,دی
958,wir::PRN,biz,مونږ
959,ihr::PRN,siz,تاسې
960,sie::PRN,onlar,هغوی
961,was::FPRN,ne,څهٔ
962,wer::FPRN,kim,چا
963,wer::FPRN,kim,څوک
964,wo::FADV,nerede,چيری
965,wo::FADV,nerede,چېرته
966,wohin::FADV,nereye,چېرته
967,wie::FADV,nasıl,څنګه
968,warum::FADV,neden,ولې
969,wieviel::FNUM,kaç,څو
970,wieviel::FNUM,kaç,څومره
971,wieviel::FNUM,ne kadar,څو
972,wieviel::FNUM,ne kadar,څومره
973,eins::NUM,bir,یو
974,zwei::NUM,iki,دوه
975,drei::NUM,üç,درې
976,vier::NUM,dört,څلور
977,fünf::NUM,beş,پنځه
978,sechs::NUM,altı,شپږ
979,sieben::NUM,yedi,اوه
980,acht::NUM,sekiz,اته
981,neun::NUM,dokuz,نهه
982,zehn::NUM,on,لس
983,elf::NUM,on bir,یوولس
984,zwölf::NUM,on iki,دولس
985,zwanzig::NUM,yirmi,شل
986,dreißig::NUM,otuz,دېرش
987,vierzig::NUM,kırk,څلوېښت
988,fünfzig::NUM,elli,پنځوس
989,sechzig::NUM,altmış,شپېته
990,siebzig::NUM,yetmiş,اویا
991,achtzig::NUM,seksen,اتیا
992,neunzig::NUM,doksan,نوي
993,hundert::NUM,yüz,سل
994,tausend::NUM,bin,زر
995,und::CNJ,ve,او
996,und::CNJ,ile,او
997,oder::CNJ,ya,ېا
998,oder::CNJ,yahut,ېا
999,stehen::V,durmak,درېدل
1000,sitzen::V,oturmak,کښېنستل
1001,liegen::V,yatmak,ملاستل
1002,hängen::V,asılı olmak,ځړېدل
1003,werden::V,olmak,کېدل
1004,werden::V,olunmak,کېدل
1005,passieren::V,olmak,پېښېدل
1006,beginnen::V,başlamak,شروع کېدل
1007,enden::V,bitmek,خلاصدل
1008,enden::V,bitmek,تمامېدل
1009,enden::V,sona ermek,خلاصدل
1010,enden::V,sona ermek,تمامېدل
1011,wechseln::V,değişmek,تغییر موندل
1012,aufgehen[Sonne]::V,doğmak,ختل
1013,untergehen[Sonne]::V,batmak,لوېدل
1014,untergehen[Sonne]::V,batmak,پرېوتل
1015,scheinen[Sonne]::V,parlamak,رڼا کول
1016,donnern::V,gök gürlemek,تنېدل
1017,donnern::V,gök gürlemek,غړمبېدل
1018,wehen::V,esmek,چلېدل
1019,strömen::V,akmak,بهېدل
1020,fließen::V,akmak,بهېدل
1021,fließen::V,akmak,تویېدل
1022,sich drehen::V,dönmek,ګرځېدل
1023,sich drehen::V,dönmek,چورلېدل
1024,schwanken::V,sallanmak,زنګېدل
1025,schwingen::V,titremek,زنګېدل
1026,fallen::V,düşmek,ولېدل
1027,brennen::V,yanmak,سوځېدل
1028,rauchen::V,tütmek,لوګی کول
1029,regnen::V,yağmak,باران اورېدل
1030,gefrieren::V,donmak,کنګل نيول
1031,tauen::V,erimek,وېلې کېدل
1032,schmelzen::V,erimek,وېلې کېدل
1033,trocknen::V,kurumak,وچېدل
1034,sieden::V,kaynamak,اېشېدل
1035,faulen::V,çürümek,خرابېدل
1036,verfaulen::V,çürümek,ورستېدل
1037,reißen::V,yırtılmak,شلېدل
1038,versinken::V,batmak,ډوېېدل
1039,vergehen::V,geçmek,تېرېدل
1040,erscheinen::V,görünmek,ښکارېدل
1041,verschwinden::V,kaybolmak,ورکېدل
1042,sinken::V,inmek,ښکته کېدل
1043,abnehmen::V,azalmak,کمېدل
1044,zunehmen::V,artmak,زیاتېدل
1045,zunehmen::V,çoğalmak,زیاتېدل
1046,steigen::V,artmak,جګېدل
1047,steigen::V,artmak,پورته کېدل
1048,steigen::V,yükselmek,جګېدل
1049,steigen::V,yükselmek,پورته کېدل
1050,wachsen::V,büyümek,وده کول
1051,wachsen::V,gelişmek,وده کول
1052,glänzen::V,parlamak,ځلېدل
1053,funkeln::V,parıldamak,پړکېدل
1054,lärmen::V,gürültü yapmak,غال و غول کول
1055,läuten::V,çalmak,زنګ وهل
1056,klingeln::V,zil çalmak,زنګ وهل
1057,klirren::V,şakırdamak,کړنګېدل
1058,klirren::V,zangırdamak,کړنګېدل
1059,brausen::V,köpürmek,تلاطم کول
1060,brausen::V,kükremek,تلاطم کول
1061,rauschen::V,fışırdamak,شڼهار کول
1062,klingen::V,tınlamak,آواز کول
1063,bellen::V,havlamak,غپېدل
1064,heulen::V,ulumak,انګلل
1065,blasen::V,üflemek,پو کول
1066,pfeifen::V,düdük çalmak,شپېلک وهل
1067,schreien::V,bağırmak,ناره کول
1068,schreien::V,haykırmak,ناره کول
1069,stöhnen::V,inlemek,زګېروی کول
1070,zittern::V,titremek,لړزېدل
1071,leben::V,yaşamak,ژوند کول
1072,leben::V,hayatta olmak,ژوند کول
1073,geboren werden::V,doğmak,زېږېدل
1074,atmen::V,solunmak,ساه کښل
1075,atmen::V,solunmak,تنفس کول
1076,atmen::V,nefes almak,ساه کښل
1077,atmen::V,nefes almak,تنفس کول
1078,trinken::V,içmek,څښل
1079,essen::V,yemek,خوړل
1080,schlucken::V,yutmak,غړپول
1081,müde werden::V,yorulmak,ستړی کېدل
1082,einschlafen::V,uykuya dalmak,ویده کېدل
1083,schlafen::V,uyumak,خوب کول
1084,aufwachen::V,uyanmak,ویښېدل
1085,aufstehen::V,kalkmak,پاڅېدل
1086,aufstehen::V,yataktan kalkmak,پاڅېدل
1087,sich erholen::V,dinlenmek,استراحت کول
1088,krank werden::V,hastalanmak,رنځورېدل
1089,krank sein::V,hasta olmak,ناجوړېدل
1090,schmerzen::V,ağrımak,خوږېدل
1091,schmerzen::V,ağrımak,درد کول
1092,husten::V,öksürmek,ټوخېدل
1093,genesen::V,şifa bulmak,رغېدل
1094,sterben::V,ölmek,مړل
1095,sterben::V,vefat etmek,مړل
1096,umkommen::V,ölmek,تلفېدل
1097,sich bewegen::V,hareket etmek,چلېدل
1098,sich bewegen::V,hareket etmek,حرکت کول
1099,sich rühren::V,kımıldanmak,ښورېدل
1100,sich erheben::V,kalkmak,درېدل
1101,sich erheben::V,ayağa kalkmak,درېدل
1102,sich setzen::V,oturmak,کښېنستل
1103,hinfallen::V,yere düşmek,لوېدل
1104,laufen::V,yürümek,منډې وهل
1105,schreiten::V,yürümek,قدم ایښودل
1106,schreiten::V,adım atmak,قدم ایښودل
1107,spazierengehen::V,gezmek,چکر وهل
1108,spazierengehen::V,dolaşmak,چکر وهل
1109,eilen::V,seğirtmek,بېړه کول
1110,sich beeilen::V,acele etmek,عجله کول
1111,sausen::V,hızla gitmek,ځغستل
1112,rennen::V,koşmak,زغلېدل
1113,springen::V,atlamak,ټوپ وهل
1114,springen::V,sıçramak,ټوپ وهل
1115,klettern::V,tırmanmak,ختل
1116,schaukeln::V,sallanmak,زنګېدل
1117,kriechen::V,sürünmek,خاپوړی وهل
1118,schwimmen::V,yüzmek,لامبو وهل
1119,tauchen::V,dalmak,غوټه وهل
1120,rudern::V,kürek çekmek,پارو وهل
1121,fahren::V,gitmek,تلل
1122,fliegen::V,uçmak,الوتل
1123,gehen::V,gitmek,تلل
1124,weggehen::V,gitmek,بهر وتل
1125,abfahren::V,kalkmak,تلل
1126,anhalten::V,durmak,ودرېدل
1127,hineingehen::V,içeri girmek,داخلېدل
1128,eintreten::V,girmek,ننوتل
1129,kommen::V,gelmek,راتلل
1130,ankommen::V,varmak,رسېدل
1131,zurückkommen::V,dönmek,بېرته راتلل
1132,bleiben::V,kalmak,پاتې کېدل
1133,warten::V,beklemek,انتظار وېستل
1134,erwarten::V,beklemek,انتظار کول
1135,suchen::V,aramak,لټول
1136,finden::V,bulmak,میندل
1137,finden::V,bulmak,پیدا کول
1138,versuchen::V,denemek,هڅه کول
1139,vorbereiten::V,hazırlamak,چمتوکول
1140,lieben::V,sevmek,مینه لرل
1141,mögen::V,beğenmek,خوښول
1142,mögen::V,beğenmek,علاقه لرل
1143,lachen::V,gülmek,خندېدل
1144,rühren::V,dokunmak,اغېزه کول
1145,rühren::V,duygulandırmak,اغېزه کول
1146,weinen::V,ağlamak,ژړل
1147,schimpfen::V,küfretmek,ښکنځا کول
1148,sich ärgern::V,kızmak,قهر راتلل
1149,sich fürchten::V,korkmak,ډارېدل
1150,fürchten::V,korkmak,ډارېدل
1151,fliehen::V,kaçmak,تښتېدل
1152,flüchten::V,kaçmak,تښتېدل
1153,sehen::V,görmek,لیدل
1154,anschauen::V,seyretmek,کتل
1155,ansehen::V,bakmak,ننداره کول
1156,hören::V,duymak,اورېدل
1157,hören::V,işitmek,اورېدل
1158,zuhören::V,dinlemek,غوږ نیول
1159,probieren::V,denemek,څکه کول
1160,probieren::V,denemek,چاشنی کول
1161,probieren::V,tadına bakmak,څکه کول
1162,probieren::V,tadına bakmak,چاشنی کول
1163,riechen::V,kokusunu almak,بويول
1164,fühlen::V,duymak,حسول
1165,fühlen::V,hissetmek,حسول
1166,scheinen::V,görünmek,ښکارېدل
1167,zu sehen sein::V,görünmek,ښکارېدل
1168,vernehmen::V,haber almak,خبرېدل
1169,frieren::V,üşümek,ساړه کېتل
1170,tun::V,etmek,کول
1171,tun::V,yapmak,کول
1172,können::V,bilmek,کولای شول
1173,können::V,bilmek,د لاسه کېدل
1174,wollen::V,istemek,غوښتل
1175,anfangen::V,başlamak,شروع کول
1176,beenden::V,bitirmek,ختمول
1177,beenden::V,bitirmek,پای ته رسول
1178,aufhören::V,bitmek,بس کول
1179,gelingen::V,başarmak,موفق کېدل
1180,gelingen::V,başarmak,بریالی کېدل
1181,geraten::V,düşmek,کېدل
1182,öffnen::V,açmak,خلاصول
1183,öffnen::V,açmak,پرانیستل
1184,schließen::V,kapamak,تړل
1185,stellen::V,koymak,ایښودل
1186,setzen::V,koymak,کښېنول
1187,setzen::V,oturtmak,کښېنول
1188,legen::V,koymak,ایښودل
1189,legen::V,yatırmak,ایښودل
1190,berühren::V,dokunmak,لاس وهل
1191,verbinden::V,bağlamak,تړل
1192,verbinden::V,birleştirmek,تړل
1193,bedecken::V,örtmek,پوښول
1194,bedecken::V,kaplamak,پوښول
1195,aufhängen::V,asmak,ځوړندول
1196,anzünden::V,yakmak,بلول
1197,anzünden::V,ateşlemek,بلول
1198,aufheben::V,kaldırmak,پورته کول
1199,zurücklassen::V,geride bırakmak,پرېښودل
1200,verlieren::V,yitirmek,ورکول
1201,verlieren::V,kaybetmek,ورکول
1202,fallen lassen::V,düşürmek,له لاسه لوېدل
1203,machen::V,yapmak,کول
1204,herstellen::V,yapmak,جوړول
1205,herstellen::V,yapmak,توليدول
1206,herstellen::V,imal etmek,جوړول
1207,herstellen::V,imal etmek,توليدول
1208,bauen::V,kurmak,جوړول
1209,bauen::V,inşa etmek,جوړول
1210,reparieren::V,onarmak,ترمیمول
1211,reparieren::V,tamir etmek,ترمیمول
1212,verbessern::V,düzeltmek,اصلاح کول
1213,ändern::V,değiştirmek,تغیر ورکول
1214,graben::V,kazmak,کيندل
1215,beugen::V,eğmek,ټیټول
1216,biegen::V,bükmek,کږول
1217,drehen::V,çevirmek,ګرځول
1218,drehen::V,döndürmek,ګرځول
1219,wenden::V,çevirmek,اړول
1220,umdrehen::V,çevirmek,اړول
1221,heben::V,kaldırmak,جګول
1222,heben::V,kaldırmak,پورته کول
1223,hochheben::V,yukarı kaldırmak,جګول
1224,ergreifen::V,tutmak,نیول
1225,ergreifen::V,yakalamak,نیول
1226,halten::V,tutmak,نیول
1227,drücken::V,sıkmak,کښېکښل
1228,schieben::V,itmek,پوری وهل
1229,schieben::V,sürmek,پوری وهل
1230,kratzen::V,kaşımak,ګرول
1231,lecken::V,yalamak,څټل
1232,beißen::V,ısırmak,چیچل
1233,abreißen::V,koparmak,شکول
1234,abschneiden::V,keserek ayırmak,پرېکول
1235,binden::V,bağlamak,تړل
1236,stecken::V,sokmak,ټومبل
1237,brechen::V,kırmak,ماتول
1238,klopfen::V,çalmak,ټکول
1239,hauen::V,vurmak,ټکول
1240,kleben::V,yapıştırmak,نښلول
1241,kleben::V,yapıştırmak,سرېښول
1242,reiben::V,ovmak,مږل
1243,reiben::V,sürtmek,مږل
1244,streichen::V,sürmek,مښل
1245,schleifen::V,bilemek,تېره کول
1246,schneiden::V,kesmek,غوڅول
1247,schneiden::V,kesmek,پرېکول
1248,rütteln::V,sallamak,خوڅول
1249,schütteln::V,sarsmak,ښورول
1250,schütteln::V,çalkamak,ښورول
1251,schwenken::V,sallamak,خوڅول
1252,schütten::V,dökmek,اچول
1253,schütten::V,dökmek,تویول
1254,schütten::V,akıtmak,اچول
1255,schütten::V,akıtmak,تویول
1256,füllen::V,doldurmak,ډکول
1257,einwickeln::V,sarmak,پېچل
1258,einwickeln::V,sarmak,نغښتل
1259,tragen::V,taşımak,وړل
1260,schleppen::V,sürüklemek,وړل
1261,ziehen::V,çekmek,کښل
1262,aufbewahren::V,saklamak,ساتل
1263,werfen::V,atmak,اچول
1264,werfen::V,atmak,غورځول
1265,fangen::V,tutmak,نیول
1266,fangen::V,tutmak,ګیرول
1267,fangen::V,yakalamak,نیول
1268,fangen::V,yakalamak,ګیرول
1269,packen::V,tutmak,نیول
1270,packen::V,yakalamak,نیول
1271,verstecken::V,saklamak,پټول
1272,teilen::V,bölmek,وېشل
1273,teilen::V,bölmek,تقسیمول
1274,teilen::V,ayırmak,وېشل
1275,teilen::V,ayırmak,تقسیمول
1276,schicken::V,yollamak,لېږل
1277,schicken::V,yollamak,استول
1278,schicken::V,göndermek,لېږل
1279,schicken::V,göndermek,استول
1280,bringen::V,getirmek,راوړل
1281,hinzufügen::V,katmak,زیاتول
1282,hinzufügen::V,eklemek,زیاتول
1283,bekommen::V,almak,حاصلول
1284,bekommen::V,eline geçmek,حاصلول
1285,erhalten::V,almak,اخیستل
1286,nehmen::V,almak,نیول
1287,nehmen::V,almak,اخيستل
1288,wählen::V,seçmek,خوښول
1289,auswählen::V,seçmek,چنده کول
1290,auswählen::V,ayırmak,چنده کول
1291,bewahren::V,korumak,ساتل
1292,behindern::V,engellemek,مانع کېدل
1293,behindern::V,engellemek,ممانعت کول
1294,verderben::V,bozmak,خرابېدل
1295,beschädigen::V,zedelemek,ورانول
1296,beschädigen::V,ziyan vermek,ورانول
1297,zerbrechen::V,kırmak,ماتول
1298,zerreißen::V,yırtmak,څیرې کول
1299,zerstören::V,yıkmak,ړنګول
1300,zerstören::V,yıkmak,ورانول
1301,zerstören::V,tahrip etmek,ړنګول
1302,zerstören::V,tahrip etmek,ورانول
1303,verbrennen::V,yakmak,سوځول
1304,geben::V,vermek,ورکول
1305,reichen::V,uzatmak,ورکول
1306,schenken::V,hediye etmek,بښل
1307,versprechen::V,vaat etmek,لوز کول
1308,wünschen::V,kutlamak,غوښتل
1309,loben::V,övmek,ستایل
1310,loben::V,övmek,تمجید کول
1311,küssen::V,öpmek,ښکلول
1312,wiegen::V,sallamak,زنګول
1313,zudecken::V,örtmek,پوښول
1314,wecken::V,uyandırmak,ويښول
1315,zeigen::V,göstermek,ښودل
1316,führen::V,gezdirmek,بیول
1317,führen::V,yol göstermek,بیول
1318,lehren::V,okutmak,درس ورکول
1319,lehren::V,okutmak,تعلیم ورکول
1320,lehren::V,öğretmek,درس ورکول
1321,lehren::V,öğretmek,تعلیم ورکول
1322,unterrichten::V,öğretmek,درس ورکول
1323,aufziehen::V,yetiştirmek,روزل
1324,leiten::V,yönetmek,رهبری کول
1325,leiten::V,yönetmek,لارښوونه کول
1326,leiten::V,idare etmek,رهبری کول
1327,leiten::V,idare etmek,لارښوونه کول
1328,antreiben::V,teşvik etmek,چټک کول
1329,lassen::V,-tırmak,اړکول
1330,einladen::V,davet etmek,بلل
1331,vereinigen::V,birleştirmek,متحد کول
1332,vereinigen::V,birleştirmek,یوځای کول
1333,besuchen::V,uğramak,کتنه کول
1334,besuchen::V,ziyaret etmek,کتنه کول
1335,besuchen::V,görmeye gitmek,کتنه کول
1336,treffen::V,rastlamak,ليدل
1337,treffen::V,rastlamak,تلقی کول
1338,treffen::V,isabet etmek,ليدل
1339,treffen::V,isabet etmek,تلقی کول
1340,sich versammeln::V,toplanmak,راغونډېدل
1341,spielen::V,oynamak,لوبه کول
1342,singen::V,söylemek,سندرې وېل
1343,singen::V,şarkı söylemek,سندرې وېل
1344,tanzen::V,oynamak,ګډېدل
1345,tanzen::V,dans etmek,ګډېدل
1346,sich trennen::V,ayrılmak,بېلېدل
1347,verlassen::V,bırakmak,ترک کول
1348,verlassen::V,terk etmek,ترک کول
1349,retten::V,kurtarmak,نجات ورکول
1350,bewachen::V,gözetmek,ساتل
1351,bewachen::V,gözetmek,حفاظت کول
1352,schützen::V,korumak,ژغورل
1353,verteidigen::V,savunmak,دفاع کول
1354,sich schlagen::V,dövüşmek,جنګېدل
1355,schießen::V,ateş etmek,ویشتل
1356,siegen::V,yenmek,غالبېدل
1357,ärgern::V,kızdırmak,خپه کول
1358,schlagen::V,dövmek,وهل
1359,treten::V,tepmek,په لغته وهل
1360,stechen::V,sokmak,ټومبل
1361,stechen::V,batırmak,ټومبل
1362,stoßen::V,itmek,ټېل وهل
1363,stoßen::V,itmek,پوری وهل
1364,stehlen::V,çalmak,تښتول
1365,stehlen::V,çalmak,غلا کول
1366,stören::V,bozmak,ماتول
1367,stören::V,etkilemek,ماتول
1368,belästigen::V,rahatsız etmek,ځورول
1369,belästigen::V,rahatsız etmek,تکلیف ورکول
1370,verbergen::V,saklamak,پټول
1371,täuschen::V,aldatmak,تېرایستل
1372,täuschen::V,aldatmak,خطا ایستل
1373,betrügen::V,aldatmak,غولول
1374,betrügen::V,dolandırmak,غولول
1375,töten::V,öldürmek,وژل
1376,töten::V,öldürmek,مړ کول
1377,wohnen::V,oturmak,اوسېدل
1378,arbeiten::V,çalışmak,کار کول
1379,sammeln::V,toplamak,راټولول
1380,sammeln::V,toplamak,راغونډول
1381,pflücken::V,koparmak,شکول
1382,jagen::V,avlanmak,ښکار کول
1383,fischen::V,balık tutmak,کب نيول
1384,fassen::V,tutmak,نیول
1385,fassen::V,tutmak,ګیرول
1386,fassen::V,yakalamak,نیول
1387,fassen::V,yakalamak,ګیرول
1388,hüten::V,otlatmak,پوول
1389,treiben::V,gütmek,بیول
1390,anbinden::V,bağlamak,تړل
1391,füttern::V,beslemek,خوراک ورکول
1392,melken::V,sağmak,لوشل
1393,hacken::V,yarmak,پی کول
1394,gießen::V,sulamak,اوبه کول
1395,reifen::V,olgunlaşmak,رسېدل
1396,zubereiten::V,hazırlamak,تیارول
1397,kochen::V,pişirmek,پخول
1398,kochen::V,kaynatmak,پخول
1399,backen::V,pişirmek,پخول
1400,backen::V,fırında pişirmek,پخول
1401,braten::V,kızartmak,وريتول
1402,umrühren::V,karıştırmak,لړل
1403,stricken::V,örmek,اوبدل
1404,nähen::V,dikmek,ګنډل
1405,färben::V,boyamak,رنګول
1406,reinigen::V,temizlemek,صافول
1407,waschen::V,yıkamak,مینځل
1408,abwischen::V,silmek,وچول
1409,spülen::V,çalkamak,کنګالول
1410,fegen::V,süpürmek,جارو کول
1411,kehren::V,süpürmek,جارو کول
1412,baden::V,yıkanmak,لمبېدل
1413,baden::V,banyo yapmak,لمبېدل
1414,sich waschen::V,yıkanmak,ځان مينځل
1415,ausziehen::V,çıkarmak,کښل
1416,ausziehen::V,çıkarmak,ایستل
1417,anziehen::V,giymek,اغوستل
1418,sich anziehen::V,giyinmek,کالی اغوستل
1419,kämmen::V,taramak,ګمنځول
1420,schmücken::V,süslemek,ښکلی کول
1421,sagen::V,demek,وېل
1422,sagen::V,söylemek,وېل
1423,sprechen::V,konuşmak,وېل
1424,sprechen::V,konuşmak,غږېدل
1425,reden::V,konuşmak,ګړېدل
1426,reden::V,konuşmak,خبرې کول
1427,sich unterhalten::V,sohbet etmek,خبری کول
1428,fragen::V,sormak,پوښتنه کول
1429,bitten::V,dilemek,غوښتل
1430,bitten::V,rica etmek,غوښتل
1431,erzählen::V,bahsetmek,کيسه کول
1432,erzählen::V,bahsetmek,حکايت کول
1433,erzählen::V,hikâye etmek,کيسه کول
1434,erzählen::V,hikâye etmek,حکايت کول
1435,mitteilen::V,bildirmek,خبرول
1436,mitteilen::V,bildirmek,خبر ورکول
1437,nennen::V,adlandırmak,نوم ايښودل
1438,rufen::V,çağırmak,بلل
1439,prahlen::V,övünmek,لاپې وهل
1440,übersetzen::V,çevirmek,ژباړل
1441,übersetzen::V,çevirmek,ترجمه کول
1442,übersetzen::V,tercüme etmek,ژباړل
1443,übersetzen::V,tercüme etmek,ترجمه کول
1444,denken::V,düşünmek,فکر کول
1445,glauben::V,inanmak,باور کول
1446,glauben::V,zannetmek,باور کول
1447,bemerken::V,farkına varmak,لیدل
1448,erkennen::V,tanımak,پېژندل
1449,begreifen::V,anlamak,رسېدل
1450,begreifen::V,anlamak,پوهېدل
1451,begreifen::V,kavramak,رسېدل
1452,begreifen::V,kavramak,پوهېدل
1453,verstehen::V,duymak,پوهېدل
1454,verstehen::V,anlamak,پوهېدل
1455,lernen::V,öğrenmek,زده کول
1456,lernen::V,öğrenmek,درس لوستل
1457,wissen::V,bilmek,پوهېدل
1458,sich erinnern an::V,hatırlamak,یادول
1459,sich erinnern an::V,hatırlamak,په یاد راوړل
1460,vergessen::V,unutmak,هېرول
1461,messen::V,ölçmek,اندازه کول
1462,zählen::V,saymak,شمارل
1463,rechnen::V,hesap etmek,حسابول
1464,lesen::V,okumak,لوستل
1465,malen::V,resmini yapmak,رسمول
1466,zeichnen::V,çizmek,رسمول
1467,schreiben::V,yazmak,لیکل
1468,besitzen::V,haiz olmak,لرل
1469,besitzen::V,sahip olmak,لرل
1470,kaufen::V,almak,رانیول
1471,verkaufen::V,satmak,خرڅول
1472,bezahlen::V,ödemek,تأدیه کول
1473,zahlen::V,ödemek,کسات اخيستل
