,Concept_ID,es,fa
821,dritter::A,tercero,سوم
822,letzter::A,último,آخر
823,allein::ADV,a solo,تنها
824,auf einmal::ADV,de una vez,همزمان
825,zusammen::ADV,juntos,باهم
826,lange::ADV,mucho tiempo,مدت‌ها
827,lange::ADV,mucho tiempo,مدت زیادی
828,plötzlich::ADV,de repente,ناگهان
829,sofort::ADV,en seguida,فوراً
830,später::ADV,más tarde,بعدها
831,jetzt::ADV,ahora,حالا
832,jetzt::ADV,ahora,اکنون
833,heute::ADV,hoy,امروز
834,morgen::ADV,mañana,فردا
835,bald::ADV,pronto,زود
836,bald::ADV,pronto,بزودی
837,bald::ADV,en breve,زود
838,bald::ADV,en breve,بزودی
839,dann::ADV,luego,سپس
840,dann::ADV,luego,آنوقت
841,dann::ADV,entonces,سپس
842,dann::ADV,entonces,آنوقت
843,gestern::ADV,ayer,دیروز
844,einst::ADV,antaño,وقتی
845,einst::ADV,antaño,زمانی
846,damals::ADV,entonces,آنوقت
847,damals::ADV,entonces,آنزمان
848,danach::ADV,después,بعد
849,vorher::ADV,antes,قبلاً
850,zuerst::ADV,primero,اول
851,zuerst::ADV,primero,ابتداء
852,einmal::ADV,una vez,یکدفعه
853,manchmal::ADV,a veces,گاهی
854,manchmal::ADV,a veces,بعضی اوقات
855,oft::ADV,a menudo,اغلب
856,oft::ADV,con frecuencia,اغلب
857,immer::ADV,siempre,همیشه
858,niemals::ADV,jamás,هرگز
859,hier::ADV,aquí,اینجا
860,hierhin::ADV,acá,به اینجا
861,von hier::ADV,desde aquí,از اینجا
862,dort::ADV,ahí,آنجا
863,dort::ADV,allí,آنجا
864,dorthin::ADV,allí,به آنجا
865,dorthin::ADV,hacia allí,به آنجا
866,geradeaus::ADV,todo derecho,راست
867,vorwärts::ADV,adelante,جلو
868,vorwärts::ADV,adelante,به پیش
869,rückwärts::ADV,hacia atrás,عقب
870,zurück::ADV,atrás,پس
871,zurück::ADV,atrás,عقب
872,zurück::ADV,atrás,بالعکس
873,unten::ADV,abajo,زیر
874,unten::ADV,abajo,پایین
875,hinab::ADV,hacia abajo,به پایین
876,oben::ADV,arriba,بالا
877,hinauf::ADV,hacia arriba,به بالا
878,überall::ADV,por todas partes,همه‌جا
879,nicht::ADV,no,نه
880,ein wenig::ADV,un poco,کمی
881,kaum::ADV,apenas,به سختی
882,sehr::ADV,muy,خیلی
883,sehr::ADV,muy,بسیار
884,sehr::ADV,mucho,خیلی
885,sehr::ADV,mucho,بسیار
886,so::ADV,tan,چنین
887,so::ADV,tan,اینطور
888,noch::ADV,aún,هنوز
889,noch::ADV,todavía,هنوز
890,nur::ADV,solamente,فقط
891,nur::ADV,solamente,تنها
892,schon::ADV,ya,قبلاً
893,schon::ADV,ya,به این زودی
894,wieder::ADV,de nuevo,باز
895,wieder::ADV,de nuevo,دوباره
896,vergebens::ADV,en vano,بیهوده
897,vor::PRP,antes de,در جلوی
898,vor::PRP,delante de,در جلوی
899,hinter::PRP,tras,پشت
900,hinter::PRP,detrás de,پشت
901,unter::PRP,bajo,تحت
902,unter::PRP,debajo de,تحت
903,durch::PRP,por,از وسط
904,durch::PRP,por,از ميان
905,durch::PRP,a través de,از وسط
906,durch::PRP,a través de,از ميان
907,neben::PRP,al lado de,کنار
908,neben::PRP,al lado de,پهلوی
909,zwischen::PRP,entre,بین
910,zwischen::PRP,entre,میان
911,wegen::PRP,por,برای
912,wegen::PRP,por,بخاطر
913,wegen::PRP,a causa de,برای
914,wegen::PRP,a causa de,بخاطر
915,dies::PRN,esto,این
916,das::PRN,eso,آن
917,das::PRN,esto,آن
918,alles::PRN,todo,تمام
919,alles::PRN,todo,همه‌چیر
920,ich::PRN,yo,من
921,du::PRN,tú,تو
922,er::PRN,él,او
923,wir::PRN,nosotros,ما
924,ihr::PRN,vosotros,شما
925,sie::PRN,ellos,آنها
926,was::FPRN,qué,چه
927,wer::FPRN,quién,کی
928,wo::FADV,dónde,کجا
929,wohin::FADV,adónde,بکجا
930,wohin::FADV,hacia dónde,بکجا
931,wie::FADV,cómo,چطور
932,wie::FADV,cómo,چگونه
933,warum::FADV,por qué,چرا
934,warum::FADV,por qué,برای چه
935,wieviel::FNUM,cuánto,چند
936,wieviel::FNUM,cuánto,چقدر
937,eins::NUM,uno,یک
938,zwei::NUM,dos,دو
939,drei::NUM,tres,سه
940,vier::NUM,cuatro,چهار
941,fünf::NUM,cinco,پنج
942,sechs::NUM,seis,شش
943,sieben::NUM,siete,هفت
944,acht::NUM,ocho,هشت
945,neun::NUM,nueve,نه
946,zehn::NUM,diez,ده
947,elf::NUM,once,یازده
948,zwölf::NUM,doce,دوازده
949,zwanzig::NUM,veinte,بیست
950,dreißig::NUM,treinta,سی
951,vierzig::NUM,cuarenta,چهل
952,fünfzig::NUM,cincuenta,پنجاه
953,sechzig::NUM,sesenta,شصت
954,siebzig::NUM,setenta,هفتاد
955,achtzig::NUM,ochenta,هشتاد
956,neunzig::NUM,noventa,نود
957,hundert::NUM,cien,صد
958,hundert::NUM,ciento,صد
959,tausend::NUM,mil,هزار
960,und::CNJ,y,و
961,oder::CNJ,o,یا
962,stehen::V,estar de pie,ایستادن
963,sitzen::V,estar sentado,نشستن
964,liegen::V,yacer,خوابیدن
965,liegen::V,yacer,دراز کشیدن
966,liegen::V,estar acostado,خوابیدن
967,liegen::V,estar acostado,دراز کشیدن
968,hängen::V,pender,آویزان بودن
969,werden::V,hacerse,شدن
970,passieren::V,suceder,گذشتن
971,passieren::V,suceder,اتفاق افتادن
972,beginnen::V,iniciarse,شروع شدن
973,beginnen::V,principiar,شروع شدن
974,enden::V,acabar,تمام شدن
975,enden::V,terminar,تمام شدن
976,wechseln::V,variar,عوض شدن
977,wechseln::V,alternar,عوض شدن
978,aufgehen[Sonne]::V,salir,برآمدن
979,aufgehen[Sonne]::V,salir,طلوع کردن
980,untergehen[Sonne]::V,ponerse,غروب کردن
981,untergehen[Sonne]::V,descender,غروب کردن
982,scheinen[Sonne]::V,brillar,تابیدن
983,donnern::V,tronar,رعد زدن
984,wehen::V,soplar,دمیدن
985,strömen::V,afluir,روان شدن
986,fließen::V,fluir,روان شدن
987,fließen::V,correr,روان شدن
988,sich drehen::V,girar,چرخیدن
989,schwanken::V,vacilar,خم و راست شدن
990,schwingen::V,oscilar,تاب خوردن
991,schwingen::V,oscilar,نوسان کردن
992,fallen::V,caer,افتادن
993,fallen::V,caer,سقوط کردن
994,brennen::V,arder,سوزاندن
995,brennen::V,quemar,سوزاندن
996,rauchen::V,humear,دود کردن
997,rauchen::V,echar humo,دود کردن
998,regnen::V,llover,باران آمدن
999,gefrieren::V,helarse,یخ بستن
1000,tauen::V,deshelarse,آب شدن
1001,schmelzen::V,fundirse,آب شدن
1002,schmelzen::V,derretirse,آب شدن
1003,trocknen::V,secarse,خشک شدن
1004,sieden::V,hervir,جوشیدن
1005,faulen::V,pudrirse,فاسد شدن
1006,verfaulen::V,pudrirse,پوسیدن
1007,reißen::V,romperse,پاره شدن
1008,versinken::V,hundirse,غرق شدن
1009,vergehen::V,pasar,گذشتن
1010,erscheinen::V,aparecer,ظاهر شدن
1011,verschwinden::V,desaparecer,گم شدن
1012,verschwinden::V,desaparecer,از بین رفتن
1013,sinken::V,bajar,پایین آمدن
1014,abnehmen::V,decrecer,کم شدن
1015,abnehmen::V,disminuir,کم شدن
1016,zunehmen::V,crecer,زیاد شدن
1017,zunehmen::V,aumentar,زیاد شدن
1018,steigen::V,subir,بالا رفتن
1019,steigen::V,ascender,بالا رفتن
1020,wachsen::V,crecer,قد کشیدن
1021,glänzen::V,brillar,برق زدن
1022,glänzen::V,resplandecer,برق زدن
1023,funkeln::V,chispear,جرقه زدن
1024,lärmen::V,hacer ruido,شلوغ کردن
1025,läuten::V,sonar,زنگ زدن
1026,läuten::V,repicar,زنگ زدن
1027,klingeln::V,tocar el timbre,زنگ زدن
1028,klirren::V,tintinear,جرنگ جرنگ صدا کردن
1029,brausen::V,zumbar,طوفانی بودن
1030,rauschen::V,murmurar,خش‌خش کردن
1031,klingen::V,sonar,صدا دادن
1032,bellen::V,ladrar,عوعو کردن
1033,heulen::V,ulular,زوزه کشیدن
1034,blasen::V,soplar,فوت کردن
1035,pfeifen::V,silbar,سوت زدن
1036,schreien::V,gritar,فریاد زدن
1037,stöhnen::V,gemir,نالیدن
1038,zittern::V,temblar,لرزیدن
1039,leben::V,vivir,زیستن
1040,leben::V,vivir,زندگی کردن
1041,geboren werden::V,nacer,متولد شدن
1042,atmen::V,respirar,تنفس کردن
1043,trinken::V,beber,نوشیدن
1044,essen::V,comer,خوردن
1045,schlucken::V,tragar,بلعیدن
1046,schlucken::V,tragar,قورت دادن
1047,müde werden::V,cansarse,خسته شدن
1048,müde werden::V,fatigarse,خسته شدن
1049,einschlafen::V,dormirse,خواب رفتن
1050,schlafen::V,dormir,خوابیدن
1051,aufwachen::V,despertarse,از خواب بیدار شدن
1052,aufstehen::V,levantarse,بیدار شدن
1053,sich erholen::V,reposar,استراحت کردن
1054,sich erholen::V,descansar,استراحت کردن
1055,krank werden::V,caer enfermo,مریض شدن
1056,krank sein::V,estar enfermo,بیمار بودن
1057,schmerzen::V,doler,درد کردن
1058,husten::V,toser,سرفه کردن
1059,genesen::V,convalecer,بهبود یافتن
1060,genesen::V,restablecerse,بهبود یافتن
1061,sterben::V,morir,مردن
1062,umkommen::V,perecer,کشته شدن
1063,sich bewegen::V,moverse,حرکت کردن
1064,sich rühren::V,rebullir,تکان خوردن
1065,sich erheben::V,levantarse,برخواستن
1066,sich setzen::V,sentarse,نشستن
1067,hinfallen::V,caerse,زمین خوردن
1068,laufen::V,andar,پیاده رفتن
1069,schreiten::V,proceder,قدم زدن
1070,spazierengehen::V,pasear,گردش رفتن
1071,spazierengehen::V,pasearse,گردش رفتن
1072,eilen::V,correr prisa,شتاب کردن
1073,sich beeilen::V,darse prisa,عجله کردن
1074,sausen::V,correr,صفیر کشیدن
1075,rennen::V,correr,دویدن
1076,springen::V,saltar,پریدن
1077,klettern::V,trepar,بالا رفتن
1078,klettern::V,escalar,بالا رفتن
1079,schaukeln::V,bambolearse,تاب خوردن
1080,kriechen::V,reptar,خزیدن
1081,kriechen::V,arrastrarse,خزیدن
1082,schwimmen::V,nadar,شنا کردن
1083,tauchen::V,bucear,غواصی کردن
1084,tauchen::V,sumergirse,غواصی کردن
1085,rudern::V,remar,پارو زدن
1086,fahren::V,ir,سواره رفتن
1087,fliegen::V,volar,پریدن
1088,gehen::V,ir,رفتن
1089,gehen::V,andar,رفتن
1090,weggehen::V,irse,رفتن
1091,weggehen::V,marcharse,رفتن
1092,abfahren::V,salir,حرکت کردن
1093,abfahren::V,partir,حرکت کردن
1094,anhalten::V,parar,ایست کردن
1095,anhalten::V,pararse,ایست کردن
1096,hineingehen::V,entrar,داخل شدن
1097,eintreten::V,entrar,وارد شدن
1098,kommen::V,venir,آمدن
1099,ankommen::V,llegar,رسیدن
1100,zurückkommen::V,volver,برگشتن
1101,zurückkommen::V,regresar,برگشتن
1102,bleiben::V,quedarse,ماندن
1103,warten::V,esperar,منتظر بودن
1104,erwarten::V,esperar,انتظار داشتن
1105,suchen::V,buscar,جستجو کردن
1106,finden::V,hallar,یافتن
1107,finden::V,hallar,پیدا کردن
1108,finden::V,encontrar,یافتن
1109,finden::V,encontrar,پیدا کردن
1110,versuchen::V,intentar,سعی کردن
1111,versuchen::V,intentar,کوشش کردن
1112,vorbereiten::V,preparar,آماده کردن
1113,lieben::V,amar,عاشق بودن
1114,lieben::V,querer,عاشق بودن
1115,mögen::V,querer,میل داشتن
1116,mögen::V,querer,دوست داشتن
1117,lachen::V,reír,خندیدن
1118,rühren::V,conmover,به رقت آوردن
1119,weinen::V,llorar,گریه کردن
1120,schimpfen::V,regañar,فحاشی کردن
1121,sich ärgern::V,enfadarse,ناراحت شدن
1122,sich fürchten::V,tener miedo,واهمه کردن
1123,fürchten::V,temer,ترسیدن
1124,fürchten::V,tener miedo a,ترسیدن
1125,fliehen::V,huir,گریختن
1126,flüchten::V,escaparse,فرار کردن
1127,sehen::V,ver,دیدن
1128,anschauen::V,mirar,نگاه کردن
1129,ansehen::V,mirar,تماشا کردن
1130,hören::V,oír,شنیدن
1131,zuhören::V,escuchar,گوش دادن
1132,probieren::V,probar,چشیدن
1133,probieren::V,degustar,چشیدن
1134,riechen::V,oler,بوییدن
1135,riechen::V,oler,بو کردن
1136,fühlen::V,sentir,احساس کردن
1137,scheinen::V,parecer,بنظر آمدن
1138,zu sehen sein::V,poder verse,دیده شدن
1139,vernehmen::V,oír,شنیدن
1140,vernehmen::V,percibir,شنیدن
1141,frieren::V,tener frío,سرد بودن
1142,tun::V,hacer,کردن
1143,können::V,poder,توانستن
1144,wollen::V,querer,خواستن
1145,anfangen::V,iniciar,شروع کردن
1146,beenden::V,acabar,تمام کردن
1147,beenden::V,acabar,پایان دادن
1148,beenden::V,terminar,تمام کردن
1149,beenden::V,terminar,پایان دادن
1150,aufhören::V,cesar,دست کشیدن
1151,gelingen::V,salir bien,موفق شدن
1152,geraten::V,salir,نتیجه دادن
1153,geraten::V,dar resultado,نتیجه دادن
1154,öffnen::V,abrir,گشودن
1155,öffnen::V,abrir,باز کردن
1156,schließen::V,cerrar,بستن
1157,schließen::V,cerrar,قفل کردن
1158,stellen::V,poner,گذاردن
1159,stellen::V,colocar,گذاردن
1160,setzen::V,poner,نشاندن
1161,setzen::V,colocar,نشاندن
1162,legen::V,poner,گذاشتن
1163,berühren::V,tocar,دست زدن
1164,berühren::V,tocar,لمس کردن
1165,verbinden::V,unir,وصل کردن
1166,verbinden::V,juntar,وصل کردن
1167,bedecken::V,tapar,پوشاندن
1168,bedecken::V,cubrir,پوشاندن
1169,aufhängen::V,colgar,آویختن
1170,anzünden::V,encender,سوزاندن
1171,aufheben::V,recoger,برداشتن
1172,aufheben::V,recoger,بلند کردن
1173,zurücklassen::V,dejar,گذاشتن
1174,verlieren::V,perder,گم کردن
1175,fallen lassen::V,dejar caer,انداختن
1176,machen::V,hacer,کردن
1177,machen::V,hacer,ساختن
1178,herstellen::V,fabricar,ساختن
1179,herstellen::V,fabricar,تولید کردن
1180,bauen::V,construir,ساختن
1181,bauen::V,construir,بنا کردن
1182,reparieren::V,reparar,درست کردن
1183,reparieren::V,reparar,تعمیر کردن
1184,verbessern::V,mejorar,بهتر کردن
1185,ändern::V,mudar,تغییر دادن
1186,ändern::V,modificar,تغییر دادن
1187,graben::V,cavar,کندن
1188,graben::V,cavar,گود کردن
1189,beugen::V,doblar,کج کردن
1190,beugen::V,inclinar,کج کردن
1191,biegen::V,doblar,خم کردن
1192,drehen::V,volver,چرخاندن
1193,drehen::V,hacer girar,چرخاندن
1194,wenden::V,volver,برگرداندن
1195,umdrehen::V,revolver,برگرداندن
1196,heben::V,levantar,برداشتن
1197,hochheben::V,alzar,برآوردن
1198,hochheben::V,alzar,بلند کردن
1199,ergreifen::V,coger,گرفتن
1200,halten::V,tener,نگاه داشتن
1201,drücken::V,apretar,فشار دادن
1202,drücken::V,apretar,فشار آوردن
1203,schieben::V,empujar,هل دادن
1204,kratzen::V,rascar,خاریدن
1205,lecken::V,lamer,لیسیدن
1206,beißen::V,morder,گاز زدن
1207,abreißen::V,arrancar,پاره کردن
1208,abschneiden::V,cortar,بریدن
1209,abschneiden::V,cortar,قطع کردن
1210,binden::V,atar,بستن
1211,stecken::V,meter,فرو کردن
1212,brechen::V,romper,شکستن
1213,brechen::V,quebrar,شکستن
1214,klopfen::V,golpear,کوبیدن
1215,hauen::V,pegar,زدن
1216,kleben::V,pegar,چسباندن
1217,kleben::V,encolar,چسباندن
1218,reiben::V,frotar,مالش دادن
1219,streichen::V,untar,مالیدن
1220,streichen::V,recubrir,مالیدن
1221,schleifen::V,afilar,تیز کردن
1222,schneiden::V,cortar,چیدن
1223,schneiden::V,cortar,بریدن
1224,rütteln::V,agitar,لرزاندن
1225,rütteln::V,agitar,تکان دادن
1226,schütteln::V,agitar,تکان دادن
1227,schütteln::V,sacudir,تکان دادن
1228,schwenken::V,menear,تاب دادن
1229,schütten::V,verter,ریختن
1230,füllen::V,llenar,پر کردن
1231,einwickeln::V,envolver,پیچیدن
1232,tragen::V,llevar,بردن
1233,tragen::V,llevar,حمل کردن
1234,schleppen::V,arrastrar,کشیدن
1235,ziehen::V,tirar,کشیدن
1236,aufbewahren::V,conservar,نگهداری کردن
1237,werfen::V,echar,انداختن
1238,werfen::V,echar,پرتاب کردن
1239,werfen::V,lanzar,انداختن
1240,werfen::V,lanzar,پرتاب کردن
1241,fangen::V,coger,گرفتن
1242,packen::V,agarrar,گرفتن
1243,verstecken::V,esconder,قایم کردن
1244,verstecken::V,esconder,پنهان کردن
1245,teilen::V,partir,قسمت کردن
1246,teilen::V,partir,تقسیم کردن
1247,teilen::V,dividir,قسمت کردن
1248,teilen::V,dividir,تقسیم کردن
1249,schicken::V,enviar,فرستادن
1250,schicken::V,enviar,ارسال کردن
1251,bringen::V,traer,آوردن
1252,hinzufügen::V,añadir,افزودن
1253,hinzufügen::V,añadir,اضافه کردن
1254,bekommen::V,obtener,گرفتن
1255,bekommen::V,conseguir,گرفتن
1256,erhalten::V,recibir,دریافت کردن
1257,nehmen::V,tomar,گرفتن
1258,nehmen::V,tomar,برداشتن
1259,wählen::V,elegir,انتخاب کردن
1260,auswählen::V,escoger,برگزیدن
1261,auswählen::V,seleccionar,برگزیدن
1262,bewahren::V,guardar,حفظ کردن
1263,bewahren::V,guardar,حفاظت کردن
1264,bewahren::V,preservar,حفظ کردن
1265,bewahren::V,preservar,حفاظت کردن
1266,behindern::V,estorbar,مانع بودن
1267,behindern::V,obstaculizar,مانع بودن
1268,verderben::V,estropear,از بین بردن
1269,beschädigen::V,deteriorar,صدمه زدن
1270,zerbrechen::V,romper,شکستن
1271,zerbrechen::V,quebrar,شکستن
1272,zerreißen::V,desgarrar,دریدن
1273,zerreißen::V,desgarrar,پاره کردن
1274,zerreißen::V,despedazar,دریدن
1275,zerreißen::V,despedazar,پاره کردن
1276,zerstören::V,destruir,خراب کردن
1277,zerstören::V,destruir,ویران کردن
1278,zerstören::V,destrozar,خراب کردن
1279,zerstören::V,destrozar,ویران کردن
1280,verbrennen::V,quemar,سوزاندن
1281,geben::V,dar,دادن
1282,reichen::V,pasar,دادن
1283,schenken::V,regalar,هدیه دادن
1284,versprechen::V,prometer,قول دادن
1285,versprechen::V,prometer,وعده دادن
1286,wünschen::V,desear,آرزو کردن
1287,loben::V,alabar,ستایش کردن
1288,küssen::V,besar,بوسیدن
1289,wiegen::V,mecer,نوسان کردن
1290,zudecken::V,tapar,پوشاندن
1291,zudecken::V,cubrir,پوشاندن
1292,wecken::V,despertar,بیدار کردن
1293,zeigen::V,mostrar,نشان دادن
1294,führen::V,guiar,رهنمائی کردن
1295,führen::V,conducir,رهنمائی کردن
1296,lehren::V,enseñar,آموختن
1297,lehren::V,enseñar,یاد دادن
1298,lehren::V,instruir,آموختن
1299,lehren::V,instruir,یاد دادن
1300,unterrichten::V,enseñar,درس دادن
1301,unterrichten::V,enseñar,تدریس کردن
1302,aufziehen::V,criar,تربیت کردن
1303,leiten::V,guiar,اداره کردن
1304,leiten::V,dirigir,اداره کردن
1305,antreiben::V,impeler,عجله دادن
1306,antreiben::V,impulsar,عجله دادن
1307,lassen::V,hacer,وادار کردن
1308,einladen::V,invitar,دعوت کردن
1309,einladen::V,invitar,مهمان کردن
1310,vereinigen::V,unir,یکی کردن
1311,vereinigen::V,unir,متحد کردن
1312,besuchen::V,visitar,دیدار کردن
1313,besuchen::V,ir a ver,دیدار کردن
1314,treffen::V,encontrar,ملاقات کردن
1315,sich versammeln::V,reunirse,جمع شدن
1316,sich versammeln::V,congregarse,جمع شدن
1317,spielen::V,jugar,بازی کردن
1318,singen::V,cantar,آواز خواندن
1319,tanzen::V,bailar,رقصیدن
1320,sich trennen::V,separarse,جدا شدن
1321,verlassen::V,dejar,ترک کردن
1322,verlassen::V,abandonar,ترک کردن
1323,retten::V,salvar,نجات دادن
1324,bewachen::V,vigilar,حراست کردن
1325,schützen::V,proteger,حفظ کردن
1326,verteidigen::V,defender,دفاع کردن
1327,sich schlagen::V,batirse,کتک‌کاری کردن
1328,schießen::V,tirar,تیر زدن
1329,schießen::V,disparar,تیر زدن
1330,siegen::V,vencer,پیروز شدن
1331,ärgern::V,enojar,ناراحت کردن
1332,ärgern::V,enfadar,ناراحت کردن
1333,schlagen::V,pegar,زدن
1334,schlagen::V,pegar,کوبیدن
1335,schlagen::V,golpear,زدن
1336,schlagen::V,golpear,کوبیدن
1337,treten::V,dar una patada a,لگد زدن
1338,stechen::V,pinchar,چاقو زدن
1339,stoßen::V,empujar,هل دادن
1340,stehlen::V,robar,دزدیدن
1341,stehlen::V,hurtar,دزدیدن
1342,stören::V,molestar,مزاحم شدن
1343,belästigen::V,molestar,زحمت دادن
1344,belästigen::V,importunar,زحمت دادن
1345,verbergen::V,ocultar,پنهان کردن
1346,verbergen::V,esconder,پنهان کردن
1347,täuschen::V,engañar,گول زدن
1348,täuschen::V,engañar,فریب دادن
1349,betrügen::V,engañar,گول زدن
1350,betrügen::V,engañar,فریب دادن
1351,töten::V,matar,کشتن
1352,wohnen::V,vivir,منزل داشتن
1353,wohnen::V,vivir,سکونت داشتن
1354,wohnen::V,habitar,منزل داشتن
1355,wohnen::V,habitar,سکونت داشتن
1356,arbeiten::V,trabajar,کار کردن
1357,sammeln::V,recoger,جمع کردن
1358,sammeln::V,coleccionar,جمع کردن
1359,pflücken::V,coger,چیدن
1360,jagen::V,cazar,شکار کردن
1361,fischen::V,pescar,صید کردن
1362,fischen::V,pescar,ماهی‌گیری کردن
1363,fassen::V,atrapar,گرفتن
1364,fassen::V,capturar,گرفتن
1365,hüten::V,guardar,چراندن
1366,hüten::V,guardar,مراقبت کردن
1367,treiben::V,aballar,راندن
1368,anbinden::V,atar,متصل کردن
1369,füttern::V,echar de comer,غذا دادن
1370,melken::V,ordeñar,دوشیدن
1371,hacken::V,picar,خرد کردن
1372,hacken::V,cortar,خرد کردن
1373,gießen::V,regar,ریختن
1374,reifen::V,madurar,رسیدن
1375,zubereiten::V,preparar,طبخ کردن
1376,zubereiten::V,preparar,آماده کردن
1377,kochen::V,cocer,پختن
1378,kochen::V,cocer,آشپزی کردن
1379,kochen::V,guisar,پختن
1380,kochen::V,guisar,آشپزی کردن
1381,backen::V,hornear,پختن
1382,backen::V,cocer al horno,پختن
1383,braten::V,asar,سرخ کردن
1384,braten::V,freír,سرخ کردن
1385,umrühren::V,remover,هم زدن
1386,stricken::V,hacer punto,بافتن
1387,stricken::V,hacer calceta,بافتن
1388,nähen::V,coser,دوختن
1389,färben::V,teñir,رنگ زدن
1390,färben::V,colorear,رنگ زدن
1391,reinigen::V,limpiar,پاک کردن
1392,reinigen::V,limpiar,تمیز کردن
1393,waschen::V,lavar,شستن
1394,abwischen::V,fregar,زدودن
1395,abwischen::V,limpiar,زدودن
1396,spülen::V,aclarar,شستن
1397,spülen::V,enjuagar,شستن
1398,fegen::V,barrer,جارو کردن
1399,fegen::V,pasar la escoba,جارو کردن
1400,kehren::V,barrer,جارو کردن
1401,baden::V,bañarse,شنا کردن
1402,baden::V,bañarse,حمام کردن
1403,sich waschen::V,lavarse,شستشو کردن
1404,ausziehen::V,quitar,درآوردن
1405,ausziehen::V,quitarse,درآوردن
1406,anziehen::V,ponerse,پوشیدن
1407,sich anziehen::V,vestirse,لباس پوشیدن
1408,kämmen::V,peinar,شانه زدن
1409,schmücken::V,adornar,زینت دادن
1410,sagen::V,decir,گفتن
1411,sprechen::V,hablar,حرف زدن
1412,sprechen::V,hablar,صحبت کردن
1413,reden::V,hablar,حرف زدن
1414,reden::V,hablar,صحبت کردن
1415,reden::V,conversar,حرف زدن
1416,reden::V,conversar,صحبت کردن
1417,sich unterhalten::V,charlar,گپ زدن
1418,sich unterhalten::V,conversar,گپ زدن
1419,fragen::V,preguntar,پرسیدن
1420,fragen::V,preguntar,سؤال کردن
1421,bitten::V,rogar,خواهش کردن
1422,bitten::V,rogar,درخواست کردن
1423,erzählen::V,contar,نقل کردن
1424,erzählen::V,contar,حکایت کردن
1425,mitteilen::V,comunicar,خبر دادن
1426,mitteilen::V,participar,خبر دادن
1427,nennen::V,llamar,نامیدن
1428,nennen::V,nombrar,نامیدن
1429,rufen::V,llamar,صدا کردن
1430,prahlen::V,jactarse,پز آمدن
1431,übersetzen::V,traducir,ترجمه کردن
1432,denken::V,pensar,فکر کردن
1433,glauben::V,creer,باور کردن
1434,glauben::V,creer,عقیده داشتن
1435,bemerken::V,notar,متوجه شدن
1436,erkennen::V,reconocer,شناختن
1437,erkennen::V,reconocer,تشخیص دادن
1438,begreifen::V,concebir,فهمیدن
1439,begreifen::V,concebir,درک کردن
1440,verstehen::V,entender,فهمیدن
1441,verstehen::V,comprender,فهمیدن
1442,lernen::V,aprender,آموختن
1443,lernen::V,aprender,یاد گرفتن
1444,wissen::V,saber,دانستن
1445,sich erinnern an::V,recordar,به یاد آوردن
1446,sich erinnern an::V,acordarse de,به یاد آوردن
1447,vergessen::V,olvidar,فراموش کردن
1448,messen::V,medir,اندازه گرفتن
1449,zählen::V,contar,شمردن
1450,rechnen::V,contar,حساب کردن
1451,rechnen::V,calcular,حساب کردن
1452,lesen::V,leer,خواندن
1453,malen::V,pintar,نقاشی کردن
1454,zeichnen::V,dibujar,کشیدن
1455,zeichnen::V,dibujar,رسم کردن
1456,schreiben::V,escribir,نوشتن
1457,besitzen::V,poseer,داشتن
1458,kaufen::V,comprar,خریدن
1459,kaufen::V,comprar,خرید کردن
1460,verkaufen::V,vender,فروختن
1461,bezahlen::V,pagar,پرداختن
1462,zahlen::V,pagar,پرداخت کردن
1463,beherrschen::V,dominar,مسلط بودن
1464,ertragen::V,soportar,تحمل کردن
