,Concept_ID,mrj,az
748,sofort::ADV,полт,həmən
749,sofort::ADV,полт,dərhal
750,sofort::ADV,тöрöк,həmən
751,sofort::ADV,тöрöк,dərhal
752,sofort::ADV,тӹшӓкок,həmən
753,sofort::ADV,тӹшӓкок,dərhal
754,später::ADV,вара,sonra
755,heute::ADV,тагачы,bugün
756,morgen::ADV,иргод,sabah
757,morgen::ADV,иргодым,sabah
758,bald::ADV,чӹнь,yaxında
759,bald::ADV,чӹнь,tezliklə
760,bald::ADV,вӓшке,yaxında
761,bald::ADV,вӓшке,tezliklə
762,bald::ADV,выртышты,yaxında
763,bald::ADV,выртышты,tezliklə
764,dann::ADV,пакыла,onda
765,gestern::ADV,тенгечӹ,dünən
766,einst::ADV,икӓнӓ,əvvəllər
767,damals::ADV,тӹнӓм,o vaxt
768,danach::ADV,пакыла,sonra
769,vorher::ADV,перви,qabaqcadan
770,zuerst::ADV,андак,əvvəl
771,einmal::ADV,гӓнӓк,bir dəfə
772,einmal::ADV,гӓнӓ,bir dəfə
773,manchmal::ADV,кынамжы,hərdənbir
774,oft::ADV,чӹчкӹдӹн,tez-tez
775,oft::ADV,чӹчкӹдӹн,çox vaxt
776,immer::ADV,со,daimi
777,immer::ADV,со,həmişə
778,immer::ADV,соок,daimi
779,immer::ADV,соок,həmişə
780,niemals::ADV,нинам,əsla
781,niemals::ADV,нинам,heç bir zaman
782,niemals::ADV,нигынам,əsla
783,niemals::ADV,нигынам,heç bir zaman
784,niemals::ADV,нигынамат,əsla
785,niemals::ADV,нигынамат,heç bir zaman
786,hier::ADV,тиштӹ,bura
787,hier::ADV,тиштӹ,burada
788,hierhin::ADV,тишкӹ,buraya
789,von hier::ADV,тишец,buradan
790,von hier::ADV,тишецӹн,buradan
791,dort::ADV,тӹштӹ,ora
792,dort::ADV,тӹштӹ,orada
793,dorthin::ADV,тӹшкӹ,oraya
794,dorthin::ADV,тӹшкӹлӓ,oraya
795,geradeaus::ADV,вик,düz
796,geradeaus::ADV,тура,düz
797,vorwärts::ADV,анзыкы,irəli
798,rückwärts::ADV,мӹнгеш,geri
799,zurück::ADV,мӹнгеш,geriyə
800,unten::ADV,ӱлнӹ,aşağıda
801,unten::ADV,лӹвӓлнӹ,aşağıda
802,hinab::ADV,ӱлӹкӹ,aşağı
803,hinab::ADV,лӹвӓкӹ,aşağı
804,oben::ADV,вӹлнӹ,yuxarıda
805,hinauf::ADV,кӱшкӹлӓ,yuxarı
806,hinauf::ADV,кӱш,yuxarı
807,überall::ADV,йӹлт,hər yerdə
808,überall::ADV,цилӓ вӓре,hər yerdə
809,nicht::ADV,уке,-ma-
810,ein wenig::ADV,изиш,bir az
811,ein wenig::ADV,иклаштык,bir az
812,kaum::ADV,цылик,güclə
813,kaum::ADV,чучок-чучок,güclə
814,sehr::ADV,чоте,çox
815,so::ADV,тенге,belə
816,so::ADV,тенгелӓ,belə
817,noch::ADV,мол,hələ
818,noch::ADV,моло,hələ
819,nur::ADV,веле,yalnız
820,schon::ADV,уже,artıq
821,schon::ADV,ӹнде,artıq
822,wieder::ADV,уэш,yenə
823,vergebens::ADV,зря,boş yerə
824,vergebens::ADV,ӹзрӓ,boş yerə
825,vergebens::ADV,ӹзӹрӓ,boş yerə
826,vor::PRP,анзыц,önündə
827,vor::PRP,анзыцын,önündə
828,hinter::PRP,шайылан,arxasında
829,hinter::PRP,шайылный,arxasında
830,unter::PRP,лӹвӓкӹ,altında
831,durch::PRP,вашт,içindən
832,neben::PRP,сага,yanında
833,zwischen::PRP,лош,arasında
834,zwischen::PRP,лошкы,arasında
835,wegen::PRP,мычыц,üçün
836,wegen::PRP,мычыц,ötəri
837,dies::PRN,тидӹ,bu
838,dies::PRN,ти,bu
839,das::PRN,тидӹ,o
840,das::PRN,ти,o
841,alles::PRN,цилӓ,hər şey
842,ich::PRN,мый,mən
843,du::PRN,тӹнь,sən
844,er::PRN,тӹдӹ,o
845,wir::PRN,мӓ,biz
846,ihr::PRN,вӓ,siz
847,sie::PRN,нӹнӹ,onlar
848,was::FPRN,ма,nə
849,wer::FPRN,кӱ,kim
850,wo::FADV,кышан,harada
851,wo::FADV,кыштакен,harada
852,wohin::FADV,кышкы,haraya
853,wie::FADV,кыце,necə
854,warum::FADV,малын,niyə
855,warum::FADV,малын,nə üçün
856,wieviel::FNUM,кынар,neçə
857,wieviel::FNUM,кынар,nə qədər
858,wieviel::FNUM,кынары,neçə
859,wieviel::FNUM,кынары,nə qədər
860,wieviel::FNUM,кынаркы,neçə
861,wieviel::FNUM,кынаркы,nə qədər
862,eins::NUM,иктӹ,bir
863,eins::NUM,иктӹт,bir
864,zwei::NUM,кок,iki
865,zwei::NUM,кокты,iki
866,drei::NUM,кым,üç
867,drei::NUM,кымыт,üç
868,vier::NUM,нӹл,dörd
869,fünf::NUM,вӹц,beş
870,sechs::NUM,куд,altı
871,sechs::NUM,кудытмозн,altı
872,sieben::NUM,шӹм,yeddi
873,sieben::NUM,шӹмӹт,yeddi
874,acht::NUM,кӓндӓкш,səkkiz
875,acht::NUM,кӓндӓкшӹ,səkkiz
876,neun::NUM,ӹндекшшӱдӹ,doqquz
877,zehn::NUM,лу,on
878,elf::NUM,луатик,on bir
879,elf::NUM,луатиктӹ,on bir
880,zwölf::NUM,луаткок,on iki
881,zwölf::NUM,луаткокты,on iki
882,zwanzig::NUM,коклы,iyirmi
883,dreißig::NUM,кымлы,otuz
884,vierzig::NUM,нӹллӹ,qırx
885,fünfzig::NUM,вӹцлӹ,əlli
886,sechzig::NUM,кудлу,altmış
887,siebzig::NUM,шӹмлу,yetmiş
888,achtzig::NUM,кӓндӓкшлу,səksən
889,neunzig::NUM,ӹндекшлу,doxsan
890,hundert::NUM,шӱдӹ,yüz
891,tausend::NUM,тӹжем,min
892,und::CNJ,дöн,və
893,oder::CNJ,льывы,ya
894,stehen::V,шалшаг,durmaq
895,sitzen::V,шӹнзӓш,oturmaq
896,liegen::V,киӓш,uzanmaq
897,hängen::V,кечӓш,asılmaq
898,werden::V,шагалаш,olmaq
899,passieren::V,ӹштӓ́лтӓш,olmaq
900,passieren::V,ӹштӓ́лтӓш,baş vermək
901,beginnen::V,тӹнгӓлӓлтӓш,başlamaq
902,enden::V,пӹтӓш,bitmək
903,wechseln::V,весемӓш,dəyişmək
904,wechseln::V,весемӓлтӓш,dəyişmək
905,aufgehen[Sonne]::V,авараш,doğmaq
906,untergehen[Sonne]::V,шӹ́нзӓш,batmaq
907,scheinen[Sonne]::V,сотемдӓрӓш,parlamaq
908,donnern::V,хӹдӹртӓш,guruldamaq
909,wehen::V,ӹфӹлӓш,əsmək
910,strömen::V,йогащ,axmaq
911,fließen::V,йогащ,axmaq
912,sich drehen::V,пöрдӓш,dönmək
913,schwanken::V,лыпшалташ,yellənmək
914,schwingen::V,кӓчӓйӓш,yellənmək
915,fallen::V,кенвазаш,düşmek
916,fallen::V,шынгалташ,düşmek
917,brennen::V,йылаш,yanmaq
918,rauchen::V,шыпшаш,tüstüləmək
919,regnen::V,юраш,yağmaq
920,gefrieren::V,гӓш,donmaq
921,gefrieren::V,кӹлмаш,donmaq
922,tauen::V,шылаш,ərimək
923,schmelzen::V,шӹрӓнӓш,ərimək
924,trocknen::V,кошкаш,qurumaq
925,sieden::V,шолаш,qaynamaq
926,faulen::V,шӱӓш,çürümək
927,verfaulen::V,йӓнгӓрӓлтӓш,çürümək
928,reißen::V,кышкедӓлтӓш,yırtılmaq
929,versinken::V,ва́лаш,batmaq
930,vergehen::V,эртӓш,ötmək
931,erscheinen::V,каяш,görünmək
932,verschwinden::V,ямаш,yox olmaq
933,sinken::V,пычаш,enmək
934,abnehmen::V,чӹдемӓш,azalmaq
935,abnehmen::V,кöтӹргӓш,azalmaq
936,zunehmen::V,когоэмӓш,artmaq
937,steigen::V,лӱлта́лташ,yüksəlmək
938,wachsen::V,кушкаш,böyümək
939,glänzen::V,йӹлгӹжӓш,parlamaq
940,funkeln::V,валгалташ,parıldamaq
941,lärmen::V,юкланаш,səs-küy etmək
942,läuten::V,цоргаш,çalmaq
943,klingeln::V,цоргаш,zəng etmək
944,klirren::V,цонгырталгаш,cingildəmək
945,brausen::V,ышдымыла́наш,gurlamaq
946,rauschen::V,шу́жгаш,xışıldamaq
947,klingen::V,йо́нгаш,səslənmək
948,bellen::V,опташ,hürmək
949,heulen::V,урмыжаш,ulamaq
950,blasen::V,ӹфӹлӓш,üfləmək
951,pfeifen::V,ши́шкаш,fit vermek
952,schreien::V,уташ,bağırmaq
953,schreien::V,уташ,qışqırmaq
954,schreien::V,саслаш,bağırmaq
955,schreien::V,саслаш,qışqırmaq
956,schreien::V,варгынзаш,bağırmaq
957,schreien::V,варгынзаш,qışqırmaq
958,stöhnen::V,ӹнгӹрӓш,inləmək
959,zittern::V,цӹтӹрӓш,titrəmək
960,leben::V,ӹлӓш,yaşamaq
961,geboren werden::V,шачаш,doğmaq
962,atmen::V,шӱлӓш,nəfəs almaq
963,trinken::V,йӱӓш,içmek
964,essen::V,качкаш,yemək
965,schlucken::V,нелӓш,udmaq
966,müde werden::V,янгылаш,yorulmaq
967,einschlafen::V,амален кеӓш,yuxuya getmək
968,schlafen::V,амалаш,uyumaq
969,aufwachen::V,понгыжалташ,oyanmaq
970,aufstehen::V,кӹньӹл шагалаш,yuxudan durmaq
971,sich erholen::V,кӓнаш,dincəlmək
972,krank werden::V,церлӓнен вазаш,xəstə olmaq
973,krank sein::V,церлӓнӓш,azarlanmaq
974,krank sein::V,церлӓнӓш,xəstələnmək
975,krank sein::V,ясланаш,azarlanmaq
976,krank sein::V,ясланаш,xəstələnmək
977,krank sein::V,ясыланаш,azarlanmaq
978,krank sein::V,ясыланаш,xəstələnmək
979,schmerzen::V,каршташ,ağrimaq
980,husten::V,кахыраш,öksürmək
981,genesen::V,паремӓш,sağalmaq
982,genesen::V,тöрлӓнӓш,sağalmaq
983,sterben::V,вазын колаш,ölmək
984,sterben::V,вазын колаш,vəfat etmək
985,umkommen::V,пӹтӓш,həlak olmaq
986,sich bewegen::V,кашташ,hərəkət etmək
987,sich rühren::V,тӓрвӓнӓш,tərpənmək
988,sich erheben::V,кӹньӹлӓш,qalxmaq
989,sich setzen::V,шӹнзӓш,oturmaq
990,hinfallen::V,кенвазаш,yıxılmaq
991,hinfallen::V,шынгалташ,yıxılmaq
992,laufen::V,кашташ,yerimək
993,schreiten::V,ашкедӓш,addım atmaq
994,spazierengehen::V,мадын кашташ,gəzmək
995,eilen::V,вӓшкӓш,atılmaq
996,sich beeilen::V,вӓшкӓш,tələsmək
997,sich beeilen::V,талашаш,tələsmək
998,sausen::V,хойхаланаш,çırpmaq
999,sausen::V,хояш,çırpmaq
1000,rennen::V,кыргыжаш,qaçmaq
1001,springen::V,тӹршештӓш,sıçramaq
1002,klettern::V,ку́заш,dırmanmaq
1003,schaukeln::V,лыпшалташ,sallanmaq
1004,kriechen::V,авалянаш,sürünmək
1005,kriechen::V,ньыжиклӓш,sürünmək
1006,schwimmen::V,илӓш,üzmek
1007,tauchen::V,цымаш,dalmaq
1008,rudern::V,шуалташ,avarlamaq
1009,fahren::V,кеӓш,sürmək
1010,fliegen::V,чонгештӓш,uçmaq
1011,gehen::V,кеӓш,getmək
1012,weggehen::V,кеӓш,getmək
1013,abfahren::V,кеӓш,yola düşmək
1014,anhalten::V,цӓрнӓш,saxlamaq
1015,hineingehen::V,пыраш,girmək
1016,eintreten::V,пыраш,girmək
1017,eintreten::V,пыраш,daxil olmaq
1018,kommen::V,толаш,gəlmək
1019,ankommen::V,шоаш,gəlib çatmaq
1020,zurückkommen::V,пöртӹлӓш,qayıtmaq
1021,bleiben::V,кодаш,qalmaq
1022,warten::V,вычаш,gözləmək
1023,erwarten::V,вычаш,bəkləmək
1024,suchen::V,кӹчӓлӓш,aramaq
1025,suchen::V,кӹчӓлӓш,axtarmaq
1026,finden::V,моаш,tapmaq
1027,versuchen::V,путаяш,çalışmaq
1028,versuchen::V,цацаш,çalışmaq
1029,vorbereiten::V,поспейӹктӓш,hazırlamaq
1030,lieben::V,яраташ,sevmək
1031,mögen::V,яраташ,xoşlamaq
1032,lachen::V,ваштылаш,gülmək
1033,rühren::V,тӓрвӓтӓш,həyəcanlandırmaq
1034,weinen::V,мӓгӹрӓш,ağlamaq
1035,schimpfen::V,свырседӓлӓш,küfr etmək
1036,sich ärgern::V,шӹдешкӓш,acıqlanmaq
1037,sich fürchten::V,лӱдӓш,qorxmaq
1038,fürchten::V,лӱдӓш,qorxmaq
1039,fliehen::V,кыргыжаш,qaçmaq
1040,flüchten::V,кыргыж шӹлӓш,qaçmaq
1041,sehen::V,ужаш,görmək
1042,anschauen::V,анжалаш,baxmaq
1043,ansehen::V,анжаш,baxmaq
1044,hören::V,колаш,duymaq
1045,hören::V,колаш,eşitmək
1046,zuhören::V,колышташ,dinləmək
1047,probieren::V,тотештӓш,dadına baxmaq
1048,probieren::V,подыл анжаш,dadına baxmaq
1049,riechen::V,ӱпшӹнзӓш,qoxlamaq
1050,fühlen::V,шижӓш,duymaq
1051,scheinen::V,каяш,görünmək
1052,zu sehen sein::V,каяш,görünmək
1053,vernehmen::V,колын колташ,eşitmək
1054,frieren::V,кӹлмаш,üşümək
1055,frieren::V,тӹнгӹргӓш,üşümək
1056,tun::V,ӹштӓш,etmək
1057,können::V,кердӓш,bilmək
1058,können::V,кердӓш,bacarmaq
1059,wollen::V,жалаяш,istəmək
1060,anfangen::V,тӹнгӓлӓш,başlamaq
1061,beenden::V,пӹтӓрӓш,bitirmək
1062,aufhören::V,цӓрнӓш,bitmək
1063,aufhören::V,цӓрнӓш,qurtarmaq
1064,gelingen::V,цӓш лиӓш,müvəffəq olmaq
1065,geraten::V,лиӓш,düşmək
1066,öffnen::V,пачаш,açmaq
1067,schließen::V,чӱчӓш,qapamaq
1068,stellen::V,шӹндӓш,qoymaq
1069,setzen::V,шӹндӓш,oturtmaq
1070,legen::V,опташ,qoymaq
1071,legen::V,пиштӓш,qoymaq
1072,berühren::V,тӹкӓлӓш,toxunmaq
1073,verbinden::V,пидӓш,bağlamaq
1074,bedecken::V,леведӓш,örtmək
1075,aufhängen::V,сӓкӓш,asmaq
1076,anzünden::V,чӱктӓш,yandırmaq
1077,aufheben::V,кузыкташ,qaldırmaq
1078,zurücklassen::V,кодаш,buraxmaq
1079,verlieren::V,ямдаш,itirmək
1080,fallen lassen::V,кенвацтараш,düşürmək
1081,machen::V,ӹштӓш,etmək
1082,herstellen::V,йӓмдӹлӓш,istehsal etmək
1083,bauen::V,ӹштӓш,tikmək
1084,reparieren::V,чиняш,təmir etmək
1085,reparieren::V,алалаш,təmir etmək
1086,verbessern::V,яжоэмден шӹндӓш,düzəltmək
1087,ändern::V,вашталташ,dəyişdirmək
1088,graben::V,капаяш,qazımaq
1089,beugen::V,лывырташ,əymək
1090,beugen::V,каклярташ,əymək
1091,biegen::V,лывырташ,bükmək
1092,drehen::V,сӓрӓш,döndərmək
1093,drehen::V,сӓрӹкӓлӓш,döndərmək
1094,wenden::V,сӓрӓлӓш,çevirmək
1095,umdrehen::V,сӓрӓлӓш,çevirmək
1096,heben::V,лӱктӓш,qaldırmaq
1097,hochheben::V,кузыкташ,qaldırmaq
1098,ergreifen::V,хватяш,tutmaq
1099,halten::V,кычаш,saxlamaq
1100,drücken::V,темдӓш,sıxmaq
1101,schieben::V,шӹкӓш,sürmək
1102,kratzen::V,нӹжӓш,qaşımaq
1103,lecken::V,нылаш,yalamaq
1104,beißen::V,пыралаш,dişləmək
1105,abreißen::V,кӹрӓш,qoparmaq
1106,abreißen::V,кышкед нӓлӓш,qoparmaq
1107,abschneiden::V,шулаш,ayırmaq
1108,abschneiden::V,лаштыклаш,ayırmaq
1109,binden::V,пидӓш,bağlamaq
1110,stecken::V,шыралаш,soxmaq
1111,brechen::V,тодылаш,qırmaq
1112,brechen::V,пыдырташ,qırmaq
1113,klopfen::V,рушткаш,sındırmaq
1114,hauen::V,шелӹштӓш,vurmaq
1115,kleben::V,клейӓш,apışdırmaq
1116,reiben::V,нӹжӓш,ovmaq
1117,streichen::V,шӹрӓш,sürtmək
1118,schleifen::V,шымаш,bülövləmək
1119,schneiden::V,пӹчкӓш,kəsmək
1120,rütteln::V,мыльгыкташ,sirkələmək
1121,schütteln::V,цӹтӹртӓш,çalxalamaq
1122,schütteln::V,мыльгыкташ,çalxalamaq
1123,schwenken::V,машыяш,yelləmək
1124,schütten::V,опталаш,tökmək
1125,füllen::V,темӓш,doldurmaq
1126,einwickeln::V,пӹтӹрӓ́лӓш,sarımaq
1127,tragen::V,намалаш,daşımaq
1128,schleppen::V,шӹдӹрӓш,sürükləmək
1129,ziehen::V,шыпшаш,çəkmək
1130,aufbewahren::V,перегӓш,gizlətmək
1131,werfen::V,кӹшкӓш,atmaq
1132,fangen::V,кычаш,tutmaq
1133,packen::V,хватяш,yaxalamaq
1134,verstecken::V,шӹлтӓш,gizlətmək
1135,teilen::V,пайылаш,bölmək
1136,schicken::V,колташ,yollamaq
1137,schicken::V,колташ,göndərmək
1138,bringen::V,кандаш,gətirmək
1139,bekommen::V,лыкташ,almaq
1140,bekommen::V,лыкташ,əldə etmək
1141,erhalten::V,получаяш,almaq
1142,nehmen::V,налаш,almaq
1143,wählen::V,айыраш,seçmək
1144,auswählen::V,айыраш,arımaq
1145,bewahren::V,перегӓш,qorumaq
1146,behindern::V,мешӓйӓш,mane olmaq
1147,verderben::V,портяш,pozmaq
1148,beschädigen::V,шушырташ,zədələmək
1149,zerbrechen::V,пыдырташ,qırmaq
1150,zerbrechen::V,пыдырташ,sındırmaq
1151,zerreißen::V,кӹрӓш,yırtmaq
1152,zerstören::V,шӓлӓтӓш,dağıtmaq
1153,verbrennen::V,йылаташ,yandırmaq
1154,verbrennen::V,йылалташ,yandırmaq
1155,geben::V,пуаш,vermək
1156,reichen::V,пуаш,uzatmaq
1157,schenken::V,подараш,vermək
1158,versprechen::V,сöрӓш,vəd vermək
1159,wünschen::V,жалаяш,arzulamaq
1160,loben::V,хваляш,tərifləmək
1161,küssen::V,шышшалаш,öpmək
1162,wiegen::V,лӱнгӓлтӓш,tərpətmək
1163,zudecken::V,пиштӓш,örtmək
1164,wecken::V,понгыжалтараш,oyatmaq
1165,zeigen::V,анжыкташ,göstərmək
1166,führen::V,видӓш,rəhbərlik etmək
1167,lehren::V,тымдаш,öyrətmək
1168,unterrichten::V,тымдаш,öyrətmək
1169,unterrichten::V,тымдаш,dərs vermək
1170,aufziehen::V,кушташ,tərbiyə etmək
1171,leiten::V,видӓш,idarə etmək
1172,leiten::V,вуйлаташ,idarə etmək
1173,leiten::V,вуйлалташ,idarə etmək
1174,antreiben::V,талаштараш,bizləmək
1175,lassen::V,-ыкт,-tırmaq
1176,einladen::V,ӱжӓш,dəvət etmək
1177,vereinigen::V,иктештӓш,birləşdirmək
1178,besuchen::V,толаш,baş çəkmək
1179,besuchen::V,толаш,ziyarət etmək
1180,treffen::V,вӓшлиӓш,rastlaşmaq
1181,treffen::V,вӓшлиӓш,rast gəlmək
1182,treffen::V,вӓшлиӓлтӓш,rastlaşmaq
1183,treffen::V,вӓшлиӓлтӓш,rast gəlmək
1184,sich versammeln::V,цымыргаш,toplanmaq
1185,spielen::V,мадаш,oynamaq
1186,singen::V,мыраш,oxumaq
1187,tanzen::V,кушташ,oynamaq
1188,tanzen::V,кушташ,rəqs etmək
1189,sich trennen::V,айырлаш,ayrılmaq
1190,verlassen::V,шуаш,tərk etmək
1191,retten::V,ытараш,xilas etmək
1192,bewachen::V,оролаш,gözətmək
1193,schützen::V,перегӓш,qorumaq
1194,verteidigen::V,перегӓш,qorumaq
1195,sich schlagen::V,шидӓлӓш,döyüşmək
1196,sich schlagen::V,шиэдӓлӓш,döyüşmək
1197,schießen::V,лӱӓш,atmaq
1198,schießen::V,лӱӓш,atəş açmaq
1199,siegen::V,сӹнгӓш,yenmək
1200,ärgern::V,шӹдештӓрӓш,acışdırmaq
1201,schlagen::V,пӓрен колташ,döymək
1202,schlagen::V,хӹрӹктен колташ,döymək
1203,treten::V,чымаш,təpmək
1204,stechen::V,пышкылаш,soxmaq
1205,stoßen::V,шыркедӓш,itələmək
1206,stehlen::V,шолышт толаш,çalmaq
1207,stehlen::V,шолышт толаш,oğurlamaq
1208,stören::V,ӓрештӹлӓш,pozmaq
1209,belästigen::V,кӓньӹсӹрлӓндӓрӓш,narahat etmək
1210,belästigen::V,шытырланыкташ,narahat etmək
1211,verbergen::V,шӹлтӓш,gizləmək
1212,täuschen::V,алталаш,aldatmaq
1213,täuschen::V,аталаш,aldatmaq
1214,betrügen::V,мошеньӹчӓйӓш,aldatmaq
1215,töten::V,пуштын шуаш,öldürmək
1216,wohnen::V,ӹлӓш,yaşamaq
1217,arbeiten::V,пӓшӓлӓш,işləmək
1218,arbeiten::V,пӓшӓлӓш,çalışmaq
1219,arbeiten::V,ровотаяш,işləmək
1220,arbeiten::V,ровотаяш,çalışmaq
1221,sammeln::V,погаш,yığmaq
1222,sammeln::V,погаш,toplamaq
1223,pflücken::V,кӹрӓш,qoparmaq
1224,jagen::V,охотничӓйӓш,ovlamaq
1225,fischen::V,кол кычаш,balıq tutmaq
1226,fassen::V,кычаш,tutmaq
1227,hüten::V,кӹтӓш,güdmək
1228,treiben::V,шуруяш,haylamaq
1229,anbinden::V,ялшташ,bağlamaq
1230,anbinden::V,ялышташ,bağlamaq
1231,füttern::V,пукшаш,bəsləmək
1232,melken::V,шыпшылаш,sağmaq
1233,hacken::V,роаш,yarmaq
1234,gießen::V,шӓвӓш,sulamaq
1235,reifen::V,кӱӓш,dəymək
1236,reifen::V,поспейӓш,dəymək
1237,zubereiten::V,йӓмдӹлӓш,bişirmək
1238,kochen::V,шолташ,qaynatmaq
1239,backen::V,кӱктӓш,bişirmək
1240,braten::V,жӓрӓш,qızartmaq
1241,umrühren::V,намалаш,qarışdırmaq
1242,stricken::V,пидӓш,hörmək
1243,nähen::V,ыргаш,tikmək
1244,färben::V,пидӓш,boyamaq
1245,reinigen::V,чиӓлтӓш,təmizləmək
1246,waschen::V,мышкаш,yumaq
1247,abwischen::V,ӹштӓш,silmək
1248,spülen::V,шӱӓлтӓш,çalxamaq
1249,fegen::V,ӹштӓш,süpürmək
1250,kehren::V,ӹштӓш,süpürmək
1251,baden::V,нӱштӹлӓш,çimmək
1252,sich waschen::V,мышкылташ,yuyunmaq
1253,ausziehen::V,кыдашаш,soyunmaq
1254,anziehen::V,чиӓш,geymək
1255,sich anziehen::V,чиӓш,geyinmək
1256,kämmen::V,шерӓш,daramaq
1257,schmücken::V,цеверемдӓш,bəzəmək
1258,sagen::V,манаш,demək
1259,sagen::V,манаш,söymek
1260,sagen::V,келесӓш,demək
1261,sagen::V,келесӓш,söymek
1262,sprechen::V,манаш,danışmaq
1263,reden::V,шайышташ,danışmaq
1264,sich unterhalten::V,хытыраш,söhbət etmək
1265,sich unterhalten::V,хытыргаш,söhbət etmək
1266,fragen::V,ядаш,soruşmaq
1267,bitten::V,ядаш,diləmək
1268,bitten::V,ядаш,xahiş etmək
1269,erzählen::V,келесӓш,bəhs etmək
1270,mitteilen::V,попаш,bildirmək
1271,mitteilen::V,увертӓш,bildirmək
1272,mitteilen::V,увертӓрӓш,bildirmək
1273,nennen::V,лӹмдӓш,adlandırmaq
1274,rufen::V,ӱжӓш,çağırmaq
1275,prahlen::V,хайзаш,öyünmək
1276,prahlen::V,шаргаланаш,öyünmək
1277,übersetzen::V,вашташ,tərcümə etmək
1278,denken::V,машанаш,düşünmək
1279,denken::V,машанаш,fikirləşmək
1280,glauben::V,ӹнянӓш,inanmaq
1281,bemerken::V,цаклаш,qeyd etmək
1282,erkennen::V,пӓлӓш,tanımaq
1283,begreifen::V,ынгылаш,anlamaq
1284,verstehen::V,ынгылаш,duymaq
1285,lernen::V,тыменяш,öyrənmək
1286,wissen::V,пӓлӓш,bilmək
1287,sich erinnern an::V,ышештӓрӓш,xatırlamaq
1288,vergessen::V,монден кодаш,unutmaq
1289,messen::V,висӓш,ölçmək
1290,zählen::V,шотаяш,saymaq
1291,rechnen::V,шотаяш,hesablamaq
1292,lesen::V,лыдаш,oxumaq
1293,malen::V,рисуяш,şəkil çəkmək
1294,zeichnen::V,ыдырка́лаш,cızmaq
1295,schreiben::V,вазаш,yazmaq
1296,besitzen::V,кы́чаш,yiyələnmək
1297,besitzen::V,кы́чаш,malik olmaq
1298,kaufen::V,нӓлӓш,satın almaq
1299,verkaufen::V,выжалаш,satmaq
1300,bezahlen::V,тӱлӓш,ödəmək
1301,zahlen::V,тӱлӓш,ödəmək
1302,beherrschen::V,кы́чаш,idarə etmək
1303,ertragen::V,цӹтӓш,dözmək
1304,Linie::N,,xətt
1305,Strich::N,,cızıq
1306,jetzt::ADV,,indi
1307,hinzufügen::V,,əlavə etmək
