,Concept_ID,mrj,hi
705,Brücke::N,кӹвер,सेतु
706,Brunnen::N,вӹдсӹнзӓ,कुआँ
707,Weide::N,ныр,चरागाह
708,Pfad::N,ялгорны,पथ
709,Pfad::N,ялгорны,पगडंडी
710,Weg::N,корны,मार्ग
711,Straße::N,корны,राह
712,Straße::N,корны,रास्ता
713,Dorf::N,сола,गाँव
714,Dorf::N,сола,ग्राम
715,Stadt::N,города,शहर
716,Brief::N,сирмӓш,ख़त
717,Brief::N,сирмӓш,पत्र
718,Brief::N,сирмӓш,चिट्ठी
719,Buch::N,книгӓ,किताब
720,Buch::N,книгӓ,पुस्तक
721,Buchstabe::N,буква́,अक्षर
722,Zeitung::N,газет,अख़बार
723,Zeitung::N,газет,समाचार-पत्र
724,Zeitung::N,кайзет,अख़बार
725,Zeitung::N,кайзет,समाचार-पत्र
726,Leben::N,житя,जीवन
727,Leben::N,житя,ज़िंदगी
728,Tod::N,смöрт,मौत
729,Tod::N,смöрт,मृत्यु
730,Grab::N,шӹгер,क़ब्र
731,Grab::N,мыгилӓ,क़ब्र
732,Grab::N,шӹгерлӓ,क़ब्र
733,Kirche::N,церкӹ,चर्च
734,Kirche::N,церкӹ,गिरजा
735,Sünde::N,сулык,पाप
736,Sünde::N,сулык,गुनाह
737,Gott::N,йымы,देव
738,Gott::N,йымы,ईश्वर
739,Arbeiter::N,пӓшӓзӹ,मज़दूर
740,Chef::N,вуй,अध्यक्ष
741,Meister::N,мастар,शिल्पज्ञ
742,Arzt::N,доктор,वैद्य
743,Arzt::N,доктор,डॉक्टर
744,Arzt::N,доктор,चिकित्सक
745,Lehrer::N,тымдышы,शिक्षक
746,Lehrer::N,тымдышы,अध्यापक
747,Geld::N,окса,धन
748,Geld::N,окса,पैसा
749,Geschäft::N,торге́йӹмӓш,सौदा
750,Geschäft::N,торге́йӹмӓш,व्यापार
751,Laden::N,лапка,दुकान
752,Laden::N,магазин,दुकान
753,Preis::N,ӓк,दाम
754,Preis::N,ӓк,मूल्य
755,Ware::N,товар,माल
756,Ware::N,товар,पण्य
757,Nutzen::N,пайда,लाभ
758,Nutzen::N,пайда,फ़ायदा
759,Reichtum::N,перке,धन
760,Reichtum::N,перке,दौलत
761,Welt::N,сӓндӓлӹк,विश्व
762,Welt::N,сӓндӓлӹк,दुनिया
763,Welt::N,свет,विश्व
764,Welt::N,свет,दुनिया
765,Land::N,сӓндӓлӹк,देश
766,Land::N,сӓндӓлӹк,मुल्क
767,Staat::N,кугижӓншӹ,राज्य
768,Staat::N,кугижӓншӹ,राष्ट्र
769,König::N,король,राजा
770,König::N,король,बादशाह
771,Macht::N,власть,शासन
772,Macht::N,власть,सत्ता
773,Grenze::N,пӹсмӓн,सरहद
774,Krieg::N,вырсы,जंग
775,Krieg::N,вырсы,युद्ध
776,Feind::N,тышман,शत्रु
777,Feind::N,тышман,दुश्मन
778,Gewalt::N,ви,हिंसा
779,Kampf::N,кредӓлмӓш,लड़ाई
780,Kampf::N,кредӓлмӓш,संघर्ष
781,Bogen[Waffe]::N,янгеж,कमान
782,Pfeil::N,пикш,बान
783,Gewehr::N,пичӓл,बंदूक़
784,Fehler::N,самынь,भूल
785,Fehler::N,самынь,ग़लती
786,Lüge::N,шая,झूठ
787,Lüge::N,шая,असत्य
788,Schaden::N,вре́дӓ,हानि
789,Schaden::N,вре́дӓ,नुक़सान
790,Unglück::N,пёда,मुसीबत
791,Unglück::N,пёда,विपात्ति
792,Unglück::N,тымаша,मुसीबत
793,Unglück::N,тымаша,विपात्ति
794,Schuld::N,вуйнамат,दोष
795,Schuld::N,вуйнамат,क़सूर
796,Alter::N,иӓш,आयु
797,Alter::N,иӓш,उम्र
798,Alter::N,игечӹ,आयु
799,Alter::N,игечӹ,उम्र
800,Schluss::N,пӹтӓртӹш,अंत
801,Schluss::N,пӹтӓртӹш,समाप्ति
802,Zeit::N,веремӓ,काल
803,Zeit::N,веремӓ,वक़्त
804,Tag::N,кечӹ,दिन
805,Tag::N,кечӹ,रोज़
806,Morgen::N,ир,सुबह
807,Morgen::N,ирок,सुबह
808,Mittag::N,кечӹвӓл,दोपहर
809,Mittag::N,кечӹвӓл,मध्याह्न
810,Abend::N,вады,शाम
811,Abend::N,вады,संध्या
812,Nacht::N,йыд,रात
813,Nacht::N,йыд,रात्रि
814,Woche::N,ӓрня,हफ़्ता
815,Monat::N,тӹ́лзӹ,मास
816,Monat::N,тӹ́лзӹ,महीना
817,Jahr::N,год,बरस
818,Jahr::N,год,वर्ष
819,Frühling::N,шошым,वसंत
820,Sommer::N,кӓнгӹж,गरमी
821,Sommer::N,кӓнгӹж,ग्रीष्म
822,Herbst::N,шӹжӹ,शरत्
823,Herbst::N,шӹжӹ,पतझड़
824,Winter::N,тел,जाड़ा
825,Winter::N,тел,सर्दियाँ
826,Winter::N,телӹ,जाड़ा
827,Winter::N,телӹ,सर्दियाँ
828,Januar::N,январ,जनवरी
829,Januar::N,январь,जनवरी
830,Februar::N,февраль,फ़रवरी
831,März::N,март,मार्च
832,April::N,апрель,अप्रैल
833,Mai::N,май,मई
834,Juni::N,июнь,जून
835,Juli::N,июль,जुलाई
836,August::N,август,अगस्त
837,September::N,сентябрь,सितंबर
838,Oktober::N,октябрь,अक्तूबर
839,November::N,ноябрь,नवंबर
840,Dezember::N,декавыр,दिसंबर
841,Montag::N,шачмы,पीर
842,Montag::N,шачмы,सोमवार
843,Dienstag::N,кышкыжмы,मंगलवार
844,Mittwoch::N,вӹрчегӹ,बुधवार
845,Donnerstag::N,изӓрня,गुरुवार
846,Donnerstag::N,изӓрня,बृहस्पतिवार
847,Freitag::N,когарня,शुक्रवार
848,Samstag::N,кукшыгечӹ,सनीचर
849,Samstag::N,кукшыгечӹ,शनिवार
850,Sonntag::N,рушӓрня,इतवार
851,Sonntag::N,рушӓрня,रविवार
852,groß::A,кого,बड़ा
853,klein::A,изи,कम
854,klein::A,изи,छोटा
855,lang::A,кужы,लंबा
856,lang::A,кужы,दीर्घ
857,kurz::A,кӹтӹк,लधु
858,kurz::A,кӹтӹк,छोटा
859,breit::A,кымда,चौड़ा
860,schmal::A,ӓнгӹсӹр,तंग
861,schmal::A,ӓнгӹсӹр,सँकरा
862,dicht::A,шӹре,सघन
863,dick[Gegenstand]::A,кӹжгӹ,मोटा
864,dünn::A,вӹцкӹж,महीन
865,dünn::A,вӹцкӹж,बारीक
866,fein::A,пыльга,कोमल
867,fein::A,пыльга,सूक्ष्म
868,fest::A,цаткыды,दृढ़
869,fest::A,цаткыды,मज़बूत
870,flach::A,тӓлякӓ,चपटा
871,glatt::A,ягылгы,चौरस
872,glatt::A,ягылгы,चिकना
873,hart::A,пингӹдӹ,कठोर
874,hart::A,пингӹдӹ,सख़्त
875,weich::A,пышкыды,नरम
876,weich::A,пышкыды,मुलायम
877,rund::A,тӹртӹш,गोल
878,rund::A,тӹртӹш,वर्तुल
879,spitz::A,кашар,नुकीला
880,scharf::A,кашар,पैना
881,stumpf::A,нӹшкӹ,भोथरा
882,schwer::A,нелӹ,भारी
883,schwer::A,нелӹ,वज़नी
884,schön::A,цевер,सुंदर
885,schön::A,олмыдшы,सुंदर
886,heiß::A,шокшы,उष्ण
887,warm::A,шокшы,गरम
888,kalt::A,ӱштӹ,सर्द
889,kühl::A,юалгы,ठंडा
890,kühl::A,йонгата,ठंडा
891,frisch::A,йонгата,तर
892,frisch::A,йонгата,ताज़ा
893,feucht::A,ӹлӹкшӹ,नम
894,feucht::A,ӹлӹкшӹ,भीगा
895,feucht::A,вӹдӹжгӹ,नम
896,feucht::A,вӹдӹжгӹ,भीगा
897,nass::A,начкы,गीला
898,trocken::A,кукшы,सूखा
899,trocken::A,кукшы,ख़ुश्क
900,voll::A,темшӹ,भरा
901,voll::A,темшӹ,पूरा
902,voll::A,темыман,भरा
903,voll::A,темыман,पूरा
904,leer::A,йӓрӓ,ख़ाली
905,offen::A,виш,खुला
906,geschlossen::A,чӱчмӹ,बंद
907,geschlossen::A,тӹкӹлӓлтшӹ,बंद
908,sauber::A,ире,साफ़
909,sauber::A,ире,सुथरा
910,schmutzig::A,шоран,गंदा
911,schmutzig::A,лявӹрӓн,गंदा
912,schmutzig::A,шорангшы,गंदा
913,roh::A,пеле кӱшӹ,कच्चा
914,reif::A,кӱшӹ,पक्व
915,reif::A,кӱшӹ,पक्का
916,lecker::A,тотан,मज़ेदार
917,lecker::A,тотан,स्वादिष्ट
918,süß::A,мӱӓн,मीठा
919,bitter::A,качы,कटु
920,bitter::A,качы,कड़वा
921,sauer::A,шапы,खट्टा
922,hell::A,соты,रोशन
923,hell::A,валгыды,रोशन
924,dunkel::A,пӹц,अँधेरा
925,dunkel::A,пӹцкемӹш,अँधेरा
926,schwarz::A,шим,काला
927,schwarz::A,шим,स्याह
928,weiß::A,ош,सफ़ेद
929,weiß::A,ошы,सफ़ेद
930,rot::A,якшаргы,लाल
931,rot::A,якшаргы,सुर्ख़
932,gelb::A,сар,पीला
933,gelb::A,сар,ज़र्द
934,gelb::A,сары,पीला
935,gelb::A,сары,ज़र्द
936,blau::A,симсӹ,नीला
937,blau::A,симсӹ,आसमानी
938,grün::A,ыжар,हरा
939,grau::A,луды,धूसर
940,bunt::A,ала,रंगीन
941,bunt::A,ала,बहुरंगा
942,billig::A,шулдаш,सस्ता
943,teuer::A,шергӹ,महँगा
944,teuer::A,шергӓкӓн,महँगा
945,wertvoll::A,ӓкӓн,क़ीमती
946,wertvoll::A,ӓкӓн,मूल्यवान्
947,blind::A,слöпöй,अंधा
948,blind::A,сльöпöй,अंधा
949,taub::A,тӱтӱк,बहरा
950,kräftig::A,виӓн,ताक़तवर
951,kräftig::A,виӓн,शक्तिशाली
952,stark::A,виӓн,प्रबल
953,stark::A,виӓн,बलवान्
954,schwach::A,шава,कमज़ोर
955,schwach::A,лӹпкӓ,कमज़ोर
956,schwach::A,слабка,कमज़ोर
957,fett::A,таза,मोटा
958,fett::A,таза,मांसल
959,schlank::A,яштака,पतला
960,schlank::A,яштака,छरहरा
961,hübsch::A,сӹлнӹ,सुंदर
962,hübsch::A,сӹлнӹ,ख़ूबसूरत
963,hübsch::A,олмыдшы,सुंदर
964,hübsch::A,олмыдшы,ख़ूबसूरत
965,böse::A,шӹдӓн,पापी
966,böse::A,шӹдӓн,दुष्ट
967,dumm::A,окмак,मूर्ख
968,dumm::A,окмак,बुद्धू
969,faul::A,ялахай,आलसी
970,faul::A,ялахай,सुस्त
971,fleißig::A,пӓшам яратышы,मेहनती
972,fleißig::A,пӓшам яратышы,परिश्रमी
973,geizig::A,шык,कृपण
974,geizig::A,шык,कंजूस
975,klug::A,ышан,समझदार
976,klug::A,ышан,होशियार
977,klug::A,ышан,अक़्लमंद
978,geschickt::A,мастар,किशल
979,lieb::A,тыри,प्रिय
980,lieb::A,тыри,प्यारा
981,lustig::A,мындыр,हँसमुख
982,lustig::A,мындыр,ख़ुशदिल
983,lustig::A,сусу,हँसमुख
984,lustig::A,сусу,ख़ुशदिल
985,sanft::A,йӹвӹжӓ,नम्र
986,hungrig::A,шужышы,भूखा
987,krank::A,церлӹ,बीमार
988,krank::A,церлӹ,अस्वस्थ
989,krank::A,хворой,बीमार
990,krank::A,хворой,अस्वस्थ
991,nackt::A,цӓрӓ,नग्न
992,traurig::A,сы́лыкан,उदास
993,traurig::A,сы́лыкан,रंजीदा
994,traurig::A,кымы́лдымы,उदास
995,traurig::A,кымы́лдымы,रंजीदा
996,lebendig::A,живой,जीता
997,lebendig::A,живой,ज़िंदा
998,gut::A,яжо,अच्छा
999,schlecht::A,уда,बुरा
1000,schlecht::A,уда,ख़राब
1001,schlecht::A,худа,बुरा
1002,schlecht::A,худа,ख़राब
1003,richtig::A,вургамла,ठीक
1004,schlimm::A,йӹрнык,बुरा
1005,schlimm::A,йӹрнык,अप्रिय
1006,wahr::A,настоящий,सच
1007,wahr::A,настояшый,सच
1008,alt::A,шонгы,पुराना
1009,neu::A,у,नया
1010,ehemalig::A,тошты,भूतपूर्व
1011,alt[Lebewesen]::A,ӹлалшӹ,बूढ़ा
1012,alt[Lebewesen]::A,ӹлалшӹ,वृद्ध
1013,jung::A,нöргӹ,जवान
1014,jung::A,молода,जवान
1015,arm::A,укеӓн,ग़रीब
1016,reich::A,паян,धनी
1017,reich::A,паян,अमीर
1018,reich::A,пурлыкан,धनी
1019,reich::A,пурлыкан,अमीर
1020,bekannt::A,палӹмӹ,मालूम
1021,berühmt::A,лӹмлы,मशहूर
1022,berühmt::A,лӹмлы,प्रसिद्ध
1023,fremd::A,эдемӹн,विदेशी
1024,fremd::A,эдемӹн,अपरिचित
1025,verschieden::A,тӹрлӹ,अलग
1026,verschieden::A,тӹрлӹ,भिन्न
1027,nah::A,лишӹл,नज़दीकी
1028,fern::A,мӹндӹр,दूर
1029,fern::A,мӹндӹр,दूरस्थ
1030,linker::A,шалахай,बायाँ
1031,rechter::A,вургамла,दायाँ
1032,rechter::A,вургамла,दाहिना
1033,anderer::A,вес,अन्य
1034,anderer::A,вес,दूसरा
1035,anderer::A,весӹ,अन्य
1036,anderer::A,весӹ,दूसरा
1037,erster::A,икшӹ,पहला
1038,erster::A,икшӹ,प्रथम
1039,erster::A,икӹмшӹ,पहला
1040,erster::A,икӹмшӹ,प्रथम
1041,zweiter::A,кокшы,दूसरा
1042,zweiter::A,кокшы,द्वितीय
1043,dritter::A,кымшы,तीसरा
1044,letzter::A,остатка,अंतिम
1045,letzter::A,остатка,आख़िरी
1046,allein::ADV,иктӹ,तनहा
1047,allein::ADV,иктӹ,अकेले
1048,allein::ADV,иктӹт,तनहा
1049,allein::ADV,иктӹт,अकेले
1050,auf einmal::ADV,тöрöк,वक़्त में
1051,zusammen::ADV,икараш,एक साथ
1052,zusammen::ADV,икараш,साथ साथ
1053,zusammen::ADV,цымырын,एक साथ
1054,zusammen::ADV,цымырын,साथ साथ
1055,lange::ADV,кужын,देर तक
1056,plötzlich::ADV,трӱк,सहसा
1057,plötzlich::ADV,трӱк,अचानक
1058,sofort::ADV,полт,तुरंत
1059,sofort::ADV,тöрöк,तुरंत
1060,sofort::ADV,тӹшӓкок,तुरंत
1061,später::ADV,вара,बाद को
1062,später::ADV,вара,बाद में
1063,heute::ADV,тагачы,आज
1064,morgen::ADV,иргод,कल
1065,morgen::ADV,иргодым,कल
1066,bald::ADV,чӹнь,जल्दी
1067,bald::ADV,вӓшке,जल्दी
1068,bald::ADV,выртышты,जल्दी
1069,dann::ADV,пакыла,तब
1070,gestern::ADV,тенгечӹ,कल
1071,einst::ADV,икӓнӓ,एक दिन
1072,einst::ADV,икӓнӓ,पहले कभी
1073,damals::ADV,тӹнӓм,उस समय
1074,damals::ADV,тӹнӓм,उन दिनों
1075,danach::ADV,пакыла,इसके बाद
1076,danach::ADV,пакыла,इसके पश्चात्
1077,vorher::ADV,перви,पहले
1078,vorher::ADV,перви,पेशतर
1079,zuerst::ADV,андак,पहले
1080,einmal::ADV,гӓнӓк,एक बार
1081,einmal::ADV,гӓнӓк,एक दफ़ा
1082,einmal::ADV,гӓнӓ,एक बार
1083,einmal::ADV,гӓнӓ,एक दफ़ा
1084,manchmal::ADV,кынамжы,कभी कभी
1085,oft::ADV,чӹчкӹдӹн,अक्सर
1086,immer::ADV,со,सदा
1087,immer::ADV,со,हमेशा
1088,immer::ADV,соок,सदा
1089,immer::ADV,соок,हमेशा
1090,niemals::ADV,нинам,कभी नहीं
1091,niemals::ADV,нинам,कदापि नहीं
1092,niemals::ADV,нигынам,कभी नहीं
1093,niemals::ADV,нигынам,कदापि नहीं
1094,niemals::ADV,нигынамат,कभी नहीं
1095,niemals::ADV,нигынамат,कदापि नहीं
1096,hier::ADV,тиштӹ,इधर
1097,hier::ADV,тиштӹ,यहाँ
1098,hierhin::ADV,тишкӹ,इधर को
1099,hierhin::ADV,тишкӹ,यहाँ को
1100,von hier::ADV,тишец,यहाँ से
1101,von hier::ADV,тишецӹн,यहाँ से
1102,dort::ADV,тӹштӹ,उधर
1103,dort::ADV,тӹштӹ,वहाँ
1104,dorthin::ADV,тӹшкӹ,उधर को
1105,dorthin::ADV,тӹшкӹ,वहाँ को
1106,dorthin::ADV,тӹшкӹлӓ,उधर को
1107,dorthin::ADV,тӹшкӹлӓ,वहाँ को
1108,geradeaus::ADV,вик,सीधे
1109,geradeaus::ADV,тура,सीधे
1110,vorwärts::ADV,анзыкы,आगे
1111,vorwärts::ADV,анзыкы,आगे को
1112,rückwärts::ADV,мӹнгеш,पीछे को
1113,zurück::ADV,мӹнгеш,वापस
1114,unten::ADV,ӱлнӹ,नीचे
1115,unten::ADV,лӹвӓлнӹ,नीचे
1116,hinab::ADV,ӱлӹкӹ,नीचे को
1117,hinab::ADV,лӹвӓкӹ,नीचे को
1118,oben::ADV,вӹлнӹ,ऊपर
1119,hinauf::ADV,кӱшкӹлӓ,ऊपर को
1120,hinauf::ADV,кӱш,ऊपर को
1121,überall::ADV,йӹлт,हर जगह
1122,überall::ADV,йӹлт,हर स्थान
1123,überall::ADV,цилӓ вӓре,हर जगह
1124,überall::ADV,цилӓ вӓре,हर स्थान
1125,nicht::ADV,уке,न
1126,nicht::ADV,уке,नहीं
1127,ein wenig::ADV,изиш,कुछ
1128,ein wenig::ADV,изиш,ज़रा
1129,ein wenig::ADV,изиш,थोड़ा
1130,ein wenig::ADV,иклаштык,कुछ
1131,ein wenig::ADV,иклаштык,ज़रा
1132,ein wenig::ADV,иклаштык,थोड़ा
1133,kaum::ADV,цылик,लगभग नहीं
1134,kaum::ADV,цылик,बराबर नहीं
1135,kaum::ADV,чучок-чучок,लगभग नहीं
1136,kaum::ADV,чучок-чучок,बराबर नहीं
1137,sehr::ADV,чоте,बहुत
1138,so::ADV,тенге,ऐसा
1139,so::ADV,тенгелӓ,ऐसा
1140,noch::ADV,мол,अभी तक
1141,noch::ADV,моло,अभी तक
1142,nur::ADV,веле,केवल
1143,nur::ADV,веле,सिर्फ़
1144,schon::ADV,уже,चुकना
1145,schon::ADV,ӹнде,चुकना
1146,wieder::ADV,уэш,फिर
1147,wieder::ADV,уэш,दुबारा
1148,vergebens::ADV,зря,व्यर्थ
1149,vergebens::ADV,ӹзрӓ,व्यर्थ
1150,vergebens::ADV,ӹзӹрӓ,व्यर्थ
1151,vor::PRP,анзыц,के आगे
1152,vor::PRP,анзыц,के सामने
1153,vor::PRP,анзыцын,के आगे
1154,vor::PRP,анзыцын,के सामने
1155,hinter::PRP,шайылан,के पीछे
1156,hinter::PRP,шайылный,के पीछे
1157,unter::PRP,лӹвӓкӹ,के तले
1158,unter::PRP,лӹвӓкӹ,के नीचे
1159,durch::PRP,вашт,के पार
1160,neben::PRP,сага,के पास
1161,neben::PRP,сага,की बग़ल में
1162,zwischen::PRP,лош,के बीच
1163,zwischen::PRP,лошкы,के बीच
1164,wegen::PRP,мычыц,के कारण
1165,wegen::PRP,мычыц,की वजह से
1166,dies::PRN,тидӹ,यह
1167,dies::PRN,ти,यह
1168,das::PRN,тидӹ,वह
1169,das::PRN,ти,वह
1170,alles::PRN,цилӓ,सब
1171,alles::PRN,цилӓ,सब कुछ
1172,ich::PRN,мый,मैं
1173,du::PRN,тӹнь,तू
1174,er::PRN,тӹдӹ,यह
1175,wir::PRN,мӓ,हम
1176,ihr::PRN,вӓ,तुम
1177,sie::PRN,нӹнӹ,ये
1178,was::FPRN,ма,क्या
1179,wer::FPRN,кӱ,कौन
1180,wo::FADV,кышан,किधर
1181,wo::FADV,кыштакен,किधर
1182,wohin::FADV,кышкы,किधर
1183,wie::FADV,кыце,कैसे
1184,warum::FADV,малын,क्यों
1185,wieviel::FNUM,кынар,कितना
1186,wieviel::FNUM,кынары,कितना
1187,wieviel::FNUM,кынаркы,कितना
1188,eins::NUM,иктӹ,एक
1189,eins::NUM,иктӹт,एक
1190,zwei::NUM,кок,दो
1191,zwei::NUM,кокты,दो
1192,drei::NUM,кым,तीन
1193,drei::NUM,кымыт,तीन
1194,vier::NUM,нӹл,चार
1195,fünf::NUM,вӹц,पाँच
1196,sechs::NUM,куд,छह
1197,sechs::NUM,кудытмозн,छह
1198,sieben::NUM,шӹм,सात
1199,sieben::NUM,шӹмӹт,सात
1200,acht::NUM,кӓндӓкш,आठ
1201,acht::NUM,кӓндӓкшӹ,आठ
1202,neun::NUM,ӹндекшшӱдӹ,नौ
1203,zehn::NUM,лу,दस
1204,elf::NUM,луатик,ग्यारह
1205,elf::NUM,луатиктӹ,ग्यारह
1206,zwölf::NUM,луаткок,बारह
1207,zwölf::NUM,луаткокты,बारह
1208,zwanzig::NUM,коклы,बीस
1209,dreißig::NUM,кымлы,तीस
1210,vierzig::NUM,нӹллӹ,चालीस
1211,fünfzig::NUM,вӹцлӹ,पचास
1212,sechzig::NUM,кудлу,साठ
1213,siebzig::NUM,шӹмлу,सत्तर
1214,achtzig::NUM,кӓндӓкшлу,अस्सी
1215,neunzig::NUM,ӹндекшлу,नव्वे
1216,hundert::NUM,шӱдӹ,सौ
1217,tausend::NUM,тӹжем,हज़ार
1218,und::CNJ,дöн,और
1219,oder::CNJ,льывы,या
1220,stehen::V,шалшаг,खड़ा होना
1221,sitzen::V,шӹнзӓш,बैठना
1222,liegen::V,киӓш,लेटना
1223,hängen::V,кечӓш,लटकना
1224,werden::V,шагалаш,बनना
1225,passieren::V,ӹштӓ́лтӓш,होना
1226,beginnen::V,тӹнгӓлӓлтӓш,आरंभ होना
1227,beginnen::V,тӹнгӓлӓлтӓш,प्रारंभ होना
1228,enden::V,пӹтӓш,अंत होना
1229,enden::V,пӹтӓш,ख़तम होना
1230,wechseln::V,весемӓш,बदलना
1231,wechseln::V,весемӓлтӓш,बदलना
1232,aufgehen[Sonne]::V,авараш,चढ़ना
1233,aufgehen[Sonne]::V,авараш,उदित होना
1234,untergehen[Sonne]::V,шӹ́нзӓш,अस्त हो जाना
1235,scheinen[Sonne]::V,сотемдӓрӓш,रोशनी देना
1236,donnern::V,хӹдӹртӓш,गरजना
1237,wehen::V,ӹфӹлӓш,चलना
1238,strömen::V,йогащ,बहना
1239,strömen::V,йогащ,प्रवाहित होना
1240,fließen::V,йогащ,बहना
1241,fließen::V,йогащ,प्रवाहित होना
1242,sich drehen::V,пöрдӓш,घूमना
1243,schwanken::V,лыпшалташ,हिलना
1244,schwingen::V,кӓчӓйӓш,हिलना
1245,fallen::V,кенвазаш,गिरना
1246,fallen::V,шынгалташ,गिरना
1247,brennen::V,йылаш,जलना
1248,rauchen::V,шыпшаш,धुआँ उड़ाना
1249,regnen::V,юраш,बरसना
1250,gefrieren::V,гӓш,जमना
1251,gefrieren::V,кӹлмаш,जमना
1252,tauen::V,шылаш,गलना
1253,tauen::V,шылаш,पिघलना
1254,schmelzen::V,шӹрӓнӓш,गलना
1255,schmelzen::V,шӹрӓнӓш,पिघलना
1256,trocknen::V,кошкаш,सूखना
1257,sieden::V,шолаш,उबलना
1258,faulen::V,шӱӓш,गलना
1259,faulen::V,шӱӓш,सड़ना
1260,verfaulen::V,йӓнгӓрӓлтӓш,गलना
1261,verfaulen::V,йӓнгӓрӓлтӓш,सड़ना
1262,reißen::V,кышкедӓлтӓш,फटना
1263,versinken::V,ва́лаш,डूबना
1264,vergehen::V,эртӓш,बीतना
1265,vergehen::V,эртӓш,गुज़रना
1266,erscheinen::V,каяш,दिखाई देना
1267,verschwinden::V,ямаш,ग़ायब होना
1268,sinken::V,пычаш,घटना
1269,sinken::V,пычаш,उतरना
1270,abnehmen::V,чӹдемӓш,घटना
1271,abnehmen::V,кöтӹргӓш,घटना
1272,zunehmen::V,когоэмӓш,बढ़ना
1273,steigen::V,лӱлта́лташ,बढ़ना
1274,wachsen::V,кушкаш,उगना
1275,glänzen::V,йӹлгӹжӓш,चमकना
1276,funkeln::V,валгалташ,जगमगाना
1277,funkeln::V,валгалташ,टिमटिमाना
1278,lärmen::V,юкланаш,शोर मचाना
1279,läuten::V,цоргаш,बजना
1280,klingeln::V,цоргаш,बजना
1281,klirren::V,цонгырталгаш,झनझनाना
1282,brausen::V,ышдымыла́наш,साँय-साँय करना
1283,rauschen::V,шу́жгаш,सरसराना
1284,klingen::V,йо́нгаш,बजना
1285,bellen::V,опташ,भौंकना
1286,heulen::V,урмыжаш,गुर्राना
1287,blasen::V,ӹфӹлӓш,फूँकना
1288,pfeifen::V,ши́шкаш,सीटी देना
1289,schreien::V,уташ,चिल्लाना
1290,schreien::V,саслаш,चिल्लाना
1291,schreien::V,варгынзаш,चिल्लाना
1292,stöhnen::V,ӹнгӹрӓш,कराहना
1293,stöhnen::V,ӹнгӹрӓш,आहें भरना
1294,zittern::V,цӹтӹрӓш,काँपना
1295,leben::V,ӹлӓш,जीना
1296,geboren werden::V,шачаш,पैदा होना
1297,atmen::V,шӱлӓш,साँस लेना
1298,trinken::V,йӱӓш,पीना
1299,essen::V,качкаш,खाना
1300,schlucken::V,нелӓш,निगलना
1301,müde werden::V,янгылаш,थकना
1302,müde werden::V,янгылаш,उकताना
1303,einschlafen::V,амален кеӓш,सो जाना
1304,schlafen::V,амалаш,सोना
1305,aufwachen::V,понгыжалташ,जागना
1306,aufstehen::V,кӹньӹл шагалаш,उठना
1307,sich erholen::V,кӓнаш,सुस्ताना
1308,sich erholen::V,кӓнаш,आराम करना
1309,krank werden::V,церлӓнен вазаш,बीमार पड़ना
1310,krank sein::V,церлӓнӓш,बीमार होना
1311,krank sein::V,ясланаш,बीमार होना
1312,krank sein::V,ясыланаш,बीमार होना
1313,schmerzen::V,каршташ,दुखना
1314,schmerzen::V,каршташ,दर्द करना
1315,husten::V,кахыраш,खाँसना
1316,genesen::V,паремӓш,ठीक हो जाना
1317,genesen::V,паремӓш,स्वस्थ हो जाना
1318,genesen::V,тöрлӓнӓш,ठीक हो जाना
1319,genesen::V,тöрлӓнӓш,स्वस्थ हो जाना
1320,sterben::V,вазын колаш,मरना
1321,umkommen::V,пӹтӓш,मरना
1322,sich bewegen::V,кашташ,चलना
1323,sich bewegen::V,кашташ,हिलना
1324,sich rühren::V,тӓрвӓнӓш,हिलना
1325,sich erheben::V,кӹньӹлӓш,उठना
1326,sich setzen::V,шӹнзӓш,बैठना
1327,hinfallen::V,кенвазаш,गिरना
1328,hinfallen::V,шынгалташ,गिरना
1329,laufen::V,кашташ,चलना
1330,schreiten::V,ашкедӓш,क़दम जाना
1331,spazierengehen::V,мадын кашташ,सैर करना
1332,eilen::V,вӓшкӓш,तेज़ी से जाना
1333,eilen::V,вӓшкӓш,शीघ्रता से चलना
1334,sich beeilen::V,вӓшкӓш,जल्दी करना
1335,sich beeilen::V,вӓшкӓш,शीघ्रता करना
1336,sich beeilen::V,талашаш,जल्दी करना
1337,sich beeilen::V,талашаш,शीघ्रता करना
1338,sausen::V,хойхаланаш,बड़ी तेज़ी से चलना
1339,sausen::V,хояш,बड़ी तेज़ी से चलना
1340,rennen::V,кыргыжаш,भागना
1341,rennen::V,кыргыжаш,दौड़ना
1342,springen::V,тӹршештӓш,उछलना
1343,klettern::V,ку́заш,चढ़ना
1344,schaukeln::V,лыпшалташ,झूलना
1345,kriechen::V,авалянаш,रेंगना
1346,kriechen::V,ньыжиклӓш,रेंगना
1347,schwimmen::V,илӓш,तैरना
1348,tauchen::V,цымаш,डूबना
1349,rudern::V,шуалташ,खेना
1350,rudern::V,шуалташ,चप्पू चलाना
1351,fahren::V,кеӓш,चलना
1352,fahren::V,кеӓш,यात्रा करना
1353,fliegen::V,чонгештӓш,उड़ना
1354,gehen::V,кеӓш,जाना
1355,weggehen::V,кеӓш,चला जाना
1356,weggehen::V,кеӓш,बाहर जाना
1357,abfahren::V,кеӓш,छूटना
1358,abfahren::V,кеӓш,रवाना होना
1359,anhalten::V,цӓрнӓш,रुकना
