,Concept_ID,ro,myv
828,linker::A,stâng,керш
829,rechter::A,drept,вить
830,anderer::A,alt,лия
831,erster::A,prim,васень
832,erster::A,prim,васенце
833,zweiter::A,al doilea,омбоце
834,dritter::A,treilea,колмоце
835,letzter::A,final,меельце
836,allein::ADV,singur,башка
837,allein::ADV,singur,ськамонзо
838,auf einmal::ADV,dintrodată,вейсэ
839,zusammen::ADV,împreună,вейс
840,zusammen::ADV,împreună,вейсэ
841,lange::ADV,îndelung,кувать
842,lange::ADV,mult timp,кувать
843,plötzlich::ADV,deodată,апак учо
844,plötzlich::ADV,pe neașteptate,апак учо
845,sofort::ADV,imediat,курок
846,sofort::ADV,imediat,нейке
847,sofort::ADV,numaidecît,курок
848,sofort::ADV,numaidecît,нейке
849,später::ADV,mai apoi,мейле
850,später::ADV,mai târziu,мейле
851,jetzt::ADV,acum,ней
852,heute::ADV,azi,течи
853,heute::ADV,astăzi,течи
854,morgen::ADV,mâine,ванды
855,bald::ADV,curând,курок
856,dann::ADV,apoi,мейле
857,dann::ADV,apoi,седе мейле
858,gestern::ADV,ieri,исяк
859,einst::ADV,odată,весть
860,einst::ADV,odată,зярдо-бути
861,einst::ADV,odinioară,весть
862,einst::ADV,odinioară,зярдо-бути
863,damals::ADV,atunci,сестэ
864,damals::ADV,pe atunci,сестэ
865,danach::ADV,după aceasta,мейле
866,danach::ADV,după aceasta,седе мейле
867,vorher::ADV,mai întâi,васняяк
868,vorher::ADV,în prealabil,васняяк
869,zuerst::ADV,întâi,васня
870,zuerst::ADV,în primul rând,васня
871,einmal::ADV,odată,весть
872,manchmal::ADV,uneori,лиясто
873,manchmal::ADV,câteodată,лиясто
874,oft::ADV,des,сеетьстэ
875,oft::ADV,deseori,сеетьстэ
876,immer::ADV,mereu,свал
877,immer::ADV,întotdeauna,свал
878,niemals::ADV,niciodată,а зярдояк
879,hier::ADV,aci,тесэ
880,hier::ADV,aici,тесэ
881,hierhin::ADV,încoace,тей
882,von hier::ADV,de aici,тестэ
883,dort::ADV,acolo,тосо
884,dorthin::ADV,dincolo,тов
885,geradeaus::ADV,drept înainte,витьстэ
886,vorwärts::ADV,înainte,икелев
887,rückwärts::ADV,îndărăt,мекев
888,zurück::ADV,înapoi,мекев
889,unten::ADV,jos,ало
890,unten::ADV,dedesubt,ало
891,hinab::ADV,în jos,алов
892,hinab::ADV,de vale,алов
893,oben::ADV,sus,вере
894,oben::ADV,deasupra,вере
895,hinauf::ADV,în sus,верев
896,überall::ADV,peste tot,эрьва косо
897,überall::ADV,pretutindeni,эрьва косо
898,nicht::ADV,nu,а
899,ein wenig::ADV,puțin,аламошка
900,kaum::ADV,cu greu,ансяк
901,kaum::ADV,cu anevoie,ансяк
902,sehr::ADV,mult,пек
903,sehr::ADV,mult,вельть
904,sehr::ADV,foarte,пек
905,sehr::ADV,foarte,вельть
906,so::ADV,așa,истя
907,so::ADV,atât,истя
908,noch::ADV,încă,таго
909,nur::ADV,doar,ансяк
910,schon::ADV,și,уш
911,schon::ADV,deja,уш
912,wieder::ADV,iar,таго
913,wieder::ADV,iarăși,таго
914,vergebens::ADV,în zadar,стяко
915,vor::PRP,înainte de,икеле
916,hinter::PRP,după,вельде
917,hinter::PRP,în spatele,вельде
918,unter::PRP,sub,ало
919,durch::PRP,prin,пачк
920,neben::PRP,lângă,вакссо
921,neben::PRP,alături de,вакссо
922,zwischen::PRP,între,ютксо
923,zwischen::PRP,dintre,ютксо
924,wegen::PRP,pentru,кис
925,wegen::PRP,pentru,коряс
926,wegen::PRP,pentru,кувалт
927,dies::PRN,acesta,те
928,das::PRN,asta,те
929,das::PRN,asta,тона
930,alles::PRN,tot,весе
931,alles::PRN,tot,весемесь
932,ich::PRN,eu,мон
933,du::PRN,tu,тон
934,er::PRN,el,сон
935,er::PRN,dânsul,сон
936,wir::PRN,noi,минь
937,ihr::PRN,voi,тынь
938,sie::PRN,ei,сынь
939,sie::PRN,dânșii,сынь
940,was::FPRN,ce,мезе
941,wer::FPRN,cine,ки
942,wo::FADV,unde,косо
943,wohin::FADV,încotro,ков
944,wohin::FADV,încotro,козо
945,wie::FADV,cum,кода
946,warum::FADV,de ce,мекс
947,warum::FADV,pentru ce,мекс
948,wieviel::FNUM,cât,зяро
949,eins::NUM,unu,вейке
950,zwei::NUM,doi,кавто
951,drei::NUM,trei,колмо
952,vier::NUM,patru,ниле
953,fünf::NUM,cinci,вете
954,sechs::NUM,șase,кото
955,sieben::NUM,șapte,сисем
956,acht::NUM,opt,кавксо
957,neun::NUM,nouă,вейксэ
958,zehn::NUM,zece,кемень
959,elf::NUM,unsprezece,кевейкее
960,zwölf::NUM,douăsprezece,кемгавтово
961,zwanzig::NUM,douăzeci,комсь
962,dreißig::NUM,treizeci,колоньгемень
963,vierzig::NUM,patruzeci,ниленьгемень
964,fünfzig::NUM,cincizeci,ведьгемень
965,sechzig::NUM,șaizeci,кодгемень
966,siebzig::NUM,șaptezeci,сизьгемень
967,achtzig::NUM,optzeci,кавксоньгемень
968,neunzig::NUM,nouăzeci,вейксэньгемень
969,hundert::NUM,sută,сядо
970,tausend::NUM,mie,тыща
971,und::CNJ,și,ды
972,oder::CNJ,ori,или
973,stehen::V,sta,аштемс стядо
974,sitzen::V,ședea,аштемс озадо
975,liegen::V,zăcea,мадезь аштемс
976,liegen::V,fi culcat,мадезь аштемс
977,hängen::V,atârna,нурьгемс
978,werden::V,deveni,арамс
979,werden::V,se face,арамс
980,passieren::V,se întâmpla,лисэмс
981,beginnen::V,începe,ушодомс
982,enden::V,se sfârși,лоткамс
983,enden::V,se termina,лоткамс
984,wechseln::V,se schimba,полавтнемс
985,aufgehen[Sonne]::V,răsări,лисемс
986,aufgehen[Sonne]::V,răsări,стямс
987,untergehen[Sonne]::V,apune,валгомс
988,scheinen[Sonne]::V,străluci,валдомтомс
989,donnern::V,tuna,цярномс
990,donnern::V,tuna,галдордомс
991,wehen::V,bate,пувамс
992,strömen::V,curge în șiroaie,чудемс
993,fließen::V,curge,чудемс
994,sich drehen::V,se învârti,велямс
995,schwanken::V,se clătina,лыкамс
996,schwanken::V,se clătina,якамс
997,schwingen::V,vibra,нурсемс
998,schwingen::V,vibra,лыкамс
999,schwingen::V,flutura,нурсемс
1000,schwingen::V,flutura,лыкамс
1001,fallen::V,cădea,прамс
1002,fallen::V,cădea,сяворемс
1003,brennen::V,arde,паломс
1004,rauchen::V,fuma,качадомс
1005,regnen::V,ploua,пиземс
1006,gefrieren::V,îngheța,кельмемс
1007,tauen::V,se dezgheța,соламс
1008,schmelzen::V,se topi,соламс
1009,trocknen::V,se usca,коськемс
1010,sieden::V,fierbe,лакамс
1011,sieden::V,fierbe,пиксемс
1012,sieden::V,clocoti,лакамс
1013,sieden::V,clocoti,пиксемс
1014,faulen::V,se împuți,наксадомс
1015,verfaulen::V,putrezi,наксадомс
1016,reißen::V,se rupe,сезневемс
1017,reißen::V,se sfâșia,сезневемс
1018,versinken::V,se scufunda,ваямс
1019,vergehen::V,trece,ютамс
1020,vergehen::V,se scurge,ютамс
1021,erscheinen::V,apărea,лисемс
1022,verschwinden::V,dispărea,ёмамс
1023,sinken::V,cădea,явамс
1024,sinken::V,coborî,явамс
1025,abnehmen::V,scădea,киремемс
1026,abnehmen::V,descrește,киремемс
1027,zunehmen::V,spori,ламолгадомс
1028,zunehmen::V,spori,раштамс
1029,zunehmen::V,crește,ламолгадомс
1030,zunehmen::V,crește,раштамс
1031,zunehmen::V,augmenta,ламолгадомс
1032,zunehmen::V,augmenta,раштамс
1033,steigen::V,urca,куземс
1034,steigen::V,urca,кепсевемс
1035,wachsen::V,crește,касомс
1036,glänzen::V,luci,цитнемс
1037,glänzen::V,străluci,цитнемс
1038,funkeln::V,scânteia,пиндолдомс
1039,funkeln::V,scânteia,цивтёрдомс
1040,lärmen::V,face larmă,шалномс
1041,läuten::V,suna,гайгезевемс
1042,klingeln::V,suna,чавомс баягас
1043,klirren::V,zăngăni,калдордомс
1044,klirren::V,zăngăni,кальцяемс
1045,brausen::V,vui,лакамс
1046,rauschen::V,vâjâi,лажномс
1047,klingen::V,suna,гайгемс
1048,bellen::V,lătra,онгомс
1049,heulen::V,urla,урномс
1050,blasen::V,sufla,пувамс
1051,pfeifen::V,fluiera,вешкемс
1052,schreien::V,țipa,пижнемс
1053,stöhnen::V,geme,кувсемс
1054,zittern::V,tremura,тарномс
1055,leben::V,trăi,эрямс
1056,geboren werden::V,se naște,чачомс
1057,atmen::V,respira,лексемс
1058,trinken::V,bea,симемс
1059,essen::V,mânca,ярсамс
1060,schlucken::V,înghiți,нилемс
1061,schlucken::V,înghiți,порнемс
1062,müde werden::V,se obosi,сиземс
1063,einschlafen::V,adormi,матедевемс
1064,schlafen::V,dormi,удомс
1065,aufwachen::V,se deștepta,сыргоземс
1066,aufstehen::V,fi se scula,стямс
1067,sich erholen::V,se relaxa,оймсемс
1068,sich erholen::V,se destinde,оймсемс
1069,krank werden::V,se îmbolnăvi,сэредезевемс
1070,krank sein::V,zăcea,сэредемс
1071,krank sein::V,fi bolnav,сэредемс
1072,schmerzen::V,durea,сэредемс
1073,husten::V,tuși,козомс
1074,genesen::V,se însănătoși,пичкамс
1075,sterben::V,muri,куломс
1076,umkommen::V,pieri,чавовомс
1077,umkommen::V,pieri,ёмамс
1078,sich bewegen::V,se mișca,шаштомс
1079,sich rühren::V,se mișca,сыргамс
1080,sich erheben::V,se ridica,куземс
1081,sich setzen::V,lua loc,озамс
1082,sich setzen::V,se așeza,озамс
1083,hinfallen::V,cădea jos,прамс
1084,hinfallen::V,cădea jos,сяворемс
1085,laufen::V,merge,якамс
1086,laufen::V,merge pe jos,якамс
1087,schreiten::V,păși,эскелямс
1088,schreiten::V,păși,молемс
1089,spazierengehen::V,se plimba,якамс
1090,eilen::V,fi se grăbi,эрзкалемс
1091,eilen::V,fi se grăbi,капшамс
1092,sich beeilen::V,se grăbi,капшамс
1093,sausen::V,țâșni,ливтямс
1094,rennen::V,fugi,чийнемс
1095,rennen::V,fugi,ардтнемс
1096,rennen::V,alerga,чийнемс
1097,rennen::V,alerga,ардтнемс
1098,springen::V,sări,кирнявтнемс
1099,klettern::V,urca,куземс
1100,klettern::V,se cățăra,куземс
1101,schaukeln::V,legăna,нурямс
1102,kriechen::V,se târî,ёзмолдомс
1103,schwimmen::V,înota,уемс
1104,tauchen::V,se scufunda,чопавтомс
1105,tauchen::V,se scufunda,чопавтнемс
1106,rudern::V,vâsli,миледемс
1107,rudern::V,lopăta,миледемс
1108,fahren::V,merge,ардомс
1109,fliegen::V,zbura,ливтямс
1110,gehen::V,merge,туемс
1111,gehen::V,merge,молемс
1112,weggehen::V,se duce,туемс
1113,abfahren::V,pleca,туемс
1114,anhalten::V,se opri,лоткамс
1115,hineingehen::V,intra,совамс
1116,eintreten::V,intra,совамс
1117,eintreten::V,intra,эскельдямс
1118,kommen::V,veni,самс
1119,ankommen::V,sosi,самс
1120,ankommen::V,sosi,пачкодемс
1121,ankommen::V,ajunge,самс
1122,ankommen::V,ajunge,пачкодемс
1123,zurückkommen::V,se întoarce,велявтомс
1124,bleiben::V,rămâne,кадовомс
1125,warten::V,aștepta,учомс
1126,erwarten::V,aștepta,учомс
1127,suchen::V,căuta,вешнемс
1128,finden::V,găsi,муемс
1129,versuchen::V,încerca,варштамс
1130,vorbereiten::V,pregăti,анокстамс
1131,lieben::V,iubi,вечкемс
1132,mögen::V,plăcea a,вечкемс
1133,lachen::V,râde,пейдемс
1134,rühren::V,mișca,токамс седейс
1135,rühren::V,înduioșa,токамс седейс
1136,weinen::V,plânge,авардемс
1137,schimpfen::V,înjura,сёвномс
1138,sich ärgern::V,se supăra,кежиявтнемс
1139,sich fürchten::V,se teme,пелемс
1140,sich fürchten::V,fi teamă a,пелемс
1141,fürchten::V,se teme de,пелемс
1142,fliehen::V,fugi,оргодемс
1143,flüchten::V,evada,ворьгодемс
1144,flüchten::V,evada,чадомс
1145,sehen::V,vedea,неемс
1146,anschauen::V,privi,ваномс
1147,ansehen::V,privi,ваномс
1148,hören::V,auzi,марямс
1149,zuhören::V,asculta,кунсоломс
1150,probieren::V,gusta,варшамс
1151,riechen::V,mirosi,никсемс
1152,fühlen::V,simți,марямс
1153,fühlen::V,resimți,марямс
1154,scheinen::V,părea,марявомс
1155,zu sehen sein::V,se vedea,неявомс
1156,vernehmen::V,auzi,марямс
1157,frieren::V,fi frig,кельмемс
1158,tun::V,face,теемс
1159,können::V,ști,маштомс
1160,können::V,putea,маштомс
1161,wollen::V,dori,бажамс
1162,anfangen::V,începe,кармамс
1163,beenden::V,sfârși,прядомс
1164,beenden::V,termina,прядомс
1165,aufhören::V,înceta,лоткамс
1166,gelingen::V,reuși,удаламс
1167,gelingen::V,izbuti,удаламс
1168,geraten::V,reuși,лисемс
1169,öffnen::V,deschide,панжомс
1170,schließen::V,închide,пекстамс
1171,schließen::V,închide,сёлгомс
1172,schließen::V,închide,конямс
1173,stellen::V,pune,аравтомс
1174,stellen::V,așeza,аравтомс
1175,setzen::V,pune,ойсевтемс
1176,setzen::V,pune,озавтнемс
1177,setzen::V,așeza,ойсевтемс
1178,setzen::V,așeza,озавтнемс
1179,legen::V,pune,путомс
1180,berühren::V,atinge,токамс
1181,verbinden::V,lega,содомс
1182,bedecken::V,acoperi,вельтямс
1183,aufhängen::V,atârna,понгавтомс
1184,aufhängen::V,spânzura,понгавтомс
1185,anzünden::V,aprinde,кирвастемс
1186,aufheben::V,ridica,кепедемс
1187,aufheben::V,lua de jos,кепедемс
1188,zurücklassen::V,lăsa,кадомс
1189,zurücklassen::V,lăsa în urmă,кадомс
1190,verlieren::V,pierde,ёмавтомс
1191,fallen lassen::V,scăpa,правтомс
1192,fallen lassen::V,arunca,правтомс
1193,machen::V,face,теемс
1194,herstellen::V,fabrica,анокстамс
1195,herstellen::V,confecționa,анокстамс
1196,bauen::V,clădi,путомс
1197,bauen::V,construi,путомс
1198,reparieren::V,repara,витемс
1199,verbessern::V,ameliora,паролгавтомс
1200,verbessern::V,ameliora,вадрялгавтомс
1201,verbessern::V,îmbunătăți,паролгавтомс
1202,verbessern::V,îmbunătăți,вадрялгавтомс
1203,ändern::V,schimba,полавтомс
1204,ändern::V,modifica,полавтомс
1205,graben::V,săpa,чувомс
1206,graben::V,săpa,таргамс
1207,beugen::V,curba,мендемс
1208,biegen::V,îndoi,комавтомс
1209,biegen::V,încovoia,комавтомс
1210,drehen::V,învârti,чаравтомс
1211,drehen::V,învârti,велявтнемс
1212,wenden::V,întoarce,велявтомс
1213,umdrehen::V,învârti,велявтомс
1214,umdrehen::V,întoarce,велявтомс
1215,heben::V,ridica,кепедемс
1216,hochheben::V,ridica,кепедемс
1217,ergreifen::V,lua,кундамс
1218,ergreifen::V,apuca,кундамс
1219,halten::V,ține,кирдемс
1220,drücken::V,apăsa,нуемс
1221,drücken::V,strânge,нуемс
1222,schieben::V,împinge,шаштомс
1223,kratzen::V,zgâria,ангордамс
1224,lecken::V,linge,нолсемс
1225,beißen::V,mușca,сускомс
1226,abreißen::V,rupe,сеземс
1227,abreißen::V,smulge,сеземс
1228,abschneiden::V,scurta,печкемс
1229,binden::V,lega,кодамс
1230,binden::V,lega,сюлмамс
1231,stecken::V,pune,сялгомс
1232,brechen::V,rupe,синдемс
1233,brechen::V,rupe,калавтомс
1234,brechen::V,frânge,синдемс
1235,brechen::V,frânge,калавтомс
1236,klopfen::V,ciocăni,калтаямс
1237,hauen::V,lovi,чавомс
1238,kleben::V,lipi,педявтнемс
1239,reiben::V,freca,ёзамс
1240,reiben::V,fricționa,ёзамс
1241,streichen::V,unge,вадемс
1242,schleifen::V,ascuți,човамс
1243,schneiden::V,tăia,керямс
1244,rütteln::V,zgâlțâi,чукамс
1245,rütteln::V,zgâlțâi,лыкавтомс
1246,schütteln::V,scutura,чукамс
1247,schwenken::V,agita,яхолемс
1248,schütten::V,vărsa,каямс
1249,füllen::V,umple,пештямс
1250,einwickeln::V,înveli,тапарямс
1251,einwickeln::V,înfășura,тапарямс
1252,tragen::V,căra,кандомс
1253,schleppen::V,târî,ускомс
1254,ziehen::V,trage,ускомс
1255,aufbewahren::V,păstra,ванстомс
1256,aufbewahren::V,conserva,ванстомс
1257,werfen::V,arunca,ёртомс
1258,fangen::V,prinde,кундамс
1259,packen::V,apuca,кундамс
1260,verstecken::V,ascunde,кекшемс
1261,teilen::V,împărți,явомс
1262,schicken::V,trimite,кучомс
1263,bringen::V,aduce,кандомс
1264,hinzufügen::V,adăuga,путомс
1265,hinzufügen::V,adăuga,максомс
1266,bekommen::V,obține,саемс
1267,bekommen::V,dobândi,саемс
1268,erhalten::V,primi,саемс
1269,erhalten::V,căpăta,саемс
1270,nehmen::V,lua,саемс
1271,wählen::V,opta,кочкамс
1272,wählen::V,alege,кочкамс
1273,auswählen::V,selecta,кочкамс
1274,bewahren::V,păstra,ванстомс
1275,behindern::V,stingheri,кирдемс
1276,verderben::V,strica,коламс
1277,beschädigen::V,strica,теемс зыян
1278,zerbrechen::V,rupe,коламс
1279,zerbrechen::V,frânge,коламс
1280,zerreißen::V,rupe,сеземс
1281,zerreißen::V,sfâșia,сеземс
1282,zerstören::V,distruge,калавтомс
1283,verbrennen::V,arde,пултамс
1284,verbrennen::V,incendia,пултамс
1285,geben::V,da,максомс
1286,reichen::V,întinde,максомс
1287,schenken::V,dărui,каземс
1288,versprechen::V,făgădui,алтамс
1289,wünschen::V,ura,арсемс
1290,loben::V,lăuda,шнамс
1291,küssen::V,săruta,палсемс
1292,wiegen::V,legăna,нурсемс
1293,zudecken::V,acoperi,тавадомс
1294,zudecken::V,acoperi,вельтямс
1295,wecken::V,trezi,стявтомс
1296,wecken::V,deștepta,стявтомс
1297,zeigen::V,arăta,невтемс
1298,führen::V,călăuzi,ветямс
1299,lehren::V,preda,тонавтомс
1300,lehren::V,învăța,тонавтомс
1301,unterrichten::V,învăța,тонавтомс
1302,unterrichten::V,instrui,тонавтомс
1303,aufziehen::V,crește,трямс
1304,aufziehen::V,crește,кастомс
1305,leiten::V,duce,ветямс
1306,leiten::V,duce,азоркстамс
1307,leiten::V,conduce,ветямс
1308,leiten::V,conduce,азоркстамс
1309,antreiben::V,împinge,ветямс
1310,antreiben::V,încuraja,ветямс
1311,lassen::V,pune pe să,кармавтомс
1312,einladen::V,invita,тердемс
1313,vereinigen::V,uni,вейсэндямс
1314,vereinigen::V,uni,вейс путомс
1315,vereinigen::V,uni,вейс пурнамс
1316,vereinigen::V,întruni,вейсэндямс
1317,vereinigen::V,întruni,вейс путомс
1318,vereinigen::V,întruni,вейс пурнамс
1319,besuchen::V,vizita,варштамс
1320,besuchen::V,face o vizită,варштамс
1321,treffen::V,întâlni,вастомс
1322,sich versammeln::V,se aduna,промокшномс
1323,spielen::V,se juca,налксемс
1324,singen::V,cânta,морамс
1325,tanzen::V,dansa,киштемс
1326,sich trennen::V,se separa,явомс
1327,sich trennen::V,se despărți,явомс
1328,verlassen::V,părăsi,кадомс
1329,verlassen::V,abandona,кадомс
1330,retten::V,salva,идемс
1331,bewachen::V,păzi,ванстомс
1332,schützen::V,ocroti,аштемс
1333,schützen::V,proteja,аштемс
1334,verteidigen::V,apăra,ваномс
1335,sich schlagen::V,se bate,тюремс
1336,schießen::V,trage,ледемс
1337,siegen::V,birui,изнямс
1338,siegen::V,învinge,изнямс
1339,ärgern::V,supăra,кежейгавтомс
1340,schlagen::V,lovi,токамс
1341,treten::V,călca,тапамс
1342,stechen::V,înțepa,пупамс
1343,stechen::V,împunge,пупамс
1344,stoßen::V,împinge,тулкадемс
1345,stehlen::V,fura,саламс
1346,stören::V,deranja,пирямс ки
1347,belästigen::V,importuna,а максомс
1348,belästigen::V,importuna,а кадомс оймамо
1349,verbergen::V,ascunde,сёпомс
1350,verbergen::V,ascunde,кекшемс
1351,täuschen::V,amăgi,манямс
1352,betrügen::V,înșela,манчемс
1353,töten::V,omorî,чавномс
1354,töten::V,omorî,маштнемс
1355,wohnen::V,sta,эрямс
1356,wohnen::V,locui,эрямс
1357,arbeiten::V,lucra,важодемс
1358,sammeln::V,aduna,пурнамс
1359,sammeln::V,colecționa,пурнамс
1360,pflücken::V,culege,ноцковтнемс
1361,jagen::V,vâna,кундамс
1362,fischen::V,pescui,калонь кундамс
1363,fassen::V,prinde,кундамс
1364,hüten::V,paște,ваномс
1365,treiben::V,mână,панемс
1366,anbinden::V,lega,сюлмамс
1367,füttern::V,da de mâncare,андомс
1368,melken::V,mulge,потявтомс
1369,hacken::V,toca,лазномс
1370,hacken::V,sparge,лазномс
1371,gießen::V,uda,валомс
1372,reifen::V,pârgui,кенеремс
1373,zubereiten::V,găti,анокстамс
1374,kochen::V,găti,пидемс
1375,backen::V,coace,пидемс
1376,braten::V,coace,пуштамс
1377,umrühren::V,mesteca,човорямс
1378,stricken::V,împleti,кодамс
1379,nähen::V,coase,стамс
1380,färben::V,vopsi,артомс
1381,färben::V,colora,артомс
1382,reinigen::V,curăți,урядамс
1383,waschen::V,spăla,муськемс
1384,abwischen::V,șterge,нардамс
1385,spülen::V,clăti,ёрвалдомс
1386,fegen::V,mătura,тенсемс
1387,kehren::V,mătura,тенсемс
1388,baden::V,se scălda,экшелямс
1389,sich waschen::V,se spăla,шлямс
1390,ausziehen::V,și scoate,кайсевтемс
1391,anziehen::V,îmbrăca,оршамс
1392,sich anziehen::V,se îmbrăca,оршамс
1393,kämmen::V,pieptăna,судрямс
1394,schmücken::V,împodobi,мазылгавтомс
1395,schmücken::V,împodobi,наряжамс
1396,sagen::V,zice,меремс
1397,sagen::V,spune,меремс
1398,sprechen::V,vorbi,кортамс
1399,reden::V,vorbi,кортамс
1400,reden::V,discuta,кортамс
1401,sich unterhalten::V,conversa,кортнемс
1402,sich unterhalten::V,sta de vorbă,кортнемс
1403,fragen::V,întreba,кевкстемс
1404,bitten::V,ruga,вешемс
1405,erzählen::V,spune,ёвтнемс
1406,erzählen::V,povesti,ёвтнемс
1407,mitteilen::V,comunica,ёвтамс
1408,mitteilen::V,înștiința,ёвтамс
1409,nennen::V,numi,лемдемс
1410,nennen::V,numi,путомс лем
1411,nennen::V,chema,лемдемс
1412,nennen::V,chema,путомс лем
1413,rufen::V,chema,тердемс
1414,rufen::V,chema,серьгедемс
1415,prahlen::V,se făli,шнамс пря
1416,übersetzen::V,traduce,ютавтомс
1417,denken::V,gândi,арсемс
1418,glauben::V,crede,кемемс
1419,bemerken::V,observa,неемс
1420,erkennen::V,cunoaște,содамс
1421,erkennen::V,recunoaște,содамс
1422,begreifen::V,pricepe,пачкодемс
1423,begreifen::V,înțelege,пачкодемс
1424,verstehen::V,înțelege,чарькодемс
1425,lernen::V,învăța,тонавтнемс
1426,wissen::V,ști,содамс
1427,sich erinnern an::V,a-și aminti de,ледстямс
1428,vergessen::V,uita,стувтомс
1429,messen::V,măsura,онкстнемс
1430,zählen::V,număra,ловомс
1431,rechnen::V,calcula,ловомс
1432,lesen::V,citi,ловномс
1433,malen::V,picta,рисовамс
1434,zeichnen::V,desena,рисовамс
1435,schreiben::V,scrie,сёрмадомс
1436,besitzen::V,avea,улемс
1437,besitzen::V,avea,улемс азорокс
1438,besitzen::V,poseda,улемс
1439,besitzen::V,poseda,улемс азорокс
1440,kaufen::V,cumpăra,рамамс
1441,verkaufen::V,vinde,миемс
1442,bezahlen::V,plăti,пандомс
1443,bezahlen::V,achita,пандомс
1444,zahlen::V,plăti,пандомс
1445,beherrschen::V,stăpâni,азоркстамс
1446,ertragen::V,răbda,кирдемс
1447,ertragen::V,suporta,кирдемс
