,Concept_ID,fi,sv
836,nur::ADV,vain,bara
837,nur::ADV,vain,endast
838,nur::ADV,ainoastaan,bara
839,nur::ADV,ainoastaan,endast
840,schon::ADV,jo,redan
841,wieder::ADV,taas,åter
842,wieder::ADV,jälleen,åter
843,vergebens::ADV,turhaan,förgäves
844,vor::PRP,edessä,utanför
845,hinter::PRP,takana,bakom
846,unter::PRP,alla,under
847,durch::PRP,läpi,genom
848,durch::PRP,läpi,igenom
849,durch::PRP,kautta,genom
850,durch::PRP,kautta,igenom
851,neben::PRP,vieressä,bredvid
852,neben::PRP,vieressä,vid sidan av
853,zwischen::PRP,välillä,mellan
854,wegen::PRP,takia,på grund av
855,wegen::PRP,vuoksi,på grund av
856,dies::PRN,tämä,detta
857,das::PRN,se,det
858,alles::PRN,kaikki,allt
859,ich::PRN,minä,jag
860,du::PRN,sinä,du
861,er::PRN,hän,han
862,wir::PRN,me,vi
863,ihr::PRN,te,ni
864,sie::PRN,he,de
865,was::FPRN,mikä,vad
866,wer::FPRN,ken,vem
867,wer::FPRN,kuka,vem
868,wo::FADV,missä,var
869,wohin::FADV,mihin,vart
870,wie::FADV,miten,hur
871,wie::FADV,kuinka,hur
872,warum::FADV,miksi,varför
873,wieviel::FNUM,paljonko,hur mycket
874,wieviel::FNUM,kuinka paljon,hur mycket
875,eins::NUM,yksi,en
876,eins::NUM,yksi,ett
877,zwei::NUM,kaksi,två
878,drei::NUM,kolme,tre
879,vier::NUM,neljä,fyra
880,fünf::NUM,viisi,fem
881,sechs::NUM,kuusi,sex
882,sieben::NUM,seitsemän,sju
883,acht::NUM,kahdeksan,åtta
884,neun::NUM,yhdeksän,nio
885,zehn::NUM,kymmenen,tio
886,elf::NUM,yksitoista,elva
887,zwölf::NUM,kaksitoista,tolv
888,zwanzig::NUM,kaksikymmentä,tjugo
889,dreißig::NUM,kolmekymmentä,trettio
890,vierzig::NUM,neljäkymmentä,fyrtio
891,fünfzig::NUM,viisikymmentä,femtio
892,sechzig::NUM,kuusikymmentä,sextio
893,siebzig::NUM,seitsemänkymmentä,sjuttio
894,achtzig::NUM,kahdeksankymmentä,åttio
895,neunzig::NUM,yhdeksänkymmentä,nittio
896,hundert::NUM,sata,hundra
897,tausend::NUM,tuhat,tusen
898,und::CNJ,ja,och
899,oder::CNJ,tai,eller
900,stehen::V,seisoa,stå
901,sitzen::V,istua,sitta
902,liegen::V,maata,ligga
903,hängen::V,riippua,hänga
904,werden::V,tulla,bli
905,werden::V,joutua,bli
906,passieren::V,sattua,ske
907,passieren::V,sattua,hända
908,passieren::V,tapahtua,ske
909,passieren::V,tapahtua,hända
910,beginnen::V,alkaa,börja
911,enden::V,loppua,ända
912,enden::V,päättyä,ända
913,wechseln::V,vaihtua,växla
914,wechseln::V,vaihdella,växla
915,aufgehen[Sonne]::V,nousta,gå upp
916,untergehen[Sonne]::V,laskea,gå ned
917,scheinen[Sonne]::V,paistaa,skina
918,donnern::V,jyristä,dundra
919,wehen::V,tuulla,blåsa
920,wehen::V,puhaltaa,blåsa
921,strömen::V,virrata,forsa
922,strömen::V,virrata,strömma
923,fließen::V,valua,flyta
924,fließen::V,juosta,flyta
925,sich drehen::V,pyöriä,snurra
926,schwanken::V,horjua,vackla
927,schwingen::V,heilua,svinga
928,schwingen::V,värähdellä,svinga
929,fallen::V,pudota,falla
930,fallen::V,langeta,falla
931,brennen::V,palaa,brinna
932,rauchen::V,savuta,ryka
933,regnen::V,sataa,regna
934,gefrieren::V,jäätyä,frysa
935,tauen::V,sulaa,töa
936,schmelzen::V,sulaa,smälta
937,trocknen::V,kuivua,torka
938,sieden::V,kiehua,koka
939,sieden::V,kiehua,sjuda
940,faulen::V,mädätä,ruttna
941,verfaulen::V,mädätä,ruttna
942,verfaulen::V,mädäntyä,ruttna
943,reißen::V,revetä,brista
944,versinken::V,upota,sjunka
945,versinken::V,vajota,sjunka
946,vergehen::V,kulua,förgå
947,erscheinen::V,ilmestyä,synas
948,erscheinen::V,ilmestyä,visa sig
949,verschwinden::V,kadota,försvinna
950,sinken::V,vajota,sjunka
951,abnehmen::V,vähetä,avta
952,abnehmen::V,vähetä,minskas
953,zunehmen::V,kasvaa,tilltaga
954,zunehmen::V,lisääntyä,tilltaga
955,steigen::V,nousta,stiga
956,wachsen::V,kasvaa,växa
957,glänzen::V,kiiltää,glimma
958,funkeln::V,kipinöidä,tindra
959,funkeln::V,kipinöidä,gnistra
960,lärmen::V,meluta,bråka
961,lärmen::V,meluta,väsnas
962,läuten::V,soida,ringa
963,klingeln::V,soida,ringa
964,klirren::V,kalista,klirra
965,brausen::V,kohista,brusa
966,rauschen::V,kohista,susa
967,klingen::V,soida,låta
968,klingen::V,soida,klinga
969,bellen::V,haukkua,skälla
970,heulen::V,ulvoa,yla
971,heulen::V,ulvoa,tjuta
972,blasen::V,puhaltaa,blåsa
973,pfeifen::V,viheltää,vissla
974,schreien::V,kirkua,skrika
975,stöhnen::V,voihkia,stöna
976,zittern::V,vapista,darra
977,zittern::V,vapista,skälva
978,leben::V,elää,leva
979,geboren werden::V,syntyä,födas
980,atmen::V,hengittää,andas
981,trinken::V,juoda,dricka
982,essen::V,syödä,äta
983,schlucken::V,niellä,svälja
984,müde werden::V,uupua,tröttna
985,einschlafen::V,uinahtaa,somna
986,schlafen::V,maata,sova
987,schlafen::V,nukkua,sova
988,aufwachen::V,herätä,vakna
989,aufstehen::V,nousta,stiga upp
990,aufstehen::V,nousta ylös,stiga upp
991,sich erholen::V,levätä,repa sig
992,sich erholen::V,levätä,hämta sig
993,krank werden::V,sairastua,insjukna
994,krank sein::V,potea,vara sjuk
995,krank sein::V,sairastaa,vara sjuk
996,schmerzen::V,särkeä,smärta
997,schmerzen::V,särkeä,göra ont
998,schmerzen::V,kivistää,smärta
999,schmerzen::V,kivistää,göra ont
1000,husten::V,yskiä,hosta
1001,genesen::V,toipua,tillfriskna
1002,sterben::V,kuolla,dö
1003,umkommen::V,saada surmansa,omkomma
1004,umkommen::V,kuolla,omkomma
1005,sich bewegen::V,liikkua,röra sig
1006,sich rühren::V,liikahtaa,röra på sig
1007,sich erheben::V,nousta,resa sig
1008,sich setzen::V,istuutua,sätta sig
1009,hinfallen::V,kaatua,falla omkull
1010,laufen::V,kävellä,löpa
1011,schreiten::V,astua,skrida
1012,schreiten::V,astella,skrida
1013,spazierengehen::V,kävellä,promenera
1014,eilen::V,kiirehtiä,ila
1015,sich beeilen::V,kiirehtiä,skynda sig
1016,sich beeilen::V,olla kiireissään,skynda sig
1017,sausen::V,rynnätä,susa
1018,sausen::V,viilettää,susa
1019,rennen::V,juosta,löpa
1020,rennen::V,juosta,springa
1021,springen::V,hypätä,hoppa
1022,klettern::V,kiivetä,klättra
1023,schaukeln::V,kiikkua,gunga
1024,kriechen::V,ryömiä,kräla
1025,schwimmen::V,uida,simma
1026,tauchen::V,sukeltaa,dyka
1027,rudern::V,soutaa,ro
1028,fahren::V,ajaa,köra
1029,fahren::V,kulkea,köra
1030,fliegen::V,lentää,flyga
1031,gehen::V,käydä,gå
1032,weggehen::V,lähteä,gå bort
1033,weggehen::V,poistua,gå bort
1034,abfahren::V,lähteä,resa
1035,abfahren::V,lähteä,avresa
1036,anhalten::V,pysähtyä,stanna
1037,anhalten::V,seisahtua,stanna
1038,hineingehen::V,mennä sisään,gå in
1039,eintreten::V,astua sisään,träda in
1040,kommen::V,tulla,komma
1041,ankommen::V,saapua,ankomma
1042,zurückkommen::V,palata,återkomma
1043,bleiben::V,jäädä,bli
1044,bleiben::V,jäädä,förbli
1045,bleiben::V,viipyä,bli
1046,bleiben::V,viipyä,förbli
1047,warten::V,odottaa,vänta
1048,erwarten::V,odottaa,vänta
1049,suchen::V,etsiä,leta
1050,finden::V,löytää,finna
1051,versuchen::V,yrittää,försöka
1052,vorbereiten::V,valmistaa,förbereda
1053,lieben::V,pitää,älska
1054,lieben::V,rakastaa,älska
1055,mögen::V,pitää,tycka om
1056,mögen::V,tykätä,tycka om
1057,lachen::V,nauraa,skratta
1058,rühren::V,liikuttaa,röra
1059,weinen::V,itkeä,gråta
1060,schimpfen::V,haukkua,skälla
1061,sich ärgern::V,suuttua,förargas
1062,sich fürchten::V,pelätä,vara rädd
1063,fürchten::V,pelätä,frukta
1064,fliehen::V,paeta,fly
1065,fliehen::V,paeta,rymma
1066,flüchten::V,paeta,fly
1067,sehen::V,nähdä,se
1068,anschauen::V,katsoa,se på
1069,anschauen::V,katsoa,betrakta
1070,ansehen::V,katsoa,åse
1071,hören::V,kuulla,höra
1072,zuhören::V,kuunnella,höra på
1073,zuhören::V,kuunnella,lyssna till
1074,probieren::V,maistaa,smaka
1075,probieren::V,maistaa,smaka på
1076,riechen::V,haistaa,lukta
1077,fühlen::V,tuntea,känna
1078,scheinen::V,tuntua,verka
1079,scheinen::V,tuntua,tyckas
1080,zu sehen sein::V,näkyä,synas
1081,zu sehen sein::V,näkyä,kunna ses
1082,vernehmen::V,kuulla,få veta
1083,vernehmen::V,kuulla,förnimma
1084,frieren::V,palella,frysa
1085,tun::V,tehdä,göra
1086,können::V,osata,kunna
1087,wollen::V,tahtoa,vilja
1088,anfangen::V,ruveta,börja
1089,anfangen::V,aloittaa,börja
1090,beenden::V,lopettaa,avsluta
1091,aufhören::V,loppua,sluta
1092,aufhören::V,loppua,upphöra
1093,gelingen::V,onnistua,lyckas
1094,geraten::V,sujua,bli
1095,geraten::V,joutua,bli
1096,öffnen::V,avata,öppna
1097,öffnen::V,aukaista,öppna
1098,schließen::V,sulkea,låsa
1099,schließen::V,sulkea,stänga
1100,stellen::V,panna,ställa
1101,stellen::V,asettaa,ställa
1102,setzen::V,panna,sätta
1103,setzen::V,istuttaa,sätta
1104,legen::V,panna,lägga
1105,legen::V,asettaa,lägga
1106,berühren::V,koskea,beröra
1107,berühren::V,koskettaa,beröra
1108,verbinden::V,liittää,förbinda
1109,verbinden::V,yhdistää,förbinda
1110,bedecken::V,kattaa,täcka
1111,bedecken::V,kattaa,betäcka
1112,bedecken::V,peittää,täcka
1113,bedecken::V,peittää,betäcka
1114,aufhängen::V,ripustaa,hänga
1115,aufhängen::V,ripustaa,hänga upp
1116,anzünden::V,sytyttää,tända
1117,anzünden::V,sytyttää,antända
1118,anzünden::V,sytyttää,tända på
1119,aufheben::V,ylös nostaa,lyfta
1120,aufheben::V,nostaa,lyfta
1121,zurücklassen::V,jättää,lämna
1122,zurücklassen::V,jättää,efterlämna
1123,verlieren::V,kadottaa,mista
1124,verlieren::V,kadottaa,förlora
1125,fallen lassen::V,pudottaa,tappa
1126,fallen lassen::V,pudottaa,släppa
1127,machen::V,tehdä,göra
1128,herstellen::V,tuottaa,tillverka
1129,herstellen::V,tuottaa,framställa
1130,herstellen::V,valmistaa,tillverka
1131,herstellen::V,valmistaa,framställa
1132,bauen::V,rakentaa,bygga
1133,reparieren::V,korjata,reparera
1134,verbessern::V,parantaa,rätta
1135,verbessern::V,parantaa,förbättra
1136,ändern::V,muuttaa,ändra
1137,ändern::V,muuttaa,förändra
1138,graben::V,kaivaa,gräva
1139,beugen::V,taivuttaa,böja
1140,biegen::V,taivuttaa,böja
1141,biegen::V,taivuttaa,kröka
1142,drehen::V,kääntää,vrida
1143,wenden::V,kääntää,vända
1144,umdrehen::V,kääntää,vrida om
1145,heben::V,nostaa,häva
1146,heben::V,kohottaa,häva
1147,hochheben::V,nostaa,lyfta
1148,ergreifen::V,tarttua,gripa
1149,halten::V,pitää,hålla
1150,drücken::V,painaa,trycka
1151,drücken::V,puristaa,trycka
1152,schieben::V,työntää,skjuta
1153,kratzen::V,raapia,riva
1154,kratzen::V,raapia,skrapa
1155,lecken::V,nuolla,slicka
1156,beißen::V,purra,bita
1157,abreißen::V,repiä,slita_av
1158,abreißen::V,repiä,riva_av
1159,abschneiden::V,leikata poikki,skära av
1160,abschneiden::V,leikata,skära av
1161,binden::V,sitoa,binda
1162,stecken::V,pistää,sticka
1163,brechen::V,murtaa,bryta
1164,brechen::V,murtaa,brista
1165,klopfen::V,koputtaa,banka
1166,klopfen::V,koputtaa,klappa
1167,klopfen::V,kolkuttaa,banka
1168,klopfen::V,kolkuttaa,klappa
1169,hauen::V,lyödä,hugga
1170,kleben::V,liimata,klistra
1171,reiben::V,hieroa,gnida
1172,reiben::V,hangata,gnida
1173,streichen::V,sivellä,smörja
1174,schleifen::V,hioa,slipa
1175,schneiden::V,leikata,skära
1176,schneiden::V,leikata,klippa
1177,rütteln::V,ravistaa,skaka
1178,schütteln::V,pudistaa,rista
1179,schwenken::V,heiluttaa,svänga
1180,schütten::V,kaataa,hälla
1181,füllen::V,täyttää,fylla
1182,einwickeln::V,kääriä,slå in
1183,einwickeln::V,kääriä,veckla in
1184,tragen::V,kantaa,bära
1185,schleppen::V,raahata,släpa
1186,ziehen::V,vetää,dra
1187,aufbewahren::V,säilyttää,förvara
1188,aufbewahren::V,säilyttää,ta vara på
1189,werfen::V,viskata,kasta
1190,fangen::V,napata,fånga
1191,fangen::V,ottaa kiinni,fånga
1192,packen::V,tarttua,gripa
1193,packen::V,tarttua,gripa tag
1194,verstecken::V,kätkeä,gömma
1195,verstecken::V,piilottaa,gömma
1196,teilen::V,jakaa,dela
1197,schicken::V,lähettää,skicka
1198,bringen::V,viedä,bringa
1199,hinzufügen::V,lisätä,tillägga
1200,bekommen::V,saada,få
1201,bekommen::V,saada,erhålla
1202,erhalten::V,saada,få
1203,erhalten::V,saada,erhålla
1204,nehmen::V,ottaa,ta
1205,nehmen::V,ottaa,taga
1206,wählen::V,valita,välja
1207,auswählen::V,valikoida,utvälja
1208,bewahren::V,säilyttää,bevara
1209,behindern::V,estää,hindra
1210,behindern::V,estää,förhindra
1211,verderben::V,pilata,förstöra
1212,verderben::V,turmella,förstöra
1213,beschädigen::V,vioittaa,skada
1214,beschädigen::V,vahingoittaa,skada
1215,zerbrechen::V,rikkoa,bryta isär
1216,zerbrechen::V,rikkoa,bryta sönder
1217,zerreißen::V,repiä rikki,riva sönder
1218,zerreißen::V,repiä rikki,slita sönder
1219,zerreißen::V,repiä palasiksi,riva sönder
1220,zerreißen::V,repiä palasiksi,slita sönder
1221,zerstören::V,hävittää,förstöra
1222,verbrennen::V,polttaa,bränna
1223,verbrennen::V,polttaa,bränna upp
1224,geben::V,antaa,ge
1225,reichen::V,ojentaa,räcka
1226,schenken::V,lahjoittaa,skänka
1227,versprechen::V,luvata,lova
1228,wünschen::V,toivottaa,önska
1229,loben::V,ylistää,lova
1230,loben::V,ylistää,beröma
1231,küssen::V,suudella,pussa
1232,wiegen::V,tuudittaa,vagga
1233,wiegen::V,keinuttaa,vagga
1234,zudecken::V,peittää,täcka
1235,wecken::V,herättää,väcka
1236,zeigen::V,näyttää,visa
1237,zeigen::V,osoittaa,visa
1238,führen::V,johdattaa,föra
1239,lehren::V,opettaa,lära
1240,unterrichten::V,opettaa,undervisa
1241,aufziehen::V,kasvattaa,uppfostra
1242,leiten::V,johtaa,leda
1243,antreiben::V,hoputtaa,driva på
1244,lassen::V,antaa,få att
1245,einladen::V,kutsua,bjuda
1246,einladen::V,kutsua,inbjuda
1247,vereinigen::V,yhdistää,förena
1248,besuchen::V,vierailla,besöka
1249,treffen::V,tavata,möta
1250,treffen::V,tavata,träffa
1251,sich versammeln::V,kokoontua,församla sig
1252,spielen::V,pelata,leka
1253,spielen::V,pelata,spela
1254,spielen::V,leikkiä,leka
1255,spielen::V,leikkiä,spela
1256,singen::V,laulaa,sjunga
1257,tanzen::V,tanssia,dansa
1258,sich trennen::V,erota,skiljas
1259,verlassen::V,jättää,lämna
1260,verlassen::V,jättää,överge
1261,retten::V,pelastaa,rädda
1262,bewachen::V,vartioida,bevaka
1263,schützen::V,suojella,skydda
1264,schützen::V,suojella,beskydda
1265,verteidigen::V,puolustaa,försvara
1266,sich schlagen::V,tapella,slåss
1267,schießen::V,ampua,skjuta
1268,siegen::V,voittaa,segra
1269,ärgern::V,ärsyttää,förarga
1270,schlagen::V,lyödä,slå
1271,treten::V,potkaista,sparka
1272,stechen::V,pistää,sticka
1273,stoßen::V,sysätä,stöta
1274,stoßen::V,työntää,stöta
1275,stehlen::V,varastaa,stjäla
1276,stören::V,häiritä,störa
1277,belästigen::V,häiritä,genera
1278,belästigen::V,häiritä,besvära
1279,verbergen::V,kätkeä,dölja
1280,täuschen::V,harhauttaa,vilseleda
1281,betrügen::V,pettää,bedra
1282,betrügen::V,petkuttaa,bedra
1283,töten::V,tappaa,döda
1284,wohnen::V,asua,bo
1285,arbeiten::V,tehdä työtä,arbeta
1286,arbeiten::V,työskennellä,arbeta
1287,sammeln::V,koota,samla
1288,sammeln::V,kerätä,samla
1289,pflücken::V,poimia,plocka
1290,jagen::V,metsästää,jaga
1291,fischen::V,kalastaa,fiska
1292,fassen::V,pyydystää,fånga
1293,fassen::V,saalistaa,fånga
1294,hüten::V,paimentaa,vakta
1295,treiben::V,ajaa,driva
1296,anbinden::V,kytkeä,binda fast
1297,füttern::V,ruokkia,fodra
1298,melken::V,lypsää,mjölka
1299,hacken::V,hakata,hacka
1300,gießen::V,kastella,hälla
1301,gießen::V,kastella,vattna
1302,reifen::V,kypsyä,mogna
1303,zubereiten::V,valmistaa,tillaga
1304,zubereiten::V,valmistaa,tillreda
1305,kochen::V,keittää,koka
1306,backen::V,leipoa,baka
1307,braten::V,paistaa,steka
1308,umrühren::V,hämmentää,röra om
1309,stricken::V,kutoa,sticka
1310,stricken::V,neuloa,sticka
1311,nähen::V,ommella,sy
1312,färben::V,värjätä,färga
1313,färben::V,värittää,färga
1314,reinigen::V,puhdistaa,rensa
1315,reinigen::V,puhdistaa,rengöra
1316,waschen::V,pestä,tvätta
1317,abwischen::V,pyyhkiä,torka av
1318,spülen::V,huuhtoa,spola
1319,spülen::V,huuhtoa,skölja
1320,fegen::V,pyyhkäistä,feja
1321,kehren::V,lakaista,sopa
1322,baden::V,kylpeä,bada
1323,sich waschen::V,peseytyä,tvätta sig
1324,ausziehen::V,riisua,ta av
1325,anziehen::V,pukea ylleen,ta på
1326,sich anziehen::V,pukeutua,klä på sig
1327,kämmen::V,kammata,kamma
1328,schmücken::V,koristaa,pynta
1329,schmücken::V,koristaa,smycka
1330,schmücken::V,kaunistaa,pynta
1331,schmücken::V,kaunistaa,smycka
1332,sagen::V,sanoa,säga
1333,sprechen::V,puhua,tala
1334,reden::V,keskustella,tala
1335,reden::V,keskustella,prata
1336,sich unterhalten::V,jutella,prata
1337,fragen::V,kysyä,fråga
1338,fragen::V,kysyä,spörja
1339,bitten::V,pyytää,be
1340,erzählen::V,kertoa,berätta
1341,mitteilen::V,ilmoittaa,meddela
1342,nennen::V,kutsua,kalla
1343,nennen::V,nimittää,kalla
1344,rufen::V,kutsua,ropa
1345,prahlen::V,kerskailla,pråla
1346,prahlen::V,kerskailla,skryta
1347,übersetzen::V,kääntää,tolka
1348,übersetzen::V,kääntää,översätta
1349,denken::V,miettiä,tänka
1350,denken::V,ajatella,tänka
1351,glauben::V,uskoa,tro
1352,bemerken::V,huomata,uppmärksamma
1353,bemerken::V,huomata,lägga märke till
1354,erkennen::V,tunnistaa,känna igen
1355,begreifen::V,ymmärtää,begripa
1356,verstehen::V,ymmärtää,förstå
1357,lernen::V,oppia,lära sig
1358,wissen::V,tietää,veta
1359,sich erinnern an::V,muistaa,minnas
1360,sich erinnern an::V,muistaa,komma ihåg
1361,vergessen::V,unohtaa,glömma
1362,messen::V,mitata,mäta
1363,zählen::V,laskea,räkna
1364,rechnen::V,laskea,räkna
1365,lesen::V,lukea,läsa
1366,malen::V,maalata,måla
1367,zeichnen::V,piirtää,teckna
1368,zeichnen::V,piirustaa,teckna
1369,schreiben::V,kirjoittaa,skriva
1370,besitzen::V,omistaa,äga
1371,besitzen::V,omistaa,besitta
1372,kaufen::V,ostaa,köpa
1373,verkaufen::V,myydä,sälja
1374,bezahlen::V,maksaa,betala
1375,zahlen::V,maksaa,betala
1376,beherrschen::V,hallita,behärska
1377,ertragen::V,kestää,tåla
1378,ertragen::V,kestää,uthärda
