,Concept_ID,la,se
68,Schnurrbart::N,barba labri superioris,njunjevuolskávttjá
69,Schnurrbart::N,barba labri superioris,seamu
70,Schnurrbart::N,barba labri superioris,siämu
71,Schnurrbart::N,barba labri superioris,ää´bben
72,Schnurrbart::N,barba labri superioris,о̄а̄бпан
73,Bart::N,barba,skaavtja
74,Bart::N,barba,skaavtjoe
75,Bart::N,barba,skávttjá
76,Bart::N,barba,seamu
77,Bart::N,barba,siämu
78,Bart::N,barba,seäm
79,Bart::N,barba,ся̄м
80,Kinn::N,mentum,gaejpie
81,Kinn::N,mentum,gájbbe
82,Kinn::N,mentum,gáibi
83,Kinn::N,mentum,käibi
84,Kinn::N,mentum,käi´bb
85,Kinn::N,mentum,ка̄ййп
86,Kiefer[Anatomie]::N,mala,gaejpie
87,Kiefer[Anatomie]::N,mala,oalol
88,Kiefer[Anatomie]::N,mala,oaloldákte
89,Kiefer[Anatomie]::N,mala,gáibi
90,Kiefer[Anatomie]::N,mala,uá'lultähti
91,Kiefer[Anatomie]::N,mala,vuâl'lõš
92,Kiefer[Anatomie]::N,mala,вуаллнешш
93,Kehle::N,iugulums,gealoe
94,Kehle::N,iugulums,tjåttå
95,Kehle::N,iugulums,njiello
96,Kehle::N,iugulums,čotta
97,Kehle::N,iugulums,čuudâ
98,Kehle::N,iugulums,čoodd
99,Kehle::N,iugulums,чонт
100,Kehle::N,iugulums,кэ̄ҏс
101,Hals::N,collum,tjeapohke
102,Hals::N,collum,tjiebet
103,Hals::N,collum,čeabet
104,Hals::N,collum,čiäppát
105,Hals::N,collum,čeäppat
106,Hals::N,collum,ча̄пэх
107,Genick::N,cervices,tjovrese
108,Genick::N,cervices,nisske
109,Genick::N,cervices,niehkki
110,Genick::N,cervices,niski
111,Genick::N,cervices,niek'ki
112,Genick::N,cervices,nji´šǩǩmaadd
113,Genick::N,cervices,нышшькмоант
114,Kopf::N,caput,åejjie
115,Kopf::N,caput,oajvve
116,Kopf::N,caput,oaivi
117,Kopf::N,caput,uái'vi
118,Kopf::N,caput,vuei´vv
119,Kopf::N,caput,вуэййв
120,Rücken::N,tergum,rudtje
121,Rücken::N,tergum,hárddo
122,Rücken::N,tergum,tjavelk
123,Rücken::N,tergum,sealgi
124,Rücken::N,tergum,selgi
125,Rücken::N,tergum,čielgi
126,Rücken::N,tergum,seä´lǧǧ
127,Rücken::N,tergum,се̄лльк
128,Bauch::N,venter,tjåejjie
129,Bauch::N,venter,tjoajvve
130,Bauch::N,venter,čoavji
131,Bauch::N,venter,čuáv'ji
132,Bauch::N,venter,čåu´jj
133,Bauch::N,venter,чо̄ввьй
134,Nabel::N,umbilicus,naepie
135,Nabel::N,umbilicus,náhpe
136,Nabel::N,umbilicus,náhpi
137,Nabel::N,umbilicus,nääpi
138,Nabel::N,umbilicus,nää´pp
139,Nabel::N,umbilicus,на̄бпь
140,Busen::N,sinus,boenge
141,Busen::N,sinus,bållå
142,Busen::N,sinus,čižži
143,Busen::N,sinus,njamma
144,Busen::N,sinus,njižže
145,Busen::N,sinus,nje´ǯǯ
146,Busen::N,sinus,раннҍт
147,Brust::N,pectus,mïelke
148,Brust::N,pectus,radde
149,Brust::N,pectus,mielgga
150,Brust::N,pectus,raddi
151,Brust::N,pectus,radde
152,Brust::N,pectus,râ´dd
153,Brust::N,pectus,раннҍт
154,Schulter::N,umerus,åelkie
155,Schulter::N,umerus,oalgge
156,Schulter::N,umerus,hárdu
157,Schulter::N,umerus,ärdee
158,Schulter::N,umerus,uál'gi
159,Schulter::N,umerus,a´rddi
160,Schulter::N,umerus,vuä´lǧǧ
161,Schulter::N,umerus,вуэллык
162,Arm::N,bracchium,gïete
163,Arm::N,bracchium,giehta
164,Arm::N,bracchium,giehta
165,Arm::N,bracchium,kietâ
166,Arm::N,bracchium,kie'tâkaaṿâ
167,Arm::N,bracchium,ǩiõtt
168,Arm::N,bracchium,кӣдт
169,Ellenbogen::N,cubitum,gernjere
170,Ellenbogen::N,cubitum,garŋŋel
171,Ellenbogen::N,cubitum,gargŋil
172,Ellenbogen::N,cubitum,käŋŋir
173,Ellenbogen::N,cubitum,kõõnjâr
174,Ellenbogen::N,cubitum,карьнэль
175,Hand::N,manus,gïete
176,Hand::N,manus,giehta
177,Hand::N,manus,giehta
178,Hand::N,manus,kietâ
179,Hand::N,manus,ǩiõtt
180,Hand::N,manus,кӣдт
181,Handfläche::N,palma,gïeten-låapoe
182,Handfläche::N,palma,giehtavuodo
183,Handfläche::N,palma,tjårmmåvuodo
184,Handfläche::N,palma,giehtaloahpu
185,Handfläche::N,palma,kiämád
186,Handfläche::N,palma,kuámmir
187,Handfläche::N,palma,kuä´m'mer
188,Handfläche::N,palma,ǩiõttǩeä´m'men
189,Handfläche::N,palma,ко̄а̄ллдэгк
190,Handfläche::N,palma,кӣдткоалдэгк
191,Finger::N,digitus,soerme
192,Finger::N,digitus,tjuvdde
193,Finger::N,digitus,suorbma
194,Finger::N,digitus,čuvde
195,Finger::N,digitus,suor'mâ
196,Finger::N,digitus,suõrmm
197,Finger::N,digitus,це̄ххп
198,Fingernagel::N,unguiculus,gadtse
199,Fingernagel::N,unguiculus,guehpere
200,Fingernagel::N,unguiculus,gadtsa
201,Fingernagel::N,unguiculus,gazza
202,Fingernagel::N,unguiculus,kozzâ
203,Fingernagel::N,unguiculus,kõʒʒ
204,Fingernagel::N,unguiculus,кэ̄ннц
205,Nagel[Anatomie]::N,unguis,gadtse
206,Nagel[Anatomie]::N,unguis,guehpere
207,Nagel[Anatomie]::N,unguis,gadtsa
208,Nagel[Anatomie]::N,unguis,gazza
209,Nagel[Anatomie]::N,unguis,kozzâ
210,Nagel[Anatomie]::N,unguis,kõʒʒ
211,Nagel[Anatomie]::N,unguis,кэ̄ннц
212,Zeh::N,digitus,tjiehtjere
213,Zeh::N,digitus,juolggetjuvdde
214,Zeh::N,digitus,juolgesuorbma
215,Zeh::N,digitus,jyel'gisuor'mâ
216,Zeh::N,digitus,jue´lǧǧsuõrmm
217,Zeh::N,digitus,ю̄лльк-це̄һп
218,Fuß::N,pes,juelkie
219,Fuß::N,pes,juolgge
220,Fuß::N,pes,juolgi
221,Fuß::N,pes,jyel'gi
222,Fuß::N,pes,jue´lǧǧ
223,Fuß::N,pes,ла̄бпь
224,Ferse::N,calx,båetskie
225,Ferse::N,calx,boasske
226,Ferse::N,calx,šušmi
227,Ferse::N,calx,šušme
228,Ferse::N,calx,jue´lǧǧkädd
229,Ferse::N,calx,ка̄ннт
230,Knie::N,genu,boelve
231,Knie::N,genu,buolvva
232,Knie::N,genu,čibbi
233,Knie::N,genu,veaŋki
234,Knie::N,genu,iidâ
235,Knie::N,genu,puõlvv
236,Knie::N,genu,пуллв
237,Oberschenkel::N,femur,ruaksja
238,Oberschenkel::N,femur,tjibbe
239,Oberschenkel::N,femur,gassaváhkká
240,Oberschenkel::N,femur,badjeváhkáa
241,Oberschenkel::N,femur,čuár'bpeeḷi
242,Oberschenkel::N,femur,če´bb
243,Oberschenkel::N,femur,чуаррбе̄лль
244,Bein::N,crus,juelkie
245,Bein::N,crus,juolgge
246,Bein::N,crus,juolgi
247,Bein::N,crus,jyel'gi
248,Bein::N,crus,jue´lǧǧ
249,Bein::N,crus,ю̄лльк
250,Körper::N,corpus,kråahpe
251,Körper::N,corpus,rumáj
252,Körper::N,corpus,rumaš
253,Körper::N,corpus,ruumâš
254,Körper::N,corpus,rå´pp
255,Körper::N,corpus,лышшьк
256,Körper::N,corpus,роаӈӈьк
257,Haut::N,cutis,njaltja
258,Haut::N,cutis,lijkke
259,Haut::N,cutis,tjuobma
260,Haut::N,cutis,liiki
261,Haut::N,cutis,liške
262,Haut::N,cutis,le´šǩǩ
263,Haut::N,cutis,лышшьк
264,Haut::N,pellis,njaltja
265,Haut::N,pellis,lijkke
266,Haut::N,pellis,tjuobma
267,Haut::N,pellis,liiki
268,Haut::N,pellis,liške
269,Haut::N,pellis,le´šǩǩ
270,Haut::N,pellis,лышшьк
271,Blut::N,sanguis,vïrre
272,Blut::N,sanguis,maelie
273,Blut::N,sanguis,varra
274,Blut::N,sanguis,varra
275,Blut::N,sanguis,vorrâ
276,Blut::N,sanguis,võrr
277,Blut::N,sanguis,вэ̄рр
278,Ader::N,vena,åerie
279,Ader::N,vena,aajroe
280,Ader::N,vena,suodna
281,Ader::N,vena,varrasuotna
282,Ader::N,vena,suoṇâ
283,Ader::N,vena,suõnn
284,Ader::N,vena,сӯнн
285,Sehne::N,nervus,soene
286,Sehne::N,nervus,gåårtenje
287,Sehne::N,nervus,suodna
288,Sehne::N,nervus,suotna
289,Sehne::N,nervus,suoṇâ
290,Sehne::N,nervus,suõnn
291,Sehne::N,nervus,сӯнн
292,Knochen::N,os,måara
293,Knochen::N,os,måaroe
294,Knochen::N,os,dákte
295,Knochen::N,os,dákti
296,Knochen::N,os,tähti
297,Knochen::N,os,tä´htt
298,Knochen::N,os,та̄ххт
299,Knochen::N,os,та̄ффьт
300,Gehirn::N,cerebrum,aajla
301,Gehirn::N,cerebrum,vuojŋam
302,Gehirn::N,cerebrum,vuoigŋašat
303,Gehirn::N,cerebrum,vuoi'ŋâšeh
304,Gehirn::N,cerebrum,vuo'ivâšneh
305,Gehirn::N,cerebrum,vuõivâšn
306,Gehirn::N,cerebrum,вуэййвэшна
307,Herz::N,cor,vaajmoe
308,Herz::N,cor,tsåhke
309,Herz::N,cor,váibmu
310,Herz::N,cor,váimu
311,Herz::N,cor,čââ´đ
312,Herz::N,cor,кӯттҌк
313,Herz::N,animus,vaajmoe
314,Herz::N,animus,tsåhke
315,Herz::N,animus,váibmu
316,Herz::N,animus,váimu
317,Herz::N,animus,čââ´đ
318,Herz::N,animus,кӯттҌк
319,Magen::N,stomachus,tjåejjie
320,Magen::N,stomachus,tjoajvve
321,Magen::N,stomachus,čoavji
322,Magen::N,stomachus,čuáv'ji
323,Magen::N,stomachus,čåu´jj
324,Magen::N,stomachus,чо̄ввьй
325,Leber::N,iecur,mueksie
326,Leber::N,iecur,librre
327,Leber::N,iecur,vuoivvas
328,Leber::N,iecur,vuoivâs
329,Leber::N,iecur,vuõivâs
330,Leber::N,iecur,вуйвас
331,Atem::N,spiritus,voejngehtasse
332,Atem::N,spiritus,båssånis
333,Atem::N,spiritus,vuojŋadahka
334,Atem::N,spiritus,vuoiŋŋahat
335,Atem::N,spiritus,vuo'iŋâstim
336,Atem::N,spiritus,jiõg'g
337,Atem::N,spiritus,вӯйнас
338,Atem::N,spiritus,вӯййнмушш
339,Hunger::N,fames,nielkie
340,Hunger::N,fames,nielgge
341,Hunger::N,fames,nealgi
342,Hunger::N,fames,nelgi
343,Hunger::N,fames,neä´lǧǧ
344,Hunger::N,fames,не̄лльк
345,Träne::N,lacrima,gïknjele
346,Träne::N,lacrima,ganjál
347,Träne::N,lacrima,ganjal
348,Träne::N,lacrima,koonjâl
349,Träne::N,lacrima,kõõnjâl
350,Träne::N,lacrima,кэ̄нял
351,Geschmack::N,sapor,aelmie
352,Geschmack::N,sapor,muosse
353,Geschmack::N,sapor,smáhkka
354,Geschmack::N,sapor,máhku
355,Geschmack::N,sapor,smáhkka
356,Geschmack::N,sapor,mááhu
357,Geschmack::N,sapor,smakkâ
358,Geschmack::N,sapor,njõõd
359,Geschmack::N,sapor,smääkk
360,Geschmack::N,sapor,ня̄лльк
361,Geschmack::N,gustus,aelmie
362,Geschmack::N,gustus,muosse
363,Geschmack::N,gustus,smáhkka
364,Geschmack::N,gustus,máhku
365,Geschmack::N,gustus,smáhkka
366,Geschmack::N,gustus,mááhu
367,Geschmack::N,gustus,smakkâ
368,Geschmack::N,gustus,njõõd
369,Geschmack::N,gustus,smääkk
370,Geschmack::N,gustus,ня̄лльк
371,Geruch::N,odor,haaje
372,Geruch::N,odor,habjja
373,Geruch::N,odor,hádja
374,Geruch::N,odor,opsâ
375,Geruch::N,odor,haajâ
376,Geruch::N,odor,õpss
377,Geruch::N,odor,haajj
378,Geruch::N,odor,апс
379,Geruch::N,odor,лэ̄гк
380,Schlaf::N,somnus,nahkerh
381,Schlaf::N,somnus,nager
382,Schlaf::N,somnus,oados
383,Schlaf::N,somnus,nagir
384,Schlaf::N,somnus,naṿer
385,Schlaf::N,somnus,nââ´er
386,Schlaf::N,somnus,нагерь
387,Traum::N,somnium,nahkere
388,Traum::N,somnium,niehko
389,Traum::N,somnium,niehku
390,Traum::N,somnium,naṿer
391,Traum::N,somnium,nââ´er
392,Traum::N,somnium,нагерь
393,Himmel::N,caelum,elmie
394,Himmel::N,caelum,almme
395,Himmel::N,caelum,albmi
396,Himmel::N,caelum,alme
397,Himmel::N,caelum,â´lmm
398,Himmel::N,caelum,алльм
399,Sonne::N,sol,biejjie
400,Sonne::N,sol,bæjvásj
401,Sonne::N,sol,beaivváš
402,Sonne::N,sol,peivi
403,Sonne::N,sol,piäiváš
404,Sonne::N,sol,pei´vv
405,Sonne::N,sol,пе̄ййв
406,Mond::N,luna,aske
407,Mond::N,luna,mánno
408,Mond::N,luna,mánnu
409,Mond::N,luna,máánu
410,Mond::N,luna,mään
411,Mond::N,luna,ма̄нн
412,Stern::N,sidus,daasta
413,Stern::N,sidus,naestie
414,Stern::N,sidus,násste
415,Stern::N,sidus,násti
416,Stern::N,sidus,täsni
417,Stern::N,sidus,tä´snn
418,Stern::N,sidus,та̄ссьт
419,Stern::N,stella,daasta
420,Stern::N,stella,naestie
421,Stern::N,stella,násste
422,Stern::N,stella,násti
423,Stern::N,stella,täsni
424,Stern::N,stella,tä´snn
425,Stern::N,stella,та̄ссьт
426,Luft::N,aer,elmie
427,Luft::N,aer,ájmmo
428,Luft::N,aer,áibmu
429,Luft::N,aer,áimu
430,Luft::N,aer,šõŋŋ
431,Luft::N,aer,вӯйнас
432,Wind::N,ventus,bïegke
433,Wind::N,ventus,biegga
434,Wind::N,ventus,biegga
435,Wind::N,ventus,pieg'gâ
436,Wind::N,ventus,piõg'g
437,Wind::N,ventus,пӣӈӈк
438,Welle::N,unda,baaroe
439,Welle::N,unda,bárro
440,Welle::N,unda,bárru
441,Welle::N,unda,pááṛu
442,Welle::N,unda,päärr
443,Welle::N,unda,нэ̄ммп
444,Wasser::N,aqua,tjaetsie
445,Wasser::N,aqua,tjáhtje
446,Wasser::N,aqua,čáhci
447,Wasser::N,aqua,čääci
448,Wasser::N,aqua,čää´cc
449,Wasser::N,aqua,ча̄дзь
450,Stein::N,lapis,gierkie
451,Stein::N,lapis,giergge
452,Stein::N,lapis,geađgi
453,Stein::N,lapis,keđgi
454,Stein::N,lapis,ǩeä´dǧǧ
455,Stein::N,lapis,ке̄ддҌк
456,Boden::N,solum,betnie
457,Boden::N,solum,ednam
458,Boden::N,solum,bodni
459,Boden::N,solum,vuođđu
460,Boden::N,solum,ponne
461,Boden::N,solum,vuáđ̣u
462,Boden::N,solum,vuâđđ
463,Boden::N,solum,лаввьн
464,Boden::N,solum,е̄ммьне
465,Erde::N,terra,jåarta
466,Erde::N,terra,mueltie
467,Erde::N,terra,ednam
468,Erde::N,terra,mållde
469,Erde::N,terra,eana
470,Erde::N,terra,eennâm
471,Erde::N,terra,mädd
472,Erde::N,terra,jânnam
473,Erde::N,terra,е̄ммьне
474,Staub::N,pulvis,heblie
475,Staub::N,pulvis,tsumhtsie
476,Staub::N,pulvis,dubme
477,Staub::N,pulvis,dopmu
478,Staub::N,pulvis,kovjâ
479,Staub::N,pulvis,põõ´l
480,Staub::N,pulvis,кэ̄ббьй
481,Rauch::N,fumus,soeve
482,Rauch::N,fumus,suovva
483,Rauch::N,fumus,suovva
484,Rauch::N,fumus,suoṿâ
485,Rauch::N,fumus,suõvv
486,Rauch::N,fumus,сӯвв
487,Funke::N,scintilla,naestie
488,Funke::N,scintilla,tjuonam
489,Funke::N,scintilla,čuotnan
490,Funke::N,scintilla,čuođâlm
491,Funke::N,scintilla,iiskâr
492,Funke::N,scintilla,čuõzzâm
493,Funke::N,scintilla,чӯссэм
494,Feuer::N,ignis,dålle
495,Feuer::N,ignis,dållå
496,Feuer::N,ignis,dolla
497,Feuer::N,ignis,tullâ
498,Feuer::N,ignis,toll
499,Feuer::N,ignis,то̄лл
500,Licht::N,lux,tjoevke
501,Licht::N,lux,tjuovgga
502,Licht::N,lux,čuovga
503,Licht::N,lux,čuovggas
504,Licht::N,lux,čuoṿâ
505,Licht::N,lux,toll
506,Licht::N,lux,čuõvv
507,Licht::N,lux,то̄лл
508,Licht::N,lumen,tjoevke
509,Licht::N,lumen,tjuovgga
510,Licht::N,lumen,čuovga
511,Licht::N,lumen,čuovggas
512,Licht::N,lumen,čuoṿâ
513,Licht::N,lumen,toll
514,Licht::N,lumen,čuõvv
515,Licht::N,lumen,то̄лл
516,Schatten::N,umbra,skugkie
517,Schatten::N,umbra,soejvene
518,Schatten::N,umbra,irkes
519,Schatten::N,umbra,sieges
520,Schatten::N,umbra,itku
521,Schatten::N,umbra,suoivâ
522,Schatten::N,umbra,õõtt
523,Schatten::N,umbra,ǩeeu´niǩ
524,Schatten::N,umbra,кывьнэхь
525,Wetter::N,caelum,vïerhtse
526,Wetter::N,caelum,dálkke
527,Wetter::N,caelum,dálki
528,Wetter::N,caelum,šoŋŋâ
529,Wetter::N,caelum,šõŋŋ
530,Wetter::N,caelum,шэ̄ӈӈ
531,Wetter::N,tempestas,vïerhtse
532,Wetter::N,tempestas,dálkke
533,Wetter::N,tempestas,dálki
534,Wetter::N,tempestas,šoŋŋâ
535,Wetter::N,tempestas,šõŋŋ
536,Wetter::N,tempestas,шэ̄ӈӈ
537,Nebel::N,nebula,såavla
538,Nebel::N,nebula,mearhka
539,Nebel::N,nebula,murkko
540,Nebel::N,nebula,mierkká
541,Nebel::N,nebula,mierká
542,Nebel::N,nebula,miär'kká
543,Nebel::N,nebula,oṃo
544,Nebel::N,nebula,sue´lnn
545,Nebel::N,nebula,цӣгк
546,Nebel::N,nebula,сулльн
547,Wolke::N,nubes,balve
548,Wolke::N,nubes,balvva
549,Wolke::N,nubes,balva
550,Wolke::N,nubes,polvâ
551,Wolke::N,nubes,põlvv
552,Wolke::N,nubes,пэллв
553,Regen::N,imber,ebrie
554,Regen::N,imber,harvve
555,Regen::N,imber,arvi
556,Regen::N,imber,arve
557,Regen::N,imber,â´brr
558,Regen::N,imber,аббьр
559,Regen::N,pluvia,ebrie
560,Regen::N,pluvia,harvve
561,Regen::N,pluvia,arvi
562,Regen::N,pluvia,arve
563,Regen::N,pluvia,â´brr
564,Regen::N,pluvia,аббьр
565,Schnee::N,nix,lopme
566,Schnee::N,nix,moehtege
567,Schnee::N,nix,muohta
568,Schnee::N,nix,muohta
569,Schnee::N,nix,muotâ
570,Schnee::N,nix,muõtt
571,Schnee::N,nix,вэ̄дз
572,Schnee::N,nix,куэллт
573,Eis::N,glacies,jïenge
574,Eis::N,glacies,jiegŋa
575,Eis::N,glacies,jiekŋa
576,Eis::N,glacies,jieŋ̣â
577,Eis::N,glacies,jiõŋŋ
578,Eis::N,glacies,ӣӈӈ
579,Frost::N,gelu,baajkoe
580,Frost::N,gelu,tjoasskem
581,Frost::N,gelu,buolaš
582,Frost::N,gelu,puolâš
583,Frost::N,gelu,puõlâš
584,Frost::N,gelu,мӯнь
585,Kälte::N,frigus,jueskie
586,Kälte::N,frigus,tjåetskeme
587,Kälte::N,frigus,tjoasskem
588,Kälte::N,frigus,čoaskin
589,Kälte::N,frigus,ko'lmâsvuotâ
590,Kälte::N,frigus,ijss
591,Kälte::N,frigus,čuä´cǩǩem
592,Kälte::N,frigus,tuârggnjõs
593,Kälte::N,frigus,кэ̄лмас
594,Hitze::N,calor,baahke
595,Hitze::N,calor,báhkka
596,Hitze::N,calor,báhkka
597,Hitze::N,calor,pakkâ
598,Hitze::N,calor,kuṃe
599,Hitze::N,calor,paašt
600,Hitze::N,calor,жоарр
601,Hitze::N,aestus,baahke
602,Hitze::N,aestus,báhkka
603,Hitze::N,aestus,báhkka
604,Hitze::N,aestus,pakkâ
605,Hitze::N,aestus,kuṃe
606,Hitze::N,aestus,paašt
607,Hitze::N,aestus,жоарр
608,Raureif::N,pruina,jyjse
609,Raureif::N,pruina,ridne
610,Raureif::N,pruina,goarre
611,Raureif::N,pruina,ritni
612,Raureif::N,pruina,suhči
613,Raureif::N,pruina,riṇe
614,Raureif::N,pruina,ай
615,Regenbogen::N,arcus,aatjan goengere
616,Regenbogen::N,arcus,aatjan joekse
617,Regenbogen::N,arcus,ádjájuoksa
618,Regenbogen::N,arcus,arvedávgi
619,Regenbogen::N,arcus,bajándávgi
620,Regenbogen::N,arcus,äijihtävgi
621,Regenbogen::N,arcus,teârmmazjohss
622,Regenbogen::N,arcus,тӣрмесью̄ккс
623,Donner::N,tonitrus,raejrie
624,Donner::N,tonitrus,átjek
625,Donner::N,tonitrus,átjárájdde
626,Donner::N,tonitrus,áddjá
627,Donner::N,tonitrus,baján
628,Donner::N,tonitrus,juuṛâ
629,Donner::N,tonitrus,tie´rmes
630,Donner::N,tonitrus,тӣрмесь
631,Donner::N,tonitrus,ча̄ркнэгк
632,Strömung::N,fluctus,njuvvie
633,Strömung::N,fluctus,ájggedáhpe
634,Strömung::N,fluctus,rávdnji
635,Strömung::N,fluctus,virde
636,Strömung::N,fluctus,ve´rdd
637,Strömung::N,fluctus,выррьт
638,Tropfen::N,gutta,gåajhkohts
639,Tropfen::N,gutta,gåjkudis
640,Tropfen::N,gutta,goaikkanas
641,Tropfen::N,gutta,čalme
642,Tropfen::N,gutta,čâ´lmm
643,Tropfen::N,gutta,ча̄лльм
644,Schaum::N,spuma,sapte
645,Schaum::N,spuma,såpptå
646,Schaum::N,spuma,sokta
647,Schaum::N,spuma,suptâ
648,Schaum::N,spuma,soptt
649,Schaum::N,spuma,со̄ппт
650,Schmutz::N,sordes,haaskoe
651,Schmutz::N,sordes,duolvva
652,Schmutz::N,sordes,duolva
653,Schmutz::N,sordes,durdi
654,Schmutz::N,sordes,stänži
655,Schmutz::N,sordes,sähss
656,Schmutz::N,sordes,са̄ккьс
657,Schmutz::N,sordes,не̄шшь
658,Schmutz::N,squalor,haaskoe
659,Schmutz::N,squalor,duolvva
660,Schmutz::N,squalor,duolva
661,Schmutz::N,squalor,durdi
662,Schmutz::N,squalor,stänži
663,Schmutz::N,squalor,sähss
664,Schmutz::N,squalor,са̄ккьс
665,Schmutz::N,squalor,не̄шшь
666,See::N,lacus,jaevrie
667,See::N,lacus,jávrre
668,See::N,lacus,jávri
669,See::N,lacus,jävri
670,See::N,lacus,jâu´rr
671,See::N,lacus,я̄ввьр
672,Sumpf::N,palus,pluevie
673,Sumpf::N,palus,áhpe
674,Sumpf::N,palus,sæmssa
675,Sumpf::N,palus,jeaggi
676,Sumpf::N,palus,jeggi
677,Sumpf::N,palus,jeä´ǧ'ǧ
678,Sumpf::N,palus,ла̄ммьп
679,Moor::N,palus,pluevie
680,Moor::N,palus,jiegge
681,Moor::N,palus,suotnju
682,Moor::N,palus,karrii
683,Moor::N,palus,kä´rev
684,Moor::N,palus,veättaǩ
685,Moor::N,palus,ла̄ммьп
686,Wiese::N,pratum,ïentje
687,Wiese::N,pratum,giedde
688,Wiese::N,pratum,gieddi
689,Wiese::N,pratum,nijtto
690,Wiese::N,pratum,пуэшенҍ
691,Wald::N,silva,skåake
692,Wald::N,silva,skåajje
693,Wald::N,silva,miehtsie
694,Wald::N,silva,vuovdde
695,Wald::N,silva,miehttse
696,Wald::N,silva,vuovdi
697,Wald::N,silva,meahcci
698,Wald::N,silva,mecci
699,Wald::N,silva,vyemi
700,Wald::N,silva,vue´mm
701,Wald::N,silva,meä´c'c
702,Wald::N,silva,ля̄ммт
703,Hügel::N,collis,deava
704,Hügel::N,collis,dievvá
705,Hügel::N,collis,dievvá
706,Hügel::N,collis,čummâ
707,Hügel::N,collis,pä´rcc
708,Hügel::N,collis,teä´rmm
709,Hügel::N,collis,ка̄ннҌт
710,Anhöhe::N,specula,deava
711,Anhöhe::N,specula,jalladahke
712,Anhöhe::N,specula,dievásj
713,Anhöhe::N,specula,aláš
714,Anhöhe::N,specula,luohkká
715,Anhöhe::N,specula,tiävá
716,Anhöhe::N,specula,poorááš
717,Anhöhe::N,specula,ču´lpp
718,Anhöhe::N,specula,škâu´ŋŋ
719,Anhöhe::N,specula,ка̄ннҌт
720,Berg::N,mons,bïerje
721,Berg::N,mons,várre
722,Berg::N,mons,várri
723,Berg::N,mons,vääṛi
724,Berg::N,mons,vää´rr
725,Berg::N,mons,те̄ррьм
726,Gipfel::N,vertex,dalvese
727,Gipfel::N,vertex,tjåhkkå
728,Gipfel::N,vertex,čohkka
729,Gipfel::N,vertex,čokke
730,Gipfel::N,vertex,čå´ǩǩ
731,Gipfel::N,vertex,ла̄ддҍв
732,Höhle::N,caverna,beajoe
733,Höhle::N,caverna,rájgge
734,Höhle::N,caverna,sluoggo
735,Höhle::N,caverna,biedju
736,Höhle::N,caverna,kuovđâšm
737,Höhle::N,caverna,skuõrr
738,Höhle::N,caverna,вуэӈӈк
739,Höhle::N,spelunca,beajoe
740,Höhle::N,spelunca,rájgge
741,Höhle::N,spelunca,sluoggo
742,Höhle::N,spelunca,biedju
743,Höhle::N,spelunca,kuovđâšm
744,Höhle::N,spelunca,skuõrr
745,Höhle::N,spelunca,вуэӈӈк
