,Concept_ID,he,lv
2484,reifen::V,בשל,briest
2485,zubereiten::V,הכין,дасьтыны
2486,zubereiten::V,הכין,taisīt
2487,zubereiten::V,הכין,gatavot
2488,kochen::V,בשל,пуны
2489,kochen::V,בשל,vārīt
2490,backen::V,אפה,пӧжавны
2491,backen::V,אפה,cept
2492,braten::V,צלה,пражитны
2493,braten::V,צלה,cept
2494,braten::V,צלה,cepināt
2495,braten::V,טגן,пражитны
2496,braten::V,טגן,cept
2497,braten::V,טגן,cepināt
2498,umrühren::V,ערבב,сорлавны
2499,umrühren::V,ערבב,maisīt
2500,umrühren::V,ערבב,apmaisīt
2501,stricken::V,סרג,кӧртны
2502,stricken::V,סרג,adīt
2503,nähen::V,תפר,вурны
2504,nähen::V,תפר,šūt
2505,färben::V,צבע,мичӧдны
2506,färben::V,צבע,краситны
2507,färben::V,צבע,krāsot
2508,färben::V,צבע,nokrāsot
2509,reinigen::V,נקה,весавны
2510,reinigen::V,נקה,tīrīt
2511,reinigen::V,נקה,attīrīt
2512,waschen::V,רחץ,мыськыны
2513,waschen::V,רחץ,mazgāt
2514,waschen::V,כבס,мыськыны
2515,waschen::V,כבס,mazgāt
2516,abwischen::V,נגב,чышкыны
2517,abwischen::V,נגב,noslaucīt
2518,spülen::V,שטף,пожъявны
2519,spülen::V,שטף,skalot
2520,fegen::V,טאטא,чышкыны
2521,fegen::V,טאטא,slaucīt
2522,kehren::V,טאטא,чышкыны
2523,kehren::V,טאטא,mēzt
2524,baden::V,טבל,купайтчыны
2525,baden::V,טבל,peldēties
2526,baden::V,שחה,купайтчыны
2527,baden::V,שחה,peldēties
2528,sich waschen::V,התרחץ,мыссьыны
2529,sich waschen::V,התרחץ,mazgāties
2530,ausziehen::V,הוריד,пӧрччӧдны
2531,ausziehen::V,הוריד,noģērbt
2532,anziehen::V,לבש,кӧмавны
2533,anziehen::V,לבש,пасьтавны
2534,anziehen::V,לבש,uzvilkt
2535,sich anziehen::V,התלבש,пасьтасьны
2536,sich anziehen::V,התלבש,apģērbties
2537,kämmen::V,סרק,сынавны
2538,kämmen::V,סרק,sukāt
2539,schmücken::V,קשט,мичмӧдны
2540,schmücken::V,קשט,rotāt
2541,schmücken::V,קשט,greznot
2542,sagen::V,אמר,шуны
2543,sagen::V,אמר,висьтавны
2544,sagen::V,אמר,teikt
2545,sprechen::V,דבר,сёрнитны
2546,sprechen::V,דבר,runāt
2547,reden::V,דבר,сёрнитны
2548,reden::V,דבר,norunāt
2549,sich unterhalten::V,שוחח,сёрнитны
2550,sich unterhalten::V,שוחח,варовитны
2551,sich unterhalten::V,שוחח,sarunāties
2552,fragen::V,שאל,юавны
2553,fragen::V,שאל,jautāt
2554,bitten::V,בקש,корны
2555,bitten::V,בקש,lūgt
2556,bitten::V,בקש,prasīt
2557,erzählen::V,ספר,висьтавны
2558,erzählen::V,ספר,stāstīt
2559,mitteilen::V,מסר,юӧртны
2560,mitteilen::V,מסר,висьтавны
2561,mitteilen::V,מסר,pavēstīt
2562,mitteilen::V,הודיע,юӧртны
2563,mitteilen::V,הודיע,висьтавны
2564,mitteilen::V,הודיע,pavēstīt
2565,nennen::V,קרא בשם,шуны
2566,nennen::V,קרא בשם,ним сетны
2567,nennen::V,קרא בשם,saukt
2568,rufen::V,גיס,корны
2569,rufen::V,גיס,saukt
2570,rufen::V,הזמין לבוא,корны
2571,rufen::V,הזמין לבוא,saukt
2572,prahlen::V,התרברב,ошйысьны
2573,prahlen::V,התרברב,lielīties
2574,übersetzen::V,תרגם,вуджӧдны
2575,übersetzen::V,תרגם,tulkot
2576,übersetzen::V,תרגם,pārtulkot
2577,denken::V,חשב,мӧвпавны
2578,denken::V,חשב,domāt
2579,glauben::V,האמין,эскыны
2580,glauben::V,האמין,ticēt
2581,bemerken::V,הבחין,казявны
2582,bemerken::V,הבחין,ievērot
2583,bemerken::V,הבחין,ieraudzīt
2584,erkennen::V,זהה,тӧдмавны
2585,erkennen::V,זהה,pazīt
2586,erkennen::V,זהה,atpazīt
2587,begreifen::V,קלט,вежӧртны
2588,begreifen::V,קלט,гӧгӧрвоны
2589,begreifen::V,קלט,jēgt
2590,begreifen::V,קלט,apjēgt
2591,begreifen::V,הבין,вежӧртны
2592,begreifen::V,הבין,гӧгӧрвоны
2593,begreifen::V,הבין,jēgt
2594,begreifen::V,הבין,apjēgt
2595,verstehen::V,הבין,вежӧртны
2596,verstehen::V,הבין,гӧгӧрвоны
2597,verstehen::V,הבין,saprast
2598,lernen::V,למד,вeлöдчыны
2599,lernen::V,למד,mācīties
2600,wissen::V,ידע,тӧдны
2601,wissen::V,ידע,zināt
2602,sich erinnern an::V,זכר,казьтывны
2603,sich erinnern an::V,זכר,дум вылӧ уськӧдны
2604,sich erinnern an::V,זכר,atminēties
2605,vergessen::V,שכח,вунӧдны
2606,vergessen::V,שכח,mirst
2607,vergessen::V,שכח,aizmirst
2608,messen::V,מדד,муртавны
2609,messen::V,מדד,mērīt
2610,zählen::V,ספר,лыддьыны
2611,zählen::V,ספר,skaitīt
2612,rechnen::V,חשב,лыддьыны
2613,rechnen::V,חשב,rēķināt
2614,lesen::V,קרא,лыддьыны
2615,lesen::V,קרא,lasīt
2616,malen::V,ציר,серпасавны
2617,malen::V,ציר,gleznot
2618,zeichnen::V,שרטט,серпасавны
2619,zeichnen::V,שרטט,zīmēt
2620,schreiben::V,כתב,гижны
2621,schreiben::V,כתב,rakstīt
2622,besitzen::V,היה בעל של,лоны
2623,besitzen::V,היה בעל של,piederēt
2624,kaufen::V,קנה,ньӧбны
2625,kaufen::V,קנה,pirkt
2626,kaufen::V,רכש,ньӧбны
2627,kaufen::V,רכש,pirkt
2628,verkaufen::V,מכר,вузавны
2629,verkaufen::V,מכר,pārdot
2630,bezahlen::V,שלם,мынтыны
2631,bezahlen::V,שלם,мынтысьны
2632,bezahlen::V,שלם,apmaksāt
2633,zahlen::V,שלם,мынтыны
2634,zahlen::V,שלם,maksāt
2635,beherrschen::V,שלט,ас улын кутны
2636,beherrschen::V,שלט,valdīt
2637,ertragen::V,סבל,пыкны
2638,ertragen::V,סבל,лэптыны
2639,ertragen::V,סבל,panest
2640,ertragen::V,סבל,paciest
