,Concept_ID,mhr,ml
593,roh::A,кӱ́чымӧ,അസംസ്കൃതമായ
594,reif::A,лӧза́,പഴുത്ത
595,lecker::A,ту́тло,രുചികരമായ
596,süß::A,ше́ре,മധുരമുള്ള
597,bitter::A,ко́чо,കടുത്ത
598,sauer::A,шо́по,പുളിപ്പുള്ള
599,hell::A,во́лгыдо,ജ്വലിക്കുന്ന
600,dunkel::A,пычке́мыш,ഇരുണ്ട
601,schwarz::A,шола́,കറുത്ത
602,weiß::A,ош,വെളുത്ത
603,rot::A,йошка́р,ചുവന്ന
604,gelb::A,сар,മഞ്ഞനിറമായ
605,blau::A,ка́нде,നീലനിറമുള്ള
606,grün::A,ужа́р,പച്ചനിറമുള്ള
607,grau::A,сур,ചാരനിറത്തിലുള്ള
608,bunt::A,олача́,വർണ്ണശബളമായ
609,billig::A,шу́лдо,വിലകുറഞ്ഞ
610,teuer::A,ше́рге,ചെലവേറിയ
611,wertvoll::A,шергака́н,വിലപിടിപ്പുള്ള
612,blind::A,со́кыр,അന്ധനായ
613,taub::A,соҥгыра́,കേൾവിക്കുറവുള്ള
614,kräftig::A,куа́тле,ശക്തിയുള്ള
615,stark::A,вия́н,ബലമുള്ള
616,schwach::A,а́лдыме,ക്ഷീണിച്ച
617,fett::A,коя́,കൊഴുപ്പുള്ള
618,schlank::A,йоштката́,മെലിഞ്ഞ
619,schlank::A,яжу́,മെലിഞ്ഞ
620,hübsch::A,чеве́р,മനോഹരമായ
621,böse::A,шы́де,പാപിയായ
622,dumm::A,аҥыра́,വിവരംകെട്ട
623,faul::A,його,അലസനായ
624,fleißig::A,ты́ршыше,അദ്ധ്വാനശീലമുള്ള
625,geizig::A,чаҥга́,പിശുക്കനായ
626,klug::A,уша́н,ബുദ്ധിസാമർഥ്യമുള്ള
627,geschickt::A,уста́,പ്രതിഭാശാലി
628,lieb::A,ала́л,പ്രിയപ്പെട്ട
629,lustig::A,весела́,ആനന്ദകരമായ
630,sanft::A,ны́жылге,സൌമ്യമായ
631,hungrig::A,шу́жышо,വിശപ്പുള്ള
632,krank::A,че́рле,അസുഖമുള്ള
633,nackt::A,чарама́т,നഡമായ
634,traurig::A,ойга́н,വിഷമമുള്ള
635,lebendig::A,и́лыше,ഉപജീവനം
636,gut::A,сай,നല്ല
637,schlecht::A,уда́,മോശമായ
638,schlecht::A,шӱ́кшӧ,മോശമായ
639,richtig::A,чы́нле,ശരിയായ
640,schlimm::A,аля́к,വൃത്തികെട്ട
641,schlimm::A,тыра́н,വൃത്തികെട്ട
642,wahr::A,чы́нле,ശരിയായ
643,wahr::A,настоя́щий,ശരിയായ
644,alt::A,то́што,പഴയ
645,neu::A,у,പുതിയ
646,ehemalig::A,о́нчычсо,മുൻ
647,ehemalig::A,онда́кысе,മുൻ
648,alt[Lebewesen]::A,шо́нто,വയസ്സുള്ള
649,jung::A,са́мырык,കൌമാരമായ
650,arm::A,нужна́,പാവപ്പെട്ട
651,reich::A,поя́н,സമ്പന്നമായ
652,bekannt::A,па́лыме,പരിചിതമായ
653,berühmt::A,лӱ́млӧ,പ്രശസ്തനായ
654,fremd::A,йот,വൈദേശികമായ
655,verschieden::A,тӱ́рлӧ,വ്യത്യസ്തമായ
656,nah::A,ли́шыл,അരികത്തുള്ള
657,fern::A,тора́,അകലെയുള്ള
658,fern::A,мӱ́ндыр,അകലെയുള്ള
659,linker::A,шола́,അവശേഷിച്ച
660,rechter::A,пурла́,വലത്തേ
661,anderer::A,вес,മറ്റുള്ള
662,anderer::A,мо́ло,മറ്റുള്ള
663,erster::A,и́кымше,ആദ്യത്തെ
664,zweiter::A,ко́кымшо,രണ്ടാം
665,dritter::A,ку́мшо,മൂന്നാമത്
666,letzter::A,пыта́ртыш,അവസാനത്തെ
667,allein::ADV,шкет,തനിച്ചുള്ള
668,auf einmal::ADV,икана́ште,ഉടന്
669,zusammen::ADV,пырля́,ഒരുമിച്ച
670,lange::ADV,кужу́н,നീണ്ട_കാലത്തേയ്ക്ക്
671,plötzlich::ADV,кенета́,പെട്ടെന്ന്
672,sofort::ADV,кызыта́к,തത്ക്ഷണം
673,später::ADV,варара́к,പിന്നീട്
674,jetzt::ADV,ы́нде,ഇപ്പോൾ
675,jetzt::ADV,кы́зыт,ഇപ്പോൾ
676,heute::ADV,та́че,ഇന്ന്
677,morgen::ADV,эрла́,നാളെ
678,bald::ADV,вашке́,ഉടനെ
679,dann::ADV,вара́,അപ്പോൾ
680,gestern::ADV,теҥге́че,ഇന്നലെ
681,einst::ADV,икана́,പണ്ടൊരിക്കല്
682,damals::ADV,туна́м,അപ്പോൾ
683,danach::ADV,вара́,പിന്നീട്
684,vorher::ADV,о́нчыч,മുൻപ്
685,zuerst::ADV,онда́к,ആദ്യം
686,einmal::ADV,икана́,ഒരിക്കൽ
687,manchmal::ADV,ка́шын,ചിലപ്പോൾ
688,manchmal::ADV,кокла́н,ചിലപ്പോൾ
689,oft::ADV,чӱ́чкыдын,പലപ്പോഴും
690,immer::ADV,эре́,എപ്പോഴും
691,immer::ADV,ту́тыш,എപ്പോഴും
692,niemals::ADV,ок нигуна́м,ഒരിക്കലും
693,hier::ADV,ты́ште,ഇവിടെ
694,hierhin::ADV,ты́шке,ഇവിടേക്ക്
695,hierhin::ADV,тыш,ഇവിടേക്ക്
696,von hier::ADV,тыше́ч,ഇവിടെനിന്ന്
697,von hier::ADV,тыве́ч,ഇവിടെനിന്ന്
698,dort::ADV,ту́што,അവിടെ
699,dorthin::ADV,туш,അവിടേക്ക്
700,dorthin::ADV,ту́шко,അവിടേക്ക്
701,geradeaus::ADV,вик,മുമ്പിൽ
702,geradeaus::ADV,вик,മുമന്നോട്ട്
703,vorwärts::ADV,о́нчыко,മുന്നോട്ട്
704,rückwärts::ADV,шеҥге́к,തലതിരിച്ച്
705,zurück::ADV,мӧҥге́ш,പുറകിലേക്ക്
706,unten::ADV,ӱ́лнӧ,താഴെ
707,unten::ADV,йыма́лне,താഴെ
708,hinab::ADV,йыма́к,താഴേക്ക്
709,oben::ADV,кӱ́шнӧ,മുകളിൽ
710,oben::ADV,ӱмба́лне,മുകളിൽ
711,hinauf::ADV,кӱ́ш,മുകളിൽ
712,hinauf::ADV,кӱ́шкӧ,മുകളിൽ
713,überall::ADV,чыла́ вере́,എല്ലായിടത്തും
714,nicht::ADV,ок,ഇല്ല
715,nicht::ADV,о́геш,ഇല്ല
716,ein wenig::ADV,изи́ш,കുറച്ച്
717,kaum::ADV,пыкше́,കഷ്ടിച്ച്
718,sehr::ADV,чот,വളരെ
719,so::ADV,тыге́,അങ്ങനെ
720,noch::ADV,а́ле,ഇപ്പോഴും
721,nur::ADV,гына́,മാത്രം
722,schon::ADV,ы́нде,നേരത്തേ തന്നെ
723,wieder::ADV,ада́к,വീണ്ടും
724,vergebens::ADV,ара́м,വിഫല
725,vor::PRP,о́нчыч,മുമ്പിൽ
726,hinter::PRP,шеҥге́лне,പുറകിൽ
727,unter::PRP,йыма́лне,കീഴിൽ
728,durch::PRP,вошт,ഉള്ളിലൂടെ
729,neben::PRP,вокте́н,അടുത്ത്
730,zwischen::PRP,кокла́ште,ഇടയ്ക്ക്
731,wegen::PRP,верч,നിമിത്തം
732,dies::PRN,ти́де,ഇത്
733,das::PRN,са́де,അത്
734,alles::PRN,чыла́,എല്ലാം
735,ich::PRN,мый,ഞാൻ
736,du::PRN,тый,നിങ്ങൾ
737,er::PRN,ту́до,അദ്ദേഹം
738,er::PRN,ту́до,അയാൾ
739,er::PRN,ту́до,അവൻ
740,er::PRN,ту́до,അവർ
741,er::PRN,ту́до,അവൾ
742,wir::PRN,ме,നമ്മൾ
743,ihr::PRN,те,നിങ്ങൾ
744,sie::PRN,ну́но,അവർ
745,was::FPRN,мо,എന്ത്
746,wer::FPRN,кӧ,ആര്
747,wo::FADV,куша́н,എവിടെ
748,wohin::FADV,куш,എവിടേക്ക്
749,wohin::FADV,ку́шко,എവിടേക്ക്
750,wie::FADV,кузе́,എങ്ങനെ
751,warum::FADV,мо,എന്തുകൊണ്ട്
752,warum::FADV,мола́н,എന്തുകൊണ്ട്
753,wieviel::FNUM,куна́р,എത്ര
754,eins::NUM,ик,ഒന്ന്
755,zwei::NUM,ко́кыт,രണ്ട്
756,drei::NUM,кум,മൂന്ന്
757,vier::NUM,ныл,നാല്
758,fünf::NUM,вич,അഞ്ച്
759,sechs::NUM,куд,ആറ്
760,sieben::NUM,шым,ഏഴ്
761,acht::NUM,канда́ш,എട്ട്
762,neun::NUM,инде́ш,ഒമ്പത്
763,zehn::NUM,лу,പത്ത്
764,elf::NUM,лати́к,പതിനൊന്ന്
765,zwölf::NUM,латко́к,പന്ത്രണ്ട്
766,zwanzig::NUM,ко́ло,ഇരുപത്
767,dreißig::NUM,ку́мло,മുപ്പത്
768,vierzig::NUM,ны́лле,നാൽപ്പത്
769,fünfzig::NUM,ви́тле,അൻപത്
770,sechzig::NUM,ку́дло,അറുപത്
771,siebzig::NUM,шы́мле,എഴുപത്
772,achtzig::NUM,канда́шле,എൺപത്
773,neunzig::NUM,инде́шле,തൊണ്ണൂറ്
774,hundert::NUM,шӱ́дӧ,നൂറ്
775,tausend::NUM,тӱже́м,ആയിരം
776,und::CNJ,да,ഉം
777,und::CNJ,ден,ഉം
778,oder::CNJ,я,അഥവാ
779,oder::CNJ,а́ле,അഥവാ
780,stehen::V,шога́ш,നിൽക്കുക
781,sitzen::V,шинча́ш,ഇരിക്കുക
782,liegen::V,кия́ш,കിടക്കുക
783,hängen::V,кеча́ш,തൂങ്ങുക
784,werden::V,лия́ш,ആയിത്തീരുക
785,passieren::V,лия́ш,സംഭവിക്കുക
786,beginnen::V,тӱҥгала́ш,ആരംഭിക്കുക
787,enden::V,пыта́ш,അവസാനിപ്പിക്കുക
788,wechseln::V,вашталта́ш,മാറ്റുക
789,aufgehen[Sonne]::V,лекта́ш,ഉയരുക
790,untergehen[Sonne]::V,шинча́ш,അടുക്കി_വയ്ക്കുക
791,scheinen[Sonne]::V,волгалта́ш,പ്രകാശിക്കുക
792,donnern::V,кӱдырта́ш,ഇടിവെട്ടുക
793,donnern::V,сургалта́ш,ഇടിവെട്ടുക
794,wehen::V,пуа́ш,വീശുക
795,strömen::V,шийалтара́ш,ഒഴുകുക
796,fließen::V,йога́ш,ഒഴുകുക
797,sich drehen::V,пӧрда́ш,ചുറ്റുക
798,sich drehen::V,пӧрда́ш,കറക്കുക
799,schwanken::V,лӱҥга́ш,ഇരുവശത്തേയ്ക്കും_ആടുക
800,schwanken::V,тайныла́ш,ഇരുവശത്തേയ്ക്കും_ആടുക
801,schwingen::V,рӱпшалта́ш,ആടുക
802,fallen::V,воза́ш,വീഴുക
803,fallen::V,йӧрла́ш,വീഴുക
804,brennen::V,йӱла́ш,കത്തുക
805,rauchen::V,шикша́ш,പുകയുക
806,regnen::V,йӱра́ш,മഴ_പെയ്യുക
807,gefrieren::V,кылма́ш,തണത്ത്_മരവിക്കുക
808,gefrieren::V,ияҥа́ш,തണത്ത്_മരവിക്കുക
809,tauen::V,шула́ш,അലിയുക
810,schmelzen::V,лева́ш,ഉരുകുക
811,trocknen::V,кошка́ш,വരളുക
812,sieden::V,шола́ш,തിളപ്പിക്കുക
813,faulen::V,шӱя́ш,ചീയുക
814,verfaulen::V,шӱйы́н шуа́ш,അഴുകുക
815,reißen::V,кӱрла́ш,ശബ്ദത്തോടെ_മുറിയുക
816,versinken::V,пуре́н кая́ш,മുക്കുക
817,vergehen::V,эрте́н кая́ш,കടന്നുപോകുക
818,erscheinen::V,толы́н лекта́ш,പ്രത്യക്ഷപ്പെടുക
819,verschwinden::V,йома́ш,അദൃശ്യമാകുക
820,sinken::V,пуча́ш,താഴുക
821,abnehmen::V,пуча́ш,കുറിയുക
822,zunehmen::V,шукема́ш,വർദ്ധിക്കുക
823,steigen::V,нӧлталта́ш,ഉയരുക
824,wachsen::V,кушка́ш,വളരുക
825,glänzen::V,йылгыжа́ш,മിന്നുക
826,funkeln::V,чолга́ш,തിളങ്ങുക
827,lärmen::V,рӱшка́ш,ശബ്ദമുണ്ടാക്കുക
828,läuten::V,мура́ш,മണിമുഴങ്ങുക
829,klingeln::V,йыҥгырта́ш,ചിലമ്പുക
830,klirren::V,чылдыртата́ш,കിലുക്കുക
831,brausen::V,лӱшка́ш,മുഴങ്ങുക
832,rauschen::V,лыжга́ш,അനങ്ങുക
833,klingen::V,йоҥга́ш,മുഴക്കുക
834,bellen::V,опта́ш,കുരയ്ക്കുക
835,heulen::V,урмыжа́ш,ഓരിയിടുക
836,blasen::V,пуала́ш,ഊതുക
837,pfeifen::V,шӱ́шкаш,വിസിലടിക്കുക
838,schreien::V,кычкыра́ш,ആക്രോശിക്കുക
839,stöhnen::V,йыҥыса́ш,അരക്കം
840,stöhnen::V,йыҥыса́ш,ആർത്തനാദം
841,zittern::V,чытыра́ш,വിറയ്ക്കുക
842,leben::V,ила́ш,താമസിക്കുക
843,geboren werden::V,шоча́ш,ജനിക്കുക
844,atmen::V,шӱла́ш,ശ്വസിക്കുക
845,trinken::V,йӱа́ш,കുടിക്കുക
846,essen::V,кочка́ш,കഴിക്കുക
847,schlucken::V,нела́ш,വിഴുങ്ങുക
848,müde werden::V,ноя́ш,ക്ഷീണിക്കുക
849,einschlafen::V,мале́н колта́ш,നിദ്രിക്കുക
850,schlafen::V,мала́ш,ഉറങ്ങുക
851,aufwachen::V,помыжалта́ш,ഉണരുക
852,aufstehen::V,кынела́ш,എഴുന്നേൽക്കുക
853,sich erholen::V,кана́ш,വിശ്രമിക്കുക
854,krank werden::V,черлане́н воза́ш,ദീനംപിടിക്കുക
855,krank sein::V,черлане́н кия́ш,രോഗികളാകുക
856,schmerzen::V,коршта́ш,വേദനിക്കുക
857,husten::V,кокыра́ш,ചുമയ്ക്കുക
858,genesen::V,тӱрла́ш,സുഖപ്പെടുക
859,genesen::V,тазаҥа́ш,സുഖപ്പെടുക
860,sterben::V,кола́ш,മരിക്കുക
861,umkommen::V,вуй йома́ш,മരിക്കുക
862,sich bewegen::V,кошта́ш,സ്ഥലം_മാറുക
863,sich rühren::V,тарвана́ш,ചലിക്കുക
864,sich erheben::V,кынела́ш,നിൽക്കുക
865,sich setzen::V,шинча́ш,ഇരിക്കുക
866,hinfallen::V,йӧрла́ш,വീഴുക
867,laufen::V,кошта́ш,നടക്കുക
868,schreiten::V,ошкыла́ш,നടക്കുക
869,spazierengehen::V,гуля́яш,ഉലാത്തുക
870,eilen::V,вашка́ш,പാഞ്ഞെത്തുക
871,sich beeilen::V,вашкешта́ш,തിരിക്കുകൂട്ടുക
872,sich beeilen::V,вашкешта́ш,തിടുക്കം_കാട്ടുക
873,sausen::V,юлтка́ш,കുതിക്കുക
874,rennen::V,куржтала́ш,ഓടുക
875,springen::V,тӧршта́ш,ചാടുക
876,klettern::V,кӱза́ш,കയറുക
877,schaukeln::V,лӱҥгалта́ш,ഇളകുക
878,kriechen::V,нушка́ш,പതുങ്ങികയറുക
879,schwimmen::V,ия́ш,നീന്തുക
880,tauchen::V,шуҥгалта́ш,വെള്ളത്തിലേക്ക് ചാടുക
881,rudern::V,удыра́ш,തുഴയുക
882,fahren::V,кудала́ш,വാഹനം ഓടിക്കുക
883,fliegen::V,чоҥешта́ш,പറക്കുക
884,gehen::V,кая́ш,പോകുക
885,weggehen::V,кораҥа́ш,വിടുക
886,abfahren::V,лекта́ш,പുറപ്പെടുക
887,anhalten::V,чарна́ш,നിർത്തുക
888,hineingehen::V,пура́ш,പ്രവേശിക്കുക
889,eintreten::V,пура́ш,പ്രവേശിക്കുക
890,kommen::V,тола́ш,വരുക
891,ankommen::V,шуа́ш,എത്തിച്ചേരുക
892,zurückkommen::V,пӧртыла́ш,തിരിച്ചു വരുക
893,bleiben::V,кода́ш,തുടരുക
894,warten::V,вуча́ш,കാത്തിരിക്കുക
895,erwarten::V,вуча́ш,പ്രതീക്ഷിക്കുക
896,suchen::V,кычала́ш,തിരയുക
897,finden::V,муа́ш,കണ്ടെത്തുക
898,versuchen::V,толаша́ш,ശ്രമിക്കുക
899,vorbereiten::V,ямдыла́ш,തയ്യാറെടുക്കുക
900,lieben::V,йӧрата́ш,സ്നേഹിക്കുക
901,mögen::V,йӧрата́ш,ഇഷ്ടപ്പെടുക
902,lachen::V,воштыла́ш,ചിരിക്കുക
903,rühren::V,ку́мыл тарвата́ш,ഹൃദയം സ്പർശിക്കുക
904,weinen::V,шорта́ш,തേങ്ങുക
905,schimpfen::V,каргаша́ш,പിറുപിറുക്കുക
906,sich ärgern::V,сыра́ш,കോപിക്കുക
907,sich fürchten::V,лӱда́ш,പേടിക്കുക
908,fürchten::V,лӱда́ш,പേടിക്കുക
909,fliehen::V,куржа́ш,രക്ഷപ്പെടുക
910,flüchten::V,куржа́ш,രക്ഷപ്പെടുക
911,sehen::V,ужа́ш,കാണുക
912,anschauen::V,онча́ш,നോക്കുക
913,ansehen::V,эскера́ш,നോക്കുക
914,hören::V,кола́ш,കേൾക്കുക
915,zuhören::V,колышта́ш,ശ്രദ്ധിക്കുക
916,probieren::V,тамла́ш,രുചിയുള്ളതായി_തോന്നുക
917,riechen::V,ӱпшынча́ш,മണത്തു_നോക്കുക
918,fühlen::V,шижа́ш,സ്പർശിച്ചറിയുക
919,scheinen::V,чуча́ш,കാണപ്പെടുക
920,zu sehen sein::V,коя́ш,വെളിച്ചപ്പെടുക
921,vernehmen::V,кола́ш,കേൾക്കുക
922,frieren::V,кылма́ш,വിറയ്ക്കുക
923,tun::V,ышта́ш,ചെയ്യുക
924,können::V,мошта́ш,കഴിയുക
925,wollen::V,тӱна́ш,വേണുക
926,anfangen::V,тӱҥала́ш,തുടങ്ങുക
927,beenden::V,пытара́ш,പൂർത്തിയാക്കുക
928,aufhören::V,чарна́ш,നിർത്തുക
929,gelingen::V,сай лекта́ш,വിജയിക്കുക
930,geraten::V,лекта́ш,പരിണമിക്കുക
931,öffnen::V,поча́ш,തുറക്കുക
932,schließen::V,петыра́ш,അടയ്ക്കുക
933,stellen::V,шында́ш,വയ്ക്കുക
934,setzen::V,шында́ш,വയ്ക്കുക
935,legen::V,опта́ш,ഇടുക
936,legen::V,пышта́ш,ഇടുക
937,berühren::V,тӱка́ш,തൊടുക
938,verbinden::V,пида́ш,ഘടിപ്പിക്കുക
939,bedecken::V,леведа́ш,മുടുക
940,aufhängen::V,сака́ш,കെട്ടിതൂക്കുക
941,anzünden::V,чӱкта́ш,കത്തിക്കുക
942,aufheben::V,нӧлтала́ш,പെറുക്കിയെടുക്കുക
943,zurücklassen::V,кода́ш,വച്ചുപോരുക
944,verlieren::V,йомдара́ш,നഷ്ടപ്പെടുക
945,fallen lassen::V,воза́ш,വീഴ്ത്തുക
946,machen::V,ышта́ш,ഉണ്ടാക്കുക
947,herstellen::V,ямдыла́ш,ഉൽപാദിപ്പിക്കുക
948,bauen::V,чоҥа́ш,നിർമ്മിക്കുക
949,reparieren::V,ачала́ш,നന്നാക്കുക
950,verbessern::V,саемда́ш,മെച്ചപ്പെടുക
951,ändern::V,весемда́ш,മാറ്റംവരുത്തുക
952,graben::V,кӱнча́ш,കുഴിക്കുക
953,beugen::V,пӱгырта́ш,വണങ്ങുക
954,biegen::V,лывырта́ш,കുനിയുക
955,drehen::V,пӱтыра́ш,തിരിക്കുക
956,wenden::V,ирала́ш,തിരിയുക
957,umdrehen::V,савырала́ш,തിരിയുക
958,heben::V,нӧлта́ш,ഉയർത്തുക
959,hochheben::V,нӧлта́ш,ഉയർത്തുക
960,ergreifen::V,руалта́ш,ബലമായി_പിടിക്കുക
961,halten::V,куча́ш,പിടിക്കുക
962,drücken::V,иша́ш,അമർത്തുക
963,drücken::V,темда́ш,അമർത്തുക
964,schieben::V,шӱкала́ш,തള്ളുക
965,kratzen::V,удыра́ш,ചുരണ്ടുക
966,lecken::V,нула́ш,നക്കുക
967,beißen::V,пура́ш,കടിക്കുക
968,abreißen::V,кӱрла́ш,കീറിക്കളയുക
969,abschneiden::V,пӱчка́ш,മുറിച്ചുമാറ്റുക
970,binden::V,кылда́ш,കെട്ടുക
971,stecken::V,шуралта́ш,തുളയ്ക്കുക
972,brechen::V,тодышта́ш,ഉടയുക
973,klopfen::V,кыра́ш,തട്ടുക
974,hauen::V,тӱя́ш,അടിക്കുക
975,kleben::V,клеитла́ш,ഒട്ടിക്കുക
976,reiben::V,йыга́ш,തിരുമ്മിത്തുടയ്ക്കുക
977,reiben::V,туржала́ш,തിരുമ്മിത്തുടയ്ക്കുക
978,streichen::V,шӱра́ш,പടർത്തുക
979,schleifen::V,шума́ш,പൊടിക്കുക
980,schleifen::V,яна́ш,പൊടിക്കുക
981,schneiden::V,пӱчка́ш,മുറിക്കുക
982,rütteln::V,рӱза́ш,മുട്ടുക
983,schütteln::V,почка́ш,കുലുക്കുക
984,schwenken::V,рӱза́ш,ആടുക
985,schütten::V,опта́ш,ഒഴിക്കുക
986,füllen::V,тема́ш,നിറയ്ക്കുക
987,einwickeln::V,вӱдыла́ш,പൊതിയുക
988,tragen::V,нумала́ш,വഹിക്കുക
989,schleppen::V,шӱдыра́ш,വലിച്ചിഴയ്ക്കുക
990,ziehen::V,шупша́ш,വലിക്കുക
991,aufbewahren::V,арала́ш,വയ്ക്കുക
992,werfen::V,шуа́ш,എറിയുക
993,werfen::V,кышка́ш,എറിയുക
994,fangen::V,куча́ш,പിടിക്കുക
995,packen::V,руалта́ш,തട്ടിപ്പറിക്കുക
996,verstecken::V,тоя́ш,മറയ്ക്കുക
997,teilen::V,пӧла́ш,വിഭജിക്കുക
998,schicken::V,колта́ш,അയയ്ക്കുക
999,bringen::V,конда́ш,കൊണ്ടുവരുക
1000,hinzufügen::V,ешара́ш,കൂട്ടുക
1001,bekommen::V,нала́ш,കിട്ടുക
1002,erhalten::V,нала́ш,സ്വീകരിക്കുക
1003,nehmen::V,нала́ш,എടുക്കുക
1004,wählen::V,сайла́ш,തിരഞ്ഞെടുക്കുക
1005,auswählen::V,таҥгла́ш,തിരഞ്ഞെടുക്കുക
1006,bewahren::V,сакла́ш,പുലർത്തുക
1007,behindern::V,чаракла́ш,തടയിടുക
1008,verderben::V,пужа́ш,നശിപ്പിക്കുക
1009,beschädigen::V,пужа́ш,ക്ഷതമേൽപ്പിക്കുക
1010,zerbrechen::V,пудырта́ш,ഉടയുക
1011,zerreißen::V,кӱрла́ш,കീറുക
1012,zerstören::V,шалата́ш,നശിപ്പിക്കുക
1013,verbrennen::V,йӱлата́ш,കത്തിനശിക്കുക
1014,verbrennen::V,йӱлата́ш,കത്തിച്ചുകളയുക
1015,geben::V,пуа́ш,കൊടുക്കുക
1016,geben::V,пуа́ш,തരുക
1017,reichen::V,пуа́ш,കൈമാറുക
1018,schenken::V,пӧлекла́ш,സമ്മാനം കൊടുക്കുക
1019,versprechen::V,сӧра́ш,വാഗ്ദാനം_നൽകുക
1020,wünschen::V,тылана́ш,ആഗ്രഹിക്കുക
1021,loben::V,мокта́ш,പുകഴ്ത്തുക
1022,küssen::V,шупшала́ш,ഉമ്മവയ്ക്കുക
1023,wiegen::V,рӱпша́ш,ഇളകുക
1024,zudecken::V,леведа́ш,മുടുക
1025,wecken::V,помыжалтара́ш,ഉണർത്തുക
1026,zeigen::V,ончыкта́ш,കാണിക്കുക
1027,führen::V,вӱда́ш,നടത്തുക
1028,lehren::V,туныкта́ш,പഠിപ്പിക്കുക
1029,unterrichten::V,туныкта́ш,പരിശീലിപ്പിക്കുക
1030,aufziehen::V,орышта́ш,വളർത്തിക്കൊണ്ടുവരുക
1031,leiten::V,вӱда́ш,നയിക്കുക
1032,leiten::V,вуйлата́ш,നയിക്കുക
1033,antreiben::V,поктыла́ш,പ്രേരിപ്പിക്കുക
1034,lassen::V,-та́ш,അനുവദിക്കുക
1035,einladen::V,ӱжа́ш,ക്ഷണിക്കുക
1036,vereinigen::V,иктешла́ш,കൂടിച്ചേരുക
1037,besuchen::V,то́лын кая́ш,സന്ദർശിക്കുക
1038,treffen::V,вашлия́ш,തമ്മിൽ കാണുക
1039,sich versammeln::V,погына́ш,സംയോജിപ്പിക്കുക
1040,sich versammeln::V,чумырга́ш,സംയോജിപ്പിക്കുക
1041,spielen::V,мода́ш,കളിക്കുക
1042,singen::V,мура́ш,പാടുക
1043,tanzen::V,кушта́ш,നൃത്തം ചെയ്യുക
1044,sich trennen::V,ойырла́ш,നേർപെടുത്തുക
1045,verlassen::V,кудалта́ш,പിൻവാങ്ങുക
1046,retten::V,утара́ш,രക്ഷിക്കുക
1047,bewachen::V,орола́ш,കാവൽനിൽക്കുക
1048,schützen::V,арала́ш,പരിരക്ഷിക്കുക
1049,verteidigen::V,арала́ш,പ്രതിരോധിക്കുക
1050,sich schlagen::V,кредала́ш,കലഹിക്കുക
1051,schießen::V,лӱя́ш,വെടിവെക്കുക
1052,siegen::V,сеҥа́ш,വിജയിക്കുക
1053,ärgern::V,сырыкта́ш,വിഷമിപ്പിക്കുക
1054,schlagen::V,пера́ш,അടിക്കുക
1055,treten::V,тошка́ш,തൊഴിക്കുക
1056,stechen::V,кера́ш,കുത്തുക
1057,stoßen::V,шӱкала́ш,തള്ളുക
1058,stehlen::V,шолышта́ш,മോഷ്ടിക്കുക
1059,stören::V,мешая́ш,ശല്യപ്പെടുത്തുക
1060,belästigen::V,толаштара́ш,മെനക്കെടുക
1061,verbergen::V,шылта́ш,മറയ്ക്കുക
1062,verbergen::V,шылта́ш,ഒളിക്കുക
1063,täuschen::V,ондала́ш,കബളിപ്പിക്കുക
1064,betrügen::V,ондала́ш,ചതിക്കുക
1065,töten::V,пушта́ш,കൊല്ലുക
1066,wohnen::V,ила́ш,താമസിക്കുക
1067,arbeiten::V,пашалана́ш,ജോലിചെയ്യുക
1068,arbeiten::V,паша́м ышта́ш,ജോലിചെയ്യുക
1069,sammeln::V,пога́ш,സഞ്ചയിക്കുക
1070,pflücken::V,кӱра́ш,പറിച്ചെടുക്കുക
1071,jagen::V,сонарла́ш,വേട്ടയാടുക
1072,fischen::V,кол куча́ш,മീൻ പിടിക്കുക
1073,fassen::V,куча́ш,പിടിക്കുക
1074,hüten::V,кӱта́ш,ചേർക്കുക
1075,treiben::V,покта́ш,വാഹനം_ഓടിക്കുക
1076,anbinden::V,йолышта́ш,കെട്ടിയിടുക
1077,füttern::V,пукша́ш,തീറ്റുക
1078,melken::V,лӱшта́ш,പാലുകറക്കുക
1079,hacken::V,руа́ш,വെട്ടിമുറിക്കുക
1080,gießen::V,шава́ш,നനയ്ക്കുക
1081,reifen::V,кӱа́ш,പാകമാകുക
1082,zubereiten::V,ямдыла́ш,പാചകം_ചെയ്യുക
1083,kochen::V,шолта́ш,വേവിക്കുക
1084,backen::V,кӱкташ,ബേക്ക് ചെയ്യുക
1085,braten::V,пуштыла́ш,പോരിക്കുക
1086,braten::V,жаритла́ш,പോരിക്കുക
1087,umrühren::V,луга́ш,ഇളക്കുക
1088,stricken::V,пида́ш,മെടയുക
1089,nähen::V,урга́ш,തുന്നുക
1090,färben::V,чиялта́ш,ചായം പൂശുക
1091,reinigen::V,эрыкта́ш,വൃത്തിയാക്കുക
1092,waschen::V,мушка́ш,കഴുകുക
1093,abwischen::V,ӱшта́ш,തുടയ്ക്കുക
1094,spülen::V,шӱалта́ш,കഴുകുക
1095,fegen::V,ӱшта́ш,അടിച്ചുവാരുക
1096,kehren::V,ӱшта́ш,അടിച്ചുവാരുക
1097,baden::V,йӱштыла́ш,നീന്തിത്തുടിക്കുക
1098,sich waschen::V,мушкылта́ш,കഴുകുക
1099,ausziehen::V,кудаша́ш,ഇഴുക്കുക
1100,anziehen::V,чия́ш,ഉടുക്കുക
1101,sich anziehen::V,чия́ш,ധരിച്ച നേടുകയുക
