,Concept_ID,se,sk
2433,Norden::N,таввял,sever
2434,Süden::N,åarjel,juh
2435,Süden::N,oarjje,juh
2436,Süden::N,lulli,juh
2437,Süden::N,mäddi,juh
2438,Süden::N,kesipieg'gâ,juh
2439,Süden::N,saujj,juh
2440,Süden::N,со̄а̄ййв,juh
2441,Westen::N,jillie,západ
2442,Westen::N,alle,západ
2443,Westen::N,oarji,západ
2444,Westen::N,uár'ji,západ
2445,Westen::N,viõstâr,západ
2446,Westen::N,вуэрьял,západ
2447,Osten::N,luvlie,východ
2448,Osten::N,lulle,východ
2449,Osten::N,nuorta,východ
2450,Osten::N,nuor'ttâ,východ
2451,Osten::N,nuõrti,východ
2452,Osten::N,нуҏҏьт,východ
2453,Holz::N,moere,drevo
2454,Holz::N,muorra,drevo
2455,Holz::N,muorra,drevo
2456,Holz::N,muoṛâ,drevo
2457,Holz::N,muõrr,drevo
2458,Holz::N,мӯрр,drevo
2459,Brett::N,fealloe,doska
2460,Brett::N,fiello,doska
2461,Brett::N,lávdi,doska
2462,Brett::N,lyev'di,doska
2463,Brett::N,lu´vdd,doska
2464,Brett::N,лаййт,doska
2465,Platte::N,spaagkoe,doska
2466,Platte::N,spaagkoe,platňa
2467,Platte::N,skierro,doska
2468,Platte::N,skierro,platňa
2469,Platte::N,skearru,doska
2470,Platte::N,skearru,platňa
2471,Platte::N,ráptu,doska
2472,Platte::N,ráptu,platňa
2473,Platte::N,ка̄ррьт,doska
2474,Platte::N,ка̄ррьт,platňa
2475,Stütze::N,dovtege,opora
2476,Stütze::N,dåarjege,opora
2477,Stütze::N,tsagge,opora
2478,Stütze::N,nihta,opora
2479,Stütze::N,duvdda,opora
2480,Stütze::N,caggi,opora
2481,Stütze::N,cagge,opora
2482,Stütze::N,cõgldõk,opora
2483,Stütze::N,стуэлльп,opora
2484,Stange::N,staavra,tyč
2485,Stange::N,stággo,tyč
2486,Stange::N,hålggå,tyč
2487,Stange::N,stávrá,tyč
2488,Stange::N,stággu,tyč
2489,Stange::N,čuálgui,tyč
2490,Stange::N,kaŋgg,tyč
2491,Stange::N,кэ̄ллт,tyč
2492,Stange::N,пе̄лльк,tyč
2493,Stock::N,galte,palica
2494,Stock::N,klåbpoe,palica
2495,Stock::N,soabbe,palica
2496,Stock::N,soabbi,palica
2497,Stock::N,suáb'bi,palica
2498,Stock::N,suä´b'b,palica
2499,Stock::N,суэммьп,palica
2500,Stab::N,klaahka,palica
2501,Stab::N,soabbe,palica
2502,Stab::N,soabbi,palica
2503,Stab::N,suáb'bi,palica
2504,Stab::N,suä´b'b,palica
2505,Stab::N,суэммьп,palica
2506,Rohr::N,gïrse,rúra
2507,Rohr::N,båhttså,rúra
2508,Rohr::N,bohcci,rúra
2509,Rohr::N,poccee,rúra
2510,Rohr::N,puu´lčiǩ,rúra
2511,Rohr::N,туррьп,rúra
2512,Haus::N,ståapoe,dom
2513,Haus::N,goahte,dom
2514,Haus::N,stohpu,dom
2515,Haus::N,tááḷu,dom
2516,Haus::N,tääll,dom
2517,Haus::N,пэ̄ҏҏт,dom
2518,Heim::N,hïejme,domov
2519,Heim::N,viesso,domov
2520,Heim::N,ruoktu,domov
2521,Heim::N,päikki,domov
2522,Heim::N,päi´ǩǩ,domov
2523,Heim::N,пэ̄ҏҏт,domov
2524,Ofen::N,vuebnie,pec
2525,Ofen::N,vuebnie,kachle
2526,Ofen::N,vuodná,pec
2527,Ofen::N,vuodná,kachle
2528,Ofen::N,vuobnne,pec
2529,Ofen::N,vuobnne,kachle
2530,Ofen::N,uvdna,pec
2531,Ofen::N,uvdna,kachle
2532,Ofen::N,uvnâ,pec
2533,Ofen::N,uvnâ,kachle
2534,Ofen::N,ǩiiuǥân,pec
2535,Ofen::N,ǩiiuǥân,kachle
2536,Ofen::N,пе̄ххц,pec
2537,Ofen::N,пе̄ххц,kachle
2538,Ofen::N,кыввкан,pec
2539,Ofen::N,кыввкан,kachle
2540,Fußboden::N,guelpie,dlážka
2541,Fußboden::N,guelpie,podlaha
2542,Fußboden::N,guolbbe,dlážka
2543,Fußboden::N,guolbbe,podlaha
2544,Fußboden::N,láhtti,dlážka
2545,Fußboden::N,láhtti,podlaha
2546,Fußboden::N,šalde,dlážka
2547,Fußboden::N,šalde,podlaha
2548,Fußboden::N,šâ´ldd,dlážka
2549,Fußboden::N,šâ´ldd,podlaha
2550,Fußboden::N,шалльт,dlážka
2551,Fußboden::N,шалльт,podlaha
2552,Tisch::N,buertie,stôl
2553,Tisch::N,bievdde,stôl
2554,Tisch::N,beavdi,stôl
2555,Tisch::N,pevdi,stôl
2556,Tisch::N,på´rdd,stôl
2557,Tisch::N,stue´ll,stôl
2558,Tisch::N,туэлль,stôl
2559,Stuhl::N,stovle,stolička
2560,Stuhl::N,ståvllå,stolička
2561,Stuhl::N,stuollu,stolička
2562,Stuhl::N,stovli,stolička
2563,Stuhl::N,stuu´l,stolička
2564,Stuhl::N,стула,stolička
2565,Wiege::N,gïerhkeme,kolíska
2566,Wiege::N,vuoggo,kolíska
2567,Wiege::N,geaŧŧu,kolíska
2568,Wiege::N,geaktu,kolíska
2569,Wiege::N,gietkka,kolíska
2570,Wiege::N,kiäh'tu,kolíska
2571,Wiege::N,vogga,kolíska
2572,Wiege::N,кӣткэм,kolíska
2573,Bett::N,seangkoe,lôžko
2574,Bett::N,seangkoe,posteľ
2575,Bett::N,sæŋŋga,lôžko
2576,Bett::N,sæŋŋga,posteľ
2577,Bett::N,seaŋga,lôžko
2578,Bett::N,seaŋga,posteľ
2579,Bett::N,seŋgâ,lôžko
2580,Bett::N,seŋgâ,posteľ
2581,Bett::N,sââ´jj,lôžko
2582,Bett::N,sââ´jj,posteľ
2583,Bett::N,вуэдтӭмсайй,lôžko
2584,Bett::N,вуэдтӭмсайй,posteľ
2585,Regal::N,hælla,regál
2586,Regal::N,hælla,polica
2587,Regal::N,hilldo,regál
2588,Regal::N,hilldo,polica
2589,Regal::N,hildu,regál
2590,Regal::N,hildu,polica
2591,Regal::N,ildee,regál
2592,Regal::N,ildee,polica
2593,Regal::N,i´lddi,regál
2594,Regal::N,i´lddi,polica
2595,Regal::N,ылльтэ,regál
2596,Regal::N,ылльтэ,polica
2597,Kiste::N,aeskie,debna
2598,Kiste::N,kássa,debna
2599,Kiste::N,kássa,debna
2600,Kiste::N,árkku,debna
2601,Kiste::N,ču´ǩǩ,debna
2602,Kiste::N,чуххьк,debna
2603,Fenster::N,klaase,okno
2604,Fenster::N,klaase,oblok
2605,Fenster::N,vinndek,okno
2606,Fenster::N,vinndek,oblok
2607,Fenster::N,láse,okno
2608,Fenster::N,láse,oblok
2609,Fenster::N,laasâ,okno
2610,Fenster::N,laasâ,oblok
2611,Fenster::N,ikkân,okno
2612,Fenster::N,ikkân,oblok
2613,Fenster::N,эххкан,okno
2614,Fenster::N,эххкан,oblok
2615,Tür::N,okse,dvere
2616,Tür::N,uksa,dvere
2617,Tür::N,uksa,dvere
2618,Tür::N,uksâ,dvere
2619,Tür::N,uhss,dvere
2620,Tür::N,уккс,dvere
2621,Tor::N,okse,vráta
2622,Tor::N,pårttå,vráta
2623,Tor::N,uksa,vráta
2624,Tor::N,poarta,vráta
2625,Tor::N,porttâ,vráta
2626,Tor::N,uustõk,vráta
2627,Tor::N,čuâlluhss,vráta
2628,Tor::N,уккс,vráta
2629,Zaun::N,haakene,plot
2630,Zaun::N,haakene,ohrada
2631,Zaun::N,jerra,plot
2632,Zaun::N,jerra,ohrada
2633,Zaun::N,gárdde,plot
2634,Zaun::N,gárdde,ohrada
2635,Zaun::N,áidi,plot
2636,Zaun::N,áidi,ohrada
2637,Zaun::N,äiđi,plot
2638,Zaun::N,äiđi,ohrada
2639,Zaun::N,äidd,plot
2640,Zaun::N,äidd,ohrada
2641,Zaun::N,čuâll,plot
2642,Zaun::N,čuâll,ohrada
2643,Zaun::N,а̄ййт,plot
2644,Zaun::N,а̄ййт,ohrada
2645,Dach::N,rehpie,krov
2646,Dach::N,rehpie,strecha
2647,Dach::N,dæhkko,krov
2648,Dach::N,dæhkko,strecha
2649,Dach::N,gáhttu,krov
2650,Dach::N,gáhttu,strecha
2651,Dach::N,káttu,krov
2652,Dach::N,káttu,strecha
2653,Dach::N,laakk,krov
2654,Dach::N,laakk,strecha
2655,Dach::N,пэ̄ҏҏтэ̄ля,krov
2656,Dach::N,пэ̄ҏҏтэ̄ля,strecha
2657,Dach::N,кры̄ша,krov
2658,Dach::N,кры̄ша,strecha
2659,Leiter::N,raajtere,rebrík
2660,Leiter::N,raajtere,rebrina
2661,Leiter::N,tjajmos,rebrík
2662,Leiter::N,tjajmos,rebrina
2663,Leiter::N,boagos,rebrík
2664,Leiter::N,boagos,rebrina
2665,Leiter::N,ráidalas,rebrík
2666,Leiter::N,ráidalas,rebrina
2667,Leiter::N,raidlâs,rebrík
2668,Leiter::N,raidlâs,rebrina
2669,Leiter::N,лествец,rebrík
2670,Leiter::N,лествец,rebrina
2671,Besen::N,saehpie,metla
2672,Besen::N,gaerpene,metla
2673,Besen::N,njáman,metla
2674,Besen::N,luvdá,metla
2675,Besen::N,luvdá,metla
2676,Besen::N,västt,metla
2677,Besen::N,ва̄сст,metla
2678,Spaten::N,gåajvoe,rýľ
2679,Spaten::N,spádá,rýľ
2680,Spaten::N,goajvvo,rýľ
2681,Spaten::N,goaivu,rýľ
2682,Spaten::N,kuái'vu,rýľ
2683,Spaten::N,kuäivv,rýľ
2684,Spaten::N,куаййв,rýľ
2685,Schaufel::N,gåajvoe,lopata
2686,Schaufel::N,gåjvun,lopata
2687,Schaufel::N,goajvvo,lopata
2688,Schaufel::N,goaivu,lopata
2689,Schaufel::N,kuái'vu,lopata
2690,Schaufel::N,kuäivv,lopata
2691,Schaufel::N,куаййв,lopata
2692,Gabel::N,tjåagka,vidlička
2693,Gabel::N,gáffil,vidlička
2694,Gabel::N,káffal,vidlička
2695,Gabel::N,kaahvâl,vidlička
2696,Gabel::N,velkk,vidlička
2697,Gabel::N,а̄лльс,vidlička
2698,Löffel::N,buste,lyžica
2699,Löffel::N,bassti,lyžica
2700,Löffel::N,baste,lyžica
2701,Löffel::N,pastem,lyžica
2702,Löffel::N,pâ´sttem,lyžica
2703,Löffel::N,пасьтэмь,lyžica
2704,Messer::N,nejpie,nôž
2705,Messer::N,nijbbe,nôž
2706,Messer::N,niibi,nôž
2707,Messer::N,nijbe,nôž
2708,Messer::N,nei´bb,nôž
2709,Messer::N,ныййп,nôž
2710,Nagel::N,spæjhkere,klinec
2711,Nagel::N,spiger,klinec
2712,Nagel::N,návlle,klinec
2713,Nagel::N,spiikkár,klinec
2714,Nagel::N,spijkkár,klinec
2715,Nagel::N,näu´ll,klinec
2716,Nagel::N,на̄ввьл,klinec
2717,Netz::N,viermie,sieť
2718,Netz::N,viermme,sieť
2719,Netz::N,næhtta,sieť
2720,Netz::N,fierbmi,sieť
2721,Netz::N,viermi,sieť
2722,Netz::N,säi´mm,sieť
2723,Netz::N,нӯжхьт,sieť
2724,Haken::N,kruehkie,hák
2725,Haken::N,kruehkie,háčik
2726,Haken::N,ruohkke,hák
2727,Haken::N,ruohkke,háčik
2728,Haken::N,vagge,hák
2729,Haken::N,vagge,háčik
2730,Haken::N,roahkki,hák
2731,Haken::N,roahkki,háčik
2732,Haken::N,faggi,hák
2733,Haken::N,faggi,háčik
2734,Haken::N,kuák'ki,hák
2735,Haken::N,kuák'ki,háčik
2736,Haken::N,kuä´ǩ'ǩ,hák
2737,Haken::N,kuä´ǩ'ǩ,háčik
2738,Haken::N,ва̄ӈӈк,hák
2739,Haken::N,ва̄ӈӈк,háčik
2740,Haken::N,куэххьк,hák
2741,Haken::N,куэххьк,háčik
2742,Griff::N,rehpie,rukoväť
2743,Griff::N,taatje,rukoväť
2744,Griff::N,gavlla,rukoväť
2745,Griff::N,guottáldahka,rukoväť
2746,Griff::N,geavja,rukoväť
2747,Griff::N,novdâ,rukoväť
2748,Griff::N,nõđđ,rukoväť
2749,Griff::N,kå´ǧǧ,rukoväť
2750,Griff::N,нэ̄дт,rukoväť
2751,Schloss::N,laesie,zámka
2752,Schloss::N,lássa,zámka
2753,Schloss::N,lohkka,zámka
2754,Schloss::N,lukkâ,zámka
2755,Schloss::N,lokk,zámka
2756,Schloss::N,ло̄ххк,zámka
2757,Bild::N,guvvie,obraz
2758,Bild::N,gåvvå,obraz
2759,Bild::N,govva,obraz
2760,Bild::N,koṿe,obraz
2761,Bild::N,kartt,obraz
2762,Bild::N,картина,obraz
2763,Figur::N,guvvie,figúra
2764,Figur::N,gåvos,figúra
2765,Figur::N,figuvrra,figúra
2766,Figur::N,figuvra,figúra
2767,Figur::N,kovos,figúra
2768,Figur::N,kuâŋas,figúra
2769,Puppe::N,dåahka,bábka
2770,Puppe::N,dåahka,bábika
2771,Puppe::N,dåhkko,bábka
2772,Puppe::N,dåhkko,bábika
2773,Puppe::N,doahkko,bábka
2774,Puppe::N,doahkko,bábika
2775,Puppe::N,dohkká,bábka
2776,Puppe::N,dohkká,bábika
2777,Puppe::N,duhkká,bábka
2778,Puppe::N,duhkká,bábika
2779,Puppe::N,kuuhlaž,bábka
2780,Puppe::N,kuuhlaž,bábika
2781,Puppe::N,кукла,bábka
2782,Puppe::N,кукла,bábika
2783,Beutel::N,voessetje,vrece
2784,Beutel::N,voessetje,vrecko
2785,Beutel::N,påvsså,vrece
2786,Beutel::N,påvsså,vrecko
2787,Beutel::N,seahkaš,vrece
2788,Beutel::N,seahkaš,vrecko
2789,Beutel::N,bursa,vrece
2790,Beutel::N,bursa,vrecko
2791,Beutel::N,guhkkár,vrece
2792,Beutel::N,guhkkár,vrecko
2793,Beutel::N,čooṿâs,vrece
2794,Beutel::N,čooṿâs,vrecko
2795,Beutel::N,siâk'k,vrece
2796,Beutel::N,siâk'k,vrecko
2797,Beutel::N,kå´ššel,vrece
2798,Beutel::N,kå´ššel,vrecko
2799,Beutel::N,ве̄ҏҏц,vrece
2800,Beutel::N,ве̄ҏҏц,vrecko
2801,Bündel::N,paantje,uzlík
2802,Bündel::N,paantje,zväzok
2803,Bündel::N,buduk,uzlík
2804,Bündel::N,buduk,zväzok
2805,Bündel::N,gurppe,uzlík
2806,Bündel::N,gurppe,zväzok
2807,Bündel::N,gihppu,uzlík
2808,Bündel::N,gihppu,zväzok
2809,Bündel::N,kiäs'tu,uzlík
2810,Bündel::N,kiäs'tu,zväzok
2811,Bündel::N,šnâpp,uzlík
2812,Bündel::N,šnâpp,zväzok
2813,Bündel::N,пуччк,uzlík
2814,Bündel::N,пуччк,zväzok
2815,Tasche::N,veaskoe,taška
2816,Tasche::N,veaskoe,kabelka
2817,Tasche::N,væssko,taška
2818,Tasche::N,væssko,kabelka
2819,Tasche::N,lávkka,taška
2820,Tasche::N,lávkka,kabelka
2821,Tasche::N,lávka,taška
2822,Tasche::N,lávka,kabelka
2823,Tasche::N,seahkka,taška
2824,Tasche::N,seahkka,kabelka
2825,Tasche::N,lavkkâ,taška
2826,Tasche::N,lavkkâ,kabelka
2827,Tasche::N,laukk,taška
2828,Tasche::N,laukk,kabelka
2829,Tasche::N,суӎӎьк,taška
2830,Tasche::N,суӎӎьк,kabelka
2831,Tasche::N,ло̄а̄ффк,taška
2832,Tasche::N,ло̄а̄ффк,kabelka
2833,Eimer::N,bæhtoe,vedro
2834,Eimer::N,skiello,vedro
2835,Eimer::N,skállu,vedro
2836,Eimer::N,eebir,vedro
2837,Eimer::N,skääll,vedro
2838,Eimer::N,е̄мьперь,vedro
2839,Deckel::N,luehkie,vrchnák
2840,Deckel::N,luehkie,pokrývka
2841,Deckel::N,låhkke,vrchnák
2842,Deckel::N,låhkke,pokrývka
2843,Deckel::N,lohkki,vrchnák
2844,Deckel::N,lohkki,pokrývka
2845,Deckel::N,lokke,vrchnák
2846,Deckel::N,lokke,pokrývka
2847,Deckel::N,lå´ǩǩ,vrchnák
2848,Deckel::N,lå´ǩǩ,pokrývka
2849,Deckel::N,ко̄а̄ххтнэсс,vrchnák
2850,Deckel::N,ко̄а̄ххтнэсс,pokrývka
2851,Geschirr::N,lihtie,nádoba
2852,Geschirr::N,lihte,nádoba
2853,Geschirr::N,lihtit,nádoba
2854,Geschirr::N,litte,nádoba
2855,Geschirr::N,kärldõk,nádoba
2856,Geschirr::N,ка̄ррь,nádoba
2857,Sack::N,voesse,mech
2858,Sack::N,voesse,vrece
2859,Sack::N,vuossa,mech
2860,Sack::N,vuossa,vrece
2861,Sack::N,seahkka,mech
2862,Sack::N,seahkka,vrece
2863,Sack::N,sekkâ,mech
2864,Sack::N,sekkâ,vrece
2865,Sack::N,siâk'k,mech
2866,Sack::N,siâk'k,vrece
2867,Sack::N,ве̄ҏҏц,mech
2868,Sack::N,ве̄ҏҏц,vrece
2869,Tasse::N,guksie,šálka
2870,Tasse::N,gåhppå,šálka
2871,Tasse::N,gohppu,šálka
2872,Tasse::N,pollo,šálka
2873,Tasse::N,kopp,šálka
2874,Tasse::N,на̄ххьп,šálka
2875,Topf::N,baetie,hrniec
2876,Topf::N,krovhte,hrniec
2877,Topf::N,rujtta,hrniec
2878,Topf::N,giebbme,hrniec
2879,Topf::N,báhti,hrniec
2880,Topf::N,gievdni,hrniec
2881,Topf::N,pääti,hrniec
2882,Topf::N,kruâitt,hrniec
2883,Topf::N,кӣммьн,hrniec
2884,Kessel::N,giebnie,kotol
2885,Kessel::N,skallo,kotol
2886,Kessel::N,giebbme,kotol
2887,Kessel::N,gieđbmi,kotol
2888,Kessel::N,kiem'ni,kotol
2889,Kessel::N,ǩie´mnn,kotol
2890,Kessel::N,кӣммьн,kotol
2891,Essen::N,åesie,jedlo
2892,Essen::N,beapmoe,jedlo
2893,Essen::N,biebbmo,jedlo
2894,Essen::N,borramuš,jedlo
2895,Essen::N,purrâmâš,jedlo
2896,Essen::N,porrmõš,jedlo
2897,Essen::N,по̄ррмушш,jedlo
2898,Nahrung::N,beapmoe,strava
2899,Nahrung::N,beapmoe,potrava
2900,Nahrung::N,biebbmo,strava
2901,Nahrung::N,biebbmo,potrava
2902,Nahrung::N,biebmu,strava
2903,Nahrung::N,biebmu,potrava
2904,Nahrung::N,purrâmâš,strava
2905,Nahrung::N,purrâmâš,potrava
2906,Nahrung::N,porrmõš,strava
2907,Nahrung::N,porrmõš,potrava
2908,Nahrung::N,по̄ррмушш,strava
2909,Nahrung::N,по̄ррмушш,potrava
2910,Speise::N,beapmoe,jedlo
2911,Speise::N,biebbmo,jedlo
2912,Speise::N,biebmu,jedlo
2913,Speise::N,määlis,jedlo
2914,Speise::N,aasâs,jedlo
2915,Speise::N,porrmõš,jedlo
2916,Speise::N,по̄ррмушш,jedlo
2917,Fleisch::N,bearkoe,mäso
2918,Fleisch::N,oadtje,mäso
2919,Fleisch::N,bierggo,mäso
2920,Fleisch::N,biergu,mäso
2921,Fleisch::N,uáž'ži,mäso
2922,Fleisch::N,vuä´ǯ'ǯ,mäso
2923,Fleisch::N,вуэннч,mäso
2924,Getreide::N,gernie,obilie
2925,Getreide::N,gårnne,obilie
2926,Getreide::N,gordni,obilie
2927,Getreide::N,valje,obilie
2928,Getreide::N,ле̄ййп,obilie
2929,Brei::N,kraavhtse,kaša
2930,Brei::N,ráktsa,kaša
2931,Brei::N,buvru,kaša
2932,Brei::N,suoḥâd,kaša
2933,Brei::N,hutt,kaša
2934,Brei::N,уххт,kaša
2935,Brot::N,gaahkoe,chlieb
2936,Brot::N,lájbbe,chlieb
2937,Brot::N,stummpa,chlieb
2938,Brot::N,láibi,chlieb
2939,Brot::N,gáhkku,chlieb
2940,Brot::N,leibi,chlieb
2941,Brot::N,lei´bb,chlieb
2942,Brot::N,ле̄ййп,chlieb
2943,Scheibe::N,snaejrie,kotúč
2944,Scheibe::N,snaejrie,krajec
2945,Scheibe::N,sárdde,kotúč
2946,Scheibe::N,sárdde,krajec
2947,Scheibe::N,vajahas,kotúč
2948,Scheibe::N,vajahas,krajec
2949,Scheibe::N,časkkis,kotúč
2950,Scheibe::N,časkkis,krajec
2951,Scheibe::N,ča'skes,kotúč
2952,Scheibe::N,ča'skes,krajec
2953,Scheibe::N,ku´sǩǩ,kotúč
2954,Scheibe::N,ku´sǩǩ,krajec
2955,Scheibe::N,кусськ,kotúč
2956,Scheibe::N,кусськ,krajec
2957,Fett::N,buejtie,tuk
2958,Fett::N,buejtie,masť
2959,Fett::N,vuodja,tuk
2960,Fett::N,vuodja,masť
2961,Fett::N,buoidi,tuk
2962,Fett::N,buoidi,masť
2963,Fett::N,pyei'di,tuk
2964,Fett::N,pyei'di,masť
2965,Fett::N,puõi´dd,tuk
2966,Fett::N,puõi´dd,masť
2967,Fett::N,пуййт,tuk
2968,Fett::N,пуййт,masť
2969,Butter::N,voeje,maslo
2970,Butter::N,vuodja,maslo
2971,Butter::N,vuodja,maslo
2972,Butter::N,vuojâ,maslo
2973,Butter::N,vuõjj,maslo
2974,Butter::N,вӯйй,maslo
2975,Öl::N,ålja,olej
2976,Öl::N,ulljo,olej
2977,Öl::N,oalljo,olej
2978,Öl::N,olju,olej
2979,Öl::N,oljo,olej
2980,Öl::N,vuõjj,olej
2981,Öl::N,вӯйй,olej
2982,Salz::N,saelhtie,soľ
2983,Salz::N,sállte,soľ
2984,Salz::N,sálti,soľ
2985,Salz::N,sältti,soľ
2986,Salz::N,sä´ltt,soľ
2987,Salz::N,сӯлль,soľ
2988,Suppe::N,joptse,polievka
2989,Suppe::N,jupptsa,polievka
2990,Suppe::N,málli,polievka
2991,Suppe::N,määḷi,polievka
2992,Suppe::N,lieṃâ,polievka
2993,Suppe::N,liõmm,polievka
2994,Suppe::N,лӣмм,polievka
2995,Honig::N,hååneske,med
2996,Honig::N,meda,med
2997,Honig::N,miehta,med
2998,Honig::N,mietâ,med
2999,Honig::N,miõtt,med
3000,Honig::N,мӣдт,med
3001,Milch::N,mielhkie,mlieko
3002,Milch::N,mielkke,mlieko
3003,Milch::N,mielki,mlieko
3004,Milch::N,miel'kki,mlieko
3005,Milch::N,mie´lǩǩ,mlieko
3006,Milch::N,ма̄ййт,mlieko
3007,Tee::N,löövje,čaj
3008,Tee::N,tedja,čaj
3009,Tee::N,deadju,čaj
3010,Tee::N,čee,čaj
3011,Tee::N,teej̣â,čaj
3012,Tee::N,čee,čaj
3013,Tee::N,чайй,čaj
3014,Leder::N,hovre,koža
3015,Leder::N,sassne,koža
3016,Leder::N,náhkki,koža
3017,Leder::N,leaira,koža
3018,Leder::N,čevđi,koža
3019,Leder::N,čåu´dd,koža
3020,Leder::N,на̄ххьк,koža
3021,Wolle::N,ålloe,vlna
3022,Wolle::N,hullo,vlna
3023,Wolle::N,ullu,vlna
3024,Wolle::N,ullo,vlna
3025,Wolle::N,oll,vlna
3026,Wolle::N,улл,vlna
3027,Stoff::N,tyjje,súkno
3028,Stoff::N,gápptás,súkno
3029,Stoff::N,stoaffa,súkno
3030,Stoff::N,ávnnas,súkno
3031,Stoff::N,käägus,súkno
3032,Stoff::N,aaunâs,súkno
3033,Stoff::N,лыййн,súkno
3034,Nadel::N,naaloe,ihla
3035,Nadel::N,nállo,ihla
3036,Nadel::N,nállu,ihla
3037,Nadel::N,nááḷu,ihla
3038,Nadel::N,neu´ll,ihla
3039,Nadel::N,нӣввьл,ihla
3040,Faden::N,laejkie,niť
3041,Faden::N,laejkie,vlákno
3042,Faden::N,hárppo,niť
3043,Faden::N,hárppo,vlákno
3044,Faden::N,árpu,niť
3045,Faden::N,árpu,vlákno
3046,Faden::N,läigi,niť
3047,Faden::N,läigi,vlákno
3048,Faden::N,lääi´j,niť
3049,Faden::N,lääi´j,vlákno
3050,Faden::N,сӯнн,niť
3051,Faden::N,сӯнн,vlákno
3052,Knopf::N,balhka,gombík
3053,Knopf::N,boallo,gombík
3054,Knopf::N,boallu,gombík
3055,Knopf::N,puál'lu,gombík
3056,Knopf::N,puäll,gombík
3057,Knopf::N,пуалл,gombík
3058,Knoten::N,tjoelme,uzol
3059,Knoten::N,tjuolmma,uzol
3060,Knoten::N,čuolbma,uzol
3061,Knoten::N,čuol'mâ,uzol
3062,Knoten::N,čuõlmm,uzol
3063,Knoten::N,чӯллм,uzol
3064,Farbe::N,klaerie,farba
3065,Farbe::N,ivnne,farba
3066,Farbe::N,bájnno,farba
3067,Farbe::N,mola,farba
3068,Farbe::N,fearga,farba
3069,Farbe::N,maalâ,farba
3070,Farbe::N,páinu,farba
3071,Farbe::N,kälkk,farba
3072,Farbe::N,по̄а̄ййн,farba
3073,Kleidung::N,tyjje,šaty
3074,Kleidung::N,tyjje,šatstvo
3075,Kleidung::N,gárvvo,šaty
3076,Kleidung::N,gárvvo,šatstvo
3077,Kleidung::N,bivttas,šaty
3078,Kleidung::N,bivttas,šatstvo
3079,Kleidung::N,piivtâs,šaty
3080,Kleidung::N,piivtâs,šatstvo
3081,Kleidung::N,pivoh,šaty
3082,Kleidung::N,pivoh,šatstvo
3083,Kleidung::N,piiutâs,šaty
3084,Kleidung::N,piiutâs,šatstvo
3085,Kleidung::N,о̄а̄з,šaty
3086,Kleidung::N,о̄а̄з,šatstvo
3087,Hemd::N,sjåarhtoe,košeľa
3088,Hemd::N,skirtto,košeľa
3089,Hemd::N,báidi,košeľa
3090,Hemd::N,päiđi,košeľa
3091,Hemd::N,päidd,košeľa
3092,Hemd::N,па̄ййт,košeľa
3093,Kragen::N,döörhke,golier
3094,Kragen::N,tjiebet,golier
3095,Kragen::N,tjehpuris,golier
3096,Kragen::N,čeabet,golier
3097,Kragen::N,kráva,golier
3098,Kragen::N,siä'pulâs,golier
3099,Kragen::N,seäp'plõs,golier
3100,Kragen::N,ко̄а̄влас,golier
3101,Ärmel::N,sissie,rukáv
3102,Ärmel::N,sasse,rukáv
3103,Ärmel::N,soadji,rukáv
3104,Ärmel::N,suájá,rukáv
3105,Ärmel::N,suäjj,rukáv
3106,Ärmel::N,суэйй,rukáv
3107,Hose::N,måvhka,nohavice
3108,Hose::N,båkså,nohavice
3109,Hose::N,buvssat,nohavice
3110,Hose::N,puuvsah,nohavice
3111,Hose::N,puus,nohavice
3112,Hose::N,пукс,nohavice
3113,Hose::N,ко̄а̄дтӭ,nohavice
3114,Gürtel::N,juvvie,pás
3115,Gürtel::N,juvvie,opasok
3116,Gürtel::N,beelhte,pás
3117,Gürtel::N,beelhte,opasok
3118,Gürtel::N,avve,pás
3119,Gürtel::N,avve,opasok
3120,Gürtel::N,getsam,pás
3121,Gürtel::N,getsam,opasok
3122,Gürtel::N,boagán,pás
3123,Gürtel::N,boagán,opasok
3124,Gürtel::N,pooṿij,pás
3125,Gürtel::N,pooṿij,opasok
3126,Gürtel::N,puäǥǥanj,pás
3127,Gürtel::N,puäǥǥanj,opasok
3128,Gürtel::N,эвв,pás
3129,Gürtel::N,эвв,opasok
3130,Mütze::N,tjohpe,čiapka
3131,Mütze::N,gahper,čiapka
3132,Mütze::N,gahpir,čiapka
3133,Mütze::N,kappeer,čiapka
3134,Mütze::N,keä´p'per,čiapka
3135,Mütze::N,кабперь,čiapka
3136,Schuh::N,gaamege,obuv
3137,Schuh::N,gaamege,topánka
3138,Schuh::N,gáma,obuv
3139,Schuh::N,gáma,topánka
3140,Schuh::N,skuovva,obuv
3141,Schuh::N,skuovva,topánka
3142,Schuh::N,gáma,obuv
3143,Schuh::N,gáma,topánka
3144,Schuh::N,kaamâ,obuv
3145,Schuh::N,kaamâ,topánka
3146,Schuh::N,kaammi,obuv
3147,Schuh::N,kaammi,topánka
3148,Schuh::N,камаша,obuv
3149,Schuh::N,камаша,topánka
3150,Stiefel::N,steeblege,čižma
3151,Stiefel::N,stiebil,čižma
3152,Stiefel::N,sáhpis,čižma
3153,Stiefel::N,sáppat,čižma
3154,Stiefel::N,steevvil,čižma
