,Concept_ID,fr,lv
819,Gang::N,tour,gājums
820,Gang::N,marche,мунӧм
821,Gang::N,marche,ветлӧм
822,Gang::N,marche,eja
823,Gang::N,marche,gājums
824,Schritt::N,pas,воськов
825,Schritt::N,pas,воськовтӧм
826,Schritt::N,pas,solis
827,Norden::N,nord,войвыв
828,Norden::N,nord,ziemeļi
829,Süden::N,sud,лунвыв
830,Süden::N,sud,dienvidi
831,Westen::N,ouest,рытыв
832,Westen::N,ouest,rietumi
833,Westen::N,occident,рытыв
834,Westen::N,occident,rietumi
835,Osten::N,est,асыв
836,Osten::N,est,austrumi
837,Osten::N,orient,асыв
838,Osten::N,orient,austrumi
839,Holz::N,bois,пу
840,Holz::N,bois,koks
841,Holz::N,bois,koksne
842,Brett::N,planche,пӧв
843,Brett::N,planche,dēlis
844,Platte::N,plaque,плита
845,Platte::N,plaque,plate
846,Platte::N,plaque,plāksne
847,Stütze::N,appui,пыкӧд
848,Stütze::N,appui,мыджӧд
849,Stütze::N,appui,balsts
850,Stütze::N,appui,atspaids
851,Stütze::N,soutien,пыкӧд
852,Stütze::N,soutien,мыджӧд
853,Stütze::N,soutien,balsts
854,Stütze::N,soutien,atspaids
855,Stange::N,barre,потш
856,Stange::N,barre,maikste
857,Stange::N,perche,потш
858,Stange::N,perche,maikste
859,Stock::N,canne,бедь
860,Stock::N,canne,boze
861,Stock::N,canne,spieķis
862,Stab::N,bâton,зир
863,Stab::N,bâton,zizlis
864,Rohr::N,tube,труба
865,Rohr::N,tube,caurule
866,Rohr::N,tuyau,труба
867,Rohr::N,tuyau,caurule
868,Haus::N,maison,керка
869,Haus::N,maison,māja
870,Heim::N,maison,горт
871,Heim::N,maison,mājas
872,Ofen::N,poêle,пач
873,Ofen::N,poêle,krāsns
874,Fußboden::N,plancher,джодж
875,Fußboden::N,plancher,grīda
876,Tisch::N,table,пызан
877,Tisch::N,table,galds
878,Stuhl::N,chaise,улӧс
879,Stuhl::N,chaise,krēsls
880,Wiege::N,berceau,зыбка
881,Wiege::N,berceau,šūpulis
882,Bett::N,lit,вольпась
883,Bett::N,lit,gulta
884,Regal::N,étagère,джадж
885,Regal::N,étagère,plaukts
886,Kiste::N,caisse,куд
887,Kiste::N,caisse,ящик
888,Kiste::N,caisse,kaste
889,Kiste::N,caisse,šķirsts
890,Fenster::N,fenêtre,ӧшинь
891,Fenster::N,fenêtre,logs
892,Tür::N,porte,ӧдзӧс
893,Tür::N,porte,durvis
894,Tor::N,porte,дзиръя
895,Tor::N,porte,vārti
896,Tor::N,portail,дзиръя
897,Tor::N,portail,vārti
898,Zaun::N,clôture,потшӧс
899,Zaun::N,clôture,žogs
900,Dach::N,toit,вевт
901,Dach::N,toit,jumts
902,Leiter::N,échelle,пос
903,Leiter::N,échelle,kāpnes
904,Leiter::N,échelle,redeles
905,Besen::N,balai,рос
906,Besen::N,balai,slota
907,Spaten::N,bêche,зыр
908,Spaten::N,bêche,lāpsta
909,Schaufel::N,pelle,тэльӧб
910,Schaufel::N,pelle,liekšķere
911,Gabel::N,fourchette,вилки
912,Gabel::N,fourchette,dakšiņa
913,Löffel::N,cuiller,пань
914,Löffel::N,cuiller,karote
915,Messer::N,couteau,пурт
916,Messer::N,couteau,nazis
917,Nagel::N,clou,тув
918,Nagel::N,clou,кӧрт тув
919,Nagel::N,clou,nagla
920,Netz::N,filet,тыв
921,Netz::N,filet,tīkls
922,Haken::N,croc,крук
923,Haken::N,croc,āķis
924,Haken::N,croc,kāsis
925,Haken::N,croc,krampis
926,Haken::N,crochet,крук
927,Haken::N,crochet,āķis
928,Haken::N,crochet,kāsis
929,Haken::N,crochet,krampis
930,Griff::N,prise,нуд
931,Griff::N,prise,kāts
932,Griff::N,prise,rokturis
933,Griff::N,manche,нуд
934,Griff::N,manche,kāts
935,Griff::N,manche,rokturis
936,Schloss::N,serrure,томан
937,Schloss::N,serrure,aizslēgs
938,Bild::N,image,серпас
939,Bild::N,image,glezna
940,Bild::N,tableau,серпас
941,Bild::N,tableau,glezna
942,Figur::N,figure,пертас
943,Figur::N,figure,вежньӧг
944,Figur::N,figure,figūra
945,Puppe::N,poupée,акань
946,Puppe::N,poupée,lelle
947,Beutel::N,sac,мешӧк
948,Beutel::N,sac,kule
949,Beutel::N,sac,maisiņš
950,Beutel::N,petit sac,мешӧк
951,Beutel::N,petit sac,kule
952,Beutel::N,petit sac,maisiņš
953,Bündel::N,paquet,кӧртӧд
954,Bündel::N,paquet,sainis
955,Bündel::N,faisceau,кӧртӧд
956,Bündel::N,faisceau,sainis
957,Tasche::N,sac,сумка
958,Tasche::N,sac,soma
959,Eimer::N,seau,ведра
960,Eimer::N,seau,spainis
961,Deckel::N,couvercle,пӧдан
962,Deckel::N,couvercle,тупкӧд
963,Deckel::N,couvercle,vāks
964,Geschirr::N,vaisselle,дозмук
965,Geschirr::N,vaisselle,тасьті-пань
966,Geschirr::N,vaisselle,trauki
967,Sack::N,sac,мешӧк
968,Sack::N,sac,maiss
969,Tasse::N,tasse,бекар
970,Tasse::N,tasse,тасьті
971,Tasse::N,tasse,tase
972,Topf::N,pot,гырнич
973,Topf::N,pot,pods
974,Topf::N,marmite,гырнич
975,Topf::N,marmite,pods
976,Kessel::N,chaudron,пӧрт
977,Kessel::N,chaudron,katls
978,Essen::N,repas,сёйӧм
979,Essen::N,repas,ēdiens
980,Essen::N,manger,сёйӧм
981,Essen::N,manger,ēdiens
982,Nahrung::N,nourriture,сёян
983,Nahrung::N,nourriture,barība
984,Speise::N,plat,сёян
985,Speise::N,plat,сёянтор
986,Speise::N,plat,ēdiens
987,Fleisch::N,viande,яй
988,Fleisch::N,viande,gaļa
989,Getreide::N,blé,нянь
990,Getreide::N,blé,labība
991,Getreide::N,céréales,нянь
992,Getreide::N,céréales,labība
993,Brei::N,purée,рок
994,Brei::N,purée,putra
995,Brei::N,purée,biezenis
996,Brei::N,bouillie,рок
997,Brei::N,bouillie,putra
998,Brei::N,bouillie,biezenis
999,Brot::N,pain,нянь
1000,Brot::N,pain,maize
1001,Scheibe::N,tranche,шӧрӧм
1002,Scheibe::N,tranche,чӧлан
1003,Scheibe::N,tranche,šķēle
1004,Scheibe::N,tranche,rieciens
1005,Fett::N,graisse,гос
1006,Fett::N,graisse,тшог
1007,Fett::N,graisse,tauki
1008,Butter::N,beurre,вый
1009,Butter::N,beurre,sviests
1010,Öl::N,huile,вый
1011,Öl::N,huile,eļļa
1012,Salz::N,sel,сов
1013,Salz::N,sel,sāls
1014,Suppe::N,soupe,шыд
1015,Suppe::N,soupe,zupa
1016,Suppe::N,potage,шыд
1017,Suppe::N,potage,zupa
1018,Honig::N,miel,ма
1019,Honig::N,miel,medus
1020,Milch::N,lait,йӧв
1021,Milch::N,lait,piens
1022,Tee::N,thé,чай
1023,Tee::N,thé,tēja
1024,Leder::N,cuir,ку
1025,Leder::N,cuir,āda
1026,Wolle::N,laine,вурун
1027,Wolle::N,laine,vilna
1028,Stoff::N,tissu,дӧра
1029,Stoff::N,tissu,drāna
1030,Stoff::N,tissu,audums
1031,Stoff::N,étoffe,дӧра
1032,Stoff::N,étoffe,drāna
1033,Stoff::N,étoffe,audums
1034,Nadel::N,aiguille,ем
1035,Nadel::N,aiguille,adata
1036,Faden::N,fil,сунис
1037,Faden::N,fil,diegs
1038,Faden::N,fil,pavediens
1039,Knopf::N,bouton,кизь
1040,Knopf::N,bouton,poga
1041,Knoten::N,nœud,гӧрӧд
1042,Knoten::N,nœud,mezgls
1043,Farbe::N,peinture,краска
1044,Farbe::N,peinture,вап
1045,Farbe::N,peinture,krāsa
1046,Kleidung::N,vêtements,паськӧм
1047,Kleidung::N,vêtements,tērps
1048,Kleidung::N,vêtements,drēbes
1049,Kleidung::N,habillement,паськӧм
1050,Kleidung::N,habillement,tērps
1051,Kleidung::N,habillement,drēbes
1052,Hemd::N,chemise,дӧрӧм
1053,Hemd::N,chemise,krekls
1054,Kragen::N,col,воротник
1055,Kragen::N,col,apkakle
1056,Ärmel::N,manche,сос
1057,Ärmel::N,manche,piedurkne
1058,Hose::N,pantalon,гач
1059,Hose::N,pantalon,bikses
1060,Gürtel::N,ceinture,вӧнь
1061,Gürtel::N,ceinture,josta
1062,Mütze::N,bonnet,шапка
1063,Mütze::N,bonnet,cepure
1064,Mütze::N,casquette,шапка
1065,Mütze::N,casquette,cepure
1066,Schuh::N,soulier,башмак
1067,Schuh::N,soulier,ботинки
1068,Schuh::N,soulier,kurpe
1069,Schuh::N,chaussure,башмак
1070,Schuh::N,chaussure,ботинки
1071,Schuh::N,chaussure,kurpe
1072,Stiefel::N,botte,сапӧг
1073,Stiefel::N,botte,zābaks
1074,Ring::N,bague,кытш
1075,Ring::N,bague,gredzens
1076,Band::N,ruban,лента
1077,Band::N,ruban,вундас
1078,Band::N,ruban,lente
1079,Kamm::N,peigne,сынан
1080,Kamm::N,peigne,ķemme
1081,Spiegel::N,glace,рӧмпӧштан
1082,Spiegel::N,glace,spogulis
1083,Spiegel::N,miroir,рӧмпӧштан
1084,Spiegel::N,miroir,spogulis
1085,Riemen::N,lanière,тасма
1086,Riemen::N,lanière,siksna
1087,Riemen::N,courroie,тасма
1088,Riemen::N,courroie,siksna
1089,Schnur::N,corde,гез
1090,Schnur::N,corde,aukla
1091,Schnur::N,ficelle,гез
1092,Schnur::N,ficelle,aukla
1093,Leine::N,laisse,юргез
1094,Leine::N,laisse,saite
1095,Decke::N,couverture,эшкын
1096,Decke::N,couverture,шебрас
1097,Decke::N,couverture,sega
1098,Kissen::N,oreiller,юрлӧс
1099,Kissen::N,oreiller,spilvens
1100,Tuch::N,drap,чышъян
1101,Tuch::N,drap,vadmala
1102,Tuch::N,fichu,чышъян
1103,Tuch::N,fichu,vadmala
1104,Handtuch::N,serviette,ки чышкӧд
1105,Handtuch::N,serviette,кизьчышъян
1106,Handtuch::N,serviette,dvielis
1107,Handtuch::N,essuie-mains,ки чышкӧд
1108,Handtuch::N,essuie-mains,кизьчышъян
1109,Handtuch::N,essuie-mains,dvielis
1110,Kraft::N,force,этш
1111,Kraft::N,force,эбӧс
1112,Kraft::N,force,spēks
1113,Stärke::N,vigueur,ёнлун
1114,Stärke::N,vigueur,чорыдлун
1115,Stärke::N,vigueur,stiprums
1116,Gesundheit::N,santé,дзоньвидзалун
1117,Gesundheit::N,santé,veselība
1118,Krankheit::N,maladie,висьӧм
1119,Krankheit::N,maladie,slimība
1120,Schmerz::N,douleur,висьӧм
1121,Schmerz::N,douleur,sāpes
1122,Wunde::N,plaie,дой
1123,Wunde::N,plaie,brūce
1124,Wunde::N,plaie,jēlums
1125,Wunde::N,blessure,дой
1126,Wunde::N,blessure,brūce
1127,Wunde::N,blessure,jēlums
1128,Fieber::N,fièvre,жар
1129,Fieber::N,fièvre,drudzis
1130,Fieber::N,fièvre,karstums
1131,Arznei::N,remède,лекарство
1132,Arznei::N,remède,зелля
1133,Arznei::N,remède,zāles
1134,Arznei::N,remède,medikaments
1135,Arznei::N,médecine,лекарство
1136,Arznei::N,médecine,зелля
1137,Arznei::N,médecine,zāles
1138,Arznei::N,médecine,medikaments
1139,Brücke::N,pont,пос
1140,Brücke::N,pont,tilts
1141,Brunnen::N,puits,юкмӧс
1142,Brunnen::N,puits,aka
1143,Weide::N,pâturage,пӧскӧтина
1144,Weide::N,pâturage,ganības
1145,Pfad::N,sentier,туй
1146,Pfad::N,sentier,кыснан
1147,Pfad::N,sentier,taka
1148,Weg::N,voie,туй
1149,Weg::N,voie,ceļš
1150,Weg::N,chemin,туй
1151,Weg::N,chemin,ceļš
1152,Straße::N,route,туй
1153,Straße::N,route,iela
1154,Dorf::N,village,сикт
1155,Dorf::N,village,ciems
1156,Stadt::N,cité,кар
1157,Stadt::N,cité,pilsēta
1158,Stadt::N,ville,кар
1159,Stadt::N,ville,pilsēta
1160,Brief::N,lettre,письмӧ
1161,Brief::N,lettre,vēstule
1162,Buch::N,livre,небӧг
1163,Buch::N,livre,grāmata
1164,Buchstabe::N,lettre,шыпас
1165,Buchstabe::N,lettre,burts
1166,Buchstabe::N,caractère,шыпас
1167,Buchstabe::N,caractère,burts
1168,Zeitung::N,journal,газет
1169,Zeitung::N,journal,avīze
1170,Zeitung::N,journal,laikraksts
1171,Leben::N,vie,лов
1172,Leben::N,vie,олӧм
1173,Leben::N,vie,dzīve
1174,Tod::N,mort,кулӧм
1175,Tod::N,mort,nāve
1176,Grab::N,tombe,гу
1177,Grab::N,tombe,kaps
1178,Kirche::N,église,вичко
1179,Kirche::N,église,baznīca
1180,Sünde::N,péché,мыж
1181,Sünde::N,péché,grēks
1182,Gott::N,dieu,ен
1183,Gott::N,dieu,dievs
1184,Arbeiter::N,ouvrier,уджалысь
1185,Arbeiter::N,ouvrier,strādnieks
1186,Arbeiter::N,travailleur,уджалысь
1187,Arbeiter::N,travailleur,strādnieks
1188,Chef::N,chef,юралысь
1189,Chef::N,chef,веськӧдлысь
1190,Chef::N,chef,šefs
1191,Chef::N,chef,vadītajs
1192,Chef::N,chef,priekšnieks
1193,Chef::N,patron,юралысь
1194,Chef::N,patron,веськӧдлысь
1195,Chef::N,patron,šefs
1196,Chef::N,patron,vadītajs
1197,Chef::N,patron,priekšnieks
1198,Meister::N,maître,вӧчысь
1199,Meister::N,maître,meistars
1200,Arzt::N,médecin,врач
1201,Arzt::N,médecin,бурдӧдысь
1202,Arzt::N,médecin,ārsts
1203,Lehrer::N,professeur,велӧдысь
1204,Lehrer::N,professeur,skolotājs
1205,Lehrer::N,instituteur,велӧдысь
1206,Lehrer::N,instituteur,skolotājs
1207,Geld::N,argent,сьӧм
1208,Geld::N,argent,nauda
1209,Geschäft::N,affaire,удж
1210,Geschäft::N,affaire,bizness
1211,Geschäft::N,affaire,darījums
1212,Geschäft::N,commerce,удж
1213,Geschäft::N,commerce,bizness
1214,Geschäft::N,commerce,darījums
1215,Laden::N,magasin,вузасянін
1216,Laden::N,magasin,bode
1217,Laden::N,magasin,veikals
1218,Laden::N,boutique,вузасянін
1219,Laden::N,boutique,bode
1220,Laden::N,boutique,veikals
1221,Preis::N,prix,дон
1222,Preis::N,prix,cena
1223,Ware::N,marchandise,тӧвар
1224,Ware::N,marchandise,prece
1225,Nutzen::N,profit,воӧм
1226,Nutzen::N,profit,выгӧда
1227,Nutzen::N,profit,labums
1228,Reichtum::N,richesse,озырлун
1229,Reichtum::N,richesse,bagātība
1230,Welt::N,monde,енкӧла
1231,Welt::N,monde,pasaule
1232,Land::N,pays,му
1233,Land::N,pays,zeme
1234,Staat::N,État,канму
1235,Staat::N,État,государство
1236,Staat::N,État,valsts
1237,König::N,roi,кан
1238,König::N,roi,ķēniņš
1239,König::N,roi,karalis
1240,Macht::N,pouvoir,каналӧм
1241,Macht::N,pouvoir,vara
1242,Macht::N,puissance,каналӧм
1243,Macht::N,puissance,vara
1244,Grenze::N,frontière,су
1245,Grenze::N,frontière,суйӧр
1246,Grenze::N,frontière,robeža
1247,Krieg::N,guerre,ожман
1248,Krieg::N,guerre,karš
1249,Feind::N,ennemi,враг
1250,Feind::N,ennemi,вӧрӧг
1251,Feind::N,ennemi,ienaidnieks
1252,Gewalt::N,violence,мырдöналöм
1253,Gewalt::N,violence,vara
1254,Gewalt::N,violence,vardarbība
1255,Kampf::N,lutte,вермасьӧм
1256,Kampf::N,lutte,cīņa
1257,Kampf::N,combat,вермасьӧм
1258,Kampf::N,combat,cīņa
1259,Bogen[Waffe]::N,arc,ньӧввуж
1260,Bogen[Waffe]::N,arc,loks
1261,Pfeil::N,flèche,ньӧв
1262,Pfeil::N,flèche,bulta
1263,Gewehr::N,fusil,пишшаль
1264,Gewehr::N,fusil,šautene
1265,Fehler::N,faute,сорсьӧм
1266,Fehler::N,faute,дзугсьӧм
1267,Fehler::N,faute,kļūda
1268,Fehler::N,erreur,сорсьӧм
1269,Fehler::N,erreur,дзугсьӧм
1270,Fehler::N,erreur,kļūda
1271,Lüge::N,mensonge,пӧръясьӧм
1272,Lüge::N,mensonge,ылӧдлӧм
1273,Lüge::N,mensonge,meli
1274,Schaden::N,dégât,лёк
1275,Schaden::N,dégât,изъян
1276,Schaden::N,dégât,пакӧсьт
1277,Schaden::N,dégât,bojājums
1278,Schaden::N,dégât,kaitējums
1279,Schaden::N,dommage,лёк
1280,Schaden::N,dommage,изъян
1281,Schaden::N,dommage,пакӧсьт
1282,Schaden::N,dommage,bojājums
1283,Schaden::N,dommage,kaitējums
1284,Unglück::N,malheur,шог
1285,Unglück::N,malheur,kļūme
1286,Unglück::N,malheur,klizma
1287,Unglück::N,malheur,nelaime
1288,Schuld::N,faute,мыж
1289,Schuld::N,faute,vaina
1290,Schuld::N,culpabilité,мыж
1291,Schuld::N,culpabilité,vaina
1292,Alter::N,âge,арлыд
1293,Alter::N,âge,vecums
1294,Schluss::N,fin,пом
1295,Schluss::N,fin,beigas
1296,Zeit::N,temps,кад
1297,Zeit::N,temps,laiks
1298,Tag::N,jour,лун
1299,Tag::N,jour,diena
1300,Tag::N,journée,лун
1301,Tag::N,journée,diena
1302,Morgen::N,matin,асыв
1303,Morgen::N,matin,rīts
1304,Morgen::N,matinée,асыв
1305,Morgen::N,matinée,rīts
1306,Mittag::N,midi,лун шӧр
1307,Mittag::N,midi,pusdiena
1308,Abend::N,soir,рыт
1309,Abend::N,soir,vakars
1310,Abend::N,soirée,рыт
1311,Abend::N,soirée,vakars
1312,Nacht::N,nuit,вой
1313,Nacht::N,nuit,nakts
1314,Woche::N,semaine,вежон
1315,Woche::N,semaine,nedēļa
1316,Monat::N,mois,тӧлысь
1317,Monat::N,mois,mēnesis
1318,Jahr::N,an,во
1319,Jahr::N,an,gads
1320,Jahr::N,année,во
1321,Jahr::N,année,gads
1322,Frühling::N,printemps,тулыс
1323,Frühling::N,printemps,pavasaris
1324,Sommer::N,été,гожӧм
1325,Sommer::N,été,vasara
1326,Herbst::N,automne,ар
1327,Herbst::N,automne,rudens
1328,Winter::N,hiver,тӧв
1329,Winter::N,hiver,ziema
1330,Januar::N,janvier,тӧв шӧр
1331,Januar::N,janvier,janvāris
1332,Februar::N,février,урасьӧм
1333,Februar::N,février,februāris
1334,März::N,mars,рака
1335,März::N,mars,marts
1336,April::N,avril,кос му
1337,April::N,avril,aprīlis
1338,Mai::N,mai,ода-кора
1339,Mai::N,mai,maijs
1340,Juni::N,juin,лӧддза-номъя
1341,Juni::N,juin,jūnijs
1342,Juli::N,juillet,сора
1343,Juli::N,juillet,jūlijs
1344,August::N,août,моз
1345,August::N,août,augusts
1346,September::N,septembre,кӧч
1347,September::N,septembre,septembris
1348,Oktober::N,octobre,йирым
1349,Oktober::N,octobre,oktobris
1350,November::N,novembre,вӧльгым
1351,November::N,novembre,novembris
1352,Dezember::N,décembre,ӧшым
1353,Dezember::N,décembre,decembris
1354,Montag::N,lundi,выльлун
1355,Montag::N,lundi,pirmdiena
1356,Dienstag::N,mardi,воторник
1357,Dienstag::N,mardi,otrdiena
1358,Mittwoch::N,mercredi,середа
1359,Mittwoch::N,mercredi,trešdiena
1360,Donnerstag::N,jeudi,четверг
1361,Donnerstag::N,jeudi,ceturtdiena
1362,Freitag::N,vendredi,пекнича
1363,Freitag::N,vendredi,piektdiena
1364,Samstag::N,samedi,субӧта
1365,Samstag::N,samedi,sestdiena
1366,Sonntag::N,dimanche,вӧскресенньӧ
1367,Sonntag::N,dimanche,svētdiena
1368,groß::A,grand,ыджыд
1369,groß::A,grand,dižs
1370,groß::A,grand,liels
1371,klein::A,petit,ичӧт
1372,klein::A,petit,mazs
1373,lang::A,long,кузь
1374,lang::A,long,garš
1375,kurz::A,court,дженьыд
1376,kurz::A,court,īss
1377,breit::A,large,ота
1378,breit::A,large,паськыд
1379,breit::A,large,plats
1380,schmal::A,étroit,оттӧм
1381,schmal::A,étroit,tievs
1382,dicht::A,dense,сук
1383,dicht::A,dense,blīvs
1384,dick[Gegenstand]::A,épais,кыз
1385,dick[Gegenstand]::A,épais,biezs
1386,dünn::A,mince,вӧсни
1387,dünn::A,mince,вӧсньыд
1388,dünn::A,mince,plāns
1389,fein::A,fin,посни
1390,fein::A,fin,smalks
1391,fein::A,menu,посни
1392,fein::A,menu,smalks
1393,fest::A,ferme,зумыд
1394,fest::A,ferme,tvirts
1395,fest::A,ferme,noturīgs
1396,fest::A,solide,зумыд
1397,fest::A,solide,tvirts
1398,fest::A,solide,noturīgs
1399,flach::A,plat,плавкӧс
1400,flach::A,plat,тшӧтшкӧс
1401,flach::A,plat,lēzens
1402,flach::A,plat,līdzens
1403,glatt::A,poli,вольк
1404,glatt::A,poli,мольыд
1405,glatt::A,poli,gluds
1406,glatt::A,poli,slidens
1407,glatt::A,lisse,вольк
1408,glatt::A,lisse,мольыд
1409,glatt::A,lisse,gluds
1410,glatt::A,lisse,slidens
1411,hart::A,dur,зумыд
1412,hart::A,dur,ciets
1413,weich::A,mou,небыд
1414,weich::A,mou,mīksts
1415,rund::A,rond,гӧгрӧс
1416,rund::A,rond,apaļš
1417,spitz::A,aigu,ёсь йыла
1418,spitz::A,aigu,smails
1419,spitz::A,pointu,ёсь йыла
1420,spitz::A,pointu,smails
1421,scharf::A,tranchant,ёсь
1422,scharf::A,tranchant,ass
1423,stumpf::A,mousse,ныж
1424,stumpf::A,mousse,truls
1425,stumpf::A,mousse,strups
1426,stumpf::A,émoussé,ныж
1427,stumpf::A,émoussé,truls
1428,stumpf::A,émoussé,strups
1429,schwer::A,lourd,сьӧкыд
1430,schwer::A,lourd,smags
1431,schwer::A,pesant,сьӧкыд
1432,schwer::A,pesant,smags
1433,schön::A,beau,мича
1434,schön::A,beau,лӧсьыд
1435,schön::A,beau,daiļš
1436,schön::A,beau,skaists
1437,heiß::A,chaud,пӧсь
1438,heiß::A,chaud,karsts
1439,heiß::A,très chaud,пӧсь
1440,heiß::A,très chaud,karsts
1441,warm::A,chaud,шоныд
1442,warm::A,chaud,silts
1443,kalt::A,froid,кӧдзыд
1444,kalt::A,froid,salts
1445,kalt::A,froid,auksts
1446,kühl::A,frais,юзыд
1447,kühl::A,frais,ыркыд
1448,kühl::A,frais,vēss
1449,kühl::A,frais,dzestrs
1450,frisch::A,frais,выль
1451,frisch::A,frais,svaigs
1452,feucht::A,humide,уль
1453,feucht::A,humide,mitrs
1454,feucht::A,humide,drēgns
1455,nass::A,mouillé,ва
1456,nass::A,mouillé,slapjš
1457,trocken::A,sec,кос
1458,trocken::A,sec,sauss
1459,voll::A,plein,кыз
1460,voll::A,plein,pilns
1461,voll::A,rempli,кыз
1462,voll::A,rempli,pilns
1463,leer::A,vide,куш
1464,leer::A,vide,тыртӧм
1465,leer::A,vide,tukšs
1466,offen::A,ouvert,восьса
1467,offen::A,ouvert,vaļējs
1468,offen::A,ouvert,atvērts
1469,geschlossen::A,clos,пӧдса
1470,geschlossen::A,clos,slēgts
1471,geschlossen::A,fermé,пӧдса
1472,geschlossen::A,fermé,slēgts
1473,sauber::A,net,сӧстӧм
1474,sauber::A,net,tīrs
1475,sauber::A,net,spodrs
1476,sauber::A,propre,сӧстӧм
1477,sauber::A,propre,tīrs
1478,sauber::A,propre,spodrs
1479,schmutzig::A,sale,няйт
1480,schmutzig::A,sale,netīrs
1481,schmutzig::A,sale,dubļains
1482,schmutzig::A,crasseux,няйт
1483,schmutzig::A,crasseux,netīrs
1484,schmutzig::A,crasseux,dubļains
1485,roh::A,cru,уль
1486,roh::A,cru,jēls
1487,roh::A,brut,уль
1488,roh::A,brut,jēls
1489,reif::A,mûr,кисьмӧм
1490,reif::A,mûr,gatavs
1491,reif::A,mûr,nobriedis
1492,lecker::A,délicieux,чӧскыд
1493,lecker::A,délicieux,gards
1494,lecker::A,délicieux,garšīgs
1495,lecker::A,appétissant,чӧскыд
1496,lecker::A,appétissant,gards
1497,lecker::A,appétissant,garšīgs
1498,süß::A,doux,юмов
1499,süß::A,doux,чӧскыд
1500,süß::A,doux,salds
1501,bitter::A,amer,курыд
1502,bitter::A,amer,sūrs
1503,bitter::A,amer,rūgts
1504,sauer::A,aigre,шома
1505,sauer::A,aigre,skābs
1506,hell::A,clair,югыд
1507,hell::A,clair,gaišs
1508,dunkel::A,sombre,пемыд
1509,dunkel::A,sombre,tumšs
1510,schwarz::A,noir,сьӧд
1511,schwarz::A,noir,melns
1512,weiß::A,blanc,еджыд
1513,weiß::A,blanc,balts
1514,rot::A,rouge,гӧрд
1515,rot::A,rouge,sarkans
1516,gelb::A,jaune,виж
1517,gelb::A,jaune,dzeltens
1518,blau::A,bleu,лӧз
1519,blau::A,bleu,zils
1520,grün::A,vert,веж
1521,grün::A,vert,турунвиж
1522,grün::A,vert,zaļš
1523,grau::A,gris,руд
1524,grau::A,gris,pelēks
1525,bunt::A,multicolore,сера
1526,bunt::A,multicolore,raibs
1527,bunt::A,multicolore,krāsains
1528,billig::A,bon marché,донтӧг
1529,billig::A,bon marché,lēts
1530,teuer::A,cher,дона
1531,teuer::A,cher,dārgs
1532,wertvoll::A,précieux,дона
1533,wertvoll::A,précieux,vērtīgs
1534,blind::A,aveugle,синтӧм
1535,blind::A,aveugle,akls
1536,taub::A,sourd,пельтӧм
1537,taub::A,sourd,kurls
1538,kräftig::A,fort,вынйӧра
1539,kräftig::A,fort,spēcīgs
1540,kräftig::A,vigoureux,вынйӧра
1541,kräftig::A,vigoureux,spēcīgs
1542,stark::A,fort,ён
1543,stark::A,fort,вына
1544,stark::A,fort,stiprs
1545,stark::A,puissant,ён
1546,stark::A,puissant,вына
1547,stark::A,puissant,stiprs
1548,schwach::A,faible,жеб
1549,schwach::A,faible,vājš
1550,fett::A,gras,госа
1551,fett::A,gras,brangs
1552,schlank::A,svelte,веськыд
1553,schlank::A,svelte,slaids
1554,hübsch::A,joli,мича
1555,hübsch::A,joli,лӧсьыд
1556,hübsch::A,joli,glīts
1557,böse::A,mauvais,лёк
1558,böse::A,mauvais,ļauns
1559,böse::A,mauvais,negants
1560,dumm::A,sot,йӧй
1561,dumm::A,sot,вежӧртӧм
1562,dumm::A,sot,stulbs
1563,dumm::A,sot,muļķīgs
1564,dumm::A,bête,йӧй
1565,dumm::A,bête,вежӧртӧм
1566,dumm::A,bête,stulbs
1567,dumm::A,bête,muļķīgs
1568,faul::A,fainéant,дыш
1569,faul::A,fainéant,slinks
1570,faul::A,paresseux,дыш
1571,faul::A,paresseux,slinks
1572,fleißig::A,appliqué,зільысь
1573,fleißig::A,appliqué,čakls
1574,fleißig::A,appliqué,cītīgs
1575,geizig::A,avare,топыд
1576,geizig::A,avare,skops
1577,geizig::A,avare,sīksts
1578,klug::A,intelligent,юра
1579,klug::A,intelligent,вежӧра
1580,klug::A,intelligent,gudrs
1581,geschickt::A,habile,кипода
1582,geschickt::A,habile,кужысь
1583,geschickt::A,habile,manīgs
1584,lieb::A,cher,муса
1585,lieb::A,cher,мича
1586,lieb::A,cher,лӧсьыд
1587,lieb::A,cher,mīļš
1588,lieb::A,gentil,муса
1589,lieb::A,gentil,мича
1590,lieb::A,gentil,лӧсьыд
1591,lieb::A,gentil,mīļš
1592,lustig::A,gai,кыпыд
1593,lustig::A,gai,jautrs
1594,lustig::A,joyeux,кыпыд
1595,lustig::A,joyeux,jautrs
1596,sanft::A,doux,мелі
1597,sanft::A,doux,liegs
1598,hungrig::A,affamé,тшыг
1599,hungrig::A,affamé,izsalcis
1600,krank::A,malade,висьысь
1601,krank::A,malade,slims
1602,nackt::A,nu,пасьтӧм
1603,nackt::A,nu,pliks
1604,traurig::A,triste,гажтӧм
1605,traurig::A,triste,bēdīgs
1606,traurig::A,triste,skumīgs
1607,lebendig::A,vivant,ловъя
1608,lebendig::A,vivant,dzīvs
1609,gut::A,bon,бур
1610,gut::A,bon,labs
1611,schlecht::A,mauvais,лёк
