,Concept_ID,ro,br
826,zurück::ADV,înapoi,war-dreñv
827,unten::ADV,jos,en traoñ
828,unten::ADV,dedesubt,en traoñ
829,hinab::ADV,în jos,a-izel
830,hinab::ADV,de vale,a-izel
831,oben::ADV,sus,en nec'h
832,oben::ADV,deasupra,en nec'h
833,hinauf::ADV,în sus,e-krec'h
834,überall::ADV,peste tot,dre-holl
835,überall::ADV,pretutindeni,dre-holl
836,nicht::ADV,nu,ne ... ket
837,ein wenig::ADV,puțin,un tammig
838,kaum::ADV,cu greu,a-boan
839,kaum::ADV,cu anevoie,a-boan
840,sehr::ADV,mult,-tre
841,sehr::ADV,mult,-kenañ
842,sehr::ADV,foarte,-tre
843,sehr::ADV,foarte,-kenañ
844,so::ADV,așa,evel-se
845,so::ADV,atât,evel-se
846,noch::ADV,încă,c'hoazh
847,nur::ADV,doar,hepken
848,schon::ADV,și,dija
849,schon::ADV,deja,dija
850,wieder::ADV,iar,adarre
851,wieder::ADV,iarăși,adarre
852,vergebens::ADV,în zadar,
853,vor::PRP,înainte de,dirak
854,hinter::PRP,după,a-drek
855,hinter::PRP,după,a-dreñv
856,hinter::PRP,în spatele,a-drek
857,hinter::PRP,în spatele,a-dreñv
858,unter::PRP,sub,dindan
859,durch::PRP,prin,dre
860,neben::PRP,lângă,e-kichen
861,neben::PRP,alături de,e-kichen
862,zwischen::PRP,între,etre
863,zwischen::PRP,dintre,etre
864,wegen::PRP,pentru,abalamour da
865,dies::PRN,acesta,hemañ
866,das::PRN,asta,se
867,das::PRN,asta,hennezh
868,alles::PRN,tot,pep tra
869,ich::PRN,eu,me
870,du::PRN,tu,te
871,er::PRN,el,eñ
872,er::PRN,dânsul,eñ
873,wir::PRN,noi,ni
874,ihr::PRN,voi,c'hwi
875,sie::PRN,ei,int
876,sie::PRN,dânșii,int
877,was::FPRN,ce,petra
878,wer::FPRN,cine,piv
879,wo::FADV,unde,pelec'h
880,wohin::FADV,încotro,da belec'h
881,wie::FADV,cum,penaos
882,warum::FADV,de ce,perak
883,warum::FADV,pentru ce,perak
884,wieviel::FNUM,cât,pet
885,eins::NUM,unu,unan
886,zwei::NUM,doi,daou
887,drei::NUM,trei,tri
888,vier::NUM,patru,pevar
889,fünf::NUM,cinci,pemp
890,sechs::NUM,șase,c'hwec'h
891,sieben::NUM,șapte,seizh
892,acht::NUM,opt,eizh
893,neun::NUM,nouă,nav
894,zehn::NUM,zece,dek
895,elf::NUM,unsprezece,unnek
896,zwölf::NUM,douăsprezece,daouzek
897,zwanzig::NUM,douăzeci,ugent
898,dreißig::NUM,treizeci,tregont
899,vierzig::NUM,patruzeci,daou-ugent
900,fünfzig::NUM,cincizeci,hanter-kant
901,sechzig::NUM,șaizeci,tri-ugent
902,siebzig::NUM,șaptezeci,dek ha tri-ugent
903,achtzig::NUM,optzeci,pevar-ugent
904,neunzig::NUM,nouăzeci,dek ha pevar-ugent
905,hundert::NUM,sută,kant
906,tausend::NUM,mie,mil
907,und::CNJ,și,ha
908,oder::CNJ,ori,pe
909,stehen::V,sta,bezañ a-sav
910,sitzen::V,ședea,azezañ
911,sitzen::V,ședea,bezañ en e goazez
912,liegen::V,zăcea,bezañ en e c'hourvez
913,liegen::V,fi culcat,bezañ en e c'hourvez
914,hängen::V,atârna,krougañ
915,werden::V,deveni,dazonet
916,werden::V,se face,dazonet
917,passieren::V,se întâmpla,c'hoarvezout
918,beginnen::V,începe,stagañ
919,enden::V,se sfârși,achuiñ
920,enden::V,se termina,achuiñ
921,wechseln::V,se schimba,cheñch
922,aufgehen[Sonne]::V,răsări,dirouzañ
923,untergehen[Sonne]::V,apune,
924,scheinen[Sonne]::V,străluci,lugernañ
925,donnern::V,tuna,taranal
926,wehen::V,bate,c'hwezhañ
927,strömen::V,curge în șiroaie,deredek
928,fließen::V,curge,redek
929,sich drehen::V,se învârti,troiñ
930,schwanken::V,se clătina,trantellat
931,schwingen::V,vibra,froumal
932,schwingen::V,flutura,froumal
933,fallen::V,cădea,kouezhañ
934,brennen::V,arde,deviñ
935,rauchen::V,fuma,divogedañ
936,regnen::V,ploua,glavañ
937,gefrieren::V,îngheța,reviñ
938,tauen::V,se dezgheța,diskornañ
939,schmelzen::V,se topi,teuziñ
940,trocknen::V,se usca,sec'hañ
941,sieden::V,fierbe,berviñ
942,sieden::V,clocoti,berviñ
943,faulen::V,se împuți,breinañ
944,verfaulen::V,putrezi,breinañ
945,reißen::V,se rupe,darnaouiñ
946,reißen::V,se sfâșia,darnaouiñ
947,versinken::V,se scufunda,sodellañ
948,vergehen::V,trece,tremen
949,vergehen::V,se scurge,tremen
950,erscheinen::V,apărea,donet war-wel
951,verschwinden::V,dispărea,monet diwar wel
952,sinken::V,cădea,en em izelat
953,sinken::V,coborî,en em izelat
954,abnehmen::V,scădea,nebeutaat
955,abnehmen::V,descrește,nebeutaat
956,zunehmen::V,spori,kreskiñ
957,zunehmen::V,crește,kreskiñ
958,zunehmen::V,augmenta,kreskiñ
959,steigen::V,urca,sevel
960,wachsen::V,crește,kreskiñ
961,glänzen::V,luci,lugernañ
962,glänzen::V,străluci,lugernañ
963,funkeln::V,scânteia,elieniñ
964,lärmen::V,face larmă,rabotat
965,läuten::V,suna,
966,klingeln::V,suna,
967,klirren::V,zăngăni,diridignat
968,klirren::V,zăngăni,sterlinkañ
969,brausen::V,vui,gwegal
970,rauschen::V,vâjâi,trouzal
971,klingen::V,suna,seniñ
972,bellen::V,lătra,harzhal
973,heulen::V,urla,yudal
974,blasen::V,sufla,c'hwezhañ
975,pfeifen::V,fluiera,c'hwitellat
976,schreien::V,țipa,huchal
977,stöhnen::V,geme,hirvoudiñ
978,zittern::V,tremura,krenañ
979,leben::V,trăi,bevañ
980,geboren werden::V,se naște,genel
981,atmen::V,respira,tennañ e anal
982,trinken::V,bea,evañ
983,essen::V,mânca,debriñ
984,schlucken::V,înghiți,lonkañ
985,müde werden::V,se obosi,skuizhañ
986,einschlafen::V,adormi,menel kousket
987,schlafen::V,dormi,kousket
988,aufwachen::V,se deștepta,dihuniñ
989,aufstehen::V,fi se scula,sevel
990,sich erholen::V,se relaxa,diskuizhañ
991,sich erholen::V,se destinde,diskuizhañ
992,krank werden::V,se îmbolnăvi,klañviñ
993,krank sein::V,zăcea,bezañ klañv
994,krank sein::V,fi bolnav,bezañ klañv
995,schmerzen::V,durea,skourjezañ
996,husten::V,tuși,pasaat
997,husten::V,tuși,peudal
998,genesen::V,se însănătoși,pareañ
999,sterben::V,muri,mervel
1000,umkommen::V,pieri,perisañ
1001,sich bewegen::V,se mișca,bouljal
1002,sich rühren::V,se mișca,fiñval
1003,sich erheben::V,se ridica,sevel
1004,sich setzen::V,lua loc,azezañ
1005,sich setzen::V,lua loc,mont en e goazez
1006,sich setzen::V,se așeza,azezañ
1007,sich setzen::V,se așeza,mont en e goazez
1008,hinfallen::V,cădea jos,kouezhañ
1009,laufen::V,merge,redek
1010,laufen::V,merge pe jos,redek
1011,schreiten::V,păși,kerzhet
1012,spazierengehen::V,se plimba,pourmen
1013,eilen::V,fi se grăbi,hastañ
1014,sich beeilen::V,se grăbi,hastañ
1015,sausen::V,țâșni,karzhañ
1016,rennen::V,fugi,redek
1017,rennen::V,alerga,redek
1018,springen::V,sări,lammat
1019,klettern::V,urca,krimpat
1020,klettern::V,se cățăra,krimpat
1021,schaukeln::V,legăna,brañsellat
1022,kriechen::V,se târî,skrampañ
1023,schwimmen::V,înota,neuial
1024,tauchen::V,se scufunda,splujañ
1025,rudern::V,vâsli,roeñvat
1026,rudern::V,lopăta,roeñvat
1027,fahren::V,merge,kas
1028,fahren::V,merge,bleniañ
1029,fliegen::V,zbura,nijal
1030,gehen::V,merge,mont
1031,weggehen::V,se duce,mont kuit
1032,abfahren::V,pleca,mont kuit
1033,anhalten::V,se opri,chom a-sav
1034,hineingehen::V,intra,monet e-barzh
1035,eintreten::V,intra,monet e-barzh
1036,kommen::V,veni,dont
1037,ankommen::V,sosi,erruout
1038,ankommen::V,ajunge,erruout
1039,zurückkommen::V,se întoarce,addonet
1040,bleiben::V,rămâne,chom
1041,warten::V,aștepta,gortoz
1042,erwarten::V,aștepta,gortoz
1043,suchen::V,căuta,klask
1044,finden::V,găsi,kavout
1045,versuchen::V,încerca,klask
1046,vorbereiten::V,pregăti,aozañ
1047,lieben::V,iubi,karout
1048,mögen::V,plăcea a,karout
1049,lachen::V,râde,c'hoarzin
1050,rühren::V,mișca,tenerañ
1051,rühren::V,înduioșa,tenerañ
1052,weinen::V,plânge,gouelañ
1053,schimpfen::V,înjura,krozal
1054,sich ärgern::V,se supăra,fachañ
1055,sich ärgern::V,se supăra,en em fachañ
1056,sich fürchten::V,se teme,
1057,sich fürchten::V,fi teamă a,
1058,fürchten::V,se teme de,
1059,fliehen::V,fugi,tec'het
1060,flüchten::V,evada,tuzañ
1061,sehen::V,vedea,gwelet
1062,anschauen::V,privi,sellout ouzh
1063,ansehen::V,privi,sellout ouzh
1064,hören::V,auzi,klevet
1065,zuhören::V,asculta,selaou
1066,probieren::V,gusta,blasa
1067,riechen::V,mirosi,klevet
1068,fühlen::V,simți,santout
1069,fühlen::V,resimți,santout
1070,scheinen::V,părea,diskouez bezañ
1071,zu sehen sein::V,se vedea,bezañ gwelus
1072,vernehmen::V,auzi,merzhañ
1073,frieren::V,fi frig,anoued
1074,tun::V,face,ober
1075,können::V,ști,gouzout
1076,können::V,putea,gouzout
1077,wollen::V,dori,fellout da
1078,wollen::V,dori,kaout c'hoant da
1079,anfangen::V,începe,kregiñ
1080,beenden::V,sfârși,achuiñ
1081,beenden::V,termina,achuiñ
1082,aufhören::V,înceta,paouez
1083,gelingen::V,reuși,
1084,gelingen::V,izbuti,
1085,geraten::V,reuși,
1086,öffnen::V,deschide,digeriñ
1087,schließen::V,închide,serriñ
1088,stellen::V,pune,lakaat
1089,stellen::V,așeza,lakaat
1090,setzen::V,pune,lakaat
1091,setzen::V,așeza,lakaat
1092,legen::V,pune,lakaat
1093,berühren::V,atinge,touch
1094,verbinden::V,lega,eren
1095,bedecken::V,acoperi,goloiñ
1096,aufhängen::V,atârna,istribilhañ
1097,aufhängen::V,spânzura,istribilhañ
1098,anzünden::V,aprinde,alumiñ
1099,anzünden::V,aprinde,c'hwezzañ
1100,aufheben::V,ridica,dastum
1101,aufheben::V,lua de jos,dastum
1102,zurücklassen::V,lăsa,lezel
1103,zurücklassen::V,lăsa în urmă,lezel
1104,verlieren::V,pierde,koll
1105,fallen lassen::V,scăpa,laoskel
1106,fallen lassen::V,scăpa,lezel da gouezhel
1107,fallen lassen::V,arunca,laoskel
1108,fallen lassen::V,arunca,lezel da gouezhel
1109,machen::V,face,ober
1110,herstellen::V,fabrica,fardañ
1111,herstellen::V,confecționa,fardañ
1112,bauen::V,clădi,sevel
1113,bauen::V,construi,sevel
1114,reparieren::V,repara,adaozañ
1115,verbessern::V,ameliora,gwellaat
1116,verbessern::V,îmbunătăți,gwellaat
1117,ändern::V,schimba,cheñch
1118,ändern::V,modifica,cheñch
1119,graben::V,săpa,kleuzañ
1120,beugen::V,curba,plegañ
1121,biegen::V,îndoi,krommañ
1122,biegen::V,încovoia,krommañ
1123,drehen::V,învârti,treiñ
1124,wenden::V,întoarce,treiñ
1125,umdrehen::V,învârti,treiñ
1126,umdrehen::V,întoarce,treiñ
1127,heben::V,ridica,sevel
1128,hochheben::V,ridica,sevel
1129,ergreifen::V,lua,kemer
1130,ergreifen::V,apuca,kemer
1131,halten::V,ține,dalc'hen
1132,drücken::V,apăsa,bountañ
1133,drücken::V,strânge,bountañ
1134,schieben::V,împinge,poulzañ
1135,kratzen::V,zgâria,skrabat
1136,lecken::V,linge,lipat
1137,beißen::V,mușca,kregiñ
1138,abreißen::V,rupe,diframmañ
1139,abreißen::V,smulge,diframmañ
1140,abschneiden::V,scurta,troc'hañ
1141,binden::V,lega,stagañ
1142,stecken::V,pune,sankañ
1143,brechen::V,rupe,darnaouiñ
1144,brechen::V,frânge,darnaouiñ
1145,klopfen::V,ciocăni,skoiñ
1146,hauen::V,lovi,dornañ
1147,kleben::V,lipi,pegañ
1148,reiben::V,freca,taravat
1149,reiben::V,freca,trekiñ
1150,reiben::V,fricționa,taravat
1151,reiben::V,fricționa,trekiñ
1152,streichen::V,unge,toazañ
1153,schleifen::V,ascuți,lemmañ
1154,schneiden::V,tăia,troc'hañ
1155,rütteln::V,zgâlțâi,tordorosañ
1156,schütteln::V,scutura,hejañ
1157,schwenken::V,agita,
1158,schütten::V,vărsa,diskargañ
1159,füllen::V,umple,kargañ
1160,einwickeln::V,înveli,gronnañ
1161,einwickeln::V,înfășura,gronnañ
1162,tragen::V,căra,dougen
1163,schleppen::V,târî,stlejal
1164,ziehen::V,trage,sachañ
1165,aufbewahren::V,păstra,miret
1166,aufbewahren::V,conserva,miret
1167,werfen::V,arunca,teuler
1168,fangen::V,prinde,tapañ
1169,packen::V,apuca,krapat
1170,verstecken::V,ascunde,kuzhat
1171,teilen::V,împărți,rannañ
1172,schicken::V,trimite,kas
1173,bringen::V,aduce,degas
1174,hinzufügen::V,adăuga,lakat ouzhpenn
1175,bekommen::V,obține,kaout
1176,bekommen::V,dobândi,kaout
1177,erhalten::V,primi,kaout
1178,erhalten::V,căpăta,kaout
1179,nehmen::V,lua,kemer
1180,wählen::V,opta,choaz
1181,wählen::V,alege,choaz
1182,auswählen::V,selecta,dibab
1183,bewahren::V,păstra,mirout
1184,behindern::V,stingheri,diaezañ
1185,verderben::V,strica,lovrañ
1186,beschädigen::V,strica,gwallegañ
1187,zerbrechen::V,rupe,torriñ
1188,zerbrechen::V,frânge,torriñ
1189,zerreißen::V,rupe,diroegiñ
1190,zerreißen::V,sfâșia,diroegiñ
1191,zerstören::V,distruge,distrujañ
1192,verbrennen::V,arde,deviñ
1193,verbrennen::V,incendia,deviñ
1194,geben::V,da,reiñ
1195,reichen::V,întinde,
1196,schenken::V,dărui,donezonañ
1197,versprechen::V,făgădui,prometiñ
1198,wünschen::V,ura,hetiñ
1199,loben::V,lăuda,feurmiñ
1200,küssen::V,săruta,pokat
1201,wiegen::V,legăna,pouezañ
1202,zudecken::V,acoperi,goloiñ
1203,wecken::V,trezi,dihuniñ
1204,wecken::V,deștepta,dihuniñ
1205,zeigen::V,arăta,diskouez
1206,führen::V,călăuzi,kas
1207,lehren::V,preda,deskiñ
1208,lehren::V,învăța,deskiñ
1209,unterrichten::V,învăța,kelenn
1210,unterrichten::V,instrui,kelenn
1211,aufziehen::V,crește,
1212,leiten::V,duce,bleinañ
1213,leiten::V,conduce,bleinañ
1214,antreiben::V,împinge,poulzañ
1215,antreiben::V,încuraja,poulzañ
1216,lassen::V,pune pe să,leuskel
1217,einladen::V,invita,pediñ
1218,vereinigen::V,uni,unisañ
1219,vereinigen::V,întruni,unisañ
1220,besuchen::V,vizita,gweladenniñ
1221,besuchen::V,face o vizită,gweladenniñ
1222,treffen::V,întâlni,kejal
1223,treffen::V,întâlni,ankontrañ
1224,sich versammeln::V,se aduna,bodennañ
1225,spielen::V,se juca,c'hoari
1226,singen::V,cânta,kanañ
1227,tanzen::V,dansa,dañsal
1228,sich trennen::V,se separa,dispartiañ
1229,sich trennen::V,se despărți,dispartiañ
1230,verlassen::V,părăsi,lezel
1231,verlassen::V,abandona,lezel
1232,retten::V,salva,saveteiñ
1233,bewachen::V,păzi,mesa
1234,schützen::V,ocroti,diwall
1235,schützen::V,proteja,diwall
1236,verteidigen::V,apăra,difenn
1237,sich schlagen::V,se bate,lopañ
1238,schießen::V,trage,
1239,siegen::V,birui,trec'hiñ
1240,siegen::V,învinge,trec'hiñ
1241,ärgern::V,supăra,hegasiñ
1242,schlagen::V,lovi,skeiñ
1243,treten::V,călca,botaouiñ
1244,stechen::V,înțepa,pikat
1245,stechen::V,împunge,pikat
1246,stoßen::V,împinge,stokañ
1247,stehlen::V,fura,laerezh
1248,stören::V,deranja,direnkañ
1249,belästigen::V,importuna,dregasiñ
1250,verbergen::V,ascunde,skoachañ
1251,täuschen::V,amăgi,tromplañ
1252,betrügen::V,înșela,lorbañ
1253,töten::V,omorî,lazhañ
1254,wohnen::V,sta,bezañ o chom
1255,wohnen::V,locui,bezañ o chom
1256,arbeiten::V,lucra,labourat
1257,sammeln::V,aduna,dastum
1258,sammeln::V,colecționa,dastum
1259,pflücken::V,culege,kuntuilhañ
1260,jagen::V,vâna,chaseal
1261,fischen::V,pescui,pesketa
1262,fassen::V,prinde,pakañ
1263,hüten::V,paște,geota
1264,treiben::V,mână,
1265,anbinden::V,lega,stagañ
1266,füttern::V,da de mâncare,boueta
1267,melken::V,mulge,goro
1268,hacken::V,toca,difrakal
1269,hacken::V,sparge,difrakal
1270,gießen::V,uda,dourañ
1271,reifen::V,pârgui,azviñ
1272,zubereiten::V,găti,keginañ
1273,kochen::V,găti,poazhañ
1274,backen::V,coace,fritañ
1275,braten::V,coace,rostañ
1276,umrühren::V,mesteca,
1277,stricken::V,împleti,stammañ
1278,nähen::V,coase,gwriat
1279,färben::V,vopsi,livañ
1280,färben::V,colora,livañ
1281,reinigen::V,curăți,naetañ
1282,waschen::V,spăla,gwalc'hiñ
1283,abwischen::V,șterge,torchañ
1284,spülen::V,clăti,disgwalc'hiñ
1285,fegen::V,mătura,skubañ
1286,kehren::V,mătura,skubañ
1287,baden::V,se scălda,kouronkañ
1288,sich waschen::V,se spăla,en em walc'hiñ
1289,ausziehen::V,și scoate,
1290,anziehen::V,îmbrăca,
1291,sich anziehen::V,se îmbrăca,gwiskañ
1292,kämmen::V,pieptăna,kribat
1293,schmücken::V,împodobi,kinklañ
1294,sagen::V,zice,larêt
1295,sagen::V,zice,lavaret
1296,sagen::V,spune,larêt
1297,sagen::V,spune,lavaret
1298,sprechen::V,vorbi,komz
1299,reden::V,vorbi,kaozeal
1300,reden::V,discuta,kaozeal
1301,sich unterhalten::V,conversa,balbotal
1302,sich unterhalten::V,sta de vorbă,balbotal
1303,fragen::V,întreba,goulenn
1304,bitten::V,ruga,goulenn
1305,erzählen::V,spune,kontañ
1306,erzählen::V,povesti,kontañ
1307,mitteilen::V,comunica,kemenn
1308,mitteilen::V,înștiința,kemenn
1309,nennen::V,numi,anviñ
1310,nennen::V,chema,anviñ
1311,rufen::V,chema,gelver
1312,prahlen::V,se făli,fougeal
1313,übersetzen::V,traduce,treiñ
1314,denken::V,gândi,soñjal
1315,glauben::V,crede,krediñ
1316,bemerken::V,observa,apresevañ
1317,erkennen::V,cunoaște,anavout
1318,erkennen::V,recunoaște,anavout
1319,begreifen::V,pricepe,meizañ
1320,begreifen::V,înțelege,meizañ
1321,verstehen::V,înțelege,kompren
1322,lernen::V,învăța,deskiñ
1323,wissen::V,ști,gouzout
1324,sich erinnern an::V,a-și aminti de,kaout soñj e
1325,vergessen::V,uita,ankouaat
1326,messen::V,măsura,muzuliañ
1327,zählen::V,număra,kontañ
1328,rechnen::V,calcula,jedañ
1329,lesen::V,citi,lenn
1330,malen::V,picta,livañ
1331,zeichnen::V,desena,tresañ
1332,schreiben::V,scrie,skrivañ
1333,besitzen::V,avea,kaout
1334,besitzen::V,poseda,kaout
1335,kaufen::V,cumpăra,prenañ
1336,verkaufen::V,vinde,gwerzhañ
1337,bezahlen::V,plăti,paeañ
1338,bezahlen::V,achita,paeañ
1339,zahlen::V,plăti,paeañ
1340,beherrschen::V,stăpâni,mestroniañ
1341,ertragen::V,răbda,anduriñ
1342,ertragen::V,suporta,anduriñ
