,Concept_ID,az,lez
780,vor::PRP,önündə,вилик
781,hinter::PRP,arxasında,кьулухъ
782,unter::PRP,altında,кӏаник
783,durch::PRP,içindən,арадай
784,durch::PRP,içindən,-кай хкатна
785,neben::PRP,yanında,патав
786,neben::PRP,yanında,мукьув
787,zwischen::PRP,arasında,ара
788,zwischen::PRP,arasında,арада
789,wegen::PRP,üçün,гъиляй
790,wegen::PRP,ötəri,гъиляй
791,dies::PRN,bu,и
792,dies::PRN,bu,им
793,das::PRN,o,а
794,das::PRN,o,ам
795,alles::PRN,hər şey,вири
796,alles::PRN,hər şey,михьиз
797,ich::PRN,mən,за
798,ich::PRN,mən,зун
799,du::PRN,sən,вун
800,er::PRN,o,ам
801,er::PRN,o,гьа
802,wir::PRN,biz,чун
803,ihr::PRN,siz,куьн
804,sie::PRN,onlar,абур
805,was::FPRN,nə,вуч
806,wer::FPRN,kim,вуж
807,wo::FADV,harada,гьина
808,wohin::FADV,haraya,гьиниз
809,wie::FADV,necə,гьикӏ
810,warum::FADV,niyə,вучиз
811,warum::FADV,nə üçün,вучиз
812,wieviel::FNUM,neçə,шумуд
813,wieviel::FNUM,nə qədər,шумуд
814,eins::NUM,bir,са
815,zwei::NUM,iki,кьвед
816,drei::NUM,üç,пуд
817,vier::NUM,dörd,кьуд
818,fünf::NUM,beş,вад
819,sechs::NUM,altı,ругуд
820,sieben::NUM,yeddi,ирид
821,acht::NUM,səkkiz,муьжуьд
822,neun::NUM,doqquz,кӏуьд
823,zehn::NUM,on,цӏуд
824,elf::NUM,on bir,цӏусад
825,zwölf::NUM,on iki,цӏикьвед
826,zwanzig::NUM,iyirmi,къад
827,dreißig::NUM,otuz,къанницӏуд
828,vierzig::NUM,qırx,яхцӏур
829,fünfzig::NUM,əlli,яхцӏурни цӏуд
830,sechzig::NUM,altmış,пудкъад
831,siebzig::NUM,yetmiş,пудкъанни цӏуд
832,achtzig::NUM,səksən,кьудкъад
833,neunzig::NUM,doxsan,кьудкъанни цӏуд
834,hundert::NUM,yüz,виш
835,tausend::NUM,min,агъзур
836,und::CNJ,və,ва
837,oder::CNJ,ya,я
838,stehen::V,durmaq,акъвазун
839,sitzen::V,oturmaq,ацукьун
840,liegen::V,uzanmaq,къаткун
841,hängen::V,asılmaq,куьрс хьун
842,werden::V,olmaq,хьун
843,passieren::V,olmaq,хьун
844,passieren::V,baş vermək,хьун
845,beginnen::V,başlamaq,башламиш хьун
846,enden::V,bitmək,куьтягь хьун
847,wechseln::V,dəyişmək,дегиш хьун
848,aufgehen[Sonne]::V,doğmaq,экъечӏун
849,untergehen[Sonne]::V,batmaq,акӏун
850,scheinen[Sonne]::V,parlamaq,ишигь гун
851,donnern::V,guruldamaq,къукърумар авун
852,wehen::V,əsmək,
853,strömen::V,axmaq,авахьун
854,fließen::V,axmaq,авахьун
855,sich drehen::V,dönmək,элкъуьн
856,schwanken::V,yellənmək,юзун
857,schwingen::V,yellənmək,галтад хьун
858,fallen::V,düşmek,аватун
859,brennen::V,yanmaq,кун
860,brennen::V,yanmaq,ккун
861,rauchen::V,tüstüləmək,
862,regnen::V,yağmaq,къун
863,gefrieren::V,donmaq,муркӏади кьун
864,tauen::V,ərimək,цӏурун
865,schmelzen::V,ərimək,цӏурун
866,trocknen::V,qurumaq,кьурун
867,sieden::V,qaynamaq,ругун
868,faulen::V,çürümək,кутӏун
869,verfaulen::V,çürümək,чуьруьтмиш хьун
870,verfaulen::V,çürümək,кутӏун
871,reißen::V,yırtılmaq,атӏун
872,reißen::V,yırtılmaq,къазунун
873,versinken::V,batmaq,батмиш хьун
874,vergehen::V,ötmək,алатун
875,erscheinen::V,görünmək,майдандиз акъатун
876,verschwinden::V,yox olmaq,квахьун
877,sinken::V,enmək,элекьун
878,abnehmen::V,azalmaq,тӏимил хьун
879,abnehmen::V,azalmaq,гъвечӏи хьун
880,zunehmen::V,artmaq,артух хьун
881,steigen::V,yüksəlmək,хкаж хьун
882,wachsen::V,böyümək,экъечӏун
883,glänzen::V,parlamaq,цӏарцӏар гун
884,funkeln::V,parıldamaq,нур гун
885,lärmen::V,səs-küy etmək,ван авун
886,läuten::V,çalmaq,зенг ягъун
887,klingeln::V,zəng etmək,зенг ягъун
888,klirren::V,cingildəmək,зигринг авун
889,brausen::V,gurlamaq,къати хьун
890,rauschen::V,xışıldamaq,вишриш авун
891,klingen::V,səslənmək,ван авун
892,bellen::V,hürmək,элуькьун
893,heulen::V,ulamaq,къув ягъун
894,blasen::V,üfləmək,уф гун
895,pfeifen::V,fit vermek,уьфт ягъун
896,schreien::V,bağırmaq,гьараюн
897,schreien::V,qışqırmaq,гьараюн
898,stöhnen::V,inləmək,суза авун
899,zittern::V,titrəmək,зурзун
900,leben::V,yaşamaq,яшамиш хьун
901,geboren werden::V,doğmaq,хьун
902,atmen::V,nəfəs almaq,нефес чӏугун
903,trinken::V,içmek,хъун
904,essen::V,yemək,тӏуьн
905,schlucken::V,udmaq,туькьуьнун
906,müde werden::V,yorulmaq,галатун
907,müde werden::V,yorulmaq,юргъун хьун
908,einschlafen::V,yuxuya getmək,ксун
909,schlafen::V,uyumaq,ксун
910,aufwachen::V,oyanmaq,ахварай аватун
911,aufstehen::V,yuxudan durmaq,къарагъун
912,sich erholen::V,dincəlmək,ял ягъун
913,krank werden::V,xəstə olmaq,кефсуз хьун
914,krank sein::V,azarlanmaq,тӏа хьун
915,krank sein::V,xəstələnmək,тӏа хьун
916,schmerzen::V,ağrimaq,тӏа хьун
917,husten::V,öksürmək,уьгьуь ягъун
918,genesen::V,sağalmaq,сагъ хъхьун
919,sterben::V,ölmək,кьин
920,sterben::V,vəfat etmək,кьин
921,umkommen::V,həlak olmaq,терг хьун
922,sich bewegen::V,hərəkət etmək,юзун
923,sich rühren::V,tərpənmək,юзун
924,sich erheben::V,qalxmaq,къарагъун
925,sich setzen::V,oturmaq,ацукьун
926,hinfallen::V,yıxılmaq,алукьун
927,laufen::V,yerimək,къекъуьн
928,schreiten::V,addım atmaq,ккамар къачун
929,spazierengehen::V,gəzmək,сейр авун
930,eilen::V,atılmaq,тади авун
931,sich beeilen::V,tələsmək,гьерекатун
932,sausen::V,çırpmaq,чкурун
933,rennen::V,qaçmaq,катун
934,rennen::V,qaçmaq,зверун
935,springen::V,sıçramaq,хкадарун
936,klettern::V,dırmanmaq,акьахун
937,schaukeln::V,sallanmaq,
938,kriechen::V,sürünmək,капаралди фин
939,schwimmen::V,üzmek,сирнав авун
940,tauchen::V,dalmaq,кьилихъди циз вегьин
941,rudern::V,avarlamaq,кьусуйралди лодка гьалун
942,rudern::V,avarlamaq,цуьруьгъуьлдалди кӏватӏун
943,fahren::V,sürmək,фин
944,fliegen::V,uçmaq,лув гун
945,fliegen::V,uçmaq,цавай фин
946,gehen::V,getmək,фин
947,weggehen::V,getmək,хъфин
948,abfahren::V,yola düşmək,фин
949,abfahren::V,yola düşmək,рекье гьатун
950,anhalten::V,saxlamaq,акъвазун
951,hineingehen::V,girmək,гьахьун
952,eintreten::V,girmək,гьахьун
953,eintreten::V,daxil olmaq,гьахьун
954,kommen::V,gəlmək,атун
955,ankommen::V,gəlib çatmaq,атун
956,zurückkommen::V,qayıtmaq,хтун
957,bleiben::V,qalmaq,амукьун
958,warten::V,gözləmək,гуьзлемишун
959,erwarten::V,bəkləmək,вил алаз акъвазун
960,suchen::V,aramaq,къекъуьн
961,suchen::V,axtarmaq,къекъуьн
962,finden::V,tapmaq,жугъун
963,versuchen::V,çalışmaq,алахъун
964,vorbereiten::V,hazırlamaq,гьазурун
965,lieben::V,sevmək,кӏан хьун
966,mögen::V,xoşlamaq,рикӏ ацукьун
967,lachen::V,gülmək,хъуьруьн
968,rühren::V,həyəcanlandırmaq,
969,weinen::V,ağlamaq,шехьун
970,schimpfen::V,küfr etmək,сеперар гун
971,schimpfen::V,küfr etmək,экъуьгъунар авун
972,sich ärgern::V,acıqlanmaq,хъел акатун
973,sich fürchten::V,qorxmaq,кичӏе хьун
974,fürchten::V,qorxmaq,къурхутмиш хьун
975,fliehen::V,qaçmaq,катун
976,flüchten::V,qaçmaq,катун
977,sehen::V,görmək,акун
978,anschauen::V,baxmaq,вил вегьин
979,ansehen::V,baxmaq,килигун
980,hören::V,duymaq,ван хьун
981,hören::V,eşitmək,ван хьун
982,zuhören::V,dinləmək,яб гун
983,probieren::V,dadına baxmaq,дад акун
984,riechen::V,qoxlamaq,ни чӏугун
985,fühlen::V,duymaq,гьисс авун
986,scheinen::V,görünmək,
987,zu sehen sein::V,görünmək,
988,vernehmen::V,eşitmək,
989,frieren::V,üşümək,кьун
990,frieren::V,üşümək,мекьи хьун
991,tun::V,etmək,авун
992,können::V,bilmək,хьун
993,können::V,bilmək,акъакьун
994,können::V,bacarmaq,хьун
995,können::V,bacarmaq,акъакьун
996,wollen::V,istəmək,кӏан хьун
997,anfangen::V,başlamaq,башламишун
998,beenden::V,bitirmək,куьтягьун
999,aufhören::V,bitmək,акъвазун
1000,aufhören::V,qurtarmaq,акъвазун
1001,gelingen::V,müvəffəq olmaq,арадал атун
1002,geraten::V,düşmək,акъатун
1003,öffnen::V,açmaq,ахъаюн
1004,schließen::V,qapamaq,акьалун
1005,stellen::V,qoymaq,эцигун
1006,setzen::V,oturtmaq,ацукьарун
1007,legen::V,qoymaq,эцигун
1008,berühren::V,toxunmaq,хкӏурун
1009,verbinden::V,bağlamaq,гилигун
1010,bedecken::V,örtmək,кӏевун
1011,aufhängen::V,asmaq,куьрсарун
1012,anzünden::V,yandırmaq,куькӏуьрун
1013,aufheben::V,qaldırmaq,хкажун
1014,zurücklassen::V,buraxmaq,тун
1015,verlieren::V,itirmək,квадарун
1016,fallen lassen::V,düşürmək,авадрун
1017,machen::V,etmək,авун
1018,machen::V,etmək,кар авун
1019,herstellen::V,istehsal etmək,расун
1020,bauen::V,tikmək,туькӏуьрун
1021,reparieren::V,təmir etmək,расун
1022,verbessern::V,düzəltmək,хъсанрун
1023,ändern::V,dəyişdirmək,табдил авун
1024,graben::V,qazımaq,эгъуьнун
1025,beugen::V,əymək,акӏажарун
1026,beugen::V,əymək,кангур авун
1027,biegen::V,bükmək,патахъарун
1028,drehen::V,döndərmək,алчударун
1029,wenden::V,çevirmək,
1030,umdrehen::V,çevirmək,элкъуьрун
1031,heben::V,qaldırmaq,хкажун
1032,hochheben::V,qaldırmaq,хкажун
1033,ergreifen::V,tutmaq,агалчна кьун
1034,halten::V,saxlamaq,кьун
1035,drücken::V,sıxmaq,чуькьуьн
1036,schieben::V,sürmək,хуртӏ гун
1037,kratzen::V,qaşımaq,къадгъунун
1038,lecken::V,yalamaq,мез гун
1039,beißen::V,dişləmək,кӏасун
1040,abreißen::V,qoparmaq,галудун
1041,abschneiden::V,ayırmaq,атӏун
1042,binden::V,bağlamaq,
1043,stecken::V,soxmaq,сухун
1044,brechen::V,qırmaq,хун
1045,brechen::V,qırmaq,кукӏварун
1046,klopfen::V,sındırmaq,тахъ-тахъ авун
1047,hauen::V,vurmaq,ягъун
1048,kleben::V,apışdırmaq,алкӏурун
1049,kleben::V,apışdırmaq,кукӏурун
1050,reiben::V,ovmaq,тӏушунун
1051,streichen::V,sürtmək,алтадун
1052,schleifen::V,bülövləmək,кӏвенкӏв авун
1053,schneiden::V,kəsmək,атӏун
1054,rütteln::V,sirkələmək,къарсурун
1055,schütteln::V,çalxalamaq,къарсурун
1056,schwenken::V,yelləmək,элягъун
1057,schwenken::V,yelləmək,галтадун
1058,schütten::V,tökmək,цун
1059,füllen::V,doldurmaq,ацӏурун
1060,einwickeln::V,sarımaq,кутун
1061,einwickeln::V,sarımaq,элкъуьрун
1062,tragen::V,daşımaq,тухун
1063,schleppen::V,sürükləmək,галчӏурун
1064,ziehen::V,çəkmək,ялун
1065,ziehen::V,çəkmək,чӏугун
1066,aufbewahren::V,gizlətmək,хуьн
1067,werfen::V,atmaq,гадрун
1068,fangen::V,tutmaq,кьун
1069,packen::V,yaxalamaq,кьун
1070,verstecken::V,gizlətmək,кӏевун
1071,teilen::V,bölmək,паюн
1072,schicken::V,yollamaq,ракъурун
1073,schicken::V,göndərmək,ракъурун
1074,bringen::V,gətirmək,гъун
1075,hinzufügen::V,əlavə etmək,алава авун
1076,bekommen::V,almaq,къачун
1077,bekommen::V,almaq,жугъурун
1078,bekommen::V,əldə etmək,къачун
1079,bekommen::V,əldə etmək,жугъурун
1080,erhalten::V,almaq,къачун
1081,nehmen::V,almaq,къачун
1082,wählen::V,seçmək,хкягъун
1083,auswählen::V,arımaq,хкягъун
1084,bewahren::V,qorumaq,хуьн
1085,behindern::V,mane olmaq,манийвал авун
1086,verderben::V,pozmaq,чӏурун
1087,beschädigen::V,zədələmək,нукьсанвал гун
1088,zerbrechen::V,qırmaq,хун
1089,zerbrechen::V,sındırmaq,хун
1090,zerreißen::V,yırtmaq,къазунун
1091,zerstören::V,dağıtmaq,чӏурун
1092,zerstören::V,dağıtmaq,барбатӏун
1093,verbrennen::V,yandırmaq,ккун
1094,geben::V,vermək,гун
1095,reichen::V,uzatmaq,вугун
1096,reichen::V,uzatmaq,гун
1097,schenken::V,vermək,пишкеш авун
1098,versprechen::V,vəd vermək,гаф гун
1099,wünschen::V,arzulamaq,дуьа авун
1100,loben::V,tərifləmək,тариф авун
1101,küssen::V,öpmək,темен гун
1102,wiegen::V,tərpətmək,эчӏягъун
1103,zudecken::V,örtmək,гьалдун
1104,wecken::V,oyatmaq,ахварай авудун
1105,zeigen::V,göstərmək,къалурун
1106,führen::V,rəhbərlik etmək,тухун
1107,lehren::V,öyrətmək,кӏелиз тун
1108,unterrichten::V,öyrətmək,тарс гун
1109,unterrichten::V,dərs vermək,тарс гун
1110,aufziehen::V,tərbiyə etmək,тербия гун
1111,aufziehen::V,tərbiyə etmək,тербияламишун
1112,leiten::V,idarə etmək,идара авун
1113,antreiben::V,bizləmək,тади кутун
1114,lassen::V,-tırmaq,
1115,einladen::V,dəvət etmək,теклиф авун
1116,vereinigen::V,birləşdirmək,сад авун
1117,besuchen::V,baş çəkmək,кьилив атун
1118,besuchen::V,ziyarət etmək,кьилив атун
1119,treffen::V,rastlaşmaq,гьалтун
1120,treffen::V,rast gəlmək,гьалтун
1121,sich versammeln::V,toplanmaq,алтӏушун
1122,spielen::V,oynamaq,къугъун
1123,singen::V,oxumaq,лугьун
1124,singen::V,oxumaq,мани лугьун
1125,tanzen::V,oynamaq,кьуьл авун
1126,tanzen::V,rəqs etmək,кьуьл авун
1127,sich trennen::V,ayrılmaq,къакъатун
1128,verlassen::V,tərk etmək,гъил къачун
1129,retten::V,xilas etmək,къутармишун
1130,bewachen::V,gözətmək,хуьн
1131,schützen::V,qorumaq,хуьн
1132,verteidigen::V,qorumaq,хуьн
1133,sich schlagen::V,döyüşmək,кукӏун
1134,schießen::V,atmaq,акъатун
1135,schießen::V,atəş açmaq,акъатун
1136,siegen::V,yenmək,гъалиб хьун
1137,ärgern::V,acışdırmaq,хъел гъун
1138,ärgern::V,acışdırmaq,хъел кутун
1139,schlagen::V,döymək,ягъун
1140,schlagen::V,döymək,галукьарун
1141,treten::V,təpmək,кьуьл къекъягъун
1142,treten::V,təpmək,кьуьл эцягъун
1143,stechen::V,soxmaq,акьадарун
1144,stoßen::V,itələmək,эцягъун
1145,stehlen::V,çalmaq,чуьнуьхун
1146,stehlen::V,oğurlamaq,чуьнуьхун
1147,stören::V,pozmaq,хкуьрун
1148,belästigen::V,narahat etmək,хкуьрун
1149,belästigen::V,narahat etmək,азият гун
1150,verbergen::V,gizləmək,далдаламишун
1151,täuschen::V,aldatmaq,алцурарун
1152,täuschen::V,aldatmaq,алцуррун
1153,betrügen::V,aldatmaq,алцурарун
1154,betrügen::V,aldatmaq,гьарамзадавал авун
1155,töten::V,öldürmək,яна кьин
1156,wohnen::V,yaşamaq,дуланмиш хьун
1157,arbeiten::V,işləmək,кӏвалахун
1158,arbeiten::V,işləmək,кӏвалах авун
1159,arbeiten::V,çalışmaq,кӏвалахун
1160,arbeiten::V,çalışmaq,кӏвалах авун
1161,sammeln::V,yığmaq,кӏватӏун
1162,sammeln::V,toplamaq,кӏватӏун
1163,pflücken::V,qoparmaq,атӏун
1164,jagen::V,ovlamaq,гъуьрч авун
1165,fischen::V,balıq tutmaq,гъетер кьун
1166,fassen::V,tutmaq,кьун
1167,hüten::V,güdmək,чӏура хуьн
1168,treiben::V,haylamaq,гьалун
1169,anbinden::V,bağlamaq,акалун
1170,füttern::V,bəsləmək,ем гун
1171,melken::V,sağmaq,ацун
1172,hacken::V,yarmaq,куьткуьнун
1173,gießen::V,sulamaq,яд гун
1174,reifen::V,dəymək,чурун
1175,reifen::V,dəymək,агакьун
1176,zubereiten::V,bişirmək,гьазурун
1177,kochen::V,qaynatmaq,ругун
1178,backen::V,bişirmək,чурун
1179,braten::V,qızartmaq,чурун
1180,umrühren::V,qarışdırmaq,какадарун
1181,stricken::V,hörmək,хурун
1182,nähen::V,tikmək,цун
1183,färben::V,boyamaq,шир ягъун
1184,reinigen::V,təmizləmək,михьун
1185,waschen::V,yumaq,чуьхуьн
1186,abwischen::V,silmək,гуьцӏун
1187,spülen::V,çalxamaq,экъуьрун
1188,fegen::V,süpürmək,шуткун
1189,kehren::V,süpürmək,кул алтадун
1190,baden::V,çimmək,эхъуьн
1191,sich waschen::V,yuyunmaq,жендек чуьхуьн
1192,ausziehen::V,soyunmaq,хутӏунун
1193,ausziehen::V,soyunmaq,галудун
1194,anziehen::V,geymək,алукӏун
1195,sich anziehen::V,geyinmək,алукӏун
1196,sich anziehen::V,geyinmək,парталар алукӏун
1197,kämmen::V,daramaq,эвягъун
1198,schmücken::V,bəzəmək,безетмишун
1199,schmücken::V,bəzəmək,гуьрчегарун
1200,sagen::V,demək,лугьун
1201,sagen::V,söymek,лугьун
1202,sprechen::V,danışmaq,рахун
1203,reden::V,danışmaq,рахун
1204,sich unterhalten::V,söhbət etmək,ихтилат авун
1205,fragen::V,soruşmaq,жузун
1206,bitten::V,diləmək,тӏалабун
1207,bitten::V,xahiş etmək,тӏалабун
1208,erzählen::V,bəhs etmək,ахъаюн
1209,mitteilen::V,bildirmək,хабар гун
1210,nennen::V,adlandırmaq,тӏвар гун
1211,rufen::V,çağırmaq,эверун
1212,prahlen::V,öyünmək,яцӏу гафар авун
1213,übersetzen::V,tərcümə etmək,таржума авун
1214,übersetzen::V,tərcümə etmək,гафладун
1215,denken::V,düşünmək,фикир авун
1216,denken::V,fikirləşmək,фикир авун
1217,glauben::V,inanmaq,агъун
1218,bemerken::V,qeyd etmək,фикир гун
1219,erkennen::V,tanımaq,
1220,begreifen::V,anlamaq,гъавурда акьун
1221,verstehen::V,duymaq,
1222,lernen::V,öyrənmək,кӏелун
1223,wissen::V,bilmək,чир хьун
1224,wissen::V,bilmək,чирхьун
1225,sich erinnern an::V,xatırlamaq,рикӏел хуьн
1226,vergessen::V,unutmaq,рикӏелай фин
1227,vergessen::V,unutmaq,рикӏелай алатун
1228,messen::V,ölçmək,алцумун
1229,zählen::V,saymaq,гьисабун
1230,rechnen::V,hesablamaq,гьисабун
1231,lesen::V,oxumaq,кӏелун
1232,malen::V,şəkil çəkmək,кхьин
1233,malen::V,şəkil çəkmək,шикилар чӏугун
1234,zeichnen::V,cızmaq,чӏугун
1235,schreiben::V,yazmaq,кхьин
1236,besitzen::V,yiyələnmək,иеси хьун
1237,besitzen::V,malik olmaq,иеси хьун
1238,kaufen::V,satın almaq,къачун
1239,kaufen::V,satın almaq,маса къачун
1240,verkaufen::V,satmaq,гун
1241,verkaufen::V,satmaq,маса гун
1242,bezahlen::V,ödəmək,къимет гун
1243,bezahlen::V,ödəmək,эвезда авун
1244,bezahlen::V,ödəmək,гьакъи агакьрун
1245,zahlen::V,ödəmək,къимет гун
1246,zahlen::V,ödəmək,эвезда авун
1247,zahlen::V,ödəmək,гьакъи агакьрун
1248,beherrschen::V,idarə etmək,иеси хьун
1249,ertragen::V,dözmək,таб гун
