,Concept_ID,pt,kl
772,kräftig::A,forte,pissarsuaq
773,kräftig::A,poderoso,pissaq
774,kräftig::A,poderoso,pissarsuaq
775,stark::A,forte,sanngivoq
776,stark::A,robusto,sanngivoq
777,schwach::A,débil,nakuippoq
778,fett::A,gordo,pualavoq
779,schlank::A,esbelto,tuappoq
780,hübsch::A,giro,aatsialaq
781,hübsch::A,bonito,aatsialaq
782,böse::A,mau,ajorpoq
783,dumm::A,parvo,taqajak
784,dumm::A,parvo,sikkilluppoq
785,dumm::A,parvo,qaatusimasaqanngilaq
786,dumm::A,estúpido,taqajak
787,dumm::A,estúpido,sikkilluppoq
788,dumm::A,estúpido,qaatusimasaqanngilaq
789,faul::A,preguiçoso,eqiasuppoq
790,faul::A,preguiçoso,eqiattortuvoq
791,fleißig::A,aplicado,eqiasuippoq
792,fleißig::A,diligente,eqiasuippoq
793,geizig::A,avarento,iasilaarpoq
794,geizig::A,avarento,tukkuippoq
795,klug::A,prudente,mallak
796,klug::A,prudente,ittanneq
797,klug::A,prudente,kutaappoq
798,klug::A,prudente,kuttaappoq
799,klug::A,prudente,qarasagippoq
800,klug::A,inteligente,mallak
801,klug::A,inteligente,ittanneq
802,klug::A,inteligente,kutaappoq
803,klug::A,inteligente,kuttaappoq
804,klug::A,inteligente,qarasagippoq
805,geschickt::A,hábil,
806,lieb::A,caro,akisooq
807,lieb::A,querido,akisooq
808,lustig::A,alegre,piikulavoq
809,sanft::A,suave,isumagippoq
810,sanft::A,brando,isumagippoq
811,hungrig::A,faminto,kaappoq
812,hungrig::A,faminto,perlilerpoq
813,krank::A,doente,napparsimavoq
814,krank::A,enfermo,napparsimavoq
815,nackt::A,nu,
816,nackt::A,despido,
817,traurig::A,triste,aliasuppoq
818,lebendig::A,vivo,uumavoq
819,gut::A,bom,ajunngilaq
820,schlecht::A,mau,sualuppoq
821,schlecht::A,ruim,sualuppoq
822,richtig::A,justo,iluarpoq
823,richtig::A,correcto,iluarpoq
824,schlimm::A,mau,amiilaarnarpoq
825,schlimm::A,grave,amiilaarnarpoq
826,wahr::A,verdadeiro,ilumoorpoq
827,alt::A,velho,pisoqaq
828,alt::A,antigo,pisoqaq
829,neu::A,novo,nutaavoq
830,ehemalig::A,antigo,
831,alt[Lebewesen]::A,velho,utoqqaq
832,jung::A,jovem,inuusuppoq
833,jung::A,jovem,kingulliarsuk
834,arm::A,pobre,piillasoq
835,arm::A,pobre,piitsuuvoq
836,reich::A,rico,pisuuvoq
837,bekannt::A,conhecido,
838,berühmt::A,famoso,tusaamasaq
839,berühmt::A,célebre,tusaamasaq
840,fremd::A,alheio,ajasoornarpoq
841,fremd::A,estranho,ajasoornarpoq
842,verschieden::A,diverso,allatut
843,verschieden::A,diverso,tamalaat
844,verschieden::A,diferente,allatut
845,verschieden::A,diferente,tamalaat
846,nah::A,próximo,qanippoq
847,fern::A,remoto,ungasippoq
848,fern::A,distante,ungasippoq
849,linker::A,esquerdo,saamerleq
850,rechter::A,direito,innarluissut
851,anderer::A,outro,
852,erster::A,primeiro,siulleq
853,zweiter::A,segundo,qataatsup tullia
854,dritter::A,terceiro,pingajorarterut
855,letzter::A,final,kingulleq
856,letzter::A,último,kingulleq
857,allein::ADV,só,kisimiippoq
858,auf einmal::ADV,de vez,tassanngaannaq
859,zusammen::ADV,juntos,attaasa
860,zusammen::ADV,juntos,attarmik
861,lange::ADV,muito tempo,akuni
862,plötzlich::ADV,de repente,tassanngaannaq
863,sofort::ADV,imediatamente,erniinnaq
864,später::ADV,mais tarde,kingorna
865,jetzt::ADV,agora,maanna
866,jetzt::ADV,agora,massakkut
867,heute::ADV,hoje,ullumi
868,morgen::ADV,amanhã,aqagu
869,bald::ADV,logo,erniinnaq
870,bald::ADV,breve,erniinnaq
871,dann::ADV,então,taava
872,dann::ADV,depois,taava
873,gestern::ADV,ontem,ippassaq
874,einst::ADV,antigamente,ataatsimik
875,einst::ADV,antigamente,ilaanni
876,damals::ADV,então,taamani
877,damals::ADV,então,taamanikkut
878,damals::ADV,então,taassumuunakkut
879,danach::ADV,logo,taava
880,danach::ADV,depois,taava
881,vorher::ADV,antes,siornagut
882,zuerst::ADV,primeiro,
883,einmal::ADV,uma vez,ilaanni
884,einmal::ADV,uma vez,ataatsimik
885,manchmal::ADV,às vezes,qaqutigu
886,manchmal::ADV,às vezes,qaqutigut
887,oft::ADV,muitas vezes,akulikitsumik
888,immer::ADV,sempre,tamatigut
889,niemals::ADV,nunca,
890,hier::ADV,cá,maani
891,hier::ADV,aqui,maani
892,hierhin::ADV,para cá,maani
893,von hier::ADV,daqui,
894,dort::ADV,lá,
895,dort::ADV,ali,
896,dorthin::ADV,lá,ikuuna
897,dorthin::ADV,para lá,ikuuna
898,geradeaus::ADV,em frente,narlumut
899,vorwärts::ADV,avante,pilangavoc
900,rückwärts::ADV,para trás,kingumut
901,rückwärts::ADV,para trás,tunumut or tunummut
902,zurück::ADV,atrás,kingumut
903,zurück::ADV,atrás,tunumut or tunummut
904,unten::ADV,debaixo,kana
905,unten::ADV,em baixo,kana
906,hinab::ADV,para baixo,qiviu
907,oben::ADV,em cima,
908,hinauf::ADV,para cima,
909,überall::ADV,em toda parte,tamaginni
910,überall::ADV,em toda parte,tamani tamaani
911,nicht::ADV,não,
912,ein wenig::ADV,um pouco,
913,ein wenig::ADV,um bocado,
914,kaum::ADV,apenas,qaqutigorsuaq
915,sehr::ADV,muito,assut
916,so::ADV,tão,
917,so::ADV,assim,
918,noch::ADV,ainda,qeratavoq
919,nur::ADV,só,
920,nur::ADV,apenas,
921,nur::ADV,somente,
922,schon::ADV,já,taava-una
923,wieder::ADV,outra vez,kingumut
924,vergebens::ADV,em vão,angiluk
925,vor::PRP,diante de,
926,hinter::PRP,atrás de,
927,unter::PRP,sob,
928,unter::PRP,debaixo de,
929,durch::PRP,por,
930,durch::PRP,através de,
931,neben::PRP,junto de,
932,neben::PRP,ao lado de,
933,zwischen::PRP,entre,
934,wegen::PRP,por,
935,wegen::PRP,por causa de,
936,dies::PRN,isto,manna
937,dies::PRN,isto,matuma
938,das::PRN,isso,ua
939,das::PRN,aquilo,ua
940,alles::PRN,todo,
941,ich::PRN,eu,uanga
942,du::PRN,tu,illit
943,er::PRN,ele,una
944,wir::PRN,nós,uagut
945,ihr::PRN,vós,ilissi
946,ihr::PRN,vocês,ilissi
947,sie::PRN,eles,uku
948,was::FPRN,quê,aat?
949,wer::FPRN,quem,kikkut
950,wo::FADV,onde,sumi
951,wohin::FADV,aonde,sumut
952,wohin::FADV,para onde,sumut
953,wie::FADV,como,qanoq
954,warum::FADV,porquê,sooq
955,warum::FADV,por que,sooq
956,wieviel::FNUM,quanto,qassit
957,wieviel::FNUM,quanto,qanoq atsigisumik?
958,eins::NUM,um,ataaseq
959,zwei::NUM,dois,marluk
960,drei::NUM,três,pingasut
961,vier::NUM,quatro,sisamat
962,vier::NUM,quatro,qajuusat
963,fünf::NUM,cinco,tallimat
964,sechs::NUM,seis,arfineq
965,sechs::NUM,seis,arfinillit
966,sieben::NUM,sete,arfineq-marluk
967,acht::NUM,oito,arfineq pingasut
968,neun::NUM,nove,qulingiluat
969,neun::NUM,nove,arfineq sisamat
970,zehn::NUM,dez,qulit
971,elf::NUM,onze,aqqaneq
972,zwölf::NUM,doze,aqqaneq-marluk
973,zwanzig::NUM,vinte,tyve
974,dreißig::NUM,trinta,tredive
975,dreißig::NUM,trinta,pingasunik qulillit
976,vierzig::NUM,quarenta,fyrre
977,fünfzig::NUM,cinquenta,halvtreds
978,fünfzig::NUM,cinquenta,tallimanik qulillit
979,sechzig::NUM,sessenta,tres
980,siebzig::NUM,setenta,halvfjerds
981,achtzig::NUM,oitenta,firs
982,neunzig::NUM,noventa,halvfems
983,hundert::NUM,cem,et hundrede
984,hundert::NUM,cento,et hundrede
985,tausend::NUM,mil,et tusinde
986,und::CNJ,e,aamma
987,oder::CNJ,ou,imalluunnit
988,stehen::V,estar em pé,sikingavoq
989,sitzen::V,estar sentado,ingippoq
990,liegen::V,jazer,nalavoq
991,liegen::V,jazer,aqupivoq
992,liegen::V,estar deitado,nalavoq
993,liegen::V,estar deitado,aqupivoq
994,hängen::V,pender,nivinngarpaa
995,hängen::V,estar pendurado,nivinngarpaa
996,werden::V,tornar-se,pinngorpoq
997,passieren::V,acontecer,pivoq
998,beginnen::V,começar,aallarnerpaa
999,enden::V,acabar,naggaserpaa
1000,enden::V,terminar,naggaserpaa
1001,wechseln::V,variar,immikkut ilivoq
1002,wechseln::V,alternar,immikkut ilivoq
1003,aufgehen[Sonne]::V,nascer,
1004,untergehen[Sonne]::V,pôr-se,ilioqqaasoq
1005,scheinen[Sonne]::V,brilhar,qinnorpoq
1006,scheinen[Sonne]::V,brilhar,qinngorpoq
1007,donnern::V,trovejar,kalleq
1008,wehen::V,soprar,timmivoq
1009,strömen::V,correr,
1010,fließen::V,fluir,
1011,sich drehen::V,girar,ipippaa
1012,schwanken::V,oscilar,aalavoq
1013,schwingen::V,vibrar,issakajaat or issakatsiaarut
1014,fallen::V,cair,quasivaa
1015,brennen::V,arder,seerpoq
1016,brennen::V,arder,uuppaa
1017,rauchen::V,fumegar,pujoorpoq
1018,regnen::V,chover,siallerpoq
1019,gefrieren::V,gelar,qiulerpoq
1020,gefrieren::V,congelar,qiulerpoq
1021,tauen::V,derreter,aappoq
1022,tauen::V,descongelar,aappoq
1023,schmelzen::V,fundir-se,aappoq
1024,schmelzen::V,fundir-se,aatsippaa
1025,trocknen::V,secar,panerserpaa
1026,sieden::V,ferver,qalappoq
1027,faulen::V,estragar-se,
1028,verfaulen::V,apodrecer,
1029,reißen::V,romper-se,qulli
1030,reißen::V,romper-se,alittorpaa
1031,reißen::V,romper-se,kimillanneq
1032,versinken::V,afundar-se,kivivaa
1033,versinken::V,afundar-se,apparpoq
1034,vergehen::V,passar,qaangerpaa
1035,vergehen::V,passar,sarsuppoq
1036,erscheinen::V,aparecer,takutippoq
1037,verschwinden::V,desaparecer,
1038,sinken::V,descer,kivivaa
1039,sinken::V,descer,apparpoq
1040,abnehmen::V,diminuir,ikillipput
1041,abnehmen::V,decrescer,ikillipput
1042,zunehmen::V,crescer,allisippaa
1043,zunehmen::V,aumentar,allisippaa
1044,steigen::V,subir,allisippaa
1045,wachsen::V,crescer,allivoq
1046,glänzen::V,brilhar,qinngorpoq
1047,glänzen::V,brilhar,qinnorpoq
1048,funkeln::V,cintilar,uisorilavoq
1049,lärmen::V,fazer barulho,
1050,läuten::V,chocalhar,avilualaarpoq
1051,klingeln::V,tocar,aviluarpoq
1052,klingeln::V,tocar,aviluarpaluppoq
1053,klirren::V,tinir,
1054,brausen::V,bramar,ittuk
1055,brausen::V,bramar,ittuppoq
1056,brausen::V,bramar,ittuppaluppoq
1057,rauschen::V,murmurar,
1058,rauschen::V,rumorejar,
1059,klingen::V,soar,
1060,bellen::V,ladrar,qiluppoq
1061,heulen::V,uivar,maarpoq
1062,heulen::V,uivar,maalavoq
1063,heulen::V,uivar,miaggoorpoq
1064,blasen::V,soprar,aporneq
1065,pfeifen::V,assobiar,siggartartitsivoq
1066,pfeifen::V,assobiar,siorsulavoq
1067,schreien::V,gritar,suaarpoq
1068,stöhnen::V,gemer,nipiliorpoq
1069,stöhnen::V,gemer,nipilliorpoq
1070,zittern::V,tremer,qarsulivik
1071,leben::V,viver,inuuvoq
1072,geboren werden::V,nascer,inuuvoq
1073,geboren werden::V,nascer,inunngorpoq
1074,atmen::V,respirar,anersaarpoq
1075,trinken::V,beber,imerpoq
1076,essen::V,comer,tamorpoq
1077,schlucken::V,engolir,tuluarnaq
1078,müde werden::V,cansar-se,
1079,einschlafen::V,adormecer,sinippoq
1080,schlafen::V,dormir,sinik
1081,aufwachen::V,acordar,iterpoq
1082,aufwachen::V,acordar,eqqumavoq
1083,aufstehen::V,levantar-se,makippoq
1084,sich erholen::V,descansar,qasuerserpoq
1085,krank werden::V,adoecer,
1086,krank werden::V,ficar doente,
1087,krank sein::V,estar doente,
1088,schmerzen::V,doer,anneraa
1089,schmerzen::V,doer,annernarpoq
1090,husten::V,tossir,quersorpoq
1091,genesen::V,convalescer,ajunngissivoq
1092,genesen::V,convalescer,ilisimmarpoq
1093,genesen::V,convalescer,ilorrippoq
1094,sterben::V,morrer,toquvoq
1095,umkommen::V,perecer,
1096,sich bewegen::V,mover-se,ingerlavoq
1097,sich rühren::V,mexer-se,
1098,sich erheben::V,levantar-se,
1099,sich setzen::V,sentar-se,ingippoq
1100,hinfallen::V,cair,
1101,laufen::V,andar,arpappoq
1102,laufen::V,caminhar,arpappoq
1103,schreiten::V,andar,ingerlavoq
1104,schreiten::V,caminhar,ingerlavoq
1105,spazierengehen::V,passear,utertakajaarpoq
1106,spazierengehen::V,passear,utertakattajaarpoq
1107,eilen::V,apressar-se,qaa qaa
1108,eilen::V,apressar-se,qiilasaarpoq
1109,eilen::V,apressar-se,ingerlasaarpaa
1110,sich beeilen::V,apressar-se,tuaviorpoq
1111,sich beeilen::V,despachar-se,tuaviorpoq
1112,sausen::V,correr,uiguut
1113,rennen::V,correr,igivoq
1114,springen::V,saltar,upernassaq
1115,klettern::V,trepar,pilaakkeerpoq
1116,schaukeln::V,baloiçar,aalavoq
1117,kriechen::V,rastejar,
1118,kriechen::V,arrastar-se,
1119,schwimmen::V,nadar,naluppoq
1120,tauchen::V,mergulhar,allorpoq
1121,rudern::V,remar,ipuppaa
1122,fahren::V,ir,qimusserpoq
1123,fliegen::V,voar,timmivoq
1124,gehen::V,ir,
1125,gehen::V,andar,
1126,weggehen::V,partir,piiarpoq
1127,weggehen::V,ir-se embora,piiarpoq
1128,abfahren::V,sair,
1129,abfahren::V,partir,
1130,anhalten::V,parar,unitsippaa
1131,hineingehen::V,entrar,timaappaa
1132,eintreten::V,entrar,allattorpaa
1133,kommen::V,vir,qaa-
1134,kommen::V,vir,pivaa
1135,ankommen::V,chegar,tikippoq
1136,zurückkommen::V,voltar,angerlarpoq
1137,zurückkommen::V,regressar,angerlarpoq
1138,bleiben::V,ficar,uninngavoq
1139,bleiben::V,permanecer,uninngavoq
1140,warten::V,esperar,paavoq
1141,warten::V,esperar,utaqqivoq
1142,erwarten::V,esperar,
1143,erwarten::V,aguardar,
1144,suchen::V,buscar,nivivaa
1145,suchen::V,procurar,nivivaa
1146,finden::V,achar,nanivaa
1147,finden::V,encontrar,nanivaa
1148,versuchen::V,tentar,uuppaa
1149,versuchen::V,tentar,ussersarpaa
1150,vorbereiten::V,preparar,piareersarpaa
1151,lieben::V,amar,asavaa
1152,lieben::V,querer,asavaa
1153,mögen::V,gostar de,akaaraa
1154,lachen::V,rir,
1155,lachen::V,rir-se,
1156,rühren::V,comover,qeerlerpaa
1157,weinen::V,chorar,qiavoq
1158,schimpfen::V,ralhar,qatimaarpoq
1159,sich ärgern::V,zangar-se,ugguutigaa
1160,sich fürchten::V,ter medo de,eqqanaarpoq
1161,sich fürchten::V,ter receio de,eqqanaarpoq
1162,fürchten::V,temer,ersigaa
1163,fürchten::V,recear,ersigaa
1164,fliehen::V,fugir,qimaavoq
1165,flüchten::V,refugiar-se,allikarfigaa
1166,sehen::V,ver,isigaa
1167,anschauen::V,olhar,
1168,ansehen::V,mirar,alaatsinaappaa
1169,hören::V,ouvir,tusarpaa
1170,zuhören::V,escutar,naalappoq
1171,probieren::V,provar,
1172,probieren::V,saborear,
1173,riechen::V,cheirar,tipippoq
1174,fühlen::V,sentir,misigaa
1175,scheinen::V,parecer,takutippoq
1176,zu sehen sein::V,estar à vista,
1177,vernehmen::V,ouvir,
1178,frieren::V,ter frio,qiiavoq
1179,tun::V,fazer,iliorpoq
1180,können::V,saber,
1181,wollen::V,querer,piumavaa
1182,anfangen::V,iniciar,pilerpoq
1183,beenden::V,acabar,naggaserpaa
1184,beenden::V,terminar,naggaserpaa
1185,aufhören::V,cessar,naammatsippaa
1186,aufhören::V,desistir,naammatsippaa
1187,gelingen::V,sair bem,
1188,gelingen::V,dar bom resultado,
1189,geraten::V,sair,
1190,geraten::V,dar resultado,
1191,öffnen::V,abrir,ammarpaa
1192,schließen::V,fechar,matuaa
1193,stellen::V,pôr,ilivaa
1194,stellen::V,pôr,iliorarpai
1195,stellen::V,pôr,ilioqqarpai
1196,stellen::V,colocar,ilivaa
1197,stellen::V,colocar,iliorarpai
1198,stellen::V,colocar,ilioqqarpai
1199,setzen::V,pôr,iliorarpai
1200,setzen::V,pôr,ilioqqarpai
1201,setzen::V,meter,iliorarpai
1202,setzen::V,meter,ilioqqarpai
1203,legen::V,pôr,ilivaa
1204,legen::V,meter,ilivaa
1205,berühren::V,tocar,attorpaa
1206,verbinden::V,unir,taperserpaa
1207,verbinden::V,ligar,taperserpaa
1208,bedecken::V,cobrir,iikkerpaa
1209,bedecken::V,cobrir,iikkersorpaa
1210,aufhängen::V,pendurar,inivaa
1211,aufhängen::V,pendurar,iniorarpai
1212,anzünden::V,acender,saggaavoq
1213,aufheben::V,apanhar,allisippaa
1214,aufheben::V,levantar,allisippaa
1215,zurücklassen::V,deixar,aallarpoq
1216,verlieren::V,perder,annaavaa
1217,fallen lassen::V,deixar cair,nakkaavaa
1218,machen::V,fazer,iliorpoq
1219,herstellen::V,produzir,anillatsippaa
1220,bauen::V,edificar,marrarterpaa
1221,bauen::V,construir,marrarterpaa
1222,reparieren::V,reparar,iluarsaappaa
1223,reparieren::V,consertar,iluarsaappaa
1224,verbessern::V,melhorar,naqqippaa
1225,ändern::V,mudar,
1226,ändern::V,alterar,
1227,graben::V,cavar,assappaa
1228,beugen::V,curvar,qappappoq
1229,biegen::V,vergar,qappappoq
1230,drehen::V,girar,
1231,wenden::V,virar,assappaa
1232,wenden::V,virar,assakarpoq
1233,wenden::V,voltar,assappaa
1234,wenden::V,voltar,assakarpoq
1235,umdrehen::V,virar,assakartippaa
1236,umdrehen::V,revolver,assakartippaa
1237,heben::V,levantar,kivippaa
1238,hochheben::V,erguer,kissumiarpaa
1239,hochheben::V,levantar,kissumiarpaa
1240,ergreifen::V,apanhar,isaappaa
1241,ergreifen::V,apanhar,isaguppaa
1242,halten::V,segurar,minarpaa
1243,drücken::V,apertar,naqittaat
1244,schieben::V,empurrar,
1245,kratzen::V,raspar,qitsuppaa
1246,lecken::V,lamber,aluppaa
1247,beißen::V,morder,kiivaa
1248,abreißen::V,arrancar,aqqarpaa
1249,abreißen::V,arrancar,isaterpaa
1250,abschneiden::V,talhar,kipivaa
1251,binden::V,ligar,kakkersarpaa
1252,stecken::V,meter,kussunneq
1253,stecken::V,enfiar,kussunneq
1254,brechen::V,romper,nallorpaa
1255,brechen::V,quebrar,nallorpaa
1256,klopfen::V,bater,pattappaa
1257,hauen::V,bater,aqivaa
1258,kleben::V,colar,qaappoq
1259,reiben::V,esfregar,tagiarpaa
1260,reiben::V,esfregar,tangiarpaa
1261,streichen::V,barrar,erlerpoq
1262,schleifen::V,afiar,sequppaa
1263,schneiden::V,cortar,uullivoq
1264,rütteln::V,sacudir,
1265,schütteln::V,abanar,aalavoq
1266,schütteln::V,sacudir,aalavoq
1267,schwenken::V,agitar,issarpoq
1268,schütten::V,deitar,
1269,füllen::V,encher,immerpaa
1270,einwickeln::V,envolver,immoqquserpaa
1271,einwickeln::V,embrulhar,immoqquserpaa
1272,tragen::V,levar,maqippaa
1273,tragen::V,levar,assartorpoq
1274,tragen::V,trazer,maqippaa
1275,tragen::V,trazer,assartorpoq
1276,schleppen::V,arrastar,assartorpoq
1277,ziehen::V,puxar,kalippaa
1278,ziehen::V,puxar,kalissarpoq
1279,aufbewahren::V,guardar,toqqorpaa
1280,aufbewahren::V,conservar,toqqorpaa
1281,werfen::V,lançar,kuivaa
1282,fangen::V,apanhar,anguaa
1283,packen::V,agarrar,
1284,verstecken::V,esconder,anngigaa
1285,teilen::V,partir,agguut
1286,teilen::V,partir,agguusersorpaa
1287,teilen::V,dividir,agguut
1288,teilen::V,dividir,agguusersorpaa
1289,schicken::V,enviar,nassiuppaa
1290,bringen::V,trazer,aggiuppaa
1291,bringen::V,trazer,nassataraa
1292,hinzufügen::V,acrescentar,
1293,bekommen::V,obter,tiguaa
1294,erhalten::V,receber,tiguaa
1295,nehmen::V,tomar,pivoq
1296,nehmen::V,tomar,tiguaa
1297,wählen::V,eleger,
1298,wählen::V,escolher,
1299,auswählen::V,escolher,
1300,auswählen::V,seleccionar,
1301,bewahren::V,guardar,sukkunik simerserpaa
1302,bewahren::V,conservar,sukkunik simerserpaa
1303,behindern::V,impedir,
1304,verderben::V,estragar,asiutippaa
1305,verderben::V,estragar,piuneerunnerit
1306,verderben::V,corromper,asiutippaa
1307,verderben::V,corromper,piuneerunnerit
1308,beschädigen::V,danificar,
1309,zerbrechen::V,romper,ukuvoq
1310,zerbrechen::V,quebrar,ukuvoq
1311,zerreißen::V,rasgar,tisavaa
1312,zerreißen::V,rasgar,alittorpaa
1313,zerstören::V,destruir,aserorpaa
1314,verbrennen::V,queimar,seerpoq
1315,geben::V,dar,pivoq
1316,reichen::V,passar,
1317,schenken::V,oferecer,
1318,versprechen::V,prometer,neriorsorpaa
1319,wünschen::V,desejar,kissaat
1320,loben::V,louvar,nersorpaa
1321,loben::V,louvar,nersornaat
1322,küssen::V,beijar,kunippaa
1323,küssen::V,beijar,kunissorpaa
1324,wiegen::V,embalar,
1325,zudecken::V,tapar,majorpaa
1326,zudecken::V,cobrir,majorpaa
1327,wecken::V,acordar,itersarpaa
1328,wecken::V,despertar,itersarpaa
1329,zeigen::V,mostrar,tikkuuppaa
1330,führen::V,guiar,tasissiuppaa
1331,führen::V,guiar,ilitsersorpaa
1332,führen::V,guiar,tasissersuuppaa
1333,führen::V,conduzir,tasissiuppaa
1334,führen::V,conduzir,ilitsersorpaa
1335,führen::V,conduzir,tasissersuuppaa
1336,lehren::V,ensinar,ilinniartippaa
1337,unterrichten::V,instruir,ajoqerpaa
1338,unterrichten::V,instruir,ajoqersorpaa
1339,unterrichten::V,instruir,ilinniartitsivoq
1340,aufziehen::V,criar,inororsarpaa
1341,leiten::V,dirigir,iluatsippaa
1342,leiten::V,conduzir,iluatsippaa
1343,antreiben::V,impelir,ikusimmippaa
1344,lassen::V,fazer,
1345,einladen::V,convidar,qaaqquaa
1346,einladen::V,convidar,qaasarpaa
1347,vereinigen::V,unir,taperserpaa
1348,vereinigen::V,reunir,taperserpaa
1349,besuchen::V,ir ver,tikeraarpaa
1350,besuchen::V,visitar,tikeraarpaa
1351,treffen::V,encontrar,aporappaa
1352,sich versammeln::V,reunir-se,majorpoq
1353,spielen::V,jogar,pinnguarpoq
1354,spielen::V,brincar,pinnguarpoq
1355,singen::V,cantar,erinarsorpoq
1356,tanzen::V,bailar,qitippoq
1357,sich trennen::V,apartar-se,immikkoortippaa
1358,verlassen::V,deixar,
1359,verlassen::V,abandonar,
1360,retten::V,salvar,annaappaa
1361,bewachen::V,vigiar,
1362,bewachen::V,guardar,
1363,schützen::V,proteger,eriagaa
1364,schützen::V,proteger,pineqartaalivaa
1365,verteidigen::V,defender,
1366,sich schlagen::V,brigar,
1367,sich schlagen::V,bater-se,
1368,schießen::V,disparar,aallaavaa
1369,schießen::V,disparar,piseriuppaa
1370,siegen::V,vencer,
1371,ärgern::V,irritar,ninngassarpaa
1372,ärgern::V,irritar,ninngassaarpaa
1373,ärgern::V,aborrecer,ninngassarpaa
1374,ärgern::V,aborrecer,ninngassaarpaa
1375,schlagen::V,bater,unatarpaa
1376,treten::V,pisar,tukerpoq
1377,stechen::V,picar,iguppaa
1378,stechen::V,picar,qasilippoq
1379,stoßen::V,empurrar,ikuserpaa
1380,stoßen::V,empurrar,ikusimmippaa
1381,stehlen::V,furtar,tillippaa
1382,stören::V,perturbar,akornuserpaa
1383,belästigen::V,incomodar,
1384,belästigen::V,importunar,
1385,verbergen::V,ocultar,anngigaa
1386,verbergen::V,esconder,anngigaa
1387,täuschen::V,iludir,
1388,täuschen::V,enganar,
1389,betrügen::V,burlar,peqquserluttuliorfigaa
1390,betrügen::V,enganar,peqquserluttuliorfigaa
1391,töten::V,matar,maappaa
1392,töten::V,matar,toquppaa
1393,wohnen::V,morar,najugaqarpoq
1394,arbeiten::V,trabalhar,sulivoq
1395,sammeln::V,recolher,katersorpai
1396,sammeln::V,coleccionar,katersorpai
1397,pflücken::V,colher,
1398,jagen::V,caçar,piniarpoq
1399,fischen::V,pescar,aalisarpoq
1400,fassen::V,apanhar,
1401,hüten::V,guardar,
1402,treiben::V,conduzir,
1403,anbinden::V,atar,qilerut
1404,anbinden::V,atar,qilersorpaa
1405,anbinden::V,atar,ungerlatserpaa
1406,füttern::V,dar de comer a,nerlerpaa
1407,melken::V,ordenhar,
1408,hacken::V,rachar,
1409,gießen::V,regar,imerterpaa
1410,reifen::V,amadurecer,
1411,zubereiten::V,preparar,
1412,kochen::V,cozer,igavoq
1413,backen::V,cozer,
1414,braten::V,assar,siappaa
1415,braten::V,fritar,siappaa
1416,umrühren::V,remexer,qeerlerpaa
1417,stricken::V,tricotar,
1418,stricken::V,fazer malha,
1419,nähen::V,coser,
1420,nähen::V,costurar,
1421,färben::V,tingir,misuppaa
1422,färben::V,colorir,misuppaa
1423,reinigen::V,limpar,sanniarpaa
1424,reinigen::V,purificar,sanniarpaa
1425,waschen::V,lavar,asappaa
1426,abwischen::V,limpar,saligarpaa
1427,abwischen::V,limpar,saligartorpaa
1428,abwischen::V,esfregar,saligarpaa
1429,abwischen::V,esfregar,saligartorpaa
1430,spülen::V,lavar,
1431,spülen::V,enxaguar,
1432,fegen::V,varrer,sanngiarpaa
1433,kehren::V,varrer,
1434,baden::V,banhar,uffarpoq
1435,baden::V,tomar banho,uffarpoq
1436,sich waschen::V,lavar-se,uffarpoq
1437,ausziehen::V,despir,annoraajarpaa
1438,anziehen::V,vestir,ativaa
1439,anziehen::V,vestir,atitippaa
1440,sich anziehen::V,vestir-se,atisalersorpoq
1441,kämmen::V,pentear,
1442,schmücken::V,adornar,
1443,sagen::V,dizer,oqarpoq
1444,sprechen::V,falar,oqaluttarpoq
1445,reden::V,falar,oqaluppoq
1446,sich unterhalten::V,conversar,
1447,fragen::V,perguntar,aperaa
1448,bitten::V,pedir,aperaa
1449,bitten::V,pedir,qinnuigaa
1450,erzählen::V,contar,oqaluttuaraa
1451,mitteilen::V,comunicar,oqalualaarpoq
1452,mitteilen::V,participar,oqalualaarpoq
1453,nennen::V,nomear,
1454,nennen::V,apelidar,
1455,rufen::V,chamar,qaaqquaa
1456,prahlen::V,gabar-se,oqqartuvoq
1457,prahlen::V,gabar-se,oqallortuvoq
1458,prahlen::V,vangloriar-se,oqqartuvoq
1459,prahlen::V,vangloriar-se,oqallortuvoq
1460,übersetzen::V,traduzir,ikaarpoq
1461,übersetzen::V,traduzir,nutserpaa
1462,denken::V,pensar,isumaqarpoq
1463,glauben::V,crer,upperaa
1464,glauben::V,crer,isumaqarpoq
1465,bemerken::V,notar,
1466,bemerken::V,observar,
1467,erkennen::V,reconhecer,ilisaraa
1468,begreifen::V,apreender,
1469,begreifen::V,compreender,
1470,verstehen::V,entender,paasivaa
1471,verstehen::V,compreender,paasivaa
1472,lernen::V,aprender,ilinniarpoq
1473,wissen::V,saber,nalunngilaa
1474,sich erinnern an::V,lembrar-se de,eqqaavaa
1475,sich erinnern an::V,recordar-se de,eqqaavaa
1476,vergessen::V,esquecer,puiorpaa
1477,messen::V,medir,ussersarpaa
1478,zählen::V,contar,kisitsivoq
1479,rechnen::V,calcular,kisitsivoq
1480,lesen::V,ler,atuarpoq
1481,malen::V,pintar,qalipappaa
1482,zeichnen::V,desenhar,
1483,schreiben::V,escrever,allappoq
1484,besitzen::V,possuir,
1485,kaufen::V,comprar,pisiaraa
1486,verkaufen::V,vender,akigaa
