,Concept_ID,sq,cy
793,bald::ADV,shpejt,gyda hyn
794,bald::ADV,së shpejti,yn fuan
795,bald::ADV,së shpejti,gyda hyn
796,dann::ADV,pastaj,yna
797,dann::ADV,pastaj,y pryd hwnnw
798,gestern::ADV,dje,ddoe
799,einst::ADV,dikur,gynt
800,damals::ADV,atëherë,ar y pryd
801,damals::ADV,atëherë,bryd hynny
802,danach::ADV,mandej,wedyn
803,vorher::ADV,më parë,o'r blaen
804,zuerst::ADV,së pari,yn gyntaf
805,einmal::ADV,njëherë,unwaith
806,manchmal::ADV,nganjëherë,weithiau
807,manchmal::ADV,nganjëherë,ar brydiau
808,oft::ADV,shpesh,yn aml
809,oft::ADV,shpesh,yn fynych
810,immer::ADV,përherë,bob amser
811,immer::ADV,gjithnjë,bob amser
812,niemals::ADV,kurrë,ni ... byth
813,niemals::ADV,kurrë,ni ... erioed
814,niemals::ADV,asnjëherë,ni ... byth
815,niemals::ADV,asnjëherë,ni ... erioed
816,hier::ADV,këtu,yma
817,hierhin::ADV,knej,hyd yma
818,von hier::ADV,që këtej,oddi yma
819,von hier::ADV,prej këtej,oddi yma
820,dort::ADV,aty,acw
821,dort::ADV,atje,acw
822,dorthin::ADV,anej,tuag yno
823,geradeaus::ADV,drejt,syth ymlaen
824,vorwärts::ADV,mbroth,ymlaen
825,vorwärts::ADV,përpara,ymlaen
826,rückwärts::ADV,mbrapsht,yn ôl
827,zurück::ADV,prapa,yn ôl
828,zurück::ADV,mbrapsht,yn ôl
829,unten::ADV,poshtë,isod
830,unten::ADV,poshtë,oddi tanodd
831,hinab::ADV,përposh,i lawr
832,hinab::ADV,përposh,i waered
833,oben::ADV,lart,fry
834,oben::ADV,sipër,fry
835,hinauf::ADV,lart,i fyny
836,hinauf::ADV,lart,i'r lan
837,hinauf::ADV,përpjetë,i fyny
838,hinauf::ADV,përpjetë,i'r lan
839,überall::ADV,kudo,ym mhobman
840,nicht::ADV,s',ni
841,nicht::ADV,s',nid
842,nicht::ADV,nuk,ni
843,nicht::ADV,nuk,nid
844,ein wenig::ADV,një tis,tipyn
845,ein wenig::ADV,një tis,ychydig
846,kaum::ADV,mezi,prin
847,sehr::ADV,fort,iawn
848,sehr::ADV,shumë,iawn
849,so::ADV,ashtu,fel
850,so::ADV,ashtu,felly
851,so::ADV,kështu,fel
852,so::ADV,kështu,felly
853,noch::ADV,ende,eto
854,noch::ADV,akoma,eto
855,nur::ADV,vetëm,yn unig
856,schon::ADV,tashmë,eisoes
857,schon::ADV,tashmë,yn barod
858,wieder::ADV,përsëri,drachefn
859,vergebens::ADV,kot,yn ofer
860,vor::PRP,para,o flaen
861,hinter::PRP,prapa,ar ôl
862,hinter::PRP,mbrapa,ar ôl
863,unter::PRP,nën,islaw
864,durch::PRP,nëpër,trwy
865,neben::PRP,pranë,ar bwys
866,neben::PRP,përbri,ar bwys
867,zwischen::PRP,midis,rhwng
868,zwischen::PRP,midis,cydrhwng
869,zwischen::PRP,ndërmjet,rhwng
870,zwischen::PRP,ndërmjet,cydrhwng
871,wegen::PRP,për,o achos
872,wegen::PRP,për,oherwydd
873,dies::PRN,ky,hyn
874,das::PRN,ky,hynny
875,alles::PRN,gjithçka,popeth
876,ich::PRN,unë,fi
877,du::PRN,ti,ti
878,er::PRN,ai,fe
879,wir::PRN,ne,ni
880,ihr::PRN,ju,chi
881,sie::PRN,ata,hwy
882,was::FPRN,ç',pa beth
883,was::FPRN,çfarë,pa beth
884,wer::FPRN,kush,pwy
885,wo::FADV,ku,ble
886,wo::FADV,ku,ym mha le
887,wohin::FADV,për ku,i ble
888,wohin::FADV,për ku,i ba le
889,wie::FADV,si,sut
890,warum::FADV,pse,pam
891,warum::FADV,përse,pam
892,wieviel::FNUM,sa,faint
893,eins::NUM,një,un
894,zwei::NUM,dy,dau
895,drei::NUM,tre,tri
896,vier::NUM,katër,pedwar
897,fünf::NUM,pesë,pump
898,sechs::NUM,gjashtë,chwech
899,sieben::NUM,shtatë,saith
900,acht::NUM,tetë,wyth
901,neun::NUM,nëntë,naw
902,zehn::NUM,dhjetë,deg
903,elf::NUM,njëmbëdhjetë,un ar ddeg
904,zwölf::NUM,dymbëdhjetë,deuddeg
905,zwölf::NUM,dymbëdhjetë,un deg dau
906,zwanzig::NUM,njëzet,ugain
907,dreißig::NUM,tridhjetë,tri deg
908,dreißig::NUM,tridhjetë,deg ar hugain
909,vierzig::NUM,dyzet,deugain
910,fünfzig::NUM,pesëdhjetë,hanner cant
911,sechzig::NUM,gjashtëdhjetë,chwe deg
912,siebzig::NUM,shtatëdhjetë,saith deg
913,siebzig::NUM,shtatëdhjetë,deg a thrigain
914,achtzig::NUM,tetëdhjetë,wyth deg
915,achtzig::NUM,tetëdhjetë,pedar ugain
916,neunzig::NUM,nëntëdhjetë,naw deg
917,neunzig::NUM,nëntëdhjetë,deg a phedwar ugain
918,hundert::NUM,qind,cant
919,tausend::NUM,mijë,mil
920,und::CNJ,e,a
921,und::CNJ,dhe,a
922,oder::CNJ,a,neu
923,oder::CNJ,apo,neu
924,stehen::V,rri,sefyll
925,sitzen::V,rri,eistedd
926,liegen::V,rri shtrirë,gorwedd
927,hängen::V,varem,hongian
928,werden::V,bëhem,dod yn
929,werden::V,bëhem,mynd yn
930,passieren::V,ndodh,digwydd
931,beginnen::V,filloj,cychwyn
932,enden::V,përfundoj,gorffen
933,wechseln::V,ndërroj,newid
934,aufgehen[Sonne]::V,hapem,codi
935,untergehen[Sonne]::V,hyj,machlud
936,untergehen[Sonne]::V,perëndoj,machlud
937,scheinen[Sonne]::V,ndriçoj,tywynnu
938,donnern::V,gjëmoj,taranu
939,donnern::V,bubulloj,taranu
940,wehen::V,fryj,chwythu
941,strömen::V,derdh,ffrydio
942,fließen::V,rrjedh,llifo
943,sich drehen::V,rrotullohem,troi
944,sich drehen::V,rrotullohem,cylchdroi
945,schwanken::V,dyzoj,siglo
946,schwingen::V,dridhem,siglo
947,fallen::V,bie,cwympo
948,brennen::V,digjem,llosgi
949,rauchen::V,nxjerr tym,mygu
950,regnen::V,bie shi,glawio
951,gefrieren::V,ngrij,rhewi
952,tauen::V,shkrij,toddi
953,tauen::V,shkrij,meirioli
954,schmelzen::V,shkrij,toddi
955,trocknen::V,thaj,sychu
956,sieden::V,ziej,berwi
957,faulen::V,kalbem,pydru
958,faulen::V,kalbem,braenu
959,faulen::V,prishem,pydru
960,faulen::V,prishem,braenu
961,verfaulen::V,kalbem,pydru
962,verfaulen::V,kalbem,dadfeilio
963,reißen::V,grisem,clecian
964,reißen::V,grisem,torri'n glats
965,reißen::V,shqyhem,clecian
966,reißen::V,shqyhem,torri'n glats
967,versinken::V,humboj,suddo
968,vergehen::V,kaloj,myned heibio
969,vergehen::V,kaloj,pasio
970,erscheinen::V,dukem,ymddangos
971,verschwinden::V,zhdukem,diflannu
972,sinken::V,ulem,syrthio
973,abnehmen::V,pakësohem,lleihau
974,abnehmen::V,zvogëlohem,lleihau
975,zunehmen::V,shtohem,cynyddu
976,steigen::V,rritem,codi
977,wachsen::V,rritem,tyfu
978,glänzen::V,vezulloj,disgleirio
979,funkeln::V,xixoj,pefrio
980,funkeln::V,xixëlloj,pefrio
981,lärmen::V,oshtij,cadw sŵn
982,lärmen::V,oshtij,gwneud twrw
983,lärmen::V,zhurmoj,cadw sŵn
984,lärmen::V,zhurmoj,gwneud twrw
985,läuten::V,bie,canu
986,klingeln::V,i bie ziles,canu
987,klingeln::V,i bie ziles,seinio
988,klirren::V,kërcëlloj,tincian
989,brausen::V,gjëmoj,rhuo
990,rauschen::V,fëshfërij,siffrwd
991,rauschen::V,fëshfërij,chwithrwd
992,klingen::V,tingëlloj,seinio
993,bellen::V,leh,cyfarth
994,heulen::V,ulërij,udo
995,heulen::V,ulërij,oernadu
996,blasen::V,fryj,chwythu
997,pfeifen::V,fishkëllej,chwibanu
998,schreien::V,bërtas,gweiddi
999,schreien::V,bërtas,bloeddio
1000,stöhnen::V,rënkoj,griddfan
1001,zittern::V,trembem,crynu
1002,leben::V,rroj,byw
1003,leben::V,jetoj,byw
1004,geboren werden::V,lind,cael eich geni
1005,atmen::V,marr frymë,anadlu
1006,trinken::V,pi,yfed
1007,essen::V,ha,bwyta
1008,schlucken::V,gëlltis,llyncu
1009,schlucken::V,kapërdij,llyncu
1010,müde werden::V,lodhem,blino
1011,einschlafen::V,bie të fle,mynd i gysgu
1012,einschlafen::V,bie të fle,syrthio i gysgu
1013,schlafen::V,fle,huno
1014,schlafen::V,fle,cysgu
1015,aufwachen::V,zgjohem,dihuno
1016,aufstehen::V,çohem,codi
1017,aufstehen::V,ngrihem,codi
1018,sich erholen::V,qetësohem,ymlacio
1019,sich erholen::V,qetësohem,dadflino
1020,sich erholen::V,shtendosem,ymlacio
1021,sich erholen::V,shtendosem,dadflino
1022,krank werden::V,bie i sëmurë,mynd yn sâl
1023,krank werden::V,bie i sëmurë,mynd yn wael
1024,krank sein::V,jam i sëmurë,gwaelu
1025,schmerzen::V,dhemb,brifo
1026,husten::V,kollitem,pesychu
1027,genesen::V,shërohem,gwella
1028,genesen::V,shërohem,cael yn ôl
1029,sterben::V,vdes,marw
1030,umkommen::V,vdes,trengi
1031,umkommen::V,mbaroj,trengi
1032,sich bewegen::V,shkundem,symud
1033,sich rühren::V,lëviz,syflyd
1034,sich erheben::V,ngrihem,codi
1035,sich setzen::V,ulem,eistedd
1036,hinfallen::V,gremisem,cwympo
1037,laufen::V,eci,cerdded
1038,schreiten::V,çapem,camu
1039,spazierengehen::V,shëtis,mynd am dro
1040,eilen::V,ngas,rhuthro
1041,sich beeilen::V,nxitoj,brysio
1042,sausen::V,eci shpejt,rhuthro
1043,rennen::V,vrapoj,rhedeg
1044,springen::V,kërcej,llamu
1045,springen::V,kërcej,neidio
1046,klettern::V,hipi,dringo
1047,schaukeln::V,kolovitem,siglo
1048,kriechen::V,zvarritem,cropian
1049,schwimmen::V,notoj,nofio
1050,tauchen::V,zhytem,plymio
1051,tauchen::V,zhytem,ymsuddo
1052,rudern::V,vozis,rhwyfo
1053,fahren::V,shkoj,gyrru
1054,fahren::V,shkoj,dreifio
1055,fliegen::V,fluturoj,hedfan
1056,gehen::V,eci,mynd
1057,gehen::V,shkoj,mynd
1058,weggehen::V,vete,mynd
1059,weggehen::V,vete,ymadael
1060,abfahren::V,nisem,ymadael
1061,anhalten::V,ndalem,stopio
1062,hineingehen::V,futem,mynd i mewn
1063,eintreten::V,hyj,mynd i
1064,kommen::V,vij,dod
1065,ankommen::V,arrij,cyrraedd
1066,ankommen::V,mbërrij,cyrraedd
1067,zurückkommen::V,kthehem,dychwelyd
1068,bleiben::V,mbetem,aros
1069,bleiben::V,mbetem,sefyll
1070,bleiben::V,qëndroj,aros
1071,bleiben::V,qëndroj,sefyll
1072,warten::V,pres,aros
1073,warten::V,pres,disgwyl
1074,erwarten::V,pres,disgwyl
1075,suchen::V,kërkoj,chwilio am
1076,finden::V,gjej,darganfod
1077,versuchen::V,mundohem,profi
1078,versuchen::V,mundohem,ceisio
1079,vorbereiten::V,përgatis,paratoi
1080,lieben::V,dashuroj,caru
1081,mögen::V,dua,hoffi
1082,lachen::V,qesh,chwerthin
1083,rühren::V,mallëngjej,cynhyrfu
1084,weinen::V,qaj,wylo
1085,weinen::V,qaj,llefain
1086,schimpfen::V,shaj,grwgnach
1087,sich ärgern::V,bëhem verem,gofidio
1088,sich fürchten::V,kam frikë,ofni
1089,sich fürchten::V,frikësohem,ofni
1090,fürchten::V,kam frikë nga,arswydo
1091,fliehen::V,arratisem,ffoi
1092,flüchten::V,iki,dianc
1093,sehen::V,shoh,gweld
1094,anschauen::V,shikoj,syllu
1095,anschauen::V,shikoj,edrych
1096,ansehen::V,shikoj,gwylio
1097,hören::V,dëgjoj,clywed
1098,zuhören::V,veshtoj,gwrando
1099,probieren::V,provoj,profi
1100,riechen::V,nuhas,arogli
1101,fühlen::V,ndiej,teimlo
1102,fühlen::V,ndiej,clywed
1103,scheinen::V,ndriçoj,ymddangos
1104,zu sehen sein::V,dukem,dod i'r golwg
1105,vernehmen::V,dëgjoj,clywed sôn am
1106,frieren::V,mërdhij,bod yn oer
1107,tun::V,bëj,gwneud
1108,können::V,mund,gallu
1109,wollen::V,dua,bod mewn angen
1110,wollen::V,dëshiroj,bod mewn angen
1111,anfangen::V,filloj,dechrau
1112,beenden::V,kryej,darfod
1113,beenden::V,kryej,gorffen
1114,beenden::V,mbaroj,darfod
1115,beenden::V,mbaroj,gorffen
1116,aufhören::V,pushoj,peidio
1117,gelingen::V,më shkon mbarë,llwyddo
1118,geraten::V,del,diweddu
1119,öffnen::V,hap,agor
1120,schließen::V,mbyll,cau
1121,stellen::V,vë,gosod
1122,setzen::V,vë,gosod
1123,legen::V,vë,gosod
1124,berühren::V,rrok,cyffwrdd
1125,verbinden::V,bashkoj,cysylltu
1126,bedecken::V,mbuloj,gorchuddio
1127,aufhängen::V,var,crogi
1128,aufhängen::V,var,hongian
1129,anzünden::V,ndez,cynnau
1130,aufheben::V,ngre,codi
1131,zurücklassen::V,lë pas,gadael
1132,verlieren::V,humb,colli
1133,fallen lassen::V,lëshoj,gollwng
1134,machen::V,bëj,gwneud
1135,herstellen::V,prodhoj,cynhyrchu
1136,bauen::V,ndërtoj,adeiladu
1137,reparieren::V,ndreq,trwsio
1138,reparieren::V,ndreq,atgyweirio
1139,reparieren::V,meremetoj,trwsio
1140,reparieren::V,meremetoj,atgyweirio
1141,verbessern::V,përmirësoj,diwygio
1142,ändern::V,ndërroj,altro
1143,graben::V,gërmoj,palu
1144,graben::V,gërmoj,cloddio
1145,beugen::V,kërrus,plygu
1146,biegen::V,përkul,plygu
1147,drehen::V,dredh,troelli
1148,drehen::V,rrotulloj,troelli
1149,wenden::V,kthej,troi
1150,umdrehen::V,kthej,troi
1151,heben::V,ngre,codi
1152,hochheben::V,ngre,dyrchafu
1153,ergreifen::V,rrëmbej,gafael
1154,halten::V,mbaj,dal
1155,drücken::V,shtyp,pwyso
1156,drücken::V,shtyp,gwasgu
1157,schieben::V,shtyj,gwthio
1158,kratzen::V,kruaj,crafu
1159,kratzen::V,gërvisht,crafu
1160,lecken::V,lëpij,llyfu
1161,beißen::V,kafshoj,cnoi
1162,beißen::V,kafshoj,brathu
1163,abreißen::V,shkëpus,tynnu ymaith
1164,abschneiden::V,cungoj,torri
1165,binden::V,lidh,clymu
1166,stecken::V,fus,plannu
1167,stecken::V,ngul,plannu
1168,brechen::V,thyej,torri
1169,klopfen::V,trokas,taro
1170,hauen::V,godas,taro
1171,kleben::V,ngjis,gludio
1172,reiben::V,fërkoj,rhwbio
1173,streichen::V,lyej,taenu
1174,schleifen::V,mpreh,hogi
1175,schneiden::V,pres,torri
1176,rütteln::V,shkund,ysgytio
1177,schütteln::V,lëkund,siglo
1178,schütteln::V,lëkund,ysgwyd
1179,schwenken::V,valëvit,siglo
1180,schütten::V,mbush,tywallt
1181,füllen::V,mbush,llenwi
1182,einwickeln::V,mbështjell,lapio
1183,tragen::V,mbaj,cludo
1184,tragen::V,mbart,cludo
1185,schleppen::V,heq,llusgo
1186,schleppen::V,zhgërryej,llusgo
1187,ziehen::V,tërheq,tynnu
1188,aufbewahren::V,ruaj,cadw
1189,werfen::V,hedh,taflu
1190,fangen::V,kap,dal
1191,packen::V,rrëmbej,cipio
1192,packen::V,rrëmbej,crafangu
1193,verstecken::V,fsheh,celu
1194,verstecken::V,fsheh,cuddio
1195,teilen::V,ndaj,rhannu
1196,schicken::V,dërgoj,anfon
1197,bringen::V,sjell,dod â
1198,hinzufügen::V,shtoj,chwanegu
1199,bekommen::V,kap,cael
1200,erhalten::V,marr,derbyn
1201,nehmen::V,marr,cymryd
1202,wählen::V,zgjedh,dewis
1203,auswählen::V,përzgjedh,dethol
1204,bewahren::V,ruaj,cadw
1205,behindern::V,pengoj,atal
1206,behindern::V,pengoj,rhwystro
1207,verderben::V,prish,difetha
1208,beschädigen::V,dëmtoj,niweidio
1209,zerbrechen::V,thyej,torri
1210,zerreißen::V,çjerr,rhwygo
1211,zerreißen::V,zheloj,rhwygo
1212,zerstören::V,prish,dinistrio
1213,zerstören::V,shkatërroj,dinistrio
1214,verbrennen::V,djeg,llosgi
1215,geben::V,jap,rhoi
1216,reichen::V,jap,estyn
1217,schenken::V,fal,rhoddi
1218,schenken::V,dhuroj,rhoddi
1219,versprechen::V,premtoj,addo
1220,wünschen::V,uroj,dymuno
1221,loben::V,lëvdoj,canmol
1222,loben::V,lavdëroj,canmol
1223,küssen::V,puth,cusanu
1224,wiegen::V,tund,siglo
1225,zudecken::V,mbuloj,gorchuddio
1226,wecken::V,zgjoj,deffro
1227,zeigen::V,dëftej,dangos
1228,führen::V,çoj,arwain
1229,lehren::V,arsej,dysgu
1230,unterrichten::V,arsimoj,hyfforddi
1231,aufziehen::V,rris,dod i fyny
1232,leiten::V,udhëheq,arwain
1233,antreiben::V,nxis,annog
1234,lassen::V,detyroj,gadael
1235,einladen::V,ftoj,gwahodd
1236,vereinigen::V,bashkoj,uno
1237,vereinigen::V,bashkoj,cyfuno
1238,besuchen::V,vizitoj,ymweld â
1239,treffen::V,ndesh,cwrdd
1240,treffen::V,ndesh,cyfarfod
1241,sich versammeln::V,tubohem,casglu
1242,sich versammeln::V,tubohem,cynnull
1243,spielen::V,loz,chwarae
1244,spielen::V,luaj,chwarae
1245,singen::V,këndoj,canu
1246,tanzen::V,kërcej,dawnsio
1247,tanzen::V,vallëzoj,dawnsio
1248,sich trennen::V,ndahem,ymwahanu
1249,verlassen::V,braktis,gadael
1250,retten::V,shpëtoj,achub
1251,bewachen::V,ruaj,gwarchod
1252,schützen::V,ruaj,noddi
1253,schützen::V,mbroj,noddi
1254,verteidigen::V,mbroj,amddiffyn
1255,sich schlagen::V,zihem,ffraeo
1256,sich schlagen::V,zihem,terfysgu
1257,schießen::V,shtie,saethu
1258,siegen::V,fitoj,ennill
1259,siegen::V,ngadhënjej,ennill
1260,ärgern::V,zemëroj,cythruddo
1261,schlagen::V,rrah,curo
1262,schlagen::V,godas,curo
1263,treten::V,shtyj,cicio
1264,treten::V,shtyj më këmbë,cicio
1265,stechen::V,ther,pigo
1266,stechen::V,shpoj,pigo
1267,stoßen::V,shtyj,gwthio
1268,stehlen::V,vjedh,dwyn
1269,stehlen::V,vjedh,lladrata
1270,stören::V,pengoj,aflonyddu
1271,belästigen::V,bezdis,trafferthu
1272,verbergen::V,fsheh,cuddio
1273,täuschen::V,mashtroj,twyllo
1274,betrügen::V,kobis,hocedu
1275,töten::V,vras,lladd
1276,wohnen::V,banoj,byw
1277,arbeiten::V,punoj,gweithio
1278,arbeiten::V,vardoj,gweithio
1279,sammeln::V,mbledh,casglu
1280,sammeln::V,grumbulloj,casglu
1281,pflücken::V,vjel,casglu
1282,pflücken::V,mbledh,casglu
1283,jagen::V,gjuaj,hela
1284,fischen::V,peshkoj,pysgota
1285,fischen::V,gjuaj peshk,pysgota
1286,fassen::V,zë,dal
1287,hüten::V,kullos,bugeilio
1288,treiben::V,vë përpara,gyrru
1289,anbinden::V,lidh,clymu
1290,füttern::V,grazhdoj,porthi
1291,melken::V,mjel,godro
1292,hacken::V,grij,torri
1293,gießen::V,ujis,dyfrhau
1294,reifen::V,piqem,aeddfedu
1295,zubereiten::V,gatuaj,coginio
1296,kochen::V,ziej,berwi
1297,backen::V,pjek,pobi
1298,backen::V,pjek,crasu
1299,backen::V,furroj,pobi
1300,backen::V,furroj,crasu
1301,braten::V,fërgoj,ffrio
1302,braten::V,tiganis,ffrio
1303,umrühren::V,trazoj,cyffroi
1304,stricken::V,thur,gwau
1305,nähen::V,qep,gwnïo
1306,färben::V,ngjyej,lliwio
1307,färben::V,bojatis,lliwio
1308,reinigen::V,qëroj,glanhau
1309,reinigen::V,pastroj,glanhau
1310,waschen::V,laj,golchi
1311,waschen::V,finjos,golchi
1312,abwischen::V,fshij,sychu
1313,spülen::V,kulloj,streulio
1314,fegen::V,fshij,ysgubo
1315,kehren::V,fshij,ysgubo
1316,baden::V,lahem,cael bath
1317,sich waschen::V,lahem,ymolchi
1318,ausziehen::V,heq,tynnu
1319,ausziehen::V,zbath,tynnu
1320,anziehen::V,vesh,gwisgo
1321,anziehen::V,mbath,gwisgo
1322,sich anziehen::V,vishem,ymwisgo
1323,kämmen::V,kreh,cribo
1324,schmücken::V,hijeshoj,harddu
1325,schmücken::V,hijeshoj,addurno
1326,sagen::V,them,dweud
1327,sprechen::V,flas,llefaru
1328,reden::V,fjalos,siarad
1329,reden::V,fjalëtoj,siarad
1330,sich unterhalten::V,bisedoj,sgwrsio
1331,fragen::V,pyes,gofyn
1332,bitten::V,lus,gofyn am
1333,bitten::V,lutem,gofyn am
1334,erzählen::V,rrëfej,dweud
1335,mitteilen::V,kumtoj,cyfleu
1336,nennen::V,quaj,enwi
1337,rufen::V,thërras,galw
1338,prahlen::V,mburrem,brolio
1339,prahlen::V,mburrem,ymffrostio
1340,prahlen::V,kapardisem,brolio
1341,prahlen::V,kapardisem,ymffrostio
1342,übersetzen::V,përkthej,cyfieithu
1343,denken::V,mendoj,meddwl
1344,glauben::V,besoj,credu
1345,glauben::V,besoj,coelio
1346,bemerken::V,vërej,sylwi
1347,erkennen::V,njoh,adnabod
1348,erkennen::V,shquaj,adnabod
1349,begreifen::V,marr vesh,amgyffred
1350,verstehen::V,marr vesh,deall
1351,lernen::V,mësoj,dysgu
1352,wissen::V,di,gwybod
1353,sich erinnern an::V,kujtoj,cofio
1354,vergessen::V,harroj,anghofio
1355,messen::V,mas,mesur
1356,zählen::V,njeh,cyfrif
1357,rechnen::V,llogaris,cyfrifo
1358,lesen::V,lexoj,darllen
1359,lesen::V,këndoj,darllen
1360,malen::V,lyej,peintio
1361,zeichnen::V,vizatoj,tynnu
1362,schreiben::V,shkruaj,ysgrifennu
1363,besitzen::V,kam,meddu
1364,kaufen::V,blej,prynu
1365,verkaufen::V,shes,gwerthu
1366,bezahlen::V,paguaj,talu am
1367,zahlen::V,paguaj,talu
1368,beherrschen::V,zotëroj,rheoli
1369,beherrschen::V,zotëroj,llywodraethu
1370,ertragen::V,duroj,dioddef
