,Concept_ID,fi,ka
732,dumm::A,typerä,ბოთე
733,dumm::A,typerä,სულელი
734,faul::A,laiska,ზანტი
735,faul::A,laiska,ზარმაცი
736,fleißig::A,ahkera,ბეჯითი
737,fleißig::A,ahkera,მუყაითი
738,geizig::A,saita,ძუნწი
739,klug::A,älykäs,ჭკვიანი
740,geschickt::A,taitava,მარჯვე
741,geschickt::A,taitava,გაწაფული
742,lieb::A,rakas,სატრფიალო
743,lustig::A,hauska,მხიარული
744,lustig::A,iloinen,მხიარული
745,sanft::A,lauha,ალერსიანი
746,sanft::A,lauha,გრძნობიერი
747,sanft::A,lempeä,ალერსიანი
748,sanft::A,lempeä,გრძნობიერი
749,hungrig::A,nälkäinen,მშიერი
750,krank::A,sairas,სნეული
751,krank::A,sairas,ავადმყოფი
752,nackt::A,alaston,ტიტველი
753,traurig::A,surullinen,მწუხარე
754,traurig::A,surullinen,სევდიანი
755,traurig::A,murheellinen,მწუხარე
756,traurig::A,murheellinen,სევდიანი
757,lebendig::A,elävä,ცოცხალი
758,gut::A,hyvä,კარგი
759,schlecht::A,paha,უხეირო
760,schlecht::A,huono,უხეირო
761,richtig::A,oikea,ნამდვილი
762,schlimm::A,paha,ცუდი
763,wahr::A,tosi,სწორი
764,wahr::A,tosi,ჭეშმარიტი
765,alt::A,vanha,ძველი
766,neu::A,uusi,ახალი
767,ehemalig::A,entinen,ყოფილი
768,ehemalig::A,muinainen,ყოფილი
769,alt[Lebewesen]::A,vanha,ბებერი
770,jung::A,nuori,ნორჩი
771,jung::A,nuori,ახალგაზრდა
772,arm::A,köyhä,ღარიბი
773,reich::A,rikas,მდიდარი
774,bekannt::A,tuttu,ცნობილი
775,bekannt::A,tunnettu,ცნობილი
776,berühmt::A,kuuluisa,გამოჩენილი
777,fremd::A,vieras,უცხო
778,fremd::A,vieras,გარეშე
779,verschieden::A,eri,სხვაგვარი
780,verschieden::A,erilainen,სხვაგვარი
781,nah::A,läheinen,ახლო
782,fern::A,etäinen,შორი
783,fern::A,etäinen,შორეული
784,linker::A,vasen,მარცხენა
785,rechter::A,oikea,მარჯვენა
786,anderer::A,muu,სხვა
787,anderer::A,toinen,სხვა
788,erster::A,ensimmäinen,პირველი
789,zweiter::A,toinen,მეორე
790,dritter::A,kolmas,მესამე
791,letzter::A,viimeinen,ბოლო
792,letzter::A,viimeinen,უკანასკნელი
793,allein::ADV,yksin,მარტო
794,auf einmal::ADV,yhdellä kertaa,ერთდროულად
795,zusammen::ADV,yhdessä,ერთად
796,lange::ADV,kauan,დიდხანს
797,lange::ADV,pitkään,დიდხანს
798,plötzlich::ADV,äkkiä,მოულოდნელად
799,sofort::ADV,heti,ახლავე
800,später::ADV,myöhemmin,მოგვიანებით
801,jetzt::ADV,nyt,ახლა
802,heute::ADV,tänään,დღეს
803,morgen::ADV,huomenna,ხვალ
804,bald::ADV,pian,მალე
805,dann::ADV,sitten,მერე
806,gestern::ADV,eilen,გუშინ
807,einst::ADV,aikanaan,ოდესღაც
808,damals::ADV,silloin,მაშინ
809,damals::ADV,siihen aikaan,მაშინ
810,danach::ADV,sen jälkeen,მერმე
811,danach::ADV,sen jälkeen,შემდეგ
812,vorher::ADV,ennen,ადრე
813,vorher::ADV,ennen,წინათ
814,zuerst::ADV,ensin,ჯერ
815,zuerst::ADV,ensiksi,ჯერ
816,einmal::ADV,kerran,ერთხელ
817,manchmal::ADV,joskus,ხან
818,manchmal::ADV,joskus,ზოგჯერ
819,oft::ADV,usein,ხშირად
820,immer::ADV,aina,მუდამ
821,immer::ADV,aina,ყოველთვის
822,niemals::ADV,ei koskaan,არასდროს
823,hier::ADV,tässä,აქ
824,hier::ADV,täällä,აქ
825,hierhin::ADV,tähän,აქეთ
826,von hier::ADV,tästä,აქედან
827,von hier::ADV,täältä,აქედან
828,dort::ADV,siinä,იქ
829,dort::ADV,siellä,იქ
830,dorthin::ADV,sinne,იქით
831,dorthin::ADV,tuonne,იქით
832,geradeaus::ADV,suoraan,პირდაპირ
833,vorwärts::ADV,eteenpäin,წინ
834,rückwärts::ADV,taaksepäin,უკან
835,zurück::ADV,takaisin,უკანვე
836,unten::ADV,alhaalla,დაბლა
837,unten::ADV,alhaalla,ქვევით
838,hinab::ADV,alas,ძირს
839,oben::ADV,ylhäällä,ზემოთ
840,hinauf::ADV,ylös,ზევით
841,überall::ADV,kaikkialla,ყველგან
842,nicht::ADV,ei,არ
843,ein wenig::ADV,vähän,ცოტა
844,kaum::ADV,tuskin,ძლივს
845,sehr::ADV,kovin,მეტად
846,sehr::ADV,kovin,ძალიან
847,sehr::ADV,oikein,მეტად
848,sehr::ADV,oikein,ძალიან
849,so::ADV,näin,ისე
850,noch::ADV,vielä,ჯერ
851,nur::ADV,vain,მხოლოდ
852,nur::ADV,ainoastaan,მხოლოდ
853,schon::ADV,jo,უკვე
854,wieder::ADV,taas,ისევ
855,wieder::ADV,taas,კიდევ
856,wieder::ADV,jälleen,ისევ
857,wieder::ADV,jälleen,კიდევ
858,vergebens::ADV,turhaan,ამაოდ
859,vergebens::ADV,turhaan,ტყუილად
860,vor::PRP,edessä,წინ
861,hinter::PRP,takana,უკან
862,hinter::PRP,takana,მიღმა
863,unter::PRP,alla,ქვეშ
864,unter::PRP,alla,ქვევით
865,durch::PRP,läpi,გავლით
866,durch::PRP,kautta,გავლით
867,neben::PRP,vieressä,გვერდით
868,zwischen::PRP,välillä,შუა
869,zwischen::PRP,välillä,შორის
870,wegen::PRP,takia,გამო
871,wegen::PRP,takia,შედეგად
872,wegen::PRP,vuoksi,გამო
873,wegen::PRP,vuoksi,შედეგად
874,dies::PRN,tämä,ეს
875,das::PRN,se,ეგ
876,alles::PRN,kaikki,ყველაფერი
877,ich::PRN,minä,მე
878,du::PRN,sinä,შენ
879,er::PRN,hän,ის
880,er::PRN,hän,იგი
881,wir::PRN,me,ჩვენ
882,ihr::PRN,te,თქვენ
883,sie::PRN,he,ისინი
884,was::FPRN,mikä,რა
885,wer::FPRN,ken,ვინ
886,wer::FPRN,kuka,ვინ
887,wo::FADV,missä,სად
888,wohin::FADV,mihin,საით
889,wie::FADV,miten,როგორ
890,wie::FADV,kuinka,როგორ
891,warum::FADV,miksi,რაზე
892,warum::FADV,miksi,რატომ
893,wieviel::FNUM,paljonko,რამდენი
894,wieviel::FNUM,kuinka paljon,რამდენი
895,eins::NUM,yksi,ერთი
896,zwei::NUM,kaksi,ორი
897,drei::NUM,kolme,სამი
898,vier::NUM,neljä,ოთხი
899,fünf::NUM,viisi,ხუთი
900,sechs::NUM,kuusi,ექვსი
901,sieben::NUM,seitsemän,შვიდი
902,acht::NUM,kahdeksan,რვა
903,neun::NUM,yhdeksän,ცხრა
904,zehn::NUM,kymmenen,ათი
905,elf::NUM,yksitoista,თერთმეტი
906,zwölf::NUM,kaksitoista,თორმეტი
907,zwanzig::NUM,kaksikymmentä,ოცი
908,dreißig::NUM,kolmekymmentä,ოცდაათი
909,vierzig::NUM,neljäkymmentä,ორმოცი
910,fünfzig::NUM,viisikymmentä,ორმოცდაათი
911,sechzig::NUM,kuusikymmentä,სამოცი
912,siebzig::NUM,seitsemänkymmentä,სამოცდაათი
913,achtzig::NUM,kahdeksankymmentä,ოთხმოცი
914,neunzig::NUM,yhdeksänkymmentä,ოთხმოცდაათი
915,hundert::NUM,sata,ასი
916,tausend::NUM,tuhat,ათასი
917,und::CNJ,ja,და
918,oder::CNJ,tai,ან
919,stehen::V,seisoa,დგას
920,sitzen::V,istua,ზის
921,liegen::V,maata,აწევს
922,hängen::V,riippua,კიდია
923,werden::V,tulla,გახდება
924,werden::V,joutua,გახდება
925,passieren::V,sattua,მოხდება
926,passieren::V,tapahtua,მოხდება
927,beginnen::V,alkaa,იწყება
928,enden::V,loppua,გათავდება
929,enden::V,päättyä,გათავდება
930,wechseln::V,vaihtua,იცვლება
931,wechseln::V,vaihdella,იცვლება
932,aufgehen[Sonne]::V,nousta,ამოდის
933,untergehen[Sonne]::V,laskea,ჩადის
934,scheinen[Sonne]::V,paistaa,ანათებს
935,donnern::V,jyristä,ქუხს
936,wehen::V,tuulla,ქრის
937,wehen::V,tuulla,დაუბერავს
938,wehen::V,puhaltaa,ქრის
939,wehen::V,puhaltaa,დაუბერავს
940,strömen::V,virrata,იღვრება
941,fließen::V,valua,დის
942,fließen::V,valua,მიედინება
943,fließen::V,juosta,დის
944,fließen::V,juosta,მიედინება
945,sich drehen::V,pyöriä,ტრიალებს
946,schwanken::V,horjua,ირხევა
947,schwingen::V,heilua,ირხევა
948,schwingen::V,värähdellä,ირხევა
949,fallen::V,pudota,დავარდება
950,fallen::V,langeta,დავარდება
951,brennen::V,palaa,იწვის
952,rauchen::V,savuta,ბოლავს
953,rauchen::V,savuta,აბოლებს
954,regnen::V,sataa,წვიმს
955,gefrieren::V,jäätyä,იყინება
956,tauen::V,sulaa,დნება
957,schmelzen::V,sulaa,დნება
958,trocknen::V,kuivua,გაშრება
959,sieden::V,kiehua,დუღს
960,faulen::V,mädätä,ლპება
961,verfaulen::V,mädätä,ლპება
962,verfaulen::V,mädäntyä,ლპება
963,reißen::V,revetä,დაიხევა
964,versinken::V,upota,ეფლობა
965,versinken::V,upota,ჩაიძირება
966,versinken::V,vajota,ეფლობა
967,versinken::V,vajota,ჩაიძირება
968,vergehen::V,kulua,გადის
969,erscheinen::V,ilmestyä,გამოჩნდება
970,verschwinden::V,kadota,გააქრება
971,verschwinden::V,kadota,დაიკარგება
972,sinken::V,vajota,დაიწევს
973,abnehmen::V,vähetä,შემცირდება
974,zunehmen::V,kasvaa,გასუქდება
975,zunehmen::V,lisääntyä,გასუქდება
976,steigen::V,nousta,მოიმატებს
977,wachsen::V,kasvaa,იზრდება
978,wachsen::V,kasvaa,მრავლდება
979,glänzen::V,kiiltää,ბრწყინავს
980,funkeln::V,kipinöidä,კაშკაშებს
981,lärmen::V,meluta,ხმაურობს
982,läuten::V,soida,დარეკავს
983,klingeln::V,soida,დარეკავს
984,klirren::V,kalista,დააწკარუნებს
985,brausen::V,kohista,ბობოქრობს
986,rauschen::V,kohista,შრიალებს
987,klingen::V,soida,ხმას გამოსცემს
988,bellen::V,haukkua,უყეფს
989,heulen::V,ulvoa,ღმუის
990,blasen::V,puhaltaa,დაუბერავს
991,pfeifen::V,viheltää,უსტვენს
992,schreien::V,kirkua,ყვირის
993,stöhnen::V,voihkia,კვნესის
994,zittern::V,vapista,აძაგძაგებს
995,leben::V,elää,ცოცხლობს
996,geboren werden::V,syntyä,იშვება
997,geboren werden::V,syntyä,იბადება
998,atmen::V,hengittää,სუნთქავს
999,trinken::V,juoda,სვამს
1000,trinken::V,juoda,დალევს
1001,essen::V,syödä,შეჭამს
1002,schlucken::V,niellä,ყლაპავს
1003,müde werden::V,uupua,დაიქანცება
1004,einschlafen::V,uinahtaa,დაიძინებს
1005,schlafen::V,maata,სძინავს
1006,schlafen::V,nukkua,სძინავს
1007,aufwachen::V,herätä,გაიღვიძებს
1008,aufstehen::V,nousta,ადგება
1009,aufstehen::V,nousta ylös,ადგება
1010,sich erholen::V,levätä,დაისვენებს
1011,krank werden::V,sairastua,ავად გახდება
1012,krank sein::V,potea,ავადმყოფობს
1013,krank sein::V,sairastaa,ავადმყოფობს
1014,schmerzen::V,särkeä,სტკივა
1015,schmerzen::V,kivistää,სტკივა
1016,husten::V,yskiä,ახველებს
1017,genesen::V,toipua,მორჩება
1018,sterben::V,kuolla,კვდება
1019,umkommen::V,saada surmansa,დაიღუპება
1020,umkommen::V,kuolla,დაიღუპება
1021,sich bewegen::V,liikkua,იძვრის
1022,sich bewegen::V,liikkua,მოძრაობს
1023,sich rühren::V,liikahtaa,გაინძრევა
1024,sich erheben::V,nousta,ადგება
1025,sich setzen::V,istuutua,დაჯდება
1026,hinfallen::V,kaatua,დაეცემა
1027,laufen::V,kävellä,დადის
1028,schreiten::V,astua,აბიჯებს
1029,schreiten::V,astella,აბიჯებს
1030,spazierengehen::V,kävellä,დასეირნობს
1031,eilen::V,kiirehtiä,მიიჩქარის
1032,sich beeilen::V,kiirehtiä,აჩქარდება
1033,sich beeilen::V,olla kiireissään,აჩქარდება
1034,sausen::V,rynnätä,მიქრის
1035,sausen::V,viilettää,მიქრის
1036,rennen::V,juosta,დარბის
1037,springen::V,hypätä,ხტის
1038,klettern::V,kiivetä,ძვრება
1039,schaukeln::V,kiikkua,ქანაობს
1040,kriechen::V,ryömiä,დაბობღავს
1041,schwimmen::V,uida,ცურავს
1042,tauchen::V,sukeltaa,ჩაიძირება
1043,rudern::V,soutaa,ნიჩაბს უსვამს
1044,fahren::V,ajaa,დადის
1045,fahren::V,ajaa,მგზავრობს
1046,fahren::V,kulkea,დადის
1047,fahren::V,kulkea,მგზავრობს
1048,fliegen::V,lentää,იფრენს
1049,fliegen::V,lentää,გაფრინდება
1050,gehen::V,käydä,მიდის
1051,weggehen::V,lähteä,წამოდის
1052,weggehen::V,poistua,წამოდის
1053,abfahren::V,lähteä,მიემგზავრება
1054,anhalten::V,pysähtyä,ჩერდება
1055,anhalten::V,seisahtua,ჩერდება
1056,hineingehen::V,mennä sisään,შედის
1057,eintreten::V,astua sisään,შედის
1058,kommen::V,tulla,მოდის
1059,ankommen::V,saapua,ჩადის
1060,zurückkommen::V,palata,დაბრუნდება
1061,bleiben::V,jäädä,დარჩება
1062,bleiben::V,viipyä,დარჩება
1063,warten::V,odottaa,ელოდება
1064,erwarten::V,odottaa,ელის
1065,erwarten::V,odottaa,დაიცდის
1066,suchen::V,etsiä,ეძებს
1067,suchen::V,etsiä,მოძებნის
1068,finden::V,löytää,მიაგნებს
1069,finden::V,löytää,გამოძებნის
1070,versuchen::V,yrittää,ცდის
1071,versuchen::V,yrittää,ცდილობს
1072,vorbereiten::V,valmistaa,მოამზადებს
1073,lieben::V,pitää,უყვარს
1074,lieben::V,rakastaa,უყვარს
1075,mögen::V,pitää,ეტრფის
1076,mögen::V,tykätä,ეტრფის
1077,lachen::V,nauraa,იცინის
1078,rühren::V,liikuttaa,გულს აუჩუყებს
1079,weinen::V,itkeä,ტირის
1080,schimpfen::V,haukkua,შეიგინება
1081,sich ärgern::V,suuttua,გაბრაზობს
1082,sich fürchten::V,pelätä,შიშობს
1083,fürchten::V,pelätä,ფრთხილობს
1084,fliehen::V,paeta,გაიქცევა
1085,flüchten::V,paeta,გაიქცევა
1086,sehen::V,nähdä,ხედავს
1087,anschauen::V,katsoa,ნახავს
1088,ansehen::V,katsoa,უყურებს
1089,hören::V,kuulla,ისმენს
1090,zuhören::V,kuunnella,მოისმენს
1091,probieren::V,maistaa,გასინჯავს
1092,riechen::V,haistaa,ყნოსავს
1093,fühlen::V,tuntea,გრძნობს
1094,scheinen::V,tuntua,ეჩვენება
1095,zu sehen sein::V,näkyä,მოჩანს
1096,vernehmen::V,kuulla,გაიგებს
1097,frieren::V,palella,იყინება
1098,tun::V,tehdä,აკეთებს
1099,können::V,osata,შეიძლება
1100,wollen::V,tahtoa,უნდა
1101,anfangen::V,ruveta,დაიწყებს
1102,anfangen::V,aloittaa,დაიწყებს
1103,beenden::V,lopettaa,ამთავრებს
1104,aufhören::V,loppua,შეწყვეტს
1105,gelingen::V,onnistua,მოახერხებს
1106,geraten::V,sujua,გამოდის
1107,geraten::V,joutua,გამოდის
1108,öffnen::V,avata,გახსნის
1109,öffnen::V,aukaista,გახსნის
1110,schließen::V,sulkea,ხურავს
1111,schließen::V,sulkea,დაკეტავს
1112,stellen::V,panna,დადგამს
1113,stellen::V,asettaa,დადგამს
1114,setzen::V,panna,დასვამს
1115,setzen::V,istuttaa,დასვამს
1116,legen::V,panna,დადებს
1117,legen::V,asettaa,დადებს
1118,berühren::V,koskea,შეახებს
1119,berühren::V,koskea,მიაკარებს
1120,berühren::V,koskettaa,შეახებს
1121,berühren::V,koskettaa,მიაკარებს
1122,verbinden::V,liittää,შეაერთებს
1123,verbinden::V,yhdistää,შეაერთებს
1124,bedecken::V,kattaa,გადააფარებს
1125,bedecken::V,peittää,გადააფარებს
1126,aufhängen::V,ripustaa,დაკიდებს
1127,anzünden::V,sytyttää,დაანთებს
1128,anzünden::V,sytyttää,მოუკიდებს
1129,aufheben::V,ylös nostaa,აიღებს
1130,aufheben::V,ylös nostaa,აიყვანს
1131,aufheben::V,nostaa,აიღებს
1132,aufheben::V,nostaa,აიყვანს
1133,zurücklassen::V,jättää,დატოვებს
1134,verlieren::V,kadottaa,დაკარგავს
1135,fallen lassen::V,pudottaa,გაუვარდება
1136,machen::V,tehdä,გააკეთებს
1137,machen::V,tehdä,გამოიწვევს
1138,herstellen::V,tuottaa,დაამზადებს
1139,herstellen::V,valmistaa,დაამზადებს
1140,bauen::V,rakentaa,ააშენებს
1141,reparieren::V,korjata,შეაკეთებს
1142,reparieren::V,korjata,გაარემონტებს
1143,verbessern::V,parantaa,გამოაკეთებს
1144,verbessern::V,parantaa,გააუმჯობესებს
1145,ändern::V,muuttaa,შეცვლის
1146,graben::V,kaivaa,თხრის
1147,beugen::V,taivuttaa,ხრის
1148,biegen::V,taivuttaa,გაღუნავს
1149,drehen::V,kääntää,ატრიალებს
1150,wenden::V,kääntää,მოაბრუნებს
1151,umdrehen::V,kääntää,შეატრიალებს
1152,heben::V,nostaa,ასწევს
1153,heben::V,kohottaa,ასწევს
1154,hochheben::V,nostaa,აიყვანს
1155,ergreifen::V,tarttua,სტაცებს
1156,halten::V,pitää,უჭირავს
1157,drücken::V,painaa,დააწვება
1158,drücken::V,puristaa,დააწვება
1159,schieben::V,työntää,მისწევს
1160,kratzen::V,raapia,მოფხანს
1161,lecken::V,nuolla,ლოკავს
1162,beißen::V,purra,უკბენს
1163,abreißen::V,repiä,გლეჯს
1164,abreißen::V,repiä,მოწყვეტს
1165,abschneiden::V,leikata poikki,გაჭრის
1166,abschneiden::V,leikata,გაჭრის
1167,binden::V,sitoa,შეკრავს
1168,binden::V,sitoa,გადააბამს
1169,stecken::V,pistää,ჩაასობს
1170,brechen::V,murtaa,მოიტეხს
1171,klopfen::V,koputtaa,აკაკუნებს
1172,klopfen::V,kolkuttaa,აკაკუნებს
1173,hauen::V,lyödä,ლეწავს
1174,kleben::V,liimata,წებავს
1175,kleben::V,liimata,დააწებებს
1176,reiben::V,hieroa,დაზელს
1177,reiben::V,hangata,დაზელს
1178,streichen::V,sivellä,უსვამს
1179,schleifen::V,hioa,ლესავს
1180,schneiden::V,leikata,გაჭრის
1181,rütteln::V,ravistaa,არხევს
1182,schütteln::V,pudistaa,არყევს
1183,schütteln::V,pudistaa,ანძრევს
1184,schwenken::V,heiluttaa,აქნევს
1185,schütten::V,kaataa,ღვრის
1186,schütten::V,kaataa,დააქცევს
1187,füllen::V,täyttää,გაავსებს
1188,einwickeln::V,kääriä,შეახვევს
1189,tragen::V,kantaa,მიიტანს
1190,schleppen::V,raahata,მიათრევს
1191,ziehen::V,vetää,წევს
1192,ziehen::V,vetää,ათრევს
1193,aufbewahren::V,säilyttää,შეინახავს
1194,werfen::V,viskata,ისვრის
1195,fangen::V,napata,დაიჭერს
1196,fangen::V,ottaa kiinni,დაიჭერს
1197,packen::V,tarttua,სტაცებს
1198,verstecken::V,kätkeä,მალავს
1199,verstecken::V,piilottaa,მალავს
1200,teilen::V,jakaa,დაყოფს
1201,schicken::V,lähettää,გაგზავნის
1202,bringen::V,viedä,მოიტანს
1203,hinzufügen::V,lisätä,დაამატებს
1204,bekommen::V,saada,ამოიღებს
1205,erhalten::V,saada,იღებს
1206,nehmen::V,ottaa,აიღებს
1207,wählen::V,valita,გადაარჩევს
1208,auswählen::V,valikoida,ამოარჩევს
1209,bewahren::V,säilyttää,ინარჩუნებს
1210,behindern::V,estää,აბრკოლებს
1211,behindern::V,estää,გააძნელებს
1212,verderben::V,pilata,გააფუჭებს
1213,verderben::V,turmella,გააფუჭებს
1214,beschädigen::V,vioittaa,დააზიანებს
1215,beschädigen::V,vahingoittaa,დააზიანებს
1216,zerbrechen::V,rikkoa,დაამტვრევს
1217,zerreißen::V,repiä rikki,გახევს
1218,zerreißen::V,repiä palasiksi,გახევს
1219,zerstören::V,hävittää,მოსპობს
1220,zerstören::V,hävittää,დაანგრევს
1221,verbrennen::V,polttaa,დაწვავს
1222,geben::V,antaa,აძლევს
1223,reichen::V,ojentaa,მიაწოდებს
1224,schenken::V,lahjoittaa,აჩუქებს
1225,versprechen::V,luvata,აღუთქვამს
1226,wünschen::V,toivottaa,უსურვებს
1227,loben::V,ylistää,აქებს
1228,loben::V,ylistää,ამკობს
1229,küssen::V,suudella,აკოცებს
1230,wiegen::V,tuudittaa,არხევს
1231,wiegen::V,keinuttaa,არხევს
1232,zudecken::V,peittää,გადახურავს
1233,wecken::V,herättää,გააღვიძებს
1234,zeigen::V,näyttää,დაანახვებს
1235,zeigen::V,osoittaa,დაანახვებს
1236,führen::V,johdattaa,მიჰყავს
1237,lehren::V,opettaa,ასწავლის
1238,unterrichten::V,opettaa,ასწავლის
1239,aufziehen::V,kasvattaa,აღზრდის
1240,leiten::V,johtaa,აწარმოებს
1241,leiten::V,johtaa,ხელმძღვანელობს
1242,antreiben::V,hoputtaa,დააჩქარებს
1243,lassen::V,antaa,ა--ინებს
1244,einladen::V,kutsua,მოიპატიჟებს
1245,vereinigen::V,yhdistää,შეაერთებს
1246,besuchen::V,vierailla,სანახავად მიდის
1247,treffen::V,tavata,შეხვდება
1248,sich versammeln::V,kokoontua,შეიკრიბება
1249,spielen::V,pelata,ეთამაშება
1250,spielen::V,leikkiä,ეთამაშება
1251,singen::V,laulaa,მღერის
1252,tanzen::V,tanssia,ცეკვავს
1253,sich trennen::V,erota,მოშორდება
1254,verlassen::V,jättää,მიატოვებს
1255,retten::V,pelastaa,იხსნის
1256,retten::V,pelastaa,გადაარჩენს
1257,bewachen::V,vartioida,დარაჯობს
1258,bewachen::V,vartioida,უთვალთვალებს
1259,schützen::V,suojella,დაიფარავს
1260,verteidigen::V,puolustaa,დაიცავს
1261,sich schlagen::V,tapella,იჩხუბებს
1262,schießen::V,ampua,ისვრის
1263,siegen::V,voittaa,გაიმარჯვებს
1264,ärgern::V,ärsyttää,აჯავრებს
1265,schlagen::V,lyödä,ცემს
1266,treten::V,potkaista,პანღურს ამოჰკრავს
1267,stechen::V,pistää,სჩხვლეტს
1268,stoßen::V,sysätä,დაეჯახება
1269,stoßen::V,työntää,დაეჯახება
1270,stehlen::V,varastaa,ქურდობს
1271,stehlen::V,varastaa,მოიპარავს
1272,stören::V,häiritä,შეაწუხებს
1273,belästigen::V,häiritä,მობეზრდება
1274,verbergen::V,kätkeä,დამალავს
1275,täuschen::V,harhauttaa,შეცდებს
1276,betrügen::V,pettää,მოატყუებს
1277,betrügen::V,petkuttaa,მოატყუებს
1278,töten::V,tappaa,მოკლავს
1279,wohnen::V,asua,ცხოვრობს
1280,wohnen::V,asua,ბინადრობს
1281,arbeiten::V,tehdä työtä,მუშაობს
1282,arbeiten::V,työskennellä,მუშაობს
1283,sammeln::V,koota,შეკრებს
1284,sammeln::V,kerätä,შეკრებს
1285,pflücken::V,poimia,კრეფს
1286,jagen::V,metsästää,ნადირობს
1287,fischen::V,kalastaa,თევზაობს
1288,fassen::V,pyydystää,დააჭერს
1289,fassen::V,saalistaa,დააჭერს
1290,hüten::V,paimentaa,მწყემსავს
1291,treiben::V,ajaa,მიერეკება
1292,anbinden::V,kytkeä,მიაბამს
1293,füttern::V,ruokkia,აჭმევს
1294,melken::V,lypsää,წველის
1295,hacken::V,hakata,კეპავს
1296,gießen::V,kastella,რწყავს
1297,reifen::V,kypsyä,მწიფდება
1298,zubereiten::V,valmistaa,მოამზადებს
1299,kochen::V,keittää,მოხარშავს
1300,backen::V,leipoa,გამოაცხობს
1301,braten::V,paistaa,შეწვავს
1302,umrühren::V,hämmentää,შეურევს
1303,umrühren::V,hämmentää,გათქვეფს
1304,stricken::V,kutoa,ქსოვს
1305,stricken::V,neuloa,ქსოვს
1306,nähen::V,ommella,გაკერავს
1307,färben::V,värjätä,შეღებავს
1308,färben::V,värittää,შეღებავს
1309,reinigen::V,puhdistaa,გაწმენდს
1310,reinigen::V,puhdistaa,გასუფთავებს
1311,waschen::V,pestä,გარეცხავს
1312,abwischen::V,pyyhkiä,წაშლის
1313,spülen::V,huuhtoa,გაავლებს
1314,fegen::V,pyyhkäistä,დაბლანდავს
1315,kehren::V,lakaista,დაგვის
1316,baden::V,kylpeä,ბანაობს
1317,sich waschen::V,peseytyä,იბანება
1318,ausziehen::V,riisua,გაიხდის
1319,anziehen::V,pukea ylleen,ჩაიცვამს
1320,sich anziehen::V,pukeutua,ჩაიცვამს
1321,kämmen::V,kammata,დავარცხნის
1322,schmücken::V,koristaa,მორთავს
1323,schmücken::V,kaunistaa,მორთავს
1324,sagen::V,sanoa,იტყვის
1325,sprechen::V,puhua,ლაპარაკობს
1326,reden::V,keskustella,საუბრობს
1327,sich unterhalten::V,jutella,ბაასობს
1328,sich unterhalten::V,jutella,მუსაიფობს
1329,fragen::V,kysyä,ჰკითხავს
1330,bitten::V,pyytää,სთხოვს
1331,erzählen::V,kertoa,მოუთხრობს
1332,mitteilen::V,ilmoittaa,აუწყებს
1333,mitteilen::V,ilmoittaa,აცნობებს
1334,nennen::V,kutsua,უწოდებს
1335,nennen::V,nimittää,უწოდებს
1336,rufen::V,kutsua,დაუძახებს
1337,prahlen::V,kerskailla,ტრაბახობს
1338,übersetzen::V,kääntää,გადათარგმნის
1339,denken::V,miettiä,ფიქრობს
1340,denken::V,miettiä,აზროვნებს
1341,denken::V,ajatella,ფიქრობს
1342,denken::V,ajatella,აზროვნებს
1343,glauben::V,uskoa,სჯერა
1344,bemerken::V,huomata,შენიშვნავს
1345,erkennen::V,tunnistaa,გამოიცნობს
1346,begreifen::V,ymmärtää,გაიგებს
1347,verstehen::V,ymmärtää,გაიგონებს
1348,lernen::V,oppia,ისწავლის
1349,wissen::V,tietää,ეცოდინება
1350,sich erinnern an::V,muistaa,მოიგონებს
1351,sich erinnern an::V,muistaa,გაიხსენებს
1352,vergessen::V,unohtaa,ივიწყებს
1353,messen::V,mitata,ზომავს
1354,zählen::V,laskea,ითვლის
1355,rechnen::V,laskea,გაიანგარიშებს
1356,lesen::V,lukea,კითხულობს
1357,malen::V,maalata,ხატავს
1358,zeichnen::V,piirtää,ხაზავს
1359,zeichnen::V,piirustaa,ხაზავს
1360,schreiben::V,kirjoittaa,დაწერს
1361,besitzen::V,omistaa,ექნება
1362,kaufen::V,ostaa,ყიდულობს
1363,verkaufen::V,myydä,გაყიდის
1364,bezahlen::V,maksaa,გადაიხდის
1365,zahlen::V,maksaa,გადაიხდის
1366,beherrschen::V,hallita,ფლობს
1367,ertragen::V,kestää,მოითმენს
