,Concept_ID,kn,cs
573,offen::A,ಮುಚ್ಚಲ್ಲದ,otevřený
574,geschlossen::A,ಮುಚ್ಚಿದ,zavřený
575,sauber::A,ಶುದ್ಧ,čistý
576,schmutzig::A,ಅಶುದ್ಧ,špinavý
577,roh::A,ಹಸಿ,syrový
578,reif::A,ಹಣ್ಣಾದ,zralý
579,lecker::A,ಗುಚಿಕರ,chutný
580,süß::A,ಸಿಹಿ,sladký
581,bitter::A,ಕಹಿ,hořký
582,sauer::A,ಹುಳಿಯಾದ,kyselý
583,hell::A,ಹೊಳೆಯುವ,světlý
584,dunkel::A,ಮಬ್ಬಾದ,temný
585,schwarz::A,ಕಪ್ಪು,černý
586,weiß::A,ಬಿಳಿಯ,bílý
587,rot::A,ಕೆಂಪು,rudý
588,rot::A,ಕೆಂಪು,červený
589,gelb::A,ಹಳದಯ,žlutý
590,blau::A,ನೀಲ,modrý
591,grün::A,ಕಾಯಾದ,zelený
592,grau::A,ಬೂದುಬಣ್ಣದ,šedý
593,grau::A,ಬೂದುಬಣ್ಣದ,šedivý
594,bunt::A,ವರ್ಣರಂಜಿತ,pestrý
595,billig::A,ಅಗ್ಗ,levný
596,billig::A,ಅಗ್ಗ,laciný
597,teuer::A,ದುಬಾರಿಯಾದ,drahý
598,wertvoll::A,ಅಮೂಲ್ಯ,cenný
599,blind::A,ಅಂಧ,slepý
600,taub::A,ಕಿವುಡಾದ,hluchý
601,kräftig::A,ಪ್ರಬಲ,silný
602,stark::A,ಶಕ್ತಿವಂತ,silný
603,schwach::A,ದುರ್ಬಲ,slabý
604,fett::A,ಕೊಬ್ಬಿದ,tučný
605,fett::A,ಕೊಬ್ಬಿದ,tlustý
606,schlank::A,ತೆಳ್ಳಗಿನ,štíhlý
607,hübsch::A,ಅಂದವಾದ,hezký
608,böse::A,ಕೆಟ್ಟ,zlý
609,dumm::A,ಮಂದ,hloupý
610,faul::A,ಆಲಸ,líný
611,fleißig::A,ಕಡಗುವ,pilný
612,geizig::A,ಜುಗ್ಗ,lakomý
613,klug::A,ಚತುರ,chytrý
614,geschickt::A,ದಕ್ಷ,šikovný
615,lieb::A,ಪ್ರಿಯ,milý
616,lustig::A,ಖುಷಿಯಾದ,veselý
617,sanft::A,ಸೌಮ್ಯ,mírný
618,hungrig::A,ಹಸಿದ,hladový
619,krank::A,ಅಸ್ವಸ್ಥ,nemocný
620,nackt::A,ನಗ್ನ,nahý
621,traurig::A,ದುಃಖಿತ,smutný
622,traurig::A,ದುಃಖಿತ,truchlivý
623,lebendig::A,ಜೀವಂತ,živý
624,gut::A,ಒಳ್ಳೆಯ,dobrý
625,schlecht::A,ದುಷ್ಟ,špatný
626,richtig::A,ಸರಿ,pravý
627,richtig::A,ಸರಿ,správný
628,schlimm::A,ಅಸಹ್ಯ,zlý
629,wahr::A,ನಿಜ,pravdivý
630,alt::A,ಮುದಿ,starý
631,neu::A,ಹೊಸ,nový
632,ehemalig::A,ಮಾಜೀ,bývalý
633,alt[Lebewesen]::A,ವೃದ್ಧ,starý
634,jung::A,ಎಳ,mladý
635,arm::A,ಬಡ,chudý
636,reich::A,ಶ್ರೀಮಂತ,bohatý
637,bekannt::A,ಅಪ್ತ,známý
638,berühmt::A,ಪ್ರಸಿದ್ಧ,slavný
639,fremd::A,ಪರಕೀಯ,cizí
640,verschieden::A,ಬೇರೆ,různý
641,verschieden::A,ಬೇರೆ,rozličný
642,nah::A,ಹತ್ತಿರವಾದ,blízký
643,fern::A,ದೂರದ,daleký
644,linker::A,ಎಡ,levý
645,rechter::A,ಬಲ,pravý
646,anderer::A,ಇತರ,jiný
647,erster::A,ಪ್ರಥಮ,první
648,zweiter::A,ದ್ವಿತೀಯ,druhý
649,dritter::A,ಮೂರನೆಯಜಗತ್ತು,třetí
650,letzter::A,ಅಂತ್ಯ,poslední
651,allein::ADV,ಒಬ್ಬನೇ,sám
652,auf einmal::ADV,ಒಡನೆ,najednou
653,zusammen::ADV,ಒಟ್ಟಿಗೆ,spolu
654,zusammen::ADV,ಒಟ್ಟಿಗೆ,dohromady
655,lange::ADV,ದೀರ್ಘ,dlouho
656,plötzlich::ADV,ಅನಾಮತ್ತು,vtom
657,plötzlich::ADV,ಅನಾಮತ್ತು,náhle
658,sofort::ADV,ಜಾಗ್ರತೆ,hned
659,sofort::ADV,ಜಾಗ್ರತೆ,ihned
660,später::ADV,ತರುವಾಯ,později
661,jetzt::ADV,ಈಗ,teď
662,jetzt::ADV,ಈಗ,nyní
663,heute::ADV,ಇಂದು,dnes
664,heute::ADV,ಇಂದು,dneska
665,morgen::ADV,ನಾಳೆ,zítra
666,bald::ADV,ಬೇಗ,brzo
667,dann::ADV,ಆಗ,pak
668,dann::ADV,ಆಗ,potom
669,gestern::ADV,ನಿನ್ನೆ,včera
670,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,kdysi
671,damals::ADV,ಆಗ,tehdy
672,damals::ADV,ಆಗ,tenkrát
673,danach::ADV,ಆಮೇಲೆ,podle toho
674,vorher::ADV,ಮುಂಚೆ,dříve
675,vorher::ADV,ಮುಂಚೆ,napřed
676,zuerst::ADV,ಮೊದಲಿಗೆ,nejprve
677,zuerst::ADV,ಮೊದಲಿಗೆ,nejdříve
678,einmal::ADV,ಒಮ್ಮೆ,jednou
679,manchmal::ADV,ಆಗಾಗ,někdy
680,oft::ADV,ಅನೇಕಸಲ,často
681,immer::ADV,ಯಾವಾಗಲೂ,vždy
682,immer::ADV,ಯಾವಾಗಲೂ,stále
683,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nikdy
684,hier::ADV,ಇಲ್ಲಿ,zde
685,hier::ADV,ಇಲ್ಲಿ,tady
686,hierhin::ADV,ಇತ್ತ,sem
687,von hier::ADV,ಇಲ್ಲಿಂದ,odtud
688,dort::ADV,ಅಲ್ಲಿ,tam
689,dorthin::ADV,ಅಲ್ಲಿಗೆ,tam
690,geradeaus::ADV,ಸೀದಾ,rovně
691,vorwärts::ADV,ಮುನ್ನೆಡೆವ,kupředu
692,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,zpět
693,zurück::ADV,ಹಿಂದಕ್ಕೆ,zpět
694,zurück::ADV,ಹಿಂದಕ್ಕೆ,nazpět
695,unten::ADV,ಕೆಳಗೆ,dole
696,hinab::ADV,ಕೆಳಕ್ಕೆ,dolů
697,oben::ADV,ಮೇಲೆ,nahoře
698,oben::ADV,ಮೇಲೆ,navrchu
699,hinauf::ADV,ಮೇಲಕ್ಕೆ,nahoru
700,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,všude
701,nicht::ADV,ಇಲ್ಲ,ne
702,nicht::ADV,ಅಲ್ಲ,ne
703,ein wenig::ADV,ತುಸು,trochu
704,kaum::ADV,ಕಠಿನವಾಗಿ,sotva
705,sehr::ADV,ಬಹು,velmi
706,sehr::ADV,ಬಹು,velice
707,so::ADV,ಅಷ್ಟು,tak
708,so::ADV,ಅಷ್ಟು,takto
709,noch::ADV,ಇನ್ನು,ještě
710,nur::ADV,ಕೇವಲ,jen
711,nur::ADV,ಕೇವಲ,jenom
712,schon::ADV,ಆಗಲೇ,už
713,schon::ADV,ಆಗಲೇ,již
714,wieder::ADV,ಪುನಃ,zase
715,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,marně
716,vor::PRP,ಮುಂದೆ,před
717,hinter::PRP,ಹಿಂದ,za
718,unter::PRP,ಕೆಳ,pod
719,durch::PRP,ನೇರವಾಗಿ,skrz
720,neben::PRP,ಅಧರ ಬಲಿಕ,vedle
721,zwischen::PRP,ನಡುವೆ,mezi
722,wegen::PRP,ಅಧಕ್ಕಗಿ,pro
723,dies::PRN,ಈ,toto
724,dies::PRN,ಈ,tohle
725,das::PRN,ಅದು,to
726,alles::PRN,ಎಲ್ಲ,všechno
727,ich::PRN,ನಾನು,já
728,du::PRN,ನೀನು,ty
729,er::PRN,ಅವನು,on
730,er::PRN,ಇವನು,on
731,wir::PRN,ನಾವು,my
732,ihr::PRN,ನೀವು,vy
733,sie::PRN,ಅವರು,oni
734,was::FPRN,ಏನು,co
735,wer::FPRN,ಯಾರಿಗೆ,kdo
736,wo::FADV,ಎಲ್ಲಿ,kde
737,wohin::FADV,ಎಲ್ಲಿಗೆ,kam
738,wie::FADV,ಹೇಗೆ,jak
739,warum::FADV,ಏಕೆ,proč
740,wieviel::FNUM,ಎಷ್ಟು,kolik
741,eins::NUM,ಒಂದು,jeden
742,zwei::NUM,ಎರಡು,dva
743,drei::NUM,ಮೂರು,tři
744,vier::NUM,ನಾಲ್ಕು,čtyři
745,fünf::NUM,ಅಯ್ದು,pět
746,sechs::NUM,ಆರು,šest
747,sieben::NUM,ಏಳು,sedm
748,acht::NUM,ಎಂಟು,osm
749,neun::NUM,ಒಂಭಬತ್ತು,devět
750,zehn::NUM,ಹತ್ತು,deset
751,elf::NUM,ಹನ್ನೊಂದು,jedenáct
752,zwölf::NUM,ಹನ್ನೆರಡು,dvanáct
753,zwanzig::NUM,ಇಪ್ಪತ್ತು,dvacet
754,dreißig::NUM,ಮೂವತ್ತು,třicet
755,vierzig::NUM,ನಲವತ್ತು,čtyřicet
756,fünfzig::NUM,ಐವತ್ತು,padesát
757,sechzig::NUM,ಅರುವತ್ತು,šedesát
758,siebzig::NUM,ಎಪ್ಪತ್ತು,sedmdesát
759,achtzig::NUM,ಎಂಬತ್ತು,osmdesát
760,neunzig::NUM,ತೊಂಬತ್ತು,devadesát
761,hundert::NUM,ನೂರು,sto
762,tausend::NUM,ಸಾವಿರ,tisíc
763,und::CNJ,ಮತ್ತು,a
764,oder::CNJ,ಅಥವಾ,nebo
765,stehen::V,ನಿಲ್ಲು,stát
766,sitzen::V,ಕುಳ್ಳಿರು,sedět
767,liegen::V,ಮಲಗಿಕೊ,ležet
768,hängen::V,ಇಳಿಯಬಿಡು,viset
769,werden::V,ಆಗು,stát se
770,passieren::V,ಆಗು,stát se
771,beginnen::V,ಆರಂಭಿಸು,počít
772,enden::V,ಕೊನೆಗಾಣು,končit
773,enden::V,ಕೊನೆಗಾಣು,skončit
774,wechseln::V,ಮಾರ್ಪಡಿಸು,měnit se
775,aufgehen[Sonne]::V,ಮೂಡು,vyjít
776,untergehen[Sonne]::V,ಮುಳುಗು,zapadnout
777,scheinen[Sonne]::V,ಹೊಳೆ,svítit
778,donnern::V,ಗುಡುಗಾಗು,hřmět
779,wehen::V,ತೀಡು,vát
780,wehen::V,ತೀಡು,vanout
781,strömen::V,ಹರಿ,proudit
782,fließen::V,ಹರಿ,téct
783,sich drehen::V,ಸುತ್ತು,točit se
784,schwanken::V,ಓಲಾಡು,kolísat
785,schwanken::V,ಓಲಾಡು,houpat se
786,schwingen::V,ತೂಗು,kývat se
787,fallen::V,ಉದುರು,padat
788,brennen::V,ಉರಿ,hořet
789,rauchen::V,ಹೊಗೆಬಿಡು,kouřit
790,regnen::V,ಸುರಿ,pršet
791,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,zamrznout
792,tauen::V,ಬೆಚ್ಚಗಾಗು,tát
793,schmelzen::V,ಕರಗು,tavit
794,trocknen::V,ಒಣಗು,schnout
795,sieden::V,ಕುದಿ,vřít
796,faulen::V,ಕೊಳೆ,hnít
797,verfaulen::V,ನಶಿಸು,shnít
798,reißen::V,ಒಡೆ,roztrhat se
799,versinken::V,ಮುಳುಗು,topit se
800,versinken::V,ಮುಳುಗು,ponořit se
801,vergehen::V,ಸಾಗು,plynout
802,erscheinen::V,ತೋರು,objevit se
803,verschwinden::V,ಮಾಯವಾಗು,zmizet
804,sinken::V,ಕುಸಿ,klesat
805,abnehmen::V,ತಗ್ಗು,ubýt
806,zunehmen::V,ಬೆಳೆ,přibýt
807,steigen::V,ಉಬ್ಬು,stoupat
808,wachsen::V,ಬೆಳೆ,růst
809,glänzen::V,ಮಿರುಗು,lesknout se
810,funkeln::V,ಮಿನುಗು,jiskřit se
811,lärmen::V,ಶಬ್ದ ಮಾಡಲು,dělat hluk
812,läuten::V,ಬಾರಿಸು,zvonit
813,klingeln::V,ಅನುರಣಿಸು,zvonit
814,klirren::V,ಕಿಣಿಕಿಣಿಸು,řinčet
815,brausen::V,ಅಬ್ಬರಿಸು,hučet
816,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šumět
817,klingen::V,ಉಸಿರು,znít
818,bellen::V,ಬಗುಳು,štěkat
819,heulen::V,ಅರಚು,výt
820,blasen::V,ಗಾಳಿ ಊದು,foukat
821,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,pískat
822,schreien::V,ಕರೆ,křičet
823,stöhnen::V,ನರಳು,sténat
824,zittern::V,ನಡುಗು,třást se
825,leben::V,ಇರು,žít
826,geboren werden::V,ಉಂಟಾಗು,rodit se
827,atmen::V,ಉಸಿರು,dýchat
828,trinken::V,ಕುಡಿ,pít
829,essen::V,ತಿನ್ನು,jíst
830,schlucken::V,ನುಂಗು,polykat
831,müde werden::V,ಬಳಲು,unavit se
832,einschlafen::V,ನಿದ್ಧೆಹೋಗು,usnout
833,schlafen::V,ನಿದ್ರಿಸು,spát
834,aufwachen::V,ಏಳು,probudit se
835,aufstehen::V,ಏಳು,vstát
836,sich erholen::V,ಸುಧಾರಿಸು,zotavovat se
837,krank werden::V,ಬೇನೆಬೀಳು,onemocnět
838,krank sein::V,ಕೆಟ್ಟ ಎಂದು,být nemocný
839,schmerzen::V,ಕಚ್ಚು,bolet
840,husten::V,ಕೆಮ್ಮು,kašlat
841,genesen::V,ಮತ್ತೆಹೊದಿಸು,uzdravit se
842,sterben::V,ಮೃತಪಡು,umřít
843,umkommen::V,ಹಾಳಾಗು,zahynout
844,sich bewegen::V,ಚಲಿಸು,pohnout se
845,sich rühren::V,ಕದಲು,hnout se
846,sich erheben::V,ಏಳು,zdvihnout se
847,sich setzen::V,ಕೂರು,posadit se
848,hinfallen::V,ಬೀಳು,upadnout
849,laufen::V,ನಡೆ,běžet
850,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,kráčet
851,spazierengehen::V,ವಿಹರಿಸು,procházet se
852,eilen::V,ಮುನ್ನುಗ್ಗು,spěchat
853,sich beeilen::V,ಆತುರಪಡು,pospíšit si
854,sausen::V,ಒಗೆ,fičet
855,rennen::V,ಓಡು,pádit
856,springen::V,ಜಿಗಿ,skákat
857,klettern::V,ಏರು,lézt
858,klettern::V,ಏರು,šplhat
859,schaukeln::V,ತೂಗು,houpat
860,kriechen::V,ತೆವಳು,lézt
861,kriechen::V,ತೆವಳು,plazit se
862,schwimmen::V,ಈಜು,plavat
863,tauchen::V,ಕೆಳಗಿಳಿ,nořit se
864,rudern::V,ಸಾಗಿಸು,veslovat
865,fahren::V,ನಡೆಸು,jet
866,fahren::V,ನಡೆಸು,jezdit
867,fliegen::V,ಹಾರು,létat
868,gehen::V,ಹೋಗು,jít
869,weggehen::V,ಹೊರಡು,odejít
870,abfahren::V,ತೆರಳು,odjet
871,anhalten::V,ನಿಲ್ಲು,zastavit se
872,hineingehen::V,ಒಳಹೊಗು,vcházet se
873,eintreten::V,ಒಳಹೊಗು,vstoupit
874,kommen::V,ಬರು,přijít
875,ankommen::V,ಬರು,dojít
876,zurückkommen::V,ಹಿಂದಿರುಗು,vrátit se
877,bleiben::V,ಇರು,zůstat
878,warten::V,ಇರು,čekat
879,erwarten::V,ನಿರೀಕ್ಷಿಸು,čekat na
880,suchen::V,ಹುಡುಕು,hledat
881,finden::V,ಕಂಡುಕೊ,najít
882,versuchen::V,ಪ್ರಯತ್ನಿಸು,zkoušet
883,vorbereiten::V,ಸಿದ್ಧವಾಗು,připravit
884,lieben::V,ಪ್ರೀತಿಸು,milovat
885,mögen::V,ಇಷ್ಟಪಡು,mít rád
886,lachen::V,ನಗು,smát se
887,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,dojmout
888,weinen::V,ಅಳು,plakat
889,schimpfen::V,ಗೊಣಗು,nadávat
890,sich ärgern::V,ಗಣಗಾಡು,pohoršit se
891,sich fürchten::V,ನಡುಗು,bát se
892,fürchten::V,ಹೆದರು,bát se
893,fliehen::V,ಓಡಿಹೋಗು,utéct
894,flüchten::V,ಪಾರಾಗು,prchnout
895,sehen::V,ಕಾಣು,vidět
896,anschauen::V,ನೋಡು,podívat se na
897,ansehen::V,ನಿರೀಕ್ಷಿಸು,sledovat
898,hören::V,ಕೇಳು,slyšet
899,zuhören::V,ಆಲಿಸು,poslouchat
900,probieren::V,ರುಚಿ ನೋಡು,ochutnávat
901,riechen::V,ಮೂಸು,cítit
902,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,cítit
903,scheinen::V,ತೋರು,zdát se
904,zu sehen sein::V,ಕಾಣಿಸು,moci být viděn
905,vernehmen::V,ಕೇಳು,uslyšet
906,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,mrznout
907,tun::V,ಮಾಡು,dělat
908,können::V,ಮಾಡಬಲ್ಲ,moct
909,wollen::V,ಬಯಸು,chtít
910,anfangen::V,ಪ್ರಾರಂಭಿಸು,začít
911,beenden::V,ನಿಲ್ಲಿಸು,ukončit
912,aufhören::V,ಮುಗಿಸು,přestat
913,gelingen::V,ಯಶಸ್ವಿಯಾಗು,podařit se
914,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,dařit se
915,öffnen::V,ತೆರೆ,otevřít
916,schließen::V,ಮುಚ್ಚು,zavřít
917,stellen::V,ಇಕ್ಕು,postavit
918,setzen::V,ಇಡು,posadit
919,legen::V,ಇಡು,klást
920,legen::V,ಇಡು,položit
921,berühren::V,ತಾಕು,dotýkat se
922,verbinden::V,ಕೂಡಿಸು,spojit
923,bedecken::V,ಮುಚ್ಚು,pokrýt
924,aufhängen::V,ತೂಗುಹಾಕು,oběsit
925,aufhängen::V,ತೂಗುಹಾಕು,pověsit
926,anzünden::V,ಹತ್ತಿಸು,zapálit
927,anzünden::V,ಹತ್ತಿಸು,podpálit
928,aufheben::V,ಆಯಿ,zvednout
929,aufheben::V,ಆಯಿ,zdvihnout
930,zurücklassen::V,ಬಿಡು,zanechat
931,verlieren::V,ಕಳೆ,ztratit
932,fallen lassen::V,ಬೀಳಿಸು,upustit
933,machen::V,ಮಾಡು,udělat
934,herstellen::V,ತಯಾರಿಸು,vyrobit
935,bauen::V,ಕಟ್ಟು,stavět
936,bauen::V,ಕಟ್ಟು,budovat
937,reparieren::V,ಸರಿಪಡಿಸು,opravit
938,verbessern::V,ತಿದ್ದು,zlepšit
939,ändern::V,ಬದಲಾಯಿಸು,změnit
940,graben::V,ಅಗೆ,rýt
941,graben::V,ಅಗೆ,kopat
942,beugen::V,ಬಗ್ಗಿಸು,ohnout
943,biegen::V,ಬಗ್ಗಿಸು,ohnout
944,drehen::V,ತಿರುಗು,točit
945,wenden::V,ತಿರುಗು,obrátit
946,umdrehen::V,ತಿರುಗಿಸು,obrátit
947,heben::V,ಎತ್ತು,zdvihnout
948,hochheben::V,ಎತ್ತು,zvednout
949,ergreifen::V,ಆಕ್ರಮಿಸು,chopit se
950,halten::V,ಹಿಡಿ,držet
951,drücken::V,ಒತ್ತು,stisknout
952,schieben::V,ನೂಕು,posouvat
953,kratzen::V,ತರಚಿಕೊಳ್ಳು,škrábat
954,lecken::V,ನೆಕ್ಕು,lízat
955,beißen::V,ಕಚ್ಚು,kousat
956,abreißen::V,ಹರಿ,utrhat
957,abreißen::V,ಹರಿ,odtrhat
958,abschneiden::V,ಕತ್ತರಿಸು,uřezat
959,abschneiden::V,ಕತ್ತರಿಸು,ukrojit
960,binden::V,ಕಟ್ಟು,přivázat
961,stecken::V,ಸಿಕ್ಕಿಸು,strčit
962,brechen::V,ಮುರಿ,lomit
963,klopfen::V,ತಟ್ಟು,ťukat
964,klopfen::V,ತಟ್ಟು,klepat
965,hauen::V,ಹೊಡೆ,bít
966,kleben::V,ಅಂಟಿಸು,lepit
967,reiben::V,ಉಜ್ಜು,třít
968,streichen::V,ಹರಡು,mazat
969,schleifen::V,ಮಸೆ,brousit
970,schneiden::V,ಕತ್ತರಿಸು,řezat
971,schneiden::V,ಕತ್ತರಿಸು,střihat
972,rütteln::V,ಕುಲುಕಿಸು,třást
973,rütteln::V,ಕುಲುಕಿಸು,otřást
974,schütteln::V,ಅಲುಗಿಸು,třást
975,schütteln::V,ಅಲುಗಿಸು,zatřást
976,schwenken::V,ತೂಗಾಡು,mávat
977,schütten::V,ಎರೆ,nasypat
978,füllen::V,ತುಂಬಿಸು,naplnit
979,einwickeln::V,ಹೊದಿಸು,zavinout
980,tragen::V,ಹೊರು,nést
981,schleppen::V,ಜಗ್ಗು,vléct
982,ziehen::V,ಎಳೆ,tahat
983,ziehen::V,ಎಳೆ,táhnout
984,aufbewahren::V,ಇಟ್ಟುಕೊ,schovat
985,werfen::V,ಎಸೆ,házet
986,fangen::V,ಹಿಡಿ,chytat
987,packen::V,ಸೆಳೆ,uchvátit
988,verstecken::V,ಮುಚ್ಚಿಡು,schovat
989,teilen::V,ವಿಭಜಿಸು,rozdělit
990,schicken::V,ಕಳುಹಿಸು,posílat
991,bringen::V,ತರು,přinést
992,hinzufügen::V,ಕೂಡಿಸು,připojit
993,bekommen::V,ಸಂಪಾದಿಸು,dostat
994,erhalten::V,ಪಡೆ,uchovat
995,nehmen::V,ಹಿಡಿ,vzít
996,wählen::V,ಆರಿಸು,zvolit
997,auswählen::V,ಆಯಿ,vybrat
998,bewahren::V,ರಕ್ಷಿಸಿಡು,uchránit
999,behindern::V,ಅಡ್ಡಿಮಾಡು,překážet
1000,verderben::V,ಕೆಡಿಸು,zkazit
1001,beschädigen::V,ಹಾಳುಮಾಡು,porušit
1002,beschädigen::V,ಹಾಳುಮಾಡು,poškodit
1003,zerbrechen::V,ಮುರಿ,rozlámat
1004,zerreißen::V,ಸೀಳು,roztrhnout
1005,zerstören::V,ಅಳಿಸು,zničit
1006,verbrennen::V,ಸುಡು,spálit
1007,geben::V,ಕೊಡು,dát
1008,reichen::V,ಕೊಡು,podat
1009,schenken::V,ಅರ್ಪಿಸು,darovat
1010,versprechen::V,ವಾಗ್ದಾನಮಾಡು,slíbit
1011,wünschen::V,ಬಯಸು,přát
1012,loben::V,ಹೊಗಳು,chválit
1013,küssen::V,ಚುಂಬಿಸು,líbat
1014,wiegen::V,ತೂಗು,chovat
1015,wiegen::V,ತೂಗು,kolébat
1016,zudecken::V,ಹಾಸು,přikrýt
1017,zudecken::V,ಹಾಸು,přiklopit
1018,wecken::V,ಎಬ್ಬಿಸು,vzbudit
1019,zeigen::V,ತೋರಿಸು,ukázat
1020,führen::V,ದಾರಿತೋರಿಸು,vést
1021,lehren::V,ಕಲಿಸು,učit
1022,unterrichten::V,ಬೋಧಿಸು,vyučovat
1023,aufziehen::V,ಸಲಹು,vychovat
1024,leiten::V,ಮುಂದಾಳಾಗಿರು ,vodit
1025,antreiben::V,ಓಡಿಸು,nutit
1026,lassen::V,ಮಾಡಲುಬಿಡು,dát
1027,einladen::V,ಆಹ್ವಾನಿಸು,pozvat
1028,vereinigen::V,ಒಂದಾಗು,spojit
1029,besuchen::V,ಭೇಟಿಯಾಗು,návštívit
1030,treffen::V,ಸಂಧಿಸು,potkat
1031,sich versammeln::V,ನೆರೆ,shromáždit se
1032,spielen::V,ಆಡು,hrát
1033,singen::V,ಹಾಡು,zpívat
1034,tanzen::V,ಕುಣಿ,tančit
1035,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,rozejít se
1036,verlassen::V,ಕಳೆ,opustit
1037,retten::V,ರಕ್ಷಿಸು,zachránit
1038,bewachen::V,ಕಾಪಾಡು,hlídat
1039,schützen::V,ಸಂರಕ್ಷಿಸು,chránit
1040,verteidigen::V,ಕಾಪಿಡು,obhájit
1041,sich schlagen::V,ಕಿತ್ತಾಟ,bít se
1042,schießen::V,ಎಸೆ,střílet
1043,siegen::V,ಗೆಲ್ಲು,zvítězit
1044,ärgern::V,ರೇಗಿಸು,zlobit
1045,ärgern::V,ರೇಗಿಸು,pohoršit
1046,schlagen::V,ಹೊಡೆ,udeřit
1047,schlagen::V,ಹೊಡೆ,praštit
1048,treten::V,ಒದೆ,kopnout
1049,stechen::V,ಚುಚ್ಚು,bodnout
1050,stechen::V,ಚುಚ್ಚು,píchnout
1051,stoßen::V,ತಳ್ಳು,strčit
1052,stehlen::V,ಕದಿ,ukrást
1053,stören::V,ಕತಕು,vyrušit
1054,belästigen::V,ತೊಂದರೆ,obtěžovat
1055,verbergen::V,ಮರೆಮಾಜು,skrýt
1056,täuschen::V,ಠಕ್ಕಿಸು,klamat
1057,betrügen::V,ವಂಚಿಸು,podvést
1058,töten::V,ಕೊಲ್ಲು,zabít
1059,wohnen::V,ವಾಸಿಸು,bydlit
1060,arbeiten::V,ಕೆಲಸ ಮಾಡು,pracovat
1061,sammeln::V,ಸಂಚಯಿಸು,sebrat
1062,pflücken::V,ಬಿಡಿಸು,česat
1063,jagen::V,ಬೇಟೆಯಾಡು,uhonit
1064,fischen::V,ಮೀನು ಹಿಡಿ,chytat ryby
1065,fassen::V,ಹಿಡಿ,ulovit
1066,hüten::V,ಗುಂಪುಸೇರಿಸು,pást
1067,treiben::V,ದಬ್ಬು,hnát
1068,anbinden::V,ಬಿಗಿ,přivázat
1069,füttern::V,ಮೇಯಿಸು,krmit
1070,melken::V,ಹಾಲು ಕರೆ,dojit
1071,hacken::V,ತುಂಡರಿಸು,seknout
1072,gießen::V,ನೀರುಹಾಕು,zalít
1073,reifen::V,ಕಳಿ,uzrát
1074,zubereiten::V,ಅಡಿಗೆಮಾಡು,připravit
1075,kochen::V,ಅಡು,vařit
1076,backen::V,ಬೇಯಿಸು,péct
1077,braten::V,ಕರಿ,smažit
1078,umrühren::V,ಕಲಕು,zamíchat
1079,stricken::V,ಹೆಣೆ,plést
1080,nähen::V,ಹೊಲಿ,šít
1081,färben::V,ಬಣ್ಣ ಹತ್ತು,nabarvit
1082,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,očistit
1083,waschen::V,ತೊಳೆ,mýt
1084,abwischen::V,ಒರಸು,utřít
1085,spülen::V,ಗಲಬರಿಸು,spláchnout
1086,fegen::V,ಗುಡಿಸು,zamést
1087,kehren::V,ಗುಡಿಸು,mést
1088,baden::V,ಸ್ನಾನಮಾಡು,koupat se
1089,sich waschen::V,ತೊಳೆ,mýt se
1090,ausziehen::V,ಬಿಚ್ಚು,svléct
1091,anziehen::V,ಹಾಕು,obléct
1092,sich anziehen::V,ಹಾಕು,oblékat se
1093,kämmen::V,ಬಾಚು,učesat
1094,schmücken::V,ಅಲಂಕರಿಸು,ozdobit
1095,sagen::V,ಹೇಳು,říct
1096,sprechen::V,ನುಡಿ,mluvit
1097,reden::V,ನುಡಿ,hovořit
1098,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,povídat se
1099,fragen::V,ವಿಚಾರಿಸು,zeptat se
1100,bitten::V,ಬೇಡು,prosit
1101,erzählen::V,ಹೇಳು,povídat
1102,mitteilen::V,ತಿಳಿಸು,sdělit
1103,mitteilen::V,ತಿಳಿಸು,oznámit
1104,nennen::V,ಹೆಸರಿಡು,nazvat
1105,rufen::V,ಕರೆ,volat
1106,rufen::V,ಕರೆ,zavolat
1107,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,chlubit se
1108,übersetzen::V,ಭಾಷಾಂತರಿಸು,přeložit
1109,denken::V,ಯೋಚಿಸು,myslit
1110,glauben::V,ನಂಬು,věřit
1111,bemerken::V,ಗಮನಿಸು,zpozorovat
1112,erkennen::V,ಗುರುತುಹಿಡಿ,poznat
1113,begreifen::V,ಗ್ರಹಿಸು,pochopit
1114,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,porozumět
