,Concept_ID,os,sl
748,arm::A,мӕгуыр,réven
749,reich::A,хъӕздыг,bogàt
750,bekannt::A,зонгӕ,znán
751,berühmt::A,номдзыд,sláven
752,berühmt::A,номдзыд,znamenít
753,fremd::A,æцæгæлон,túj
754,verschieden::A,æндæр æмæ æндæр,razlíčen
755,verschieden::A,алы,razlíčen
756,verschieden::A,алыхуызон,razlíčen
757,nah::A,хӕстӕг,blížnji
758,fern::A,дард,dáleč
759,fern::A,дӕрддаг,dáleč
760,linker::A,галиу,lévi
761,rechter::A,рахиз,désni
762,anderer::A,иннӕ,drúgi
763,anderer::A,ӕндӕр,drúgi
764,erster::A,фыццаг,pŕvi
765,erster::A,фыццӕгӕм,pŕvi
766,zweiter::A,дыккаг,drúgi
767,zweiter::A,дыккæгæм,drúgi
768,dritter::A,æртыккаг,trétji
769,dritter::A,æртыккæгæм,trétji
770,letzter::A,фӕстаг,poslédnji
771,allein::ADV,иунæг,sám
772,auf einmal::ADV,уайтагъд,obênem
773,auf einmal::ADV,æвиппайды,obênem
774,auf einmal::ADV,æваст,obênem
775,zusammen::ADV,иумӕ,skúpaj
776,lange::ADV,бирæ рæстæг,dólgo
777,plötzlich::ADV,æвиппайды,náglo
778,plötzlich::ADV,æвиппайды,nenádoma
779,plötzlich::ADV,æваст,náglo
780,plötzlich::ADV,æваст,nenádoma
781,sofort::ADV,уыцы сахат,prècej
782,sofort::ADV,уайтагъд,prècej
783,später::ADV,фæстæдæр,poznêje
784,jetzt::ADV,ныр,zdàj
785,heute::ADV,абон,dánes
786,morgen::ADV,райсом,jútri
787,bald::ADV,тагъд,kmálu
788,bald::ADV,рæхджы,kmálu
789,dann::ADV,стæй,nató
790,gestern::ADV,знон,včéraj
791,einst::ADV,кӕддӕр,nékdaj
792,damals::ADV,уæд,tedàj
793,damals::ADV,уæд,takràt
794,danach::ADV,стæй,potèm
795,danach::ADV,уый фæстæ,potèm
796,vorher::ADV,раздæр,poprèj
797,zuerst::ADV,фыццаг,spŕva
798,einmal::ADV,иу хатт,ênkrat
799,manchmal::ADV,хатт,včásih
800,oft::ADV,арæх,pogósto
801,immer::ADV,ӕдзух,védno
802,immer::ADV,ӕдзух,zméraj
803,niemals::ADV,никуы,nikdàr
804,niemals::ADV,никæд,nikdàr
805,hier::ADV,ам,tù
806,hier::ADV,ам,túkaj
807,hierhin::ADV,ардӕм,sèmkaj
808,von hier::ADV,ардыгæй,od tú
809,dort::ADV,уым,tàm
810,dorthin::ADV,уырдӕм,tjà
811,geradeaus::ADV,æргом,rávno napréj
812,vorwärts::ADV,размӕ,napréj
813,rückwärts::ADV,фӕстӕмӕ,zádaj
814,zurück::ADV,фӕстӕмӕ,nazáj
815,unten::ADV,дæлæ,dôli
816,unten::ADV,дæлæ,spôdaj
817,unten::ADV,дæлейы,dôli
818,unten::ADV,дæлейы,spôdaj
819,unten::ADV,бынæй,dôli
820,unten::ADV,бынæй,spôdaj
821,hinab::ADV,дӕлӕмӕ,dôl
822,hinab::ADV,уырдыгмӕ,dôl
823,oben::ADV,уӕле,gôri
824,oben::ADV,уӕле,zgôraj
825,hinauf::ADV,уӕлӕмӕ,gôr
826,überall::ADV,алыран,povsód
827,überall::ADV,алкæм,povsód
828,überall::ADV,кæмдæриддæр,povsód
829,nicht::ADV,нӕ,ne
830,ein wenig::ADV,чысыл,málo
831,kaum::ADV,цъус,kómaj
832,sehr::ADV,тынг,zeló
833,sehr::ADV,иттӕг,zeló
834,so::ADV,афтӕ,takó
835,noch::ADV,ма,še
836,nur::ADV,канд,samó
837,nur::ADV,ӕрмӕст,samó
838,schon::ADV,нырид,žè
839,wieder::ADV,ногӕй,spét
840,vergebens::ADV,дзæгъæлы,zamàn
841,vergebens::ADV,дзæгъæлы,zastónj
842,vergebens::ADV,уæгъды,zamàn
843,vergebens::ADV,уæгъды,zastónj
844,vergebens::ADV,æнæхъуаджы,zamàn
845,vergebens::ADV,æнæхъуаджы,zastónj
846,vor::PRP,разы,pred
847,hinter::PRP,фӕстӕ,za
848,unter::PRP,бын,pod
849,durch::PRP,æхсæнты,skózi
850,neben::PRP,цур,kràj
851,neben::PRP,цур,póleg
852,zwischen::PRP,астӕу,med
853,zwischen::PRP,астӕу,izmed
854,wegen::PRP,тыххай,zarádi
855,dies::PRN,ай,tó
856,das::PRN,уый,tó
857,alles::PRN,алцы,vsè
858,alles::PRN,æппæтдæр,vsè
859,alles::PRN,иууылдӕр,vsè
860,ich::PRN,æз,jàz
861,du::PRN,ды,tí
862,er::PRN,уый,òn
863,wir::PRN,мах,mí
864,ihr::PRN,сымах,ví
865,sie::PRN,уыдон,ôni
866,was::FPRN,цы,káj
867,wer::FPRN,чи,kdó
868,wo::FADV,кӕм,kjé
869,wohin::FADV,кӕдӕм,kám
870,wie::FADV,куыд,kakó
871,warum::FADV,цӕмӕн,zakáj
872,wieviel::FNUM,цал,kóliko
873,eins::NUM,иу,êden
874,zwei::NUM,дыууӕ,dvá
875,drei::NUM,ӕртӕ,trí
876,vier::NUM,цыппар,štíri
877,fünf::NUM,фондз,pét
878,sechs::NUM,ӕхсӕз,šést
879,sieben::NUM,авд,sédem
880,acht::NUM,аст,ósem
881,neun::NUM,фараст,devét
882,zehn::NUM,дӕс,desét
883,elf::NUM,иуæндæс,enájst
884,zwölf::NUM,дыууадæс,dvánajst
885,zwanzig::NUM,дыууын,dvájset
886,dreißig::NUM,æртын,trídeset
887,dreißig::NUM,дæсæмæссæдз,trídeset
888,vierzig::NUM,цыппор,štírideset
889,vierzig::NUM,цыппур,štírideset
890,vierzig::NUM,дыууиссæдзы,štírideset
891,fünfzig::NUM,фӕндзай,pétdeset
892,sechzig::NUM,æхсай,šéstdeset
893,sechzig::NUM,æртиссæдзы,šéstdeset
894,siebzig::NUM,æвдай,sédemdeset
895,siebzig::NUM,дæс æмæ æртиссæдзы,sédemdeset
896,achtzig::NUM,цыппарыссæдзы,ósemdeset
897,achtzig::NUM,æстай,ósemdeset
898,neunzig::NUM,нæуæдз,devétdeset
899,neunzig::NUM,дæс æмæ цыппарыссæдзы,devétdeset
900,hundert::NUM,сӕдӕ,stó
901,tausend::NUM,мин,tísoč
902,und::CNJ,ӕмӕ,in
903,oder::CNJ,кӕнӕ,áli
904,stehen::V,лӕууын,státi
905,sitzen::V,бадын,sedéti
906,liegen::V,хуыссын,ležáti
907,hängen::V,ауыгъд уын,viséti
908,werden::V,суӕвын,postáti
909,passieren::V,æрцæуын,zgodíti se
910,beginnen::V,райдайын,začéti se
911,enden::V,фæуын,končáti se
912,wechseln::V,ивын,ménjati se
913,aufgehen[Sonne]::V,скæсын,vzíti
914,untergehen[Sonne]::V, аныгуылын,zaíti
915,scheinen[Sonne]::V,рухс кӕнын,sijáti
916,donnern::V,нæрын,grméti
917,wehen::V,дымын,píhati
918,strömen::V,кӕлын,líti
919,fließen::V,цæуын,têči
920,fließen::V,уайын,têči
921,fließen::V,кæлын,têči
922,sich drehen::V,зилын,vrtéti se
923,schwanken::V,æнкъуысын,kolébati
924,schwingen::V,æнкъуысын,níhati
925,schwingen::V,змæлын,níhati
926,fallen::V,хауын,pádati
927,brennen::V,судзын,goréti
928,rauchen::V,фæздæг кæнын,kadíti se
929,regnen::V,уарын,deževáti
930,gefrieren::V,сӕлын,zmŕzniti
931,tauen::V,стайын,tájati
932,schmelzen::V,тайын,kopnéti
933,trocknen::V,хус кæнын,sušíti se
934,sieden::V,фыцын,kipéti
935,faulen::V,ӕмбийын,gníti
936,verfaulen::V,бамбийын,zgníti
937,reißen::V,скъуийын,tŕgati se
938,versinken::V,дӕлдон_кӕнын,pogrézniti se
939,vergehen::V,аивгъуийын,miníti
940,erscheinen::V,разынын,pojáviti se
941,verschwinden::V,фæтары уын,izgíniti
942,verschwinden::V,фæдæлдзæх уын,izgíniti
943,verschwinden::V,фесæфын,izgíniti
944,verschwinden::V,æрбайсæфын,izgíniti
945,sinken::V,дæлæмæ æрхауын,péšati
946,abnehmen::V,фæкъаддæр уын,pojémati
947,abnehmen::V,фæцух уын,pojémati
948,zunehmen::V,фæфылдæр уын,véčati se
949,zunehmen::V,фæфылдæр уын,množíti se
950,zunehmen::V,сбирæ уын,véčati se
951,zunehmen::V,сбирæ уын,množíti se
952,zunehmen::V,сахадын,véčati se
953,zunehmen::V,сахадын,množíti se
954,steigen::V,сыстын,dvígati se
955,wachsen::V,рӕзын,rásti
956,glänzen::V,ӕрттивын,sijáti
957,funkeln::V,тыбар-тыбур_кӕнын,ískriti se
958,lärmen::V,хъæлæба кæнын,ropotáti
959,lärmen::V,хъæлæба кæнын,razgrájati
960,läuten::V,цæгъдын,zvoníti
961,klingeln::V,цæгъдын,zvončkljáti
962,klirren::V,дзыгъал-мыгъул кæнын,žvenketáti
963,klirren::V,дзæгъ-дзæгъ кæнын,žvenketáti
964,brausen::V,абухын,šuméti
965,klingen::V,зæлын,zvenéti
966,klingen::V,азæлын,zvenéti
967,klingen::V,хъуысын,zvenéti
968,bellen::V,рæйын,lájati
969,heulen::V,ниуын,zavíjati
970,blasen::V,фу кӕнын,píhniti
971,pfeifen::V,æхситт кæнын,pískati
972,pfeifen::V,æхситт кæнын,žvížgati
973,pfeifen::V,къуыззитт кæнын,pískati
974,pfeifen::V,къуыззитт кæнын,žvížgati
975,schreien::V,хъӕр кӕнын,kričáti
976,stöhnen::V,хъæрзын,stókati
977,stöhnen::V,дзыназын,stókati
978,zittern::V,ризын,drgetáti
979,leben::V,цӕрын,živéti
980,geboren werden::V,райгуырын,rodíti se
981,atmen::V,улӕфын,díhati
982,trinken::V,нуазын,píti
983,essen::V,хӕрын,jésti
984,schlucken::V,ныхъуырын,požírati
985,müde werden::V,бафæллайын,péšati
986,müde werden::V,бафæллайын,utrúditi se
987,müde werden::V,бафæлмæцын,péšati
988,müde werden::V,бафæлмæцын,utrúditi se
989,müde werden::V,сфæлмæцын,péšati
990,müde werden::V,сфæлмæцын,utrúditi se
991,einschlafen::V,бафынæй уын,zaspáti
992,schlafen::V,хуыссын,spáti
993,schlafen::V,фынӕй кӕнын,spáti
994,aufwachen::V,райхъал уын,zbudíti se
995,aufstehen::V,стын,vstáti
996,sich erholen::V,фæллад уадзын,oddahníti se
997,sich erholen::V,улæфын,oddahníti se
998,krank werden::V,фӕрынчын уын,oboléti
999,krank sein::V,сӕйын,bíti bolán
1000,schmerzen::V,риссын,boléti
1001,husten::V,хуыфын,kášljati
1002,genesen::V,сдзæбæх уын,okrévati
1003,genesen::V,рандидзын,okrévati
1004,genesen::V,сæндидзын,okrévati
1005,sterben::V,мӕлын,umréti
1006,umkommen::V,фесæфын,pogíniti
1007,umkommen::V,байсæфын,pogíniti
1008,umkommen::V,бабын уын,pogíniti
1009,umkommen::V,мард фæуын,pogíniti
1010,sich bewegen::V,тæлфын,zganíti se
1011,sich bewegen::V,цæуын,zganíti se
1012,sich rühren::V,змӕлын,premakníti se
1013,sich erheben::V,стын,vstájati
1014,sich erheben::V,стын,vzdígniti se
1015,sich setzen::V,сбадын,sésti
1016,hinfallen::V,ӕрхауын,pásti dôl
1017,laufen::V,цӕуын,hodíti
1018,laufen::V,рацу-бацу_кӕнын,hodíti
1019,schreiten::V,къахдзæф кæнын,stópati
1020,schreiten::V,санчъех кæнын,stópati
1021,schreiten::V,цæуын,stópati
1022,spazierengehen::V,озер кæнын,na sprehòd íti
1023,spazierengehen::V,тезгъо кæнын,na sprehòd íti
1024,eilen::V,тагъд кæнын,drvéti
1025,eilen::V,тындзын,drvéti
1026,sich beeilen::V,тагъд кæнын,hitéti
1027,sich beeilen::V,тындзын,hitéti
1028,sausen::V,уайын,dírkati
1029,sausen::V,тæхын,dírkati
1030,rennen::V,згъорын,dírjati
1031,springen::V,гæпп кæнын,skákati
1032,springen::V,сæррæтт кæнын,skákati
1033,springen::V,лиуырын,skákati
1034,klettern::V,хилын,plézati
1035,schaukeln::V,хецъро кæнын,kolébati
1036,schaukeln::V,херыйыл бадын,kolébati
1037,kriechen::V,бырын,pláziti se
1038,schwimmen::V,ленк кӕнын,plávati
1039,tauchen::V,ныгъуылын,potápljati se
1040,rudern::V,бæлæгъ тæрын,vesláti
1041,rudern::V,чема тæрын,vesláti
1042,fahren::V,цӕуын,vozíti se
1043,fahren::V,цӕуын,peljáti se
1044,fliegen::V,тӕхын,létati
1045,gehen::V,цӕуын,íti
1046,weggehen::V,ацӕуын,odíti
1047,abfahren::V,араст уын,odpeljáti se
1048,anhalten::V,æрлæууын,ustáviti se
1049,hineingehen::V,мидæмæ цæуын,íti nóter
1050,eintreten::V,бацӕуын,vstopíti
1051,kommen::V,æрцæуын,príti
1052,ankommen::V,æрцæуын,prispéti
1053,ankommen::V,æрцæуын,prihájati
1054,zurückkommen::V,раздæхын,vrníti se
1055,zurückkommen::V,фæстæмæ_раздæхын,vrníti se
1056,zurückkommen::V,æрбаздæхын,vrníti se
1057,zurückkommen::V,аздæхын,vrníti se
1058,bleiben::V,лӕууын,ostáti
1059,warten::V,ӕнхъӕлмӕ кӕсын,čákati
1060,erwarten::V,ӕнхъӕлмӕ кӕсын,pričakováti
1061,suchen::V,агурын,iskáti
1062,finden::V,ссарын,nájti
1063,versuchen::V,фӕлварын,poskúšati
1064,vorbereiten::V,бацаттæ кæнын,pripráviti
1065,vorbereiten::V,æрæввонг кæнын,pripráviti
1066,lieben::V,уарзын,ljubíti
1067,mögen::V,зæрдæмæ цæуын,márati
1068,lachen::V,худын,smejáti se
1069,rühren::V,зæрдæ суынгæг кæнын,ganíti
1070,weinen::V,кӕуын,jókati
1071,weinen::V,кӕуын,plákati
1072,schimpfen::V,æлгъитын,psováti
1073,schimpfen::V,æлгъитын,zmérjati
1074,sich ärgern::V,мæсты кæнын,jezíti se
1075,sich fürchten::V,тæрсын,báti se
1076,fürchten::V,тæрсын,báti se
1077,fliehen::V,лидзын,bežáti
1078,flüchten::V,алидзын,pobégniti
1079,sehen::V,уынын,vídeti
1080,anschauen::V,акӕсын,oglédati
1081,ansehen::V,кӕсын,glédati
1082,hören::V,хъусын,slíšati
1083,zuhören::V,хъусын,poslúšati
1084,probieren::V,уынын,poskúšati
1085,probieren::V,аходын,poskúšati
1086,riechen::V,смудын,dúhati
1087,fühlen::V,ӕнкъарын,čutíti
1088,scheinen::V,зынын,zdéti se
1089,zu sehen sein::V,зынын,vídeti se
1090,vernehmen::V,фехъусын,čúti
1091,frieren::V,сийын,zébsti
1092,tun::V,кӕнын,délati
1093,können::V,фӕразын,môči
1094,wollen::V,фӕндын,hotéti
1095,anfangen::V,райдайын,začéti
1096,beenden::V,фӕуын,dokončáti
1097,aufhören::V,банцайын,prenéhati
1098,aufhören::V,фенцайын,prenéhati
1099,gelingen::V,бантысын,uspéti
1100,gelingen::V,бантысын,posréčiti se
1101,geraten::V,разынын,obnêsti se
1102,öffnen::V,гом кӕнын,odpréti
1103,schließen::V,ӕхгӕнын,zapréti
1104,stellen::V,ӕвӕрын,postáviti
1105,setzen::V,сбадын кӕнын,posadíti
1106,legen::V,ӕрӕвӕрын,položíti
1107,berühren::V,агайын,dotíkati se
1108,verbinden::V,бӕттын,obvézati
1109,bedecken::V,ӕмбӕрзын,pokríti
1110,aufhängen::V,ауындзын,obésiti
1111,anzünden::V,ссудзын,zažgáti
1112,aufheben::V,сисын,vzdígniti
1113,zurücklassen::V,ныууадзын,zapustíti
1114,verlieren::V,фесафын,izgubíti
1115,fallen lassen::V,ӕрӕппарын,navréči
1116,fallen lassen::V,къухтӕй феуӕгъд кӕнын,navréči
1117,machen::V,саразын,naredíti
1118,machen::V,саразын,napráviti
1119,herstellen::V,сцæттæ кæнын,izdélati
1120,herstellen::V,саразын,izdélati
1121,bauen::V,амайын,gradíti
1122,reparieren::V,æмпъузын,popráviti
1123,reparieren::V,цалцæг кæнын,popráviti
1124,verbessern::V,фæхуыздæр кæнын,izbóljšati
1125,ändern::V,аивын,spremeníti
1126,graben::V,къахын,kopáti
1127,graben::V,къахын,grêbsti
1128,beugen::V,æркъæдз кæнын,upogníti
1129,beugen::V,æртасын кæнын,upogníti
1130,biegen::V,тасын кӕнын,zavíjati
1131,drehen::V,здухын,vrtéti
1132,wenden::V,афæлдахын,obrníti
1133,wenden::V,рафæлдахын,obrníti
1134,umdrehen::V,афæлдахын,zasúkati
1135,heben::V,сдарын,dvígati
1136,heben::V,схæцын,dvígati
1137,hochheben::V,уæлæмæ хæцын,privzdígniti
1138,ergreifen::V,фӕлӕбурын,zgrábiti
1139,halten::V,дарын,držáti
1140,drücken::V,æлхъивын,tiščáti
1141,drücken::V,хæцын,tiščáti
1142,schieben::V,схойын,ríniti
1143,kratzen::V,хафын,práskati
1144,lecken::V,сдæрын,lízati
1145,beißen::V,хæцын,grísti
1146,abreißen::V,ратонын,odtŕgati
1147,abschneiden::V,ралыг кӕнын,odrézati
1148,binden::V,бабӕттын,vézati
1149,stecken::V,ныссадзын,vtakníti
1150,brechen::V,асæттын,lomíti
1151,brechen::V,басæттын,lomíti
1152,brechen::V,ныссæттын,lomíti
1153,klopfen::V,хойын,tólči
1154,klopfen::V,гуыпп-гуыпп кæнын,tólči
1155,klopfen::V,къуырцц-къуырцц кæнын,tólči
1156,hauen::V,цӕвын,séči
1157,hauen::V,нӕмын,séči
1158,kleben::V,ныхасын,lépiti
1159,kleben::V,æндадзын,lépiti
1160,reiben::V,сӕрфын,tréti
1161,reiben::V,сӕрфын,dŕgniti
1162,reiben::V,хафын,tréti
1163,reiben::V,хафын,dŕgniti
1164,streichen::V,байсæрдын,namázati
1165,streichen::V,сахорын,namázati
1166,schleifen::V,ссын,brúsiti
1167,schleifen::V,цыргъ кӕнын,brúsiti
1168,schneiden::V,кӕрдын,rézati
1169,rütteln::V,æнкъусын,strésti
1170,schütteln::V,уигъын,majáti
1171,schwenken::V,тилын,obrníti
1172,schwenken::V,уигъын,obrníti
1173,schütten::V,ныккӕнын,sípati
1174,füllen::V,байдзаг кæнын,napolníti
1175,einwickeln::V,батухын,zavíti
1176,tragen::V,хӕссын,nêsti
1177,schleppen::V,ласын,vláčiti
1178,ziehen::V,ласын,vléči
1179,aufbewahren::V,æвæрын,shranjeváti
1180,werfen::V,зыввытт кӕнын,lúčati
1181,fangen::V,ӕрцахсын,ujéti
1182,packen::V,рацахсын,prijéti
1183,verstecken::V,æмбæхсын,skríti
1184,verstecken::V,нымæхсын,skríti
1185,teilen::V,уарын,razdelíti
1186,schicken::V,ӕрвитын,pošíljati
1187,bringen::V,æрхæссын,prinêsti
1188,bringen::V,æрбахæссын,prinêsti
1189,hinzufügen::V,ӕфтауын,pristáviti
1190,bekommen::V,ссарын,dobíti
1191,bekommen::V,сфæрæз кæнын,dobíti
1192,bekommen::V,самал кæнын,dobíti
1193,erhalten::V,райсын,prejéti
1194,nehmen::V,райсын,vzéti
1195,wählen::V,равзарын,izbírati
1196,auswählen::V,авзарын,izbráti
1197,bewahren::V,бавæрын,ohraníti
1198,bewahren::V,нывæрын,ohraníti
1199,behindern::V,цæлхдур æвæрын,ovírati
1200,behindern::V,ныхдур æвæрын,ovírati
1201,behindern::V,къуылымпы кæнын,ovírati
1202,behindern::V,хъыг дарын,ovírati
1203,verderben::V,фесафын,pokváriti
1204,beschädigen::V,халын,poškodováti
1205,zerbrechen::V,асӕттын,razlomíti
1206,zerreißen::V,аскъуынын,raztŕgati
1207,zerstören::V,фехалын,razrúšiti
1208,verbrennen::V,басудзын,sežgáti
1209,geben::V,дӕттын,dáti
1210,reichen::V,адæттын,séči
1211,reichen::V,адæттын,molíti
1212,schenken::V,лæвар кæнын,podáriti
1213,versprechen::V,дзырд раттын,obljubíti
1214,versprechen::V,зӕрдӕ бавӕрын,obljubíti
1215,wünschen::V,зæрдæ зæгъы,vóščiti
1216,loben::V,раппӕлын,hváliti
1217,küssen::V,пъа кæнын,poljubováti
1218,küssen::V,ба кæнын,poljubováti
1219,wiegen::V,узын,zíbati
1220,zudecken::V,бамбӕрзын,pokríti
1221,wecken::V,райхъал кӕнын,zbudíti
1222,zeigen::V,амонын,pokázati
1223,führen::V,кӕнын,vêsti
1224,führen::V,фæкæнын,vêsti
1225,lehren::V,ахуыр кæнын,učíti
1226,unterrichten::V,ахуыр кæнын,poučeváti
1227,aufziehen::V,хъомыл кӕнын,vzgojíti
1228,leiten::V,разамынд дӕттын,uprávljati
1229,antreiben::V,тагъд кæнын,goníti
1230,antreiben::V,рог кæнын,goníti
1231,lassen::V,кæнын,povzročíti
1232,einladen::V,ӕрхонын,povábiti
1233,einladen::V,ӕрбахонын,povábiti
1234,vereinigen::V,баиу кӕнын,zdrúžiti
1235,besuchen::V,абæрæг кæнын,obiskáti
1236,besuchen::V,бабæрæг кæнын,obiskáti
1237,besuchen::V,бауайын,obiskáti
1238,treffen::V,фембæлын,pogodíti
1239,sich versammeln::V,æрæмбырд уын,zbráti se
1240,spielen::V,хъазын,igráti se
1241,singen::V,зарын,péti
1242,tanzen::V,кафын,plésati
1243,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ločíti se
1244,verlassen::V,ныууадзын,zapustíti
1245,retten::V,фервӕзын кӕнын,réšiti
1246,bewachen::V,хъахъхъӕнын,strážiti
1247,schützen::V,хъахъхъӕнын,sčítiti
1248,verteidigen::V,бахизын,braníti
1249,sich schlagen::V,хыл кæнын,têpsti se
1250,schießen::V,ӕхсын,stréljati
1251,siegen::V,басӕттын,zmágati
1252,siegen::V,фӕуӕлахиз уӕвын,zmágati
1253,ärgern::V,мӕсты кӕнын,jezíti
1254,ärgern::V,мӕсты кӕнын,razbúriti
1255,schlagen::V,ныццæвын,têpsti
1256,schlagen::V,ныццæвын,udáriti
1257,stechen::V,фæрæхойын,ubôsti
1258,stoßen::V,риуыгъын,peháti
1259,stoßen::V,риуыгъын,drégniti
1260,stehlen::V,давын,ukrásti
1261,stehlen::V,давын,pokrásti
1262,stören::V,хъыгдарын,motíti
1263,belästigen::V,хъыгдарын,nadlegováti
1264,verbergen::V,бамбӕхсын,skríti
1265,verbergen::V,басусӕг кӕнын,skríti
1266,täuschen::V,фӕливын,slepíti
1267,täuschen::V,асайын,slepíti
1268,betrügen::V,асайын,várati
1269,betrügen::V,асайын,ogoljufáti
1270,töten::V,амарын,ubíti
1271,wohnen::V,цӕрын,prebívati
1272,arbeiten::V,кусын,délati
1273,sammeln::V,æртонын,zbráti
1274,pflücken::V,тонын,obráti
1275,jagen::V,цуан кæнын,lovíti
1276,fischen::V,кæсаг ахсын æнгуырæй,ribáriti
1277,fischen::V,æнгуыр дарын,ribáriti
1278,fassen::V,ӕрцахсын,zajéti
1279,hüten::V,хизын,pásti
1280,treiben::V,скъӕрын,pogánjati
1281,anbinden::V,бабæттын,privézati
1282,anbinden::V,æрбæттын,privézati
1283,füttern::V,холлаг дæттын,kŕmiti
1284,füttern::V,холлаг æвæрын,kŕmiti
1285,füttern::V,дарын,kŕmiti
1286,melken::V,дуцын,mólsti
1287,hacken::V,кæрдын,sékati
1288,hacken::V,лыгтæ кæнын,sékati
1289,gießen::V,бакалын,ulíti
1290,reifen::V,срæгъæд уын,zoréti
1291,reifen::V,сцæттæ уын,zoréti
1292,zubereiten::V,сцӕттӕ кӕнын,pripráviti
1293,kochen::V,фыцын,kúhati
1294,backen::V,фыцын,cvréti
1295,braten::V,цурын,pêči
1296,umrühren::V,ахæццæ кæнын,preméšati
1297,umrühren::V,азмæнтын,preméšati
1298,umrühren::V,астауын,preméšati
1299,stricken::V,кæнын,plêsti
1300,stricken::V,бийын,plêsti
1301,nähen::V,хуыйын,šívati
1302,färben::V,ахорын,bárvati
1303,reinigen::V,ссыгъдæг кæнын,očístiti
1304,reinigen::V,ныссыгъдæг кæнын,očístiti
1305,reinigen::V,ныссæрфын,očístiti
1306,waschen::V,ӕхсын,opráti
1307,abwischen::V,сӕрфын,obrísati
1308,spülen::V,æнхъæвзын,splakováti
1309,fegen::V,мӕрзын,pométati
1310,kehren::V,мӕрзын,mésti
1311,baden::V,хи найын,kópati se
1312,sich waschen::V,хи æхсын,umíti se
1313,ausziehen::V,ласын,izvléči
1314,anziehen::V,скæнын,obléči
1315,sich anziehen::V,дзаума скæнын,obléči se
1316,sich anziehen::V,дарæс скæнын,obléči se
1317,kämmen::V,ныффасын,česáti
1318,kämmen::V,æрфасын,česáti
1319,schmücken::V,фӕлындын,okrasíti
1320,sagen::V,зæгъын,dejáti
1321,sprechen::V,дзурын,govoríti
1322,reden::V,ныхас кӕнын,rêči
1323,sich unterhalten::V,ныхас кæнын,razgovárjati se
1324,fragen::V,фӕрсын,vprášati
1325,bitten::V,курын,prosíti
1326,erzählen::V,радзурын,práviti
1327,erzählen::V,ратаурæгъ кæнын,práviti
1328,mitteilen::V,фехъусын кæнын,naznániti
1329,nennen::V,хонын,imenováti
1330,rufen::V,сидын,klícati
1331,prahlen::V,ӕппӕлын,baháti se
1332,übersetzen::V,ратæлмац кæнын,prevêsti
1333,denken::V,ӕнхъӕлын,mísliti
1334,denken::V,хъуыды кӕнын,mísliti
1335,glauben::V,уырнын,verjéti
1336,bemerken::V,фенын,opáziti
1337,erkennen::V,базонын,spoznáti
1338,begreifen::V,ӕмбарын,pôjmiti
1339,begreifen::V,бамбарын,pôjmiti
1340,lernen::V,ахуыр кӕнын,učíti se
1341,wissen::V,зонын,znáti
1342,wissen::V,зонын,védeti
1343,sich erinnern an::V,зæрдыл æрлæууын,spómniti se
1344,sich erinnern an::V,æрымысын,spómniti se
1345,sich erinnern an::V,æрбаймысын,spómniti se
1346,sich erinnern an::V,æрхъуыды кæнын,spómniti se
1347,vergessen::V,ферох кæнын,pozábiti
1348,vergessen::V,айрох кæнын,pozábiti
1349,messen::V,барын,mériti
1350,zählen::V,нымайын,štéti
1351,rechnen::V,хынцын,račúnati
1352,lesen::V,кӕсын,bráti
1353,lesen::V,кӕсын,čítati
1354,lesen::V,фӕрсын,bráti
1355,lesen::V,фӕрсын,čítati
1356,malen::V,ныв кӕнын,slíkati
1357,zeichnen::V,ныв кӕнын,rísati
1358,schreiben::V,фыссын,písati
1359,besitzen::V,хицау уын,iméti
1360,kaufen::V,балхӕнын,kupíti
1361,verkaufen::V,уӕй кӕнын,prodáti
1362,bezahlen::V,бафидын,pláčati
1363,zahlen::V,фидын,plačeváti
1364,beherrschen::V,æлдариуæг кæнын,obvládati
1365,ertragen::V,бавзарын,prenêsti
1366,Leine::N,,konôpec
1367,rauschen::V,,šuštéti
1368,rauschen::V,,šelestéti
1369,treten::V,,teptáti
1370,verstehen::V,,razuméti
