,Concept_ID,ps,ro
805,kräftig::A,قوی,forte
806,kräftig::A,قوی,robust
807,stark::A,قوی,viguros
808,stark::A,قوی,puternic
809,stark::A,تکړه,viguros
810,stark::A,تکړه,puternic
811,schwach::A,ضعیف,slab
812,schwach::A,ضعیف,debil
813,schwach::A,کمزوری,slab
814,schwach::A,کمزوری,debil
815,fett::A,چاغ,gras
816,schlank::A,خوش اندام,zvelt
817,hübsch::A,ښکلی,drăguț
818,hübsch::A,ښایسته,drăguț
819,böse::A,شریر,rău
820,böse::A,شریر,răutăcios
821,böse::A,قهرناک,rău
822,böse::A,قهرناک,răutăcios
823,dumm::A,احمق,nerod
824,dumm::A,احمق,tâmpit
825,faul::A,لټ,leneș
826,faul::A,تنبل,leneș
827,fleißig::A,زحمت کښ,harnic
828,fleißig::A,زحمت کښ,sârguincios
829,geizig::A,بخیل,calic
830,geizig::A,بخیل,zgârcit
831,klug::A,عاقل,isteț
832,klug::A,عاقل,deștept
833,klug::A,هوښیار,isteț
834,klug::A,هوښیار,deștept
835,geschickt::A,ماهر,dibaci
836,lieb::A,عزیز,drag
837,lieb::A,عزیز,iubit
838,lieb::A,محبوب,drag
839,lieb::A,محبوب,iubit
840,lustig::A,خوشحال,vesel
841,sanft::A,پوست,blând
842,sanft::A,پوست,blajin
843,sanft::A,ملایم,blând
844,sanft::A,ملایم,blajin
845,hungrig::A,وږی,flămând
846,krank::A,مريض,bolnav
847,krank::A,ناروغ,bolnav
848,nackt::A,لوڅ,gol
849,traurig::A,غمجن,trist
850,traurig::A,غمجن,mâhnit
851,lebendig::A,ژوندی,viu
852,gut::A,ښه,bun
853,schlecht::A,بد,rău
854,schlecht::A,بد,prost
855,schlecht::A,خراب,rău
856,schlecht::A,خراب,prost
857,richtig::A,سم,drept
858,richtig::A,سم,corect
859,richtig::A,صحیح,drept
860,richtig::A,صحیح,corect
861,schlimm::A,بد,rău
862,schlimm::A,مخوف,rău
863,wahr::A,واقعي,adevărat
864,alt::A,زوړ,uzat
865,alt::A,زوړ,vechi
866,neu::A,نوی,nou
867,ehemalig::A,پخوانی,fost
868,ehemalig::A,پخوانی,anterior
869,alt[Lebewesen]::A,زوړ,bătrîn
870,jung::A,ځوان,tânăr
871,arm::A,غریب,sărac
872,arm::A,غریب,sărman
873,arm::A,بې وزله,sărac
874,arm::A,بې وزله,sărman
875,reich::A,شتمن,avut
876,reich::A,شتمن,bogat
877,reich::A,دولتمند,avut
878,reich::A,دولتمند,bogat
879,bekannt::A,اشنا,cunoscut
880,berühmt::A,مشهور,renumit
881,fremd::A,پردی,străin
882,fremd::A,بېګانه,străin
883,verschieden::A,مختلف,diferit
884,verschieden::A,مختلف,deosebit
885,nah::A,نژدې,apropiat
886,fern::A,لیری,departe
887,linker::A,چپ,stâng
888,linker::A,کیڼ,stâng
889,rechter::A,ښی,drept
890,anderer::A,بل,alt
891,erster::A,لومړی,prim
892,zweiter::A,دوهم,al doilea
893,dritter::A,درېم,treilea
894,letzter::A,آخرنی,final
895,letzter::A,وروستی,final
896,allein::ADV,یوازې,singur
897,auf einmal::ADV,په یوه وخت کی,dintrodată
898,zusammen::ADV,یو ځای,împreună
899,lange::ADV,ډېر وخت,îndelung
900,lange::ADV,ډېر وخت,mult timp
901,lange::ADV,ډېره موده,îndelung
902,lange::ADV,ډېره موده,mult timp
903,plötzlich::ADV,ناببره,deodată
904,plötzlich::ADV,ناببره,pe neașteptate
905,plötzlich::ADV,یوناڅاپه,deodată
906,plötzlich::ADV,یوناڅاپه,pe neașteptate
907,sofort::ADV,فوراً,imediat
908,sofort::ADV,فوراً,numaidecît
909,sofort::ADV,سمدلاسه,imediat
910,sofort::ADV,سمدلاسه,numaidecît
911,später::ADV,وروسته,mai apoi
912,später::ADV,وروسته,mai târziu
913,jetzt::ADV,اوس,acum
914,heute::ADV,نن,azi
915,heute::ADV,نن,astăzi
916,morgen::ADV,سبا,mâine
917,bald::ADV,ژر,curând
918,dann::ADV,پس,apoi
919,dann::ADV,وروسته,apoi
920,gestern::ADV,پرون,ieri
921,einst::ADV,پخوا,odată
922,einst::ADV,پخوا,odinioară
923,damals::ADV,هغه وخت,atunci
924,damals::ADV,هغه وخت,pe atunci
925,danach::ADV,بیا,după aceasta
926,vorher::ADV,دمخه,mai întâi
927,vorher::ADV,دمخه,în prealabil
928,zuerst::ADV,لومړی,întâi
929,zuerst::ADV,لومړی,în primul rând
930,einmal::ADV,یو ځل,odată
931,manchmal::ADV,ګاهی ګاهی,uneori
932,manchmal::ADV,ګاهی ګاهی,câteodată
933,oft::ADV,ډېر ځله,des
934,oft::ADV,ډېر ځله,deseori
935,immer::ADV,تل,mereu
936,immer::ADV,تل,întotdeauna
937,immer::ADV,همېشه,mereu
938,immer::ADV,همېشه,întotdeauna
939,niemals::ADV,هیڅکله نه,niciodată
940,hier::ADV,دلته,aci
941,hier::ADV,دلته,aici
942,hierhin::ADV,دلته,încoace
943,hierhin::ADV,دې ځای ته,încoace
944,von hier::ADV,د دې ځای نه,de aici
945,dort::ADV,هلته,acolo
946,dorthin::ADV,هلته,dincolo
947,dorthin::ADV,هغه ځای ته,dincolo
948,geradeaus::ADV,مخامخ,drept înainte
949,vorwärts::ADV,مخ پهٔ وړاندې,înainte
950,rückwärts::ADV,بېرته,îndărăt
951,zurück::ADV,بېرته,înapoi
952,unten::ADV,لاندي,jos
953,unten::ADV,لاندي,dedesubt
954,hinab::ADV,ښکته,în jos
955,hinab::ADV,ښکته,de vale
956,oben::ADV,پورته,sus
957,oben::ADV,پورته,deasupra
958,hinauf::ADV,پاس,în sus
959,überall::ADV,هره خوا,peste tot
960,überall::ADV,هره خوا,pretutindeni
961,nicht::ADV,نه,nu
962,ein wenig::ADV,یو څه,puțin
963,kaum::ADV,ایله,cu greu
964,kaum::ADV,ایله,cu anevoie
965,sehr::ADV,ډېر,mult
966,sehr::ADV,ډېر,foarte
967,sehr::ADV,زيات,mult
968,sehr::ADV,زيات,foarte
969,so::ADV,داسې,așa
970,so::ADV,داسې,atât
971,so::ADV,دومره,așa
972,so::ADV,دومره,atât
973,noch::ADV,نور,încă
974,nur::ADV,تش,doar
975,nur::ADV,صرف,doar
976,schon::ADV,دمخه,și
977,schon::ADV,دمخه,deja
978,wieder::ADV,بیا,iar
979,wieder::ADV,بیا,iarăși
980,vergebens::ADV,عبث,în zadar
981,vor::PRP,دمخه,înainte de
982,hinter::PRP,شاته,după
983,hinter::PRP,شاته,în spatele
984,unter::PRP,لاندي,sub
985,durch::PRP,د مینځ نه,prin
986,neben::PRP,نژدې,lângă
987,neben::PRP,نژدې,alături de
988,zwischen::PRP,ترمینځ,între
989,zwischen::PRP,ترمینځ,dintre
990,wegen::PRP,د ... له لاسه,pentru
991,dies::PRN,دا,acesta
992,das::PRN,دا,asta
993,alles::PRN,هرڅهٔ,tot
994,ich::PRN,زه,eu
995,du::PRN,ته,tu
996,er::PRN,دی,el
997,er::PRN,دی,dânsul
998,wir::PRN,مونږ,noi
999,ihr::PRN,تاسې,voi
1000,sie::PRN,هغوی,ei
1001,sie::PRN,هغوی,dânșii
1002,was::FPRN,څهٔ,ce
1003,wer::FPRN,چا,cine
1004,wer::FPRN,څوک,cine
1005,wo::FADV,چيری,unde
1006,wo::FADV,چېرته,unde
1007,wohin::FADV,چېرته,încotro
1008,wie::FADV,څنګه,cum
1009,warum::FADV,ولې,de ce
1010,warum::FADV,ولې,pentru ce
1011,wieviel::FNUM,څو,cât
1012,wieviel::FNUM,څومره,cât
1013,eins::NUM,یو,unu
1014,zwei::NUM,دوه,doi
1015,drei::NUM,درې,trei
1016,vier::NUM,څلور,patru
1017,fünf::NUM,پنځه,cinci
1018,sechs::NUM,شپږ,șase
1019,sieben::NUM,اوه,șapte
1020,acht::NUM,اته,opt
1021,neun::NUM,نهه,nouă
1022,zehn::NUM,لس,zece
1023,elf::NUM,یوولس,unsprezece
1024,zwölf::NUM,دولس,douăsprezece
1025,zwanzig::NUM,شل,douăzeci
1026,dreißig::NUM,دېرش,treizeci
1027,vierzig::NUM,څلوېښت,patruzeci
1028,fünfzig::NUM,پنځوس,cincizeci
1029,sechzig::NUM,شپېته,șaizeci
1030,siebzig::NUM,اویا,șaptezeci
1031,achtzig::NUM,اتیا,optzeci
1032,neunzig::NUM,نوي,nouăzeci
1033,hundert::NUM,سل,sută
1034,tausend::NUM,زر,mie
1035,und::CNJ,او,și
1036,oder::CNJ,ېا,ori
1037,stehen::V,درېدل,sta
1038,sitzen::V,کښېنستل,ședea
1039,liegen::V,ملاستل,zăcea
1040,liegen::V,ملاستل,fi culcat
1041,hängen::V,ځړېدل,atârna
1042,werden::V,کېدل,deveni
1043,werden::V,کېدل,se face
1044,passieren::V,پېښېدل,se întâmpla
1045,beginnen::V,شروع کېدل,începe
1046,enden::V,خلاصدل,se sfârși
1047,enden::V,خلاصدل,se termina
1048,enden::V,تمامېدل,se sfârși
1049,enden::V,تمامېدل,se termina
1050,wechseln::V,تغییر موندل,se schimba
1051,aufgehen[Sonne]::V,ختل,răsări
1052,untergehen[Sonne]::V,لوېدل,apune
1053,untergehen[Sonne]::V,پرېوتل,apune
1054,scheinen[Sonne]::V,رڼا کول,străluci
1055,donnern::V,تنېدل,tuna
1056,donnern::V,غړمبېدل,tuna
1057,wehen::V,چلېدل,bate
1058,strömen::V,بهېدل,curge în șiroaie
1059,fließen::V,بهېدل,curge
1060,fließen::V,تویېدل,curge
1061,sich drehen::V,ګرځېدل,se învârti
1062,sich drehen::V,چورلېدل,se învârti
1063,schwanken::V,زنګېدل,se clătina
1064,schwingen::V,زنګېدل,vibra
1065,schwingen::V,زنګېدل,flutura
1066,fallen::V,ولېدل,cădea
1067,brennen::V,سوځېدل,arde
1068,rauchen::V,لوګی کول,fuma
1069,regnen::V,باران اورېدل,ploua
1070,gefrieren::V,کنګل نيول,îngheța
1071,tauen::V,وېلې کېدل,se dezgheța
1072,schmelzen::V,وېلې کېدل,se topi
1073,trocknen::V,وچېدل,se usca
1074,sieden::V,اېشېدل,fierbe
1075,sieden::V,اېشېدل,clocoti
1076,faulen::V,خرابېدل,se împuți
1077,verfaulen::V,ورستېدل,putrezi
1078,reißen::V,شلېدل,se rupe
1079,reißen::V,شلېدل,se sfâșia
1080,versinken::V,ډوېېدل,se scufunda
1081,vergehen::V,تېرېدل,trece
1082,vergehen::V,تېرېدل,se scurge
1083,erscheinen::V,ښکارېدل,apărea
1084,verschwinden::V,ورکېدل,dispărea
1085,sinken::V,ښکته کېدل,cădea
1086,sinken::V,ښکته کېدل,coborî
1087,abnehmen::V,کمېدل,scădea
1088,abnehmen::V,کمېدل,descrește
1089,zunehmen::V,زیاتېدل,spori
1090,zunehmen::V,زیاتېدل,crește
1091,zunehmen::V,زیاتېدل,augmenta
1092,steigen::V,جګېدل,urca
1093,steigen::V,پورته کېدل,urca
1094,wachsen::V,وده کول,crește
1095,glänzen::V,ځلېدل,luci
1096,glänzen::V,ځلېدل,străluci
1097,funkeln::V,پړکېدل,scânteia
1098,lärmen::V,غال و غول کول,face larmă
1099,läuten::V,زنګ وهل,suna
1100,klingeln::V,زنګ وهل,suna
1101,klirren::V,کړنګېدل,zăngăni
1102,brausen::V,تلاطم کول,vui
1103,rauschen::V,شڼهار کول,vâjâi
1104,klingen::V,آواز کول,suna
1105,bellen::V,غپېدل,lătra
1106,heulen::V,انګلل,urla
1107,blasen::V,پو کول,sufla
1108,pfeifen::V,شپېلک وهل,fluiera
1109,schreien::V,ناره کول,țipa
1110,stöhnen::V,زګېروی کول,geme
1111,zittern::V,لړزېدل,tremura
1112,leben::V,ژوند کول,trăi
1113,geboren werden::V,زېږېدل,se naște
1114,atmen::V,ساه کښل,respira
1115,atmen::V,تنفس کول,respira
1116,trinken::V,څښل,bea
1117,essen::V,خوړل,mânca
1118,schlucken::V,غړپول,înghiți
1119,müde werden::V,ستړی کېدل,se obosi
1120,einschlafen::V,ویده کېدل,adormi
1121,schlafen::V,خوب کول,dormi
1122,aufwachen::V,ویښېدل,se deștepta
1123,aufstehen::V,پاڅېدل,fi se scula
1124,sich erholen::V,استراحت کول,se relaxa
1125,sich erholen::V,استراحت کول,se destinde
1126,krank werden::V,رنځورېدل,se îmbolnăvi
1127,krank sein::V,ناجوړېدل,zăcea
1128,krank sein::V,ناجوړېدل,fi bolnav
1129,schmerzen::V,خوږېدل,durea
1130,schmerzen::V,درد کول,durea
1131,husten::V,ټوخېدل,tuși
1132,genesen::V,رغېدل,se însănătoși
1133,sterben::V,مړل,muri
1134,umkommen::V,تلفېدل,pieri
1135,sich bewegen::V,چلېدل,se mișca
1136,sich bewegen::V,حرکت کول,se mișca
1137,sich rühren::V,ښورېدل,se mișca
1138,sich erheben::V,درېدل,se ridica
1139,sich setzen::V,کښېنستل,lua loc
1140,sich setzen::V,کښېنستل,se așeza
1141,hinfallen::V,لوېدل,cădea jos
1142,laufen::V,منډې وهل,merge
1143,laufen::V,منډې وهل,merge pe jos
1144,schreiten::V,قدم ایښودل,păși
1145,spazierengehen::V,چکر وهل,se plimba
1146,eilen::V,بېړه کول,fi se grăbi
1147,sich beeilen::V,عجله کول,se grăbi
1148,sausen::V,ځغستل,țâșni
1149,rennen::V,زغلېدل,fugi
1150,rennen::V,زغلېدل,alerga
1151,springen::V,ټوپ وهل,sări
1152,klettern::V,ختل,urca
1153,klettern::V,ختل,se cățăra
1154,schaukeln::V,زنګېدل,legăna
1155,kriechen::V,خاپوړی وهل,se târî
1156,schwimmen::V,لامبو وهل,înota
1157,tauchen::V,غوټه وهل,se scufunda
1158,rudern::V,پارو وهل,vâsli
1159,rudern::V,پارو وهل,lopăta
1160,fahren::V,تلل,merge
1161,fliegen::V,الوتل,zbura
1162,gehen::V,تلل,merge
1163,weggehen::V,بهر وتل,se duce
1164,abfahren::V,تلل,pleca
1165,anhalten::V,ودرېدل,se opri
1166,hineingehen::V,داخلېدل,intra
1167,eintreten::V,ننوتل,intra
1168,kommen::V,راتلل,veni
1169,ankommen::V,رسېدل,sosi
1170,ankommen::V,رسېدل,ajunge
1171,zurückkommen::V,بېرته راتلل,se întoarce
1172,bleiben::V,پاتې کېدل,rămâne
1173,warten::V,انتظار وېستل,aștepta
1174,erwarten::V,انتظار کول,aștepta
1175,suchen::V,لټول,căuta
1176,finden::V,میندل,găsi
1177,finden::V,پیدا کول,găsi
1178,versuchen::V,هڅه کول,încerca
1179,vorbereiten::V,چمتوکول,pregăti
1180,lieben::V,مینه لرل,iubi
1181,mögen::V,خوښول,plăcea a
1182,mögen::V,علاقه لرل,plăcea a
1183,lachen::V,خندېدل,râde
1184,rühren::V,اغېزه کول,mișca
1185,rühren::V,اغېزه کول,înduioșa
1186,weinen::V,ژړل,plânge
1187,schimpfen::V,ښکنځا کول,înjura
1188,sich ärgern::V,قهر راتلل,se supăra
1189,sich fürchten::V,ډارېدل,se teme
1190,sich fürchten::V,ډارېدل,fi teamă a
1191,fürchten::V,ډارېدل,se teme de
1192,fliehen::V,تښتېدل,fugi
1193,flüchten::V,تښتېدل,evada
1194,sehen::V,لیدل,vedea
1195,anschauen::V,کتل,privi
1196,ansehen::V,ننداره کول,privi
1197,hören::V,اورېدل,auzi
1198,zuhören::V,غوږ نیول,asculta
1199,probieren::V,څکه کول,gusta
1200,probieren::V,چاشنی کول,gusta
1201,riechen::V,بويول,mirosi
1202,fühlen::V,حسول,simți
1203,fühlen::V,حسول,resimți
1204,scheinen::V,ښکارېدل,părea
1205,zu sehen sein::V,ښکارېدل,se vedea
1206,vernehmen::V,خبرېدل,auzi
1207,frieren::V,ساړه کېتل,fi frig
1208,tun::V,کول,face
1209,können::V,کولای شول,ști
1210,können::V,کولای شول,putea
1211,können::V,د لاسه کېدل,ști
1212,können::V,د لاسه کېدل,putea
1213,wollen::V,غوښتل,dori
1214,anfangen::V,شروع کول,începe
1215,beenden::V,ختمول,sfârși
1216,beenden::V,ختمول,termina
1217,beenden::V,پای ته رسول,sfârși
1218,beenden::V,پای ته رسول,termina
1219,aufhören::V,بس کول,înceta
1220,gelingen::V,موفق کېدل,reuși
1221,gelingen::V,موفق کېدل,izbuti
1222,gelingen::V,بریالی کېدل,reuși
1223,gelingen::V,بریالی کېدل,izbuti
1224,geraten::V,کېدل,reuși
1225,öffnen::V,خلاصول,deschide
1226,öffnen::V,پرانیستل,deschide
1227,schließen::V,تړل,închide
1228,stellen::V,ایښودل,pune
1229,stellen::V,ایښودل,așeza
1230,setzen::V,کښېنول,pune
1231,setzen::V,کښېنول,așeza
1232,legen::V,ایښودل,pune
1233,berühren::V,لاس وهل,atinge
1234,verbinden::V,تړل,lega
1235,bedecken::V,پوښول,acoperi
1236,aufhängen::V,ځوړندول,atârna
1237,aufhängen::V,ځوړندول,spânzura
1238,anzünden::V,بلول,aprinde
1239,aufheben::V,پورته کول,ridica
1240,aufheben::V,پورته کول,lua de jos
1241,zurücklassen::V,پرېښودل,lăsa
1242,zurücklassen::V,پرېښودل,lăsa în urmă
1243,verlieren::V,ورکول,pierde
1244,fallen lassen::V,له لاسه لوېدل,scăpa
1245,fallen lassen::V,له لاسه لوېدل,arunca
1246,machen::V,کول,face
1247,herstellen::V,جوړول,fabrica
1248,herstellen::V,جوړول,confecționa
1249,herstellen::V,توليدول,fabrica
1250,herstellen::V,توليدول,confecționa
1251,bauen::V,جوړول,clădi
1252,bauen::V,جوړول,construi
1253,reparieren::V,ترمیمول,repara
1254,verbessern::V,اصلاح کول,ameliora
1255,verbessern::V,اصلاح کول,îmbunătăți
1256,ändern::V,تغیر ورکول,schimba
1257,ändern::V,تغیر ورکول,modifica
1258,graben::V,کيندل,săpa
1259,beugen::V,ټیټول,curba
1260,biegen::V,کږول,îndoi
1261,biegen::V,کږول,încovoia
1262,drehen::V,ګرځول,învârti
1263,wenden::V,اړول,întoarce
1264,umdrehen::V,اړول,învârti
1265,umdrehen::V,اړول,întoarce
1266,heben::V,جګول,ridica
1267,heben::V,پورته کول,ridica
1268,hochheben::V,جګول,ridica
1269,ergreifen::V,نیول,lua
1270,ergreifen::V,نیول,apuca
1271,halten::V,نیول,ține
1272,drücken::V,کښېکښل,apăsa
1273,drücken::V,کښېکښل,strânge
1274,schieben::V,پوری وهل,împinge
1275,kratzen::V,ګرول,zgâria
1276,lecken::V,څټل,linge
1277,beißen::V,چیچل,mușca
1278,abreißen::V,شکول,rupe
1279,abreißen::V,شکول,smulge
1280,abschneiden::V,پرېکول,scurta
1281,binden::V,تړل,lega
1282,stecken::V,ټومبل,pune
1283,brechen::V,ماتول,rupe
1284,brechen::V,ماتول,frânge
1285,klopfen::V,ټکول,ciocăni
1286,hauen::V,ټکول,lovi
1287,kleben::V,نښلول,lipi
1288,kleben::V,سرېښول,lipi
1289,reiben::V,مږل,freca
1290,reiben::V,مږل,fricționa
1291,streichen::V,مښل,unge
1292,schleifen::V,تېره کول,ascuți
1293,schneiden::V,غوڅول,tăia
1294,schneiden::V,پرېکول,tăia
1295,rütteln::V,خوڅول,zgâlțâi
1296,schütteln::V,ښورول,scutura
1297,schwenken::V,خوڅول,agita
1298,schütten::V,اچول,vărsa
1299,schütten::V,تویول,vărsa
1300,füllen::V,ډکول,umple
1301,einwickeln::V,پېچل,înveli
1302,einwickeln::V,پېچل,înfășura
1303,einwickeln::V,نغښتل,înveli
1304,einwickeln::V,نغښتل,înfășura
1305,tragen::V,وړل,căra
1306,schleppen::V,وړل,târî
1307,ziehen::V,کښل,trage
1308,aufbewahren::V,ساتل,păstra
1309,aufbewahren::V,ساتل,conserva
1310,werfen::V,اچول,arunca
1311,werfen::V,غورځول,arunca
1312,fangen::V,نیول,prinde
1313,fangen::V,ګیرول,prinde
1314,packen::V,نیول,apuca
1315,verstecken::V,پټول,ascunde
1316,teilen::V,وېشل,împărți
1317,teilen::V,تقسیمول,împărți
1318,schicken::V,لېږل,trimite
1319,schicken::V,استول,trimite
1320,bringen::V,راوړل,aduce
1321,hinzufügen::V,زیاتول,adăuga
1322,bekommen::V,حاصلول,obține
1323,bekommen::V,حاصلول,dobândi
1324,erhalten::V,اخیستل,primi
1325,erhalten::V,اخیستل,căpăta
1326,nehmen::V,نیول,lua
1327,nehmen::V,اخيستل,lua
1328,wählen::V,خوښول,opta
1329,wählen::V,خوښول,alege
1330,auswählen::V,چنده کول,selecta
1331,bewahren::V,ساتل,păstra
1332,behindern::V,مانع کېدل,stingheri
1333,behindern::V,ممانعت کول,stingheri
1334,verderben::V,خرابېدل,strica
1335,beschädigen::V,ورانول,strica
1336,zerbrechen::V,ماتول,rupe
1337,zerbrechen::V,ماتول,frânge
1338,zerreißen::V,څیرې کول,rupe
1339,zerreißen::V,څیرې کول,sfâșia
1340,zerstören::V,ړنګول,distruge
1341,zerstören::V,ورانول,distruge
1342,verbrennen::V,سوځول,arde
1343,verbrennen::V,سوځول,incendia
1344,geben::V,ورکول,da
1345,reichen::V,ورکول,întinde
1346,schenken::V,بښل,dărui
1347,versprechen::V,لوز کول,făgădui
1348,wünschen::V,غوښتل,ura
1349,loben::V,ستایل,lăuda
1350,loben::V,تمجید کول,lăuda
1351,küssen::V,ښکلول,săruta
1352,wiegen::V,زنګول,legăna
1353,zudecken::V,پوښول,acoperi
1354,wecken::V,ويښول,trezi
1355,wecken::V,ويښول,deștepta
1356,zeigen::V,ښودل,arăta
1357,führen::V,بیول,călăuzi
1358,lehren::V,درس ورکول,preda
1359,lehren::V,درس ورکول,învăța
1360,lehren::V,تعلیم ورکول,preda
1361,lehren::V,تعلیم ورکول,învăța
1362,unterrichten::V,درس ورکول,învăța
1363,unterrichten::V,درس ورکول,instrui
1364,aufziehen::V,روزل,crește
1365,leiten::V,رهبری کول,duce
1366,leiten::V,رهبری کول,conduce
1367,leiten::V,لارښوونه کول,duce
1368,leiten::V,لارښوونه کول,conduce
1369,antreiben::V,چټک کول,împinge
1370,antreiben::V,چټک کول,încuraja
1371,lassen::V,اړکول,pune pe să
1372,einladen::V,بلل,invita
1373,vereinigen::V,متحد کول,uni
1374,vereinigen::V,متحد کول,întruni
1375,vereinigen::V,یوځای کول,uni
1376,vereinigen::V,یوځای کول,întruni
1377,besuchen::V,کتنه کول,vizita
1378,besuchen::V,کتنه کول,face o vizită
1379,treffen::V,ليدل,întâlni
1380,treffen::V,تلقی کول,întâlni
1381,sich versammeln::V,راغونډېدل,se aduna
1382,spielen::V,لوبه کول,se juca
1383,singen::V,سندرې وېل,cânta
1384,tanzen::V,ګډېدل,dansa
1385,sich trennen::V,بېلېدل,se separa
1386,sich trennen::V,بېلېدل,se despărți
1387,verlassen::V,ترک کول,părăsi
1388,verlassen::V,ترک کول,abandona
1389,retten::V,نجات ورکول,salva
1390,bewachen::V,ساتل,păzi
1391,bewachen::V,حفاظت کول,păzi
1392,schützen::V,ژغورل,ocroti
1393,schützen::V,ژغورل,proteja
1394,verteidigen::V,دفاع کول,apăra
1395,sich schlagen::V,جنګېدل,se bate
1396,schießen::V,ویشتل,trage
1397,siegen::V,غالبېدل,birui
1398,siegen::V,غالبېدل,învinge
1399,ärgern::V,خپه کول,supăra
1400,schlagen::V,وهل,lovi
1401,treten::V,په لغته وهل,călca
1402,stechen::V,ټومبل,înțepa
1403,stechen::V,ټومبل,împunge
1404,stoßen::V,ټېل وهل,împinge
1405,stoßen::V,پوری وهل,împinge
1406,stehlen::V,تښتول,fura
1407,stehlen::V,غلا کول,fura
1408,stören::V,ماتول,deranja
1409,belästigen::V,ځورول,importuna
1410,belästigen::V,تکلیف ورکول,importuna
1411,verbergen::V,پټول,ascunde
1412,täuschen::V,تېرایستل,amăgi
1413,täuschen::V,خطا ایستل,amăgi
1414,betrügen::V,غولول,înșela
1415,töten::V,وژل,omorî
1416,töten::V,مړ کول,omorî
1417,wohnen::V,اوسېدل,sta
1418,wohnen::V,اوسېدل,locui
1419,arbeiten::V,کار کول,lucra
1420,sammeln::V,راټولول,aduna
1421,sammeln::V,راټولول,colecționa
1422,sammeln::V,راغونډول,aduna
1423,sammeln::V,راغونډول,colecționa
1424,pflücken::V,شکول,culege
1425,jagen::V,ښکار کول,vâna
1426,fischen::V,کب نيول,pescui
1427,fassen::V,نیول,prinde
1428,fassen::V,ګیرول,prinde
1429,hüten::V,پوول,paște
1430,treiben::V,بیول,mână
1431,anbinden::V,تړل,lega
1432,füttern::V,خوراک ورکول,da de mâncare
1433,melken::V,لوشل,mulge
1434,hacken::V,پی کول,toca
1435,hacken::V,پی کول,sparge
1436,gießen::V,اوبه کول,uda
1437,reifen::V,رسېدل,pârgui
1438,zubereiten::V,تیارول,găti
1439,kochen::V,پخول,găti
1440,backen::V,پخول,coace
1441,braten::V,وريتول,coace
1442,umrühren::V,لړل,mesteca
1443,stricken::V,اوبدل,împleti
1444,nähen::V,ګنډل,coase
1445,färben::V,رنګول,vopsi
1446,färben::V,رنګول,colora
1447,reinigen::V,صافول,curăți
1448,waschen::V,مینځل,spăla
1449,abwischen::V,وچول,șterge
1450,spülen::V,کنګالول,clăti
1451,fegen::V,جارو کول,mătura
1452,kehren::V,جارو کول,mătura
1453,baden::V,لمبېدل,se scălda
1454,sich waschen::V,ځان مينځل,se spăla
1455,ausziehen::V,کښل,și scoate
1456,ausziehen::V,ایستل,și scoate
1457,anziehen::V,اغوستل,îmbrăca
1458,sich anziehen::V,کالی اغوستل,se îmbrăca
1459,kämmen::V,ګمنځول,pieptăna
1460,schmücken::V,ښکلی کول,împodobi
1461,sagen::V,وېل,zice
1462,sagen::V,وېل,spune
1463,sprechen::V,وېل,vorbi
1464,sprechen::V,غږېدل,vorbi
1465,reden::V,ګړېدل,vorbi
1466,reden::V,ګړېدل,discuta
1467,reden::V,خبرې کول,vorbi
1468,reden::V,خبرې کول,discuta
1469,sich unterhalten::V,خبری کول,conversa
1470,sich unterhalten::V,خبری کول,sta de vorbă
1471,fragen::V,پوښتنه کول,întreba
1472,bitten::V,غوښتل,ruga
1473,erzählen::V,کيسه کول,spune
1474,erzählen::V,کيسه کول,povesti
1475,erzählen::V,حکايت کول,spune
1476,erzählen::V,حکايت کول,povesti
1477,mitteilen::V,خبرول,comunica
1478,mitteilen::V,خبرول,înștiința
1479,mitteilen::V,خبر ورکول,comunica
1480,mitteilen::V,خبر ورکول,înștiința
1481,nennen::V,نوم ايښودل,numi
1482,nennen::V,نوم ايښودل,chema
1483,rufen::V,بلل,chema
1484,prahlen::V,لاپې وهل,se făli
1485,übersetzen::V,ژباړل,traduce
1486,übersetzen::V,ترجمه کول,traduce
1487,denken::V,فکر کول,gândi
1488,glauben::V,باور کول,crede
1489,bemerken::V,لیدل,observa
1490,erkennen::V,پېژندل,cunoaște
1491,erkennen::V,پېژندل,recunoaște
1492,begreifen::V,رسېدل,pricepe
1493,begreifen::V,رسېدل,înțelege
1494,begreifen::V,پوهېدل,pricepe
1495,begreifen::V,پوهېدل,înțelege
1496,verstehen::V,پوهېدل,înțelege
1497,lernen::V,زده کول,învăța
1498,lernen::V,درس لوستل,învăța
1499,wissen::V,پوهېدل,ști
1500,sich erinnern an::V,یادول,a-și aminti de
1501,sich erinnern an::V,په یاد راوړل,a-și aminti de
1502,vergessen::V,هېرول,uita
1503,messen::V,اندازه کول,măsura
1504,zählen::V,شمارل,număra
1505,rechnen::V,حسابول,calcula
1506,lesen::V,لوستل,citi
1507,malen::V,رسمول,picta
1508,zeichnen::V,رسمول,desena
1509,schreiben::V,لیکل,scrie
1510,besitzen::V,لرل,avea
1511,besitzen::V,لرل,poseda
1512,kaufen::V,رانیول,cumpăra
1513,verkaufen::V,خرڅول,vinde
1514,bezahlen::V,تأدیه کول,plăti
1515,bezahlen::V,تأدیه کول,achita
1516,zahlen::V,کسات اخيستل,plăti
1517,beherrschen::V,تسلط لرل,stăpâni
1518,ertragen::V,زغمل,răbda
