,Concept_ID,ka,kl
684,hart::A,მაგარი,mattusooq
685,hart::A,მაგარი,manngerpoq
686,hart::A,მაგარი,titeqquluppoq
687,weich::A,რბილი,nerumaarpoq
688,rund::A,მრგვალი,ammallorippoq
689,spitz::A,წვეტიანი,qummukujooq
690,scharf::A,მჭრელი,ipippoq
691,stumpf::A,ბლაგვი,anngerpoq
692,schwer::A,მძიმე,oqimaappoq
693,schön::A,ლამაზი,kusanarpoq
694,heiß::A,ცხელი,kiappoq
695,warm::A,თბილი,oqorpoq
696,kalt::A,ცივი,issippoq
697,kühl::A,გრილი,pueqqortippoq
698,frisch::A,სუფთა,
699,feucht::A,ნოტიო,isugutavoq
700,feucht::A,ნოტიო,qaasernarpoq
701,nass::A,სველი,imerorpoq
702,trocken::A,მშრალი,panerpoq
703,voll::A,სავსე,ulikkaarpoq
704,leer::A,ცარიელი,imaattuarpoq
705,offen::A,ღია,ammavoq
706,offen::A,გაშლილი,ammavoq
707,geschlossen::A,დახურული,matuvoq
708,sauber::A,სუფთა,eqqippoq
709,sauber::A,სუფთა,sukuluippoq
710,sauber::A,სუფთა,ipeqanngilaq
711,sauber::A,წმინდა,eqqippoq
712,sauber::A,წმინდა,sukuluippoq
713,sauber::A,წმინდა,ipeqanngilaq
714,schmutzig::A,ტალახიანი,tapappoq
715,schmutzig::A,ტალახიანი,minguppoq
716,roh::A,უმი,aapavoq
717,reif::A,მწიფე,qaarulerpoq
718,lecker::A,გემრიელი,
719,süß::A,ტკბილი,tungusunnippoq
720,bitter::A,მწარე,qasilippoq
721,sauer::A,მჟავე,
722,hell::A,ნათელი,qaamavoq
723,dunkel::A,ბნელი,qernerpoq
724,schwarz::A,შავი,qernerpoq
725,weiß::A,თეთრი,qaqorpoq
726,rot::A,წითელი,aappaluppoq
727,gelb::A,ყვითელი,sungaarpoq
728,blau::A,ლურჯი,tungujorpoq
729,blau::A,ცისფერი,tungujorpoq
730,grün::A,მწვანე,qorsooqqippoq
731,grau::A,რუხი,qaserpoq
732,grau::A,ნაცრისფერი,qaserpoq
733,bunt::A,ჭრელი,
734,bunt::A,ფერადი,
735,billig::A,იაფი,akikippoq
736,teuer::A,ძვირი,
737,wertvoll::A,ღირსიანი,erlinnarpoq
738,blind::A,ბრმა,tappiippoq
739,blind::A,ბრმა,isigisaqanngilaq
740,taub::A,ყრუ,tusilarpoq
741,kräftig::A,ძალავანი,pissaq
742,kräftig::A,ძალავანი,pissarsuaq
743,stark::A,ძლიერი,sanngivoq
744,stark::A,ღონიერი,sanngivoq
745,schwach::A,სუსტი,nakuippoq
746,fett::A,სქელი,pualavoq
747,schlank::A,გამხდარი,tuappoq
748,hübsch::A,ეშხიანი,aatsialaq
749,hübsch::A,მშვენიერი,aatsialaq
750,böse::A,ავი,ajorpoq
751,böse::A,ბოროტი,ajorpoq
752,dumm::A,ბოთე,taqajak
753,dumm::A,ბოთე,sikkilluppoq
754,dumm::A,ბოთე,qaatusimasaqanngilaq
755,dumm::A,სულელი,taqajak
756,dumm::A,სულელი,sikkilluppoq
757,dumm::A,სულელი,qaatusimasaqanngilaq
758,faul::A,ზანტი,eqiasuppoq
759,faul::A,ზანტი,eqiattortuvoq
760,faul::A,ზარმაცი,eqiasuppoq
761,faul::A,ზარმაცი,eqiattortuvoq
762,fleißig::A,ბეჯითი,eqiasuippoq
763,fleißig::A,მუყაითი,eqiasuippoq
764,geizig::A,ძუნწი,iasilaarpoq
765,geizig::A,ძუნწი,tukkuippoq
766,klug::A,ჭკვიანი,mallak
767,klug::A,ჭკვიანი,ittanneq
768,klug::A,ჭკვიანი,kutaappoq
769,klug::A,ჭკვიანი,kuttaappoq
770,klug::A,ჭკვიანი,qarasagippoq
771,geschickt::A,მარჯვე,
772,geschickt::A,გაწაფული,
773,lieb::A,სატრფიალო,akisooq
774,lustig::A,მხიარული,piikulavoq
775,sanft::A,ალერსიანი,isumagippoq
776,sanft::A,გრძნობიერი,isumagippoq
777,hungrig::A,მშიერი,kaappoq
778,hungrig::A,მშიერი,perlilerpoq
779,krank::A,სნეული,napparsimavoq
780,krank::A,ავადმყოფი,napparsimavoq
781,nackt::A,ტიტველი,
782,traurig::A,მწუხარე,aliasuppoq
783,traurig::A,სევდიანი,aliasuppoq
784,lebendig::A,ცოცხალი,uumavoq
785,gut::A,კარგი,ajunngilaq
786,schlecht::A,უხეირო,sualuppoq
787,richtig::A,ნამდვილი,iluarpoq
788,schlimm::A,ცუდი,amiilaarnarpoq
789,wahr::A,სწორი,ilumoorpoq
790,wahr::A,ჭეშმარიტი,ilumoorpoq
791,alt::A,ძველი,pisoqaq
792,neu::A,ახალი,nutaavoq
793,ehemalig::A,ყოფილი,
794,alt[Lebewesen]::A,ბებერი,utoqqaq
795,jung::A,ნორჩი,inuusuppoq
796,jung::A,ნორჩი,kingulliarsuk
797,jung::A,ახალგაზრდა,inuusuppoq
798,jung::A,ახალგაზრდა,kingulliarsuk
799,arm::A,ღარიბი,piillasoq
800,arm::A,ღარიბი,piitsuuvoq
801,reich::A,მდიდარი,pisuuvoq
802,bekannt::A,ცნობილი,
803,berühmt::A,გამოჩენილი,tusaamasaq
804,fremd::A,უცხო,ajasoornarpoq
805,fremd::A,გარეშე,ajasoornarpoq
806,verschieden::A,სხვაგვარი,allatut
807,verschieden::A,სხვაგვარი,tamalaat
808,nah::A,ახლო,qanippoq
809,fern::A,შორი,ungasippoq
810,fern::A,შორეული,ungasippoq
811,linker::A,მარცხენა,saamerleq
812,rechter::A,მარჯვენა,innarluissut
813,anderer::A,სხვა,
814,erster::A,პირველი,siulleq
815,zweiter::A,მეორე,qataatsup tullia
816,dritter::A,მესამე,pingajorarterut
817,letzter::A,ბოლო,kingulleq
818,letzter::A,უკანასკნელი,kingulleq
819,allein::ADV,მარტო,kisimiippoq
820,auf einmal::ADV,ერთდროულად,tassanngaannaq
821,zusammen::ADV,ერთად,attaasa
822,zusammen::ADV,ერთად,attarmik
823,lange::ADV,დიდხანს,akuni
824,plötzlich::ADV,მოულოდნელად,tassanngaannaq
825,sofort::ADV,ახლავე,erniinnaq
826,später::ADV,მოგვიანებით,kingorna
827,jetzt::ADV,ახლა,maanna
828,jetzt::ADV,ახლა,massakkut
829,heute::ADV,დღეს,ullumi
830,morgen::ADV,ხვალ,aqagu
831,bald::ADV,მალე,erniinnaq
832,dann::ADV,მერე,taava
833,gestern::ADV,გუშინ,ippassaq
834,einst::ADV,ოდესღაც,ataatsimik
835,einst::ADV,ოდესღაც,ilaanni
836,damals::ADV,მაშინ,taamani
837,damals::ADV,მაშინ,taamanikkut
838,damals::ADV,მაშინ,taassumuunakkut
839,danach::ADV,მერმე,taava
840,danach::ADV,შემდეგ,taava
841,vorher::ADV,ადრე,siornagut
842,vorher::ADV,წინათ,siornagut
843,zuerst::ADV,ჯერ,
844,einmal::ADV,ერთხელ,ilaanni
845,einmal::ADV,ერთხელ,ataatsimik
846,manchmal::ADV,ხან,qaqutigu
847,manchmal::ADV,ხან,qaqutigut
848,manchmal::ADV,ზოგჯერ,qaqutigu
849,manchmal::ADV,ზოგჯერ,qaqutigut
850,oft::ADV,ხშირად,akulikitsumik
851,immer::ADV,მუდამ,tamatigut
852,immer::ADV,ყოველთვის,tamatigut
853,niemals::ADV,არასდროს,
854,hier::ADV,აქ,maani
855,hierhin::ADV,აქეთ,maani
856,von hier::ADV,აქედან,
857,dort::ADV,იქ,
858,dorthin::ADV,იქით,ikuuna
859,geradeaus::ADV,პირდაპირ,narlumut
860,vorwärts::ADV,წინ,pilangavoc
861,rückwärts::ADV,უკან,kingumut
862,rückwärts::ADV,უკან,tunumut or tunummut
863,zurück::ADV,უკანვე,kingumut
864,zurück::ADV,უკანვე,tunumut or tunummut
865,unten::ADV,დაბლა,kana
866,unten::ADV,ქვევით,kana
867,hinab::ADV,ძირს,qiviu
868,oben::ADV,ზემოთ,
869,hinauf::ADV,ზევით,
870,überall::ADV,ყველგან,tamaginni
871,überall::ADV,ყველგან,tamani tamaani
872,nicht::ADV,არ,
873,ein wenig::ADV,ცოტა,
874,kaum::ADV,ძლივს,qaqutigorsuaq
875,sehr::ADV,მეტად,assut
876,sehr::ADV,ძალიან,assut
877,so::ADV,ისე,
878,noch::ADV,ჯერ,qeratavoq
879,nur::ADV,მხოლოდ,
880,schon::ADV,უკვე,taava-una
881,wieder::ADV,ისევ,kingumut
882,wieder::ADV,კიდევ,kingumut
883,vergebens::ADV,ამაოდ,angiluk
884,vergebens::ADV,ტყუილად,angiluk
885,vor::PRP,წინ,
886,hinter::PRP,უკან,
887,hinter::PRP,მიღმა,
888,unter::PRP,ქვეშ,
889,unter::PRP,ქვევით,
890,durch::PRP,გავლით,
891,neben::PRP,გვერდით,
892,zwischen::PRP,შუა,
893,zwischen::PRP,შორის,
894,wegen::PRP,გამო,
895,wegen::PRP,შედეგად,
896,dies::PRN,ეს,manna
897,dies::PRN,ეს,matuma
898,das::PRN,ეგ,ua
899,alles::PRN,ყველაფერი,
900,ich::PRN,მე,uanga
901,du::PRN,შენ,illit
902,er::PRN,ის,una
903,er::PRN,იგი,una
904,wir::PRN,ჩვენ,uagut
905,ihr::PRN,თქვენ,ilissi
906,sie::PRN,ისინი,uku
907,was::FPRN,რა,aat?
908,wer::FPRN,ვინ,kikkut
909,wo::FADV,სად,sumi
910,wohin::FADV,საით,sumut
911,wie::FADV,როგორ,qanoq
912,warum::FADV,რაზე,sooq
913,warum::FADV,რატომ,sooq
914,wieviel::FNUM,რამდენი,qassit
915,wieviel::FNUM,რამდენი,qanoq atsigisumik?
916,eins::NUM,ერთი,ataaseq
917,zwei::NUM,ორი,marluk
918,drei::NUM,სამი,pingasut
919,vier::NUM,ოთხი,sisamat
920,vier::NUM,ოთხი,qajuusat
921,fünf::NUM,ხუთი,tallimat
922,sechs::NUM,ექვსი,arfineq
923,sechs::NUM,ექვსი,arfinillit
924,sieben::NUM,შვიდი,arfineq-marluk
925,acht::NUM,რვა,arfineq pingasut
926,neun::NUM,ცხრა,qulingiluat
927,neun::NUM,ცხრა,arfineq sisamat
928,zehn::NUM,ათი,qulit
929,elf::NUM,თერთმეტი,aqqaneq
930,zwölf::NUM,თორმეტი,aqqaneq-marluk
931,zwanzig::NUM,ოცი,tyve
932,dreißig::NUM,ოცდაათი,tredive
933,dreißig::NUM,ოცდაათი,pingasunik qulillit
934,vierzig::NUM,ორმოცი,fyrre
935,fünfzig::NUM,ორმოცდაათი,halvtreds
936,fünfzig::NUM,ორმოცდაათი,tallimanik qulillit
937,sechzig::NUM,სამოცი,tres
938,siebzig::NUM,სამოცდაათი,halvfjerds
939,achtzig::NUM,ოთხმოცი,firs
940,neunzig::NUM,ოთხმოცდაათი,halvfems
941,hundert::NUM,ასი,et hundrede
942,tausend::NUM,ათასი,et tusinde
943,und::CNJ,და,aamma
944,oder::CNJ,ან,imalluunnit
945,stehen::V,დგას,sikingavoq
946,sitzen::V,ზის,ingippoq
947,liegen::V,აწევს,nalavoq
948,liegen::V,აწევს,aqupivoq
949,hängen::V,კიდია,nivinngarpaa
950,werden::V,გახდება,pinngorpoq
951,passieren::V,მოხდება,pivoq
952,beginnen::V,იწყება,aallarnerpaa
953,enden::V,გათავდება,naggaserpaa
954,wechseln::V,იცვლება,immikkut ilivoq
955,aufgehen[Sonne]::V,ამოდის,
956,untergehen[Sonne]::V,ჩადის,ilioqqaasoq
957,scheinen[Sonne]::V,ანათებს,qinnorpoq
958,scheinen[Sonne]::V,ანათებს,qinngorpoq
959,donnern::V,ქუხს,kalleq
960,wehen::V,ქრის,timmivoq
961,wehen::V,დაუბერავს,timmivoq
962,strömen::V,იღვრება,
963,fließen::V,დის,
964,fließen::V,მიედინება,
965,sich drehen::V,ტრიალებს,ipippaa
966,schwanken::V,ირხევა,aalavoq
967,schwingen::V,ირხევა,issakajaat or issakatsiaarut
968,fallen::V,დავარდება,quasivaa
969,brennen::V,იწვის,seerpoq
970,brennen::V,იწვის,uuppaa
971,rauchen::V,ბოლავს,pujoorpoq
972,rauchen::V,აბოლებს,pujoorpoq
973,regnen::V,წვიმს,siallerpoq
974,gefrieren::V,იყინება,qiulerpoq
975,tauen::V,დნება,aappoq
976,schmelzen::V,დნება,aappoq
977,schmelzen::V,დნება,aatsippaa
978,trocknen::V,გაშრება,panerserpaa
979,sieden::V,დუღს,qalappoq
980,faulen::V,ლპება,
981,verfaulen::V,ლპება,
982,reißen::V,დაიხევა,qulli
983,reißen::V,დაიხევა,alittorpaa
984,reißen::V,დაიხევა,kimillanneq
985,versinken::V,ეფლობა,kivivaa
986,versinken::V,ეფლობა,apparpoq
987,versinken::V,ჩაიძირება,kivivaa
988,versinken::V,ჩაიძირება,apparpoq
989,vergehen::V,გადის,qaangerpaa
990,vergehen::V,გადის,sarsuppoq
991,erscheinen::V,გამოჩნდება,takutippoq
992,verschwinden::V,გააქრება,
993,verschwinden::V,დაიკარგება,
994,sinken::V,დაიწევს,kivivaa
995,sinken::V,დაიწევს,apparpoq
996,abnehmen::V,შემცირდება,ikillipput
997,zunehmen::V,გასუქდება,allisippaa
998,steigen::V,მოიმატებს,allisippaa
999,wachsen::V,იზრდება,allivoq
1000,wachsen::V,მრავლდება,allivoq
1001,glänzen::V,ბრწყინავს,qinngorpoq
1002,glänzen::V,ბრწყინავს,qinnorpoq
1003,funkeln::V,კაშკაშებს,uisorilavoq
1004,lärmen::V,ხმაურობს,
1005,läuten::V,დარეკავს,avilualaarpoq
1006,klingeln::V,დარეკავს,aviluarpoq
1007,klingeln::V,დარეკავს,aviluarpaluppoq
1008,klirren::V,დააწკარუნებს,
1009,brausen::V,ბობოქრობს,ittuk
1010,brausen::V,ბობოქრობს,ittuppoq
1011,brausen::V,ბობოქრობს,ittuppaluppoq
1012,rauschen::V,შრიალებს,
1013,klingen::V,ხმას გამოსცემს,
1014,bellen::V,უყეფს,qiluppoq
1015,heulen::V,ღმუის,maarpoq
1016,heulen::V,ღმუის,maalavoq
1017,heulen::V,ღმუის,miaggoorpoq
1018,blasen::V,დაუბერავს,aporneq
1019,pfeifen::V,უსტვენს,siggartartitsivoq
1020,pfeifen::V,უსტვენს,siorsulavoq
1021,schreien::V,ყვირის,suaarpoq
1022,stöhnen::V,კვნესის,nipiliorpoq
1023,stöhnen::V,კვნესის,nipilliorpoq
1024,zittern::V,აძაგძაგებს,qarsulivik
1025,leben::V,ცოცხლობს,inuuvoq
1026,geboren werden::V,იშვება,inuuvoq
1027,geboren werden::V,იშვება,inunngorpoq
1028,geboren werden::V,იბადება,inuuvoq
1029,geboren werden::V,იბადება,inunngorpoq
1030,atmen::V,სუნთქავს,anersaarpoq
1031,trinken::V,სვამს,imerpoq
1032,trinken::V,დალევს,imerpoq
1033,essen::V,შეჭამს,tamorpoq
1034,schlucken::V,ყლაპავს,tuluarnaq
1035,müde werden::V,დაიქანცება,
1036,einschlafen::V,დაიძინებს,sinippoq
1037,schlafen::V,სძინავს,sinik
1038,aufwachen::V,გაიღვიძებს,iterpoq
1039,aufwachen::V,გაიღვიძებს,eqqumavoq
1040,aufstehen::V,ადგება,makippoq
1041,sich erholen::V,დაისვენებს,qasuerserpoq
1042,krank werden::V,ავად გახდება,
1043,krank sein::V,ავადმყოფობს,
1044,schmerzen::V,სტკივა,anneraa
1045,schmerzen::V,სტკივა,annernarpoq
1046,husten::V,ახველებს,quersorpoq
1047,genesen::V,მორჩება,ajunngissivoq
1048,genesen::V,მორჩება,ilisimmarpoq
1049,genesen::V,მორჩება,ilorrippoq
1050,sterben::V,კვდება,toquvoq
1051,umkommen::V,დაიღუპება,
1052,sich bewegen::V,იძვრის,ingerlavoq
1053,sich bewegen::V,მოძრაობს,ingerlavoq
1054,sich rühren::V,გაინძრევა,
1055,sich erheben::V,ადგება,
1056,sich setzen::V,დაჯდება,ingippoq
1057,hinfallen::V,დაეცემა,
1058,laufen::V,დადის,arpappoq
1059,schreiten::V,აბიჯებს,ingerlavoq
1060,spazierengehen::V,დასეირნობს,utertakajaarpoq
1061,spazierengehen::V,დასეირნობს,utertakattajaarpoq
1062,eilen::V,მიიჩქარის,qaa qaa
1063,eilen::V,მიიჩქარის,qiilasaarpoq
1064,eilen::V,მიიჩქარის,ingerlasaarpaa
1065,sich beeilen::V,აჩქარდება,tuaviorpoq
1066,sausen::V,მიქრის,uiguut
1067,rennen::V,დარბის,igivoq
1068,springen::V,ხტის,upernassaq
1069,klettern::V,ძვრება,pilaakkeerpoq
1070,schaukeln::V,ქანაობს,aalavoq
1071,kriechen::V,დაბობღავს,
1072,schwimmen::V,ცურავს,naluppoq
1073,tauchen::V,ჩაიძირება,allorpoq
1074,rudern::V,ნიჩაბს უსვამს,ipuppaa
1075,fahren::V,დადის,qimusserpoq
1076,fahren::V,მგზავრობს,qimusserpoq
1077,fliegen::V,იფრენს,timmivoq
1078,fliegen::V,გაფრინდება,timmivoq
1079,gehen::V,მიდის,
1080,weggehen::V,წამოდის,piiarpoq
1081,abfahren::V,მიემგზავრება,
1082,anhalten::V,ჩერდება,unitsippaa
1083,hineingehen::V,შედის,timaappaa
1084,eintreten::V,შედის,allattorpaa
1085,kommen::V,მოდის,qaa-
1086,kommen::V,მოდის,pivaa
1087,ankommen::V,ჩადის,tikippoq
1088,zurückkommen::V,დაბრუნდება,angerlarpoq
1089,bleiben::V,დარჩება,uninngavoq
1090,warten::V,ელოდება,paavoq
1091,warten::V,ელოდება,utaqqivoq
1092,erwarten::V,ელის,
1093,erwarten::V,დაიცდის,
1094,suchen::V,ეძებს,nivivaa
1095,suchen::V,მოძებნის,nivivaa
1096,finden::V,მიაგნებს,nanivaa
1097,finden::V,გამოძებნის,nanivaa
1098,versuchen::V,ცდის,uuppaa
1099,versuchen::V,ცდის,ussersarpaa
1100,versuchen::V,ცდილობს,uuppaa
1101,versuchen::V,ცდილობს,ussersarpaa
1102,vorbereiten::V,მოამზადებს,piareersarpaa
1103,lieben::V,უყვარს,asavaa
1104,mögen::V,ეტრფის,akaaraa
1105,lachen::V,იცინის,
1106,rühren::V,გულს აუჩუყებს,qeerlerpaa
1107,weinen::V,ტირის,qiavoq
1108,schimpfen::V,შეიგინება,qatimaarpoq
1109,sich ärgern::V,გაბრაზობს,ugguutigaa
1110,sich fürchten::V,შიშობს,eqqanaarpoq
1111,fürchten::V,ფრთხილობს,ersigaa
1112,fliehen::V,გაიქცევა,qimaavoq
1113,flüchten::V,გაიქცევა,allikarfigaa
1114,sehen::V,ხედავს,isigaa
1115,anschauen::V,ნახავს,
1116,ansehen::V,უყურებს,alaatsinaappaa
1117,hören::V,ისმენს,tusarpaa
1118,zuhören::V,მოისმენს,naalappoq
1119,probieren::V,გასინჯავს,
1120,riechen::V,ყნოსავს,tipippoq
1121,fühlen::V,გრძნობს,misigaa
1122,scheinen::V,ეჩვენება,takutippoq
1123,zu sehen sein::V,მოჩანს,
1124,vernehmen::V,გაიგებს,
1125,frieren::V,იყინება,qiiavoq
1126,tun::V,აკეთებს,iliorpoq
1127,können::V,შეიძლება,
1128,wollen::V,უნდა,piumavaa
1129,anfangen::V,დაიწყებს,pilerpoq
1130,beenden::V,ამთავრებს,naggaserpaa
1131,aufhören::V,შეწყვეტს,naammatsippaa
1132,gelingen::V,მოახერხებს,
1133,geraten::V,გამოდის,
1134,öffnen::V,გახსნის,ammarpaa
1135,schließen::V,ხურავს,matuaa
1136,schließen::V,დაკეტავს,matuaa
1137,stellen::V,დადგამს,ilivaa
1138,stellen::V,დადგამს,iliorarpai
1139,stellen::V,დადგამს,ilioqqarpai
1140,setzen::V,დასვამს,iliorarpai
1141,setzen::V,დასვამს,ilioqqarpai
1142,legen::V,დადებს,ilivaa
1143,berühren::V,შეახებს,attorpaa
1144,berühren::V,მიაკარებს,attorpaa
1145,verbinden::V,შეაერთებს,taperserpaa
1146,bedecken::V,გადააფარებს,iikkerpaa
1147,bedecken::V,გადააფარებს,iikkersorpaa
1148,aufhängen::V,დაკიდებს,inivaa
1149,aufhängen::V,დაკიდებს,iniorarpai
1150,anzünden::V,დაანთებს,saggaavoq
1151,anzünden::V,მოუკიდებს,saggaavoq
1152,aufheben::V,აიღებს,allisippaa
1153,aufheben::V,აიყვანს,allisippaa
1154,zurücklassen::V,დატოვებს,aallarpoq
1155,verlieren::V,დაკარგავს,annaavaa
1156,fallen lassen::V,გაუვარდება,nakkaavaa
1157,machen::V,გააკეთებს,iliorpoq
1158,machen::V,გამოიწვევს,iliorpoq
1159,herstellen::V,დაამზადებს,anillatsippaa
1160,bauen::V,ააშენებს,marrarterpaa
1161,reparieren::V,შეაკეთებს,iluarsaappaa
1162,reparieren::V,გაარემონტებს,iluarsaappaa
1163,verbessern::V,გამოაკეთებს,naqqippaa
1164,verbessern::V,გააუმჯობესებს,naqqippaa
1165,ändern::V,შეცვლის,
1166,graben::V,თხრის,assappaa
1167,beugen::V,ხრის,qappappoq
1168,biegen::V,გაღუნავს,qappappoq
1169,drehen::V,ატრიალებს,
1170,wenden::V,მოაბრუნებს,assappaa
1171,wenden::V,მოაბრუნებს,assakarpoq
1172,umdrehen::V,შეატრიალებს,assakartippaa
1173,heben::V,ასწევს,kivippaa
1174,hochheben::V,აიყვანს,kissumiarpaa
1175,ergreifen::V,სტაცებს,isaappaa
1176,ergreifen::V,სტაცებს,isaguppaa
1177,halten::V,უჭირავს,minarpaa
1178,drücken::V,დააწვება,naqittaat
1179,schieben::V,მისწევს,
1180,kratzen::V,მოფხანს,qitsuppaa
1181,lecken::V,ლოკავს,aluppaa
1182,beißen::V,უკბენს,kiivaa
1183,abreißen::V,გლეჯს,aqqarpaa
1184,abreißen::V,გლეჯს,isaterpaa
1185,abreißen::V,მოწყვეტს,aqqarpaa
1186,abreißen::V,მოწყვეტს,isaterpaa
1187,abschneiden::V,გაჭრის,kipivaa
1188,binden::V,შეკრავს,kakkersarpaa
1189,binden::V,გადააბამს,kakkersarpaa
1190,stecken::V,ჩაასობს,kussunneq
1191,brechen::V,მოიტეხს,nallorpaa
1192,klopfen::V,აკაკუნებს,pattappaa
1193,hauen::V,ლეწავს,aqivaa
1194,kleben::V,წებავს,qaappoq
1195,kleben::V,დააწებებს,qaappoq
1196,reiben::V,დაზელს,tagiarpaa
1197,reiben::V,დაზელს,tangiarpaa
1198,streichen::V,უსვამს,erlerpoq
1199,schleifen::V,ლესავს,sequppaa
1200,schneiden::V,გაჭრის,uullivoq
1201,rütteln::V,არხევს,
1202,schütteln::V,არყევს,aalavoq
1203,schütteln::V,ანძრევს,aalavoq
1204,schwenken::V,აქნევს,issarpoq
1205,schütten::V,ღვრის,
1206,schütten::V,დააქცევს,
1207,füllen::V,გაავსებს,immerpaa
1208,einwickeln::V,შეახვევს,immoqquserpaa
1209,tragen::V,მიიტანს,maqippaa
1210,tragen::V,მიიტანს,assartorpoq
1211,schleppen::V,მიათრევს,assartorpoq
1212,ziehen::V,წევს,kalippaa
1213,ziehen::V,წევს,kalissarpoq
1214,ziehen::V,ათრევს,kalippaa
1215,ziehen::V,ათრევს,kalissarpoq
1216,aufbewahren::V,შეინახავს,toqqorpaa
1217,werfen::V,ისვრის,kuivaa
1218,fangen::V,დაიჭერს,anguaa
1219,packen::V,სტაცებს,
1220,verstecken::V,მალავს,anngigaa
1221,teilen::V,დაყოფს,agguut
1222,teilen::V,დაყოფს,agguusersorpaa
1223,schicken::V,გაგზავნის,nassiuppaa
1224,bringen::V,მოიტანს,aggiuppaa
1225,bringen::V,მოიტანს,nassataraa
1226,hinzufügen::V,დაამატებს,
1227,bekommen::V,ამოიღებს,tiguaa
1228,erhalten::V,იღებს,tiguaa
1229,nehmen::V,აიღებს,pivoq
1230,nehmen::V,აიღებს,tiguaa
1231,wählen::V,გადაარჩევს,
1232,auswählen::V,ამოარჩევს,
1233,bewahren::V,ინარჩუნებს,sukkunik simerserpaa
1234,behindern::V,აბრკოლებს,
1235,behindern::V,გააძნელებს,
1236,verderben::V,გააფუჭებს,asiutippaa
1237,verderben::V,გააფუჭებს,piuneerunnerit
1238,beschädigen::V,დააზიანებს,
1239,zerbrechen::V,დაამტვრევს,ukuvoq
1240,zerreißen::V,გახევს,tisavaa
1241,zerreißen::V,გახევს,alittorpaa
1242,zerstören::V,მოსპობს,aserorpaa
1243,zerstören::V,დაანგრევს,aserorpaa
1244,verbrennen::V,დაწვავს,seerpoq
1245,geben::V,აძლევს,pivoq
1246,reichen::V,მიაწოდებს,
1247,schenken::V,აჩუქებს,
1248,versprechen::V,აღუთქვამს,neriorsorpaa
1249,wünschen::V,უსურვებს,kissaat
1250,loben::V,აქებს,nersorpaa
1251,loben::V,აქებს,nersornaat
1252,loben::V,ამკობს,nersorpaa
1253,loben::V,ამკობს,nersornaat
1254,küssen::V,აკოცებს,kunippaa
1255,küssen::V,აკოცებს,kunissorpaa
1256,wiegen::V,არხევს,
1257,zudecken::V,გადახურავს,majorpaa
1258,wecken::V,გააღვიძებს,itersarpaa
1259,zeigen::V,დაანახვებს,tikkuuppaa
1260,führen::V,მიჰყავს,tasissiuppaa
1261,führen::V,მიჰყავს,ilitsersorpaa
1262,führen::V,მიჰყავს,tasissersuuppaa
1263,lehren::V,ასწავლის,ilinniartippaa
1264,unterrichten::V,ასწავლის,ajoqerpaa
1265,unterrichten::V,ასწავლის,ajoqersorpaa
1266,unterrichten::V,ასწავლის,ilinniartitsivoq
1267,aufziehen::V,აღზრდის,inororsarpaa
1268,leiten::V,აწარმოებს,iluatsippaa
1269,leiten::V,ხელმძღვანელობს,iluatsippaa
1270,antreiben::V,დააჩქარებს,ikusimmippaa
1271,lassen::V,ა--ინებს,
1272,einladen::V,მოიპატიჟებს,qaaqquaa
1273,einladen::V,მოიპატიჟებს,qaasarpaa
1274,vereinigen::V,შეაერთებს,taperserpaa
1275,besuchen::V,სანახავად მიდის,tikeraarpaa
1276,treffen::V,შეხვდება,aporappaa
1277,sich versammeln::V,შეიკრიბება,majorpoq
1278,spielen::V,ეთამაშება,pinnguarpoq
1279,singen::V,მღერის,erinarsorpoq
1280,tanzen::V,ცეკვავს,qitippoq
1281,sich trennen::V,მოშორდება,immikkoortippaa
1282,verlassen::V,მიატოვებს,
1283,retten::V,იხსნის,annaappaa
1284,retten::V,გადაარჩენს,annaappaa
1285,bewachen::V,დარაჯობს,
1286,bewachen::V,უთვალთვალებს,
1287,schützen::V,დაიფარავს,eriagaa
1288,schützen::V,დაიფარავს,pineqartaalivaa
1289,verteidigen::V,დაიცავს,
1290,sich schlagen::V,იჩხუბებს,
1291,schießen::V,ისვრის,aallaavaa
1292,schießen::V,ისვრის,piseriuppaa
1293,siegen::V,გაიმარჯვებს,
1294,ärgern::V,აჯავრებს,ninngassarpaa
1295,ärgern::V,აჯავრებს,ninngassaarpaa
1296,schlagen::V,ცემს,unatarpaa
1297,treten::V,პანღურს ამოჰკრავს,tukerpoq
1298,stechen::V,სჩხვლეტს,iguppaa
1299,stechen::V,სჩხვლეტს,qasilippoq
1300,stoßen::V,დაეჯახება,ikuserpaa
1301,stoßen::V,დაეჯახება,ikusimmippaa
1302,stehlen::V,ქურდობს,tillippaa
1303,stehlen::V,მოიპარავს,tillippaa
1304,stören::V,შეაწუხებს,akornuserpaa
1305,belästigen::V,მობეზრდება,
1306,verbergen::V,დამალავს,anngigaa
1307,täuschen::V,შეცდებს,
1308,betrügen::V,მოატყუებს,peqquserluttuliorfigaa
1309,töten::V,მოკლავს,maappaa
1310,töten::V,მოკლავს,toquppaa
1311,wohnen::V,ცხოვრობს,najugaqarpoq
1312,wohnen::V,ბინადრობს,najugaqarpoq
1313,arbeiten::V,მუშაობს,sulivoq
1314,sammeln::V,შეკრებს,katersorpai
1315,pflücken::V,კრეფს,
1316,jagen::V,ნადირობს,piniarpoq
1317,fischen::V,თევზაობს,aalisarpoq
