,Concept_ID,ku,fr
838,wegen::PRP,ji bo,à cause de
839,wegen::PRP,ji ber,à cause de
840,dies::PRN,ev,ceci
841,das::PRN,ev,ce
842,das::PRN,ev,cela
843,alles::PRN,hemû,tout
844,ich::PRN,ez,je
845,ich::PRN,ez,moi
846,du::PRN,tu,tu
847,du::PRN,tu,toi
848,er::PRN,wî,il
849,er::PRN,wî,lui
850,wir::PRN,êm,nous
851,ihr::PRN,hûn,vous
852,sie::PRN,we,ils
853,sie::PRN,we,elles
854,was::FPRN,çi,que
855,was::FPRN,çi,quoi
856,wer::FPRN,ki,qui
857,wo::FADV,li ku dere,où
858,wohin::FADV,li ku dere,où
859,wie::FADV,çawa,comment
860,warum::FADV,çima,pourquoi
861,wieviel::FNUM,çend,combien
862,eins::NUM,yek,un
863,zwei::NUM,didu,deux
864,drei::NUM,sisê,trois
865,vier::NUM,çar,quatre
866,fünf::NUM,penç,cinq
867,sechs::NUM,şeş,six
868,sieben::NUM,heft,sept
869,acht::NUM,heşt,huit
870,neun::NUM,neh,neuf
871,zehn::NUM,deh,dix
872,elf::NUM,yazdeh,onze
873,zwölf::NUM,diwazdeh,douze
874,zwanzig::NUM,bîst,vingt
875,dreißig::NUM,sih,trente
876,vierzig::NUM,çil,quarante
877,fünfzig::NUM,pençi,cinquante
878,sechzig::NUM,şêst,soixante
879,siebzig::NUM,heftê,soixante-dix
880,achtzig::NUM,heştê,quatre-vingt
881,neunzig::NUM,nod,quatre-vingt-dix
882,hundert::NUM,sêd,cent
883,tausend::NUM,hezar,mille
884,und::CNJ,û,et
885,oder::CNJ,an,ou
886,oder::CNJ,yan,ou
887,stehen::V,sekinîn,être debout
888,sitzen::V,rûniştin,être assis
889,liegen::V,paldan,être couché
890,hängen::V,darve kirin,pendre
891,werden::V,bûn,devenir
892,passieren::V,hatin holê,se passer
893,passieren::V,hatin serê kesî,se passer
894,beginnen::V,li dest pêkirin,commencer
895,enden::V,xalas bû,finir
896,enden::V,xalas bû,se terminer
897,wechseln::V,guherandin,changer
898,wechseln::V,guherandin,alterner
899,wechseln::V,dêgiş kirin,changer
900,wechseln::V,dêgiş kirin,alterner
901,aufgehen[Sonne]::V,hilatin,se lever
902,untergehen[Sonne]::V,çun ava,se coucher
903,scheinen[Sonne]::V,şewk de,briller
904,donnern::V,gire-gir,tonner
905,wehen::V,ba le de,souffler
906,strömen::V,xwe girtin,affluer
907,fließen::V,herikîn,couler
908,sich drehen::V,xwe zivirandin,tourner
909,schwanken::V,hejandin,osciller
910,schwanken::V,hejandin,chanceler
911,schwingen::V,libakirin,vibrer
912,schwingen::V,libakirin,osciller
913,fallen::V,ketin,tomber
914,brennen::V,şewitîn,brûler
915,brennen::V,şewitîn,flamber
916,rauchen::V,kişandin,fumer
917,regnen::V,bahran tê,pleuvoir
918,gefrieren::V,qefilandin,geler
919,tauen::V,helandin,dégeler
920,schmelzen::V,helandin,fondre
921,trocknen::V,zuwabûn,sécher
922,sieden::V,kelîn,bouillir
923,faulen::V,xerabûn,pourrir
924,faulen::V,xerabûn,se putréfier
925,verfaulen::V,xerabûn,pourrir
926,reißen::V,jêkirin,rompre
927,reißen::V,jêkirin,se déchirer
928,versinken::V,xerq bûn,s'enfoncer
929,vergehen::V,derbas bûn,passer
930,erscheinen::V,peyda bûn,apparaître
931,verschwinden::V,wendabûn,disparaître
932,sinken::V,noq bûn,descendre
933,sinken::V,noq bûn,s'abaisser
934,abnehmen::V,kêm bûn,diminuer
935,zunehmen::V,qelew bûn,augmenter
936,steigen::V,hildan,monter
937,wachsen::V,mezin bûn,croître
938,glänzen::V,biriqîn,briller
939,funkeln::V,çikisîn,étinceler
940,lärmen::V,guşîn,faire du bruit
941,läuten::V,lê de,sonner
942,klingeln::V,sîl dan,sonner
943,klingeln::V,ringerin,sonner
944,klirren::V,zingzing hat,cliqueter
945,brausen::V,guşîn,mugir
946,rauschen::V,guşîn,bruire
947,klingen::V,deng pe ketin,sonner
948,bellen::V,kewtîn,aboyer
949,heulen::V,ûrîn,hurler
950,blasen::V,puf kirin,souffler
951,pfeifen::V,fîkandin,siffler
952,schreien::V,qîrîn,crier
953,stöhnen::V,nalîn,gémir
954,zittern::V,hejîn,trembler
955,leben::V,jihîn,vivre
956,geboren werden::V,hatin dinyê,naître
957,geboren werden::V,bûn,naître
958,atmen::V,hilmijîn,respirer
959,trinken::V,vexwarin,boire
960,essen::V,xwarin,manger
961,schlucken::V,daqulbandin,avaler
962,müde werden::V,betilîln,se lasser
963,müde werden::V,betilîln,se fatiguer
964,müde werden::V,qerimîn,se lasser
965,müde werden::V,qerimîn,se fatiguer
966,einschlafen::V,razan,s'endormir
967,schlafen::V,razan,dormir
968,schlafen::V,razandin,dormir
969,aufwachen::V,şiyarbûn,se réveiller
970,aufstehen::V,rabûn,se lever
971,sich erholen::V,baş bûn,se reposer
972,sich erholen::V,baş bûn,se détendre
973,krank werden::V,nexweş kêt,tomber malade
974,krank sein::V,nexweş bû,être malade
975,schmerzen::V,êşandin,faire mal
976,husten::V,kuxin,tousser
977,genesen::V,baş bûn,guérir
978,genesen::V,baş bûn,se remettre
979,sterben::V,mirin,mourir
980,umkommen::V,mirin,périr
981,sich bewegen::V,leqîn,bouger
982,sich rühren::V,leqîn,broncher
983,sich erheben::V,rabûn,se lever
984,sich setzen::V,runiştin,s'asseoir
985,hinfallen::V,kêtin,tomber
986,laufen::V,meşîn,marcher
987,laufen::V,meşîn,aller à pied
988,schreiten::V,meşkirin,marcher
989,spazierengehen::V,gerandin,se promener
990,eilen::V,lezandin,courir
991,sich beeilen::V,zûkirin,se hâter
992,sich beeilen::V,zûkirin,se dépêcher
993,sausen::V,fîzîn,filer
994,rennen::V,baz dan,courir
995,springen::V,hilpekîn,sauter
996,klettern::V,hilperikîn,grimper
997,schaukeln::V,lorandin,se balancer
998,kriechen::V,xuşandin,ramper
999,schwimmen::V,avjenîn,nager
1000,tauchen::V,qutxuyardin,plonger
1001,tauchen::V,noqîn,plonger
1002,rudern::V,qaîq ajotin,ramer
1003,fahren::V,ajotin,aller
1004,fahren::V,ajotin,rouler
1005,fliegen::V,firîn,voler
1006,gehen::V,çûn,aller
1007,weggehen::V,çûn,s'en aller
1008,abfahren::V,çûyin,partir
1009,anhalten::V,rawestîn,s'arrêter
1010,hineingehen::V,ketin hundir,entrer
1011,eintreten::V,têketin,entrer
1012,kommen::V,hatin,venir
1013,ankommen::V,gihan,arriver
1014,ankommen::V,gihîştin,arriver
1015,zurückkommen::V,vegerandin,revenir
1016,bleiben::V,sekinîn,rester
1017,bleiben::V,sekinîn,demeurer
1018,warten::V,payîn,attendre
1019,erwarten::V,payîn,attendre
1020,suchen::V,lêgerîn,chercher
1021,finden::V,peyda kirin,trouver
1022,versuchen::V,çeribandin,essayer
1023,vorbereiten::V,amade kirin,préparer
1024,lieben::V,hez kirin,aimer
1025,mögen::V,dil kirin,aimer
1026,mögen::V,dil kirin,vouloir
1027,lachen::V,kenîn,rire
1028,rühren::V,hêjan,toucher
1029,rühren::V,hêjan,attendrir
1030,weinen::V,girîn,pleurer
1031,schimpfen::V,pevçûn,gronder
1032,sich ärgern::V,enirîn,se fâcher
1033,sich fürchten::V,tirsîn,avoir peur
1034,fürchten::V,tirsin,craindre
1035,fürchten::V,tirsin,avoir peur de
1036,fliehen::V,bazdan,fuir
1037,flüchten::V,revîn,s'enfuir
1038,sehen::V,dîtin,voir
1039,anschauen::V,sêr kirin,regarder
1040,ansehen::V,hesibandin,regarder
1041,hören::V,guhdar jirin,entendre
1042,zuhören::V,guhdarî kirin,écouter
1043,probieren::V,tehm kirin,goûter
1044,riechen::V,bihn kirin,sentir
1045,fühlen::V,hîs kirin,sentir
1046,scheinen::V,xoyer kir,sembler
1047,scheinen::V,xoyer kir,paraître
1048,zu sehen sein::V,diyar bûn,se voir
1049,zu sehen sein::V,diyar bûn,être visible
1050,vernehmen::V,bihîstin,entendre
1051,vernehmen::V,bihîstin,percevoir
1052,frieren::V,qerişîn,avoir froid
1053,tun::V,kirin,faire
1054,können::V,karin,savoir
1055,können::V,karin,pouvoir
1056,wollen::V,xwestîn,vouloir
1057,anfangen::V,dest pêkirin,commencer
1058,beenden::V,xelas kirin,finir
1059,beenden::V,xelas kirin,terminer
1060,aufhören::V,xelas kirin,cesser
1061,aufhören::V,xelas kirin,arrêter
1062,gelingen::V,çe bûn,réussir
1063,geraten::V,qewîmîn,réussir
1064,öffnen::V,vekirin,ouvrir
1065,schließen::V,girtin,fermer
1066,stellen::V,danîn,poser
1067,stellen::V,danîn,mettre
1068,setzen::V,rûniştin,placer
1069,legen::V,danîn,placer
1070,legen::V,razandin,placer
1071,berühren::V,lêketin,toucher
1072,verbinden::V,anîn pê,lier
1073,bedecken::V,sergirtin,couvrir
1074,aufhängen::V,aliqandin,accrocher
1075,anzünden::V,pêxistin,allumer
1076,aufheben::V,hildan,ramasser
1077,zurücklassen::V,hiştin,laisser
1078,zurücklassen::V,vehiştin,laisser
1079,verlieren::V,wendakirin,perdre
1080,fallen lassen::V,xistin bixe,lâcher
1081,fallen lassen::V,xistin bixe,laisser tomber
1082,fallen lassen::V,xistin,lâcher
1083,fallen lassen::V,xistin,laisser tomber
1084,machen::V,kirin,faire
1085,machen::V,çêkirin,faire
1086,herstellen::V,çê kirin,produire
1087,herstellen::V,çê kirin,fabriquer
1088,herstellen::V,peyda kirin,produire
1089,herstellen::V,peyda kirin,fabriquer
1090,bauen::V,lêkirin,bâtir
1091,bauen::V,lêkirin,construire
1092,reparieren::V,veherînerîn,réparer
1093,verbessern::V,sererastkirin,améliorer
1094,ändern::V,degiş kirin,changer
1095,ändern::V,degiş kirin,modifier
1096,graben::V,kolandin,creuser
1097,beugen::V,tewîn,plier
1098,beugen::V,tewîn,ployer
1099,beugen::V,xwar kirin,plier
1100,beugen::V,xwar kirin,ployer
1101,biegen::V,tewandin,courber
1102,biegen::V,xwarkirin,courber
1103,drehen::V,fitilandin,tordre
1104,drehen::V,fitilandin,tourner
1105,wenden::V,zivîrin,retourner
1106,umdrehen::V,vegerandin,tourner
1107,heben::V,hildan,soulever
1108,hochheben::V,hildan,lever
1109,ergreifen::V,dest avêtin,saisir
1110,ergreifen::V,dest avêtin,prendre
1111,halten::V,hîştin,tenir
1112,halten::V,sekinîn,tenir
1113,drücken::V,pêl kirin,presser
1114,schieben::V,damdan,pousser
1115,kratzen::V,xurandin,gratter
1116,kratzen::V,xurandin,égratigner
1117,lecken::V,alastin,lécher
1118,beißen::V,gez kirin,mordre
1119,abreißen::V,hilşandin,arracher
1120,abschneiden::V,jêkirin,couper
1121,binden::V,girêdan,lier
1122,binden::V,girêdan,attacher
1123,stecken::V,têxistin,enfoncer
1124,brechen::V,şikandin,rompre
1125,klopfen::V,kutandin,frapper
1126,hauen::V,li dan,frapper
1127,kleben::V,zeliqîn,coller
1128,kleben::V,şirêz kirin,coller
1129,reiben::V,firikandin,frotter
1130,streichen::V,bax dan,empâter
1131,schleifen::V,çarkirin,affiler
1132,schleifen::V,çarkirin,aiguiser
1133,schneiden::V,jêkirin,couper
1134,schneiden::V,jêkirin,trancher
1135,rütteln::V,hejandin,cahoter
1136,schütteln::V,daweşîn,secouer
1137,schwenken::V,têwdan,agiter
1138,schütten::V,rijandin,verser
1139,füllen::V,dagirtin,remplir
1140,einwickeln::V,pêçandin,envelopper
1141,tragen::V,kişandin,porter
1142,tragen::V,rajtin,porter
1143,schleppen::V,kişandin,traîner
1144,ziehen::V,kişandin,tirer
1145,aufbewahren::V,hilandin,garder
1146,aufbewahren::V,hilandin,conserver
1147,werfen::V,avêtin,jeter
1148,werfen::V,avêtin,lancer
1149,fangen::V,sem kirin,attraper
1150,fangen::V,girtin,attraper
1151,packen::V,pê girtin,agripper
1152,verstecken::V,hîlanin,cacher
1153,teilen::V,parvekirin,diviser
1154,schicken::V,şandin,envoyer
1155,bringen::V,anîn,apporter
1156,bringen::V,birin,apporter
1157,hinzufügen::V,dan ser,ajouter
1158,hinzufügen::V,li tiştekî zêde kirin,ajouter
1159,bekommen::V,standin,obtenir
1160,erhalten::V,standin,recevoir
1161,nehmen::V,girtin,prendre
1162,wählen::V,ray dan,choisir
1163,auswählen::V,bijartin,choisir
1164,auswählen::V,bijartin,sélectionner
1165,bewahren::V,rê li ber girtin,préserver
1166,bewahren::V,lê xwedî derketin,préserver
1167,behindern::V,bara wi,gêner
1168,verderben::V,heram bûn,gâter
1169,verderben::V,heram bûn,corrompre
1170,beschädigen::V,xerab kirin,endommager
1171,zerbrechen::V,şikênandin,casser
1172,zerbrechen::V,perçe kirin,casser
1173,zerreißen::V,qelişandin,déchirer
1174,zerstören::V,hilşandin,détruire
1175,verbrennen::V,şewitandin,brûler
1176,geben::V,dan,donner
1177,geben::V,dayin,donner
1178,reichen::V,besbûn,tendre
1179,reichen::V,têrkirin,tendre
1180,schenken::V,diyarî kirin,offrir
1181,versprechen::V,soz dan,promettre
1182,wünschen::V,dil kirin,souhaiter
1183,loben::V,pesinandin,louer
1184,küssen::V,maçkirin,embrasser
1185,wiegen::V,lorandin,bercer
1186,wiegen::V,wezinandin,bercer
1187,zudecken::V,nixumandin,couvrir
1188,wecken::V,bixwe hesandin,éveiller
1189,wecken::V,bixwe hesandin,réveiller
1190,zeigen::V,şanîdan,montrer
1191,zeigen::V,şanîdan,faire voir
1192,führen::V,raber kirin,guider
1193,lehren::V,hîn kirin,apprendre
1194,unterrichten::V,ders dan,instruire
1195,aufziehen::V,mesinkirin,élever
1196,leiten::V,rêberî kirin,diriger
1197,leiten::V,rêberî kirin,conduire
1198,antreiben::V,bezandin,pousser
1199,lassen::V,berdan,faire
1200,lassen::V,hiştin,faire
1201,einladen::V,dawet kirin,inviter
1202,vereinigen::V,bi yek kirin,unir
1203,vereinigen::V,bi yek kirin,réunir
1204,besuchen::V,mêvan bûn,visiter
1205,besuchen::V,mêvan bûn,aller voir
1206,treffen::V,rast hatin,rencontrer
1207,sich versammeln::V,li hev çivîn,s'assembler
1208,spielen::V,listin,jouer
1209,singen::V,stran,chanter
1210,tanzen::V,reqisîn,danser
1211,sich trennen::V,hew berdan,se séparer
1212,verlassen::V,tanê hişt,quitter
1213,verlassen::V,bêkes,quitter
1214,retten::V,rihakirin,sauver
1215,bewachen::V,raçavkirin,garder
1216,schützen::V,hemet kirin,protéger
1217,verteidigen::V,paraztin,défendre
1218,sich schlagen::V,li hev bezîn,se taper
1219,schießen::V,agir kirin,tirer
1220,siegen::V,biser ketin,vaincre
1221,ärgern::V,xeyirandin,agacer
1222,schlagen::V,lêdan,battre
1223,schlagen::V,lêdan,frapper
1224,schlagen::V,lêxistin,battre
1225,schlagen::V,lêxistin,frapper
1226,treten::V,têlekirin,botter
1227,treten::V,têlekirin,donner un coup de pied à
1228,stechen::V,têrekirin,piquer
1229,stoßen::V,lêketin,heurter
1230,stehlen::V,dizîn,voler
1231,stehlen::V,dizî birin,voler
1232,stören::V,aciz kirin,gêner
1233,stören::V,aciz kirin,déranger
1234,belästigen::V,li tela yeki ketin,molester
1235,belästigen::V,li tela yeki ketin,importuner
1236,verbergen::V,veşartin,cacher
1237,verbergen::V,veşartin,dissimuler
1238,verbergen::V,kemîndanîn,cacher
1239,verbergen::V,kemîndanîn,dissimuler
1240,täuschen::V,xapandin,abuser
1241,täuschen::V,xapandin,tromper
1242,täuschen::V,lê zexeli kirin,abuser
1243,täuschen::V,lê zexeli kirin,tromper
1244,betrügen::V,xapandin,duper
1245,betrügen::V,xapandin,frauder
1246,töten::V,kûştin,tuer
1247,wohnen::V,rûniştin,habiter
1248,wohnen::V,rûniştin,demeurer
1249,arbeiten::V,kar kirin,travailler
1250,arbeiten::V,şêxulin,travailler
1251,sammeln::V,komkirin,collectionner
1252,pflücken::V,çinîn,cueillir
1253,jagen::V,nêçîr kirin,chasser
1254,fischen::V,masî girtin,pêcher
1255,fassen::V,pê girtin,capturer
1256,fassen::V,sêm kirin,capturer
1257,hüten::V,hei jê man,garder
1258,treiben::V,bêherandin,mener
1259,anbinden::V,tewilandin,attacher
1260,füttern::V,xwarine dan lê,faire manger
1261,melken::V,dotin,traire
1262,hacken::V,kolandin,fendre
1263,gießen::V,av dan,arroser
1264,reifen::V,kemilîn,mûrir
1265,zubereiten::V,çe kirin,préparer
1266,kochen::V,xwarin çe kirin,cuire
1267,kochen::V,kelandin,cuire
1268,backen::V,pijandin,cuire
1269,braten::V,qelandin,rôtir
1270,braten::V,sor kirin,rôtir
1271,umrühren::V,têvdan,remuer
1272,stricken::V,hûnan,tricoter
1273,nähen::V,kêl kirin,coudre
1274,färben::V,boyax kirin,teindre
1275,reinigen::V,paqijkirin,nettoyer
1276,waschen::V,şuştin,laver
1277,abwischen::V,pakîj kirin,essuyer
1278,spülen::V,şuştin,rincer
1279,fegen::V,maliştin,balayer
1280,kehren::V,maliştin,balayer
1281,baden::V,serîşûştin,se baigner
1282,sich waschen::V,serîşûştin,se laver
1283,ausziehen::V,jê kirin,ôter
1284,ausziehen::V,jê kirin,enlever
1285,anziehen::V,pê kirin,mettre
1286,sich anziehen::V,xwe kirin,s'habiller
1287,kämmen::V,şeh kirin,peigner
1288,schmücken::V,xemilandin,orner
1289,schmücken::V,xemilandin,décorer
1290,sagen::V,gotin,dire
1291,sagen::V,peyivîn,dire
1292,sprechen::V,peyivîn,parler
1293,reden::V,axaftin,parler
1294,sich unterhalten::V,hev biştaxilin,bavarder
1295,sich unterhalten::V,hev biştaxilin,s'entretenir
1296,fragen::V,pirsîn,demander
1297,fragen::V,pirs kirin,demander
1298,bitten::V,tika kirin,prier
1299,erzählen::V,behs kirin,raconter
1300,mitteilen::V,vegotin,communiquer
1301,nennen::V,bi nav kirin,nommer
1302,nennen::V,bi nav kirin,appeler
1303,rufen::V,bakirin,appeler
1304,prahlen::V,pesnê xwe dan,se vanter
1305,übersetzen::V,qulibandin,traduire
1306,übersetzen::V,derbas kirin,traduire
1307,denken::V,fikirîn,penser
1308,glauben::V,bawer bûn,croire
1309,bemerken::V,bala xwe dan,remarquer
1310,bemerken::V,bala xwe dan,apercevoir
1311,bemerken::V,çac lê ketin,remarquer
1312,bemerken::V,çac lê ketin,apercevoir
1313,erkennen::V,pêhesîn,reconnaître
1314,begreifen::V,fêmkirin,concevoir
1315,verstehen::V,fêmkirin,entendre
1316,verstehen::V,fêmkirin,comprendre
1317,lernen::V,halmandin,apprendre
1318,lernen::V,fêrbun,apprendre
1319,wissen::V,zanîn,savoir
1320,sich erinnern an::V,bir bûn,se souvenir de
1321,vergessen::V,ji bir kirin,oublier
1322,messen::V,pê kanîn,mesurer
1323,zählen::V,hejmardin,compter
1324,rechnen::V,hesibandin,calculer
1325,lesen::V,xwendin,lire
1326,malen::V,rengandin,peindre
1327,malen::V,boyax kirin,peindre
1328,zeichnen::V,işaret kirin,dessiner
1329,schreiben::V,nivîsandin,écrire
1330,besitzen::V,hebûn,posséder
1331,kaufen::V,kirîn,acheter
1332,verkaufen::V,firotin,vendre
1333,bezahlen::V,pere dan,payer
1334,zahlen::V,pere dan,payer
1335,zahlen::V,dayin,payer
1336,beherrschen::V,zebt kirin,dominer
1337,beherrschen::V,zebt kirin,maîtriser
1338,beherrschen::V,hukim kirin,dominer
1339,beherrschen::V,hukim kirin,maîtriser
1340,ertragen::V,bihêzkirin,tolérer
1341,ertragen::V,bihêzkirin,supporter
