,Concept_ID,ady,ro
694,kräftig::A,лъэ́ш,forte
695,kräftig::A,лъэ́ш,robust
696,stark::A,лъэ́ш,viguros
697,stark::A,лъэ́ш,puternic
698,schwach::A,хъыбэй,slab
699,schwach::A,хъыбэй,debil
700,fett::A,пщэры́,gras
701,schlank::A,ищыгъэ,zvelt
702,hübsch::A,дахэ́,drăguț
703,böse::A,ябгэ,rău
704,böse::A,ябгэ,răutăcios
705,dumm::A,делэ,nerod
706,dumm::A,делэ,tâmpit
707,faul::A,шъхьахы́нэ,leneș
708,fleißig::A,егугъурэ,harnic
709,fleißig::A,егугъурэ,sârguincios
710,geizig::A,тхьацэ,calic
711,geizig::A,тхьацэ,zgârcit
712,klug::A,акъылышӏу́,isteț
713,klug::A,акъылышӏу́,deștept
714,geschickt::A,ӏэпэӏэсэ́,dibaci
715,geschickt::A,шо́у шӏыгъэ́,dibaci
716,lieb::A,псэм фэд,drag
717,lieb::A,псэм фэд,iubit
718,lustig::A,чэф,vesel
719,sanft::A,ӏушъа́б,blând
720,sanft::A,ӏушъа́б,blajin
721,hungrig::A,гъаблэ́,flămând
722,krank::A,сыма́дж,bolnav
723,nackt::A,пцӏанэ́,gol
724,traurig::A,нэшхъэй,trist
725,traurig::A,нэшхъэй,mâhnit
726,gut::A,дэгъу́,bun
727,schlecht::A,дэи,rău
728,schlecht::A,дэи,prost
729,richtig::A,тэрэз,drept
730,richtig::A,тэрэз,corect
731,schlimm::A,щынэгъо,rău
732,wahr::A,шъыпкъэ́,adevărat
733,alt::A,жъы,uzat
734,alt::A,жъы,vechi
735,neu::A,кӏэ,nou
736,ehemalig::A,-щтыгъэ,fost
737,ehemalig::A,-щтыгъэ,anterior
738,ehemalig::A,-гъэ,fost
739,ehemalig::A,-гъэ,anterior
740,alt[Lebewesen]::A,жъы,bătrîn
741,jung::A,ныбжьыкӏэ́,tânăr
742,arm::A,тхьамы́кӏ,sărac
743,arm::A,тхьамы́кӏ,sărman
744,reich::A,бай,avut
745,reich::A,бай,bogat
746,bekannt::A,нэӏуа́с,cunoscut
747,berühmt::A,цӏэры́ӏу,renumit
748,fremd::A,хымэ,străin
749,verschieden::A,зэфэшъхьафы,diferit
750,verschieden::A,зэфэшъхьафы,deosebit
751,nah::A,благъэ́,apropiat
752,fern::A,чыжьэ,departe
753,linker::A,сэмэ́гу,stâng
754,rechter::A,джабгъу,drept
755,anderer::A,нэмы́кӏ,alt
756,erster::A,апэр,prim
757,zweiter::A,я́тӏонэр,al doilea
758,dritter::A,ящэнэр,treilea
759,letzter::A,аужыр,final
760,allein::ADV,зы,singur
761,auf einmal::ADV,ардэдэм,dintrodată
762,auf einmal::ADV,асыхьатым,dintrodată
763,zusammen::ADV,зэгъусэхэ́у,împreună
764,lange::ADV,бэрэ́,îndelung
765,lange::ADV,бэрэ́,mult timp
766,plötzlich::ADV,зэкӏэм,deodată
767,plötzlich::ADV,зэкӏэм,pe neașteptate
768,sofort::ADV,ардэдэм,imediat
769,sofort::ADV,ардэдэм,numaidecît
770,sofort::ADV,асыхьатым,imediat
771,sofort::ADV,асыхьатым,numaidecît
772,später::ADV,нэужым,mai apoi
773,später::ADV,нэужым,mai târziu
774,jetzt::ADV,джы,acum
775,heute::ADV,непэ́,azi
776,heute::ADV,непэ́,astăzi
777,morgen::ADV,неу́щы,mâine
778,bald::ADV,псынкӏэу,curând
779,dann::ADV,нэужым,apoi
780,gestern::ADV,тыгъуа́с,ieri
781,einst::ADV,зэгорэ́м,odată
782,einst::ADV,зэгорэ́м,odinioară
783,damals::ADV,армэ,atunci
784,damals::ADV,армэ,pe atunci
785,damals::ADV,ащыгъум,atunci
786,damals::ADV,ащыгъум,pe atunci
787,danach::ADV,нэужым,după aceasta
788,vorher::ADV,нахьыпэм,mai întâi
789,vorher::ADV,нахьыпэм,în prealabil
790,einmal::ADV,зэ,odată
791,oft::ADV,бэрэ,des
792,oft::ADV,бэрэ,deseori
793,immer::ADV,ренэ́у,mereu
794,immer::ADV,ренэ́у,întotdeauna
795,dort::ADV,модэ,acolo
796,dorthin::ADV,модэ́,dincolo
797,geradeaus::ADV,занкӏэу,drept înainte
798,vorwärts::ADV,ыпэкӏэ,înainte
799,rückwärts::ADV,ыужыкӏэ́,îndărăt
800,zurück::ADV,ыужыкӏэ́,înapoi
801,unten::ADV,ычӏэкӏэ́,jos
802,unten::ADV,ычӏэкӏэ́,dedesubt
803,hinab::ADV,ычӏэгъы́,în jos
804,hinab::ADV,ычӏэгъы́,de vale
805,hinab::ADV,ычӏэкӏэ́,în jos
806,hinab::ADV,ычӏэкӏэ́,de vale
807,oben::ADV,ышъхьагъы,sus
808,oben::ADV,ышъхьагъы,deasupra
809,hinauf::ADV,ышъхьагъыкӏэ,în sus
810,überall::ADV,тыди́,peste tot
811,überall::ADV,тыди́,pretutindeni
812,überall::ADV,тыдэкӏи́,peste tot
813,überall::ADV,тыдэкӏи́,pretutindeni
814,nicht::ADV,-п,nu
815,nicht::ADV,мы-,nu
816,ein wenig::ADV,тӏэкӏу,puțin
817,kaum::ADV,къоды́й,cu greu
818,kaum::ADV,къоды́й,cu anevoie
819,sehr::ADV,дэд,mult
820,sehr::ADV,дэд,foarte
821,so::ADV,ащ фэд,așa
822,so::ADV,ащ фэд,atât
823,so::ADV,мыщ фэд,așa
824,so::ADV,мыщ фэд,atât
825,so::ADV,джащ фэд,așa
826,so::ADV,джащ фэд,atât
827,noch::ADV,джыри,încă
828,nur::ADV,ныӏэ́п,doar
829,wieder::ADV,джыри,iar
830,wieder::ADV,джыри,iarăși
831,vergebens::ADV,пкӏэнчъэ́у,în zadar
832,vor::PRP,пашъхьэ́,înainte de
833,hinter::PRP,кӏы́б,după
834,hinter::PRP,кӏы́б,în spatele
835,unter::PRP,чӏэ-,sub
836,durch::PRP,пхыры-,prin
837,neben::PRP,дэжь,lângă
838,neben::PRP,дэжь,alături de
839,zwischen::PRP,азыфа́гу,între
840,zwischen::PRP,азыфа́гу,dintre
841,wegen::PRP,къы-,pentru
842,dies::PRN,ар,acesta
843,das::PRN,а,asta
844,das::PRN,мо,asta
845,alles::PRN,зэкӏэ́,tot
846,ich::PRN,сэ,eu
847,du::PRN,о,tu
848,er::PRN,ар,el
849,er::PRN,ар,dânsul
850,wir::PRN,тэ,noi
851,ihr::PRN,шъо,voi
852,sie::PRN,ахэр,ei
853,sie::PRN,ахэр,dânșii
854,was::FPRN,сыд,ce
855,wer::FPRN,хэт,cine
856,wo::FADV,тыдэ́,unde
857,wohin::FADV,тыдэ́,încotro
858,wie::FADV,сыдэущтэ́у,cum
859,warum::FADV,сыд пае́,de ce
860,warum::FADV,сыд пае́,pentru ce
861,wieviel::FNUM,тхьапш,cât
862,wieviel::FNUM,сыд фэди́з,cât
863,eins::NUM,зы,unu
864,zwei::NUM,тӏу,doi
865,drei::NUM,щы,trei
866,vier::NUM,плӏы,patru
867,fünf::NUM,тфы,cinci
868,sechs::NUM,хы,șase
869,sieben::NUM,блы,șapte
870,acht::NUM,и,opt
871,neun::NUM,бгъу,nouă
872,zehn::NUM,пшӏы,zece
873,elf::NUM,пшӏыкӏузы́,unsprezece
874,zwölf::NUM,пшӏыкӏутӏу,douăsprezece
875,zwanzig::NUM,тӏокӏы́,douăzeci
876,dreißig::NUM,щэкӏы,treizeci
877,vierzig::NUM,тӏокӏи́тӏу,patruzeci
878,fünfzig::NUM,шъэны́ыкъу,cincizeci
879,sechzig::NUM,тӏокӏи́щ,șaizeci
880,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,șaptezeci
881,achtzig::NUM,тӏокӏи́пӏ,optzeci
882,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,nouăzeci
883,hundert::NUM,шъэ,sută
884,tausend::NUM,мин,mie
885,und::CNJ,ыкӏи,și
886,oder::CNJ,е,ori
887,stehen::V,ущытын,sta
888,stehen::V,умыхъыен,sta
889,sitzen::V,уисын,ședea
890,sitzen::V,утесын,ședea
891,liegen::V,телъы́н,zăcea
892,liegen::V,телъы́н,fi culcat
893,hängen::V,къыщылэлын,atârna
894,hängen::V,къыщылэлын щыгъын быхъур,atârna
895,werden::V,хъун,deveni
896,werden::V,хъун,se face
897,passieren::V,къэхъун,se întâmpla
898,beginnen::V,къежьэн,începe
899,beginnen::V,къыублэн,începe
900,enden::V,ухы́н,se sfârși
901,enden::V,ухы́н,se termina
902,wechseln::V,зэхъожьы́н,se schimba
903,aufgehen[Sonne]::V,къыкъокӏы́н,răsări
904,untergehen[Sonne]::V,къохьан,apune
905,scheinen[Sonne]::V,къепсыи,străluci
906,donnern::V,гъогъон,tuna
907,wehen::V,епщэ́н,bate
908,strömen::V,чъэн,curge în șiroaie
909,fließen::V,чъэн,curge
910,sich drehen::V,зыгъэчэрэгъу́н,se învârti
911,schwanken::V,хъые́н,se clătina
912,schwingen::V,зыгъэхъые́н,vibra
913,schwingen::V,зыгъэхъые́н,flutura
914,fallen::V,къефэхы́н,cădea
915,brennen::V,стын,arde
916,rauchen::V,ӏугъо къикӏын,fuma
917,regnen::V,къещхы́н,ploua
918,gefrieren::V,дыкъын,îngheța
919,tauen::V,жъун,se dezgheța
920,schmelzen::V,ткӏун,se topi
921,trocknen::V,гъушъы́н,se usca
922,trocknen::V,чъэпхъу́н,se usca
923,sieden::V,жъон,fierbe
924,sieden::V,жъон,clocoti
925,faulen::V,шъун,se împuți
926,verfaulen::V,шъун,putrezi
927,reißen::V,зэӏэтхъы́н,se rupe
928,reißen::V,зэӏэтхъы́н,se sfâșia
929,versinken::V,чӏихьан,se scufunda
930,vergehen::V,блэкӏы́н,trece
931,vergehen::V,блэкӏы́н,se scurge
932,erscheinen::V,къэлъэгъон,apărea
933,verschwinden::V,кӏодыжьы́н,dispărea
934,abnehmen::V,къыкӏичын,scădea
935,abnehmen::V,къыкӏичын,descrește
936,zunehmen::V,хэхъо́н,spori
937,zunehmen::V,хэхъо́н,crește
938,zunehmen::V,хэхъо́н,augmenta
939,steigen::V,къежьэн,urca
940,wachsen::V,хэхъо́н,crește
941,wachsen::V,къэкӏы́н,crește
942,glänzen::V,цӏыу́н,luci
943,glänzen::V,цӏыу́н,străluci
944,funkeln::V,жъыу́н,scânteia
945,lärmen::V,бырсыры́н,face larmă
946,läuten::V,теон,suna
947,klingeln::V,теон,suna
948,brausen::V,шъуин,vui
949,rauschen::V,макъэ гъэӏун,vâjâi
950,klingen::V,къыхэӏукӏын,suna
951,bellen::V,хьакъу́н,lătra
952,heulen::V,быун,urla
953,blasen::V,епщэ́н,sufla
954,pfeifen::V,шъуин,fluiera
955,schreien::V,куо́н,țipa
956,schreien::V,кӏыи́н,țipa
957,stöhnen::V,щэӏун,geme
958,zittern::V,кӏэзэзын,tremura
959,leben::V,псэу́н,trăi
960,geboren werden::V,къэхъун,se naște
961,atmen::V,жьы къэщэ́н,respira
962,trinken::V,ешъо́н,bea
963,essen::V,шхын,mânca
964,schlucken::V,бдырыин,înghiți
965,müde werden::V,пшъын,se obosi
966,einschlafen::V,хэчъыен,adormi
967,schlafen::V,чъые́н,dormi
968,aufwachen::V,къэущы́н,se deștepta
969,aufstehen::V,уцу́н,fi se scula
970,sich erholen::V,зыгъэпсэфын,se relaxa
971,sich erholen::V,зыгъэпсэфын,se destinde
972,krank werden::V,сымаджэ́ хъун,se îmbolnăvi
973,krank sein::V,сымэджэ́н,zăcea
974,krank sein::V,сымэджэ́н,fi bolnav
975,schmerzen::V,сымэджэ́н,durea
976,husten::V,пскэ́н,tuși
977,genesen::V,хъужьын,se însănătoși
978,sterben::V,лӏэн,muri
979,umkommen::V,хэкӏодэн,pieri
980,sich bewegen::V,хъые́н,se mișca
981,sich rühren::V,хъые́н,se mișca
982,sich erheben::V,къэтэджын,se ridica
983,sich setzen::V,тӏысы́н,lua loc
984,sich setzen::V,тӏысы́н,se așeza
985,hinfallen::V,ебэджы́н,cădea jos
986,laufen::V,кӏон,merge
987,laufen::V,кӏон,merge pe jos
988,schreiten::V,кӏон,păși
989,spazierengehen::V,къэкӏухьэн,se plimba
990,eilen::V,гузэжъон,fi se grăbi
991,sich beeilen::V,гуӏэ́н,se grăbi
992,sausen::V,псынкӏэ́у чъэн,țâșni
993,rennen::V,чъэн,fugi
994,rennen::V,чъэн,alerga
995,springen::V,пкӏэн,sări
996,klettern::V,дэцохъоен,urca
997,klettern::V,дэцохъоен,se cățăra
998,schaukeln::V,уешӏэн,legăna
999,kriechen::V,цохъо́н,se târî
1000,schwimmen::V,есы́н,înota
1001,tauchen::V,зычӏэгъэо́н,se scufunda
1002,rudern::V,къошъо бэщкӏэ фын,vâsli
1003,rudern::V,къошъо бэщкӏэ фын,lopăta
1004,fahren::V,кӏон,merge
1005,fliegen::V,быбы́н,zbura
1006,gehen::V,кӏон,merge
1007,weggehen::V,ӏукӏын,se duce
1008,abfahren::V,ежьэн,pleca
1009,anhalten::V,къэуцу́н,se opri
1010,hineingehen::V,ихьан,intra
1011,eintreten::V,чӏэхьан,intra
1012,kommen::V,къэкӏо́н,veni
1013,ankommen::V,къэсы́н,sosi
1014,ankommen::V,къэсы́н,ajunge
1015,zurückkommen::V,гъэзэжьын,se întoarce
1016,bleiben::V,къэнэ́н,rămâne
1017,warten::V,пэплъэ́н,aștepta
1018,erwarten::V,ежэн,aștepta
1019,suchen::V,лъыхъу́н,căuta
1020,finden::V,къэгъоты́н,găsi
1021,finden::V,къыхэгъэщы́н,găsi
1022,versuchen::V,пылъы́н,încerca
1023,vorbereiten::V,гъэхьазыры́н,pregăti
1024,lieben::V,шӏу плъэгъу́н,iubi
1025,mögen::V,шӏу плъэгъу́н,plăcea a
1026,lachen::V,щхын,râde
1027,rühren::V,гур гъэузын,mișca
1028,rühren::V,гур гъэузын,înduioșa
1029,weinen::V,гъын,plânge
1030,schimpfen::V,хъонэн,înjura
1031,sich ärgern::V,губжы́н,se supăra
1032,sich fürchten::V,щынэ́н,se teme
1033,sich fürchten::V,щынэ́н,fi teamă a
1034,fürchten::V,щынэ́н,se teme de
1035,sehen::V,льэгъу́н,vedea
1036,anschauen::V,плъэн,privi
1037,anschauen::V,еплъы́н,privi
1038,ansehen::V,плъэн,privi
1039,hören::V,зэхэхын,auzi
1040,zuhören::V,дэӏо́н,asculta
1041,probieren::V,хэӏэн,gusta
1042,riechen::V,пэмэ́н,mirosi
1043,fühlen::V,зэхэпшӏэн,simți
1044,fühlen::V,зэхэпшӏэн,resimți
1045,scheinen::V,уащыхъу́н,părea
1046,scheinen::V,уашӏошӏы́н,părea
1047,zu sehen sein::V,зэрэлъэгъу́н,se vedea
1048,vernehmen::V,зэхэхын,auzi
1049,frieren::V,дыкъын,fi frig
1050,frieren::V,пӏыкӏэн,fi frig
1051,frieren::V,чъыӏэ́ лӏэн,fi frig
1052,tun::V,шӏын,face
1053,können::V,лъэкӏы́н,ști
1054,können::V,лъэкӏы́н,putea
1055,wollen::V,фэе́н,dori
1056,anfangen::V,ублэн,începe
1057,beenden::V,ухы́н,sfârși
1058,beenden::V,ухы́н,termina
1059,aufhören::V,щыгъэтын,înceta
1060,gelingen::V,хъун,reuși
1061,gelingen::V,хъун,izbuti
1062,öffnen::V,ӏухы́н,deschide
1063,schließen::V,игъэсэн,închide
1064,stellen::V,бгъэуцун,pune
1065,stellen::V,бгъэуцун,așeza
1066,setzen::V,гъэтӏысы́н,pune
1067,setzen::V,гъэтӏысы́н,așeza
1068,legen::V,хэлъхьа́н,pune
1069,berühren::V,эӏэн,atinge
1070,berühren::V,нэсын,atinge
1071,verbinden::V,зэхэпхэ́н,lega
1072,verbinden::V,пхын,lega
1073,bedecken::V,техъо́н,acoperi
1074,aufhängen::V,пылъэ́н,atârna
1075,aufhängen::V,пылъэ́н,spânzura
1076,anzünden::V,хэгъэнэ́н,aprinde
1077,zurücklassen::V,къэгъэнэ́н,lăsa
1078,zurücklassen::V,къэгъэнэ́н,lăsa în urmă
1079,verlieren::V,чӏэ́нэн,pierde
1080,verlieren::V,шӏокӏоды́н,pierde
1081,fallen lassen::V,чӏэунэн,scăpa
1082,fallen lassen::V,чӏэунэн,arunca
1083,fallen lassen::V,пӏэпызын,scăpa
1084,fallen lassen::V,пӏэпызын,arunca
1085,machen::V,шӏын,face
1086,herstellen::V,шӏы́н,fabrica
1087,herstellen::V,шӏы́н,confecționa
1088,bauen::V,шӏы́н,clădi
1089,bauen::V,шӏы́н,construi
1090,reparieren::V,дыжьы́н,repara
1091,verbessern::V,нахьышӏу пшӏын,ameliora
1092,verbessern::V,нахьышӏу пшӏын,îmbunătăți
1093,verbessern::V,нахь дэгъу пшӏын,ameliora
1094,verbessern::V,нахь дэгъу пшӏын,îmbunătăți
1095,ändern::V,зэблэхъу́н,schimba
1096,ändern::V,зэблэхъу́н,modifica
1097,graben::V,тӏын,săpa
1098,biegen::V,уфэн,îndoi
1099,biegen::V,уфэн,încovoia
1100,drehen::V,гъэчэрегъу́,învârti
1101,wenden::V,пӏонтӏэн,întoarce
1102,wenden::V,бгъэзэн,întoarce
1103,wenden::V,уӏубын,întoarce
1104,heben::V,ӏэты́н,ridica
1105,hochheben::V,ӏэты́н,ridica
1106,ergreifen::V,къэубыты́н,lua
1107,ergreifen::V,къэубыты́н,apuca
1108,halten::V,ӏыгъы́н,ține
1109,drücken::V,тэӏункӏэн,apăsa
1110,drücken::V,тэӏункӏэн,strânge
1111,schieben::V,уеӏункӏын,împinge
1112,schieben::V,уетӏыргун,împinge
1113,kratzen::V,цӏэнтхъун,zgâria
1114,lecken::V,бзэи́н,linge
1115,beißen::V,ецэкъэ́н,mușca
1116,abreißen::V,къичын,rupe
1117,abreißen::V,къичын,smulge
1118,abreißen::V,пытхъын,rupe
1119,abreißen::V,пытхъын,smulge
1120,abschneiden::V,пыупкӏын,scurta
1121,abschneiden::V,гобзыкӏын,scurta
1122,binden::V,епхын,lega
1123,stecken::V,хэсэн,pune
1124,brechen::V,зэпыпкӏын,rupe
1125,brechen::V,зэпыпкӏын,frânge
1126,klopfen::V,теон,ciocăni
1127,hauen::V,теон,lovi
1128,kleben::V,щхэн,lipi
1129,reiben::V,пӏотын,freca
1130,reiben::V,пӏотын,fricționa
1131,streichen::V,щыфэн,unge
1132,schleifen::V,гъэчаны́н,ascuți
1133,schleifen::V,кӏэлыкӏы́н,ascuți
1134,schneiden::V,бзын,tăia
1135,rütteln::V,гъэсысын,zgâlțâi
1136,schütteln::V,гъэсысын,scutura
1137,schwenken::V,ӏэ шӏын,agita
1138,schütten::V,икӏэ́н,vărsa
1139,füllen::V,из шӏын,umple
1140,einwickeln::V,кӏоцӏыщыхьа́н,înveli
1141,einwickeln::V,кӏоцӏыщыхьа́н,înfășura
1142,tragen::V,хьын,căra
1143,schleppen::V,пхьын,târî
1144,schleppen::V,плъэшъун,târî
1145,ziehen::V,пкъудыин,trage
1146,ziehen::V,пщэн,trage
1147,ziehen::V,плъэшъун,trage
1148,aufbewahren::V,пӏыгъын,păstra
1149,aufbewahren::V,пӏыгъын,conserva
1150,aufbewahren::V,уухъумэн,păstra
1151,aufbewahren::V,уухъумэн,conserva
1152,werfen::V,дзын,arunca
1153,fangen::V,къэубыты́н,prinde
1154,packen::V,къэубыты́н,apuca
1155,verstecken::V,бгъэбылъын,ascunde
1156,teilen::V,гощы́н,împărți
1157,schicken::V,гъахьы́н,trimite
1158,bringen::V,къэхьы́н,aduce
1159,hinzufügen::V,хэгъэхъо́н,adăuga
1160,nehmen::V,къытехы́н,lua
1161,wählen::V,къыхэхы́н,opta
1162,wählen::V,къыхэхы́н,alege
1163,auswählen::V,къыхэхы́н,selecta
1164,bewahren::V,къэухъумэн,păstra
1165,behindern::V,пэрыохъу хъун,stingheri
1166,verderben::V,къутэн,strica
1167,beschädigen::V,къутэн,strica
1168,zerbrechen::V,къутэн,rupe
1169,zerbrechen::V,къутэн,frânge
1170,zerreißen::V,зэӏэтхъы́н,rupe
1171,zerreißen::V,зэӏэтхъы́н,sfâșia
1172,zerstören::V,къутэ́н,distruge
1173,verbrennen::V,гъэсты́н,arde
1174,verbrennen::V,гъэсты́н,incendia
1175,geben::V,еты́н,da
1176,reichen::V,еты́н,întinde
1177,schenken::V,еты́н,dărui
1178,versprechen::V,гъэгугъэ́н,făgădui
1179,wünschen::V,шӏоигъо́н,ura
1180,loben::V,щытхъун,lăuda
1181,küssen::V,ебэу́н,săruta
1182,wiegen::V,гъэхъыен,legăna
1183,zudecken::V,техъо́н,acoperi
1184,wecken::V,къэгъэущы́н,trezi
1185,wecken::V,къэгъэущы́н,deștepta
1186,zeigen::V,гъэлъэгъо́н,arăta
1187,führen::V,щэн,călăuzi
1188,lehren::V,егъэджэ́н,preda
1189,lehren::V,егъэджэ́н,învăța
1190,lehren::V,егъэшӏэн,preda
1191,lehren::V,егъэшӏэн,învăța
1192,unterrichten::V,егъэджэ́н,învăța
1193,unterrichten::V,егъэджэ́н,instrui
1194,aufziehen::V,пӏун,crește
1195,leiten::V,гъэзекӏон,duce
1196,leiten::V,гъэзекӏон,conduce
1197,antreiben::V,къепфылӏэн,împinge
1198,antreiben::V,къепфылӏэн,încuraja
1199,lassen::V,еты́н,pune pe să
1200,einladen::V,къегъэблэгъэн,invita
1201,vereinigen::V,зэгогъэхьан,uni
1202,vereinigen::V,зэгогъэхьан,întruni
1203,besuchen::V,щыӏэ́н,vizita
1204,besuchen::V,щыӏэ́н,face o vizită
1205,treffen::V,ӏукӏэ́н,întâlni
1206,treffen::V,пэгъокӏы́н,întâlni
1207,sich versammeln::V,зэхэхьан,se aduna
1208,spielen::V,джэгу́н,se juca
1209,singen::V,орэ́д къэӏо́н,cânta
1210,tanzen::V,къэшъо́н,dansa
1211,sich trennen::V,зэгокӏыжьы́ных,se separa
1212,sich trennen::V,зэгокӏыжьы́ных,se despărți
1213,verlassen::V,бгынэн,părăsi
1214,verlassen::V,бгынэн,abandona
1215,verlassen::V,хэкӏыжьын,părăsi
1216,verlassen::V,хэкӏыжьын,abandona
1217,retten::V,къыхэпхыжьын,salva
1218,retten::V,къэбгъэнэжьын,salva
1219,bewachen::V,къэгъэгъунэн,păzi
1220,schützen::V,ухъумэ́н,ocroti
1221,schützen::V,ухъумэ́н,proteja
1222,verteidigen::V,къэухъумэн,apăra
1223,sich schlagen::V,эзэон,se bate
1224,schießen::V,он,trage
1225,siegen::V,текӏо́н,birui
1226,siegen::V,текӏо́н,învinge
1227,ärgern::V,бгъэгубжын,supăra
1228,schlagen::V,ео́н,lovi
1229,stechen::V,хэӏун,înțepa
1230,stechen::V,хэӏун,împunge
1231,stoßen::V,тӏыро́н,împinge
1232,stoßen::V,уеӏункӏын,împinge
1233,stehlen::V,тыгъу́н,fura
1234,stören::V,бгъэгумэкӏын,deranja
1235,belästigen::V,бгъэгумэкӏын,importuna
1236,verbergen::V,ушъэфын,ascunde
1237,täuschen::V,гъэпцӏэ́н,amăgi
1238,betrügen::V,гъэпцӏэ́н,înșela
1239,töten::V,уикӏын,omorî
1240,wohnen::V,дэсын,sta
1241,wohnen::V,дэсын,locui
1242,arbeiten::V,лэжьэ́н,lucra
1243,sammeln::V,угъои́н,aduna
1244,sammeln::V,угъои́н,colecționa
1245,pflücken::V,къыпычы́н,culege
1246,jagen::V,шэкӏон,vâna
1247,jagen::V,ешэкӏон,vâna
1248,fischen::V,пцэжъые уешэн,pescui
1249,fassen::V,къэубыты́н,prinde
1250,hüten::V,хэхъо́н,paște
1251,treiben::V,пфын,mână
1252,anbinden::V,епхын,lega
1253,füttern::V,гъэшхэ́н,da de mâncare
1254,melken::V,щын,mulge
1255,hacken::V,упкӏэтэн,toca
1256,hacken::V,упкӏэтэн,sparge
1257,gießen::V,тепкӏэн,uda
1258,reifen::V,игъо хъун,pârgui
1259,zubereiten::V,бгъэхьазырын,găti
1260,kochen::V,шӏы́н,găti
1261,backen::V,гъэжъэ́н,coace
1262,braten::V,гъэжъэ́н,coace
1263,umrühren::V,зэхэгъэкӏухьан,mesteca
1264,stricken::V,хъын,împleti
1265,nähen::V,дэн,coase
1266,färben::V,бгъэлэн,vopsi
1267,färben::V,бгъэлэн,colora
1268,reinigen::V,укъэбзы́н,curăți
1269,waschen::V,бгыкӏын,spăla
1270,abwischen::V,лъэкӏы́н,șterge
1271,spülen::V,дэгъэчъыхьан,clăti
1272,fegen::V,пхъэнкӏы́н,mătura
1273,kehren::V,пхъэнкӏы́н,mătura
1274,baden::V,зыгъэпскӏын,se scălda
1275,sich waschen::V,зытхьакӏы́н,se spăla
1276,ausziehen::V,къытехы́н,și scoate
1277,anziehen::V,щылъэ́н,îmbrăca
1278,sich anziehen::V,зыфэпэн,se îmbrăca
1279,kämmen::V,жьын,pieptăna
1280,schmücken::V,гъэдэхэ́н,împodobi
1281,sagen::V,къэӏон,zice
1282,sagen::V,къэӏон,spune
1283,sprechen::V,псэлъэ́н,vorbi
1284,reden::V,гущыӏэ́н,vorbi
1285,reden::V,гущыӏэ́н,discuta
1286,sich unterhalten::V,зэдэгущыӏэн,conversa
1287,sich unterhalten::V,зэдэгущыӏэн,sta de vorbă
1288,fragen::V,упчӏэ́н,întreba
1289,bitten::V,лъэӏо́н,ruga
1290,erzählen::V,къэпӏотэ́н,spune
1291,erzählen::V,къэпӏотэ́н,povesti
1292,mitteilen::V,макъэ егъэӏун,comunica
1293,mitteilen::V,макъэ егъэӏун,înștiința
1294,nennen::V,цӏэ фэусы́н,numi
1295,nennen::V,цӏэ фэусы́н,chema
1296,rufen::V,джэн,chema
1297,prahlen::V,узыщытхъужьы́н,se făli
1298,übersetzen::V,бгъэкӏотэн,traduce
1299,denken::V,егупшысэ́н,gândi
1300,glauben::V,уивыхъэ́ телъы́н,crede
1301,bemerken::V,гу лъыптэ́н,observa
1302,erkennen::V,зэхэпхын,cunoaște
1303,erkennen::V,зэхэпхын,recunoaște
1304,erkennen::V,зэбгъэшӏэн,cunoaște
1305,erkennen::V,зэбгъэшӏэн,recunoaște
1306,begreifen::V,гурыӏо́н,pricepe
1307,begreifen::V,гурыӏо́н,înțelege
1308,verstehen::V,зэхэхын,înțelege
1309,lernen::V,еджэ́н,învăța
1310,wissen::V,шӏэн,ști
1311,sich erinnern an::V,къэшӏэжьын,a-și aminti de
1312,vergessen::V,пщыгъупшэжьы́н,uita
1313,messen::V,шын,măsura
1314,zählen::V,плъытэ́н,număra
1315,rechnen::V,плъытэ́н,calcula
1316,rechnen::V,угугъэ́н,calcula
1317,lesen::V,еджэ́н,citi
1318,malen::V,шӏын,picta
1319,zeichnen::V,шӏын,desena
1320,schreiben::V,тхын,scrie
1321,besitzen::V,иӏэн,avea
1322,besitzen::V,иӏэн,poseda
1323,kaufen::V,щэфы́н,cumpăra
1324,verkaufen::V,щэн,vinde
1325,bezahlen::V,птын,plăti
1326,bezahlen::V,птын,achita
1327,bezahlen::V,лъыптын,plăti
1328,bezahlen::V,лъыптын,achita
1329,bezahlen::V,птыжьы́н,plăti
1330,bezahlen::V,птыжьы́н,achita
1331,zahlen::V,птын,plăti
1332,zahlen::V,лъыптын,plăti
1333,beherrschen::V,иунаеу иӏэн,stăpâni
1334,ertragen::V,щэчы́н,răbda
1335,ertragen::V,щэчы́н,suporta
1336,Schnurrbart::N,,mustață
1337,Nabel::N,,buric
1338,Wetter::N,,timp
1339,Wetter::N,,vreme
1340,Frost::N,,ger
1341,Raureif::N,,chiciură
1342,Adler::N,,vultur
1343,Schwan::N,,lebădă
1344,Ton::N,,ton
1345,Sache::N,,lucru
1346,Sache::N,,chestie
1347,Schlitten::N,,sanie
1348,Last::N,,povară
1349,Last::N,,sarcină
1350,Figur::N,,chip
1351,Figur::N,,figură
1352,Bündel::N,,mănunchi
1353,Schuh::N,,gheată
1354,Arzt::N,,medic
1355,Arzt::N,,doctor
1356,lebendig::A,,viu
