,Concept_ID,xal,se
372,Geruch::N,үнр,haajâ
373,Geruch::N,үнр,õpss
374,Geruch::N,үнр,haajj
375,Geruch::N,үнр,апс
376,Geruch::N,үнр,лэ̄гк
377,Schlaf::N,нөр,nahkerh
378,Schlaf::N,нөр,nager
379,Schlaf::N,нөр,oados
380,Schlaf::N,нөр,nagir
381,Schlaf::N,нөр,naṿer
382,Schlaf::N,нөр,nââ´er
383,Schlaf::N,нөр,нагерь
384,Traum::N,зүүдн,nahkere
385,Traum::N,зүүдн,niehko
386,Traum::N,зүүдн,niehku
387,Traum::N,зүүдн,naṿer
388,Traum::N,зүүдн,nââ´er
389,Traum::N,зүүдн,нагерь
390,Himmel::N,теңгр,elmie
391,Himmel::N,теңгр,almme
392,Himmel::N,теңгр,albmi
393,Himmel::N,теңгр,alme
394,Himmel::N,теңгр,â´lmm
395,Himmel::N,теңгр,алльм
396,Sonne::N,нарн,biejjie
397,Sonne::N,нарн,bæjvásj
398,Sonne::N,нарн,beaivváš
399,Sonne::N,нарн,peivi
400,Sonne::N,нарн,piäiváš
401,Sonne::N,нарн,pei´vv
402,Sonne::N,нарн,пе̄ййв
403,Mond::N,сар,aske
404,Mond::N,сар,mánno
405,Mond::N,сар,mánnu
406,Mond::N,сар,máánu
407,Mond::N,сар,mään
408,Mond::N,сар,ма̄нн
409,Stern::N,одн,daasta
410,Stern::N,одн,naestie
411,Stern::N,одн,násste
412,Stern::N,одн,násti
413,Stern::N,одн,täsni
414,Stern::N,одн,tä´snn
415,Stern::N,одн,та̄ссьт
416,Luft::N,аһар,elmie
417,Luft::N,аһар,ájmmo
418,Luft::N,аһар,áibmu
419,Luft::N,аһар,áimu
420,Luft::N,аһар,šõŋŋ
421,Luft::N,аһар,вӯйнас
422,Wind::N,салькн,bïegke
423,Wind::N,салькн,biegga
424,Wind::N,салькн,biegga
425,Wind::N,салькн,pieg'gâ
426,Wind::N,салькн,piõg'g
427,Wind::N,салькн,пӣӈӈк
428,Welle::N,дольган,baaroe
429,Welle::N,дольган,bárro
430,Welle::N,дольган,bárru
431,Welle::N,дольган,pááṛu
432,Welle::N,дольган,päärr
433,Welle::N,дольган,нэ̄ммп
434,Wasser::N,усн,tjaetsie
435,Wasser::N,усн,tjáhtje
436,Wasser::N,усн,čáhci
437,Wasser::N,усн,čääci
438,Wasser::N,усн,čää´cc
439,Wasser::N,усн,ча̄дзь
440,Stein::N,чолун,gierkie
441,Stein::N,чолун,giergge
442,Stein::N,чолун,geađgi
443,Stein::N,чолун,keđgi
444,Stein::N,чолун,ǩeä´dǧǧ
445,Stein::N,чолун,ке̄ддҌк
446,Boden::N,Һазр,betnie
447,Boden::N,Һазр,ednam
448,Boden::N,Һазр,bodni
449,Boden::N,Һазр,vuođđu
450,Boden::N,Һазр,ponne
451,Boden::N,Һазр,vuáđ̣u
452,Boden::N,Һазр,vuâđđ
453,Boden::N,Һазр,лаввьн
454,Boden::N,Һазр,е̄ммьне
455,Erde::N,Һазр,jåarta
456,Erde::N,Һазр,mueltie
457,Erde::N,Һазр,ednam
458,Erde::N,Һазр,mållde
459,Erde::N,Һазр,eana
460,Erde::N,Һазр,eennâm
461,Erde::N,Һазр,mädd
462,Erde::N,Һазр,jânnam
463,Erde::N,Һазр,е̄ммьне
464,Staub::N,тоосн,heblie
465,Staub::N,тоосн,tsumhtsie
466,Staub::N,тоосн,dubme
467,Staub::N,тоосн,dopmu
468,Staub::N,тоосн,kovjâ
469,Staub::N,тоосн,põõ´l
470,Staub::N,тоосн,кэ̄ббьй
471,Rauch::N,утан,soeve
472,Rauch::N,утан,suovva
473,Rauch::N,утан,suovva
474,Rauch::N,утан,suoṿâ
475,Rauch::N,утан,suõvv
476,Rauch::N,утан,сӯвв
477,Funke::N,очн,naestie
478,Funke::N,очн,tjuonam
479,Funke::N,очн,čuotnan
480,Funke::N,очн,čuođâlm
481,Funke::N,очн,iiskâr
482,Funke::N,очн,čuõzzâm
483,Funke::N,очн,чӯссэм
484,Feuer::N,һал,dålle
485,Feuer::N,һал,dållå
486,Feuer::N,һал,dolla
487,Feuer::N,һал,tullâ
488,Feuer::N,һал,toll
489,Feuer::N,һал,то̄лл
490,Licht::N,герл,tjoevke
491,Licht::N,герл,tjuovgga
492,Licht::N,герл,čuovga
493,Licht::N,герл,čuovggas
494,Licht::N,герл,čuoṿâ
495,Licht::N,герл,toll
496,Licht::N,герл,čuõvv
497,Licht::N,герл,то̄лл
498,Schatten::N,сүүдр,skugkie
499,Schatten::N,сүүдр,soejvene
500,Schatten::N,сүүдр,irkes
501,Schatten::N,сүүдр,sieges
502,Schatten::N,сүүдр,itku
503,Schatten::N,сүүдр,suoivâ
504,Schatten::N,сүүдр,õõtt
505,Schatten::N,сүүдр,ǩeeu´niǩ
506,Schatten::N,сүүдр,кывьнэхь
507,Wetter::N,теңгр,vïerhtse
508,Wetter::N,теңгр,dálkke
509,Wetter::N,теңгр,dálki
510,Wetter::N,теңгр,šoŋŋâ
511,Wetter::N,теңгр,šõŋŋ
512,Wetter::N,теңгр,шэ̄ӈӈ
513,Nebel::N,будн,såavla
514,Nebel::N,будн,mearhka
515,Nebel::N,будн,murkko
516,Nebel::N,будн,mierkká
517,Nebel::N,будн,mierká
518,Nebel::N,будн,miär'kká
519,Nebel::N,будн,oṃo
520,Nebel::N,будн,sue´lnn
521,Nebel::N,будн,цӣгк
522,Nebel::N,будн,сулльн
523,Wolke::N,үүлн,balve
524,Wolke::N,үүлн,balvva
525,Wolke::N,үүлн,balva
526,Wolke::N,үүлн,polvâ
527,Wolke::N,үүлн,põlvv
528,Wolke::N,үүлн,пэллв
529,Regen::N,хур,ebrie
530,Regen::N,хур,harvve
531,Regen::N,хур,arvi
532,Regen::N,хур,arve
533,Regen::N,хур,â´brr
534,Regen::N,хур,аббьр
535,Schnee::N,цасн,lopme
536,Schnee::N,цасн,moehtege
537,Schnee::N,цасн,muohta
538,Schnee::N,цасн,muohta
539,Schnee::N,цасн,muotâ
540,Schnee::N,цасн,muõtt
541,Schnee::N,цасн,вэ̄дз
542,Schnee::N,цасн,куэллт
543,Eis::N,мөсн,jïenge
544,Eis::N,мөсн,jiegŋa
545,Eis::N,мөсн,jiekŋa
546,Eis::N,мөсн,jieŋ̣â
547,Eis::N,мөсн,jiõŋŋ
548,Eis::N,мөсн,ӣӈӈ
549,Frost::N,киитн,baajkoe
550,Frost::N,киитн,tjoasskem
551,Frost::N,киитн,buolaš
552,Frost::N,киитн,puolâš
553,Frost::N,киитн,puõlâš
554,Frost::N,киитн,мӯнь
555,Kälte::N,киитн,jueskie
556,Kälte::N,киитн,tjåetskeme
557,Kälte::N,киитн,tjoasskem
558,Kälte::N,киитн,čoaskin
559,Kälte::N,киитн,ko'lmâsvuotâ
560,Kälte::N,киитн,ijss
561,Kälte::N,киитн,čuä´cǩǩem
562,Kälte::N,киитн,tuârggnjõs
563,Kälte::N,киитн,кэ̄лмас
564,Hitze::N,халун,baahke
565,Hitze::N,халун,báhkka
566,Hitze::N,халун,báhkka
567,Hitze::N,халун,pakkâ
568,Hitze::N,халун,kuṃe
569,Hitze::N,халун,paašt
570,Hitze::N,халун,жоарр
571,Raureif::N,цаң,jyjse
572,Raureif::N,цаң,ridne
573,Raureif::N,цаң,goarre
574,Raureif::N,цаң,ritni
575,Raureif::N,цаң,suhči
576,Raureif::N,цаң,riṇe
577,Raureif::N,цаң,ай
578,Raureif::N,кирү,jyjse
579,Raureif::N,кирү,ridne
580,Raureif::N,кирү,goarre
581,Raureif::N,кирү,ritni
582,Raureif::N,кирү,suhči
583,Raureif::N,кирү,riṇe
584,Raureif::N,кирү,ай
585,Regenbogen::N,солңһ,aatjan goengere
586,Regenbogen::N,солңһ,aatjan joekse
587,Regenbogen::N,солңһ,ádjájuoksa
588,Regenbogen::N,солңһ,arvedávgi
589,Regenbogen::N,солңһ,bajándávgi
590,Regenbogen::N,солңһ,äijihtävgi
591,Regenbogen::N,солңһ,teârmmazjohss
592,Regenbogen::N,солңһ,тӣрмесью̄ккс
593,Donner::N,оһтрһун дун,raejrie
594,Donner::N,оһтрһун дун,átjek
595,Donner::N,оһтрһун дун,átjárájdde
596,Donner::N,оһтрһун дун,áddjá
597,Donner::N,оһтрһун дун,baján
598,Donner::N,оһтрһун дун,juuṛâ
599,Donner::N,оһтрһун дун,tie´rmes
600,Donner::N,оһтрһун дун,тӣрмесь
601,Donner::N,оһтрһун дун,ча̄ркнэгк
602,Strömung::N,урсхл,njuvvie
603,Strömung::N,урсхл,ájggedáhpe
604,Strömung::N,урсхл,rávdnji
605,Strömung::N,урсхл,virde
606,Strömung::N,урсхл,ve´rdd
607,Strömung::N,урсхл,выррьт
608,Tropfen::N,дусал,gåajhkohts
609,Tropfen::N,дусал,gåjkudis
610,Tropfen::N,дусал,goaikkanas
611,Tropfen::N,дусал,čalme
612,Tropfen::N,дусал,čâ´lmm
613,Tropfen::N,дусал,ча̄лльм
614,Schaum::N,көөсн,sapte
615,Schaum::N,көөсн,såpptå
616,Schaum::N,көөсн,sokta
617,Schaum::N,көөсн,suptâ
618,Schaum::N,көөсн,soptt
619,Schaum::N,көөсн,со̄ппт
620,Schmutz::N,кир,haaskoe
621,Schmutz::N,кир,duolvva
622,Schmutz::N,кир,duolva
623,Schmutz::N,кир,durdi
624,Schmutz::N,кир,stänži
625,Schmutz::N,кир,sähss
626,Schmutz::N,кир,са̄ккьс
627,Schmutz::N,кир,не̄шшь
628,See::N,нур,jaevrie
629,See::N,нур,jávrre
630,See::N,нур,jávri
631,See::N,нур,jävri
632,See::N,нур,jâu´rr
633,See::N,нур,я̄ввьр
634,Sumpf::N,унул,pluevie
635,Sumpf::N,унул,áhpe
636,Sumpf::N,унул,sæmssa
637,Sumpf::N,унул,jeaggi
638,Sumpf::N,унул,jeggi
639,Sumpf::N,унул,jeä´ǧ'ǧ
640,Sumpf::N,унул,ла̄ммьп
641,Moor::N,улм,pluevie
642,Moor::N,улм,jiegge
643,Moor::N,улм,suotnju
644,Moor::N,улм,karrii
645,Moor::N,улм,kä´rev
646,Moor::N,улм,veättaǩ
647,Moor::N,улм,ла̄ммьп
648,Wiese::N,хадлһн,ïentje
649,Wiese::N,хадлһн,giedde
650,Wiese::N,хадлһн,gieddi
651,Wiese::N,хадлһн,nijtto
652,Wiese::N,хадлһн,пуэшенҍ
653,Wald::N,ө-модн,skåake
654,Wald::N,ө-модн,skåajje
655,Wald::N,ө-модн,miehtsie
656,Wald::N,ө-модн,vuovdde
657,Wald::N,ө-модн,miehttse
658,Wald::N,ө-модн,vuovdi
659,Wald::N,ө-модн,meahcci
660,Wald::N,ө-модн,mecci
661,Wald::N,ө-модн,vyemi
662,Wald::N,ө-модн,vue´mm
663,Wald::N,ө-модн,meä´c'c
664,Wald::N,ө-модн,ля̄ммт
665,Hügel::N,толһа,deava
666,Hügel::N,толһа,dievvá
667,Hügel::N,толһа,dievvá
668,Hügel::N,толһа,čummâ
669,Hügel::N,толһа,pä´rcc
670,Hügel::N,толһа,teä´rmm
671,Hügel::N,толһа,ка̄ннҌт
672,Anhöhe::N,хамр,deava
673,Anhöhe::N,хамр,jalladahke
674,Anhöhe::N,хамр,dievásj
675,Anhöhe::N,хамр,aláš
676,Anhöhe::N,хамр,luohkká
677,Anhöhe::N,хамр,tiävá
678,Anhöhe::N,хамр,poorááš
679,Anhöhe::N,хамр,ču´lpp
680,Anhöhe::N,хамр,škâu´ŋŋ
681,Anhöhe::N,хамр,ка̄ннҌт
682,Berg::N,уул,bïerje
683,Berg::N,уул,várre
684,Berg::N,уул,várri
685,Berg::N,уул,vääṛi
686,Berg::N,уул,vää´rr
687,Berg::N,уул,те̄ррьм
688,Gipfel::N,ора,dalvese
689,Gipfel::N,ора,tjåhkkå
690,Gipfel::N,ора,čohkka
691,Gipfel::N,ора,čokke
692,Gipfel::N,ора,čå´ǩǩ
693,Gipfel::N,ора,ла̄ддҍв
694,Höhle::N,хадин көндә,beajoe
695,Höhle::N,хадин көндә,rájgge
696,Höhle::N,хадин көндә,sluoggo
697,Höhle::N,хадин көндә,biedju
698,Höhle::N,хадин көндә,kuovđâšm
699,Höhle::N,хадин көндә,skuõrr
700,Höhle::N,хадин көндә,вуэӈӈк
701,Abhang::N,ташу,boelte
702,Abhang::N,ташу,brijrie
703,Abhang::N,ташу,bállte
704,Abhang::N,ташу,vielti
705,Abhang::N,ташу,luohkká
706,Abhang::N,ташу,viel'tti
707,Abhang::N,ташу,vie´ltt
708,Abhang::N,ташу,луэххк
709,Quelle::N,булг,aajege
710,Quelle::N,булг,gaaltije
711,Quelle::N,булг,ája
712,Quelle::N,булг,ája
713,Quelle::N,булг,gáldu
714,Quelle::N,булг,aajâ
715,Quelle::N,булг,käldee
716,Quelle::N,булг,lädd
717,Quelle::N,булг,käivv
718,Quelle::N,булг,ка̄ййв
719,Bach::N,һооҗур,johketje
720,Bach::N,һооҗур,jåhkå
721,Bach::N,һооҗур,jågåsj
722,Bach::N,һооҗур,jogaš
