,Concept_ID,az,is
327,Entfernung::N,uzaqlıq,fjarlægð
328,Gegend::N,bölgə,hérað
329,Platz::N,yer,pláss
330,Ort::N,yer,staður
331,Seite::N,yan,hlið
332,Seite::N,tərəf,hlið
333,Mitte::N,orta,miðja
334,Gegenstand::N,şey,hlutur
335,Sache::N,şey,mál
336,Rand::N,kənar,brún
337,Kante::N,tiyə,rönd
338,Kante::N,kənar,rönd
339,Ecke::N,bucaq,horn
340,Spitze::N,uc,oddur
341,Ende::N,son,endi
342,Ende::N,axır,endi
343,Loch::N,deşik,gat
344,Loch::N,deşik,hola
345,Winkel::N,guşə,skot
346,Winkel::N,guşə,krókur
347,Muster::N,ülgü,munstur
348,Größe::N,böyüklük,stærð
349,Länge::N,uzunluq,lengd
350,Höhe::N,yüksəklik,hæð
351,Gewicht::N,çəki,vigt
352,Gewicht::N,çəki,þyngd
353,Gewicht::N,ağırlıq,vigt
354,Gewicht::N,ağırlıq,þyngd
355,Menge::N,miqdar,magn
356,Haufen::N,yığın,hrúga
357,Haufen::N,yığın,haugur
358,Reihe::N,səf,röð
359,Reihe::N,sıra,röð
360,Boot::N,qayıq,bátur
361,Ruder::N,kürək,ár
362,Schlitten::N,kirşə,sleði
363,Ski::N,xizək,skíði
364,Lagerfeuer::N,düşərgə tonqalı,varðeldur
365,Last::N,yük,byrði
366,Last::N,yük,farmur
367,Gang::N,yeriş,ganga
368,Schritt::N,addım,skref
369,Norden::N,şimal,norður
370,Süden::N,cənub,suður
371,Westen::N,qərb,vestur
372,Osten::N,şərq,austur
373,Holz::N,ağac,viður
374,Holz::N,taxta,viður
375,Brett::N,taxta,fjöl
376,Platte::N,lövhə,flötur
377,Stütze::N,dayaq,stoð
378,Stütze::N,dəstək,stoð
379,Stange::N,şüvül,stöng
380,Stock::N,dəyənək,prik
381,Stock::N,dəyənək,stafur
382,Stab::N,əsa,prik
383,Stab::N,əsa,stafur
384,Stab::N,şüvül,prik
385,Stab::N,şüvül,stafur
386,Rohr::N,boru,rör
387,Rohr::N,boru,pípa
388,Rohr::N,truba,rör
389,Rohr::N,truba,pípa
390,Haus::N,ev,hús
391,Heim::N,ev,heimili
392,Ofen::N,peç,ofn
393,Ofen::N,soba,ofn
394,Fußboden::N,döşəmə,gólf
395,Tisch::N,masa,borð
396,Stuhl::N,stul,stóll
397,Wiege::N,beşik,vagga
398,Bett::N,yataq,rúm
399,Bett::N,yataq,hvíla
400,Regal::N,rəf,hilla
401,Kiste::N,yeşik,kassi
402,Kiste::N,sandıq,kassi
403,Fenster::N,pəncərə,gluggi
404,Tür::N,qapı,dyr
405,Tür::N,qapı,hurð
406,Tor::N,darvaza,hlið
407,Zaun::N,çəpər,girðing
408,Zaun::N,çəpər,limgarður
409,Dach::N,dam,þak
410,Leiter::N,nərdivan,stigi
411,Besen::N,süpürgə,sópur
412,Spaten::N,kürək,spaði
413,Schaufel::N,kürək,skófla
414,Gabel::N,çəngəl,gaffall
415,Löffel::N,qaşıq,skeið
416,Messer::N,bıçaq,hnífur
417,Nagel::N,mıx,nögl
418,Netz::N,tor,net
419,Haken::N,çəngəl,krókur
420,Griff::N,qulp,tak
421,Griff::N,tutacaq,tak
422,Schloss::N,qıfıl,lás
423,Bild::N,rəsm,mynd
424,Figur::N,şəkil,stytta
425,Figur::N,heykəl,stytta
426,Puppe::N,kukla,brúða
427,Puppe::N,gəlincik,brúða
428,Beutel::N,kisə,poki
429,Beutel::N,kisə,baggi
430,Beutel::N,torba,poki
431,Beutel::N,torba,baggi
432,Bündel::N,bağlama,böggull
433,Tasche::N,çanta,veski
434,Eimer::N,vedrə,fata
435,Eimer::N,çəllək,fata
436,Deckel::N,qapaq,lok
437,Geschirr::N,qab-qazan,leirtau
438,Sack::N,çuval,sekkur
439,Tasse::N,fincan,bolli
440,Topf::N,qazan,pottur
441,Kessel::N,qazan,ketill
442,Essen::N,yemək,matur
443,Nahrung::N,qida,fæða
444,Speise::N,xörək,réttur
445,Speise::N,xörək,matarréttur
446,Fleisch::N,ət,kjöt
447,Getreide::N,taxıl,korn
448,Brei::N,aş,grautur
449,Brei::N,sıyıq,grautur
450,Brot::N,çörək,brauð
451,Scheibe::N,dilim,sneið
452,Fett::N,yağ,fita
453,Butter::N,kərə yağı,smjör
454,Öl::N,yağ,olía
455,Salz::N,duz,salt
456,Suppe::N,şorba,súpa
457,Honig::N,bal,hunang
458,Milch::N,süd,mjólk
459,Tee::N,çay,te
460,Leder::N,dəri,skinn
461,Wolle::N,yun,ull
462,Stoff::N,qumaş,dúkur
463,Nadel::N,iynə,nál
464,Faden::N,sap,þráður
465,Knopf::N,düymə,tala
466,Knopf::N,düymə,hnappur
467,Knoten::N,düyün,hnútur
468,Farbe::N,boya,málning
469,Kleidung::N,geyim,búningur
470,Kleidung::N,geyim,klæðnaður
471,Hemd::N,köynək,skyrta
472,Kragen::N,yaxa,kragi
473,Kragen::N,yaxa,flibbi
474,Ärmel::N,qol,ermi
475,Hose::N,şalvar,buxur
476,Gürtel::N,kəmər,belti
477,Mütze::N,şapka,húfa
478,Schuh::N,tufli,skór
479,Schuh::N,ayaqqabı,skór
480,Stiefel::N,çəkmə,stígvél
481,Ring::N,üzük,hringur
482,Band::N,lent,band
483,Kamm::N,daraq,greiða
484,Spiegel::N,güzgü,spegill
485,Riemen::N,qayış,ól
486,Riemen::N,qayış,reim
487,Schnur::N,ip,snúra
488,Leine::N,kəmsik,band
489,Decke::N,ədyal,teppi
490,Decke::N,yorğan,teppi
491,Kissen::N,yastıq,koddi
492,Tuch::N,şarf,klútur
493,Tuch::N,kaşne,klútur
494,Handtuch::N,dəsmal,þurrka
495,Handtuch::N,dəsmal,handklæði
496,Kraft::N,güc,afl
497,Kraft::N,güc,kraftur
498,Stärke::N,qüvvət,styrkur
499,Gesundheit::N,sağlamlıq,heilsa
500,Gesundheit::N,sağlamlıq,heilbrigði
501,Krankheit::N,xəstəlik,sjúkdómur
502,Schmerz::N,ağrı,sársauki
503,Schmerz::N,sancı,sársauki
504,Wunde::N,yara,sár
505,Fieber::N,isitmə,hitasótt
506,Fieber::N,qızdırma,hitasótt
507,Arznei::N,ilaç,lyf
508,Arznei::N,dərman,lyf
509,Brücke::N,körpü,brú
510,Brunnen::N,quyu,brunnur
511,Weide::N,otlaq,hagi
512,Pfad::N,cığır,stígur
513,Weg::N,yol,vegur
514,Straße::N,küçə,gata
515,Straße::N,küçə,stræti
516,Dorf::N,kənd,þorp
517,Stadt::N,şəhər,borg
518,Brief::N,məktub,bréf
519,Buch::N,kitab,bók
520,Buchstabe::N,hərf,bókstafur
521,Zeitung::N,qəzet,dagblað
522,Leben::N,həyat,líf
523,Tod::N,ölüm,dauði
524,Grab::N,qəbir,gröf
525,Kirche::N,kilsə,kirkja
526,Sünde::N,günah,synd
527,Gott::N,tanrı,guð
528,Arbeiter::N,işçi,verkamaður
529,Chef::N,şef,yfirmaður
530,Chef::N,rəis,yfirmaður
531,Meister::N,usta,meistari
532,Arzt::N,həkim,læknir
533,Arzt::N,doktor,læknir
534,Lehrer::N,müəllim,kennari
535,Geld::N,pul,peningar
536,Geschäft::N,ticarət,viðskipti
537,Laden::N,dükan,búð
538,Laden::N,dükan,verslun
539,Preis::N,qiymət,verð
540,Ware::N,mal,vara
541,Nutzen::N,fayda,gagn
542,Reichtum::N,zənginlik,auður
543,Welt::N,aləm,veröld
544,Welt::N,dünya,veröld
545,Land::N,ölkə,land
546,Staat::N,dövlət,ríki
547,König::N,kral,konungur
548,König::N,məlik,konungur
549,Macht::N,qüdrət,vald
550,Grenze::N,hüdud,landamæri
551,Grenze::N,sərhət,landamæri
552,Krieg::N,hərb,stríð
553,Krieg::N,müharibə,stríð
554,Feind::N,düşmən,fjandmaður
555,Gewalt::N,cəbr,ofbeldi
556,Kampf::N,savaş,bardagi
557,Bogen[Waffe]::N,yay,bogi
558,Pfeil::N,ox,ör
559,Gewehr::N,tüfəng,byssa
560,Fehler::N,xəta,villa
561,Lüge::N,yalan,lygi
562,Schaden::N,ziyan,skemmd
563,Unglück::N,bəla,óhamingja
564,Schuld::N,təqsir,sök
565,Alter::N,yaş,aldur
566,Schluss::N,son,lok
567,Schluss::N,son,endir
568,Zeit::N,vaxt,tími
569,Zeit::N,zaman,tími
570,Tag::N,gün,dagur
571,Morgen::N,sabah,morgunn
572,Mittag::N,günorta,hádegi
573,Abend::N,axşam,kvöld
574,Nacht::N,gecə,nótt
575,Woche::N,həftə,vika
576,Monat::N,ay,mánuður
577,Jahr::N,il,ár
578,Frühling::N,yaz,vor
579,Frühling::N,bahar,vor
580,Sommer::N,yay,sumar
581,Herbst::N,payız,haust
582,Winter::N,qış,vetur
583,Januar::N,Janvar,janúar
584,Februar::N,Fevral,február
585,März::N,Mart,mars
586,April::N,Aprel,apríl
587,Mai::N,May,maí
588,Juni::N,İyun,júní
589,Juli::N,İyul,júlí
590,August::N,Avqust,ágúst
591,September::N,Sentyabr,september
592,Oktober::N,Oktyabr,október
593,November::N,Noyabr,nóvember
594,Dezember::N,Dekabr,desember
595,Montag::N,bazar ertəsi,mánudagur
596,Dienstag::N,çərşənbə axşamı,þriðjudagur
597,Mittwoch::N,çərşənbə,miðvikudagur
598,Donnerstag::N,cüme axşamı,fimmtudagur
599,Freitag::N,cüme,föstudagur
600,Samstag::N,şənbə,laugardagur
601,Sonntag::N,bazar,sunnudagur
602,groß::A,böyük,stór
603,klein::A,kiçik,lítill
604,lang::A,uzun,langur
605,kurz::A,qısa,stuttur
606,breit::A,enli,breiður
607,breit::A,geniş,breiður
608,schmal::A,dar,mjór
609,dicht::A,sıx,þéttur
610,dick[Gegenstand]::A,qalın,þykkur
611,dünn::A,nazik,þunnur
612,fein::A,incə,fíngerður
613,fest::A,bərk,fastur
614,fest::A,möhkəm,fastur
615,flach::A,düz,flatur
616,glatt::A,hamar,háll
617,glatt::A,hamar,sléttur
618,hart::A,sərt,harður
619,weich::A,yumşaq,mjúkur
620,rund::A,yuvarlaq,kringlóttur
621,spitz::A,uclu,oddhvass
622,spitz::A,sivri,oddhvass
623,scharf::A,kəskin,beittur
624,stumpf::A,küt,bitlaus
625,schwer::A,ağır,þungur
626,schön::A,gözəl,fagur
627,schön::A,gözəl,fallegur
628,schön::A,gəşəng,fagur
629,schön::A,gəşəng,fallegur
630,heiß::A,isti,heitur
631,warm::A,ilıq,hlýr
632,warm::A,ilıq,heitur
633,kalt::A,soyuq,kaldur
634,kühl::A,sərin,svalur
635,frisch::A,təzə,frískur
636,feucht::A,nəm,rakur
637,feucht::A,nəm,þvalur
638,nass::A,yaş,votur
639,nass::A,yaş,blautur
640,trocken::A,quru,þurr
641,voll::A,dolu,fullur
642,leer::A,boş,tómur
643,offen::A,açıq,opinn
644,geschlossen::A,qapalı,lokaður
645,sauber::A,təmiz,þrifinn
646,schmutzig::A,kirli,óhreinn
647,schmutzig::A,kirli,sóðalegur
648,roh::A,çiy,hrár
649,reif::A,yetişmiş,þroskaður
650,lecker::A,dadlı,ljúffengur
651,lecker::A,ləzzətli,ljúffengur
652,süß::A,şirin,sætur
653,bitter::A,acı,beiskur
654,sauer::A,turş,súr
655,hell::A,aydın,bjartur
656,dunkel::A,qaranlıq,dimmur
657,schwarz::A,qara,svartur
658,weiß::A,ağ,hvítur
659,rot::A,qırmızı,rauður
660,gelb::A,sarı,gulur
661,blau::A,göy,blár
662,blau::A,mavi,blár
663,grün::A,yaşıl,grænn
664,grau::A,boz,grár
665,bunt::A,əlvan,marglitur
666,bunt::A,rəngli,marglitur
667,billig::A,ucuz,ódýr
668,teuer::A,bahalı,dýr
669,wertvoll::A,qiymətli,verðmætur
670,blind::A,kor,blindur
671,taub::A,kar,heyrnarlaus
672,kräftig::A,güclü,öflugur
673,stark::A,qüvvətli,sterkur
674,schwach::A,zəif,veill
675,schwach::A,gücsüz,veill
676,fett::A,şişman,feitur
677,schlank::A,zərif,grannur
678,schlank::A,zərif,spengilegur
679,hübsch::A,göyçək,snotur
680,hübsch::A,göyçək,laglegur
681,böse::A,fəna,illur
682,böse::A,fəna,vondur
683,dumm::A,axmaq,heimskur
684,faul::A,tənbəl,latur
685,fleißig::A,çalışqan,iðinn
686,geizig::A,xəsis,nískur
687,klug::A,ağıllı,hygginn
688,geschickt::A,bacarıqlı,fimur
689,geschickt::A,bacarıqlı,laginn
690,lieb::A,əziz,kær
691,lieb::A,əziz,ljúfur
692,lieb::A,sevimli,kær
693,lieb::A,sevimli,ljúfur
694,lustig::A,məzəli,kátur
695,lustig::A,gülməli,kátur
696,sanft::A,mülayim,blíður
697,hungrig::A,ac,soltinn
698,hungrig::A,ac,hungraður
699,krank::A,xəstə,sjúkur
700,nackt::A,çılpaq,nakinn
701,traurig::A,qəmgin,dapur
702,traurig::A,qəmgin,hryggur
703,traurig::A,kədərli,dapur
704,traurig::A,kədərli,hryggur
705,lebendig::A,canlı,lifandi
706,gut::A,yaxşı,góður
707,schlecht::A,pis,slæmur
708,schlecht::A,pis,lélegur
709,richtig::A,doğru,réttur
710,schlimm::A,fəna,slæmur
711,wahr::A,gərçək,sannur
712,alt::A,əski,gamall
713,alt::A,köhnə,gamall
714,neu::A,yeni,nýr
715,ehemalig::A,əvvəlki,fyrrverandi
716,alt[Lebewesen]::A,qoca,gamall
717,jung::A,gənc,ungur
718,arm::A,kasıb,vesall
719,arm::A,kasıb,fátækur
720,arm::A,yoxsul,vesall
721,arm::A,yoxsul,fátækur
722,reich::A,zəngin,ríkur
723,reich::A,zəngin,auðugur
724,bekannt::A,tanış,kunnugur
725,berühmt::A,məşhur,frægur
726,fremd::A,yad,framandi
727,fremd::A,yad,ókunnugur
728,verschieden::A,dürlü,ýmis
729,nah::A,yaxın,nálægur
730,fern::A,uzaq,fjarri
731,fern::A,uzaq,fjarlægur
732,linker::A,sol,vinstri
733,rechter::A,sağ,hægri
734,anderer::A,başqa,annar
735,erster::A,birinci,fyrsti
736,zweiter::A,ikinci,annar
737,dritter::A,üçüncü,þriðji
738,letzter::A,sonuncu,síðasti
739,letzter::A,axırıncı,síðasti
740,allein::ADV,tək,einn
741,allein::ADV,tək,aleinn
742,allein::ADV,yalqız,einn
743,allein::ADV,yalqız,aleinn
744,auf einmal::ADV,birdən,allt í einu
745,zusammen::ADV,birlikdə,saman
746,lange::ADV,uzun,lengi
747,plötzlich::ADV,qəfildən,skyndilega
748,sofort::ADV,həmən,strax
749,sofort::ADV,həmən,þegar í stað
750,sofort::ADV,dərhal,strax
751,sofort::ADV,dərhal,þegar í stað
752,später::ADV,sonra,seinna
753,jetzt::ADV,indi,nú
754,jetzt::ADV,indi,núna
755,heute::ADV,bugün,í dag
756,morgen::ADV,sabah,á morgun
757,bald::ADV,yaxında,brátt
758,bald::ADV,yaxında,bráðum
759,bald::ADV,tezliklə,brátt
760,bald::ADV,tezliklə,bráðum
761,dann::ADV,onda,svo
762,dann::ADV,onda,síðan
763,gestern::ADV,dünən,í gær
764,einst::ADV,əvvəllər,forðum
765,damals::ADV,o vaxt,þá
766,damals::ADV,o vaxt,á þeim tímum
767,danach::ADV,sonra,á eftir því
768,vorher::ADV,qabaqcadan,áður
769,zuerst::ADV,əvvəl,fyrst
770,einmal::ADV,bir dəfə,einu sinni
771,manchmal::ADV,hərdənbir,stundum
772,oft::ADV,tez-tez,oft
773,oft::ADV,çox vaxt,oft
774,immer::ADV,daimi,alltaf
775,immer::ADV,daimi,sífellt
776,immer::ADV,həmişə,alltaf
777,immer::ADV,həmişə,sífellt
778,niemals::ADV,əsla,aldrei
779,niemals::ADV,heç bir zaman,aldrei
780,hier::ADV,bura,hér
781,hier::ADV,burada,hér
782,hierhin::ADV,buraya,hingað
783,von hier::ADV,buradan,héðan
784,dort::ADV,ora,þar
785,dort::ADV,ora,þarna
786,dort::ADV,orada,þar
787,dort::ADV,orada,þarna
788,dorthin::ADV,oraya,þangað
789,geradeaus::ADV,düz,beint áfram
790,vorwärts::ADV,irəli,áfram
791,rückwärts::ADV,geri,aftur á bak
792,zurück::ADV,geriyə,aftur
793,zurück::ADV,geriyə,til baka
794,unten::ADV,aşağıda,niðri
795,unten::ADV,aşağıda,fyrir neðan
796,hinab::ADV,aşağı,niður
797,hinab::ADV,aşağı,niður eftir
798,oben::ADV,yuxarıda,uppi
799,hinauf::ADV,yuxarı,upp
800,hinauf::ADV,yuxarı,upp eftir
801,überall::ADV,hər yerdə,alls staðar
802,nicht::ADV,-ma-,ekki
803,ein wenig::ADV,bir az,dálítið
