,Concept_ID,uk,mhr
751,oben::ADV,вгорі,ӱмба́лне
752,hinauf::ADV,вгору,кӱ́ш
753,hinauf::ADV,вгору,кӱ́шкӧ
754,überall::ADV,скрізь,чыла́ вере́
755,nicht::ADV,не,ок
756,nicht::ADV,не,о́геш
757,ein wenig::ADV,трохи,изи́ш
758,ein wenig::ADV,небагато,изи́ш
759,kaum::ADV,ледве,пыкше́
760,sehr::ADV,дуже,чот
761,so::ADV,так,тыге́
762,noch::ADV,ще,а́ле
763,nur::ADV,лише,гына́
764,nur::ADV,тільки,гына́
765,schon::ADV,вже,ы́нде
766,wieder::ADV,знову,ада́к
767,vergebens::ADV,дарма,ара́м
768,vor::PRP,перед,о́нчыч
769,hinter::PRP,ззаду,шеҥге́лне
770,hinter::PRP,позаду,шеҥге́лне
771,unter::PRP,під,йыма́лне
772,durch::PRP,крізь,вошт
773,neben::PRP,біля,вокте́н
774,zwischen::PRP,між,кокла́ште
775,wegen::PRP,з-за,верч
776,wegen::PRP,через,верч
777,dies::PRN,це,ти́де
778,das::PRN,то,са́де
779,alles::PRN,все,чыла́
780,ich::PRN,я,мый
781,du::PRN,ти,тый
782,er::PRN,він,ту́до
783,wir::PRN,ми,ме
784,ihr::PRN,ви,те
785,sie::PRN,вони,ну́но
786,was::FPRN,що,мо
787,wer::FPRN,хто,кӧ
788,wo::FADV,де,куша́н
789,wohin::FADV,куди,куш
790,wohin::FADV,куди,ку́шко
791,wie::FADV,як,кузе́
792,warum::FADV,чому,мо
793,warum::FADV,чому,мола́н
794,wieviel::FNUM,скільки,куна́р
795,eins::NUM,один,ик
796,zwei::NUM,два,ко́кыт
797,drei::NUM,три,кум
798,vier::NUM,чотири,ныл
799,fünf::NUM,п’ять,вич
800,sechs::NUM,шість,куд
801,sieben::NUM,сім,шым
802,acht::NUM,вісім,канда́ш
803,neun::NUM,дев’ять,инде́ш
804,zehn::NUM,десять,лу
805,elf::NUM,одинадцять,лати́к
806,zwölf::NUM,дванадцять,латко́к
807,zwanzig::NUM,двадцять,ко́ло
808,dreißig::NUM,тридцять,ку́мло
809,vierzig::NUM,сорок,ны́лле
810,fünfzig::NUM,п’ятдесят,ви́тле
811,sechzig::NUM,шістдесят,ку́дло
812,siebzig::NUM,сімдесят,шы́мле
813,achtzig::NUM,вісімдесят,канда́шле
814,neunzig::NUM,дев’яносто,инде́шле
815,hundert::NUM,сто,шӱ́дӧ
816,tausend::NUM,тисяча,тӱже́м
817,und::CNJ,і,да
818,und::CNJ,і,ден
819,oder::CNJ,або,я
820,oder::CNJ,або,а́ле
821,stehen::V,стояти,шога́ш
822,sitzen::V,сидіти,шинча́ш
823,liegen::V,лежати,кия́ш
824,hängen::V,висіти,кеча́ш
825,werden::V,стати,лия́ш
826,werden::V,робитися,лия́ш
827,passieren::V,трапитися,лия́ш
828,beginnen::V,початися,тӱҥгала́ш
829,enden::V,кінчитися,пыта́ш
830,wechseln::V,мінятися,вашталта́ш
831,aufgehen[Sonne]::V,зійти,лекта́ш
832,untergehen[Sonne]::V,зайти,шинча́ш
833,scheinen[Sonne]::V,світити,волгалта́ш
834,donnern::V,гриміти,кӱдырта́ш
835,donnern::V,гриміти,сургалта́ш
836,wehen::V,віяти,пуа́ш
837,strömen::V,литися,шийалтара́ш
838,fließen::V,текти,йога́ш
839,sich drehen::V,обертатися,пӧрда́ш
840,schwanken::V,коливатися,лӱҥга́ш
841,schwanken::V,коливатися,тайныла́ш
842,schwingen::V,хитатися,рӱпшалта́ш
843,schwingen::V,гойдатися,рӱпшалта́ш
844,fallen::V,падати,воза́ш
845,fallen::V,падати,йӧрла́ш
846,brennen::V,горіти,йӱла́ш
847,rauchen::V,диміти,шикша́ш
848,regnen::V,дощити,йӱра́ш
849,gefrieren::V,змерзнути,кылма́ш
850,gefrieren::V,змерзнути,ияҥа́ш
851,tauen::V,танути,шула́ш
852,schmelzen::V,плавитися,лева́ш
853,trocknen::V,сохнути,кошка́ш
854,sieden::V,кипіти,шола́ш
855,faulen::V,гнити,шӱя́ш
856,verfaulen::V,згнити,шӱйы́н шуа́ш
857,reißen::V,рватися,кӱрла́ш
858,versinken::V,тонути,пуре́н кая́ш
859,vergehen::V,проходити,эрте́н кая́ш
860,erscheinen::V,з’явитися,толы́н лекта́ш
861,verschwinden::V,щезнути,йома́ш
862,verschwinden::V,зникнути,йома́ш
863,sinken::V,спадати,пуча́ш
864,abnehmen::V,поменшитися,пуча́ш
865,zunehmen::V,збільшуватися,шукема́ш
866,steigen::V,підніматися,нӧлталта́ш
867,wachsen::V,рости,кушка́ш
868,glänzen::V,блищати,йылгыжа́ш
869,funkeln::V,блискати,чолга́ш
870,lärmen::V,шуміти,рӱшка́ш
871,läuten::V,дзвонити,мура́ш
872,klingeln::V,дзвонити,йыҥгырта́ш
873,klirren::V,дзвякати,чылдыртата́ш
874,brausen::V,бушувати,лӱшка́ш
875,rauschen::V,шелестіти,лыжга́ш
876,klingen::V,лунати,йоҥга́ш
877,klingen::V,звучати,йоҥга́ш
878,bellen::V,гавкати,опта́ш
879,heulen::V,вити,урмыжа́ш
880,blasen::V,дунути,пуала́ш
881,pfeifen::V,свистіти,шӱ́шкаш
882,schreien::V,кричати,кычкыра́ш
883,stöhnen::V,стогнати,йыҥыса́ш
884,zittern::V,тремтіти,чытыра́ш
885,leben::V,жити,ила́ш
886,geboren werden::V,народитися,шоча́ш
887,atmen::V,дихати,шӱла́ш
888,trinken::V,пити,йӱа́ш
889,essen::V,їсти,кочка́ш
890,schlucken::V,ковтати,нела́ш
891,müde werden::V,втомитися,ноя́ш
892,einschlafen::V,заснути,мале́н колта́ш
893,schlafen::V,спати,мала́ш
894,aufwachen::V,прокинутися,помыжалта́ш
895,aufstehen::V,встати,кынела́ш
896,sich erholen::V,відпочивати,кана́ш
897,krank werden::V,захворіти,черлане́н воза́ш
898,krank sein::V,хворіти,черлане́н кия́ш
899,schmerzen::V,боліти,коршта́ш
900,husten::V,кашляти,кокыра́ш
901,genesen::V,одужати,тӱрла́ш
902,genesen::V,одужати,тазаҥа́ш
903,genesen::V,видужати,тӱрла́ш
904,genesen::V,видужати,тазаҥа́ш
905,sterben::V,померти,кола́ш
906,umkommen::V,згинути,вуй йома́ш
907,sich bewegen::V,рухатися,кошта́ш
908,sich rühren::V,ворушитися,тарвана́ш
909,sich erheben::V,встати,кынела́ш
910,sich setzen::V,сісти,шинча́ш
911,hinfallen::V,упасти,йӧрла́ш
912,laufen::V,ходити,кошта́ш
913,schreiten::V,крокувати,ошкыла́ш
914,spazierengehen::V,гуляти,гуля́яш
915,eilen::V,спішити,вашка́ш
916,sich beeilen::V,поспішати,вашкешта́ш
917,sausen::V,мчатися,юлтка́ш
918,rennen::V,бігати,куржтала́ш
919,springen::V,скакати,тӧршта́ш
920,springen::V,стрибати,тӧршта́ш
921,klettern::V,лазити,кӱза́ш
922,schaukeln::V,гойдатися,лӱҥгалта́ш
923,kriechen::V,повзати,нушка́ш
924,schwimmen::V,пливти,ия́ш
925,schwimmen::V,плавати,ия́ш
926,tauchen::V,пірнати,шуҥгалта́ш
927,rudern::V,гребти,удыра́ш
928,rudern::V,веслувати,удыра́ш
929,fahren::V,їхати,кудала́ш
930,fliegen::V,літати,чоҥешта́ш
931,gehen::V,іти,кая́ш
932,weggehen::V,піти,кораҥа́ш
933,abfahren::V,від’їхати,лекта́ш
934,abfahren::V,відправитися,лекта́ш
935,anhalten::V,зупинитися,чарна́ш
936,hineingehen::V,входити,пура́ш
937,eintreten::V,увійти,пура́ш
938,kommen::V,прийти,тола́ш
939,ankommen::V,прибути,шуа́ш
940,zurückkommen::V,повернутися,пӧртыла́ш
941,bleiben::V,залишитися,кода́ш
942,warten::V,чекати,вуча́ш
943,erwarten::V,чекати,вуча́ш
944,suchen::V,шукати,кычала́ш
945,finden::V,знайти,муа́ш
946,versuchen::V,випробовувати,толаша́ш
947,vorbereiten::V,підготувати,ямдыла́ш
948,lieben::V,любити,йӧрата́ш
949,mögen::V,любити,йӧрата́ш
950,mögen::V,подобатися,йӧрата́ш
951,lachen::V,сміятися,воштыла́ш
952,rühren::V,розчулити,ку́мыл тарвата́ш
953,weinen::V,плакати,шорта́ш
954,schimpfen::V,лаятися,каргаша́ш
955,sich ärgern::V,сердитися,сыра́ш
956,sich fürchten::V,боятися,лӱда́ш
957,fürchten::V,боятися,лӱда́ш
958,fliehen::V,тікати,куржа́ш
959,flüchten::V,утекти,куржа́ш
960,sehen::V,бачити,ужа́ш
961,anschauen::V,поглянути,онча́ш
962,ansehen::V,дивитися на,эскера́ш
963,hören::V,чути,кола́ш
964,zuhören::V,слухати,колышта́ш
965,probieren::V,покуштувати,тамла́ш
966,riechen::V,нюхати,ӱпшынча́ш
967,fühlen::V,відчувати,шижа́ш
968,scheinen::V,здаватися,чуча́ш
969,zu sehen sein::V,виднітися,коя́ш
970,vernehmen::V,почути,кола́ш
971,frieren::V,мерзнути,кылма́ш
972,tun::V,робити,ышта́ш
973,können::V,могти,мошта́ш
974,wollen::V,хотіти,тӱна́ш
975,anfangen::V,почати,тӱҥала́ш
976,beenden::V,закінчити,пытара́ш
977,aufhören::V,перестати,чарна́ш
978,gelingen::V,вдатися,сай лекта́ш
979,geraten::V,опинитися,лекта́ш
980,öffnen::V,відкрити,поча́ш
981,schließen::V,закрити,петыра́ш
982,stellen::V,поставити,шында́ш
983,setzen::V,посадити,шында́ш
984,legen::V,класти,опта́ш
985,legen::V,класти,пышта́ш
986,berühren::V,чіпати,тӱка́ш
987,verbinden::V,зв’язати,пида́ш
988,bedecken::V,покрити,леведа́ш
989,aufhängen::V,повісити,сака́ш
990,anzünden::V,запалити,чӱкта́ш
991,aufheben::V,підняти,нӧлтала́ш
992,zurücklassen::V,залишити,кода́ш
993,verlieren::V,загубити,йомдара́ш
994,fallen lassen::V,упустити,воза́ш
995,machen::V,зробити,ышта́ш
996,herstellen::V,виготовити,ямдыла́ш
997,bauen::V,будувати,чоҥа́ш
998,reparieren::V,лагодити,ачала́ш
999,verbessern::V,поліпшити,саемда́ш
1000,ändern::V,змінити,весемда́ш
1001,graben::V,копати,кӱнча́ш
1002,beugen::V,зігнути,пӱгырта́ш
1003,biegen::V,погнути,лывырта́ш
1004,drehen::V,вертіти,пӱтыра́ш
1005,wenden::V,повернути,ирала́ш
1006,umdrehen::V,перевернути,савырала́ш
1007,heben::V,піднімати,нӧлта́ш
1008,hochheben::V,підняти,нӧлта́ш
1009,ergreifen::V,схопити,руалта́ш
1010,halten::V,тримати,куча́ш
1011,drücken::V,натискати,иша́ш
1012,drücken::V,натискати,темда́ш
1013,schieben::V,пхати,шӱкала́ш
1014,schieben::V,штовхати,шӱкала́ш
1015,kratzen::V,шкребти,удыра́ш
1016,lecken::V,лизати,нула́ш
1017,beißen::V,кусати,пура́ш
1018,abreißen::V,відірвати,кӱрла́ш
1019,abschneiden::V,відрізати,пӱчка́ш
1020,binden::V,в’язати,кылда́ш
1021,stecken::V,увіткнути,шуралта́ш
1022,brechen::V,зламати,тодышта́ш
1023,klopfen::V,стукати,кыра́ш
1024,hauen::V,бити,тӱя́ш
1025,kleben::V,клеїти,клеитла́ш
1026,reiben::V,терти,йыга́ш
1027,reiben::V,терти,туржала́ш
1028,streichen::V,намазати,шӱра́ш
1029,schleifen::V,точити,шума́ш
1030,schleifen::V,точити,яна́ш
1031,schneiden::V,різати,пӱчка́ш
1032,rütteln::V,хитати,рӱза́ш
1033,schütteln::V,трясти,почка́ш
1034,schwenken::V,махати,рӱза́ш
1035,schütten::V,налити,опта́ш
1036,füllen::V,наповнити,тема́ш
1037,einwickeln::V,загорнути,вӱдыла́ш
1038,tragen::V,нести,нумала́ш
1039,schleppen::V,тягти,шӱдыра́ш
1040,ziehen::V,тягнути,шупша́ш
1041,aufbewahren::V,зберігати,арала́ш
1042,werfen::V,кидати,шуа́ш
1043,werfen::V,кидати,кышка́ш
1044,fangen::V,ловити,куча́ш
1045,packen::V,схопити,руалта́ш
1046,verstecken::V,сховати,тоя́ш
1047,teilen::V,розділити,пӧла́ш
1048,schicken::V,посилати,колта́ш
1049,bringen::V,принести,конда́ш
1050,hinzufügen::V,додати,ешара́ш
1051,bekommen::V,дістати,нала́ш
1052,erhalten::V,одержати,нала́ш
1053,nehmen::V,взяти,нала́ш
1054,wählen::V,вибрати,сайла́ш
1055,auswählen::V,відібрати,таҥгла́ш
1056,bewahren::V,зберегти,сакла́ш
1057,behindern::V,перешкоджати,чаракла́ш
1058,verderben::V,зіпсувати,пужа́ш
1059,beschädigen::V,зашкодити,пужа́ш
1060,zerbrechen::V,розбити,пудырта́ш
1061,zerreißen::V,розірвати,кӱрла́ш
1062,zerstören::V,зруйнувати,шалата́ш
1063,verbrennen::V,спалити,йӱлата́ш
1064,geben::V,дати,пуа́ш
1065,reichen::V,передати,пуа́ш
1066,schenken::V,дарувати,пӧлекла́ш
1067,versprechen::V,обіцяти,сӧра́ш
1068,wünschen::V,бажати,тылана́ш
1069,loben::V,хвалити,мокта́ш
1070,küssen::V,цілувати,шупшала́ш
1071,wiegen::V,качати,рӱпша́ш
1072,zudecken::V,накрити,леведа́ш
1073,wecken::V,розбудити,помыжалтара́ш
1074,zeigen::V,показати,ончыкта́ш
1075,führen::V,вести,вӱда́ш
1076,lehren::V,вчити,туныкта́ш
1077,unterrichten::V,викладати,туныкта́ш
1078,aufziehen::V,виховати,орышта́ш
1079,leiten::V,керувати,вӱда́ш
1080,leiten::V,керувати,вуйлата́ш
1081,antreiben::V,підганяти,поктыла́ш
1082,lassen::V,змусити,-та́ш
1083,einladen::V,запросити,ӱжа́ш
1084,vereinigen::V,об’єднати,иктешла́ш
1085,besuchen::V,завітати,то́лын кая́ш
1086,besuchen::V,відвідати,то́лын кая́ш
1087,treffen::V,зустріти,вашлия́ш
1088,sich versammeln::V,зібратися,погына́ш
1089,sich versammeln::V,зібратися,чумырга́ш
1090,spielen::V,грати,мода́ш
1091,singen::V,співати,мура́ш
1092,tanzen::V,танцювати,кушта́ш
1093,sich trennen::V,розлучитися,ойырла́ш
1094,verlassen::V,покинути,кудалта́ш
1095,retten::V,врятувати,утара́ш
1096,bewachen::V,охороняти,орола́ш
1097,schützen::V,уберігати,арала́ш
1098,verteidigen::V,захистити,арала́ш
1099,sich schlagen::V,битися,кредала́ш
1100,sich schlagen::V,дратися,кредала́ш
1101,schießen::V,стріляти,лӱя́ш
1102,siegen::V,перемогти,сеҥа́ш
1103,ärgern::V,сердити,сырыкта́ш
1104,schlagen::V,ударити,пера́ш
1105,treten::V,штовхати,тошка́ш
1106,stechen::V,вколоти,кера́ш
1107,stoßen::V,штовхнути,шӱкала́ш
1108,stehlen::V,украсти,шолышта́ш
1109,stören::V,перешкодити,мешая́ш
1110,belästigen::V,докучати,толаштара́ш
1111,verbergen::V,сховати,шылта́ш
1112,täuschen::V,обдурити,ондала́ш
1113,betrügen::V,зшахраювати,ондала́ш
1114,töten::V,убити,пушта́ш
1115,wohnen::V,жити,ила́ш
1116,wohnen::V,мешкати,ила́ш
1117,arbeiten::V,працювати,пашалана́ш
1118,arbeiten::V,працювати,паша́м ышта́ш
1119,sammeln::V,зібрати,пога́ш
1120,pflücken::V,зривати,кӱра́ш
1121,jagen::V,полювати,сонарла́ш
1122,fischen::V,рибалити,кол куча́ш
1123,fassen::V,піймати,куча́ш
1124,hüten::V,пасти,кӱта́ш
1125,treiben::V,гнати,покта́ш
1126,anbinden::V,прив’язати,йолышта́ш
1127,füttern::V,годувати,пукша́ш
1128,füttern::V,харчувати,пукша́ш
1129,melken::V,доїти,лӱшта́ш
1130,hacken::V,рубати,руа́ш
1131,gießen::V,полити,шава́ш
1132,reifen::V,дозріти,кӱа́ш
1133,zubereiten::V,зготовити,ямдыла́ш
1134,zubereiten::V,приготувати,ямдыла́ш
1135,kochen::V,варити,шолта́ш
1136,kochen::V,готувати,шолта́ш
1137,backen::V,пекти,кӱкташ
1138,braten::V,смажити,пуштыла́ш
1139,braten::V,смажити,жаритла́ш
1140,umrühren::V,переміщати,луга́ш
1141,stricken::V,в’язати,пида́ш
1142,nähen::V,шити,урга́ш
1143,färben::V,пофарбувати,чиялта́ш
1144,reinigen::V,очистити,эрыкта́ш
1145,waschen::V,мити,мушка́ш
1146,abwischen::V,витерти,ӱшта́ш
1147,spülen::V,полоскати,шӱалта́ш
1148,fegen::V,підмітати,ӱшта́ш
1149,kehren::V,мести,ӱшта́ш
1150,baden::V,купатися,йӱштыла́ш
1151,sich waschen::V,митися,мушкылта́ш
1152,ausziehen::V,зняти,кудаша́ш
1153,anziehen::V,надіти,чия́ш
1154,sich anziehen::V,одягтися,чия́ш
1155,sich anziehen::V,одягнутися,чия́ш
1156,kämmen::V,зачесати,шера́ш
1157,schmücken::V,оздобити,тӱзата́ш
1158,schmücken::V,оздобити,чеверта́ш
1159,sagen::V,сказати,ойла́ш
1160,sagen::V,сказати,каласа́ш
1161,sprechen::V,говорити,кутыра́ш
1162,reden::V,розмовляти,мутлана́ш
1163,sich unterhalten::V,бесідувати,кутыра́ш
1164,fragen::V,запитати,йода́ш
1165,bitten::V,просити,йода́ш
1166,erzählen::V,розповісти,ойла́ш
1167,mitteilen::V,повідомити,увертара́ш
1168,nennen::V,назвати,лӱмда́ш
1169,rufen::V,кликати,ӱжа́ш
1170,prahlen::V,хвалитися,моктана́ш
1171,übersetzen::V,перекласти,кусара́ш
1172,denken::V,думати,шона́ш
1173,denken::V,мислити,шона́ш
1174,glauben::V,вірити,ӱшана́ш
1175,bemerken::V,помітити,шижа́ш
1176,erkennen::V,пізнати,пала́ш
1177,begreifen::V,осягнути,ыҥла́ш
1178,verstehen::V,почути,умыла́ш
1179,lernen::V,навчатися,тунема́ш
1180,wissen::V,знати,шинча́ш
1181,sich erinnern an::V,пам’ятати,шарна́ш
1182,vergessen::V,забути,монда́ш
1183,messen::V,міряти,виса́ш
1184,zählen::V,лічити,шотла́ш
1185,rechnen::V,рахувати,шотла́ш
1186,lesen::V,читати,луда́ш
1187,malen::V,малювати,сӱретла́ш
1188,zeichnen::V,рисувати,сӱретла́ш
1189,schreiben::V,писати,воза́ш
1190,besitzen::V,мати,лия́ш
1191,kaufen::V,купити,нала́ш
1192,verkaufen::V,продати,ужала́ш
1193,bezahlen::V,заплатити,тӱла́ш
1194,zahlen::V,платити,тӱла́ш
1195,beherrschen::V,володіти,куча́ш
1196,ertragen::V,витерпіти,турка́ш
