,Concept_ID,lt,os
730,hell::A,šviesus,рухс
731,hell::A,skaistus,рухс
732,dunkel::A,tamsus,талынг
733,schwarz::A,juodas,сау
734,weiß::A,baltas,урс
735,rot::A,raudonas,сырх
736,gelb::A,geltonas,бур
737,blau::A,mėlynas,цъӕх
738,grün::A,žalias,цъӕх
739,grün::A,žalias,кӕрдӕгхуыз
740,grau::A,pilkas,цъӕх
741,grau::A,pilkas,фӕныкхуыз
742,bunt::A,margas,хъулон
743,bunt::A,margas,гæрæм
744,bunt::A,spalvotas,хъулон
745,bunt::A,spalvotas,гæрæм
746,billig::A,pigus,аслам
747,teuer::A,brangus,зынаргъ
748,wertvoll::A,vertingas,зынаргъ
749,blind::A,aklas,куырм
750,taub::A,kurčias,къуырма
751,kräftig::A,stiprus,домбай
752,kräftig::A,stiprus,тыхджын
753,stark::A,stiprus,тыхджын
754,schwach::A,silpnas,ӕнӕбон
755,fett::A,riebus,нард
756,schlank::A,laibas,гуырвидыц
757,schlank::A,laibas,хæрзконд
758,schlank::A,laibas,рæхснæг
759,schlank::A,laibas,сагамад
760,schlank::A,lieknas,гуырвидыц
761,schlank::A,lieknas,хæрзконд
762,schlank::A,lieknas,рæхснæг
763,schlank::A,lieknas,сагамад
764,hübsch::A,gražus,аив
765,hübsch::A,gražus,рӕсугъд
766,böse::A,blogas,фыдзӕрдӕ
767,dumm::A,paikas,ӕдылы
768,dumm::A,kvailas,ӕдылы
769,faul::A,tingus,зивӕг
770,faul::A,tingus,зивӕггӕнаг
771,fleißig::A,stropus,æнæзивæг
772,fleißig::A,stropus,æнувыд
773,fleißig::A,kruopštus,æнæзивæг
774,fleißig::A,kruopštus,æнувыд
775,geizig::A,šykštus,чъынды
776,geizig::A,šykštus,æлгъин
777,geizig::A,šykštus,мæрддзæст
778,klug::A,sumanus,зондджын
779,klug::A,protingas,зондджын
780,geschickt::A,apsukrus,хӕрзарӕхст
781,lieb::A,mielas,уарзон
782,lustig::A,smagus,хъӕлдзӕг
783,lustig::A,linksmas,хъӕлдзӕг
784,sanft::A,švelnus,мынчын
785,sanft::A,minkštas,мынчын
786,hungrig::A,alkanas,ӕххормаг
787,krank::A,ligotas,нӕфӕразгӕ
788,krank::A,sergantis,нӕфӕразгӕ
789,nackt::A,nuogas,бӕгънӕг
790,traurig::A,liūdnas,ӕрхӕндӕг
791,lebendig::A,gyvas,цардӕгас
792,gut::A,geras,хорз
793,schlecht::A,blogas,цауд
794,schlecht::A,prastas,цауд
795,richtig::A,tikras,раст
796,richtig::A,teisingas,раст
797,schlimm::A,blogas,ӕвзӕр
798,schlimm::A,prastas,ӕвзӕр
799,wahr::A,tikras,ӕцӕг
800,alt::A,senas,зӕронд
801,neu::A,naujas,ног
802,ehemalig::A,buvęs,раздӕры
803,alt[Lebewesen]::A,pagyvenęs,ацӕргӕ
804,jung::A,jaunas,ӕрыгон
805,arm::A,neturtingas,мӕгуыр
806,reich::A,turtingas,хъӕздыг
807,bekannt::A,žinomas,зонгӕ
808,bekannt::A,pažįstamas,зонгӕ
809,berühmt::A,žymus,номдзыд
810,berühmt::A,garsus,номдзыд
811,fremd::A,svetimas,æцæгæлон
812,verschieden::A,įvairus,æндæр æмæ æндæр
813,verschieden::A,įvairus,алы
814,verschieden::A,įvairus,алыхуызон
815,nah::A,artimas,хӕстӕг
816,fern::A,tolimas,дард
817,fern::A,tolimas,дӕрддаг
818,linker::A,kairys,галиу
819,rechter::A,dešinys,рахиз
820,anderer::A,kitas,иннӕ
821,anderer::A,kitas,ӕндӕр
822,erster::A,pirmas,фыццаг
823,erster::A,pirmas,фыццӕгӕм
824,zweiter::A,antras,дыккаг
825,zweiter::A,antras,дыккæгæм
826,dritter::A,trečias,æртыккаг
827,dritter::A,trečias,æртыккæгæм
828,letzter::A,paskutinis,фӕстаг
829,allein::ADV,vienas,иунæг
830,auf einmal::ADV,iš karto,уайтагъд
831,auf einmal::ADV,iš karto,æвиппайды
832,auf einmal::ADV,iš karto,æваст
833,zusammen::ADV,kartu,иумӕ
834,zusammen::ADV,drauge,иумӕ
835,lange::ADV,ilgai,бирæ рæстæг
836,plötzlich::ADV,staiga,æвиппайды
837,plötzlich::ADV,staiga,æваст
838,sofort::ADV,tuojau,уыцы сахат
839,sofort::ADV,tuojau,уайтагъд
840,später::ADV,vėliau,фæстæдæр
841,später::ADV,paskiau,фæстæдæр
842,jetzt::ADV,dabãr,ныр
843,heute::ADV,šiandien,абон
844,morgen::ADV,rytoj,райсом
845,bald::ADV,greitai,тагъд
846,bald::ADV,greitai,рæхджы
847,bald::ADV,netrukus,тагъд
848,bald::ADV,netrukus,рæхджы
849,dann::ADV,po to,стæй
850,gestern::ADV,vakar,знон
851,einst::ADV,kadaise,кӕддӕр
852,einst::ADV,kitą kartą,кӕддӕр
853,damals::ADV,anuomet,уæд
854,damals::ADV,anuokart,уæд
855,danach::ADV,po to,стæй
856,danach::ADV,po to,уый фæстæ
857,danach::ADV,paskui,стæй
858,danach::ADV,paskui,уый фæстæ
859,vorher::ADV,anksčiau,раздæр
860,zuerst::ADV,pirma,фыццаг
861,zuerst::ADV,iš pradžių̃,фыццаг
862,einmal::ADV,kartą,иу хатт
863,einmal::ADV,vieną kartą,иу хатт
864,manchmal::ADV,kai kada,хатт
865,oft::ADV,dažnai,арæх
866,immer::ADV,visada,ӕдзух
867,immer::ADV,visuomet,ӕдзух
868,niemals::ADV,niekada,никуы
869,niemals::ADV,niekada,никæд
870,niemals::ADV,niekuomet,никуы
871,niemals::ADV,niekuomet,никæд
872,hier::ADV,čia,ам
873,hierhin::ADV,šen,ардӕм
874,hierhin::ADV,čionai,ардӕм
875,von hier::ADV,iš čia,ардыгæй
876,dort::ADV,ten,уым
877,dort::ADV,tenai,уым
878,dorthin::ADV,ten,уырдӕм
879,dorthin::ADV,ten link,уырдӕм
880,geradeaus::ADV,tiesiai,æргом
881,vorwärts::ADV,pirmyn,размӕ
882,rückwärts::ADV,atbulai,фӕстӕмӕ
883,zurück::ADV,atgal,фӕстӕмӕ
884,unten::ADV,žemai,дæлæ
885,unten::ADV,žemai,дæлейы
886,unten::ADV,žemai,бынæй
887,unten::ADV,apačioje,дæлæ
888,unten::ADV,apačioje,дæлейы
889,unten::ADV,apačioje,бынæй
890,hinab::ADV,žemyn,дӕлӕмӕ
891,hinab::ADV,žemyn,уырдыгмӕ
892,oben::ADV,viršuj,уӕле
893,hinauf::ADV,aukštyn,уӕлӕмӕ
894,hinauf::ADV,į viršų,уӕлӕмӕ
895,überall::ADV,visur,алыран
896,überall::ADV,visur,алкæм
897,überall::ADV,visur,кæмдæриддæр
898,nicht::ADV,ne,нӕ
899,ein wenig::ADV,truputį,чысыл
900,kaum::ADV,vos,цъус
901,sehr::ADV,labai,тынг
902,sehr::ADV,labai,иттӕг
903,sehr::ADV,baisiai,тынг
904,sehr::ADV,baisiai,иттӕг
905,so::ADV,taip,афтӕ
906,noch::ADV,dar,ма
907,nur::ADV,tik,канд
908,nur::ADV,tik,ӕрмӕст
909,nur::ADV,vien,канд
910,nur::ADV,vien,ӕрмӕст
911,schon::ADV,jau,нырид
912,wieder::ADV,vėl,ногӕй
913,wieder::ADV,iš naujo,ногӕй
914,vergebens::ADV,veltui,дзæгъæлы
915,vergebens::ADV,veltui,уæгъды
916,vergebens::ADV,veltui,æнæхъуаджы
917,vergebens::ADV,bergždžiai,дзæгъæлы
918,vergebens::ADV,bergždžiai,уæгъды
919,vergebens::ADV,bergždžiai,æнæхъуаджы
920,vor::PRP,prieš,разы
921,hinter::PRP,už,фӕстӕ
922,unter::PRP,po,бын
923,durch::PRP,pro,æхсæнты
924,durch::PRP,per,æхсæнты
925,neben::PRP,prie,цур
926,neben::PRP,šalia,цур
927,zwischen::PRP,tarp,астӕу
928,wegen::PRP,dėl,тыххай
929,wegen::PRP,dėlei,тыххай
930,dies::PRN,šis,ай
931,dies::PRN,šitas,ай
932,das::PRN,tat,уый
933,alles::PRN,visas,алцы
934,alles::PRN,visas,æппæтдæр
935,alles::PRN,visas,иууылдӕр
936,ich::PRN,aš,æз
937,du::PRN,tu,ды
938,er::PRN,jis,уый
939,wir::PRN,mes,мах
940,ihr::PRN,jūs,сымах
941,sie::PRN,ji,уыдон
942,sie::PRN,jos,уыдон
943,was::FPRN,kas,цы
944,wer::FPRN,kas,чи
945,wo::FADV,kur,кӕм
946,wohin::FADV,kur,кӕдӕм
947,wohin::FADV,kur link,кӕдӕм
948,wie::FADV,kaip,куыд
949,warum::FADV,kod̃ėl,цӕмӕн
950,warum::FADV,dėl ko,цӕмӕн
951,wieviel::FNUM,kiek,цал
952,eins::NUM,vienas,иу
953,zwei::NUM,du,дыууӕ
954,drei::NUM,trys,ӕртӕ
955,vier::NUM,keturi,цыппар
956,fünf::NUM,penki,фондз
957,sechs::NUM,šeši,ӕхсӕз
958,sieben::NUM,septyni,авд
959,acht::NUM,aštuoni,аст
960,neun::NUM,devyni,фараст
961,zehn::NUM,dešimt,дӕс
962,elf::NUM,vienuolika,иуæндæс
963,zwölf::NUM,dvylika,дыууадæс
964,zwanzig::NUM,dvidešimt,дыууын
965,dreißig::NUM,trisdešimt,æртын
966,dreißig::NUM,trisdešimt,дæсæмæссæдз
967,vierzig::NUM,keturiasdešimt,цыппор
968,vierzig::NUM,keturiasdešimt,цыппур
969,vierzig::NUM,keturiasdešimt,дыууиссæдзы
970,fünfzig::NUM,penkiasdešimt,фӕндзай
971,sechzig::NUM,šešiasdešimt,æхсай
972,sechzig::NUM,šešiasdešimt,æртиссæдзы
973,siebzig::NUM,septyniasdešimt,æвдай
974,siebzig::NUM,septyniasdešimt,дæс æмæ æртиссæдзы
975,achtzig::NUM,aštuoniasdešimt,цыппарыссæдзы
976,achtzig::NUM,aštuoniasdešimt,æстай
977,neunzig::NUM,devyniasdešimt,нæуæдз
978,neunzig::NUM,devyniasdešimt,дæс æмæ цыппарыссæдзы
979,hundert::NUM,šimtas,сӕдӕ
980,tausend::NUM,tūkstantis,мин
981,und::CNJ,ĩr,ӕмӕ
982,oder::CNJ,ar,кӕнӕ
983,oder::CNJ,arba,кӕнӕ
984,stehen::V,stovėti,лӕууын
985,sitzen::V,sėdėti,бадын
986,liegen::V,gulėti,хуыссын
987,hängen::V,kyboti,ауыгъд уын
988,hängen::V,kabėti,ауыгъд уын
989,werden::V,taptis,суӕвын
990,werden::V,darytis,суӕвын
991,passieren::V,atsitikti,æрцæуын
992,passieren::V,pasitaikyti,æрцæуын
993,beginnen::V,prasid́ėti,райдайын
994,enden::V,baigtis,фæуын
995,wechseln::V,keistis,ивын
996,wechseln::V,pasikeisti,ивын
997,aufgehen[Sonne]::V,tekėti,скæсын
998,aufgehen[Sonne]::V,patekėti,скæсын
999,untergehen[Sonne]::V,leistis, аныгуылын
1000,untergehen[Sonne]::V,nusileisti, аныгуылын
1001,scheinen[Sonne]::V,šviesti,рухс кӕнын
1002,donnern::V,griausti,нæрын
1003,donnern::V,griaudėti,нæрын
1004,wehen::V,pūsti,дымын
1005,strömen::V,lietis,кӕлын
1006,strömen::V,plūsti,кӕлын
1007,fließen::V,tekėti,цæуын
1008,fließen::V,tekėti,уайын
1009,fließen::V,tekėti,кæлын
1010,sich drehen::V,suktis,зилын
1011,sich drehen::V,pasisukti,зилын
1012,schwanken::V,svyruoti,æнкъуысын
1013,schwingen::V,suptis,æнкъуысын
1014,schwingen::V,suptis,змæлын
1015,fallen::V,pulti,хауын
1016,fallen::V,kristi,хауын
1017,brennen::V,degti,судзын
1018,rauchen::V,rūkyti,фæздæг кæнын
1019,regnen::V,lyti,уарын
1020,gefrieren::V,užšalti,сӕлын
1021,tauen::V,tirpti,стайын
1022,schmelzen::V,lydytis,тайын
1023,trocknen::V,džiūti,хус кæнын
1024,sieden::V,virti,фыцын
1025,faulen::V,pūti,ӕмбийын
1026,verfaulen::V,švinkti,бамбийын
1027,reißen::V,plyšti,скъуийын
1028,reißen::V,trūkti,скъуийын
1029,versinken::V,skę̃sti,дӕлдон_кӕнын
1030,versinken::V,grimzti,дӕлдон_кӕнын
1031,vergehen::V,praeiti,аивгъуийын
1032,erscheinen::V,pasirodyti,разынын
1033,verschwinden::V,dingti,фæтары уын
1034,verschwinden::V,dingti,фæдæлдзæх уын
1035,verschwinden::V,dingti,фесæфын
1036,verschwinden::V,dingti,æрбайсæфын
1037,verschwinden::V,išnykti,фæтары уын
1038,verschwinden::V,išnykti,фæдæлдзæх уын
1039,verschwinden::V,išnykti,фесæфын
1040,verschwinden::V,išnykti,æрбайсæфын
1041,verschwinden::V,pranykti,фæтары уын
1042,verschwinden::V,pranykti,фæдæлдзæх уын
1043,verschwinden::V,pranykti,фесæфын
1044,verschwinden::V,pranykti,æрбайсæфын
1045,sinken::V,kristi,дæлæмæ æрхауын
1046,abnehmen::V,mažėti,фæкъаддæр уын
1047,abnehmen::V,mažėti,фæцух уын
1048,abnehmen::V,silpnėti,фæкъаддæр уын
1049,abnehmen::V,silpnėti,фæцух уын
1050,zunehmen::V,didėti,фæфылдæр уын
1051,zunehmen::V,didėti,сбирæ уын
1052,zunehmen::V,didėti,сахадын
1053,zunehmen::V,padaugėti,фæфылдæр уын
1054,zunehmen::V,padaugėti,сбирæ уын
1055,zunehmen::V,padaugėti,сахадын
1056,steigen::V,kilti,сыстын
1057,wachsen::V,augti,рӕзын
1058,glänzen::V,blizgėti,ӕрттивын
1059,funkeln::V,žibėti,тыбар-тыбур_кӕнын
1060,lärmen::V,triukšmauti,хъæлæба кæнын
1061,läuten::V,skambinti,цæгъдын
1062,klingeln::V,skambinti,цæгъдын
1063,klirren::V,žvangėti,дзыгъал-мыгъул кæнын
1064,klirren::V,žvangėti,дзæгъ-дзæгъ кæнын
1065,brausen::V,šniokšti,абухын
1066,rauschen::V,ošti,
1067,rauschen::V,šlamėti,
1068,klingen::V,skardėti,зæлын
1069,klingen::V,skardėti,азæлын
1070,klingen::V,skardėti,хъуысын
1071,bellen::V,loti,рæйын
1072,heulen::V,kaukti,ниуын
1073,heulen::V,staugti,ниуын
1074,blasen::V,pūsti,фу кӕнын
1075,pfeifen::V,švilpti,æхситт кæнын
1076,pfeifen::V,švilpti,къуыззитт кæнын
1077,pfeifen::V,švilpauti,æхситт кæнын
1078,pfeifen::V,švilpauti,къуыззитт кæнын
1079,schreien::V,šaukti,хъӕр кӕнын
1080,stöhnen::V,dejuoti,хъæрзын
1081,stöhnen::V,dejuoti,дзыназын
1082,stöhnen::V,aimanuoti,хъæрзын
1083,stöhnen::V,aimanuoti,дзыназын
1084,zittern::V,virpėti,ризын
1085,leben::V,gyventi,цӕрын
1086,geboren werden::V,gimti,райгуырын
1087,atmen::V,alsuoti,улӕфын
1088,atmen::V,kvėpuoti,улӕфын
1089,trinken::V,gerti,нуазын
1090,essen::V,valgyti,хӕрын
1091,schlucken::V,praryti,ныхъуырын
1092,müde werden::V,nuvargti,бафæллайын
1093,müde werden::V,nuvargti,бафæлмæцын
1094,müde werden::V,nuvargti,сфæлмæцын
1095,müde werden::V,privargti,бафæллайын
1096,müde werden::V,privargti,бафæлмæцын
1097,müde werden::V,privargti,сфæлмæцын
1098,einschlafen::V,užmigti,бафынæй уын
1099,schlafen::V,miegoti,хуыссын
1100,schlafen::V,miegoti,фынӕй кӕнын
1101,aufwachen::V,pabusti,райхъал уын
1102,aufstehen::V,keltis,стын
1103,aufstehen::V,atsikelti,стын
1104,sich erholen::V,pailsėti,фæллад уадзын
1105,sich erholen::V,pailsėti,улæфын
1106,sich erholen::V,poilsiauti,фæллад уадзын
1107,sich erholen::V,poilsiauti,улæфын
1108,krank werden::V,susirgti,фӕрынчын уын
1109,krank sein::V,sirgti,сӕйын
1110,schmerzen::V,sopėti,риссын
1111,schmerzen::V,skaudėti,риссын
1112,husten::V,kosėti,хуыфын
1113,genesen::V,sveikti,сдзæбæх уын
1114,genesen::V,sveikti,рандидзын
1115,genesen::V,sveikti,сæндидзын
1116,genesen::V,taisytis,сдзæбæх уын
1117,genesen::V,taisytis,рандидзын
1118,genesen::V,taisytis,сæндидзын
1119,sterben::V,mirti,мӕлын
1120,sterben::V,numirti,мӕлын
1121,umkommen::V,žūti,фесæфын
1122,umkommen::V,žūti,байсæфын
1123,umkommen::V,žūti,бабын уын
1124,umkommen::V,žūti,мард фæуын
1125,sich bewegen::V,judėti,тæлфын
1126,sich bewegen::V,judėti,цæуын
1127,sich bewegen::V,pasijudinti,тæлфын
1128,sich bewegen::V,pasijudinti,цæуын
1129,sich rühren::V,krutėti,змӕлын
1130,sich erheben::V,pakilti,стын
1131,sich erheben::V,atsikelti,стын
1132,sich setzen::V,sėstis,сбадын
1133,sich setzen::V,atsisėsti,сбадын
1134,hinfallen::V,parkristi,ӕрхауын
1135,hinfallen::V,pargriūti,ӕрхауын
1136,laufen::V,eiti,цӕуын
1137,laufen::V,eiti,рацу-бацу_кӕнын
1138,schreiten::V,žengti,къахдзæф кæнын
1139,schreiten::V,žengti,санчъех кæнын
1140,schreiten::V,žengti,цæуын
1141,schreiten::V,žingsniuoti,къахдзæф кæнын
1142,schreiten::V,žingsniuoti,санчъех кæнын
1143,schreiten::V,žingsniuoti,цæуын
1144,spazierengehen::V,pasivaikščioti,озер кæнын
1145,spazierengehen::V,pasivaikščioti,тезгъо кæнын
1146,eilen::V,skubėti,тагъд кæнын
1147,eilen::V,skubėti,тындзын
1148,sich beeilen::V,paskub́ėti,тагъд кæнын
1149,sich beeilen::V,paskub́ėti,тындзын
1150,sich beeilen::V,pasiskubinti,тагъд кæнын
1151,sich beeilen::V,pasiskubinti,тындзын
1152,sausen::V,dumti,уайын
1153,sausen::V,dumti,тæхын
1154,sausen::V,lėkti,уайын
1155,sausen::V,lėkti,тæхын
1156,rennen::V,bėgti,згъорын
1157,springen::V,šokti,гæпп кæнын
1158,springen::V,šokti,сæррæтт кæнын
1159,springen::V,šokti,лиуырын
1160,klettern::V,kopti,хилын
1161,schaukeln::V,supti,хецъро кæнын
1162,schaukeln::V,supti,херыйыл бадын
1163,schaukeln::V,linguoti,хецъро кæнын
1164,schaukeln::V,linguoti,херыйыл бадын
1165,kriechen::V,ropoti,бырын
1166,kriechen::V,šliaužti,бырын
1167,schwimmen::V,plaukti,ленк кӕнын
1168,tauchen::V,nerti,ныгъуылын
1169,rudern::V,irtis,бæлæгъ тæрын
1170,rudern::V,irtis,чема тæрын
1171,rudern::V,irkluoti,бæлæгъ тæрын
1172,rudern::V,irkluoti,чема тæрын
1173,fahren::V,važiuoti,цӕуын
1174,fahren::V,važinėti,цӕуын
1175,fliegen::V,lėkti,тӕхын
1176,fliegen::V,skristi,тӕхын
1177,gehen::V,eiti,цӕуын
1178,weggehen::V,išeiti,ацӕуын
1179,abfahren::V,išvykti,араст уын
1180,abfahren::V,išvažiuoti,араст уын
1181,anhalten::V,sustoti,æрлæууын
1182,hineingehen::V,įeiti,мидæмæ цæуын
1183,eintreten::V,įžengti,бацӕуын
1184,kommen::V,ateiti,æрцæуын
1185,ankommen::V,ateiti,æрцæуын
1186,zurückkommen::V,grį̃žti,раздæхын
1187,zurückkommen::V,grį̃žti,фæстæмæ_раздæхын
1188,zurückkommen::V,grį̃žti,æрбаздæхын
1189,zurückkommen::V,grį̃žti,аздæхын
1190,zurückkommen::V,sugrį̃žti,раздæхын
1191,zurückkommen::V,sugrį̃žti,фæстæмæ_раздæхын
1192,zurückkommen::V,sugrį̃žti,æрбаздæхын
1193,zurückkommen::V,sugrį̃žti,аздæхын
1194,bleiben::V,likti,лӕууын
1195,bleiben::V,pasilikti,лӕууын
1196,warten::V,laukti,ӕнхъӕлмӕ кӕсын
1197,erwarten::V,laukti,ӕнхъӕлмӕ кӕсын
1198,suchen::V,ieškoti,агурын
1199,finden::V,rasti,ссарын
1200,finden::V,surasti,ссарын
1201,versuchen::V,mėginti,фӕлварын
1202,vorbereiten::V,rengti,бацаттæ кæнын
1203,vorbereiten::V,rengti,æрæввонг кæнын
1204,lieben::V,myĺėti,уарзын
1205,mögen::V,ḿėgti,зæрдæмæ цæуын
1206,mögen::V,patikti,зæрдæмæ цæуын
1207,lachen::V,juoktis,худын
1208,rühren::V,jaudinti,зæрдæ суынгæг кæнын
1209,rühren::V,graudinti,зæрдæ суынгæг кæнын
1210,weinen::V,verkti,кӕуын
1211,schimpfen::V,bartis,æлгъитын
1212,sich ärgern::V,pykti,мæсты кæнын
1213,sich ärgern::V,apmaudauti,мæсты кæнын
1214,sich fürchten::V,bijoti,тæрсын
1215,sich fürchten::V,baimintis,тæрсын
1216,fürchten::V,bijoti,тæрсын
1217,fürchten::V,baimintis,тæрсын
1218,fliehen::V,bėgti,лидзын
1219,fliehen::V,sprukti,лидзын
1220,flüchten::V,pabėgti,алидзын
1221,sehen::V,žiūŕėti,уынын
1222,anschauen::V,žiūŕėti,акӕсын
1223,ansehen::V,žiūrėti į,кӕсын
1224,ansehen::V,pažiūrėti į,кӕсын
1225,hören::V,girdėti,хъусын
1226,zuhören::V,klausytis,хъусын
1227,probieren::V,ragauti,уынын
1228,probieren::V,ragauti,аходын
1229,probieren::V,paragauti,уынын
1230,probieren::V,paragauti,аходын
1231,riechen::V,uosti,смудын
1232,riechen::V,užuosti,смудын
1233,fühlen::V,justi,ӕнкъарын
1234,fühlen::V,jausti,ӕнкъарын
1235,fühlen::V,pajusti,ӕнкъарын
1236,scheinen::V,rodytis,зынын
1237,scheinen::V,atrodyti,зынын
1238,zu sehen sein::V,pasirodyti,зынын
1239,vernehmen::V,išgirsti,фехъусын
1240,frieren::V,šalti,сийын
1241,tun::V,daryti,кӕнын
1242,können::V,galėti,фӕразын
1243,können::V,pajėgti,фӕразын
1244,wollen::V,norėti,фӕндын
1245,anfangen::V,pradėti,райдайын
1246,anfangen::V,prasid́ėti,райдайын
1247,beenden::V,baigti,фӕуын
1248,beenden::V,užbaigti,фӕуын
1249,aufhören::V,liautis,банцайын
1250,aufhören::V,liautis,фенцайын
1251,gelingen::V,pavykti,бантысын
1252,gelingen::V,pasisekti,бантысын
1253,geraten::V,nusisekti,разынын
1254,öffnen::V,atverti,гом кӕнын
1255,öffnen::V,atidaryti,гом кӕнын
1256,schließen::V,uždaryti,ӕхгӕнын
1257,stellen::V,statyti,ӕвӕрын
1258,stellen::V,pastatyti,ӕвӕрын
1259,setzen::V,sodinti,сбадын кӕнын
1260,setzen::V,pasodinti,сбадын кӕнын
1261,legen::V,dėti,ӕрӕвӕрын
1262,legen::V,pad́ėti,ӕрӕвӕрын
1263,berühren::V,liesti,агайын
1264,berühren::V,paliesti,агайын
1265,verbinden::V,jungti,бӕттын
1266,verbinden::V,surišti,бӕттын
1267,bedecken::V,uždengti,ӕмбӕрзын
1268,aufhängen::V,pakarti,ауындзын
1269,aufhängen::V,pakabinti,ауындзын
1270,anzünden::V,padegti,ссудзын
1271,aufheben::V,pakelti,сисын
1272,zurücklassen::V,palikti,ныууадзын
1273,verlieren::V,pamesti,фесафын
1274,fallen lassen::V,atsisakyti,ӕрӕппарын
1275,fallen lassen::V,atsisakyti,къухтӕй феуӕгъд кӕнын
1276,machen::V,dirbti,саразын
1277,herstellen::V,gaminti,сцæттæ кæнын
1278,herstellen::V,gaminti,саразын
1279,bauen::V,statyti,амайын
1280,bauen::V,pastatyti,амайын
1281,reparieren::V,taisyti,æмпъузын
1282,reparieren::V,taisyti,цалцæг кæнын
1283,reparieren::V,remontuoti,æмпъузын
1284,reparieren::V,remontuoti,цалцæг кæнын
1285,verbessern::V,gerinti,фæхуыздæр кæнын
1286,verbessern::V,ištaisyti,фæхуыздæр кæнын
1287,ändern::V,keisti,аивын
1288,ändern::V,pakeisti,аивын
1289,graben::V,kasti,къахын
1290,beugen::V,lenkti,æркъæдз кæнын
1291,beugen::V,lenkti,æртасын кæнын
1292,beugen::V,palenkti,æркъæдз кæнын
1293,beugen::V,palenkti,æртасын кæнын
1294,biegen::V,lenkti,тасын кӕнын
1295,biegen::V,palenkti,тасын кӕнын
1296,drehen::V,sukti,здухын
1297,wenden::V,kreipti,афæлдахын
1298,wenden::V,kreipti,рафæлдахын
1299,wenden::V,pakreipti,афæлдахын
1300,wenden::V,pakreipti,рафæлдахын
1301,umdrehen::V,sukti,афæлдахын
1302,umdrehen::V,apversti,афæлдахын
1303,heben::V,kelti,сдарын
1304,heben::V,kelti,схæцын
1305,heben::V,pakelti,сдарын
1306,heben::V,pakelti,схæцын
1307,hochheben::V,pakelti,уæлæмæ хæцын
1308,ergreifen::V,čiupti,фӕлӕбурын
1309,ergreifen::V,griebti,фӕлӕбурын
1310,halten::V,laikyti,дарын
1311,halten::V,palaikyti,дарын
1312,drücken::V,spausti,æлхъивын
1313,drücken::V,spausti,хæцын
1314,schieben::V,stumti,схойын
1315,kratzen::V,kasyti,хафын
1316,kratzen::V,grandyti,хафын
1317,lecken::V,laižyti,сдæрын
1318,beißen::V,kandžioti,хæцын
1319,abreißen::V,nuplėšti,ратонын
1320,abschneiden::V,atpjauti,ралыг кӕнын
1321,abschneiden::V,atkirpti,ралыг кӕнын
1322,binden::V,rišti,бабӕттын
1323,binden::V,surišti,бабӕттын
1324,stecken::V,kišti,ныссадзын
1325,stecken::V,įkišti,ныссадзын
1326,brechen::V,lūžti,асæттын
1327,brechen::V,lūžti,басæттын
1328,brechen::V,lūžti,ныссæттын
1329,brechen::V,laužyti,асæттын
1330,brechen::V,laužyti,басæттын
1331,brechen::V,laužyti,ныссæттын
1332,klopfen::V,belsti,хойын
1333,klopfen::V,belsti,гуыпп-гуыпп кæнын
1334,klopfen::V,belsti,къуырцц-къуырцц кæнын
1335,klopfen::V,barbenti,хойын
1336,klopfen::V,barbenti,гуыпп-гуыпп кæнын
1337,klopfen::V,barbenti,къуырцц-къуырцц кæнын
1338,hauen::V,mušti,цӕвын
1339,hauen::V,mušti,нӕмын
1340,kleben::V,lipdyti,ныхасын
1341,kleben::V,lipdyti,æндадзын
1342,kleben::V,klijuoti,ныхасын
1343,kleben::V,klijuoti,æндадзын
1344,reiben::V,trinti,сӕрфын
1345,reiben::V,trinti,хафын
1346,reiben::V,tarkuoti,сӕрфын
1347,reiben::V,tarkuoti,хафын
1348,streichen::V,tepti,байсæрдын
1349,streichen::V,tepti,сахорын
1350,streichen::V,užtepti,байсæрдын
1351,streichen::V,užtepti,сахорын
1352,schleifen::V,galą́sti,ссын
1353,schleifen::V,galą́sti,цыргъ кӕнын
1354,schneiden::V,pjauti,кӕрдын
1355,schneiden::V,kirpti,кӕрдын
1356,rütteln::V,purtyti,æнкъусын
1357,schütteln::V,purtyti,уигъын
1358,schwenken::V,mojuoti,тилын
1359,schwenken::V,mojuoti,уигъын
1360,schütten::V,pilti,ныккӕнын
1361,schütten::V,berti,ныккӕнын
1362,füllen::V,pildyti,байдзаг кæнын
1363,füllen::V,pripildyti,байдзаг кæнын
1364,einwickeln::V,įvynioti,батухын
1365,einwickeln::V,suvynioti,батухын
1366,tragen::V,nešti,хӕссын
1367,tragen::V,nešioti,хӕссын
1368,schleppen::V,vilkti,ласын
1369,ziehen::V,tempti,ласын
1370,aufbewahren::V,laikyti,æвæрын
1371,werfen::V,mesti,зыввытт кӕнын
1372,werfen::V,sviesti,зыввытт кӕнын
1373,fangen::V,sugauti,ӕрцахсын
1374,packen::V,čiupti,рацахсын
1375,packen::V,griebti,рацахсын
1376,verstecken::V,slėpti,æмбæхсын
1377,verstecken::V,slėpti,нымæхсын
1378,verstecken::V,slapstyti,æмбæхсын
1379,verstecken::V,slapstyti,нымæхсын
1380,teilen::V,dalyti,уарын
1381,teilen::V,padalyti,уарын
1382,schicken::V,sių̃sti,ӕрвитын
1383,schicken::V,pasių̃sti,ӕрвитын
1384,bringen::V,atnešti,æрхæссын
1385,bringen::V,atnešti,æрбахæссын
