,Concept_ID,se,lt
268,Oberschenkel::N,čuár'bpeeḷi,šlaunis
269,Oberschenkel::N,če´bb,kulšis
270,Oberschenkel::N,če´bb,šlaunis
271,Oberschenkel::N,чуаррбе̄лль,kulšis
272,Oberschenkel::N,чуаррбе̄лль,šlaunis
273,Bein::N,juelkie,koja
274,Bein::N,juolgge,koja
275,Bein::N,juolgi,koja
276,Bein::N,jyel'gi,koja
277,Bein::N,jue´lǧǧ,koja
278,Bein::N,ю̄лльк,koja
279,Körper::N,kråahpe,kūnas
280,Körper::N,rumáj,kūnas
281,Körper::N,rumaš,kūnas
282,Körper::N,ruumâš,kūnas
283,Körper::N,rå´pp,kūnas
284,Körper::N,лышшьк,kūnas
285,Körper::N,роаӈӈьк,kūnas
286,Haut::N,njaltja,oda
287,Haut::N,lijkke,oda
288,Haut::N,tjuobma,oda
289,Haut::N,liiki,oda
290,Haut::N,liške,oda
291,Haut::N,le´šǩǩ,oda
292,Haut::N,лышшьк,oda
293,Blut::N,vïrre,kraujas
294,Blut::N,maelie,kraujas
295,Blut::N,varra,kraujas
296,Blut::N,varra,kraujas
297,Blut::N,vorrâ,kraujas
298,Blut::N,võrr,kraujas
299,Blut::N,вэ̄рр,kraujas
300,Ader::N,åerie,kraujagyslė
301,Ader::N,aajroe,kraujagyslė
302,Ader::N,suodna,kraujagyslė
303,Ader::N,varrasuotna,kraujagyslė
304,Ader::N,suoṇâ,kraujagyslė
305,Ader::N,suõnn,kraujagyslė
306,Ader::N,сӯнн,kraujagyslė
307,Sehne::N,soene,sausgyslė
308,Sehne::N,gåårtenje,sausgyslė
309,Sehne::N,suodna,sausgyslė
310,Sehne::N,suotna,sausgyslė
311,Sehne::N,suoṇâ,sausgyslė
312,Sehne::N,suõnn,sausgyslė
313,Sehne::N,сӯнн,sausgyslė
314,Knochen::N,måara,kaulas
315,Knochen::N,måaroe,kaulas
316,Knochen::N,dákte,kaulas
317,Knochen::N,dákti,kaulas
318,Knochen::N,tähti,kaulas
319,Knochen::N,tä´htt,kaulas
320,Knochen::N,та̄ххт,kaulas
321,Knochen::N,та̄ффьт,kaulas
322,Gehirn::N,aajla,smegenys
323,Gehirn::N,vuojŋam,smegenys
324,Gehirn::N,vuoigŋašat,smegenys
325,Gehirn::N,vuoi'ŋâšeh,smegenys
326,Gehirn::N,vuo'ivâšneh,smegenys
327,Gehirn::N,vuõivâšn,smegenys
328,Gehirn::N,вуэййвэшна,smegenys
329,Herz::N,vaajmoe,širdis
330,Herz::N,tsåhke,širdis
331,Herz::N,váibmu,širdis
332,Herz::N,váimu,širdis
333,Herz::N,čââ´đ,širdis
334,Herz::N,кӯттҌк,širdis
335,Magen::N,tjåejjie,skrandis
336,Magen::N,tjoajvve,skrandis
337,Magen::N,čoavji,skrandis
338,Magen::N,čuáv'ji,skrandis
339,Magen::N,čåu´jj,skrandis
340,Magen::N,чо̄ввьй,skrandis
341,Leber::N,mueksie,kepenys
342,Leber::N,librre,kepenys
343,Leber::N,vuoivvas,kepenys
344,Leber::N,vuoivâs,kepenys
345,Leber::N,vuõivâs,kepenys
346,Leber::N,вуйвас,kepenys
347,Atem::N,voejngehtasse,kvapas
348,Atem::N,båssånis,kvapas
349,Atem::N,vuojŋadahka,kvapas
350,Atem::N,vuoiŋŋahat,kvapas
351,Atem::N,vuo'iŋâstim,kvapas
352,Atem::N,jiõg'g,kvapas
353,Atem::N,вӯйнас,kvapas
354,Atem::N,вӯййнмушш,kvapas
355,Hunger::N,nielkie,badas
356,Hunger::N,nielkie,alkis
357,Hunger::N,nielgge,badas
358,Hunger::N,nielgge,alkis
359,Hunger::N,nealgi,badas
360,Hunger::N,nealgi,alkis
361,Hunger::N,nelgi,badas
362,Hunger::N,nelgi,alkis
363,Hunger::N,neä´lǧǧ,badas
364,Hunger::N,neä´lǧǧ,alkis
365,Hunger::N,не̄лльк,badas
366,Hunger::N,не̄лльк,alkis
367,Träne::N,gïknjele,ašara
368,Träne::N,ganjál,ašara
369,Träne::N,ganjal,ašara
370,Träne::N,koonjâl,ašara
371,Träne::N,kõõnjâl,ašara
372,Träne::N,кэ̄нял,ašara
373,Geschmack::N,aelmie,skonis
374,Geschmack::N,muosse,skonis
375,Geschmack::N,smáhkka,skonis
376,Geschmack::N,máhku,skonis
377,Geschmack::N,smáhkka,skonis
378,Geschmack::N,mááhu,skonis
379,Geschmack::N,smakkâ,skonis
380,Geschmack::N,njõõd,skonis
381,Geschmack::N,smääkk,skonis
382,Geschmack::N,ня̄лльк,skonis
383,Geruch::N,haaje,kvapas
384,Geruch::N,habjja,kvapas
385,Geruch::N,hádja,kvapas
386,Geruch::N,opsâ,kvapas
387,Geruch::N,haajâ,kvapas
388,Geruch::N,õpss,kvapas
389,Geruch::N,haajj,kvapas
390,Geruch::N,апс,kvapas
391,Geruch::N,лэ̄гк,kvapas
392,Schlaf::N,nahkerh,miegas
393,Schlaf::N,nager,miegas
394,Schlaf::N,oados,miegas
395,Schlaf::N,nagir,miegas
396,Schlaf::N,naṿer,miegas
397,Schlaf::N,nââ´er,miegas
398,Schlaf::N,нагерь,miegas
399,Traum::N,nahkere,sapnas
400,Traum::N,niehko,sapnas
401,Traum::N,niehku,sapnas
402,Traum::N,naṿer,sapnas
403,Traum::N,nââ´er,sapnas
404,Traum::N,нагерь,sapnas
405,Himmel::N,elmie,dangus
406,Himmel::N,almme,dangus
407,Himmel::N,albmi,dangus
408,Himmel::N,alme,dangus
409,Himmel::N,â´lmm,dangus
410,Himmel::N,алльм,dangus
411,Sonne::N,biejjie,saulė
412,Sonne::N,bæjvásj,saulė
413,Sonne::N,beaivváš,saulė
414,Sonne::N,peivi,saulė
415,Sonne::N,piäiváš,saulė
416,Sonne::N,pei´vv,saulė
417,Sonne::N,пе̄ййв,saulė
418,Mond::N,aske,mėnulis
419,Mond::N,mánno,mėnulis
420,Mond::N,mánnu,mėnulis
421,Mond::N,máánu,mėnulis
422,Mond::N,mään,mėnulis
423,Mond::N,ма̄нн,mėnulis
424,Stern::N,daasta,žvaigždė
425,Stern::N,naestie,žvaigždė
426,Stern::N,násste,žvaigždė
427,Stern::N,násti,žvaigždė
428,Stern::N,täsni,žvaigždė
429,Stern::N,tä´snn,žvaigždė
430,Stern::N,та̄ссьт,žvaigždė
431,Luft::N,elmie,oras
432,Luft::N,ájmmo,oras
433,Luft::N,áibmu,oras
434,Luft::N,áimu,oras
435,Luft::N,šõŋŋ,oras
436,Luft::N,вӯйнас,oras
437,Wind::N,bïegke,vėjas
438,Wind::N,biegga,vėjas
439,Wind::N,biegga,vėjas
440,Wind::N,pieg'gâ,vėjas
441,Wind::N,piõg'g,vėjas
442,Wind::N,пӣӈӈк,vėjas
443,Welle::N,baaroe,banga
444,Welle::N,baaroe,vilnis
445,Welle::N,bárro,banga
446,Welle::N,bárro,vilnis
447,Welle::N,bárru,banga
448,Welle::N,bárru,vilnis
449,Welle::N,pááṛu,banga
450,Welle::N,pááṛu,vilnis
451,Welle::N,päärr,banga
452,Welle::N,päärr,vilnis
453,Welle::N,нэ̄ммп,banga
454,Welle::N,нэ̄ммп,vilnis
455,Wasser::N,tjaetsie,vanduo
456,Wasser::N,tjáhtje,vanduo
457,Wasser::N,čáhci,vanduo
458,Wasser::N,čääci,vanduo
459,Wasser::N,čää´cc,vanduo
460,Wasser::N,ча̄дзь,vanduo
461,Stein::N,gierkie,akmuo
462,Stein::N,giergge,akmuo
463,Stein::N,geađgi,akmuo
464,Stein::N,keđgi,akmuo
465,Stein::N,ǩeä´dǧǧ,akmuo
466,Stein::N,ке̄ддҌк,akmuo
467,Boden::N,betnie,žemė
468,Boden::N,betnie,dugnas
469,Boden::N,ednam,žemė
470,Boden::N,ednam,dugnas
471,Boden::N,bodni,žemė
472,Boden::N,bodni,dugnas
473,Boden::N,vuođđu,žemė
474,Boden::N,vuođđu,dugnas
475,Boden::N,ponne,žemė
476,Boden::N,ponne,dugnas
477,Boden::N,vuáđ̣u,žemė
478,Boden::N,vuáđ̣u,dugnas
479,Boden::N,vuâđđ,žemė
480,Boden::N,vuâđđ,dugnas
481,Boden::N,лаввьн,žemė
482,Boden::N,лаввьн,dugnas
483,Boden::N,е̄ммьне,žemė
484,Boden::N,е̄ммьне,dugnas
485,Erde::N,jåarta,žemė
486,Erde::N,mueltie,žemė
487,Erde::N,ednam,žemė
488,Erde::N,mållde,žemė
489,Erde::N,eana,žemė
490,Erde::N,eennâm,žemė
491,Erde::N,mädd,žemė
492,Erde::N,jânnam,žemė
493,Erde::N,е̄ммьне,žemė
494,Staub::N,heblie,dulkės
495,Staub::N,tsumhtsie,dulkės
496,Staub::N,dubme,dulkės
497,Staub::N,dopmu,dulkės
498,Staub::N,kovjâ,dulkės
499,Staub::N,põõ´l,dulkės
500,Staub::N,кэ̄ббьй,dulkės
501,Rauch::N,soeve,dūmai
502,Rauch::N,suovva,dūmai
503,Rauch::N,suovva,dūmai
504,Rauch::N,suoṿâ,dūmai
505,Rauch::N,suõvv,dūmai
506,Rauch::N,сӯвв,dūmai
507,Funke::N,naestie,kibirkštis
508,Funke::N,tjuonam,kibirkštis
509,Funke::N,čuotnan,kibirkštis
510,Funke::N,čuođâlm,kibirkštis
511,Funke::N,iiskâr,kibirkštis
512,Funke::N,čuõzzâm,kibirkštis
513,Funke::N,чӯссэм,kibirkštis
514,Feuer::N,dålle,ugnis
515,Feuer::N,dållå,ugnis
516,Feuer::N,dolla,ugnis
517,Feuer::N,tullâ,ugnis
518,Feuer::N,toll,ugnis
519,Feuer::N,то̄лл,ugnis
520,Licht::N,tjoevke,šviesa
521,Licht::N,tjuovgga,šviesa
522,Licht::N,čuovga,šviesa
523,Licht::N,čuovggas,šviesa
524,Licht::N,čuoṿâ,šviesa
525,Licht::N,toll,šviesa
526,Licht::N,čuõvv,šviesa
527,Licht::N,то̄лл,šviesa
528,Schatten::N,skugkie,paūksmė
529,Schatten::N,soejvene,paūksmė
530,Schatten::N,irkes,paūksmė
531,Schatten::N,sieges,paūksmė
532,Schatten::N,itku,paūksmė
533,Schatten::N,suoivâ,paūksmė
534,Schatten::N,õõtt,paūksmė
535,Schatten::N,ǩeeu´niǩ,paūksmė
536,Schatten::N,кывьнэхь,paūksmė
537,Wetter::N,vïerhtse,oras
538,Wetter::N,dálkke,oras
539,Wetter::N,dálki,oras
540,Wetter::N,šoŋŋâ,oras
541,Wetter::N,šõŋŋ,oras
542,Wetter::N,шэ̄ӈӈ,oras
543,Nebel::N,såavla,migla
544,Nebel::N,såavla,rūkas
545,Nebel::N,mearhka,migla
546,Nebel::N,mearhka,rūkas
547,Nebel::N,murkko,migla
548,Nebel::N,murkko,rūkas
549,Nebel::N,mierkká,migla
550,Nebel::N,mierkká,rūkas
551,Nebel::N,mierká,migla
552,Nebel::N,mierká,rūkas
553,Nebel::N,miär'kká,migla
554,Nebel::N,miär'kká,rūkas
555,Nebel::N,oṃo,migla
556,Nebel::N,oṃo,rūkas
557,Nebel::N,sue´lnn,migla
558,Nebel::N,sue´lnn,rūkas
559,Nebel::N,цӣгк,migla
560,Nebel::N,цӣгк,rūkas
561,Nebel::N,сулльн,migla
562,Nebel::N,сулльн,rūkas
563,Wolke::N,balve,debesis
564,Wolke::N,balvva,debesis
565,Wolke::N,balva,debesis
566,Wolke::N,polvâ,debesis
567,Wolke::N,põlvv,debesis
568,Wolke::N,пэллв,debesis
569,Regen::N,ebrie,lietus
570,Regen::N,harvve,lietus
571,Regen::N,arvi,lietus
572,Regen::N,arve,lietus
573,Regen::N,â´brr,lietus
574,Regen::N,аббьр,lietus
575,Schnee::N,lopme,sniegas
576,Schnee::N,moehtege,sniegas
577,Schnee::N,muohta,sniegas
578,Schnee::N,muohta,sniegas
579,Schnee::N,muotâ,sniegas
580,Schnee::N,muõtt,sniegas
581,Schnee::N,вэ̄дз,sniegas
582,Schnee::N,куэллт,sniegas
583,Eis::N,jïenge,ledas
584,Eis::N,jiegŋa,ledas
585,Eis::N,jiekŋa,ledas
586,Eis::N,jieŋ̣â,ledas
587,Eis::N,jiõŋŋ,ledas
588,Eis::N,ӣӈӈ,ledas
589,Frost::N,baajkoe,šalna
590,Frost::N,tjoasskem,šalna
591,Frost::N,buolaš,šalna
592,Frost::N,puolâš,šalna
593,Frost::N,puõlâš,šalna
594,Frost::N,мӯнь,šalna
595,Kälte::N,jueskie,šaltis
596,Kälte::N,tjåetskeme,šaltis
597,Kälte::N,tjoasskem,šaltis
598,Kälte::N,čoaskin,šaltis
599,Kälte::N,ko'lmâsvuotâ,šaltis
600,Kälte::N,ijss,šaltis
601,Kälte::N,čuä´cǩǩem,šaltis
602,Kälte::N,tuârggnjõs,šaltis
603,Kälte::N,кэ̄лмас,šaltis
604,Hitze::N,baahke,karštis
605,Hitze::N,báhkka,karštis
606,Hitze::N,báhkka,karštis
607,Hitze::N,pakkâ,karštis
608,Hitze::N,kuṃe,karštis
609,Hitze::N,paašt,karštis
610,Hitze::N,жоарр,karštis
611,Raureif::N,jyjse,šerkšnas
612,Raureif::N,ridne,šerkšnas
613,Raureif::N,goarre,šerkšnas
614,Raureif::N,ritni,šerkšnas
615,Raureif::N,suhči,šerkšnas
616,Raureif::N,riṇe,šerkšnas
617,Raureif::N,ай,šerkšnas
618,Regenbogen::N,aatjan goengere,vaivorykštė
619,Regenbogen::N,aatjan joekse,vaivorykštė
620,Regenbogen::N,ádjájuoksa,vaivorykštė
621,Regenbogen::N,arvedávgi,vaivorykštė
622,Regenbogen::N,bajándávgi,vaivorykštė
623,Regenbogen::N,äijihtävgi,vaivorykštė
624,Regenbogen::N,teârmmazjohss,vaivorykštė
625,Regenbogen::N,тӣрмесью̄ккс,vaivorykštė
626,Donner::N,raejrie,perkūnas
627,Donner::N,raejrie,griaustinis
628,Donner::N,átjek,perkūnas
629,Donner::N,átjek,griaustinis
630,Donner::N,átjárájdde,perkūnas
631,Donner::N,átjárájdde,griaustinis
632,Donner::N,áddjá,perkūnas
633,Donner::N,áddjá,griaustinis
634,Donner::N,baján,perkūnas
635,Donner::N,baján,griaustinis
636,Donner::N,juuṛâ,perkūnas
637,Donner::N,juuṛâ,griaustinis
638,Donner::N,tie´rmes,perkūnas
639,Donner::N,tie´rmes,griaustinis
640,Donner::N,тӣрмесь,perkūnas
641,Donner::N,тӣрмесь,griaustinis
642,Donner::N,ча̄ркнэгк,perkūnas
643,Donner::N,ча̄ркнэгк,griaustinis
644,Strömung::N,njuvvie,tėkmė
645,Strömung::N,ájggedáhpe,tėkmė
646,Strömung::N,rávdnji,tėkmė
647,Strömung::N,virde,tėkmė
648,Strömung::N,ve´rdd,tėkmė
649,Strömung::N,выррьт,tėkmė
650,Tropfen::N,gåajhkohts,lašas
651,Tropfen::N,gåjkudis,lašas
652,Tropfen::N,goaikkanas,lašas
653,Tropfen::N,čalme,lašas
654,Tropfen::N,čâ´lmm,lašas
655,Tropfen::N,ча̄лльм,lašas
656,Schaum::N,sapte,putos
657,Schaum::N,såpptå,putos
658,Schaum::N,sokta,putos
659,Schaum::N,suptâ,putos
660,Schaum::N,soptt,putos
661,Schaum::N,со̄ппт,putos
662,Schmutz::N,haaskoe,purvas
663,Schmutz::N,duolvva,purvas
664,Schmutz::N,duolva,purvas
665,Schmutz::N,durdi,purvas
666,Schmutz::N,stänži,purvas
667,Schmutz::N,sähss,purvas
668,Schmutz::N,са̄ккьс,purvas
669,Schmutz::N,не̄шшь,purvas
670,See::N,jaevrie,ežeras
671,See::N,jávrre,ežeras
672,See::N,jávri,ežeras
673,See::N,jävri,ežeras
674,See::N,jâu´rr,ežeras
675,See::N,я̄ввьр,ežeras
676,Sumpf::N,pluevie,klampynė
677,Sumpf::N,pluevie,liūnas
678,Sumpf::N,áhpe,klampynė
679,Sumpf::N,áhpe,liūnas
680,Sumpf::N,sæmssa,klampynė
681,Sumpf::N,sæmssa,liūnas
682,Sumpf::N,jeaggi,klampynė
683,Sumpf::N,jeaggi,liūnas
684,Sumpf::N,jeggi,klampynė
685,Sumpf::N,jeggi,liūnas
686,Sumpf::N,jeä´ǧ'ǧ,klampynė
687,Sumpf::N,jeä´ǧ'ǧ,liūnas
688,Sumpf::N,ла̄ммьп,klampynė
689,Sumpf::N,ла̄ммьп,liūnas
690,Moor::N,pluevie,pelkė
691,Moor::N,jiegge,pelkė
692,Moor::N,suotnju,pelkė
693,Moor::N,karrii,pelkė
694,Moor::N,kä´rev,pelkė
695,Moor::N,veättaǩ,pelkė
696,Moor::N,ла̄ммьп,pelkė
697,Wiese::N,ïentje,pieva
698,Wiese::N,giedde,pieva
699,Wiese::N,gieddi,pieva
700,Wiese::N,nijtto,pieva
701,Wiese::N,пуэшенҍ,pieva
702,Wald::N,skåake,miškas
703,Wald::N,skåajje,miškas
704,Wald::N,miehtsie,miškas
705,Wald::N,vuovdde,miškas
706,Wald::N,miehttse,miškas
707,Wald::N,vuovdi,miškas
708,Wald::N,meahcci,miškas
