,Concept_ID,ta,kn
505,heiß::A,சூடான,ಬಿಸಿ
506,warm::A,இதமான,ಬಿಸಿ
507,kalt::A,குளிர்ச்சியான,ತಣ್ಣನೆಯ
508,kühl::A,குளிர்ச்சியான,ತಂಪಾದ
509,frisch::A,சுத்தமான,ನಿರ್ಮಲ
510,feucht::A,ஈரமான,ಒದ್ದೆಯಾದ
511,nass::A,ஈரமான,ಒದ್ದೆಯಾದ
512,trocken::A,உலர்ந்த,ಶುಷ್ಕ
513,voll::A,நிரம்பிய,ತುಂಬಿದ
514,leer::A,காலியான,ಖಾಲಿ
515,offen::A,திறந்த,ಮುಚ್ಚಲ್ಲದ
516,geschlossen::A,மூடப்பட்ட,ಮುಚ್ಚಿದ
517,sauber::A,சுத்தமான,ಶುದ್ಧ
518,schmutzig::A,அழக்கான,ಅಶುದ್ಧ
519,roh::A,கச்சா,ಹಸಿ
520,reif::A,பழுத்த,ಹಣ್ಣಾದ
521,lecker::A,சுவைமிக்க,ಗುಚಿಕರ
522,süß::A,இனிப்பான,ಸಿಹಿ
523,bitter::A,கசப்பான,ಕಹಿ
524,sauer::A,புளிப்பாக,ಹುಳಿಯಾದ
525,hell::A,பளபளப்பான,ಹೊಳೆಯುವ
526,dunkel::A,கருமையான,ಮಬ್ಬಾದ
527,schwarz::A,கருப்பு வண்ண,ಕಪ್ಪು
528,weiß::A,வெண்மையன,ಬಿಳಿಯ
529,rot::A,சிவப்பு,ಕೆಂಪು
530,gelb::A,மஞ்சள் வண்ணம்,ಹಳದಯ
531,blau::A,நீல வண்ண,ನೀಲ
532,grün::A,பச்சை வண்ண,ಕಾಯಾದ
533,grau::A,சாம்பல் நிற,ಬೂದುಬಣ್ಣದ
534,bunt::A,வண்ண மயமான,ವರ್ಣರಂಜಿತ
535,billig::A,மலிவான,ಅಗ್ಗ
536,teuer::A,விலை அதிகமான,ದುಬಾರಿಯಾದ
537,wertvoll::A,மதிப்புள்ள,ಅಮೂಲ್ಯ
538,blind::A,பார்வையற்ற,ಅಂಧ
539,taub::A,செவிடான,ಕಿವುಡಾದ
540,kräftig::A,வலிமையான,ಪ್ರಬಲ
541,stark::A,பலமான,ಶಕ್ತಿವಂತ
542,schwach::A,பலவீனமான,ದುರ್ಬಲ
543,fett::A,பருமனாக,ಕೊಬ್ಬಿದ
544,schlank::A,ஒல்லியான,ತೆಳ್ಳಗಿನ
545,hübsch::A,அழகிய,ಅಂದವಾದ
546,böse::A,கேடு விளைவிக்கும்,ಕೆಟ್ಟ
547,dumm::A,முட்டாள்தனமான,ಮಂದ
548,faul::A,சோம்பலான,ಆಲಸ
549,fleißig::A,ஊக்கந்தளராத,ಕಡಗುವ
550,geizig::A,கஞேசத்தனமான,ಜುಗ್ಗ
551,klug::A,சாதுரியமான,ಚತುರ
552,geschickt::A,திறமையள்ள,ದಕ್ಷ
553,lieb::A,அன்புக்குரிய,ಪ್ರಿಯ
554,lustig::A,களிப்புமிக்க,ಖುಷಿಯಾದ
555,sanft::A,சாதுவான,ಸೌಮ್ಯ
556,hungrig::A,பசியுடன்,ಹಸಿದ
557,krank::A,நோயுற்று,ಅಸ್ವಸ್ಥ
558,nackt::A,ஆடையற்ற,ನಗ್ನ
559,traurig::A,சோகமான,ದುಃಖಿತ
560,lebendig::A,பிழைப்பு,ಜೀವಂತ
561,gut::A,நல்ல,ಒಳ್ಳೆಯ
562,schlecht::A,கெட்ட,ದುಷ್ಟ
563,richtig::A,சரியான,ಸರಿ
564,schlimm::A,அருவருப்பான,ಅಸಹ್ಯ
565,wahr::A,உண்மையான,ನಿಜ
566,alt::A,பழைய,ಮುದಿ
567,neu::A,புதிய,ಹೊಸ
568,ehemalig::A,முன்நாள்,ಮಾಜೀ
569,alt[Lebewesen]::A,வயதான,ವೃದ್ಧ
570,jung::A,இளமையான,ಎಳ
571,arm::A,ஏழ்மையான,ಬಡ
572,reich::A,செல்வம் படைத்த,ಶ್ರೀಮಂತ
573,bekannt::A,பழக்கப்பட்ட,ಅಪ್ತ
574,berühmt::A,புகழ்பெற்ற,ಪ್ರಸಿದ್ಧ
575,fremd::A,அயல் நாட்டு,ಪರಕೀಯ
576,verschieden::A,வித்தியாசமான,ಬೇರೆ
577,nah::A,பக்கத்தில் உள்ள,ಹತ್ತಿರವಾದ
578,fern::A,தொலை தூரத்தில்,ದೂರದ
579,linker::A,மீந்திருக்கும்,ಎಡ
580,rechter::A,வலதுபக்கம்,ಬಲ
581,anderer::A,மற்ற,ಇತರ
582,erster::A,முதனமையான,ಪ್ರಥಮ
583,zweiter::A,இரண்டாவது,ದ್ವಿತೀಯ
584,dritter::A,மூன்றாவது,ಮೂರನೆಯಜಗತ್ತು
585,letzter::A,கடைசி,ಅಂತ್ಯ
586,allein::ADV,தனியாக,ಒಬ್ಬನೇ
587,auf einmal::ADV,தடீரென்று,ಒಡನೆ
588,zusammen::ADV,சேர்ந்து,ಒಟ್ಟಿಗೆ
589,lange::ADV,அதிக நோம்,ದೀರ್ಘ
590,plötzlich::ADV,தடீரென்று,ಅನಾಮತ್ತು
591,sofort::ADV,உடனடியாக,ಜಾಗ್ರತೆ
592,später::ADV,பிறகு,ತರುವಾಯ
593,jetzt::ADV,இப்பொழது,ಈಗ
594,heute::ADV,இன்று,ಇಂದು
595,morgen::ADV,நாளைக்கு,ನಾಳೆ
596,bald::ADV,சீக்கிரம்,ಬೇಗ
597,dann::ADV,அப்பொழுது,ಆಗ
598,gestern::ADV,நேற்று,ನಿನ್ನೆ
599,einst::ADV,ஒரே முறை,ಪೂರ್ವದಲ್ಲಿ
600,damals::ADV,அப்பொழுது,ಆಗ
601,danach::ADV,பிற்பாடு,ಆಮೇಲೆ
602,vorher::ADV,முன்பாக,ಮುಂಚೆ
603,zuerst::ADV,முதலில்,ಮೊದಲಿಗೆ
604,einmal::ADV,ஒரே முறை,ಒಮ್ಮೆ
605,manchmal::ADV,சில நேரங்களில்,ಆಗಾಗ
606,oft::ADV,அடிக்கடி,ಅನೇಕಸಲ
607,immer::ADV,எப்பொழுதும்,ಯಾವಾಗಲೂ
608,niemals::ADV,ஒருபோதும் இல்லை,ಯಾವಾಗಲೂ ಇಲ್ಲ
609,hier::ADV,இங்கே,ಇಲ್ಲಿ
610,hierhin::ADV,இவ்விடத்திற்கு,ಇತ್ತ
611,von hier::ADV,இனி,ಇಲ್ಲಿಂದ
612,dort::ADV,அங்கே,ಅಲ್ಲಿ
613,dorthin::ADV,அவ்விடத்திற்கு,ಅಲ್ಲಿಗೆ
614,geradeaus::ADV,முன்னாலிருக்கும்,ಸೀದಾ
615,vorwärts::ADV,முன்புறமாக,ಮುನ್ನೆಡೆವ
616,rückwärts::ADV,பின்னோக்கி,ಹಿಂದುಗಡೆಗೆ
617,zurück::ADV,பின்பக்கம்,ಹಿಂದಕ್ಕೆ
618,unten::ADV,கீழாக,ಕೆಳಗೆ
619,hinab::ADV,கீழ் நோக்கி,ಕೆಳಕ್ಕೆ
620,oben::ADV,மேலே,ಮೇಲೆ
621,hinauf::ADV,மேலே,ಮೇಲಕ್ಕೆ
622,überall::ADV,எல்லா இடத்திலும்,ಎಲ್ಲಸ್ಥಳಗಳು
623,nicht::ADV,இல்லை,ಇಲ್ಲ
624,nicht::ADV,இல்லை,ಅಲ್ಲ
625,ein wenig::ADV,கொஞ்சம்,ತುಸು
626,kaum::ADV,அரிதாக,ಕಠಿನವಾಗಿ
627,sehr::ADV,மிக்க,ಬಹು
628,so::ADV,மிகவும்,ಅಷ್ಟು
629,noch::ADV,இப்பொழுதும்,ಇನ್ನು
630,nur::ADV,மட்டும்,ಕೇವಲ
631,schon::ADV,ஏற்கனவே,ಆಗಲೇ
632,wieder::ADV,மறுபடியும்,ಪುನಃ
633,vergebens::ADV,வீண்,ನಿಷ್ಫಲವಾಗಿ
634,vor::PRP,முன்,ಮುಂದೆ
635,hinter::PRP,பின்பக்கம்,ಹಿಂದ
636,unter::PRP,கீழே,ಕೆಳ
637,durch::PRP,ஊடே,ನೇರವಾಗಿ
638,neben::PRP,அடுத்து,ಅಧರ ಬಲಿಕ
639,zwischen::PRP,இடையில்,ನಡುವೆ
640,wegen::PRP,ஏனெனில்,ಅಧಕ್ಕಗಿ
641,dies::PRN,இது,ಈ
642,das::PRN,அது,ಅದು
643,alles::PRN,ஒவ்வொன்றும்,ಎಲ್ಲ
644,ich::PRN,நான்,ನಾನು
645,du::PRN,நீ,ನೀನು
646,er::PRN,அவன்,ಅವನು
647,er::PRN,அவன்,ಇವನು
648,wir::PRN,நாம்,ನಾವು
649,wir::PRN,நாங்கள்,ನಾವು
650,ihr::PRN,நீங்கள்,ನೀವು
651,sie::PRN,அவர்கள்,ಅವರು
652,was::FPRN,என்ன,ಏನು
653,wer::FPRN,யார்,ಯಾರಿಗೆ
654,wo::FADV,எங்கே,ಎಲ್ಲಿ
655,wohin::FADV,எதற்கு,ಎಲ್ಲಿಗೆ
656,wie::FADV,எப்படி,ಹೇಗೆ
657,warum::FADV,ஏன்,ಏಕೆ
658,wieviel::FNUM,எவ்வளவு,ಎಷ್ಟು
659,eins::NUM,ஒன்று,ಒಂದು
660,zwei::NUM,இரண்டு,ಎರಡು
661,drei::NUM,மூன்று,ಮೂರು
662,vier::NUM,நான்கு,ನಾಲ್ಕು
663,fünf::NUM,ஐந்து,ಅಯ್ದು
664,sechs::NUM,ஆறு,ಆರು
665,sieben::NUM,ஏழு,ಏಳು
666,acht::NUM,எட்டு,ಎಂಟು
667,neun::NUM,ஒன்பது,ಒಂಭಬತ್ತು
668,zehn::NUM,பத்து,ಹತ್ತು
669,elf::NUM,பதினொன்று,ಹನ್ನೊಂದು
670,zwölf::NUM,பன்னிரண்டு,ಹನ್ನೆರಡು
671,zwanzig::NUM,இருபது,ಇಪ್ಪತ್ತು
672,dreißig::NUM,முப்பது,ಮೂವತ್ತು
673,vierzig::NUM,நாற்பது,ನಲವತ್ತು
674,fünfzig::NUM,ஐமபது,ಐವತ್ತು
675,sechzig::NUM,அறுபது,ಅರುವತ್ತು
676,siebzig::NUM,எழுபது,ಎಪ್ಪತ್ತು
677,achtzig::NUM,எண்பது,ಎಂಬತ್ತು
678,neunzig::NUM,தொன்னூறு,ತೊಂಬತ್ತು
679,hundert::NUM,நூறு,ನೂರು
680,tausend::NUM,ஆயிரம்,ಸಾವಿರ
681,und::CNJ,மற்றும்,ಮತ್ತು
682,oder::CNJ,அல்லது,ಅಥವಾ
683,stehen::V,நில்,ನಿಲ್ಲು
684,sitzen::V,உட்கார்,ಕುಳ್ಳಿರು
685,liegen::V,படு,ಮಲಗಿಕೊ
686,hängen::V,தொங்கச் செய்,ಇಳಿಯಬಿಡು
687,werden::V,ஆகு,ಆಗು
688,passieren::V,நிகழ்,ಆಗು
689,beginnen::V,ஆரம்பி,ಆರಂಭಿಸು
690,enden::V,முடி,ಕೊನೆಗಾಣು
691,wechseln::V,மாற்று,ಮಾರ್ಪಡಿಸು
692,aufgehen[Sonne]::V,உயர எழு,ಮೂಡು
693,untergehen[Sonne]::V,பொறுத்து,ಮುಳುಗು
694,scheinen[Sonne]::V,பிரகாசி,ಹೊಳೆ
695,donnern::V,இடி,ಗುಡುಗಾಗು
696,wehen::V,வீசு,ತೀಡು
697,strömen::V,பாயதல்,ಹರಿ
698,fließen::V,நீரோட்டம் போக்கில் போ,ಹರಿ
699,sich drehen::V,சுழல்,ಸುತ್ತು
700,schwanken::V,தள்ளாடு,ಓಲಾಡು
701,schwingen::V,ஆடு,ತೂಗು
702,fallen::V,விழு,ಉದುರು
703,brennen::V,எரி,ಉರಿ
704,rauchen::V,பகை பிடி,ಹೊಗೆಬಿಡು
705,regnen::V,மழை பெய்,ಸುರಿ
706,gefrieren::V,உறைந்துவிடு,ಹೆಪ್ಪುಗಟ್ಟು
707,tauen::V,உருகு,ಬೆಚ್ಚಗಾಗು
708,schmelzen::V,உருகு,ಕರಗು
709,trocknen::V,உலர்த்து,ಒಣಗು
710,sieden::V,கொதிக்க வை,ಕುದಿ
711,faulen::V,அழுகச் செய்,ಕೊಳೆ
712,verfaulen::V,அழுகச் செய்,ನಶಿಸು
713,reißen::V,திடீரென அறு,ಒಡೆ
714,versinken::V,மூழ்கு,ಮುಳುಗು
715,vergehen::V,கடந்துசெல்,ಸಾಗು
716,erscheinen::V,தோன்றச்,ತೋರು
717,verschwinden::V,மறைந்து போ,ಮಾಯವಾಗು
718,sinken::V,பதைவுறு,ಕುಸಿ
719,abnehmen::V,குறை,ತಗ್ಗು
720,zunehmen::V,உயர்த்து,ಬೆಳೆ
721,steigen::V,உயர எழு,ಉಬ್ಬು
722,wachsen::V,வளர்,ಬೆಳೆ
723,glänzen::V,மிளிர்,ಮಿರುಗು
724,funkeln::V,பிரகாசி,ಮಿನುಗು
725,lärmen::V,கொம்பு,ಶಬ್ದ ಮಾಡಲು
726,läuten::V,மணியொலியிசை,ಬಾರಿಸು
727,klingeln::V,மணி அடி,ಅನುರಣಿಸು
728,klirren::V,கிலுங்கு,ಕಿಣಿಕಿಣಿಸು
729,brausen::V,இரைதல்,ಅಬ್ಬರಿಸು
730,rauschen::V,சலசலப்பு,ಮರ್ಮರಗುಟ್ಟಿಸು
731,klingen::V,சிலம்புதல்,ಉಸಿರು
732,bellen::V,குரை,ಬಗುಳು
733,heulen::V,ஊளையிடு,ಅರಚು
734,blasen::V,ஊது,ಗಾಳಿ ಊದು
735,pfeifen::V,சீழ்க்கை எழப்பு,ಸಿಳ್ಳೆಯೂದು
736,schreien::V,கூச்சலிடு,ಕರೆ
737,stöhnen::V,வேதனை,ನರಳು
738,zittern::V,நடுங்கு,ನಡುಗು
739,leben::V,உயிருடனிரு,ಇರು
740,geboren werden::V,பிற,ಉಂಟಾಗು
741,atmen::V,சுவாசி,ಉಸಿರು
742,trinken::V,குடி,ಕುಡಿ
743,essen::V,சாப்பிடு,ತಿನ್ನು
744,schlucken::V,முழுங்கு,ನುಂಗು
745,müde werden::V,கையயர்தல்,ಬಳಲು
746,einschlafen::V,தூங்க,ನಿದ್ಧೆಹೋಗು
747,schlafen::V,தூங்கு,ನಿದ್ರಿಸು
748,aufwachen::V,எழுப்பு,ಏಳು
749,aufstehen::V,எழுந்திரு,ಏಳು
750,sich erholen::V,இளைப்பாறு,ಸುಧಾರಿಸು
751,krank werden::V,விழுதல்,ಬೇನೆಬೀಳು
752,krank sein::V,நருக்கலாயிருக்க,ಕೆಟ್ಟ ಎಂದು
753,schmerzen::V,நோவுறு,ಕಚ್ಚು
754,husten::V,இருமு,ಕೆಮ್ಮು
755,genesen::V,குணம் அடை,ಮತ್ತೆಹೊದಿಸು
756,sterben::V,மரணமடை,ಮೃತಪಡು
757,umkommen::V,நசி,ಹಾಳಾಗು
758,sich bewegen::V,நகர்த்து,ಚಲಿಸು
759,sich rühren::V,அசை,ಕದಲು
760,sich erheben::V,எழுந்து நில்,ಏಳು
761,sich setzen::V,உட்கார்,ಕೂರು
762,hinfallen::V,விழு,ಬೀಳು
763,laufen::V,நட,ನಡೆ
764,schreiten::V,கவடுவைத்தல்,ಮೆಲ್ಲಗೆ ನಡೆ
765,spazierengehen::V,உலவு,ವಿಹರಿಸು
766,eilen::V,விரைந்து,ಮುನ್ನುಗ್ಗು
767,sich beeilen::V,அவசரப்படுத்து,ಆತುರಪಡು
768,sausen::V,விரைந்து செல்,ಒಗೆ
769,rennen::V,ஓடு,ಓಡು
770,springen::V,குதி,ಜಿಗಿ
771,klettern::V,ஏறு,ಏರು
772,schaukeln::V,தள்ளாடு,ತೂಗು
773,kriechen::V,மெதுவாக நடந்து செல்,ತೆವಳು
774,schwimmen::V,நீந்து,ಈಜು
775,tauchen::V,மூழ்கி நீச்சலடி,ಕೆಳಗಿಳಿ
776,rudern::V,துடுப்புப் போடு,ಸಾಗಿಸು
777,fahren::V,ஓட்டு,ನಡೆಸು
778,fliegen::V,பற,ಹಾರು
779,gehen::V,போ,ಹೋಗು
780,weggehen::V,விலகிச் செல்,ಹೊರಡು
781,abfahren::V,புறப்பட்டுச் செல்,ತೆರಳು
782,anhalten::V,நின்றுவிடு,ನಿಲ್ಲು
783,hineingehen::V,மறையச் செய்,ಒಳಹೊಗು
784,eintreten::V,நுழை,ಒಳಹೊಗು
785,kommen::V,வா,ಬರು
786,ankommen::V,வநது சேர்,ಬರು
787,zurückkommen::V,திரும்பி வா,ಹಿಂದಿರುಗು
788,bleiben::V,இரு,ಇರು
789,warten::V,தாமதி,ಇರು
790,erwarten::V,எதிர்நோக்கு,ನಿರೀಕ್ಷಿಸು
791,suchen::V,தேடு,ಹುಡುಕು
792,finden::V,கண்டுபிடி,ಕಂಡುಕೊ
793,versuchen::V,முயற்சி செய்,ಪ್ರಯತ್ನಿಸು
794,vorbereiten::V,ஆயத்தம் செய்,ಸಿದ್ಧವಾಗು
795,lieben::V,அன்பு செலுத்து,ಪ್ರೀತಿಸು
796,mögen::V,விரும்பு,ಇಷ್ಟಪಡು
797,lachen::V,சிரி,ನಗು
798,rühren::V,இதயத்தைத் தொடு,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
799,weinen::V,அழு,ಅಳು
800,schimpfen::V,சாபமிடு,ಗೊಣಗು
801,sich ärgern::V,கோப்பபடு,ಗಣಗಾಡು
802,sich fürchten::V,பயப்படு,ನಡುಗು
803,fürchten::V,பயப்படுத்து,ಹೆದರು
804,fliehen::V,ஓடு,ಓಡಿಹೋಗು
805,flüchten::V,தப்பிவிடு,ಪಾರಾಗು
806,sehen::V,பார்,ಕಾಣು
807,anschauen::V,கூர்ந்து கவனி,ನೋಡು
808,ansehen::V,கவனி,ನಿರೀಕ್ಷಿಸು
809,hören::V,கேள்,ಕೇಳು
810,zuhören::V,சுவைத்துப் பார்,ಆಲಿಸು
811,probieren::V,ருசி,ರುಚಿ ನೋಡು
812,riechen::V,முகர்ந்து பார்,ಮೂಸು
813,fühlen::V,தொட்டுணர்,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
814,scheinen::V,காணப்படு,ತೋರು
815,zu sehen sein::V,தோன்றுதல்,ಕಾಣಿಸು
816,vernehmen::V,கேள்,ಕೇಳು
817,frieren::V,குதுகுதுகு,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
818,tun::V,செய்,ಮಾಡು
819,können::V,இயல்வது,ಮಾಡಬಲ್ಲ
820,wollen::V,விரும்பு,ಬಯಸು
821,anfangen::V,தொடங்கு,ಪ್ರಾರಂಭಿಸು
822,beenden::V,முடி,ನಿಲ್ಲಿಸು
823,aufhören::V,நிறுத்து,ಮುಗಿಸು
824,gelingen::V,வெற்றி,ಯಶಸ್ವಿಯಾಗು
825,geraten::V,ஏற்படுத்து,ಉತ್ಪತ್ತಿಮಾಡು
826,öffnen::V,திற,ತೆರೆ
827,schließen::V,மூடு,ಮುಚ್ಚು
828,stellen::V,வை,ಇಕ್ಕು
829,setzen::V,வை,ಇಡು
830,legen::V,பரப்பி வை,ಇಡು
831,berühren::V,பதி,ತಾಕು
832,verbinden::V,சேர்,ಕೂಡಿಸು
833,bedecken::V,உறைபோடு,ಮುಚ್ಚು
834,aufhängen::V,தொங்கவிடு,ತೂಗುಹಾಕು
835,anzünden::V,எரியூட்டு,ಹತ್ತಿಸು
836,aufheben::V,பொறுக்கி எடு,ಆಯಿ
837,zurücklassen::V,விட்டுச் செல்,ಬಿಡು
838,verlieren::V,இழ,ಕಳೆ
839,fallen lassen::V,அளவில் குறைவு,ಬೀಳಿಸು
840,machen::V,தயார்செய்,ಮಾಡು
841,herstellen::V,உற்பத்தி செய்,ತಯಾರಿಸು
842,bauen::V,கட்டு,ಕಟ್ಟು
843,reparieren::V,பழுது பார்,ಸರಿಪಡಿಸು
844,verbessern::V,மேம்படுத்து,ತಿದ್ದು
845,ändern::V,மாற்றி அமை,ಬದಲಾಯಿಸು
846,graben::V,குழி வெட்டு,ಅಗೆ
847,beugen::V,வனை,ಬಗ್ಗಿಸು
848,biegen::V,வனை,ಬಗ್ಗಿಸು
849,drehen::V,சுழல்,ತಿರುಗು
850,wenden::V,குடைகவிழு,ತಿರುಗು
851,umdrehen::V,சுற்றும் முற்றும் பார்,ತಿರುಗಿಸು
852,heben::V,தூக்கு,ಎತ್ತು
853,hochheben::V,தூக்கு,ಎತ್ತು
854,ergreifen::V,பறி,ಆಕ್ರಮಿಸು
855,halten::V,பிடித்துக் கொள்,ಹಿಡಿ
856,drücken::V,அழுத்து,ಒತ್ತು
857,schieben::V,தள்ளு,ನೂಕು
858,kratzen::V,கீறு,ತರಚಿಕೊಳ್ಳು
859,lecken::V,நக்கு,ನೆಕ್ಕು
860,beißen::V,கடி,ಕಚ್ಚು
861,abreißen::V,கிழி,ಹರಿ
862,abschneiden::V,வெட்டி எடு,ಕತ್ತರಿಸು
863,binden::V,கட்டு,ಕಟ್ಟು
864,stecken::V,பதிய வை,ಸಿಕ್ಕಿಸು
865,brechen::V,உடை,ಮುರಿ
866,klopfen::V,தட்டு,ತಟ್ಟು
867,hauen::V,அடி,ಹೊಡೆ
868,kleben::V,ஒட்டு,ಅಂಟಿಸು
869,reiben::V,தேய்,ಉಜ್ಜು
870,streichen::V,பரவச்செய்,ಹರಡು
871,schleifen::V,அரை,ಮಸೆ
872,schneiden::V,துண்டாக்கு,ಕತ್ತರಿಸು
873,rütteln::V,மெல்ல தள்ளு,ಕುಲುಕಿಸು
874,schütteln::V,குலுக்கு,ಅಲುಗಿಸು
875,schwenken::V,ஊஞ்சலாடு,ತೂಗಾಡು
876,schütten::V,ஊற்று,ಎರೆ
877,füllen::V,நிரப்பு,ತುಂಬಿಸು
878,einwickeln::V,சுற்று,ಹೊದಿಸು
879,tragen::V,எடுத்துச் செல்,ಹೊರು
880,schleppen::V,இழுத்துச் செல்,ಜಗ್ಗು
881,ziehen::V,இழு,ಎಳೆ
882,aufbewahren::V,வைத்துக் கொள்,ಇಟ್ಟುಕೊ
883,werfen::V,வீசி எறி,ಎಸೆ
884,fangen::V,பிடி,ಹಿಡಿ
885,packen::V,பிடித்துக்கொள்,ಸೆಳೆ
886,verstecken::V,மறை,ಮುಚ್ಚಿಡು
887,teilen::V,பாகங்களாகப் பிரி,ವಿಭಜಿಸು
888,schicken::V,அனுப்பு,ಕಳುಹಿಸು
889,bringen::V,கொண்டு வா,ತರು
890,hinzufügen::V,சேர்,ಕೂಡಿಸು
891,bekommen::V,பெறு,ಸಂಪಾದಿಸು
892,erhalten::V,பெறு,ಪಡೆ
893,nehmen::V,எடு,ಹಿಡಿ
894,wählen::V,தேர்ந்தெடு,ಆರಿಸು
895,auswählen::V,தேர்ல்தெடு,ಆಯಿ
896,bewahren::V,கெடாது பேணு,ರಕ್ಷಿಸಿಡು
897,behindern::V,தடங்கல் செய்,ಅಡ್ಡಿಮಾಡು
898,verderben::V,நாசமாக்கு,ಕೆಡಿಸು
899,beschädigen::V,சேதப்படுத்து,ಹಾಳುಮಾಡು
900,zerbrechen::V,உடை,ಮುರಿ
901,zerreißen::V,கிழி,ಸೀಳು
902,zerstören::V,அழி,ಅಳಿಸು
903,verbrennen::V,எரியூட்டு,ಸುಡು
904,geben::V,கொடு,ಕೊಡು
905,reichen::V,வழங்கு,ಕೊಡು
906,schenken::V,மொயத்தல்,ಅರ್ಪಿಸು
907,versprechen::V,உறுதியளி,ವಾಗ್ದಾನಮಾಡು
908,wünschen::V,ஆசைப்படு,ಬಯಸು
909,loben::V,புகழ்ச்சி கூறு,ಹೊಗಳು
910,küssen::V,முத்தமிடு,ಚುಂಬಿಸು
911,wiegen::V,ஆட்டுத்தல்,ತೂಗು
912,zudecken::V,உறைபோடு,ಹಾಸು
913,wecken::V,எழுப்பு,ಎಬ್ಬಿಸು
914,zeigen::V,காட்டு,ತೋರಿಸು
915,führen::V,வழிகாட்டி,ದಾರಿತೋರಿಸು
916,lehren::V,சொல்லிக் கொடு,ಕಲಿಸು
917,unterrichten::V,அறிவுரை கூறு,ಬೋಧಿಸು
918,aufziehen::V,வளர்,ಸಲಹು
919,leiten::V,அழைத்துச் செல்,ಮುಂದಾಳಾಗಿರು 
920,antreiben::V,தூண்டு,ಓಡಿಸು
921,lassen::V,விடு,ಮಾಡಲುಬಿಡು
922,einladen::V,அழை,ಆಹ್ವಾನಿಸು
923,vereinigen::V,ஒன்றாகச் சேர்,ಒಂದಾಗು
924,besuchen::V,வருகை புரி,ಭೇಟಿಯಾಗು
925,treffen::V,சந்தி,ಸಂಧಿಸು
926,sich versammeln::V,தொகுப்பு,ನೆರೆ
927,spielen::V,விளையாடு,ಆಡು
928,singen::V,பாடு,ಹಾಡು
929,tanzen::V,நடனமாடு,ಕುಣಿ
930,sich trennen::V,தனிப்படடுத்து,ಪ್ರತ್ಯೇಮಾಡು
931,verlassen::V,கைவிடு,ಕಳೆ
932,retten::V,காப்பாற்று,ರಕ್ಷಿಸು
933,bewachen::V,காவல் செய்,ಕಾಪಾಡು
934,schützen::V,பாதுகாப்பு செய்,ಸಂರಕ್ಷಿಸು
935,verteidigen::V,எதிர்த்து நில்,ಕಾಪಿಡು
936,sich schlagen::V,பூசலிடு,ಕಿತ್ತಾಟ
937,schießen::V,சுட்டுக் கொல்,ಎಸೆ
938,siegen::V,வெற்றி பெறு,ಗೆಲ್ಲು
939,ärgern::V,எரிச்சலூட்டு,ರೇಗಿಸು
940,schlagen::V,அடி,ಹೊಡೆ
941,treten::V,உதை,ಒದೆ
942,stechen::V,கொட்டு,ಚುಚ್ಚು
943,stoßen::V,நெருக்கு,ತಳ್ಳು
944,stehlen::V,திருடு,ಕದಿ
945,stören::V,தொல்லைகொடு,ಕತಕು
946,belästigen::V,தொல்லை கொடு,ತೊಂದರೆ
947,verbergen::V,மறை,ಮರೆಮಾಜು
948,täuschen::V,ஏமாற்று,ಠಕ್ಕಿಸು
949,betrügen::V,ஏமாற்று,ವಂಚಿಸು
950,töten::V,கொல்,ಕೊಲ್ಲು
951,wohnen::V,தங்கியிரு,ವಾಸಿಸು
952,arbeiten::V,வேலை செய்,ಕೆಲಸ ಮಾಡು
953,sammeln::V,ஒன்றுசேர்,ಸಂಚಯಿಸು
954,pflücken::V,கொய்து எடு,ಬಿಡಿಸು
955,jagen::V,வேட்டையாடு,ಬೇಟೆಯಾಡು
956,fischen::V,மீன் பிடி,ಮೀನು ಹಿಡಿ
957,fassen::V,பிடி,ಹಿಡಿ
958,hüten::V,காவல் செய்,ಗುಂಪುಸೇರಿಸು
959,treiben::V,ஓட்டு,ದಬ್ಬು
960,anbinden::V,கட்டு,ಬಿಗಿ
961,füttern::V,உணவளி,ಮೇಯಿಸು
962,melken::V,பால் கற,ಹಾಲು ಕರೆ
963,hacken::V,வெட்டி எடு,ತುಂಡರಿಸು
964,gießen::V,நீர்ப் பாய்ச்சு,ನೀರುಹಾಕು
965,reifen::V,பழு,ಕಳಿ
966,zubereiten::V,சமையல் செய்,ಅಡಿಗೆಮಾಡು
967,kochen::V,வேகவை,ಅಡು
968,backen::V,வெப்பத்தில் வாட்டு,ಬೇಯಿಸು
969,braten::V,பொரியச் செய்,ಕರಿ
970,umrühren::V,கலக்கு,ಕಲಕು
971,stricken::V,பின்னியிழை,ಹೆಣೆ
972,nähen::V,தையல் வேலை செய்,ಹೊಲಿ
973,färben::V,வண்ணம் பெறச் செய்,ಬಣ್ಣ ಹತ್ತು
974,reinigen::V,சுத்தம் செய்,ಸ್ವಚ್ಛಮಾಡು
975,waschen::V,கழுவு,ತೊಳೆ
976,abwischen::V,துடை,ಒರಸು
977,spülen::V,அலசு,ಗಲಬರಿಸು
978,fegen::V,பெறுக்கு,ಗುಡಿಸು
979,kehren::V,பெறுக்கு,ಗುಡಿಸು
980,baden::V,குளி,ಸ್ನಾನಮಾಡು
981,sich waschen::V,கழுவு,ತೊಳೆ
