,Concept_ID,ka,hy
682,wertvoll::A,ღირსიანი,թանկարժեք
683,blind::A,ბრმა,կույր
684,taub::A,ყრუ,խուլ
685,kräftig::A,ძალავანი,հզոր
686,stark::A,ძლიერი,ուժեղ
687,stark::A,ღონიერი,ուժեղ
688,schwach::A,სუსტი,տկար
689,schwach::A,სუსტი,թույլ
690,fett::A,სქელი,գեր
691,schlank::A,გამხდარი,նիհար
692,hübsch::A,ეშხიანი,գրավիչ
693,hübsch::A,ეშხიანი,սիրունիկ
694,hübsch::A,მშვენიერი,գրավիչ
695,hübsch::A,მშვენიერი,սիրունիկ
696,böse::A,ავი,չար
697,böse::A,ბოროტი,չար
698,dumm::A,ბოთე,հիմար
699,dumm::A,სულელი,հիմար
700,faul::A,ზანტი,ծույլ
701,faul::A,ზარმაცი,ծույլ
702,fleißig::A,ბეჯითი,ջանասեր
703,fleißig::A,ბეჯითი,փութաջան
704,fleißig::A,მუყაითი,ջանասեր
705,fleißig::A,მუყაითი,փութաջան
706,geizig::A,ძუნწი,ագահ
707,geizig::A,ძუნწი,կծծի
708,klug::A,ჭკვიანი,խելոք
709,klug::A,ჭკვიანი,ընդունակ
710,geschickt::A,მარჯვე,ճարտար
711,geschickt::A,გაწაფული,ճարտար
712,lieb::A,სატრფიალო,սիրելի
713,lustig::A,მხიარული,զվարթ
714,sanft::A,ალერსიანი,հեզ
715,sanft::A,გრძნობიერი,հեզ
716,hungrig::A,მშიერი,քաղցած
717,krank::A,სნეული,հիվանդ
718,krank::A,ავადმყოფი,հիվանդ
719,nackt::A,ტიტველი,մերկ
720,traurig::A,მწუხარე,տխուր
721,traurig::A,სევდიანი,տխուր
722,lebendig::A,ცოცხალი,կենդանի
723,gut::A,კარგი,լավ
724,schlecht::A,უხეირო,վատ
725,richtig::A,ნამდვილი,ձիշտ
726,schlimm::A,ცუდი,լղրճուկ
727,wahr::A,სწორი,ճիշտ
728,wahr::A,სწორი,իրական
729,wahr::A,ჭეშმარიტი,ճիշտ
730,wahr::A,ჭეშმარიტი,իրական
731,alt::A,ძველი,հին
732,neu::A,ახალი,նոր
733,ehemalig::A,ყოფილი,նախկին
734,alt[Lebewesen]::A,ბებერი,ծեր
735,alt[Lebewesen]::A,ბებერი,պառավ
736,jung::A,ნორჩი,մատաղ
737,jung::A,ახალგაზრდა,մատաղ
738,arm::A,ღარიბი,աղքատ
739,reich::A,მდიდარი,հարուստ
740,bekannt::A,ცნობილი,ծանոթ
741,berühmt::A,გამოჩენილი,հայտնի
742,berühmt::A,გამოჩენილი,հռչակավոր
743,fremd::A,უცხო,օտար
744,fremd::A,გარეშე,օտար
745,verschieden::A,სხვაგვარი,տարբեր
746,nah::A,ახლო,մոտ
747,nah::A,ახლო,մերձ
748,fern::A,შორი,հեռավոր
749,fern::A,შორეული,հեռավոր
750,linker::A,მარცხენა,ձախ
751,rechter::A,მარჯვენა,աջ
752,anderer::A,სხვა,այլ
753,anderer::A,სხვა,ուրիշ
754,erster::A,პირველი,առաջին
755,zweiter::A,მეორე,երկրորդ
756,dritter::A,მესამე,երրորդ
757,letzter::A,ბოლო,վերջին
758,letzter::A,უკანასკნელი,վերջին
759,allein::ADV,მარტო,միայնակ
760,auf einmal::ADV,ერთდროულად,միասնաբար
761,zusammen::ADV,ერთად,միասին
762,zusammen::ADV,ერთად,իրար հետ
763,lange::ADV,დიდხანს,երկար ժամանակ
764,plötzlich::ADV,მოულოდნელად,հանկարծ
765,sofort::ADV,ახლავე,իսկույն
766,später::ADV,მოგვიანებით,ավելի ուշ
767,später::ADV,მოგვიანებით,հետո
768,jetzt::ADV,ახლა,այժմ
769,heute::ADV,დღეს,այսօր
770,morgen::ADV,ხვალ,վաղը
771,bald::ADV,მალე,շուտով
772,dann::ADV,მერე,ապա
773,dann::ADV,მერე,հետո
774,gestern::ADV,გუშინ,երեկ
775,einst::ADV,ოდესღაც,հին ատեն
776,damals::ADV,მაშინ,ատէնին
777,danach::ADV,მერმე,ապա
778,danach::ADV,მერმე,այն ժամանակ
779,danach::ADV,შემდეგ,ապա
780,danach::ADV,შემდეგ,այն ժամանակ
781,vorher::ADV,ადრე,առաջ
782,vorher::ADV,წინათ,առաջ
783,zuerst::ADV,ჯერ,նախ
784,einmal::ADV,ერთხელ,մի անգամ
785,manchmal::ADV,ხან,երբեմն
786,manchmal::ADV,ზოგჯერ,երբեմն
787,oft::ADV,ხშირად,հաճախ
788,immer::ADV,მუდამ,միշտ
789,immer::ADV,ყოველთვის,միշտ
790,niemals::ADV,არასდროს,երբեք
791,hier::ADV,აქ,այստեղ
792,hierhin::ADV,აქეთ,այստեղ
793,von hier::ADV,აქედან,այդտեղից
794,dort::ADV,იქ,այնտեղ
795,dorthin::ADV,იქით,այնտեղ
796,geradeaus::ADV,პირდაპირ,ուղիղ
797,vorwärts::ADV,წინ,առաջ
798,rückwärts::ADV,უკან,դեպի ետ
799,zurück::ADV,უკანვე,ետ
800,unten::ADV,დაბლა,ներքեւում
801,unten::ADV,ქვევით,ներքեւում
802,hinab::ADV,ძირს,ներքեւ
803,oben::ADV,ზემოთ,վերեւում
804,hinauf::ADV,ზევით,վերեւ
805,überall::ADV,ყველგან,ամենուր
806,nicht::ADV,არ,չէ
807,ein wenig::ADV,ცოტა,մի քիչ
808,kaum::ADV,ძლივს,հազիվ
809,sehr::ADV,მეტად,շատ
810,sehr::ADV,ძალიან,շատ
811,so::ADV,ისე,այդպես
812,noch::ADV,ჯერ,դեռ
813,nur::ADV,მხოლოდ,միայն
814,schon::ADV,უკვე,արդեն
815,wieder::ADV,ისევ,նորից
816,wieder::ADV,ისევ,դարձյալ
817,wieder::ADV,კიდევ,նորից
818,wieder::ADV,კიდევ,դարձյալ
819,vergebens::ADV,ამაოდ,իզուր
820,vergebens::ADV,ტყუილად,իզուր
821,vor::PRP,წინ,դիմացը
822,hinter::PRP,უკან,ետեւը
823,hinter::PRP,მიღმა,ետեւը
824,unter::PRP,ქვეშ,տակ
825,unter::PRP,ქვევით,տակ
826,durch::PRP,გავლით,միջով
827,neben::PRP,გვერდით,քովը
828,zwischen::PRP,შუა,միջեւ
829,zwischen::PRP,შორის,միջեւ
830,wegen::PRP,გამო,պատճառով
831,wegen::PRP,გამო,շնորհից
832,wegen::PRP,შედეგად,պատճառով
833,wegen::PRP,შედეგად,շնորհից
834,dies::PRN,ეს,սա
835,dies::PRN,ეს,այս
836,das::PRN,ეგ,դա
837,das::PRN,ეგ,այդ
838,alles::PRN,ყველაფერი,ամեն ինչ
839,ich::PRN,მე,ես
840,du::PRN,შენ,դու
841,er::PRN,ის,նա
842,er::PRN,იგი,նա
843,wir::PRN,ჩვენ,մենք
844,ihr::PRN,თქვენ,դուք
845,sie::PRN,ისინი,նրանք
846,was::FPRN,რა,ինչ
847,wer::FPRN,ვინ,ով
848,wo::FADV,სად,ուր
849,wo::FADV,სად,որտեղ
850,wohin::FADV,საით,դեպի ուր
851,wie::FADV,როგორ,ինչպես
852,warum::FADV,რაზე,ինչու
853,warum::FADV,რატომ,ինչու
854,wieviel::FNUM,რამდენი,որչափ
855,eins::NUM,ერთი,մեկ
856,zwei::NUM,ორი,երկու
857,drei::NUM,სამი,երեք
858,vier::NUM,ოთხი,չորս
859,fünf::NUM,ხუთი,հինգ
860,sechs::NUM,ექვსი,վեց
861,sieben::NUM,შვიდი,յոթ
862,acht::NUM,რვა,ութ
863,neun::NUM,ცხრა,ինը
864,zehn::NUM,ათი,տասը
865,elf::NUM,თერთმეტი,տասնմեկ
866,zwölf::NUM,თორმეტი,տասներկու
867,zwanzig::NUM,ოცი,քսան
868,dreißig::NUM,ოცდაათი,երեսուն
869,vierzig::NUM,ორმოცი,քառասուն
870,fünfzig::NUM,ორმოცდაათი,հիսուն
871,sechzig::NUM,სამოცი,վաթսուն
872,siebzig::NUM,სამოცდაათი,յոթանասուն
873,achtzig::NUM,ოთხმოცი,ութսուն
874,neunzig::NUM,ოთხმოცდაათი,իննսուն
875,hundert::NUM,ასი,հարյուր
876,tausend::NUM,ათასი,հազար
877,und::CNJ,და,ու
878,oder::CNJ,ან,կամ
879,stehen::V,დგას,կանգնել
880,sitzen::V,ზის,նստել
881,liegen::V,აწევს,ստել
882,hängen::V,კიდია,կախվել
883,werden::V,გახდება,դառնալ
884,passieren::V,მოხდება,պատահել
885,beginnen::V,იწყება,սկսվել
886,enden::V,გათავდება,վերջանալ
887,wechseln::V,იცვლება,փոխվել
888,aufgehen[Sonne]::V,ამოდის,բարձրանալ
889,aufgehen[Sonne]::V,ამოდის,ելնել 
890,untergehen[Sonne]::V,ჩადის,մտնել
891,scheinen[Sonne]::V,ანათებს,շողալ
892,scheinen[Sonne]::V,ანათებს,փայլել
893,donnern::V,ქუხს,որոտալ
894,wehen::V,ქრის,փչել
895,wehen::V,დაუბერავს,փչել
896,strömen::V,იღვრება,հոսել
897,fließen::V,დის,հոսել
898,fließen::V,მიედინება,հոսել
899,sich drehen::V,ტრიალებს,պտտվել
900,schwanken::V,ირხევა,տատանվել
901,schwingen::V,ირხევა,ճոճվել
902,fallen::V,დავარდება,ընկնել
903,brennen::V,იწვის,այրվել
904,rauchen::V,ბოლავს,ծխել
905,rauchen::V,აბოლებს,ծխել
906,regnen::V,წვიმს,անձրեւ գալ
907,gefrieren::V,იყინება,սառչել
908,tauen::V,დნება,լկիլ
909,schmelzen::V,დნება,հալիլ
910,trocknen::V,გაშრება,չորանալ
911,sieden::V,დუღს,եռալ
912,faulen::V,ლპება,փտել
913,verfaulen::V,ლპება,նեխել
914,reißen::V,დაიხევა,պատռվել
915,reißen::V,დაიხევა,ճղվել
916,versinken::V,ეფლობა,սուզվել
917,versinken::V,ჩაიძირება,սուզվել
918,vergehen::V,გადის,անցնել 
919,erscheinen::V,გამოჩნდება,հայտնվել
920,erscheinen::V,გამოჩნდება,երեւալ
921,verschwinden::V,გააქრება,անհետանալ
922,verschwinden::V,დაიკარგება,անհետանալ
923,sinken::V,დაიწევს,ընկնել
924,abnehmen::V,შემცირდება,փոքրանալ
925,zunehmen::V,გასუქდება,մեծանալ
926,steigen::V,მოიმატებს,բարձրանալ
927,wachsen::V,იზრდება,աճել
928,wachsen::V,მრავლდება,աճել
929,glänzen::V,ბრწყინავს,նշուլել
930,glänzen::V,ბრწყინავს,փայլիլ
931,funkeln::V,კაშკაშებს,փայլատակել
932,lärmen::V,ხმაურობს,աղմուկ հանել
933,läuten::V,დარეკავს,զնգալ
934,klingeln::V,დარეკავს,զնգալ
935,klirren::V,დააწკარუნებს,զնգզնգալ
936,brausen::V,ბობოქრობს,մոլեգնել
937,rauschen::V,შრიალებს,սոսափել
938,klingen::V,ხმას გამოსცემს,հնչել
939,bellen::V,უყეფს,հաչել
940,heulen::V,ღმუის,ոռնալ 
941,blasen::V,დაუბერავს,փչել 
942,pfeifen::V,უსტვენს,սուլել
943,schreien::V,ყვირის,գոռալ 
944,stöhnen::V,კვნესის,տնքալ
945,zittern::V,აძაგძაგებს,դողալ
946,leben::V,ცოცხლობს,ապրել
947,geboren werden::V,იშვება,ծնվել
948,geboren werden::V,იბადება,ծնվել
949,atmen::V,სუნთქავს,շնչել
950,trinken::V,სვამს,խմել
951,trinken::V,დალევს,խմել
952,essen::V,შეჭამს,ուտել
953,schlucken::V,ყლაპავს,կլանել
954,schlucken::V,ყლაპავს,կուլ տալ
955,müde werden::V,დაიქანცება,հոգնել
956,einschlafen::V,დაიძინებს,քուն մտնել
957,schlafen::V,სძინავს,քնել
958,aufwachen::V,გაიღვიძებს,արթննալ
959,aufstehen::V,ადგება,ելլել
960,sich erholen::V,დაისვენებს,հանգստանալ
961,krank werden::V,ავად გახდება,հիւանդանալ
962,krank sein::V,ავადმყოფობს,հիվանդ լինել
963,schmerzen::V,სტკივა,ցավել
964,husten::V,ახველებს,հազալ
965,genesen::V,მორჩება,ապաքինվել
966,sterben::V,კვდება,մեռնել
967,sterben::V,კვდება,վախճանվել
968,umkommen::V,დაიღუპება,կործանվել
969,sich bewegen::V,იძვრის,ընթանալ
970,sich bewegen::V,მოძრაობს,ընթանալ
971,sich rühren::V,გაინძრევა,շարժվել
972,sich erheben::V,ადგება,կանգնել
973,sich erheben::V,ადგება,վեր կենալ
974,sich setzen::V,დაჯდება,նստել
975,hinfallen::V,დაეცემა,ընկնել
976,laufen::V,დადის,քայլել
977,schreiten::V,აბიჯებს,ճեմել
978,spazierengehen::V,დასეირნობს,շրջագայել
979,eilen::V,მიიჩქარის,շտապել
980,sich beeilen::V,აჩქარდება,շտապել 
981,sausen::V,მიქრის,սլանալ
982,rennen::V,დარბის,վազել
983,springen::V,ხტის,ցատկել
984,klettern::V,ძვრება,մագլցել
985,schaukeln::V,ქანაობს,ճոճվել
986,schaukeln::V,ქანაობს,օրորվել
987,kriechen::V,დაბობღავს,սողալ
988,schwimmen::V,ცურავს,լողալ
989,tauchen::V,ჩაიძირება,սուզվել
990,rudern::V,ნიჩაბს უსვამს,թիավարել
991,fahren::V,დადის,ընթանալ
992,fahren::V,მგზავრობს,ընթանալ
993,fliegen::V,იფრენს,թռչել
994,fliegen::V,გაფრინდება,թռչել
995,gehen::V,მიდის,գնալ
996,weggehen::V,წამოდის,հեռանալ
997,abfahren::V,მიემგზავრება,ճանապարհվել
998,anhalten::V,ჩერდება,կանգնել
999,hineingehen::V,შედის,մտնել
1000,eintreten::V,შედის,մտնել
1001,kommen::V,მოდის,գալ
1002,ankommen::V,ჩადის,ժամանել
1003,zurückkommen::V,დაბრუნდება,վերադառնալ
1004,bleiben::V,დარჩება,մնալ
1005,warten::V,ელოდება,սպասել
1006,erwarten::V,ელის,սպասել
1007,erwarten::V,დაიცდის,սպասել
1008,suchen::V,ეძებს,որոնել
1009,suchen::V,მოძებნის,որոնել
1010,finden::V,მიაგნებს,գտնել
1011,finden::V,გამოძებნის,գտնել
1012,versuchen::V,ცდის,փորձել
1013,versuchen::V,ცდილობს,փորձել
1014,vorbereiten::V,მოამზადებს,պատրաստել
1015,lieben::V,უყვარს,սիրել
1016,mögen::V,ეტრფის,հավանել
1017,mögen::V,ეტრფის,սիրել
1018,lachen::V,იცინის,ծիծաղել
1019,rühren::V,გულს აუჩუყებს,հուզել
1020,weinen::V,ტირის,լալ
1021,schimpfen::V,შეიგინება,տրտնջալ
1022,schimpfen::V,შეიგინება,քրթմնջել
1023,sich ärgern::V,გაბრაზობს,զայրանալ
1024,sich fürchten::V,შიშობს,վախնալ
1025,fürchten::V,ფრთხილობს,վախենալ
1026,fliehen::V,გაიქცევა,փախչել
1027,flüchten::V,გაიქცევა,փախչել
1028,sehen::V,ხედავს,տեսնել
1029,anschauen::V,ნახავს,դիտել
1030,ansehen::V,უყურებს,նայել
1031,hören::V,ისმენს,լսել
1032,zuhören::V,მოისმენს,ունկնդրել
1033,probieren::V,გასინჯავს,համը տեսել
1034,riechen::V,ყნოსავს,հոտ առնել
1035,fühlen::V,გრძნობს,զգալ
1036,scheinen::V,ეჩვენება,երեւալ
1037,zu sehen sein::V,მოჩანს,երեւալ
1038,vernehmen::V,გაიგებს,իմանալ 
1039,frieren::V,იყინება,մրսել
1040,tun::V,აკეთებს,անել
1041,können::V,შეიძლება,կարողանալ
1042,wollen::V,უნდა,ուզել
1043,wollen::V,უნდა,ցանկանալ
1044,anfangen::V,დაიწყებს,սկսել
1045,beenden::V,ამთავრებს,վերջացնել
1046,aufhören::V,შეწყვეტს,դադարել
1047,gelingen::V,მოახერხებს,հաջողվել
1048,gelingen::V,მოახერხებს,գլուխ գալ
1049,geraten::V,გამოდის,ստացվել
1050,öffnen::V,გახსნის,բաց անել
1051,schließen::V,ხურავს,փակել 
1052,schließen::V,დაკეტავს,փակել 
1053,stellen::V,დადგამს,դնել
1054,setzen::V,დასვამს,նստեցնել
1055,legen::V,დადებს,դնել
1056,berühren::V,შეახებს,դիպչել
1057,berühren::V,შეახებს,շոշափել
1058,berühren::V,მიაკარებს,դիպչել
1059,berühren::V,მიაკარებს,շոշափել
1060,verbinden::V,შეაერთებს,շաղկապել
1061,bedecken::V,გადააფარებს,ծածկել
1062,aufhängen::V,დაკიდებს,կախել
1063,anzünden::V,დაანთებს,վառել
1064,anzünden::V,მოუკიდებს,վառել
1065,aufheben::V,აიღებს,վերցնել
1066,aufheben::V,აიყვანს,վերցնել
1067,zurücklassen::V,დატოვებს,թողնել
1068,verlieren::V,დაკარგავს,կորցնել
1069,fallen lassen::V,გაუვარდება,գցել
1070,machen::V,გააკეთებს,անել
1071,machen::V,გამოიწვევს,անել
1072,herstellen::V,დაამზადებს,արտադրել
1073,bauen::V,ააშენებს,կառուցել
1074,reparieren::V,შეაკეთებს,նորոգել
1075,reparieren::V,გაარემონტებს,նորոգել
1076,verbessern::V,გამოაკეთებს,բարելավել
1077,verbessern::V,გააუმჯობესებს,բարելավել
1078,ändern::V,შეცვლის,փոխել
1079,graben::V,თხრის,փորել
1080,beugen::V,ხრის,ծռել
1081,biegen::V,გაღუნავს,թեքել
1082,drehen::V,ატრიალებს,ոլորել
1083,wenden::V,მოაბრუნებს,պտտել
1084,umdrehen::V,შეატრიალებს,շրջել
1085,heben::V,ასწევს,բարձրացնել
1086,hochheben::V,აიყვანს,բարձրացնել
1087,ergreifen::V,სტაცებს,վարակվել
1088,halten::V,უჭირავს,բռնել
1089,drücken::V,დააწვება,ճնշել
1090,schieben::V,მისწევს,հրել
1091,kratzen::V,მოფხანს,քերել
1092,lecken::V,ლოკავს,լիզել
1093,beißen::V,უკბენს,կծել
1094,abreißen::V,გლეჯს,պոկել
1095,abreißen::V,მოწყვეტს,պոկել
1096,abschneiden::V,გაჭრის,կտրել 
1097,binden::V,შეკრავს,կապել
1098,binden::V,გადააბამს,կապել
1099,stecken::V,ჩაასობს,խրել
1100,brechen::V,მოიტეხს,կոտրել 
1101,klopfen::V,აკაკუნებს,թակել
1102,hauen::V,ლეწავს,ծեծել
1103,kleben::V,წებავს,կպցնել
1104,kleben::V,დააწებებს,կպցնել
1105,reiben::V,დაზელს,շփել
1106,streichen::V,უსვამს,վրան քսել
1107,schleifen::V,ლესავს,սրել 
1108,schneiden::V,გაჭრის,կտրել
1109,rütteln::V,არხევს,ցնցել
1110,schütteln::V,არყევს,թափահարել
1111,schütteln::V,ანძრევს,թափահարել
1112,schwenken::V,აქნევს,ճոճել
1113,schütten::V,ღვრის,լցնել
1114,schütten::V,დააქცევს,լցնել
1115,füllen::V,გაავსებს,լիքը լցնել
1116,einwickeln::V,შეახვევს,փաթաթել
1117,tragen::V,მიიტანს,կրել
1118,tragen::V,მიიტანს,տանել
1119,schleppen::V,მიათრევს,քաշել
1120,ziehen::V,წევს,ձգել
1121,ziehen::V,წევს,քաշել
1122,ziehen::V,ათრევს,ձգել
1123,ziehen::V,ათრევს,քաշել
1124,aufbewahren::V,შეინახავს,պահել 
1125,werfen::V,ისვრის,նետել
1126,fangen::V,დაიჭერს,
1127,packen::V,სტაცებს,հափշտակել
1128,verstecken::V,მალავს,ծածկել
1129,teilen::V,დაყოფს,բաժանել
1130,schicken::V,გაგზავნის,ուղարկել
1131,bringen::V,მოიტანს,բերել
1132,hinzufügen::V,დაამატებს,ավելացնել
1133,bekommen::V,ამოიღებს,հայթայթել
1134,erhalten::V,იღებს,ստանալ
1135,nehmen::V,აიღებს,վերցնել
1136,wählen::V,გადაარჩევს,ընտրել
1137,auswählen::V,ამოარჩევს,գերադասել
1138,bewahren::V,ინარჩუნებს,պահպանել
1139,behindern::V,აბრკოლებს,խոչընդոտել
1140,behindern::V,გააძნელებს,խոչընդոտել
1141,verderben::V,გააფუჭებს,փչացնել
1142,beschädigen::V,დააზიანებს,վնասել
1143,zerbrechen::V,დაამტვრევს,ջարդել
1144,zerbrechen::V,დაამტვრევს,կոտրել
1145,zerreißen::V,გახევს,պատռել
1146,zerstören::V,მოსპობს,քանդել
1147,zerstören::V,დაანგრევს,քանդել
1148,verbrennen::V,დაწვავს,այրել
1149,geben::V,აძლევს,տալ
1150,reichen::V,მიაწოდებს,հանձնել
1151,schenken::V,აჩუქებს,նվիրել
1152,versprechen::V,აღუთქვამს,խոստանալ
1153,wünschen::V,უსურვებს,մաղթել
1154,loben::V,აქებს,գովել
1155,loben::V,ამკობს,գովել
1156,küssen::V,აკოცებს,համբուրել
1157,wiegen::V,არხევს,օրորել
1158,zudecken::V,გადახურავს,վրան գցել
1159,wecken::V,გააღვიძებს,զարթնեցնել
1160,zeigen::V,დაანახვებს,ցույց տալ
1161,führen::V,მიჰყავს,ուղեկցել
1162,lehren::V,ასწავლის,սովորեցնել
1163,unterrichten::V,ასწავლის,ավանդել
1164,aufziehen::V,აღზრდის,դաստիարակել
1165,leiten::V,აწარმოებს,ղեկավարել
1166,leiten::V,აწარმოებს,կառավարել
1167,leiten::V,ხელმძღვანელობს,ղեկավարել
1168,leiten::V,ხელმძღვანელობს,կառավարել
1169,antreiben::V,დააჩქარებს,շտապեցնել
1170,lassen::V,ა--ინებს,ստիպել
1171,einladen::V,მოიპატიჟებს,հրավիրել
1172,vereinigen::V,შეაერთებს,միացնել
1173,besuchen::V,სანახავად მიდის,այցելել
1174,treffen::V,შეხვდება,հանդիպել
1175,sich versammeln::V,შეიკრიბება,հավաքվել
1176,spielen::V,ეთამაშება,խաղալ
1177,singen::V,მღერის,երգել
1178,tanzen::V,ცეკვავს,պարել
1179,sich trennen::V,მოშორდება,ցրվել
1180,verlassen::V,მიატოვებს,լքել
1181,retten::V,იხსნის,փրկել
1182,retten::V,გადაარჩენს,փրկել
1183,bewachen::V,დარაჯობს,պահել
1184,bewachen::V,უთვალთვალებს,պահել
1185,schützen::V,დაიფარავს,պաշտպանել
1186,verteidigen::V,დაიცავს,պաշտպանել
1187,sich schlagen::V,იჩხუბებს,կռվել
1188,schießen::V,ისვრის,կրակել
1189,siegen::V,გაიმარჯვებს,հաղթել
1190,ärgern::V,აჯავრებს,ձանձրացնել
1191,schlagen::V,ცემს,խփել
1192,treten::V,პანღურს ამოჰკრავს,քացի տալ
1193,stechen::V,სჩხვლეტს,խայթել
1194,stoßen::V,დაეჯახება,մղել
1195,stehlen::V,ქურდობს,գողանալ
1196,stehlen::V,მოიპარავს,գողանալ
1197,stören::V,შეაწუხებს,խանգարել
1198,belästigen::V,მობეზრდება,անհանգստացնել
1199,verbergen::V,დამალავს,թաքցնել
1200,täuschen::V,შეცდებს,խաբել
1201,betrügen::V,მოატყუებს,խաբել
1202,töten::V,მოკლავს,սպանել 
1203,wohnen::V,ცხოვრობს,բնակվել
1204,wohnen::V,ბინადრობს,բնակվել
1205,arbeiten::V,მუშაობს,աշխատել
1206,sammeln::V,შეკრებს,հավաքել
1207,pflücken::V,კრეფს,քաղել
1208,jagen::V,ნადირობს,որս անել
1209,fischen::V,თევზაობს,ձուկ բռնել
1210,fassen::V,დააჭერს,բռնել
1211,hüten::V,მწყემსავს,արածեցնել
1212,treiben::V,მიერეკება,հովուել
1213,anbinden::V,მიაბამს,չուանել
1214,füttern::V,აჭმევს,կերակրել
1215,melken::V,წველის,կթել
1216,hacken::V,კეპავს,կոտորել
1217,gießen::V,რწყავს,ջրել
1218,reifen::V,მწიფდება,հասունանալ 
1219,zubereiten::V,მოამზადებს,պատրաստել
1220,kochen::V,მოხარშავს,եփել
1221,backen::V,გამოაცხობს,թխել
1222,braten::V,შეწვავს,տապակել
1223,umrühren::V,შეურევს,խառնել
1224,umrühren::V,გათქვეფს,խառնել
1225,stricken::V,ქსოვს,գործել
1226,nähen::V,გაკერავს,կարել
1227,färben::V,შეღებავს,ներկել
1228,reinigen::V,გაწმენდს,մաքրել
1229,reinigen::V,გასუფთავებს,մաքրել
1230,waschen::V,გარეცხავს,լվանալ
1231,abwischen::V,წაშლის,սրբել
1232,spülen::V,გაავლებს,ողողել
1233,spülen::V,გაავლებს,պարզաջրել
1234,fegen::V,დაბლანდავს,ավլել
1235,kehren::V,დაგვის,ավլել
1236,baden::V,ბანაობს,լողանալ
1237,sich waschen::V,იბანება,լվացվել
1238,ausziehen::V,გაიხდის,հանել
1239,anziehen::V,ჩაიცვამს,հագնել
1240,sich anziehen::V,ჩაიცვამს,հագնվել
1241,kämmen::V,დავარცხნის,սանրել
1242,schmücken::V,მორთავს,զարդարել
1243,sagen::V,იტყვის,ասել
1244,sprechen::V,ლაპარაკობს,խոսել
1245,reden::V,საუბრობს,զրուցել
1246,sich unterhalten::V,ბაასობს,խոսակցել
1247,sich unterhalten::V,მუსაიფობს,խոսակցել
1248,fragen::V,ჰკითხავს,հարցնել
1249,bitten::V,სთხოვს,խնդրել
1250,erzählen::V,მოუთხრობს,պատմել
1251,mitteilen::V,აუწყებს,հաղորդել
1252,mitteilen::V,აცნობებს,հաղորդել
1253,nennen::V,უწოდებს,անվանել
1254,rufen::V,დაუძახებს,կանչել
1255,prahlen::V,ტრაბახობს,պարծենալ
1256,übersetzen::V,გადათარგმნის,թարգմանել
1257,denken::V,ფიქრობს,մտածել
1258,denken::V,აზროვნებს,մտածել
1259,glauben::V,სჯერა,հավատալ
1260,bemerken::V,შენიშვნავს,նկատել
1261,erkennen::V,გამოიცნობს,ճանաչել
1262,begreifen::V,გაიგებს,հասկանալ
1263,verstehen::V,გაიგონებს,ըմբռնել
1264,lernen::V,ისწავლის,սովորել
1265,wissen::V,ეცოდინება,իմանալ
1266,sich erinnern an::V,მოიგონებს,հիշել
1267,sich erinnern an::V,მოიგონებს,մտաբերել
1268,sich erinnern an::V,გაიხსენებს,հիշել
1269,sich erinnern an::V,გაიხსენებს,մտաբերել
1270,vergessen::V,ივიწყებს,մոռանալ
1271,messen::V,ზომავს,չափել
1272,zählen::V,ითვლის,թվել
1273,zählen::V,ითვლის,հաշվել
1274,rechnen::V,გაიანგარიშებს,հաշվել
1275,rechnen::V,გაიანგარიშებს,հաշվարկել
1276,lesen::V,კითხულობს,կարդալ
1277,malen::V,ხატავს,նկարել
1278,zeichnen::V,ხაზავს,գծել
1279,schreiben::V,დაწერს,գրել
1280,besitzen::V,ექნება,ունենալ
1281,besitzen::V,ექნება,տեր լինել
1282,kaufen::V,ყიდულობს,գնել
1283,verkaufen::V,გაყიდის,վաճառել
1284,bezahlen::V,გადაიხდის,վճարել
1285,zahlen::V,გადაიხდის,վճարել
1286,beherrschen::V,ფლობს,ղեկավարել
1287,ertragen::V,მოითმენს,դիմանալ
