,Concept_ID,mn,ga
793,nass::A,нойтон,fliuch
794,trocken::A,хатсан,tirim
795,voll::A,дүүрэн,lán
796,leer::A,хоосон,folamh
797,offen::A,онгорхой,oscailte
798,geschlossen::A,битүү,dúnta
799,geschlossen::A,битүү,druidte
800,geschlossen::A,хаалтай,dúnta
801,geschlossen::A,хаалтай,druidte
802,sauber::A,цэвэр,glan
803,sauber::A,хиргүй,glan
804,schmutzig::A,бохир,salach
805,schmutzig::A,хиртэй,salach
806,roh::A,түүхий,amh
807,reif::A,болсон,aibí
808,lecker::A,амттай,blasta
809,süß::A,амттай,milis
810,süß::A,чихэрлэг,milis
811,bitter::A,гашуун,searbh
812,sauer::A,эсгэлэн,géar
813,sauer::A,эсгэлэн,searbh
814,hell::A,гэгээн,geal
815,hell::A,гэгээн,soilseach
816,hell::A,гэрэлтэй,geal
817,hell::A,гэрэлтэй,soilseach
818,dunkel::A,бараан,dorcha
819,dunkel::A,харанхуй,dorcha
820,schwarz::A,хар,dubh
821,weiß::A,цагаан,bán
822,rot::A,улаан,dearg
823,gelb::A,шар,buí
824,blau::A,хөх,gorm
825,blau::A,цэнхэр,gorm
826,grün::A,ногоон,glas
827,grün::A,ногоон,uaine
828,grau::A,орог,liath
829,grau::A,саарал,liath
830,bunt::A,эрээн,ildathach
831,bunt::A,эрээн,dathannach
832,billig::A,хямд,saor
833,teuer::A,үнэтэй,daor
834,teuer::A,үнэтэй,costasach
835,wertvoll::A,үнэт,luachmhar
836,blind::A,сохор,dall
837,blind::A,сохор,caoch
838,taub::A,чих хатуу,bodhar
839,kräftig::A,чийрэг,cumhachtach
840,stark::A,хүчтэй,tréan
841,stark::A,хүчтэй,láidir
842,stark::A,чадалтай,tréan
843,stark::A,чадалтай,láidir
844,schwach::A,сул,lag
845,schwach::A,сул,fann
846,fett::A,тарган,ramhar
847,fett::A,голигор,ramhar
848,schlank::A,голшиг,caol
849,schlank::A,голшиг,seang
850,hübsch::A,сайхан,álainn
851,hübsch::A,сайхан,dathúil
852,hübsch::A,хөөрхөн,álainn
853,hübsch::A,хөөрхөн,dathúil
854,böse::A,муу,olc
855,böse::A,хортой,olc
856,dumm::A,тэнэг,dúr
857,dumm::A,тэнэг,amaideach
858,faul::A,залхуу,falsa
859,faul::A,залхуу,leisciúil
860,fleißig::A,чармайлтгай,dícheallach
861,geizig::A,харамч,barainneach
862,geizig::A,харамч,sprionlaithe
863,klug::A,цэцэн,cliste
864,geschickt::A,дүйтэй,oilte
865,geschickt::A,дүйтэй,ealaíonta
866,lieb::A,хайрт,dil
867,lieb::A,хайрт,dílis
868,lustig::A,цэнгэлтэй,aerach
869,lustig::A,цэнгэлтэй,meidhreach
870,sanft::A,наалинхай,bog
871,sanft::A,наалинхай,séimh
872,hungrig::A,өлөн,ocrach
873,hungrig::A,өлссөн,ocrach
874,krank::A,өвчтэй,tinn
875,krank::A,өвчтэй,breoite
876,nackt::A,нүцгэн,nocht
877,traurig::A,гунигт,brónach
878,lebendig::A,амьд,beo
879,lebendig::A,амьтай,beo
880,gut::A,сайн,maith
881,schlecht::A,муу,dona
882,schlecht::A,муу,droch-
883,schlecht::A,өөдгүй,dona
884,schlecht::A,өөдгүй,droch-
885,richtig::A,зөв,ceart
886,richtig::A,зүйтэй,ceart
887,schlimm::A,муухай,gránna
888,schlimm::A,муухай,tubaisteach
889,wahr::A,үнэн,fíor
890,wahr::A,жинхэнэ,fíor
891,alt::A,хуучин,sean
892,neu::A,шинэ,úr
893,neu::A,шинэ,nua
894,ehemalig::A,агсан,iar-
895,ehemalig::A,агсан,sean-
896,ehemalig::A,байсан,iar-
897,ehemalig::A,байсан,sean-
898,alt[Lebewesen]::A,өвгөн,sean
899,alt[Lebewesen]::A,өвгөн,aosta
900,alt[Lebewesen]::A,хижээл,sean
901,alt[Lebewesen]::A,хижээл,aosta
902,jung::A,залуу,óg
903,arm::A,ядуу,bocht
904,reich::A,баян,saibhir
905,reich::A,баян,rachmasach
906,reich::A,баялаг,saibhir
907,reich::A,баялаг,rachmasach
908,bekannt::A,танил,atá eolas air
909,berühmt::A,цуутай,cailiúil
910,berühmt::A,цуутай,clúiteach
911,berühmt::A,алдартай,cailiúil
912,berühmt::A,алдартай,clúiteach
913,fremd::A,харь,coimhthíoch
914,fremd::A,гадаад,coimhthíoch
915,verschieden::A,ондоо,éagsúil
916,verschieden::A,ондоо,difriúil
917,verschieden::A,янз янзын,éagsúil
918,verschieden::A,янз янзын,difriúil
919,nah::A,ойрын,gar
920,nah::A,ойрын,deas
921,nah::A,дөтийн,gar
922,nah::A,дөтийн,deas
923,fern::A,холын,i bhfad uainn
924,fern::A,холын,i bhfad i gcéin
925,linker::A,буруу,clé
926,rechter::A,баруун,deas
927,anderer::A,өөр,eile
928,anderer::A,нөгөө,eile
929,erster::A,нэгдэх,céad
930,erster::A,нэгдүгээр,céad
931,zweiter::A,хоёрдугаар,dóú
932,zweiter::A,хоёрдугаар,dara
933,dritter::A,гуравдугаар,tríú
934,dritter::A,гуравдугаар,treas
935,letzter::A,сүүлийн,déanach
936,letzter::A,сүүлийн,deireanach
937,allein::ADV,ганцаараа,i d'aonar
938,auf einmal::ADV,нэгмөсөн,ag an am céanna
939,zusammen::ADV,цуг,le chéile
940,zusammen::ADV,цуг,in eineacht
941,zusammen::ADV,хамт,le chéile
942,zusammen::ADV,хамт,in eineacht
943,lange::ADV,удаан,fada
944,plötzlich::ADV,гэнэт,go tobann
945,plötzlich::ADV,гэнэт,i dtobainne
946,sofort::ADV,дороо,ar an toirt
947,sofort::ADV,дороо,ar an bpointe
948,später::ADV,дараа,níos déanaí
949,jetzt::ADV,өнөө,anois
950,heute::ADV,өнөө,inniu
951,heute::ADV,өнөөдөр,inniu
952,morgen::ADV,маргааш,amárach
953,morgen::ADV,маргаадар,amárach
954,bald::ADV,түргэн,go luath
955,bald::ADV,түргэн,gan mhoill
956,bald::ADV,удахгүй,go luath
957,bald::ADV,удахгүй,gan mhoill
958,dann::ADV,хожим,ansin
959,dann::ADV,тэгээд,ansin
960,gestern::ADV,өчигдөр,inné
961,einst::ADV,нэг,tráth
962,einst::ADV,нэг,uair amháin
963,damals::ADV,тэгэхэд,ag an am
964,damals::ADV,тэгэхэд,an t-am sin
965,danach::ADV,тэгээд,ina dhiaidh sin
966,danach::ADV,дараа нь,ina dhiaidh sin
967,vorher::ADV,урьд,cheana
968,vorher::ADV,урьд,roimhe sin
969,zuerst::ADV,анх,ar dtús
970,zuerst::ADV,эхлээд,ar dtús
971,einmal::ADV,нэг удаа,uair amháin
972,manchmal::ADV,хааяа,uaireanta
973,manchmal::ADV,заримдаа,uaireanta
974,oft::ADV,олонтоо,minic
975,immer::ADV,байнга,i gcónaí
976,niemals::ADV,хэзээ ч,riamh
977,niemals::ADV,хэдийд ч,riamh
978,hier::ADV,энд,anseo
979,hierhin::ADV,нааш,anseo
980,von hier::ADV,эндээс,an áit seo
981,dort::ADV,тэнд,ann
982,dort::ADV,тэнд,ansin
983,dorthin::ADV,тийш,ann
984,dorthin::ADV,тийш,ansin
985,geradeaus::ADV,шулуун,ar aghaidh
986,vorwärts::ADV,урагшаа,
987,rückwärts::ADV,буцаан,siar
988,rückwärts::ADV,сөөргөө,siar
989,zurück::ADV,буцаж,ar ais
990,zurück::ADV,гэдрэг,ar ais
991,unten::ADV,дор,thíos
992,hinab::ADV,уруу,síos
993,oben::ADV,дээр,thuas
994,hinauf::ADV,өөд,suas
995,hinauf::ADV,дээш,suas
996,überall::ADV,хааяагүй,i ngach áit
997,überall::ADV,хааяагүй,ar fud na háite
998,überall::ADV,энд тэндгүй,i ngach áit
999,überall::ADV,энд тэндгүй,ar fud na háite
1000,nicht::ADV,эс,ní
1001,nicht::ADV,эс,cha
1002,nicht::ADV,-гүй,ní
1003,nicht::ADV,-гүй,cha
1004,ein wenig::ADV,жаахан,beagán
1005,kaum::ADV,арай,ar éigean
1006,kaum::ADV,арай гэж,ar éigean
1007,sehr::ADV,тун,an-
1008,so::ADV,тэгж,chomh
1009,so::ADV,тэгж,mar sin
1010,so::ADV,ингээд,chomh
1011,so::ADV,ингээд,mar sin
1012,noch::ADV,дахин,fós
1013,noch::ADV,дахин,go fóill
1014,noch::ADV,дахиад,fós
1015,noch::ADV,дахиад,go fóill
1016,nur::ADV,зөвхөн,amháin
1017,nur::ADV,зөвхөн,níl ach
1018,nur::ADV,гагцхүү,amháin
1019,nur::ADV,гагцхүү,níl ach
1020,schon::ADV,нэгэнт,cheana
1021,schon::ADV,нэгэнт,cheana féin
1022,wieder::ADV,дахин,arís
1023,wieder::ADV,дахин,athuair
1024,wieder::ADV,дахиад,arís
1025,wieder::ADV,дахиад,athuair
1026,vergebens::ADV,хий,amú
1027,vergebens::ADV,хий,in aisce
1028,vor::PRP,өмнө,ar thosach
1029,hinter::PRP,ард,laistiar de
1030,hinter::PRP,ард,taobh thiar de
1031,unter::PRP,доор,faoi
1032,durch::PRP,дундуур,trí
1033,neben::PRP,хажууд,taobh le
1034,neben::PRP,хажууд,in aice le
1035,zwischen::PRP,завсар,idir
1036,zwischen::PRP,хооронд,idir
1037,wegen::PRP,төлөө,de bharr
1038,wegen::PRP,төлөө,mar gheall ar
1039,wegen::PRP,дээрээс,de bharr
1040,wegen::PRP,дээрээс,mar gheall ar
1041,dies::PRN,энэ,seo
1042,das::PRN,тэр,sin
1043,alles::PRN,цөм,gach rud
1044,alles::PRN,бүгд,gach rud
1045,ich::PRN,би,mé
1046,ich::PRN,би,mise
1047,du::PRN,чи,tú
1048,du::PRN,чи,tusa
1049,er::PRN,тэр,sé
1050,er::PRN,тэр,seisean
1051,er::PRN,тэр хүн,sé
1052,er::PRN,тэр хүн,seisean
1053,wir::PRN,бид,sinn
1054,ihr::PRN,та нар,sibh
1055,ihr::PRN,та нар,sibhse
1056,sie::PRN,тэд,siad
1057,sie::PRN,тэд,siadsan
1058,was::FPRN,юу,cad
1059,was::FPRN,юу,céard
1060,wer::FPRN,хэн,cé
1061,wo::FADV,хаа,cá
1062,wo::FADV,хаа,cén áit
1063,wo::FADV,хаана,cá
1064,wo::FADV,хаана,cén áit
1065,wohin::FADV,хааш,cá
1066,wohin::FADV,хааш,cén áit
1067,wohin::FADV,хаана,cá
1068,wohin::FADV,хаана,cén áit
1069,wie::FADV,яаж,conas
1070,wie::FADV,яаж,cén chaoi
1071,wie::FADV,хэрхэн,conas
1072,wie::FADV,хэрхэн,cén chaoi
1073,warum::FADV,юунд,cén fáth
1074,warum::FADV,юунд,cad chuige
1075,warum::FADV,яагаад,cén fáth
1076,warum::FADV,яагаад,cad chuige
1077,wieviel::FNUM,хэдий,cá mhéad
1078,wieviel::FNUM,хэд,cá mhéad
1079,eins::NUM,нэг,aon
1080,zwei::NUM,хоёр,dhá
1081,drei::NUM,гурав,trí
1082,vier::NUM,дөрөв,ceathair
1083,fünf::NUM,тав,cúig
1084,sechs::NUM,зургаа,sé
1085,sieben::NUM,долоо,seacht
1086,acht::NUM,найм,ocht
1087,neun::NUM,ес,naoi
1088,zehn::NUM,арав,deich
1089,elf::NUM,арван нэг,aon déag
1090,zwölf::NUM,арван хоёр,dó dhéag
1091,zwanzig::NUM,хорь,fiche
1092,dreißig::NUM,гуч,tríocha
1093,vierzig::NUM,дөч,daichead
1094,vierzig::NUM,дөч,ceathracha
1095,fünfzig::NUM,тавь,caoga
1096,sechzig::NUM,жар,seasca
1097,siebzig::NUM,дал,seachtó
1098,achtzig::NUM,ная,ochtó
1099,neunzig::NUM,ер,nócha
1100,hundert::NUM,зуу,céad
1101,tausend::NUM,мянга,míle
1102,und::CNJ,ч,agus
1103,und::CNJ,болон,agus
1104,oder::CNJ,буюу,nó
1105,stehen::V,зогсох,seas
1106,sitzen::V,суух,suigh
1107,liegen::V,хэвтэх,luigh
1108,hängen::V,өлгөөтэй байх,tá crochta
1109,hängen::V,дүүжлээтэй байх,tá crochta
1110,werden::V,болох,éirigh
1111,passieren::V,тохиох,tarlaigh
1112,beginnen::V,эхлэх,tosaigh
1113,enden::V,дүүрэх,críochnaigh
1114,wechseln::V,хувирах,athraigh
1115,aufgehen[Sonne]::V,мандах,éirigh
1116,untergehen[Sonne]::V,жаргах,fuin
1117,untergehen[Sonne]::V,жаргах,téigh faoi
1118,scheinen[Sonne]::V,гэрэлтэх,taitin
1119,scheinen[Sonne]::V,гэрэлтэх,soilsigh
1120,donnern::V,дуугарах,tá toirneach ann
1121,wehen::V,салхилах,séid
1122,wehen::V,хөөрөгдөх,séid
1123,strömen::V,гүйх,sil
1124,strömen::V,урсах,sil
1125,fließen::V,урсах,rith
1126,fließen::V,урсах,snigh
1127,sich drehen::V,эргэлдэх,cas
1128,sich drehen::V,эргэлдэх,imrothlaigh
1129,schwanken::V,хэлбэлзэх,luasc
1130,schwingen::V,ганхах,luasc
1131,schwingen::V,хэлбэлзэх,luasc
1132,fallen::V,унах,tit
1133,brennen::V,шатах,dóigh
1134,rauchen::V,баагих,plúch toite
1135,regnen::V,бороо орно,báistigh
1136,regnen::V,бороо орно,tá ag cur báistí
1137,gefrieren::V,хөлдөх,sioc
1138,gefrieren::V,хөлдөх,reoigh
1139,tauen::V,хайлах,leáigh
1140,tauen::V,хайлах,coscair
1141,schmelzen::V,уярах,leáigh
1142,trocknen::V,хатах,triomaigh
1143,sieden::V,буцлах,fiuch
1144,sieden::V,буцлах,beirigh
1145,sieden::V,даргилах,fiuch
1146,sieden::V,даргилах,beirigh
1147,faulen::V,үжрэх,lobh
1148,faulen::V,үжрэх,dreoigh
1149,faulen::V,өмхийрөх,lobh
1150,faulen::V,өмхийрөх,dreoigh
1151,verfaulen::V,бээх,lobh
1152,verfaulen::V,бээх,feoigh
1153,verfaulen::V,өгрөх,lobh
1154,verfaulen::V,өгрөх,feoigh
1155,reißen::V,цуурах,bris
1156,versinken::V,живэх,téigh síos
1157,vergehen::V,нөгчих,téigh thart
1158,vergehen::V,өнгөрөх,téigh thart
1159,erscheinen::V,гарах,tar
1160,erscheinen::V,бултайх,tar
1161,verschwinden::V,далд орох,imigh
1162,verschwinden::V,алга болох,imigh
1163,sinken::V,татрах,tit
1164,sinken::V,татрах,ísligh
1165,sinken::V,доошлох,tit
1166,sinken::V,доошлох,ísligh
1167,abnehmen::V,багасах,maolaigh
1168,abnehmen::V,багасах,laghdaigh
1169,abnehmen::V,хорогдох,maolaigh
1170,abnehmen::V,хорогдох,laghdaigh
1171,zunehmen::V,ихсэх,méadaigh
1172,steigen::V,нэмэгдэх,éirigh
1173,wachsen::V,өсөх,fás
1174,wachsen::V,ургах,fás
1175,glänzen::V,гилгэнэх,lonraigh
1176,glänzen::V,гилбэгнэх,lonraigh
1177,funkeln::V,гялжах,drithligh
1178,funkeln::V,гялалзах,drithligh
1179,lärmen::V,шуугих,tóg callán
1180,läuten::V,цохих,buail
1181,klingeln::V,хонхдох,buail
1182,klingeln::V,дуугарах,buail
1183,klirren::V,хангир жингэр хийх,cling
1184,brausen::V,бургилах,búir
1185,rauschen::V,сэржигнэх,tá ag siosarnach
1186,klingen::V,хангинах,tá glór ag
1187,bellen::V,хуцах,amhastraigh
1188,heulen::V,улих,glam
1189,blasen::V,үлзэх,séid
1190,pfeifen::V,исгэрэх,lig fead
1191,schreien::V,хашгирах,béic
1192,schreien::V,хашгирах,glaoigh
1193,stöhnen::V,ёолох,lig cnead
1194,stöhnen::V,гэнгэнэх,lig cnead
1195,zittern::V,дагжих,crith
1196,zittern::V,дагжих,creathnaigh
1197,leben::V,амьдрах,mair
1198,geboren werden::V,төрөх,rugadh
1199,atmen::V,амьсгалах,análaigh
1200,trinken::V,уух,ól
1201,essen::V,идэх,ith
1202,schlucken::V,залгих,slog
1203,müde werden::V,ядрах,tuirsigh
1204,einschlafen::V,унтчих,tit ina chodladh
1205,schlafen::V,унтах,codail
1206,aufwachen::V,сэрэх,múscail
1207,aufstehen::V,босох,éirigh
1208,sich erholen::V,амрах,lig scíth
1209,krank werden::V,өвдөж эхлэх,éirigh tinn
1210,krank sein::V,өвдөх,tá tinn
1211,schmerzen::V,өвдөх,tá pian i
1212,schmerzen::V,шархирах,tá pian i
1213,husten::V,ханиах,déan casacht
1214,genesen::V,засрах,téarnaigh
1215,sterben::V,үхэх,éag
1216,sterben::V,үхэх,faigh bás
1217,sterben::V,нас барах,éag
1218,sterben::V,нас барах,faigh bás
1219,umkommen::V,үхэх,caill
1220,sich bewegen::V,хөдлөх,bog
1221,sich bewegen::V,хөдлөх,gluais
1222,sich rühren::V,хөдлөх,corraigh
1223,sich erheben::V,босох,seas suas
1224,sich setzen::V,суух,suigh
1225,hinfallen::V,ойчих,tit
1226,laufen::V,явган явах,siúil
1227,schreiten::V,алхах,siúil
1228,spazierengehen::V,зугаалах,téigh ag spaisteoireacht
1229,eilen::V,хурдлах,deifrigh
1230,eilen::V,хурдлах,brostaigh
1231,sich beeilen::V,яарах,deifrigh
1232,sich beeilen::V,яарах,déan deifir
1233,sich beeilen::V,шамдах,deifrigh
1234,sich beeilen::V,шамдах,déan deifir
1235,sausen::V,давхих,luathaigh
1236,rennen::V,гүйх,rith
1237,springen::V,харайх,léim
1238,springen::V,дэвхрэх,léim
1239,klettern::V,авирах,dreap
1240,schaukeln::V,ганхалзах,téigh ar an maide corrach
1241,kriechen::V,мөлхөх,snámh
1242,schwimmen::V,сэлэх,snámh
1243,tauchen::V,шунгах,tum
1244,rudern::V,сэлүүрдэх,iomair
1245,rudern::V,сэлүүрдэх,rámhaigh
1246,fahren::V,явах,tiomáin
1247,fliegen::V,нисэх,eitil
1248,gehen::V,явах,téigh
1249,weggehen::V,явах,imigh
1250,abfahren::V,одох,imigh
1251,abfahren::V,хөдлөх,imigh
1252,anhalten::V,зогсох,stad
1253,hineingehen::V,орох,téigh isteach
1254,eintreten::V,орох,téigh isteach
1255,kommen::V,ирэх,tar
1256,ankommen::V,хүрэх,tar
1257,zurückkommen::V,харих,fill
1258,zurückkommen::V,буцаж ирэх,fill
1259,bleiben::V,үлдэх,fan
1260,warten::V,хүлээх,fan
1261,erwarten::V,хүлээх,tá ag súil le
1262,erwarten::V,хүлээх,tá ag dréim le
1263,suchen::V,эрэх,lorg
1264,suchen::V,бэдрэх,lorg
1265,finden::V,олох,faigh
1266,finden::V,олох,aimsigh
1267,versuchen::V,оролдох,triail
1268,vorbereiten::V,бэлтгэх,réitigh
1269,lieben::V,янаглах,gráigh
1270,mögen::V,таалах,taitin le
1271,mögen::V,таалах,is maith le
1272,lachen::V,инээх,gáir
1273,rühren::V,сэтгэл уяруулах,téigh i bhfeidhm ar
1274,weinen::V,уйлах,goil
1275,weinen::V,уйлах,caoin
1276,schimpfen::V,хараах,tá ag clamhsán
1277,sich ärgern::V,уурлах,tá corraithe
1278,sich fürchten::V,айх,tá eagla ar
1279,fürchten::V,айх,tá eagla ar
1280,fliehen::V,зугтах,teith
1281,fliehen::V,гүйж очих,teith
1282,flüchten::V,оргох,éalaigh
1283,sehen::V,үзэх,feic
1284,anschauen::V,харах,dearc
1285,anschauen::V,харах,féach ar
1286,ansehen::V,харах,breathnaigh
1287,hören::V,дуулах,cluin
1288,zuhören::V,чагнах,éist
1289,probieren::V,амсаж үзэх,bliais
1290,riechen::V,үнэрлэх,bolaigh
1291,fühlen::V,мэдрэх,braith
1292,fühlen::V,мэдрэх,mothaigh
1293,scheinen::V,шиг үзэгдэх,tá an chuma ar
1294,zu sehen sein::V,үзэгдэх,tá le feiceáil
1295,zu sehen sein::V,харагдах,tá le feiceáil
1296,vernehmen::V,дуулах,clois
1297,frieren::V,даарах,tá fuar
1298,tun::V,хийх,déan
1299,tun::V,үйлдэх,déan
1300,können::V,болох,féad
1301,können::V,болох,is féidir le
1302,wollen::V,хүсэх,tá ag iarraidh
1303,anfangen::V,эхлэх,tosaigh
1304,anfangen::V,эхлэх,cuir tús le
1305,beenden::V,дуусгах,críochnaigh
1306,beenden::V,дуусгах,cuir deireadh le
1307,aufhören::V,болих,stad
1308,aufhören::V,зогсох,stad
1309,gelingen::V,бүтэх,éirigh le
1310,geraten::V,илрэх,tá deireadh ar
1311,öffnen::V,нээх,oscail
1312,öffnen::V,тайлах,oscail
1313,schließen::V,хаах,dún
1314,schließen::V,хаах,iaigh
1315,stellen::V,тавих,cuir
1316,stellen::V,босгох,cuir
1317,setzen::V,суулгах,cuir
1318,setzen::V,суулгах,socraigh
1319,legen::V,хийх,cuir
1320,legen::V,тавих,cuir
1321,berühren::V,шүргэх,teagmhaigh le
1322,verbinden::V,залгах,ceangail
1323,bedecken::V,бүрэх,clúdaigh
1324,bedecken::V,бүрэх,cumhdaigh
1325,aufhängen::V,өлгөх,croch
1326,aufhängen::V,дүүжлэх,croch
1327,anzünden::V,асаах,las
1328,anzünden::V,асаах,adhain
1329,anzünden::V,ноцоох,las
1330,anzünden::V,ноцоох,adhain
1331,aufheben::V,өргөх,tóg
1332,aufheben::V,өргөх,ardaigh
1333,zurücklassen::V,орхих,fág
1334,zurücklassen::V,үлдээх,fág
1335,verlieren::V,гээх,caill
1336,fallen lassen::V,унагах,lig uait
1337,fallen lassen::V,унагах,caith uait
1338,machen::V,хийх,déan
1339,machen::V,хийх,réitigh
1340,machen::V,гаргах,déan
1341,machen::V,гаргах,réitigh
1342,herstellen::V,бүтээх,táirg
1343,bauen::V,барих,tóg
1344,reparieren::V,засах,deisigh
1345,reparieren::V,сэлбэх,deisigh
1346,verbessern::V,засах,feabhsaigh
1347,verbessern::V,сайжруулах,feabhsaigh
1348,ändern::V,өөрчлөх,athraigh
1349,graben::V,малтах,tochail
1350,beugen::V,бөгтийлгөх,crom
1351,biegen::V,матах,lúb
1352,biegen::V,муруйлгах,lúb
1353,drehen::V,эргүүлэх,cas
1354,wenden::V,эргүүлэх,tiontaigh
1355,umdrehen::V,хөрвүүлэх,iompaigh
1356,umdrehen::V,хөрвүүлэх,tiontaigh
1357,heben::V,өргөх,ardaigh
1358,hochheben::V,өргөх,tóg
1359,ergreifen::V,атгах,beir ar
1360,halten::V,барих,coimeád
1361,halten::V,барих,coinnigh
1362,drücken::V,дарах,brúigh
1363,schieben::V,түлхэх,brúigh
1364,kratzen::V,хусах,scríob
1365,kratzen::V,маажих,scríob
1366,lecken::V,долоох,ligh
1367,lecken::V,долоох,leadhb
1368,beißen::V,зуух,bain greim as
1369,beißen::V,хазах,bain greim as
1370,abreißen::V,таслах,stróic
1371,abreißen::V,таслах,tarraing
1372,abschneiden::V,тайрах,scoith
1373,binden::V,боох,ceangail
1374,binden::V,хүлэх,ceangail
1375,stecken::V,шаах,sáigh
1376,stecken::V,шигтгэх,sáigh
1377,brechen::V,хугалах,bris
1378,klopfen::V,цохих,cnag
1379,klopfen::V,тогших,cnag
1380,hauen::V,дэлдэх,buail
1381,kleben::V,наах,gliúáil
1382,reiben::V,нухах,cuimil
1383,reiben::V,нидчих,cuimil
1384,streichen::V,нялах,leath
1385,streichen::V,түрхэх,leath
1386,schleifen::V,билүүдэх,líomh
1387,schleifen::V,гуранздах,líomh
1388,schneiden::V,огтлох,gearr
1389,rütteln::V,холхнулах,croith
1390,schütteln::V,сэгсрэх,croith
1391,schwenken::V,дэвэх,luasc
1392,schwenken::V,даллах,luasc
1393,schütten::V,цутгах,doirt
1394,schütten::V,аягалах,doirt
1395,füllen::V,дүүргэх,líon
1396,einwickeln::V,боох,cuach
1397,einwickeln::V,боох,clúdaigh
1398,einwickeln::V,ороох,cuach
1399,einwickeln::V,ороох,clúdaigh
1400,tragen::V,авчрах,iompair
1401,schleppen::V,чирэх,tarraing
1402,ziehen::V,татах,tarraing
1403,aufbewahren::V,хадгалах,coinnigh
1404,werfen::V,хаях,caith
1405,werfen::V,шидэх,caith
1406,fangen::V,барих,ceap
1407,packen::V,шүүрэх,beir ar
1408,verstecken::V,нуух,folaigh
1409,verstecken::V,нуух,cuir i bhfolach
1410,teilen::V,хуваах,roinn
1411,schicken::V,илгээх,seol
1412,schicken::V,явуулах,seol
1413,bringen::V,авчрах,beir
1414,bringen::V,авчрах,tabhair
1415,bringen::V,аваачих,beir
1416,bringen::V,аваачих,tabhair
1417,hinzufügen::V,нэмэх,cuir le
1418,bekommen::V,хүлээн авах,faigh
1419,erhalten::V,хүлээн авах,faigh
1420,nehmen::V,авах,tóg
1421,nehmen::V,авах,glac
1422,wählen::V,сонгох,pioc
1423,wählen::V,сонгох,roghnaigh
1424,auswählen::V,шилэх,roghnaigh
1425,bewahren::V,гамнах,caomhnaigh
1426,behindern::V,саад хийх,cuir bac ar
1427,behindern::V,тотгор болох,cuir bac ar
1428,verderben::V,эвдэх,mill
1429,beschädigen::V,гэмтээх,loit
1430,beschädigen::V,гэмтээх,déan damáiste do
1431,zerbrechen::V,хагалах,bris
1432,zerbrechen::V,хага цохих,bris
1433,zerreißen::V,урах,stiall
1434,zerstören::V,эвдэх,mill
1435,zerstören::V,эвдэх,scrios
1436,zerstören::V,сүйтгэх,mill
1437,zerstören::V,сүйтгэх,scrios
1438,verbrennen::V,шатаах,las
1439,verbrennen::V,шатаах,dóigh
1440,geben::V,өгөх,tabhair
1441,reichen::V,өгөх,sín
1442,reichen::V,өгөх,cuir
1443,reichen::V,дамжуулах,sín
1444,reichen::V,дамжуулах,cuir
1445,schenken::V,бэлэглэх,bronn
1446,schenken::V,бэлэглэх,tabhair
1447,versprechen::V,амлах,geall
1448,wünschen::V,ерөөх,guigh
1449,loben::V,магтах,mol
1450,loben::V,сайшаах,mol
1451,küssen::V,озох,póg
1452,küssen::V,үнсэх,póg
1453,wiegen::V,бүүвэйлэх,bog
1454,wiegen::V,бүүвэйлэх,luasc
1455,zudecken::V,хучих,clúdaigh
1456,zudecken::V,бүтээх,clúdaigh
1457,wecken::V,сэрээх,dúisigh
1458,zeigen::V,үзүүлэх,taispeáin
1459,führen::V,хөтлөх,treoraigh
1460,lehren::V,заах,múin
1461,lehren::V,заах,teagasc
1462,unterrichten::V,сургах,múin
1463,unterrichten::V,сургах,teagasc
1464,aufziehen::V,өсгөх,tóg
1465,aufziehen::V,хүмүүжүүлэх,tóg
1466,leiten::V,удирдах,tá i gceannas ar
1467,antreiben::V,шамдуулах,gríosaigh
1468,lassen::V,-уулах,cuir ag
1469,einladen::V,залах,cuir cuireadh ar
1470,vereinigen::V,нэгтгэх,aontaigh
1471,vereinigen::V,хамтруулах,aontaigh
1472,besuchen::V,зочлох,tabhair cuairt ar
1473,treffen::V,учрах,cas ar
1474,treffen::V,учрах,buail le
1475,treffen::V,дайралдах,cas ar
1476,treffen::V,дайралдах,buail le
1477,sich versammeln::V,хуралдах,bailigh
1478,sich versammeln::V,хуралдах,cruinnigh
1479,spielen::V,наадах,imir
1480,spielen::V,наадах,tá ag spraoi
1481,singen::V,дуулах,can
1482,tanzen::V,бүжиглэх,rinc
1483,tanzen::V,бүжиглэх,damhsaigh
1484,sich trennen::V,салах,scar
1485,verlassen::V,хаях,fág
1486,retten::V,гэтэлгэх,tarrtháil
1487,bewachen::V,сахих,cosain
1488,bewachen::V,сахих,gardáil
1489,schützen::V,хамгаалах,cosain
1490,verteidigen::V,хамгаалах,cosain
1491,sich schlagen::V,зодолдох,tá ag bruíon
1492,schießen::V,харвах,caith
1493,schießen::V,харвах,scaoil
1494,schießen::V,буу буудах,caith
1495,schießen::V,буу буудах,scaoil
1496,siegen::V,ялах,bain
1497,siegen::V,ялах,buaigh
1498,ärgern::V,уурлуулах,cuir isteach ar
1499,ärgern::V,уур хүргэх,cuir isteach ar
1500,schlagen::V,цохих,buail
1501,treten::V,өшиглөх,ciceáil
1502,stechen::V,хатгах,sáigh
1503,stoßen::V,ёврох,brúigh
1504,stoßen::V,ёврох,soncáil
1505,stoßen::V,нудрах,brúigh
1506,stoßen::V,нудрах,soncáil
