,Concept_ID,en,se
64,Haar::N,hair,vuop'tâ
65,Haar::N,hair,vuõpt
66,Haar::N,hair,вӯппт
67,Schnurrbart::N,moustache,bijjie-skaavtjoe
68,Schnurrbart::N,moustache,njunjevuolskávttjá
69,Schnurrbart::N,moustache,seamu
70,Schnurrbart::N,moustache,siämu
71,Schnurrbart::N,moustache,ää´bben
72,Schnurrbart::N,moustache,о̄а̄бпан
73,Bart::N,beard,skaavtja
74,Bart::N,beard,skaavtjoe
75,Bart::N,beard,skávttjá
76,Bart::N,beard,seamu
77,Bart::N,beard,siämu
78,Bart::N,beard,seäm
79,Bart::N,beard,ся̄м
80,Kinn::N,chin,gaejpie
81,Kinn::N,chin,gájbbe
82,Kinn::N,chin,gáibi
83,Kinn::N,chin,käibi
84,Kinn::N,chin,käi´bb
85,Kinn::N,chin,ка̄ййп
86,Kiefer[Anatomie]::N,jaw,gaejpie
87,Kiefer[Anatomie]::N,jaw,oalol
88,Kiefer[Anatomie]::N,jaw,oaloldákte
89,Kiefer[Anatomie]::N,jaw,gáibi
90,Kiefer[Anatomie]::N,jaw,uá'lultähti
91,Kiefer[Anatomie]::N,jaw,vuâl'lõš
92,Kiefer[Anatomie]::N,jaw,вуаллнешш
93,Kehle::N,throat,gealoe
94,Kehle::N,throat,tjåttå
95,Kehle::N,throat,njiello
96,Kehle::N,throat,čotta
97,Kehle::N,throat,čuudâ
98,Kehle::N,throat,čoodd
99,Kehle::N,throat,чонт
100,Kehle::N,throat,кэ̄ҏс
101,Hals::N,neck,tjeapohke
102,Hals::N,neck,tjiebet
103,Hals::N,neck,čeabet
104,Hals::N,neck,čiäppát
105,Hals::N,neck,čeäppat
106,Hals::N,neck,ча̄пэх
107,Genick::N,nape,tjovrese
108,Genick::N,nape,nisske
109,Genick::N,nape,niehkki
110,Genick::N,nape,niski
111,Genick::N,nape,niek'ki
112,Genick::N,nape,nji´šǩǩmaadd
113,Genick::N,nape,нышшькмоант
114,Kopf::N,head,åejjie
115,Kopf::N,head,oajvve
116,Kopf::N,head,oaivi
117,Kopf::N,head,uái'vi
118,Kopf::N,head,vuei´vv
119,Kopf::N,head,вуэййв
120,Rücken::N,back,rudtje
121,Rücken::N,back,hárddo
122,Rücken::N,back,tjavelk
123,Rücken::N,back,sealgi
124,Rücken::N,back,selgi
125,Rücken::N,back,čielgi
126,Rücken::N,back,seä´lǧǧ
127,Rücken::N,back,се̄лльк
128,Rücken::N,spine,rudtje
129,Rücken::N,spine,hárddo
130,Rücken::N,spine,tjavelk
131,Rücken::N,spine,sealgi
132,Rücken::N,spine,selgi
133,Rücken::N,spine,čielgi
134,Rücken::N,spine,seä´lǧǧ
135,Rücken::N,spine,се̄лльк
136,Bauch::N,belly,tjåejjie
137,Bauch::N,belly,tjoajvve
138,Bauch::N,belly,čoavji
139,Bauch::N,belly,čuáv'ji
140,Bauch::N,belly,čåu´jj
141,Bauch::N,belly,чо̄ввьй
142,Nabel::N,navel,naepie
143,Nabel::N,navel,náhpe
144,Nabel::N,navel,náhpi
145,Nabel::N,navel,nääpi
146,Nabel::N,navel,nää´pp
147,Nabel::N,navel,на̄бпь
148,Busen::N,bosom,boenge
149,Busen::N,bosom,bållå
150,Busen::N,bosom,čižži
151,Busen::N,bosom,njamma
152,Busen::N,bosom,njižže
153,Busen::N,bosom,nje´ǯǯ
154,Busen::N,bosom,раннҍт
155,Brust::N,chest,mïelke
156,Brust::N,chest,radde
157,Brust::N,chest,mielgga
158,Brust::N,chest,raddi
159,Brust::N,chest,radde
160,Brust::N,chest,râ´dd
161,Brust::N,chest,раннҍт
162,Brust::N,breast,mïelke
163,Brust::N,breast,radde
164,Brust::N,breast,mielgga
165,Brust::N,breast,raddi
166,Brust::N,breast,radde
167,Brust::N,breast,râ´dd
168,Brust::N,breast,раннҍт
169,Schulter::N,shoulder,åelkie
170,Schulter::N,shoulder,oalgge
171,Schulter::N,shoulder,hárdu
172,Schulter::N,shoulder,ärdee
173,Schulter::N,shoulder,uál'gi
174,Schulter::N,shoulder,a´rddi
175,Schulter::N,shoulder,vuä´lǧǧ
176,Schulter::N,shoulder,вуэллык
177,Arm::N,arm,gïete
178,Arm::N,arm,giehta
179,Arm::N,arm,giehta
180,Arm::N,arm,kietâ
181,Arm::N,arm,kie'tâkaaṿâ
182,Arm::N,arm,ǩiõtt
183,Arm::N,arm,кӣдт
184,Ellenbogen::N,elbow,gernjere
185,Ellenbogen::N,elbow,garŋŋel
186,Ellenbogen::N,elbow,gargŋil
187,Ellenbogen::N,elbow,käŋŋir
188,Ellenbogen::N,elbow,kõõnjâr
189,Ellenbogen::N,elbow,карьнэль
190,Hand::N,hand,gïete
191,Hand::N,hand,giehta
192,Hand::N,hand,giehta
193,Hand::N,hand,kietâ
194,Hand::N,hand,ǩiõtt
195,Hand::N,hand,кӣдт
196,Handfläche::N,palm,gïeten-låapoe
197,Handfläche::N,palm,giehtavuodo
198,Handfläche::N,palm,tjårmmåvuodo
199,Handfläche::N,palm,giehtaloahpu
200,Handfläche::N,palm,kiämád
201,Handfläche::N,palm,kuámmir
202,Handfläche::N,palm,kuä´m'mer
203,Handfläche::N,palm,ǩiõttǩeä´m'men
204,Handfläche::N,palm,ко̄а̄ллдэгк
205,Handfläche::N,palm,кӣдткоалдэгк
206,Finger::N,finger,soerme
207,Finger::N,finger,tjuvdde
208,Finger::N,finger,suorbma
209,Finger::N,finger,čuvde
210,Finger::N,finger,suor'mâ
211,Finger::N,finger,suõrmm
212,Finger::N,finger,це̄ххп
213,Fingernagel::N,fingernail,gadtse
214,Fingernagel::N,fingernail,guehpere
215,Fingernagel::N,fingernail,gadtsa
216,Fingernagel::N,fingernail,gazza
217,Fingernagel::N,fingernail,kozzâ
218,Fingernagel::N,fingernail,kõʒʒ
219,Fingernagel::N,fingernail,кэ̄ннц
220,Nagel[Anatomie]::N,nail,gadtse
221,Nagel[Anatomie]::N,nail,guehpere
222,Nagel[Anatomie]::N,nail,gadtsa
223,Nagel[Anatomie]::N,nail,gazza
224,Nagel[Anatomie]::N,nail,kozzâ
225,Nagel[Anatomie]::N,nail,kõʒʒ
226,Nagel[Anatomie]::N,nail,кэ̄ннц
227,Zeh::N,toe,tjiehtjere
228,Zeh::N,toe,juolggetjuvdde
229,Zeh::N,toe,juolgesuorbma
230,Zeh::N,toe,jyel'gisuor'mâ
231,Zeh::N,toe,jue´lǧǧsuõrmm
232,Zeh::N,toe,ю̄лльк-це̄һп
233,Fuß::N,foot,juelkie
234,Fuß::N,foot,juolgge
235,Fuß::N,foot,juolgi
236,Fuß::N,foot,jyel'gi
237,Fuß::N,foot,jue´lǧǧ
238,Fuß::N,foot,ла̄бпь
239,Ferse::N,heel,båetskie
240,Ferse::N,heel,boasske
241,Ferse::N,heel,šušmi
242,Ferse::N,heel,šušme
243,Ferse::N,heel,jue´lǧǧkädd
244,Ferse::N,heel,ка̄ннт
245,Knie::N,knee,boelve
246,Knie::N,knee,buolvva
247,Knie::N,knee,čibbi
248,Knie::N,knee,veaŋki
249,Knie::N,knee,iidâ
250,Knie::N,knee,puõlvv
251,Knie::N,knee,пуллв
252,Oberschenkel::N,thigh,ruaksja
253,Oberschenkel::N,thigh,tjibbe
254,Oberschenkel::N,thigh,gassaváhkká
255,Oberschenkel::N,thigh,badjeváhkáa
256,Oberschenkel::N,thigh,čuár'bpeeḷi
257,Oberschenkel::N,thigh,če´bb
258,Oberschenkel::N,thigh,чуаррбе̄лль
259,Bein::N,leg,juelkie
260,Bein::N,leg,juolgge
261,Bein::N,leg,juolgi
262,Bein::N,leg,jyel'gi
263,Bein::N,leg,jue´lǧǧ
264,Bein::N,leg,ю̄лльк
265,Körper::N,body,kråahpe
266,Körper::N,body,rumáj
267,Körper::N,body,rumaš
268,Körper::N,body,ruumâš
269,Körper::N,body,rå´pp
270,Körper::N,body,лышшьк
271,Körper::N,body,роаӈӈьк
272,Haut::N,skin,njaltja
273,Haut::N,skin,lijkke
274,Haut::N,skin,tjuobma
275,Haut::N,skin,liiki
276,Haut::N,skin,liške
277,Haut::N,skin,le´šǩǩ
278,Haut::N,skin,лышшьк
279,Blut::N,blood,vïrre
280,Blut::N,blood,maelie
281,Blut::N,blood,varra
282,Blut::N,blood,varra
283,Blut::N,blood,vorrâ
284,Blut::N,blood,võrr
285,Blut::N,blood,вэ̄рр
286,Ader::N,vein,åerie
287,Ader::N,vein,aajroe
288,Ader::N,vein,suodna
289,Ader::N,vein,varrasuotna
290,Ader::N,vein,suoṇâ
291,Ader::N,vein,suõnn
292,Ader::N,vein,сӯнн
293,Sehne::N,sinew,soene
294,Sehne::N,sinew,gåårtenje
295,Sehne::N,sinew,suodna
296,Sehne::N,sinew,suotna
297,Sehne::N,sinew,suoṇâ
298,Sehne::N,sinew,suõnn
299,Sehne::N,sinew,сӯнн
300,Knochen::N,bone,måara
301,Knochen::N,bone,måaroe
302,Knochen::N,bone,dákte
303,Knochen::N,bone,dákti
304,Knochen::N,bone,tähti
305,Knochen::N,bone,tä´htt
306,Knochen::N,bone,та̄ххт
307,Knochen::N,bone,та̄ффьт
308,Gehirn::N,brain,aajla
309,Gehirn::N,brain,vuojŋam
310,Gehirn::N,brain,vuoigŋašat
311,Gehirn::N,brain,vuoi'ŋâšeh
312,Gehirn::N,brain,vuo'ivâšneh
313,Gehirn::N,brain,vuõivâšn
314,Gehirn::N,brain,вуэййвэшна
315,Herz::N,heart,vaajmoe
316,Herz::N,heart,tsåhke
317,Herz::N,heart,váibmu
318,Herz::N,heart,váimu
319,Herz::N,heart,čââ´đ
320,Herz::N,heart,кӯттҌк
321,Magen::N,stomach,tjåejjie
322,Magen::N,stomach,tjoajvve
323,Magen::N,stomach,čoavji
324,Magen::N,stomach,čuáv'ji
325,Magen::N,stomach,čåu´jj
326,Magen::N,stomach,чо̄ввьй
327,Leber::N,liver,mueksie
328,Leber::N,liver,librre
329,Leber::N,liver,vuoivvas
330,Leber::N,liver,vuoivâs
331,Leber::N,liver,vuõivâs
332,Leber::N,liver,вуйвас
333,Atem::N,breath,voejngehtasse
334,Atem::N,breath,båssånis
335,Atem::N,breath,vuojŋadahka
336,Atem::N,breath,vuoiŋŋahat
337,Atem::N,breath,vuo'iŋâstim
338,Atem::N,breath,jiõg'g
339,Atem::N,breath,вӯйнас
340,Atem::N,breath,вӯййнмушш
341,Hunger::N,hunger,nielkie
342,Hunger::N,hunger,nielgge
343,Hunger::N,hunger,nealgi
344,Hunger::N,hunger,nelgi
345,Hunger::N,hunger,neä´lǧǧ
346,Hunger::N,hunger,не̄лльк
347,Träne::N,tear,gïknjele
348,Träne::N,tear,ganjál
349,Träne::N,tear,ganjal
350,Träne::N,tear,koonjâl
351,Träne::N,tear,kõõnjâl
352,Träne::N,tear,кэ̄нял
353,Geschmack::N,flavour,aelmie
354,Geschmack::N,flavour,muosse
355,Geschmack::N,flavour,smáhkka
356,Geschmack::N,flavour,máhku
357,Geschmack::N,flavour,smáhkka
358,Geschmack::N,flavour,mááhu
359,Geschmack::N,flavour,smakkâ
360,Geschmack::N,flavour,njõõd
361,Geschmack::N,flavour,smääkk
362,Geschmack::N,flavour,ня̄лльк
363,Geschmack::N,flavor,aelmie
364,Geschmack::N,flavor,muosse
365,Geschmack::N,flavor,smáhkka
366,Geschmack::N,flavor,máhku
367,Geschmack::N,flavor,smáhkka
368,Geschmack::N,flavor,mááhu
369,Geschmack::N,flavor,smakkâ
370,Geschmack::N,flavor,njõõd
371,Geschmack::N,flavor,smääkk
372,Geschmack::N,flavor,ня̄лльк
373,Geruch::N,odour,haaje
374,Geruch::N,odour,habjja
375,Geruch::N,odour,hádja
376,Geruch::N,odour,opsâ
377,Geruch::N,odour,haajâ
378,Geruch::N,odour,õpss
379,Geruch::N,odour,haajj
380,Geruch::N,odour,апс
381,Geruch::N,odour,лэ̄гк
382,Geruch::N,odor,haaje
383,Geruch::N,odor,habjja
384,Geruch::N,odor,hádja
385,Geruch::N,odor,opsâ
386,Geruch::N,odor,haajâ
387,Geruch::N,odor,õpss
388,Geruch::N,odor,haajj
389,Geruch::N,odor,апс
390,Geruch::N,odor,лэ̄гк
391,Schlaf::N,sleep,nahkerh
392,Schlaf::N,sleep,nager
393,Schlaf::N,sleep,oados
394,Schlaf::N,sleep,nagir
395,Schlaf::N,sleep,naṿer
396,Schlaf::N,sleep,nââ´er
397,Schlaf::N,sleep,нагерь
398,Traum::N,dream,nahkere
399,Traum::N,dream,niehko
400,Traum::N,dream,niehku
401,Traum::N,dream,naṿer
402,Traum::N,dream,nââ´er
403,Traum::N,dream,нагерь
404,Himmel::N,sky,elmie
405,Himmel::N,sky,almme
406,Himmel::N,sky,albmi
407,Himmel::N,sky,alme
408,Himmel::N,sky,â´lmm
409,Himmel::N,sky,алльм
410,Sonne::N,sun,biejjie
411,Sonne::N,sun,bæjvásj
412,Sonne::N,sun,beaivváš
413,Sonne::N,sun,peivi
414,Sonne::N,sun,piäiváš
415,Sonne::N,sun,pei´vv
416,Sonne::N,sun,пе̄ййв
417,Mond::N,moon,aske
418,Mond::N,moon,mánno
419,Mond::N,moon,mánnu
420,Mond::N,moon,máánu
421,Mond::N,moon,mään
422,Mond::N,moon,ма̄нн
423,Stern::N,star,daasta
424,Stern::N,star,naestie
425,Stern::N,star,násste
426,Stern::N,star,násti
427,Stern::N,star,täsni
428,Stern::N,star,tä´snn
429,Stern::N,star,та̄ссьт
430,Luft::N,air,elmie
431,Luft::N,air,ájmmo
432,Luft::N,air,áibmu
433,Luft::N,air,áimu
434,Luft::N,air,šõŋŋ
435,Luft::N,air,вӯйнас
436,Wind::N,wind,bïegke
437,Wind::N,wind,biegga
438,Wind::N,wind,biegga
439,Wind::N,wind,pieg'gâ
440,Wind::N,wind,piõg'g
441,Wind::N,wind,пӣӈӈк
442,Welle::N,wave,baaroe
443,Welle::N,wave,bárro
444,Welle::N,wave,bárru
445,Welle::N,wave,pááṛu
446,Welle::N,wave,päärr
447,Welle::N,wave,нэ̄ммп
448,Wasser::N,water,tjaetsie
449,Wasser::N,water,tjáhtje
450,Wasser::N,water,čáhci
451,Wasser::N,water,čääci
452,Wasser::N,water,čää´cc
453,Wasser::N,water,ча̄дзь
454,Stein::N,stone,gierkie
455,Stein::N,stone,giergge
456,Stein::N,stone,geađgi
457,Stein::N,stone,keđgi
458,Stein::N,stone,ǩeä´dǧǧ
459,Stein::N,stone,ке̄ддҌк
460,Boden::N,soil,betnie
461,Boden::N,soil,ednam
462,Boden::N,soil,bodni
463,Boden::N,soil,vuođđu
464,Boden::N,soil,ponne
465,Boden::N,soil,vuáđ̣u
466,Boden::N,soil,vuâđđ
467,Boden::N,soil,лаввьн
468,Boden::N,soil,е̄ммьне
469,Boden::N,ground,betnie
470,Boden::N,ground,ednam
471,Boden::N,ground,bodni
472,Boden::N,ground,vuođđu
473,Boden::N,ground,ponne
474,Boden::N,ground,vuáđ̣u
475,Boden::N,ground,vuâđđ
476,Boden::N,ground,лаввьн
477,Boden::N,ground,е̄ммьне
478,Erde::N,earth,jåarta
479,Erde::N,earth,mueltie
480,Erde::N,earth,ednam
481,Erde::N,earth,mållde
482,Erde::N,earth,eana
483,Erde::N,earth,eennâm
484,Erde::N,earth,mädd
485,Erde::N,earth,jânnam
486,Erde::N,earth,е̄ммьне
487,Staub::N,dust,heblie
488,Staub::N,dust,tsumhtsie
489,Staub::N,dust,dubme
490,Staub::N,dust,dopmu
491,Staub::N,dust,kovjâ
492,Staub::N,dust,põõ´l
493,Staub::N,dust,кэ̄ббьй
494,Rauch::N,smoke,soeve
495,Rauch::N,smoke,suovva
496,Rauch::N,smoke,suovva
497,Rauch::N,smoke,suoṿâ
498,Rauch::N,smoke,suõvv
499,Rauch::N,smoke,сӯвв
500,Funke::N,spark,naestie
501,Funke::N,spark,tjuonam
502,Funke::N,spark,čuotnan
503,Funke::N,spark,čuođâlm
504,Funke::N,spark,iiskâr
505,Funke::N,spark,čuõzzâm
506,Funke::N,spark,чӯссэм
507,Feuer::N,fire,dålle
508,Feuer::N,fire,dållå
509,Feuer::N,fire,dolla
510,Feuer::N,fire,tullâ
511,Feuer::N,fire,toll
512,Feuer::N,fire,то̄лл
513,Licht::N,light,tjoevke
514,Licht::N,light,tjuovgga
515,Licht::N,light,čuovga
516,Licht::N,light,čuovggas
517,Licht::N,light,čuoṿâ
518,Licht::N,light,toll
519,Licht::N,light,čuõvv
520,Licht::N,light,то̄лл
521,Schatten::N,shadow,skugkie
522,Schatten::N,shadow,soejvene
523,Schatten::N,shadow,irkes
524,Schatten::N,shadow,sieges
525,Schatten::N,shadow,itku
526,Schatten::N,shadow,suoivâ
527,Schatten::N,shadow,õõtt
528,Schatten::N,shadow,ǩeeu´niǩ
529,Schatten::N,shadow,кывьнэхь
530,Wetter::N,weather,vïerhtse
531,Wetter::N,weather,dálkke
532,Wetter::N,weather,dálki
533,Wetter::N,weather,šoŋŋâ
534,Wetter::N,weather,šõŋŋ
535,Wetter::N,weather,шэ̄ӈӈ
536,Nebel::N,fog,såavla
537,Nebel::N,fog,mearhka
538,Nebel::N,fog,murkko
539,Nebel::N,fog,mierkká
540,Nebel::N,fog,mierká
541,Nebel::N,fog,miär'kká
542,Nebel::N,fog,oṃo
543,Nebel::N,fog,sue´lnn
544,Nebel::N,fog,цӣгк
545,Nebel::N,fog,сулльн
546,Wolke::N,cloud,balve
547,Wolke::N,cloud,balvva
548,Wolke::N,cloud,balva
549,Wolke::N,cloud,polvâ
550,Wolke::N,cloud,põlvv
551,Wolke::N,cloud,пэллв
552,Regen::N,rain,ebrie
553,Regen::N,rain,harvve
554,Regen::N,rain,arvi
555,Regen::N,rain,arve
556,Regen::N,rain,â´brr
557,Regen::N,rain,аббьр
558,Schnee::N,snow,lopme
559,Schnee::N,snow,moehtege
560,Schnee::N,snow,muohta
561,Schnee::N,snow,muohta
562,Schnee::N,snow,muotâ
563,Schnee::N,snow,muõtt
564,Schnee::N,snow,вэ̄дз
565,Schnee::N,snow,куэллт
566,Eis::N,ice,jïenge
567,Eis::N,ice,jiegŋa
568,Eis::N,ice,jiekŋa
569,Eis::N,ice,jieŋ̣â
570,Eis::N,ice,jiõŋŋ
571,Eis::N,ice,ӣӈӈ
572,Frost::N,frost,baajkoe
573,Frost::N,frost,tjoasskem
574,Frost::N,frost,buolaš
575,Frost::N,frost,puolâš
576,Frost::N,frost,puõlâš
577,Frost::N,frost,мӯнь
578,Kälte::N,chill,jueskie
579,Kälte::N,chill,tjåetskeme
580,Kälte::N,chill,tjoasskem
581,Kälte::N,chill,čoaskin
582,Kälte::N,chill,ko'lmâsvuotâ
583,Kälte::N,chill,ijss
584,Kälte::N,chill,čuä´cǩǩem
585,Kälte::N,chill,tuârggnjõs
586,Kälte::N,chill,кэ̄лмас
587,Hitze::N,heat,baahke
588,Hitze::N,heat,báhkka
589,Hitze::N,heat,báhkka
590,Hitze::N,heat,pakkâ
591,Hitze::N,heat,kuṃe
592,Hitze::N,heat,paašt
593,Hitze::N,heat,жоарр
594,Raureif::N,hoarfrost,jyjse
595,Raureif::N,hoarfrost,ridne
596,Raureif::N,hoarfrost,goarre
597,Raureif::N,hoarfrost,ritni
598,Raureif::N,hoarfrost,suhči
599,Raureif::N,hoarfrost,riṇe
600,Raureif::N,hoarfrost,ай
601,Regenbogen::N,rainbow,aatjan goengere
602,Regenbogen::N,rainbow,aatjan joekse
603,Regenbogen::N,rainbow,ádjájuoksa
604,Regenbogen::N,rainbow,arvedávgi
605,Regenbogen::N,rainbow,bajándávgi
606,Regenbogen::N,rainbow,äijihtävgi
607,Regenbogen::N,rainbow,teârmmazjohss
608,Regenbogen::N,rainbow,тӣрмесью̄ккс
609,Donner::N,thunder,raejrie
610,Donner::N,thunder,átjek
611,Donner::N,thunder,átjárájdde
612,Donner::N,thunder,áddjá
613,Donner::N,thunder,baján
614,Donner::N,thunder,juuṛâ
615,Donner::N,thunder,tie´rmes
616,Donner::N,thunder,тӣрмесь
617,Donner::N,thunder,ча̄ркнэгк
618,Strömung::N,current,njuvvie
619,Strömung::N,current,ájggedáhpe
620,Strömung::N,current,rávdnji
621,Strömung::N,current,virde
622,Strömung::N,current,ve´rdd
623,Strömung::N,current,выррьт
624,Tropfen::N,drop,gåajhkohts
625,Tropfen::N,drop,gåjkudis
626,Tropfen::N,drop,goaikkanas
627,Tropfen::N,drop,čalme
628,Tropfen::N,drop,čâ´lmm
629,Tropfen::N,drop,ча̄лльм
630,Schaum::N,foam,sapte
631,Schaum::N,foam,såpptå
632,Schaum::N,foam,sokta
633,Schaum::N,foam,suptâ
634,Schaum::N,foam,soptt
635,Schaum::N,foam,со̄ппт
636,Schmutz::N,dirt,haaskoe
637,Schmutz::N,dirt,duolvva
638,Schmutz::N,dirt,duolva
639,Schmutz::N,dirt,durdi
640,Schmutz::N,dirt,stänži
641,Schmutz::N,dirt,sähss
642,Schmutz::N,dirt,са̄ккьс
643,Schmutz::N,dirt,не̄шшь
644,See::N,lake,jaevrie
645,See::N,lake,jávrre
646,See::N,lake,jávri
647,See::N,lake,jävri
648,See::N,lake,jâu´rr
649,See::N,lake,я̄ввьр
650,Sumpf::N,swamp,pluevie
651,Sumpf::N,swamp,áhpe
652,Sumpf::N,swamp,sæmssa
653,Sumpf::N,swamp,jeaggi
654,Sumpf::N,swamp,jeggi
655,Sumpf::N,swamp,jeä´ǧ'ǧ
656,Sumpf::N,swamp,ла̄ммьп
657,Moor::N,moor,pluevie
658,Moor::N,moor,jiegge
659,Moor::N,moor,suotnju
660,Moor::N,moor,karrii
661,Moor::N,moor,kä´rev
662,Moor::N,moor,veättaǩ
663,Moor::N,moor,ла̄ммьп
664,Wiese::N,meadow,ïentje
665,Wiese::N,meadow,giedde
666,Wiese::N,meadow,gieddi
667,Wiese::N,meadow,nijtto
668,Wiese::N,meadow,пуэшенҍ
669,Wald::N,forest,skåake
670,Wald::N,forest,skåajje
671,Wald::N,forest,miehtsie
672,Wald::N,forest,vuovdde
673,Wald::N,forest,miehttse
674,Wald::N,forest,vuovdi
675,Wald::N,forest,meahcci
676,Wald::N,forest,mecci
677,Wald::N,forest,vyemi
678,Wald::N,forest,vue´mm
679,Wald::N,forest,meä´c'c
680,Wald::N,forest,ля̄ммт
681,Hügel::N,hill,deava
682,Hügel::N,hill,dievvá
683,Hügel::N,hill,dievvá
684,Hügel::N,hill,čummâ
685,Hügel::N,hill,pä´rcc
686,Hügel::N,hill,teä´rmm
687,Hügel::N,hill,ка̄ннҌт
688,Anhöhe::N,elevation,deava
689,Anhöhe::N,elevation,jalladahke
690,Anhöhe::N,elevation,dievásj
691,Anhöhe::N,elevation,aláš
692,Anhöhe::N,elevation,luohkká
693,Anhöhe::N,elevation,tiävá
694,Anhöhe::N,elevation,poorááš
695,Anhöhe::N,elevation,ču´lpp
696,Anhöhe::N,elevation,škâu´ŋŋ
697,Anhöhe::N,elevation,ка̄ннҌт
698,Berg::N,mountain,bïerje
699,Berg::N,mountain,várre
700,Berg::N,mountain,várri
701,Berg::N,mountain,vääṛi
702,Berg::N,mountain,vää´rr
703,Berg::N,mountain,те̄ррьм
704,Gipfel::N,summit,dalvese
705,Gipfel::N,summit,tjåhkkå
706,Gipfel::N,summit,čohkka
707,Gipfel::N,summit,čokke
708,Gipfel::N,summit,čå´ǩǩ
709,Gipfel::N,summit,ла̄ддҍв
710,Höhle::N,cave,beajoe
711,Höhle::N,cave,rájgge
712,Höhle::N,cave,sluoggo
713,Höhle::N,cave,biedju
714,Höhle::N,cave,kuovđâšm
715,Höhle::N,cave,skuõrr
716,Höhle::N,cave,вуэӈӈк
717,Abhang::N,slope,boelte
718,Abhang::N,slope,brijrie
719,Abhang::N,slope,bállte
720,Abhang::N,slope,vielti
721,Abhang::N,slope,luohkká
722,Abhang::N,slope,viel'tti
723,Abhang::N,slope,vie´ltt
724,Abhang::N,slope,луэххк
725,Quelle::N,source,aajege
726,Quelle::N,source,gaaltije
727,Quelle::N,source,ája
728,Quelle::N,source,ája
729,Quelle::N,source,gáldu
730,Quelle::N,source,aajâ
731,Quelle::N,source,käldee
732,Quelle::N,source,lädd
733,Quelle::N,source,käivv
734,Quelle::N,source,ка̄ййв
735,Bach::N,brook,johketje
736,Bach::N,brook,jåhkå
737,Bach::N,brook,jågåsj
738,Bach::N,brook,jogaš
739,Bach::N,brook,aajâ
740,Bach::N,brook,vuäjj
741,Bach::N,brook,вуэйй
742,Fluss::N,river,johke
743,Fluss::N,river,ædno
744,Fluss::N,river,jåhkå
745,Fluss::N,river,johka
746,Fluss::N,river,juuhâ
747,Fluss::N,river,jokk
748,Fluss::N,river,jeänn
749,Fluss::N,river,ё̄гк
750,Ufer::N,shore,beala
751,Ufer::N,shore,gádde
752,Ufer::N,shore,gáddi
753,Ufer::N,shore,riddo
754,Ufer::N,shore,redd
755,Ufer::N,shore,рыннт
756,Küste::N,coast,mïere
757,Küste::N,coast,gaedtie
758,Küste::N,coast,merragádde
759,Küste::N,coast,merraguovllo
760,Küste::N,coast,gáddi
761,Küste::N,coast,riddo
762,Küste::N,coast,miârr'redd
763,Küste::N,coast,рыннт
764,Festland::N,land,gaedtie
765,Festland::N,land,gádde
766,Festland::N,land,nannán
767,Festland::N,land,kušknjâs
768,Festland::N,land,eennâm
769,Festland::N,land,jânnam
770,Festland::N,land,ма̄ннтэр
771,Meer::N,sea,mearoe
772,Meer::N,sea,merra
773,Meer::N,sea,nuorre
774,Meer::N,sea,áhpi
775,Meer::N,sea,mearra
