,Concept_ID,,sah
153,Elch::N,,тайах
154,Fuchs::N,,саһыл
155,Hase::N,,куобах
156,Maus::N,,кутуйах
157,Wolf::N,,бөрө
158,Vogel::N,,көтөр
159,Schwarm::N,,бөлөх
160,Huhn::N,,куурусса
161,Hahn::N,,бөтүүк
162,Gans::N,,хаас
163,Adler::N,,хотой
164,Ente::N,,кус
165,Eule::N,,мэкчиргэ
166,Kranich::N,,туруйа
167,Krähe::N,,тураах
168,Kuckuck::N,,кэҕэ
169,Schwan::N,,куба
170,Fisch::N,,балык
171,Barsch::N,,алыһар
172,Hecht::N,,сордон
173,Schlange[Tier]::N,,моҕой
174,Schlange[Tier]::N,,эриэн үөн
175,Wurm::N,,үөн
176,Spinne::N,,ооҕуй
177,Ameise::N,,кымырдаҕас
178,Laus::N,,быт
179,Mücke::N,,кумаар
180,Fliege::N,,сахсырҕа
181,Schmetterling::N,,лыах
182,Schmetterling::N,,үрүмэччи
183,Beere::N,,отон
184,Apfel::N,,яблоко
185,Pilz::N,,тэллэй
186,Zwiebel::N,,луук
187,Saat::N,,сиэмэ
188,Korn::N,,сиэмэ
189,Heu::N,,от
190,Schale::N,,хах
191,Grube::N,,дьаама
192,Falle::N,,сохсо
193,Schlinge::N,,уктаа
194,Spur::N,,суол
195,Asche::N,,күл
196,Dreck::N,,бадараан
197,Eisen::N,,тимир
198,Gold::N,,көмүс
199,Gold::N,,кыһыл көмүс
200,Silber::N,,көмүс
201,Silber::N,,үрүҥ көмүс
202,Kohle::N,,чох
203,Glas::N,,өстүөкүлэ
204,Lehm::N,,туой
205,Sand::N,,кумах
206,Mensch::N,,киһи
207,Mann::N,,эр
208,Frau::N,,дьахтар
209,Kind::N,,оҕо
210,Junge::N,,уол
211,Mädchen::N,,кыыс оҕо
212,Familie::N,,кэргэн
213,Großvater::N,,эһэ
214,Großmutter::N,,эбэ
215,Eltern::N,,аҕа-ийэ
216,Vater::N,,аҕа
217,Mutter::N,,ийэ
218,Sohn::N,,уол
219,Tochter::N,,кыыс
220,Bruder::N,,убай
221,Bruder::N,,быраат
222,Schwester::N,,аҕас
223,Schwester::N,,балыс
224,Onkel::N,,таай
225,Onkel::N,,абаҕа
226,Tante::N,,эдьиий
227,Ehemann::N,,эр
228,Ehefrau::N,,ойох
229,Freude::N,,үөрүү
230,Gelächter::N,,күлүү
231,Glück::N,,дьол
232,Glück::N,,соргу
233,Kummer::N,,кутурҕан
234,Wunsch::N,,баҕарыы
235,Lust::N,,баҕа
236,Geist::N,,тыын
237,Gedanke::N,,санаа
238,Gedächtnis::N,,өй
239,Verstand::N,,өй
240,Sinn::N,,суолта
241,Grund::N,,төрүөт
242,Wahrheit::N,,кырдьык
243,Gespräch::N,,бэсиэдэ
244,Gespräch::N,,кэпсэтии
245,Märchen::N,,остуоруйа
246,Erzählung::N,,кэпсээн
247,Nachricht::N,,биллэриллии
248,Neuigkeit::N,,сонун
249,Name::N,,аат
250,Rätsel::N,,таабырын
251,Rede::N,,этии
252,Sprache::N,,тыл
253,Stimme::N,,куолас
254,Wort::N,,тыл
255,Zeichen::N,,бэлиэ
256,Ruf::N,,ыҥырыы
257,Lärm::N,,айдаан
258,Laut::N,,тыас
259,Ton::N,,дорҕоон
260,Lied::N,,ырыа
261,Ruhe::N,,уу чуумпу
262,Leute::N,,дьон
263,Volk::N,,дьон
264,Volk::N,,норуот
265,Arbeit::N,,үлэ
266,Gast::N,,ыалдьыт
267,Geschenk::N,,бэлэх
268,Spiel::N,,оонньуу
269,Gesellschaft::N,,общество
270,Hilfe::N,,көмө
271,Freund::N,,доҕор
272,Kamerad::N,,атас
273,Angelegenheit::N,,дьыала
274,Anzahl::N,,ахсаан
275,Art::N,,биис
276,Stück::N,,кырбас
277,Teil::N,,ирээт
278,Hälfte::N,,аҥар
279,Kreis::N,,төгүрүк
280,Kreis::N,,төгүрүмтэ
281,Kreuz::N,,кириэс
282,Linie::N,,сурааһын
283,Strich::N,,сурааһын
284,Abstand::N,,арыт
285,Entfernung::N,,ыраах
286,Gegend::N,,сир
287,Platz::N,,арыт
288,Ort::N,,сир
289,Seite::N,,өрүт
290,Seite::N,,сирэй
291,Mitte::N,,орто
292,Gegenstand::N,,предмет
293,Sache::N,,мал
294,Rand::N,,кытыы
295,Rand::N,,ойоҕос
296,Kante::N,,кырыы
297,Ecke::N,,муннук
298,Spitze::N,,чыпчаал
299,Ende::N,,төбө
300,Loch::N,,тэһэҕэс
301,Loch::N,,дьөлөҕөс
302,Winkel::N,,муннук
303,Muster::N,,оһуор
304,Größe::N,,кээмэй
305,Länge::N,,уста
306,Höhe::N,,үрдүк
307,Gewicht::N,,ыйааһын
308,Menge::N,,ахсаан
309,Haufen::N,,чөмчөх
310,Reihe::N,,кэккэ
311,Boot::N,,оҥочо
312,Ruder::N,,эрдии
313,Schlitten::N,,сыарҕа
314,Ski::N,,хайыһар
315,Lagerfeuer::N,,кутаа
316,Last::N,,ыарахан
317,Gang::N,,хаамыы
318,Schritt::N,,хардыы
319,Norden::N,,хоту
320,Süden::N,,соҕуруу
321,Westen::N,,арҕаа
322,Osten::N,,илин
323,Holz::N,,мас
324,Brett::N,,дуоска
325,Brett::N,,хаптаһын
326,Platte::N,,билиитэ
327,Stütze::N,,тулааһын
328,Stange::N,,ураҕас
329,Stock::N,,мас
330,Stock::N,,баалкы
331,Stab::N,,ураҕас
332,Rohr::N,,турба
333,Haus::N,,дьиэ
334,Heim::N,,дьиэ
335,Ofen::N,,оһох
336,Fußboden::N,,муоста
337,Tisch::N,,остуол
338,Stuhl::N,,устуул
339,Wiege::N,,биһик
340,Bett::N,,кырабаат
341,Regal::N,,долбуур
342,Kiste::N,,дьааһык
343,Fenster::N,,түннүк
344,Tür::N,,аан
345,Tor::N,,аан
346,Zaun::N,,соппулуот
347,Dach::N,,кырыыса
348,Leiter::N,,кирилиэс
349,Besen::N,,миинньик
350,Spaten::N,,күрдьэх
351,Schaufel::N,,күрдьэх
352,Gabel::N,,биилкэ
353,Löffel::N,,луоска
354,Messer::N,,быһах
355,Nagel::N,,тоһоҕо
356,Netz::N,,илим
357,Haken::N,,көхө
358,Griff::N,,ук
359,Griff::N,,тутаах
360,Schloss::N,,күлүүс
361,Bild::N,,хартыына
362,Figur::N,,фигура
363,Puppe::N,,куукула
364,Beutel::N,,мөһөөччук
365,Bündel::N,,баайыы
366,Tasche::N,,суумка
367,Eimer::N,,биэдэрэ
368,Deckel::N,,хаппах
369,Geschirr::N,,иһит
370,Sack::N,,куул
371,Tasse::N,,сэлиэнэй
372,Topf::N,,көстүрүүҥкэ
373,Kessel::N,,хочуол
374,Essen::N,,аһылык
375,Nahrung::N,,ас
376,Speise::N,,аһылык
377,Fleisch::N,,эт
378,Getreide::N,,злактар
379,Brei::N,,хааһы
380,Brot::N,,килиэп
381,Scheibe::N,,куһуок
382,Fett::N,,сыа
383,Butter::N,,арыы
384,Öl::N,,арыы
385,Salz::N,,туус
386,Suppe::N,,мин
387,Honig::N,,мүөт
388,Milch::N,,үүт
389,Tee::N,,чэй
390,Leder::N,,тирии
391,Wolle::N,,түү
392,Stoff::N,,таҥас
393,Nadel::N,,иннэ
394,Faden::N,,сап
395,Knopf::N,,тимэх
396,Knoten::N,,түмүк
397,Farbe::N,,кырааска
398,Kleidung::N,,таҥас
399,Hemd::N,,ырбаахы
400,Kragen::N,,саҕа
401,Ärmel::N,,сиэх
402,Hose::N,,ыстаан
403,Hose::N,,бүрүүкэ
404,Gürtel::N,,кур
405,Mütze::N,,бэргэһэ
406,Schuh::N,,бачыыҥка
407,Stiefel::N,,саппыкы
408,Ring::N,,биһилэх
409,Band::N,,лиэнтэ
410,Kamm::N,,тараах
411,Spiegel::N,,сиэркилэ
412,Riemen::N,,кур
413,Schnur::N,,быа
414,Leine::N,,тэһиин
415,Decke::N,,суорҕан
416,Kissen::N,,сыттык
417,Tuch::N,,былаат
418,Handtuch::N,,соттор
419,Kraft::N,,сыра
420,Stärke::N,,күүс
421,Gesundheit::N,,доруобуйа
422,Krankheit::N,,ыарыы
423,Schmerz::N,,ыарыы
424,Wunde::N,,баас
425,Fieber::N,,түрүлгэн
426,Fieber::N,,лихорадка
427,Fieber::N,,температура
428,Arznei::N,,эмп
429,Brücke::N,,күргэ
430,Brunnen::N,,холуодьас
431,Weide::N,,мэччирэҥ
432,Pfad::N,,ыллык
433,Weg::N,,суол
434,Straße::N,,суол
435,Dorf::N,,дэриэбинэ
436,Stadt::N,,куорат
437,Brief::N,,сурук
438,Buch::N,,кинигэ
439,Buchstabe::N,,буква
440,Zeitung::N,,хаһыат
441,Leben::N,,тыын
442,Tod::N,,өлүү
443,Grab::N,,иин
444,Kirche::N,,таҥара дьиэтэ
445,Sünde::N,,айыы
446,Gott::N,,тангара
447,Arbeiter::N,,үлэһит
448,Chef::N,,баһылык
449,Chef::N,,начальник
450,Meister::N,,уус
451,Meister::N,,маастар
452,Arzt::N,,врач
453,Lehrer::N,,учуутал
454,Geld::N,,харчы
455,Geschäft::N,,идэ
456,Laden::N,,маҕаһыын
457,Preis::N,,сыана
458,Ware::N,,табаар
459,Nutzen::N,,туһа
460,Reichtum::N,,баай
461,Welt::N,,аан дойду
462,Land::N,,дойду
463,Staat::N,,государство
464,König::N,,король
465,Macht::N,,былаас
466,Grenze::N,,кыраныысса
467,Krieg::N,,сэрии
468,Feind::N,,өстөөх
469,Gewalt::N,,күүһүлээһин
470,Kampf::N,,охсуһуу
471,Bogen[Waffe]::N,,ох
472,Pfeil::N,,ох
473,Gewehr::N,,саа
474,Fehler::N,,сыыһа
475,Lüge::N,,сымыйа
476,Schaden::N,,хоромньу
477,Unglück::N,,алдьархай
478,Schuld::N,,буруй
479,Alter::N,,саас
480,Schluss::N,,тиһэх
481,Zeit::N,,бириэмэ
482,Tag::N,,күн
483,Morgen::N,,сарсыарда
484,Mittag::N,,күн ортото
485,Abend::N,,киэһэ
486,Nacht::N,,түүн
487,Woche::N,,нэдиэлэ
488,Monat::N,,ый
489,Jahr::N,,сыл
490,Jahr::N,,дьыл
491,Frühling::N,,саас
492,Sommer::N,,сайын
493,Herbst::N,,күһүн
494,Winter::N,,кыһын
495,Januar::N,,тохсунньу
496,Februar::N,,олунньу
497,März::N,,кулун тутар
498,April::N,,муус устар ый
499,Mai::N,,ыам ыйа
500,Juni::N,,бэс ыйа
501,Juli::N,,от ыйа
502,August::N,,атырдьах ыйа
503,September::N,,балаҕан ыйа
504,Oktober::N,,алтынньы
505,November::N,,сэтинньи
506,Dezember::N,,ахсынньы
507,Montag::N,,бэнидиэнньик
508,Dienstag::N,,оптуорунньук
509,Mittwoch::N,,сэрэдэ
510,Donnerstag::N,,чэппиэр
511,Freitag::N,,бээтинсэ
512,Samstag::N,,субуота
513,Sonntag::N,,баскыһыанньа
514,groß::A,,бөдөҥ
515,groß::A,,улахан
516,klein::A,,кыр
517,lang::A,,уһун
518,kurz::A,,кылгас
519,breit::A,,кэтит
520,schmal::A,,кыараҕас
521,dicht::A,,хойуу
522,dick[Gegenstand]::A,,суон
523,dick[Gegenstand]::A,,хойуу
524,dünn::A,,чараас
525,fein::A,,бытархай
526,fein::A,,синньигес
527,fest::A,,бөҕө
528,fest::A,,кытаанах
529,flach::A,,хаптаҕай
530,glatt::A,,кылааккай
531,hart::A,,хатан
532,hart::A,,кытаанах
533,weich::A,,сымнаҕас
534,rund::A,,төгүрүк
535,spitz::A,,сытыы
536,spitz::A,,уһуктаах
537,scharf::A,,сытыы
538,stumpf::A,,сыппах
539,schwer::A,,ыарахан
540,schön::A,,кыраһыабай
541,heiß::A,,итии
542,warm::A,,ичигэс
543,kalt::A,,тымныы
544,kühl::A,,сөрүүн
545,frisch::A,,ыраас
546,frisch::A,,сөрүүн
547,frisch::A,,тымныы
548,feucht::A,,сииктээх
549,nass::A,,инчэҕэй
550,trocken::A,,кураан
551,voll::A,,толору
552,leer::A,,иччитэх
553,offen::A,,аһаҕас
554,geschlossen::A,,бүтэй
555,sauber::A,,сэбэр
556,schmutzig::A,,кирдээх
557,roh::A,,сиикэй
558,reif::A,,буспут
559,reif::A,,сиппит-хоппут
560,lecker::A,,минньигэс
561,süß::A,,минньигэс
562,bitter::A,,аһыы
563,sauer::A,,аһыы
564,hell::A,,сырдык
565,dunkel::A,,хараҥа
566,schwarz::A,,хара
567,weiß::A,,үрүҥ
568,weiß::A,,маҥан
569,rot::A,,кыһыл
570,gelb::A,,саһархай
571,blau::A,,күөх
572,grün::A,,күөх
573,grün::A,,от күөҕэ
574,grau::A,,сиэрэй
575,bunt::A,,эриэн
576,billig::A,,чэпчэки
577,teuer::A,,сыаналаах
578,wertvoll::A,,сыаналаах
579,blind::A,,хараҕа суох
580,taub::A,,дьүлэй
581,kräftig::A,,модун
582,stark::A,,күүстээх
583,schwach::A,,мөлтөх
584,fett::A,,эмис
585,schlank::A,,дьылҕан
586,schlank::A,,дьыпсаҕай
587,hübsch::A,,олус кэрэ
588,hübsch::A,,көрүөхтэн үчүгэй
589,böse::A,,өһүөннээх
590,dumm::A,,акаары
591,faul::A,,нэс
592,fleißig::A,,кыһамньылаах
593,geizig::A,,иҥсэлээх
594,klug::A,,өйдөөх
595,geschickt::A,,наһаа дьоҕурдаах
596,lieb::A,,тапталлаах
597,lustig::A,,көрдөөх
598,sanft::A,,намчы
599,sanft::A,,сымнаҕас
600,hungrig::A,,аччык
601,krank::A,,ыалдьар
602,nackt::A,,сыгынньах
603,traurig::A,,санаарҕабыллаах
604,lebendig::A,,тыыннаах
605,gut::A,,үтүө
606,gut::A,,үчүгэй
607,schlecht::A,,куһаҕан
608,richtig::A,,сөп
609,schlimm::A,,сидьиҥ
610,schlimm::A,,быдьар
611,wahr::A,,кырдьык
612,alt::A,,былыргы
613,neu::A,,саҥа
614,ehemalig::A,,урукку
615,alt[Lebewesen]::A,,кырдьаҕас
616,jung::A,,эдэр
617,arm::A,,дьадаҥы
618,reich::A,,баай
619,bekannt::A,,билэр
620,berühmt::A,,аатырбыт
621,fremd::A,,атын
622,verschieden::A,,араас
623,nah::A,,чугас
624,fern::A,,ыраах
625,linker::A,,хаҥас
626,rechter::A,,уҥа
627,anderer::A,,атын
628,erster::A,,маҥнайгы
629,zweiter::A,,иккис
630,dritter::A,,үһүс
631,letzter::A,,тиһэх
632,allein::ADV,,соҕотох
633,auf einmal::ADV,,биирдэ
634,zusammen::ADV,,холбуу
635,lange::ADV,,уһуннук
636,plötzlich::ADV,,эмискэ
637,sofort::ADV,,тута
638,später::ADV,,хойут
639,jetzt::ADV,,билигин
640,heute::ADV,,бүгүн
641,morgen::ADV,,сарсын
642,bald::ADV,,өтөр
643,dann::ADV,,кэнна
644,gestern::ADV,,бэҕэһээ
645,einst::ADV,,биир төгүл
646,einst::ADV,,арай биирдэ
647,damals::ADV,,оччоҕо
648,danach::ADV,,аары
649,danach::ADV,,ол кэнниттэн
650,vorher::ADV,,урут
651,zuerst::ADV,,маҥнай
652,einmal::ADV,,биирдэ
653,manchmal::ADV,,арыт
654,oft::ADV,,чаастатык
655,immer::ADV,,мэлдьи
656,niemals::ADV,,хаһан да
657,hier::ADV,,маныаха
658,hierhin::ADV,,бэттэх
659,von hier::ADV,,мантан
660,dort::ADV,,онно
661,dorthin::ADV,,онно
662,geradeaus::ADV,,быһа
663,geradeaus::ADV,,быһаччы
664,vorwärts::ADV,,инники
665,rückwärts::ADV,,төттөру
666,zurück::ADV,,төттөрү
667,unten::ADV,,аллара
668,hinab::ADV,,аллара
669,oben::ADV,,үөһэ
670,hinauf::ADV,,өрө
671,hinauf::ADV,,үөһэ
672,überall::ADV,,бэйдиэ
673,nicht::ADV,,буолбатах
674,ein wenig::ADV,,кыратык
675,kaum::ADV,,нэһиилэ
676,sehr::ADV,,бэрт
677,sehr::ADV,,наһаа
678,so::ADV,,оччо
679,so::ADV,,оннук
680,noch::ADV,,өссө
681,nur::ADV,,эрэ
682,nur::ADV,,сыччах
683,schon::ADV,,бэлиэр
684,wieder::ADV,,эмиэ
685,vergebens::ADV,,таак
686,vor::PRP,,иннигэр
687,hinter::PRP,,кэлин
688,unter::PRP,,-ҕа
689,unter::PRP,,оһох түгэҕэ
690,durch::PRP,,курдары
691,neben::PRP,,аттыгар
692,zwischen::PRP,,ыккардынан
693,wegen::PRP,,уҥуортан
694,dies::PRN,,ити
695,dies::PRN,,бу
696,das::PRN,,били
697,alles::PRN,,барыта
698,ich::PRN,,мин
699,du::PRN,,эн
700,er::PRN,,кнни
701,wir::PRN,,биһиги
702,ihr::PRN,,эһиги
703,sie::PRN,,кинилэр
704,was::FPRN,,туох
705,wer::FPRN,,ким
706,wo::FADV,,ханна
707,wohin::FADV,,ханна
708,wie::FADV,,хайдах
709,warum::FADV,,тоҕо
710,wieviel::FNUM,,төһө
711,eins::NUM,,биир
712,zwei::NUM,,икки
713,drei::NUM,,үс
714,vier::NUM,,түөрт
715,fünf::NUM,,биэс
716,sechs::NUM,,алта
717,sieben::NUM,,сэттэ
718,acht::NUM,,аҕыс
719,neun::NUM,,тоҕус
720,zehn::NUM,,уон
721,elf::NUM,,уон биир
722,zwölf::NUM,,уон икки
723,zwanzig::NUM,,сүүрбэ
724,dreißig::NUM,,отут
725,vierzig::NUM,,түөрт уон
726,fünfzig::NUM,,биэс уон
727,sechzig::NUM,,алта уон
728,siebzig::NUM,,сэттэ уон
729,achtzig::NUM,,аҕыс уон
730,neunzig::NUM,,тоҕус уонус
731,hundert::NUM,,сүүс
732,tausend::NUM,,тыһыынча
733,und::CNJ,,да
734,und::CNJ,,уонна
735,und::CNJ,,итиэннэ
736,oder::CNJ,,эбэтэр
737,stehen::V,,тур
738,sitzen::V,,олор
739,liegen::V,,сыт
740,hängen::V,,санньылый
741,werden::V,,буол
742,passieren::V,,буол
743,beginnen::V,,саҕалан
744,enden::V,,бүт
745,wechseln::V,,уларый
746,aufgehen[Sonne]::V,,ой
747,untergehen[Sonne]::V,,киир
748,scheinen[Sonne]::V,,сырдат
749,donnern::V,,эт
750,wehen::V,,үр
751,strömen::V,,кутулун
752,fließen::V,,сүүр
753,sich drehen::V,,эргий
754,schwanken::V,,биэтэҥнээ
755,schwingen::V,,эйэҥнээ
756,fallen::V,,оҕут
757,brennen::V,,умай
758,rauchen::V,,буруолаа
759,regnen::V,,самыырдаа
760,gefrieren::V,,тоҥ
761,tauen::V,,ир
762,schmelzen::V,,уулун
763,trocknen::V,,куур
764,sieden::V,,оргуй
765,faulen::V,,сытый
766,verfaulen::V,,сытыйан_хаал
767,reißen::V,,хайыт
768,reißen::V,,быһытталан
769,versinken::V,,тимир
770,versinken::V,,батылын
771,vergehen::V,,дьай
772,erscheinen::V,,көһүн
773,verschwinden::V,,сүт
774,sinken::V,,намтаа
775,abnehmen::V,,аччаа
776,zunehmen::V,,элбээ
777,steigen::V,,үрдээ
778,wachsen::V,,үүн
779,glänzen::V,,кылбай
780,funkeln::V,,күлүмнээ
781,funkeln::V,,күлүмүрдээ
782,lärmen::V,,тыаһаа
783,läuten::V,,собуоннаа
784,klingeln::V,,линкинээ
785,klirren::V,,айгырат
786,brausen::V,,сирилээ
787,rauschen::V,,суугунаа
788,klingen::V,,доргуй
789,bellen::V,,үр
790,heulen::V,,улуй
791,blasen::V,,үр
792,pfeifen::V,,иһиир
793,schreien::V,,кылан
794,schreien::V,,хаһыытаа
795,stöhnen::V,,ынчыктаа
796,zittern::V,,титирээ
797,zittern::V,,дьигиһий
798,leben::V,,олор
799,geboren werden::V,,төрөө
800,atmen::V,,тыын
801,trinken::V,,ис
802,essen::V,,аһаа
803,schlucken::V,,ыйыһын
804,müde werden::V,,сылай
805,einschlafen::V,,утуйан хаал
806,schlafen::V,,утуй
807,schlafen::V,,утуйа сыт
808,aufwachen::V,,уһугун
809,aufstehen::V,,тур
810,sich erholen::V,,сынньан
811,krank werden::V,,ыарый
812,krank sein::V,,ыарый
813,krank sein::V,,ыарыт
814,schmerzen::V,,ыарыт
815,husten::V,,сөтөлүн
816,genesen::V,,көн
817,sterben::V,,өл
818,umkommen::V,,өл
819,umkommen::V,,оҕут
820,sich bewegen::V,,хамсаа
821,sich rühren::V,,хамсаа
822,sich erheben::V,,тур
823,sich setzen::V,,олор
824,hinfallen::V,,оҕут
825,laufen::V,,хаам
826,schreiten::V,,атыллаа
827,spazierengehen::V,,дьаарбай
828,eilen::V,,тиэтэй
829,sich beeilen::V,,ыксаа
830,sausen::V,,элээр
831,rennen::V,,сүүрэкэлээ
832,springen::V,,ой
833,springen::V,,ыстан
834,klettern::V,,ытын
835,schaukeln::V,,эйэҥнээ
836,schaukeln::V,,биэрэҥнээ
837,kriechen::V,,сыыл
838,schwimmen::V,,уһун
839,schwimmen::V,,харбаа
840,tauchen::V,,умус
841,rudern::V,,эрт
842,fahren::V,,айаннаа
843,fliegen::V,,көт
844,gehen::V,,бар
845,weggehen::V,,бар
846,abfahren::V,,бар
847,anhalten::V,,тохтоо
848,hineingehen::V,,киир
849,eintreten::V,,киир
850,kommen::V,,кэл
851,ankommen::V,,кэл
852,ankommen::V,,тиий
853,zurückkommen::V,,төнүн
854,bleiben::V,,хаал
855,warten::V,,көһүт
856,erwarten::V,,күүт
857,erwarten::V,,көһүт
858,suchen::V,,ирдээ
859,suchen::V,,көрдөө
860,finden::V,,бул
861,versuchen::V,,сорун
862,vorbereiten::V,,бэлэмнээ
863,lieben::V,,таптаа
864,mögen::V,,сөбүл
865,lachen::V,,күл
866,rühren::V,,долгут
867,weinen::V,,ытаа
868,schimpfen::V,,үөҕүс
869,sich ärgern::V,,кыыһыр
870,sich ärgern::V,,кыйахан
871,sich fürchten::V,,куттан
872,sich fürchten::V,,дьиксин
873,fürchten::V,,дьиксин
874,fürchten::V,,куттан
875,fliehen::V,,күрээ
876,flüchten::V,,күрээ
877,sehen::V,,көр
878,anschauen::V,,көр
879,ansehen::V,,көр
880,hören::V,,бил
881,hören::V,,иһит
882,zuhören::V,,иһит
883,probieren::V,,боруобалаан көр
884,probieren::V,,амсайан көр
885,riechen::V,,сытырҕаа
886,fühlen::V,,бил
887,scheinen::V,,көһүн
888,zu sehen sein::V,,көһүн
889,vernehmen::V,,иһит
890,frieren::V,,тоҥ
891,frieren::V,,үлүй
892,tun::V,,гын
893,können::V,,кыай
894,wollen::V,,баҕар
895,anfangen::V,,саҕалаа
896,beenden::V,,бүтэр
897,aufhören::V,,уурай
898,gelingen::V,,сатан
899,geraten::V,,баар буолан биэр
900,geraten::V,,баар буола тус
901,geraten::V,,буолан таҕыс
902,öffnen::V,,ас
903,schließen::V,,сап
904,schließen::V,,хатаа
905,stellen::V,,уур
906,stellen::V,,туруор
907,setzen::V,,туруор
908,setzen::V,,уур
909,legen::V,,уур
910,berühren::V,,тыыт
911,berühren::V,,таарый
912,verbinden::V,,кэлгий
913,bedecken::V,,бүрүй
914,aufhängen::V,,ыйаа
915,anzünden::V,,умат
916,aufheben::V,,өрө тарт
917,zurücklassen::V,,бырах
918,verlieren::V,,сүтэр
919,fallen lassen::V,,түһэр
920,fallen lassen::V,,мүлчү тут
921,machen::V,,оҥор
922,machen::V,,оҥоһун
923,herstellen::V,,оҥор
924,bauen::V,,тут
925,reparieren::V,,абырахтаа
926,verbessern::V,,тупсар
