,Concept_ID,bg,mdf
822,niemals::ADV,никога,аф мзя́рдонга
823,hier::ADV,тук,тяса
824,hier::ADV,тука,тяса
825,hierhin::ADV,насам,сей
826,hierhin::ADV,насам,тяза
827,von hier::ADV,оттук,тя́ста
828,von hier::ADV,оттука,тя́ста
829,dort::ADV,там,тоса
830,dorthin::ADV,натам,тов
831,dorthin::ADV,натам,тоза
832,dorthin::ADV,нататък,тов
833,dorthin::ADV,нататък,тоза
834,geradeaus::ADV,направо,ви́деста
835,vorwärts::ADV,напред,и́нголи
836,rückwärts::ADV,назад,ме́ки
837,zurück::ADV,обратно,ме́ки
838,unten::ADV,долу,ала
839,hinab::ADV,надолу,алу
840,oben::ADV,горе,вяре
841,hinauf::ADV,нагоре,вяри
842,überall::ADV,навсякъде,се́мбе ва́стова
843,nicht::ADV,не,аф
844,ein wenig::ADV,малко,аф лама
845,kaum::ADV,едва,а́ньцек
846,kaum::ADV,едвам,а́ньцек
847,sehr::ADV,много,пяк
848,sehr::ADV,твърде,пяк
849,so::ADV,тъй,ста́не
850,so::ADV,така,ста́не
851,noch::ADV,още,нинге
852,nur::ADV,само,аньцек
853,schon::ADV,вече,ни
854,wieder::ADV,пак,та́га
855,wieder::ADV,отново,та́га
856,vergebens::ADV,напразно,стак
857,vor::PRP,пред,инголе
858,hinter::PRP,зад,фтала
859,hinter::PRP,зад,мельге
860,unter::PRP,под,ала
861,durch::PRP,през,пачк
862,neben::PRP,до,ваксса
863,neben::PRP,при,ваксса
864,zwischen::PRP,между,ёткса
865,zwischen::PRP,помежду,ёткса
866,wegen::PRP,заради,сюнеда
867,dies::PRN,този,тя
868,das::PRN,туй,ся
869,das::PRN,туй,тона
870,das::PRN,това,ся
871,das::PRN,това,тона
872,alles::PRN,всичко,сембе
873,ich::PRN,аз,мон
874,du::PRN,ти,тон
875,er::PRN,той,сон
876,wir::PRN,ние,минь
877,ihr::PRN,вие,тинь
878,sie::PRN,те,синь
879,was::FPRN,що,мезе
880,was::FPRN,какво,мезе
881,wer::FPRN,кой,кие
882,wo::FADV,къде,коса
883,wohin::FADV,накъде,ков
884,wohin::FADV,накъде,коза
885,wohin::FADV,накъдето,ков
886,wohin::FADV,накъдето,коза
887,wie::FADV,как,ко́да
888,warum::FADV,защо,мес
889,wieviel::FNUM,колко,мзя́ра
890,eins::NUM,един,фкя
891,zwei::NUM,два,кафта
892,drei::NUM,три,колма
893,vier::NUM,четири,ниле
894,fünf::NUM,пет,вете
895,sechs::NUM,шест,кота
896,sieben::NUM,седем,сисем
897,acht::NUM,осем,кафкса
898,neun::NUM,девет,ве́йхкса
899,zehn::NUM,десет,кемонь
900,elf::NUM,единайсет,кефкие
901,elf::NUM,единадесет,кефкие
902,zwölf::NUM,дванайсет,кемгафтува
903,zwölf::NUM,дванадесет,кемгафтува
904,zwanzig::NUM,двайсет,комсь
905,zwanzig::NUM,двадесет,комсь
906,dreißig::NUM,тридесет,колмогемонь
907,vierzig::NUM,четиридесет,нильге́монь
908,fünfzig::NUM,петдесет,ве́дьгемонь
909,sechzig::NUM,шестдесет,ко́дгемонь
910,siebzig::NUM,седемдесет,сизьге́монь
911,achtzig::NUM,осемдесет,ка́фксогемонь
912,neunzig::NUM,деветдесет,ве́йхксогемонь
913,hundert::NUM,сто,сяда
914,tausend::NUM,хиляда,тёжянь
915,und::CNJ,а,и
916,und::CNJ,а,дъ
917,und::CNJ,та,и
918,und::CNJ,та,дъ
919,oder::CNJ,или,или
920,oder::CNJ,или,али
921,stehen::V,стоя,а́щемс стя́да
922,sitzen::V,седя,ащемс озада
923,liegen::V,лежа,ма́дозь а́щемс
924,hängen::V,вися,нюрьгомс
925,werden::V,бъда,арамс
926,werden::V,бъда,тиевомс
927,werden::V,стана,арамс
928,werden::V,стана,тиевомс
929,passieren::V,случа се,лисэмс
930,passieren::V,случа се,эвондамс
931,beginnen::V,започна,ушедомс
932,enden::V,свърша,лоткамс
933,wechseln::V,променям,по́лафнемс
934,aufgehen[Sonne]::V,изгрея,стямс
935,aufgehen[Sonne]::V,изгрея,лисемс
936,untergehen[Sonne]::V,заляза,валгомс
937,scheinen[Sonne]::V,грея,ва́лдоптомс
938,scheinen[Sonne]::V,светя,ва́лдоптомс
939,donnern::V,гърмя,торамс
940,wehen::V,вея,уфа́мс
941,wehen::V,духам,уфа́мс
942,strömen::V,тека,шудемс
943,strömen::V,лея се,шудемс
944,fließen::V,тека,шудемс
945,sich drehen::V,въртя се,шаромс
946,schwanken::V,клатя се,якамс
947,schwingen::V,трептя,люксемс
948,schwingen::V,трептя,нюрьсемс
949,fallen::V,падам,прамс
950,fallen::V,падам,прашендомс
951,brennen::V,горя,паломс
952,rauchen::V,димя,качадомс
953,regnen::V,вали дъжд,пиземс
954,gefrieren::V,замръзна,эйндамс
955,gefrieren::V,замръзна,кельмомс
956,tauen::V,топя се,соламс
957,schmelzen::V,разтопя се,соламс
958,trocknen::V,съхна,коськомс
959,sieden::V,вря,лакамс
960,sieden::V,кипя,лакамс
961,faulen::V,гния,наксадомс
962,verfaulen::V,изгния,наксадомс
963,reißen::V,напукам се,сязевомс
964,versinken::V,потъна,ваямс
965,vergehen::V,минавам,ётамс
966,erscheinen::V,явя се,эвондамс
967,verschwinden::V,изчезна,юма́мс
968,sinken::V,падна,валгомс
969,abnehmen::V,отслабна,киремс
970,zunehmen::V,нарасна,ламокстомс
971,zunehmen::V,нарасна,рашнемс
972,steigen::V,увелича се,кеподемс
973,steigen::V,покачвам се,кеподемс
974,wachsen::V,раста,касомс
975,glänzen::V,лъщя,цинзелдомс
976,glänzen::V,лъщя,цифордомс
977,glänzen::V,блестя,цинзелдомс
978,glänzen::V,блестя,цифордомс
979,funkeln::V,искря,ци́фтордомс
980,lärmen::V,шумя,жалнамс
981,läuten::V,звъня,гайфтемс
982,klingeln::V,звъня,гайфтемс
983,klirren::V,звънтя,ка́нзеркшнемс
984,klirren::V,дрънкам,ка́нзеркшнемс
985,brausen::V,буча,жоледемс
986,rauschen::V,шумя,вжнамс
987,rauschen::V,шумя,гамнамс
988,klingen::V,звуча,кайгомс
989,bellen::V,лая,ува́мс
990,heulen::V,вия,сувомс
991,heulen::V,вия,урнамс
992,heulen::V,рева,сувомс
993,heulen::V,рева,урнамс
994,blasen::V,духна,уфа́мс
995,pfeifen::V,свиря,вяшкомс
996,schreien::V,крещя,пешкодомс
997,stöhnen::V,стена,куфцемс
998,stöhnen::V,пъшкам,куфцемс
999,zittern::V,треперя,таромс
1000,leben::V,живея,эрямс
1001,geboren werden::V,родя се,шачемс
1002,atmen::V,дишам,ажнамс
1003,trinken::V,пия,симомс
1004,essen::V,ям,ярхцамс
1005,schlucken::V,гълтам,нилемс
1006,müde werden::V,уморя се,сиземс
1007,einschlafen::V,заспя,матодовомс
1008,schlafen::V,спя,удомс
1009,aufwachen::V,събудя се,съргоземс
1010,aufstehen::V,стана,стямс
1011,sich erholen::V,отдъхвам си,ваймосемс
1012,krank werden::V,заболея,сярядькстомс
1013,krank sein::V,боледувам,сярядемс
1014,schmerzen::V,боля,сярядемс
1015,husten::V,кашлям,козомс
1016,genesen::V,оздравея,пъ́чкамс
1017,sterben::V,умра,куломс
1018,umkommen::V,загина,юма́мс
1019,sich bewegen::V,движа се,шаштомс
1020,sich bewegen::V,мърдам се,шаштомс
1021,sich rühren::V,движа се,сърхка́мс
1022,sich erheben::V,стана,стямс
1023,sich setzen::V,седна,озамс
1024,hinfallen::V,падна,прамс
1025,hinfallen::V,падна,сяворемс
1026,laufen::V,ходя,якамс
1027,schreiten::V,крача,молемс
1028,schreiten::V,крача,аськолямс
1029,spazierengehen::V,разхождам се,якамс
1030,eilen::V,бързам,эряскодомс
1031,sich beeilen::V,побързам,эряскодомс
1032,sausen::V,тичам,лиемс
1033,rennen::V,бягам,арнемс
1034,springen::V,скачам,комотнемс
1035,klettern::V,катеря се,ку́цемс
1036,schaukeln::V,люлея се,нюрямс
1037,kriechen::V,лазя,шаштомс комада
1038,kriechen::V,пълзя,шаштомс комада
1039,schwimmen::V,плувам,уемс
1040,tauchen::V,гмуркам се,юпиемс
1041,tauchen::V,гмуркам се,чёпафнемс
1042,rudern::V,греба,па́немс ве́неж
1043,fahren::V,пътувам,ардомс
1044,fliegen::V,летя,лиемс
1045,fliegen::V,хвърча,лиемс
1046,gehen::V,ида,молемс
1047,gehen::V,вървя,молемс
1048,weggehen::V,отида си,тумс
1049,abfahren::V,отпътувам,тумс
1050,anhalten::V,спра се,лоткамс
1051,hineingehen::V,влизам,сува́мс
1052,eintreten::V,вляза,сува́мс
1053,kommen::V,ида,самс
1054,kommen::V,дойда,самс
1055,ankommen::V,пристигна,самс
1056,ankommen::V,пристигна,пачкодемс
1057,zurückkommen::V,върна се,мърдамс
1058,bleiben::V,остана,иля́домс
1059,warten::V,чакам,учемс
1060,erwarten::V,очаквам,учемс
1061,suchen::V,търся,вешемс
1062,finden::V,намеря,мумс
1063,versuchen::V,опитам,варчсемс
1064,vorbereiten::V,подготвя,анокламс
1065,lieben::V,любя,кельгомс
1066,mögen::V,обичам,кельгомс
1067,lachen::V,смея се,рахамс
1068,lachen::V,смея се,рахсемс
1069,rühren::V,трогна,токамс седи
1070,weinen::V,плача,авардемс
1071,schimpfen::V,ругая,сюцемс
1072,schimpfen::V,псувам,сюцемс
1073,sich ärgern::V,ядосам се,кяжиямс
1074,sich fürchten::V,боя се,пелемс
1075,sich fürchten::V,страхувам се,пелемс
1076,fürchten::V,боя се от,пелемс
1077,fürchten::V,страхувам се от,пелемс
1078,fliehen::V,бягам,ворьгодемс
1079,flüchten::V,бягам,ша́домс
1080,flüchten::V,бягам,во́рьгодемс
1081,flüchten::V,избягам,ша́домс
1082,flüchten::V,избягам,во́рьгодемс
1083,sehen::V,видя,няемс
1084,anschauen::V,гледам,ваномс
1085,ansehen::V,поглеждам,ваномс
1086,hören::V,чувам,марямс
1087,zuhören::V,слушам,ку́лхдоньомс
1088,probieren::V,опитам,варжамс
1089,riechen::V,подуша,никса́мс
1090,fühlen::V,усещам,марямс
1091,fühlen::V,чувствувам,марямс
1092,scheinen::V,изглеждам,ня́евомс
1093,zu sehen sein::V,виждам се,ня́евомс
1094,vernehmen::V,доловя,марямс
1095,frieren::V,мръзна,паломс
1096,frieren::V,мръзна,кельмомс
1097,tun::V,правя,тиемс
1098,können::V,мога,маштомс
1099,wollen::V,ща,-не-
1100,wollen::V,искам,-не-
1101,anfangen::V,започна,ушедомс
1102,beenden::V,свърша,аде́ламс
1103,beenden::V,завърша,аде́ламс
1104,aufhören::V,престана,лоткамс
1105,gelingen::V,успея,удалакшнемс
1106,gelingen::V,сполуча,удалакшнемс
1107,geraten::V,удам се,лисемс
1108,öffnen::V,отворя,панжемс
1109,schließen::V,затворя,сёлгомс
1110,stellen::V,поставя,путомс
1111,setzen::V,туря,озафнемс
1112,setzen::V,туря,озавтнемс
1113,legen::V,сложа,путомс
1114,legen::V,слагам,путомс
1115,berühren::V,докосна,токамс
1116,verbinden::V,свържа,сотомс
1117,bedecken::V,покрия,комачамс
1118,bedecken::V,покрия,вельхтямс
1119,aufhängen::V,закача,повфтамс
1120,anzünden::V,запаля,крьвя́стемс
1121,aufheben::V,вдигна,кеподемс
1122,aufheben::V,вдигна,касфтомс
1123,aufheben::V,повдигна,кеподемс
1124,aufheben::V,повдигна,касфтомс
1125,zurücklassen::V,оставя,ка́домс
1126,verlieren::V,загубя,юма́фтомс
1127,fallen lassen::V,изпусна,прафтомс
1128,machen::V,направя,тиемс
1129,herstellen::V,произведа,анокламс
1130,bauen::V,строя,путомс
1131,reparieren::V,поправя,петемс
1132,verbessern::V,подобря,цебярьгофтомс
1133,ändern::V,променя,полафтомс
1134,graben::V,копая,шу́вомс
1135,graben::V,копая,та́ргамс
1136,beugen::V,прегъна,мяндемс
1137,biegen::V,прегъна,комафтомс
1138,drehen::V,въртя,шо́вамс
1139,drehen::V,въртя,ша́рфнемс
1140,wenden::V,обърна,ша́рфтомс
1141,umdrehen::V,обърна,шарфтомс
1142,heben::V,вдигам,ке́подемс
1143,hochheben::V,издигна,ке́подемс
1144,hochheben::V,издигна,ка́сфтомс
1145,ergreifen::V,хвана,фатямс
1146,ergreifen::V,обхвана,фатямс
1147,halten::V,държа,кирдемс
1148,drücken::V,натискам,люпшта́мс
1149,drücken::V,притискам,люпшта́мс
1150,schieben::V,тикам,шашфтомс
1151,kratzen::V,одраскам,а́нгорямс
1152,kratzen::V,одраскам,киськоря́мс
1153,lecken::V,лижа,нолсемс
1154,lecken::V,ближа,нолсемс
1155,beißen::V,хапя,сускомс
1156,beißen::V,ухапя,сускомс
1157,abreißen::V,откъсна,сяземс
1158,abschneiden::V,отрежа,керомс
1159,binden::V,вържа,сотомс
1160,stecken::V,пъхна,сялгомс
1161,brechen::V,троша,си́ннемс
1162,brechen::V,троша,ка́лафтомс
1163,klopfen::V,чукам,чакамс
1164,klopfen::V,чукам,чакиемс
1165,hauen::V,бия,шавомс
1166,hauen::V,бия,пиксомс
1167,kleben::V,лепя,пе́тфнемс
1168,kleben::V,залепя,пе́тфнемс
1169,reiben::V,трия,шо́вамс
1170,reiben::V,търкам,шо́вамс
1171,streichen::V,намажа,вадемс
1172,schleifen::V,остря,шо́вамс
1173,schneiden::V,режа,керомс
1174,rütteln::V,разтърсвам,та́рфтомс
1175,schütteln::V,клатя,шука́демс
1176,schütteln::V,друсам,шука́демс
1177,schwenken::V,размахам,яфодемс
1178,schütten::V,сипя,каямс
1179,schütten::V,сипя,нюрьхтя́мс
1180,füllen::V,напълня,пяшкодемс
1181,einwickeln::V,увия,тапардамс
1182,einwickeln::V,завия,тапардамс
1183,tragen::V,нося,кандомс
1184,schleppen::V,влача,ускомс
1185,ziehen::V,тегля,ускомс
1186,ziehen::V,дръпна,ускомс
1187,aufbewahren::V,съхраня,ванфтомс
1188,werfen::V,хвърля,ёрямс
1189,fangen::V,ловя,кунда́мс
1190,fangen::V,уловя,кунда́мс
1191,packen::V,хвана,фатямс
1192,verstecken::V,крия,кяшемс
1193,verstecken::V,скрия,кяшемс
1194,teilen::V,разделя,явомс
1195,schicken::V,изпращам,кучемс
1196,bringen::V,донеса,кандомс
1197,bringen::V,донеса,пачфтемс
1198,hinzufügen::V,прибавя,пу́томс та́га
1199,hinzufügen::V,прибавя,ма́ксомс та́га
1200,bekommen::V,сдобия се,сявомс
1201,erhalten::V,получа,сявомс
1202,nehmen::V,взема,сявомс
1203,wählen::V,избирам,ко́чкамс
1204,auswählen::V,избера,кочкамс
1205,bewahren::V,пазя,ванфтомс
1206,behindern::V,преча,шорямс
1207,behindern::V,спъвам,шорямс
1208,verderben::V,разваля,коламс
1209,verderben::V,разваля,гастямс
1210,beschädigen::V,повредя,тиендемс зиян
1211,zerbrechen::V,счупя,тапамс
1212,zerreißen::V,скъсам,сяземс
1213,zerstören::V,разруша,ка́лафтомс
1214,verbrennen::V,изгоря,пълхта́мс
1215,geben::V,дам,ма́ксомс
1216,reichen::V,подам,максомс
1217,schenken::V,подаря,каземс
1218,versprechen::V,обещая,ма́ксомс вал
1219,wünschen::V,желая,арьсемс
1220,loben::V,хваля,шна́мс
1221,küssen::V,целувам,палсемс
1222,wiegen::V,люлея,нюря́фтомс
1223,zudecken::V,покрия,вельхтямс
1224,wecken::V,събудя,стя́фтомс
1225,wecken::V,събудя,съ́ргозьфтемс
1226,zeigen::V,покажа,няфтемс
1227,führen::V,водя,вятемс
1228,führen::V,заведа,вятемс
1229,lehren::V,уча,тонафтомс
1230,unterrichten::V,преподавам,тонафтомс
1231,aufziehen::V,отгледам,касфтомс
1232,leiten::V,ръководя,вятемс
1233,leiten::V,управлявам,вятемс
1234,antreiben::V,подкарвам,вятемс
1235,lassen::V,накарам,кошардомс
1236,einladen::V,поканя,тердемс
1237,einladen::V,поканя,серьгядемс
1238,vereinigen::V,съединя,пуроптомс
1239,vereinigen::V,съединя,кочкамс марса
1240,besuchen::V,посетя,варжамс
1241,treffen::V,срещна,васьфтомс
1242,sich versammeln::V,събера се,кочкавомс
1243,spielen::V,играя,налхксемс
1244,singen::V,пея,морамс
1245,tanzen::V,танцувам,кштимс
1246,sich trennen::V,разделя се,явомс
1247,verlassen::V,напусна,кадондомс
1248,retten::V,спася,идемс
1249,retten::V,спася,араламс
1250,bewachen::V,охранявам,ваномс
1251,schützen::V,запазя,а́раламс
1252,verteidigen::V,защитя,а́раламс
1253,sich schlagen::V,бия се,тюремс
1254,schießen::V,стрелям,ляцемс
1255,siegen::V,победя,сяськомс
1256,ärgern::V,ядосам,кяжияфтомс
1257,schlagen::V,бия,токамс
1258,schlagen::V,ударя,токамс
1259,treten::V,ритам,тапамс
1260,stechen::V,бодна,пупамс
1261,stechen::V,бодна,сялгомс
1262,stoßen::V,бутна,тостядемс
1263,stoßen::V,блъсна,тостядемс
1264,stören::V,смутя,шорсемс
1265,belästigen::V,отегча,токсамс
1266,belästigen::V,отегча,аф кадомс ваймама
1267,belästigen::V,безпокоя,токсамс
1268,belästigen::V,безпокоя,аф кадомс ваймама
1269,verbergen::V,скрия,кяшемс
1270,täuschen::V,измамя,васькафтомс
1271,täuschen::V,измамя,кяльготнемс
1272,betrügen::V,измамя,васькафнемс
1273,töten::V,убия,шавомс
1274,töten::V,убия,аде́ламс
1275,töten::V,умъртвя,шавомс
1276,töten::V,умъртвя,аде́ламс
1277,wohnen::V,живея,эрямс
1278,arbeiten::V,работя,покодемс
1279,sammeln::V,събера,кочкамс
1280,sammeln::V,събера,пу́роптомс
1281,pflücken::V,бера,фатнемс
1282,pflücken::V,бера,нотфнемс
1283,pflücken::V,откъсна,фатнемс
1284,pflücken::V,откъсна,нотфнемс
1285,jagen::V,ловувам,кунда́мс
1286,fischen::V,ловя риба,калонь кунда́мс
1287,fassen::V,хвана,кунда́мс
1288,hüten::V,пазя,ваномс
1289,treiben::V,карам,панемс
1290,anbinden::V,завържа,сотомс
1291,füttern::V,храня,трямс
1292,füttern::V,храня,а́ндомс
1293,melken::V,доя,потямс
1294,hacken::V,сека,лазондомс
1295,gießen::V,полея,валомс
1296,reifen::V,узрея,кенеремс
1297,zubereiten::V,приготвя,анокламс
1298,kochen::V,варя,пидемс
1299,backen::V,пека,пидемс
1300,braten::V,пържа,пуштомс
1301,umrühren::V,разбъркам,шорямс
1302,stricken::V,плета,кодамс
1303,nähen::V,шия,стамс
1304,färben::V,боядисам,а́рхтомс
1305,reinigen::V,почистя,ва́ткамс
1306,reinigen::V,почистя,а́роптомс
1307,waschen::V,мия,муськомс
1308,waschen::V,пера,муськомс
1309,abwischen::V,избърша,нардамс
1310,spülen::V,плакна,оргалдомс
1311,fegen::V,измета,тяемс
1312,kehren::V,мета,тяемс
1313,baden::V,къпя се,э́шелямс
1314,sich waschen::V,мия се,штамс
1315,ausziehen::V,съблека,кайсефтемс
1316,anziehen::V,облека,ща́фтомс
1317,sich anziehen::V,облека се,щамс
1318,kämmen::V,реша,се́ендемс
1319,kämmen::V,вчеша,се́ендемс
1320,schmücken::V,накича,на́ряжамс
1321,schmücken::V,накича,ма́зоптомс
1322,sagen::V,кажа,азомс
1323,sagen::V,кажа,мярьгомс
1324,sprechen::V,говоря,корхтамс
1325,reden::V,говоря,корхнемс
1326,sich unterhalten::V,разговарям,корхнемс
1327,fragen::V,запитам,ки́зефтемс
1328,bitten::V,моля,а́намс
1329,bitten::V,моля,ве́шемс
1330,erzählen::V,разкажа,а́зондомс
1331,mitteilen::V,съобщя,азомс
1332,nennen::V,нарека,лемдемс
1333,nennen::V,нарека,путомс лем
1334,rufen::V,викам,серьгядемс
1335,rufen::V,повикам,серьгядемс
1336,prahlen::V,хваля се,шна́фтомс пря́
1337,übersetzen::V,преведа,ётафтомс
1338,denken::V,мисля,арьсемс
1339,glauben::V,вярвам,кемамс
1340,bemerken::V,забележа,ня́емс
1341,erkennen::V,позная,содамс
1342,begreifen::V,схвана,сатомс
1343,verstehen::V,разбера,шарьхкодемс
1344,lernen::V,уча се,тонафнемс
1345,wissen::V,зная,со́дамс
1346,sich erinnern an::V,спомня си за,лятфтамс
1347,vergessen::V,забравя,юкстамс
1348,messen::V,меря,ункснемс
1349,zählen::V,броя,лу́вомс
1350,zählen::V,броя,а́рьсемс
1351,rechnen::V,сметна,лувомс
1352,lesen::V,чета,лувомс
1353,lesen::V,чета,морафтомс
1354,malen::V,рисувам,рисова́ндамс
1355,zeichnen::V,рисувам,рисова́ндамс
1356,schreiben::V,пиша,сёрмадомс
1357,besitzen::V,имам,улемс азоркс
1358,besitzen::V,притежавам,улемс азоркс
1359,kaufen::V,купя,рамамс
1360,kaufen::V,купувам,рамамс
1361,verkaufen::V,продам,мимс
1362,bezahlen::V,заплатя,пандомс
1363,zahlen::V,платя,па́ндомс
1364,beherrschen::V,владея,азорондамс
1365,ertragen::V,понеса,кирдемс
1366,Platte::N,,плита́
1367,Stütze::N,,неже
1368,stehlen::V,,саламс
