,Concept_ID,el,hu
750,reich::A,πλούσιος,gazdag
751,bekannt::A,γνωστός,ismert
752,bekannt::A,γνωστός,ismeretes
753,berühmt::A,περίφημος,híres
754,berühmt::A,ξακουσμένος,híres
755,fremd::A,ξένος,idegen
756,verschieden::A,διαφορετικός,különböző
757,nah::A,κοντινός,közeli
758,fern::A,μακριά,távoli
759,linker::A,αριστερός,bal
760,rechter::A,δεξιός,jobb
761,anderer::A,άλλος,más
762,anderer::A,άλλος,másik
763,erster::A,πρώτος,első
764,zweiter::A,δεύτερος,második
765,dritter::A,τρίτος,harmadik
766,letzter::A,τελευταίος,utolsó
767,allein::ADV,μόνος,egyedül
768,auf einmal::ADV,εφάπαξ,egyszerre
769,zusammen::ADV,μαζί,együtt
770,zusammen::ADV,μαζί,összesen
771,lange::ADV,πολύν καιρό,sokáig
772,lange::ADV,πολύν καιρό,hosszan
773,plötzlich::ADV,έξαφνα,hirtelen
774,plötzlich::ADV,έξαφνα,egyszerre
775,sofort::ADV,αμέσως,rögtön
776,sofort::ADV,αμέσως,tüstént
777,später::ADV,αργότερα,későn
778,jetzt::ADV,τώρα,most
779,heute::ADV,σήμερα,ma
780,morgen::ADV,αύριο,holnap
781,bald::ADV,σε λίγο,majd
782,bald::ADV,σε λίγο,nemsokára
783,bald::ADV,εντός ολίγου,majd
784,bald::ADV,εντός ολίγου,nemsokára
785,dann::ADV,ύστερα,akkor
786,gestern::ADV,χτες,tegnap
787,einst::ADV,ποτέ,hajdan
788,einst::ADV,άλλοτε,hajdan
789,damals::ADV,τότε,akkor
790,damals::ADV,τότε,akkoriban
791,danach::ADV,μετά,azután
792,danach::ADV,ύστερα,azután
793,vorher::ADV,πριν,előbb
794,vorher::ADV,προηγουμένως,előbb
795,zuerst::ADV,πρώτα,először
796,einmal::ADV,μία φορά,egyszer
797,manchmal::ADV,κάποτε,néha
798,manchmal::ADV,κάποτε,olykor
799,oft::ADV,συχνά,sokszor
800,oft::ADV,πολλές φορές,sokszor
801,immer::ADV,πάντα,mindig
802,immer::ADV,πάντοτε,mindig
803,niemals::ADV,ποτέ,sohasem
804,hier::ADV,εδώ,itt
805,hierhin::ADV,εδώ,erre
806,von hier::ADV,από δω,innen
807,dort::ADV,εκεί,ott
808,dorthin::ADV,προς τα κει,oda
809,geradeaus::ADV,κατευθείαν,egyenesen
810,vorwärts::ADV,εμπρός,előre
811,rückwärts::ADV,πίσω,hátrafelé
812,zurück::ADV,πίσω,hátra
813,zurück::ADV,πίσω,vissza
814,unten::ADV,κάτω,alul
815,hinab::ADV,προς τα κάτω,le
816,hinab::ADV,προς τα κάτω,lefelé
817,oben::ADV,πάνω,fenn
818,oben::ADV,πάνω,felül
819,oben::ADV,επάνω,fenn
820,oben::ADV,επάνω,felül
821,hinauf::ADV,προς τα πάνω,fel
822,hinauf::ADV,προς τα πάνω,felfelé
823,überall::ADV,παντού,mindenütt
824,nicht::ADV,δεν,nem
825,ein wenig::ADV,λιγάκι,egy kicsit
826,kaum::ADV,μόλις,alig
827,sehr::ADV,πολύ,nagyon
828,so::ADV,έτσι,úgy
829,noch::ADV,ακόμα,még
830,nur::ADV,μόνο,csak
831,nur::ADV,μόνο,csupán
832,schon::ADV,ήδη,már
833,schon::ADV,κιόλας,már
834,wieder::ADV,ξανά,ismét
835,wieder::ADV,ξανά,megint
836,vergebens::ADV,μάταια,hiába
837,vor::PRP,μπροστά σε,előtt
838,vor::PRP,μπροστά από,előtt
839,hinter::PRP,πίσω από ,mögött
840,unter::PRP,υπό,alatt
841,unter::PRP,κάτω από,alatt
842,durch::PRP,διά,át
843,durch::PRP,διά,keresztül
844,durch::PRP,διά μέσου,át
845,durch::PRP,διά μέσου,keresztül
846,neben::PRP,δίπλα σε,mellett
847,zwischen::PRP,μεταξύ,között
848,zwischen::PRP,ανάμεσα σε,között
849,wegen::PRP,για,miatt
850,wegen::PRP,για,végett
851,wegen::PRP,λόγω,miatt
852,wegen::PRP,λόγω,végett
853,dies::PRN,αυτό,ez
854,das::PRN,το,az
855,alles::PRN,όλα,minden
856,ich::PRN,εγώ,én
857,du::PRN,σύ,te
858,du::PRN,εσύ,te
859,er::PRN,αυτός,ő
860,wir::PRN,εμείς,mi
861,ihr::PRN,εσείς,ti
862,sie::PRN,αυτοί,ők
863,was::FPRN,τι,mi
864,wer::FPRN,ποιος,ki
865,wo::FADV,πού,hol
866,wohin::FADV,πού,hova
867,wohin::FADV,για πού,hova
868,wie::FADV,πώς,hogy
869,wie::FADV,πώς,hogyan
870,warum::FADV,γιατί,miért
871,wieviel::FNUM,πόσος,hány
872,wieviel::FNUM,πόσος,mennyi
873,eins::NUM,ένα,egy
874,zwei::NUM,δύο,kettő
875,drei::NUM,τρία,három
876,drei::NUM,τρεις,három
877,vier::NUM,τέσσερα,négy
878,vier::NUM,τέσσερις,négy
879,fünf::NUM,πέντε,öt
880,sechs::NUM,έξι,hat
881,sieben::NUM,εφτά,hét
882,acht::NUM,οχτώ,nyolc
883,neun::NUM,εννιά,kilenc
884,zehn::NUM,δέκα,tíz
885,elf::NUM,έντεκα,tizenegy
886,zwölf::NUM,δώδεκα,tizenkettő
887,zwanzig::NUM,είκοσι,húsz
888,dreißig::NUM,τριάντα,harminc
889,vierzig::NUM,σαράντα,negyven
890,fünfzig::NUM,πενήντα,ötven
891,sechzig::NUM,εξήντα,hatvan
892,siebzig::NUM,εβδομήντα,hetven
893,achtzig::NUM,ογδόντα,nyolcvan
894,neunzig::NUM,ενενήντα,kilencven
895,hundert::NUM,εκατό,száz
896,tausend::NUM,χίλιοι,ezer
897,und::CNJ,και,és
898,und::CNJ,και,meg
899,oder::CNJ,ή,vagy
900,stehen::V,στέκομαι,áll
901,stehen::V,είμαι όρθιος,áll
902,sitzen::V,κάθομαι,ül
903,liegen::V,είμαι ξαπλωμένος,fekszik
904,hängen::V,κρέμομαι,függ
905,werden::V,γίνομαι,lesz
906,passieren::V,συμβαίνω,történik
907,beginnen::V,αρχίζω,kezdődik
908,enden::V,τελειώνω,végződik
909,enden::V,τελειώνω,befejeződik
910,wechseln::V,αλλάζω,változik
911,aufgehen[Sonne]::V,βγαίνω,kel
912,aufgehen[Sonne]::V,ανατέλλω,kel
913,untergehen[Sonne]::V,δύω,lemegy
914,untergehen[Sonne]::V,βασιλεύω,lemegy
915,scheinen[Sonne]::V,λάμπω,süt
916,donnern::V,βροντώ,dörög
917,wehen::V,φυσώ,fúj
918,strömen::V,ρέω,áramlik
919,strömen::V,τρέχω,áramlik
920,fließen::V,ρέω,folyik
921,sich drehen::V,γυρίζω,forog
922,sich drehen::V,στρέφομαι,forog
923,schwanken::V,ταλαντεύομαι,inog
924,schwanken::V,ταλαντεύομαι,ingadozik
925,schwingen::V,αιωρούμαι,leng
926,schwingen::V,ταλαντεύομαι,leng
927,fallen::V,πέφτω,esik
928,brennen::V,καίω,ég
929,rauchen::V,καπνίζω,füstöl
930,regnen::V,βρέχω,esik
931,gefrieren::V,παγώνω,megfagy
932,tauen::V,λειώνω,olvad
933,schmelzen::V,λειώνω,olvad
934,schmelzen::V,λειώνω,elolvad
935,trocknen::V,στεγνώνω,szárad
936,sieden::V,βράζω,forr
937,faulen::V,σαπίζω,rothad
938,verfaulen::V,σαπίζω,elrothad
939,verfaulen::V,σαπίζω,megrothad
940,reißen::V,σχίζω,szakad
941,versinken::V,βουλιάζω,süllyed
942,versinken::V,βουλιάζω,elsüllyed
943,versinken::V,βυθίζομαι,süllyed
944,versinken::V,βυθίζομαι,elsüllyed
945,vergehen::V,περνώ,múlik
946,vergehen::V,περνώ,elmúlik
947,erscheinen::V,εμφανίζομαι,feltűnik
948,erscheinen::V,εμφανίζομαι,megjelenik
949,verschwinden::V,χάνομαι,letűnik
950,verschwinden::V,εξαφανίζομαι,letűnik
951,sinken::V,κατεβαίνω,süllyed
952,abnehmen::V,μειώνομαι ,apad
953,abnehmen::V,μειώνομαι ,csökken
954,zunehmen::V,αυξάνω,növekszik
955,zunehmen::V,αυξάνω,gyarapszik
956,zunehmen::V,μεγαλώνω,növekszik
957,zunehmen::V,μεγαλώνω,gyarapszik
958,steigen::V,ανεβαίνω,emelkedik
959,wachsen::V,μεγαλώνω,nő
960,wachsen::V,μεγαλώνω,terem
961,wachsen::V,μεγαλώνω,növekszik
962,glänzen::V,γυαλίζω,ragyog
963,glänzen::V,γυαλίζω,fénylik
964,funkeln::V,αστράφτω,csillog
965,funkeln::V,αστράφτω,tündöklik
966,funkeln::V,σπιθοβολώ,csillog
967,funkeln::V,σπιθοβολώ,tündöklik
968,lärmen::V,θορυβώ,lármázik
969,läuten::V,χτυπώ ,cseng
970,klingeln::V,κουδουνίζω,csenget
971,klirren::V,κουδουνίζω,csörömpöl
972,brausen::V,βουΐζω,zúg
973,brausen::V,βουΐζω,morajlik
974,rauschen::V,βουΐζω,zúg
975,klingen::V,ηχώ,hangzik
976,bellen::V,γαυγίζω,ugat
977,heulen::V,ουρλιάζω,bőg
978,heulen::V,ουρλιάζω,üvölt
979,blasen::V,φυσώ,fúj
980,pfeifen::V,σφυρίζω,fütyül
981,schreien::V,κραυγάζω,kiált
982,schreien::V,κραυγάζω,kiabál
983,stöhnen::V,βογγώ,nyög
984,zittern::V,τρέμω,remeg
985,zittern::V,τρέμω,reszket
986,leben::V,ζω,él
987,geboren werden::V,γεννιέμαι,születik
988,atmen::V,αναπνέω,lélegzik
989,trinken::V,πίνω,iszik
990,essen::V,τρώω,eszik
991,schlucken::V,καταπίνω,nyel
992,müde werden::V,κουράζομαι,elfárad
993,müde werden::V,κουράζομαι,kifárad
994,einschlafen::V,αποκοιμιέμαι,elalszik
995,schlafen::V,κοιμάμαι,alszik
996,aufwachen::V,ξυπνώ,felébred
997,aufstehen::V,σηκώνομαι,felkel
998,sich erholen::V,ξεκουράζομαι,pihen
999,krank werden::V,αρρωσταίνω,megbetegedik
1000,krank werden::V,αρρωσταίνω,belebetegszik
1001,krank sein::V,ασθενώ,betegeskedik
1002,schmerzen::V,πονώ,fáj
1003,husten::V,βήχω,köhög
1004,genesen::V,θεραπεύομαι,meggyógyul
1005,sterben::V,πεθαίνω,hal
1006,umkommen::V,πεθαίνω,elpusztul
1007,sich bewegen::V,κουνιέμαι,mozog
1008,sich rühren::V,σαλεύω,mozdul
1009,sich erheben::V,επαναστατώ,feláll
1010,sich erheben::V,επαναστατώ,felemelkedik
1011,sich setzen::V,κάθομαι,ül
1012,sich setzen::V,κάθομαι,leül
1013,hinfallen::V,πέφτω κάτω,bukik
1014,hinfallen::V,πέφτω κάτω,elesik
1015,laufen::V,τρέχω,jár
1016,schreiten::V,βαδίζω,lép
1017,spazierengehen::V,κάνω βόλτα,sétál
1018,spazierengehen::V,πηγαίνω περίπατο,sétál
1019,eilen::V,σπεύδω,siet
1020,sich beeilen::V,βιάζομαι,siet
1021,sausen::V,τρέχω γρήγορα,robog
1022,rennen::V,τρέχω,fut
1023,rennen::V,τρέχω,szalad
1024,springen::V,πηδώ,ugrik
1025,klettern::V,σκαρφαλώνω,kúszik
1026,schaukeln::V,κουνιέμαι,hintázik
1027,kriechen::V,έρπω,kúszik
1028,kriechen::V,σέρνομαι,kúszik
1029,schwimmen::V,κολυμπώ,úszik
1030,tauchen::V,βουτώ,merül
1031,rudern::V,κωπηλατώ,evez
1032,fahren::V,πηγαίνω,jár
1033,fahren::V,πηγαίνω,megy
1034,fahren::V,πηγαίνω,utazik
1035,fliegen::V,πετώ,száll
1036,gehen::V,βαδίζω,megy
1037,gehen::V,πηγαίνω,megy
1038,weggehen::V,φεύγω,elmegy
1039,abfahren::V,ξεκινώ,indul
1040,abfahren::V,αναχωρώ,indul
1041,anhalten::V,σταματώ,megáll
1042,hineingehen::V,μπαίνω,bemegy
1043,eintreten::V,μπαίνω,belép
1044,eintreten::V,εισέρχομαι,belép
1045,kommen::V,έρχομαι,jön
1046,ankommen::V,φτάνω,érkezik
1047,ankommen::V,φτάνω,megérkezik
1048,zurückkommen::V,επιστρέφω,visszajön
1049,bleiben::V,μένω,marad
1050,bleiben::V,μένω,megmarad
1051,warten::V,περιμένω,vár
1052,warten::V,περιμένω,várakozik
1053,erwarten::V,αναμένω,vár
1054,erwarten::V,αναμένω,megvár
1055,erwarten::V,περιμένω,vár
1056,erwarten::V,περιμένω,megvár
1057,suchen::V,ψάχνω,kutat
1058,finden::V,βρίσκω,talál
1059,versuchen::V,προσπαθώ,megpróbál
1060,versuchen::V,προσπαθώ,megkísérel
1061,vorbereiten::V,προετοιμάζω,előkészít
1062,lieben::V,αγαπώ,szeret
1063,mögen::V,μου αρέσει,szeret
1064,lachen::V,γελώ,nevet
1065,rühren::V,συγκινώ,mozdít
1066,weinen::V,κλαίω,sír
1067,schimpfen::V,βρίζω,szid
1068,schimpfen::V,βρίζω,szitkozódik
1069,sich ärgern::V,θυμώνω,mérgelődik
1070,sich ärgern::V,θυμώνω,bosszankodik
1071,sich fürchten::V,φοβάμαι,fél
1072,sich fürchten::V,φοβάμαι,retteg
1073,fürchten::V,φοβάμαι,fél
1074,fliehen::V,φεύγω,menekül
1075,flüchten::V,δραπετεύω,elmenekül
1076,sehen::V,βλέπω,néz
1077,anschauen::V,κοιτάζω,megnéz
1078,ansehen::V,βλέπω,néz
1079,ansehen::V,βλέπω,ránéz
1080,ansehen::V,βλέπω,megnéz
1081,hören::V,ακούω,hall
1082,zuhören::V,ακούω,hallgat
1083,zuhören::V,ακούω,meghallgat
1084,probieren::V,δοκιμάζω,kóstol
1085,probieren::V,δοκιμάζω,megkóstol
1086,riechen::V,μυρίζω,szagol
1087,riechen::V,οσφραίνομαι,szagol
1088,fühlen::V,αισθάνομαι,érez
1089,scheinen::V,φαίνομαι,tűnik
1090,scheinen::V,φαίνομαι,látszik
1091,zu sehen sein::V,φαίνομαι,mutatkozik
1092,vernehmen::V,ακούω,hall
1093,vernehmen::V,μαθαίνω,hall
1094,frieren::V,κρυώνω,fázik
1095,tun::V,κάνω,csinál
1096,tun::V,κάνω,cselekszik
1097,können::V,ξέρω,tud
1098,können::V,μπορώ,tud
1099,wollen::V,θέλω,akar
1100,anfangen::V,αρχίζω,kezd
1101,beenden::V,τελειώνω,befejez
1102,aufhören::V,παύω,megszűnik
1103,gelingen::V,πετυχαίνω,sikerül
1104,geraten::V,γίνομαι,kerül
1105,geraten::V,γίνομαι,jut
1106,öffnen::V,ανοίγω,nyit
1107,öffnen::V,ανοίγω,kinyit
1108,schließen::V,κλείνω,csuk
1109,schließen::V,κλείνω,becsuk
1110,stellen::V,θέτω,állít
1111,stellen::V,θέτω,helyez
1112,setzen::V,θέτω,ültet
1113,setzen::V,θέτω,helyez
1114,legen::V,θέτω,tesz
1115,legen::V,θέτω,fektet
1116,berühren::V,εγγίζω,érint
1117,verbinden::V,συνδέω,beköt
1118,verbinden::V,συνδέω,összeköt
1119,bedecken::V,σκεπάζω,betakar
1120,bedecken::V,σκεπάζω,beborít
1121,aufhängen::V,κρεμώ,felakaszt
1122,anzünden::V,ανάβω,gyújt
1123,anzünden::V,ανάβω,meggyújt
1124,aufheben::V,σηκώνω,felemel
1125,zurücklassen::V,εγκαταλείπω,hátrahagy
1126,verlieren::V,χάνω,veszít
1127,verlieren::V,χάνω,elveszít
1128,fallen lassen::V,αφήνω να πέσει,elejt
1129,machen::V,κάνω,tesz
1130,machen::V,κάνω,csinál
1131,machen::V,φτιάχνω,tesz
1132,machen::V,φτιάχνω,csinál
1133,herstellen::V,κατασκευάζω,gyárt
1134,herstellen::V,κατασκευάζω,előállít
1135,bauen::V,χτίζω,épít
1136,bauen::V,οικοδομώ,épít
1137,reparieren::V,επισκευάζω,javít
1138,reparieren::V,επισκευάζω,kijavít
1139,reparieren::V,επισκευάζω,megjavít
1140,reparieren::V,επιδιορθώνω,javít
1141,reparieren::V,επιδιορθώνω,kijavít
1142,reparieren::V,επιδιορθώνω,megjavít
1143,verbessern::V,βελτιώνω,megjavít
1144,verbessern::V,καλυτερεύω,megjavít
1145,ändern::V,αλλάζω,változtat
1146,ändern::V,αλλάζω,megváltoztat
1147,graben::V,σκάβω,ás
1148,beugen::V,λυγίζω,meghajt
1149,biegen::V,κάμπτω,hajlít
1150,drehen::V,στρέφω,forgat
1151,wenden::V,γυρίζω,fordít
1152,wenden::V,γυρίζω,megfordít
1153,umdrehen::V,γυρίζω,megfordít
1154,umdrehen::V,γυρίζω,megforgat
1155,heben::V,υψώνω,emel
1156,heben::V,σηκώνω,emel
1157,hochheben::V,υψώνω,felemel
1158,hochheben::V,σηκώνω,felemel
1159,ergreifen::V,πιάνω,megfog
1160,ergreifen::V,αρπάζω,megfog
1161,halten::V,βαστώ,tart
1162,drücken::V,πιέζω,nyom
1163,drücken::V,πιέζω,megnyom
1164,schieben::V,σπρώχνω,tol
1165,kratzen::V,γρατσουνίζω,vakar
1166,lecken::V,γλείφω,nyal
1167,beißen::V,δαγκάνω,harap
1168,abreißen::V,κόβω,letép
1169,abreißen::V,σχίζω,letép
1170,abschneiden::V,αποκόπτω,levág
1171,binden::V,δένω,köt
1172,binden::V,δένω,kötöz
1173,stecken::V,χώνω,dug
1174,brechen::V,σπάζω,tör
1175,brechen::V,σπάζω,eltör
1176,klopfen::V,χτυπώ,kopogtat
1177,klopfen::V,τινάζω,kopogtat
1178,hauen::V,χτυπώ,vág
1179,hauen::V,χτυπώ,levág
1180,kleben::V,κολλώ,tapaszt
1181,reiben::V,τρίβω,dörzsöl
1182,reiben::V,τρίβω,súrol
1183,streichen::V,αλείφω,simít
1184,schleifen::V,ακονίζω,fen
1185,schleifen::V,ακονίζω,csiszol
1186,schleifen::V,ακονίζω,köszörül
1187,schneiden::V,κόβω,vág
1188,schneiden::V,κόβω,szel
1189,schneiden::V,κόβω,metsz
1190,rütteln::V,σείω,ráz
1191,rütteln::V,τινάζω,ráz
1192,schütteln::V,σείω,ráz
1193,schütteln::V,σείω,megráz
1194,schütteln::V,κουνώ,ráz
1195,schütteln::V,κουνώ,megráz
1196,schwenken::V,κουνώ,lóbál
1197,schwenken::V,κουνώ,lobogtat
1198,schütten::V,χύνω,önt
1199,füllen::V,γεμίζω,tölt
1200,füllen::V,γεμίζω,megtölt
1201,einwickeln::V,τυλίγω,becsavar
1202,tragen::V,φέρνω,hord
1203,schleppen::V,κουβαλώ,vonszol
1204,ziehen::V,τραβώ,húz
1205,aufbewahren::V,φυλάω,megőriz
1206,werfen::V,ρίχνω,dob
1207,werfen::V,ρίχνω,hajít
1208,fangen::V,πιάνω,fog
1209,packen::V,τσακώνω,megragad
1210,verstecken::V,κρύβω,eldug
1211,verstecken::V,κρύβω,elrejt
1212,teilen::V,μερίζω,oszt
1213,teilen::V,μερίζω,megoszt
1214,schicken::V,στέλνω,küld
1215,bringen::V,φέρνω,hoz
1216,bringen::V,φέρνω,visz
1217,hinzufügen::V,προσθέτω,hozzáad
1218,bekommen::V,προσκομίζω,kap
1219,bekommen::V,προσκομίζω,megkap
1220,erhalten::V,παίρνω,kap
1221,erhalten::V,παίρνω,megkap
1222,erhalten::V,λαμβάνω,kap
1223,erhalten::V,λαμβάνω,megkap
1224,nehmen::V,πιάνω,vesz
1225,nehmen::V,παίρνω,vesz
1226,wählen::V,εκλέγω,választ
1227,auswählen::V,διαλέγω,kiválaszt
1228,bewahren::V,διατηρώ,megtart
1229,behindern::V,εμποδίζω,akadályoz
1230,behindern::V,εμποδίζω,gátol
1231,verderben::V,χαλώ,elront
1232,beschädigen::V,ζημιώνω,rongál
1233,zerbrechen::V,σπάζω,eltör
1234,zerbrechen::V,σπάζω,széttör
1235,zerbrechen::V,σπάζω,kettétör
1236,zerreißen::V,σχίζω,eltép
1237,zerreißen::V,σχίζω,széttép
1238,zerstören::V,καταστρέφω,elpusztít
1239,verbrennen::V,καίω,éget
1240,verbrennen::V,καίω,eléget
1241,geben::V,δίνω,ad
1242,reichen::V,δίνω,nyújt
1243,schenken::V,χαρίζω,ajándékoz
1244,versprechen::V,υπόσχομαι,ígér
1245,wünschen::V,εύχομαι,kíván
1246,loben::V,επαινώ,dicsér
1247,küssen::V,φιλώ,csókol
1248,wiegen::V,κουνώ,ringat
1249,wiegen::V,νανουρίζω,ringat
1250,zudecken::V,σκεπάζω,betakar
1251,wecken::V,ξυπνώ,kelt
1252,wecken::V,ξυπνώ,ébreszt
1253,zeigen::V,δείχνω,mutat
1254,führen::V,οδηγώ,visz
1255,führen::V,οδηγώ,vezet
1256,lehren::V,διδάσκω,tanít
1257,unterrichten::V,διδάσκω,tanít
1258,aufziehen::V,ανατρέφω,felnevel
1259,leiten::V,ηγούμαι,vezet
1260,leiten::V,ηγούμαι,vezérel
1261,leiten::V,διευθύνω,vezet
1262,leiten::V,διευθύνω,vezérel
1263,antreiben::V,σπρώχνω,hajt
1264,antreiben::V,παρακινώ,hajt
1265,lassen::V,αφήνω,-tat
1266,lassen::V,αφήνω,-at
1267,einladen::V,προσκαλώ,meghív
1268,vereinigen::V,ενώνω,egyesít
1269,besuchen::V,επισκέπτομαι,látogat
1270,treffen::V,συναντώ,talál
1271,sich versammeln::V,μαζεύομαι,gyülekezik
1272,sich versammeln::V,μαζεύομαι,összegyűlik
1273,spielen::V,παίζω,játszik
1274,singen::V,τραγουδώ,énekel
1275,tanzen::V,χορεύω,táncol
1276,sich trennen::V,αποχωρίζομαι,elválik
1277,verlassen::V,εγκαταλείπω,elhagy
1278,retten::V,σώζω,ment
1279,bewachen::V,φρουρώ,őriz
1280,schützen::V,προστατεύω,óv
1281,schützen::V,προστατεύω,véd
1282,verteidigen::V,υπερασπίζω,véd
1283,sich schlagen::V,χτυπιέμαι,verekszik
1284,schießen::V,πυροβολώ,lő
1285,siegen::V,νικώ,győz
1286,ärgern::V,τσαντίζω,bosszant
1287,schlagen::V,χτυπώ,üt
1288,schlagen::V,χτυπώ,ver
1289,treten::V,κλοτσώ,rúg
1290,stechen::V,τρυπώ,döf
1291,stechen::V,τρυπώ,szúr
1292,stoßen::V,ωθώ,lök
1293,stoßen::V,σπρώχνω,lök
1294,stehlen::V,κλέβω,lop
1295,stören::V,διαταράσσω,zavar
1296,belästigen::V,ενοχλώ,zaklat
1297,verbergen::V,κρύβω,rejt
1298,verbergen::V,κρύβω,elrejt
1299,täuschen::V,παραπλανώ,megtéveszt
1300,betrügen::V,απατώ,csal
1301,töten::V,σκοτώνω,öl
1302,töten::V,θανατώνω,öl
1303,wohnen::V,μένω,lakik
1304,wohnen::V,κατοικώ,lakik
1305,arbeiten::V,δουλεύω,dolgozik
1306,arbeiten::V,εργάζομαι,dolgozik
1307,sammeln::V,μαζεύω,szed
1308,sammeln::V,μαζεύω,gyűjt
1309,sammeln::V,συλλέγω,szed
1310,sammeln::V,συλλέγω,gyűjt
1311,pflücken::V,κόβω,szed
1312,jagen::V,κυνηγώ,vadászik
1313,fischen::V,ψαρεύω,halászik
1314,fassen::V,πιάνω,fog
1315,hüten::V,φυλάγω,őriz
1316,hüten::V,φυλάγω,legeltet
1317,hüten::V,προσέχω,őriz
1318,hüten::V,προσέχω,legeltet
1319,treiben::V,οδηγώ,hajt
1320,anbinden::V,δένω,köt
1321,füttern::V,ταΐζω,etet
1322,melken::V,αρμέγω,fej
1323,hacken::V,κόβω,vág
1324,gießen::V,ποτίζω,öntöz
1325,reifen::V,ωριμάζω,érik
1326,zubereiten::V,ετοιμάζω,elkészít
1327,kochen::V,βράζω,főz
1328,backen::V,ψήνω,süt
1329,braten::V,τηγανίζω,süt
1330,umrühren::V,ανακατεύω,megkever
1331,stricken::V,πλέκω,köt
1332,nähen::V,ράβω,varr
1333,färben::V,βάφω,fest
1334,färben::V,χρωματίζω,fest
1335,reinigen::V,καθαρίζω,tisztít
1336,waschen::V,πλένω,mos
1337,abwischen::V,σφουγγίζω,letöröl
1338,spülen::V,ξεπλένω,mosogat
1339,fegen::V,σκουπίζω,söpör
1340,kehren::V,σκουπίζω,söpör
1341,baden::V,κάνω μπάνιο,fürdik
1342,sich waschen::V,πλένομαι,mosdik
1343,sich waschen::V,πλένομαι,mosakszik
1344,ausziehen::V,βγάζω,levesz
1345,anziehen::V,φορώ,felölt
1346,anziehen::V,φορώ,felvesz
1347,sich anziehen::V,ντύνομαι,öltözik
1348,sich anziehen::V,ντύνομαι,felöltözik
1349,kämmen::V,χτενίζω,fésül
1350,schmücken::V,στολίζω,díszít
1351,sagen::V,λέω,mond
1352,sprechen::V,μιλώ,beszél
1353,reden::V,μιλώ,beszél
1354,reden::V,κουβεντιάζω,beszél
1355,sich unterhalten::V,συνομιλώ,beszélget
1356,sich unterhalten::V,κουβεντιάζω,beszélget
1357,fragen::V,ρωτώ,kérdez
1358,bitten::V,ζητώ,kér
1359,bitten::V,παρακαλώ,kér
1360,erzählen::V,διηγούμαι,mesél
1361,erzählen::V,διηγούμαι,elbeszél
1362,mitteilen::V,πληροφορώ,közöl
1363,nennen::V,ονομάζω,hív
1364,nennen::V,ονομάζω,nevez
1365,rufen::V,φωνάζω,hív
1366,prahlen::V,καυχιέμαι,dicsekszik
1367,übersetzen::V,μεταφράζω,fordít
1368,denken::V,σκέφτομαι,gondol
1369,glauben::V,πιστεύω,hisz
1370,bemerken::V,παρατηρώ,észrevesz
1371,erkennen::V,αναγνωρίζω,ráismer
1372,erkennen::V,αναγνωρίζω,felismer
1373,begreifen::V,καταλαβαίνω,felfog
1374,verstehen::V,ακούω,ért
1375,verstehen::V,ακούω,megért
1376,lernen::V,μαθαίνω,tanul
1377,lernen::V,μαθαίνω,megtanul
1378,wissen::V,ξέρω,tud
1379,sich erinnern an::V,θυμάμαι,emlékszik
1380,vergessen::V,ξεχνώ,felejt
1381,vergessen::V,ξεχνώ,elfelejt
1382,messen::V,μετρώ,mér
1383,messen::V,μετρώ,megmér
1384,zählen::V,μετρώ,számol
1385,zählen::V,μετρώ,megszámol
1386,rechnen::V,λογαριάζω,számít
1387,lesen::V,διαβάζω,olvas
1388,malen::V,ζωγραφίζω,fest
1389,zeichnen::V,σχεδιάζω,rajzol
1390,schreiben::V,γράφω,ír
1391,besitzen::V,κατέχω,birtokol
1392,kaufen::V,αγοράζω,vesz
1393,kaufen::V,αγοράζω,megvesz
1394,verkaufen::V,πουλώ,elad
1395,bezahlen::V,πληρώνω,fizet
1396,bezahlen::V,πληρώνω,kifizet
1397,zahlen::V,πληρώνω,fizet
1398,zahlen::V,πληρώνω,megfizet
1399,beherrschen::V,κυριαρχώ,ural
1400,ertragen::V,βαστώ,elbír
1401,ertragen::V,βαστώ,elvisel
1402,ertragen::V,αντέχω,elbír
1403,ertragen::V,αντέχω,elvisel
