,Concept_ID,mhr,es
753,verschieden::A,тӱ́рлӧ,distinto
754,verschieden::A,тӱ́рлӧ,diferente
755,nah::A,ли́шыл,cercano
756,fern::A,тора́,lejano
757,fern::A,мӱ́ндыр,lejano
758,linker::A,шола́,izquierdo
759,rechter::A,пурла́,derecho
760,anderer::A,вес,otro
761,anderer::A,мо́ло,otro
762,erster::A,и́кымше,primero
763,zweiter::A,ко́кымшо,segundo
764,dritter::A,ку́мшо,tercero
765,letzter::A,пыта́ртыш,último
766,allein::ADV,шкет,a solo
767,auf einmal::ADV,икана́ште,de una vez
768,zusammen::ADV,пырля́,juntos
769,lange::ADV,кужу́н,mucho tiempo
770,plötzlich::ADV,кенета́,de repente
771,sofort::ADV,кызыта́к,en seguida
772,später::ADV,варара́к,más tarde
773,jetzt::ADV,ы́нде,ahora
774,jetzt::ADV,кы́зыт,ahora
775,heute::ADV,та́че,hoy
776,morgen::ADV,эрла́,mañana
777,bald::ADV,вашке́,pronto
778,bald::ADV,вашке́,en breve
779,dann::ADV,вара́,luego
780,dann::ADV,вара́,entonces
781,gestern::ADV,теҥге́че,ayer
782,einst::ADV,икана́,antaño
783,damals::ADV,туна́м,entonces
784,danach::ADV,вара́,después
785,vorher::ADV,о́нчыч,antes
786,zuerst::ADV,онда́к,primero
787,einmal::ADV,икана́,una vez
788,manchmal::ADV,ка́шын,a veces
789,manchmal::ADV,кокла́н,a veces
790,oft::ADV,чӱ́чкыдын,a menudo
791,oft::ADV,чӱ́чкыдын,con frecuencia
792,immer::ADV,эре́,siempre
793,immer::ADV,ту́тыш,siempre
794,niemals::ADV,ок нигуна́м,jamás
795,hier::ADV,ты́ште,aquí
796,hierhin::ADV,ты́шке,acá
797,hierhin::ADV,тыш,acá
798,von hier::ADV,тыше́ч,desde aquí
799,von hier::ADV,тыве́ч,desde aquí
800,dort::ADV,ту́што,ahí
801,dort::ADV,ту́што,allí
802,dorthin::ADV,туш,allí
803,dorthin::ADV,туш,hacia allí
804,dorthin::ADV,ту́шко,allí
805,dorthin::ADV,ту́шко,hacia allí
806,geradeaus::ADV,вик,todo derecho
807,vorwärts::ADV,о́нчыко,adelante
808,rückwärts::ADV,шеҥге́к,hacia atrás
809,zurück::ADV,мӧҥге́ш,atrás
810,unten::ADV,ӱ́лнӧ,abajo
811,unten::ADV,йыма́лне,abajo
812,hinab::ADV,йыма́к,hacia abajo
813,oben::ADV,кӱ́шнӧ,arriba
814,oben::ADV,ӱмба́лне,arriba
815,hinauf::ADV,кӱ́ш,hacia arriba
816,hinauf::ADV,кӱ́шкӧ,hacia arriba
817,überall::ADV,чыла́ вере́,por todas partes
818,nicht::ADV,ок,no
819,nicht::ADV,о́геш,no
820,ein wenig::ADV,изи́ш,un poco
821,kaum::ADV,пыкше́,apenas
822,sehr::ADV,чот,muy
823,sehr::ADV,чот,mucho
824,so::ADV,тыге́,tan
825,noch::ADV,а́ле,aún
826,noch::ADV,а́ле,todavía
827,nur::ADV,гына́,solamente
828,schon::ADV,ы́нде,ya
829,wieder::ADV,ада́к,de nuevo
830,vergebens::ADV,ара́м,en vano
831,vor::PRP,о́нчыч,antes de
832,vor::PRP,о́нчыч,delante de
833,hinter::PRP,шеҥге́лне,tras
834,hinter::PRP,шеҥге́лне,detrás de
835,unter::PRP,йыма́лне,bajo
836,unter::PRP,йыма́лне,debajo de
837,durch::PRP,вошт,por
838,durch::PRP,вошт,a través de
839,neben::PRP,вокте́н,al lado de
840,zwischen::PRP,кокла́ште,entre
841,wegen::PRP,верч,por
842,wegen::PRP,верч,a causa de
843,dies::PRN,ти́де,esto
844,das::PRN,са́де,eso
845,das::PRN,са́де,esto
846,alles::PRN,чыла́,todo
847,ich::PRN,мый,yo
848,du::PRN,тый,tú
849,er::PRN,ту́до,él
850,wir::PRN,ме,nosotros
851,ihr::PRN,те,vosotros
852,sie::PRN,ну́но,ellos
853,was::FPRN,мо,qué
854,wer::FPRN,кӧ,quién
855,wo::FADV,куша́н,dónde
856,wohin::FADV,куш,adónde
857,wohin::FADV,куш,hacia dónde
858,wohin::FADV,ку́шко,adónde
859,wohin::FADV,ку́шко,hacia dónde
860,wie::FADV,кузе́,cómo
861,warum::FADV,мо,por qué
862,warum::FADV,мола́н,por qué
863,wieviel::FNUM,куна́р,cuánto
864,eins::NUM,ик,uno
865,zwei::NUM,ко́кыт,dos
866,drei::NUM,кум,tres
867,vier::NUM,ныл,cuatro
868,fünf::NUM,вич,cinco
869,sechs::NUM,куд,seis
870,sieben::NUM,шым,siete
871,acht::NUM,канда́ш,ocho
872,neun::NUM,инде́ш,nueve
873,zehn::NUM,лу,diez
874,elf::NUM,лати́к,once
875,zwölf::NUM,латко́к,doce
876,zwanzig::NUM,ко́ло,veinte
877,dreißig::NUM,ку́мло,treinta
878,vierzig::NUM,ны́лле,cuarenta
879,fünfzig::NUM,ви́тле,cincuenta
880,sechzig::NUM,ку́дло,sesenta
881,siebzig::NUM,шы́мле,setenta
882,achtzig::NUM,канда́шле,ochenta
883,neunzig::NUM,инде́шле,noventa
884,hundert::NUM,шӱ́дӧ,cien
885,hundert::NUM,шӱ́дӧ,ciento
886,tausend::NUM,тӱже́м,mil
887,und::CNJ,да,y
888,und::CNJ,ден,y
889,oder::CNJ,я,o
890,oder::CNJ,а́ле,o
891,stehen::V,шога́ш,estar de pie
892,sitzen::V,шинча́ш,estar sentado
893,liegen::V,кия́ш,yacer
894,liegen::V,кия́ш,estar acostado
895,hängen::V,кеча́ш,pender
896,werden::V,лия́ш,hacerse
897,passieren::V,лия́ш,suceder
898,beginnen::V,тӱҥгала́ш,iniciarse
899,beginnen::V,тӱҥгала́ш,principiar
900,enden::V,пыта́ш,acabar
901,enden::V,пыта́ш,terminar
902,wechseln::V,вашталта́ш,variar
903,wechseln::V,вашталта́ш,alternar
904,aufgehen[Sonne]::V,лекта́ш,salir
905,untergehen[Sonne]::V,шинча́ш,ponerse
906,untergehen[Sonne]::V,шинча́ш,descender
907,scheinen[Sonne]::V,волгалта́ш,brillar
908,donnern::V,кӱдырта́ш,tronar
909,donnern::V,сургалта́ш,tronar
910,wehen::V,пуа́ш,soplar
911,strömen::V,шийалтара́ш,afluir
912,fließen::V,йога́ш,fluir
913,fließen::V,йога́ш,correr
914,sich drehen::V,пӧрда́ш,girar
915,schwanken::V,лӱҥга́ш,vacilar
916,schwanken::V,тайныла́ш,vacilar
917,schwingen::V,рӱпшалта́ш,oscilar
918,fallen::V,воза́ш,caer
919,fallen::V,йӧрла́ш,caer
920,brennen::V,йӱла́ш,arder
921,brennen::V,йӱла́ш,quemar
922,rauchen::V,шикша́ш,humear
923,rauchen::V,шикша́ш,echar humo
924,regnen::V,йӱра́ш,llover
925,gefrieren::V,кылма́ш,helarse
926,gefrieren::V,ияҥа́ш,helarse
927,tauen::V,шула́ш,deshelarse
928,schmelzen::V,лева́ш,fundirse
929,schmelzen::V,лева́ш,derretirse
930,trocknen::V,кошка́ш,secarse
931,sieden::V,шола́ш,hervir
932,faulen::V,шӱя́ш,pudrirse
933,verfaulen::V,шӱйы́н шуа́ш,pudrirse
934,reißen::V,кӱрла́ш,romperse
935,versinken::V,пуре́н кая́ш,hundirse
936,vergehen::V,эрте́н кая́ш,pasar
937,erscheinen::V,толы́н лекта́ш,aparecer
938,verschwinden::V,йома́ш,desaparecer
939,sinken::V,пуча́ш,bajar
940,abnehmen::V,пуча́ш,decrecer
941,abnehmen::V,пуча́ш,disminuir
942,zunehmen::V,шукема́ш,crecer
943,zunehmen::V,шукема́ш,aumentar
944,steigen::V,нӧлталта́ш,subir
945,steigen::V,нӧлталта́ш,ascender
946,wachsen::V,кушка́ш,crecer
947,glänzen::V,йылгыжа́ш,brillar
948,glänzen::V,йылгыжа́ш,resplandecer
949,funkeln::V,чолга́ш,chispear
950,lärmen::V,рӱшка́ш,hacer ruido
951,läuten::V,мура́ш,sonar
952,läuten::V,мура́ш,repicar
953,klingeln::V,йыҥгырта́ш,tocar el timbre
954,klirren::V,чылдыртата́ш,tintinear
955,brausen::V,лӱшка́ш,zumbar
956,rauschen::V,лыжга́ш,murmurar
957,klingen::V,йоҥга́ш,sonar
958,bellen::V,опта́ш,ladrar
959,heulen::V,урмыжа́ш,ulular
960,blasen::V,пуала́ш,soplar
961,pfeifen::V,шӱ́шкаш,silbar
962,schreien::V,кычкыра́ш,gritar
963,stöhnen::V,йыҥыса́ш,gemir
964,zittern::V,чытыра́ш,temblar
965,leben::V,ила́ш,vivir
966,geboren werden::V,шоча́ш,nacer
967,atmen::V,шӱла́ш,respirar
968,trinken::V,йӱа́ш,beber
969,essen::V,кочка́ш,comer
970,schlucken::V,нела́ш,tragar
971,müde werden::V,ноя́ш,cansarse
972,müde werden::V,ноя́ш,fatigarse
973,einschlafen::V,мале́н колта́ш,dormirse
974,schlafen::V,мала́ш,dormir
975,aufwachen::V,помыжалта́ш,despertarse
976,aufstehen::V,кынела́ш,levantarse
977,sich erholen::V,кана́ш,reposar
978,sich erholen::V,кана́ш,descansar
979,krank werden::V,черлане́н воза́ш,caer enfermo
980,krank sein::V,черлане́н кия́ш,estar enfermo
981,schmerzen::V,коршта́ш,doler
982,husten::V,кокыра́ш,toser
983,genesen::V,тӱрла́ш,convalecer
984,genesen::V,тӱрла́ш,restablecerse
985,genesen::V,тазаҥа́ш,convalecer
986,genesen::V,тазаҥа́ш,restablecerse
987,sterben::V,кола́ш,morir
988,umkommen::V,вуй йома́ш,perecer
989,sich bewegen::V,кошта́ш,moverse
990,sich rühren::V,тарвана́ш,rebullir
991,sich erheben::V,кынела́ш,levantarse
992,sich setzen::V,шинча́ш,sentarse
993,hinfallen::V,йӧрла́ш,caerse
994,laufen::V,кошта́ш,andar
995,schreiten::V,ошкыла́ш,proceder
996,spazierengehen::V,гуля́яш,pasear
997,spazierengehen::V,гуля́яш,pasearse
998,eilen::V,вашка́ш,correr prisa
999,sich beeilen::V,вашкешта́ш,darse prisa
1000,sausen::V,юлтка́ш,correr
1001,rennen::V,куржтала́ш,correr
1002,springen::V,тӧршта́ш,saltar
1003,klettern::V,кӱза́ш,trepar
1004,klettern::V,кӱза́ш,escalar
1005,schaukeln::V,лӱҥгалта́ш,bambolearse
1006,kriechen::V,нушка́ш,reptar
1007,kriechen::V,нушка́ш,arrastrarse
1008,schwimmen::V,ия́ш,nadar
1009,tauchen::V,шуҥгалта́ш,bucear
1010,tauchen::V,шуҥгалта́ш,sumergirse
1011,rudern::V,удыра́ш,remar
1012,fahren::V,кудала́ш,ir
1013,fliegen::V,чоҥешта́ш,volar
1014,gehen::V,кая́ш,ir
1015,gehen::V,кая́ш,andar
1016,weggehen::V,кораҥа́ш,irse
1017,weggehen::V,кораҥа́ш,marcharse
1018,abfahren::V,лекта́ш,salir
1019,abfahren::V,лекта́ш,partir
1020,anhalten::V,чарна́ш,parar
1021,anhalten::V,чарна́ш,pararse
1022,hineingehen::V,пура́ш,entrar
1023,eintreten::V,пура́ш,entrar
1024,kommen::V,тола́ш,venir
1025,ankommen::V,шуа́ш,llegar
1026,zurückkommen::V,пӧртыла́ш,volver
1027,zurückkommen::V,пӧртыла́ш,regresar
1028,bleiben::V,кода́ш,quedarse
1029,warten::V,вуча́ш,esperar
1030,erwarten::V,вуча́ш,esperar
1031,suchen::V,кычала́ш,buscar
1032,finden::V,муа́ш,hallar
1033,finden::V,муа́ш,encontrar
1034,versuchen::V,толаша́ш,intentar
1035,vorbereiten::V,ямдыла́ш,preparar
1036,lieben::V,йӧрата́ш,amar
1037,lieben::V,йӧрата́ш,querer
1038,mögen::V,йӧрата́ш,querer
1039,lachen::V,воштыла́ш,reír
1040,rühren::V,ку́мыл тарвата́ш,conmover
1041,weinen::V,шорта́ш,llorar
1042,schimpfen::V,каргаша́ш,regañar
1043,sich ärgern::V,сыра́ш,enfadarse
1044,sich fürchten::V,лӱда́ш,tener miedo
1045,fürchten::V,лӱда́ш,temer
1046,fürchten::V,лӱда́ш,tener miedo a
1047,fliehen::V,куржа́ш,huir
1048,flüchten::V,куржа́ш,escaparse
1049,sehen::V,ужа́ш,ver
1050,anschauen::V,онча́ш,mirar
1051,ansehen::V,эскера́ш,mirar
1052,hören::V,кола́ш,oír
1053,zuhören::V,колышта́ш,escuchar
1054,probieren::V,тамла́ш,probar
1055,probieren::V,тамла́ш,degustar
1056,riechen::V,ӱпшынча́ш,oler
1057,fühlen::V,шижа́ш,sentir
1058,scheinen::V,чуча́ш,parecer
1059,zu sehen sein::V,коя́ш,poder verse
1060,vernehmen::V,кола́ш,oír
1061,vernehmen::V,кола́ш,percibir
1062,frieren::V,кылма́ш,tener frío
1063,tun::V,ышта́ш,hacer
1064,können::V,мошта́ш,poder
1065,wollen::V,тӱна́ш,querer
1066,anfangen::V,тӱҥала́ш,iniciar
1067,beenden::V,пытара́ш,acabar
1068,beenden::V,пытара́ш,terminar
1069,aufhören::V,чарна́ш,cesar
1070,gelingen::V,сай лекта́ш,salir bien
1071,geraten::V,лекта́ш,salir
1072,geraten::V,лекта́ш,dar resultado
1073,öffnen::V,поча́ш,abrir
1074,schließen::V,петыра́ш,cerrar
1075,stellen::V,шында́ш,poner
1076,stellen::V,шында́ш,colocar
1077,setzen::V,шында́ш,poner
1078,setzen::V,шында́ш,colocar
1079,legen::V,опта́ш,poner
1080,legen::V,пышта́ш,poner
1081,berühren::V,тӱка́ш,tocar
1082,verbinden::V,пида́ш,unir
1083,verbinden::V,пида́ш,juntar
1084,bedecken::V,леведа́ш,tapar
1085,bedecken::V,леведа́ш,cubrir
1086,aufhängen::V,сака́ш,colgar
1087,anzünden::V,чӱкта́ш,encender
1088,aufheben::V,нӧлтала́ш,recoger
1089,zurücklassen::V,кода́ш,dejar
1090,verlieren::V,йомдара́ш,perder
1091,fallen lassen::V,воза́ш,dejar caer
1092,machen::V,ышта́ш,hacer
1093,herstellen::V,ямдыла́ш,fabricar
1094,bauen::V,чоҥа́ш,construir
1095,reparieren::V,ачала́ш,reparar
1096,verbessern::V,саемда́ш,mejorar
1097,ändern::V,весемда́ш,mudar
1098,ändern::V,весемда́ш,modificar
1099,graben::V,кӱнча́ш,cavar
1100,beugen::V,пӱгырта́ш,doblar
1101,beugen::V,пӱгырта́ш,inclinar
1102,biegen::V,лывырта́ш,doblar
1103,drehen::V,пӱтыра́ш,volver
1104,drehen::V,пӱтыра́ш,hacer girar
1105,wenden::V,ирала́ш,volver
1106,umdrehen::V,савырала́ш,revolver
1107,heben::V,нӧлта́ш,levantar
1108,hochheben::V,нӧлта́ш,alzar
1109,ergreifen::V,руалта́ш,coger
1110,halten::V,куча́ш,tener
1111,drücken::V,иша́ш,apretar
1112,drücken::V,темда́ш,apretar
1113,schieben::V,шӱкала́ш,empujar
1114,kratzen::V,удыра́ш,rascar
1115,lecken::V,нула́ш,lamer
1116,beißen::V,пура́ш,morder
1117,abreißen::V,кӱрла́ш,arrancar
1118,abschneiden::V,пӱчка́ш,cortar
1119,binden::V,кылда́ш,atar
1120,stecken::V,шуралта́ш,meter
1121,brechen::V,тодышта́ш,romper
1122,brechen::V,тодышта́ш,quebrar
1123,klopfen::V,кыра́ш,golpear
1124,hauen::V,тӱя́ш,pegar
1125,kleben::V,клеитла́ш,pegar
1126,kleben::V,клеитла́ш,encolar
1127,reiben::V,йыга́ш,frotar
1128,reiben::V,туржала́ш,frotar
1129,streichen::V,шӱра́ш,untar
1130,streichen::V,шӱра́ш,recubrir
1131,schleifen::V,шума́ш,afilar
1132,schleifen::V,яна́ш,afilar
1133,schneiden::V,пӱчка́ш,cortar
1134,rütteln::V,рӱза́ш,agitar
1135,schütteln::V,почка́ш,agitar
1136,schütteln::V,почка́ш,sacudir
1137,schwenken::V,рӱза́ш,menear
1138,schütten::V,опта́ш,verter
1139,füllen::V,тема́ш,llenar
1140,einwickeln::V,вӱдыла́ш,envolver
1141,tragen::V,нумала́ш,llevar
1142,schleppen::V,шӱдыра́ш,arrastrar
1143,ziehen::V,шупша́ш,tirar
1144,aufbewahren::V,арала́ш,conservar
1145,werfen::V,шуа́ш,echar
1146,werfen::V,шуа́ш,lanzar
1147,werfen::V,кышка́ш,echar
1148,werfen::V,кышка́ш,lanzar
1149,fangen::V,куча́ш,coger
1150,packen::V,руалта́ш,agarrar
1151,verstecken::V,тоя́ш,esconder
1152,teilen::V,пӧла́ш,partir
1153,teilen::V,пӧла́ш,dividir
1154,schicken::V,колта́ш,enviar
1155,bringen::V,конда́ш,traer
1156,hinzufügen::V,ешара́ш,añadir
1157,bekommen::V,нала́ш,obtener
1158,bekommen::V,нала́ш,conseguir
1159,erhalten::V,нала́ш,recibir
1160,nehmen::V,нала́ш,tomar
1161,wählen::V,сайла́ш,elegir
1162,auswählen::V,таҥгла́ш,escoger
1163,auswählen::V,таҥгла́ш,seleccionar
1164,bewahren::V,сакла́ш,guardar
1165,bewahren::V,сакла́ш,preservar
1166,behindern::V,чаракла́ш,estorbar
1167,behindern::V,чаракла́ш,obstaculizar
1168,verderben::V,пужа́ш,estropear
1169,beschädigen::V,пужа́ш,deteriorar
1170,zerbrechen::V,пудырта́ш,romper
1171,zerbrechen::V,пудырта́ш,quebrar
1172,zerreißen::V,кӱрла́ш,desgarrar
1173,zerreißen::V,кӱрла́ш,despedazar
1174,zerstören::V,шалата́ш,destruir
1175,zerstören::V,шалата́ш,destrozar
1176,verbrennen::V,йӱлата́ш,quemar
1177,geben::V,пуа́ш,dar
1178,reichen::V,пуа́ш,pasar
1179,schenken::V,пӧлекла́ш,regalar
1180,versprechen::V,сӧра́ш,prometer
1181,wünschen::V,тылана́ш,desear
1182,loben::V,мокта́ш,alabar
1183,küssen::V,шупшала́ш,besar
1184,wiegen::V,рӱпша́ш,mecer
1185,zudecken::V,леведа́ш,tapar
1186,zudecken::V,леведа́ш,cubrir
1187,wecken::V,помыжалтара́ш,despertar
1188,zeigen::V,ончыкта́ш,mostrar
1189,führen::V,вӱда́ш,guiar
1190,führen::V,вӱда́ш,conducir
1191,lehren::V,туныкта́ш,enseñar
1192,lehren::V,туныкта́ш,instruir
1193,unterrichten::V,туныкта́ш,enseñar
1194,aufziehen::V,орышта́ш,criar
1195,leiten::V,вӱда́ш,guiar
1196,leiten::V,вӱда́ш,dirigir
1197,leiten::V,вуйлата́ш,guiar
1198,leiten::V,вуйлата́ш,dirigir
1199,antreiben::V,поктыла́ш,impeler
1200,antreiben::V,поктыла́ш,impulsar
1201,lassen::V,-та́ш,hacer
1202,einladen::V,ӱжа́ш,invitar
1203,vereinigen::V,иктешла́ш,unir
1204,besuchen::V,то́лын кая́ш,visitar
1205,besuchen::V,то́лын кая́ш,ir a ver
1206,treffen::V,вашлия́ш,encontrar
1207,sich versammeln::V,погына́ш,reunirse
1208,sich versammeln::V,погына́ш,congregarse
1209,sich versammeln::V,чумырга́ш,reunirse
1210,sich versammeln::V,чумырга́ш,congregarse
1211,spielen::V,мода́ш,jugar
1212,singen::V,мура́ш,cantar
1213,tanzen::V,кушта́ш,bailar
1214,sich trennen::V,ойырла́ш,separarse
1215,verlassen::V,кудалта́ш,dejar
1216,verlassen::V,кудалта́ш,abandonar
1217,retten::V,утара́ш,salvar
1218,bewachen::V,орола́ш,vigilar
1219,schützen::V,арала́ш,proteger
1220,verteidigen::V,арала́ш,defender
1221,sich schlagen::V,кредала́ш,batirse
1222,schießen::V,лӱя́ш,tirar
1223,schießen::V,лӱя́ш,disparar
1224,siegen::V,сеҥа́ш,vencer
1225,ärgern::V,сырыкта́ш,enojar
1226,ärgern::V,сырыкта́ш,enfadar
1227,schlagen::V,пера́ш,pegar
1228,schlagen::V,пера́ш,golpear
1229,treten::V,тошка́ш,dar una patada a
1230,stechen::V,кера́ш,pinchar
1231,stoßen::V,шӱкала́ш,empujar
1232,stehlen::V,шолышта́ш,robar
1233,stehlen::V,шолышта́ш,hurtar
1234,stören::V,мешая́ш,molestar
1235,belästigen::V,толаштара́ш,molestar
1236,belästigen::V,толаштара́ш,importunar
1237,verbergen::V,шылта́ш,ocultar
1238,verbergen::V,шылта́ш,esconder
1239,täuschen::V,ондала́ш,engañar
1240,betrügen::V,ондала́ш,engañar
1241,töten::V,пушта́ш,matar
1242,wohnen::V,ила́ш,vivir
1243,wohnen::V,ила́ш,habitar
1244,arbeiten::V,пашалана́ш,trabajar
1245,arbeiten::V,паша́м ышта́ш,trabajar
1246,sammeln::V,пога́ш,recoger
1247,sammeln::V,пога́ш,coleccionar
1248,pflücken::V,кӱра́ш,coger
1249,jagen::V,сонарла́ш,cazar
1250,fischen::V,кол куча́ш,pescar
1251,fassen::V,куча́ш,atrapar
1252,fassen::V,куча́ш,capturar
1253,hüten::V,кӱта́ш,guardar
1254,treiben::V,покта́ш,aballar
1255,anbinden::V,йолышта́ш,atar
1256,füttern::V,пукша́ш,echar de comer
1257,melken::V,лӱшта́ш,ordeñar
1258,hacken::V,руа́ш,picar
1259,hacken::V,руа́ш,cortar
1260,gießen::V,шава́ш,regar
1261,reifen::V,кӱа́ш,madurar
1262,zubereiten::V,ямдыла́ш,preparar
1263,kochen::V,шолта́ш,cocer
1264,kochen::V,шолта́ш,guisar
1265,backen::V,кӱкташ,hornear
1266,backen::V,кӱкташ,cocer al horno
1267,braten::V,пуштыла́ш,asar
1268,braten::V,пуштыла́ш,freír
1269,braten::V,жаритла́ш,asar
1270,braten::V,жаритла́ш,freír
1271,umrühren::V,луга́ш,remover
1272,stricken::V,пида́ш,hacer punto
1273,stricken::V,пида́ш,hacer calceta
1274,nähen::V,урга́ш,coser
1275,färben::V,чиялта́ш,teñir
1276,färben::V,чиялта́ш,colorear
1277,reinigen::V,эрыкта́ш,limpiar
1278,waschen::V,мушка́ш,lavar
1279,abwischen::V,ӱшта́ш,fregar
1280,abwischen::V,ӱшта́ш,limpiar
1281,spülen::V,шӱалта́ш,aclarar
1282,spülen::V,шӱалта́ш,enjuagar
1283,fegen::V,ӱшта́ш,barrer
1284,fegen::V,ӱшта́ш,pasar la escoba
1285,kehren::V,ӱшта́ш,barrer
1286,baden::V,йӱштыла́ш,bañarse
1287,sich waschen::V,мушкылта́ш,lavarse
1288,ausziehen::V,кудаша́ш,quitar
1289,ausziehen::V,кудаша́ш,quitarse
1290,anziehen::V,чия́ш,ponerse
1291,sich anziehen::V,чия́ш,vestirse
1292,kämmen::V,шера́ш,peinar
1293,schmücken::V,тӱзата́ш,adornar
1294,schmücken::V,чеверта́ш,adornar
1295,sagen::V,ойла́ш,decir
1296,sagen::V,каласа́ш,decir
1297,sprechen::V,кутыра́ш,hablar
1298,reden::V,мутлана́ш,hablar
1299,reden::V,мутлана́ш,conversar
1300,sich unterhalten::V,кутыра́ш,charlar
1301,sich unterhalten::V,кутыра́ш,conversar
1302,fragen::V,йода́ш,preguntar
1303,bitten::V,йода́ш,rogar
1304,erzählen::V,ойла́ш,contar
1305,mitteilen::V,увертара́ш,comunicar
1306,mitteilen::V,увертара́ш,participar
1307,nennen::V,лӱмда́ш,llamar
1308,nennen::V,лӱмда́ш,nombrar
1309,rufen::V,ӱжа́ш,llamar
1310,prahlen::V,моктана́ш,jactarse
1311,übersetzen::V,кусара́ш,traducir
1312,denken::V,шона́ш,pensar
1313,glauben::V,ӱшана́ш,creer
1314,bemerken::V,шижа́ш,notar
1315,erkennen::V,пала́ш,reconocer
1316,begreifen::V,ыҥла́ш,concebir
1317,verstehen::V,умыла́ш,entender
1318,verstehen::V,умыла́ш,comprender
1319,lernen::V,тунема́ш,aprender
1320,wissen::V,шинча́ш,saber
1321,sich erinnern an::V,шарна́ш,recordar
1322,sich erinnern an::V,шарна́ш,acordarse de
1323,vergessen::V,монда́ш,olvidar
1324,messen::V,виса́ш,medir
1325,zählen::V,шотла́ш,contar
1326,rechnen::V,шотла́ш,contar
1327,rechnen::V,шотла́ш,calcular
1328,lesen::V,луда́ш,leer
1329,malen::V,сӱретла́ш,pintar
1330,zeichnen::V,сӱретла́ш,dibujar
1331,schreiben::V,воза́ш,escribir
1332,besitzen::V,лия́ш,poseer
1333,kaufen::V,нала́ш,comprar
1334,verkaufen::V,ужала́ш,vender
1335,bezahlen::V,тӱла́ш,pagar
1336,zahlen::V,тӱла́ш,pagar
1337,beherrschen::V,куча́ш,dominar
1338,ertragen::V,турка́ш,soportar
