,Concept_ID,sk,ro
836,sanft::A,nežný,blând
837,sanft::A,nežný,blajin
838,hungrig::A,lačný,flămând
839,hungrig::A,hladný,flămând
840,krank::A,chorý,bolnav
841,krank::A,nemocný,bolnav
842,nackt::A,nahý,gol
843,traurig::A,smutný,trist
844,traurig::A,smutný,mâhnit
845,lebendig::A,živý,viu
846,gut::A,dobrý,bun
847,schlecht::A,zlý,rău
848,schlecht::A,zlý,prost
849,richtig::A,správny,drept
850,richtig::A,správny,corect
851,schlimm::A,zlý,rău
852,schlimm::A,nepríjemný,rău
853,wahr::A,pravý,adevărat
854,wahr::A,pravdivý,adevărat
855,alt::A,starý,uzat
856,alt::A,starý,vechi
857,neu::A,nový,nou
858,ehemalig::A,bývalý,fost
859,ehemalig::A,bývalý,anterior
860,alt[Lebewesen]::A,starý,bătrîn
861,jung::A,mladý,tânăr
862,arm::A,chudobný,sărac
863,arm::A,chudobný,sărman
864,reich::A,bohatý,avut
865,reich::A,bohatý,bogat
866,bekannt::A,známy,cunoscut
867,berühmt::A,slávny,renumit
868,berühmt::A,povestný,renumit
869,fremd::A,cudzí,străin
870,verschieden::A,rôzny,diferit
871,verschieden::A,rôzny,deosebit
872,verschieden::A,rozličný,diferit
873,verschieden::A,rozličný,deosebit
874,nah::A,blízky,apropiat
875,fern::A,ďaleký,departe
876,linker::A,ľavý,stâng
877,rechter::A,pravý,drept
878,anderer::A,iný,alt
879,anderer::A,druhý,alt
880,erster::A,prvý,prim
881,zweiter::A,druhý,al doilea
882,dritter::A,tretí,treilea
883,letzter::A,ostatný,final
884,letzter::A,posledný,final
885,allein::ADV,sám,singur
886,auf einmal::ADV,zároveň,dintrodată
887,zusammen::ADV,spolu,împreună
888,zusammen::ADV,spoločne,împreună
889,lange::ADV,dlho,îndelung
890,lange::ADV,dlho,mult timp
891,plötzlich::ADV,náhle,deodată
892,plötzlich::ADV,náhle,pe neașteptate
893,sofort::ADV,hneď,imediat
894,sofort::ADV,hneď,numaidecît
895,sofort::ADV,ihneď,imediat
896,sofort::ADV,ihneď,numaidecît
897,später::ADV,neskoršie,mai apoi
898,später::ADV,neskoršie,mai târziu
899,jetzt::ADV,teraz,acum
900,heute::ADV,dnes,azi
901,heute::ADV,dnes,astăzi
902,morgen::ADV,zajtra,mâine
903,bald::ADV,skoro,curând
904,dann::ADV,nato,apoi
905,dann::ADV,potom,apoi
906,gestern::ADV,včera,ieri
907,einst::ADV,kedysi,odată
908,einst::ADV,kedysi,odinioară
909,einst::ADV,niekedy,odată
910,einst::ADV,niekedy,odinioară
911,damals::ADV,vtedy,atunci
912,damals::ADV,vtedy,pe atunci
913,danach::ADV,potom,după aceasta
914,danach::ADV,podľa toho,după aceasta
915,vorher::ADV,napred,mai întâi
916,vorher::ADV,napred,în prealabil
917,vorher::ADV,predtým,mai întâi
918,vorher::ADV,predtým,în prealabil
919,zuerst::ADV,najprv,întâi
920,zuerst::ADV,najprv,în primul rând
921,einmal::ADV,raz,odată
922,einmal::ADV,jedenkrát,odată
923,manchmal::ADV,občas,uneori
924,manchmal::ADV,občas,câteodată
925,manchmal::ADV,niekedy,uneori
926,manchmal::ADV,niekedy,câteodată
927,oft::ADV,často,des
928,oft::ADV,často,deseori
929,immer::ADV,vždy,mereu
930,immer::ADV,vždy,întotdeauna
931,immer::ADV,ustavične,mereu
932,immer::ADV,ustavične,întotdeauna
933,niemals::ADV,nikdy,niciodată
934,hier::ADV,tu,aci
935,hier::ADV,tu,aici
936,hierhin::ADV,sem,încoace
937,hierhin::ADV,tade,încoace
938,von hier::ADV,odtiaľto,de aici
939,dort::ADV,tam,acolo
940,dorthin::ADV,ta,dincolo
941,dorthin::ADV,tam,dincolo
942,geradeaus::ADV,rovno,drept înainte
943,geradeaus::ADV,priamo,drept înainte
944,vorwärts::ADV,napred,înainte
945,rückwärts::ADV,nazad,îndărăt
946,zurück::ADV,späť,înapoi
947,zurück::ADV,naspäť,înapoi
948,unten::ADV,dolu,jos
949,unten::ADV,dolu,dedesubt
950,unten::ADV,naspodku,jos
951,unten::ADV,naspodku,dedesubt
952,hinab::ADV,dolu,în jos
953,hinab::ADV,dolu,de vale
954,oben::ADV,hore,sus
955,oben::ADV,hore,deasupra
956,oben::ADV,navrchu,sus
957,oben::ADV,navrchu,deasupra
958,hinauf::ADV,hore,în sus
959,hinauf::ADV,navrch,în sus
960,überall::ADV,všade,peste tot
961,überall::ADV,všade,pretutindeni
962,nicht::ADV,nie,nu
963,ein wenig::ADV,trocha,puțin
964,kaum::ADV,ledva,cu greu
965,kaum::ADV,ledva,cu anevoie
966,sehr::ADV,veľmi,mult
967,sehr::ADV,veľmi,foarte
968,so::ADV,tak,așa
969,so::ADV,tak,atât
970,so::ADV,takto,așa
971,so::ADV,takto,atât
972,noch::ADV,ešte,încă
973,nur::ADV,len,doar
974,schon::ADV,už,și
975,schon::ADV,už,deja
976,wieder::ADV,zasa,iar
977,wieder::ADV,zasa,iarăși
978,vergebens::ADV,márne,în zadar
979,vergebens::ADV,nadarmo,în zadar
980,vor::PRP,pred,înainte de
981,hinter::PRP,za,după
982,hinter::PRP,za,în spatele
983,unter::PRP,pod,sub
984,durch::PRP,cez,prin
985,neben::PRP,pri,lângă
986,neben::PRP,pri,alături de
987,neben::PRP,vedľa,lângă
988,neben::PRP,vedľa,alături de
989,zwischen::PRP,medzi,între
990,zwischen::PRP,medzi,dintre
991,wegen::PRP,pre,pentru
992,wegen::PRP,kvôli,pentru
993,dies::PRN,to,acesta
994,dies::PRN,táto,acesta
995,das::PRN,to,asta
996,alles::PRN,všetko,tot
997,ich::PRN,ja,eu
998,du::PRN,ty,tu
999,er::PRN,on,el
1000,er::PRN,on,dânsul
1001,wir::PRN,my,noi
1002,ihr::PRN,vy,voi
1003,sie::PRN,oni,ei
1004,sie::PRN,oni,dânșii
1005,was::FPRN,čo,ce
1006,wer::FPRN,kto,cine
1007,wo::FADV,kde,unde
1008,wohin::FADV,kam,încotro
1009,wie::FADV,ako,cum
1010,warum::FADV,prečo,de ce
1011,warum::FADV,prečo,pentru ce
1012,wieviel::FNUM,koľko,cât
1013,eins::NUM,jeden,unu
1014,zwei::NUM,dva,doi
1015,drei::NUM,tri,trei
1016,vier::NUM,štyri,patru
1017,fünf::NUM,päť,cinci
1018,sechs::NUM,šesť,șase
1019,sieben::NUM,sedem,șapte
1020,acht::NUM,osem,opt
1021,neun::NUM,deväť,nouă
1022,zehn::NUM,desať,zece
1023,elf::NUM,jedenásť,unsprezece
1024,zwölf::NUM,dvanásť,douăsprezece
1025,zwanzig::NUM,dvadsať,douăzeci
1026,dreißig::NUM,tridsať,treizeci
1027,vierzig::NUM,štyridsať,patruzeci
1028,fünfzig::NUM,päťdesiat,cincizeci
1029,sechzig::NUM,šesťdesiat,șaizeci
1030,siebzig::NUM,sedemdesiat,șaptezeci
1031,achtzig::NUM,osemdesiat,optzeci
1032,neunzig::NUM,deväťdesiat,nouăzeci
1033,hundert::NUM,sto,sută
1034,tausend::NUM,tisíc,mie
1035,und::CNJ,i,și
1036,oder::CNJ,alebo,ori
1037,stehen::V,stáť,sta
1038,sitzen::V,sedieť,ședea
1039,liegen::V,ležať,zăcea
1040,liegen::V,ležať,fi culcat
1041,hängen::V,visieť,atârna
1042,werden::V,stať sa,deveni
1043,werden::V,stať sa,se face
1044,passieren::V,stať sa,se întâmpla
1045,beginnen::V,začať sa,începe
1046,enden::V,končiť sa,se sfârși
1047,enden::V,končiť sa,se termina
1048,wechseln::V,meniť sa,se schimba
1049,aufgehen[Sonne]::V,vychádzať,răsări
1050,untergehen[Sonne]::V,zapadnúť,apune
1051,scheinen[Sonne]::V,svietiť,străluci
1052,donnern::V,hrmieť,tuna
1053,wehen::V,viať,bate
1054,strömen::V,prúdiť,curge în șiroaie
1055,fließen::V,tiecť,curge
1056,sich drehen::V,točiť sa,se învârti
1057,sich drehen::V,krútiť sa,se învârti
1058,schwanken::V,kolísať,se clătina
1059,schwanken::V,klátiť sa,se clătina
1060,schwingen::V,kývať sa,vibra
1061,schwingen::V,kývať sa,flutura
1062,schwingen::V,chvieť sa,vibra
1063,schwingen::V,chvieť sa,flutura
1064,fallen::V,padať,cădea
1065,brennen::V,páliť,arde
1066,brennen::V,horieť,arde
1067,rauchen::V,dymiť sa,fuma
1068,regnen::V,pršať,ploua
1069,gefrieren::V,zamrznút,îngheța
1070,tauen::V,taviť sa,se dezgheța
1071,schmelzen::V,taviť sa,se topi
1072,trocknen::V,schnúť,se usca
1073,sieden::V,vrieť,fierbe
1074,sieden::V,vrieť,clocoti
1075,faulen::V,hniť,se împuți
1076,verfaulen::V,zhniť,putrezi
1077,reißen::V,pretrhnúť sa,se rupe
1078,reißen::V,pretrhnúť sa,se sfâșia
1079,versinken::V,zapadnúť,se scufunda
1080,versinken::V,potopiť sa,se scufunda
1081,vergehen::V,plynúť,trece
1082,vergehen::V,plynúť,se scurge
1083,erscheinen::V,objaviť sa,apărea
1084,verschwinden::V,zmiznúť,dispărea
1085,sinken::V,klesať,cădea
1086,sinken::V,klesať,coborî
1087,abnehmen::V,ubúdať,scădea
1088,abnehmen::V,ubúdať,descrește
1089,zunehmen::V,pribúdať,spori
1090,zunehmen::V,pribúdať,crește
1091,zunehmen::V,pribúdať,augmenta
1092,steigen::V,stúpať,urca
1093,wachsen::V,rásť,crește
1094,glänzen::V,jagať sa,luci
1095,glänzen::V,jagať sa,străluci
1096,glänzen::V,lesknúť sa,luci
1097,glänzen::V,lesknúť sa,străluci
1098,funkeln::V,iskriť sa,scânteia
1099,lärmen::V,lomoziť,face larmă
1100,läuten::V,cengať,suna
1101,klingeln::V,zvoniť,suna
1102,klirren::V,rinčať,zăngăni
1103,brausen::V,hučať,vui
1104,rauschen::V,šumieť,vâjâi
1105,klingen::V,znieť,suna
1106,klingen::V,zvoniť,suna
1107,bellen::V,štekať,lătra
1108,bellen::V,brechať,lătra
1109,heulen::V,vyť,urla
1110,blasen::V,duť,sufla
1111,blasen::V,fúkať,sufla
1112,pfeifen::V,pískať,fluiera
1113,pfeifen::V,hvízdať,fluiera
1114,schreien::V,kričať,țipa
1115,stöhnen::V,stenať,geme
1116,zittern::V,triasť sa,tremura
1117,leben::V,žiť,trăi
1118,geboren werden::V,narodiť sa,se naște
1119,atmen::V,dýchať,respira
1120,trinken::V,piť,bea
1121,essen::V,jesť,mânca
1122,schlucken::V,zhltnuť,înghiți
1123,müde werden::V,unaviť sa,se obosi
1124,einschlafen::V,usnúť,adormi
1125,einschlafen::V,zaspať,adormi
1126,schlafen::V,spať,dormi
1127,aufwachen::V,zobudiť sa,se deștepta
1128,aufstehen::V,vstať,fi se scula
1129,sich erholen::V,zotavovať sa,se relaxa
1130,sich erholen::V,zotavovať sa,se destinde
1131,sich erholen::V,oddýchovať si,se relaxa
1132,sich erholen::V,oddýchovať si,se destinde
1133,krank werden::V,ochorieť,se îmbolnăvi
1134,krank sein::V,chorieť,zăcea
1135,krank sein::V,chorieť,fi bolnav
1136,krank sein::V,byť chorý,zăcea
1137,krank sein::V,byť chorý,fi bolnav
1138,schmerzen::V,bolieť,durea
1139,husten::V,kašľať,tuși
1140,genesen::V,uzdraviť sa,se însănătoși
1141,sterben::V,umrieť,muri
1142,sterben::V,zomrieť,muri
1143,umkommen::V,zahynúť,pieri
1144,sich bewegen::V,pohybovať sa,se mișca
1145,sich rühren::V,hnúť sa,se mișca
1146,sich erheben::V,zdvihnúť sa,se ridica
1147,sich setzen::V,sadnúť si,lua loc
1148,sich setzen::V,sadnúť si,se așeza
1149,hinfallen::V,spadnúť,cădea jos
1150,laufen::V,bežať,merge
1151,laufen::V,bežať,merge pe jos
1152,schreiten::V,kráčať,păși
1153,spazierengehen::V,prechádzať sa,se plimba
1154,eilen::V,súriť,fi se grăbi
1155,sich beeilen::V,ponáhľať sa,se grăbi
1156,sausen::V,hučať,țâșni
1157,rennen::V,bežať,fugi
1158,rennen::V,bežať,alerga
1159,springen::V,skákať,sări
1160,klettern::V,liezť,urca
1161,klettern::V,liezť,se cățăra
1162,schaukeln::V,húpať,legăna
1163,schaukeln::V,hojdať,legăna
1164,kriechen::V,liezť,se târî
1165,kriechen::V,plaziť sa,se târî
1166,schwimmen::V,plávať,înota
1167,tauchen::V,ponoriť sa,se scufunda
1168,rudern::V,veslovať,vâsli
1169,rudern::V,veslovať,lopăta
1170,fahren::V,ísť,merge
1171,fahren::V,jazdiť,merge
1172,fliegen::V,letieť,zbura
1173,gehen::V,ísť,merge
1174,weggehen::V,odísť,se duce
1175,weggehen::V,odchádzať,se duce
1176,abfahren::V,odcestovať,pleca
1177,anhalten::V,zadržať sa,se opri
1178,anhalten::V,zastaviť sa,se opri
1179,hineingehen::V,vchádzať,intra
1180,eintreten::V,vojsť,intra
1181,eintreten::V,vstúpiť,intra
1182,kommen::V,prísť,veni
1183,ankommen::V,prísť,sosi
1184,ankommen::V,prísť,ajunge
1185,ankommen::V,doraziť,sosi
1186,ankommen::V,doraziť,ajunge
1187,zurückkommen::V,vrátiť sa,se întoarce
1188,bleiben::V,ostať,rămâne
1189,bleiben::V,zostať,rămâne
1190,warten::V,čakať,aștepta
1191,erwarten::V,očakávať,aștepta
1192,suchen::V,hľadať,căuta
1193,finden::V,nájsť,găsi
1194,versuchen::V,skúsiť,încerca
1195,versuchen::V,pokúsiť sa,încerca
1196,vorbereiten::V,pripraviť,pregăti
1197,lieben::V,ľúbiť,iubi
1198,lieben::V,milovať,iubi
1199,mögen::V,mať rád,plăcea a
1200,lachen::V,smiať sa,râde
1201,rühren::V,dojať,mișca
1202,rühren::V,dojať,înduioșa
1203,weinen::V,plakať,plânge
1204,schimpfen::V,nadávať,înjura
1205,sich ärgern::V,hnevať sa,se supăra
1206,sich ärgern::V,zlostiť sa,se supăra
1207,sich fürchten::V,báť sa,se teme
1208,sich fürchten::V,báť sa,fi teamă a
1209,fürchten::V,báť sa,se teme de
1210,fliehen::V,utekať,fugi
1211,flüchten::V,utiecť,evada
1212,sehen::V,vidieť,vedea
1213,anschauen::V,pozrieť sa na,privi
1214,ansehen::V,pozrieť,privi
1215,hören::V,počúvať,auzi
1216,zuhören::V,počúvať,asculta
1217,probieren::V,ochutnať,gusta
1218,riechen::V,ňuchať,mirosi
1219,fühlen::V,cítiť,simți
1220,fühlen::V,cítiť,resimți
1221,fühlen::V,pociťovať,simți
1222,fühlen::V,pociťovať,resimți
1223,scheinen::V,zdať sa,părea
1224,zu sehen sein::V,byť vidieť,se vedea
1225,vernehmen::V,počuť,auzi
1226,frieren::V,mrznúť,fi frig
1227,frieren::V,oziabať,fi frig
1228,tun::V,robiť,face
1229,können::V,môcť,ști
1230,können::V,môcť,putea
1231,wollen::V,chcieť,dori
1232,anfangen::V,začať,începe
1233,beenden::V,skončiť,sfârși
1234,beenden::V,skončiť,termina
1235,aufhören::V,prestať,înceta
1236,gelingen::V,podariť sa,reuși
1237,gelingen::V,podariť sa,izbuti
1238,geraten::V,dariť sa,reuși
1239,öffnen::V,otvoriť,deschide
1240,schließen::V,zavrieť,închide
1241,stellen::V,postaviť,pune
1242,stellen::V,postaviť,așeza
1243,setzen::V,posadiť,pune
1244,setzen::V,posadiť,așeza
1245,legen::V,klásť,pune
1246,legen::V,položiť,pune
1247,berühren::V,dotykať sa,atinge
1248,verbinden::V,spojiť,lega
1249,bedecken::V,pokryť,acoperi
1250,aufhängen::V,zavesiť,atârna
1251,aufhängen::V,zavesiť,spânzura
1252,anzünden::V,zapáliť,aprinde
1253,aufheben::V,zdvihnúť,ridica
1254,aufheben::V,zdvihnúť,lua de jos
1255,zurücklassen::V,zanechať,lăsa
1256,zurücklassen::V,zanechať,lăsa în urmă
1257,verlieren::V,stratiť,pierde
1258,fallen lassen::V,pustiť,scăpa
1259,fallen lassen::V,pustiť,arunca
1260,machen::V,robiť,face
1261,herstellen::V,vyrobiť,fabrica
1262,herstellen::V,vyrobiť,confecționa
1263,bauen::V,stavať,clădi
1264,bauen::V,stavať,construi
1265,bauen::V,budovať,clădi
1266,bauen::V,budovať,construi
1267,reparieren::V,opraviť,repara
1268,verbessern::V,zlepšiť,ameliora
1269,verbessern::V,zlepšiť,îmbunătăți
1270,ändern::V,zmeniť,schimba
1271,ändern::V,zmeniť,modifica
1272,ändern::V,preinačiť,schimba
1273,ändern::V,preinačiť,modifica
1274,graben::V,ryť,săpa
1275,graben::V,kopať,săpa
1276,beugen::V,ohnúť,curba
1277,biegen::V,ohnúť,îndoi
1278,biegen::V,ohnúť,încovoia
1279,drehen::V,točiť,învârti
1280,drehen::V,krútiť,învârti
1281,wenden::V,obrátiť,întoarce
1282,wenden::V,prevrátiť,întoarce
1283,umdrehen::V,otočiť,învârti
1284,umdrehen::V,otočiť,întoarce
1285,umdrehen::V,obrátiť,învârti
1286,umdrehen::V,obrátiť,întoarce
1287,heben::V,dvíhať,ridica
1288,heben::V,povzniesť,ridica
1289,hochheben::V,zdvihnúť,ridica
1290,ergreifen::V,uchopiť sa,lua
1291,ergreifen::V,uchopiť sa,apuca
1292,halten::V,držať,ține
1293,drücken::V,tisnúť,apăsa
1294,drücken::V,tisnúť,strânge
1295,schieben::V,posunovať,împinge
1296,kratzen::V,škrabať,zgâria
1297,lecken::V,lízať,linge
1298,beißen::V,kúsať,mușca
1299,abreißen::V,odtrhnúť,rupe
1300,abreißen::V,odtrhnúť,smulge
1301,abschneiden::V,odrezať,scurta
1302,abschneiden::V,odkrojiť,scurta
1303,binden::V,zaviazať,lega
1304,binden::V,priviazať,lega
1305,stecken::V,strčiť,pune
1306,brechen::V,zlomiť,rupe
1307,brechen::V,zlomiť,frânge
1308,klopfen::V,tĺcť,ciocăni
1309,klopfen::V,klopať,ciocăni
1310,hauen::V,nabiť,lovi
1311,kleben::V,lepiť,lipi
1312,kleben::V,nalepiť,lipi
1313,reiben::V,trieť,freca
1314,reiben::V,trieť,fricționa
1315,streichen::V,namazať,unge
1316,schleifen::V,ostríť,ascuți
1317,schneiden::V,rezať,tăia
1318,schneiden::V,strihať,tăia
1319,rütteln::V,triasť,zgâlțâi
1320,rütteln::V,lomcovať,zgâlțâi
1321,schütteln::V,triasť,scutura
1322,schütteln::V,potriasť,scutura
1323,schwenken::V,mávať,agita
1324,schütten::V,sypať,vărsa
1325,füllen::V,plniť,umple
1326,einwickeln::V,zabaliť,înveli
1327,einwickeln::V,zabaliť,înfășura
1328,tragen::V,niesť,căra
1329,schleppen::V,vliecť,târî
1330,ziehen::V,ťahať,trage
1331,aufbewahren::V,uložiť,păstra
1332,aufbewahren::V,uložiť,conserva
1333,aufbewahren::V,uschovať,păstra
1334,aufbewahren::V,uschovať,conserva
1335,werfen::V,hodiť,arunca
1336,werfen::V,vrhnúť,arunca
1337,fangen::V,chytať,prinde
1338,packen::V,baliť,apuca
1339,packen::V,chytiť,apuca
1340,verstecken::V,skryť,ascunde
1341,verstecken::V,schovať,ascunde
1342,teilen::V,podeliť,împărți
1343,teilen::V,rozdeliť,împărți
1344,schicken::V,posielať,trimite
1345,bringen::V,priniesť,aduce
1346,hinzufügen::V,pripojiť,adăuga
1347,bekommen::V,dostať,obține
1348,bekommen::V,dostať,dobândi
1349,erhalten::V,prijať,primi
1350,erhalten::V,prijať,căpăta
1351,nehmen::V,vziať,lua
1352,wählen::V,voliť,opta
1353,wählen::V,voliť,alege
1354,auswählen::V,vybrať,selecta
1355,auswählen::V,vyvoliť,selecta
1356,bewahren::V,zachovať,păstra
1357,behindern::V,zavadzať,stingheri
1358,behindern::V,byť v ceste,stingheri
1359,verderben::V,skaziť,strica
1360,beschädigen::V,ublížiť,strica
1361,beschädigen::V,poškodiť,strica
1362,zerbrechen::V,rozbiť,rupe
1363,zerbrechen::V,rozbiť,frânge
1364,zerbrechen::V,prelomiť,rupe
1365,zerbrechen::V,prelomiť,frânge
1366,zerreißen::V,pretrhnúť,rupe
1367,zerreißen::V,pretrhnúť,sfâșia
1368,zerstören::V,zničiť,distruge
1369,verbrennen::V,spáliť,arde
1370,verbrennen::V,spáliť,incendia
1371,geben::V,dať,da
1372,reichen::V,podať,întinde
1373,schenken::V,darovať,dărui
1374,versprechen::V,sľúbiť,făgădui
1375,wünschen::V,želať,ura
1376,loben::V,chváliť,lăuda
1377,küssen::V,bozkať,săruta
1378,wiegen::V,kolísať,legăna
1379,zudecken::V,prikryť,acoperi
1380,wecken::V,zobudiť,trezi
1381,wecken::V,zobudiť,deștepta
1382,zeigen::V,ukázať,arăta
1383,führen::V,viesť,călăuzi
1384,lehren::V,učiť,preda
1385,lehren::V,učiť,învăța
1386,unterrichten::V,vyučovať,învăța
1387,unterrichten::V,vyučovať,instrui
1388,aufziehen::V,vychovať,crește
1389,leiten::V,viesť,duce
1390,leiten::V,viesť,conduce
1391,antreiben::V,popudiť,împinge
1392,antreiben::V,popudiť,încuraja
1393,lassen::V,dať,pune pe să
1394,einladen::V,pozvať,invita
1395,einladen::V,povolať,invita
1396,vereinigen::V,spojiť,uni
1397,vereinigen::V,spojiť,întruni
1398,vereinigen::V,zjednotiť,uni
1399,vereinigen::V,zjednotiť,întruni
1400,besuchen::V,navštíviť,vizita
1401,besuchen::V,navštíviť,face o vizită
1402,treffen::V,stretnúť,întâlni
1403,sich versammeln::V,zhromaždiť sa,se aduna
1404,spielen::V,hrať,se juca
1405,singen::V,spievať,cânta
1406,tanzen::V,tancovať,dansa
1407,sich trennen::V,rozísť sa,se separa
1408,sich trennen::V,rozísť sa,se despărți
1409,verlassen::V,opustiť,părăsi
1410,verlassen::V,opustiť,abandona
1411,retten::V,zachrániť,salva
1412,bewachen::V,strážiť,păzi
1413,schützen::V,chrániť,ocroti
1414,schützen::V,chrániť,proteja
1415,verteidigen::V,brániť,apăra
1416,sich schlagen::V,biť sa,se bate
1417,schießen::V,streliť,trage
1418,schießen::V,strieľať,trage
1419,siegen::V,zvíťaziť,birui
1420,siegen::V,zvíťaziť,învinge
1421,ärgern::V,hnevať,supăra
1422,ärgern::V,zlostiť,supăra
1423,schlagen::V,biť,lovi
1424,schlagen::V,udrieť,lovi
1425,treten::V,kopnúť,călca
1426,stechen::V,bodnúť,înțepa
1427,stechen::V,bodnúť,împunge
1428,stechen::V,pichnúť,înțepa
1429,stechen::V,pichnúť,împunge
1430,stoßen::V,udrieť,împinge
1431,stehlen::V,kradnúť,fura
1432,stören::V,vyrušiť,deranja
1433,belästigen::V,obťažovať,importuna
1434,verbergen::V,skryť,ascunde
1435,täuschen::V,sklamať,amăgi
1436,betrügen::V,klamať,înșela
1437,betrügen::V,podvádzať,înșela
1438,töten::V,zabiť,omorî
1439,töten::V,usmrtiť,omorî
1440,wohnen::V,bývať,sta
1441,wohnen::V,bývať,locui
1442,arbeiten::V,pracovať,lucra
1443,sammeln::V,zbierať,aduna
1444,sammeln::V,zbierať,colecționa
1445,pflücken::V,trhať,culege
1446,pflücken::V,oberať,culege
1447,jagen::V,poľovať,vâna
1448,fischen::V,loviť ryby,pescui
1449,fischen::V,chytať ryby,pescui
1450,fassen::V,uloviť,prinde
1451,hüten::V,pásť,paște
1452,treiben::V,hnať,mână
1453,anbinden::V,priviazať,lega
1454,füttern::V,kŕmiť,da de mâncare
1455,melken::V,dojiť,mulge
1456,hacken::V,seknúť,toca
1457,hacken::V,seknúť,sparge
1458,gießen::V,polievať,uda
1459,reifen::V,dozrieť,pârgui
1460,zubereiten::V,pripraviť,găti
1461,kochen::V,variť,găti
1462,backen::V,piecť,coace
1463,backen::V,smažiť,coace
1464,braten::V,piecť,coace
1465,braten::V,pražiť,coace
1466,umrühren::V,pomiešať,mesteca
1467,stricken::V,pliesť,împleti
1468,nähen::V,šiť,coase
1469,färben::V,zafarbiť,vopsi
1470,färben::V,zafarbiť,colora
1471,reinigen::V,čistiť,curăți
1472,waschen::V,myť,spăla
1473,abwischen::V,utrieť,șterge
1474,spülen::V,vyplachovať,clăti
1475,fegen::V,zametať,mătura
1476,kehren::V,zametať,mătura
1477,baden::V,kúpať sa,se scălda
1478,sich waschen::V,umývať sa,se spăla
1479,ausziehen::V,zobliecť,și scoate
1480,anziehen::V,obliecť,îmbrăca
1481,sich anziehen::V,obliecť sa,se îmbrăca
1482,kämmen::V,česať,pieptăna
1483,schmücken::V,ozdobiť,împodobi
1484,sagen::V,povedať,zice
1485,sagen::V,povedať,spune
1486,sprechen::V,hovoriť,vorbi
1487,reden::V,rozprávať,vorbi
1488,reden::V,rozprávať,discuta
1489,sich unterhalten::V,rozprávať sa,conversa
1490,sich unterhalten::V,rozprávať sa,sta de vorbă
1491,fragen::V,spýtať sa,întreba
1492,bitten::V,prosiť,ruga
1493,erzählen::V,rozprávať,spune
1494,erzählen::V,rozprávať,povesti
1495,mitteilen::V,oznámiť,comunica
1496,mitteilen::V,oznámiť,înștiința
1497,nennen::V,nazvať,numi
1498,nennen::V,nazvať,chema
1499,nennen::V,menovať,numi
1500,nennen::V,menovať,chema
1501,rufen::V,volať,chema
1502,rufen::V,zavolať,chema
1503,prahlen::V,vystatovať sa,se făli
1504,übersetzen::V,preložiť,traduce
1505,denken::V,myslieť,gândi
1506,glauben::V,veriť,crede
1507,bemerken::V,podotknuť,observa
1508,bemerken::V,spozorovať,observa
1509,erkennen::V,poznať,cunoaște
1510,erkennen::V,poznať,recunoaște
1511,begreifen::V,pochopiť,pricepe
1512,begreifen::V,pochopiť,înțelege
1513,begreifen::V,porozumieť,pricepe
1514,begreifen::V,porozumieť,înțelege
1515,verstehen::V,rozumieť,înțelege
1516,lernen::V,učiť sa,învăța
1517,wissen::V,vedieť,ști
1518,sich erinnern an::V,pamätať si na,a-și aminti de
1519,vergessen::V,zabudnuť,uita
1520,messen::V,merať,măsura
1521,zählen::V,počítať,număra
1522,rechnen::V,rátať,calcula
1523,rechnen::V,počítať,calcula
1524,lesen::V,čítať,citi
1525,malen::V,maľovať,picta
1526,zeichnen::V,kresliť,desena
1527,schreiben::V,písať,scrie
1528,besitzen::V,mať,avea
1529,besitzen::V,mať,poseda
1530,besitzen::V,vlastniť,avea
1531,besitzen::V,vlastniť,poseda
1532,kaufen::V,kúpiť,cumpăra
1533,verkaufen::V,predať,vinde
1534,bezahlen::V,zaplatiť,plăti
1535,bezahlen::V,zaplatiť,achita
1536,zahlen::V,platiť,plăti
1537,beherrschen::V,ovládať,stăpâni
1538,ertragen::V,znášať,răbda
1539,ertragen::V,znášať,suporta
1540,ertragen::V,vydržať,răbda
1541,ertragen::V,vydržať,suporta
