,Concept_ID,is,hi
161,Raureif::N,hrím,पाला
162,Regenbogen::N,regnbogi,इंद्र-धनुष
163,Donner::N,þruma,गरज
164,Donner::N,þruma,मेघ-गर्जन
165,Strömung::N,straumur,बहाव
166,Strömung::N,straumur,प्रवाह
167,Tropfen::N,dropi,बूँद
168,Schaum::N,froða,झाग
169,Schmutz::N,óhreinindi,गंद
170,Schmutz::N,óhreinindi,कीचड़
171,See::N,stöðuvatn,झील
172,See::N,stöðuvatn,सरोवर
173,Sumpf::N,fen,दलदल
174,Sumpf::N,fen,धँसान
175,Moor::N,mýri,झाबर
176,Moor::N,mýri,धँसान
177,Wiese::N,engi,घास-स्थल
178,Wald::N,skógur,जंगल
179,Hügel::N,hæð,टीला
180,Hügel::N,hæð,पहाड़
181,Hügel::N,hóll,टीला
182,Hügel::N,hóll,पहाड़
183,Anhöhe::N,hæð,टीला
184,Anhöhe::N,hæð,पहाड़ी
185,Anhöhe::N,hóll,टीला
186,Anhöhe::N,hóll,पहाड़ी
187,Berg::N,fell,पहाड़
188,Berg::N,fjall,पहाड़
189,Gipfel::N,tindur,शिखर
190,Höhle::N,hellir,गुहा
191,Höhle::N,hellir,गुफ़ा
192,Abhang::N,hlíð,ढाल
193,Abhang::N,hlíð,ढलान
194,Abhang::N,brekka,ढाल
195,Abhang::N,brekka,ढलान
196,Quelle::N,lind,चश्मा
197,Quelle::N,uppspretta,चश्मा
198,Bach::N,lækur,सोता
199,Bach::N,lækur,नदिका
200,Fluss::N,á,नदी
201,Fluss::N,á,सरिता
202,Fluss::N,fljót,नदी
203,Fluss::N,fljót,सरिता
204,Ufer::N,árbakki,तट
205,Ufer::N,árbakki,किनारा
206,Ufer::N,sjávarbakki,तट
207,Ufer::N,sjávarbakki,किनारा
208,Küste::N,strönd,समुद्र-तट
209,Festland::N,meginland,महाद्वीप
210,Meer::N,haf,सागर
211,Meer::N,haf,समुद्र
212,Meer::N,sjór,सागर
213,Meer::N,sjór,समुद्र
214,Bucht::N,vík,खाड़ी
215,Insel::N,eyja,टापू
216,Insel::N,eyja,द्वीप
217,Blume::N,blóm,फूल
218,Blume::N,blóm,पुष्प
219,Gras::N,gras,घास
220,Wurzel::N,rót,मूल
221,Baum::N,tré,पेड़
222,Baum::N,tré,वृक्ष
223,Stamm::N,stofn,धड़
224,Rinde::N,börkur,छाल
225,Rinde::N,börkur,वल्कल
226,Ast::N,grein,डाल
227,Ast::N,grein,शाखा
228,Zweig::N,angi,टहनी
229,Zweig::N,kvistur,टहनी
230,Blatt::N,blað,पत्र
231,Blatt::N,blað,पत्ता
232,Birke::N,birki,भूर्ज
233,Kiefer[Baum]::N,fura,पाइन-वृक्ष
234,Weide[Baum]::N,víðir,बेंत
235,Tanne::N,greni,फ़र
236,Horn::N,horn,सींग
237,Horn::N,horn,विषाण
238,Feder::N,fjöður,पर
239,Feder::N,fjöður,पंख
240,Fell::N,skinn,खाल
241,Fell::N,skinn,पशु-चर्म
242,Flügel::N,vængur,पंख
243,Flügel::N,vængur,डैना
244,Klaue::N,kló,पंजा
245,Kralle::N,kló,पंजा
246,Kralle::N,kló,नाख़ून
247,Schwanz::N,rófa,पूँछ
248,Schwanz::N,skott,पूँछ
249,Ei::N,egg,अंडा
250,Nest::N,hreiður,नीड़
251,Nest::N,hreiður,घोंसला
252,Bau::N,greni,बिल
253,Bau::N,greni,माँद
254,Bau::N,bæli,बिल
255,Bau::N,bæli,माँद
256,Tier::N,dýr,पशु
257,Tier::N,dýr,जानवर
258,Herde::N,hjörð,गल्ला
259,Kuh::N,kýr,गौ
260,Kuh::N,kýr,गाय
261,Bulle::N,boli,साँड़
262,Pferd::N,hestur,अश्व
263,Pferd::N,hestur,घोड़ा
264,Schaf::N,kind,भेड़
265,Schwein::N,svín,शूकर
266,Hund::N,hundur,श्वान
267,Hund::N,hundur,कुत्ता
268,Katze::N,köttur,बिल्ली
269,Bär::N,björn,रीछ
270,Bär::N,björn,भालू
271,Eichhörnchen::N,íkorni,गिलहरी
272,Elch::N,elgur,एल्क
273,Fuchs::N,refur,लोमड़ी
274,Hase::N,héri,खरहा
275,Hase::N,héri,ख़रगोश
276,Maus::N,mús,मूष
277,Maus::N,mús,चूहा
278,Wolf::N,úlfur,वृक
279,Wolf::N,úlfur,भेड़िया
280,Vogel::N,fugl,पक्षी
281,Vogel::N,fugl,चिड़िया
282,Schwarm::N,sægur,झुंड
283,Huhn::N,hæna,मुर्ग़ी
284,Hahn::N,hani,मुर्ग़ा
285,Gans::N,gæs,हंस
286,Gans::N,gæs,हंसिनी
287,Adler::N,örn,उक़ाब
288,Ente::N,önd,बतख़
289,Ente::N,önd,बत्तक
290,Eule::N,uggla,उल्लू
291,Kranich::N,trana,सारस
292,Kranich::N,trana,क्रौंंच
293,Krähe::N,kráka,काक
294,Kuckuck::N,gaukur,कोयल
295,Kuckuck::N,gaukur,कोकिल
296,Schwan::N,svanur,हंस
297,Schwan::N,svanur,मराल
298,Fisch::N,fiskur,मछली
299,Fisch::N,fiskur,मत्स्य
300,Barsch::N,aborri,पर्च
301,Hecht::N,gedda,पाइक
302,Schlange[Tier]::N,naðra,सर्प
303,Wurm::N,ormur,कृमि
304,Wurm::N,ormur,कीड़ा
305,Spinne::N,kónguló,लूता
306,Spinne::N,kónguló,मकड़ी
307,Ameise::N,maur,चींटी
308,Laus::N,lús,जूँ
309,Mücke::N,mý,डाँस
310,Mücke::N,mýfluga,डाँस
311,Fliege::N,fluga,मक्खी
312,Fliege::N,fluga,मक्षिका
313,Schmetterling::N,fiðrildi,तितली
314,Beere::N,ber,बेरी
315,Apfel::N,epli,सेब
316,Pilz::N,sveppur,खुंबी
317,Zwiebel::N,laukur,प्याज़
318,Saat::N,fræ,बीज
319,Saat::N,útsæði,बीज
320,Korn::N,korn,दाना
321,Heu::N,hey,मूखी घास
322,Schale::N,hýði,बकला
323,Schale::N,hýði,छिलका
324,Grube::N,gryfja,गड्ढा
325,Falle::N,gildra,जाल
326,Falle::N,gildra,फँदा
327,Schlinge::N,snara,फँदा
328,Spur::N,spor,सुराग़
329,Spur::N,spor,पद-चिह्न
330,Asche::N,aska,राख
331,Dreck::N,óþverri,मैल
332,Dreck::N,óþverri,गंदगी
333,Eisen::N,járn,लोहा
334,Gold::N,gull,सोना
335,Gold::N,gull,स्वर्ण
336,Silber::N,silfur,रजत
337,Silber::N,silfur,चाँदी
338,Kohle::N,kol,कोयला
339,Glas::N,gler,काँच
340,Lehm::N,leir,चिकनी मिट्टी
341,Sand::N,sandur,रेत
342,Sand::N,sandur,बालू
343,Mensch::N,maður,मानव
344,Mensch::N,maður,इनसान
345,Mensch::N,maður,मनुष्य
346,Mensch::N,manneskja,मानव
347,Mensch::N,manneskja,इनसान
348,Mensch::N,manneskja,मनुष्य
349,Mann::N,maður,आदमी
350,Mann::N,maður,पुरुष
351,Mann::N,karlmaður,आदमी
352,Mann::N,karlmaður,पुरुष
353,Frau::N,kona,औरत
354,Frau::N,kona,महिला
355,Frau::N,kona,स्त्री
356,Kind::N,barn,बाल
357,Kind::N,barn,बच्चा
358,Kind::N,krakki,बाल
359,Kind::N,krakki,बच्चा
360,Junge::N,drengur,लड़का
361,Mädchen::N,stelpa,लड़की
362,Mädchen::N,stelpa,कुमारी
363,Familie::N,fjölskylda,परिवार
364,Großvater::N,afi,दादा
365,Großmutter::N,amma,नानी
366,Eltern::N,foreldrar,माँ-बाप
367,Eltern::N,foreldrar,माता-पिता
368,Vater::N,faðir,बाप
369,Vater::N,faðir,पिता
370,Mutter::N,móðir,माँ
371,Mutter::N,móðir,माता
372,Sohn::N,sonur,बेटा
373,Sohn::N,sonur,पुत्र
374,Tochter::N,dóttir,बेटी
375,Tochter::N,dóttir,पुत्री
376,Bruder::N,bróðir,भाई
377,Bruder::N,bróðir,भ्राता
378,Schwester::N,systir,बहन
379,Schwester::N,systir,भगिनी
380,Onkel::N,föðurbróðir,ताऊ
381,Onkel::N,föðurbróðir,काका
382,Tante::N,frænka,बूआ
383,Tante::N,frænka,फूफी
384,Tante::N,frænka,ख़ाला
385,Tante::N,móðursystir,बूआ
386,Tante::N,móðursystir,फूफी
387,Tante::N,móðursystir,ख़ाला
388,Ehemann::N,eiginmaður,पति
389,Ehemann::N,eiginmaður,शौहर
390,Ehefrau::N,eiginkona,बीवी
391,Freude::N,gleði,आनंद
392,Freude::N,gleði,प्रसन्नता
393,Gelächter::N,hlátur,हँसी
394,Gelächter::N,hlátur,क़हक़हा
395,Glück::N,gæfa,आनंद
396,Glück::N,gæfa,ख़ुशी
397,Kummer::N,sorg,शोक
398,Kummer::N,sorg,दुःख
399,Wunsch::N,ósk,इच्छा
400,Wunsch::N,ósk,अभिलाषा
401,Lust::N,fýsn,चाह
402,Lust::N,fýsn,कामना
403,Lust::N,löngun,चाह
404,Lust::N,löngun,कामना
405,Geist::N,andi,जान
406,Geist::N,andi,प्राण
407,Gedanke::N,hugsun,विचार
408,Gedächtnis::N,minni,याददाश्त
409,Gedächtnis::N,minni,स्मरण-शक्ति
410,Verstand::N,vit,समझ
411,Verstand::N,vit,अक़्ल
412,Verstand::N,vit,बुद्धि
413,Sinn::N,merking,अर्थ
414,Grund::N,ástæða,वजह
415,Grund::N,ástæða,कारण
416,Wahrheit::N,sannleikur,सत्य
417,Wahrheit::N,sannleikur,सच्चाई
418,Gespräch::N,samtal,चर्चा
419,Gespräch::N,samtal,वार्ता
420,Gespräch::N,samtal,बात-चीत
421,Märchen::N,ævintýri,क़िस्सा
422,Erzählung::N,saga,कथा
423,Erzählung::N,saga,कहानी
424,Nachricht::N,frétt,सूचना
425,Nachricht::N,frétt,समाचार
426,Neuigkeit::N,frétt,ख़बर
427,Neuigkeit::N,frétt,समाचार
428,Name::N,nafn,नाम
429,Rätsel::N,gáta,पहेली
430,Rede::N,ræða,वचन
431,Rede::N,ræða,भाषण
432,Sprache::N,mál,भाषा
433,Sprache::N,mál,ज़बान
434,Sprache::N,tungumál,भाषा
435,Sprache::N,tungumál,ज़बान
436,Stimme::N,rödd,स्वर
437,Stimme::N,rödd,आवाज़
438,Wort::N,orð,शब्द
439,Wort::N,orð,लफ़्ज़
440,Zeichen::N,tákn,निशान
441,Zeichen::N,merki,निशान
442,Ruf::N,kall,पुकार
443,Ruf::N,kall,आह्वान
444,Lärm::N,hávaði,शोर
445,Lärm::N,hávaði,हुल्लड़
446,Laut::N,hljóð,स्वर
447,Laut::N,hljóð,ध्वनि
448,Ton::N,tónn,सुर
449,Ton::N,tónn,स्वर
450,Lied::N,ljóð,गीत
451,Lied::N,söngur,गीत
452,Ruhe::N,ró,आराम
453,Ruhe::N,ró,ख़ामोशी
454,Ruhe::N,kyrrð,आराम
455,Ruhe::N,kyrrð,ख़ामोशी
456,Leute::N,fólk,लोग
457,Volk::N,þjóð,क़ौम
458,Volk::N,þjóð,प्रजा
459,Arbeit::N,vinna,काम
460,Gast::N,gestur,अतिथि
461,Gast::N,gestur,मेहमान
462,Geschenk::N,gjöf,उपहार
463,Geschenk::N,gjöf,तोहफ़ा
464,Spiel::N,leikur,खेल
465,Spiel::N,leikur,क्रीड़ा
466,Gesellschaft::N,selskapur,साथ
467,Hilfe::N,hjálp,मदद
468,Hilfe::N,hjálp,सहायता
469,Freund::N,vinur,मित्र
470,Kamerad::N,félagi,साथी
471,Kamerad::N,félagi,कामरेड
472,Angelegenheit::N,mál,बात
473,Angelegenheit::N,mál,मामला
474,Angelegenheit::N,málefni,बात
475,Angelegenheit::N,málefni,मामला
476,Anzahl::N,tala,तादाद
477,Anzahl::N,tala,संख्या
478,Anzahl::N,fjöldi,तादाद
479,Anzahl::N,fjöldi,संख्या
480,Art::N,tegund,तरह
481,Art::N,tegund,क़िस्म
482,Stück::N,biti,फाँक
483,Stück::N,biti,टुकड़ा
484,Stück::N,stykki,फाँक
485,Stück::N,stykki,टुकड़ा
486,Teil::N,hluti,भाग
487,Teil::N,hluti,हिस्सा
488,Teil::N,partur,भाग
489,Teil::N,partur,हिस्सा
490,Hälfte::N,helmingur,अर्धभाग
491,Kreis::N,hringur,चक्कर
492,Kreuz::N,kross,सलीब
493,Kreuz::N,kross,क्रूस
494,Kreuz::N,krossmark,सलीब
495,Kreuz::N,krossmark,क्रूस
496,Linie::N,lína,लाइन
497,Strich::N,strik,लकीर
498,Abstand::N,millibil,अंतर
499,Abstand::N,millibil,फ़ासला
500,Entfernung::N,fjarlægð,दूरी
501,Entfernung::N,fjarlægð,फ़ासला
502,Gegend::N,hérað,इलाक़ा
503,Platz::N,pláss,जगह
504,Platz::N,pláss,स्थान
505,Ort::N,staður,स्थल
506,Ort::N,staður,स्थान
507,Seite::N,hlið,ओर
508,Seite::N,hlið,तरफ़
509,Mitte::N,miðja,बीच
510,Mitte::N,miðja,मध्य
511,Gegenstand::N,hlutur,चीज़
512,Gegenstand::N,hlutur,पदार्थ
513,Sache::N,mál,चीज़
514,Sache::N,mál,वस्तु
515,Rand::N,brún,छोर
516,Rand::N,brún,उपांत
517,Kante::N,rönd,कोर
518,Kante::N,rönd,किनारा
519,Ecke::N,horn,कोना
520,Ecke::N,horn,नुक्कड़
521,Spitze::N,oddur,नोक
522,Ende::N,endi,छोर
523,Ende::N,endi,सिरा
524,Loch::N,gat,छेद
525,Loch::N,gat,सूराख़
526,Loch::N,hola,छेद
527,Loch::N,hola,सूराख़
528,Winkel::N,skot,कोण
529,Winkel::N,skot,कोना
530,Winkel::N,krókur,कोण
531,Winkel::N,krókur,कोना
532,Muster::N,munstur,नमूना
533,Muster::N,munstur,डिज़ाइन
534,Größe::N,stærð,परिमाण
535,Größe::N,stærð,विस्तार
536,Länge::N,lengd,लंबाई
537,Höhe::N,hæð,ऊँचाई
538,Höhe::N,hæð,उच्चता
539,Gewicht::N,vigt,भार
540,Gewicht::N,vigt,वज़न
541,Gewicht::N,þyngd,भार
542,Gewicht::N,þyngd,वज़न
543,Menge::N,magn,मात्रा
544,Haufen::N,hrúga,ढेर
545,Haufen::N,hrúga,अंबार
546,Haufen::N,haugur,ढेर
547,Haufen::N,haugur,अंबार
548,Reihe::N,röð,क़तार
549,Reihe::N,röð,पंक्ति
550,Boot::N,bátur,नाव
551,Boot::N,bátur,नौका
552,Ruder::N,ár,चप्पू
553,Schlitten::N,sleði,बर्फ़-गाड़ी
554,Ski::N,skíði,स्की
555,Lagerfeuer::N,varðeldur,अलाव
556,Lagerfeuer::N,varðeldur,कैंप-फ़ायर
557,Last::N,byrði,भार
558,Last::N,farmur,भार
559,Gang::N,ganga,चाल
560,Schritt::N,skref,डग
561,Schritt::N,skref,क़दम
562,Norden::N,norður,उत्तर
563,Süden::N,suður,दक्खिन
564,Westen::N,vestur,पश्चिम
565,Osten::N,austur,पूरब
566,Holz::N,viður,काठ
567,Holz::N,viður,काष्ठ
568,Brett::N,fjöl,पटरा
569,Brett::N,fjöl,तख़्ता
570,Platte::N,flötur,फलक
571,Platte::N,flötur,तख़्ता
572,Stütze::N,stoð,टेक
573,Stütze::N,stoð,थूनी
574,Stange::N,stöng,छड़
575,Stange::N,stöng,बाँस
576,Stock::N,prik,लाठी
577,Stock::N,stafur,लाठी
578,Stab::N,prik,लग्गा
579,Stab::N,stafur,लग्गा
580,Rohr::N,rör,नल
581,Rohr::N,pípa,नल
582,Haus::N,hús,घर
583,Haus::N,hús,मकान
584,Heim::N,heimili,घर
585,Heim::N,heimili,गृह
586,Ofen::N,ofn,चूल्हा
587,Fußboden::N,gólf,फ़र्श
588,Tisch::N,borð,मेज़
589,Stuhl::N,stóll,कुरसी
590,Wiege::N,vagga,पालना
591,Wiege::N,vagga,हिंडोला
592,Bett::N,rúm,खाट
593,Bett::N,rúm,पलंग
594,Bett::N,hvíla,खाट
595,Bett::N,hvíla,पलंग
596,Regal::N,hilla,शेल्फ़
597,Kiste::N,kassi,पेटी
598,Kiste::N,kassi,डिब्बा
599,Fenster::N,gluggi,खिड़की
600,Tür::N,dyr,द्वार
601,Tür::N,dyr,दरवाज़ा
602,Tür::N,hurð,द्वार
603,Tür::N,hurð,दरवाज़ा
604,Tor::N,hlið,फाटक
605,Zaun::N,girðing,बाड़ा
606,Zaun::N,limgarður,बाड़ा
607,Dach::N,þak,छत
608,Dach::N,þak,छप्पर
609,Leiter::N,stigi,सीढ़ी
610,Besen::N,sópur,झाड़ू
611,Besen::N,sópur,बुहारी
612,Spaten::N,spaði,कुदाल
613,Schaufel::N,skófla,बेलचा
614,Schaufel::N,skófla,फावड़ा
615,Gabel::N,gaffall,काँटा
616,Löffel::N,skeið,चम्मच
617,Messer::N,hnífur,छुरा
618,Messer::N,hnífur,चाक़ू
619,Nagel::N,nögl,कील
620,Nagel::N,nögl,मेख़
621,Netz::N,net,जाल
622,Haken::N,krókur,अंकुश
623,Griff::N,tak,मूठ
624,Griff::N,tak,हत्था
625,Schloss::N,lás,ताला
626,Bild::N,mynd,चित्र
627,Figur::N,stytta,मूर्ति
628,Puppe::N,brúða,पुतली
629,Puppe::N,brúða,गुड़िया
630,Beutel::N,poki,झोला
631,Beutel::N,baggi,झोला
632,Bündel::N,böggull,पुलिंदा
633,Tasche::N,veski,बेग
634,Tasche::N,veski,बस्ता
635,Eimer::N,fata,बाल्टी
636,Deckel::N,lok,ढक्कन
637,Geschirr::N,leirtau,बरतन-भाँड़े
638,Sack::N,sekkur,बोरा
639,Tasse::N,bolli,प्याला
640,Topf::N,pottur,देग़चा
641,Kessel::N,ketill,देग़
642,Kessel::N,ketill,बटलोई
643,Essen::N,matur,खाना
644,Nahrung::N,fæða,भोजन
645,Speise::N,réttur,खाना
646,Speise::N,réttur,व्यंजन
647,Speise::N,matarréttur,खाना
648,Speise::N,matarréttur,व्यंजन
649,Fleisch::N,kjöt,मांस
650,Fleisch::N,kjöt,गोश्त
651,Getreide::N,korn,अनाज
652,Brei::N,grautur,भरता
653,Brei::N,grautur,दलिया
654,Brot::N,brauð,रोटी
655,Scheibe::N,sneið,कतला
656,Fett::N,fita,वसा
657,Fett::N,fita,चरबी
658,Butter::N,smjör,मक्खन
659,Öl::N,olía,तेल
660,Salz::N,salt,नमक
661,Suppe::N,súpa,सूप
662,Suppe::N,súpa,शोरबा
663,Honig::N,hunang,शहद
664,Milch::N,mjólk,दूध
665,Tee::N,te,चाय
666,Leder::N,skinn,चमड़ा
667,Wolle::N,ull,ऊन
668,Stoff::N,dúkur,कपड़ा
669,Nadel::N,nál,सूई
670,Faden::N,þráður,डोरा
671,Knopf::N,tala,बटन
672,Knopf::N,tala,घुंडी
673,Knopf::N,hnappur,बटन
674,Knopf::N,hnappur,घुंडी
675,Knoten::N,hnútur,गाँठ
676,Knoten::N,hnútur,गुत्थी
677,Farbe::N,málning,रंग
678,Farbe::N,málning,वर्ण
679,Kleidung::N,búningur,पहनावा
680,Kleidung::N,klæðnaður,पहनावा
681,Hemd::N,skyrta,कुरता
682,Hemd::N,skyrta,क़मीज़
683,Kragen::N,kragi,गरदनी
684,Kragen::N,kragi,गरेबान
685,Kragen::N,flibbi,गरदनी
686,Kragen::N,flibbi,गरेबान
687,Ärmel::N,ermi,आस्तीन
688,Hose::N,buxur,पैंट
689,Hose::N,buxur,पतलून
690,Gürtel::N,belti,पेटी
691,Gürtel::N,belti,मेखला
692,Mütze::N,húfa,टोपी
693,Schuh::N,skór,जूता
694,Stiefel::N,stígvél,बूट
695,Ring::N,hringur,अँगूठी
696,Band::N,band,पट्टी
697,Kamm::N,greiða,कंघी
698,Spiegel::N,spegill,आईना
699,Spiegel::N,spegill,दर्पण
700,Riemen::N,ól,तसमा
701,Riemen::N,ól,पट्टा
702,Riemen::N,reim,तसमा
703,Riemen::N,reim,पट्टा
704,Schnur::N,snúra,डोरी
705,Schnur::N,snúra,सुतली
706,Leine::N,band,रस्सी
707,Decke::N,teppi,रज़ाई
708,Kissen::N,koddi,तकिया
709,Kissen::N,koddi,गाद्दा
710,Tuch::N,klútur,रूमाल
711,Tuch::N,klútur,वस्त्र
712,Handtuch::N,þurrka,अँगोछा
713,Handtuch::N,handklæði,अँगोछा
714,Kraft::N,afl,ज़ोर
715,Kraft::N,afl,शक्ति
716,Kraft::N,kraftur,ज़ोर
717,Kraft::N,kraftur,शक्ति
718,Stärke::N,styrkur,बल
719,Stärke::N,styrkur,ताक़त
720,Gesundheit::N,heilsa,स्वास्थ्य
721,Gesundheit::N,heilsa,तंदुरुस्ती
722,Gesundheit::N,heilbrigði,स्वास्थ्य
723,Gesundheit::N,heilbrigði,तंदुरुस्ती
724,Krankheit::N,sjúkdómur,रोग
725,Krankheit::N,sjúkdómur,बीमारी
726,Schmerz::N,sársauki,दर्द
727,Schmerz::N,sársauki,पीड़ा
728,Wunde::N,sár,घाव
729,Wunde::N,sár,ज़ख़्म
730,Fieber::N,hitasótt,ज्वर
731,Fieber::N,hitasótt,बुख़ार
732,Arznei::N,lyf,दवा
733,Arznei::N,lyf,औषाधि
734,Brücke::N,brú,पुल
735,Brücke::N,brú,सेतु
736,Brunnen::N,brunnur,कुआँ
737,Weide::N,hagi,चरागाह
738,Pfad::N,stígur,पथ
739,Pfad::N,stígur,पगडंडी
740,Weg::N,vegur,मार्ग
741,Straße::N,gata,राह
742,Straße::N,gata,रास्ता
743,Straße::N,stræti,राह
744,Straße::N,stræti,रास्ता
745,Dorf::N,þorp,गाँव
746,Dorf::N,þorp,ग्राम
747,Stadt::N,borg,शहर
748,Brief::N,bréf,ख़त
749,Brief::N,bréf,पत्र
750,Brief::N,bréf,चिट्ठी
751,Buch::N,bók,किताब
752,Buch::N,bók,पुस्तक
753,Buchstabe::N,bókstafur,अक्षर
754,Zeitung::N,dagblað,अख़बार
755,Zeitung::N,dagblað,समाचार-पत्र
756,Leben::N,líf,जीवन
757,Leben::N,líf,ज़िंदगी
758,Tod::N,dauði,मौत
759,Tod::N,dauði,मृत्यु
760,Grab::N,gröf,क़ब्र
761,Kirche::N,kirkja,चर्च
762,Kirche::N,kirkja,गिरजा
763,Sünde::N,synd,पाप
764,Sünde::N,synd,गुनाह
