,Concept_ID,hu,es
846,nicht::ADV,nem,no
847,ein wenig::ADV,egy kicsit,un poco
848,kaum::ADV,alig,apenas
849,sehr::ADV,nagyon,muy
850,sehr::ADV,nagyon,mucho
851,so::ADV,úgy,tan
852,noch::ADV,még,aún
853,noch::ADV,még,todavía
854,nur::ADV,csak,solamente
855,nur::ADV,csupán,solamente
856,schon::ADV,már,ya
857,wieder::ADV,ismét,de nuevo
858,wieder::ADV,megint,de nuevo
859,vergebens::ADV,hiába,en vano
860,vor::PRP,előtt,antes de
861,vor::PRP,előtt,delante de
862,hinter::PRP,mögött,tras
863,hinter::PRP,mögött,detrás de
864,unter::PRP,alatt,bajo
865,unter::PRP,alatt,debajo de
866,durch::PRP,át,por
867,durch::PRP,át,a través de
868,durch::PRP,keresztül,por
869,durch::PRP,keresztül,a través de
870,neben::PRP,mellett,al lado de
871,zwischen::PRP,között,entre
872,wegen::PRP,miatt,por
873,wegen::PRP,miatt,a causa de
874,wegen::PRP,végett,por
875,wegen::PRP,végett,a causa de
876,dies::PRN,ez,esto
877,das::PRN,az,eso
878,das::PRN,az,esto
879,alles::PRN,minden,todo
880,ich::PRN,én,yo
881,du::PRN,te,tú
882,er::PRN,ő,él
883,wir::PRN,mi,nosotros
884,ihr::PRN,ti,vosotros
885,sie::PRN,ők,ellos
886,was::FPRN,mi,qué
887,wer::FPRN,ki,quién
888,wo::FADV,hol,dónde
889,wohin::FADV,hova,adónde
890,wohin::FADV,hova,hacia dónde
891,wie::FADV,hogy,cómo
892,wie::FADV,hogyan,cómo
893,warum::FADV,miért,por qué
894,wieviel::FNUM,hány,cuánto
895,wieviel::FNUM,mennyi,cuánto
896,eins::NUM,egy,uno
897,zwei::NUM,kettő,dos
898,drei::NUM,három,tres
899,vier::NUM,négy,cuatro
900,fünf::NUM,öt,cinco
901,sechs::NUM,hat,seis
902,sieben::NUM,hét,siete
903,acht::NUM,nyolc,ocho
904,neun::NUM,kilenc,nueve
905,zehn::NUM,tíz,diez
906,elf::NUM,tizenegy,once
907,zwölf::NUM,tizenkettő,doce
908,zwanzig::NUM,húsz,veinte
909,dreißig::NUM,harminc,treinta
910,vierzig::NUM,negyven,cuarenta
911,fünfzig::NUM,ötven,cincuenta
912,sechzig::NUM,hatvan,sesenta
913,siebzig::NUM,hetven,setenta
914,achtzig::NUM,nyolcvan,ochenta
915,neunzig::NUM,kilencven,noventa
916,hundert::NUM,száz,cien
917,hundert::NUM,száz,ciento
918,tausend::NUM,ezer,mil
919,und::CNJ,és,y
920,und::CNJ,meg,y
921,oder::CNJ,vagy,o
922,stehen::V,áll,estar de pie
923,sitzen::V,ül,estar sentado
924,liegen::V,fekszik,yacer
925,liegen::V,fekszik,estar acostado
926,hängen::V,függ,pender
927,werden::V,lesz,hacerse
928,passieren::V,történik,suceder
929,beginnen::V,kezdődik,iniciarse
930,beginnen::V,kezdődik,principiar
931,enden::V,végződik,acabar
932,enden::V,végződik,terminar
933,enden::V,befejeződik,acabar
934,enden::V,befejeződik,terminar
935,wechseln::V,változik,variar
936,wechseln::V,változik,alternar
937,aufgehen[Sonne]::V,kel,salir
938,untergehen[Sonne]::V,lemegy,ponerse
939,untergehen[Sonne]::V,lemegy,descender
940,scheinen[Sonne]::V,süt,brillar
941,donnern::V,dörög,tronar
942,wehen::V,fúj,soplar
943,strömen::V,áramlik,afluir
944,fließen::V,folyik,fluir
945,fließen::V,folyik,correr
946,sich drehen::V,forog,girar
947,schwanken::V,inog,vacilar
948,schwanken::V,ingadozik,vacilar
949,schwingen::V,leng,oscilar
950,fallen::V,esik,caer
951,brennen::V,ég,arder
952,brennen::V,ég,quemar
953,rauchen::V,füstöl,humear
954,rauchen::V,füstöl,echar humo
955,regnen::V,esik,llover
956,gefrieren::V,megfagy,helarse
957,tauen::V,olvad,deshelarse
958,schmelzen::V,olvad,fundirse
959,schmelzen::V,olvad,derretirse
960,schmelzen::V,elolvad,fundirse
961,schmelzen::V,elolvad,derretirse
962,trocknen::V,szárad,secarse
963,sieden::V,forr,hervir
964,faulen::V,rothad,pudrirse
965,verfaulen::V,elrothad,pudrirse
966,verfaulen::V,megrothad,pudrirse
967,reißen::V,szakad,romperse
968,versinken::V,süllyed,hundirse
969,versinken::V,elsüllyed,hundirse
970,vergehen::V,múlik,pasar
971,vergehen::V,elmúlik,pasar
972,erscheinen::V,feltűnik,aparecer
973,erscheinen::V,megjelenik,aparecer
974,verschwinden::V,letűnik,desaparecer
975,sinken::V,süllyed,bajar
976,abnehmen::V,apad,decrecer
977,abnehmen::V,apad,disminuir
978,abnehmen::V,csökken,decrecer
979,abnehmen::V,csökken,disminuir
980,zunehmen::V,növekszik,crecer
981,zunehmen::V,növekszik,aumentar
982,zunehmen::V,gyarapszik,crecer
983,zunehmen::V,gyarapszik,aumentar
984,steigen::V,emelkedik,subir
985,steigen::V,emelkedik,ascender
986,wachsen::V,nő,crecer
987,wachsen::V,terem,crecer
988,wachsen::V,növekszik,crecer
989,glänzen::V,ragyog,brillar
990,glänzen::V,ragyog,resplandecer
991,glänzen::V,fénylik,brillar
992,glänzen::V,fénylik,resplandecer
993,funkeln::V,csillog,chispear
994,funkeln::V,tündöklik,chispear
995,lärmen::V,lármázik,hacer ruido
996,läuten::V,cseng,sonar
997,läuten::V,cseng,repicar
998,klingeln::V,csenget,tocar el timbre
999,klirren::V,csörömpöl,tintinear
1000,brausen::V,zúg,zumbar
1001,brausen::V,morajlik,zumbar
1002,rauschen::V,zúg,murmurar
1003,klingen::V,hangzik,sonar
1004,bellen::V,ugat,ladrar
1005,heulen::V,bőg,ulular
1006,heulen::V,üvölt,ulular
1007,blasen::V,fúj,soplar
1008,pfeifen::V,fütyül,silbar
1009,schreien::V,kiált,gritar
1010,schreien::V,kiabál,gritar
1011,stöhnen::V,nyög,gemir
1012,zittern::V,remeg,temblar
1013,zittern::V,reszket,temblar
1014,leben::V,él,vivir
1015,geboren werden::V,születik,nacer
1016,atmen::V,lélegzik,respirar
1017,trinken::V,iszik,beber
1018,essen::V,eszik,comer
1019,schlucken::V,nyel,tragar
1020,müde werden::V,elfárad,cansarse
1021,müde werden::V,elfárad,fatigarse
1022,müde werden::V,kifárad,cansarse
1023,müde werden::V,kifárad,fatigarse
1024,einschlafen::V,elalszik,dormirse
1025,schlafen::V,alszik,dormir
1026,aufwachen::V,felébred,despertarse
1027,aufstehen::V,felkel,levantarse
1028,sich erholen::V,pihen,reposar
1029,sich erholen::V,pihen,descansar
1030,krank werden::V,megbetegedik,caer enfermo
1031,krank werden::V,belebetegszik,caer enfermo
1032,krank sein::V,betegeskedik,estar enfermo
1033,schmerzen::V,fáj,doler
1034,husten::V,köhög,toser
1035,genesen::V,meggyógyul,convalecer
1036,genesen::V,meggyógyul,restablecerse
1037,sterben::V,hal,morir
1038,umkommen::V,elpusztul,perecer
1039,sich bewegen::V,mozog,moverse
1040,sich rühren::V,mozdul,rebullir
1041,sich erheben::V,feláll,levantarse
1042,sich erheben::V,felemelkedik,levantarse
1043,sich setzen::V,ül,sentarse
1044,sich setzen::V,leül,sentarse
1045,hinfallen::V,bukik,caerse
1046,hinfallen::V,elesik,caerse
1047,laufen::V,jár,andar
1048,schreiten::V,lép,proceder
1049,spazierengehen::V,sétál,pasear
1050,spazierengehen::V,sétál,pasearse
1051,eilen::V,siet,correr prisa
1052,sich beeilen::V,siet,darse prisa
1053,sausen::V,robog,correr
1054,rennen::V,fut,correr
1055,rennen::V,szalad,correr
1056,springen::V,ugrik,saltar
1057,klettern::V,kúszik,trepar
1058,klettern::V,kúszik,escalar
1059,schaukeln::V,hintázik,bambolearse
1060,kriechen::V,kúszik,reptar
1061,kriechen::V,kúszik,arrastrarse
1062,schwimmen::V,úszik,nadar
1063,tauchen::V,merül,bucear
1064,tauchen::V,merül,sumergirse
1065,rudern::V,evez,remar
1066,fahren::V,jár,ir
1067,fahren::V,megy,ir
1068,fahren::V,utazik,ir
1069,fliegen::V,száll,volar
1070,gehen::V,megy,ir
1071,gehen::V,megy,andar
1072,weggehen::V,elmegy,irse
1073,weggehen::V,elmegy,marcharse
1074,abfahren::V,indul,salir
1075,abfahren::V,indul,partir
1076,anhalten::V,megáll,parar
1077,anhalten::V,megáll,pararse
1078,hineingehen::V,bemegy,entrar
1079,eintreten::V,belép,entrar
1080,kommen::V,jön,venir
1081,ankommen::V,érkezik,llegar
1082,ankommen::V,megérkezik,llegar
1083,zurückkommen::V,visszajön,volver
1084,zurückkommen::V,visszajön,regresar
1085,bleiben::V,marad,quedarse
1086,bleiben::V,megmarad,quedarse
1087,warten::V,vár,esperar
1088,warten::V,várakozik,esperar
1089,erwarten::V,vár,esperar
1090,erwarten::V,megvár,esperar
1091,suchen::V,kutat,buscar
1092,finden::V,talál,hallar
1093,finden::V,talál,encontrar
1094,versuchen::V,megpróbál,intentar
1095,versuchen::V,megkísérel,intentar
1096,vorbereiten::V,előkészít,preparar
1097,lieben::V,szeret,amar
1098,lieben::V,szeret,querer
1099,mögen::V,szeret,querer
1100,lachen::V,nevet,reír
1101,rühren::V,mozdít,conmover
1102,weinen::V,sír,llorar
1103,schimpfen::V,szid,regañar
1104,schimpfen::V,szitkozódik,regañar
1105,sich ärgern::V,mérgelődik,enfadarse
1106,sich ärgern::V,bosszankodik,enfadarse
1107,sich fürchten::V,fél,tener miedo
1108,sich fürchten::V,retteg,tener miedo
1109,fürchten::V,fél,temer
1110,fürchten::V,fél,tener miedo a
1111,fliehen::V,menekül,huir
1112,flüchten::V,elmenekül,escaparse
1113,sehen::V,néz,ver
1114,anschauen::V,megnéz,mirar
1115,ansehen::V,néz,mirar
1116,ansehen::V,ránéz,mirar
1117,ansehen::V,megnéz,mirar
1118,hören::V,hall,oír
1119,zuhören::V,hallgat,escuchar
1120,zuhören::V,meghallgat,escuchar
1121,probieren::V,kóstol,probar
1122,probieren::V,kóstol,degustar
1123,probieren::V,megkóstol,probar
1124,probieren::V,megkóstol,degustar
1125,riechen::V,szagol,oler
1126,fühlen::V,érez,sentir
1127,scheinen::V,tűnik,parecer
1128,scheinen::V,látszik,parecer
1129,zu sehen sein::V,mutatkozik,poder verse
1130,vernehmen::V,hall,oír
1131,vernehmen::V,hall,percibir
1132,frieren::V,fázik,tener frío
1133,tun::V,csinál,hacer
1134,tun::V,cselekszik,hacer
1135,können::V,tud,poder
1136,wollen::V,akar,querer
1137,anfangen::V,kezd,iniciar
1138,beenden::V,befejez,acabar
1139,beenden::V,befejez,terminar
1140,aufhören::V,megszűnik,cesar
1141,gelingen::V,sikerül,salir bien
1142,geraten::V,kerül,salir
1143,geraten::V,kerül,dar resultado
1144,geraten::V,jut,salir
1145,geraten::V,jut,dar resultado
1146,öffnen::V,nyit,abrir
1147,öffnen::V,kinyit,abrir
1148,schließen::V,csuk,cerrar
1149,schließen::V,becsuk,cerrar
1150,stellen::V,állít,poner
1151,stellen::V,állít,colocar
1152,stellen::V,helyez,poner
1153,stellen::V,helyez,colocar
1154,setzen::V,ültet,poner
1155,setzen::V,ültet,colocar
1156,setzen::V,helyez,poner
1157,setzen::V,helyez,colocar
1158,legen::V,tesz,poner
1159,legen::V,fektet,poner
1160,berühren::V,érint,tocar
1161,verbinden::V,beköt,unir
1162,verbinden::V,beköt,juntar
1163,verbinden::V,összeköt,unir
1164,verbinden::V,összeköt,juntar
1165,bedecken::V,betakar,tapar
1166,bedecken::V,betakar,cubrir
1167,bedecken::V,beborít,tapar
1168,bedecken::V,beborít,cubrir
1169,aufhängen::V,felakaszt,colgar
1170,anzünden::V,gyújt,encender
1171,anzünden::V,meggyújt,encender
1172,aufheben::V,felemel,recoger
1173,zurücklassen::V,hátrahagy,dejar
1174,verlieren::V,veszít,perder
1175,verlieren::V,elveszít,perder
1176,fallen lassen::V,elejt,dejar caer
1177,machen::V,tesz,hacer
1178,machen::V,csinál,hacer
1179,herstellen::V,gyárt,fabricar
1180,herstellen::V,előállít,fabricar
1181,bauen::V,épít,construir
1182,reparieren::V,javít,reparar
1183,reparieren::V,kijavít,reparar
1184,reparieren::V,megjavít,reparar
1185,verbessern::V,megjavít,mejorar
1186,ändern::V,változtat,mudar
1187,ändern::V,változtat,modificar
1188,ändern::V,megváltoztat,mudar
1189,ändern::V,megváltoztat,modificar
1190,graben::V,ás,cavar
1191,beugen::V,meghajt,doblar
1192,beugen::V,meghajt,inclinar
1193,biegen::V,hajlít,doblar
1194,drehen::V,forgat,volver
1195,drehen::V,forgat,hacer girar
1196,wenden::V,fordít,volver
1197,wenden::V,megfordít,volver
1198,umdrehen::V,megfordít,revolver
1199,umdrehen::V,megforgat,revolver
1200,heben::V,emel,levantar
1201,hochheben::V,felemel,alzar
1202,ergreifen::V,megfog,coger
1203,halten::V,tart,tener
1204,drücken::V,nyom,apretar
1205,drücken::V,megnyom,apretar
1206,schieben::V,tol,empujar
1207,kratzen::V,vakar,rascar
1208,lecken::V,nyal,lamer
1209,beißen::V,harap,morder
1210,abreißen::V,letép,arrancar
1211,abschneiden::V,levág,cortar
1212,binden::V,köt,atar
1213,binden::V,kötöz,atar
1214,stecken::V,dug,meter
1215,brechen::V,tör,romper
1216,brechen::V,tör,quebrar
1217,brechen::V,eltör,romper
1218,brechen::V,eltör,quebrar
1219,klopfen::V,kopogtat,golpear
1220,hauen::V,vág,pegar
1221,hauen::V,levág,pegar
1222,kleben::V,tapaszt,pegar
1223,kleben::V,tapaszt,encolar
1224,reiben::V,dörzsöl,frotar
1225,reiben::V,súrol,frotar
1226,streichen::V,simít,untar
1227,streichen::V,simít,recubrir
1228,schleifen::V,fen,afilar
1229,schleifen::V,csiszol,afilar
1230,schleifen::V,köszörül,afilar
1231,schneiden::V,vág,cortar
1232,schneiden::V,szel,cortar
1233,schneiden::V,metsz,cortar
1234,rütteln::V,ráz,agitar
1235,schütteln::V,ráz,agitar
1236,schütteln::V,ráz,sacudir
1237,schütteln::V,megráz,agitar
1238,schütteln::V,megráz,sacudir
1239,schwenken::V,lóbál,menear
1240,schwenken::V,lobogtat,menear
1241,schütten::V,önt,verter
1242,füllen::V,tölt,llenar
1243,füllen::V,megtölt,llenar
1244,einwickeln::V,becsavar,envolver
1245,tragen::V,hord,llevar
1246,schleppen::V,vonszol,arrastrar
1247,ziehen::V,húz,tirar
1248,aufbewahren::V,megőriz,conservar
1249,werfen::V,dob,echar
1250,werfen::V,dob,lanzar
1251,werfen::V,hajít,echar
1252,werfen::V,hajít,lanzar
1253,fangen::V,fog,coger
1254,packen::V,megragad,agarrar
1255,verstecken::V,eldug,esconder
1256,verstecken::V,elrejt,esconder
1257,teilen::V,oszt,partir
1258,teilen::V,oszt,dividir
1259,teilen::V,megoszt,partir
1260,teilen::V,megoszt,dividir
1261,schicken::V,küld,enviar
1262,bringen::V,hoz,traer
1263,bringen::V,visz,traer
1264,hinzufügen::V,hozzáad,añadir
1265,bekommen::V,kap,obtener
1266,bekommen::V,kap,conseguir
1267,bekommen::V,megkap,obtener
1268,bekommen::V,megkap,conseguir
1269,erhalten::V,kap,recibir
1270,erhalten::V,megkap,recibir
1271,nehmen::V,vesz,tomar
1272,wählen::V,választ,elegir
1273,auswählen::V,kiválaszt,escoger
1274,auswählen::V,kiválaszt,seleccionar
1275,bewahren::V,megtart,guardar
1276,bewahren::V,megtart,preservar
1277,behindern::V,akadályoz,estorbar
1278,behindern::V,akadályoz,obstaculizar
1279,behindern::V,gátol,estorbar
1280,behindern::V,gátol,obstaculizar
1281,verderben::V,elront,estropear
1282,beschädigen::V,rongál,deteriorar
1283,zerbrechen::V,eltör,romper
1284,zerbrechen::V,eltör,quebrar
1285,zerbrechen::V,széttör,romper
1286,zerbrechen::V,széttör,quebrar
1287,zerbrechen::V,kettétör,romper
1288,zerbrechen::V,kettétör,quebrar
1289,zerreißen::V,eltép,desgarrar
1290,zerreißen::V,eltép,despedazar
1291,zerreißen::V,széttép,desgarrar
1292,zerreißen::V,széttép,despedazar
1293,zerstören::V,elpusztít,destruir
1294,zerstören::V,elpusztít,destrozar
1295,verbrennen::V,éget,quemar
1296,verbrennen::V,eléget,quemar
1297,geben::V,ad,dar
1298,reichen::V,nyújt,pasar
1299,schenken::V,ajándékoz,regalar
1300,versprechen::V,ígér,prometer
1301,wünschen::V,kíván,desear
1302,loben::V,dicsér,alabar
1303,küssen::V,csókol,besar
1304,wiegen::V,ringat,mecer
1305,zudecken::V,betakar,tapar
1306,zudecken::V,betakar,cubrir
1307,wecken::V,kelt,despertar
1308,wecken::V,ébreszt,despertar
1309,zeigen::V,mutat,mostrar
1310,führen::V,visz,guiar
1311,führen::V,visz,conducir
1312,führen::V,vezet,guiar
1313,führen::V,vezet,conducir
1314,lehren::V,tanít,enseñar
1315,lehren::V,tanít,instruir
1316,unterrichten::V,tanít,enseñar
1317,aufziehen::V,felnevel,criar
1318,leiten::V,vezet,guiar
1319,leiten::V,vezet,dirigir
1320,leiten::V,vezérel,guiar
1321,leiten::V,vezérel,dirigir
1322,antreiben::V,hajt,impeler
1323,antreiben::V,hajt,impulsar
1324,lassen::V,-tat,hacer
1325,lassen::V,-at,hacer
1326,einladen::V,meghív,invitar
1327,vereinigen::V,egyesít,unir
1328,besuchen::V,látogat,visitar
1329,besuchen::V,látogat,ir a ver
1330,treffen::V,talál,encontrar
1331,sich versammeln::V,gyülekezik,reunirse
1332,sich versammeln::V,gyülekezik,congregarse
1333,sich versammeln::V,összegyűlik,reunirse
1334,sich versammeln::V,összegyűlik,congregarse
1335,spielen::V,játszik,jugar
1336,singen::V,énekel,cantar
1337,tanzen::V,táncol,bailar
1338,sich trennen::V,elválik,separarse
1339,verlassen::V,elhagy,dejar
1340,verlassen::V,elhagy,abandonar
1341,retten::V,ment,salvar
1342,bewachen::V,őriz,vigilar
1343,schützen::V,óv,proteger
1344,schützen::V,véd,proteger
1345,verteidigen::V,véd,defender
1346,sich schlagen::V,verekszik,batirse
1347,schießen::V,lő,tirar
1348,schießen::V,lő,disparar
1349,siegen::V,győz,vencer
1350,ärgern::V,bosszant,enojar
1351,ärgern::V,bosszant,enfadar
1352,schlagen::V,üt,pegar
1353,schlagen::V,üt,golpear
1354,schlagen::V,ver,pegar
1355,schlagen::V,ver,golpear
1356,treten::V,rúg,dar una patada a
1357,stechen::V,döf,pinchar
1358,stechen::V,szúr,pinchar
1359,stoßen::V,lök,empujar
1360,stehlen::V,lop,robar
1361,stehlen::V,lop,hurtar
1362,stören::V,zavar,molestar
1363,belästigen::V,zaklat,molestar
1364,belästigen::V,zaklat,importunar
1365,verbergen::V,rejt,ocultar
1366,verbergen::V,rejt,esconder
1367,verbergen::V,elrejt,ocultar
1368,verbergen::V,elrejt,esconder
1369,täuschen::V,megtéveszt,engañar
1370,betrügen::V,csal,engañar
1371,töten::V,öl,matar
1372,wohnen::V,lakik,vivir
1373,wohnen::V,lakik,habitar
1374,arbeiten::V,dolgozik,trabajar
1375,sammeln::V,szed,recoger
1376,sammeln::V,szed,coleccionar
1377,sammeln::V,gyűjt,recoger
1378,sammeln::V,gyűjt,coleccionar
1379,pflücken::V,szed,coger
1380,jagen::V,vadászik,cazar
1381,fischen::V,halászik,pescar
1382,fassen::V,fog,atrapar
1383,fassen::V,fog,capturar
1384,hüten::V,őriz,guardar
1385,hüten::V,legeltet,guardar
1386,treiben::V,hajt,aballar
1387,anbinden::V,köt,atar
1388,füttern::V,etet,echar de comer
1389,melken::V,fej,ordeñar
1390,hacken::V,vág,picar
1391,hacken::V,vág,cortar
1392,gießen::V,öntöz,regar
1393,reifen::V,érik,madurar
1394,zubereiten::V,elkészít,preparar
1395,kochen::V,főz,cocer
1396,kochen::V,főz,guisar
1397,backen::V,süt,hornear
1398,backen::V,süt,cocer al horno
1399,braten::V,süt,asar
1400,braten::V,süt,freír
1401,umrühren::V,megkever,remover
1402,stricken::V,köt,hacer punto
1403,stricken::V,köt,hacer calceta
1404,nähen::V,varr,coser
1405,färben::V,fest,teñir
1406,färben::V,fest,colorear
1407,reinigen::V,tisztít,limpiar
1408,waschen::V,mos,lavar
1409,abwischen::V,letöröl,fregar
1410,abwischen::V,letöröl,limpiar
1411,spülen::V,mosogat,aclarar
1412,spülen::V,mosogat,enjuagar
1413,fegen::V,söpör,barrer
1414,fegen::V,söpör,pasar la escoba
1415,kehren::V,söpör,barrer
1416,baden::V,fürdik,bañarse
1417,sich waschen::V,mosdik,lavarse
1418,sich waschen::V,mosakszik,lavarse
1419,ausziehen::V,levesz,quitar
1420,ausziehen::V,levesz,quitarse
1421,anziehen::V,felölt,ponerse
1422,anziehen::V,felvesz,ponerse
1423,sich anziehen::V,öltözik,vestirse
1424,sich anziehen::V,felöltözik,vestirse
1425,kämmen::V,fésül,peinar
1426,schmücken::V,díszít,adornar
1427,sagen::V,mond,decir
1428,sprechen::V,beszél,hablar
1429,reden::V,beszél,hablar
1430,reden::V,beszél,conversar
1431,sich unterhalten::V,beszélget,charlar
1432,sich unterhalten::V,beszélget,conversar
1433,fragen::V,kérdez,preguntar
1434,bitten::V,kér,rogar
1435,erzählen::V,mesél,contar
1436,erzählen::V,elbeszél,contar
1437,mitteilen::V,közöl,comunicar
1438,mitteilen::V,közöl,participar
1439,nennen::V,hív,llamar
1440,nennen::V,hív,nombrar
1441,nennen::V,nevez,llamar
1442,nennen::V,nevez,nombrar
1443,rufen::V,hív,llamar
1444,prahlen::V,dicsekszik,jactarse
1445,übersetzen::V,fordít,traducir
1446,denken::V,gondol,pensar
1447,glauben::V,hisz,creer
1448,bemerken::V,észrevesz,notar
1449,erkennen::V,ráismer,reconocer
1450,erkennen::V,felismer,reconocer
1451,begreifen::V,felfog,concebir
1452,verstehen::V,ért,entender
1453,verstehen::V,ért,comprender
1454,verstehen::V,megért,entender
1455,verstehen::V,megért,comprender
1456,lernen::V,tanul,aprender
1457,lernen::V,megtanul,aprender
1458,wissen::V,tud,saber
1459,sich erinnern an::V,emlékszik,recordar
1460,sich erinnern an::V,emlékszik,acordarse de
1461,vergessen::V,felejt,olvidar
1462,vergessen::V,elfelejt,olvidar
1463,messen::V,mér,medir
1464,messen::V,megmér,medir
1465,zählen::V,számol,contar
1466,zählen::V,megszámol,contar
1467,rechnen::V,számít,contar
1468,rechnen::V,számít,calcular
1469,lesen::V,olvas,leer
1470,malen::V,fest,pintar
1471,zeichnen::V,rajzol,dibujar
1472,schreiben::V,ír,escribir
1473,besitzen::V,birtokol,poseer
1474,kaufen::V,vesz,comprar
1475,kaufen::V,megvesz,comprar
1476,verkaufen::V,elad,vender
1477,bezahlen::V,fizet,pagar
1478,bezahlen::V,kifizet,pagar
1479,zahlen::V,fizet,pagar
1480,zahlen::V,megfizet,pagar
1481,beherrschen::V,ural,dominar
1482,ertragen::V,elbír,soportar
1483,ertragen::V,elvisel,soportar
