,Concept_ID,se,fr
2524,Stütze::N,dåarjege,soutien
2525,Stütze::N,tsagge,appui
2526,Stütze::N,tsagge,soutien
2527,Stütze::N,nihta,appui
2528,Stütze::N,nihta,soutien
2529,Stütze::N,duvdda,appui
2530,Stütze::N,duvdda,soutien
2531,Stütze::N,caggi,appui
2532,Stütze::N,caggi,soutien
2533,Stütze::N,cagge,appui
2534,Stütze::N,cagge,soutien
2535,Stütze::N,cõgldõk,appui
2536,Stütze::N,cõgldõk,soutien
2537,Stütze::N,стуэлльп,appui
2538,Stütze::N,стуэлльп,soutien
2539,Stange::N,staavra,barre
2540,Stange::N,staavra,perche
2541,Stange::N,stággo,barre
2542,Stange::N,stággo,perche
2543,Stange::N,hålggå,barre
2544,Stange::N,hålggå,perche
2545,Stange::N,stávrá,barre
2546,Stange::N,stávrá,perche
2547,Stange::N,stággu,barre
2548,Stange::N,stággu,perche
2549,Stange::N,čuálgui,barre
2550,Stange::N,čuálgui,perche
2551,Stange::N,kaŋgg,barre
2552,Stange::N,kaŋgg,perche
2553,Stange::N,кэ̄ллт,barre
2554,Stange::N,кэ̄ллт,perche
2555,Stange::N,пе̄лльк,barre
2556,Stange::N,пе̄лльк,perche
2557,Stock::N,galte,canne
2558,Stock::N,klåbpoe,canne
2559,Stock::N,soabbe,canne
2560,Stock::N,soabbi,canne
2561,Stock::N,suáb'bi,canne
2562,Stock::N,suä´b'b,canne
2563,Stock::N,суэммьп,canne
2564,Stab::N,klaahka,bâton
2565,Stab::N,soabbe,bâton
2566,Stab::N,soabbi,bâton
2567,Stab::N,suáb'bi,bâton
2568,Stab::N,suä´b'b,bâton
2569,Stab::N,суэммьп,bâton
2570,Rohr::N,gïrse,tube
2571,Rohr::N,gïrse,tuyau
2572,Rohr::N,båhttså,tube
2573,Rohr::N,båhttså,tuyau
2574,Rohr::N,bohcci,tube
2575,Rohr::N,bohcci,tuyau
2576,Rohr::N,poccee,tube
2577,Rohr::N,poccee,tuyau
2578,Rohr::N,puu´lčiǩ,tube
2579,Rohr::N,puu´lčiǩ,tuyau
2580,Rohr::N,туррьп,tube
2581,Rohr::N,туррьп,tuyau
2582,Haus::N,ståapoe,maison
2583,Haus::N,goahte,maison
2584,Haus::N,stohpu,maison
2585,Haus::N,tááḷu,maison
2586,Haus::N,tääll,maison
2587,Haus::N,пэ̄ҏҏт,maison
2588,Heim::N,hïejme,maison
2589,Heim::N,viesso,maison
2590,Heim::N,ruoktu,maison
2591,Heim::N,päikki,maison
2592,Heim::N,päi´ǩǩ,maison
2593,Heim::N,пэ̄ҏҏт,maison
2594,Ofen::N,vuebnie,poêle
2595,Ofen::N,vuodná,poêle
2596,Ofen::N,vuobnne,poêle
2597,Ofen::N,uvdna,poêle
2598,Ofen::N,uvnâ,poêle
2599,Ofen::N,ǩiiuǥân,poêle
2600,Ofen::N,пе̄ххц,poêle
2601,Ofen::N,кыввкан,poêle
2602,Fußboden::N,guelpie,plancher
2603,Fußboden::N,guolbbe,plancher
2604,Fußboden::N,láhtti,plancher
2605,Fußboden::N,šalde,plancher
2606,Fußboden::N,šâ´ldd,plancher
2607,Fußboden::N,шалльт,plancher
2608,Tisch::N,buertie,table
2609,Tisch::N,bievdde,table
2610,Tisch::N,beavdi,table
2611,Tisch::N,pevdi,table
2612,Tisch::N,på´rdd,table
2613,Tisch::N,stue´ll,table
2614,Tisch::N,туэлль,table
2615,Stuhl::N,stovle,chaise
2616,Stuhl::N,ståvllå,chaise
2617,Stuhl::N,stuollu,chaise
2618,Stuhl::N,stovli,chaise
2619,Stuhl::N,stuu´l,chaise
2620,Stuhl::N,стула,chaise
2621,Wiege::N,gïerhkeme,berceau
2622,Wiege::N,vuoggo,berceau
2623,Wiege::N,geaŧŧu,berceau
2624,Wiege::N,geaktu,berceau
2625,Wiege::N,gietkka,berceau
2626,Wiege::N,kiäh'tu,berceau
2627,Wiege::N,vogga,berceau
2628,Wiege::N,кӣткэм,berceau
2629,Bett::N,seangkoe,lit
2630,Bett::N,sæŋŋga,lit
2631,Bett::N,seaŋga,lit
2632,Bett::N,seŋgâ,lit
2633,Bett::N,sââ´jj,lit
2634,Bett::N,вуэдтӭмсайй,lit
2635,Regal::N,hælla,étagère
2636,Regal::N,hilldo,étagère
2637,Regal::N,hildu,étagère
2638,Regal::N,ildee,étagère
2639,Regal::N,i´lddi,étagère
2640,Regal::N,ылльтэ,étagère
2641,Kiste::N,aeskie,caisse
2642,Kiste::N,kássa,caisse
2643,Kiste::N,kássa,caisse
2644,Kiste::N,árkku,caisse
2645,Kiste::N,ču´ǩǩ,caisse
2646,Kiste::N,чуххьк,caisse
2647,Fenster::N,klaase,fenêtre
2648,Fenster::N,vinndek,fenêtre
2649,Fenster::N,láse,fenêtre
2650,Fenster::N,laasâ,fenêtre
2651,Fenster::N,ikkân,fenêtre
2652,Fenster::N,эххкан,fenêtre
2653,Tür::N,okse,porte
2654,Tür::N,uksa,porte
2655,Tür::N,uksa,porte
2656,Tür::N,uksâ,porte
2657,Tür::N,uhss,porte
2658,Tür::N,уккс,porte
2659,Tor::N,okse,porte
2660,Tor::N,okse,portail
2661,Tor::N,pårttå,porte
2662,Tor::N,pårttå,portail
2663,Tor::N,uksa,porte
2664,Tor::N,uksa,portail
2665,Tor::N,poarta,porte
2666,Tor::N,poarta,portail
2667,Tor::N,porttâ,porte
2668,Tor::N,porttâ,portail
2669,Tor::N,uustõk,porte
2670,Tor::N,uustõk,portail
2671,Tor::N,čuâlluhss,porte
2672,Tor::N,čuâlluhss,portail
2673,Tor::N,уккс,porte
2674,Tor::N,уккс,portail
2675,Zaun::N,haakene,clôture
2676,Zaun::N,jerra,clôture
2677,Zaun::N,gárdde,clôture
2678,Zaun::N,áidi,clôture
2679,Zaun::N,äiđi,clôture
2680,Zaun::N,äidd,clôture
2681,Zaun::N,čuâll,clôture
2682,Zaun::N,а̄ййт,clôture
2683,Dach::N,rehpie,toit
2684,Dach::N,dæhkko,toit
2685,Dach::N,gáhttu,toit
2686,Dach::N,káttu,toit
2687,Dach::N,laakk,toit
2688,Dach::N,пэ̄ҏҏтэ̄ля,toit
2689,Dach::N,кры̄ша,toit
2690,Leiter::N,raajtere,échelle
2691,Leiter::N,tjajmos,échelle
2692,Leiter::N,boagos,échelle
2693,Leiter::N,ráidalas,échelle
2694,Leiter::N,raidlâs,échelle
2695,Leiter::N,лествец,échelle
2696,Besen::N,saehpie,balai
2697,Besen::N,gaerpene,balai
2698,Besen::N,njáman,balai
2699,Besen::N,luvdá,balai
2700,Besen::N,luvdá,balai
2701,Besen::N,västt,balai
2702,Besen::N,ва̄сст,balai
2703,Spaten::N,gåajvoe,bêche
2704,Spaten::N,spádá,bêche
2705,Spaten::N,goajvvo,bêche
2706,Spaten::N,goaivu,bêche
2707,Spaten::N,kuái'vu,bêche
2708,Spaten::N,kuäivv,bêche
2709,Spaten::N,куаййв,bêche
2710,Schaufel::N,gåajvoe,pelle
2711,Schaufel::N,gåjvun,pelle
2712,Schaufel::N,goajvvo,pelle
2713,Schaufel::N,goaivu,pelle
2714,Schaufel::N,kuái'vu,pelle
2715,Schaufel::N,kuäivv,pelle
2716,Schaufel::N,куаййв,pelle
2717,Gabel::N,tjåagka,fourchette
2718,Gabel::N,gáffil,fourchette
2719,Gabel::N,káffal,fourchette
2720,Gabel::N,kaahvâl,fourchette
2721,Gabel::N,velkk,fourchette
2722,Gabel::N,а̄лльс,fourchette
2723,Löffel::N,buste,cuiller
2724,Löffel::N,bassti,cuiller
2725,Löffel::N,baste,cuiller
2726,Löffel::N,pastem,cuiller
2727,Löffel::N,pâ´sttem,cuiller
2728,Löffel::N,пасьтэмь,cuiller
2729,Messer::N,nejpie,couteau
2730,Messer::N,nijbbe,couteau
2731,Messer::N,niibi,couteau
2732,Messer::N,nijbe,couteau
2733,Messer::N,nei´bb,couteau
2734,Messer::N,ныййп,couteau
2735,Nagel::N,spæjhkere,clou
2736,Nagel::N,spiger,clou
2737,Nagel::N,návlle,clou
2738,Nagel::N,spiikkár,clou
2739,Nagel::N,spijkkár,clou
2740,Nagel::N,näu´ll,clou
2741,Nagel::N,на̄ввьл,clou
2742,Netz::N,viermie,filet
2743,Netz::N,viermme,filet
2744,Netz::N,næhtta,filet
2745,Netz::N,fierbmi,filet
2746,Netz::N,viermi,filet
2747,Netz::N,säi´mm,filet
2748,Netz::N,нӯжхьт,filet
2749,Haken::N,kruehkie,croc
2750,Haken::N,kruehkie,crochet
2751,Haken::N,ruohkke,croc
2752,Haken::N,ruohkke,crochet
2753,Haken::N,vagge,croc
2754,Haken::N,vagge,crochet
2755,Haken::N,roahkki,croc
2756,Haken::N,roahkki,crochet
2757,Haken::N,faggi,croc
2758,Haken::N,faggi,crochet
2759,Haken::N,kuák'ki,croc
2760,Haken::N,kuák'ki,crochet
2761,Haken::N,kuä´ǩ'ǩ,croc
2762,Haken::N,kuä´ǩ'ǩ,crochet
2763,Haken::N,ва̄ӈӈк,croc
2764,Haken::N,ва̄ӈӈк,crochet
2765,Haken::N,куэххьк,croc
2766,Haken::N,куэххьк,crochet
2767,Griff::N,rehpie,prise
2768,Griff::N,rehpie,manche
2769,Griff::N,taatje,prise
2770,Griff::N,taatje,manche
2771,Griff::N,gavlla,prise
2772,Griff::N,gavlla,manche
2773,Griff::N,guottáldahka,prise
2774,Griff::N,guottáldahka,manche
2775,Griff::N,geavja,prise
2776,Griff::N,geavja,manche
2777,Griff::N,novdâ,prise
2778,Griff::N,novdâ,manche
2779,Griff::N,nõđđ,prise
2780,Griff::N,nõđđ,manche
2781,Griff::N,kå´ǧǧ,prise
2782,Griff::N,kå´ǧǧ,manche
2783,Griff::N,нэ̄дт,prise
2784,Griff::N,нэ̄дт,manche
2785,Schloss::N,laesie,serrure
2786,Schloss::N,lássa,serrure
2787,Schloss::N,lohkka,serrure
2788,Schloss::N,lukkâ,serrure
2789,Schloss::N,lokk,serrure
2790,Schloss::N,ло̄ххк,serrure
2791,Bild::N,guvvie,image
2792,Bild::N,guvvie,tableau
2793,Bild::N,gåvvå,image
2794,Bild::N,gåvvå,tableau
2795,Bild::N,govva,image
2796,Bild::N,govva,tableau
2797,Bild::N,koṿe,image
2798,Bild::N,koṿe,tableau
2799,Bild::N,kartt,image
2800,Bild::N,kartt,tableau
2801,Bild::N,картина,image
2802,Bild::N,картина,tableau
2803,Figur::N,guvvie,figure
2804,Figur::N,gåvos,figure
2805,Figur::N,figuvrra,figure
2806,Figur::N,figuvra,figure
2807,Figur::N,kovos,figure
2808,Figur::N,kuâŋas,figure
2809,Puppe::N,dåahka,poupée
2810,Puppe::N,dåhkko,poupée
2811,Puppe::N,doahkko,poupée
2812,Puppe::N,dohkká,poupée
2813,Puppe::N,duhkká,poupée
2814,Puppe::N,kuuhlaž,poupée
2815,Puppe::N,кукла,poupée
2816,Beutel::N,voessetje,sac
2817,Beutel::N,voessetje,petit sac
2818,Beutel::N,påvsså,sac
2819,Beutel::N,påvsså,petit sac
2820,Beutel::N,seahkaš,sac
2821,Beutel::N,seahkaš,petit sac
2822,Beutel::N,bursa,sac
2823,Beutel::N,bursa,petit sac
2824,Beutel::N,guhkkár,sac
2825,Beutel::N,guhkkár,petit sac
2826,Beutel::N,čooṿâs,sac
2827,Beutel::N,čooṿâs,petit sac
2828,Beutel::N,siâk'k,sac
2829,Beutel::N,siâk'k,petit sac
2830,Beutel::N,kå´ššel,sac
2831,Beutel::N,kå´ššel,petit sac
2832,Beutel::N,ве̄ҏҏц,sac
2833,Beutel::N,ве̄ҏҏц,petit sac
2834,Bündel::N,paantje,paquet
2835,Bündel::N,paantje,faisceau
2836,Bündel::N,buduk,paquet
2837,Bündel::N,buduk,faisceau
2838,Bündel::N,gurppe,paquet
2839,Bündel::N,gurppe,faisceau
2840,Bündel::N,gihppu,paquet
2841,Bündel::N,gihppu,faisceau
2842,Bündel::N,kiäs'tu,paquet
2843,Bündel::N,kiäs'tu,faisceau
2844,Bündel::N,šnâpp,paquet
2845,Bündel::N,šnâpp,faisceau
2846,Bündel::N,пуччк,paquet
2847,Bündel::N,пуччк,faisceau
2848,Tasche::N,veaskoe,sac
2849,Tasche::N,væssko,sac
2850,Tasche::N,lávkka,sac
2851,Tasche::N,lávka,sac
2852,Tasche::N,seahkka,sac
2853,Tasche::N,lavkkâ,sac
2854,Tasche::N,laukk,sac
2855,Tasche::N,суӎӎьк,sac
2856,Tasche::N,ло̄а̄ффк,sac
2857,Eimer::N,bæhtoe,seau
2858,Eimer::N,skiello,seau
2859,Eimer::N,skállu,seau
2860,Eimer::N,eebir,seau
2861,Eimer::N,skääll,seau
2862,Eimer::N,е̄мьперь,seau
2863,Deckel::N,luehkie,couvercle
2864,Deckel::N,låhkke,couvercle
2865,Deckel::N,lohkki,couvercle
2866,Deckel::N,lokke,couvercle
2867,Deckel::N,lå´ǩǩ,couvercle
2868,Deckel::N,ко̄а̄ххтнэсс,couvercle
2869,Geschirr::N,lihtie,vaisselle
2870,Geschirr::N,lihte,vaisselle
2871,Geschirr::N,lihtit,vaisselle
2872,Geschirr::N,litte,vaisselle
2873,Geschirr::N,kärldõk,vaisselle
2874,Geschirr::N,ка̄ррь,vaisselle
2875,Sack::N,voesse,sac
2876,Sack::N,vuossa,sac
2877,Sack::N,seahkka,sac
2878,Sack::N,sekkâ,sac
2879,Sack::N,siâk'k,sac
2880,Sack::N,ве̄ҏҏц,sac
2881,Tasse::N,guksie,tasse
2882,Tasse::N,gåhppå,tasse
2883,Tasse::N,gohppu,tasse
2884,Tasse::N,pollo,tasse
2885,Tasse::N,kopp,tasse
2886,Tasse::N,на̄ххьп,tasse
2887,Topf::N,baetie,pot
2888,Topf::N,baetie,marmite
2889,Topf::N,krovhte,pot
2890,Topf::N,krovhte,marmite
2891,Topf::N,rujtta,pot
2892,Topf::N,rujtta,marmite
2893,Topf::N,giebbme,pot
2894,Topf::N,giebbme,marmite
2895,Topf::N,báhti,pot
2896,Topf::N,báhti,marmite
2897,Topf::N,gievdni,pot
2898,Topf::N,gievdni,marmite
2899,Topf::N,pääti,pot
2900,Topf::N,pääti,marmite
2901,Topf::N,kruâitt,pot
2902,Topf::N,kruâitt,marmite
2903,Topf::N,кӣммьн,pot
2904,Topf::N,кӣммьн,marmite
2905,Kessel::N,giebnie,chaudron
2906,Kessel::N,skallo,chaudron
2907,Kessel::N,giebbme,chaudron
2908,Kessel::N,gieđbmi,chaudron
2909,Kessel::N,kiem'ni,chaudron
2910,Kessel::N,ǩie´mnn,chaudron
2911,Kessel::N,кӣммьн,chaudron
2912,Essen::N,åesie,repas
2913,Essen::N,åesie,manger
2914,Essen::N,beapmoe,repas
2915,Essen::N,beapmoe,manger
2916,Essen::N,biebbmo,repas
2917,Essen::N,biebbmo,manger
2918,Essen::N,borramuš,repas
2919,Essen::N,borramuš,manger
2920,Essen::N,purrâmâš,repas
2921,Essen::N,purrâmâš,manger
2922,Essen::N,porrmõš,repas
2923,Essen::N,porrmõš,manger
2924,Essen::N,по̄ррмушш,repas
2925,Essen::N,по̄ррмушш,manger
2926,Nahrung::N,beapmoe,nourriture
2927,Nahrung::N,biebbmo,nourriture
2928,Nahrung::N,biebmu,nourriture
2929,Nahrung::N,purrâmâš,nourriture
2930,Nahrung::N,porrmõš,nourriture
2931,Nahrung::N,по̄ррмушш,nourriture
2932,Speise::N,beapmoe,plat
2933,Speise::N,biebbmo,plat
2934,Speise::N,biebmu,plat
2935,Speise::N,määlis,plat
2936,Speise::N,aasâs,plat
2937,Speise::N,porrmõš,plat
2938,Speise::N,по̄ррмушш,plat
2939,Fleisch::N,bearkoe,viande
2940,Fleisch::N,oadtje,viande
2941,Fleisch::N,bierggo,viande
2942,Fleisch::N,biergu,viande
2943,Fleisch::N,uáž'ži,viande
2944,Fleisch::N,vuä´ǯ'ǯ,viande
2945,Fleisch::N,вуэннч,viande
2946,Getreide::N,gernie,blé
2947,Getreide::N,gernie,céréales
2948,Getreide::N,gårnne,blé
2949,Getreide::N,gårnne,céréales
2950,Getreide::N,gordni,blé
2951,Getreide::N,gordni,céréales
2952,Getreide::N,valje,blé
2953,Getreide::N,valje,céréales
2954,Getreide::N,ле̄ййп,blé
2955,Getreide::N,ле̄ййп,céréales
2956,Brei::N,kraavhtse,purée
2957,Brei::N,kraavhtse,bouillie
2958,Brei::N,ráktsa,purée
2959,Brei::N,ráktsa,bouillie
2960,Brei::N,buvru,purée
2961,Brei::N,buvru,bouillie
2962,Brei::N,suoḥâd,purée
2963,Brei::N,suoḥâd,bouillie
2964,Brei::N,hutt,purée
2965,Brei::N,hutt,bouillie
2966,Brei::N,уххт,purée
2967,Brei::N,уххт,bouillie
2968,Brot::N,gaahkoe,pain
2969,Brot::N,lájbbe,pain
2970,Brot::N,stummpa,pain
2971,Brot::N,láibi,pain
2972,Brot::N,gáhkku,pain
2973,Brot::N,leibi,pain
2974,Brot::N,lei´bb,pain
2975,Brot::N,ле̄ййп,pain
2976,Scheibe::N,snaejrie,tranche
2977,Scheibe::N,sárdde,tranche
2978,Scheibe::N,vajahas,tranche
2979,Scheibe::N,časkkis,tranche
2980,Scheibe::N,ča'skes,tranche
2981,Scheibe::N,ku´sǩǩ,tranche
2982,Scheibe::N,кусськ,tranche
2983,Fett::N,buejtie,graisse
2984,Fett::N,vuodja,graisse
2985,Fett::N,buoidi,graisse
2986,Fett::N,pyei'di,graisse
2987,Fett::N,puõi´dd,graisse
2988,Fett::N,пуййт,graisse
2989,Butter::N,voeje,beurre
2990,Butter::N,vuodja,beurre
2991,Butter::N,vuodja,beurre
2992,Butter::N,vuojâ,beurre
2993,Butter::N,vuõjj,beurre
2994,Butter::N,вӯйй,beurre
2995,Öl::N,ålja,huile
2996,Öl::N,ulljo,huile
2997,Öl::N,oalljo,huile
2998,Öl::N,olju,huile
2999,Öl::N,oljo,huile
3000,Öl::N,vuõjj,huile
3001,Öl::N,вӯйй,huile
3002,Salz::N,saelhtie,sel
3003,Salz::N,sállte,sel
3004,Salz::N,sálti,sel
3005,Salz::N,sältti,sel
3006,Salz::N,sä´ltt,sel
3007,Salz::N,сӯлль,sel
3008,Suppe::N,joptse,soupe
3009,Suppe::N,joptse,potage
3010,Suppe::N,jupptsa,soupe
3011,Suppe::N,jupptsa,potage
3012,Suppe::N,málli,soupe
3013,Suppe::N,málli,potage
3014,Suppe::N,määḷi,soupe
3015,Suppe::N,määḷi,potage
3016,Suppe::N,lieṃâ,soupe
3017,Suppe::N,lieṃâ,potage
3018,Suppe::N,liõmm,soupe
3019,Suppe::N,liõmm,potage
3020,Suppe::N,лӣмм,soupe
3021,Suppe::N,лӣмм,potage
3022,Honig::N,hååneske,miel
3023,Honig::N,meda,miel
3024,Honig::N,miehta,miel
3025,Honig::N,mietâ,miel
3026,Honig::N,miõtt,miel
3027,Honig::N,мӣдт,miel
3028,Milch::N,mielhkie,lait
3029,Milch::N,mielkke,lait
3030,Milch::N,mielki,lait
3031,Milch::N,miel'kki,lait
3032,Milch::N,mie´lǩǩ,lait
3033,Milch::N,ма̄ййт,lait
3034,Tee::N,löövje,thé
3035,Tee::N,tedja,thé
3036,Tee::N,deadju,thé
3037,Tee::N,čee,thé
3038,Tee::N,teej̣â,thé
3039,Tee::N,čee,thé
3040,Tee::N,чайй,thé
3041,Leder::N,hovre,cuir
3042,Leder::N,sassne,cuir
3043,Leder::N,náhkki,cuir
3044,Leder::N,leaira,cuir
3045,Leder::N,čevđi,cuir
3046,Leder::N,čåu´dd,cuir
3047,Leder::N,на̄ххьк,cuir
3048,Wolle::N,ålloe,laine
3049,Wolle::N,hullo,laine
3050,Wolle::N,ullu,laine
3051,Wolle::N,ullo,laine
3052,Wolle::N,oll,laine
3053,Wolle::N,улл,laine
3054,Stoff::N,tyjje,tissu
3055,Stoff::N,tyjje,étoffe
3056,Stoff::N,gápptás,tissu
3057,Stoff::N,gápptás,étoffe
3058,Stoff::N,stoaffa,tissu
3059,Stoff::N,stoaffa,étoffe
3060,Stoff::N,ávnnas,tissu
3061,Stoff::N,ávnnas,étoffe
3062,Stoff::N,käägus,tissu
3063,Stoff::N,käägus,étoffe
3064,Stoff::N,aaunâs,tissu
3065,Stoff::N,aaunâs,étoffe
3066,Stoff::N,лыййн,tissu
3067,Stoff::N,лыййн,étoffe
3068,Nadel::N,naaloe,aiguille
3069,Nadel::N,nállo,aiguille
3070,Nadel::N,nállu,aiguille
3071,Nadel::N,nááḷu,aiguille
3072,Nadel::N,neu´ll,aiguille
3073,Nadel::N,нӣввьл,aiguille
3074,Faden::N,laejkie,fil
3075,Faden::N,hárppo,fil
3076,Faden::N,árpu,fil
3077,Faden::N,läigi,fil
3078,Faden::N,lääi´j,fil
3079,Faden::N,сӯнн,fil
3080,Knopf::N,balhka,bouton
3081,Knopf::N,boallo,bouton
3082,Knopf::N,boallu,bouton
3083,Knopf::N,puál'lu,bouton
3084,Knopf::N,puäll,bouton
3085,Knopf::N,пуалл,bouton
3086,Knoten::N,tjoelme,nœud
3087,Knoten::N,tjuolmma,nœud
3088,Knoten::N,čuolbma,nœud
3089,Knoten::N,čuol'mâ,nœud
3090,Knoten::N,čuõlmm,nœud
3091,Knoten::N,чӯллм,nœud
3092,Farbe::N,klaerie,peinture
3093,Farbe::N,ivnne,peinture
3094,Farbe::N,bájnno,peinture
3095,Farbe::N,mola,peinture
3096,Farbe::N,fearga,peinture
3097,Farbe::N,maalâ,peinture
3098,Farbe::N,páinu,peinture
3099,Farbe::N,kälkk,peinture
3100,Farbe::N,по̄а̄ййн,peinture
3101,Kleidung::N,tyjje,vêtements
3102,Kleidung::N,tyjje,habillement
3103,Kleidung::N,gárvvo,vêtements
3104,Kleidung::N,gárvvo,habillement
3105,Kleidung::N,bivttas,vêtements
3106,Kleidung::N,bivttas,habillement
3107,Kleidung::N,piivtâs,vêtements
3108,Kleidung::N,piivtâs,habillement
3109,Kleidung::N,pivoh,vêtements
3110,Kleidung::N,pivoh,habillement
3111,Kleidung::N,piiutâs,vêtements
3112,Kleidung::N,piiutâs,habillement
3113,Kleidung::N,о̄а̄з,vêtements
3114,Kleidung::N,о̄а̄з,habillement
3115,Hemd::N,sjåarhtoe,chemise
3116,Hemd::N,skirtto,chemise
3117,Hemd::N,báidi,chemise
3118,Hemd::N,päiđi,chemise
3119,Hemd::N,päidd,chemise
3120,Hemd::N,па̄ййт,chemise
3121,Kragen::N,döörhke,col
3122,Kragen::N,tjiebet,col
3123,Kragen::N,tjehpuris,col
3124,Kragen::N,čeabet,col
3125,Kragen::N,kráva,col
3126,Kragen::N,siä'pulâs,col
3127,Kragen::N,seäp'plõs,col
3128,Kragen::N,ко̄а̄влас,col
3129,Ärmel::N,sissie,manche
3130,Ärmel::N,sasse,manche
3131,Ärmel::N,soadji,manche
3132,Ärmel::N,suájá,manche
3133,Ärmel::N,suäjj,manche
3134,Ärmel::N,суэйй,manche
3135,Hose::N,måvhka,pantalon
3136,Hose::N,båkså,pantalon
3137,Hose::N,buvssat,pantalon
3138,Hose::N,puuvsah,pantalon
3139,Hose::N,puus,pantalon
3140,Hose::N,пукс,pantalon
3141,Hose::N,ко̄а̄дтӭ,pantalon
3142,Gürtel::N,juvvie,ceinture
3143,Gürtel::N,beelhte,ceinture
3144,Gürtel::N,avve,ceinture
3145,Gürtel::N,getsam,ceinture
3146,Gürtel::N,boagán,ceinture
3147,Gürtel::N,pooṿij,ceinture
3148,Gürtel::N,puäǥǥanj,ceinture
3149,Gürtel::N,эвв,ceinture
3150,Mütze::N,tjohpe,bonnet
3151,Mütze::N,tjohpe,casquette
3152,Mütze::N,gahper,bonnet
3153,Mütze::N,gahper,casquette
3154,Mütze::N,gahpir,bonnet
3155,Mütze::N,gahpir,casquette
3156,Mütze::N,kappeer,bonnet
3157,Mütze::N,kappeer,casquette
3158,Mütze::N,keä´p'per,bonnet
3159,Mütze::N,keä´p'per,casquette
3160,Mütze::N,кабперь,bonnet
3161,Mütze::N,кабперь,casquette
3162,Schuh::N,gaamege,soulier
3163,Schuh::N,gaamege,chaussure
3164,Schuh::N,gáma,soulier
3165,Schuh::N,gáma,chaussure
3166,Schuh::N,skuovva,soulier
3167,Schuh::N,skuovva,chaussure
3168,Schuh::N,gáma,soulier
3169,Schuh::N,gáma,chaussure
3170,Schuh::N,kaamâ,soulier
3171,Schuh::N,kaamâ,chaussure
3172,Schuh::N,kaammi,soulier
3173,Schuh::N,kaammi,chaussure
3174,Schuh::N,камаша,soulier
3175,Schuh::N,камаша,chaussure
3176,Stiefel::N,steeblege,botte
3177,Stiefel::N,stiebil,botte
3178,Stiefel::N,sáhpis,botte
3179,Stiefel::N,sáppat,botte
3180,Stiefel::N,steevvil,botte
3181,Stiefel::N,sa´ppi,botte
3182,Stiefel::N,са̄ххпе,botte
3183,Ring::N,rïngke,bague
3184,Ring::N,suormas,bague
3185,Ring::N,suorpmas,bague
3186,Ring::N,suormâs,bague
3187,Ring::N,suõrmâs,bague
3188,Ring::N,сӯрмас,bague
3189,Band::N,baante,ruban
3190,Band::N,bádde,ruban
3191,Band::N,báddi,ruban
3192,Band::N,päddi,ruban
3193,Band::N,liântt,ruban
3194,Band::N,källre´ppiǩ,ruban
3195,Band::N,ля̄ӊӊт,ruban
3196,Kamm::N,gaampe,peigne
3197,Kamm::N,rájdam,peigne
3198,Kamm::N,tjåhkom,peigne
3199,Kamm::N,čohkun,peigne
3200,Kamm::N,čohhoom,peigne
3201,Kamm::N,čååǥǥam,peigne
3202,Kamm::N,чоагкь,peigne
3203,Spiegel::N,guelmiedahke,glace
3204,Spiegel::N,guelmiedahke,miroir
3205,Spiegel::N,spiedjil,glace
3206,Spiegel::N,spiedjil,miroir
3207,Spiegel::N,speajal,glace
3208,Spiegel::N,speajal,miroir
3209,Spiegel::N,speeijal,glace
3210,Spiegel::N,speeijal,miroir
3211,Spiegel::N,suei´mkar,glace
3212,Spiegel::N,suei´mkar,miroir
3213,Spiegel::N,кыффкэмка̄ррь,glace
3214,Spiegel::N,кыффкэмка̄ррь,miroir
3215,Spiegel::N,зе̄ркал,glace
3216,Spiegel::N,зе̄ркал,miroir
3217,Riemen::N,györtenje,lanière
3218,Riemen::N,györtenje,courroie
3219,Riemen::N,rájppe,lanière
3220,Riemen::N,rájppe,courroie
3221,Riemen::N,garttsa,lanière
3222,Riemen::N,garttsa,courroie
3223,Riemen::N,lávži,lanière
3224,Riemen::N,lávži,courroie
3225,Riemen::N,läbži,lanière
3226,Riemen::N,läbži,courroie
3227,Riemen::N,läbǯǯ,lanière
3228,Riemen::N,läbǯǯ,courroie
3229,Riemen::N,ре̄ммь,lanière
3230,Riemen::N,ре̄ммь,courroie
3231,Schnur::N,gurrie,corde
3232,Schnur::N,gurrie,ficelle
3233,Schnur::N,gáras,corde
3234,Schnur::N,gáras,ficelle
3235,Schnur::N,garca,corde
3236,Schnur::N,garca,ficelle
3237,Schnur::N,orrâ,corde
3238,Schnur::N,orrâ,ficelle
3239,Schnur::N,nue´rr,corde
3240,Schnur::N,nue´rr,ficelle
3241,Schnur::N,нӯррь,corde
3242,Schnur::N,нӯррь,ficelle
3243,Leine::N,baante,laisse
3244,Leine::N,gájnno,laisse
3245,Leine::N,báddi,laisse
3246,Leine::N,oarra,laisse
3247,Leine::N,läbži,laisse
3248,Leine::N,läbǯǯ,laisse
3249,Leine::N,ла̄ммч,laisse
3250,Decke::N,gaptjese,couverture
3251,Decke::N,rádno,couverture
3252,Decke::N,gåbtjås,couverture
3253,Decke::N,tæhppin,couverture
3254,Decke::N,govččas,couverture
3255,Decke::N,loovdâ,couverture
3256,Decke::N,räänn,couverture
3257,Decke::N,ра̄нн,couverture
3258,Kissen::N,nalhke,oreiller
3259,Kissen::N,guoddá,oreiller
3260,Kissen::N,oajvevuolle,oreiller
