,Concept_ID,vep,av
760,oben::ADV,ülähän,тӏадехун
761,hinauf::ADV,ülez,эхеде
762,hinauf::ADV,ülähäks,эхеде
763,überall::ADV,kaikjal,кибго
764,nicht::ADV,ei,
765,ein wenig::ADV,vähän,дагьабго
766,kaum::ADV,habi,хӏалалъ
767,sehr::ADV,lujas,кутакалда
768,so::ADV,muga,гьедин
769,so::ADV,ninga,гьедин
770,noch::ADV,völ,жеги
771,nur::ADV,järg,гӏӣцӏго
772,nur::ADV,vaiše,гӏӣцӏго
773,schon::ADV,jo,
774,wieder::ADV,möst,на́хъеги
775,vergebens::ADV,uhtei,чӏалгӏаде
776,vor::PRP,edes,цебе
777,hinter::PRP,taga,хадуса
778,unter::PRP,al,ахакь
779,unter::PRP,al,гъоркь
780,durch::PRP,läbi,
781,durch::PRP,kal't,
782,neben::PRP,rindal,аскӏо
783,zwischen::PRP,keskes,гьоркьоб
784,wegen::PRP,tagut,гьелда
785,dies::PRN,nece,гьаб
786,dies::PRN,nece,гьеб
787,das::PRN,se,доб
788,alles::PRN,kaik,
789,ich::PRN,minä,дун
790,du::PRN,sinä,дуца
791,er::PRN,hän,доб
792,wir::PRN,mö,ниж
793,ihr::PRN,tö,нуж
794,sie::PRN,hö,дол
795,sie::PRN,hö,эл
796,was::FPRN,mi,щиб
797,wer::FPRN,ken,щиб
798,wo::FADV,kus,киб
799,wo::FADV,kus,кибехун
800,wohin::FADV,kuna,кибехун
801,wie::FADV,kut,кин
802,wie::FADV,mit',кин
803,warum::FADV,mikš,щай
804,wieviel::FNUM,äjak,кигӏан
805,wieviel::FNUM,kuverz',кигӏан
806,eins::NUM,üks',цо
807,zwei::NUM,kaks',кӏиго
808,drei::NUM,koume,лъабго
809,vier::NUM,nel'l',ункъо
810,fünf::NUM,viž,щуго
811,sechs::NUM,kuz',анлъго
812,sieben::NUM,seičeme,анкьго
813,acht::NUM,kahesa,микьго
814,neun::NUM,ühesa,ичӏго
815,zehn::NUM,kümne,анцӏго
816,elf::NUM,üks'toštkümne,анцӏила цо
817,zwölf::NUM,kaks'toštkümne,кӏиго-анцӏила
818,zwanzig::NUM,kaks'kümne,къого
819,dreißig::NUM,koumekümne,лъеберго
820,vierzig::NUM,nel'l'kümne,кӏикъого
821,fünfzig::NUM,vižkümne,кӏикъо́ялда анцӏго
822,sechzig::NUM,kuz'kümne,лъабкъого
823,siebzig::NUM,seičemekümne,лъабкъо́ялда анцӏго
824,achtzig::NUM,kahesakümne,ункъого
825,neunzig::NUM,ühesakümne,ункъоялда а́нцӏила
826,hundert::NUM,sada,нусго
827,tausend::NUM,tuha,азарго
828,und::CNJ,i,ва
829,und::CNJ,i,-ги
830,und::CNJ,da,ва
831,und::CNJ,da,-ги
832,oder::CNJ,vai,ялъуни
833,stehen::V,seišta,бахъунчӏезе
834,sitzen::V,ištta,гӏодов чӏезе
835,liegen::V,venuda,бегизе
836,hängen::V,ripta,базе
837,werden::V,lindä,бахъине
838,werden::V,tehtas,бахъине
839,passieren::V,ozaitas,лъугьине
840,passieren::V,ozaitas,лъугьа-бахъине
841,beginnen::V,augotadas,байбихьизе
842,enden::V,loptas,лъугӏизе
843,wechseln::V,vajehtadas,хиса-басизе
844,wechseln::V,vajehtadas,хисизе
845,aufgehen[Sonne]::V,nousta,баккизе
846,untergehen[Sonne]::V,lasktas,щинкӏизе
847,scheinen[Sonne]::V,paštta,къалъ-къалъизе
848,donnern::V,juraita,гъугъазе
849,wehen::V,dölta,пуйзе
850,wehen::V,puhuda,пуйзе
851,strömen::V,valadas,чвахизе
852,fließen::V,valuda,чвахизе
853,sich drehen::V,punotas,сверизе
854,schwanken::V,čibuda,хьвагӏезе
855,schwanken::V,čibuda,багъа-бачаризе
856,schwingen::V,čibuda,щвартӏезе
857,fallen::V,langeta,бортизе
858,brennen::V,pallada,рекӏине
859,rauchen::V,savustada,кӏкӏуй буризе
860,regnen::V,vihmda,базе
861,gefrieren::V,jäduda,гӏу́низе
862,gefrieren::V,kül'mdä,гӏу́низе
863,tauen::V,sulada,биаризе
864,schmelzen::V,sulada,биине
865,trocknen::V,kuida,бакъвазе
866,trocknen::V,kuivehtuda,бакъвазе
867,sieden::V,kehuda,гьалдезе
868,faulen::V,hapata,махӏцине
869,faulen::V,traudäs,махӏцине
870,verfaulen::V,hapata,туризе
871,reißen::V,rebita,бихъизе
872,versinken::V,upota,гъанкъизе
873,vergehen::V,mända,базе
874,vergehen::V,mända,бахъизе
875,vergehen::V,mända,ине
876,erscheinen::V,ozutadas,баккизе
877,verschwinden::V,hajeta,къине
878,verschwinden::V,hajeta,билизе
879,sinken::V,väheta,гӏодо́бе ккезе
880,sinken::V,lasktas,гӏодо́бе ккезе
881,abnehmen::V,peneta,тӏаса камизе
882,zunehmen::V,ližaduda,гӏемерлъизе
883,steigen::V,nousta,бахине
884,wachsen::V,kazda,кӏодолъизе
885,glänzen::V,loštta,цӏвакизе
886,funkeln::V,hoštta,паркъезе
887,lärmen::V,robaita,хъудизе
888,lärmen::V,robaita,чӏиргъдизе
889,läuten::V,judaita,кьабизе
890,klingeln::V,kelotada,кьабизе
891,klirren::V,biraita,зваргъизе
892,brausen::V,bruncta,гьалаглъизе
893,rauschen::V,šobaita,шуршудизе
894,klingen::V,heläita,бахъине
895,bellen::V,nutta,гъанчдезе
896,heulen::V,ulaita,рурудизе
897,blasen::V,puhuda,гьохьизе
898,pfeifen::V,pistta,гьещтӏезе
899,pfeifen::V,vihelta,гьещтӏезе
900,schreien::V,kirkta,ахӏизе
901,schreien::V,kirkta,ахӏдезе
902,schreien::V,kidastada,ахӏизе
903,schreien::V,kidastada,ахӏдезе
904,stöhnen::V,ohkta,зигардизе
905,stöhnen::V,voivotada,зигардизе
906,zittern::V,säraita,дарран
907,zittern::V,säraita,гьаргьадизе
908,leben::V,eläda,бетӏербахъизе
909,geboren werden::V,sünduda,лъугьине
910,atmen::V,henktä,хӏухьел биччазе
911,trinken::V,joda,гьекъезе
912,essen::V,söda,квине
913,essen::V,söda,кваназе
914,schlucken::V,lainata,кӏкӏвине
915,schlucken::V,lainata,къулчӏизе
916,müde werden::V,väzuda,сваказе
917,müde werden::V,šuštuda,сваказе
918,einschlafen::V,uinota,кьижизе
919,einschlafen::V,uinota,гъапуллъизе
920,schlafen::V,magata,кьижизе
921,schlafen::V,nukkuda,кьижизе
922,aufwachen::V,heraštuda,бигьине
923,aufstehen::V,nousta,бахъине
924,aufstehen::V,nousta,тӏадебахъине
925,sich erholen::V,lebaitas,хьи бахъизе
926,sich erholen::V,lebaitas,хӏалхьи гьабизе
927,krank werden::V,läžegata,унтизе
928,krank sein::V,läžuda,унтизе
929,schmerzen::V,kibištada,унтизе
930,husten::V,rügda,хъегӏизе
931,genesen::V,tervehtuda,лъилъизе
932,sterben::V,kolda,хвезе
933,umkommen::V,kolda,гьалаглъизе
934,sich bewegen::V,likkuda,багъаризе
935,sich bewegen::V,likkuda,багъаргъизе
936,sich rühren::V,likahtada,багъаризе
937,sich rühren::V,kubahtada,багъаризе
938,sich erheben::V,nousta,тӏадебахъине
939,sich erheben::V,nousta,бахъине
940,sich setzen::V,išttas,гӏодов чӏезе
941,hinfallen::V,langeta,щапизе
942,laufen::V,kävuda,хьвадизе
943,schreiten::V,astta,чӏезе
944,schreiten::V,haškta,чӏезе
945,spazierengehen::V,kävelta,тира-сверизе
946,eilen::V,kiruhtada,ракӏхӏалакине
947,eilen::V,kiruhtada,дуризе
948,sich beeilen::V,kiruhtada,дуризе
949,sich beeilen::V,kiruhtada,гӏедегӏизе
950,sausen::V,fun'urta,тӏуризе
951,rennen::V,joksta,бекеризе
952,springen::V,hüptä,кӏанцӏизе
953,klettern::V,libuda,хархадизе
954,schaukeln::V,čibuda,гьерщезе
955,kriechen::V,ličtas,хъурщизе
956,schwimmen::V,ujuda,лъедезе
957,tauchen::V,čukautas,букъардизе
958,rudern::V,souta,хазе
959,fahren::V,ajada,ине
960,fahren::V,ajelda,ине
961,fliegen::V,leta,боржине
962,gehen::V,mända,ине
963,gehen::V,kävuda,ине
964,weggehen::V,päzda,ине
965,weggehen::V,lähtta,ине
966,abfahren::V,tönduda,къокъине
967,anhalten::V,seižutadas,чӏезе
968,anhalten::V,seižutadas,тархъизе
969,anhalten::V,seižutadas,лъалхъизе
970,hineingehen::V,mända südäimehe,тӏаделъугьине
971,eintreten::V,tulda,лъугьине
972,kommen::V,tulda,бачӏине
973,ankommen::V,tulda,щвезе
974,ankommen::V,tulda,тӏадебачӏине
975,zurückkommen::V,pörtas,тадбуссине
976,zurückkommen::V,pörtas,тӏадбуссине
977,bleiben::V,jäda,чӏезе
978,bleiben::V,jäda,хутӏизе
979,warten::V,varastada,чӏезе
980,erwarten::V,varastada,балагьизе
981,suchen::V,ectä,балагьизе
982,finden::V,löuta,батизе
983,versuchen::V,ladida,хӏалбихьизе
984,versuchen::V,rohkaita,хӏалбихьизе
985,vorbereiten::V,vaumita,хӏадурлъизабизе
986,lieben::V,armastada,балай бегьизе
987,mögen::V,navedida,бокьизе
988,lachen::V,nagrda,белъизе
989,rühren::V,likutada,
990,weinen::V,itkta,гӏодизе
991,schimpfen::V,laidas,гъанчдезе
992,schimpfen::V,pačatada,гъанчдезе
993,sich ärgern::V,rändüda,вагъизе
994,sich ärgern::V,rändüda,ццида́хине
995,sich fürchten::V,varaita,хӏинкъизе
996,fürchten::V,varaita,беркъазе
997,fürchten::V,varaita,хӏинкъа-къазе
998,fliehen::V,pageta,лъутизе
999,flüchten::V,pageta,лъутизе
1000,flüchten::V,joksta,лъутизе
1001,sehen::V,nähta,бихьизе
1002,anschauen::V,kacta,бертӏамизе
1003,anschauen::V,kacta,балагьизе
1004,ansehen::V,kacta,бала-гъалагьизе
1005,hören::V,kulda,рагӏизе
1006,zuhören::V,kundeltas,гӏенеккизе
1007,probieren::V,mujada,кӏалдиб хъва́зе
1008,probieren::V,mujada,чӏамизе
1009,riechen::V,rižada,су́нтӏизе
1010,fühlen::V,mujada,чӏвазе
1011,scheinen::V,näguda,
1012,zu sehen sein::V,näguda,бихьизе
1013,vernehmen::V,kulištada,рагӏизе
1014,frieren::V,kül'mdä,цӏорозе
1015,tun::V,tehta,гьабизе
1016,können::V,voida,кӏвезе
1017,können::V,voida,лъазе
1018,können::V,mahtta,кӏвезе
1019,können::V,mahtta,лъазе
1020,wollen::V,himoita,бокьизе
1021,wollen::V,tahtoida,бокьизе
1022,anfangen::V,zavottä,байбихьизе
1023,anfangen::V,augotada,байбихьизе
1024,beenden::V,loptä,тӏубазабизе
1025,beenden::V,loptä,лъугӏизабизе
1026,aufhören::V,loptas,бахъизе
1027,gelingen::V,lähtta,бахъизе
1028,gelingen::V,tehtas,бахъизе
1029,geraten::V,tulda,бахъизе
1030,öffnen::V,avaita,рагьизе
1031,schließen::V,saubata,къазе
1032,stellen::V,panda,чӏвазе
1033,stellen::V,seižutada,чӏвазе
1034,setzen::V,ištutada,рекӏинабизе
1035,setzen::V,ištutada,гӏодор чӏезаризе
1036,legen::V,panda,лъезе
1037,berühren::V,koskta,хъвазе
1038,berühren::V,käziduda,хъвазе
1039,verbinden::V,ühtenzoitta,хьухьине
1040,verbinden::V,ühtenzoitta,бухьине
1041,bedecken::V,katta,кквезе
1042,bedecken::V,peitta,кквезе
1043,aufhängen::V,riputada,базе
1044,anzünden::V,sütutada,бакизе
1045,anzünden::V,sütutada,рекӏинабизе
1046,aufheben::V,leta,
1047,zurücklassen::V,jätta,тезе
1048,verlieren::V,kadotada,билизабизе
1049,fallen lassen::V,kirbotada,бортизабизе
1050,machen::V,säta,гьабизе
1051,machen::V,tehta,гьабизе
1052,herstellen::V,tehta,гьабизе
1053,herstellen::V,tehta,хӏадурлъизабизе
1054,bauen::V,leta,базе
1055,bauen::V,leta,гьабизе
1056,bauen::V,sauda,базе
1057,bauen::V,sauda,гьабизе
1058,reparieren::V,koheta,къачӏазе
1059,verbessern::V,paremboita,лъикӏлъизабизе
1060,ändern::V,vajehtada,хисизабизе
1061,graben::V,kaida,бухъизе
1062,graben::V,čongoida,бухъизе
1063,beugen::V,koverta,хьетӏизабизе
1064,biegen::V,painda,гьетӏизабизе
1065,drehen::V,punotada,тиризабизе
1066,drehen::V,punotada,свердизабизе
1067,wenden::V,käta,бегизе
1068,wenden::V,kärauta,бегизе
1069,umdrehen::V,käta,бегизе
1070,umdrehen::V,käta,бега-битӏизе
1071,heben::V,leta,борхизе
1072,hochheben::V,libutada,борхалъизабизе
1073,hochheben::V,libutada,борхизе
1074,ergreifen::V,tabata,кквезе
1075,halten::V,pidada,кквезе
1076,drücken::V,painda,къазе
1077,drücken::V,painda,къанцӏу́зе
1078,drücken::V,painda,къвал ба́зе
1079,schieben::V,žigutada,хъилдизе
1080,kratzen::V,künstä,хачазе
1081,lecken::V,nolda,чӏикӏизе
1082,beißen::V,purda,хӏанчӏизе
1083,beißen::V,purda,хӏанчӏизабизе
1084,beißen::V,hambastada,хӏанчӏизе
1085,beißen::V,hambastada,хӏанчӏизабизе
1086,abreißen::V,ratketa,тӏезе
1087,abreißen::V,ratketa,тӏезабизе
1088,abschneiden::V,čapata,къотӏизе
1089,abschneiden::V,leikata,къотӏизе
1090,binden::V,sidoda,бухьине
1091,stecken::V,čokaita,къазабизе
1092,brechen::V,katkaita,бекизе
1093,klopfen::V,kolkotada,дванкезе
1094,hauen::V,löda,базе
1095,kleben::V,klejata,бацӏцӏине
1096,reiben::V,hosta,хачазе
1097,reiben::V,törkita,хачазе
1098,reiben::V,jorotada,хачазе
1099,streichen::V,voita,бахине
1100,streichen::V,voita,жужазе
1101,schleifen::V,hijoida,лъухьизе
1102,schleifen::V,teravzoitta,лъухьизе
1103,schneiden::V,leikata,къотӏизе
1104,rütteln::V,heilutada,багъа-бачаризабизе
1105,schütteln::V,pudištada,кӏобокӏизе
1106,schwenken::V,maihutada,гьесадизе
1107,schwenken::V,maihutada,хьвагӏезабизе
1108,schütten::V,valada,тӏезе
1109,füllen::V,täutta,цӏезабизе
1110,einwickeln::V,kärdä,жемизе
1111,tragen::V,kantta,баччизе
1112,tragen::V,kandišta,баччизе
1113,schleppen::V,vedätada,бехъерхъизе
1114,ziehen::V,vedada,цӏазе
1115,aufbewahren::V,kaita,цӏунизе
1116,werfen::V,čuta,рехизе
1117,werfen::V,tactä,рехизе
1118,fangen::V,püta,кквезе
1119,packen::V,tabata,кквезе
1120,verstecken::V,peitta,бахчизе
1121,teilen::V,jagada,бикьизе
1122,schicken::V,oigeta,битӏизе
1123,bringen::V,veda,баччизе
1124,hinzufügen::V,ližata,жубазе
1125,bekommen::V,sada,щвезе
1126,erhalten::V,sada,щвезе
1127,erhalten::V,sada,босизе
1128,nehmen::V,otta,босизе
1129,wählen::V,valita,бищизе
1130,auswählen::V,valita,тӏасабищизе
1131,bewahren::V,kaita,цӏунизе
1132,behindern::V,telustada,квекӏен гьабизе
1133,verderben::V,travida,хвезабизе
1134,beschädigen::V,satatada,галгъазабизе
1135,zerbrechen::V,mureta,щущазабизе
1136,zerreißen::V,rebitada,бихъизе
1137,zerstören::V,mureta,биххизабизе
1138,verbrennen::V,poltta,бухӏизе
1139,geben::V,antta,кьезе
1140,reichen::V,antta,кьезе
1141,schenken::V,lahjoita,кьезе
1142,versprechen::V,toivotada,назру гьабизе
1143,wünschen::V,toivotada,бокьизе
1144,loben::V,kitta,беццизе
1145,loben::V,kitta,бецца-бекъизе
1146,küssen::V,tervehtada,баизе
1147,wiegen::V,likutada,чӏучӏадизабизе
1148,zudecken::V,katta,тӏадбигъине
1149,wecken::V,noustatada,бигьинабизе
1150,zeigen::V,ozutada,бихьизабизе
1151,führen::V,astutada,бачине
1152,lehren::V,opeta,малъизе
1153,lehren::V,opeta,цӏализабизе
1154,unterrichten::V,opeta,цӏализабизе
1155,aufziehen::V,kazvatada,гӏезабизе
1156,leiten::V,ohjata,нухмалъи гьабизе
1157,antreiben::V,rigehtoitta,гӏедегӏизабизе
1158,lassen::V,käskta,
1159,einladen::V,kucta,ахӏизе
1160,einladen::V,kucta,тӏадеахӏизе
1161,vereinigen::V,ühtenzoitta,цолъизабизе
1162,besuchen::V,rižada,баккизе
1163,besuchen::V,rižada,хьвадизе
1164,treffen::V,vastata,дандчӏвазе
1165,sich versammeln::V,kägeta,данделъизе
1166,sich versammeln::V,kägeta,бакӏаризе
1167,sich versammeln::V,sätas,данделъизе
1168,sich versammeln::V,sätas,бакӏаризе
1169,spielen::V,väta,басандизе
1170,singen::V,pajatada,ахӏизе
1171,tanzen::V,kargaita,кьурдизе
1172,sich trennen::V,erigata,батӏалъизе
1173,verlassen::V,jätta,тезе
1174,verlassen::V,jätta,рехунтезе
1175,retten::V,päzutada,хвасар гьабизе
1176,retten::V,päzutada,хвасарлъизабизе
1177,bewachen::V,varjoita,цӏунизе
1178,schützen::V,kaita,цӏунизе
1179,verteidigen::V,kaita,цӏунизе
1180,sich schlagen::V,torata,багъизе
1181,schießen::V,ampta,речӏчӏизе
1182,siegen::V,vägestada,бергьине
1183,ärgern::V,verdutada,вагъизавизе
1184,ärgern::V,rändütada,вагъизавизе
1185,schlagen::V,löda,кьабизе
1186,schlagen::V,iškta,кьабизе
1187,treten::V,peksta,мал тункизе
1188,treten::V,topsta,мал тункизе
1189,stechen::V,pystiä,къазабизе
1190,stoßen::V,iškta,тункизе
1191,stoßen::V,iškta,хъилдизе
1192,stoßen::V,pudištada,тункизе
1193,stoßen::V,pudištada,хъилдизе
1194,stehlen::V,vargastada,щинкӏизабизе
1195,stören::V,keskustada,квекӏен гьабизе
1196,stören::V,keskustada,татубахъи гьабизе
1197,belästigen::V,tartuteldas,рахӏатхвезабизе
1198,verbergen::V,katelda,бахчизе
1199,verbergen::V,katelda,балъго тезе
1200,täuschen::V,manitada,божуда рекӏкӏ гьабизе
1201,täuschen::V,manitada,гуккизе
1202,betrügen::V,manitada,хӏилла гьабизе
1203,betrügen::V,manitada,сандирахълъи гьабизе
1204,töten::V,rikta,чӏвазе
1205,töten::V,surmita,чӏвазе
1206,wohnen::V,eläda,яшав гьабизе
1207,arbeiten::V,rata,хӏалтӏизе
1208,sammeln::V,kogota,бакӏаризе
1209,pflücken::V,poimda,бетӏизе
1210,jagen::V,mecata,чан гьабизе
1211,fischen::V,kalatada,ччугӏа кквезе
1212,fassen::V,tabata,кквезе
1213,hüten::V,paimeta,кваназабизе
1214,treiben::V,ajada,гъезе
1215,anbinden::V,küttestada,бухьине
1216,anbinden::V,sidoda,бухьине
1217,füttern::V,sötta,кваназабизе
1218,melken::V,lüpsta,бечӏчӏизе
1219,hacken::V,sauda,чӏвазе
1220,gießen::V,valada,лъалъазе
1221,reifen::V,küpseta,барщизе
1222,zubereiten::V,vaumištada,бежа-белъине
1223,kochen::V,keitta,белъине
1224,backen::V,paštta,базе
1225,braten::V,žarda,бежизе
1226,umrühren::V,segoitada,багъаризе
1227,stricken::V,kudoda,хьухьине
1228,nähen::V,ombelta,букъизе
1229,färben::V,mujutada,кьер гьабизе
1230,reinigen::V,puhtastada,бацӏцӏине
1231,waschen::V,pesta,чуризе
1232,abwischen::V,pühktä,бацӏцӏине
1233,spülen::V,huhtoida,хулизе
1234,fegen::V,pühkta,лъухьизе
1235,kehren::V,uhoita,лъухьизе
1236,baden::V,kül'ptäs,чордезе
1237,sich waschen::V,pestas,
1238,ausziehen::V,riičta,бахъизе
1239,ausziehen::V,rušta,бахъизе
1240,anziehen::V,panda päle,ретӏине
1241,anziehen::V,panda kädehe,ретӏине
1242,anziehen::V,panda jaugha,ретӏине
1243,sich anziehen::V,sobdas,ретӏине
1244,kämmen::V,harjata,хазе
1245,schmücken::V,čomitada,чӏухӏизабизе
1246,sagen::V,sanuda,бицине
1247,sprechen::V,pagišta,бицине
1248,reden::V,pagišta,гаргадизе
1249,sich unterhalten::V,lodaita,гаргадизе
1250,fragen::V,küzuda,цӏехезе
1251,fragen::V,küzuda,гьикъизе
1252,bitten::V,pakita,гьаризе
1253,erzählen::V,sanuda,бицине
1254,erzählen::V,starinoita,бицине
1255,mitteilen::V,tedotada,лъазабизе
1256,nennen::V,nimitada,цӏар лъезе
1257,rufen::V,kucta,ахӏизе
1258,prahlen::V,kittäs,беццаризе
1259,übersetzen::V,käta,буссинабизе
1260,denken::V,meletada,ургъизе
1261,glauben::V,uskta,божизе
1262,bemerken::V,homaita,берречӏчӏизе
1263,erkennen::V,tundištada,лъазе
1264,erkennen::V,tundištada,батӏаго бахъизе
1265,begreifen::V,tabata,бичӏчӏизе
1266,verstehen::V,el'geta,
1267,verstehen::V,toimetada,
1268,lernen::V,opetas,цӏализе
1269,wissen::V,teta,лъазе
1270,sich erinnern an::V,johtutada,ракӏалде щвезе
1271,vergessen::V,unohtada,кӏочене
1272,messen::V,märita,борцине
1273,zählen::V,lugeda,рикӏкӏине
1274,rechnen::V,lugeda,рикӏкӏине
1275,lesen::V,lugeda,цӏализе
1276,malen::V,pirta,бахъизе
1277,zeichnen::V,pirta,бахъизе
1278,schreiben::V,kirjutada,хъвазе
1279,besitzen::V,omištada,щвезе
1280,besitzen::V,omištada,бу́кӏине
1281,kaufen::V,ostta,босизе
1282,verkaufen::V,möda,бичизе
1283,bezahlen::V,maksta,кьезе
1284,zahlen::V,maksta,кьезе
1285,beherrschen::V,valdoita,
1286,ertragen::V,tirpta,баччизе
