,Concept_ID,it,eu
825,blind::A,cieco,itsu
826,taub::A,sordo,gor
827,kräftig::A,forte,kementsu
828,kräftig::A,robusto,kementsu
829,stark::A,forte,bizkor
830,stark::A,forte,indartsu
831,stark::A,vigoroso,bizkor
832,stark::A,vigoroso,indartsu
833,schwach::A,dèbole,ahul
834,schwach::A,dèbole,indargabe
835,fett::A,grasso,gizen
836,schlank::A,snello,lerden
837,schlank::A,slanciato,lerden
838,hübsch::A,bello,polit
839,hübsch::A,carino,polit
840,böse::A,cattivo,tzar
841,böse::A,cattivo,gaizto
842,dumm::A,stùpido,lelo
843,dumm::A,stùpido,pello
844,faul::A,pigro,nagi
845,faul::A,pigro,alfer
846,fleißig::A,diligente,maratz
847,fleißig::A,diligente,lanzale
848,geizig::A,avaro,zeken
849,geizig::A,avaro,zikoitz
850,klug::A,intelligente,zuhur
851,geschickt::A,àbile,trebe
852,geschickt::A,àbile,antzetsu
853,lieb::A,caro,maite
854,lieb::A,caro,laztan
855,lustig::A,gaio,alaitsu
856,lustig::A,allegro,alaitsu
857,sanft::A,dolce,eme
858,sanft::A,dolce,ezti
859,hungrig::A,affamato,gose
860,krank::A,malato,eri
861,krank::A,malato,gaixo
862,krank::A,infermo,eri
863,krank::A,infermo,gaixo
864,nackt::A,nudo,biluzi
865,traurig::A,triste,itun
866,traurig::A,triste,betilun
867,lebendig::A,vivo,bizirik
868,gut::A,buono,on
869,schlecht::A,cattivo,txar
870,richtig::A,giusto,zuzen
871,schlimm::A,grave,larri
872,wahr::A,vero,egiazko
873,alt::A,vecchio,zahar
874,neu::A,nuovo,berri
875,ehemalig::A,vecchio,lehengo
876,ehemalig::A,d'una_volta,lehengo
877,alt[Lebewesen]::A,anziano,adindun
878,jung::A,giovane,gazte
879,arm::A,pòvero,txiro
880,arm::A,pòvero,behartsu
881,reich::A,ricco,dirudun
882,bekannt::A,noto,ezagun
883,bekannt::A,conosciuto,ezagun
884,berühmt::A,famoso,entzun
885,berühmt::A,famoso,ospetsu
886,berühmt::A,cèlebre,entzun
887,berühmt::A,cèlebre,ospetsu
888,fremd::A,estràneo,arrotz
889,fremd::A,straniero,arrotz
890,verschieden::A,diverso,ezberdin
891,verschieden::A,diverso,desberdin
892,verschieden::A,differente,ezberdin
893,verschieden::A,differente,desberdin
894,nah::A,vicino,hurre
895,nah::A,vicino,hurbil
896,nah::A,propinquo,hurre
897,nah::A,propinquo,hurbil
898,fern::A,lontano,urrun
899,linker::A,sinistro,ezker
900,rechter::A,destro,eskuin
901,anderer::A,altro,beste
902,erster::A,primo,lehen
903,erster::A,primo,aurren
904,zweiter::A,secondo,bigarren
905,dritter::A,terzo,hirugarren
906,letzter::A,ùltimo,azken
907,letzter::A,ùltimo,hondar
908,allein::ADV,solo,bakarrik
909,allein::ADV,da solo,bakarrik
910,auf einmal::ADV,insieme,batera
911,zusammen::ADV,insieme,elkarrekin
912,lange::ADV,a lungo,luzaro
913,plötzlich::ADV,all'improvviso,bat-batean
914,sofort::ADV,sùbito,berehala
915,sofort::ADV,all'istante,berehala
916,später::ADV,più tardi,gero
917,jetzt::ADV,ora,orain
918,jetzt::ADV,adesso,orain
919,heute::ADV,oggi,gaur
920,morgen::ADV,domani,bihar
921,bald::ADV,presto,aurki
922,bald::ADV,presto,laster
923,bald::ADV,tra poco,aurki
924,bald::ADV,tra poco,laster
925,dann::ADV,allora,ondoren
926,gestern::ADV,ieri,atzo
927,einst::ADV,prima,antzina
928,einst::ADV,un tempo,antzina
929,damals::ADV,allora,orduan
930,danach::ADV,poi,gerora
931,danach::ADV,poi,ondoren
932,danach::ADV,dopo,gerora
933,danach::ADV,dopo,ondoren
934,vorher::ADV,prima,lehenago
935,zuerst::ADV,prima,aurrena
936,zuerst::ADV,prima,lehenbizi
937,zuerst::ADV,dapprima,aurrena
938,zuerst::ADV,dapprima,lehenbizi
939,einmal::ADV,una volta,behin
940,einmal::ADV,una volta,aldi bat
941,manchmal::ADV,talvolta,batzuetan
942,manchmal::ADV,talvolta,zenbaitetan
943,manchmal::ADV,qualche volta,batzuetan
944,manchmal::ADV,qualche volta,zenbaitetan
945,oft::ADV,spesso,maiz
946,oft::ADV,spesso,askotan
947,immer::ADV,sempre,beti
948,niemals::ADV,non mai,inoiz ez
949,niemals::ADV,non mai,sekula ez
950,hier::ADV,qua,hemen
951,hierhin::ADV,qua,hona
952,von hier::ADV,ne,hemendik
953,von hier::ADV,ne,honetatik
954,von hier::ADV,da qui,hemendik
955,von hier::ADV,da qui,honetatik
956,dort::ADV,lì,han
957,dorthin::ADV,là,hara
958,geradeaus::ADV,diritto,artez
959,vorwärts::ADV,avanti,aurrera
960,rückwärts::ADV,all'indietro,atzera
961,rückwärts::ADV,all'indietro,atzerantz
962,zurück::ADV,di indietro,atzera
963,unten::ADV,giù,behean
964,unten::ADV,sotto,behean
965,hinab::ADV,giù,behera
966,hinab::ADV,giù,beherantz
967,hinab::ADV,in giù,behera
968,hinab::ADV,in giù,beherantz
969,oben::ADV,su,goian
970,oben::ADV,sopra,goian
971,hinauf::ADV,in sù,gora
972,hinauf::ADV,in sù,gorantz
973,hinauf::ADV,in alto,gora
974,hinauf::ADV,in alto,gorantz
975,überall::ADV,dappertutto,edonon
976,nicht::ADV,non,ez
977,ein wenig::ADV,un po',apur bat
978,ein wenig::ADV,un po',pixka bat
979,ein wenig::ADV,un poco,apur bat
980,ein wenig::ADV,un poco,pixka bat
981,kaum::ADV,a appena,ozta
982,kaum::ADV,a appena,nekez
983,sehr::ADV,molto,oso
984,so::ADV,così,hala
985,so::ADV,così,honela
986,so::ADV,tanto,hala
987,so::ADV,tanto,honela
988,noch::ADV,ancora,oraindik
989,nur::ADV,solo,bakarrik
990,nur::ADV,soltanto,bakarrik
991,schon::ADV,già,ja
992,schon::ADV,già,jada
993,wieder::ADV,di nuovo,berriro
994,vergebens::ADV,invano,alferrik
995,vor::PRP,davanti a,aurrean
996,hinter::PRP,dietro,ostean
997,hinter::PRP,dietro,gibelean
998,unter::PRP,sotto,pean
999,unter::PRP,sotto,azpian
1000,durch::PRP,per,zehar
1001,durch::PRP,attraverso,zehar
1002,neben::PRP,a accanto a,ondoan
1003,neben::PRP,a accanto a,aldamenean
1004,zwischen::PRP,fra,artean
1005,wegen::PRP,a causa di,-gatik
1006,dies::PRN,ciò,hau
1007,dies::PRN,questo,hau
1008,das::PRN,ciò,hura
1009,das::PRN,quello,hura
1010,alles::PRN,tutto,dena
1011,ich::PRN,ìo,ni
1012,du::PRN,tu,zu
1013,er::PRN,lui,bera
1014,er::PRN,egli,bera
1015,wir::PRN,noi,gu
1016,ihr::PRN,voi,zuek
1017,sie::PRN,loro,berak
1018,was::FPRN,che,zer
1019,was::FPRN,che cosa,zer
1020,wer::FPRN,chi,nor
1021,wo::FADV,dove,non
1022,wohin::FADV,dove,nora
1023,wie::FADV,come,nola
1024,wie::FADV,come,zelan
1025,warum::FADV,perche,zeren
1026,warum::FADV,perche,zergatik
1027,wieviel::FNUM,quanto,zenbat
1028,eins::NUM,uno,bat
1029,zwei::NUM,due,bi
1030,zwei::NUM,due,biga
1031,drei::NUM,tre,hiru
1032,vier::NUM,quattro,lau
1033,fünf::NUM,cinque,bost
1034,sechs::NUM,sei,sei
1035,sieben::NUM,sette,zazpi
1036,acht::NUM,otto,zortzi
1037,neun::NUM,nove,bederatzi
1038,zehn::NUM,dieci,hamar
1039,elf::NUM,ùndici,hamaika
1040,zwölf::NUM,dodici,hamabi
1041,zwanzig::NUM,venti,hogei
1042,dreißig::NUM,trenta,hogeita hamar
1043,vierzig::NUM,quaranta,berrogei
1044,fünfzig::NUM,cinquanta,berrogeita hamar
1045,sechzig::NUM,sessanta,hirurogei
1046,siebzig::NUM,settanta,hirurogeita hamar
1047,achtzig::NUM,ottanta,laurogei
1048,neunzig::NUM,novanta,laurogeita hamar
1049,hundert::NUM,cento,ehun
1050,tausend::NUM,mille,mila
1051,und::CNJ,e,eta
1052,oder::CNJ,o,edo
1053,stehen::V,stare in piedi,zutik egon
1054,sitzen::V,sedere,eserita egon
1055,sitzen::V,stare seduto,eserita egon
1056,liegen::V,giacere,etzan
1057,hängen::V,pèndere,eskegita egon
1058,hängen::V,pèndere,zintzilik egon
1059,hängen::V,èssere appeso,eskegita egon
1060,hängen::V,èssere appeso,zintzilik egon
1061,werden::V,farsi,bihurtu
1062,werden::V,farsi,bilakatu
1063,werden::V,diventare,bihurtu
1064,werden::V,diventare,bilakatu
1065,passieren::V,succèdere,pasatu
1066,passieren::V,succèdere,gertatu
1067,beginnen::V,cominciare,hasi
1068,enden::V,finire,bukatu
1069,enden::V,terminare,bukatu
1070,wechseln::V,variare,aldatu
1071,wechseln::V,cambiare,aldatu
1072,aufgehen[Sonne]::V,sòrgere,ilki
1073,aufgehen[Sonne]::V,sòrgere,sortu
1074,aufgehen[Sonne]::V,spuntare,ilki
1075,aufgehen[Sonne]::V,spuntare,sortu
1076,untergehen[Sonne]::V,tramontare,sartu
1077,scheinen[Sonne]::V,splèndere,eguzkia egon
1078,donnern::V,tonare,trumoia jo
1079,wehen::V,soffiare,haizea ibili
1080,strömen::V,fluire,zorrotadaka isuri
1081,fließen::V,fluire,isuri
1082,fließen::V,scorrere,isuri
1083,sich drehen::V,girarsi,biratu
1084,schwanken::V,oscillare,zabuka ibili
1085,schwanken::V,barcollare,zabuka ibili
1086,schwingen::V,vibrare,kulunkatu
1087,schwingen::V,oscillare,kulunkatu
1088,fallen::V,cadere,erori
1089,brennen::V,àrdere,sutan egon
1090,brennen::V,bruciare,sutan egon
1091,rauchen::V,fumare,kea bota
1092,regnen::V,piòvere,euria ari izan
1093,gefrieren::V,gelarsi,izoztu
1094,gefrieren::V,gelarsi,hormatu
1095,gefrieren::V,congelarsi,izoztu
1096,gefrieren::V,congelarsi,hormatu
1097,tauen::V,sciògliersi,gesaldu
1098,schmelzen::V,fòndere,urtu
1099,schmelzen::V,sciògliersi,urtu
1100,trocknen::V,asciugarsi,idortu
1101,trocknen::V,asciugarsi,lehortu
1102,sieden::V,bollire,irakin
1103,faulen::V,marcire,hirotu
1104,faulen::V,marcire,usteldu
1105,verfaulen::V,imputridire,hirotu
1106,verfaulen::V,imputridire,usteldu
1107,reißen::V,strapparsi,eten
1108,reißen::V,strapparsi,tarrat egin
1109,versinken::V,affondare,urperatu
1110,vergehen::V,passare,iragan
1111,erscheinen::V,apparire,agertu
1112,erscheinen::V,comparire,agertu
1113,verschwinden::V,sparire,desagertu
1114,verschwinden::V,scomparire,desagertu
1115,sinken::V,calare,beheititu
1116,sinken::V,scendere,beheititu
1117,abnehmen::V,diminuire,gutxitu
1118,abnehmen::V,diminuire,beheratu
1119,zunehmen::V,aumentare,gora egin
1120,steigen::V,salire,igo
1121,steigen::V,montare,igo
1122,wachsen::V,crescere,hazi
1123,glänzen::V,splèndere,distiratu
1124,funkeln::V,brillare,izarniatu
1125,funkeln::V,scintillare,izarniatu
1126,lärmen::V,strepitare,zarata atera
1127,lärmen::V,fare chiasso,zarata atera
1128,läuten::V,suonare,jo
1129,läuten::V,suonare,hots egin
1130,klingeln::V,suonare,txirrina jo
1131,klirren::V,tintinnare,tintin egin
1132,brausen::V,rombare,marru egin
1133,brausen::V,rumoreggiare,marru egin
1134,rauschen::V,frusciare,fir-fir egin
1135,klingen::V,suonare,soinu egin
1136,bellen::V,latrare,zaunkatu
1137,bellen::V,abbaiare,zaunkatu
1138,heulen::V,urlare,ulu egin
1139,heulen::V,urlare,uhuri egin
1140,heulen::V,ululare,ulu egin
1141,heulen::V,ululare,uhuri egin
1142,blasen::V,soffiare,ufa egin
1143,blasen::V,soffiare,putz egin
1144,pfeifen::V,fischiare,txistu egin
1145,schreien::V,gridare,oihu egin
1146,schreien::V,gridare,garrasi egin
1147,stöhnen::V,gèmere,intziri egin
1148,zittern::V,tremare,ikara egin
1149,zittern::V,tremare,dar-dar egin
1150,leben::V,vìvere,bizi izan
1151,geboren werden::V,nàscere,jaio
1152,atmen::V,respirare,hats egin
1153,atmen::V,respirare,arnasa egin
1154,trinken::V,bere,edan
1155,essen::V,mangiare,jan
1156,schlucken::V,inghiottire,irentsi
1157,müde werden::V,stancarsi,unatu
1158,müde werden::V,stancarsi,nekatu
1159,einschlafen::V,addormentarsi,lokartu
1160,schlafen::V,dormire,lo egin
1161,aufwachen::V,svegliarsi,esnatu
1162,aufwachen::V,svegliarsi,atzarri
1163,aufstehen::V,levarsi,jaiki
1164,sich erholen::V,riposarsi,atseden egin
1165,krank werden::V,ammalarsi,gaixotu
1166,krank sein::V,èssere malato,eri izan
1167,krank sein::V,èssere malato,gaixo izan
1168,schmerzen::V,dolere,min egin
1169,husten::V,tossire,eztul egin
1170,genesen::V,guarire,osatu
1171,sterben::V,morire,hil
1172,sterben::V,morire,zendu
1173,umkommen::V,perire,istripuz hil
1174,sich bewegen::V,agitarsi,higitu
1175,sich rühren::V,muòversi,zirkin egin
1176,sich erheben::V,alzarsi,zutitu
1177,sich erheben::V,alzarsi,altxatu
1178,sich setzen::V,sedersi,eseri
1179,sich setzen::V,sedersi,jesarri
1180,hinfallen::V,cadere,erori
1181,laufen::V,camminare,ibili
1182,laufen::V,andare a piedi,ibili
1183,schreiten::V,andare,oinkatu
1184,schreiten::V,procedere,oinkatu
1185,spazierengehen::V,passeggiare,paseatu
1186,spazierengehen::V,passeggiare,ostera bat egin
1187,spazierengehen::V,andare a passeggio,paseatu
1188,spazierengehen::V,andare a passeggio,ostera bat egin
1189,eilen::V,andare in fretta,lasterkatu
1190,sich beeilen::V,affrettarsi,lehiatu
1191,sausen::V,volare,ziztu bizian joan
1192,sausen::V,correre,ziztu bizian joan
1193,rennen::V,correre,lasterka egin
1194,springen::V,saltare,jauzi egin
1195,klettern::V,arrampicarsi,igo
1196,schaukeln::V,fare l'altalena,zabu egin
1197,schaukeln::V,fare l'altalena,zanbulu egin
1198,kriechen::V,strisciare,narras egin
1199,schwimmen::V,nuotare,igerikatu
1200,schwimmen::V,nuotare,igeri egin
1201,tauchen::V,tuffarsi,murgildu
1202,tauchen::V,tuffarsi,pulunpatu
1203,tauchen::V,immèrgersi,murgildu
1204,tauchen::V,immèrgersi,pulunpatu
1205,rudern::V,remare,bogatu
1206,rudern::V,remare,arraun egin
1207,fahren::V,andare,joan
1208,fahren::V,viaggiare,joan
1209,fliegen::V,volare,hegaldatu
1210,fliegen::V,volare,hegan egin
1211,gehen::V,andare,joan
1212,weggehen::V,andàrsene,alde egin
1213,weggehen::V,andare via,alde egin
1214,abfahren::V,partire,abiatu
1215,anhalten::V,fermarsi,geratu
1216,anhalten::V,fermarsi,gelditu
1217,hineingehen::V,entrare,sartu
1218,eintreten::V,entrare,sartu
1219,kommen::V,venire,etorri
1220,ankommen::V,arrivare,heldu
1221,ankommen::V,arrivare,iritsi
1222,zurückkommen::V,ritornare,itzuli
1223,bleiben::V,restare,gelditu
1224,bleiben::V,rimanere,gelditu
1225,warten::V,aspettare,itxaron
1226,warten::V,aspettare,zain egon
1227,erwarten::V,attèndere,iguriki
1228,suchen::V,cercare,bilatu
1229,finden::V,trovare,idoro
1230,finden::V,trovare,aurkitu
1231,versuchen::V,tentare,saiatu
1232,versuchen::V,tentare,ahalegindu
1233,vorbereiten::V,preparare,gertatu
1234,lieben::V,amare,maitatu
1235,lieben::V,amare,maite izan
1236,mögen::V,piacere a,laket izan
1237,mögen::V,piacere a,atsegin izan
1238,mögen::V,volere bene a,laket izan
1239,mögen::V,volere bene a,atsegin izan
1240,lachen::V,rìdere,irri egin
1241,lachen::V,rìdere,barre egin
1242,rühren::V,commuòvere,hunkitu
1243,weinen::V,piàngere,negar egin
1244,schimpfen::V,imprecare,erneguka ari izan
1245,sich ärgern::V,stizzirsi,ernegatu
1246,sich ärgern::V,stizzirsi,haserretu
1247,sich ärgern::V,arrabbiarsi,ernegatu
1248,sich ärgern::V,arrabbiarsi,haserretu
1249,sich fürchten::V,avere paura,beldur izan
1250,fürchten::V,temere,beldur izan
1251,fliehen::V,fuggire,ihes egin
1252,flüchten::V,sfuggire,ihes egin
1253,sehen::V,vedere,ikusi
1254,anschauen::V,guardare,begietsi
1255,ansehen::V,guardare,begiratu
1256,hören::V,udire,aditu
1257,hören::V,sentire,aditu
1258,zuhören::V,ascoltare,entzun
1259,probieren::V,degustare,dastatu
1260,probieren::V,assaggiare,dastatu
1261,riechen::V,sentire,usnatu
1262,riechen::V,sentire,usaindu
1263,fühlen::V,sentire,sentitu
1264,scheinen::V,parere,iruditu
1265,scheinen::V,parere,begitandu
1266,scheinen::V,sembrare,iruditu
1267,scheinen::V,sembrare,begitandu
1268,zu sehen sein::V,vedersi,azaldu
1269,vernehmen::V,sentire,aditu
1270,vernehmen::V,percepire,aditu
1271,frieren::V,aver freddo,hotz izan
1272,tun::V,fare,egin
1273,können::V,sapere,ahal izan
1274,wollen::V,volere,nahi izan
1275,anfangen::V,iniziare,hasi
1276,anfangen::V,cominciare,hasi
1277,beenden::V,finire,bukatu
1278,beenden::V,terminare,bukatu
1279,aufhören::V,finire,utzi
1280,aufhören::V,cessare,utzi
1281,gelingen::V,riuscire,lortu
1282,geraten::V,stare,heldu
1283,öffnen::V,aprire,ireki
1284,öffnen::V,aprire,zabaldu
1285,schließen::V,chiùdere,itxi
1286,stellen::V,porre,ipini
1287,stellen::V,mettere,ipini
1288,setzen::V,porre,jesarri
1289,setzen::V,mettere,jesarri
1290,legen::V,posare,jarri
1291,legen::V,mettere,jarri
1292,berühren::V,toccare,ukitu
1293,verbinden::V,unire,uztartu
1294,verbinden::V,congiùngere,uztartu
1295,bedecken::V,coprire,estali
1296,bedecken::V,ricoprire,estali
1297,aufhängen::V,attaccare,eseki
1298,aufhängen::V,attaccare,eskegi
1299,anzünden::V,accèndere,piztu
1300,anzünden::V,incendiare,piztu
1301,aufheben::V,raccògliere,jaso
1302,zurücklassen::V,lasciare,atzean utzi
1303,zurücklassen::V,lasciare indietro,atzean utzi
1304,verlieren::V,pèrdere,galdu
1305,fallen lassen::V,lasciare cadere,erortzen utzi
1306,machen::V,fare,egin
1307,herstellen::V,produrre,ekoiztu
1308,herstellen::V,fabbricare,ekoiztu
1309,bauen::V,costruire,eraiki
1310,reparieren::V,riparare,konpondu
1311,verbessern::V,migliorare,hobetu
1312,ändern::V,mutare,mudatu
1313,ändern::V,cambiare,mudatu
1314,graben::V,scavare,aitzurtu
1315,beugen::V,chinare,makurtu
1316,beugen::V,flettere,makurtu
1317,biegen::V,tòrcere,malgutu
1318,biegen::V,tòrcere,makolatu
1319,drehen::V,girare,jiratu
1320,wenden::V,girare,bihurtu
1321,wenden::V,voltare,bihurtu
1322,umdrehen::V,rivoltare,biratu
1323,umdrehen::V,rivoltare,alderantzikatu
1324,heben::V,levare,jaso
1325,heben::V,levare,goratu
1326,hochheben::V,levare,goratu
1327,hochheben::V,levare,altxatu
1328,hochheben::V,sollevare,goratu
1329,hochheben::V,sollevare,altxatu
1330,ergreifen::V,afferrare,oratu
1331,halten::V,tenere,eutsi
1332,drücken::V,premere,sakatu
1333,schieben::V,spìngere,bultzatu
1334,kratzen::V,grattare,hatz egin
1335,kratzen::V,grattare,hazka egin
1336,kratzen::V,graffiare,hatz egin
1337,kratzen::V,graffiare,hazka egin
1338,lecken::V,leccare,miaztu
1339,lecken::V,leccare,lamikatu
1340,beißen::V,mòrdere,hozka egin
1341,beißen::V,mòrdere,ausiki egin
1342,abreißen::V,staccarsi,kendu
1343,abreißen::V,strapparsi,kendu
1344,abschneiden::V,tagliare,moztu
1345,abschneiden::V,tagliare,pikatu
1346,binden::V,legare,lotu
1347,binden::V,legare,estekatu
1348,binden::V,bendare,lotu
1349,binden::V,bendare,estekatu
1350,stecken::V,ficcare,sartu
1351,brechen::V,rompere,apurtu
1352,klopfen::V,bàttere,jo
1353,hauen::V,picchiare,jo
1354,kleben::V,incollare,itsatsi
1355,reiben::V,fregare,igurtzi
1356,streichen::V,spalmare,igurtzi
1357,schleifen::V,arrotare,zorroztu
1358,schneiden::V,tagliare,moztu
1359,rütteln::V,scuòtere,astindu
1360,rütteln::V,scuòtere,inarrosi
1361,schütteln::V,agitare,astindu
1362,schütteln::V,agitare,inarrosi
1363,schütteln::V,scuòtere,astindu
1364,schütteln::V,scuòtere,inarrosi
1365,schwenken::V,agitare,zabukatu
1366,schwenken::V,sventolare,zabukatu
1367,schütten::V,versare,isuri
1368,füllen::V,riempire,bete
1369,einwickeln::V,involtare,bildu
1370,tragen::V,portare,eroan
1371,tragen::V,portare,eraman
1372,schleppen::V,trainare,narrastu
1373,schleppen::V,trainare,herrestatu
1374,schleppen::V,trascinare,narrastu
1375,schleppen::V,trascinare,herrestatu
1376,ziehen::V,tirare,tira egin
1377,aufbewahren::V,custodire,gorde
1378,aufbewahren::V,conservare,gorde
1379,werfen::V,gettare,jaurti
1380,werfen::V,gettare,aurtiki
1381,werfen::V,lanciare,jaurti
1382,werfen::V,lanciare,aurtiki
1383,fangen::V,prèndere,atzeman
1384,fangen::V,acchiappare,atzeman
1385,packen::V,pigliare,heldu
1386,packen::V,afferrare,heldu
1387,verstecken::V,nascondere,ostendu
1388,verstecken::V,nascondere,ezkutatu
1389,teilen::V,divìdere,zatitu
1390,schicken::V,inviare,bidali
1391,bringen::V,portare,ekarri
1392,bringen::V,apportare,ekarri
1393,hinzufügen::V,aggiùngere,eratxiki
1394,hinzufügen::V,aggiùngere,gaineratu
1395,bekommen::V,ricevere,jaso
1396,erhalten::V,ricevere,jaso
1397,nehmen::V,prèndere,hartu
1398,wählen::V,elèggere,hautatu
1399,wählen::V,elèggere,aukeratu
1400,wählen::V,scegliere,hautatu
1401,wählen::V,scegliere,aukeratu
1402,auswählen::V,scegliere,hautatu
1403,auswählen::V,scegliere,aukeratu
1404,bewahren::V,conservare,begiratu
1405,behindern::V,impedire,oztopatu
1406,verderben::V,guastare,hondatu
1407,beschädigen::V,danneggiare,akastu
1408,zerbrechen::V,rompere,apurtu
1409,zerbrechen::V,spezzare,apurtu
1410,zerreißen::V,stracciare,zarratatu
1411,zerstören::V,distrùggere,suntsitu
1412,verbrennen::V,bruciare,erre
1413,verbrennen::V,bruciare,kiskali
1414,geben::V,dare,eman
1415,reichen::V,pòrgere,luzatu
1416,reichen::V,pòrgere,helarazi
1417,schenken::V,regalare,oparitu
1418,versprechen::V,promettere,agindu
1419,wünschen::V,augurare,opatu
1420,wünschen::V,augurare,opetsi
1421,loben::V,lodare,laudatu
1422,loben::V,lodare,goraipatu
1423,küssen::V,baciare,musu eman
1424,wiegen::V,cullare,kulunkatu
1425,wiegen::V,dondolare,kulunkatu
1426,zudecken::V,coprire,estali
1427,wecken::V,svegliare,esnatu
1428,wecken::V,svegliare,iratzartu
1429,zeigen::V,indicare,erakutsi
1430,führen::V,guidare,gidatu
1431,führen::V,condurre,gidatu
1432,lehren::V,insegnare,irakatsi
1433,unterrichten::V,istruire,eskolak eman
1434,unterrichten::V,insegnare,eskolak eman
1435,aufziehen::V,allevare,hazi
1436,leiten::V,avviare,arteztu
1437,leiten::V,dirìgere,arteztu
1438,antreiben::V,incitare,bulkatu
1439,lassen::V,fare,-arazi
1440,einladen::V,invitare,gonbidatu
1441,vereinigen::V,unire,batu
1442,vereinigen::V,unire,bateratu
1443,besuchen::V,visitare,ikustatu
1444,besuchen::V,far vìsita a,ikustatu
1445,treffen::V,incontrare,topatu
1446,sich versammeln::V,rinunirsi,bildu
1447,spielen::V,giocare,jolastu
1448,singen::V,cantare,abestu
1449,singen::V,cantare,kantatu
1450,tanzen::V,danzare,dantzatu
1451,tanzen::V,danzare,dantzan egin
1452,sich trennen::V,separarsi,banandu
1453,verlassen::V,lasciare,utzietsi
1454,verlassen::V,abbandonare,utzietsi
1455,retten::V,salvare,salbatu
1456,retten::V,salvare,gaizkatu
1457,bewachen::V,custodire,jagon
1458,bewachen::V,custodire,zaindu
1459,schützen::V,protèggere,babestu
1460,schützen::V,protèggere,gerizatu
1461,verteidigen::V,difèndere,aldeztu
1462,sich schlagen::V,bàttersi,elkar jo
1463,sich schlagen::V,bàttersi,elkar borrokatu
1464,schießen::V,sparare,tiro egin
1465,siegen::V,vìncere,irabazi
1466,ärgern::V,stizzire,ernegatu
1467,ärgern::V,stizzire,haserretu
1468,schlagen::V,bàttere,jo
1469,schlagen::V,bàttere,erauntsi
1470,treten::V,calciare,zapaldu
1471,treten::V,calciare,ostiaktu
1472,stechen::V,pùngere,sastatu
1473,stoßen::V,urtare,bultzatu
1474,stoßen::V,spìngere,bultzatu
1475,stehlen::V,rubare,ostu
1476,stehlen::V,rubare,lapurtu
1477,stören::V,disturbare,galarazi
1478,belästigen::V,molestare,gohaindu
1479,belästigen::V,molestare,alamena eman
1480,belästigen::V,importunare,gohaindu
1481,belästigen::V,importunare,alamena eman
1482,verbergen::V,celare,ezkutatu
1483,verbergen::V,nascondere,ezkutatu
1484,täuschen::V,ingannare,tronpatu
1485,täuschen::V,ingannare,engainatu
1486,betrügen::V,frodare,iruzurtu
1487,betrügen::V,truffare,iruzurtu
1488,töten::V,uccìdere,hil
1489,töten::V,uccìdere,heriotza eman
1490,wohnen::V,abitare,bizi izan
1491,arbeiten::V,lavorare,lan egin
1492,arbeiten::V,lavorare,behar egin
1493,sammeln::V,raccògliere,bildu
1494,sammeln::V,raccògliere,bildumatu
1495,sammeln::V,collezionare,bildu
1496,sammeln::V,collezionare,bildumatu
1497,pflücken::V,cògliere,batu
1498,pflücken::V,cògliere,bildu
1499,jagen::V,cacciare,ehizatu
1500,fischen::V,pescare,arrantzatu
1501,fischen::V,pescare,arrantza egin
1502,fassen::V,catturare,harrapatu
1503,fassen::V,acchiappare,harrapatu
1504,hüten::V,pascolare,begiratu
1505,treiben::V,spìngere,bultza egin
1506,anbinden::V,legare,estekatu
1507,anbinden::V,attaccare,estekatu
1508,füttern::V,dar da mangiare a,bazkatu
1509,melken::V,mùngere,jetzi
1510,hacken::V,tritare,xehatu
1511,hacken::V,spaccare,xehatu
1512,gießen::V,annaffiare,isuri
1513,reifen::V,maturare,heldu
1514,reifen::V,maturare,zoritu
1515,zubereiten::V,preparare,prestatu
1516,kochen::V,cuòcere,egosi
1517,backen::V,cuòcere,labean egin
1518,backen::V,cuòcere al forno,labean egin
1519,braten::V,frìggere,erregosi
1520,braten::V,arrostire,erregosi
1521,umrühren::V,mescolare,eragin
1522,stricken::V,llavorare a maglia,trikotatu
1523,stricken::V,llavorare a maglia,puntu egin
1524,nähen::V,cucire,josi
1525,färben::V,tìngere,tindatu
1526,reinigen::V,pulire,ikuzi
1527,reinigen::V,pulire,garbitu
1528,reinigen::V,nettare,ikuzi
1529,reinigen::V,nettare,garbitu
1530,waschen::V,lavare,xahutu
1531,waschen::V,lavare,garbitu
1532,abwischen::V,asciugare,xukatu
1533,spülen::V,lavare,irakutzi
1534,spülen::V,sciacquare,irakutzi
1535,fegen::V,spazzare,erraztatu
1536,kehren::V,spazzare,isastu
1537,baden::V,bagnarsi,bainatu
1538,baden::V,bagnarsi,bainua hartu
1539,baden::V,fare il bagno,bainatu
1540,baden::V,fare il bagno,bainua hartu
1541,sich waschen::V,lavarsi,burua garbitu
1542,ausziehen::V,tògliersi,erantzi
1543,anziehen::V,mettersi,jantzi
1544,anziehen::V,indossare,jantzi
1545,sich anziehen::V,vestirsi,jantzi
1546,kämmen::V,pettinare,orraztu
1547,schmücken::V,ornare,apaindu
1548,schmücken::V,decorare,apaindu
1549,sagen::V,dire,esan
1550,sprechen::V,parlare,mintzatu
1551,sprechen::V,parlare,hitz egin
1552,reden::V,parlare,hitz egin
1553,sich unterhalten::V,conversare,solastu
1554,sich unterhalten::V,conversare,solas egin
1555,fragen::V,chièdere,galdetu
1556,fragen::V,domandare,galdetu
