,Concept_ID,lt,udm
782,rechter::A,dešinys,бурпал
783,anderer::A,kitas,мукет
784,erster::A,pirmas,нырысетӥез
785,zweiter::A,antras,кыктэтӥез
786,dritter::A,trečias,кунньметӥез
787,letzter::A,paskutinis,берло
788,letzter::A,paskutinis,берпум
789,allein::ADV,vienas,огназ
790,auf einmal::ADV,iš karto,огдыре
791,zusammen::ADV,kartu,ӵош
792,zusammen::ADV,kartu,валче
793,zusammen::ADV,drauge,ӵош
794,zusammen::ADV,drauge,валче
795,lange::ADV,ilgai,кема
796,plötzlich::ADV,staiga,мапламтэ шорысь
797,sofort::ADV,tuojau,али ик
798,später::ADV,vėliau,бергес
799,später::ADV,vėliau,берлогес
800,später::ADV,paskiau,бергес
801,später::ADV,paskiau,берлогес
802,jetzt::ADV,dabãr,али
803,jetzt::ADV,dabãr,табере
804,heute::ADV,šiandien,туннэ
805,morgen::ADV,rytoj,ӵуказе
806,bald::ADV,greitai,ӝоген
807,bald::ADV,netrukus,ӝоген
808,dann::ADV,po to,берло
809,gestern::ADV,vakar,толон
810,einst::ADV,kadaise,огпол
811,einst::ADV,kadaise,одӥг пол
812,einst::ADV,kitą kartą,огпол
813,einst::ADV,kitą kartą,одӥг пол
814,damals::ADV,anuomet,соку
815,damals::ADV,anuokart,соку
816,danach::ADV,po to,собере
817,danach::ADV,paskui,собере
818,vorher::ADV,anksčiau,азьло
819,vorher::ADV,anksčiau,азьвыл
820,zuerst::ADV,pirma,азьло
821,zuerst::ADV,iš pradžių̃,азьло
822,einmal::ADV,kartą,огпол
823,einmal::ADV,vieną kartą,огпол
824,manchmal::ADV,kai kada,куддыръя
825,oft::ADV,dažnai,ӵем
826,immer::ADV,visada,пыр
827,immer::ADV,visada,котьку
828,immer::ADV,visuomet,пыр
829,immer::ADV,visuomet,котьку
830,niemals::ADV,niekada,уз ноку
831,niemals::ADV,niekuomet,уз ноку
832,hier::ADV,čia,татын
833,hierhin::ADV,šen,татчы
834,hierhin::ADV,čionai,татчы
835,von hier::ADV,iš čia,татысь
836,dort::ADV,ten,отӥ
837,dort::ADV,ten,отын
838,dort::ADV,tenai,отӥ
839,dort::ADV,tenai,отын
840,dorthin::ADV,ten,отчы
841,dorthin::ADV,ten link,отчы
842,geradeaus::ADV,tiesiai,меӵак
843,vorwärts::ADV,pirmyn,азьлань
844,rückwärts::ADV,atbulai,берлань
845,zurück::ADV,atgal,берен
846,zurück::ADV,atgal,берлань
847,unten::ADV,žemai,улын
848,unten::ADV,apačioje,улын
849,hinab::ADV,žemyn,улэ
850,oben::ADV,viršuj,вылын
851,oben::ADV,viršuj,вылӥын
852,hinauf::ADV,aukštyn,вылэ
853,hinauf::ADV,aukštyn,вылӥе
854,hinauf::ADV,aukštyn,выллань
855,hinauf::ADV,į viršų,вылэ
856,hinauf::ADV,į viršų,вылӥе
857,hinauf::ADV,į viršų,выллань
858,überall::ADV,visur,котькытын
859,überall::ADV,visur,пасьтана
860,nicht::ADV,ne,уз
861,ein wenig::ADV,truputį,ичи
862,ein wenig::ADV,truputį,ӧжыт
863,ein wenig::ADV,truputį,огшап
864,kaum::ADV,vos,муртса
865,sehr::ADV,labai,туж
866,sehr::ADV,labai,лекос
867,sehr::ADV,baisiai,туж
868,sehr::ADV,baisiai,лекос
869,so::ADV,taip,озьы
870,so::ADV,taip,тазьы
871,noch::ADV,dar,на
872,nur::ADV,tik,гинэ
873,nur::ADV,vien,гинэ
874,schon::ADV,jau,ни
875,schon::ADV,jau,ини
876,wieder::ADV,vėl,нош
877,wieder::ADV,vėl,кайта
878,wieder::ADV,iš naujo,нош
879,wieder::ADV,iš naujo,кайта
880,vergebens::ADV,veltui,юнме
881,vergebens::ADV,bergždžiai,юнме
882,vor::PRP,prieš,азьын
883,hinter::PRP,už,берын
884,hinter::PRP,už,бӧрсьы
885,unter::PRP,po,улын
886,durch::PRP,pro,пыр
887,durch::PRP,pro,пыртӥ
888,durch::PRP,per,пыр
889,durch::PRP,per,пыртӥ
890,neben::PRP,prie,бордын
891,neben::PRP,šalia,бордын
892,zwischen::PRP,tarp,вискын
893,wegen::PRP,dėl,сэрен
894,wegen::PRP,dėlei,сэрен
895,dies::PRN,šis,та
896,dies::PRN,šitas,та
897,das::PRN,tat,со
898,alles::PRN,visas,ваньмыз
899,ich::PRN,aš,мон
900,du::PRN,tu,тон
901,er::PRN,jis,со
902,wir::PRN,mes,ми
903,ihr::PRN,jūs,тӥ
904,sie::PRN,ji,соос
905,sie::PRN,jos,соос
906,was::FPRN,kas,ма
907,wer::FPRN,kas,кин
908,wo::FADV,kur,кытын
909,wohin::FADV,kur,кытчы
910,wohin::FADV,kur link,кытчы
911,wie::FADV,kaip,кызьы
912,warum::FADV,kod̃ėl,малы
913,warum::FADV,dėl ko,малы
914,wieviel::FNUM,kiek,кӧня
915,eins::NUM,vienas,одӥг
916,zwei::NUM,du,кык
917,drei::NUM,trys,куинь
918,vier::NUM,keturi,ньыль
919,fünf::NUM,penki,вить
920,sechs::NUM,šeši,куать
921,sieben::NUM,septyni,сизьым
922,acht::NUM,aštuoni,тямыс
923,neun::NUM,devyni,укмыс
924,zehn::NUM,dešimt,дас
925,elf::NUM,vienuolika,дас одӥг
926,zwölf::NUM,dvylika,дас кык
927,zwanzig::NUM,dvidešimt,кызь
928,dreißig::NUM,trisdešimt,куамын
929,vierzig::NUM,keturiasdešimt,ньыльдон
930,fünfzig::NUM,penkiasdešimt,витьтон
931,sechzig::NUM,šešiasdešimt,куатьтон
932,siebzig::NUM,septyniasdešimt,сизьымдон
933,achtzig::NUM,aštuoniasdešimt,тямыстон
934,neunzig::NUM,devyniasdešimt,укмыстон
935,hundert::NUM,šimtas,сю
936,tausend::NUM,tūkstantis,сюрс
937,und::CNJ,ĩr,и
938,und::CNJ,ĩr,но
939,oder::CNJ,ar,яке
940,oder::CNJ,arba,яке
941,stehen::V,stovėti,сылыны
942,sitzen::V,sėdėti,пукыны
943,liegen::V,gulėti,кылльыны
944,hängen::V,kyboti,ошкыса улыны
945,hängen::V,kabėti,ошкыса улыны
946,werden::V,taptis,луыны
947,werden::V,darytis,луыны
948,passieren::V,atsitikti,луыны
949,passieren::V,pasitaikyti,луыны
950,beginnen::V,prasid́ėti,кутскыны
951,enden::V,baigtis,бырыны
952,wechseln::V,keistis,воштӥськыны
953,wechseln::V,pasikeisti,воштӥськыны
954,aufgehen[Sonne]::V,tekėti,ӝужаны
955,aufgehen[Sonne]::V,patekėti,ӝужаны
956,untergehen[Sonne]::V,leistis,пуксьыны
957,untergehen[Sonne]::V,nusileisti,пуксьыны
958,scheinen[Sonne]::V,šviesti,пиштыны
959,scheinen[Sonne]::V,šviesti,чиляны
960,donnern::V,griausti,гудыръяны
961,donnern::V,griaudėti,гудыръяны
962,wehen::V,pūsti,пелляськыны
963,strömen::V,lietis,киськыны
964,strömen::V,lietis,исьтӥськыны
965,strömen::V,plūsti,киськыны
966,strömen::V,plūsti,исьтӥськыны
967,fließen::V,tekėti,бызьыны
968,sich drehen::V,suktis,берганы
969,sich drehen::V,pasisukti,берганы
970,schwanken::V,svyruoti,вошъяськыны
971,schwingen::V,suptis,шонаськыны
972,fallen::V,pulti,усьыны
973,fallen::V,kristi,усьыны
974,brennen::V,degti,ӝуаны
975,rauchen::V,rūkyti,ӵындыны
976,regnen::V,lyti,зорыны
977,gefrieren::V,užšalti,кынмыны
978,tauen::V,tirpti,шунаны
979,schmelzen::V,lydytis,шунаны
980,trocknen::V,džiūti,куасьмыны
981,sieden::V,virti,пӧзьыны
982,faulen::V,pūti,сисьмыны
983,verfaulen::V,švinkti,сисьмыны
984,reißen::V,plyšti,кеськыны
985,reißen::V,trūkti,кеськыны
986,versinken::V,skę̃sti,выйыны
987,versinken::V,grimzti,выйыны
988,vergehen::V,praeiti,ортчыны
989,erscheinen::V,pasirodyti,адскыны
990,verschwinden::V,dingti,бырыны
991,verschwinden::V,išnykti,бырыны
992,verschwinden::V,pranykti,бырыны
993,sinken::V,kristi,усьыны
994,abnehmen::V,mažėti,синыны
995,abnehmen::V,silpnėti,синыны
996,zunehmen::V,didėti,йылыны
997,zunehmen::V,padaugėti,йылыны
998,steigen::V,kilti,лӧпкыны
999,wachsen::V,augti,будыны
1000,glänzen::V,blizgėti,чиляны
1001,glänzen::V,blizgėti,пиштыны
1002,funkeln::V,žibėti,чилекъяны
1003,lärmen::V,triukšmauti,уретыны
1004,lärmen::V,triukšmauti,ӵашетыны
1005,läuten::V,skambinti,жингыртыны
1006,klingeln::V,skambinti,жингыртыны
1007,klirren::V,žvangėti,жильккетыны
1008,brausen::V,šniokšti,лекъяськыны
1009,rauschen::V,ošti,ӵашетыны
1010,rauschen::V,šlamėti,ӵашетыны
1011,klingen::V,skardėti,кылӥськыны
1012,bellen::V,loti,утыны
1013,heulen::V,kaukti,вузыны
1014,heulen::V,staugti,вузыны
1015,blasen::V,pūsti,пельтыны
1016,pfeifen::V,švilpti,шуланы
1017,pfeifen::V,švilpauti,шуланы
1018,schreien::V,šaukti,черекъяны
1019,schreien::V,šaukti,кесяськыны
1020,stöhnen::V,dejuoti,ӝуштыны
1021,stöhnen::V,aimanuoti,ӝуштыны
1022,zittern::V,virpėti,дырекъяны
1023,zittern::V,virpėti,куалекъяны
1024,leben::V,gyventi,улыны
1025,geboren werden::V,gimti,вордӥськыны
1026,atmen::V,alsuoti,шоканы
1027,atmen::V,kvėpuoti,шоканы
1028,trinken::V,gerti,юыны
1029,essen::V,valgyti,сиыны
1030,schlucken::V,praryti,ньылыны
1031,müde werden::V,nuvargti,жадьыны
1032,müde werden::V,privargti,жадьыны
1033,einschlafen::V,užmigti,умме усьыны
1034,schlafen::V,miegoti,кӧлыны
1035,aufwachen::V,pabusti,сайканы
1036,aufstehen::V,keltis,султыны
1037,aufstehen::V,atsikelti,султыны
1038,sich erholen::V,pailsėti,шутэтскыны
1039,sich erholen::V,poilsiauti,шутэтскыны
1040,krank werden::V,susirgti,висьыны
1041,krank sein::V,sirgti,висьыны
1042,schmerzen::V,sopėti,висьыны
1043,schmerzen::V,skaudėti,висьыны
1044,husten::V,kosėti,кызыны
1045,genesen::V,sveikti,юнматскыны
1046,genesen::V,sveikti,бурмытскылыны
1047,genesen::V,taisytis,юнматскыны
1048,genesen::V,taisytis,бурмытскылыны
1049,sterben::V,mirti,кулыны
1050,sterben::V,numirti,кулыны
1051,umkommen::V,žūti,бырыны
1052,sich bewegen::V,judėti,вырыны
1053,sich bewegen::V,pasijudinti,вырыны
1054,sich rühren::V,krutėti,вырӟыны
1055,sich rühren::V,krutėti,вырӟылыны
1056,sich erheben::V,pakilti,султыны
1057,sich erheben::V,atsikelti,султыны
1058,sich setzen::V,sėstis,пуксьыны
1059,sich setzen::V,atsisėsti,пуксьыны
1060,hinfallen::V,parkristi,усьыны
1061,hinfallen::V,pargriūti,усьыны
1062,laufen::V,eiti,мыныны
1063,schreiten::V,žengti,вамышъяны
1064,schreiten::V,žingsniuoti,вамышъяны
1065,spazierengehen::V,pasivaikščioti,мыныны
1066,spazierengehen::V,pasivaikščioti,ветлыны
1067,eilen::V,skubėti,дыртыны
1068,sich beeilen::V,paskub́ėti,дыртыны
1069,sich beeilen::V,pasiskubinti,дыртыны
1070,sausen::V,dumti,туж ӝог мыныны
1071,sausen::V,lėkti,туж ӝог мыныны
1072,rennen::V,bėgti,бызьылыны
1073,springen::V,šokti,тэтчаны
1074,klettern::V,kopti,тубаны
1075,schaukeln::V,supti,лэйканы
1076,schaukeln::V,supti,шонаськыны
1077,schaukeln::V,linguoti,лэйканы
1078,schaukeln::V,linguoti,шонаськыны
1079,kriechen::V,ropoti,нюж ветлыны
1080,kriechen::V,šliaužti,нюж ветлыны
1081,schwimmen::V,plaukti,уяны
1082,tauchen::V,nerti,зумылыны
1083,rudern::V,irtis,полсаны
1084,rudern::V,irkluoti,полсаны
1085,fahren::V,važiuoti,ветлыны
1086,fahren::V,važinėti,ветлыны
1087,fliegen::V,lėkti,лобаны
1088,fliegen::V,skristi,лобаны
1089,gehen::V,eiti,мыныны
1090,weggehen::V,išeiti,кошкыны
1091,abfahren::V,išvykti,кошкыны
1092,abfahren::V,išvažiuoti,кошкыны
1093,anhalten::V,sustoti,дугдыны
1094,hineingehen::V,įeiti,пырыны
1095,eintreten::V,įžengti,пырыны
1096,kommen::V,ateiti,вуыны
1097,kommen::V,ateiti,лыктыны
1098,ankommen::V,ateiti,вуыны
1099,zurückkommen::V,grį̃žti,берытскыны
1100,zurückkommen::V,sugrį̃žti,берытскыны
1101,bleiben::V,likti,кыльыны
1102,bleiben::V,pasilikti,кыльыны
1103,warten::V,laukti,витьыны
1104,erwarten::V,laukti,витьыны
1105,erwarten::V,laukti,возьманы
1106,suchen::V,ieškoti,утчаны
1107,finden::V,rasti,шедьтыны
1108,finden::V,surasti,шедьтыны
1109,versuchen::V,mėginti,турттыны
1110,vorbereiten::V,rengti,дасяны
1111,lieben::V,myĺėti,гажаны
1112,mögen::V,ḿėgti,яратыны
1113,mögen::V,patikti,яратыны
1114,lachen::V,juoktis,серекъяны
1115,rühren::V,jaudinti,сюлме йӧтыны
1116,rühren::V,graudinti,сюлме йӧтыны
1117,weinen::V,verkti,бӧрдыны
1118,schimpfen::V,bartis,даллашыны
1119,sich ärgern::V,pykti,лекъяськыны
1120,sich ärgern::V,apmaudauti,лекъяськыны
1121,sich fürchten::V,bijoti,кышканы
1122,sich fürchten::V,bijoti,курданы
1123,sich fürchten::V,baimintis,кышканы
1124,sich fürchten::V,baimintis,курданы
1125,fürchten::V,bijoti,курданы
1126,fürchten::V,bijoti,кышканы
1127,fürchten::V,baimintis,курданы
1128,fürchten::V,baimintis,кышканы
1129,fliehen::V,bėgti,пегӟыны
1130,fliehen::V,sprukti,пегӟыны
1131,flüchten::V,pabėgti,пегӟыны
1132,sehen::V,žiūŕėti,адӟыны
1133,anschauen::V,žiūŕėti,учкыны
1134,ansehen::V,žiūrėti į,учкыны
1135,ansehen::V,pažiūrėti į,учкыны
1136,hören::V,girdėti,кылыны
1137,zuhören::V,klausytis,кылзыны
1138,probieren::V,ragauti,веръяны
1139,probieren::V,paragauti,веръяны
1140,riechen::V,uosti,зынъяны
1141,riechen::V,užuosti,зынъяны
1142,fühlen::V,justi,шӧдыны
1143,fühlen::V,jausti,шӧдыны
1144,fühlen::V,pajusti,шӧдыны
1145,scheinen::V,rodytis,адскыны
1146,scheinen::V,atrodyti,адскыны
1147,zu sehen sein::V,pasirodyti,адӟиськыны
1148,vernehmen::V,išgirsti,кылыны
1149,frieren::V,šalti,кынмыны
1150,tun::V,daryti,карыны
1151,können::V,galėti,быгатыны
1152,können::V,pajėgti,быгатыны
1153,wollen::V,norėti,потыны
1154,anfangen::V,pradėti,кутскыны
1155,anfangen::V,prasid́ėti,кутскыны
1156,beenden::V,baigti,быдтыны
1157,beenden::V,baigti,быдэстыны
1158,beenden::V,užbaigti,быдтыны
1159,beenden::V,užbaigti,быдэстыны
1160,aufhören::V,liautis,дугдыны
1161,gelingen::V,pavykti,быгатыны
1162,gelingen::V,pavykti,луыны
1163,gelingen::V,pasisekti,быгатыны
1164,gelingen::V,pasisekti,луыны
1165,geraten::V,nusisekti,лэсяны
1166,öffnen::V,atverti,усьтыны
1167,öffnen::V,atidaryti,усьтыны
1168,schließen::V,uždaryti,пытсаны
1169,stellen::V,statyti,пуктыны
1170,stellen::V,pastatyti,пуктыны
1171,setzen::V,sodinti,пуктыны
1172,setzen::V,pasodinti,пуктыны
1173,legen::V,dėti,поныны
1174,legen::V,pad́ėti,поныны
1175,berühren::V,liesti,исаны
1176,berühren::V,paliesti,исаны
1177,verbinden::V,jungti,герӟаны
1178,verbinden::V,surišti,герӟаны
1179,bedecken::V,uždengti,пытсаны
1180,aufhängen::V,pakarti,ошыны
1181,aufhängen::V,pakabinti,ошыны
1182,anzünden::V,padegti,ӝуатыны
1183,aufheben::V,pakelti,ӝутыны
1184,zurücklassen::V,palikti,кельтыны
1185,verlieren::V,pamesti,ыштыны
1186,fallen lassen::V,atsisakyti,уськытыны
1187,machen::V,dirbti,лэсьтыны
1188,herstellen::V,gaminti,лэсьтыны
1189,bauen::V,statyti,пуктыны
1190,bauen::V,pastatyti,пуктыны
1191,reparieren::V,taisyti,тупатыны
1192,reparieren::V,remontuoti,тупатыны
1193,verbessern::V,gerinti,умоятыны
1194,verbessern::V,ištaisyti,умоятыны
1195,ändern::V,keisti,воштыны
1196,ändern::V,pakeisti,воштыны
1197,graben::V,kasti,копаны
1198,beugen::V,lenkti,губыртыны
1199,beugen::V,palenkti,губыртыны
1200,biegen::V,lenkti,куасаны
1201,biegen::V,palenkti,куасаны
1202,drehen::V,sukti,бергатыны
1203,wenden::V,kreipti,берыктыны
1204,wenden::V,pakreipti,берыктыны
1205,umdrehen::V,sukti,берыктыны
1206,umdrehen::V,apversti,берыктыны
1207,heben::V,kelti,ӝутыны
1208,heben::V,pakelti,ӝутыны
1209,hochheben::V,pakelti,ӝутъяны
1210,ergreifen::V,čiupti,кутыны
1211,ergreifen::V,čiupti,кырмыны
1212,ergreifen::V,griebti,кутыны
1213,ergreifen::V,griebti,кырмыны
1214,halten::V,laikyti,возьыны
1215,halten::V,palaikyti,возьыны
1216,drücken::V,spausti,зӥбыны
1217,drücken::V,spausti,пачкатыны
1218,schieben::V,stumti,донганы
1219,kratzen::V,kasyti,вуштыны
1220,kratzen::V,grandyti,вуштыны
1221,lecken::V,laižyti,нюлыны
1222,beißen::V,kandžioti,куртчыны
1223,abreißen::V,nuplėšti,ишкалтыны
1224,abschneiden::V,atpjauti,шорыны
1225,abschneiden::V,atpjauti,вандыны
1226,abschneiden::V,atkirpti,шорыны
1227,abschneiden::V,atkirpti,вандыны
1228,binden::V,rišti,керттыны
1229,binden::V,surišti,керттыны
1230,stecken::V,kišti,мертчытыны
1231,stecken::V,įkišti,мертчытыны
1232,brechen::V,lūžti,тӥяны
1233,brechen::V,laužyti,тӥяны
1234,klopfen::V,belsti,йыганы
1235,klopfen::V,belsti,шарккетыны
1236,klopfen::V,barbenti,йыганы
1237,klopfen::V,barbenti,шарккетыны
1238,hauen::V,mušti,жугыны
1239,hauen::V,mušti,тышканы
1240,kleben::V,lipdyti,лякыны
1241,kleben::V,klijuoti,лякыны
1242,reiben::V,trinti,зыраны
1243,reiben::V,trinti,вуштыны
1244,reiben::V,tarkuoti,зыраны
1245,reiben::V,tarkuoti,вуштыны
1246,streichen::V,tepti,зыраны
1247,streichen::V,užtepti,зыраны
1248,schleifen::V,galą́sti,шерыны
1249,schneiden::V,pjauti,вандыны
1250,schneiden::V,kirpti,вандыны
1251,rütteln::V,purtyti,зуркатыны
1252,schütteln::V,purtyti,куалекъятыны
1253,schwenken::V,mojuoti,шонаны
1254,schütten::V,pilti,лэзьыны
1255,schütten::V,berti,лэзьыны
1256,füllen::V,pildyti,тырмытыны
1257,füllen::V,pripildyti,тырмытыны
1258,einwickeln::V,įvynioti,биньыны
1259,einwickeln::V,suvynioti,биньыны
1260,tragen::V,nešti,нуыны
1261,tragen::V,nešioti,нуыны
1262,schleppen::V,vilkti,кыскыны
1263,ziehen::V,tempti,кыскыны
1264,aufbewahren::V,laikyti,возьыны
1265,werfen::V,mesti,куяны
1266,werfen::V,mesti,лэзяны
1267,werfen::V,sviesti,куяны
1268,werfen::V,sviesti,лэзяны
1269,fangen::V,sugauti,кутыны
1270,packen::V,čiupti,кутыны
1271,packen::V,čiupti,кырмыны
1272,packen::V,griebti,кутыны
1273,packen::V,griebti,кырмыны
1274,verstecken::V,slėpti,ватыны
1275,verstecken::V,slapstyti,ватыны
1276,teilen::V,dalyti,люкыны
1277,teilen::V,padalyti,люкыны
1278,schicken::V,sių̃sti,ыстыны
1279,schicken::V,pasių̃sti,ыстыны
1280,bringen::V,atnešti,вайыны
1281,hinzufügen::V,pridėti,ватсаны
1282,bekommen::V,gauti,басьтыны
1283,erhalten::V,gauti,басьтыны
1284,nehmen::V,paimti,кутыны
1285,nehmen::V,paimti,басьтыны
1286,wählen::V,rinkti,бырйыны
1287,wählen::V,išsirinkti,бырйыны
1288,auswählen::V,išrinkti,бырйыны
1289,bewahren::V,išsaugoti,возьыны
1290,behindern::V,trukdyti,могӟытыны
1291,verderben::V,sugadinti,сӧрыны
1292,beschädigen::V,žaloti,урод лэсьтыны
1293,beschädigen::V,gadinti,урод лэсьтыны
1294,zerbrechen::V,sukulti,сӧрыны
1295,zerbrechen::V,sudaužyti,сӧрыны
1296,zerreißen::V,perplėšti,кесяны
1297,zerreißen::V,suplėšyti,кесяны
1298,zerstören::V,suardyti,куашкатыны
1299,zerstören::V,sugriauti,куашкатыны
1300,verbrennen::V,deginti,сутыны
1301,verbrennen::V,sudeginti,сутыны
1302,geben::V,duoti,сётыны
1303,geben::V,paduoti,сётыны
1304,reichen::V,paduoti,сётыны
1305,schenken::V,dovanoti,кузьманы
1306,versprechen::V,žadėti,кыл сётыны
1307,versprechen::V,pažadėti,кыл сётыны
1308,wünschen::V,norėti,сӥзьыны
1309,wünschen::V,linḱėti,сӥзьыны
1310,loben::V,girti,ушъяны
1311,loben::V,pagirti,ушъяны
1312,küssen::V,bučiuoti,чупаны
1313,wiegen::V,supti,веттаны
1314,wiegen::V,supti,лэйкатыны
1315,zudecken::V,užkloti,шобыртыны
1316,zudecken::V,uždengti,шобыртыны
1317,wecken::V,žadinti,сайкатыны
1318,zeigen::V,rodyti,возьматыны
1319,führen::V,vesti,нуыны
1320,führen::V,vadovauti,нуыны
1321,lehren::V,mokyti,дышетыны
1322,lehren::V,išmokyti,дышетыны
1323,unterrichten::V,dėstyti,дышетыны
1324,aufziehen::V,išauginti,будэтыны
1325,leiten::V,valdyti,кивалтыны
1326,leiten::V,vadovauti,кивалтыны
1327,antreiben::V,uiti,дыртытыны
1328,antreiben::V,raginti,дыртытыны
1329,antreiben::V,skubinti,дыртытыны
1330,lassen::V,paliepti,-ытыны
1331,einladen::V,kviesti,ӧтьыны
1332,einladen::V,pakviesti,ӧтьыны
1333,vereinigen::V,sujungti,огазеяны
1334,vereinigen::V,suvienyti,огазеяны
1335,besuchen::V,lankyti,адӟыськыны
1336,besuchen::V,aplankyti,адӟыськыны
1337,treffen::V,sutikti,пумитаны
1338,treffen::V,pasitikti,пумитаны
1339,sich versammeln::V,susirinkti,люкаськыны
1340,spielen::V,groti,шудыны
1341,spielen::V,žaisti,шудыны
1342,singen::V,dainuoti,кырӟаны
1343,tanzen::V,šokti,эктыны
1344,sich trennen::V,skirtis,люкиськыны
1345,sich trennen::V,išsiskirti,люкиськыны
1346,verlassen::V,palikti,куштыны
1347,retten::V,gelbėti,утьыны
1348,bewachen::V,sergėti,возьманы
1349,schützen::V,ginti,утялтыны
1350,schützen::V,apginti,утялтыны
1351,verteidigen::V,ginti,возьманы
1352,verteidigen::V,apginti,возьманы
1353,sich schlagen::V,muštis,жугиськыны
1354,schießen::V,šauti,ыбылӥськны
1355,schießen::V,šaudyti,ыбылӥськны
1356,siegen::V,nugalėti,вормыны
1357,ärgern::V,pykinti,вожпоттыны
1358,schlagen::V,mušti,жуккыны
1359,schlagen::V,smogti,жуккыны
1360,schlagen::V,trenkti,жуккыны
1361,treten::V,mygti,лёганы
1362,stechen::V,gelti,бышкалтыны
1363,stechen::V,smeigti,бышкалтыны
1364,stoßen::V,stumti,донгыны
1365,stoßen::V,pastumti,донгыны
1366,stehlen::V,vogti,вораны
1367,stehlen::V,vogti,лушканы
1368,stören::V,trikdyti,люкетыны
1369,belästigen::V,apsunkinti,акыльтыны
1370,belästigen::V,apsunkinti,вукылмыны
1371,verbergen::V,slėpti,ватыны
1372,verbergen::V,paslėpti,ватыны
1373,täuschen::V,klaidinti,алданы
1374,betrügen::V,apgauti,пӧяны
1375,töten::V,žudyti,виыны
1376,töten::V,nužudyti,виыны
1377,wohnen::V,gyventi,улыны
1378,arbeiten::V,dirbti,ужаны
1379,arbeiten::V,triūsti,ужаны
1380,sammeln::V,rinkti,бичаны
1381,pflücken::V,skinti,ишкыны
1382,pflücken::V,raškyti,ишкыны
1383,jagen::V,medžioti,пӧйшураны
1384,fischen::V,žvejoti,чорыганы
1385,fassen::V,sučiupti,кутыны
1386,hüten::V,ganyti,возьманы
1387,treiben::V,ginti,улляны
1388,anbinden::V,pririšti,думыны
1389,füttern::V,šerti,сюдыны
1390,melken::V,melžti,кыскыны
1391,hacken::V,kapoti,кораны
1392,gießen::V,lieti,киськаны
1393,gießen::V,laistyti,киськаны
1394,reifen::V,nokti,вуыны
1395,reifen::V,nokti,кисьманы
1396,reifen::V,sirpti,вуыны
1397,reifen::V,sirpti,кисьманы
1398,zubereiten::V,ruošti,лесьтыны
1399,zubereiten::V,gaminti,лесьтыны
1400,kochen::V,virti,пӧзьтыны
1401,kochen::V,virinti,пӧзьтыны
1402,backen::V,kepti,пыжыны
1403,braten::V,kepti,пыжыны
1404,braten::V,kepinti,пыжыны
1405,umrühren::V,maišyti,сураны
1406,umrühren::V,pamaišyti,сураны
1407,stricken::V,megzti,керттыны
1408,nähen::V,siūti,вурыны
1409,färben::V,dažyti,буяны
1410,färben::V,nudažyti,буяны
1411,reinigen::V,valyti,сузяны
1412,reinigen::V,švarinti,сузяны
1413,waschen::V,plauti,мисьтаськыны
1414,waschen::V,mazgoti,мисьтаськыны
1415,waschen::V,skalbti,мисьтаськыны
1416,abwischen::V,nušluostyti,ӵушылыны
1417,spülen::V,plauti,гылъяны
1418,spülen::V,skalauti,гылъяны
1419,fegen::V,šluoti,ӵужыны
1420,kehren::V,šluoti,ӵужыны
1421,baden::V,maudytis,пыласькыны
1422,sich waschen::V,praustis,пыласькыны
1423,ausziehen::V,numauti,кыльыны
1424,ausziehen::V,nuvilkti,кыльыны
1425,anziehen::V,mauti,дӥсяны
1426,anziehen::V,apsivilkti,дӥсяны
1427,sich anziehen::V,rengtis,дӥсьяськыны
1428,sich anziehen::V,apsirengti,дӥсьяськыны
1429,kämmen::V,šukuoti,сынаны
1430,schmücken::V,puošti,чеберъяны
1431,schmücken::V,dabinti,чеберъяны
1432,schmücken::V,gražinti,чеберъяны
1433,sagen::V,tarti,шуыны
1434,sagen::V,tarti,вераны
1435,sprechen::V,kalbėti,вераськыны
1436,reden::V,šnekėti,вераськыны
1437,sich unterhalten::V,kalbėtis,вераськыны
1438,sich unterhalten::V,šnekučiuotis,вераськыны
1439,fragen::V,klausti,юаны
1440,bitten::V,prašyti,курыны
1441,erzählen::V,pasakoti,вераны
1442,erzählen::V,pasakoti,мадьыны
1443,mitteilen::V,skelbti,ивортыны
1444,mitteilen::V,pranešti,ивортыны
1445,nennen::V,vadinti,шуыны
1446,nennen::V,vardyti,шуыны
1447,rufen::V,šaukti,ӧтьыны
1448,rufen::V,kviesti,ӧтьыны
1449,prahlen::V,girtis,ушъяськыны
1450,übersetzen::V,versti,берыктыны
1451,übersetzen::V,išversti,берыктыны
1452,denken::V,galvoti,малпаны
1453,glauben::V,manyti,оскыны
1454,glauben::V,tikėti,оскыны
1455,bemerken::V,pamatyti,адӟыны
1456,bemerken::V,pastebėti,адӟыны
1457,erkennen::V,pažinti,тодыны
1458,erkennen::V,atpažinti,тодыны
1459,begreifen::V,suvokti,валаны
1460,verstehen::V,suprasti,валаны
1461,lernen::V,mokytis,дышетскыны
1462,wissen::V,žinoti,тодыны
1463,sich erinnern an::V,prisiminti,тодэ вайыны
1464,vergessen::V,užmiršti,вунэтыны
1465,messen::V,matuoti,мертаны
1466,zählen::V,skaičiuoti,лыдъяны
1467,rechnen::V,skaičiuoti,лыдъяны
1468,lesen::V,skaityti,лыдӟыны
1469,malen::V,tapyti,суреданы
1470,zeichnen::V,piešti,суреданы
1471,zeichnen::V,žymėti,суреданы
