,Concept_ID,es,ro
849,alt[Lebewesen]::A,viejo,bătrîn
850,jung::A,joven,tânăr
851,arm::A,pobre,sărac
852,arm::A,pobre,sărman
853,reich::A,rico,avut
854,reich::A,rico,bogat
855,bekannt::A,conocido,cunoscut
856,berühmt::A,famoso,renumit
857,berühmt::A,célebre,renumit
858,fremd::A,extraño,străin
859,verschieden::A,diverso,diferit
860,verschieden::A,diverso,deosebit
861,verschieden::A,distinto,diferit
862,verschieden::A,distinto,deosebit
863,verschieden::A,diferente,diferit
864,verschieden::A,diferente,deosebit
865,nah::A,cercano,apropiat
866,fern::A,lejano,departe
867,linker::A,izquierdo,stâng
868,rechter::A,derecho,drept
869,anderer::A,otro,alt
870,erster::A,primero,prim
871,zweiter::A,segundo,al doilea
872,dritter::A,tercero,treilea
873,letzter::A,último,final
874,allein::ADV,a solo,singur
875,auf einmal::ADV,de una vez,dintrodată
876,zusammen::ADV,juntos,împreună
877,lange::ADV,mucho tiempo,îndelung
878,lange::ADV,mucho tiempo,mult timp
879,plötzlich::ADV,de repente,deodată
880,plötzlich::ADV,de repente,pe neașteptate
881,sofort::ADV,en seguida,imediat
882,sofort::ADV,en seguida,numaidecît
883,später::ADV,más tarde,mai apoi
884,später::ADV,más tarde,mai târziu
885,jetzt::ADV,ahora,acum
886,heute::ADV,hoy,azi
887,heute::ADV,hoy,astăzi
888,morgen::ADV,mañana,mâine
889,bald::ADV,pronto,curând
890,bald::ADV,en breve,curând
891,dann::ADV,luego,apoi
892,dann::ADV,entonces,apoi
893,gestern::ADV,ayer,ieri
894,einst::ADV,antaño,odată
895,einst::ADV,antaño,odinioară
896,damals::ADV,entonces,atunci
897,damals::ADV,entonces,pe atunci
898,danach::ADV,después,după aceasta
899,vorher::ADV,antes,mai întâi
900,vorher::ADV,antes,în prealabil
901,zuerst::ADV,primero,întâi
902,zuerst::ADV,primero,în primul rând
903,einmal::ADV,una vez,odată
904,manchmal::ADV,a veces,uneori
905,manchmal::ADV,a veces,câteodată
906,oft::ADV,a menudo,des
907,oft::ADV,a menudo,deseori
908,oft::ADV,con frecuencia,des
909,oft::ADV,con frecuencia,deseori
910,immer::ADV,siempre,mereu
911,immer::ADV,siempre,întotdeauna
912,niemals::ADV,jamás,niciodată
913,hier::ADV,aquí,aci
914,hier::ADV,aquí,aici
915,hierhin::ADV,acá,încoace
916,von hier::ADV,desde aquí,de aici
917,dort::ADV,ahí,acolo
918,dort::ADV,allí,acolo
919,dorthin::ADV,allí,dincolo
920,dorthin::ADV,hacia allí,dincolo
921,geradeaus::ADV,todo derecho,drept înainte
922,vorwärts::ADV,adelante,înainte
923,rückwärts::ADV,hacia atrás,îndărăt
924,zurück::ADV,atrás,înapoi
925,unten::ADV,abajo,jos
926,unten::ADV,abajo,dedesubt
927,hinab::ADV,hacia abajo,în jos
928,hinab::ADV,hacia abajo,de vale
929,oben::ADV,arriba,sus
930,oben::ADV,arriba,deasupra
931,hinauf::ADV,hacia arriba,în sus
932,überall::ADV,por todas partes,peste tot
933,überall::ADV,por todas partes,pretutindeni
934,nicht::ADV,no,nu
935,ein wenig::ADV,un poco,puțin
936,kaum::ADV,apenas,cu greu
937,kaum::ADV,apenas,cu anevoie
938,sehr::ADV,muy,mult
939,sehr::ADV,muy,foarte
940,sehr::ADV,mucho,mult
941,sehr::ADV,mucho,foarte
942,so::ADV,tan,așa
943,so::ADV,tan,atât
944,noch::ADV,aún,încă
945,noch::ADV,todavía,încă
946,nur::ADV,solamente,doar
947,schon::ADV,ya,și
948,schon::ADV,ya,deja
949,wieder::ADV,de nuevo,iar
950,wieder::ADV,de nuevo,iarăși
951,vergebens::ADV,en vano,în zadar
952,vor::PRP,antes de,înainte de
953,vor::PRP,delante de,înainte de
954,hinter::PRP,tras,după
955,hinter::PRP,tras,în spatele
956,hinter::PRP,detrás de,după
957,hinter::PRP,detrás de,în spatele
958,unter::PRP,bajo,sub
959,unter::PRP,debajo de,sub
960,durch::PRP,por,prin
961,durch::PRP,a través de,prin
962,neben::PRP,al lado de,lângă
963,neben::PRP,al lado de,alături de
964,zwischen::PRP,entre,între
965,zwischen::PRP,entre,dintre
966,wegen::PRP,por,pentru
967,wegen::PRP,a causa de,pentru
968,dies::PRN,esto,acesta
969,das::PRN,eso,asta
970,das::PRN,esto,asta
971,alles::PRN,todo,tot
972,ich::PRN,yo,eu
973,du::PRN,tú,tu
974,er::PRN,él,el
975,er::PRN,él,dânsul
976,wir::PRN,nosotros,noi
977,ihr::PRN,vosotros,voi
978,sie::PRN,ellos,ei
979,sie::PRN,ellos,dânșii
980,was::FPRN,qué,ce
981,wer::FPRN,quién,cine
982,wo::FADV,dónde,unde
983,wohin::FADV,adónde,încotro
984,wohin::FADV,hacia dónde,încotro
985,wie::FADV,cómo,cum
986,warum::FADV,por qué,de ce
987,warum::FADV,por qué,pentru ce
988,wieviel::FNUM,cuánto,cât
989,eins::NUM,uno,unu
990,zwei::NUM,dos,doi
991,drei::NUM,tres,trei
992,vier::NUM,cuatro,patru
993,fünf::NUM,cinco,cinci
994,sechs::NUM,seis,șase
995,sieben::NUM,siete,șapte
996,acht::NUM,ocho,opt
997,neun::NUM,nueve,nouă
998,zehn::NUM,diez,zece
999,elf::NUM,once,unsprezece
1000,zwölf::NUM,doce,douăsprezece
1001,zwanzig::NUM,veinte,douăzeci
1002,dreißig::NUM,treinta,treizeci
1003,vierzig::NUM,cuarenta,patruzeci
1004,fünfzig::NUM,cincuenta,cincizeci
1005,sechzig::NUM,sesenta,șaizeci
1006,siebzig::NUM,setenta,șaptezeci
1007,achtzig::NUM,ochenta,optzeci
1008,neunzig::NUM,noventa,nouăzeci
1009,hundert::NUM,cien,sută
1010,hundert::NUM,ciento,sută
1011,tausend::NUM,mil,mie
1012,und::CNJ,y,și
1013,oder::CNJ,o,ori
1014,stehen::V,estar de pie,sta
1015,sitzen::V,estar sentado,ședea
1016,liegen::V,yacer,zăcea
1017,liegen::V,yacer,fi culcat
1018,liegen::V,estar acostado,zăcea
1019,liegen::V,estar acostado,fi culcat
1020,hängen::V,pender,atârna
1021,werden::V,hacerse,deveni
1022,werden::V,hacerse,se face
1023,passieren::V,suceder,se întâmpla
1024,beginnen::V,iniciarse,începe
1025,beginnen::V,principiar,începe
1026,enden::V,acabar,se sfârși
1027,enden::V,acabar,se termina
1028,enden::V,terminar,se sfârși
1029,enden::V,terminar,se termina
1030,wechseln::V,variar,se schimba
1031,wechseln::V,alternar,se schimba
1032,aufgehen[Sonne]::V,salir,răsări
1033,untergehen[Sonne]::V,ponerse,apune
1034,untergehen[Sonne]::V,descender,apune
1035,scheinen[Sonne]::V,brillar,străluci
1036,donnern::V,tronar,tuna
1037,wehen::V,soplar,bate
1038,strömen::V,afluir,curge în șiroaie
1039,fließen::V,fluir,curge
1040,fließen::V,correr,curge
1041,sich drehen::V,girar,se învârti
1042,schwanken::V,vacilar,se clătina
1043,schwingen::V,oscilar,vibra
1044,schwingen::V,oscilar,flutura
1045,fallen::V,caer,cădea
1046,brennen::V,arder,arde
1047,brennen::V,quemar,arde
1048,rauchen::V,humear,fuma
1049,rauchen::V,echar humo,fuma
1050,regnen::V,llover,ploua
1051,gefrieren::V,helarse,îngheța
1052,tauen::V,deshelarse,se dezgheța
1053,schmelzen::V,fundirse,se topi
1054,schmelzen::V,derretirse,se topi
1055,trocknen::V,secarse,se usca
1056,sieden::V,hervir,fierbe
1057,sieden::V,hervir,clocoti
1058,faulen::V,pudrirse,se împuți
1059,verfaulen::V,pudrirse,putrezi
1060,reißen::V,romperse,se rupe
1061,reißen::V,romperse,se sfâșia
1062,versinken::V,hundirse,se scufunda
1063,vergehen::V,pasar,trece
1064,vergehen::V,pasar,se scurge
1065,erscheinen::V,aparecer,apărea
1066,verschwinden::V,desaparecer,dispărea
1067,sinken::V,bajar,cădea
1068,sinken::V,bajar,coborî
1069,abnehmen::V,decrecer,scădea
1070,abnehmen::V,decrecer,descrește
1071,abnehmen::V,disminuir,scădea
1072,abnehmen::V,disminuir,descrește
1073,zunehmen::V,crecer,spori
1074,zunehmen::V,crecer,crește
1075,zunehmen::V,crecer,augmenta
1076,zunehmen::V,aumentar,spori
1077,zunehmen::V,aumentar,crește
1078,zunehmen::V,aumentar,augmenta
1079,steigen::V,subir,urca
1080,steigen::V,ascender,urca
1081,wachsen::V,crecer,crește
1082,glänzen::V,brillar,luci
1083,glänzen::V,brillar,străluci
1084,glänzen::V,resplandecer,luci
1085,glänzen::V,resplandecer,străluci
1086,funkeln::V,chispear,scânteia
1087,lärmen::V,hacer ruido,face larmă
1088,läuten::V,sonar,suna
1089,läuten::V,repicar,suna
1090,klingeln::V,tocar el timbre,suna
1091,klirren::V,tintinear,zăngăni
1092,brausen::V,zumbar,vui
1093,rauschen::V,murmurar,vâjâi
1094,klingen::V,sonar,suna
1095,bellen::V,ladrar,lătra
1096,heulen::V,ulular,urla
1097,blasen::V,soplar,sufla
1098,pfeifen::V,silbar,fluiera
1099,schreien::V,gritar,țipa
1100,stöhnen::V,gemir,geme
1101,zittern::V,temblar,tremura
1102,leben::V,vivir,trăi
1103,geboren werden::V,nacer,se naște
1104,atmen::V,respirar,respira
1105,trinken::V,beber,bea
1106,essen::V,comer,mânca
1107,schlucken::V,tragar,înghiți
1108,müde werden::V,cansarse,se obosi
1109,müde werden::V,fatigarse,se obosi
1110,einschlafen::V,dormirse,adormi
1111,schlafen::V,dormir,dormi
1112,aufwachen::V,despertarse,se deștepta
1113,aufstehen::V,levantarse,fi se scula
1114,sich erholen::V,reposar,se relaxa
1115,sich erholen::V,reposar,se destinde
1116,sich erholen::V,descansar,se relaxa
1117,sich erholen::V,descansar,se destinde
1118,krank werden::V,caer enfermo,se îmbolnăvi
1119,krank sein::V,estar enfermo,zăcea
1120,krank sein::V,estar enfermo,fi bolnav
1121,schmerzen::V,doler,durea
1122,husten::V,toser,tuși
1123,genesen::V,convalecer,se însănătoși
1124,genesen::V,restablecerse,se însănătoși
1125,sterben::V,morir,muri
1126,umkommen::V,perecer,pieri
1127,sich bewegen::V,moverse,se mișca
1128,sich rühren::V,rebullir,se mișca
1129,sich erheben::V,levantarse,se ridica
1130,sich setzen::V,sentarse,lua loc
1131,sich setzen::V,sentarse,se așeza
1132,hinfallen::V,caerse,cădea jos
1133,laufen::V,andar,merge
1134,laufen::V,andar,merge pe jos
1135,schreiten::V,proceder,păși
1136,spazierengehen::V,pasear,se plimba
1137,spazierengehen::V,pasearse,se plimba
1138,eilen::V,correr prisa,fi se grăbi
1139,sich beeilen::V,darse prisa,se grăbi
1140,sausen::V,correr,țâșni
1141,rennen::V,correr,fugi
1142,rennen::V,correr,alerga
1143,springen::V,saltar,sări
1144,klettern::V,trepar,urca
1145,klettern::V,trepar,se cățăra
1146,klettern::V,escalar,urca
1147,klettern::V,escalar,se cățăra
1148,schaukeln::V,bambolearse,legăna
1149,kriechen::V,reptar,se târî
1150,kriechen::V,arrastrarse,se târî
1151,schwimmen::V,nadar,înota
1152,tauchen::V,bucear,se scufunda
1153,tauchen::V,sumergirse,se scufunda
1154,rudern::V,remar,vâsli
1155,rudern::V,remar,lopăta
1156,fahren::V,ir,merge
1157,fliegen::V,volar,zbura
1158,gehen::V,ir,merge
1159,gehen::V,andar,merge
1160,weggehen::V,irse,se duce
1161,weggehen::V,marcharse,se duce
1162,abfahren::V,salir,pleca
1163,abfahren::V,partir,pleca
1164,anhalten::V,parar,se opri
1165,anhalten::V,pararse,se opri
1166,hineingehen::V,entrar,intra
1167,eintreten::V,entrar,intra
1168,kommen::V,venir,veni
1169,ankommen::V,llegar,sosi
1170,ankommen::V,llegar,ajunge
1171,zurückkommen::V,volver,se întoarce
1172,zurückkommen::V,regresar,se întoarce
1173,bleiben::V,quedarse,rămâne
1174,warten::V,esperar,aștepta
1175,erwarten::V,esperar,aștepta
1176,suchen::V,buscar,căuta
1177,finden::V,hallar,găsi
1178,finden::V,encontrar,găsi
1179,versuchen::V,intentar,încerca
1180,vorbereiten::V,preparar,pregăti
1181,lieben::V,amar,iubi
1182,lieben::V,querer,iubi
1183,mögen::V,querer,plăcea a
1184,lachen::V,reír,râde
1185,rühren::V,conmover,mișca
1186,rühren::V,conmover,înduioșa
1187,weinen::V,llorar,plânge
1188,schimpfen::V,regañar,înjura
1189,sich ärgern::V,enfadarse,se supăra
1190,sich fürchten::V,tener miedo,se teme
1191,sich fürchten::V,tener miedo,fi teamă a
1192,fürchten::V,temer,se teme de
1193,fürchten::V,tener miedo a,se teme de
1194,fliehen::V,huir,fugi
1195,flüchten::V,escaparse,evada
1196,sehen::V,ver,vedea
1197,anschauen::V,mirar,privi
1198,ansehen::V,mirar,privi
1199,hören::V,oír,auzi
1200,zuhören::V,escuchar,asculta
1201,probieren::V,probar,gusta
1202,probieren::V,degustar,gusta
1203,riechen::V,oler,mirosi
1204,fühlen::V,sentir,simți
1205,fühlen::V,sentir,resimți
1206,scheinen::V,parecer,părea
1207,zu sehen sein::V,poder verse,se vedea
1208,vernehmen::V,oír,auzi
1209,vernehmen::V,percibir,auzi
1210,frieren::V,tener frío,fi frig
1211,tun::V,hacer,face
1212,können::V,poder,ști
1213,können::V,poder,putea
1214,wollen::V,querer,dori
1215,anfangen::V,iniciar,începe
1216,beenden::V,acabar,sfârși
1217,beenden::V,acabar,termina
1218,beenden::V,terminar,sfârși
1219,beenden::V,terminar,termina
1220,aufhören::V,cesar,înceta
1221,gelingen::V,salir bien,reuși
1222,gelingen::V,salir bien,izbuti
1223,geraten::V,salir,reuși
1224,geraten::V,dar resultado,reuși
1225,öffnen::V,abrir,deschide
1226,schließen::V,cerrar,închide
1227,stellen::V,poner,pune
1228,stellen::V,poner,așeza
1229,stellen::V,colocar,pune
1230,stellen::V,colocar,așeza
1231,setzen::V,poner,pune
1232,setzen::V,poner,așeza
1233,setzen::V,colocar,pune
1234,setzen::V,colocar,așeza
1235,legen::V,poner,pune
1236,berühren::V,tocar,atinge
1237,verbinden::V,unir,lega
1238,verbinden::V,juntar,lega
1239,bedecken::V,tapar,acoperi
1240,bedecken::V,cubrir,acoperi
1241,aufhängen::V,colgar,atârna
1242,aufhängen::V,colgar,spânzura
1243,anzünden::V,encender,aprinde
1244,aufheben::V,recoger,ridica
1245,aufheben::V,recoger,lua de jos
1246,zurücklassen::V,dejar,lăsa
1247,zurücklassen::V,dejar,lăsa în urmă
1248,verlieren::V,perder,pierde
1249,fallen lassen::V,dejar caer,scăpa
1250,fallen lassen::V,dejar caer,arunca
1251,machen::V,hacer,face
1252,herstellen::V,fabricar,fabrica
1253,herstellen::V,fabricar,confecționa
1254,bauen::V,construir,clădi
1255,bauen::V,construir,construi
1256,reparieren::V,reparar,repara
1257,verbessern::V,mejorar,ameliora
1258,verbessern::V,mejorar,îmbunătăți
1259,ändern::V,mudar,schimba
1260,ändern::V,mudar,modifica
1261,ändern::V,modificar,schimba
1262,ändern::V,modificar,modifica
1263,graben::V,cavar,săpa
1264,beugen::V,doblar,curba
1265,beugen::V,inclinar,curba
1266,biegen::V,doblar,îndoi
1267,biegen::V,doblar,încovoia
1268,drehen::V,volver,învârti
1269,drehen::V,hacer girar,învârti
1270,wenden::V,volver,întoarce
1271,umdrehen::V,revolver,învârti
1272,umdrehen::V,revolver,întoarce
1273,heben::V,levantar,ridica
1274,hochheben::V,alzar,ridica
1275,ergreifen::V,coger,lua
1276,ergreifen::V,coger,apuca
1277,halten::V,tener,ține
1278,drücken::V,apretar,apăsa
1279,drücken::V,apretar,strânge
1280,schieben::V,empujar,împinge
1281,kratzen::V,rascar,zgâria
1282,lecken::V,lamer,linge
1283,beißen::V,morder,mușca
1284,abreißen::V,arrancar,rupe
1285,abreißen::V,arrancar,smulge
1286,abschneiden::V,cortar,scurta
1287,binden::V,atar,lega
1288,stecken::V,meter,pune
1289,brechen::V,romper,rupe
1290,brechen::V,romper,frânge
1291,brechen::V,quebrar,rupe
1292,brechen::V,quebrar,frânge
1293,klopfen::V,golpear,ciocăni
1294,hauen::V,pegar,lovi
1295,kleben::V,pegar,lipi
1296,kleben::V,encolar,lipi
1297,reiben::V,frotar,freca
1298,reiben::V,frotar,fricționa
1299,streichen::V,untar,unge
1300,streichen::V,recubrir,unge
1301,schleifen::V,afilar,ascuți
1302,schneiden::V,cortar,tăia
1303,rütteln::V,agitar,zgâlțâi
1304,schütteln::V,agitar,scutura
1305,schütteln::V,sacudir,scutura
1306,schwenken::V,menear,agita
1307,schütten::V,verter,vărsa
1308,füllen::V,llenar,umple
1309,einwickeln::V,envolver,înveli
1310,einwickeln::V,envolver,înfășura
1311,tragen::V,llevar,căra
1312,schleppen::V,arrastrar,târî
1313,ziehen::V,tirar,trage
1314,aufbewahren::V,conservar,păstra
1315,aufbewahren::V,conservar,conserva
1316,werfen::V,echar,arunca
1317,werfen::V,lanzar,arunca
1318,fangen::V,coger,prinde
1319,packen::V,agarrar,apuca
1320,verstecken::V,esconder,ascunde
1321,teilen::V,partir,împărți
1322,teilen::V,dividir,împărți
1323,schicken::V,enviar,trimite
1324,bringen::V,traer,aduce
1325,hinzufügen::V,añadir,adăuga
1326,bekommen::V,obtener,obține
1327,bekommen::V,obtener,dobândi
1328,bekommen::V,conseguir,obține
1329,bekommen::V,conseguir,dobândi
1330,erhalten::V,recibir,primi
1331,erhalten::V,recibir,căpăta
1332,nehmen::V,tomar,lua
1333,wählen::V,elegir,opta
1334,wählen::V,elegir,alege
1335,auswählen::V,escoger,selecta
1336,auswählen::V,seleccionar,selecta
1337,bewahren::V,guardar,păstra
1338,bewahren::V,preservar,păstra
1339,behindern::V,estorbar,stingheri
1340,behindern::V,obstaculizar,stingheri
1341,verderben::V,estropear,strica
1342,beschädigen::V,deteriorar,strica
1343,zerbrechen::V,romper,rupe
1344,zerbrechen::V,romper,frânge
1345,zerbrechen::V,quebrar,rupe
1346,zerbrechen::V,quebrar,frânge
1347,zerreißen::V,desgarrar,rupe
1348,zerreißen::V,desgarrar,sfâșia
1349,zerreißen::V,despedazar,rupe
1350,zerreißen::V,despedazar,sfâșia
1351,zerstören::V,destruir,distruge
1352,zerstören::V,destrozar,distruge
1353,verbrennen::V,quemar,arde
1354,verbrennen::V,quemar,incendia
1355,geben::V,dar,da
1356,reichen::V,pasar,întinde
1357,schenken::V,regalar,dărui
1358,versprechen::V,prometer,făgădui
1359,wünschen::V,desear,ura
1360,loben::V,alabar,lăuda
1361,küssen::V,besar,săruta
1362,wiegen::V,mecer,legăna
1363,zudecken::V,tapar,acoperi
1364,zudecken::V,cubrir,acoperi
1365,wecken::V,despertar,trezi
1366,wecken::V,despertar,deștepta
1367,zeigen::V,mostrar,arăta
1368,führen::V,guiar,călăuzi
1369,führen::V,conducir,călăuzi
1370,lehren::V,enseñar,preda
1371,lehren::V,enseñar,învăța
1372,lehren::V,instruir,preda
1373,lehren::V,instruir,învăța
1374,unterrichten::V,enseñar,învăța
1375,unterrichten::V,enseñar,instrui
1376,aufziehen::V,criar,crește
1377,leiten::V,guiar,duce
1378,leiten::V,guiar,conduce
1379,leiten::V,dirigir,duce
1380,leiten::V,dirigir,conduce
1381,antreiben::V,impeler,împinge
1382,antreiben::V,impeler,încuraja
1383,antreiben::V,impulsar,împinge
1384,antreiben::V,impulsar,încuraja
1385,lassen::V,hacer,pune pe să
1386,einladen::V,invitar,invita
1387,vereinigen::V,unir,uni
1388,vereinigen::V,unir,întruni
1389,besuchen::V,visitar,vizita
1390,besuchen::V,visitar,face o vizită
1391,besuchen::V,ir a ver,vizita
1392,besuchen::V,ir a ver,face o vizită
1393,treffen::V,encontrar,întâlni
1394,sich versammeln::V,reunirse,se aduna
1395,sich versammeln::V,congregarse,se aduna
1396,spielen::V,jugar,se juca
1397,singen::V,cantar,cânta
1398,tanzen::V,bailar,dansa
1399,sich trennen::V,separarse,se separa
1400,sich trennen::V,separarse,se despărți
1401,verlassen::V,dejar,părăsi
1402,verlassen::V,dejar,abandona
1403,verlassen::V,abandonar,părăsi
1404,verlassen::V,abandonar,abandona
1405,retten::V,salvar,salva
1406,bewachen::V,vigilar,păzi
1407,schützen::V,proteger,ocroti
1408,schützen::V,proteger,proteja
1409,verteidigen::V,defender,apăra
1410,sich schlagen::V,batirse,se bate
1411,schießen::V,tirar,trage
1412,schießen::V,disparar,trage
1413,siegen::V,vencer,birui
1414,siegen::V,vencer,învinge
1415,ärgern::V,enojar,supăra
1416,ärgern::V,enfadar,supăra
1417,schlagen::V,pegar,lovi
1418,schlagen::V,golpear,lovi
1419,treten::V,dar una patada a,călca
1420,stechen::V,pinchar,înțepa
1421,stechen::V,pinchar,împunge
1422,stoßen::V,empujar,împinge
1423,stehlen::V,robar,fura
1424,stehlen::V,hurtar,fura
1425,stören::V,molestar,deranja
1426,belästigen::V,molestar,importuna
1427,belästigen::V,importunar,importuna
1428,verbergen::V,ocultar,ascunde
1429,verbergen::V,esconder,ascunde
1430,täuschen::V,engañar,amăgi
1431,betrügen::V,engañar,înșela
1432,töten::V,matar,omorî
1433,wohnen::V,vivir,sta
1434,wohnen::V,vivir,locui
1435,wohnen::V,habitar,sta
1436,wohnen::V,habitar,locui
1437,arbeiten::V,trabajar,lucra
1438,sammeln::V,recoger,aduna
1439,sammeln::V,recoger,colecționa
1440,sammeln::V,coleccionar,aduna
1441,sammeln::V,coleccionar,colecționa
1442,pflücken::V,coger,culege
1443,jagen::V,cazar,vâna
1444,fischen::V,pescar,pescui
1445,fassen::V,atrapar,prinde
1446,fassen::V,capturar,prinde
1447,hüten::V,guardar,paște
1448,treiben::V,aballar,mână
1449,anbinden::V,atar,lega
1450,füttern::V,echar de comer,da de mâncare
1451,melken::V,ordeñar,mulge
1452,hacken::V,picar,toca
1453,hacken::V,picar,sparge
1454,hacken::V,cortar,toca
1455,hacken::V,cortar,sparge
1456,gießen::V,regar,uda
1457,reifen::V,madurar,pârgui
1458,zubereiten::V,preparar,găti
1459,kochen::V,cocer,găti
1460,kochen::V,guisar,găti
1461,backen::V,hornear,coace
1462,backen::V,cocer al horno,coace
1463,braten::V,asar,coace
1464,braten::V,freír,coace
1465,umrühren::V,remover,mesteca
1466,stricken::V,hacer punto,împleti
1467,stricken::V,hacer calceta,împleti
1468,nähen::V,coser,coase
1469,färben::V,teñir,vopsi
1470,färben::V,teñir,colora
1471,färben::V,colorear,vopsi
1472,färben::V,colorear,colora
1473,reinigen::V,limpiar,curăți
1474,waschen::V,lavar,spăla
1475,abwischen::V,fregar,șterge
1476,abwischen::V,limpiar,șterge
1477,spülen::V,aclarar,clăti
1478,spülen::V,enjuagar,clăti
1479,fegen::V,barrer,mătura
1480,fegen::V,pasar la escoba,mătura
1481,kehren::V,barrer,mătura
1482,baden::V,bañarse,se scălda
1483,sich waschen::V,lavarse,se spăla
1484,ausziehen::V,quitar,și scoate
1485,ausziehen::V,quitarse,și scoate
1486,anziehen::V,ponerse,îmbrăca
1487,sich anziehen::V,vestirse,se îmbrăca
1488,kämmen::V,peinar,pieptăna
1489,schmücken::V,adornar,împodobi
1490,sagen::V,decir,zice
1491,sagen::V,decir,spune
1492,sprechen::V,hablar,vorbi
1493,reden::V,hablar,vorbi
1494,reden::V,hablar,discuta
1495,reden::V,conversar,vorbi
1496,reden::V,conversar,discuta
1497,sich unterhalten::V,charlar,conversa
1498,sich unterhalten::V,charlar,sta de vorbă
1499,sich unterhalten::V,conversar,conversa
1500,sich unterhalten::V,conversar,sta de vorbă
1501,fragen::V,preguntar,întreba
1502,bitten::V,rogar,ruga
1503,erzählen::V,contar,spune
1504,erzählen::V,contar,povesti
1505,mitteilen::V,comunicar,comunica
1506,mitteilen::V,comunicar,înștiința
1507,mitteilen::V,participar,comunica
1508,mitteilen::V,participar,înștiința
1509,nennen::V,llamar,numi
1510,nennen::V,llamar,chema
1511,nennen::V,nombrar,numi
1512,nennen::V,nombrar,chema
1513,rufen::V,llamar,chema
1514,prahlen::V,jactarse,se făli
1515,übersetzen::V,traducir,traduce
1516,denken::V,pensar,gândi
1517,glauben::V,creer,crede
1518,bemerken::V,notar,observa
1519,erkennen::V,reconocer,cunoaște
1520,erkennen::V,reconocer,recunoaște
1521,begreifen::V,concebir,pricepe
1522,begreifen::V,concebir,înțelege
1523,verstehen::V,entender,înțelege
1524,verstehen::V,comprender,înțelege
1525,lernen::V,aprender,învăța
1526,wissen::V,saber,ști
1527,sich erinnern an::V,recordar,a-și aminti de
1528,sich erinnern an::V,acordarse de,a-și aminti de
1529,vergessen::V,olvidar,uita
1530,messen::V,medir,măsura
1531,zählen::V,contar,număra
1532,rechnen::V,contar,calcula
1533,rechnen::V,calcular,calcula
1534,lesen::V,leer,citi
1535,malen::V,pintar,picta
1536,zeichnen::V,dibujar,desena
1537,schreiben::V,escribir,scrie
1538,besitzen::V,poseer,avea
1539,besitzen::V,poseer,poseda
1540,kaufen::V,comprar,cumpăra
1541,verkaufen::V,vender,vinde
1542,bezahlen::V,pagar,plăti
1543,bezahlen::V,pagar,achita
1544,zahlen::V,pagar,plăti
1545,beherrschen::V,dominar,stăpâni
1546,ertragen::V,soportar,răbda
1547,ertragen::V,soportar,suporta
