,Concept_ID,av,os
700,hübsch::A,гьайбатаб,аив
701,hübsch::A,гьайбатаб,рӕсугъд
702,böse::A,ракӏквешаб,фыдзӕрдӕ
703,dumm::A,гьагаб,ӕдылы
704,dumm::A,гӏантаб,ӕдылы
705,faul::A,кӏохӏалаб,зивӕг
706,faul::A,кӏохӏалаб,зивӕггӕнаг
707,faul::A,кӏухӏа́лаб,зивӕг
708,faul::A,кӏухӏа́лаб,зивӕггӕнаг
709,fleißig::A,хӏаракатаб,æнæзивæг
710,fleißig::A,хӏаракатаб,æнувыд
711,geizig::A,къарумаб,чъынды
712,geizig::A,къарумаб,æлгъин
713,geizig::A,къарумаб,мæрддзæст
714,klug::A,лумияб,зондджын
715,geschickt::A,махщел бугев,хӕрзарӕхст
716,lieb::A,гӏазизаб,уарзон
717,lustig::A,кепаб,хъӕлдзӕг
718,sanft::A,хӏалимаб,мынчын
719,sanft::A,хӏере́наб,мынчын
720,hungrig::A,бакъараб,ӕххормаг
721,krank::A,щокъаб,нӕфӕразгӕ
722,krank::A,унтараб,нӕфӕразгӕ
723,nackt::A,гӏицӏаб,бӕгънӕг
724,nackt::A,чӏанкӏараб,бӕгънӕг
725,traurig::A,пашманаб,ӕрхӕндӕг
726,lebendig::A,чӏагояб,цардӕгас
727,gut::A,лъикӏаб,хорз
728,schlecht::A,къадараб,цауд
729,richtig::A,битӏараб,раст
730,schlimm::A,нажасаб,ӕвзӕр
731,schlimm::A,къабихӏаб,ӕвзӕр
732,wahr::A,хӏакъаб,ӕцӕг
733,wahr::A,битӏараб,ӕцӕг
734,alt::A,басрияб,зӕронд
735,neu::A,цӏияб,ног
736,ehemalig::A,цебе́госеб,раздӕры
737,alt[Lebewesen]::A,хераб,ацӕргӕ
738,jung::A,тӏинчӏаб,ӕрыгон
739,jung::A,гӏолохъанаб,ӕрыгон
740,arm::A,пакъираб,мӕгуыр
741,reich::A,бечедаб,хъӕздыг
742,bekannt::A,лъалеб,зонгӕ
743,berühmt::A,машгьураб,номдзыд
744,fremd::A,чияр,æцæгæлон
745,verschieden::A,батӏи-батӏияб,æндæр æмæ æндæр
746,verschieden::A,батӏи-батӏияб,алы
747,verschieden::A,батӏи-батӏияб,алыхуызон
748,nah::A,гӏагарда бугеб,хӕстӕг
749,fern::A,рикӏкӏадаб,дард
750,fern::A,рикӏкӏадаб,дӕрддаг
751,linker::A,квегӏаб,галиу
752,rechter::A,кваранаб,рахиз
753,anderer::A,батӏияб,иннӕ
754,anderer::A,батӏияб,ӕндӕр
755,erster::A,тӏоцебесеб,фыццаг
756,erster::A,тӏоцебесеб,фыццӕгӕм
757,zweiter::A,кӏиабилеб,дыккаг
758,zweiter::A,кӏиабилеб,дыккæгæм
759,dritter::A,лъабабилеб,æртыккаг
760,dritter::A,лъабабилеб,æртыккæгæм
761,letzter::A,ахирисеб,фӕстаг
762,allein::ADV,ялгъузго,иунæг
763,auf einmal::ADV,цихӏинтӏаго,уайтагъд
764,auf einmal::ADV,цихӏинтӏаго,æвиппайды
765,auf einmal::ADV,цихӏинтӏаго,æваст
766,zusammen::ADV,цойида,иумӕ
767,plötzlich::ADV,цойидасанго,æвиппайды
768,plötzlich::ADV,цойидасанго,æваст
769,sofort::ADV,гьебсагӏат,уыцы сахат
770,sofort::ADV,гьебсагӏат,уайтагъд
771,jetzt::ADV,гьанже,ныр
772,heute::ADV,жакъа,абон
773,morgen::ADV,метер,райсом
774,bald::ADV,гьабсагӏаталъ,тагъд
775,bald::ADV,гьабсагӏаталъ,рæхджы
776,dann::ADV,цинги,стæй
777,gestern::ADV,сон,знон
778,einst::ADV,цин,кӕддӕр
779,damals::ADV,гьебмехалъ,уæд
780,damals::ADV,гьебмехалда,уæд
781,danach::ADV,цинги,стæй
782,danach::ADV,цинги,уый фæстæ
783,danach::ADV,хадуса,стæй
784,danach::ADV,хадуса,уый фæстæ
785,vorher::ADV,цебе,раздæр
786,zuerst::ADV,тӏоцебе,фыццаг
787,einmal::ADV,цинцӏул,иу хатт
788,einmal::ADV,цихӏин,иу хатт
789,einmal::ADV,цоцӏул,иу хатт
790,manchmal::ADV,олоцӏул,хатт
791,oft::ADV,гӏемерго,арæх
792,immer::ADV,кидаго,ӕдзух
793,niemals::ADV,киданиги,никуы
794,niemals::ADV,киданиги,никæд
795,hier::ADV,аниб,ам
796,hierhin::ADV,анибехун,ардӕм
797,von hier::ADV,гьаниса,ардыгæй
798,dort::ADV,гьениб,уым
799,dorthin::ADV,гьадаба,уырдӕм
800,geradeaus::ADV,битӏутӏа,æргом
801,vorwärts::ADV,цебехун,размӕ
802,rückwärts::ADV,нахъ-нахъ,фӕстӕмӕ
803,zurück::ADV,нахъе,фӕстӕмӕ
804,unten::ADV,ахакь,дæлæ
805,unten::ADV,ахакь,дæлейы
806,unten::ADV,ахакь,бынæй
807,unten::ADV,гъоркь,дæлæ
808,unten::ADV,гъоркь,дæлейы
809,unten::ADV,гъоркь,бынæй
810,hinab::ADV,эхебе,дӕлӕмӕ
811,hinab::ADV,эхебе,уырдыгмӕ
812,oben::ADV,тӏад,уӕле
813,oben::ADV,тӏадехун,уӕле
814,hinauf::ADV,эхеде,уӕлӕмӕ
815,überall::ADV,кибго,алыран
816,überall::ADV,кибго,алкæм
817,überall::ADV,кибго,кæмдæриддæр
818,ein wenig::ADV,дагьабго,чысыл
819,kaum::ADV,хӏалалъ,цъус
820,sehr::ADV,кутакалда,тынг
821,sehr::ADV,кутакалда,иттӕг
822,so::ADV,гьедин,афтӕ
823,noch::ADV,жеги,ма
824,nur::ADV,гӏӣцӏго,канд
825,nur::ADV,гӏӣцӏго,ӕрмӕст
826,wieder::ADV,на́хъеги,ногӕй
827,vergebens::ADV,чӏалгӏаде,дзæгъæлы
828,vergebens::ADV,чӏалгӏаде,уæгъды
829,vergebens::ADV,чӏалгӏаде,æнæхъуаджы
830,vor::PRP,цебе,разы
831,hinter::PRP,хадуса,фӕстӕ
832,unter::PRP,ахакь,бын
833,unter::PRP,гъоркь,бын
834,neben::PRP,аскӏо,цур
835,zwischen::PRP,гьоркьоб,астӕу
836,wegen::PRP,гьелда,тыххай
837,dies::PRN,гьаб,ай
838,dies::PRN,гьеб,ай
839,das::PRN,доб,уый
840,ich::PRN,дун,æз
841,du::PRN,дуца,ды
842,er::PRN,доб,уый
843,wir::PRN,ниж,мах
844,ihr::PRN,нуж,сымах
845,sie::PRN,дол,уыдон
846,sie::PRN,эл,уыдон
847,was::FPRN,щиб,цы
848,wer::FPRN,щиб,чи
849,wo::FADV,киб,кӕм
850,wo::FADV,кибехун,кӕм
851,wohin::FADV,кибехун,кӕдӕм
852,wie::FADV,кин,куыд
853,warum::FADV,щай,цӕмӕн
854,wieviel::FNUM,кигӏан,цал
855,eins::NUM,цо,иу
856,zwei::NUM,кӏиго,дыууӕ
857,drei::NUM,лъабго,ӕртӕ
858,vier::NUM,ункъо,цыппар
859,fünf::NUM,щуго,фондз
860,sechs::NUM,анлъго,ӕхсӕз
861,sieben::NUM,анкьго,авд
862,acht::NUM,микьго,аст
863,neun::NUM,ичӏго,фараст
864,zehn::NUM,анцӏго,дӕс
865,elf::NUM,анцӏила цо,иуæндæс
866,zwölf::NUM,кӏиго-анцӏила,дыууадæс
867,zwanzig::NUM,къого,дыууын
868,dreißig::NUM,лъеберго,æртын
869,dreißig::NUM,лъеберго,дæсæмæссæдз
870,vierzig::NUM,кӏикъого,цыппор
871,vierzig::NUM,кӏикъого,цыппур
872,vierzig::NUM,кӏикъого,дыууиссæдзы
873,fünfzig::NUM,кӏикъо́ялда анцӏго,фӕндзай
874,sechzig::NUM,лъабкъого,æхсай
875,sechzig::NUM,лъабкъого,æртиссæдзы
876,siebzig::NUM,лъабкъо́ялда анцӏго,æвдай
877,siebzig::NUM,лъабкъо́ялда анцӏго,дæс æмæ æртиссæдзы
878,achtzig::NUM,ункъого,цыппарыссæдзы
879,achtzig::NUM,ункъого,æстай
880,neunzig::NUM,ункъоялда а́нцӏила,нæуæдз
881,neunzig::NUM,ункъоялда а́нцӏила,дæс æмæ цыппарыссæдзы
882,hundert::NUM,нусго,сӕдӕ
883,tausend::NUM,азарго,мин
884,und::CNJ,ва,ӕмӕ
885,und::CNJ,-ги,ӕмӕ
886,oder::CNJ,ялъуни,кӕнӕ
887,stehen::V,бахъунчӏезе,лӕууын
888,sitzen::V,гӏодов чӏезе,бадын
889,liegen::V,бегизе,хуыссын
890,hängen::V,базе,ауыгъд уын
891,werden::V,бахъине,суӕвын
892,passieren::V,лъугьине,æрцæуын
893,passieren::V,лъугьа-бахъине,æрцæуын
894,beginnen::V,байбихьизе,райдайын
895,enden::V,лъугӏизе,фæуын
896,wechseln::V,хиса-басизе,ивын
897,wechseln::V,хисизе,ивын
898,aufgehen[Sonne]::V,баккизе,скæсын
899,untergehen[Sonne]::V,щинкӏизе, аныгуылын
900,scheinen[Sonne]::V,къалъ-къалъизе,рухс кӕнын
901,donnern::V,гъугъазе,нæрын
902,wehen::V,пуйзе,дымын
903,strömen::V,чвахизе,кӕлын
904,fließen::V,чвахизе,цæуын
905,fließen::V,чвахизе,уайын
906,fließen::V,чвахизе,кæлын
907,sich drehen::V,сверизе,зилын
908,schwanken::V,хьвагӏезе,æнкъуысын
909,schwanken::V,багъа-бачаризе,æнкъуысын
910,schwingen::V,щвартӏезе,æнкъуысын
911,schwingen::V,щвартӏезе,змæлын
912,fallen::V,бортизе,хауын
913,brennen::V,рекӏине,судзын
914,rauchen::V,кӏкӏуй буризе,фæздæг кæнын
915,regnen::V,базе,уарын
916,gefrieren::V,гӏу́низе,сӕлын
917,tauen::V,биаризе,стайын
918,schmelzen::V,биине,тайын
919,trocknen::V,бакъвазе,хус кæнын
920,sieden::V,гьалдезе,фыцын
921,faulen::V,махӏцине,ӕмбийын
922,verfaulen::V,туризе,бамбийын
923,reißen::V,бихъизе,скъуийын
924,versinken::V,гъанкъизе,дӕлдон_кӕнын
925,vergehen::V,базе,аивгъуийын
926,vergehen::V,бахъизе,аивгъуийын
927,vergehen::V,ине,аивгъуийын
928,erscheinen::V,баккизе,разынын
929,verschwinden::V,къине,фæтары уын
930,verschwinden::V,къине,фæдæлдзæх уын
931,verschwinden::V,къине,фесæфын
932,verschwinden::V,къине,æрбайсæфын
933,verschwinden::V,билизе,фæтары уын
934,verschwinden::V,билизе,фæдæлдзæх уын
935,verschwinden::V,билизе,фесæфын
936,verschwinden::V,билизе,æрбайсæфын
937,sinken::V,гӏодо́бе ккезе,дæлæмæ æрхауын
938,abnehmen::V,тӏаса камизе,фæкъаддæр уын
939,abnehmen::V,тӏаса камизе,фæцух уын
940,zunehmen::V,гӏемерлъизе,фæфылдæр уын
941,zunehmen::V,гӏемерлъизе,сбирæ уын
942,zunehmen::V,гӏемерлъизе,сахадын
943,steigen::V,бахине,сыстын
944,wachsen::V,кӏодолъизе,рӕзын
945,glänzen::V,цӏвакизе,ӕрттивын
946,funkeln::V,паркъезе,тыбар-тыбур_кӕнын
947,lärmen::V,хъудизе,хъæлæба кæнын
948,lärmen::V,чӏиргъдизе,хъæлæба кæнын
949,läuten::V,кьабизе,цæгъдын
950,klingeln::V,кьабизе,цæгъдын
951,klirren::V,зваргъизе,дзыгъал-мыгъул кæнын
952,klirren::V,зваргъизе,дзæгъ-дзæгъ кæнын
953,brausen::V,гьалаглъизе,абухын
954,rauschen::V,шуршудизе,
955,klingen::V,бахъине,зæлын
956,klingen::V,бахъине,азæлын
957,klingen::V,бахъине,хъуысын
958,bellen::V,гъанчдезе,рæйын
959,heulen::V,рурудизе,ниуын
960,blasen::V,гьохьизе,фу кӕнын
961,pfeifen::V,гьещтӏезе,æхситт кæнын
962,pfeifen::V,гьещтӏезе,къуыззитт кæнын
963,schreien::V,ахӏизе,хъӕр кӕнын
964,schreien::V,ахӏдезе,хъӕр кӕнын
965,stöhnen::V,зигардизе,хъæрзын
966,stöhnen::V,зигардизе,дзыназын
967,zittern::V,дарран,ризын
968,zittern::V,гьаргьадизе,ризын
969,leben::V,бетӏербахъизе,цӕрын
970,geboren werden::V,лъугьине,райгуырын
971,atmen::V,хӏухьел биччазе,улӕфын
972,trinken::V,гьекъезе,нуазын
973,essen::V,квине,хӕрын
974,essen::V,кваназе,хӕрын
975,schlucken::V,кӏкӏвине,ныхъуырын
976,schlucken::V,къулчӏизе,ныхъуырын
977,müde werden::V,сваказе,бафæллайын
978,müde werden::V,сваказе,бафæлмæцын
979,müde werden::V,сваказе,сфæлмæцын
980,einschlafen::V,кьижизе,бафынæй уын
981,einschlafen::V,гъапуллъизе,бафынæй уын
982,schlafen::V,кьижизе,хуыссын
983,schlafen::V,кьижизе,фынӕй кӕнын
984,aufwachen::V,бигьине,райхъал уын
985,aufstehen::V,бахъине,стын
986,aufstehen::V,тӏадебахъине,стын
987,sich erholen::V,хьи бахъизе,фæллад уадзын
988,sich erholen::V,хьи бахъизе,улæфын
989,sich erholen::V,хӏалхьи гьабизе,фæллад уадзын
990,sich erholen::V,хӏалхьи гьабизе,улæфын
991,krank werden::V,унтизе,фӕрынчын уын
992,krank sein::V,унтизе,сӕйын
993,schmerzen::V,унтизе,риссын
994,husten::V,хъегӏизе,хуыфын
995,genesen::V,лъилъизе,сдзæбæх уын
996,genesen::V,лъилъизе,рандидзын
997,genesen::V,лъилъизе,сæндидзын
998,sterben::V,хвезе,мӕлын
999,umkommen::V,гьалаглъизе,фесæфын
1000,umkommen::V,гьалаглъизе,байсæфын
1001,umkommen::V,гьалаглъизе,бабын уын
1002,umkommen::V,гьалаглъизе,мард фæуын
1003,sich bewegen::V,багъаризе,тæлфын
1004,sich bewegen::V,багъаризе,цæуын
1005,sich bewegen::V,багъаргъизе,тæлфын
1006,sich bewegen::V,багъаргъизе,цæуын
1007,sich rühren::V,багъаризе,змӕлын
1008,sich erheben::V,тӏадебахъине,стын
1009,sich erheben::V,бахъине,стын
1010,sich setzen::V,гӏодов чӏезе,сбадын
1011,hinfallen::V,щапизе,ӕрхауын
1012,laufen::V,хьвадизе,цӕуын
1013,laufen::V,хьвадизе,рацу-бацу_кӕнын
1014,schreiten::V,чӏезе,къахдзæф кæнын
1015,schreiten::V,чӏезе,санчъех кæнын
1016,schreiten::V,чӏезе,цæуын
1017,spazierengehen::V,тира-сверизе,озер кæнын
1018,spazierengehen::V,тира-сверизе,тезгъо кæнын
1019,eilen::V,ракӏхӏалакине,тагъд кæнын
1020,eilen::V,ракӏхӏалакине,тындзын
1021,eilen::V,дуризе,тагъд кæнын
1022,eilen::V,дуризе,тындзын
1023,sich beeilen::V,дуризе,тагъд кæнын
1024,sich beeilen::V,дуризе,тындзын
1025,sich beeilen::V,гӏедегӏизе,тагъд кæнын
1026,sich beeilen::V,гӏедегӏизе,тындзын
1027,sausen::V,тӏуризе,уайын
1028,sausen::V,тӏуризе,тæхын
1029,rennen::V,бекеризе,згъорын
1030,springen::V,кӏанцӏизе,гæпп кæнын
1031,springen::V,кӏанцӏизе,сæррæтт кæнын
1032,springen::V,кӏанцӏизе,лиуырын
1033,klettern::V,хархадизе,хилын
1034,schaukeln::V,гьерщезе,хецъро кæнын
1035,schaukeln::V,гьерщезе,херыйыл бадын
1036,kriechen::V,хъурщизе,бырын
1037,schwimmen::V,лъедезе,ленк кӕнын
1038,tauchen::V,букъардизе,ныгъуылын
1039,rudern::V,хазе,бæлæгъ тæрын
1040,rudern::V,хазе,чема тæрын
1041,fahren::V,ине,цӕуын
1042,fliegen::V,боржине,тӕхын
1043,gehen::V,ине,цӕуын
1044,weggehen::V,ине,ацӕуын
1045,abfahren::V,къокъине,араст уын
1046,anhalten::V,чӏезе,æрлæууын
1047,anhalten::V,тархъизе,æрлæууын
1048,anhalten::V,лъалхъизе,æрлæууын
1049,hineingehen::V,тӏаделъугьине,мидæмæ цæуын
1050,eintreten::V,лъугьине,бацӕуын
1051,kommen::V,бачӏине,æрцæуын
1052,ankommen::V,щвезе,æрцæуын
1053,ankommen::V,тӏадебачӏине,æрцæуын
1054,zurückkommen::V,тадбуссине,раздæхын
1055,zurückkommen::V,тадбуссине,фæстæмæ_раздæхын
1056,zurückkommen::V,тадбуссине,æрбаздæхын
1057,zurückkommen::V,тадбуссине,аздæхын
1058,zurückkommen::V,тӏадбуссине,раздæхын
1059,zurückkommen::V,тӏадбуссине,фæстæмæ_раздæхын
1060,zurückkommen::V,тӏадбуссине,æрбаздæхын
1061,zurückkommen::V,тӏадбуссине,аздæхын
1062,bleiben::V,чӏезе,лӕууын
1063,bleiben::V,хутӏизе,лӕууын
1064,warten::V,чӏезе,ӕнхъӕлмӕ кӕсын
1065,erwarten::V,балагьизе,ӕнхъӕлмӕ кӕсын
1066,suchen::V,балагьизе,агурын
1067,finden::V,батизе,ссарын
1068,versuchen::V,хӏалбихьизе,фӕлварын
1069,vorbereiten::V,хӏадурлъизабизе,бацаттæ кæнын
1070,vorbereiten::V,хӏадурлъизабизе,æрæввонг кæнын
1071,lieben::V,балай бегьизе,уарзын
1072,mögen::V,бокьизе,зæрдæмæ цæуын
1073,lachen::V,белъизе,худын
1074,weinen::V,гӏодизе,кӕуын
1075,schimpfen::V,гъанчдезе,æлгъитын
1076,sich ärgern::V,вагъизе,мæсты кæнын
1077,sich ärgern::V,ццида́хине,мæсты кæнын
1078,sich fürchten::V,хӏинкъизе,тæрсын
1079,fürchten::V,беркъазе,тæрсын
1080,fürchten::V,хӏинкъа-къазе,тæрсын
1081,fliehen::V,лъутизе,лидзын
1082,flüchten::V,лъутизе,алидзын
1083,sehen::V,бихьизе,уынын
1084,anschauen::V,бертӏамизе,акӕсын
1085,anschauen::V,балагьизе,акӕсын
1086,ansehen::V,бала-гъалагьизе,кӕсын
1087,hören::V,рагӏизе,хъусын
1088,zuhören::V,гӏенеккизе,хъусын
1089,probieren::V,кӏалдиб хъва́зе,уынын
1090,probieren::V,кӏалдиб хъва́зе,аходын
1091,probieren::V,чӏамизе,уынын
1092,probieren::V,чӏамизе,аходын
1093,riechen::V,су́нтӏизе,смудын
1094,fühlen::V,чӏвазе,ӕнкъарын
1095,zu sehen sein::V,бихьизе,зынын
1096,vernehmen::V,рагӏизе,фехъусын
1097,frieren::V,цӏорозе,сийын
1098,tun::V,гьабизе,кӕнын
1099,können::V,кӏвезе,фӕразын
1100,können::V,лъазе,фӕразын
1101,wollen::V,бокьизе,фӕндын
1102,anfangen::V,байбихьизе,райдайын
1103,beenden::V,тӏубазабизе,фӕуын
1104,beenden::V,лъугӏизабизе,фӕуын
1105,aufhören::V,бахъизе,банцайын
1106,aufhören::V,бахъизе,фенцайын
1107,gelingen::V,бахъизе,бантысын
1108,geraten::V,бахъизе,разынын
1109,öffnen::V,рагьизе,гом кӕнын
1110,schließen::V,къазе,ӕхгӕнын
1111,stellen::V,чӏвазе,ӕвӕрын
1112,setzen::V,рекӏинабизе,сбадын кӕнын
1113,setzen::V,гӏодор чӏезаризе,сбадын кӕнын
1114,legen::V,лъезе,ӕрӕвӕрын
1115,berühren::V,хъвазе,агайын
1116,verbinden::V,хьухьине,бӕттын
1117,verbinden::V,бухьине,бӕттын
1118,bedecken::V,кквезе,ӕмбӕрзын
1119,aufhängen::V,базе,ауындзын
1120,anzünden::V,бакизе,ссудзын
1121,anzünden::V,рекӏинабизе,ссудзын
1122,zurücklassen::V,тезе,ныууадзын
1123,verlieren::V,билизабизе,фесафын
1124,fallen lassen::V,бортизабизе,ӕрӕппарын
1125,fallen lassen::V,бортизабизе,къухтӕй феуӕгъд кӕнын
1126,machen::V,гьабизе,саразын
1127,herstellen::V,гьабизе,сцæттæ кæнын
1128,herstellen::V,гьабизе,саразын
1129,herstellen::V,хӏадурлъизабизе,сцæттæ кæнын
1130,herstellen::V,хӏадурлъизабизе,саразын
1131,bauen::V,базе,амайын
1132,bauen::V,гьабизе,амайын
1133,reparieren::V,къачӏазе,æмпъузын
1134,reparieren::V,къачӏазе,цалцæг кæнын
1135,verbessern::V,лъикӏлъизабизе,фæхуыздæр кæнын
1136,ändern::V,хисизабизе,аивын
1137,graben::V,бухъизе,къахын
1138,beugen::V,хьетӏизабизе,æркъæдз кæнын
1139,beugen::V,хьетӏизабизе,æртасын кæнын
1140,biegen::V,гьетӏизабизе,тасын кӕнын
1141,drehen::V,тиризабизе,здухын
1142,drehen::V,свердизабизе,здухын
1143,wenden::V,бегизе,афæлдахын
1144,wenden::V,бегизе,рафæлдахын
1145,umdrehen::V,бегизе,афæлдахын
1146,umdrehen::V,бега-битӏизе,афæлдахын
1147,heben::V,борхизе,сдарын
1148,heben::V,борхизе,схæцын
1149,hochheben::V,борхалъизабизе,уæлæмæ хæцын
1150,hochheben::V,борхизе,уæлæмæ хæцын
1151,ergreifen::V,кквезе,фӕлӕбурын
1152,halten::V,кквезе,дарын
1153,drücken::V,къазе,æлхъивын
1154,drücken::V,къазе,хæцын
1155,drücken::V,къанцӏу́зе,æлхъивын
1156,drücken::V,къанцӏу́зе,хæцын
1157,drücken::V,къвал ба́зе,æлхъивын
1158,drücken::V,къвал ба́зе,хæцын
1159,schieben::V,хъилдизе,схойын
1160,kratzen::V,хачазе,хафын
1161,lecken::V,чӏикӏизе,сдæрын
1162,beißen::V,хӏанчӏизе,хæцын
1163,beißen::V,хӏанчӏизабизе,хæцын
1164,abreißen::V,тӏезе,ратонын
1165,abreißen::V,тӏезабизе,ратонын
1166,abschneiden::V,къотӏизе,ралыг кӕнын
1167,binden::V,бухьине,бабӕттын
1168,stecken::V,къазабизе,ныссадзын
1169,brechen::V,бекизе,асæттын
1170,brechen::V,бекизе,басæттын
1171,brechen::V,бекизе,ныссæттын
1172,klopfen::V,дванкезе,хойын
1173,klopfen::V,дванкезе,гуыпп-гуыпп кæнын
1174,klopfen::V,дванкезе,къуырцц-къуырцц кæнын
1175,hauen::V,базе,цӕвын
1176,hauen::V,базе,нӕмын
1177,kleben::V,бацӏцӏине,ныхасын
1178,kleben::V,бацӏцӏине,æндадзын
1179,reiben::V,хачазе,сӕрфын
1180,reiben::V,хачазе,хафын
1181,streichen::V,бахине,байсæрдын
1182,streichen::V,бахине,сахорын
1183,streichen::V,жужазе,байсæрдын
1184,streichen::V,жужазе,сахорын
1185,schleifen::V,лъухьизе,ссын
1186,schleifen::V,лъухьизе,цыргъ кӕнын
1187,schneiden::V,къотӏизе,кӕрдын
1188,rütteln::V,багъа-бачаризабизе,æнкъусын
1189,schütteln::V,кӏобокӏизе,уигъын
1190,schwenken::V,гьесадизе,тилын
1191,schwenken::V,гьесадизе,уигъын
1192,schwenken::V,хьвагӏезабизе,тилын
1193,schwenken::V,хьвагӏезабизе,уигъын
1194,schütten::V,тӏезе,ныккӕнын
1195,füllen::V,цӏезабизе,байдзаг кæнын
1196,einwickeln::V,жемизе,батухын
1197,tragen::V,баччизе,хӕссын
1198,schleppen::V,бехъерхъизе,ласын
1199,ziehen::V,цӏазе,ласын
1200,aufbewahren::V,цӏунизе,æвæрын
1201,werfen::V,рехизе,зыввытт кӕнын
1202,fangen::V,кквезе,ӕрцахсын
1203,packen::V,кквезе,рацахсын
1204,verstecken::V,бахчизе,æмбæхсын
1205,verstecken::V,бахчизе,нымæхсын
1206,teilen::V,бикьизе,уарын
1207,schicken::V,битӏизе,ӕрвитын
1208,bringen::V,баччизе,æрхæссын
1209,bringen::V,баччизе,æрбахæссын
1210,hinzufügen::V,жубазе,ӕфтауын
1211,bekommen::V,щвезе,ссарын
1212,bekommen::V,щвезе,сфæрæз кæнын
1213,bekommen::V,щвезе,самал кæнын
1214,erhalten::V,щвезе,райсын
1215,erhalten::V,босизе,райсын
1216,nehmen::V,босизе,райсын
1217,wählen::V,бищизе,равзарын
1218,auswählen::V,тӏасабищизе,авзарын
1219,bewahren::V,цӏунизе,бавæрын
1220,bewahren::V,цӏунизе,нывæрын
1221,behindern::V,квекӏен гьабизе,цæлхдур æвæрын
1222,behindern::V,квекӏен гьабизе,ныхдур æвæрын
1223,behindern::V,квекӏен гьабизе,къуылымпы кæнын
1224,behindern::V,квекӏен гьабизе,хъыг дарын
1225,verderben::V,хвезабизе,фесафын
1226,beschädigen::V,галгъазабизе,халын
1227,zerbrechen::V,щущазабизе,асӕттын
1228,zerreißen::V,бихъизе,аскъуынын
1229,zerstören::V,биххизабизе,фехалын
1230,verbrennen::V,бухӏизе,басудзын
1231,geben::V,кьезе,дӕттын
1232,reichen::V,кьезе,адæттын
1233,schenken::V,кьезе,лæвар кæнын
1234,versprechen::V,назру гьабизе,дзырд раттын
1235,versprechen::V,назру гьабизе,зӕрдӕ бавӕрын
1236,wünschen::V,бокьизе,зæрдæ зæгъы
1237,loben::V,беццизе,раппӕлын
1238,loben::V,бецца-бекъизе,раппӕлын
1239,küssen::V,баизе,пъа кæнын
1240,küssen::V,баизе,ба кæнын
1241,wiegen::V,чӏучӏадизабизе,узын
1242,zudecken::V,тӏадбигъине,бамбӕрзын
1243,wecken::V,бигьинабизе,райхъал кӕнын
1244,zeigen::V,бихьизабизе,амонын
1245,führen::V,бачине,кӕнын
1246,führen::V,бачине,фæкæнын
1247,lehren::V,малъизе,ахуыр кæнын
1248,lehren::V,цӏализабизе,ахуыр кæнын
1249,unterrichten::V,цӏализабизе,ахуыр кæнын
1250,aufziehen::V,гӏезабизе,хъомыл кӕнын
1251,leiten::V,нухмалъи гьабизе,разамынд дӕттын
1252,antreiben::V,гӏедегӏизабизе,тагъд кæнын
1253,antreiben::V,гӏедегӏизабизе,рог кæнын
1254,einladen::V,ахӏизе,ӕрхонын
1255,einladen::V,ахӏизе,ӕрбахонын
1256,einladen::V,тӏадеахӏизе,ӕрхонын
1257,einladen::V,тӏадеахӏизе,ӕрбахонын
1258,vereinigen::V,цолъизабизе,баиу кӕнын
1259,besuchen::V,баккизе,абæрæг кæнын
1260,besuchen::V,баккизе,бабæрæг кæнын
1261,besuchen::V,баккизе,бауайын
1262,besuchen::V,хьвадизе,абæрæг кæнын
1263,besuchen::V,хьвадизе,бабæрæг кæнын
1264,besuchen::V,хьвадизе,бауайын
1265,treffen::V,дандчӏвазе,фембæлын
1266,sich versammeln::V,данделъизе,æрæмбырд уын
1267,sich versammeln::V,бакӏаризе,æрæмбырд уын
1268,spielen::V,басандизе,хъазын
1269,singen::V,ахӏизе,зарын
1270,tanzen::V,кьурдизе,кафын
1271,sich trennen::V,батӏалъизе,фæйнæрдæм фæцæуын айхæлын
1272,verlassen::V,тезе,ныууадзын
1273,verlassen::V,рехунтезе,ныууадзын
1274,retten::V,хвасар гьабизе,фервӕзын кӕнын
1275,retten::V,хвасарлъизабизе,фервӕзын кӕнын
1276,bewachen::V,цӏунизе,хъахъхъӕнын
1277,schützen::V,цӏунизе,хъахъхъӕнын
1278,verteidigen::V,цӏунизе,бахизын
1279,sich schlagen::V,багъизе,хыл кæнын
1280,schießen::V,речӏчӏизе,ӕхсын
1281,siegen::V,бергьине,басӕттын
1282,siegen::V,бергьине,фӕуӕлахиз уӕвын
1283,ärgern::V,вагъизавизе,мӕсты кӕнын
1284,schlagen::V,кьабизе,ныццæвын
1285,treten::V,мал тункизе,
1286,stechen::V,къазабизе,фæрæхойын
1287,stoßen::V,тункизе,риуыгъын
1288,stoßen::V,хъилдизе,риуыгъын
1289,stehlen::V,щинкӏизабизе,давын
1290,stören::V,квекӏен гьабизе,хъыгдарын
1291,stören::V,татубахъи гьабизе,хъыгдарын
1292,belästigen::V,рахӏатхвезабизе,хъыгдарын
1293,verbergen::V,бахчизе,бамбӕхсын
1294,verbergen::V,бахчизе,басусӕг кӕнын
1295,verbergen::V,балъго тезе,бамбӕхсын
1296,verbergen::V,балъго тезе,басусӕг кӕнын
1297,täuschen::V,божуда рекӏкӏ гьабизе,фӕливын
1298,täuschen::V,божуда рекӏкӏ гьабизе,асайын
1299,täuschen::V,гуккизе,фӕливын
