,Concept_ID,lt,tr
799,schlank::A,lieknas,narin
800,hübsch::A,gražus,güzel
801,hübsch::A,gražus,sevimli
802,böse::A,blogas,kötü
803,dumm::A,paikas,aptal
804,dumm::A,kvailas,aptal
805,faul::A,tingus,tembel
806,fleißig::A,stropus,çalışkan
807,fleißig::A,kruopštus,çalışkan
808,geizig::A,šykštus,cimri
809,klug::A,sumanus,zekî
810,klug::A,sumanus,akıllı
811,klug::A,protingas,zekî
812,klug::A,protingas,akıllı
813,geschickt::A,apsukrus,becerikli
814,lieb::A,mielas,sevimli
815,lustig::A,smagus,neşeli
816,lustig::A,linksmas,neşeli
817,sanft::A,švelnus,nazik
818,sanft::A,minkštas,nazik
819,hungrig::A,alkanas,aç
820,krank::A,ligotas,hasta
821,krank::A,ligotas,rahatsız
822,krank::A,sergantis,hasta
823,krank::A,sergantis,rahatsız
824,nackt::A,nuogas,çıplak
825,traurig::A,liūdnas,kederli
826,traurig::A,liūdnas,üzüntülü
827,lebendig::A,gyvas,canlı
828,gut::A,geras,iyi
829,schlecht::A,blogas,kötü
830,schlecht::A,prastas,kötü
831,richtig::A,tikras,doğru
832,richtig::A,teisingas,doğru
833,schlimm::A,blogas,kötü
834,schlimm::A,prastas,kötü
835,wahr::A,tikras,doğru
836,wahr::A,tikras,gerçek
837,alt::A,senas,eski
838,neu::A,naujas,yeni
839,ehemalig::A,buvęs,önceki
840,alt[Lebewesen]::A,pagyvenęs,yaşlı
841,jung::A,jaunas,genç
842,arm::A,neturtingas,fakir
843,reich::A,turtingas,zengin
844,bekannt::A,žinomas,bilinen
845,bekannt::A,pažįstamas,bilinen
846,berühmt::A,žymus,ünlü
847,berühmt::A,žymus,meşhur
848,berühmt::A,garsus,ünlü
849,berühmt::A,garsus,meşhur
850,fremd::A,svetimas,yabancı
851,verschieden::A,įvairus,ayrı
852,verschieden::A,įvairus,farklı
853,nah::A,artimas,yakın
854,nah::A,artimas,bitişik
855,fern::A,tolimas,uzak
856,linker::A,kairys,sol
857,rechter::A,dešinys,sağ
858,anderer::A,kitas,diğer
859,erster::A,pirmas,ilk
860,erster::A,pirmas,birinci
861,zweiter::A,antras,ikinci
862,dritter::A,trečias,üçüncü
863,letzter::A,paskutinis,son
864,letzter::A,paskutinis,sonuncu
865,allein::ADV,vienas,yalnız
866,allein::ADV,vienas,tek başına
867,auf einmal::ADV,iš karto,birden
868,zusammen::ADV,kartu,beraber
869,zusammen::ADV,kartu,birlikte
870,zusammen::ADV,drauge,beraber
871,zusammen::ADV,drauge,birlikte
872,lange::ADV,ilgai,çok
873,lange::ADV,ilgai,uzun
874,plötzlich::ADV,staiga,ansızın
875,plötzlich::ADV,staiga,birdenbire
876,sofort::ADV,tuojau,hemen
877,sofort::ADV,tuojau,derhal
878,später::ADV,vėliau,daha sonra
879,später::ADV,paskiau,daha sonra
880,jetzt::ADV,dabãr,şimdi
881,heute::ADV,šiandien,bugün
882,morgen::ADV,rytoj,yarın
883,bald::ADV,greitai,yakında
884,bald::ADV,netrukus,yakında
885,dann::ADV,po to,sonra
886,gestern::ADV,vakar,dün
887,einst::ADV,kadaise,eskiden
888,einst::ADV,kitą kartą,eskiden
889,damals::ADV,anuomet,o zamanlar
890,damals::ADV,anuokart,o zamanlar
891,danach::ADV,po to,sonradan
892,danach::ADV,po to,ondan sonra
893,danach::ADV,paskui,sonradan
894,danach::ADV,paskui,ondan sonra
895,vorher::ADV,anksčiau,önce
896,vorher::ADV,anksčiau,önceden
897,zuerst::ADV,pirma,ilk önce
898,zuerst::ADV,iš pradžių̃,ilk önce
899,einmal::ADV,kartą,bir defa
900,einmal::ADV,vieną kartą,bir defa
901,manchmal::ADV,kai kada,bazan
902,oft::ADV,dažnai,sık sık
903,oft::ADV,dažnai,çok defa
904,immer::ADV,visada,daima
905,immer::ADV,visada,her zaman
906,immer::ADV,visuomet,daima
907,immer::ADV,visuomet,her zaman
908,niemals::ADV,niekada,asla değil
909,niemals::ADV,niekada,hiçbir zaman
910,niemals::ADV,niekuomet,asla değil
911,niemals::ADV,niekuomet,hiçbir zaman
912,hier::ADV,čia,burada
913,hierhin::ADV,šen,buraya
914,hierhin::ADV,čionai,buraya
915,von hier::ADV,iš čia,buradan
916,dort::ADV,ten,orada
917,dort::ADV,ten,şurada
918,dort::ADV,tenai,orada
919,dort::ADV,tenai,şurada
920,dorthin::ADV,ten,oraya
921,dorthin::ADV,ten,şuraya
922,dorthin::ADV,ten link,oraya
923,dorthin::ADV,ten link,şuraya
924,geradeaus::ADV,tiesiai,doğru
925,vorwärts::ADV,pirmyn,ileri
926,rückwärts::ADV,atbulai,geri
927,zurück::ADV,atgal,geriye
928,unten::ADV,žemai,aşağıda
929,unten::ADV,apačioje,aşağıda
930,hinab::ADV,žemyn,aşağıya
931,oben::ADV,viršuj,yukarıda
932,hinauf::ADV,aukštyn,yukarı
933,hinauf::ADV,aukštyn,yukarıya
934,hinauf::ADV,į viršų,yukarı
935,hinauf::ADV,į viršų,yukarıya
936,überall::ADV,visur,her yerde
937,nicht::ADV,ne,-mi-
938,nicht::ADV,ne,değil
939,ein wenig::ADV,truputį,biraz
940,kaum::ADV,vos,dar
941,kaum::ADV,vos,hemen hemen değil
942,sehr::ADV,labai,pek
943,sehr::ADV,labai,gayet
944,sehr::ADV,baisiai,pek
945,sehr::ADV,baisiai,gayet
946,so::ADV,taip,öyle
947,so::ADV,taip,böyle
948,noch::ADV,dar,hâlâ
949,noch::ADV,dar,henüz
950,nur::ADV,tik,ancak
951,nur::ADV,tik,yalnız
952,nur::ADV,vien,ancak
953,nur::ADV,vien,yalnız
954,schon::ADV,jau,çoktan
955,wieder::ADV,vėl,tekrar
956,wieder::ADV,vėl,yeniden
957,wieder::ADV,iš naujo,tekrar
958,wieder::ADV,iš naujo,yeniden
959,vergebens::ADV,veltui,boşuna
960,vergebens::ADV,bergždžiai,boşuna
961,vor::PRP,prieš,önünde
962,hinter::PRP,už,arkasında
963,unter::PRP,po,altında
964,durch::PRP,pro,sayesinde
965,durch::PRP,pro,ortasından
966,durch::PRP,per,sayesinde
967,durch::PRP,per,ortasından
968,neben::PRP,prie,yanında
969,neben::PRP,šalia,yanında
970,zwischen::PRP,tarp,arasında
971,wegen::PRP,dėl,dolayı
972,wegen::PRP,dėlei,dolayı
973,dies::PRN,šis,bu
974,dies::PRN,šitas,bu
975,das::PRN,tat,o
976,das::PRN,tat,şu
977,alles::PRN,visas,hepsi
978,alles::PRN,visas,her şey
979,ich::PRN,aš,ben
980,du::PRN,tu,sen
981,er::PRN,jis,o
982,wir::PRN,mes,biz
983,ihr::PRN,jūs,siz
984,sie::PRN,ji,onlar
985,sie::PRN,jos,onlar
986,was::FPRN,kas,ne
987,wer::FPRN,kas,kim
988,wo::FADV,kur,nerede
989,wohin::FADV,kur,nereye
990,wohin::FADV,kur link,nereye
991,wie::FADV,kaip,nasıl
992,warum::FADV,kod̃ėl,neden
993,warum::FADV,dėl ko,neden
994,wieviel::FNUM,kiek,kaç
995,wieviel::FNUM,kiek,ne kadar
996,eins::NUM,vienas,bir
997,zwei::NUM,du,iki
998,drei::NUM,trys,üç
999,vier::NUM,keturi,dört
1000,fünf::NUM,penki,beş
1001,sechs::NUM,šeši,altı
1002,sieben::NUM,septyni,yedi
1003,acht::NUM,aštuoni,sekiz
1004,neun::NUM,devyni,dokuz
1005,zehn::NUM,dešimt,on
1006,elf::NUM,vienuolika,on bir
1007,zwölf::NUM,dvylika,on iki
1008,zwanzig::NUM,dvidešimt,yirmi
1009,dreißig::NUM,trisdešimt,otuz
1010,vierzig::NUM,keturiasdešimt,kırk
1011,fünfzig::NUM,penkiasdešimt,elli
1012,sechzig::NUM,šešiasdešimt,altmış
1013,siebzig::NUM,septyniasdešimt,yetmiş
1014,achtzig::NUM,aštuoniasdešimt,seksen
1015,neunzig::NUM,devyniasdešimt,doksan
1016,hundert::NUM,šimtas,yüz
1017,tausend::NUM,tūkstantis,bin
1018,und::CNJ,ĩr,ve
1019,und::CNJ,ĩr,ile
1020,oder::CNJ,ar,ya
1021,oder::CNJ,ar,yahut
1022,oder::CNJ,arba,ya
1023,oder::CNJ,arba,yahut
1024,stehen::V,stovėti,durmak
1025,sitzen::V,sėdėti,oturmak
1026,liegen::V,gulėti,yatmak
1027,hängen::V,kyboti,asılı olmak
1028,hängen::V,kabėti,asılı olmak
1029,werden::V,taptis,olmak
1030,werden::V,taptis,olunmak
1031,werden::V,darytis,olmak
1032,werden::V,darytis,olunmak
1033,passieren::V,atsitikti,olmak
1034,passieren::V,pasitaikyti,olmak
1035,beginnen::V,prasid́ėti,başlamak
1036,enden::V,baigtis,bitmek
1037,enden::V,baigtis,sona ermek
1038,wechseln::V,keistis,değişmek
1039,wechseln::V,pasikeisti,değişmek
1040,aufgehen[Sonne]::V,tekėti,doğmak
1041,aufgehen[Sonne]::V,patekėti,doğmak
1042,untergehen[Sonne]::V,leistis,batmak
1043,untergehen[Sonne]::V,nusileisti,batmak
1044,scheinen[Sonne]::V,šviesti,parlamak
1045,donnern::V,griausti,gök gürlemek
1046,donnern::V,griaudėti,gök gürlemek
1047,wehen::V,pūsti,esmek
1048,strömen::V,lietis,akmak
1049,strömen::V,plūsti,akmak
1050,fließen::V,tekėti,akmak
1051,sich drehen::V,suktis,dönmek
1052,sich drehen::V,pasisukti,dönmek
1053,schwanken::V,svyruoti,sallanmak
1054,schwingen::V,suptis,titremek
1055,fallen::V,pulti,düşmek
1056,fallen::V,kristi,düşmek
1057,brennen::V,degti,yanmak
1058,rauchen::V,rūkyti,tütmek
1059,regnen::V,lyti,yağmak
1060,gefrieren::V,užšalti,donmak
1061,tauen::V,tirpti,erimek
1062,schmelzen::V,lydytis,erimek
1063,trocknen::V,džiūti,kurumak
1064,sieden::V,virti,kaynamak
1065,faulen::V,pūti,çürümek
1066,verfaulen::V,švinkti,çürümek
1067,reißen::V,plyšti,yırtılmak
1068,reißen::V,trūkti,yırtılmak
1069,versinken::V,skę̃sti,batmak
1070,versinken::V,grimzti,batmak
1071,vergehen::V,praeiti,geçmek
1072,erscheinen::V,pasirodyti,görünmek
1073,verschwinden::V,dingti,kaybolmak
1074,verschwinden::V,išnykti,kaybolmak
1075,verschwinden::V,pranykti,kaybolmak
1076,sinken::V,kristi,inmek
1077,abnehmen::V,mažėti,azalmak
1078,abnehmen::V,silpnėti,azalmak
1079,zunehmen::V,didėti,artmak
1080,zunehmen::V,didėti,çoğalmak
1081,zunehmen::V,padaugėti,artmak
1082,zunehmen::V,padaugėti,çoğalmak
1083,steigen::V,kilti,artmak
1084,steigen::V,kilti,yükselmek
1085,wachsen::V,augti,büyümek
1086,wachsen::V,augti,gelişmek
1087,glänzen::V,blizgėti,parlamak
1088,funkeln::V,žibėti,parıldamak
1089,lärmen::V,triukšmauti,gürültü yapmak
1090,läuten::V,skambinti,çalmak
1091,klingeln::V,skambinti,zil çalmak
1092,klirren::V,žvangėti,şakırdamak
1093,klirren::V,žvangėti,zangırdamak
1094,brausen::V,šniokšti,köpürmek
1095,brausen::V,šniokšti,kükremek
1096,rauschen::V,ošti,fışırdamak
1097,rauschen::V,šlamėti,fışırdamak
1098,klingen::V,skardėti,tınlamak
1099,bellen::V,loti,havlamak
1100,heulen::V,kaukti,ulumak
1101,heulen::V,staugti,ulumak
1102,blasen::V,pūsti,üflemek
1103,pfeifen::V,švilpti,düdük çalmak
1104,pfeifen::V,švilpauti,düdük çalmak
1105,schreien::V,šaukti,bağırmak
1106,schreien::V,šaukti,haykırmak
1107,stöhnen::V,dejuoti,inlemek
1108,stöhnen::V,aimanuoti,inlemek
1109,zittern::V,virpėti,titremek
1110,leben::V,gyventi,yaşamak
1111,leben::V,gyventi,hayatta olmak
1112,geboren werden::V,gimti,doğmak
1113,atmen::V,alsuoti,solunmak
1114,atmen::V,alsuoti,nefes almak
1115,atmen::V,kvėpuoti,solunmak
1116,atmen::V,kvėpuoti,nefes almak
1117,trinken::V,gerti,içmek
1118,essen::V,valgyti,yemek
1119,schlucken::V,praryti,yutmak
1120,müde werden::V,nuvargti,yorulmak
1121,müde werden::V,privargti,yorulmak
1122,einschlafen::V,užmigti,uykuya dalmak
1123,schlafen::V,miegoti,uyumak
1124,aufwachen::V,pabusti,uyanmak
1125,aufstehen::V,keltis,kalkmak
1126,aufstehen::V,keltis,yataktan kalkmak
1127,aufstehen::V,atsikelti,kalkmak
1128,aufstehen::V,atsikelti,yataktan kalkmak
1129,sich erholen::V,pailsėti,dinlenmek
1130,sich erholen::V,poilsiauti,dinlenmek
1131,krank werden::V,susirgti,hastalanmak
1132,krank sein::V,sirgti,hasta olmak
1133,schmerzen::V,sopėti,ağrımak
1134,schmerzen::V,skaudėti,ağrımak
1135,husten::V,kosėti,öksürmek
1136,genesen::V,sveikti,şifa bulmak
1137,genesen::V,taisytis,şifa bulmak
1138,sterben::V,mirti,ölmek
1139,sterben::V,mirti,vefat etmek
1140,sterben::V,numirti,ölmek
1141,sterben::V,numirti,vefat etmek
1142,umkommen::V,žūti,ölmek
1143,sich bewegen::V,judėti,hareket etmek
1144,sich bewegen::V,pasijudinti,hareket etmek
1145,sich rühren::V,krutėti,kımıldanmak
1146,sich erheben::V,pakilti,kalkmak
1147,sich erheben::V,pakilti,ayağa kalkmak
1148,sich erheben::V,atsikelti,kalkmak
1149,sich erheben::V,atsikelti,ayağa kalkmak
1150,sich setzen::V,sėstis,oturmak
1151,sich setzen::V,atsisėsti,oturmak
1152,hinfallen::V,parkristi,yere düşmek
1153,hinfallen::V,pargriūti,yere düşmek
1154,laufen::V,eiti,yürümek
1155,schreiten::V,žengti,yürümek
1156,schreiten::V,žengti,adım atmak
1157,schreiten::V,žingsniuoti,yürümek
1158,schreiten::V,žingsniuoti,adım atmak
1159,spazierengehen::V,pasivaikščioti,gezmek
1160,spazierengehen::V,pasivaikščioti,dolaşmak
1161,eilen::V,skubėti,seğirtmek
1162,sich beeilen::V,paskub́ėti,acele etmek
1163,sich beeilen::V,pasiskubinti,acele etmek
1164,sausen::V,dumti,hızla gitmek
1165,sausen::V,lėkti,hızla gitmek
1166,rennen::V,bėgti,koşmak
1167,springen::V,šokti,atlamak
1168,springen::V,šokti,sıçramak
1169,klettern::V,kopti,tırmanmak
1170,schaukeln::V,supti,sallanmak
1171,schaukeln::V,linguoti,sallanmak
1172,kriechen::V,ropoti,sürünmek
1173,kriechen::V,šliaužti,sürünmek
1174,schwimmen::V,plaukti,yüzmek
1175,tauchen::V,nerti,dalmak
1176,rudern::V,irtis,kürek çekmek
1177,rudern::V,irkluoti,kürek çekmek
1178,fahren::V,važiuoti,gitmek
1179,fahren::V,važinėti,gitmek
1180,fliegen::V,lėkti,uçmak
1181,fliegen::V,skristi,uçmak
1182,gehen::V,eiti,gitmek
1183,weggehen::V,išeiti,gitmek
1184,abfahren::V,išvykti,kalkmak
1185,abfahren::V,išvažiuoti,kalkmak
1186,anhalten::V,sustoti,durmak
1187,hineingehen::V,įeiti,içeri girmek
1188,eintreten::V,įžengti,girmek
1189,kommen::V,ateiti,gelmek
1190,ankommen::V,ateiti,varmak
1191,zurückkommen::V,grį̃žti,dönmek
1192,zurückkommen::V,sugrį̃žti,dönmek
1193,bleiben::V,likti,kalmak
1194,bleiben::V,pasilikti,kalmak
1195,warten::V,laukti,beklemek
1196,erwarten::V,laukti,beklemek
1197,suchen::V,ieškoti,aramak
1198,finden::V,rasti,bulmak
1199,finden::V,surasti,bulmak
1200,versuchen::V,mėginti,denemek
1201,vorbereiten::V,rengti,hazırlamak
1202,lieben::V,myĺėti,sevmek
1203,mögen::V,ḿėgti,beğenmek
1204,mögen::V,patikti,beğenmek
1205,lachen::V,juoktis,gülmek
1206,rühren::V,jaudinti,dokunmak
1207,rühren::V,jaudinti,duygulandırmak
1208,rühren::V,graudinti,dokunmak
1209,rühren::V,graudinti,duygulandırmak
1210,weinen::V,verkti,ağlamak
1211,schimpfen::V,bartis,küfretmek
1212,sich ärgern::V,pykti,kızmak
1213,sich ärgern::V,apmaudauti,kızmak
1214,sich fürchten::V,bijoti,korkmak
1215,sich fürchten::V,baimintis,korkmak
1216,fürchten::V,bijoti,korkmak
1217,fürchten::V,baimintis,korkmak
1218,fliehen::V,bėgti,kaçmak
1219,fliehen::V,sprukti,kaçmak
1220,flüchten::V,pabėgti,kaçmak
1221,sehen::V,žiūŕėti,görmek
1222,anschauen::V,žiūŕėti,seyretmek
1223,ansehen::V,žiūrėti į,bakmak
1224,ansehen::V,pažiūrėti į,bakmak
1225,hören::V,girdėti,duymak
1226,hören::V,girdėti,işitmek
1227,zuhören::V,klausytis,dinlemek
1228,probieren::V,ragauti,denemek
1229,probieren::V,ragauti,tadına bakmak
1230,probieren::V,paragauti,denemek
1231,probieren::V,paragauti,tadına bakmak
1232,riechen::V,uosti,kokusunu almak
1233,riechen::V,užuosti,kokusunu almak
1234,fühlen::V,justi,duymak
1235,fühlen::V,justi,hissetmek
1236,fühlen::V,jausti,duymak
1237,fühlen::V,jausti,hissetmek
1238,fühlen::V,pajusti,duymak
1239,fühlen::V,pajusti,hissetmek
1240,scheinen::V,rodytis,görünmek
1241,scheinen::V,atrodyti,görünmek
1242,zu sehen sein::V,pasirodyti,görünmek
1243,vernehmen::V,išgirsti,haber almak
1244,frieren::V,šalti,üşümek
1245,tun::V,daryti,etmek
1246,tun::V,daryti,yapmak
1247,können::V,galėti,bilmek
1248,können::V,pajėgti,bilmek
1249,wollen::V,norėti,istemek
1250,anfangen::V,pradėti,başlamak
1251,anfangen::V,prasid́ėti,başlamak
1252,beenden::V,baigti,bitirmek
1253,beenden::V,užbaigti,bitirmek
1254,aufhören::V,liautis,bitmek
1255,gelingen::V,pavykti,başarmak
1256,gelingen::V,pasisekti,başarmak
1257,geraten::V,nusisekti,düşmek
1258,öffnen::V,atverti,açmak
1259,öffnen::V,atidaryti,açmak
1260,schließen::V,uždaryti,kapamak
1261,stellen::V,statyti,koymak
1262,stellen::V,pastatyti,koymak
1263,setzen::V,sodinti,koymak
1264,setzen::V,sodinti,oturtmak
1265,setzen::V,pasodinti,koymak
1266,setzen::V,pasodinti,oturtmak
1267,legen::V,dėti,koymak
1268,legen::V,dėti,yatırmak
1269,legen::V,pad́ėti,koymak
1270,legen::V,pad́ėti,yatırmak
1271,berühren::V,liesti,dokunmak
1272,berühren::V,paliesti,dokunmak
1273,verbinden::V,jungti,bağlamak
1274,verbinden::V,jungti,birleştirmek
1275,verbinden::V,surišti,bağlamak
1276,verbinden::V,surišti,birleştirmek
1277,bedecken::V,uždengti,örtmek
1278,bedecken::V,uždengti,kaplamak
1279,aufhängen::V,pakarti,asmak
1280,aufhängen::V,pakabinti,asmak
1281,anzünden::V,padegti,yakmak
1282,anzünden::V,padegti,ateşlemek
1283,aufheben::V,pakelti,kaldırmak
1284,zurücklassen::V,palikti,geride bırakmak
1285,verlieren::V,pamesti,yitirmek
1286,verlieren::V,pamesti,kaybetmek
1287,fallen lassen::V,atsisakyti,düşürmek
1288,machen::V,dirbti,yapmak
1289,herstellen::V,gaminti,yapmak
1290,herstellen::V,gaminti,imal etmek
1291,bauen::V,statyti,kurmak
1292,bauen::V,statyti,inşa etmek
1293,bauen::V,pastatyti,kurmak
1294,bauen::V,pastatyti,inşa etmek
1295,reparieren::V,taisyti,onarmak
1296,reparieren::V,taisyti,tamir etmek
1297,reparieren::V,remontuoti,onarmak
1298,reparieren::V,remontuoti,tamir etmek
1299,verbessern::V,gerinti,düzeltmek
1300,verbessern::V,ištaisyti,düzeltmek
1301,ändern::V,keisti,değiştirmek
1302,ändern::V,pakeisti,değiştirmek
1303,graben::V,kasti,kazmak
1304,beugen::V,lenkti,eğmek
1305,beugen::V,palenkti,eğmek
1306,biegen::V,lenkti,bükmek
1307,biegen::V,palenkti,bükmek
1308,drehen::V,sukti,çevirmek
1309,drehen::V,sukti,döndürmek
1310,wenden::V,kreipti,çevirmek
1311,wenden::V,pakreipti,çevirmek
1312,umdrehen::V,sukti,çevirmek
1313,umdrehen::V,apversti,çevirmek
1314,heben::V,kelti,kaldırmak
1315,heben::V,pakelti,kaldırmak
1316,hochheben::V,pakelti,yukarı kaldırmak
1317,ergreifen::V,čiupti,tutmak
1318,ergreifen::V,čiupti,yakalamak
1319,ergreifen::V,griebti,tutmak
1320,ergreifen::V,griebti,yakalamak
1321,halten::V,laikyti,tutmak
1322,halten::V,palaikyti,tutmak
1323,drücken::V,spausti,sıkmak
1324,schieben::V,stumti,itmek
1325,schieben::V,stumti,sürmek
1326,kratzen::V,kasyti,kaşımak
1327,kratzen::V,grandyti,kaşımak
1328,lecken::V,laižyti,yalamak
1329,beißen::V,kandžioti,ısırmak
1330,abreißen::V,nuplėšti,koparmak
1331,abschneiden::V,atpjauti,keserek ayırmak
1332,abschneiden::V,atkirpti,keserek ayırmak
1333,binden::V,rišti,bağlamak
1334,binden::V,surišti,bağlamak
1335,stecken::V,kišti,sokmak
1336,stecken::V,įkišti,sokmak
1337,brechen::V,lūžti,kırmak
1338,brechen::V,laužyti,kırmak
1339,klopfen::V,belsti,çalmak
1340,klopfen::V,barbenti,çalmak
1341,hauen::V,mušti,vurmak
1342,kleben::V,lipdyti,yapıştırmak
1343,kleben::V,klijuoti,yapıştırmak
1344,reiben::V,trinti,ovmak
1345,reiben::V,trinti,sürtmek
1346,reiben::V,tarkuoti,ovmak
1347,reiben::V,tarkuoti,sürtmek
1348,streichen::V,tepti,sürmek
1349,streichen::V,užtepti,sürmek
1350,schleifen::V,galą́sti,bilemek
1351,schneiden::V,pjauti,kesmek
1352,schneiden::V,kirpti,kesmek
1353,rütteln::V,purtyti,sallamak
1354,schütteln::V,purtyti,sarsmak
1355,schütteln::V,purtyti,çalkamak
1356,schwenken::V,mojuoti,sallamak
1357,schütten::V,pilti,dökmek
1358,schütten::V,pilti,akıtmak
1359,schütten::V,berti,dökmek
1360,schütten::V,berti,akıtmak
1361,füllen::V,pildyti,doldurmak
1362,füllen::V,pripildyti,doldurmak
1363,einwickeln::V,įvynioti,sarmak
1364,einwickeln::V,suvynioti,sarmak
1365,tragen::V,nešti,taşımak
1366,tragen::V,nešioti,taşımak
1367,schleppen::V,vilkti,sürüklemek
1368,ziehen::V,tempti,çekmek
1369,aufbewahren::V,laikyti,saklamak
1370,werfen::V,mesti,atmak
1371,werfen::V,sviesti,atmak
1372,fangen::V,sugauti,tutmak
1373,fangen::V,sugauti,yakalamak
1374,packen::V,čiupti,tutmak
1375,packen::V,čiupti,yakalamak
1376,packen::V,griebti,tutmak
1377,packen::V,griebti,yakalamak
1378,verstecken::V,slėpti,saklamak
1379,verstecken::V,slapstyti,saklamak
1380,teilen::V,dalyti,bölmek
1381,teilen::V,dalyti,ayırmak
1382,teilen::V,padalyti,bölmek
1383,teilen::V,padalyti,ayırmak
1384,schicken::V,sių̃sti,yollamak
1385,schicken::V,sių̃sti,göndermek
1386,schicken::V,pasių̃sti,yollamak
1387,schicken::V,pasių̃sti,göndermek
1388,bringen::V,atnešti,getirmek
1389,hinzufügen::V,pridėti,katmak
1390,hinzufügen::V,pridėti,eklemek
1391,bekommen::V,gauti,almak
1392,bekommen::V,gauti,eline geçmek
1393,erhalten::V,gauti,almak
1394,nehmen::V,paimti,almak
1395,wählen::V,rinkti,seçmek
1396,wählen::V,išsirinkti,seçmek
1397,auswählen::V,išrinkti,seçmek
1398,auswählen::V,išrinkti,ayırmak
1399,bewahren::V,išsaugoti,korumak
1400,behindern::V,trukdyti,engellemek
1401,verderben::V,sugadinti,bozmak
1402,beschädigen::V,žaloti,zedelemek
1403,beschädigen::V,žaloti,ziyan vermek
1404,beschädigen::V,gadinti,zedelemek
1405,beschädigen::V,gadinti,ziyan vermek
1406,zerbrechen::V,sukulti,kırmak
1407,zerbrechen::V,sudaužyti,kırmak
1408,zerreißen::V,perplėšti,yırtmak
1409,zerreißen::V,suplėšyti,yırtmak
1410,zerstören::V,suardyti,yıkmak
1411,zerstören::V,suardyti,tahrip etmek
1412,zerstören::V,sugriauti,yıkmak
1413,zerstören::V,sugriauti,tahrip etmek
1414,verbrennen::V,deginti,yakmak
1415,verbrennen::V,sudeginti,yakmak
1416,geben::V,duoti,vermek
1417,geben::V,paduoti,vermek
1418,reichen::V,paduoti,uzatmak
1419,schenken::V,dovanoti,hediye etmek
1420,versprechen::V,žadėti,vaat etmek
1421,versprechen::V,pažadėti,vaat etmek
1422,wünschen::V,norėti,kutlamak
1423,wünschen::V,linḱėti,kutlamak
1424,loben::V,girti,övmek
1425,loben::V,pagirti,övmek
1426,küssen::V,bučiuoti,öpmek
1427,wiegen::V,supti,sallamak
1428,zudecken::V,užkloti,örtmek
1429,zudecken::V,uždengti,örtmek
1430,wecken::V,žadinti,uyandırmak
1431,zeigen::V,rodyti,göstermek
1432,führen::V,vesti,gezdirmek
1433,führen::V,vesti,yol göstermek
1434,führen::V,vadovauti,gezdirmek
1435,führen::V,vadovauti,yol göstermek
1436,lehren::V,mokyti,okutmak
1437,lehren::V,mokyti,öğretmek
1438,lehren::V,išmokyti,okutmak
1439,lehren::V,išmokyti,öğretmek
1440,unterrichten::V,dėstyti,öğretmek
1441,aufziehen::V,išauginti,yetiştirmek
1442,leiten::V,valdyti,yönetmek
1443,leiten::V,valdyti,idare etmek
1444,leiten::V,vadovauti,yönetmek
1445,leiten::V,vadovauti,idare etmek
1446,antreiben::V,uiti,teşvik etmek
1447,antreiben::V,raginti,teşvik etmek
1448,antreiben::V,skubinti,teşvik etmek
1449,lassen::V,paliepti,-tırmak
1450,einladen::V,kviesti,davet etmek
1451,einladen::V,pakviesti,davet etmek
1452,vereinigen::V,sujungti,birleştirmek
1453,vereinigen::V,suvienyti,birleştirmek
1454,besuchen::V,lankyti,uğramak
1455,besuchen::V,lankyti,ziyaret etmek
1456,besuchen::V,lankyti,görmeye gitmek
1457,besuchen::V,aplankyti,uğramak
1458,besuchen::V,aplankyti,ziyaret etmek
1459,besuchen::V,aplankyti,görmeye gitmek
1460,treffen::V,sutikti,rastlamak
1461,treffen::V,sutikti,isabet etmek
1462,treffen::V,pasitikti,rastlamak
1463,treffen::V,pasitikti,isabet etmek
1464,sich versammeln::V,susirinkti,toplanmak
1465,spielen::V,groti,oynamak
1466,spielen::V,žaisti,oynamak
1467,singen::V,dainuoti,söylemek
1468,singen::V,dainuoti,şarkı söylemek
1469,tanzen::V,šokti,oynamak
1470,tanzen::V,šokti,dans etmek
1471,sich trennen::V,skirtis,ayrılmak
1472,sich trennen::V,išsiskirti,ayrılmak
1473,verlassen::V,palikti,bırakmak
1474,verlassen::V,palikti,terk etmek
1475,retten::V,gelbėti,kurtarmak
1476,bewachen::V,sergėti,gözetmek
1477,schützen::V,ginti,korumak
1478,schützen::V,apginti,korumak
1479,verteidigen::V,ginti,savunmak
1480,verteidigen::V,apginti,savunmak
1481,sich schlagen::V,muštis,dövüşmek
1482,schießen::V,šauti,ateş etmek
1483,schießen::V,šaudyti,ateş etmek
1484,siegen::V,nugalėti,yenmek
1485,ärgern::V,pykinti,kızdırmak
1486,schlagen::V,mušti,dövmek
1487,schlagen::V,smogti,dövmek
1488,schlagen::V,trenkti,dövmek
1489,treten::V,mygti,tepmek
1490,stechen::V,gelti,sokmak
1491,stechen::V,gelti,batırmak
1492,stechen::V,smeigti,sokmak
1493,stechen::V,smeigti,batırmak
1494,stoßen::V,stumti,itmek
1495,stoßen::V,pastumti,itmek
1496,stehlen::V,vogti,çalmak
1497,stören::V,trikdyti,bozmak
1498,stören::V,trikdyti,etkilemek
1499,belästigen::V,apsunkinti,rahatsız etmek
1500,verbergen::V,slėpti,saklamak
1501,verbergen::V,paslėpti,saklamak
1502,täuschen::V,klaidinti,aldatmak
1503,betrügen::V,apgauti,aldatmak
