,Concept_ID,ps,os
727,sauer::A,تريو,туаг
728,hell::A,روڼ,рухс
729,hell::A,روښان,рухс
730,dunkel::A,تیاره,талынг
731,schwarz::A,تور,сау
732,weiß::A,سپين,урс
733,rot::A,سور,сырх
734,gelb::A,زېړ,бур
735,blau::A,شین,цъӕх
736,blau::A,اسماني رنګه,цъӕх
737,grün::A,زرغون,цъӕх
738,grün::A,زرغون,кӕрдӕгхуыз
739,grau::A,خړ,цъӕх
740,grau::A,خړ,фӕныкхуыз
741,bunt::A,رنګارنګ,хъулон
742,bunt::A,رنګارنګ,гæрæм
743,billig::A,ارزان,аслам
744,teuer::A,ګران,зынаргъ
745,wertvoll::A,قیمتي,зынаргъ
746,blind::A,ړوند,куырм
747,taub::A,کوڼ,къуырма
748,kräftig::A,قوی,домбай
749,kräftig::A,قوی,тыхджын
750,stark::A,قوی,тыхджын
751,stark::A,تکړه,тыхджын
752,schwach::A,ضعیف,ӕнӕбон
753,schwach::A,کمزوری,ӕнӕбон
754,fett::A,چاغ,нард
755,schlank::A,خوش اندام,гуырвидыц
756,schlank::A,خوش اندام,хæрзконд
757,schlank::A,خوش اندام,рæхснæг
758,schlank::A,خوش اندام,сагамад
759,hübsch::A,ښکلی,аив
760,hübsch::A,ښکلی,рӕсугъд
761,hübsch::A,ښایسته,аив
762,hübsch::A,ښایسته,рӕсугъд
763,böse::A,شریر,фыдзӕрдӕ
764,böse::A,قهرناک,фыдзӕрдӕ
765,dumm::A,احمق,ӕдылы
766,faul::A,لټ,зивӕг
767,faul::A,لټ,зивӕггӕнаг
768,faul::A,تنبل,зивӕг
769,faul::A,تنبل,зивӕггӕнаг
770,fleißig::A,زحمت کښ,æнæзивæг
771,fleißig::A,زحمت کښ,æнувыд
772,geizig::A,بخیل,чъынды
773,geizig::A,بخیل,æлгъин
774,geizig::A,بخیل,мæрддзæст
775,klug::A,عاقل,зондджын
776,klug::A,هوښیار,зондджын
777,geschickt::A,ماهر,хӕрзарӕхст
778,lieb::A,عزیز,уарзон
779,lieb::A,محبوب,уарзон
780,lustig::A,خوشحال,хъӕлдзӕг
781,sanft::A,پوست,мынчын
782,sanft::A,ملایم,мынчын
783,hungrig::A,وږی,ӕххормаг
784,krank::A,مريض,нӕфӕразгӕ
785,krank::A,ناروغ,нӕфӕразгӕ
786,nackt::A,لوڅ,бӕгънӕг
787,traurig::A,غمجن,ӕрхӕндӕг
788,lebendig::A,ژوندی,цардӕгас
789,gut::A,ښه,хорз
790,schlecht::A,بد,цауд
791,schlecht::A,خراب,цауд
792,richtig::A,سم,раст
793,richtig::A,صحیح,раст
794,schlimm::A,بد,ӕвзӕр
795,schlimm::A,مخوف,ӕвзӕр
796,wahr::A,واقعي,ӕцӕг
797,alt::A,زوړ,зӕронд
798,neu::A,نوی,ног
799,ehemalig::A,پخوانی,раздӕры
800,alt[Lebewesen]::A,زوړ,ацӕргӕ
801,jung::A,ځوان,ӕрыгон
802,arm::A,غریب,мӕгуыр
803,arm::A,بې وزله,мӕгуыр
804,reich::A,شتمن,хъӕздыг
805,reich::A,دولتمند,хъӕздыг
806,bekannt::A,اشنا,зонгӕ
807,berühmt::A,مشهور,номдзыд
808,fremd::A,پردی,æцæгæлон
809,fremd::A,بېګانه,æцæгæлон
810,verschieden::A,مختلف,æндæр æмæ æндæр
811,verschieden::A,مختلف,алы
812,verschieden::A,مختلف,алыхуызон
813,nah::A,نژدې,хӕстӕг
814,fern::A,لیری,дард
815,fern::A,لیری,дӕрддаг
816,linker::A,چپ,галиу
817,linker::A,کیڼ,галиу
818,rechter::A,ښی,рахиз
819,anderer::A,بل,иннӕ
820,anderer::A,بل,ӕндӕр
821,erster::A,لومړی,фыццаг
822,erster::A,لومړی,фыццӕгӕм
823,zweiter::A,دوهم,дыккаг
824,zweiter::A,دوهم,дыккæгæм
825,dritter::A,درېم,æртыккаг
826,dritter::A,درېم,æртыккæгæм
827,letzter::A,آخرنی,фӕстаг
828,letzter::A,وروستی,фӕстаг
829,allein::ADV,یوازې,иунæг
830,auf einmal::ADV,په یوه وخت کی,уайтагъд
831,auf einmal::ADV,په یوه وخت کی,æвиппайды
832,auf einmal::ADV,په یوه وخت کی,æваст
833,zusammen::ADV,یو ځای,иумӕ
834,lange::ADV,ډېر وخت,бирæ рæстæг
835,lange::ADV,ډېره موده,бирæ рæстæг
836,plötzlich::ADV,ناببره,æвиппайды
837,plötzlich::ADV,ناببره,æваст
838,plötzlich::ADV,یوناڅاپه,æвиппайды
839,plötzlich::ADV,یوناڅاپه,æваст
840,sofort::ADV,فوراً,уыцы сахат
841,sofort::ADV,فوراً,уайтагъд
842,sofort::ADV,سمدلاسه,уыцы сахат
843,sofort::ADV,سمدلاسه,уайтагъд
844,später::ADV,وروسته,фæстæдæр
845,jetzt::ADV,اوس,ныр
846,heute::ADV,نن,абон
847,morgen::ADV,سبا,райсом
848,bald::ADV,ژر,тагъд
849,bald::ADV,ژر,рæхджы
850,dann::ADV,پس,стæй
851,dann::ADV,وروسته,стæй
852,gestern::ADV,پرون,знон
853,einst::ADV,پخوا,кӕддӕр
854,damals::ADV,هغه وخت,уæд
855,danach::ADV,بیا,стæй
856,danach::ADV,بیا,уый фæстæ
857,vorher::ADV,دمخه,раздæр
858,zuerst::ADV,لومړی,фыццаг
859,einmal::ADV,یو ځل,иу хатт
860,manchmal::ADV,ګاهی ګاهی,хатт
861,oft::ADV,ډېر ځله,арæх
862,immer::ADV,تل,ӕдзух
863,immer::ADV,همېشه,ӕдзух
864,niemals::ADV,هیڅکله نه,никуы
865,niemals::ADV,هیڅکله نه,никæд
866,hier::ADV,دلته,ам
867,hierhin::ADV,دلته,ардӕм
868,hierhin::ADV,دې ځای ته,ардӕм
869,von hier::ADV,د دې ځای نه,ардыгæй
870,dort::ADV,هلته,уым
871,dorthin::ADV,هلته,уырдӕм
872,dorthin::ADV,هغه ځای ته,уырдӕм
873,geradeaus::ADV,مخامخ,æргом
874,vorwärts::ADV,مخ پهٔ وړاندې,размӕ
875,rückwärts::ADV,بېرته,фӕстӕмӕ
876,zurück::ADV,بېرته,фӕстӕмӕ
877,unten::ADV,لاندي,дæлæ
878,unten::ADV,لاندي,дæлейы
879,unten::ADV,لاندي,бынæй
880,hinab::ADV,ښکته,дӕлӕмӕ
881,hinab::ADV,ښکته,уырдыгмӕ
882,oben::ADV,پورته,уӕле
883,hinauf::ADV,پاس,уӕлӕмӕ
884,überall::ADV,هره خوا,алыран
885,überall::ADV,هره خوا,алкæм
886,überall::ADV,هره خوا,кæмдæриддæр
887,nicht::ADV,نه,нӕ
888,ein wenig::ADV,یو څه,чысыл
889,kaum::ADV,ایله,цъус
890,sehr::ADV,ډېر,тынг
891,sehr::ADV,ډېر,иттӕг
892,sehr::ADV,زيات,тынг
893,sehr::ADV,زيات,иттӕг
894,so::ADV,داسې,афтӕ
895,so::ADV,دومره,афтӕ
896,noch::ADV,نور,ма
897,nur::ADV,تش,канд
898,nur::ADV,تش,ӕрмӕст
899,nur::ADV,صرف,канд
900,nur::ADV,صرف,ӕрмӕст
901,schon::ADV,دمخه,нырид
902,wieder::ADV,بیا,ногӕй
903,vergebens::ADV,عبث,дзæгъæлы
904,vergebens::ADV,عبث,уæгъды
905,vergebens::ADV,عبث,æнæхъуаджы
906,vor::PRP,دمخه,разы
907,hinter::PRP,شاته,фӕстӕ
908,unter::PRP,لاندي,бын
909,durch::PRP,د مینځ نه,æхсæнты
910,neben::PRP,نژدې,цур
911,zwischen::PRP,ترمینځ,астӕу
912,wegen::PRP,د ... له لاسه,тыххай
913,dies::PRN,دا,ай
914,das::PRN,دا,уый
915,alles::PRN,هرڅهٔ,алцы
916,alles::PRN,هرڅهٔ,æппæтдæр
917,alles::PRN,هرڅهٔ,иууылдӕр
918,ich::PRN,زه,æз
919,du::PRN,ته,ды
920,er::PRN,دی,уый
921,wir::PRN,مونږ,мах
922,ihr::PRN,تاسې,сымах
923,sie::PRN,هغوی,уыдон
924,was::FPRN,څهٔ,цы
925,wer::FPRN,چا,чи
926,wer::FPRN,څوک,чи
927,wo::FADV,چيری,кӕм
928,wo::FADV,چېرته,кӕм
929,wohin::FADV,چېرته,кӕдӕм
930,wie::FADV,څنګه,куыд
931,warum::FADV,ولې,цӕмӕн
932,wieviel::FNUM,څو,цал
933,wieviel::FNUM,څومره,цал
934,eins::NUM,یو,иу
935,zwei::NUM,دوه,дыууӕ
936,drei::NUM,درې,ӕртӕ
937,vier::NUM,څلور,цыппар
938,fünf::NUM,پنځه,фондз
939,sechs::NUM,شپږ,ӕхсӕз
940,sieben::NUM,اوه,авд
941,acht::NUM,اته,аст
942,neun::NUM,نهه,фараст
943,zehn::NUM,لس,дӕс
944,elf::NUM,یوولس,иуæндæс
945,zwölf::NUM,دولس,дыууадæс
946,zwanzig::NUM,شل,дыууын
947,dreißig::NUM,دېرش,æртын
948,dreißig::NUM,دېرش,дæсæмæссæдз
949,vierzig::NUM,څلوېښت,цыппор
950,vierzig::NUM,څلوېښت,цыппур
951,vierzig::NUM,څلوېښت,дыууиссæдзы
952,fünfzig::NUM,پنځوس,фӕндзай
953,sechzig::NUM,شپېته,æхсай
954,sechzig::NUM,شپېته,æртиссæдзы
955,siebzig::NUM,اویا,æвдай
956,siebzig::NUM,اویا,дæс æмæ æртиссæдзы
957,achtzig::NUM,اتیا,цыппарыссæдзы
958,achtzig::NUM,اتیا,æстай
959,neunzig::NUM,نوي,нæуæдз
960,neunzig::NUM,نوي,дæс æмæ цыппарыссæдзы
961,hundert::NUM,سل,сӕдӕ
962,tausend::NUM,زر,мин
963,und::CNJ,او,ӕмӕ
964,oder::CNJ,ېا,кӕнӕ
965,stehen::V,درېدل,лӕууын
966,sitzen::V,کښېنستل,бадын
967,liegen::V,ملاستل,хуыссын
968,hängen::V,ځړېدل,ауыгъд уын
969,werden::V,کېدل,суӕвын
970,passieren::V,پېښېدل,æрцæуын
971,beginnen::V,شروع کېدل,райдайын
972,enden::V,خلاصدل,фæуын
973,enden::V,تمامېدل,фæуын
974,wechseln::V,تغییر موندل,ивын
975,aufgehen[Sonne]::V,ختل,скæсын
976,untergehen[Sonne]::V,لوېدل, аныгуылын
977,untergehen[Sonne]::V,پرېوتل, аныгуылын
978,scheinen[Sonne]::V,رڼا کول,рухс кӕнын
979,donnern::V,تنېدل,нæрын
980,donnern::V,غړمبېدل,нæрын
981,wehen::V,چلېدل,дымын
982,strömen::V,بهېدل,кӕлын
983,fließen::V,بهېدل,цæуын
984,fließen::V,بهېدل,уайын
985,fließen::V,بهېدل,кæлын
986,fließen::V,تویېدل,цæуын
987,fließen::V,تویېدل,уайын
988,fließen::V,تویېدل,кæлын
989,sich drehen::V,ګرځېدل,зилын
990,sich drehen::V,چورلېدل,зилын
991,schwanken::V,زنګېدل,æнкъуысын
992,schwingen::V,زنګېدل,æнкъуысын
993,schwingen::V,زنګېدل,змæлын
994,fallen::V,ولېدل,хауын
995,brennen::V,سوځېدل,судзын
996,rauchen::V,لوګی کول,фæздæг кæнын
997,regnen::V,باران اورېدل,уарын
998,gefrieren::V,کنګل نيول,сӕлын
999,tauen::V,وېلې کېدل,стайын
1000,schmelzen::V,وېلې کېدل,тайын
1001,trocknen::V,وچېدل,хус кæнын
1002,sieden::V,اېشېدل,фыцын
1003,faulen::V,خرابېدل,ӕмбийын
1004,verfaulen::V,ورستېدل,бамбийын
1005,reißen::V,شلېدل,скъуийын
1006,versinken::V,ډوېېدل,дӕлдон_кӕнын
1007,vergehen::V,تېرېدل,аивгъуийын
1008,erscheinen::V,ښکارېدل,разынын
1009,verschwinden::V,ورکېدل,фæтары уын
1010,verschwinden::V,ورکېدل,фæдæлдзæх уын
1011,verschwinden::V,ورکېدل,фесæфын
1012,verschwinden::V,ورکېدل,æрбайсæфын
1013,sinken::V,ښکته کېدل,дæлæмæ æрхауын
1014,abnehmen::V,کمېدل,фæкъаддæр уын
1015,abnehmen::V,کمېدل,фæцух уын
1016,zunehmen::V,زیاتېدل,фæфылдæр уын
1017,zunehmen::V,زیاتېدل,сбирæ уын
1018,zunehmen::V,زیاتېدل,сахадын
1019,steigen::V,جګېدل,сыстын
1020,steigen::V,پورته کېدل,сыстын
1021,wachsen::V,وده کول,рӕзын
1022,glänzen::V,ځلېدل,ӕрттивын
1023,funkeln::V,پړکېدل,тыбар-тыбур_кӕнын
1024,lärmen::V,غال و غول کول,хъæлæба кæнын
1025,läuten::V,زنګ وهل,цæгъдын
1026,klingeln::V,زنګ وهل,цæгъдын
1027,klirren::V,کړنګېدل,дзыгъал-мыгъул кæнын
1028,klirren::V,کړنګېدل,дзæгъ-дзæгъ кæнын
1029,brausen::V,تلاطم کول,абухын
1030,rauschen::V,شڼهار کول,
1031,klingen::V,آواز کول,зæлын
1032,klingen::V,آواز کول,азæлын
1033,klingen::V,آواز کول,хъуысын
1034,bellen::V,غپېدل,рæйын
1035,heulen::V,انګلل,ниуын
1036,blasen::V,پو کول,фу кӕнын
1037,pfeifen::V,شپېلک وهل,æхситт кæнын
1038,pfeifen::V,شپېلک وهل,къуыззитт кæнын
1039,schreien::V,ناره کول,хъӕр кӕнын
1040,stöhnen::V,زګېروی کول,хъæрзын
1041,stöhnen::V,زګېروی کول,дзыназын
1042,zittern::V,لړزېدل,ризын
1043,leben::V,ژوند کول,цӕрын
1044,geboren werden::V,زېږېدل,райгуырын
1045,atmen::V,ساه کښل,улӕфын
1046,atmen::V,تنفس کول,улӕфын
1047,trinken::V,څښل,нуазын
1048,essen::V,خوړل,хӕрын
1049,schlucken::V,غړپول,ныхъуырын
1050,müde werden::V,ستړی کېدل,бафæллайын
1051,müde werden::V,ستړی کېدل,бафæлмæцын
1052,müde werden::V,ستړی کېدل,сфæлмæцын
1053,einschlafen::V,ویده کېدل,бафынæй уын
1054,schlafen::V,خوب کول,хуыссын
1055,schlafen::V,خوب کول,фынӕй кӕнын
1056,aufwachen::V,ویښېدل,райхъал уын
1057,aufstehen::V,پاڅېدل,стын
1058,sich erholen::V,استراحت کول,фæллад уадзын
1059,sich erholen::V,استراحت کول,улæфын
1060,krank werden::V,رنځورېدل,фӕрынчын уын
1061,krank sein::V,ناجوړېدل,сӕйын
1062,schmerzen::V,خوږېدل,риссын
1063,schmerzen::V,درد کول,риссын
1064,husten::V,ټوخېدل,хуыфын
1065,genesen::V,رغېدل,сдзæбæх уын
1066,genesen::V,رغېدل,рандидзын
1067,genesen::V,رغېدل,сæндидзын
1068,sterben::V,مړل,мӕлын
1069,umkommen::V,تلفېدل,фесæфын
1070,umkommen::V,تلفېدل,байсæфын
1071,umkommen::V,تلفېدل,бабын уын
1072,umkommen::V,تلفېدل,мард фæуын
1073,sich bewegen::V,چلېدل,тæлфын
1074,sich bewegen::V,چلېدل,цæуын
1075,sich bewegen::V,حرکت کول,тæлфын
1076,sich bewegen::V,حرکت کول,цæуын
1077,sich rühren::V,ښورېدل,змӕлын
1078,sich erheben::V,درېدل,стын
1079,sich setzen::V,کښېنستل,сбадын
1080,hinfallen::V,لوېدل,ӕрхауын
1081,laufen::V,منډې وهل,цӕуын
1082,laufen::V,منډې وهل,рацу-бацу_кӕнын
1083,schreiten::V,قدم ایښودل,къахдзæф кæнын
1084,schreiten::V,قدم ایښودل,санчъех кæнын
1085,schreiten::V,قدم ایښودل,цæуын
1086,spazierengehen::V,چکر وهل,озер кæнын
1087,spazierengehen::V,چکر وهل,тезгъо кæнын
1088,eilen::V,بېړه کول,тагъд кæнын
1089,eilen::V,بېړه کول,тындзын
1090,sich beeilen::V,عجله کول,тагъд кæнын
1091,sich beeilen::V,عجله کول,тындзын
1092,sausen::V,ځغستل,уайын
1093,sausen::V,ځغستل,тæхын
1094,rennen::V,زغلېدل,згъорын
1095,springen::V,ټوپ وهل,гæпп кæнын
1096,springen::V,ټوپ وهل,сæррæтт кæнын
1097,springen::V,ټوپ وهل,лиуырын
1098,klettern::V,ختل,хилын
1099,schaukeln::V,زنګېدل,хецъро кæнын
1100,schaukeln::V,زنګېدل,херыйыл бадын
1101,kriechen::V,خاپوړی وهل,бырын
1102,schwimmen::V,لامبو وهل,ленк кӕнын
1103,tauchen::V,غوټه وهل,ныгъуылын
1104,rudern::V,پارو وهل,бæлæгъ тæрын
1105,rudern::V,پارو وهل,чема тæрын
1106,fahren::V,تلل,цӕуын
1107,fliegen::V,الوتل,тӕхын
1108,gehen::V,تلل,цӕуын
1109,weggehen::V,بهر وتل,ацӕуын
1110,abfahren::V,تلل,араст уын
1111,anhalten::V,ودرېدل,æрлæууын
1112,hineingehen::V,داخلېدل,мидæмæ цæуын
1113,eintreten::V,ننوتل,бацӕуын
1114,kommen::V,راتلل,æрцæуын
1115,ankommen::V,رسېدل,æрцæуын
1116,zurückkommen::V,بېرته راتلل,раздæхын
1117,zurückkommen::V,بېرته راتلل,фæстæмæ_раздæхын
1118,zurückkommen::V,بېرته راتلل,æрбаздæхын
1119,zurückkommen::V,بېرته راتلل,аздæхын
1120,bleiben::V,پاتې کېدل,лӕууын
1121,warten::V,انتظار وېستل,ӕнхъӕлмӕ кӕсын
1122,erwarten::V,انتظار کول,ӕнхъӕлмӕ кӕсын
1123,suchen::V,لټول,агурын
1124,finden::V,میندل,ссарын
1125,finden::V,پیدا کول,ссарын
1126,versuchen::V,هڅه کول,фӕлварын
1127,vorbereiten::V,چمتوکول,бацаттæ кæнын
1128,vorbereiten::V,چمتوکول,æрæввонг кæнын
1129,lieben::V,مینه لرل,уарзын
1130,mögen::V,خوښول,зæрдæмæ цæуын
1131,mögen::V,علاقه لرل,зæрдæмæ цæуын
1132,lachen::V,خندېدل,худын
1133,rühren::V,اغېزه کول,зæрдæ суынгæг кæнын
1134,weinen::V,ژړل,кӕуын
1135,schimpfen::V,ښکنځا کول,æлгъитын
1136,sich ärgern::V,قهر راتلل,мæсты кæнын
1137,sich fürchten::V,ډارېدل,тæрсын
1138,fürchten::V,ډارېدل,тæрсын
1139,fliehen::V,تښتېدل,лидзын
1140,flüchten::V,تښتېدل,алидзын
1141,sehen::V,لیدل,уынын
1142,anschauen::V,کتل,акӕсын
1143,ansehen::V,ننداره کول,кӕсын
1144,hören::V,اورېدل,хъусын
1145,zuhören::V,غوږ نیول,хъусын
1146,probieren::V,څکه کول,уынын
1147,probieren::V,څکه کول,аходын
1148,probieren::V,چاشنی کول,уынын
1149,probieren::V,چاشنی کول,аходын
1150,riechen::V,بويول,смудын
1151,fühlen::V,حسول,ӕнкъарын
1152,scheinen::V,ښکارېدل,зынын
1153,zu sehen sein::V,ښکارېدل,зынын
1154,vernehmen::V,خبرېدل,фехъусын
1155,frieren::V,ساړه کېتل,сийын
1156,tun::V,کول,кӕнын
1157,können::V,کولای شول,фӕразын
1158,können::V,د لاسه کېدل,фӕразын
1159,wollen::V,غوښتل,фӕндын
1160,anfangen::V,شروع کول,райдайын
1161,beenden::V,ختمول,фӕуын
1162,beenden::V,پای ته رسول,фӕуын
1163,aufhören::V,بس کول,банцайын
1164,aufhören::V,بس کول,фенцайын
1165,gelingen::V,موفق کېدل,бантысын
1166,gelingen::V,بریالی کېدل,бантысын
1167,geraten::V,کېدل,разынын
1168,öffnen::V,خلاصول,гом кӕнын
1169,öffnen::V,پرانیستل,гом кӕнын
1170,schließen::V,تړل,ӕхгӕнын
1171,stellen::V,ایښودل,ӕвӕрын
1172,setzen::V,کښېنول,сбадын кӕнын
1173,legen::V,ایښودل,ӕрӕвӕрын
1174,berühren::V,لاس وهل,агайын
1175,verbinden::V,تړل,бӕттын
1176,bedecken::V,پوښول,ӕмбӕрзын
1177,aufhängen::V,ځوړندول,ауындзын
1178,anzünden::V,بلول,ссудзын
1179,aufheben::V,پورته کول,сисын
1180,zurücklassen::V,پرېښودل,ныууадзын
1181,verlieren::V,ورکول,фесафын
1182,fallen lassen::V,له لاسه لوېدل,ӕрӕппарын
1183,fallen lassen::V,له لاسه لوېدل,къухтӕй феуӕгъд кӕнын
1184,machen::V,کول,саразын
1185,herstellen::V,جوړول,сцæттæ кæнын
1186,herstellen::V,جوړول,саразын
1187,herstellen::V,توليدول,сцæттæ кæнын
1188,herstellen::V,توليدول,саразын
1189,bauen::V,جوړول,амайын
1190,reparieren::V,ترمیمول,æмпъузын
1191,reparieren::V,ترمیمول,цалцæг кæнын
1192,verbessern::V,اصلاح کول,фæхуыздæр кæнын
1193,ändern::V,تغیر ورکول,аивын
1194,graben::V,کيندل,къахын
1195,beugen::V,ټیټول,æркъæдз кæнын
1196,beugen::V,ټیټول,æртасын кæнын
1197,biegen::V,کږول,тасын кӕнын
1198,drehen::V,ګرځول,здухын
1199,wenden::V,اړول,афæлдахын
1200,wenden::V,اړول,рафæлдахын
1201,umdrehen::V,اړول,афæлдахын
1202,heben::V,جګول,сдарын
1203,heben::V,جګول,схæцын
1204,heben::V,پورته کول,сдарын
1205,heben::V,پورته کول,схæцын
1206,hochheben::V,جګول,уæлæмæ хæцын
1207,ergreifen::V,نیول,фӕлӕбурын
1208,halten::V,نیول,дарын
1209,drücken::V,کښېکښل,æлхъивын
1210,drücken::V,کښېکښل,хæцын
1211,schieben::V,پوری وهل,схойын
1212,kratzen::V,ګرول,хафын
1213,lecken::V,څټل,сдæрын
1214,beißen::V,چیچل,хæцын
1215,abreißen::V,شکول,ратонын
1216,abschneiden::V,پرېکول,ралыг кӕнын
1217,binden::V,تړل,бабӕттын
1218,stecken::V,ټومبل,ныссадзын
1219,brechen::V,ماتول,асæттын
1220,brechen::V,ماتول,басæттын
1221,brechen::V,ماتول,ныссæттын
1222,klopfen::V,ټکول,хойын
1223,klopfen::V,ټکول,гуыпп-гуыпп кæнын
1224,klopfen::V,ټکول,къуырцц-къуырцц кæнын
1225,hauen::V,ټکول,цӕвын
1226,hauen::V,ټکول,нӕмын
1227,kleben::V,نښلول,ныхасын
1228,kleben::V,نښلول,æндадзын
1229,kleben::V,سرېښول,ныхасын
1230,kleben::V,سرېښول,æндадзын
1231,reiben::V,مږل,сӕрфын
1232,reiben::V,مږل,хафын
1233,streichen::V,مښل,байсæрдын
1234,streichen::V,مښل,сахорын
1235,schleifen::V,تېره کول,ссын
1236,schleifen::V,تېره کول,цыргъ кӕнын
1237,schneiden::V,غوڅول,кӕрдын
1238,schneiden::V,پرېکول,кӕрдын
1239,rütteln::V,خوڅول,æнкъусын
1240,schütteln::V,ښورول,уигъын
1241,schwenken::V,خوڅول,тилын
1242,schwenken::V,خوڅول,уигъын
1243,schütten::V,اچول,ныккӕнын
1244,schütten::V,تویول,ныккӕнын
1245,füllen::V,ډکول,байдзаг кæнын
1246,einwickeln::V,پېچل,батухын
1247,einwickeln::V,نغښتل,батухын
1248,tragen::V,وړل,хӕссын
1249,schleppen::V,وړل,ласын
1250,ziehen::V,کښل,ласын
1251,aufbewahren::V,ساتل,æвæрын
1252,werfen::V,اچول,зыввытт кӕнын
1253,werfen::V,غورځول,зыввытт кӕнын
1254,fangen::V,نیول,ӕрцахсын
1255,fangen::V,ګیرول,ӕрцахсын
1256,packen::V,نیول,рацахсын
1257,verstecken::V,پټول,æмбæхсын
1258,verstecken::V,پټول,нымæхсын
1259,teilen::V,وېشل,уарын
1260,teilen::V,تقسیمول,уарын
1261,schicken::V,لېږل,ӕрвитын
1262,schicken::V,استول,ӕрвитын
1263,bringen::V,راوړل,æрхæссын
1264,bringen::V,راوړل,æрбахæссын
1265,hinzufügen::V,زیاتول,ӕфтауын
1266,bekommen::V,حاصلول,ссарын
1267,bekommen::V,حاصلول,сфæрæз кæнын
1268,bekommen::V,حاصلول,самал кæнын
1269,erhalten::V,اخیستل,райсын
1270,nehmen::V,نیول,райсын
1271,nehmen::V,اخيستل,райсын
1272,wählen::V,خوښول,равзарын
1273,auswählen::V,چنده کول,авзарын
1274,bewahren::V,ساتل,бавæрын
1275,bewahren::V,ساتل,нывæрын
1276,behindern::V,مانع کېدل,цæлхдур æвæрын
1277,behindern::V,مانع کېدل,ныхдур æвæрын
1278,behindern::V,مانع کېدل,къуылымпы кæнын
1279,behindern::V,مانع کېدل,хъыг дарын
1280,behindern::V,ممانعت کول,цæлхдур æвæрын
1281,behindern::V,ممانعت کول,ныхдур æвæрын
1282,behindern::V,ممانعت کول,къуылымпы кæнын
1283,behindern::V,ممانعت کول,хъыг дарын
1284,verderben::V,خرابېدل,фесафын
1285,beschädigen::V,ورانول,халын
1286,zerbrechen::V,ماتول,асӕттын
1287,zerreißen::V,څیرې کول,аскъуынын
1288,zerstören::V,ړنګول,фехалын
1289,zerstören::V,ورانول,фехалын
1290,verbrennen::V,سوځول,басудзын
1291,geben::V,ورکول,дӕттын
1292,reichen::V,ورکول,адæттын
1293,schenken::V,بښل,лæвар кæнын
1294,versprechen::V,لوز کول,дзырд раттын
1295,versprechen::V,لوز کول,зӕрдӕ бавӕрын
1296,wünschen::V,غوښتل,зæрдæ зæгъы
1297,loben::V,ستایل,раппӕлын
1298,loben::V,تمجید کول,раппӕлын
1299,küssen::V,ښکلول,пъа кæнын
1300,küssen::V,ښکلول,ба кæнын
1301,wiegen::V,زنګول,узын
1302,zudecken::V,پوښول,бамбӕрзын
1303,wecken::V,ويښول,райхъал кӕнын
1304,zeigen::V,ښودل,амонын
1305,führen::V,بیول,кӕнын
1306,führen::V,بیول,фæкæнын
1307,lehren::V,درس ورکول,ахуыр кæнын
1308,lehren::V,تعلیم ورکول,ахуыр кæнын
1309,unterrichten::V,درس ورکول,ахуыр кæнын
1310,aufziehen::V,روزل,хъомыл кӕнын
1311,leiten::V,رهبری کول,разамынд дӕттын
1312,leiten::V,لارښوونه کول,разамынд дӕттын
1313,antreiben::V,چټک کول,тагъд кæнын
1314,antreiben::V,چټک کول,рог кæнын
1315,lassen::V,اړکول,кæнын
1316,einladen::V,بلل,ӕрхонын
1317,einladen::V,بلل,ӕрбахонын
1318,vereinigen::V,متحد کول,баиу кӕнын
1319,vereinigen::V,یوځای کول,баиу кӕнын
1320,besuchen::V,کتنه کول,абæрæг кæнын
1321,besuchen::V,کتنه کول,бабæрæг кæнын
1322,besuchen::V,کتنه کول,бауайын
1323,treffen::V,ليدل,фембæлын
1324,treffen::V,تلقی کول,фембæлын
1325,sich versammeln::V,راغونډېدل,æрæмбырд уын
1326,spielen::V,لوبه کول,хъазын
1327,singen::V,سندرې وېل,зарын
1328,tanzen::V,ګډېدل,кафын
1329,sich trennen::V,بېلېدل,фæйнæрдæм фæцæуын айхæлын
1330,verlassen::V,ترک کول,ныууадзын
1331,retten::V,نجات ورکول,фервӕзын кӕнын
1332,bewachen::V,ساتل,хъахъхъӕнын
1333,bewachen::V,حفاظت کول,хъахъхъӕнын
1334,schützen::V,ژغورل,хъахъхъӕнын
1335,verteidigen::V,دفاع کول,бахизын
1336,sich schlagen::V,جنګېدل,хыл кæнын
1337,schießen::V,ویشتل,ӕхсын
1338,siegen::V,غالبېدل,басӕттын
1339,siegen::V,غالبېدل,фӕуӕлахиз уӕвын
1340,ärgern::V,خپه کول,мӕсты кӕнын
1341,schlagen::V,وهل,ныццæвын
1342,treten::V,په لغته وهل,
1343,stechen::V,ټومبل,фæрæхойын
1344,stoßen::V,ټېل وهل,риуыгъын
1345,stoßen::V,پوری وهل,риуыгъын
1346,stehlen::V,تښتول,давын
1347,stehlen::V,غلا کول,давын
1348,stören::V,ماتول,хъыгдарын
1349,belästigen::V,ځورول,хъыгдарын
1350,belästigen::V,تکلیف ورکول,хъыгдарын
1351,verbergen::V,پټول,бамбӕхсын
1352,verbergen::V,پټول,басусӕг кӕнын
1353,täuschen::V,تېرایستل,фӕливын
1354,täuschen::V,تېرایستل,асайын
1355,täuschen::V,خطا ایستل,фӕливын
1356,täuschen::V,خطا ایستل,асайын
1357,betrügen::V,غولول,асайын
1358,töten::V,وژل,амарын
1359,töten::V,مړ کول,амарын
