,Concept_ID,ka,sq
724,hübsch::A,მშვენიერი,hijshëm
725,böse::A,ავი,keq
726,böse::A,ბოროტი,keq
727,dumm::A,ბოთე,teveqel
728,dumm::A,სულელი,teveqel
729,faul::A,ზანტი,dembel
730,faul::A,ზარმაცი,dembel
731,fleißig::A,ბეჯითი,zellshëm
732,fleißig::A,მუყაითი,zellshëm
733,geizig::A,ძუნწი,kurnac
734,geizig::A,ძუნწი,dorështrënguar
735,klug::A,ჭკვიანი,mençur
736,geschickt::A,მარჯვე,aftë
737,geschickt::A,გაწაფული,aftë
738,lieb::A,სატრფიალო,dashur
739,lustig::A,მხიარული,gëzuar
740,sanft::A,ალერსიანი,butë
741,sanft::A,გრძნობიერი,butë
742,hungrig::A,მშიერი,uritur
743,krank::A,სნეული,sëmurë
744,krank::A,ავადმყოფი,sëmurë
745,nackt::A,ტიტველი,lakuriq
746,nackt::A,ტიტველი,zhveshur
747,traurig::A,მწუხარე,trishtuar
748,traurig::A,სევდიანი,trishtuar
749,lebendig::A,ცოცხალი,gjallë
750,gut::A,კარგი,mirë
751,schlecht::A,უხეირო,keq
752,richtig::A,ნამდვილი,drejtë
753,schlimm::A,ცუდი,keq
754,wahr::A,სწორი,vërtetë
755,wahr::A,ჭეშმარიტი,vërtetë
756,alt::A,ძველი,vjetër
757,neu::A,ახალი,i ri
758,ehemalig::A,ყოფილი,dikurshëm
759,alt[Lebewesen]::A,ბებერი,plak
760,jung::A,ნორჩი,i ri
761,jung::A,ახალგაზრდა,i ri
762,arm::A,ღარიბი,varfër
763,arm::A,ღარიბი,vobektë
764,reich::A,მდიდარი,pasur
765,bekannt::A,ცნობილი,njohur
766,berühmt::A,გამოჩენილი,famshëm
767,fremd::A,უცხო,huaj
768,fremd::A,გარეშე,huaj
769,verschieden::A,სხვაგვარი,ndryshëm
770,nah::A,ახლო,afërt
771,fern::A,შორი,largët
772,fern::A,შორეული,largët
773,linker::A,მარცხენა,majtë
774,rechter::A,მარჯვენა,djathtë
775,anderer::A,სხვა,tjetër
776,erster::A,პირველი,parë
777,zweiter::A,მეორე,dytë
778,dritter::A,მესამე,i tretë
779,letzter::A,ბოლო,fundit
780,letzter::A,უკანასკნელი,fundit
781,allein::ADV,მარტო,vetëm
782,auf einmal::ADV,ერთდროულად,njëkohësisht
783,zusammen::ADV,ერთად,bashkë
784,zusammen::ADV,ერთად,së bashku
785,lange::ADV,დიდხანს,për një kohë të gjatë
786,plötzlich::ADV,მოულოდნელად,befas
787,sofort::ADV,ახლავე,menjëherë
788,sofort::ADV,ახლავე,aty për aty
789,später::ADV,მოგვიანებით,më vonë
790,jetzt::ADV,ახლა,tash
791,heute::ADV,დღეს,sot
792,morgen::ADV,ხვალ,nesër
793,bald::ADV,მალე,shpejt
794,bald::ADV,მალე,së shpejti
795,dann::ADV,მერე,pastaj
796,gestern::ADV,გუშინ,dje
797,einst::ADV,ოდესღაც,dikur
798,damals::ADV,მაშინ,atëherë
799,danach::ADV,მერმე,mandej
800,danach::ADV,შემდეგ,mandej
801,vorher::ADV,ადრე,më parë
802,vorher::ADV,წინათ,më parë
803,zuerst::ADV,ჯერ,së pari
804,einmal::ADV,ერთხელ,njëherë
805,manchmal::ADV,ხან,nganjëherë
806,manchmal::ADV,ზოგჯერ,nganjëherë
807,oft::ADV,ხშირად,shpesh
808,immer::ADV,მუდამ,përherë
809,immer::ADV,მუდამ,gjithnjë
810,immer::ADV,ყოველთვის,përherë
811,immer::ADV,ყოველთვის,gjithnjë
812,niemals::ADV,არასდროს,kurrë
813,niemals::ADV,არასდროს,asnjëherë
814,hier::ADV,აქ,këtu
815,hierhin::ADV,აქეთ,knej
816,von hier::ADV,აქედან,që këtej
817,von hier::ADV,აქედან,prej këtej
818,dort::ADV,იქ,aty
819,dort::ADV,იქ,atje
820,dorthin::ADV,იქით,anej
821,geradeaus::ADV,პირდაპირ,drejt
822,vorwärts::ADV,წინ,mbroth
823,vorwärts::ADV,წინ,përpara
824,rückwärts::ADV,უკან,mbrapsht
825,zurück::ADV,უკანვე,prapa
826,zurück::ADV,უკანვე,mbrapsht
827,unten::ADV,დაბლა,poshtë
828,unten::ADV,ქვევით,poshtë
829,hinab::ADV,ძირს,përposh
830,oben::ADV,ზემოთ,lart
831,oben::ADV,ზემოთ,sipër
832,hinauf::ADV,ზევით,lart
833,hinauf::ADV,ზევით,përpjetë
834,überall::ADV,ყველგან,kudo
835,nicht::ADV,არ,s'
836,nicht::ADV,არ,nuk
837,ein wenig::ADV,ცოტა,një tis
838,kaum::ADV,ძლივს,mezi
839,sehr::ADV,მეტად,fort
840,sehr::ADV,მეტად,shumë
841,sehr::ADV,ძალიან,fort
842,sehr::ADV,ძალიან,shumë
843,so::ADV,ისე,ashtu
844,so::ADV,ისე,kështu
845,noch::ADV,ჯერ,ende
846,noch::ADV,ჯერ,akoma
847,nur::ADV,მხოლოდ,vetëm
848,schon::ADV,უკვე,tashmë
849,wieder::ADV,ისევ,përsëri
850,wieder::ADV,კიდევ,përsëri
851,vergebens::ADV,ამაოდ,kot
852,vergebens::ADV,ტყუილად,kot
853,vor::PRP,წინ,para
854,hinter::PRP,უკან,prapa
855,hinter::PRP,უკან,mbrapa
856,hinter::PRP,მიღმა,prapa
857,hinter::PRP,მიღმა,mbrapa
858,unter::PRP,ქვეშ,nën
859,unter::PRP,ქვევით,nën
860,durch::PRP,გავლით,nëpër
861,neben::PRP,გვერდით,pranë
862,neben::PRP,გვერდით,përbri
863,zwischen::PRP,შუა,midis
864,zwischen::PRP,შუა,ndërmjet
865,zwischen::PRP,შორის,midis
866,zwischen::PRP,შორის,ndërmjet
867,wegen::PRP,გამო,për
868,wegen::PRP,შედეგად,për
869,dies::PRN,ეს,ky
870,das::PRN,ეგ,ky
871,alles::PRN,ყველაფერი,gjithçka
872,ich::PRN,მე,unë
873,du::PRN,შენ,ti
874,er::PRN,ის,ai
875,er::PRN,იგი,ai
876,wir::PRN,ჩვენ,ne
877,ihr::PRN,თქვენ,ju
878,sie::PRN,ისინი,ata
879,was::FPRN,რა,ç'
880,was::FPRN,რა,çfarë
881,wer::FPRN,ვინ,kush
882,wo::FADV,სად,ku
883,wohin::FADV,საით,për ku
884,wie::FADV,როგორ,si
885,warum::FADV,რაზე,pse
886,warum::FADV,რაზე,përse
887,warum::FADV,რატომ,pse
888,warum::FADV,რატომ,përse
889,wieviel::FNUM,რამდენი,sa
890,eins::NUM,ერთი,një
891,zwei::NUM,ორი,dy
892,drei::NUM,სამი,tre
893,vier::NUM,ოთხი,katër
894,fünf::NUM,ხუთი,pesë
895,sechs::NUM,ექვსი,gjashtë
896,sieben::NUM,შვიდი,shtatë
897,acht::NUM,რვა,tetë
898,neun::NUM,ცხრა,nëntë
899,zehn::NUM,ათი,dhjetë
900,elf::NUM,თერთმეტი,njëmbëdhjetë
901,zwölf::NUM,თორმეტი,dymbëdhjetë
902,zwanzig::NUM,ოცი,njëzet
903,dreißig::NUM,ოცდაათი,tridhjetë
904,vierzig::NUM,ორმოცი,dyzet
905,fünfzig::NUM,ორმოცდაათი,pesëdhjetë
906,sechzig::NUM,სამოცი,gjashtëdhjetë
907,siebzig::NUM,სამოცდაათი,shtatëdhjetë
908,achtzig::NUM,ოთხმოცი,tetëdhjetë
909,neunzig::NUM,ოთხმოცდაათი,nëntëdhjetë
910,hundert::NUM,ასი,qind
911,tausend::NUM,ათასი,mijë
912,und::CNJ,და,e
913,und::CNJ,და,dhe
914,oder::CNJ,ან,a
915,oder::CNJ,ან,apo
916,stehen::V,დგას,rri
917,sitzen::V,ზის,rri
918,liegen::V,აწევს,rri shtrirë
919,hängen::V,კიდია,varem
920,werden::V,გახდება,bëhem
921,passieren::V,მოხდება,ndodh
922,beginnen::V,იწყება,filloj
923,enden::V,გათავდება,përfundoj
924,wechseln::V,იცვლება,ndërroj
925,aufgehen[Sonne]::V,ამოდის,hapem
926,untergehen[Sonne]::V,ჩადის,hyj
927,untergehen[Sonne]::V,ჩადის,perëndoj
928,scheinen[Sonne]::V,ანათებს,ndriçoj
929,donnern::V,ქუხს,gjëmoj
930,donnern::V,ქუხს,bubulloj
931,wehen::V,ქრის,fryj
932,wehen::V,დაუბერავს,fryj
933,strömen::V,იღვრება,derdh
934,fließen::V,დის,rrjedh
935,fließen::V,მიედინება,rrjedh
936,sich drehen::V,ტრიალებს,rrotullohem
937,schwanken::V,ირხევა,dyzoj
938,schwingen::V,ირხევა,dridhem
939,fallen::V,დავარდება,bie
940,brennen::V,იწვის,digjem
941,rauchen::V,ბოლავს,nxjerr tym
942,rauchen::V,აბოლებს,nxjerr tym
943,regnen::V,წვიმს,bie shi
944,gefrieren::V,იყინება,ngrij
945,tauen::V,დნება,shkrij
946,schmelzen::V,დნება,shkrij
947,trocknen::V,გაშრება,thaj
948,sieden::V,დუღს,ziej
949,faulen::V,ლპება,kalbem
950,faulen::V,ლპება,prishem
951,verfaulen::V,ლპება,kalbem
952,reißen::V,დაიხევა,grisem
953,reißen::V,დაიხევა,shqyhem
954,versinken::V,ეფლობა,humboj
955,versinken::V,ჩაიძირება,humboj
956,vergehen::V,გადის,kaloj
957,erscheinen::V,გამოჩნდება,dukem
958,verschwinden::V,გააქრება,zhdukem
959,verschwinden::V,დაიკარგება,zhdukem
960,sinken::V,დაიწევს,ulem
961,abnehmen::V,შემცირდება,pakësohem
962,abnehmen::V,შემცირდება,zvogëlohem
963,zunehmen::V,გასუქდება,shtohem
964,steigen::V,მოიმატებს,rritem
965,wachsen::V,იზრდება,rritem
966,wachsen::V,მრავლდება,rritem
967,glänzen::V,ბრწყინავს,vezulloj
968,funkeln::V,კაშკაშებს,xixoj
969,funkeln::V,კაშკაშებს,xixëlloj
970,lärmen::V,ხმაურობს,oshtij
971,lärmen::V,ხმაურობს,zhurmoj
972,läuten::V,დარეკავს,bie
973,klingeln::V,დარეკავს,i bie ziles
974,klirren::V,დააწკარუნებს,kërcëlloj
975,brausen::V,ბობოქრობს,gjëmoj
976,rauschen::V,შრიალებს,fëshfërij
977,klingen::V,ხმას გამოსცემს,tingëlloj
978,bellen::V,უყეფს,leh
979,heulen::V,ღმუის,ulërij
980,blasen::V,დაუბერავს,fryj
981,pfeifen::V,უსტვენს,fishkëllej
982,schreien::V,ყვირის,bërtas
983,stöhnen::V,კვნესის,rënkoj
984,zittern::V,აძაგძაგებს,trembem
985,leben::V,ცოცხლობს,rroj
986,leben::V,ცოცხლობს,jetoj
987,geboren werden::V,იშვება,lind
988,geboren werden::V,იბადება,lind
989,atmen::V,სუნთქავს,marr frymë
990,trinken::V,სვამს,pi
991,trinken::V,დალევს,pi
992,essen::V,შეჭამს,ha
993,schlucken::V,ყლაპავს,gëlltis
994,schlucken::V,ყლაპავს,kapërdij
995,müde werden::V,დაიქანცება,lodhem
996,einschlafen::V,დაიძინებს,bie të fle
997,schlafen::V,სძინავს,fle
998,aufwachen::V,გაიღვიძებს,zgjohem
999,aufstehen::V,ადგება,çohem
1000,aufstehen::V,ადგება,ngrihem
1001,sich erholen::V,დაისვენებს,qetësohem
1002,sich erholen::V,დაისვენებს,shtendosem
1003,krank werden::V,ავად გახდება,bie i sëmurë
1004,krank sein::V,ავადმყოფობს,jam i sëmurë
1005,schmerzen::V,სტკივა,dhemb
1006,husten::V,ახველებს,kollitem
1007,genesen::V,მორჩება,shërohem
1008,sterben::V,კვდება,vdes
1009,umkommen::V,დაიღუპება,vdes
1010,umkommen::V,დაიღუპება,mbaroj
1011,sich bewegen::V,იძვრის,shkundem
1012,sich bewegen::V,მოძრაობს,shkundem
1013,sich rühren::V,გაინძრევა,lëviz
1014,sich erheben::V,ადგება,ngrihem
1015,sich setzen::V,დაჯდება,ulem
1016,hinfallen::V,დაეცემა,gremisem
1017,laufen::V,დადის,eci
1018,schreiten::V,აბიჯებს,çapem
1019,spazierengehen::V,დასეირნობს,shëtis
1020,eilen::V,მიიჩქარის,ngas
1021,sich beeilen::V,აჩქარდება,nxitoj
1022,sausen::V,მიქრის,eci shpejt
1023,rennen::V,დარბის,vrapoj
1024,springen::V,ხტის,kërcej
1025,klettern::V,ძვრება,hipi
1026,schaukeln::V,ქანაობს,kolovitem
1027,kriechen::V,დაბობღავს,zvarritem
1028,schwimmen::V,ცურავს,notoj
1029,tauchen::V,ჩაიძირება,zhytem
1030,rudern::V,ნიჩაბს უსვამს,vozis
1031,fahren::V,დადის,shkoj
1032,fahren::V,მგზავრობს,shkoj
1033,fliegen::V,იფრენს,fluturoj
1034,fliegen::V,გაფრინდება,fluturoj
1035,gehen::V,მიდის,eci
1036,gehen::V,მიდის,shkoj
1037,weggehen::V,წამოდის,vete
1038,abfahren::V,მიემგზავრება,nisem
1039,anhalten::V,ჩერდება,ndalem
1040,hineingehen::V,შედის,futem
1041,eintreten::V,შედის,hyj
1042,kommen::V,მოდის,vij
1043,ankommen::V,ჩადის,arrij
1044,ankommen::V,ჩადის,mbërrij
1045,zurückkommen::V,დაბრუნდება,kthehem
1046,bleiben::V,დარჩება,mbetem
1047,bleiben::V,დარჩება,qëndroj
1048,warten::V,ელოდება,pres
1049,erwarten::V,ელის,pres
1050,erwarten::V,დაიცდის,pres
1051,suchen::V,ეძებს,kërkoj
1052,suchen::V,მოძებნის,kërkoj
1053,finden::V,მიაგნებს,gjej
1054,finden::V,გამოძებნის,gjej
1055,versuchen::V,ცდის,mundohem
1056,versuchen::V,ცდილობს,mundohem
1057,vorbereiten::V,მოამზადებს,përgatis
1058,lieben::V,უყვარს,dashuroj
1059,mögen::V,ეტრფის,dua
1060,lachen::V,იცინის,qesh
1061,rühren::V,გულს აუჩუყებს,mallëngjej
1062,weinen::V,ტირის,qaj
1063,schimpfen::V,შეიგინება,shaj
1064,sich ärgern::V,გაბრაზობს,bëhem verem
1065,sich fürchten::V,შიშობს,kam frikë
1066,sich fürchten::V,შიშობს,frikësohem
1067,fürchten::V,ფრთხილობს,kam frikë nga
1068,fliehen::V,გაიქცევა,arratisem
1069,flüchten::V,გაიქცევა,iki
1070,sehen::V,ხედავს,shoh
1071,anschauen::V,ნახავს,shikoj
1072,ansehen::V,უყურებს,shikoj
1073,hören::V,ისმენს,dëgjoj
1074,zuhören::V,მოისმენს,veshtoj
1075,probieren::V,გასინჯავს,provoj
1076,riechen::V,ყნოსავს,nuhas
1077,fühlen::V,გრძნობს,ndiej
1078,scheinen::V,ეჩვენება,ndriçoj
1079,zu sehen sein::V,მოჩანს,dukem
1080,vernehmen::V,გაიგებს,dëgjoj
1081,frieren::V,იყინება,mërdhij
1082,tun::V,აკეთებს,bëj
1083,können::V,შეიძლება,mund
1084,wollen::V,უნდა,dua
1085,wollen::V,უნდა,dëshiroj
1086,anfangen::V,დაიწყებს,filloj
1087,beenden::V,ამთავრებს,kryej
1088,beenden::V,ამთავრებს,mbaroj
1089,aufhören::V,შეწყვეტს,pushoj
1090,gelingen::V,მოახერხებს,më shkon mbarë
1091,geraten::V,გამოდის,del
1092,öffnen::V,გახსნის,hap
1093,schließen::V,ხურავს,mbyll
1094,schließen::V,დაკეტავს,mbyll
1095,stellen::V,დადგამს,vë
1096,setzen::V,დასვამს,vë
1097,legen::V,დადებს,vë
1098,berühren::V,შეახებს,rrok
1099,berühren::V,მიაკარებს,rrok
1100,verbinden::V,შეაერთებს,bashkoj
1101,bedecken::V,გადააფარებს,mbuloj
1102,aufhängen::V,დაკიდებს,var
1103,anzünden::V,დაანთებს,ndez
1104,anzünden::V,მოუკიდებს,ndez
1105,aufheben::V,აიღებს,ngre
1106,aufheben::V,აიყვანს,ngre
1107,zurücklassen::V,დატოვებს,lë pas
1108,verlieren::V,დაკარგავს,humb
1109,fallen lassen::V,გაუვარდება,lëshoj
1110,machen::V,გააკეთებს,bëj
1111,machen::V,გამოიწვევს,bëj
1112,herstellen::V,დაამზადებს,prodhoj
1113,bauen::V,ააშენებს,ndërtoj
1114,reparieren::V,შეაკეთებს,ndreq
1115,reparieren::V,შეაკეთებს,meremetoj
1116,reparieren::V,გაარემონტებს,ndreq
1117,reparieren::V,გაარემონტებს,meremetoj
1118,verbessern::V,გამოაკეთებს,përmirësoj
1119,verbessern::V,გააუმჯობესებს,përmirësoj
1120,ändern::V,შეცვლის,ndërroj
1121,graben::V,თხრის,gërmoj
1122,beugen::V,ხრის,kërrus
1123,biegen::V,გაღუნავს,përkul
1124,drehen::V,ატრიალებს,dredh
1125,drehen::V,ატრიალებს,rrotulloj
1126,wenden::V,მოაბრუნებს,kthej
1127,umdrehen::V,შეატრიალებს,kthej
1128,heben::V,ასწევს,ngre
1129,hochheben::V,აიყვანს,ngre
1130,ergreifen::V,სტაცებს,rrëmbej
1131,halten::V,უჭირავს,mbaj
1132,drücken::V,დააწვება,shtyp
1133,schieben::V,მისწევს,shtyj
1134,kratzen::V,მოფხანს,kruaj
1135,kratzen::V,მოფხანს,gërvisht
1136,lecken::V,ლოკავს,lëpij
1137,beißen::V,უკბენს,kafshoj
1138,abreißen::V,გლეჯს,shkëpus
1139,abreißen::V,მოწყვეტს,shkëpus
1140,abschneiden::V,გაჭრის,cungoj
1141,binden::V,შეკრავს,lidh
1142,binden::V,გადააბამს,lidh
1143,stecken::V,ჩაასობს,fus
1144,stecken::V,ჩაასობს,ngul
1145,brechen::V,მოიტეხს,thyej
1146,klopfen::V,აკაკუნებს,trokas
1147,hauen::V,ლეწავს,godas
1148,kleben::V,წებავს,ngjis
1149,kleben::V,დააწებებს,ngjis
1150,reiben::V,დაზელს,fërkoj
1151,streichen::V,უსვამს,lyej
1152,schleifen::V,ლესავს,mpreh
1153,schneiden::V,გაჭრის,pres
1154,rütteln::V,არხევს,shkund
1155,schütteln::V,არყევს,lëkund
1156,schütteln::V,ანძრევს,lëkund
1157,schwenken::V,აქნევს,valëvit
1158,schütten::V,ღვრის,mbush
1159,schütten::V,დააქცევს,mbush
1160,füllen::V,გაავსებს,mbush
1161,einwickeln::V,შეახვევს,mbështjell
1162,tragen::V,მიიტანს,mbaj
1163,tragen::V,მიიტანს,mbart
1164,schleppen::V,მიათრევს,heq
1165,schleppen::V,მიათრევს,zhgërryej
1166,ziehen::V,წევს,tërheq
1167,ziehen::V,ათრევს,tërheq
1168,aufbewahren::V,შეინახავს,ruaj
1169,werfen::V,ისვრის,hedh
1170,fangen::V,დაიჭერს,kap
1171,packen::V,სტაცებს,rrëmbej
1172,verstecken::V,მალავს,fsheh
1173,teilen::V,დაყოფს,ndaj
1174,schicken::V,გაგზავნის,dërgoj
1175,bringen::V,მოიტანს,sjell
1176,hinzufügen::V,დაამატებს,shtoj
1177,bekommen::V,ამოიღებს,kap
1178,erhalten::V,იღებს,marr
1179,nehmen::V,აიღებს,marr
1180,wählen::V,გადაარჩევს,zgjedh
1181,auswählen::V,ამოარჩევს,përzgjedh
1182,bewahren::V,ინარჩუნებს,ruaj
1183,behindern::V,აბრკოლებს,pengoj
1184,behindern::V,გააძნელებს,pengoj
1185,verderben::V,გააფუჭებს,prish
1186,beschädigen::V,დააზიანებს,dëmtoj
1187,zerbrechen::V,დაამტვრევს,thyej
1188,zerreißen::V,გახევს,çjerr
1189,zerreißen::V,გახევს,zheloj
1190,zerstören::V,მოსპობს,prish
1191,zerstören::V,მოსპობს,shkatërroj
1192,zerstören::V,დაანგრევს,prish
1193,zerstören::V,დაანგრევს,shkatërroj
1194,verbrennen::V,დაწვავს,djeg
1195,geben::V,აძლევს,jap
1196,reichen::V,მიაწოდებს,jap
1197,schenken::V,აჩუქებს,fal
1198,schenken::V,აჩუქებს,dhuroj
1199,versprechen::V,აღუთქვამს,premtoj
1200,wünschen::V,უსურვებს,uroj
1201,loben::V,აქებს,lëvdoj
1202,loben::V,აქებს,lavdëroj
1203,loben::V,ამკობს,lëvdoj
1204,loben::V,ამკობს,lavdëroj
1205,küssen::V,აკოცებს,puth
1206,wiegen::V,არხევს,tund
1207,zudecken::V,გადახურავს,mbuloj
1208,wecken::V,გააღვიძებს,zgjoj
1209,zeigen::V,დაანახვებს,dëftej
1210,führen::V,მიჰყავს,çoj
1211,lehren::V,ასწავლის,arsej
1212,unterrichten::V,ასწავლის,arsimoj
1213,aufziehen::V,აღზრდის,rris
1214,leiten::V,აწარმოებს,udhëheq
1215,leiten::V,ხელმძღვანელობს,udhëheq
1216,antreiben::V,დააჩქარებს,nxis
1217,lassen::V,ა--ინებს,detyroj
1218,einladen::V,მოიპატიჟებს,ftoj
1219,vereinigen::V,შეაერთებს,bashkoj
1220,besuchen::V,სანახავად მიდის,vizitoj
1221,treffen::V,შეხვდება,ndesh
1222,sich versammeln::V,შეიკრიბება,tubohem
1223,spielen::V,ეთამაშება,loz
1224,spielen::V,ეთამაშება,luaj
1225,singen::V,მღერის,këndoj
1226,tanzen::V,ცეკვავს,kërcej
1227,tanzen::V,ცეკვავს,vallëzoj
1228,sich trennen::V,მოშორდება,ndahem
1229,verlassen::V,მიატოვებს,braktis
1230,retten::V,იხსნის,shpëtoj
1231,retten::V,გადაარჩენს,shpëtoj
1232,bewachen::V,დარაჯობს,ruaj
1233,bewachen::V,უთვალთვალებს,ruaj
1234,schützen::V,დაიფარავს,ruaj
1235,schützen::V,დაიფარავს,mbroj
1236,verteidigen::V,დაიცავს,mbroj
1237,sich schlagen::V,იჩხუბებს,zihem
1238,schießen::V,ისვრის,shtie
1239,siegen::V,გაიმარჯვებს,fitoj
1240,siegen::V,გაიმარჯვებს,ngadhënjej
1241,ärgern::V,აჯავრებს,zemëroj
1242,schlagen::V,ცემს,rrah
1243,schlagen::V,ცემს,godas
1244,treten::V,პანღურს ამოჰკრავს,shtyj
1245,treten::V,პანღურს ამოჰკრავს,shtyj më këmbë
1246,stechen::V,სჩხვლეტს,ther
1247,stechen::V,სჩხვლეტს,shpoj
1248,stoßen::V,დაეჯახება,shtyj
1249,stehlen::V,ქურდობს,vjedh
1250,stehlen::V,მოიპარავს,vjedh
1251,stören::V,შეაწუხებს,pengoj
1252,belästigen::V,მობეზრდება,bezdis
1253,verbergen::V,დამალავს,fsheh
1254,täuschen::V,შეცდებს,mashtroj
1255,betrügen::V,მოატყუებს,kobis
1256,töten::V,მოკლავს,vras
1257,wohnen::V,ცხოვრობს,banoj
1258,wohnen::V,ბინადრობს,banoj
1259,arbeiten::V,მუშაობს,punoj
1260,arbeiten::V,მუშაობს,vardoj
1261,sammeln::V,შეკრებს,mbledh
1262,sammeln::V,შეკრებს,grumbulloj
1263,pflücken::V,კრეფს,vjel
1264,pflücken::V,კრეფს,mbledh
1265,jagen::V,ნადირობს,gjuaj
1266,fischen::V,თევზაობს,peshkoj
1267,fischen::V,თევზაობს,gjuaj peshk
1268,fassen::V,დააჭერს,zë
1269,hüten::V,მწყემსავს,kullos
1270,treiben::V,მიერეკება,vë përpara
1271,anbinden::V,მიაბამს,lidh
1272,füttern::V,აჭმევს,grazhdoj
1273,melken::V,წველის,mjel
1274,hacken::V,კეპავს,grij
1275,gießen::V,რწყავს,ujis
1276,reifen::V,მწიფდება,piqem
1277,zubereiten::V,მოამზადებს,gatuaj
1278,kochen::V,მოხარშავს,ziej
1279,backen::V,გამოაცხობს,pjek
1280,backen::V,გამოაცხობს,furroj
1281,braten::V,შეწვავს,fërgoj
1282,braten::V,შეწვავს,tiganis
1283,umrühren::V,შეურევს,trazoj
1284,umrühren::V,გათქვეფს,trazoj
1285,stricken::V,ქსოვს,thur
1286,nähen::V,გაკერავს,qep
1287,färben::V,შეღებავს,ngjyej
1288,färben::V,შეღებავს,bojatis
1289,reinigen::V,გაწმენდს,qëroj
1290,reinigen::V,გაწმენდს,pastroj
1291,reinigen::V,გასუფთავებს,qëroj
1292,reinigen::V,გასუფთავებს,pastroj
1293,waschen::V,გარეცხავს,laj
1294,waschen::V,გარეცხავს,finjos
1295,abwischen::V,წაშლის,fshij
1296,spülen::V,გაავლებს,kulloj
1297,fegen::V,დაბლანდავს,fshij
1298,kehren::V,დაგვის,fshij
1299,baden::V,ბანაობს,lahem
1300,sich waschen::V,იბანება,lahem
1301,ausziehen::V,გაიხდის,heq
1302,ausziehen::V,გაიხდის,zbath
1303,anziehen::V,ჩაიცვამს,vesh
1304,anziehen::V,ჩაიცვამს,mbath
1305,sich anziehen::V,ჩაიცვამს,vishem
1306,kämmen::V,დავარცხნის,kreh
1307,schmücken::V,მორთავს,hijeshoj
1308,sagen::V,იტყვის,them
1309,sprechen::V,ლაპარაკობს,flas
1310,reden::V,საუბრობს,fjalos
1311,reden::V,საუბრობს,fjalëtoj
1312,sich unterhalten::V,ბაასობს,bisedoj
1313,sich unterhalten::V,მუსაიფობს,bisedoj
1314,fragen::V,ჰკითხავს,pyes
1315,bitten::V,სთხოვს,lus
1316,bitten::V,სთხოვს,lutem
1317,erzählen::V,მოუთხრობს,rrëfej
1318,mitteilen::V,აუწყებს,kumtoj
1319,mitteilen::V,აცნობებს,kumtoj
1320,nennen::V,უწოდებს,quaj
1321,rufen::V,დაუძახებს,thërras
1322,prahlen::V,ტრაბახობს,mburrem
1323,prahlen::V,ტრაბახობს,kapardisem
1324,übersetzen::V,გადათარგმნის,përkthej
1325,denken::V,ფიქრობს,mendoj
1326,denken::V,აზროვნებს,mendoj
1327,glauben::V,სჯერა,besoj
1328,bemerken::V,შენიშვნავს,vërej
1329,erkennen::V,გამოიცნობს,njoh
1330,erkennen::V,გამოიცნობს,shquaj
1331,begreifen::V,გაიგებს,marr vesh
1332,verstehen::V,გაიგონებს,marr vesh
1333,lernen::V,ისწავლის,mësoj
1334,wissen::V,ეცოდინება,di
1335,sich erinnern an::V,მოიგონებს,kujtoj
1336,sich erinnern an::V,გაიხსენებს,kujtoj
1337,vergessen::V,ივიწყებს,harroj
1338,messen::V,ზომავს,mas
1339,zählen::V,ითვლის,njeh
1340,rechnen::V,გაიანგარიშებს,llogaris
1341,lesen::V,კითხულობს,lexoj
1342,lesen::V,კითხულობს,këndoj
1343,malen::V,ხატავს,lyej
1344,zeichnen::V,ხაზავს,vizatoj
1345,schreiben::V,დაწერს,shkruaj
1346,besitzen::V,ექნება,kam
1347,kaufen::V,ყიდულობს,blej
1348,verkaufen::V,გაყიდის,shes
1349,bezahlen::V,გადაიხდის,paguaj
1350,zahlen::V,გადაიხდის,paguaj
1351,beherrschen::V,ფლობს,zotëroj
1352,ertragen::V,მოითმენს,duroj
