,Concept_ID,sv,kk
827,plötzlich::ADV,plötsligt,кенет
828,sofort::ADV,strax,әне-міне дегенше
829,sofort::ADV,genast,әне-міне дегенше
830,später::ADV,senare,артынан
831,jetzt::ADV,nu,енді
832,jetzt::ADV,nu,қазір
833,heute::ADV,i dag,бүгін
834,morgen::ADV,i morgon,ертең
835,bald::ADV,snart,тез
836,dann::ADV,då,онан соң
837,dann::ADV,då,сонан соң
838,gestern::ADV,i går,кеше
839,einst::ADV,en gång,бірде
840,einst::ADV,en gång,бір кезде
841,damals::ADV,då,анада
842,damals::ADV,den gången,анада
843,danach::ADV,därefter,онан соң
844,danach::ADV,därefter,сонан соң
845,vorher::ADV,före,бұрын
846,vorher::ADV,förut,бұрын
847,zuerst::ADV,först,әуелі
848,zuerst::ADV,först,алдымен
849,einmal::ADV,en gång,бір жолы
850,manchmal::ADV,ibland,кейде
851,oft::ADV,ofta,ылғи
852,immer::ADV,alltid,өнебойы
853,niemals::ADV,aldrig,ешуақытта
854,hier::ADV,här,бұнда
855,hier::ADV,här,осында
856,hierhin::ADV,hit,бермен
857,von hier::ADV,härifrån,бер жақтан
858,dort::ADV,där,анда
859,dorthin::ADV,dit,әрі
860,geradeaus::ADV,rätt fram,тура
861,vorwärts::ADV,fram,ілгері
862,vorwärts::ADV,framåt,ілгері
863,rückwärts::ADV,baklänges,артқа
864,zurück::ADV,tillbaka,кейін қарай
865,unten::ADV,nere,төменде
866,unten::ADV,nedanför,төменде
867,hinab::ADV,ned,астына
868,hinab::ADV,ned,төмен
869,hinab::ADV,nedåt,астына
870,hinab::ADV,nedåt,төмен
871,oben::ADV,ovan,жоғарыда
872,oben::ADV,ovanpå,жоғарыда
873,hinauf::ADV,upp,өрге
874,hinauf::ADV,uppåt,өрге
875,überall::ADV,överallt,әрқайда
876,nicht::ADV,ej,емес
877,nicht::ADV,inte,емес
878,ein wenig::ADV,litet,азырақ
879,ein wenig::ADV,litet,аздаған
880,ein wenig::ADV,litet,азғантай
881,kaum::ADV,knappt,зорға
882,kaum::ADV,knappast,зорға
883,sehr::ADV,mycket,орасан
884,so::ADV,så,бұлай
885,so::ADV,så,былайша
886,noch::ADV,än,әлі
887,noch::ADV,ännu,әлі
888,nur::ADV,bara,ғана
889,nur::ADV,endast,ғана
890,schon::ADV,redan,түге
891,wieder::ADV,åter,жаңа
892,wieder::ADV,åter,қайта
893,wieder::ADV,åter,жаңадан
894,vergebens::ADV,förgäves,бекер
895,vor::PRP,utanför,алды
896,hinter::PRP,bakom,артынан
897,unter::PRP,under,түп
898,unter::PRP,under,маңында
899,durch::PRP,genom,арқылы
900,durch::PRP,igenom,арқылы
901,neben::PRP,bredvid,іргеде
902,neben::PRP,bredvid,жанында
903,neben::PRP,vid sidan av,іргеде
904,neben::PRP,vid sidan av,жанында
905,zwischen::PRP,mellan,арада
906,wegen::PRP,på grund av,үшін
907,dies::PRN,detta,бұ
908,dies::PRN,detta,осы
909,das::PRN,det,сол
910,alles::PRN,allt,дүйім
911,alles::PRN,allt,күллі
912,ich::PRN,jag,мен
913,du::PRN,du,сен
914,er::PRN,han,ол
915,wir::PRN,vi,біз
916,ihr::PRN,ni,сіз
917,sie::PRN,de,олар
918,was::FPRN,vad,не
919,wer::FPRN,vem,кім
920,wo::FADV,var,кәні
921,wo::FADV,var,қайда
922,wohin::FADV,vart,қайда
923,wie::FADV,hur,калай
924,warum::FADV,varför,неғып
925,wieviel::FNUM,hur mycket,неше
926,wieviel::FNUM,hur mycket,қанша
927,eins::NUM,en,бір
928,eins::NUM,ett,бір
929,zwei::NUM,två,екі
930,drei::NUM,tre,үш
931,vier::NUM,fyra,төрт
932,fünf::NUM,fem,бес
933,sechs::NUM,sex,алты
934,sieben::NUM,sju,жеті
935,acht::NUM,åtta,сегіз
936,neun::NUM,nio,тоғыз
937,zehn::NUM,tio,он
938,elf::NUM,elva,он бір
939,zwölf::NUM,tolv,он екі
940,zwanzig::NUM,tjugo,жиырма
941,dreißig::NUM,trettio,отыз
942,vierzig::NUM,fyrtio,қырық
943,fünfzig::NUM,femtio,елу
944,sechzig::NUM,sextio,алпыс
945,siebzig::NUM,sjuttio,жетпіс
946,achtzig::NUM,åttio,сексен
947,neunzig::NUM,nittio,тоқсан
948,hundert::NUM,hundra,жүз
949,tausend::NUM,tusen,мың
950,und::CNJ,och,та
951,oder::CNJ,eller,әлде
952,oder::CNJ,eller,немесе
953,stehen::V,stå,тұру
954,sitzen::V,sitta,отыру
955,liegen::V,ligga,жату
956,hängen::V,hänga,ілу
957,werden::V,bli,болу
958,werden::V,bli,түрегелу
959,passieren::V,ske,болу
960,passieren::V,hända,болу
961,beginnen::V,börja,басталу
962,enden::V,ända,ада болу
963,wechseln::V,växla,құбылу
964,wechseln::V,växla,өзгеру
965,aufgehen[Sonne]::V,gå upp,шығу
966,untergehen[Sonne]::V,gå ned,батыру
967,scheinen[Sonne]::V,skina,жылтырау
968,donnern::V,dundra,күркіреу
969,wehen::V,blåsa,огып тур
970,strömen::V,forsa,сорғалау
971,strömen::V,strömma,сорғалау
972,fließen::V,flyta,ағу
973,sich drehen::V,snurra,айналу
974,schwanken::V,vackla,толықсу
975,schwingen::V,svinga,тербелу
976,fallen::V,falla,құлау
977,fallen::V,falla,жығылу
978,fallen::V,falla,төмендеу
979,brennen::V,brinna,жану
980,rauchen::V,ryka,түтету
981,regnen::V,regna,жауу
982,gefrieren::V,frysa,мұздай қату
983,gefrieren::V,frysa,мұз боп қату
984,tauen::V,töa,жібу
985,schmelzen::V,smälta,еру
986,trocknen::V,torka,курау
987,sieden::V,koka,қайнау
988,sieden::V,sjuda,қайнау
989,faulen::V,ruttna,иістену
990,verfaulen::V,ruttna,шіру
991,reißen::V,brista,жыртылу
992,versinken::V,sjunka,малтығу
993,vergehen::V,förgå,өту
994,erscheinen::V,synas,көріну
995,erscheinen::V,synas,көрініп қалу
996,erscheinen::V,visa sig,көріну
997,erscheinen::V,visa sig,көрініп қалу
998,verschwinden::V,försvinna,ғайып_болу
999,sinken::V,sjunka,ылдилау
1000,sinken::V,sjunka,төмендеу
1001,abnehmen::V,avta,кемітілу
1002,abnehmen::V,minskas,кемітілу
1003,zunehmen::V,tilltaga,көбею
1004,steigen::V,stiga,қобу
1005,steigen::V,stiga,көтерілу
1006,steigen::V,stiga,жоғарылау
1007,wachsen::V,växa,өсу
1008,glänzen::V,glimma,жалтырау
1009,funkeln::V,tindra,жарқырау
1010,funkeln::V,tindra,нұрлану
1011,funkeln::V,tindra,жылтылдау
1012,funkeln::V,gnistra,жарқырау
1013,funkeln::V,gnistra,нұрлану
1014,funkeln::V,gnistra,жылтылдау
1015,lärmen::V,bråka,шулау
1016,lärmen::V,bråka,шуылдау
1017,lärmen::V,väsnas,шулау
1018,lärmen::V,väsnas,шуылдау
1019,läuten::V,ringa,қоңыраулату
1020,klingeln::V,ringa,дыңғырлау
1021,klirren::V,klirra,дыңылдату
1022,brausen::V,brusa,тасу
1023,rauschen::V,susa,сусылдау
1024,rauschen::V,susa,сыбдырлау
1025,klingen::V,låta,дыбыс шығару
1026,klingen::V,klinga,дыбыс шығару
1027,bellen::V,skälla,үру
1028,heulen::V,yla,ұлу
1029,heulen::V,tjuta,ұлу
1030,blasen::V,blåsa,үру
1031,pfeifen::V,vissla,ысқыру
1032,schreien::V,skrika,шыңғыру
1033,schreien::V,skrika,айғайлау
1034,schreien::V,skrika,байбайлау
1035,schreien::V,skrika,бажалақтау
1036,stöhnen::V,stöna,ыңырсу
1037,stöhnen::V,stöna,ыңкылдау
1038,zittern::V,darra,қалш
1039,zittern::V,darra,қалшылдату
1040,zittern::V,skälva,қалш
1041,zittern::V,skälva,қалшылдату
1042,leben::V,leva,жасау
1043,leben::V,leva,күнелту
1044,leben::V,leva,күн көру
1045,leben::V,leva,тіршілік ету
1046,geboren werden::V,födas,туу
1047,atmen::V,andas,дем алу
1048,atmen::V,andas,ауа жұту
1049,trinken::V,dricka,ішу
1050,trinken::V,dricka,ұрттау
1051,essen::V,äta,жеу
1052,essen::V,äta,тамақтану
1053,schlucken::V,svälja,жұту
1054,müde werden::V,tröttna,болдыру
1055,einschlafen::V,somna,үйыктап калу
1056,schlafen::V,sova,ұйықтау
1057,aufwachen::V,vakna,ояну
1058,aufstehen::V,stiga upp,ояну
1059,sich erholen::V,repa sig,тынығу
1060,sich erholen::V,hämta sig,тынығу
1061,krank werden::V,insjukna,кеселдену
1062,krank werden::V,insjukna,сырқаттану
1063,krank werden::V,insjukna,ауырып қалу
1064,krank werden::V,insjukna,ауыра бастау
1065,krank werden::V,insjukna,кеселге ұшырау
1066,krank werden::V,insjukna,сырқаттанып қалу
1067,krank sein::V,vara sjuk,ауыру
1068,krank sein::V,vara sjuk,сырқаттану
1069,schmerzen::V,smärta,ауырады
1070,schmerzen::V,göra ont,ауырады
1071,husten::V,hosta,жөтелу
1072,genesen::V,tillfriskna,айығу
1073,sterben::V,dö,өлу
1074,sterben::V,dö,қайтыс
1075,sterben::V,dö,жантапсыру
1076,umkommen::V,omkomma,өлу
1077,umkommen::V,omkomma,қаза табу
1078,sich bewegen::V,röra sig,жылжу
1079,sich rühren::V,röra på sig,қыбырлау
1080,sich erheben::V,resa sig,тұру
1081,sich setzen::V,sätta sig,отыру
1082,hinfallen::V,falla omkull,жығылу
1083,laufen::V,löpa,жояу жүру
1084,schreiten::V,skrida,кадамдау
1085,spazierengehen::V,promenera,қыдыру
1086,eilen::V,ila,асығу
1087,eilen::V,ila,жеделдену
1088,eilen::V,ila,жедепдеу
1089,sich beeilen::V,skynda sig,асығу
1090,sich beeilen::V,skynda sig,жеделдену
1091,sausen::V,susa,заулау
1092,rennen::V,löpa,жүгіру
1093,rennen::V,springa,жүгіру
1094,springen::V,hoppa,секіру
1095,klettern::V,klättra,өрмелеп шығу
1096,schaukeln::V,gunga,тербелу
1097,kriechen::V,kräla,еңбектеу
1098,schwimmen::V,simma,жүзу
1099,schwimmen::V,simma,малту
1100,schwimmen::V,simma,қалықтау
1101,tauchen::V,dyka,сүңгу
1102,rudern::V,ro,есу
1103,fahren::V,köra,бару
1104,fliegen::V,flyga,ұшу
1105,gehen::V,gå,бару
1106,weggehen::V,gå bort,кету
1107,abfahren::V,resa,жөнелу
1108,abfahren::V,avresa,жөнелу
1109,anhalten::V,stanna,тоқтау
1110,hineingehen::V,gå in,кіру
1111,eintreten::V,träda in,ену
1112,kommen::V,komma,жету
1113,ankommen::V,ankomma,келу
1114,zurückkommen::V,återkomma,қайту
1115,bleiben::V,bli,қалу
1116,bleiben::V,förbli,қалу
1117,warten::V,vänta,тосу
1118,erwarten::V,vänta,күту
1119,suchen::V,leta,іздеу
1120,finden::V,finna,табу
1121,versuchen::V,försöka,талпыну
1122,vorbereiten::V,förbereda,әзірлеу
1123,lieben::V,älska,сүю
1124,mögen::V,tycka om,жарату
1125,mögen::V,tycka om,жақсы_көру
1126,lachen::V,skratta,күлу
1127,lachen::V,skratta,күлісу
1128,rühren::V,röra,көңілін бұзу
1129,weinen::V,gråta,жылау
1130,schimpfen::V,skälla,ақырып-бақыру
1131,sich ärgern::V,förargas,ашулану
1132,sich fürchten::V,vara rädd,сескену
1133,fürchten::V,frukta,қауіптену
1134,fürchten::V,frukta,сақсыну
1135,fliehen::V,fly,қашу
1136,fliehen::V,fly,қашып кету
1137,fliehen::V,rymma,қашу
1138,fliehen::V,rymma,қашып кету
1139,flüchten::V,fly,қашу
1140,flüchten::V,fly,қашып кету
1141,sehen::V,se,көру
1142,anschauen::V,se på,назар салу
1143,anschauen::V,betrakta,назар салу
1144,ansehen::V,åse,тамашалау
1145,hören::V,höra,есту
1146,zuhören::V,höra på,тыңдау
1147,zuhören::V,höra på,құлақ қою
1148,zuhören::V,lyssna till,тыңдау
1149,zuhören::V,lyssna till,құлақ қою
1150,probieren::V,smaka,тату
1151,probieren::V,smaka,дәм тату
1152,probieren::V,smaka på,тату
1153,probieren::V,smaka på,дәм тату
1154,riechen::V,lukta,иіскеу
1155,fühlen::V,känna,сезу
1156,fühlen::V,känna,сезіну
1157,scheinen::V,verka,болып көріну
1158,scheinen::V,tyckas,болып көріну
1159,zu sehen sein::V,synas,көріну
1160,zu sehen sein::V,kunna ses,көріну
1161,vernehmen::V,få veta,есту
1162,vernehmen::V,få veta,есітіп қалу
1163,vernehmen::V,förnimma,есту
1164,vernehmen::V,förnimma,есітіп қалу
1165,frieren::V,frysa,тоңу
1166,frieren::V,frysa,жаурау
1167,tun::V,göra,ету
1168,tun::V,göra,істеу
1169,können::V,kunna,білу
1170,wollen::V,vilja,қалау
1171,anfangen::V,börja,бастау
1172,beenden::V,avsluta,бітіру
1173,beenden::V,avsluta,адақтау
1174,beenden::V,avsluta,тамамдау
1175,beenden::V,avsluta,аяқтап шығу
1176,aufhören::V,sluta,доғару
1177,aufhören::V,upphöra,доғару
1178,gelingen::V,lyckas,жолы түсу
1179,geraten::V,bli,калу
1180,öffnen::V,öppna,ашу
1181,öffnen::V,öppna,ашып қою
1182,schließen::V,låsa,жабу
1183,schließen::V,stänga,жабу
1184,stellen::V,ställa,қою
1185,stellen::V,ställa,қойдыру
1186,setzen::V,sätta,отырғызу
1187,legen::V,lägga,салу
1188,legen::V,lägga,калау
1189,berühren::V,beröra,тию
1190,verbinden::V,förbinda,байлап алу
1191,verbinden::V,förbinda,сабақтастыру
1192,bedecken::V,täcka,бүркеу
1193,bedecken::V,betäcka,бүркеу
1194,aufhängen::V,hänga,ілу
1195,aufhängen::V,hänga,асып қою
1196,aufhängen::V,hänga upp,ілу
1197,aufhängen::V,hänga upp,асып қою
1198,anzünden::V,tända,тұтату
1199,anzünden::V,antända,тұтату
1200,anzünden::V,tända på,тұтату
1201,aufheben::V,lyfta,көтеру
1202,zurücklassen::V,lämna,қалдыру
1203,zurücklassen::V,efterlämna,қалдыру
1204,verlieren::V,mista,жоғалту
1205,verlieren::V,förlora,жоғалту
1206,fallen lassen::V,tappa,құлатып алу
1207,fallen lassen::V,tappa,қолдан түсіріп алу
1208,fallen lassen::V,släppa,құлатып алу
1209,fallen lassen::V,släppa,қолдан түсіріп алу
1210,machen::V,göra,ету
1211,machen::V,göra,жасау
1212,machen::V,göra,жасап шығару
1213,herstellen::V,tillverka,жасап шығару
1214,herstellen::V,framställa,жасап шығару
1215,bauen::V,bygga,тұрғызу
1216,reparieren::V,reparera,оңдау
1217,verbessern::V,rätta,дұрыстау
1218,verbessern::V,förbättra,дұрыстау
1219,ändern::V,ändra,өзгерту
1220,ändern::V,förändra,өзгерту
1221,graben::V,gräva,үңгу
1222,beugen::V,böja,буғу
1223,biegen::V,böja,ию
1224,biegen::V,böja,майыстыру
1225,biegen::V,kröka,ию
1226,biegen::V,kröka,майыстыру
1227,drehen::V,vrida,айналдыру
1228,wenden::V,vända,екінші жағын айналдыру
1229,umdrehen::V,vrida om,бұру
1230,heben::V,häva,көтеру
1231,hochheben::V,lyfta,жоғарылату
1232,hochheben::V,lyfta,көтеру
1233,ergreifen::V,gripa,бас_салу
1234,ergreifen::V,gripa,шап_беріп_ұстап_алу
1235,ergreifen::V,gripa,шап_беру
1236,ergreifen::V,gripa,шап_ете_түсу
1237,halten::V,hålla,тұту
1238,halten::V,hålla,ұстау
1239,drücken::V,trycka,басу
1240,schieben::V,skjuta,итеру
1241,kratzen::V,riva,қыру
1242,kratzen::V,skrapa,қыру
1243,lecken::V,slicka,жалау
1244,beißen::V,bita,қабу
1245,beißen::V,bita,тістеу
1246,beißen::V,bita,қауып алу
1247,abreißen::V,slita_av,үзу
1248,abreißen::V,riva_av,үзу
1249,abschneiden::V,skära av,қырқу
1250,binden::V,binda,байланыстыру
1251,binden::V,binda,байлап_алу
1252,binden::V,binda,байластыру
1253,binden::V,binda,байлау
1254,binden::V,binda,буу
1255,binden::V,binda,матау
1256,binden::V,binda,сабақтастыру
1257,binden::V,binda,ұштастыру
1258,stecken::V,sticka,сұғу
1259,brechen::V,bryta,сындыру
1260,brechen::V,brista,сындыру
1261,klopfen::V,banka,қағу
1262,klopfen::V,klappa,қағу
1263,hauen::V,hugga,соғу
1264,kleben::V,klistra,желімдеу
1265,reiben::V,gnida,үйкеу
1266,streichen::V,smörja,сүйкеу
1267,schleifen::V,slipa,егеу
1268,schleifen::V,slipa,қайрау
1269,schleifen::V,slipa,егеулеу
1270,schneiden::V,skära,кесу
1271,schneiden::V,klippa,кесу
1272,rütteln::V,skaka,қозғау
1273,rütteln::V,skaka,жұлмалау
1274,schütteln::V,rista,дірілдету
1275,schütteln::V,rista,селкілдету
1276,schwenken::V,svänga,бұлғау
1277,schwenken::V,svänga,сермеу
1278,schütten::V,hälla,құю
1279,füllen::V,fylla,толтыру
1280,einwickeln::V,slå in,орау
1281,einwickeln::V,veckla in,орау
1282,tragen::V,bära,алып жүру
1283,schleppen::V,släpa,тарту
1284,ziehen::V,dra,тарту
1285,aufbewahren::V,förvara,сақтау
1286,aufbewahren::V,ta vara på,сақтау
1287,werfen::V,kasta,лақтыру
1288,fangen::V,fånga,қармау
1289,fangen::V,fånga,қағып алу
1290,packen::V,gripa,шап беру
1291,packen::V,gripa,шап ете түсу
1292,packen::V,gripa,шап беріп ұстап алу
1293,packen::V,gripa tag,шап беру
1294,packen::V,gripa tag,шап ете түсу
1295,packen::V,gripa tag,шап беріп ұстап алу
1296,verstecken::V,gömma,тығу
1297,verstecken::V,gömma,жасыру
1298,teilen::V,dela,бөлу
1299,schicken::V,skicka,жіберу
1300,bringen::V,bringa,әкелу
1301,bringen::V,bringa,алып келу
1302,hinzufügen::V,tillägga,қосу
1303,hinzufügen::V,tillägga,үстеу
1304,bekommen::V,få,алу
1305,bekommen::V,erhålla,алу
1306,erhalten::V,få,алмақ
1307,erhalten::V,erhålla,алмақ
1308,nehmen::V,ta,алу
1309,nehmen::V,ta,алмақ
1310,nehmen::V,taga,алу
1311,nehmen::V,taga,алмақ
1312,wählen::V,välja,таңдау
1313,auswählen::V,utvälja,екшеу
1314,auswählen::V,utvälja,саралау
1315,auswählen::V,utvälja,сұрыптау
1316,auswählen::V,utvälja,сайлап алу
1317,bewahren::V,bevara,сақтау
1318,behindern::V,hindra,оралғы болу
1319,behindern::V,förhindra,оралғы болу
1320,verderben::V,förstöra,бүлдіру
1321,beschädigen::V,skada,бұзу
1322,zerbrechen::V,bryta isär,уату
1323,zerbrechen::V,bryta sönder,уату
1324,zerreißen::V,riva sönder,жырту
1325,zerreißen::V,slita sönder,жырту
1326,zerstören::V,förstöra,қирату
1327,zerstören::V,förstöra,талқандау
1328,verbrennen::V,bränna,өртеу
1329,verbrennen::V,bränna,жандыру
1330,verbrennen::V,bränna,өртеп жіберу
1331,verbrennen::V,bränna,жандырып жіберу
1332,verbrennen::V,bränna upp,өртеу
1333,verbrennen::V,bränna upp,жандыру
1334,verbrennen::V,bränna upp,өртеп жіберу
1335,verbrennen::V,bränna upp,жандырып жіберу
1336,geben::V,ge,беру
1337,reichen::V,räcka,беру
1338,schenken::V,skänka,тарту
1339,versprechen::V,lova,уәде беру
1340,wünschen::V,önska,тілеу
1341,loben::V,lova,мақтау
1342,loben::V,lova,дәріптеу
1343,loben::V,beröma,мақтау
1344,loben::V,beröma,дәріптеу
1345,küssen::V,pussa,сүю
1346,wiegen::V,vagga,тербеу
1347,zudecken::V,täcka,бүркеу
1348,wecken::V,väcka,ояту
1349,zeigen::V,visa,көрсету
1350,führen::V,föra,ерту
1351,führen::V,föra,жетектеу
1352,lehren::V,lära,оқыту
1353,unterrichten::V,undervisa,оқыту
1354,aufziehen::V,uppfostra,бағу
1355,leiten::V,leda,басқару
1356,leiten::V,leda,жетекшілік ету
1357,antreiben::V,driva på,асықтыру
1358,lassen::V,få att,-ткізу
1359,lassen::V,få att,мәжбүр ету
1360,einladen::V,bjuda,шақыру
1361,einladen::V,inbjuda,шақыру
1362,vereinigen::V,förena,біріктіру
1363,vereinigen::V,förena,біріктіріп қою
1364,besuchen::V,besöka,кіріп шығу
1365,besuchen::V,besöka,барып шығу
1366,treffen::V,möta,кездесу
1367,treffen::V,träffa,кездесу
1368,sich versammeln::V,församla sig,топталу
1369,spielen::V,leka,ойнау
1370,spielen::V,spela,ойнау
1371,singen::V,sjunga,сайрау
1372,tanzen::V,dansa,билеу
1373,sich trennen::V,skiljas,айрылысу
1374,verlassen::V,lämna,тастау
1375,verlassen::V,överge,тастау
1376,retten::V,rädda,құтқару
1377,bewachen::V,bevaka,күзету
1378,schützen::V,skydda,жақтау
1379,schützen::V,skydda,жақтасу
1380,schützen::V,beskydda,жақтау
1381,schützen::V,beskydda,жақтасу
1382,verteidigen::V,försvara,қорғау
1383,sich schlagen::V,slåss,алысу
1384,schießen::V,skjuta,ату
1385,siegen::V,segra,жеңу
1386,ärgern::V,förarga,ашуландыру
1387,schlagen::V,slå,ұру
1388,treten::V,sparka,тебу
1389,stechen::V,sticka,шаншу
1390,stoßen::V,stöta,түрту
1391,stehlen::V,stjäla,ұрлау
1392,stören::V,störa,кесірлен
1393,belästigen::V,genera,мазасын алу
1394,belästigen::V,besvära,мазасын алу
1395,verbergen::V,dölja,сездірмеу
1396,täuschen::V,vilseleda,жалған айту
1397,betrügen::V,bedra,алдау
1398,betrügen::V,bedra,алдап кету
1399,betrügen::V,bedra,ақымақ қылу
1400,töten::V,döda,құрту
1401,töten::V,döda,өлтіру
1402,wohnen::V,bo,мекендеу
1403,wohnen::V,bo,өмір сүру
1404,arbeiten::V,arbeta,істеу
1405,arbeiten::V,arbeta,еңбектену
1406,sammeln::V,samla,жыю
1407,pflücken::V,plocka,жұлу
1408,jagen::V,jaga,аулау
1409,fischen::V,fiska,балык_аулау
1410,fassen::V,fånga,ұстау
1411,hüten::V,vakta,жаю
1412,hüten::V,vakta,бағу
1413,treiben::V,driva,айдау
1414,anbinden::V,binda fast,байлау
1415,füttern::V,fodra,ас ішкізу
1416,füttern::V,fodra,азықтандыру
1417,füttern::V,fodra,қоректендіру
1418,melken::V,mjölka,сауу
1419,hacken::V,hacka,турау
1420,gießen::V,hälla,суару
1421,gießen::V,vattna,суару
1422,reifen::V,mogna,жетілу
1423,zubereiten::V,tillaga,даяр ету
1424,zubereiten::V,tillreda,даяр ету
1425,kochen::V,koka,асу
1426,backen::V,baka,пісіру
1427,braten::V,steka,қуыру
1428,umrühren::V,röra om,былғалау
1429,umrühren::V,röra om,сапырылыстыру
1430,stricken::V,sticka,торлау
1431,stricken::V,sticka,тоқу
1432,nähen::V,sy,тігу
1433,färben::V,färga,бояу
1434,färben::V,färga,сырлау
1435,reinigen::V,rensa,аршу
1436,reinigen::V,rensa,тазалау
1437,reinigen::V,rengöra,аршу
1438,reinigen::V,rengöra,тазалау
1439,waschen::V,tvätta,жуу
1440,abwischen::V,torka av,сүрту
1441,spülen::V,spola,шаю
1442,spülen::V,skölja,шаю
1443,fegen::V,feja,сыпыру
1444,kehren::V,sopa,сыпыру
1445,baden::V,bada,шомылу
1446,sich waschen::V,tvätta sig,жуыну
1447,ausziehen::V,ta av,шешу
1448,anziehen::V,ta på,кигізу
1449,sich anziehen::V,klä på sig,киіну
1450,kämmen::V,kamma,тарау
1451,schmücken::V,pynta,әсемдеу
1452,schmücken::V,pynta,мәнерлеу
1453,schmücken::V,pynta,көріктендіру
1454,schmücken::V,smycka,әсемдеу
1455,schmücken::V,smycka,мәнерлеу
1456,schmücken::V,smycka,көріктендіру
1457,sagen::V,säga,деу
1458,sagen::V,säga,айту
1459,sprechen::V,tala,деу
1460,sprechen::V,tala,айту
1461,reden::V,tala,сөйлеу
1462,reden::V,tala,сөйлесу
1463,reden::V,tala,тіл қатысу
1464,reden::V,prata,сөйлеу
1465,reden::V,prata,сөйлесу
1466,reden::V,prata,тіл қатысу
1467,sich unterhalten::V,prata,сұхбаттасу
1468,fragen::V,fråga,сұрау
1469,fragen::V,spörja,сұрау
1470,bitten::V,be,өтіну
1471,bitten::V,be,жалыну
1472,erzählen::V,berätta,айту
1473,mitteilen::V,meddela,білдіру
1474,nennen::V,kalla,атау
1475,rufen::V,ropa,шақыру
1476,prahlen::V,pråla,бөсу
1477,prahlen::V,skryta,бөсу
1478,übersetzen::V,tolka,аудару
1479,übersetzen::V,översätta,аудару
1480,denken::V,tänka,ойлау
1481,glauben::V,tro,нану
1482,glauben::V,tro,илану
1483,bemerken::V,uppmärksamma,аңғару
1484,bemerken::V,lägga märke till,аңғару
1485,erkennen::V,känna igen,тану
1486,begreifen::V,begripa,ұғу
1487,begreifen::V,begripa,аңғарып алу
1488,verstehen::V,förstå,пайым
1489,verstehen::V,förstå,түсіну
1490,lernen::V,lära sig,оқу
1491,wissen::V,veta,хабардар болу
1492,sich erinnern an::V,minnas,еске түсіру
1493,sich erinnern an::V,komma ihåg,еске түсіру
1494,vergessen::V,glömma,ұмыту
1495,messen::V,mäta,өлшеу
1496,zählen::V,räkna,санау
1497,rechnen::V,räkna,санап шығару
1498,rechnen::V,räkna,санап шығу
1499,rechnen::V,räkna,санау
1500,lesen::V,läsa,оқу
1501,malen::V,måla,сурет салу
1502,zeichnen::V,teckna,сурет салу
1503,schreiben::V,skriva,жазу
1504,besitzen::V,äga,болу
1505,besitzen::V,besitta,болу
1506,kaufen::V,köpa,алу
1507,kaufen::V,köpa,әперу
1508,verkaufen::V,sälja,сату
1509,bezahlen::V,betala,төлеу
1510,bezahlen::V,betala,ақы беру
1511,bezahlen::V,betala,ақы төлеу
1512,zahlen::V,betala,төлеу
1513,beherrschen::V,behärska,билеу
1514,ertragen::V,tåla,төзу
1515,ertragen::V,tåla,шыдау
1516,ertragen::V,uthärda,төзу
1517,ertragen::V,uthärda,шыдау
