,Concept_ID,sv,uz
821,klingeln::V,ringa,jiringlamoq
822,klirren::V,klirra,sharaqlamoq
823,brausen::V,brusa,vag'illamoq
824,rauschen::V,susa,shitirlamoq
825,klingen::V,låta,yangramoq
826,klingen::V,klinga,yangramoq
827,bellen::V,skälla,hurmoq
828,heulen::V,yla,uvlamoq
829,heulen::V,tjuta,uvlamoq
830,blasen::V,blåsa,puflamoq
831,pfeifen::V,vissla,xushtak chalmoq 
832,schreien::V,skrika,qiyqirmoq
833,stöhnen::V,stöna,nola qilmoq
834,zittern::V,darra,titramoq
835,zittern::V,skälva,titramoq
836,leben::V,leva,yashamoq
837,geboren werden::V,födas,tug'ilmoq
838,atmen::V,andas,nafas chiqarmoq
839,trinken::V,dricka,ichmoq
840,essen::V,äta,emoq
841,schlucken::V,svälja,yutmoq
842,müde werden::V,tröttna,horimoq
843,einschlafen::V,somna,uxlab qolmoq
844,schlafen::V,sova,uxlamoq
845,aufwachen::V,vakna,uyg'onmoq
846,aufstehen::V,stiga upp,qo'pmoq
847,sich erholen::V,repa sig,dam olmoq
848,sich erholen::V,hämta sig,dam olmoq
849,krank werden::V,insjukna,kasallanmoq
850,krank sein::V,vara sjuk,betob yotmoq
851,schmerzen::V,smärta,og'rimoq
852,schmerzen::V,göra ont,og'rimoq
853,husten::V,hosta,yo'talmoq
854,genesen::V,tillfriskna,tuzalmoq
855,sterben::V,dö,o'lmoq
856,umkommen::V,omkomma,halok bo'lmoq
857,sich bewegen::V,röra sig,harakat qilmoq
858,sich rühren::V,röra på sig,qimirlamoq
859,sich erheben::V,resa sig,qo'pmoq
860,sich setzen::V,sätta sig,o'tirmoq
861,hinfallen::V,falla omkull,yiqilmoq
862,laufen::V,löpa,yurmoq
863,schreiten::V,skrida,yurmoq
864,spazierengehen::V,promenera,sayr ätmoq
865,eilen::V,ila,tezlamoq
866,sich beeilen::V,skynda sig,shoshmoq
867,sausen::V,susa,chopqillamoq
868,rennen::V,löpa,yugurmoq
869,rennen::V,springa,yugurmoq
870,springen::V,hoppa,sakramoq
871,klettern::V,klättra,yuqorilamoq
872,schaukeln::V,gunga,irg'amoq
873,kriechen::V,kräla,ämaklamoq
874,schwimmen::V,simma,suzmoq
875,tauchen::V,dyka,chu'mmoq
876,rudern::V,ro,eshkak eshmoq
877,fahren::V,köra,haydamoq
878,fliegen::V,flyga,uchmoq
879,gehen::V,gå,bormoq
880,weggehen::V,gå bort,ketoq
881,abfahren::V,resa,jo'namoq
882,abfahren::V,avresa,jo'namoq
883,anhalten::V,stanna,to'xtamoq
884,hineingehen::V,gå in,kirmoq
885,eintreten::V,träda in,kirmoq
886,kommen::V,komma,kelmoq
887,ankommen::V,ankomma,etib kelmoq
888,zurückkommen::V,återkomma,qaytib kelmoq
889,bleiben::V,bli,qolmoq
890,bleiben::V,förbli,qolmoq
891,warten::V,vänta,poylamoq
892,erwarten::V,vänta,kutmoq
893,suchen::V,leta,izlamoq
894,finden::V,finna,topmoq
895,versuchen::V,försöka,chalishmoq
896,vorbereiten::V,förbereda,hozirlamoq
897,lieben::V,älska,sevmoq
898,mögen::V,tycka om,ardoqlamoq
899,lachen::V,skratta,kulmoq
900,rühren::V,röra,ta'sirlantirmoq
901,weinen::V,gråta,yig'lamoq
902,schimpfen::V,skälla,koyinmoq
903,sich ärgern::V,förargas,g'azab qilmoq
904,sich fürchten::V,vara rädd,hurkmoq
905,fürchten::V,frukta,qo'rqmoq
906,fliehen::V,fly,qochmoq
907,fliehen::V,rymma,qochmoq
908,flüchten::V,fly,qochmoq
909,sehen::V,se,ko'rmoq
910,anschauen::V,se på,razm solmoq
911,anschauen::V,betrakta,razm solmoq
912,ansehen::V,åse,razm qilmoq
913,hören::V,höra,äshitmoq
914,zuhören::V,höra på,tinglamoq
915,zuhören::V,lyssna till,tinglamoq
916,probieren::V,smaka,tatib ko'rmoq
917,probieren::V,smaka på,tatib ko'rmoq
918,riechen::V,lukta,iskamoq
919,fühlen::V,känna,sezmoq
920,scheinen::V,verka,tuyilmoq
921,scheinen::V,tyckas,tuyilmoq
922,zu sehen sein::V,synas,ko'rinmoq
923,zu sehen sein::V,kunna ses,ko'rinmoq
924,vernehmen::V,få veta,äshitmoq
925,vernehmen::V,förnimma,äshitmoq
926,frieren::V,frysa,sovuq qotmoq
927,tun::V,göra,ätmoq
928,können::V,kunna,-a olmoq
929,können::V,kunna,-y olmoq
930,wollen::V,vilja,istamoq
931,anfangen::V,börja,boshlamoq
932,beenden::V,avsluta,bitirmoq
933,aufhören::V,sluta,tinmoq
934,aufhören::V,upphöra,tinmoq
935,gelingen::V,lyckas,muvaffaqiyat qozonmoq
936,geraten::V,bli,bo'lmoq
937,öffnen::V,öppna,ochmoq
938,schließen::V,låsa,yopmoq
939,schließen::V,stänga,yopmoq
940,stellen::V,ställa,qo'ymoq
941,setzen::V,sätta,o'tqazmoq
942,legen::V,lägga,yotqizmoq
943,berühren::V,beröra,tegmoq
944,verbinden::V,förbinda,ulamoq
945,bedecken::V,täcka,bekitmoq
946,bedecken::V,betäcka,bekitmoq
947,aufhängen::V,hänga,ildirmoq
948,aufhängen::V,hänga upp,ildirmoq
949,anzünden::V,tända,yondirmoq
950,anzünden::V,antända,yondirmoq
951,anzünden::V,tända på,yondirmoq
952,aufheben::V,lyfta,ko'tarmoq
953,zurücklassen::V,lämna,ayrilmoq
954,zurücklassen::V,efterlämna,ayrilmoq
955,verlieren::V,mista,yo'qotmoq
956,verlieren::V,förlora,yo'qotmoq
957,fallen lassen::V,tappa,tushirmoq
958,fallen lassen::V,släppa,tushirmoq
959,machen::V,göra,qilmoq
960,herstellen::V,tillverka,chiqarmoq
961,herstellen::V,framställa,chiqarmoq
962,bauen::V,bygga,solmoq
963,reparieren::V,reparera,tuzatmoq
964,verbessern::V,rätta,isloh qilmoq
965,verbessern::V,förbättra,isloh qilmoq
966,ändern::V,ändra,o'zgartirmoq
967,ändern::V,förändra,o'zgartirmoq
968,graben::V,gräva,qazimoq
969,beugen::V,böja,bukmoq
970,biegen::V,böja,bukmoq
971,biegen::V,kröka,bukmoq
972,drehen::V,vrida,aylantirmoq
973,wenden::V,vända,burmoq
974,umdrehen::V,vrida om,ag'darmoq
975,heben::V,häva,yuksaltirmoq
976,hochheben::V,lyfta,ko'tarmoq
977,ergreifen::V,gripa,tutamlamoq
978,halten::V,hålla,tutmoq
979,drücken::V,trycka,bosmoq
980,schieben::V,skjuta,surmoq
981,kratzen::V,riva,qashimoq
982,kratzen::V,skrapa,qashimoq
983,lecken::V,slicka,mijimoq
984,beißen::V,bita,tishlamoq
985,abreißen::V,slita_av,emirmoq
986,abreißen::V,riva_av,emirmoq
987,abschneiden::V,skära av,cho'rt kesmoq
988,binden::V,binda,bog'lamoq
989,stecken::V,sticka,suqmoq
990,brechen::V,bryta,sindirmoq
991,brechen::V,brista,sindirmoq
992,klopfen::V,banka,dukurlamoq
993,klopfen::V,klappa,dukurlamoq
994,hauen::V,hugga,urmoq
995,kleben::V,klistra,yopishtirmoq
996,reiben::V,gnida,surkamoq
997,streichen::V,smörja,surkamoq
998,schleifen::V,slipa,qayramoq
999,schneiden::V,skära,kesmoq
1000,schneiden::V,klippa,kesmoq
1001,rütteln::V,skaka,chayqamoq
1002,schütteln::V,rista,chayqamoq
1003,schwenken::V,svänga,chayqatmoq
1004,schütten::V,hälla,quymoq
1005,füllen::V,fylla,to'ldirmoq
1006,einwickeln::V,slå in,chulg'amoq
1007,einwickeln::V,veckla in,chulg'amoq
1008,tragen::V,bära,tashimoq
1009,schleppen::V,släpa,sudramoq
1010,ziehen::V,dra,tortmoq
1011,aufbewahren::V,förvara,tutmoq
1012,aufbewahren::V,ta vara på,tutmoq
1013,werfen::V,kasta,tashlamoq
1014,fangen::V,fånga,tutmoq
1015,packen::V,gripa,opqochmoq
1016,packen::V,gripa tag,opqochmoq
1017,verstecken::V,gömma,yashirmoq
1018,teilen::V,dela,bo'lmoq
1019,schicken::V,skicka,yubormoq
1020,bringen::V,bringa,keltirmoq
1021,hinzufügen::V,tillägga,tirkamoq
1022,bekommen::V,få,olmoq
1023,bekommen::V,erhålla,olmoq
1024,erhalten::V,få,olmoq
1025,erhalten::V,erhålla,olmoq
1026,nehmen::V,ta,olmoq
1027,nehmen::V,taga,olmoq
1028,wählen::V,välja,saylamoq
1029,auswählen::V,utvälja,saylamoq
1030,bewahren::V,bevara,saqlamoq
1031,behindern::V,hindra,xalal bermoq
1032,behindern::V,förhindra,xalal bermoq
1033,verderben::V,förstöra,xazon qilmoq
1034,beschädigen::V,skada,buzmoq
1035,zerbrechen::V,bryta isär,sindirmoq
1036,zerbrechen::V,bryta sönder,sindirmoq
1037,zerreißen::V,riva sönder,yirtmoq
1038,zerreißen::V,slita sönder,yirtmoq
1039,zerstören::V,förstöra,vayron qilmoq
1040,verbrennen::V,bränna,kuydirmoq
1041,verbrennen::V,bränna upp,kuydirmoq
1042,geben::V,ge,bermoq
1043,reichen::V,räcka,bermoq
1044,schenken::V,skänka,sovg'a qilmoq
1045,versprechen::V,lova,va'da bermoq
1046,wünschen::V,önska,orziqmoq
1047,loben::V,lova,maqtamoq
1048,loben::V,beröma,maqtamoq
1049,küssen::V,pussa,o'pmoq
1050,wiegen::V,vagga,tebratmoq
1051,zudecken::V,täcka,yopmoq
1052,wecken::V,väcka,uyg'otmoq
1053,zeigen::V,visa,ko'rsatmoq
1054,führen::V,föra,boshlik bo'lmoq
1055,lehren::V,lära,o'rgatmoq
1056,unterrichten::V,undervisa,dars bermoq
1057,aufziehen::V,uppfostra,o'stirmoq
1058,leiten::V,leda,boshqarmoq
1059,antreiben::V,driva på,shoshiltirmoq
1060,lassen::V,få att,ruxsat bermoq
1061,einladen::V,bjuda,taklif kilmoq
1062,einladen::V,inbjuda,taklif kilmoq
1063,vereinigen::V,förena,qo'shmoq
1064,besuchen::V,besöka,mehmonga bormoq
1065,treffen::V,möta,duchor bo'lmoq
1066,treffen::V,träffa,duchor bo'lmoq
1067,sich versammeln::V,församla sig,to'planmoq
1068,spielen::V,leka,o'ynamoq
1069,spielen::V,spela,o'ynamoq
1070,singen::V,sjunga,yalla qilmoq
1071,tanzen::V,dansa,raqs qilmoq
1072,sich trennen::V,skiljas,yakkalanmoq
1073,verlassen::V,lämna,qoldirmoq
1074,verlassen::V,överge,qoldirmoq
1075,retten::V,rädda,qutqazmoq
1076,bewachen::V,bevaka,qo'rimoq
1077,schützen::V,skydda,yoniga olmoq
1078,schützen::V,beskydda,yoniga olmoq
1079,verteidigen::V,försvara,yoqlamoq
1080,sich schlagen::V,slåss,yoqalashmoq
1081,schießen::V,skjuta,otmoq
1082,siegen::V,segra,engmoq
1083,ärgern::V,förarga,jahl chiqarmoq
1084,schlagen::V,slå,urmoq
1085,treten::V,sparka,tepmoq
1086,stechen::V,sticka,qadamoq
1087,stoßen::V,stöta,turtmoq
1088,stehlen::V,stjäla,o'g'rilamoq
1089,stören::V,störa,tebratmoq
1090,belästigen::V,genera,g'ashini keltirmoq
1091,belästigen::V,besvära,g'ashini keltirmoq
1092,verbergen::V,dölja,berkitmoq
1093,täuschen::V,vilseleda,aldamoq
1094,betrügen::V,bedra,tirriq qilmoq
1095,töten::V,döda,o'ldirmoq
1096,wohnen::V,bo,istiqomat qilmoq
1097,arbeiten::V,arbeta,ishlamoq
1098,sammeln::V,samla,yig'moq
1099,pflücken::V,plocka,termoq
1100,jagen::V,jaga,ov qilmoq
1101,fischen::V,fiska,baliq ovlamoq
1102,fassen::V,fånga,ilinmoq
1103,hüten::V,vakta,boqtirmoq
1104,treiben::V,driva,haydamoq
1105,anbinden::V,binda fast,bog'lamoq
1106,füttern::V,fodra,edirmoq
1107,melken::V,mjölka,sog'moq
1108,hacken::V,hacka,chopmoq
1109,gießen::V,hälla,oqizmoq
1110,gießen::V,vattna,oqizmoq
1111,reifen::V,mogna,qizarmoq
1112,zubereiten::V,tillaga,pishirmoq
1113,zubereiten::V,tillreda,pishirmoq
1114,kochen::V,koka,qaynatmoq
1115,backen::V,baka,yopmoq
1116,braten::V,steka,qovurmoq
1117,umrühren::V,röra om,atalamoq
1118,stricken::V,sticka,to'qimoq
1119,nähen::V,sy,tikmoq
1120,färben::V,färga,bo'yoqlamoq
1121,reinigen::V,rensa,tozalamoq
1122,reinigen::V,rengöra,tozalamoq
1123,waschen::V,tvätta,yuvmoq
1124,abwischen::V,torka av,surkamoq
1125,spülen::V,spola,chaymoq
1126,spülen::V,skölja,chaymoq
1127,fegen::V,feja,cho'tkalamoq
1128,kehren::V,sopa,supurmoq
1129,baden::V,bada,cho'milmoq
1130,sich waschen::V,tvätta sig,yuvinmoq
1131,ausziehen::V,ta av,echintirmoq
1132,anziehen::V,ta på,kiymoq
1133,sich anziehen::V,klä på sig,kiyinmoq
1134,kämmen::V,kamma,taramoq
1135,schmücken::V,pynta,yasatmoq
1136,schmücken::V,smycka,yasatmoq
1137,sagen::V,säga,aytmoq
1138,sprechen::V,tala,so'zlamoq
1139,reden::V,tala,gapirmoq
1140,reden::V,prata,gapirmoq
1141,sich unterhalten::V,prata,suhbatlashmoq
1142,fragen::V,fråga,so'ramoq
1143,fragen::V,spörja,so'ramoq
1144,bitten::V,be,iltimos qilmoq
1145,erzählen::V,berätta,aytib bermoq
1146,mitteilen::V,meddela,bildirmoq
1147,nennen::V,kalla,atamoq
1148,rufen::V,ropa,chaqirmoq
1149,prahlen::V,pråla,gerdaymoq
1150,prahlen::V,skryta,gerdaymoq
1151,übersetzen::V,tolka,tarjima qilmoq
1152,übersetzen::V,översätta,tarjima qilmoq
1153,denken::V,tänka,o'ylamoq
1154,glauben::V,tro,ishonmoq
1155,bemerken::V,uppmärksamma,payqamoq
1156,bemerken::V,lägga märke till,payqamoq
1157,erkennen::V,känna igen,tanimoq
1158,begreifen::V,begripa,tushunmoq
1159,verstehen::V,förstå,anglamoq
1160,lernen::V,lära sig,o'qimoq
1161,wissen::V,veta,bilmoq
1162,sich erinnern an::V,minnas,äsni tanimoq
1163,sich erinnern an::V,komma ihåg,äsni tanimoq
1164,vergessen::V,glömma,unutmoq
1165,messen::V,mäta,o'lchamoq
1166,zählen::V,räkna,raqamlamoq
1167,rechnen::V,räkna,cho'tlamoq
1168,lesen::V,läsa,o'qimoq
1169,malen::V,måla,rasm solmoq
1170,zeichnen::V,teckna,chizmoq
1171,schreiben::V,skriva,yozmoq
1172,besitzen::V,äga,ägalamoq
1173,besitzen::V,besitta,ägalamoq
1174,kaufen::V,köpa,olmoq
1175,verkaufen::V,sälja,sotmoq
1176,bezahlen::V,betala,to'lamoq
1177,zahlen::V,betala,to'lamoq
1178,beherrschen::V,behärska,ägalamoq
1179,ertragen::V,tåla,chidamoq
1180,ertragen::V,uthärda,chidamoq
