,Concept_ID,pl,kn
567,trocken::A,suchy,ಶುಷ್ಕ
568,voll::A,pełny,ತುಂಬಿದ
569,leer::A,pusty,ಖಾಲಿ
570,leer::A,próżny,ಖಾಲಿ
571,offen::A,otwarty,ಮುಚ್ಚಲ್ಲದ
572,geschlossen::A,zamknięty,ಮುಚ್ಚಿದ
573,sauber::A,czysty,ಶುದ್ಧ
574,schmutzig::A,brudny,ಅಶುದ್ಧ
575,roh::A,surowy,ಹಸಿ
576,reif::A,dojrzały,ಹಣ್ಣಾದ
577,lecker::A,smaczny,ಗುಚಿಕರ
578,süß::A,słodki,ಸಿಹಿ
579,bitter::A,gorzki,ಕಹಿ
580,sauer::A,kwaśny,ಹುಳಿಯಾದ
581,hell::A,jasny,ಹೊಳೆಯುವ
582,dunkel::A,ciemny,ಮಬ್ಬಾದ
583,schwarz::A,czarny,ಕಪ್ಪು
584,weiß::A,biały,ಬಿಳಿಯ
585,rot::A,czerwony,ಕೆಂಪು
586,gelb::A,żółty,ಹಳದಯ
587,blau::A,błękitny,ನೀಲ
588,blau::A,niebieski,ನೀಲ
589,grün::A,zielony,ಕಾಯಾದ
590,grau::A,szary,ಬೂದುಬಣ್ಣದ
591,bunt::A,barwny,ವರ್ಣರಂಜಿತ
592,billig::A,tani,ಅಗ್ಗ
593,teuer::A,drogi,ದುಬಾರಿಯಾದ
594,wertvoll::A,cenny,ಅಮೂಲ್ಯ
595,blind::A,ślepy,ಅಂಧ
596,taub::A,głuchy,ಕಿವುಡಾದ
597,kräftig::A,mocny,ಪ್ರಬಲ
598,stark::A,silny,ಶಕ್ತಿವಂತ
599,schwach::A,słaby,ದುರ್ಬಲ
600,fett::A,tłusty,ಕೊಬ್ಬಿದ
601,schlank::A,smukły,ತೆಳ್ಳಗಿನ
602,hübsch::A,ładny,ಅಂದವಾದ
603,böse::A,zły,ಕೆಟ್ಟ
604,dumm::A,głupi,ಮಂದ
605,faul::A,leniwy,ಆಲಸ
606,fleißig::A,pilny,ಕಡಗುವ
607,geizig::A,skąpy,ಜುಗ್ಗ
608,klug::A,mądry,ಚತುರ
609,geschickt::A,zręczny,ದಕ್ಷ
610,lieb::A,miły,ಪ್ರಿಯ
611,lustig::A,wesoły,ಖುಷಿಯಾದ
612,sanft::A,łagodny,ಸೌಮ್ಯ
613,hungrig::A,głodny,ಹಸಿದ
614,krank::A,chory,ಅಸ್ವಸ್ಥ
615,nackt::A,nagi,ನಗ್ನ
616,traurig::A,smutny,ದುಃಖಿತ
617,lebendig::A,żywy,ಜೀವಂತ
618,gut::A,dobry,ಒಳ್ಳೆಯ
619,schlecht::A,zły,ದುಷ್ಟ
620,richtig::A,słuszny,ಸರಿ
621,richtig::A,właściwy,ಸರಿ
622,schlimm::A,zły,ಅಸಹ್ಯ
623,wahr::A,prawdziwy,ನಿಜ
624,alt::A,stary,ಮುದಿ
625,neu::A,nowy,ಹೊಸ
626,ehemalig::A,były,ಮಾಜೀ
627,alt[Lebewesen]::A,stary,ವೃದ್ಧ
628,jung::A,młody,ಎಳ
629,arm::A,ubogi,ಬಡ
630,arm::A,biedny,ಬಡ
631,reich::A,bogaty,ಶ್ರೀಮಂತ
632,bekannt::A,znany,ಅಪ್ತ
633,berühmt::A,słynny,ಪ್ರಸಿದ್ಧ
634,fremd::A,obcy,ಪರಕೀಯ
635,fremd::A,cudzy,ಪರಕೀಯ
636,verschieden::A,różny,ಬೇರೆ
637,nah::A,bliski,ಹತ್ತಿರವಾದ
638,fern::A,daleki,ದೂರದ
639,linker::A,lewy,ಎಡ
640,rechter::A,prawy,ಬಲ
641,anderer::A,inny,ಇತರ
642,erster::A,pierwszy,ಪ್ರಥಮ
643,zweiter::A,drugi,ದ್ವಿತೀಯ
644,dritter::A,trzeci,ಮೂರನೆಯಜಗತ್ತು
645,letzter::A,ostatni,ಅಂತ್ಯ
646,allein::ADV,sam,ಒಬ್ಬನೇ
647,auf einmal::ADV,naraz,ಒಡನೆ
648,zusammen::ADV,razem,ಒಟ್ಟಿಗೆ
649,lange::ADV,długo,ದೀರ್ಘ
650,plötzlich::ADV,nagle,ಅನಾಮತ್ತು
651,sofort::ADV,natychmiast,ಜಾಗ್ರತೆ
652,später::ADV,później,ತರುವಾಯ
653,jetzt::ADV,teraz,ಈಗ
654,jetzt::ADV,obecnie,ಈಗ
655,heute::ADV,dziś,ಇಂದು
656,heute::ADV,dzisiaj,ಇಂದು
657,morgen::ADV,jutro,ನಾಳೆ
658,bald::ADV,wkrótce,ಬೇಗ
659,dann::ADV,potem,ಆಗ
660,gestern::ADV,wczoraj,ನಿನ್ನೆ
661,einst::ADV,kiedyś,ಪೂರ್ವದಲ್ಲಿ
662,einst::ADV,niegdyś,ಪೂರ್ವದಲ್ಲಿ
663,damals::ADV,wtedy,ಆಗ
664,damals::ADV,wówczas,ಆಗ
665,danach::ADV,następnie,ಆಮೇಲೆ
666,vorher::ADV,przedtem,ಮುಂಚೆ
667,zuerst::ADV,naprzód,ಮೊದಲಿಗೆ
668,zuerst::ADV,najpierw,ಮೊದಲಿಗೆ
669,einmal::ADV,raz,ಒಮ್ಮೆ
670,manchmal::ADV,czasem,ಆಗಾಗ
671,oft::ADV,często,ಅನೇಕಸಲ
672,immer::ADV,zawsze,ಯಾವಾಗಲೂ
673,niemals::ADV,nigdy,ಯಾವಾಗಲೂ ಇಲ್ಲ
674,hier::ADV,tu,ಇಲ್ಲಿ
675,hier::ADV,tutaj,ಇಲ್ಲಿ
676,hierhin::ADV,tu,ಇತ್ತ
677,von hier::ADV,stąd,ಇಲ್ಲಿಂದ
678,dort::ADV,tam,ಅಲ್ಲಿ
679,dorthin::ADV,tam,ಅಲ್ಲಿಗೆ
680,geradeaus::ADV,prosto,ಸೀದಾ
681,vorwärts::ADV,naprzód,ಮುನ್ನೆಡೆವ
682,rückwärts::ADV,wstecz,ಹಿಂದುಗಡೆಗೆ
683,zurück::ADV,z powrotem,ಹಿಂದಕ್ಕೆ
684,unten::ADV,u dołu,ಕೆಳಗೆ
685,unten::ADV,na dole,ಕೆಳಗೆ
686,hinab::ADV,na_dół,ಕೆಳಕ್ಕೆ
687,hinab::ADV,w_dół,ಕೆಳಕ್ಕೆ
688,oben::ADV,w górze,ಮೇಲೆ
689,oben::ADV,na górze,ಮೇಲೆ
690,hinauf::ADV,w górę,ಮೇಲಕ್ಕೆ
691,hinauf::ADV,na górę,ಮೇಲಕ್ಕೆ
692,überall::ADV,wszędzie,ಎಲ್ಲಸ್ಥಳಗಳು
693,nicht::ADV,nie,ಇಲ್ಲ
694,nicht::ADV,nie,ಅಲ್ಲ
695,ein wenig::ADV,trochę,ತುಸು
696,kaum::ADV,ledwie,ಕಠಿನವಾಗಿ
697,kaum::ADV,prawie nie,ಕಠಿನವಾಗಿ
698,sehr::ADV,bardzo,ಬಹು
699,so::ADV,tak,ಅಷ್ಟು
700,noch::ADV,jeszcze,ಇನ್ನು
701,nur::ADV,tylko,ಕೇವಲ
702,schon::ADV,już,ಆಗಲೇ
703,wieder::ADV,znów,ಪುನಃ
704,wieder::ADV,znowu,ಪುನಃ
705,vergebens::ADV,na próżno,ನಿಷ್ಫಲವಾಗಿ
706,vor::PRP,przed,ಮುಂದೆ
707,hinter::PRP,za,ಹಿಂದ
708,unter::PRP,pod,ಕೆಳ
709,durch::PRP,przez,ನೇರವಾಗಿ
710,neben::PRP,obok,ಅಧರ ಬಲಿಕ
711,zwischen::PRP,między,ನಡುವೆ
712,wegen::PRP,z powodu,ಅಧಕ್ಕಗಿ
713,dies::PRN,to,ಈ
714,das::PRN,to,ಅದು
715,alles::PRN,wszystko,ಎಲ್ಲ
716,ich::PRN,ja,ನಾನು
717,du::PRN,ty,ನೀನು
718,er::PRN,on,ಅವನು
719,er::PRN,on,ಇವನು
720,wir::PRN,my,ನಾವು
721,ihr::PRN,wy,ನೀವು
722,sie::PRN,oni,ಅವರು
723,was::FPRN,co,ಏನು
724,wer::FPRN,kto,ಯಾರಿಗೆ
725,wo::FADV,gdzie,ಎಲ್ಲಿ
726,wohin::FADV,dokąd,ಎಲ್ಲಿಗೆ
727,wie::FADV,jak,ಹೇಗೆ
728,warum::FADV,dlaczego,ಏಕೆ
729,wieviel::FNUM,ile,ಎಷ್ಟು
730,eins::NUM,jeden,ಒಂದು
731,zwei::NUM,dwa,ಎರಡು
732,drei::NUM,trzy,ಮೂರು
733,vier::NUM,cztery,ನಾಲ್ಕು
734,fünf::NUM,pięć,ಅಯ್ದು
735,sechs::NUM,sześć,ಆರು
736,sieben::NUM,siedem,ಏಳು
737,acht::NUM,osiem,ಎಂಟು
738,neun::NUM,dziewięć,ಒಂಭಬತ್ತು
739,zehn::NUM,dziesięć,ಹತ್ತು
740,elf::NUM,jedenaście,ಹನ್ನೊಂದು
741,zwölf::NUM,dwanaście,ಹನ್ನೆರಡು
742,zwanzig::NUM,dwadzieścia,ಇಪ್ಪತ್ತು
743,dreißig::NUM,trzydzieści,ಮೂವತ್ತು
744,vierzig::NUM,czterdzieści,ನಲವತ್ತು
745,fünfzig::NUM,pięćdziesiąt,ಐವತ್ತು
746,sechzig::NUM,sześćdziesiąt,ಅರುವತ್ತು
747,siebzig::NUM,siedemdziesiąt,ಎಪ್ಪತ್ತು
748,achtzig::NUM,osiemdziesiąt,ಎಂಬತ್ತು
749,neunzig::NUM,dziewięćdziesiąt,ತೊಂಬತ್ತು
750,hundert::NUM,sto,ನೂರು
751,tausend::NUM,tysiąc,ಸಾವಿರ
752,und::CNJ,i,ಮತ್ತು
753,oder::CNJ,lub,ಅಥವಾ
754,oder::CNJ,albo,ಅಥವಾ
755,stehen::V,stać,ನಿಲ್ಲು
756,sitzen::V,siedzieć,ಕುಳ್ಳಿರು
757,liegen::V,leżeć,ಮಲಗಿಕೊ
758,hängen::V,wisieć,ಇಳಿಯಬಿಡು
759,werden::V,zostać,ಆಗು
760,werden::V,stać się,ಆಗು
761,passieren::V,dziać się,ಆಗು
762,passieren::V,zdarzyć się,ಆಗು
763,beginnen::V,zacząć się,ಆರಂಭಿಸು
764,enden::V,kończyć się,ಕೊನೆಗಾಣು
765,wechseln::V,zmienić się,ಮಾರ್ಪಡಿಸು
766,aufgehen[Sonne]::V,wzejść,ಮೂಡು
767,untergehen[Sonne]::V,zajść,ಮುಳುಗು
768,scheinen[Sonne]::V,świecić,ಹೊಳೆ
769,donnern::V,grzmieć,ಗುಡುಗಾಗು
770,wehen::V,wiać,ತೀಡು
771,strömen::V,płynąć,ಹರಿ
772,strömen::V,lać się,ಹರಿ
773,fließen::V,ciec,ಹರಿ
774,fließen::V,płynąć,ಹರಿ
775,sich drehen::V,obracać się,ಸುತ್ತು
776,schwanken::V,chwiać się,ಓಲಾಡು
777,schwingen::V,wahać się,ತೂಗು
778,fallen::V,padać,ಉದುರು
779,brennen::V,palić się,ಉರಿ
780,rauchen::V,dymić,ಹೊಗೆಬಿಡು
781,rauchen::V,dymić się,ಹೊಗೆಬಿಡು
782,regnen::V,padać,ಸುರಿ
783,gefrieren::V,zamarznąć,ಹೆಪ್ಪುಗಟ್ಟು
784,tauen::V,tajać,ಬೆಚ್ಚಗಾಗು
785,schmelzen::V,topnieć,ಕರಗು
786,trocknen::V,schnąć,ಒಣಗು
787,sieden::V,wrzeć,ಕುದಿ
788,sieden::V,kipieć,ಕುದಿ
789,faulen::V,gnić,ಕೊಳೆ
790,verfaulen::V,zgnić,ನಶಿಸು
791,reißen::V,urywać się,ಒಡೆ
792,versinken::V,tonąć,ಮುಳುಗು
793,vergehen::V,przechodzić,ಸಾಗು
794,erscheinen::V,zjawiać się,ತೋರು
795,verschwinden::V,zniknąć,ಮಾಯವಾಗು
796,sinken::V,spadać,ಕುಸಿ
797,abnehmen::V,spadać,ತಗ್ಗು
798,zunehmen::V,wzrosnąć,ಬೆಳೆ
799,steigen::V,wzrastać,ಉಬ್ಬು
800,wachsen::V,rosnąć,ಬೆಳೆ
801,glänzen::V,błyszczeć,ಮಿರುಗು
802,funkeln::V,zabłyszczeć,ಮಿನುಗು
803,lärmen::V,hałasować,ಶಬ್ದ ಮಾಡಲು
804,läuten::V,dzwonić,ಬಾರಿಸು
805,klingeln::V,dzwonić,ಅನುರಣಿಸು
806,klirren::V,brzęczeć,ಕಿಣಿಕಿಣಿಸು
807,brausen::V,huczeć,ಅಬ್ಬರಿಸು
808,rauschen::V,szumieć,ಮರ್ಮರಗುಟ್ಟಿಸು
809,rauschen::V,szeleścić,ಮರ್ಮರಗುಟ್ಟಿಸು
810,klingen::V,brzmieć,ಉಸಿರು
811,klingen::V,dźwięczeć,ಉಸಿರು
812,bellen::V,szczekać,ಬಗುಳು
813,heulen::V,wyć,ಅರಚು
814,blasen::V,dmuchnąć,ಗಾಳಿ ಊದು
815,pfeifen::V,gwizdać,ಸಿಳ್ಳೆಯೂದು
816,schreien::V,krzyczeć,ಕರೆ
817,stöhnen::V,stękać,ನರಳು
818,zittern::V,drżeć,ನಡುಗು
819,leben::V,żyć,ಇರು
820,geboren werden::V,urodzić się,ಉಂಟಾಗು
821,atmen::V,oddychać,ಉಸಿರು
822,trinken::V,pić,ಕುಡಿ
823,essen::V,jeść,ತಿನ್ನು
824,schlucken::V,połknąć,ನುಂಗು
825,müde werden::V,zmęczyć się,ಬಳಲು
826,einschlafen::V,zasnąć,ನಿದ್ಧೆಹೋಗು
827,schlafen::V,spać,ನಿದ್ರಿಸು
828,aufwachen::V,obudzić się,ಏಳು
829,aufstehen::V,wstać,ಏಳು
830,sich erholen::V,wypoczywać,ಸುಧಾರಿಸು
831,krank werden::V,zachorować,ಬೇನೆಬೀಳು
832,krank sein::V,chorować,ಕೆಟ್ಟ ಎಂದು
833,schmerzen::V,boleć,ಕಚ್ಚು
834,husten::V,kaszlać,ಕೆಮ್ಮು
835,genesen::V,wyzdrowieć,ಮತ್ತೆಹೊದಿಸು
836,sterben::V,umrzeć,ಮೃತಪಡು
837,umkommen::V,zginąć,ಹಾಳಾಗು
838,sich bewegen::V,poruszać się,ಚಲಿಸು
839,sich rühren::V,ruszyć się,ಕದಲು
840,sich erheben::V,podnieść się,ಏಳು
841,sich setzen::V,usiąść,ಕೂರು
842,hinfallen::V,upaść,ಬೀಳು
843,laufen::V,chodzić,ನಡೆ
844,schreiten::V,kroczyć,ಮೆಲ್ಲಗೆ ನಡೆ
845,spazierengehen::V,iść na spacer,ವಿಹರಿಸು
846,eilen::V,pospieszać,ಮುನ್ನುಗ್ಗು
847,sich beeilen::V,pospieszyć się,ಆತುರಪಡು
848,sausen::V,pędzić,ಒಗೆ
849,rennen::V,biec,ಓಡು
850,rennen::V,biegać,ಓಡು
851,springen::V,skakać,ಜಿಗಿ
852,klettern::V,wspinać się,ಏರು
853,schaukeln::V,huśtać,ತೂಗು
854,schaukeln::V,kołysać,ತೂಗು
855,kriechen::V,pełzać,ತೆವಳು
856,kriechen::V,czołgać się,ತೆವಳು
857,schwimmen::V,pływać,ಈಜು
858,tauchen::V,zanurzać się,ಕೆಳಗಿಳಿ
859,rudern::V,wiosłować,ಸಾಗಿಸು
860,fahren::V,jechać,ನಡೆಸು
861,fliegen::V,latać,ಹಾರು
862,fliegen::V,lecieć,ಹಾರು
863,gehen::V,iść,ಹೋಗು
864,weggehen::V,odejść,ಹೊರಡು
865,abfahren::V,odjechać,ತೆರಳು
866,anhalten::V,zatrzymać się,ನಿಲ್ಲು
867,hineingehen::V,wchodzić,ಒಳಹೊಗು
868,eintreten::V,wejść,ಒಳಹೊಗು
869,eintreten::V,nastąpić,ಒಳಹೊಗು
870,kommen::V,przyjść,ಬರು
871,ankommen::V,przybyć,ಬರು
872,zurückkommen::V,wrócić,ಹಿಂದಿರುಗು
873,bleiben::V,zostać,ಇರು
874,warten::V,czekać,ಇರು
875,erwarten::V,oczekiwać,ನಿರೀಕ್ಷಿಸು
876,suchen::V,szukać,ಹುಡುಕು
877,finden::V,znaleźć,ಕಂಡುಕೊ
878,versuchen::V,próbować,ಪ್ರಯತ್ನಿಸು
879,vorbereiten::V,przygotować,ಸಿದ್ಧವಾಗು
880,lieben::V,kochać,ಪ್ರೀತಿಸು
881,mögen::V,lubić,ಇಷ್ಟಪಡು
882,lachen::V,śmiać się,ನಗು
883,rühren::V,wzruszyć,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
884,weinen::V,płakać,ಅಳು
885,schimpfen::V,kląć,ಗೊಣಗು
886,sich ärgern::V,gniewać się,ಗಣಗಾಡು
887,sich fürchten::V,bać się,ನಡುಗು
888,fürchten::V,bać się,ಹೆದರು
889,fliehen::V,uciekać,ಓಡಿಹೋಗು
890,flüchten::V,uciec,ಪಾರಾಗು
891,sehen::V,widzieć,ಕಾಣು
892,sehen::V,zobaczyć,ಕಾಣು
893,anschauen::V,oglądać,ನೋಡು
894,ansehen::V,popatrzeć na,ನಿರೀಕ್ಷಿಸು
895,hören::V,słyszeć,ಕೇಳು
896,zuhören::V,słuchać,ಆಲಿಸು
897,probieren::V,kosztować,ರುಚಿ ನೋಡು
898,riechen::V,wąchać,ಮೂಸು
899,fühlen::V,czuć,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
900,fühlen::V,odczuwać,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
901,scheinen::V,wydawać się,ತೋರು
902,zu sehen sein::V,widnieć,ಕಾಣಿಸು
903,vernehmen::V,usłyszeć,ಕೇಳು
904,frieren::V,marznąć,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
905,tun::V,czynić,ಮಾಡು
906,können::V,móc,ಮಾಡಬಲ್ಲ
907,können::V,umieć,ಮಾಡಬಲ್ಲ
908,wollen::V,chcieć,ಬಯಸು
909,anfangen::V,zacząć,ಪ್ರಾರಂಭಿಸು
910,beenden::V,zakończyć,ನಿಲ್ಲಿಸು
911,aufhören::V,przestać,ಮುಗಿಸು
912,gelingen::V,udać się,ಯಶಸ್ವಿಯಾಗು
913,geraten::V,udać się,ಉತ್ಪತ್ತಿಮಾಡು
914,öffnen::V,otworzyć,ತೆರೆ
915,schließen::V,zamknąć,ಮುಚ್ಚು
916,stellen::V,postawić,ಇಕ್ಕು
917,setzen::V,posadzić,ಇಡು
918,legen::V,kłaść,ಇಡು
919,berühren::V,dotykać,ತಾಕು
920,verbinden::V,łączyć,ಕೂಡಿಸು
921,bedecken::V,przykryć,ಮುಚ್ಚು
922,aufhängen::V,powiesić,ತೂಗುಹಾಕು
923,anzünden::V,zapalić,ಹತ್ತಿಸು
924,aufheben::V,podnieść,ಆಯಿ
925,zurücklassen::V,zostawić,ಬಿಡು
926,verlieren::V,zgubić,ಕಳೆ
927,fallen lassen::V,upuścić,ಬೀಳಿಸು
928,machen::V,zrobić,ಮಾಡು
929,herstellen::V,wytworzyć,ತಯಾರಿಸು
930,bauen::V,budować,ಕಟ್ಟು
931,reparieren::V,naprawiać,ಸರಿಪಡಿಸು
932,verbessern::V,ulepszyć,ತಿದ್ದು
933,ändern::V,zmienić,ಬದಲಾಯಿಸು
934,graben::V,kopać,ಅಗೆ
935,beugen::V,zagiąć,ಬಗ್ಗಿಸು
936,biegen::V,zgiąć,ಬಗ್ಗಿಸು
937,drehen::V,obracać,ತಿರುಗು
938,wenden::V,obrocić,ತಿರುಗು
939,umdrehen::V,obrocić,ತಿರುಗಿಸು
940,heben::V,podnosić,ಎತ್ತು
941,hochheben::V,podnieść,ಎತ್ತು
942,ergreifen::V,chwycić,ಆಕ್ರಮಿಸು
943,halten::V,trzymać,ಹಿಡಿ
944,drücken::V,naciskać,ಒತ್ತು
945,schieben::V,pchać,ನೂಕು
946,schieben::V,posuwać,ನೂಕು
947,kratzen::V,drapać,ತರಚಿಕೊಳ್ಳು
948,lecken::V,lizać,ನೆಕ್ಕು
949,beißen::V,kąsać,ಕಚ್ಚು
950,abreißen::V,oderwać,ಹರಿ
951,abschneiden::V,odciąć,ಕತ್ತರಿಸು
952,binden::V,wiązać,ಕಟ್ಟು
953,stecken::V,wetknąć,ಸಿಕ್ಕಿಸು
954,brechen::V,złamać,ಮುರಿ
955,klopfen::V,pukać,ತಟ್ಟು
956,klopfen::V,stukać,ತಟ್ಟು
957,hauen::V,bić,ಹೊಡೆ
958,kleben::V,kleić,ಅಂಟಿಸು
959,reiben::V,trzeć,ಉಜ್ಜು
960,streichen::V,smarować,ಹರಡು
961,schleifen::V,ostrzyć,ಮಸೆ
962,schneiden::V,ciąć,ಕತ್ತರಿಸು
963,schneiden::V,krajać,ಕತ್ತರಿಸು
964,rütteln::V,trząść,ಕುಲುಕಿಸು
965,schütteln::V,trząść,ಅಲುಗಿಸು
966,schwenken::V,machać,ತೂಗಾಡು
967,schütten::V,nasypać,ಎರೆ
968,füllen::V,napełnić,ತುಂಬಿಸು
969,einwickeln::V,zawinąć,ಹೊದಿಸು
970,tragen::V,nieść,ಹೊರು
971,schleppen::V,wlec,ಜಗ್ಗು
972,ziehen::V,ciągnąć,ಎಳೆ
973,aufbewahren::V,przechowywać,ಇಟ್ಟುಕೊ
974,werfen::V,rzucać,ಎಸೆ
975,fangen::V,łowić,ಹಿಡಿ
976,packen::V,chwycić,ಸೆಳೆ
977,verstecken::V,ukryć,ಮುಚ್ಚಿಡು
978,verstecken::V,schować,ಮುಚ್ಚಿಡು
979,teilen::V,podzielić,ವಿಭಜಿಸು
980,schicken::V,posyłać,ಕಳುಹಿಸು
981,bringen::V,przynieść,ತರು
982,hinzufügen::V,dodać,ಕೂಡಿಸು
983,bekommen::V,dostać,ಸಂಪಾದಿಸು
984,erhalten::V,otrzymać,ಪಡೆ
985,nehmen::V,wziąć,ಹಿಡಿ
986,wählen::V,wybrać,ಆರಿಸು
987,auswählen::V,wybrać,ಆಯಿ
988,bewahren::V,zachować,ರಕ್ಷಿಸಿಡು
989,behindern::V,utrudnić,ಅಡ್ಡಿಮಾಡು
990,behindern::V,przeszkadzać,ಅಡ್ಡಿಮಾಡು
991,verderben::V,zepsuć,ಕೆಡಿಸು
992,beschädigen::V,uszkodzić,ಹಾಳುಮಾಡು
993,zerbrechen::V,złamać,ಮುರಿ
994,zerreißen::V,drzeć,ಸೀಳು
995,zerreißen::V,rozdzierać,ಸೀಳು
996,zerstören::V,zniszczyć,ಅಳಿಸು
997,verbrennen::V,spalić,ಸುಡು
998,geben::V,dać,ಕೊಡು
999,reichen::V,podać,ಕೊಡು
1000,schenken::V,darować,ಅರ್ಪಿಸು
1001,versprechen::V,obiecać,ವಾಗ್ದಾನಮಾಡು
1002,wünschen::V,życzyć,ಬಯಸು
1003,loben::V,chwalić,ಹೊಗಳು
1004,küssen::V,całować,ಚುಂಬಿಸು
1005,wiegen::V,kołysać,ತೂಗು
1006,zudecken::V,przykryć,ಹಾಸು
1007,wecken::V,zbudzić,ಎಬ್ಬಿಸು
1008,zeigen::V,pokazać,ತೋರಿಸು
1009,führen::V,wieść,ದಾರಿತೋರಿಸು
1010,führen::V,prowadzić,ದಾರಿತೋರಿಸು
1011,lehren::V,uczyć,ಕಲಿಸು
1012,unterrichten::V,nauczać,ಬೋಧಿಸು
1013,aufziehen::V,wychować,ಸಲಹು
1014,leiten::V,kierować,ಮುಂದಾಳಾಗಿರು 
1015,antreiben::V,popędzić,ಓಡಿಸು
1016,lassen::V,zostawić,ಮಾಡಲುಬಿಡು
1017,einladen::V,zaprosić,ಆಹ್ವಾನಿಸು
1018,vereinigen::V,zjednoczyć,ಒಂದಾಗು
1019,besuchen::V,odwiedzić,ಭೇಟಿಯಾಗು
1020,treffen::V,trafić,ಸಂಧಿಸು
1021,treffen::V,spotkać,ಸಂಧಿಸು
1022,sich versammeln::V,zebrać się,ನೆರೆ
1023,sich versammeln::V,zgromadzić się,ನೆರೆ
1024,spielen::V,grać,ಆಡು
1025,spielen::V,bawić się,ಆಡು
1026,singen::V,śpiewać,ಹಾಡು
1027,tanzen::V,pląsać,ಕುಣಿ
1028,tanzen::V,tańczyć,ಕುಣಿ
1029,sich trennen::V,rozstać się,ಪ್ರತ್ಯೇಮಾಡು
1030,verlassen::V,opuścić,ಕಳೆ
1031,retten::V,ocalić,ರಕ್ಷಿಸು
1032,retten::V,uratować,ರಕ್ಷಿಸು
1033,bewachen::V,pilnować,ಕಾಪಾಡು
1034,schützen::V,ochronić,ಸಂರಕ್ಷಿಸು
1035,verteidigen::V,bronić,ಕಾಪಿಡು
1036,sich schlagen::V,pobić się,ಕಿತ್ತಾಟ
1037,schießen::V,strzelać,ಎಸೆ
1038,siegen::V,zwycziężyć,ಗೆಲ್ಲು
1039,ärgern::V,gniewać,ರೇಗಿಸು
1040,schlagen::V,bić,ಹೊಡೆ
1041,schlagen::V,uderzyć,ಹೊಡೆ
1042,treten::V,kopnąć,ಒದೆ
1043,stechen::V,ukłuć,ಚುಚ್ಚು
1044,stoßen::V,popchnąć,ತಳ್ಳು
1045,stehlen::V,ukraść,ಕದಿ
1046,stören::V,zakłócić,ಕತಕು
1047,stören::V,przeszkodzić,ಕತಕು
1048,belästigen::V,dokuczać,ತೊಂದರೆ
1049,verbergen::V,ukryć,ಮರೆಮಾಜು
1050,täuschen::V,łudzić,ಠಕ್ಕಿಸು
1051,betrügen::V,oszukać,ವಂಚಿಸು
1052,töten::V,zabić,ಕೊಲ್ಲು
1053,wohnen::V,mieszkać,ವಾಸಿಸು
1054,arbeiten::V,pracować,ಕೆಲಸ ಮಾಡು
1055,sammeln::V,zebrać,ಸಂಚಯಿಸು
1056,pflücken::V,zerwać,ಬಿಡಿಸು
1057,jagen::V,polować,ಬೇಟೆಯಾಡು
1058,fischen::V,łowić ryby,ಮೀನು ಹಿಡಿ
1059,fassen::V,złapać,ಹಿಡಿ
1060,hüten::V,paść,ಗುಂಪುಸೇರಿಸು
1061,treiben::V,pędzić,ದಬ್ಬು
1062,anbinden::V,przywiązać,ಬಿಗಿ
1063,füttern::V,karmić,ಮೇಯಿಸು
1064,melken::V,doić,ಹಾಲು ಕರೆ
1065,hacken::V,rąbać,ತುಂಡರಿಸು
1066,gießen::V,lać,ನೀರುಹಾಕು
1067,gießen::V,podlać,ನೀರುಹಾಕು
1068,reifen::V,dojrzeć,ಕಳಿ
1069,zubereiten::V,przyrządzić,ಅಡಿಗೆಮಾಡು
1070,kochen::V,gotować,ಅಡು
1071,backen::V,piec,ಬೇಯಿಸು
1072,braten::V,piec,ಕರಿ
1073,braten::V,smażyć,ಕರಿ
1074,umrühren::V,przemieszać,ಕಲಕು
1075,stricken::V,dziać,ಹೆಣೆ
1076,nähen::V,szyć,ಹೊಲಿ
1077,färben::V,pofarbować,ಬಣ್ಣ ಹತ್ತು
1078,reinigen::V,oczyścić,ಸ್ವಚ್ಛಮಾಡು
1079,waschen::V,prać,ತೊಳೆ
1080,abwischen::V,obetrzeć,ಒರಸು
1081,spülen::V,płukać,ಗಲಬರಿಸು
1082,fegen::V,zamiatać,ಗುಡಿಸು
1083,kehren::V,zamieść,ಗುಡಿಸು
1084,baden::V,kąpać się,ಸ್ನಾನಮಾಡು
1085,sich waschen::V,myć się,ತೊಳೆ
1086,ausziehen::V,zdjąć,ಬಿಚ್ಚು
1087,anziehen::V,włożyć,ಹಾಕು
1088,sich anziehen::V,ubrać się,ಹಾಕು
1089,kämmen::V,uczesać,ಬಾಚು
1090,schmücken::V,ozdabiać,ಅಲಂಕರಿಸು
1091,sagen::V,powiedzieć,ಹೇಳು
1092,sprechen::V,mówić,ನುಡಿ
1093,reden::V,mówić,ನುಡಿ
1094,sich unterhalten::V,rozmawiać,ಹರಟೆ ಹೊಡಿ
1095,fragen::V,zapytać,ವಿಚಾರಿಸು
1096,bitten::V,prosić,ಬೇಡು
1097,erzählen::V,opowiedzieć,ಹೇಳು
1098,mitteilen::V,zawiadomić o,ತಿಳಿಸು
1099,nennen::V,nazwać,ಹೆಸರಿಡು
