,Concept_ID,la,lv
1620,durch::PRP,per,cauri
1621,neben::PRP,iuxta,бердын
1622,neben::PRP,iuxta,līdzās
1623,zwischen::PRP,inter,костын
1624,zwischen::PRP,inter,starp
1625,wegen::PRP,propter,вӧсна
1626,wegen::PRP,propter,pēc
1627,dies::PRN,hoc,тайӧ
1628,dies::PRN,hoc,šis
1629,das::PRN,id,ciйö
1630,das::PRN,id,tas
1631,alles::PRN,omnia,став
1632,alles::PRN,omnia,viss
1633,ich::PRN,ego,ме
1634,ich::PRN,ego,es
1635,du::PRN,tu,тэ
1636,du::PRN,tu,tu
1637,er::PRN,is,сійӧ
1638,er::PRN,is,viņš
1639,er::PRN,ille,сійӧ
1640,er::PRN,ille,viņš
1641,wir::PRN,nos,ми
1642,wir::PRN,nos,mēs
1643,ihr::PRN,vos,тi
1644,ihr::PRN,vos,jūs
1645,sie::PRN,ii,найö
1646,sie::PRN,ii,viņi
1647,sie::PRN,ii,viņas
1648,sie::PRN,illi,найö
1649,sie::PRN,illi,viņi
1650,sie::PRN,illi,viņas
1651,was::FPRN,quid,мый
1652,was::FPRN,quid,kas
1653,wer::FPRN,quis,код
1654,wer::FPRN,quis,kas
1655,wo::FADV,ubi,кыті
1656,wo::FADV,ubi,kur
1657,wohin::FADV,quo,кытчӧ
1658,wohin::FADV,quo,kurp
1659,wohin::FADV,quo,uz kurieni
1660,wie::FADV,quomodo,кыдзи
1661,wie::FADV,quomodo,kā
1662,warum::FADV,cur,мыйла
1663,warum::FADV,cur,kāpēc
1664,wieviel::FNUM,quantum,кымын
1665,wieviel::FNUM,quantum,cik
1666,eins::NUM,unus,ӧтик
1667,eins::NUM,unus,viens
1668,zwei::NUM,duo,кык
1669,zwei::NUM,duo,divi
1670,drei::NUM,tres,куим
1671,drei::NUM,tres,trīs
1672,vier::NUM,quattuor,нель
1673,vier::NUM,quattuor,četri
1674,fünf::NUM,quinque,вит
1675,fünf::NUM,quinque,pieci
1676,sechs::NUM,sex,квайт
1677,sechs::NUM,sex,seši
1678,sieben::NUM,septem,сизим
1679,sieben::NUM,septem,septiņi
1680,acht::NUM,octo,кӧкъямыс
1681,acht::NUM,octo,astoņi
1682,neun::NUM,novem,ӧкмыс
1683,neun::NUM,novem,deviņi
1684,zehn::NUM,decem,дас
1685,zehn::NUM,decem,desmit
1686,elf::NUM,undecim,дас ӧтик
1687,elf::NUM,undecim,vienpadsmit
1688,zwölf::NUM,duodecim,дас кык
1689,zwölf::NUM,duodecim,divpadsmit
1690,zwanzig::NUM,viginti,кызь
1691,zwanzig::NUM,viginti,divdesmit
1692,dreißig::NUM,triginta,комын
1693,dreißig::NUM,triginta,trīsdesmit
1694,vierzig::NUM,quadraginta,нелямын
1695,vierzig::NUM,quadraginta,četrdesmit
1696,fünfzig::NUM,quinquaginta,ветымын
1697,fünfzig::NUM,quinquaginta,piecdesmit
1698,sechzig::NUM,sexaginta,квайтымын
1699,sechzig::NUM,sexaginta,sešdesmit
1700,siebzig::NUM,septuaginta,сизимдас
1701,siebzig::NUM,septuaginta,septiņdesmit
1702,achtzig::NUM,octoginta,кӧкъямысдас
1703,achtzig::NUM,octoginta,astoņdesmit
1704,neunzig::NUM,nonaginta,ӧкмысдас
1705,neunzig::NUM,nonaginta,deviņdesmit
1706,hundert::NUM,centum,сё
1707,hundert::NUM,centum,simt
1708,tausend::NUM,mille,сюрс
1709,tausend::NUM,mille,tūkstoš
1710,und::CNJ,et,и
1711,und::CNJ,et,un
1712,und::CNJ,-que,и
1713,und::CNJ,-que,un
1714,oder::CNJ,vel,либӧ
1715,oder::CNJ,vel,jeb
1716,stehen::V,stare,сулавны
1717,stehen::V,stare,stāvēt
1718,sitzen::V,sedere,пукавны
1719,sitzen::V,sedere,sēdēt
1720,liegen::V,iacere,куйлыны
1721,liegen::V,iacere,gulēt
1722,hängen::V,pendere,ӧшавны
1723,hängen::V,pendere,karāties
1724,werden::V,fieri,лоны
1725,werden::V,fieri,tapt
1726,passieren::V,accidere,лоны
1727,passieren::V,accidere,notikt
1728,beginnen::V,incipere,кутчысьны
1729,beginnen::V,incipere,кутны
1730,beginnen::V,incipere,sākties
1731,enden::V,finem habere,помасьны
1732,enden::V,finem habere,beigties
1733,wechseln::V,mutari,вежсьыны
1734,wechseln::V,mutari,mainīties
1735,aufgehen[Sonne]::V,oriri,петны
1736,aufgehen[Sonne]::V,oriri,lēkt
1737,aufgehen[Sonne]::V,oriri,uzlēkt
1738,untergehen[Sonne]::V,occidere,пуксьыны
1739,untergehen[Sonne]::V,occidere,noiet
1740,untergehen[Sonne]::V,occidere,rietēt
1741,scheinen[Sonne]::V,lucere,югъявны
1742,scheinen[Sonne]::V,lucere,югвидзны
1743,scheinen[Sonne]::V,lucere,spīdēt
1744,donnern::V,tonare,гымавны
1745,donnern::V,tonare,dārdēt
1746,wehen::V,flare,пӧльтны
1747,wehen::V,flare,pūst
1748,strömen::V,fluere,киссьыны
1749,strömen::V,fluere,līt
1750,strömen::V,fluere,plūst
1751,fließen::V,manare,визувтны
1752,fließen::V,manare,tecēt
1753,sich drehen::V,torqueri,бергавны
1754,sich drehen::V,torqueri,grozīties
1755,schwanken::V,vacillare,легны
1756,schwanken::V,vacillare,лайкъявны
1757,schwanken::V,vacillare,līgoties
1758,schwanken::V,vacillare,grīļoties
1759,schwingen::V,vibrare,лайкъявны
1760,schwingen::V,vibrare,люллявны
1761,schwingen::V,vibrare,vēzēties
1762,fallen::V,cadere,усьны
1763,fallen::V,cadere,krist
1764,brennen::V,ardere,сотчыны
1765,brennen::V,ardere,degt
1766,rauchen::V,fumare,тшынӧдны
1767,rauchen::V,fumare,dūmot
1768,regnen::V,pluere,зэрны
1769,regnen::V,pluere,līt
1770,gefrieren::V,congelari,кынмыны
1771,gefrieren::V,congelari,sasalt
1772,tauen::V,rorare,сывны
1773,tauen::V,rorare,kust
1774,schmelzen::V,liquescere,сывны
1775,schmelzen::V,liquescere,kust
1776,schmelzen::V,liquescere,nokust
1777,trocknen::V,arescere,косьмыны
1778,trocknen::V,arescere,žūt
1779,trocknen::V,arescere,kaltēties
1780,sieden::V,fervere,пуны
1781,sieden::V,fervere,virt
1782,sieden::V,fervere,vārīties
1783,faulen::V,putescere,сісьмыны
1784,faulen::V,putescere,pūt
1785,faulen::V,putescere,trudēt
1786,verfaulen::V,putescere,сісьмыны
1787,verfaulen::V,putescere,sapūt
1788,verfaulen::V,putescere,satrūdēt
1789,reißen::V,scindi,орны
1790,reißen::V,scindi,plīst
1791,reißen::V,scindi,satrūkt
1792,versinken::V,mergi,вӧйны
1793,versinken::V,mergi,grimt
1794,versinken::V,mergi,nogrimt
1795,vergehen::V,praeterire,кольны
1796,vergehen::V,praeterire,ордйыны
1797,vergehen::V,praeterire,paiet
1798,erscheinen::V,apparere,петкӧдчыны
1799,erscheinen::V,apparere,parādīties
1800,verschwinden::V,discedere,бырны
1801,verschwinden::V,discedere,nozust
1802,sinken::V,labi,вӧйны
1803,sinken::V,labi,kristies
1804,abnehmen::V,deminui,чинны
1805,abnehmen::V,deminui,noplakt
1806,abnehmen::V,deminui,mazināties
1807,zunehmen::V,augeri,содны
1808,zunehmen::V,augeri,ыдждыны
1809,zunehmen::V,augeri,pieaugt
1810,zunehmen::V,augeri,pieņemties
1811,steigen::V,augescere,лыбны
1812,steigen::V,augescere,kāpt
1813,wachsen::V,crescere,быдмыны
1814,wachsen::V,crescere,augt
1815,glänzen::V,splendere,югъявны
1816,glänzen::V,splendere,дзирдавны
1817,glänzen::V,splendere,zaigot
1818,glänzen::V,splendere,laistīties
1819,funkeln::V,micare,югъявны
1820,funkeln::V,micare,дзирдавны
1821,funkeln::V,micare,mirdzēt
1822,funkeln::V,micare,dzirkstēt
1823,lärmen::V,strepere,жувгыны
1824,lärmen::V,strepere,ыугыны
1825,lärmen::V,strepere,шумитны
1826,lärmen::V,strepere,ālēties
1827,lärmen::V,strepere,trokšņot
1828,läuten::V,sonare,жургыны
1829,läuten::V,sonare,zvanīt
1830,klingeln::V,tinnire,звӧнитны
1831,klingeln::V,tinnire,zvanīt
1832,klirren::V,crepare,гольскöдчыны
1833,klirren::V,crepare,tinkšķēt
1834,klirren::V,crepare,džinkstēt
1835,brausen::V,saevire,буавны
1836,brausen::V,saevire,krākt
1837,brausen::V,saevire,brāzmot
1838,rauschen::V,crepare,кышакывны
1839,rauschen::V,crepare,šalkt
1840,klingen::V,sonare,шыавны
1841,klingen::V,sonare,юргыны
1842,klingen::V,sonare,skanēt
1843,klingen::V,sonare,izklausīties
1844,bellen::V,latrare,увтны
1845,bellen::V,latrare,riet
1846,heulen::V,ululare,омлявны
1847,heulen::V,ululare,вурзавны
1848,heulen::V,ululare,kaukt
1849,heulen::V,ululare,gaudot
1850,blasen::V,flare,пӧльтны
1851,blasen::V,flare,pūst
1852,pfeifen::V,sibilare,шутьлявны
1853,pfeifen::V,sibilare,svilpt
1854,pfeifen::V,sibilare,svilpot
1855,schreien::V,clamare,горзыны
1856,schreien::V,clamare,brēkt
1857,schreien::V,clamare,kliegt
1858,stöhnen::V,gemere,ымзыны
1859,stöhnen::V,gemere,vaidēt
1860,zittern::V,tremere,тіравны
1861,zittern::V,tremere,drebēt
1862,zittern::V,trepidare,тіравны
1863,zittern::V,trepidare,drebēt
1864,leben::V,vivere,овны
1865,leben::V,vivere,dzīvot
1866,geboren werden::V,nasci,чужны
1867,geboren werden::V,nasci,dzimt
1868,atmen::V,spirare,кашкыны
1869,atmen::V,spirare,пошиктыны
1870,atmen::V,spirare,elpot
1871,trinken::V,bibere,юны
1872,trinken::V,bibere,dzert
1873,essen::V,edere,сёйны
1874,essen::V,edere,ēst
1875,schlucken::V,devorare,ньылавны
1876,schlucken::V,devorare,rīt
1877,müde werden::V,fatigari,мудзны
1878,müde werden::V,fatigari,nokust
1879,einschlafen::V,obdormiscere,ланьтны
1880,einschlafen::V,obdormiscere,унмовсьны
1881,einschlafen::V,obdormiscere,iemigt
1882,einschlafen::V,obdormiscere,aizmigt
1883,schlafen::V,dormire,узьны
1884,schlafen::V,dormire,gulēt
1885,aufwachen::V,expergisci,садьмыны
1886,aufwachen::V,expergisci,mosties
1887,aufstehen::V,exsurgere,чеччыны
1888,aufstehen::V,exsurgere,celties
1889,sich erholen::V,se reficere,шойччыны
1890,sich erholen::V,se reficere,atžirgt
1891,sich erholen::V,se reficere,atpūsties
1892,krank werden::V,aegrescere,висьмыны
1893,krank werden::V,aegrescere,sasirgt
1894,krank sein::V,aegrotare,висьны
1895,krank sein::V,aegrotare,slimot
1896,schmerzen::V,dolere,висьны
1897,schmerzen::V,dolere,sāpēt
1898,schmerzen::V,dolere,smelgt
1899,husten::V,tussire,кызны
1900,husten::V,tussire,klepot
1901,genesen::V,convalescere,бурдны
1902,genesen::V,convalescere,veseļoties
1903,sterben::V,mori,кувны
1904,sterben::V,mori,mirt
1905,sterben::V,mori,nomirt
1906,umkommen::V,perire,кувны
1907,umkommen::V,perire,apsprāgt
1908,umkommen::V,perire,aiziet bojā
1909,sich bewegen::V,se movere,вӧрзьыны
1910,sich bewegen::V,se movere,virzīties
1911,sich rühren::V,micare,вӧрны
1912,sich rühren::V,micare,вӧрӧдчыны
1913,sich rühren::V,micare,sagrozīties
1914,sich erheben::V,surgere,сувтны
1915,sich erheben::V,surgere,piecelties
1916,sich setzen::V,considere,пуксьыны
1917,sich setzen::V,considere,sēsties
1918,hinfallen::V,cadere,усьны
1919,hinfallen::V,cadere,sabirt
1920,hinfallen::V,cadere,pakrist
1921,laufen::V,vadere,мyнны
1922,laufen::V,vadere,iet
1923,laufen::V,vadere,skraidīt
1924,schreiten::V,gradi,восьлавны
1925,schreiten::V,gradi,soļot
1926,spazierengehen::V,ambulare,гуляйтны
1927,spazierengehen::V,ambulare,staigāt
1928,spazierengehen::V,ambulare,pastaigāties
1929,eilen::V,properare,тэрмасьны
1930,eilen::V,properare,traukt
1931,sich beeilen::V,festinare,тэрмасьны
1932,sich beeilen::V,festinare,steigties
1933,sich beeilen::V,festinare,pasteigties
1934,sausen::V,currere,тӧвзьыны
1935,sausen::V,currere,drāzt
1936,sausen::V,currere,brāzties
1937,rennen::V,currere,котӧртны
1938,rennen::V,currere,skriet
1939,springen::V,salire,чеччавны
1940,springen::V,salire,lēkt
1941,klettern::V,niti,кышасьны
1942,klettern::V,niti,кавшасьны
1943,klettern::V,niti,kāpt
1944,klettern::V,niti,rāpties
1945,schaukeln::V,oscillare,гычасьны
1946,schaukeln::V,oscillare,šūpoties
1947,schaukeln::V,oscillare,zvalstīties
1948,kriechen::V,repere,кыссьыны
1949,kriechen::V,repere,līst
1950,kriechen::V,repere,rāpot
1951,kriechen::V,serpere,кыссьыны
1952,kriechen::V,serpere,līst
1953,kriechen::V,serpere,rāpot
1954,schwimmen::V,nare,уявны
1955,schwimmen::V,nare,peldēt
1956,schwimmen::V,natare,уявны
1957,schwimmen::V,natare,peldēt
1958,tauchen::V,mergere,сунавны
1959,tauchen::V,mergere,gremdēties
1960,rudern::V,remigare,пелысасьны
1961,rudern::V,remigare,airēt
1962,rudern::V,remigare,irties
1963,fahren::V,vehi,мунны
1964,fahren::V,vehi,braukt
1965,fliegen::V,volare,лэбны
1966,fliegen::V,volare,lidot
1967,fliegen::V,volare,laisties
1968,gehen::V,ire,мyнны
1969,gehen::V,ire,iet
1970,gehen::V,vadere,мyнны
1971,gehen::V,vadere,iet
1972,weggehen::V,abire,мунавны
1973,weggehen::V,abire,aiziet
1974,weggehen::V,discedere,мунавны
1975,weggehen::V,discedere,aiziet
1976,abfahren::V,proficisci,мӧдӧдчыны
1977,abfahren::V,proficisci,atiet
1978,abfahren::V,proficisci,aizbraukt
1979,anhalten::V,consistere,джӧмдыны
1980,anhalten::V,consistere,apstāties
1981,hineingehen::V,inire,пырны
1982,hineingehen::V,inire,ieiet
1983,hineingehen::V,ingredi,пырны
1984,hineingehen::V,ingredi,ieiet
1985,eintreten::V,intrare,пырны
1986,eintreten::V,intrare,ienākt
1987,kommen::V,venire,воны
1988,kommen::V,venire,локны
1989,kommen::V,venire,nākt
1990,ankommen::V,advenire,воны
1991,ankommen::V,advenire,локны
1992,ankommen::V,advenire,nonākt
1993,ankommen::V,advenire,ierasties
1994,zurückkommen::V,revenire,косны
1995,zurückkommen::V,revenire,бергӧдчыны
1996,zurückkommen::V,revenire,atgriezties
1997,bleiben::V,manere,кольны
1998,bleiben::V,manere,palikt
1999,warten::V,opperiri,виччысьны
2000,warten::V,opperiri,gaidīt
2001,erwarten::V,opperiri,виччысьны
2002,erwarten::V,opperiri,sagaidīt
2003,erwarten::V,expectare,виччысьны
2004,erwarten::V,expectare,sagaidīt
2005,suchen::V,quaerere,корсьны
2006,suchen::V,quaerere,meklēt
2007,finden::V,reperire,казявны
2008,finden::V,reperire,rast
2009,finden::V,reperire,atrast
2010,versuchen::V,conari,заводитчывны
2011,versuchen::V,conari,mēģināt
2012,versuchen::V,temptare,заводитчывны
2013,versuchen::V,temptare,mēģināt
2014,vorbereiten::V,parare,дасьтыны
2015,vorbereiten::V,parare,gatavot
2016,vorbereiten::V,parare,sagatavot
2017,lieben::V,amare,радейтны
2018,lieben::V,amare,mīlēt
2019,mögen::V,amare,радейтны
2020,mögen::V,amare,gribēties
2021,lachen::V,ridere,серавны
2022,lachen::V,ridere,серавлыны
2023,lachen::V,ridere,smiet
2024,lachen::V,ridere,smieties
2025,rühren::V,commovere,нормӧдны
2026,rühren::V,commovere,aizgrābt
2027,weinen::V,flere,бӧрдны
2028,weinen::V,flere,raudāt
2029,schimpfen::V,increpare,видчыны
2030,schimpfen::V,increpare,rāties
2031,schimpfen::V,increpare,lamāties
2032,sich ärgern::V,indignari,скӧравны
2033,sich ärgern::V,indignari,īgt
2034,sich ärgern::V,indignari,pukoties
2035,sich ärgern::V,indignari,dusmoties
2036,sich fürchten::V,vereri,повны
2037,sich fürchten::V,vereri,bīties
2038,sich fürchten::V,vereri,baidīties
2039,fürchten::V,timere,повны
2040,fürchten::V,timere,baidīties no
2041,fliehen::V,fugere,пышйыны
2042,fliehen::V,fugere,bēgt
2043,flüchten::V,effugere,пышйыны
2044,flüchten::V,effugere,aizbēgt
2045,sehen::V,videre,аддзыны
2046,sehen::V,videre,redzēt
2047,anschauen::V,aspectare,видзӧдны
2048,anschauen::V,aspectare,paraudzīties
2049,ansehen::V,spectare,видзӧдны
2050,ansehen::V,spectare,aplūkot
2051,hören::V,audire,кывны
2052,hören::V,audire,dzirdēt
2053,zuhören::V,auscultare,кывзыны
2054,zuhören::V,auscultare,klausīties
2055,probieren::V,gustare,видлыны
2056,probieren::V,gustare,nogaršot
2057,riechen::V,olfacere,чушкыны
2058,riechen::V,olfacere,ost
2059,riechen::V,olfacere,ostīt
2060,fühlen::V,sentire,вежӧртны
2061,fühlen::V,sentire,гӧгӧрвоны
2062,fühlen::V,sentire,just
2063,fühlen::V,sentire,izjust
2064,scheinen::V,videri,кажитчыны
2065,scheinen::V,videri,šķist
2066,scheinen::V,videri,likties
2067,zu sehen sein::V,conspici,тыдавны
2068,zu sehen sein::V,conspici,parādīties
2069,vernehmen::V,comperire,кывны
2070,vernehmen::V,comperire,saklausīt
2071,frieren::V,algere,кынмыны
2072,frieren::V,algere,salt
2073,tun::V,facere,керны
2074,tun::V,facere,darīt
2075,können::V,posse,кужны
2076,können::V,posse,prast
2077,wollen::V,velle,кӧсйыны
2078,wollen::V,velle,gribēt
2079,anfangen::V,incipere,заводитны
2080,anfangen::V,incipere,пондыны
2081,anfangen::V,incipere,sākt
2082,anfangen::V,incipere,iesākt
2083,beenden::V,finire,помавны
2084,beenden::V,finire,beigt
2085,beenden::V,finire,pabeigt
2086,aufhören::V,desistere,дугӧдны
2087,aufhören::V,desistere,pārtraukt
2088,gelingen::V,contingere,артмыны
2089,gelingen::V,contingere,izdoties
2090,geraten::V,evenire,сюрны
2091,geraten::V,evenire,веськавны
2092,geraten::V,evenire,veikties
2093,öffnen::V,aperire,восьтыны
2094,öffnen::V,aperire,atvērt
2095,öffnen::V,aperire,attaisīt
2096,schließen::V,claudere,пӧдлавны
2097,schließen::V,claudere,slēgt
2098,schließen::V,claudere,aizvērt
2099,schließen::V,claudere,aiztaisīt
2100,stellen::V,sistere,сувтӧдны
2101,stellen::V,sistere,likt
2102,stellen::V,sistere,nolikt
2103,setzen::V,ponere,пуксьӧдны
2104,setzen::V,ponere,sēdināt
2105,legen::V,ponere,пуктыны
2106,legen::V,ponere,likt
2107,berühren::V,tangere,вӧрзьӧдны
2108,berühren::V,tangere,инмӧдчывны
2109,berühren::V,tangere,skart
2110,berühren::V,tangere,aizskart
2111,verbinden::V,iungere,йитны
2112,verbinden::V,iungere,saistīt
2113,verbinden::V,iungere,savienot
2114,bedecken::V,tegere,вевттьыны
2115,bedecken::V,tegere,apsegt
2116,bedecken::V,tegere,pārsegt
2117,bedecken::V,operire,вевттьыны
2118,bedecken::V,operire,apsegt
2119,bedecken::V,operire,pārsegt
2120,aufhängen::V,suspendere,ӧшӧдны
2121,aufhängen::V,suspendere,джагӧдны
2122,aufhängen::V,suspendere,uzkārt
2123,anzünden::V,accendere,ӧзтыны
2124,anzünden::V,accendere,aizdegt
2125,anzünden::V,accendere,aizdedzināt
2126,anzünden::V,inflammare,ӧзтыны
2127,anzünden::V,inflammare,aizdegt
2128,anzünden::V,inflammare,aizdedzināt
2129,aufheben::V,tollere,чеччӧдны
2130,aufheben::V,tollere,сувтӧдны
2131,aufheben::V,tollere,pacelt
2132,zurücklassen::V,relinquere,кольны
2133,zurücklassen::V,relinquere,atstāt
2134,verlieren::V,perdere,воштыны
2135,verlieren::V,perdere,zaudēt
2136,verlieren::V,perdere,pazaudēt
2137,verlieren::V,amittere,воштыны
2138,verlieren::V,amittere,zaudēt
2139,verlieren::V,amittere,pazaudēt
2140,fallen lassen::V,dimittere,уськӧдны
2141,fallen lassen::V,dimittere,nomest
2142,machen::V,facere,вӧчны
2143,machen::V,facere,лӧсьӧдны
2144,machen::V,facere,darīt
2145,herstellen::V,fabricare,лӧсьӧдны
2146,herstellen::V,fabricare,ražot
2147,herstellen::V,fabricare,izgatavot
2148,bauen::V,construere,лэптыны
2149,bauen::V,construere,celt
2150,bauen::V,construere,būvēt
2151,reparieren::V,reparare,дзоньтавны
2152,reparieren::V,reparare,labot
2153,reparieren::V,reparare,remontēt
2154,verbessern::V,emendare,бурмӧдны
2155,verbessern::V,emendare,labot
2156,verbessern::V,emendare,izlabot
2157,ändern::V,mutare,вежны
2158,ändern::V,mutare,mainīt
2159,graben::V,fodere,кодйыны
2160,graben::V,fodere,rakt
2161,beugen::V,flectere,куснявны
2162,beugen::V,flectere,liekt
2163,biegen::V,curvare,куснявны
2164,biegen::V,curvare,liekt
2165,drehen::V,torquere,бергӧдлыны
2166,drehen::V,torquere,griezt
2167,wenden::V,vertere,бергӧдны
2168,wenden::V,vertere,apgriezt
2169,umdrehen::V,convertere,бергӧдны
2170,umdrehen::V,convertere,apgriezt
2171,heben::V,tollere,лэптыны
2172,heben::V,tollere,celt
2173,heben::V,tollere,cilāt
2174,heben::V,tollere,pacelt
2175,hochheben::V,levare,кыпӧдны
2176,hochheben::V,levare,pacelt
2177,ergreifen::V,capessere,кутны
2178,ergreifen::V,capessere,paķert
2179,ergreifen::V,capessere,satvert
2180,halten::V,tenere,кутны
2181,halten::V,tenere,turēt
2182,halten::V,tenere,saturēt
2183,drücken::V,premere,личкыны
2184,drücken::V,premere,топӧдны
2185,drücken::V,premere,spiest
2186,schieben::V,promovere,ӧтдортны
2187,schieben::V,promovere,йӧткыштны
2188,schieben::V,promovere,stumt
2189,kratzen::V,radere,гуджӧдны
2190,kratzen::V,radere,kasīt
2191,kratzen::V,radere,skrāpēt
2192,lecken::V,lambere,нювны
2193,lecken::V,lambere,lakt
2194,lecken::V,lambere,laizīt
2195,beißen::V,mordere,курччыны
2196,beißen::V,mordere,kost
2197,abreißen::V,avellere,орӧдны
2198,abreißen::V,avellere,atraut
2199,abreißen::V,avellere,atplēst
2200,abschneiden::V,desecare,вундавны
2201,abschneiden::V,desecare,nogriezt
2202,binden::V,ligare,гӧрддзавны
2203,binden::V,ligare,кӧртавны
2204,binden::V,ligare,siet
2205,binden::V,ligare,aptīt
2206,stecken::V,inserere,сюйны
2207,stecken::V,inserere,bāzt
2208,stecken::V,inserere,spraust
2209,brechen::V,rumpere,чегны
2210,brechen::V,rumpere,lauzt
2211,brechen::V,rumpere,lauzīt
2212,klopfen::V,pultare,камгыны
2213,klopfen::V,pultare,klauvēt
2214,hauen::V,ferire,нӧйнты
2215,hauen::V,ferire,кучкыны
2216,hauen::V,ferire,cirst
2217,hauen::V,ferire,dauzīt
2218,kleben::V,agglutinare,лемавны
2219,kleben::V,agglutinare,ляскавны
2220,kleben::V,agglutinare,līmēt
2221,kleben::V,agglutinare,lipināt
2222,reiben::V,terere,тільны
2223,reiben::V,terere,зыравны
2224,reiben::V,terere,rīvēt
2225,reiben::V,terere,berzēt
2226,streichen::V,oblinere,мавтны
2227,streichen::V,oblinere,ziest
2228,streichen::V,oblinere,triept
2229,schleifen::V,acuere,кеслыны
2230,schleifen::V,acuere,trīt
2231,schleifen::V,acuere,asināt
2232,schneiden::V,secare,шырны
2233,schneiden::V,secare,griezt
2234,schneiden::V,secare,sagriezt
2235,rütteln::V,quassare,легӧдны
2236,rütteln::V,quassare,катлӧдлыны
2237,rütteln::V,quassare,kratīt
2238,rütteln::V,quassare,purināt
2239,schütteln::V,quatere,тракӧдны
2240,schütteln::V,quatere,kratīt
2241,schwenken::V,ventilare,ӧвтны
2242,schwenken::V,ventilare,шенасьны
2243,schwenken::V,ventilare,vēzēt
2244,schwenken::V,ventilare,vēcināt
2245,schütten::V,fundere,кисьтны
2246,schütten::V,fundere,bērt
2247,füllen::V,complere,тыртны
2248,füllen::V,complere,pildīt
2249,füllen::V,complere,piepildīt
2250,einwickeln::V,involvere,тубыртны
2251,einwickeln::V,involvere,ietīt
2252,tragen::V,ferre,нуны
2253,tragen::V,ferre,nest
2254,tragen::V,portare,нуны
2255,tragen::V,portare,nest
2256,schleppen::V,pertrahere,кыскавны
2257,schleppen::V,pertrahere,stiept
2258,schleppen::V,pertrahere,staipīt
2259,ziehen::V,trahere,кыскыны
2260,ziehen::V,trahere,vilkt
2261,aufbewahren::V,asservare,видзны
2262,aufbewahren::V,asservare,glabāt
2263,aufbewahren::V,asservare,uzglabāt
2264,werfen::V,iacere,чӧвтны
2265,werfen::V,iacere,шыбитны
2266,werfen::V,iacere,mest
2267,werfen::V,iacere,sviest
2268,fangen::V,capere,кутны
2269,fangen::V,capere,ķert
2270,fangen::V,capere,uzķert
2271,packen::V,capessere,босьтны
2272,packen::V,capessere,paķert
2273,packen::V,capessere,satvert
2274,verstecken::V,abdere,дзебны
2275,verstecken::V,abdere,slēpt
2276,verstecken::V,abdere,noglabāt
2277,teilen::V,partiri,юкны
2278,teilen::V,partiri,dalīt
2279,teilen::V,dividere,юкны
2280,teilen::V,dividere,dalīt
2281,schicken::V,mittere,ыстыны
2282,schicken::V,mittere,sūtīt
2283,schicken::V,mittere,atsūtīt
2284,bringen::V,apportare,вайны
2285,bringen::V,apportare,atvest
2286,hinzufügen::V,addere,содтыны
2287,hinzufügen::V,addere,pievienot
2288,bekommen::V,adipisci,босьтны
2289,bekommen::V,adipisci,dabūt
2290,erhalten::V,accipere,босьтны
2291,erhalten::V,accipere,saņemt
2292,nehmen::V,sumere,босьтны
2293,nehmen::V,sumere,ņemt
2294,nehmen::V,sumere,paņemt
2295,wählen::V,eligere,бӧрйыны
2296,wählen::V,eligere,ievēlēt
2297,auswählen::V,deligere,бӧрйыны
2298,auswählen::V,deligere,izvēlēt
2299,bewahren::V,conservare,видзны
2300,bewahren::V,conservare,saglabāt
2301,behindern::V,impedire,конйӧдлыны
2302,behindern::V,impedire,джӧмдӧдны
2303,behindern::V,impedire,kavēt
2304,behindern::V,impedire,aizkavēt
2305,verderben::V,corrumpere,тшыкӧдны
2306,verderben::V,corrumpere,sabojāt
2307,beschädigen::V,laedere,тшыкӧдны
2308,beschädigen::V,laedere,bojāt
2309,beschädigen::V,laedere,maitāt
2310,zerbrechen::V,rumpere,жуглыны
2311,zerbrechen::V,rumpere,salauzt
2312,zerbrechen::V,rumpere,sadauzīt
2313,zerbrechen::V,frangere,жуглыны
2314,zerbrechen::V,frangere,salauzt
2315,zerbrechen::V,frangere,sadauzīt
2316,zerreißen::V,discindere,орӧдны
2317,zerreißen::V,discindere,pārraut
2318,zerstören::V,delere,жугӧдны
2319,zerstören::V,delere,кисьтны
2320,zerstören::V,delere,косявны
2321,zerstören::V,delere,graut
2322,zerstören::V,delere,sagraut
2323,verbrennen::V,urere,сотны
2324,verbrennen::V,urere,сотчыны
2325,verbrennen::V,urere,dedzināt
2326,verbrennen::V,urere,sadedzināt
2327,verbrennen::V,cremare,сотны
2328,verbrennen::V,cremare,сотчыны
2329,verbrennen::V,cremare,dedzināt
2330,verbrennen::V,cremare,sadedzināt
2331,geben::V,dare,сетны
2332,geben::V,dare,dot
2333,geben::V,dare,padot
2334,reichen::V,praebere,сетны
2335,reichen::V,praebere,padot
2336,reichen::V,praebere,sniegt
2337,schenken::V,donare,козьнавны
2338,schenken::V,donare,dāvāt
2339,schenken::V,donare,dāvināt
2340,schenken::V,largiri,козьнавны
2341,schenken::V,largiri,dāvāt
2342,schenken::V,largiri,dāvināt
2343,versprechen::V,polliceri,кыв сетны
2344,versprechen::V,polliceri,solīt
2345,versprechen::V,polliceri,apsolīt
2346,versprechen::V,promittere,кыв сетны
2347,versprechen::V,promittere,solīt
2348,versprechen::V,promittere,apsolīt
2349,loben::V,laudare,ошкыны
2350,loben::V,laudare,lielīt
