,Concept_ID,mrj,kn
536,kurz::A,кӹтӹк,ಚಕ್ಕ
537,breit::A,кымда,ಅಗಲವಾದ
538,schmal::A,ӓнгӹсӹр,ಇಕ್ಕಟ್ಟಾದ
539,dicht::A,шӹре,ದಟ್ಟ
540,dick[Gegenstand]::A,кӹжгӹ,ದಟ್ಟ
541,dünn::A,вӹцкӹж,ತೆಳು
542,fein::A,пыльга,ಕೋಮಲ
543,fest::A,цаткыды,ಘನ
544,flach::A,тӓлякӓ,ಚಪ್ಪಟೆ
545,glatt::A,ягылгы,ನಯ
546,hart::A,пингӹдӹ,ಗಟ್ಟಿ
547,weich::A,пышкыды,ಮೃದುವಾದ
548,rund::A,тӹртӹш,ವರ್ತುಳ
549,spitz::A,кашар,ಮೊನಚಾದ
550,scharf::A,кашар,ತೀಕ್ಷ್ಣ
551,stumpf::A,нӹшкӹ,ಮೊಂಡು
552,schwer::A,нелӹ,ಭಾರಿ
553,schön::A,цевер,ಸುಂದರ
554,schön::A,олмыдшы,ಸುಂದರ
555,heiß::A,шокшы,ಬಿಸಿ
556,warm::A,шокшы,ಬಿಸಿ
557,kalt::A,ӱштӹ,ತಣ್ಣನೆಯ
558,kühl::A,юалгы,ತಂಪಾದ
559,kühl::A,йонгата,ತಂಪಾದ
560,frisch::A,йонгата,ನಿರ್ಮಲ
561,feucht::A,ӹлӹкшӹ,ಒದ್ದೆಯಾದ
562,feucht::A,вӹдӹжгӹ,ಒದ್ದೆಯಾದ
563,nass::A,начкы,ಒದ್ದೆಯಾದ
564,trocken::A,кукшы,ಶುಷ್ಕ
565,voll::A,темшӹ,ತುಂಬಿದ
566,voll::A,темыман,ತುಂಬಿದ
567,leer::A,йӓрӓ,ಖಾಲಿ
568,offen::A,виш,ಮುಚ್ಚಲ್ಲದ
569,geschlossen::A,чӱчмӹ,ಮುಚ್ಚಿದ
570,geschlossen::A,тӹкӹлӓлтшӹ,ಮುಚ್ಚಿದ
571,sauber::A,ире,ಶುದ್ಧ
572,schmutzig::A,шоран,ಅಶುದ್ಧ
573,schmutzig::A,лявӹрӓн,ಅಶುದ್ಧ
574,schmutzig::A,шорангшы,ಅಶುದ್ಧ
575,roh::A,пеле кӱшӹ,ಹಸಿ
576,reif::A,кӱшӹ,ಹಣ್ಣಾದ
577,lecker::A,тотан,ಗುಚಿಕರ
578,süß::A,мӱӓн,ಸಿಹಿ
579,bitter::A,качы,ಕಹಿ
580,sauer::A,шапы,ಹುಳಿಯಾದ
581,hell::A,соты,ಹೊಳೆಯುವ
582,hell::A,валгыды,ಹೊಳೆಯುವ
583,dunkel::A,пӹц,ಮಬ್ಬಾದ
584,dunkel::A,пӹцкемӹш,ಮಬ್ಬಾದ
585,schwarz::A,шим,ಕಪ್ಪು
586,weiß::A,ош,ಬಿಳಿಯ
587,weiß::A,ошы,ಬಿಳಿಯ
588,rot::A,якшаргы,ಕೆಂಪು
589,gelb::A,сар,ಹಳದಯ
590,gelb::A,сары,ಹಳದಯ
591,blau::A,симсӹ,ನೀಲ
592,grün::A,ыжар,ಕಾಯಾದ
593,grau::A,луды,ಬೂದುಬಣ್ಣದ
594,bunt::A,ала,ವರ್ಣರಂಜಿತ
595,billig::A,шулдаш,ಅಗ್ಗ
596,teuer::A,шергӹ,ದುಬಾರಿಯಾದ
597,teuer::A,шергӓкӓн,ದುಬಾರಿಯಾದ
598,wertvoll::A,ӓкӓн,ಅಮೂಲ್ಯ
599,blind::A,слöпöй,ಅಂಧ
600,blind::A,сльöпöй,ಅಂಧ
601,taub::A,тӱтӱк,ಕಿವುಡಾದ
602,kräftig::A,виӓн,ಪ್ರಬಲ
603,stark::A,виӓн,ಶಕ್ತಿವಂತ
604,schwach::A,шава,ದುರ್ಬಲ
605,schwach::A,лӹпкӓ,ದುರ್ಬಲ
606,schwach::A,слабка,ದುರ್ಬಲ
607,fett::A,таза,ಕೊಬ್ಬಿದ
608,schlank::A,яштака,ತೆಳ್ಳಗಿನ
609,hübsch::A,сӹлнӹ,ಅಂದವಾದ
610,hübsch::A,олмыдшы,ಅಂದವಾದ
611,böse::A,шӹдӓн,ಕೆಟ್ಟ
612,dumm::A,окмак,ಮಂದ
613,faul::A,ялахай,ಆಲಸ
614,fleißig::A,пӓшам яратышы,ಕಡಗುವ
615,geizig::A,шык,ಜುಗ್ಗ
616,klug::A,ышан,ಚತುರ
617,geschickt::A,мастар,ದಕ್ಷ
618,lieb::A,тыри,ಪ್ರಿಯ
619,lustig::A,мындыр,ಖುಷಿಯಾದ
620,lustig::A,сусу,ಖುಷಿಯಾದ
621,sanft::A,йӹвӹжӓ,ಸೌಮ್ಯ
622,hungrig::A,шужышы,ಹಸಿದ
623,krank::A,церлӹ,ಅಸ್ವಸ್ಥ
624,krank::A,хворой,ಅಸ್ವಸ್ಥ
625,nackt::A,цӓрӓ,ನಗ್ನ
626,traurig::A,сы́лыкан,ದುಃಖಿತ
627,traurig::A,кымы́лдымы,ದುಃಖಿತ
628,lebendig::A,живой,ಜೀವಂತ
629,gut::A,яжо,ಒಳ್ಳೆಯ
630,schlecht::A,уда,ದುಷ್ಟ
631,schlecht::A,худа,ದುಷ್ಟ
632,richtig::A,вургамла,ಸರಿ
633,schlimm::A,йӹрнык,ಅಸಹ್ಯ
634,wahr::A,настоящий,ನಿಜ
635,wahr::A,настояшый,ನಿಜ
636,alt::A,шонгы,ಮುದಿ
637,neu::A,у,ಹೊಸ
638,ehemalig::A,тошты,ಮಾಜೀ
639,alt[Lebewesen]::A,ӹлалшӹ,ವೃದ್ಧ
640,jung::A,нöргӹ,ಎಳ
641,jung::A,молода,ಎಳ
642,arm::A,укеӓн,ಬಡ
643,reich::A,паян,ಶ್ರೀಮಂತ
644,reich::A,пурлыкан,ಶ್ರೀಮಂತ
645,bekannt::A,палӹмӹ,ಅಪ್ತ
646,berühmt::A,лӹмлы,ಪ್ರಸಿದ್ಧ
647,fremd::A,эдемӹн,ಪರಕೀಯ
648,verschieden::A,тӹрлӹ,ಬೇರೆ
649,nah::A,лишӹл,ಹತ್ತಿರವಾದ
650,fern::A,мӹндӹр,ದೂರದ
651,linker::A,шалахай,ಎಡ
652,rechter::A,вургамла,ಬಲ
653,anderer::A,вес,ಇತರ
654,anderer::A,весӹ,ಇತರ
655,erster::A,икшӹ,ಪ್ರಥಮ
656,erster::A,икӹмшӹ,ಪ್ರಥಮ
657,zweiter::A,кокшы,ದ್ವಿತೀಯ
658,dritter::A,кымшы,ಮೂರನೆಯಜಗತ್ತು
659,letzter::A,остатка,ಅಂತ್ಯ
660,allein::ADV,иктӹ,ಒಬ್ಬನೇ
661,allein::ADV,иктӹт,ಒಬ್ಬನೇ
662,auf einmal::ADV,тöрöк,ಒಡನೆ
663,zusammen::ADV,икараш,ಒಟ್ಟಿಗೆ
664,zusammen::ADV,цымырын,ಒಟ್ಟಿಗೆ
665,lange::ADV,кужын,ದೀರ್ಘ
666,plötzlich::ADV,трӱк,ಅನಾಮತ್ತು
667,sofort::ADV,полт,ಜಾಗ್ರತೆ
668,sofort::ADV,тöрöк,ಜಾಗ್ರತೆ
669,sofort::ADV,тӹшӓкок,ಜಾಗ್ರತೆ
670,später::ADV,вара,ತರುವಾಯ
671,heute::ADV,тагачы,ಇಂದು
672,morgen::ADV,иргод,ನಾಳೆ
673,morgen::ADV,иргодым,ನಾಳೆ
674,bald::ADV,чӹнь,ಬೇಗ
675,bald::ADV,вӓшке,ಬೇಗ
676,bald::ADV,выртышты,ಬೇಗ
677,dann::ADV,пакыла,ಆಗ
678,gestern::ADV,тенгечӹ,ನಿನ್ನೆ
679,einst::ADV,икӓнӓ,ಪೂರ್ವದಲ್ಲಿ
680,damals::ADV,тӹнӓм,ಆಗ
681,danach::ADV,пакыла,ಆಮೇಲೆ
682,vorher::ADV,перви,ಮುಂಚೆ
683,zuerst::ADV,андак,ಮೊದಲಿಗೆ
684,einmal::ADV,гӓнӓк,ಒಮ್ಮೆ
685,einmal::ADV,гӓнӓ,ಒಮ್ಮೆ
686,manchmal::ADV,кынамжы,ಆಗಾಗ
687,oft::ADV,чӹчкӹдӹн,ಅನೇಕಸಲ
688,immer::ADV,со,ಯಾವಾಗಲೂ
689,immer::ADV,соок,ಯಾವಾಗಲೂ
690,niemals::ADV,нинам,ಯಾವಾಗಲೂ ಇಲ್ಲ
691,niemals::ADV,нигынам,ಯಾವಾಗಲೂ ಇಲ್ಲ
692,niemals::ADV,нигынамат,ಯಾವಾಗಲೂ ಇಲ್ಲ
693,hier::ADV,тиштӹ,ಇಲ್ಲಿ
694,hierhin::ADV,тишкӹ,ಇತ್ತ
695,von hier::ADV,тишец,ಇಲ್ಲಿಂದ
696,von hier::ADV,тишецӹн,ಇಲ್ಲಿಂದ
697,dort::ADV,тӹштӹ,ಅಲ್ಲಿ
698,dorthin::ADV,тӹшкӹ,ಅಲ್ಲಿಗೆ
699,dorthin::ADV,тӹшкӹлӓ,ಅಲ್ಲಿಗೆ
700,geradeaus::ADV,вик,ಸೀದಾ
701,geradeaus::ADV,тура,ಸೀದಾ
702,vorwärts::ADV,анзыкы,ಮುನ್ನೆಡೆವ
703,rückwärts::ADV,мӹнгеш,ಹಿಂದುಗಡೆಗೆ
704,zurück::ADV,мӹнгеш,ಹಿಂದಕ್ಕೆ
705,unten::ADV,ӱлнӹ,ಕೆಳಗೆ
706,unten::ADV,лӹвӓлнӹ,ಕೆಳಗೆ
707,hinab::ADV,ӱлӹкӹ,ಕೆಳಕ್ಕೆ
708,hinab::ADV,лӹвӓкӹ,ಕೆಳಕ್ಕೆ
709,oben::ADV,вӹлнӹ,ಮೇಲೆ
710,hinauf::ADV,кӱшкӹлӓ,ಮೇಲಕ್ಕೆ
711,hinauf::ADV,кӱш,ಮೇಲಕ್ಕೆ
712,überall::ADV,йӹлт,ಎಲ್ಲಸ್ಥಳಗಳು
713,überall::ADV,цилӓ вӓре,ಎಲ್ಲಸ್ಥಳಗಳು
714,nicht::ADV,уке,ಇಲ್ಲ
715,nicht::ADV,уке,ಅಲ್ಲ
716,ein wenig::ADV,изиш,ತುಸು
717,ein wenig::ADV,иклаштык,ತುಸು
718,kaum::ADV,цылик,ಕಠಿನವಾಗಿ
719,kaum::ADV,чучок-чучок,ಕಠಿನವಾಗಿ
720,sehr::ADV,чоте,ಬಹು
721,so::ADV,тенге,ಅಷ್ಟು
722,so::ADV,тенгелӓ,ಅಷ್ಟು
723,noch::ADV,мол,ಇನ್ನು
724,noch::ADV,моло,ಇನ್ನು
725,nur::ADV,веле,ಕೇವಲ
726,schon::ADV,уже,ಆಗಲೇ
727,schon::ADV,ӹнде,ಆಗಲೇ
728,wieder::ADV,уэш,ಪುನಃ
729,vergebens::ADV,зря,ನಿಷ್ಫಲವಾಗಿ
730,vergebens::ADV,ӹзрӓ,ನಿಷ್ಫಲವಾಗಿ
731,vergebens::ADV,ӹзӹрӓ,ನಿಷ್ಫಲವಾಗಿ
732,vor::PRP,анзыц,ಮುಂದೆ
733,vor::PRP,анзыцын,ಮುಂದೆ
734,hinter::PRP,шайылан,ಹಿಂದ
735,hinter::PRP,шайылный,ಹಿಂದ
736,unter::PRP,лӹвӓкӹ,ಕೆಳ
737,durch::PRP,вашт,ನೇರವಾಗಿ
738,neben::PRP,сага,ಅಧರ ಬಲಿಕ
739,zwischen::PRP,лош,ನಡುವೆ
740,zwischen::PRP,лошкы,ನಡುವೆ
741,wegen::PRP,мычыц,ಅಧಕ್ಕಗಿ
742,dies::PRN,тидӹ,ಈ
743,dies::PRN,ти,ಈ
744,das::PRN,тидӹ,ಅದು
745,das::PRN,ти,ಅದು
746,alles::PRN,цилӓ,ಎಲ್ಲ
747,ich::PRN,мый,ನಾನು
748,du::PRN,тӹнь,ನೀನು
749,er::PRN,тӹдӹ,ಅವನು
750,er::PRN,тӹдӹ,ಇವನು
751,wir::PRN,мӓ,ನಾವು
752,ihr::PRN,вӓ,ನೀವು
753,sie::PRN,нӹнӹ,ಅವರು
754,was::FPRN,ма,ಏನು
755,wer::FPRN,кӱ,ಯಾರಿಗೆ
756,wo::FADV,кышан,ಎಲ್ಲಿ
757,wo::FADV,кыштакен,ಎಲ್ಲಿ
758,wohin::FADV,кышкы,ಎಲ್ಲಿಗೆ
759,wie::FADV,кыце,ಹೇಗೆ
760,warum::FADV,малын,ಏಕೆ
761,wieviel::FNUM,кынар,ಎಷ್ಟು
762,wieviel::FNUM,кынары,ಎಷ್ಟು
763,wieviel::FNUM,кынаркы,ಎಷ್ಟು
764,eins::NUM,иктӹ,ಒಂದು
765,eins::NUM,иктӹт,ಒಂದು
766,zwei::NUM,кок,ಎರಡು
767,zwei::NUM,кокты,ಎರಡು
768,drei::NUM,кым,ಮೂರು
769,drei::NUM,кымыт,ಮೂರು
770,vier::NUM,нӹл,ನಾಲ್ಕು
771,fünf::NUM,вӹц,ಅಯ್ದು
772,sechs::NUM,куд,ಆರು
773,sechs::NUM,кудытмозн,ಆರು
774,sieben::NUM,шӹм,ಏಳು
775,sieben::NUM,шӹмӹт,ಏಳು
776,acht::NUM,кӓндӓкш,ಎಂಟು
777,acht::NUM,кӓндӓкшӹ,ಎಂಟು
778,neun::NUM,ӹндекшшӱдӹ,ಒಂಭಬತ್ತು
779,zehn::NUM,лу,ಹತ್ತು
780,elf::NUM,луатик,ಹನ್ನೊಂದು
781,elf::NUM,луатиктӹ,ಹನ್ನೊಂದು
782,zwölf::NUM,луаткок,ಹನ್ನೆರಡು
783,zwölf::NUM,луаткокты,ಹನ್ನೆರಡು
784,zwanzig::NUM,коклы,ಇಪ್ಪತ್ತು
785,dreißig::NUM,кымлы,ಮೂವತ್ತು
786,vierzig::NUM,нӹллӹ,ನಲವತ್ತು
787,fünfzig::NUM,вӹцлӹ,ಐವತ್ತು
788,sechzig::NUM,кудлу,ಅರುವತ್ತು
789,siebzig::NUM,шӹмлу,ಎಪ್ಪತ್ತು
790,achtzig::NUM,кӓндӓкшлу,ಎಂಬತ್ತು
791,neunzig::NUM,ӹндекшлу,ತೊಂಬತ್ತು
792,hundert::NUM,шӱдӹ,ನೂರು
793,tausend::NUM,тӹжем,ಸಾವಿರ
794,und::CNJ,дöн,ಮತ್ತು
795,oder::CNJ,льывы,ಅಥವಾ
796,stehen::V,шалшаг,ನಿಲ್ಲು
797,sitzen::V,шӹнзӓш,ಕುಳ್ಳಿರು
798,liegen::V,киӓш,ಮಲಗಿಕೊ
799,hängen::V,кечӓш,ಇಳಿಯಬಿಡು
800,werden::V,шагалаш,ಆಗು
801,passieren::V,ӹштӓ́лтӓш,ಆಗು
802,beginnen::V,тӹнгӓлӓлтӓш,ಆರಂಭಿಸು
803,enden::V,пӹтӓш,ಕೊನೆಗಾಣು
804,wechseln::V,весемӓш,ಮಾರ್ಪಡಿಸು
805,wechseln::V,весемӓлтӓш,ಮಾರ್ಪಡಿಸು
806,aufgehen[Sonne]::V,авараш,ಮೂಡು
807,untergehen[Sonne]::V,шӹ́нзӓш,ಮುಳುಗು
808,scheinen[Sonne]::V,сотемдӓрӓш,ಹೊಳೆ
809,donnern::V,хӹдӹртӓш,ಗುಡುಗಾಗು
810,wehen::V,ӹфӹлӓш,ತೀಡು
811,strömen::V,йогащ,ಹರಿ
812,fließen::V,йогащ,ಹರಿ
813,sich drehen::V,пöрдӓш,ಸುತ್ತು
814,schwanken::V,лыпшалташ,ಓಲಾಡು
815,schwingen::V,кӓчӓйӓш,ತೂಗು
816,fallen::V,кенвазаш,ಉದುರು
817,fallen::V,шынгалташ,ಉದುರು
818,brennen::V,йылаш,ಉರಿ
819,rauchen::V,шыпшаш,ಹೊಗೆಬಿಡು
820,regnen::V,юраш,ಸುರಿ
821,gefrieren::V,гӓш,ಹೆಪ್ಪುಗಟ್ಟು
822,gefrieren::V,кӹлмаш,ಹೆಪ್ಪುಗಟ್ಟು
823,tauen::V,шылаш,ಬೆಚ್ಚಗಾಗು
824,schmelzen::V,шӹрӓнӓш,ಕರಗು
825,trocknen::V,кошкаш,ಒಣಗು
826,sieden::V,шолаш,ಕುದಿ
827,faulen::V,шӱӓш,ಕೊಳೆ
828,verfaulen::V,йӓнгӓрӓлтӓш,ನಶಿಸು
829,reißen::V,кышкедӓлтӓш,ಒಡೆ
830,versinken::V,ва́лаш,ಮುಳುಗು
831,vergehen::V,эртӓш,ಸಾಗು
832,erscheinen::V,каяш,ತೋರು
833,verschwinden::V,ямаш,ಮಾಯವಾಗು
834,sinken::V,пычаш,ಕುಸಿ
835,abnehmen::V,чӹдемӓш,ತಗ್ಗು
836,abnehmen::V,кöтӹргӓш,ತಗ್ಗು
837,zunehmen::V,когоэмӓш,ಬೆಳೆ
838,steigen::V,лӱлта́лташ,ಉಬ್ಬು
839,wachsen::V,кушкаш,ಬೆಳೆ
840,glänzen::V,йӹлгӹжӓш,ಮಿರುಗು
841,funkeln::V,валгалташ,ಮಿನುಗು
842,lärmen::V,юкланаш,ಶಬ್ದ ಮಾಡಲು
843,läuten::V,цоргаш,ಬಾರಿಸು
844,klingeln::V,цоргаш,ಅನುರಣಿಸು
845,klirren::V,цонгырталгаш,ಕಿಣಿಕಿಣಿಸು
846,brausen::V,ышдымыла́наш,ಅಬ್ಬರಿಸು
847,rauschen::V,шу́жгаш,ಮರ್ಮರಗುಟ್ಟಿಸು
848,klingen::V,йо́нгаш,ಉಸಿರು
849,bellen::V,опташ,ಬಗುಳು
850,heulen::V,урмыжаш,ಅರಚು
851,blasen::V,ӹфӹлӓш,ಗಾಳಿ ಊದು
852,pfeifen::V,ши́шкаш,ಸಿಳ್ಳೆಯೂದು
853,schreien::V,уташ,ಕರೆ
854,schreien::V,саслаш,ಕರೆ
855,schreien::V,варгынзаш,ಕರೆ
856,stöhnen::V,ӹнгӹрӓш,ನರಳು
857,zittern::V,цӹтӹрӓш,ನಡುಗು
858,leben::V,ӹлӓш,ಇರು
859,geboren werden::V,шачаш,ಉಂಟಾಗು
860,atmen::V,шӱлӓш,ಉಸಿರು
861,trinken::V,йӱӓш,ಕುಡಿ
862,essen::V,качкаш,ತಿನ್ನು
863,schlucken::V,нелӓш,ನುಂಗು
864,müde werden::V,янгылаш,ಬಳಲು
865,einschlafen::V,амален кеӓш,ನಿದ್ಧೆಹೋಗು
866,schlafen::V,амалаш,ನಿದ್ರಿಸು
867,aufwachen::V,понгыжалташ,ಏಳು
868,aufstehen::V,кӹньӹл шагалаш,ಏಳು
869,sich erholen::V,кӓнаш,ಸುಧಾರಿಸು
870,krank werden::V,церлӓнен вазаш,ಬೇನೆಬೀಳು
871,krank sein::V,церлӓнӓш,ಕೆಟ್ಟ ಎಂದು
872,krank sein::V,ясланаш,ಕೆಟ್ಟ ಎಂದು
873,krank sein::V,ясыланаш,ಕೆಟ್ಟ ಎಂದು
874,schmerzen::V,каршташ,ಕಚ್ಚು
875,husten::V,кахыраш,ಕೆಮ್ಮು
876,genesen::V,паремӓш,ಮತ್ತೆಹೊದಿಸು
877,genesen::V,тöрлӓнӓш,ಮತ್ತೆಹೊದಿಸು
878,sterben::V,вазын колаш,ಮೃತಪಡು
879,umkommen::V,пӹтӓш,ಹಾಳಾಗು
880,sich bewegen::V,кашташ,ಚಲಿಸು
881,sich rühren::V,тӓрвӓнӓш,ಕದಲು
882,sich erheben::V,кӹньӹлӓш,ಏಳು
883,sich setzen::V,шӹнзӓш,ಕೂರು
884,hinfallen::V,кенвазаш,ಬೀಳು
885,hinfallen::V,шынгалташ,ಬೀಳು
886,laufen::V,кашташ,ನಡೆ
887,schreiten::V,ашкедӓш,ಮೆಲ್ಲಗೆ ನಡೆ
888,spazierengehen::V,мадын кашташ,ವಿಹರಿಸು
889,eilen::V,вӓшкӓш,ಮುನ್ನುಗ್ಗು
890,sich beeilen::V,вӓшкӓш,ಆತುರಪಡು
891,sich beeilen::V,талашаш,ಆತುರಪಡು
892,sausen::V,хойхаланаш,ಒಗೆ
893,sausen::V,хояш,ಒಗೆ
894,rennen::V,кыргыжаш,ಓಡು
895,springen::V,тӹршештӓш,ಜಿಗಿ
896,klettern::V,ку́заш,ಏರು
897,schaukeln::V,лыпшалташ,ತೂಗು
898,kriechen::V,авалянаш,ತೆವಳು
899,kriechen::V,ньыжиклӓш,ತೆವಳು
900,schwimmen::V,илӓш,ಈಜು
901,tauchen::V,цымаш,ಕೆಳಗಿಳಿ
902,rudern::V,шуалташ,ಸಾಗಿಸು
903,fahren::V,кеӓш,ನಡೆಸು
904,fliegen::V,чонгештӓш,ಹಾರು
905,gehen::V,кеӓш,ಹೋಗು
906,weggehen::V,кеӓш,ಹೊರಡು
907,abfahren::V,кеӓш,ತೆರಳು
908,anhalten::V,цӓрнӓш,ನಿಲ್ಲು
909,hineingehen::V,пыраш,ಒಳಹೊಗು
910,eintreten::V,пыраш,ಒಳಹೊಗು
911,kommen::V,толаш,ಬರು
912,ankommen::V,шоаш,ಬರು
913,zurückkommen::V,пöртӹлӓш,ಹಿಂದಿರುಗು
914,bleiben::V,кодаш,ಇರು
915,warten::V,вычаш,ಇರು
916,erwarten::V,вычаш,ನಿರೀಕ್ಷಿಸು
917,suchen::V,кӹчӓлӓш,ಹುಡುಕು
918,finden::V,моаш,ಕಂಡುಕೊ
919,versuchen::V,путаяш,ಪ್ರಯತ್ನಿಸು
920,versuchen::V,цацаш,ಪ್ರಯತ್ನಿಸು
921,vorbereiten::V,поспейӹктӓш,ಸಿದ್ಧವಾಗು
922,lieben::V,яраташ,ಪ್ರೀತಿಸು
923,mögen::V,яраташ,ಇಷ್ಟಪಡು
924,lachen::V,ваштылаш,ನಗು
925,rühren::V,тӓрвӓтӓш,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
926,weinen::V,мӓгӹрӓш,ಅಳು
927,schimpfen::V,свырседӓлӓш,ಗೊಣಗು
928,sich ärgern::V,шӹдешкӓш,ಗಣಗಾಡು
929,sich fürchten::V,лӱдӓш,ನಡುಗು
930,fürchten::V,лӱдӓш,ಹೆದರು
931,fliehen::V,кыргыжаш,ಓಡಿಹೋಗು
932,flüchten::V,кыргыж шӹлӓш,ಪಾರಾಗು
933,sehen::V,ужаш,ಕಾಣು
934,anschauen::V,анжалаш,ನೋಡು
935,ansehen::V,анжаш,ನಿರೀಕ್ಷಿಸು
936,hören::V,колаш,ಕೇಳು
937,zuhören::V,колышташ,ಆಲಿಸು
938,probieren::V,тотештӓш,ರುಚಿ ನೋಡು
939,probieren::V,подыл анжаш,ರುಚಿ ನೋಡು
940,riechen::V,ӱпшӹнзӓш,ಮೂಸು
941,fühlen::V,шижӓш,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
942,scheinen::V,каяш,ತೋರು
943,zu sehen sein::V,каяш,ಕಾಣಿಸು
944,vernehmen::V,колын колташ,ಕೇಳು
945,frieren::V,кӹлмаш,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
946,frieren::V,тӹнгӹргӓш,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
947,tun::V,ӹштӓш,ಮಾಡು
948,können::V,кердӓш,ಮಾಡಬಲ್ಲ
949,wollen::V,жалаяш,ಬಯಸು
950,anfangen::V,тӹнгӓлӓш,ಪ್ರಾರಂಭಿಸು
951,beenden::V,пӹтӓрӓш,ನಿಲ್ಲಿಸು
952,aufhören::V,цӓрнӓш,ಮುಗಿಸು
953,gelingen::V,цӓш лиӓш,ಯಶಸ್ವಿಯಾಗು
954,geraten::V,лиӓш,ಉತ್ಪತ್ತಿಮಾಡು
955,öffnen::V,пачаш,ತೆರೆ
956,schließen::V,чӱчӓш,ಮುಚ್ಚು
957,stellen::V,шӹндӓш,ಇಕ್ಕು
958,setzen::V,шӹндӓш,ಇಡು
959,legen::V,опташ,ಇಡು
960,legen::V,пиштӓш,ಇಡು
961,berühren::V,тӹкӓлӓш,ತಾಕು
962,verbinden::V,пидӓш,ಕೂಡಿಸು
963,bedecken::V,леведӓш,ಮುಚ್ಚು
964,aufhängen::V,сӓкӓш,ತೂಗುಹಾಕು
965,anzünden::V,чӱктӓш,ಹತ್ತಿಸು
966,aufheben::V,кузыкташ,ಆಯಿ
967,zurücklassen::V,кодаш,ಬಿಡು
968,verlieren::V,ямдаш,ಕಳೆ
969,fallen lassen::V,кенвацтараш,ಬೀಳಿಸು
970,machen::V,ӹштӓш,ಮಾಡು
971,herstellen::V,йӓмдӹлӓш,ತಯಾರಿಸು
972,bauen::V,ӹштӓш,ಕಟ್ಟು
973,reparieren::V,чиняш,ಸರಿಪಡಿಸು
974,reparieren::V,алалаш,ಸರಿಪಡಿಸು
975,verbessern::V,яжоэмден шӹндӓш,ತಿದ್ದು
976,ändern::V,вашталташ,ಬದಲಾಯಿಸು
977,graben::V,капаяш,ಅಗೆ
978,beugen::V,лывырташ,ಬಗ್ಗಿಸು
979,beugen::V,каклярташ,ಬಗ್ಗಿಸು
980,biegen::V,лывырташ,ಬಗ್ಗಿಸು
981,drehen::V,сӓрӓш,ತಿರುಗು
982,drehen::V,сӓрӹкӓлӓш,ತಿರುಗು
983,wenden::V,сӓрӓлӓш,ತಿರುಗು
984,umdrehen::V,сӓрӓлӓш,ತಿರುಗಿಸು
985,heben::V,лӱктӓш,ಎತ್ತು
986,hochheben::V,кузыкташ,ಎತ್ತು
987,ergreifen::V,хватяш,ಆಕ್ರಮಿಸು
988,halten::V,кычаш,ಹಿಡಿ
989,drücken::V,темдӓш,ಒತ್ತು
990,schieben::V,шӹкӓш,ನೂಕು
991,kratzen::V,нӹжӓш,ತರಚಿಕೊಳ್ಳು
992,lecken::V,нылаш,ನೆಕ್ಕು
993,beißen::V,пыралаш,ಕಚ್ಚು
994,abreißen::V,кӹрӓш,ಹರಿ
995,abreißen::V,кышкед нӓлӓш,ಹರಿ
996,abschneiden::V,шулаш,ಕತ್ತರಿಸು
997,abschneiden::V,лаштыклаш,ಕತ್ತರಿಸು
998,binden::V,пидӓш,ಕಟ್ಟು
999,stecken::V,шыралаш,ಸಿಕ್ಕಿಸು
1000,brechen::V,тодылаш,ಮುರಿ
1001,brechen::V,пыдырташ,ಮುರಿ
1002,klopfen::V,рушткаш,ತಟ್ಟು
1003,hauen::V,шелӹштӓш,ಹೊಡೆ
1004,kleben::V,клейӓш,ಅಂಟಿಸು
1005,reiben::V,нӹжӓш,ಉಜ್ಜು
1006,streichen::V,шӹрӓш,ಹರಡು
1007,schleifen::V,шымаш,ಮಸೆ
1008,schneiden::V,пӹчкӓш,ಕತ್ತರಿಸು
1009,rütteln::V,мыльгыкташ,ಕುಲುಕಿಸು
1010,schütteln::V,цӹтӹртӓш,ಅಲುಗಿಸು
1011,schütteln::V,мыльгыкташ,ಅಲುಗಿಸು
1012,schwenken::V,машыяш,ತೂಗಾಡು
1013,schütten::V,опталаш,ಎರೆ
1014,füllen::V,темӓш,ತುಂಬಿಸು
1015,einwickeln::V,пӹтӹрӓ́лӓш,ಹೊದಿಸು
1016,tragen::V,намалаш,ಹೊರು
1017,schleppen::V,шӹдӹрӓш,ಜಗ್ಗು
1018,ziehen::V,шыпшаш,ಎಳೆ
1019,aufbewahren::V,перегӓш,ಇಟ್ಟುಕೊ
1020,werfen::V,кӹшкӓш,ಎಸೆ
1021,fangen::V,кычаш,ಹಿಡಿ
1022,packen::V,хватяш,ಸೆಳೆ
1023,verstecken::V,шӹлтӓш,ಮುಚ್ಚಿಡು
1024,teilen::V,пайылаш,ವಿಭಜಿಸು
1025,schicken::V,колташ,ಕಳುಹಿಸು
1026,bringen::V,кандаш,ತರು
1027,bekommen::V,лыкташ,ಸಂಪಾದಿಸು
1028,erhalten::V,получаяш,ಪಡೆ
1029,nehmen::V,налаш,ಹಿಡಿ
1030,wählen::V,айыраш,ಆರಿಸು
1031,auswählen::V,айыраш,ಆಯಿ
