,Concept_ID,ja,se
73,Bart::N,髭,skaavtja
74,Bart::N,髭,skaavtjoe
75,Bart::N,髭,skávttjá
76,Bart::N,髭,seamu
77,Bart::N,髭,siämu
78,Bart::N,髭,seäm
79,Bart::N,髭,ся̄м
80,Kinn::N,顎,gaejpie
81,Kinn::N,顎,gájbbe
82,Kinn::N,顎,gáibi
83,Kinn::N,顎,käibi
84,Kinn::N,顎,käi´bb
85,Kinn::N,顎,ка̄ййп
86,Kiefer[Anatomie]::N,顎,gaejpie
87,Kiefer[Anatomie]::N,顎,oalol
88,Kiefer[Anatomie]::N,顎,oaloldákte
89,Kiefer[Anatomie]::N,顎,gáibi
90,Kiefer[Anatomie]::N,顎,uá'lultähti
91,Kiefer[Anatomie]::N,顎,vuâl'lõš
92,Kiefer[Anatomie]::N,顎,вуаллнешш
93,Kehle::N,喉,gealoe
94,Kehle::N,喉,tjåttå
95,Kehle::N,喉,njiello
96,Kehle::N,喉,čotta
97,Kehle::N,喉,čuudâ
98,Kehle::N,喉,čoodd
99,Kehle::N,喉,чонт
100,Kehle::N,喉,кэ̄ҏс
101,Hals::N,首,tjeapohke
102,Hals::N,首,tjiebet
103,Hals::N,首,čeabet
104,Hals::N,首,čiäppát
105,Hals::N,首,čeäppat
106,Hals::N,首,ча̄пэх
107,Genick::N,首,tjovrese
108,Genick::N,首,nisske
109,Genick::N,首,niehkki
110,Genick::N,首,niski
111,Genick::N,首,niek'ki
112,Genick::N,首,nji´šǩǩmaadd
113,Genick::N,首,нышшькмоант
114,Kopf::N,頭,åejjie
115,Kopf::N,頭,oajvve
116,Kopf::N,頭,oaivi
117,Kopf::N,頭,uái'vi
118,Kopf::N,頭,vuei´vv
119,Kopf::N,頭,вуэййв
120,Rücken::N,背中,rudtje
121,Rücken::N,背中,hárddo
122,Rücken::N,背中,tjavelk
123,Rücken::N,背中,sealgi
124,Rücken::N,背中,selgi
125,Rücken::N,背中,čielgi
126,Rücken::N,背中,seä´lǧǧ
127,Rücken::N,背中,се̄лльк
128,Bauch::N,腹,tjåejjie
129,Bauch::N,腹,tjoajvve
130,Bauch::N,腹,čoavji
131,Bauch::N,腹,čuáv'ji
132,Bauch::N,腹,čåu´jj
133,Bauch::N,腹,чо̄ввьй
134,Bauch::N,お腹,tjåejjie
135,Bauch::N,お腹,tjoajvve
136,Bauch::N,お腹,čoavji
137,Bauch::N,お腹,čuáv'ji
138,Bauch::N,お腹,čåu´jj
139,Bauch::N,お腹,чо̄ввьй
140,Nabel::N,へそ,naepie
141,Nabel::N,へそ,náhpe
142,Nabel::N,へそ,náhpi
143,Nabel::N,へそ,nääpi
144,Nabel::N,へそ,nää´pp
145,Nabel::N,へそ,на̄бпь
146,Busen::N,乳房,boenge
147,Busen::N,乳房,bållå
148,Busen::N,乳房,čižži
149,Busen::N,乳房,njamma
150,Busen::N,乳房,njižže
151,Busen::N,乳房,nje´ǯǯ
152,Busen::N,乳房,раннҍт
153,Brust::N,胸,mïelke
154,Brust::N,胸,radde
155,Brust::N,胸,mielgga
156,Brust::N,胸,raddi
157,Brust::N,胸,radde
158,Brust::N,胸,râ´dd
159,Brust::N,胸,раннҍт
160,Schulter::N,肩,åelkie
161,Schulter::N,肩,oalgge
162,Schulter::N,肩,hárdu
163,Schulter::N,肩,ärdee
164,Schulter::N,肩,uál'gi
165,Schulter::N,肩,a´rddi
166,Schulter::N,肩,vuä´lǧǧ
167,Schulter::N,肩,вуэллык
168,Arm::N,腕,gïete
169,Arm::N,腕,giehta
170,Arm::N,腕,giehta
171,Arm::N,腕,kietâ
172,Arm::N,腕,kie'tâkaaṿâ
173,Arm::N,腕,ǩiõtt
174,Arm::N,腕,кӣдт
175,Ellenbogen::N,肘,gernjere
176,Ellenbogen::N,肘,garŋŋel
177,Ellenbogen::N,肘,gargŋil
178,Ellenbogen::N,肘,käŋŋir
179,Ellenbogen::N,肘,kõõnjâr
180,Ellenbogen::N,肘,карьнэль
181,Hand::N,手,gïete
182,Hand::N,手,giehta
183,Hand::N,手,giehta
184,Hand::N,手,kietâ
185,Hand::N,手,ǩiõtt
186,Hand::N,手,кӣдт
187,Handfläche::N,手のひら,gïeten-låapoe
188,Handfläche::N,手のひら,giehtavuodo
189,Handfläche::N,手のひら,tjårmmåvuodo
190,Handfläche::N,手のひら,giehtaloahpu
191,Handfläche::N,手のひら,kiämád
192,Handfläche::N,手のひら,kuámmir
193,Handfläche::N,手のひら,kuä´m'mer
194,Handfläche::N,手のひら,ǩiõttǩeä´m'men
195,Handfläche::N,手のひら,ко̄а̄ллдэгк
196,Handfläche::N,手のひら,кӣдткоалдэгк
197,Finger::N,指,soerme
198,Finger::N,指,tjuvdde
199,Finger::N,指,suorbma
200,Finger::N,指,čuvde
201,Finger::N,指,suor'mâ
202,Finger::N,指,suõrmm
203,Finger::N,指,це̄ххп
204,Fingernagel::N,爪,gadtse
205,Fingernagel::N,爪,guehpere
206,Fingernagel::N,爪,gadtsa
207,Fingernagel::N,爪,gazza
208,Fingernagel::N,爪,kozzâ
209,Fingernagel::N,爪,kõʒʒ
210,Fingernagel::N,爪,кэ̄ннц
211,Nagel[Anatomie]::N,爪,gadtse
212,Nagel[Anatomie]::N,爪,guehpere
213,Nagel[Anatomie]::N,爪,gadtsa
214,Nagel[Anatomie]::N,爪,gazza
215,Nagel[Anatomie]::N,爪,kozzâ
216,Nagel[Anatomie]::N,爪,kõʒʒ
217,Nagel[Anatomie]::N,爪,кэ̄ннц
218,Zeh::N,足の指,tjiehtjere
219,Zeh::N,足の指,juolggetjuvdde
220,Zeh::N,足の指,juolgesuorbma
221,Zeh::N,足の指,jyel'gisuor'mâ
222,Zeh::N,足の指,jue´lǧǧsuõrmm
223,Zeh::N,足の指,ю̄лльк-це̄һп
224,Fuß::N,足,juelkie
225,Fuß::N,足,juolgge
226,Fuß::N,足,juolgi
227,Fuß::N,足,jyel'gi
228,Fuß::N,足,jue´lǧǧ
229,Fuß::N,足,ла̄бпь
230,Ferse::N,かかと,båetskie
231,Ferse::N,かかと,boasske
232,Ferse::N,かかと,šušmi
233,Ferse::N,かかと,šušme
234,Ferse::N,かかと,jue´lǧǧkädd
235,Ferse::N,かかと,ка̄ннт
236,Knie::N,膝,boelve
237,Knie::N,膝,buolvva
238,Knie::N,膝,čibbi
239,Knie::N,膝,veaŋki
240,Knie::N,膝,iidâ
241,Knie::N,膝,puõlvv
242,Knie::N,膝,пуллв
243,Oberschenkel::N,上腿,ruaksja
244,Oberschenkel::N,上腿,tjibbe
245,Oberschenkel::N,上腿,gassaváhkká
246,Oberschenkel::N,上腿,badjeváhkáa
247,Oberschenkel::N,上腿,čuár'bpeeḷi
248,Oberschenkel::N,上腿,če´bb
249,Oberschenkel::N,上腿,чуаррбе̄лль
250,Bein::N,足,juelkie
251,Bein::N,足,juolgge
252,Bein::N,足,juolgi
253,Bein::N,足,jyel'gi
254,Bein::N,足,jue´lǧǧ
255,Bein::N,足,ю̄лльк
256,Körper::N,体,kråahpe
257,Körper::N,体,rumáj
258,Körper::N,体,rumaš
259,Körper::N,体,ruumâš
260,Körper::N,体,rå´pp
261,Körper::N,体,лышшьк
262,Körper::N,体,роаӈӈьк
263,Haut::N,皮膚,njaltja
264,Haut::N,皮膚,lijkke
265,Haut::N,皮膚,tjuobma
266,Haut::N,皮膚,liiki
267,Haut::N,皮膚,liške
268,Haut::N,皮膚,le´šǩǩ
269,Haut::N,皮膚,лышшьк
270,Blut::N,血,vïrre
271,Blut::N,血,maelie
272,Blut::N,血,varra
273,Blut::N,血,varra
274,Blut::N,血,vorrâ
275,Blut::N,血,võrr
276,Blut::N,血,вэ̄рр
277,Ader::N,血管,åerie
278,Ader::N,血管,aajroe
279,Ader::N,血管,suodna
280,Ader::N,血管,varrasuotna
281,Ader::N,血管,suoṇâ
282,Ader::N,血管,suõnn
283,Ader::N,血管,сӯнн
284,Sehne::N,腱,soene
285,Sehne::N,腱,gåårtenje
286,Sehne::N,腱,suodna
287,Sehne::N,腱,suotna
288,Sehne::N,腱,suoṇâ
289,Sehne::N,腱,suõnn
290,Sehne::N,腱,сӯнн
291,Knochen::N,骨,måara
292,Knochen::N,骨,måaroe
293,Knochen::N,骨,dákte
294,Knochen::N,骨,dákti
295,Knochen::N,骨,tähti
296,Knochen::N,骨,tä´htt
297,Knochen::N,骨,та̄ххт
298,Knochen::N,骨,та̄ффьт
299,Gehirn::N,脳,aajla
300,Gehirn::N,脳,vuojŋam
301,Gehirn::N,脳,vuoigŋašat
302,Gehirn::N,脳,vuoi'ŋâšeh
303,Gehirn::N,脳,vuo'ivâšneh
304,Gehirn::N,脳,vuõivâšn
305,Gehirn::N,脳,вуэййвэшна
306,Herz::N,心,vaajmoe
307,Herz::N,心,tsåhke
308,Herz::N,心,váibmu
309,Herz::N,心,váimu
310,Herz::N,心,čââ´đ
311,Herz::N,心,кӯттҌк
312,Herz::N,心臓,vaajmoe
313,Herz::N,心臓,tsåhke
314,Herz::N,心臓,váibmu
315,Herz::N,心臓,váimu
316,Herz::N,心臓,čââ´đ
317,Herz::N,心臓,кӯттҌк
318,Magen::N,胃,tjåejjie
319,Magen::N,胃,tjoajvve
320,Magen::N,胃,čoavji
321,Magen::N,胃,čuáv'ji
322,Magen::N,胃,čåu´jj
323,Magen::N,胃,чо̄ввьй
324,Leber::N,肝臓,mueksie
325,Leber::N,肝臓,librre
326,Leber::N,肝臓,vuoivvas
327,Leber::N,肝臓,vuoivâs
328,Leber::N,肝臓,vuõivâs
329,Leber::N,肝臓,вуйвас
330,Atem::N,息,voejngehtasse
331,Atem::N,息,båssånis
332,Atem::N,息,vuojŋadahka
333,Atem::N,息,vuoiŋŋahat
334,Atem::N,息,vuo'iŋâstim
335,Atem::N,息,jiõg'g
336,Atem::N,息,вӯйнас
337,Atem::N,息,вӯййнмушш
338,Atem::N,呼吸,voejngehtasse
339,Atem::N,呼吸,båssånis
340,Atem::N,呼吸,vuojŋadahka
341,Atem::N,呼吸,vuoiŋŋahat
342,Atem::N,呼吸,vuo'iŋâstim
343,Atem::N,呼吸,jiõg'g
344,Atem::N,呼吸,вӯйнас
345,Atem::N,呼吸,вӯййнмушш
346,Hunger::N,空腹,nielkie
347,Hunger::N,空腹,nielgge
348,Hunger::N,空腹,nealgi
349,Hunger::N,空腹,nelgi
350,Hunger::N,空腹,neä´lǧǧ
351,Hunger::N,空腹,не̄лльк
352,Träne::N,涙,gïknjele
353,Träne::N,涙,ganjál
354,Träne::N,涙,ganjal
355,Träne::N,涙,koonjâl
356,Träne::N,涙,kõõnjâl
357,Träne::N,涙,кэ̄нял
358,Geschmack::N,味,aelmie
359,Geschmack::N,味,muosse
360,Geschmack::N,味,smáhkka
361,Geschmack::N,味,máhku
362,Geschmack::N,味,smáhkka
363,Geschmack::N,味,mááhu
364,Geschmack::N,味,smakkâ
365,Geschmack::N,味,njõõd
366,Geschmack::N,味,smääkk
367,Geschmack::N,味,ня̄лльк
368,Geruch::N,匂い,haaje
369,Geruch::N,匂い,habjja
370,Geruch::N,匂い,hádja
371,Geruch::N,匂い,opsâ
372,Geruch::N,匂い,haajâ
373,Geruch::N,匂い,õpss
374,Geruch::N,匂い,haajj
375,Geruch::N,匂い,апс
376,Geruch::N,匂い,лэ̄гк
377,Schlaf::N,睡眠,nahkerh
378,Schlaf::N,睡眠,nager
379,Schlaf::N,睡眠,oados
380,Schlaf::N,睡眠,nagir
381,Schlaf::N,睡眠,naṿer
382,Schlaf::N,睡眠,nââ´er
383,Schlaf::N,睡眠,нагерь
384,Traum::N,夢,nahkere
385,Traum::N,夢,niehko
386,Traum::N,夢,niehku
387,Traum::N,夢,naṿer
388,Traum::N,夢,nââ´er
389,Traum::N,夢,нагерь
390,Himmel::N,空,elmie
391,Himmel::N,空,almme
392,Himmel::N,空,albmi
393,Himmel::N,空,alme
394,Himmel::N,空,â´lmm
395,Himmel::N,空,алльм
396,Sonne::N,太陽,biejjie
397,Sonne::N,太陽,bæjvásj
398,Sonne::N,太陽,beaivváš
399,Sonne::N,太陽,peivi
400,Sonne::N,太陽,piäiváš
401,Sonne::N,太陽,pei´vv
402,Sonne::N,太陽,пе̄ййв
403,Mond::N,月,aske
404,Mond::N,月,mánno
405,Mond::N,月,mánnu
406,Mond::N,月,máánu
407,Mond::N,月,mään
408,Mond::N,月,ма̄нн
409,Stern::N,星,daasta
410,Stern::N,星,naestie
411,Stern::N,星,násste
412,Stern::N,星,násti
413,Stern::N,星,täsni
414,Stern::N,星,tä´snn
415,Stern::N,星,та̄ссьт
416,Luft::N,空気,elmie
417,Luft::N,空気,ájmmo
418,Luft::N,空気,áibmu
419,Luft::N,空気,áimu
420,Luft::N,空気,šõŋŋ
421,Luft::N,空気,вӯйнас
422,Wind::N,風,bïegke
423,Wind::N,風,biegga
424,Wind::N,風,biegga
425,Wind::N,風,pieg'gâ
426,Wind::N,風,piõg'g
427,Wind::N,風,пӣӈӈк
428,Welle::N,波,baaroe
429,Welle::N,波,bárro
430,Welle::N,波,bárru
431,Welle::N,波,pááṛu
432,Welle::N,波,päärr
433,Welle::N,波,нэ̄ммп
434,Wasser::N,水,tjaetsie
435,Wasser::N,水,tjáhtje
436,Wasser::N,水,čáhci
437,Wasser::N,水,čääci
438,Wasser::N,水,čää´cc
439,Wasser::N,水,ча̄дзь
440,Stein::N,石,gierkie
441,Stein::N,石,giergge
442,Stein::N,石,geađgi
443,Stein::N,石,keđgi
444,Stein::N,石,ǩeä´dǧǧ
445,Stein::N,石,ке̄ддҌк
446,Boden::N,土地,betnie
447,Boden::N,土地,ednam
448,Boden::N,土地,bodni
449,Boden::N,土地,vuođđu
450,Boden::N,土地,ponne
451,Boden::N,土地,vuáđ̣u
452,Boden::N,土地,vuâđđ
453,Boden::N,土地,лаввьн
454,Boden::N,土地,е̄ммьне
455,Erde::N,土,jåarta
456,Erde::N,土,mueltie
457,Erde::N,土,ednam
458,Erde::N,土,mållde
459,Erde::N,土,eana
460,Erde::N,土,eennâm
461,Erde::N,土,mädd
462,Erde::N,土,jânnam
463,Erde::N,土,е̄ммьне
464,Staub::N,埃,heblie
465,Staub::N,埃,tsumhtsie
466,Staub::N,埃,dubme
467,Staub::N,埃,dopmu
468,Staub::N,埃,kovjâ
469,Staub::N,埃,põõ´l
470,Staub::N,埃,кэ̄ббьй
471,Rauch::N,煙,soeve
472,Rauch::N,煙,suovva
473,Rauch::N,煙,suovva
474,Rauch::N,煙,suoṿâ
475,Rauch::N,煙,suõvv
476,Rauch::N,煙,сӯвв
477,Funke::N,火花,naestie
478,Funke::N,火花,tjuonam
479,Funke::N,火花,čuotnan
480,Funke::N,火花,čuođâlm
481,Funke::N,火花,iiskâr
482,Funke::N,火花,čuõzzâm
483,Funke::N,火花,чӯссэм
484,Feuer::N,火,dålle
485,Feuer::N,火,dållå
486,Feuer::N,火,dolla
487,Feuer::N,火,tullâ
488,Feuer::N,火,toll
489,Feuer::N,火,то̄лл
490,Licht::N,光,tjoevke
491,Licht::N,光,tjuovgga
492,Licht::N,光,čuovga
493,Licht::N,光,čuovggas
494,Licht::N,光,čuoṿâ
495,Licht::N,光,toll
496,Licht::N,光,čuõvv
497,Licht::N,光,то̄лл
498,Schatten::N,陰,skugkie
499,Schatten::N,陰,soejvene
500,Schatten::N,陰,irkes
501,Schatten::N,陰,sieges
502,Schatten::N,陰,itku
503,Schatten::N,陰,suoivâ
504,Schatten::N,陰,õõtt
505,Schatten::N,陰,ǩeeu´niǩ
506,Schatten::N,陰,кывьнэхь
507,Wetter::N,天気,vïerhtse
508,Wetter::N,天気,dálkke
509,Wetter::N,天気,dálki
510,Wetter::N,天気,šoŋŋâ
511,Wetter::N,天気,šõŋŋ
512,Wetter::N,天気,шэ̄ӈӈ
513,Nebel::N,霧,såavla
514,Nebel::N,霧,mearhka
515,Nebel::N,霧,murkko
516,Nebel::N,霧,mierkká
517,Nebel::N,霧,mierká
518,Nebel::N,霧,miär'kká
519,Nebel::N,霧,oṃo
520,Nebel::N,霧,sue´lnn
521,Nebel::N,霧,цӣгк
522,Nebel::N,霧,сулльн
523,Wolke::N,雲,balve
524,Wolke::N,雲,balvva
525,Wolke::N,雲,balva
526,Wolke::N,雲,polvâ
527,Wolke::N,雲,põlvv
528,Wolke::N,雲,пэллв
529,Regen::N,雨,ebrie
530,Regen::N,雨,harvve
531,Regen::N,雨,arvi
532,Regen::N,雨,arve
533,Regen::N,雨,â´brr
534,Regen::N,雨,аббьр
535,Schnee::N,雪,lopme
536,Schnee::N,雪,moehtege
537,Schnee::N,雪,muohta
538,Schnee::N,雪,muohta
539,Schnee::N,雪,muotâ
540,Schnee::N,雪,muõtt
541,Schnee::N,雪,вэ̄дз
542,Schnee::N,雪,куэллт
543,Eis::N,氷,jïenge
544,Eis::N,氷,jiegŋa
545,Eis::N,氷,jiekŋa
546,Eis::N,氷,jieŋ̣â
547,Eis::N,氷,jiõŋŋ
548,Eis::N,氷,ӣӈӈ
549,Frost::N,霜,baajkoe
550,Frost::N,霜,tjoasskem
551,Frost::N,霜,buolaš
552,Frost::N,霜,puolâš
553,Frost::N,霜,puõlâš
554,Frost::N,霜,мӯнь
555,Kälte::N,寒さ,jueskie
556,Kälte::N,寒さ,tjåetskeme
557,Kälte::N,寒さ,tjoasskem
558,Kälte::N,寒さ,čoaskin
559,Kälte::N,寒さ,ko'lmâsvuotâ
560,Kälte::N,寒さ,ijss
561,Kälte::N,寒さ,čuä´cǩǩem
562,Kälte::N,寒さ,tuârggnjõs
563,Kälte::N,寒さ,кэ̄лмас
564,Hitze::N,暑さ,baahke
565,Hitze::N,暑さ,báhkka
566,Hitze::N,暑さ,báhkka
567,Hitze::N,暑さ,pakkâ
568,Hitze::N,暑さ,kuṃe
569,Hitze::N,暑さ,paašt
570,Hitze::N,暑さ,жоарр
571,Raureif::N,霧氷,jyjse
572,Raureif::N,霧氷,ridne
573,Raureif::N,霧氷,goarre
574,Raureif::N,霧氷,ritni
575,Raureif::N,霧氷,suhči
576,Raureif::N,霧氷,riṇe
577,Raureif::N,霧氷,ай
578,Regenbogen::N,虹,aatjan goengere
579,Regenbogen::N,虹,aatjan joekse
580,Regenbogen::N,虹,ádjájuoksa
581,Regenbogen::N,虹,arvedávgi
582,Regenbogen::N,虹,bajándávgi
583,Regenbogen::N,虹,äijihtävgi
584,Regenbogen::N,虹,teârmmazjohss
585,Regenbogen::N,虹,тӣрмесью̄ккс
586,Donner::N,雷,raejrie
587,Donner::N,雷,átjek
588,Donner::N,雷,átjárájdde
589,Donner::N,雷,áddjá
590,Donner::N,雷,baján
591,Donner::N,雷,juuṛâ
592,Donner::N,雷,tie´rmes
593,Donner::N,雷,тӣрмесь
594,Donner::N,雷,ча̄ркнэгк
595,Strömung::N,流れ,njuvvie
596,Strömung::N,流れ,ájggedáhpe
597,Strömung::N,流れ,rávdnji
598,Strömung::N,流れ,virde
599,Strömung::N,流れ,ve´rdd
600,Strömung::N,流れ,выррьт
601,Tropfen::N,滴,gåajhkohts
602,Tropfen::N,滴,gåjkudis
603,Tropfen::N,滴,goaikkanas
604,Tropfen::N,滴,čalme
605,Tropfen::N,滴,čâ´lmm
606,Tropfen::N,滴,ча̄лльм
607,Schaum::N,泡,sapte
608,Schaum::N,泡,såpptå
609,Schaum::N,泡,sokta
610,Schaum::N,泡,suptâ
611,Schaum::N,泡,soptt
612,Schaum::N,泡,со̄ппт
613,Schmutz::N,汚れ,haaskoe
614,Schmutz::N,汚れ,duolvva
615,Schmutz::N,汚れ,duolva
616,Schmutz::N,汚れ,durdi
617,Schmutz::N,汚れ,stänži
618,Schmutz::N,汚れ,sähss
619,Schmutz::N,汚れ,са̄ккьс
620,Schmutz::N,汚れ,не̄шшь
621,See::N,湖,jaevrie
622,See::N,湖,jávrre
623,See::N,湖,jávri
624,See::N,湖,jävri
625,See::N,湖,jâu´rr
626,See::N,湖,я̄ввьр
627,Sumpf::N,沼,pluevie
628,Sumpf::N,沼,áhpe
629,Sumpf::N,沼,sæmssa
630,Sumpf::N,沼,jeaggi
631,Sumpf::N,沼,jeggi
632,Sumpf::N,沼,jeä´ǧ'ǧ
633,Sumpf::N,沼,ла̄ммьп
634,Moor::N,湿原,pluevie
635,Moor::N,湿原,jiegge
636,Moor::N,湿原,suotnju
637,Moor::N,湿原,karrii
638,Moor::N,湿原,kä´rev
639,Moor::N,湿原,veättaǩ
640,Moor::N,湿原,ла̄ммьп
641,Wiese::N,草原,ïentje
642,Wiese::N,草原,giedde
643,Wiese::N,草原,gieddi
644,Wiese::N,草原,nijtto
645,Wiese::N,草原,пуэшенҍ
646,Wald::N,森,skåake
647,Wald::N,森,skåajje
648,Wald::N,森,miehtsie
649,Wald::N,森,vuovdde
650,Wald::N,森,miehttse
651,Wald::N,森,vuovdi
652,Wald::N,森,meahcci
653,Wald::N,森,mecci
654,Wald::N,森,vyemi
655,Wald::N,森,vue´mm
656,Wald::N,森,meä´c'c
657,Wald::N,森,ля̄ммт
658,Hügel::N,丘,deava
659,Hügel::N,丘,dievvá
660,Hügel::N,丘,dievvá
661,Hügel::N,丘,čummâ
662,Hügel::N,丘,pä´rcc
663,Hügel::N,丘,teä´rmm
664,Hügel::N,丘,ка̄ннҌт
665,Anhöhe::N,高み,deava
666,Anhöhe::N,高み,jalladahke
667,Anhöhe::N,高み,dievásj
668,Anhöhe::N,高み,aláš
669,Anhöhe::N,高み,luohkká
670,Anhöhe::N,高み,tiävá
671,Anhöhe::N,高み,poorááš
672,Anhöhe::N,高み,ču´lpp
673,Anhöhe::N,高み,škâu´ŋŋ
674,Anhöhe::N,高み,ка̄ннҌт
675,Berg::N,山,bïerje
676,Berg::N,山,várre
677,Berg::N,山,várri
678,Berg::N,山,vääṛi
679,Berg::N,山,vää´rr
680,Berg::N,山,те̄ррьм
681,Gipfel::N,頂上,dalvese
682,Gipfel::N,頂上,tjåhkkå
683,Gipfel::N,頂上,čohkka
684,Gipfel::N,頂上,čokke
685,Gipfel::N,頂上,čå´ǩǩ
686,Gipfel::N,頂上,ла̄ддҍв
687,Höhle::N,洞窟,beajoe
688,Höhle::N,洞窟,rájgge
689,Höhle::N,洞窟,sluoggo
690,Höhle::N,洞窟,biedju
691,Höhle::N,洞窟,kuovđâšm
692,Höhle::N,洞窟,skuõrr
693,Höhle::N,洞窟,вуэӈӈк
694,Abhang::N,斜面,boelte
695,Abhang::N,斜面,brijrie
696,Abhang::N,斜面,bállte
697,Abhang::N,斜面,vielti
698,Abhang::N,斜面,luohkká
699,Abhang::N,斜面,viel'tti
700,Abhang::N,斜面,vie´ltt
701,Abhang::N,斜面,луэххк
702,Quelle::N,泉,aajege
703,Quelle::N,泉,gaaltije
704,Quelle::N,泉,ája
705,Quelle::N,泉,ája
706,Quelle::N,泉,gáldu
707,Quelle::N,泉,aajâ
708,Quelle::N,泉,käldee
709,Quelle::N,泉,lädd
710,Quelle::N,泉,käivv
711,Quelle::N,泉,ка̄ййв
712,Bach::N,小川,johketje
713,Bach::N,小川,jåhkå
714,Bach::N,小川,jågåsj
715,Bach::N,小川,jogaš
716,Bach::N,小川,aajâ
717,Bach::N,小川,vuäjj
718,Bach::N,小川,вуэйй
719,Fluss::N,川,johke
720,Fluss::N,川,ædno
721,Fluss::N,川,jåhkå
722,Fluss::N,川,johka
723,Fluss::N,川,juuhâ
724,Fluss::N,川,jokk
725,Fluss::N,川,jeänn
726,Fluss::N,川,ё̄гк
727,Ufer::N,岸,beala
728,Ufer::N,岸,gádde
729,Ufer::N,岸,gáddi
730,Ufer::N,岸,riddo
731,Ufer::N,岸,redd
732,Ufer::N,岸,рыннт
733,Küste::N,海岸,mïere
734,Küste::N,海岸,gaedtie
735,Küste::N,海岸,merragádde
736,Küste::N,海岸,merraguovllo
737,Küste::N,海岸,gáddi
738,Küste::N,海岸,riddo
739,Küste::N,海岸,miârr'redd
740,Küste::N,海岸,рыннт
741,Festland::N,陸,gaedtie
742,Festland::N,陸,gádde
743,Festland::N,陸,nannán
744,Festland::N,陸,kušknjâs
745,Festland::N,陸,eennâm
746,Festland::N,陸,jânnam
747,Festland::N,陸,ма̄ннтэр
748,Meer::N,海,mearoe
749,Meer::N,海,merra
750,Meer::N,海,nuorre
751,Meer::N,海,áhpi
752,Meer::N,海,mearra
753,Meer::N,海,meeṛâ
754,Meer::N,海,miârr
755,Meer::N,海,ме̄рр
756,Bucht::N,湾,loekte
757,Bucht::N,湾,oagge
758,Bucht::N,湾,luokta
759,Bucht::N,湾,luokta
760,Bucht::N,湾,čuáj̣á
761,Bucht::N,湾,luhtt
762,Bucht::N,湾,вӯнн
763,Bucht::N,湾,лӯххт
764,Insel::N,島,sååle
765,Insel::N,島,suoloj
766,Insel::N,島,suolu
767,Insel::N,島,suálui
768,Insel::N,島,suâl
769,Insel::N,島,суэл
770,Blume::N,花,rïesege
771,Blume::N,花,giedjek
772,Blume::N,花,rássi
773,Blume::N,花,kukká
774,Blume::N,花,heä´rvvrää´ss
775,Blume::N,花,ывьнэнч
776,Gras::N,草,kraesie
777,Gras::N,草,rásse
778,Gras::N,草,rássi
779,Gras::N,草,rääsi
780,Gras::N,草,rää´ss
