,Concept_ID,lt,pl
795,einst::ADV,kitą kartą,kiedyś
796,einst::ADV,kitą kartą,niegdyś
797,damals::ADV,anuomet,wtedy
798,damals::ADV,anuomet,wówczas
799,damals::ADV,anuokart,wtedy
800,damals::ADV,anuokart,wówczas
801,danach::ADV,po to,następnie
802,danach::ADV,paskui,następnie
803,vorher::ADV,anksčiau,przedtem
804,zuerst::ADV,pirma,naprzód
805,zuerst::ADV,pirma,najpierw
806,zuerst::ADV,iš pradžių̃,naprzód
807,zuerst::ADV,iš pradžių̃,najpierw
808,einmal::ADV,kartą,raz
809,einmal::ADV,vieną kartą,raz
810,manchmal::ADV,kai kada,czasem
811,oft::ADV,dažnai,często
812,immer::ADV,visada,zawsze
813,immer::ADV,visuomet,zawsze
814,niemals::ADV,niekada,nigdy
815,niemals::ADV,niekuomet,nigdy
816,hier::ADV,čia,tu
817,hier::ADV,čia,tutaj
818,hierhin::ADV,šen,tu
819,hierhin::ADV,čionai,tu
820,von hier::ADV,iš čia,stąd
821,dort::ADV,ten,tam
822,dort::ADV,tenai,tam
823,dorthin::ADV,ten,tam
824,dorthin::ADV,ten link,tam
825,geradeaus::ADV,tiesiai,prosto
826,vorwärts::ADV,pirmyn,naprzód
827,rückwärts::ADV,atbulai,wstecz
828,zurück::ADV,atgal,z powrotem
829,unten::ADV,žemai,u dołu
830,unten::ADV,žemai,na dole
831,unten::ADV,apačioje,u dołu
832,unten::ADV,apačioje,na dole
833,hinab::ADV,žemyn,na_dół
834,hinab::ADV,žemyn,w_dół
835,oben::ADV,viršuj,w górze
836,oben::ADV,viršuj,na górze
837,hinauf::ADV,aukštyn,w górę
838,hinauf::ADV,aukštyn,na górę
839,hinauf::ADV,į viršų,w górę
840,hinauf::ADV,į viršų,na górę
841,überall::ADV,visur,wszędzie
842,nicht::ADV,ne,nie
843,ein wenig::ADV,truputį,trochę
844,kaum::ADV,vos,ledwie
845,kaum::ADV,vos,prawie nie
846,sehr::ADV,labai,bardzo
847,sehr::ADV,baisiai,bardzo
848,so::ADV,taip,tak
849,noch::ADV,dar,jeszcze
850,nur::ADV,tik,tylko
851,nur::ADV,vien,tylko
852,schon::ADV,jau,już
853,wieder::ADV,vėl,znów
854,wieder::ADV,vėl,znowu
855,wieder::ADV,iš naujo,znów
856,wieder::ADV,iš naujo,znowu
857,vergebens::ADV,veltui,na próżno
858,vergebens::ADV,bergždžiai,na próżno
859,vor::PRP,prieš,przed
860,hinter::PRP,už,za
861,unter::PRP,po,pod
862,durch::PRP,pro,przez
863,durch::PRP,per,przez
864,neben::PRP,prie,obok
865,neben::PRP,šalia,obok
866,zwischen::PRP,tarp,między
867,wegen::PRP,dėl,z powodu
868,wegen::PRP,dėlei,z powodu
869,dies::PRN,šis,to
870,dies::PRN,šitas,to
871,das::PRN,tat,to
872,alles::PRN,visas,wszystko
873,ich::PRN,aš,ja
874,du::PRN,tu,ty
875,er::PRN,jis,on
876,wir::PRN,mes,my
877,ihr::PRN,jūs,wy
878,sie::PRN,ji,oni
879,sie::PRN,jos,oni
880,was::FPRN,kas,co
881,wer::FPRN,kas,kto
882,wo::FADV,kur,gdzie
883,wohin::FADV,kur,dokąd
884,wohin::FADV,kur link,dokąd
885,wie::FADV,kaip,jak
886,warum::FADV,kod̃ėl,dlaczego
887,warum::FADV,dėl ko,dlaczego
888,wieviel::FNUM,kiek,ile
889,eins::NUM,vienas,jeden
890,zwei::NUM,du,dwa
891,drei::NUM,trys,trzy
892,vier::NUM,keturi,cztery
893,fünf::NUM,penki,pięć
894,sechs::NUM,šeši,sześć
895,sieben::NUM,septyni,siedem
896,acht::NUM,aštuoni,osiem
897,neun::NUM,devyni,dziewięć
898,zehn::NUM,dešimt,dziesięć
899,elf::NUM,vienuolika,jedenaście
900,zwölf::NUM,dvylika,dwanaście
901,zwanzig::NUM,dvidešimt,dwadzieścia
902,dreißig::NUM,trisdešimt,trzydzieści
903,vierzig::NUM,keturiasdešimt,czterdzieści
904,fünfzig::NUM,penkiasdešimt,pięćdziesiąt
905,sechzig::NUM,šešiasdešimt,sześćdziesiąt
906,siebzig::NUM,septyniasdešimt,siedemdziesiąt
907,achtzig::NUM,aštuoniasdešimt,osiemdziesiąt
908,neunzig::NUM,devyniasdešimt,dziewięćdziesiąt
909,hundert::NUM,šimtas,sto
910,tausend::NUM,tūkstantis,tysiąc
911,und::CNJ,ĩr,i
912,oder::CNJ,ar,lub
913,oder::CNJ,ar,albo
914,oder::CNJ,arba,lub
915,oder::CNJ,arba,albo
916,stehen::V,stovėti,stać
917,sitzen::V,sėdėti,siedzieć
918,liegen::V,gulėti,leżeć
919,hängen::V,kyboti,wisieć
920,hängen::V,kabėti,wisieć
921,werden::V,taptis,zostać
922,werden::V,taptis,stać się
923,werden::V,darytis,zostać
924,werden::V,darytis,stać się
925,passieren::V,atsitikti,dziać się
926,passieren::V,atsitikti,zdarzyć się
927,passieren::V,pasitaikyti,dziać się
928,passieren::V,pasitaikyti,zdarzyć się
929,beginnen::V,prasid́ėti,zacząć się
930,enden::V,baigtis,kończyć się
931,wechseln::V,keistis,zmienić się
932,wechseln::V,pasikeisti,zmienić się
933,aufgehen[Sonne]::V,tekėti,wzejść
934,aufgehen[Sonne]::V,patekėti,wzejść
935,untergehen[Sonne]::V,leistis,zajść
936,untergehen[Sonne]::V,nusileisti,zajść
937,scheinen[Sonne]::V,šviesti,świecić
938,donnern::V,griausti,grzmieć
939,donnern::V,griaudėti,grzmieć
940,wehen::V,pūsti,wiać
941,strömen::V,lietis,płynąć
942,strömen::V,lietis,lać się
943,strömen::V,plūsti,płynąć
944,strömen::V,plūsti,lać się
945,fließen::V,tekėti,ciec
946,fließen::V,tekėti,płynąć
947,sich drehen::V,suktis,obracać się
948,sich drehen::V,pasisukti,obracać się
949,schwanken::V,svyruoti,chwiać się
950,schwingen::V,suptis,wahać się
951,fallen::V,pulti,padać
952,fallen::V,kristi,padać
953,brennen::V,degti,palić się
954,rauchen::V,rūkyti,dymić
955,rauchen::V,rūkyti,dymić się
956,regnen::V,lyti,padać
957,gefrieren::V,užšalti,zamarznąć
958,tauen::V,tirpti,tajać
959,schmelzen::V,lydytis,topnieć
960,trocknen::V,džiūti,schnąć
961,sieden::V,virti,wrzeć
962,sieden::V,virti,kipieć
963,faulen::V,pūti,gnić
964,verfaulen::V,švinkti,zgnić
965,reißen::V,plyšti,urywać się
966,reißen::V,trūkti,urywać się
967,versinken::V,skę̃sti,tonąć
968,versinken::V,grimzti,tonąć
969,vergehen::V,praeiti,przechodzić
970,erscheinen::V,pasirodyti,zjawiać się
971,verschwinden::V,dingti,zniknąć
972,verschwinden::V,išnykti,zniknąć
973,verschwinden::V,pranykti,zniknąć
974,sinken::V,kristi,spadać
975,abnehmen::V,mažėti,spadać
976,abnehmen::V,silpnėti,spadać
977,zunehmen::V,didėti,wzrosnąć
978,zunehmen::V,padaugėti,wzrosnąć
979,steigen::V,kilti,wzrastać
980,wachsen::V,augti,rosnąć
981,glänzen::V,blizgėti,błyszczeć
982,funkeln::V,žibėti,zabłyszczeć
983,lärmen::V,triukšmauti,hałasować
984,läuten::V,skambinti,dzwonić
985,klingeln::V,skambinti,dzwonić
986,klirren::V,žvangėti,brzęczeć
987,brausen::V,šniokšti,huczeć
988,rauschen::V,ošti,szumieć
989,rauschen::V,ošti,szeleścić
990,rauschen::V,šlamėti,szumieć
991,rauschen::V,šlamėti,szeleścić
992,klingen::V,skardėti,brzmieć
993,klingen::V,skardėti,dźwięczeć
994,bellen::V,loti,szczekać
995,heulen::V,kaukti,wyć
996,heulen::V,staugti,wyć
997,blasen::V,pūsti,dmuchnąć
998,pfeifen::V,švilpti,gwizdać
999,pfeifen::V,švilpauti,gwizdać
1000,schreien::V,šaukti,krzyczeć
1001,stöhnen::V,dejuoti,stękać
1002,stöhnen::V,aimanuoti,stękać
1003,zittern::V,virpėti,drżeć
1004,leben::V,gyventi,żyć
1005,geboren werden::V,gimti,urodzić się
1006,atmen::V,alsuoti,oddychać
1007,atmen::V,kvėpuoti,oddychać
1008,trinken::V,gerti,pić
1009,essen::V,valgyti,jeść
1010,schlucken::V,praryti,połknąć
1011,müde werden::V,nuvargti,zmęczyć się
1012,müde werden::V,privargti,zmęczyć się
1013,einschlafen::V,užmigti,zasnąć
1014,schlafen::V,miegoti,spać
1015,aufwachen::V,pabusti,obudzić się
1016,aufstehen::V,keltis,wstać
1017,aufstehen::V,atsikelti,wstać
1018,sich erholen::V,pailsėti,wypoczywać
1019,sich erholen::V,poilsiauti,wypoczywać
1020,krank werden::V,susirgti,zachorować
1021,krank sein::V,sirgti,chorować
1022,schmerzen::V,sopėti,boleć
1023,schmerzen::V,skaudėti,boleć
1024,husten::V,kosėti,kaszlać
1025,genesen::V,sveikti,wyzdrowieć
1026,genesen::V,taisytis,wyzdrowieć
1027,sterben::V,mirti,umrzeć
1028,sterben::V,numirti,umrzeć
1029,umkommen::V,žūti,zginąć
1030,sich bewegen::V,judėti,poruszać się
1031,sich bewegen::V,pasijudinti,poruszać się
1032,sich rühren::V,krutėti,ruszyć się
1033,sich erheben::V,pakilti,podnieść się
1034,sich erheben::V,atsikelti,podnieść się
1035,sich setzen::V,sėstis,usiąść
1036,sich setzen::V,atsisėsti,usiąść
1037,hinfallen::V,parkristi,upaść
1038,hinfallen::V,pargriūti,upaść
1039,laufen::V,eiti,chodzić
1040,schreiten::V,žengti,kroczyć
1041,schreiten::V,žingsniuoti,kroczyć
1042,spazierengehen::V,pasivaikščioti,iść na spacer
1043,eilen::V,skubėti,pospieszać
1044,sich beeilen::V,paskub́ėti,pospieszyć się
1045,sich beeilen::V,pasiskubinti,pospieszyć się
1046,sausen::V,dumti,pędzić
1047,sausen::V,lėkti,pędzić
1048,rennen::V,bėgti,biec
1049,rennen::V,bėgti,biegać
1050,springen::V,šokti,skakać
1051,klettern::V,kopti,wspinać się
1052,schaukeln::V,supti,huśtać
1053,schaukeln::V,supti,kołysać
1054,schaukeln::V,linguoti,huśtać
1055,schaukeln::V,linguoti,kołysać
1056,kriechen::V,ropoti,pełzać
1057,kriechen::V,ropoti,czołgać się
1058,kriechen::V,šliaužti,pełzać
1059,kriechen::V,šliaužti,czołgać się
1060,schwimmen::V,plaukti,pływać
1061,tauchen::V,nerti,zanurzać się
1062,rudern::V,irtis,wiosłować
1063,rudern::V,irkluoti,wiosłować
1064,fahren::V,važiuoti,jechać
1065,fahren::V,važinėti,jechać
1066,fliegen::V,lėkti,latać
1067,fliegen::V,lėkti,lecieć
1068,fliegen::V,skristi,latać
1069,fliegen::V,skristi,lecieć
1070,gehen::V,eiti,iść
1071,weggehen::V,išeiti,odejść
1072,abfahren::V,išvykti,odjechać
1073,abfahren::V,išvažiuoti,odjechać
1074,anhalten::V,sustoti,zatrzymać się
1075,hineingehen::V,įeiti,wchodzić
1076,eintreten::V,įžengti,wejść
1077,eintreten::V,įžengti,nastąpić
1078,kommen::V,ateiti,przyjść
1079,ankommen::V,ateiti,przybyć
1080,zurückkommen::V,grį̃žti,wrócić
1081,zurückkommen::V,sugrį̃žti,wrócić
1082,bleiben::V,likti,zostać
1083,bleiben::V,pasilikti,zostać
1084,warten::V,laukti,czekać
1085,erwarten::V,laukti,oczekiwać
1086,suchen::V,ieškoti,szukać
1087,finden::V,rasti,znaleźć
1088,finden::V,surasti,znaleźć
1089,versuchen::V,mėginti,próbować
1090,vorbereiten::V,rengti,przygotować
1091,lieben::V,myĺėti,kochać
1092,mögen::V,ḿėgti,lubić
1093,mögen::V,patikti,lubić
1094,lachen::V,juoktis,śmiać się
1095,rühren::V,jaudinti,wzruszyć
1096,rühren::V,graudinti,wzruszyć
1097,weinen::V,verkti,płakać
1098,schimpfen::V,bartis,kląć
1099,sich ärgern::V,pykti,gniewać się
1100,sich ärgern::V,apmaudauti,gniewać się
1101,sich fürchten::V,bijoti,bać się
1102,sich fürchten::V,baimintis,bać się
1103,fürchten::V,bijoti,bać się
1104,fürchten::V,baimintis,bać się
1105,fliehen::V,bėgti,uciekać
1106,fliehen::V,sprukti,uciekać
1107,flüchten::V,pabėgti,uciec
1108,sehen::V,žiūŕėti,widzieć
1109,sehen::V,žiūŕėti,zobaczyć
1110,anschauen::V,žiūŕėti,oglądać
1111,ansehen::V,žiūrėti į,popatrzeć na
1112,ansehen::V,pažiūrėti į,popatrzeć na
1113,hören::V,girdėti,słyszeć
1114,zuhören::V,klausytis,słuchać
1115,probieren::V,ragauti,kosztować
1116,probieren::V,paragauti,kosztować
1117,riechen::V,uosti,wąchać
1118,riechen::V,užuosti,wąchać
1119,fühlen::V,justi,czuć
1120,fühlen::V,justi,odczuwać
1121,fühlen::V,jausti,czuć
1122,fühlen::V,jausti,odczuwać
1123,fühlen::V,pajusti,czuć
1124,fühlen::V,pajusti,odczuwać
1125,scheinen::V,rodytis,wydawać się
1126,scheinen::V,atrodyti,wydawać się
1127,zu sehen sein::V,pasirodyti,widnieć
1128,vernehmen::V,išgirsti,usłyszeć
1129,frieren::V,šalti,marznąć
1130,tun::V,daryti,czynić
1131,können::V,galėti,móc
1132,können::V,galėti,umieć
1133,können::V,pajėgti,móc
1134,können::V,pajėgti,umieć
1135,wollen::V,norėti,chcieć
1136,anfangen::V,pradėti,zacząć
1137,anfangen::V,prasid́ėti,zacząć
1138,beenden::V,baigti,zakończyć
1139,beenden::V,užbaigti,zakończyć
1140,aufhören::V,liautis,przestać
1141,gelingen::V,pavykti,udać się
1142,gelingen::V,pasisekti,udać się
1143,geraten::V,nusisekti,udać się
1144,öffnen::V,atverti,otworzyć
1145,öffnen::V,atidaryti,otworzyć
1146,schließen::V,uždaryti,zamknąć
1147,stellen::V,statyti,postawić
1148,stellen::V,pastatyti,postawić
1149,setzen::V,sodinti,posadzić
1150,setzen::V,pasodinti,posadzić
1151,legen::V,dėti,kłaść
1152,legen::V,pad́ėti,kłaść
1153,berühren::V,liesti,dotykać
1154,berühren::V,paliesti,dotykać
1155,verbinden::V,jungti,łączyć
1156,verbinden::V,surišti,łączyć
1157,bedecken::V,uždengti,przykryć
1158,aufhängen::V,pakarti,powiesić
1159,aufhängen::V,pakabinti,powiesić
1160,anzünden::V,padegti,zapalić
1161,aufheben::V,pakelti,podnieść
1162,zurücklassen::V,palikti,zostawić
1163,verlieren::V,pamesti,zgubić
1164,fallen lassen::V,atsisakyti,upuścić
1165,machen::V,dirbti,zrobić
1166,herstellen::V,gaminti,wytworzyć
1167,bauen::V,statyti,budować
1168,bauen::V,pastatyti,budować
1169,reparieren::V,taisyti,naprawiać
1170,reparieren::V,remontuoti,naprawiać
1171,verbessern::V,gerinti,ulepszyć
1172,verbessern::V,ištaisyti,ulepszyć
1173,ändern::V,keisti,zmienić
1174,ändern::V,pakeisti,zmienić
1175,graben::V,kasti,kopać
1176,beugen::V,lenkti,zagiąć
1177,beugen::V,palenkti,zagiąć
1178,biegen::V,lenkti,zgiąć
1179,biegen::V,palenkti,zgiąć
1180,drehen::V,sukti,obracać
1181,wenden::V,kreipti,obrocić
1182,wenden::V,pakreipti,obrocić
1183,umdrehen::V,sukti,obrocić
1184,umdrehen::V,apversti,obrocić
1185,heben::V,kelti,podnosić
1186,heben::V,pakelti,podnosić
1187,hochheben::V,pakelti,podnieść
1188,ergreifen::V,čiupti,chwycić
1189,ergreifen::V,griebti,chwycić
1190,halten::V,laikyti,trzymać
1191,halten::V,palaikyti,trzymać
1192,drücken::V,spausti,naciskać
1193,schieben::V,stumti,pchać
1194,schieben::V,stumti,posuwać
1195,kratzen::V,kasyti,drapać
1196,kratzen::V,grandyti,drapać
1197,lecken::V,laižyti,lizać
1198,beißen::V,kandžioti,kąsać
1199,abreißen::V,nuplėšti,oderwać
1200,abschneiden::V,atpjauti,odciąć
1201,abschneiden::V,atkirpti,odciąć
1202,binden::V,rišti,wiązać
1203,binden::V,surišti,wiązać
1204,stecken::V,kišti,wetknąć
1205,stecken::V,įkišti,wetknąć
1206,brechen::V,lūžti,złamać
1207,brechen::V,laužyti,złamać
1208,klopfen::V,belsti,pukać
1209,klopfen::V,belsti,stukać
1210,klopfen::V,barbenti,pukać
1211,klopfen::V,barbenti,stukać
1212,hauen::V,mušti,bić
1213,kleben::V,lipdyti,kleić
1214,kleben::V,klijuoti,kleić
1215,reiben::V,trinti,trzeć
1216,reiben::V,tarkuoti,trzeć
1217,streichen::V,tepti,smarować
1218,streichen::V,užtepti,smarować
1219,schleifen::V,galą́sti,ostrzyć
1220,schneiden::V,pjauti,ciąć
1221,schneiden::V,pjauti,krajać
1222,schneiden::V,kirpti,ciąć
1223,schneiden::V,kirpti,krajać
1224,rütteln::V,purtyti,trząść
1225,schütteln::V,purtyti,trząść
1226,schwenken::V,mojuoti,machać
1227,schütten::V,pilti,nasypać
1228,schütten::V,berti,nasypać
1229,füllen::V,pildyti,napełnić
1230,füllen::V,pripildyti,napełnić
1231,einwickeln::V,įvynioti,zawinąć
1232,einwickeln::V,suvynioti,zawinąć
1233,tragen::V,nešti,nieść
1234,tragen::V,nešioti,nieść
1235,schleppen::V,vilkti,wlec
1236,ziehen::V,tempti,ciągnąć
1237,aufbewahren::V,laikyti,przechowywać
1238,werfen::V,mesti,rzucać
1239,werfen::V,sviesti,rzucać
1240,fangen::V,sugauti,łowić
1241,packen::V,čiupti,chwycić
1242,packen::V,griebti,chwycić
1243,verstecken::V,slėpti,ukryć
1244,verstecken::V,slėpti,schować
1245,verstecken::V,slapstyti,ukryć
1246,verstecken::V,slapstyti,schować
1247,teilen::V,dalyti,podzielić
1248,teilen::V,padalyti,podzielić
1249,schicken::V,sių̃sti,posyłać
1250,schicken::V,pasių̃sti,posyłać
1251,bringen::V,atnešti,przynieść
1252,hinzufügen::V,pridėti,dodać
1253,bekommen::V,gauti,dostać
1254,erhalten::V,gauti,otrzymać
1255,nehmen::V,paimti,wziąć
1256,wählen::V,rinkti,wybrać
1257,wählen::V,išsirinkti,wybrać
1258,auswählen::V,išrinkti,wybrać
1259,bewahren::V,išsaugoti,zachować
1260,behindern::V,trukdyti,utrudnić
1261,behindern::V,trukdyti,przeszkadzać
1262,verderben::V,sugadinti,zepsuć
1263,beschädigen::V,žaloti,uszkodzić
1264,beschädigen::V,gadinti,uszkodzić
1265,zerbrechen::V,sukulti,złamać
1266,zerbrechen::V,sudaužyti,złamać
1267,zerreißen::V,perplėšti,drzeć
1268,zerreißen::V,perplėšti,rozdzierać
1269,zerreißen::V,suplėšyti,drzeć
1270,zerreißen::V,suplėšyti,rozdzierać
1271,zerstören::V,suardyti,zniszczyć
1272,zerstören::V,sugriauti,zniszczyć
1273,verbrennen::V,deginti,spalić
1274,verbrennen::V,sudeginti,spalić
1275,geben::V,duoti,dać
1276,geben::V,paduoti,dać
1277,reichen::V,paduoti,podać
1278,schenken::V,dovanoti,darować
1279,versprechen::V,žadėti,obiecać
1280,versprechen::V,pažadėti,obiecać
1281,wünschen::V,norėti,życzyć
1282,wünschen::V,linḱėti,życzyć
1283,loben::V,girti,chwalić
1284,loben::V,pagirti,chwalić
1285,küssen::V,bučiuoti,całować
1286,wiegen::V,supti,kołysać
1287,zudecken::V,užkloti,przykryć
1288,zudecken::V,uždengti,przykryć
1289,wecken::V,žadinti,zbudzić
1290,zeigen::V,rodyti,pokazać
1291,führen::V,vesti,wieść
1292,führen::V,vesti,prowadzić
1293,führen::V,vadovauti,wieść
1294,führen::V,vadovauti,prowadzić
1295,lehren::V,mokyti,uczyć
1296,lehren::V,išmokyti,uczyć
1297,unterrichten::V,dėstyti,nauczać
1298,aufziehen::V,išauginti,wychować
1299,leiten::V,valdyti,kierować
1300,leiten::V,vadovauti,kierować
1301,antreiben::V,uiti,popędzić
1302,antreiben::V,raginti,popędzić
1303,antreiben::V,skubinti,popędzić
1304,lassen::V,paliepti,zostawić
1305,einladen::V,kviesti,zaprosić
1306,einladen::V,pakviesti,zaprosić
1307,vereinigen::V,sujungti,zjednoczyć
1308,vereinigen::V,suvienyti,zjednoczyć
1309,besuchen::V,lankyti,odwiedzić
1310,besuchen::V,aplankyti,odwiedzić
1311,treffen::V,sutikti,trafić
1312,treffen::V,sutikti,spotkać
1313,treffen::V,pasitikti,trafić
1314,treffen::V,pasitikti,spotkać
1315,sich versammeln::V,susirinkti,zebrać się
1316,sich versammeln::V,susirinkti,zgromadzić się
1317,spielen::V,groti,grać
1318,spielen::V,groti,bawić się
1319,spielen::V,žaisti,grać
1320,spielen::V,žaisti,bawić się
1321,singen::V,dainuoti,śpiewać
1322,tanzen::V,šokti,pląsać
1323,tanzen::V,šokti,tańczyć
1324,sich trennen::V,skirtis,rozstać się
1325,sich trennen::V,išsiskirti,rozstać się
1326,verlassen::V,palikti,opuścić
1327,retten::V,gelbėti,ocalić
1328,retten::V,gelbėti,uratować
1329,bewachen::V,sergėti,pilnować
1330,schützen::V,ginti,ochronić
1331,schützen::V,apginti,ochronić
1332,verteidigen::V,ginti,bronić
1333,verteidigen::V,apginti,bronić
1334,sich schlagen::V,muštis,pobić się
1335,schießen::V,šauti,strzelać
1336,schießen::V,šaudyti,strzelać
1337,siegen::V,nugalėti,zwycziężyć
1338,ärgern::V,pykinti,gniewać
1339,schlagen::V,mušti,bić
1340,schlagen::V,mušti,uderzyć
1341,schlagen::V,smogti,bić
1342,schlagen::V,smogti,uderzyć
1343,schlagen::V,trenkti,bić
1344,schlagen::V,trenkti,uderzyć
1345,treten::V,mygti,kopnąć
1346,stechen::V,gelti,ukłuć
1347,stechen::V,smeigti,ukłuć
1348,stoßen::V,stumti,popchnąć
1349,stoßen::V,pastumti,popchnąć
1350,stehlen::V,vogti,ukraść
1351,stören::V,trikdyti,zakłócić
1352,stören::V,trikdyti,przeszkodzić
1353,belästigen::V,apsunkinti,dokuczać
1354,verbergen::V,slėpti,ukryć
1355,verbergen::V,paslėpti,ukryć
1356,täuschen::V,klaidinti,łudzić
1357,betrügen::V,apgauti,oszukać
1358,töten::V,žudyti,zabić
1359,töten::V,nužudyti,zabić
1360,wohnen::V,gyventi,mieszkać
1361,arbeiten::V,dirbti,pracować
1362,arbeiten::V,triūsti,pracować
1363,sammeln::V,rinkti,zebrać
1364,pflücken::V,skinti,zerwać
1365,pflücken::V,raškyti,zerwać
1366,jagen::V,medžioti,polować
1367,fischen::V,žvejoti,łowić ryby
1368,fassen::V,sučiupti,złapać
1369,hüten::V,ganyti,paść
1370,treiben::V,ginti,pędzić
1371,anbinden::V,pririšti,przywiązać
1372,füttern::V,šerti,karmić
1373,melken::V,melžti,doić
1374,hacken::V,kapoti,rąbać
1375,gießen::V,lieti,lać
1376,gießen::V,lieti,podlać
1377,gießen::V,laistyti,lać
1378,gießen::V,laistyti,podlać
1379,reifen::V,nokti,dojrzeć
1380,reifen::V,sirpti,dojrzeć
1381,zubereiten::V,ruošti,przyrządzić
1382,zubereiten::V,gaminti,przyrządzić
1383,kochen::V,virti,gotować
1384,kochen::V,virinti,gotować
1385,backen::V,kepti,piec
1386,braten::V,kepti,piec
1387,braten::V,kepti,smażyć
1388,braten::V,kepinti,piec
1389,braten::V,kepinti,smażyć
1390,umrühren::V,maišyti,przemieszać
1391,umrühren::V,pamaišyti,przemieszać
1392,stricken::V,megzti,dziać
1393,nähen::V,siūti,szyć
1394,färben::V,dažyti,pofarbować
1395,färben::V,nudažyti,pofarbować
1396,reinigen::V,valyti,oczyścić
1397,reinigen::V,švarinti,oczyścić
1398,waschen::V,plauti,prać
1399,waschen::V,mazgoti,prać
1400,waschen::V,skalbti,prać
1401,abwischen::V,nušluostyti,obetrzeć
1402,spülen::V,plauti,płukać
1403,spülen::V,skalauti,płukać
1404,fegen::V,šluoti,zamiatać
1405,kehren::V,šluoti,zamieść
1406,baden::V,maudytis,kąpać się
1407,sich waschen::V,praustis,myć się
1408,ausziehen::V,numauti,zdjąć
1409,ausziehen::V,nuvilkti,zdjąć
1410,anziehen::V,mauti,włożyć
1411,anziehen::V,apsivilkti,włożyć
1412,sich anziehen::V,rengtis,ubrać się
1413,sich anziehen::V,apsirengti,ubrać się
1414,kämmen::V,šukuoti,uczesać
1415,schmücken::V,puošti,ozdabiać
1416,schmücken::V,dabinti,ozdabiać
1417,schmücken::V,gražinti,ozdabiać
1418,sagen::V,tarti,powiedzieć
1419,sprechen::V,kalbėti,mówić
1420,reden::V,šnekėti,mówić
1421,sich unterhalten::V,kalbėtis,rozmawiać
1422,sich unterhalten::V,šnekučiuotis,rozmawiać
1423,fragen::V,klausti,zapytać
1424,bitten::V,prašyti,prosić
1425,erzählen::V,pasakoti,opowiedzieć
1426,mitteilen::V,skelbti,zawiadomić o
1427,mitteilen::V,pranešti,zawiadomić o
1428,nennen::V,vadinti,nazwać
1429,nennen::V,vardyti,nazwać
1430,rufen::V,šaukti,wołać
1431,rufen::V,kviesti,wołać
1432,prahlen::V,girtis,chełpić się
1433,übersetzen::V,versti,tłumaczyć
1434,übersetzen::V,išversti,tłumaczyć
1435,denken::V,galvoti,myśleć
1436,glauben::V,manyti,sądzić
1437,glauben::V,manyti,wierzyć
1438,glauben::V,tikėti,sądzić
1439,glauben::V,tikėti,wierzyć
1440,bemerken::V,pamatyti,zauważyć
1441,bemerken::V,pastebėti,zauważyć
1442,erkennen::V,pažinti,poznać
1443,erkennen::V,atpažinti,poznać
1444,begreifen::V,suvokti,zrozumieć
1445,verstehen::V,suprasti,rozumieć
1446,verstehen::V,suprasti,dosłyszeć
1447,lernen::V,mokytis,uczyć się
1448,wissen::V,žinoti,wiedzieć
1449,sich erinnern an::V,prisiminti,przypomnieć sobie
1450,vergessen::V,užmiršti,zapomnieć
1451,messen::V,matuoti,mierzyć
1452,zählen::V,skaičiuoti,liczyć
1453,rechnen::V,skaičiuoti,rachować
1454,lesen::V,skaityti,czytać
1455,malen::V,tapyti,malować
1456,zeichnen::V,piešti,rysować
1457,zeichnen::V,žymėti,rysować
1458,zeichnen::V,braižyti,rysować
1459,schreiben::V,rašyti,pisać
1460,besitzen::V,turėti,posiadać
1461,kaufen::V,pirkti,kupić
1462,verkaufen::V,parduoti,sprzedać
1463,bezahlen::V,apmokėti,zapłacić
1464,zahlen::V,mokėti,płacić
1465,beherrschen::V,valdyti,opanować
1466,ertragen::V,kę̃sti,znieść
1467,ertragen::V,pakelti,znieść
1468,ertragen::V,iškę̃sti,znieść
