,Concept_ID,mdf,ro
808,nackt::A,штада,gol
809,nackt::A,кърхтапа,gol
810,traurig::A,ла́жнай,trist
811,traurig::A,ла́жнай,mâhnit
812,lebendig::A,эряй,viu
813,gut::A,пара,bun
814,gut::A,цебярь,bun
815,schlecht::A,кальдяв,rău
816,schlecht::A,кальдяв,prost
817,richtig::A,виде,drept
818,richtig::A,виде,corect
819,schlimm::A,кальдяв,rău
820,wahr::A,афкуксонь,adevărat
821,alt::A,ташта,uzat
822,alt::A,ташта,vechi
823,neu::A,од,nou
824,ehemalig::A,и́нгольдень,fost
825,ehemalig::A,и́нгольдень,anterior
826,alt[Lebewesen]::A,сире,bătrîn
827,jung::A,од,tânăr
828,arm::A,а́шу,sărac
829,arm::A,а́шу,sărman
830,reich::A,козя,avut
831,reich::A,козя,bogat
832,bekannt::A,содаф,cunoscut
833,berühmt::A,содавикс,renumit
834,fremd::A,лия,străin
835,fremd::A,аф содаф,străin
836,verschieden::A,аф фкя ла́цонь,diferit
837,verschieden::A,аф фкя ла́цонь,deosebit
838,nah::A,мала,apropiat
839,nah::A,аф ичкоздень,apropiat
840,fern::A,и́чкоздень,departe
841,fern::A,куна́рдонь,departe
842,linker::A,кержи,stâng
843,rechter::A,види,drept
844,anderer::A,лия,alt
845,erster::A,васенце,prim
846,zweiter::A,омбоце,al doilea
847,dritter::A,колмоце,treilea
848,letzter::A,ме́кольце,final
849,allein::ADV,ськамонза,singur
850,auf einmal::ADV,вихцок,dintrodată
851,zusammen::ADV,марс,împreună
852,zusammen::ADV,ма́рса,împreună
853,lange::ADV,кува́тьс,îndelung
854,lange::ADV,кува́тьс,mult timp
855,plötzlich::ADV,а́пак учт,deodată
856,plötzlich::ADV,а́пак учт,pe neașteptate
857,sofort::ADV,тяникиге,imediat
858,sofort::ADV,тяникиге,numaidecît
859,später::ADV,ме́ле,mai apoi
860,später::ADV,ме́ле,mai târziu
861,jetzt::ADV,тяни,acum
862,heute::ADV,тячи,azi
863,heute::ADV,тячи,astăzi
864,morgen::ADV,ва́нды,mâine
865,bald::ADV,курок,curând
866,dann::ADV,меле,apoi
867,dann::ADV,сяда меле,apoi
868,gestern::ADV,ися́к,ieri
869,einst::ADV,весть,odată
870,einst::ADV,весть,odinioară
871,einst::ADV,мзя́рда-бди,odată
872,einst::ADV,мзя́рда-бди,odinioară
873,damals::ADV,эста,atunci
874,damals::ADV,эста,pe atunci
875,danach::ADV,меле,după aceasta
876,vorher::ADV,инголи,mai întâi
877,vorher::ADV,инголи,în prealabil
878,zuerst::ADV,ва́сенда,întâi
879,zuerst::ADV,ва́сенда,în primul rând
880,einmal::ADV,весть,odată
881,manchmal::ADV,лия́ста,uneori
882,manchmal::ADV,лия́ста,câteodată
883,manchmal::ADV,ко́ста-ко́ста,uneori
884,manchmal::ADV,ко́ста-ко́ста,câteodată
885,oft::ADV,си́деста,des
886,oft::ADV,си́деста,deseori
887,immer::ADV,фалу,mereu
888,immer::ADV,фалу,întotdeauna
889,immer::ADV,най,mereu
890,immer::ADV,най,întotdeauna
891,niemals::ADV,аф мзя́рдонга,niciodată
892,hier::ADV,тяса,aci
893,hier::ADV,тяса,aici
894,hierhin::ADV,сей,încoace
895,hierhin::ADV,тяза,încoace
896,von hier::ADV,тя́ста,de aici
897,dort::ADV,тоса,acolo
898,dorthin::ADV,тов,dincolo
899,dorthin::ADV,тоза,dincolo
900,geradeaus::ADV,ви́деста,drept înainte
901,vorwärts::ADV,и́нголи,înainte
902,rückwärts::ADV,ме́ки,îndărăt
903,zurück::ADV,ме́ки,înapoi
904,unten::ADV,ала,jos
905,unten::ADV,ала,dedesubt
906,hinab::ADV,алу,în jos
907,hinab::ADV,алу,de vale
908,oben::ADV,вяре,sus
909,oben::ADV,вяре,deasupra
910,hinauf::ADV,вяри,în sus
911,überall::ADV,се́мбе ва́стова,peste tot
912,überall::ADV,се́мбе ва́стова,pretutindeni
913,nicht::ADV,аф,nu
914,ein wenig::ADV,аф лама,puțin
915,kaum::ADV,а́ньцек,cu greu
916,kaum::ADV,а́ньцек,cu anevoie
917,sehr::ADV,пяк,mult
918,sehr::ADV,пяк,foarte
919,so::ADV,ста́не,așa
920,so::ADV,ста́не,atât
921,noch::ADV,нинге,încă
922,nur::ADV,аньцек,doar
923,schon::ADV,ни,și
924,schon::ADV,ни,deja
925,wieder::ADV,та́га,iar
926,wieder::ADV,та́га,iarăși
927,vergebens::ADV,стак,în zadar
928,vor::PRP,инголе,înainte de
929,hinter::PRP,фтала,după
930,hinter::PRP,фтала,în spatele
931,hinter::PRP,мельге,după
932,hinter::PRP,мельге,în spatele
933,unter::PRP,ала,sub
934,durch::PRP,пачк,prin
935,neben::PRP,ваксса,lângă
936,neben::PRP,ваксса,alături de
937,zwischen::PRP,ёткса,între
938,zwischen::PRP,ёткса,dintre
939,wegen::PRP,сюнеда,pentru
940,dies::PRN,тя,acesta
941,das::PRN,ся,asta
942,das::PRN,тона,asta
943,alles::PRN,сембе,tot
944,ich::PRN,мон,eu
945,du::PRN,тон,tu
946,er::PRN,сон,el
947,er::PRN,сон,dânsul
948,wir::PRN,минь,noi
949,ihr::PRN,тинь,voi
950,sie::PRN,синь,ei
951,sie::PRN,синь,dânșii
952,was::FPRN,мезе,ce
953,wer::FPRN,кие,cine
954,wo::FADV,коса,unde
955,wohin::FADV,ков,încotro
956,wohin::FADV,коза,încotro
957,wie::FADV,ко́да,cum
958,warum::FADV,мес,de ce
959,warum::FADV,мес,pentru ce
960,wieviel::FNUM,мзя́ра,cât
961,eins::NUM,фкя,unu
962,zwei::NUM,кафта,doi
963,drei::NUM,колма,trei
964,vier::NUM,ниле,patru
965,fünf::NUM,вете,cinci
966,sechs::NUM,кота,șase
967,sieben::NUM,сисем,șapte
968,acht::NUM,кафкса,opt
969,neun::NUM,ве́йхкса,nouă
970,zehn::NUM,кемонь,zece
971,elf::NUM,кефкие,unsprezece
972,zwölf::NUM,кемгафтува,douăsprezece
973,zwanzig::NUM,комсь,douăzeci
974,dreißig::NUM,колмогемонь,treizeci
975,vierzig::NUM,нильге́монь,patruzeci
976,fünfzig::NUM,ве́дьгемонь,cincizeci
977,sechzig::NUM,ко́дгемонь,șaizeci
978,siebzig::NUM,сизьге́монь,șaptezeci
979,achtzig::NUM,ка́фксогемонь,optzeci
980,neunzig::NUM,ве́йхксогемонь,nouăzeci
981,hundert::NUM,сяда,sută
982,tausend::NUM,тёжянь,mie
983,und::CNJ,и,și
984,und::CNJ,дъ,și
985,oder::CNJ,или,ori
986,oder::CNJ,али,ori
987,stehen::V,а́щемс стя́да,sta
988,sitzen::V,ащемс озада,ședea
989,liegen::V,ма́дозь а́щемс,zăcea
990,liegen::V,ма́дозь а́щемс,fi culcat
991,hängen::V,нюрьгомс,atârna
992,werden::V,арамс,deveni
993,werden::V,арамс,se face
994,werden::V,тиевомс,deveni
995,werden::V,тиевомс,se face
996,passieren::V,лисэмс,se întâmpla
997,passieren::V,эвондамс,se întâmpla
998,beginnen::V,ушедомс,începe
999,enden::V,лоткамс,se sfârși
1000,enden::V,лоткамс,se termina
1001,wechseln::V,по́лафнемс,se schimba
1002,aufgehen[Sonne]::V,стямс,răsări
1003,aufgehen[Sonne]::V,лисемс,răsări
1004,untergehen[Sonne]::V,валгомс,apune
1005,scheinen[Sonne]::V,ва́лдоптомс,străluci
1006,donnern::V,торамс,tuna
1007,wehen::V,уфа́мс,bate
1008,strömen::V,шудемс,curge în șiroaie
1009,fließen::V,шудемс,curge
1010,sich drehen::V,шаромс,se învârti
1011,schwanken::V,якамс,se clătina
1012,schwingen::V,люксемс,vibra
1013,schwingen::V,люксемс,flutura
1014,schwingen::V,нюрьсемс,vibra
1015,schwingen::V,нюрьсемс,flutura
1016,fallen::V,прамс,cădea
1017,fallen::V,прашендомс,cădea
1018,brennen::V,паломс,arde
1019,rauchen::V,качадомс,fuma
1020,regnen::V,пиземс,ploua
1021,gefrieren::V,эйндамс,îngheța
1022,gefrieren::V,кельмомс,îngheța
1023,tauen::V,соламс,se dezgheța
1024,schmelzen::V,соламс,se topi
1025,trocknen::V,коськомс,se usca
1026,sieden::V,лакамс,fierbe
1027,sieden::V,лакамс,clocoti
1028,faulen::V,наксадомс,se împuți
1029,verfaulen::V,наксадомс,putrezi
1030,reißen::V,сязевомс,se rupe
1031,reißen::V,сязевомс,se sfâșia
1032,versinken::V,ваямс,se scufunda
1033,vergehen::V,ётамс,trece
1034,vergehen::V,ётамс,se scurge
1035,erscheinen::V,эвондамс,apărea
1036,verschwinden::V,юма́мс,dispărea
1037,sinken::V,валгомс,cădea
1038,sinken::V,валгомс,coborî
1039,abnehmen::V,киремс,scădea
1040,abnehmen::V,киремс,descrește
1041,zunehmen::V,ламокстомс,spori
1042,zunehmen::V,ламокстомс,crește
1043,zunehmen::V,ламокстомс,augmenta
1044,zunehmen::V,рашнемс,spori
1045,zunehmen::V,рашнемс,crește
1046,zunehmen::V,рашнемс,augmenta
1047,steigen::V,кеподемс,urca
1048,wachsen::V,касомс,crește
1049,glänzen::V,цинзелдомс,luci
1050,glänzen::V,цинзелдомс,străluci
1051,glänzen::V,цифордомс,luci
1052,glänzen::V,цифордомс,străluci
1053,funkeln::V,ци́фтордомс,scânteia
1054,lärmen::V,жалнамс,face larmă
1055,läuten::V,гайфтемс,suna
1056,klingeln::V,гайфтемс,suna
1057,klirren::V,ка́нзеркшнемс,zăngăni
1058,brausen::V,жоледемс,vui
1059,rauschen::V,вжнамс,vâjâi
1060,rauschen::V,гамнамс,vâjâi
1061,klingen::V,кайгомс,suna
1062,bellen::V,ува́мс,lătra
1063,heulen::V,сувомс,urla
1064,heulen::V,урнамс,urla
1065,blasen::V,уфа́мс,sufla
1066,pfeifen::V,вяшкомс,fluiera
1067,schreien::V,пешкодомс,țipa
1068,stöhnen::V,куфцемс,geme
1069,zittern::V,таромс,tremura
1070,leben::V,эрямс,trăi
1071,geboren werden::V,шачемс,se naște
1072,atmen::V,ажнамс,respira
1073,trinken::V,симомс,bea
1074,essen::V,ярхцамс,mânca
1075,schlucken::V,нилемс,înghiți
1076,müde werden::V,сиземс,se obosi
1077,einschlafen::V,матодовомс,adormi
1078,schlafen::V,удомс,dormi
1079,aufwachen::V,съргоземс,se deștepta
1080,aufstehen::V,стямс,fi se scula
1081,sich erholen::V,ваймосемс,se relaxa
1082,sich erholen::V,ваймосемс,se destinde
1083,krank werden::V,сярядькстомс,se îmbolnăvi
1084,krank sein::V,сярядемс,zăcea
1085,krank sein::V,сярядемс,fi bolnav
1086,schmerzen::V,сярядемс,durea
1087,husten::V,козомс,tuși
1088,genesen::V,пъ́чкамс,se însănătoși
1089,sterben::V,куломс,muri
1090,umkommen::V,юма́мс,pieri
1091,sich bewegen::V,шаштомс,se mișca
1092,sich rühren::V,сърхка́мс,se mișca
1093,sich erheben::V,стямс,se ridica
1094,sich setzen::V,озамс,lua loc
1095,sich setzen::V,озамс,se așeza
1096,hinfallen::V,прамс,cădea jos
1097,hinfallen::V,сяворемс,cădea jos
1098,laufen::V,якамс,merge
1099,laufen::V,якамс,merge pe jos
1100,schreiten::V,молемс,păși
1101,schreiten::V,аськолямс,păși
1102,spazierengehen::V,якамс,se plimba
1103,eilen::V,эряскодомс,fi se grăbi
1104,sich beeilen::V,эряскодомс,se grăbi
1105,sausen::V,лиемс,țâșni
1106,rennen::V,арнемс,fugi
1107,rennen::V,арнемс,alerga
1108,springen::V,комотнемс,sări
1109,klettern::V,ку́цемс,urca
1110,klettern::V,ку́цемс,se cățăra
1111,schaukeln::V,нюрямс,legăna
1112,kriechen::V,шаштомс комада,se târî
1113,schwimmen::V,уемс,înota
1114,tauchen::V,юпиемс,se scufunda
1115,tauchen::V,чёпафнемс,se scufunda
1116,rudern::V,па́немс ве́неж,vâsli
1117,rudern::V,па́немс ве́неж,lopăta
1118,fahren::V,ардомс,merge
1119,fliegen::V,лиемс,zbura
1120,gehen::V,молемс,merge
1121,weggehen::V,тумс,se duce
1122,abfahren::V,тумс,pleca
1123,anhalten::V,лоткамс,se opri
1124,hineingehen::V,сува́мс,intra
1125,eintreten::V,сува́мс,intra
1126,kommen::V,самс,veni
1127,ankommen::V,самс,sosi
1128,ankommen::V,самс,ajunge
1129,ankommen::V,пачкодемс,sosi
1130,ankommen::V,пачкодемс,ajunge
1131,zurückkommen::V,мърдамс,se întoarce
1132,bleiben::V,иля́домс,rămâne
1133,warten::V,учемс,aștepta
1134,erwarten::V,учемс,aștepta
1135,suchen::V,вешемс,căuta
1136,finden::V,мумс,găsi
1137,versuchen::V,варчсемс,încerca
1138,vorbereiten::V,анокламс,pregăti
1139,lieben::V,кельгомс,iubi
1140,mögen::V,кельгомс,plăcea a
1141,lachen::V,рахамс,râde
1142,lachen::V,рахсемс,râde
1143,rühren::V,токамс седи,mișca
1144,rühren::V,токамс седи,înduioșa
1145,weinen::V,авардемс,plânge
1146,schimpfen::V,сюцемс,înjura
1147,sich ärgern::V,кяжиямс,se supăra
1148,sich fürchten::V,пелемс,se teme
1149,sich fürchten::V,пелемс,fi teamă a
1150,fürchten::V,пелемс,se teme de
1151,fliehen::V,ворьгодемс,fugi
1152,flüchten::V,ша́домс,evada
1153,flüchten::V,во́рьгодемс,evada
1154,sehen::V,няемс,vedea
1155,anschauen::V,ваномс,privi
1156,ansehen::V,ваномс,privi
1157,hören::V,марямс,auzi
1158,zuhören::V,ку́лхдоньомс,asculta
1159,probieren::V,варжамс,gusta
1160,riechen::V,никса́мс,mirosi
1161,fühlen::V,марямс,simți
1162,fühlen::V,марямс,resimți
1163,scheinen::V,ня́евомс,părea
1164,zu sehen sein::V,ня́евомс,se vedea
1165,vernehmen::V,марямс,auzi
1166,frieren::V,паломс,fi frig
1167,frieren::V,кельмомс,fi frig
1168,tun::V,тиемс,face
1169,können::V,маштомс,ști
1170,können::V,маштомс,putea
1171,wollen::V,-не-,dori
1172,anfangen::V,ушедомс,începe
1173,beenden::V,аде́ламс,sfârși
1174,beenden::V,аде́ламс,termina
1175,aufhören::V,лоткамс,înceta
1176,gelingen::V,удалакшнемс,reuși
1177,gelingen::V,удалакшнемс,izbuti
1178,geraten::V,лисемс,reuși
1179,öffnen::V,панжемс,deschide
1180,schließen::V,сёлгомс,închide
1181,stellen::V,путомс,pune
1182,stellen::V,путомс,așeza
1183,setzen::V,озафнемс,pune
1184,setzen::V,озафнемс,așeza
1185,setzen::V,озавтнемс,pune
1186,setzen::V,озавтнемс,așeza
1187,legen::V,путомс,pune
1188,berühren::V,токамс,atinge
1189,verbinden::V,сотомс,lega
1190,bedecken::V,комачамс,acoperi
1191,bedecken::V,вельхтямс,acoperi
1192,aufhängen::V,повфтамс,atârna
1193,aufhängen::V,повфтамс,spânzura
1194,anzünden::V,крьвя́стемс,aprinde
1195,aufheben::V,кеподемс,ridica
1196,aufheben::V,кеподемс,lua de jos
1197,aufheben::V,касфтомс,ridica
1198,aufheben::V,касфтомс,lua de jos
1199,zurücklassen::V,ка́домс,lăsa
1200,zurücklassen::V,ка́домс,lăsa în urmă
1201,verlieren::V,юма́фтомс,pierde
1202,fallen lassen::V,прафтомс,scăpa
1203,fallen lassen::V,прафтомс,arunca
1204,machen::V,тиемс,face
1205,herstellen::V,анокламс,fabrica
1206,herstellen::V,анокламс,confecționa
1207,bauen::V,путомс,clădi
1208,bauen::V,путомс,construi
1209,reparieren::V,петемс,repara
1210,verbessern::V,цебярьгофтомс,ameliora
1211,verbessern::V,цебярьгофтомс,îmbunătăți
1212,ändern::V,полафтомс,schimba
1213,ändern::V,полафтомс,modifica
1214,graben::V,шу́вомс,săpa
1215,graben::V,та́ргамс,săpa
1216,beugen::V,мяндемс,curba
1217,biegen::V,комафтомс,îndoi
1218,biegen::V,комафтомс,încovoia
1219,drehen::V,шо́вамс,învârti
1220,drehen::V,ша́рфнемс,învârti
1221,wenden::V,ша́рфтомс,întoarce
1222,umdrehen::V,шарфтомс,învârti
1223,umdrehen::V,шарфтомс,întoarce
1224,heben::V,ке́подемс,ridica
1225,hochheben::V,ке́подемс,ridica
1226,hochheben::V,ка́сфтомс,ridica
1227,ergreifen::V,фатямс,lua
1228,ergreifen::V,фатямс,apuca
1229,halten::V,кирдемс,ține
1230,drücken::V,люпшта́мс,apăsa
1231,drücken::V,люпшта́мс,strânge
1232,schieben::V,шашфтомс,împinge
1233,kratzen::V,а́нгорямс,zgâria
1234,kratzen::V,киськоря́мс,zgâria
1235,lecken::V,нолсемс,linge
1236,beißen::V,сускомс,mușca
1237,abreißen::V,сяземс,rupe
1238,abreißen::V,сяземс,smulge
1239,abschneiden::V,керомс,scurta
1240,binden::V,сотомс,lega
1241,stecken::V,сялгомс,pune
1242,brechen::V,си́ннемс,rupe
1243,brechen::V,си́ннемс,frânge
1244,brechen::V,ка́лафтомс,rupe
1245,brechen::V,ка́лафтомс,frânge
1246,klopfen::V,чакамс,ciocăni
1247,klopfen::V,чакиемс,ciocăni
1248,hauen::V,шавомс,lovi
1249,hauen::V,пиксомс,lovi
1250,kleben::V,пе́тфнемс,lipi
1251,reiben::V,шо́вамс,freca
1252,reiben::V,шо́вамс,fricționa
1253,streichen::V,вадемс,unge
1254,schleifen::V,шо́вамс,ascuți
1255,schneiden::V,керомс,tăia
1256,rütteln::V,та́рфтомс,zgâlțâi
1257,schütteln::V,шука́демс,scutura
1258,schwenken::V,яфодемс,agita
1259,schütten::V,каямс,vărsa
1260,schütten::V,нюрьхтя́мс,vărsa
1261,füllen::V,пяшкодемс,umple
1262,einwickeln::V,тапардамс,înveli
1263,einwickeln::V,тапардамс,înfășura
1264,tragen::V,кандомс,căra
1265,schleppen::V,ускомс,târî
1266,ziehen::V,ускомс,trage
1267,aufbewahren::V,ванфтомс,păstra
1268,aufbewahren::V,ванфтомс,conserva
1269,werfen::V,ёрямс,arunca
1270,fangen::V,кунда́мс,prinde
1271,packen::V,фатямс,apuca
1272,verstecken::V,кяшемс,ascunde
1273,teilen::V,явомс,împărți
1274,schicken::V,кучемс,trimite
1275,bringen::V,кандомс,aduce
1276,bringen::V,пачфтемс,aduce
1277,hinzufügen::V,пу́томс та́га,adăuga
1278,hinzufügen::V,ма́ксомс та́га,adăuga
1279,bekommen::V,сявомс,obține
1280,bekommen::V,сявомс,dobândi
1281,erhalten::V,сявомс,primi
1282,erhalten::V,сявомс,căpăta
1283,nehmen::V,сявомс,lua
1284,wählen::V,ко́чкамс,opta
1285,wählen::V,ко́чкамс,alege
1286,auswählen::V,кочкамс,selecta
1287,bewahren::V,ванфтомс,păstra
1288,behindern::V,шорямс,stingheri
1289,verderben::V,коламс,strica
1290,verderben::V,гастямс,strica
1291,beschädigen::V,тиендемс зиян,strica
1292,zerbrechen::V,тапамс,rupe
1293,zerbrechen::V,тапамс,frânge
1294,zerreißen::V,сяземс,rupe
1295,zerreißen::V,сяземс,sfâșia
1296,zerstören::V,ка́лафтомс,distruge
1297,verbrennen::V,пълхта́мс,arde
1298,verbrennen::V,пълхта́мс,incendia
1299,geben::V,ма́ксомс,da
1300,reichen::V,максомс,întinde
1301,schenken::V,каземс,dărui
1302,versprechen::V,ма́ксомс вал,făgădui
1303,wünschen::V,арьсемс,ura
1304,loben::V,шна́мс,lăuda
1305,küssen::V,палсемс,săruta
1306,wiegen::V,нюря́фтомс,legăna
1307,zudecken::V,вельхтямс,acoperi
1308,wecken::V,стя́фтомс,trezi
1309,wecken::V,стя́фтомс,deștepta
1310,wecken::V,съ́ргозьфтемс,trezi
1311,wecken::V,съ́ргозьфтемс,deștepta
1312,zeigen::V,няфтемс,arăta
1313,führen::V,вятемс,călăuzi
1314,lehren::V,тонафтомс,preda
1315,lehren::V,тонафтомс,învăța
1316,unterrichten::V,тонафтомс,învăța
1317,unterrichten::V,тонафтомс,instrui
1318,aufziehen::V,касфтомс,crește
1319,leiten::V,вятемс,duce
1320,leiten::V,вятемс,conduce
1321,antreiben::V,вятемс,împinge
1322,antreiben::V,вятемс,încuraja
1323,lassen::V,кошардомс,pune pe să
1324,einladen::V,тердемс,invita
1325,einladen::V,серьгядемс,invita
1326,vereinigen::V,пуроптомс,uni
1327,vereinigen::V,пуроптомс,întruni
1328,vereinigen::V,кочкамс марса,uni
1329,vereinigen::V,кочкамс марса,întruni
1330,besuchen::V,варжамс,vizita
1331,besuchen::V,варжамс,face o vizită
1332,treffen::V,васьфтомс,întâlni
1333,sich versammeln::V,кочкавомс,se aduna
1334,spielen::V,налхксемс,se juca
1335,singen::V,морамс,cânta
1336,tanzen::V,кштимс,dansa
1337,sich trennen::V,явомс,se separa
1338,sich trennen::V,явомс,se despărți
1339,verlassen::V,кадондомс,părăsi
1340,verlassen::V,кадондомс,abandona
1341,retten::V,идемс,salva
1342,retten::V,араламс,salva
1343,bewachen::V,ваномс,păzi
1344,schützen::V,а́раламс,ocroti
1345,schützen::V,а́раламс,proteja
1346,verteidigen::V,а́раламс,apăra
1347,sich schlagen::V,тюремс,se bate
1348,schießen::V,ляцемс,trage
1349,siegen::V,сяськомс,birui
1350,siegen::V,сяськомс,învinge
1351,ärgern::V,кяжияфтомс,supăra
1352,schlagen::V,токамс,lovi
1353,treten::V,тапамс,călca
1354,stechen::V,пупамс,înțepa
1355,stechen::V,пупамс,împunge
1356,stechen::V,сялгомс,înțepa
1357,stechen::V,сялгомс,împunge
1358,stoßen::V,тостядемс,împinge
1359,stehlen::V,саламс,fura
1360,stören::V,шорсемс,deranja
1361,belästigen::V,токсамс,importuna
1362,belästigen::V,аф кадомс ваймама,importuna
1363,verbergen::V,кяшемс,ascunde
1364,täuschen::V,васькафтомс,amăgi
1365,täuschen::V,кяльготнемс,amăgi
1366,betrügen::V,васькафнемс,înșela
1367,töten::V,шавомс,omorî
1368,töten::V,аде́ламс,omorî
1369,wohnen::V,эрямс,sta
1370,wohnen::V,эрямс,locui
1371,arbeiten::V,покодемс,lucra
1372,sammeln::V,кочкамс,aduna
1373,sammeln::V,кочкамс,colecționa
1374,sammeln::V,пу́роптомс,aduna
1375,sammeln::V,пу́роптомс,colecționa
1376,pflücken::V,фатнемс,culege
1377,pflücken::V,нотфнемс,culege
1378,jagen::V,кунда́мс,vâna
1379,fischen::V,калонь кунда́мс,pescui
1380,fassen::V,кунда́мс,prinde
1381,hüten::V,ваномс,paște
1382,treiben::V,панемс,mână
1383,anbinden::V,сотомс,lega
1384,füttern::V,трямс,da de mâncare
1385,füttern::V,а́ндомс,da de mâncare
1386,melken::V,потямс,mulge
1387,hacken::V,лазондомс,toca
1388,hacken::V,лазондомс,sparge
1389,gießen::V,валомс,uda
1390,reifen::V,кенеремс,pârgui
1391,zubereiten::V,анокламс,găti
1392,kochen::V,пидемс,găti
1393,backen::V,пидемс,coace
1394,braten::V,пуштомс,coace
1395,umrühren::V,шорямс,mesteca
1396,stricken::V,кодамс,împleti
1397,nähen::V,стамс,coase
1398,färben::V,а́рхтомс,vopsi
1399,färben::V,а́рхтомс,colora
1400,reinigen::V,ва́ткамс,curăți
1401,reinigen::V,а́роптомс,curăți
1402,waschen::V,муськомс,spăla
1403,abwischen::V,нардамс,șterge
1404,spülen::V,оргалдомс,clăti
1405,fegen::V,тяемс,mătura
1406,kehren::V,тяемс,mătura
1407,baden::V,э́шелямс,se scălda
1408,sich waschen::V,штамс,se spăla
1409,ausziehen::V,кайсефтемс,și scoate
1410,anziehen::V,ща́фтомс,îmbrăca
1411,sich anziehen::V,щамс,se îmbrăca
1412,kämmen::V,се́ендемс,pieptăna
1413,schmücken::V,на́ряжамс,împodobi
1414,schmücken::V,ма́зоптомс,împodobi
1415,sagen::V,азомс,zice
1416,sagen::V,азомс,spune
1417,sagen::V,мярьгомс,zice
1418,sagen::V,мярьгомс,spune
1419,sprechen::V,корхтамс,vorbi
1420,reden::V,корхнемс,vorbi
1421,reden::V,корхнемс,discuta
1422,sich unterhalten::V,корхнемс,conversa
1423,sich unterhalten::V,корхнемс,sta de vorbă
1424,fragen::V,ки́зефтемс,întreba
1425,bitten::V,а́намс,ruga
1426,bitten::V,ве́шемс,ruga
1427,erzählen::V,а́зондомс,spune
1428,erzählen::V,а́зондомс,povesti
1429,mitteilen::V,азомс,comunica
1430,mitteilen::V,азомс,înștiința
1431,nennen::V,лемдемс,numi
1432,nennen::V,лемдемс,chema
1433,nennen::V,путомс лем,numi
1434,nennen::V,путомс лем,chema
1435,rufen::V,серьгядемс,chema
1436,prahlen::V,шна́фтомс пря́,se făli
1437,übersetzen::V,ётафтомс,traduce
1438,denken::V,арьсемс,gândi
1439,glauben::V,кемамс,crede
1440,bemerken::V,ня́емс,observa
1441,erkennen::V,содамс,cunoaște
1442,erkennen::V,содамс,recunoaște
1443,begreifen::V,сатомс,pricepe
1444,begreifen::V,сатомс,înțelege
1445,verstehen::V,шарьхкодемс,înțelege
1446,lernen::V,тонафнемс,învăța
1447,wissen::V,со́дамс,ști
1448,sich erinnern an::V,лятфтамс,a-și aminti de
1449,vergessen::V,юкстамс,uita
1450,messen::V,ункснемс,măsura
1451,zählen::V,лу́вомс,număra
1452,zählen::V,а́рьсемс,număra
1453,rechnen::V,лувомс,calcula
1454,lesen::V,лувомс,citi
1455,lesen::V,морафтомс,citi
1456,malen::V,рисова́ндамс,picta
1457,zeichnen::V,рисова́ндамс,desena
1458,schreiben::V,сёрмадомс,scrie
1459,besitzen::V,улемс азоркс,avea
1460,besitzen::V,улемс азоркс,poseda
1461,kaufen::V,рамамс,cumpăra
1462,verkaufen::V,мимс,vinde
1463,bezahlen::V,пандомс,plăti
1464,bezahlen::V,пандомс,achita
1465,zahlen::V,па́ндомс,plăti
1466,beherrschen::V,азорондамс,stăpâni
1467,ertragen::V,кирдемс,răbda
1468,ertragen::V,кирдемс,suporta
1469,Netz::N,,plasă
