,Concept_ID,ml,vep
638,jung::A,കൌമാരമായ,nor'
639,arm::A,പാവപ്പെട്ട,gol'l'
640,reich::A,സമ്പന്നമായ,elokaz
641,bekannt::A,പരിചിതമായ,tutab
642,berühmt::A,പ്രശസ്തനായ,tetab
643,fremd::A,വൈദേശികമായ,veraz
644,verschieden::A,വ്യത്യസ്തമായ,erazvuitte
645,nah::A,അരികത്തുള്ള,läheline
646,fern::A,അകലെയുള്ള,edahaine
647,linker::A,അവശേഷിച്ച,hura
648,rechter::A,വലത്തേ,oiged
649,anderer::A,മറ്റുള്ള,toine
650,erster::A,ആദ്യത്തെ,ezmäine
651,zweiter::A,രണ്ടാം,toine
652,dritter::A,മൂന്നാമത്,koumanz'
653,letzter::A,അവസാനത്തെ,jäl'gmäine
654,allein::ADV,തനിച്ചുള്ള,üksnäze
655,auf einmal::ADV,ഉടന്,ühten aigan
656,zusammen::ADV,ഒരുമിച്ച,ühtes
657,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,hätken
658,plötzlich::ADV,പെട്ടെന്ന്,äkkid
659,sofort::ADV,തത്ക്ഷണം,kerdalaz
660,später::ADV,പിന്നീട്,möhemba
661,jetzt::ADV,ഇപ്പോൾ,nügüd'
662,heute::ADV,ഇന്ന്,tämbei
663,morgen::ADV,നാളെ,homen
664,bald::ADV,ഉടനെ,pigai
665,dann::ADV,അപ്പോൾ,sid'
666,gestern::ADV,ഇന്നലെ,eglai
667,einst::ADV,പണ്ടൊരിക്കല്,ende
668,einst::ADV,പണ്ടൊരിക്കല്,kerdan
669,damals::ADV,അപ്പോൾ,siloi
670,danach::ADV,പിന്നീട്,sid'
671,vorher::ADV,മുൻപ്,ende
672,zuerst::ADV,ആദ്യം,ezmäi
673,einmal::ADV,ഒരിക്കൽ,kerdan
674,manchmal::ADV,ചിലപ്പോൾ,erašti
675,oft::ADV,പലപ്പോഴും,paksus
676,immer::ADV,എപ്പോഴും,kaiken
677,niemals::ADV,ഒരിക്കലും,ei nikonz
678,hier::ADV,ഇവിടെ,täs
679,hier::ADV,ഇവിടെ,tägä
680,hierhin::ADV,ഇവിടേക്ക്,tänna
681,von hier::ADV,ഇവിടെനിന്ന്,täspäi
682,von hier::ADV,ഇവിടെനിന്ന്,sid'päi
683,dort::ADV,അവിടെ,sigä
684,dorthin::ADV,അവിടേക്ക്,sinna
685,dorthin::ADV,അവിടേക്ക്,nakkale
686,geradeaus::ADV,മുമ്പിൽ,kohtha
687,geradeaus::ADV,മുമന്നോട്ട്,kohtha
688,vorwärts::ADV,മുന്നോട്ട്,edehe
689,rückwärts::ADV,തലതിരിച്ച്,sel'gin
690,zurück::ADV,പുറകിലേക്ക്,tagaze
691,unten::ADV,താഴെ,alahan
692,hinab::ADV,താഴേക്ക്,alaz
693,hinab::ADV,താഴേക്ക്,alahaks
694,oben::ADV,മുകളിൽ,ülähän
695,hinauf::ADV,മുകളിൽ,ülez
696,hinauf::ADV,മുകളിൽ,ülähäks
697,überall::ADV,എല്ലായിടത്തും,kaikjal
698,nicht::ADV,ഇല്ല,ei
699,ein wenig::ADV,കുറച്ച്,vähän
700,kaum::ADV,കഷ്ടിച്ച്,habi
701,sehr::ADV,വളരെ,lujas
702,so::ADV,അങ്ങനെ,muga
703,so::ADV,അങ്ങനെ,ninga
704,noch::ADV,ഇപ്പോഴും,völ
705,nur::ADV,മാത്രം,järg
706,nur::ADV,മാത്രം,vaiše
707,schon::ADV,നേരത്തേ തന്നെ,jo
708,wieder::ADV,വീണ്ടും,möst
709,vergebens::ADV,വിഫല,uhtei
710,vor::PRP,മുമ്പിൽ,edes
711,hinter::PRP,പുറകിൽ,taga
712,unter::PRP,കീഴിൽ,al
713,durch::PRP,ഉള്ളിലൂടെ,läbi
714,durch::PRP,ഉള്ളിലൂടെ,kal't
715,neben::PRP,അടുത്ത്,rindal
716,zwischen::PRP,ഇടയ്ക്ക്,keskes
717,wegen::PRP,നിമിത്തം,tagut
718,dies::PRN,ഇത്,nece
719,das::PRN,അത്,se
720,alles::PRN,എല്ലാം,kaik
721,ich::PRN,ഞാൻ,minä
722,du::PRN,നിങ്ങൾ,sinä
723,er::PRN,അദ്ദേഹം,hän
724,er::PRN,അയാൾ,hän
725,er::PRN,അവൻ,hän
726,er::PRN,അവർ,hän
727,er::PRN,അവൾ,hän
728,wir::PRN,നമ്മൾ,mö
729,ihr::PRN,നിങ്ങൾ,tö
730,sie::PRN,അവർ,hö
731,was::FPRN,എന്ത്,mi
732,wer::FPRN,ആര്,ken
733,wo::FADV,എവിടെ,kus
734,wohin::FADV,എവിടേക്ക്,kuna
735,wie::FADV,എങ്ങനെ,kut
736,wie::FADV,എങ്ങനെ,mit'
737,warum::FADV,എന്തുകൊണ്ട്,mikš
738,wieviel::FNUM,എത്ര,äjak
739,wieviel::FNUM,എത്ര,kuverz'
740,eins::NUM,ഒന്ന്,üks'
741,zwei::NUM,രണ്ട്,kaks'
742,drei::NUM,മൂന്ന്,koume
743,vier::NUM,നാല്,nel'l'
744,fünf::NUM,അഞ്ച്,viž
745,sechs::NUM,ആറ്,kuz'
746,sieben::NUM,ഏഴ്,seičeme
747,acht::NUM,എട്ട്,kahesa
748,neun::NUM,ഒമ്പത്,ühesa
749,zehn::NUM,പത്ത്,kümne
750,elf::NUM,പതിനൊന്ന്,üks'toštkümne
751,zwölf::NUM,പന്ത്രണ്ട്,kaks'toštkümne
752,zwanzig::NUM,ഇരുപത്,kaks'kümne
753,dreißig::NUM,മുപ്പത്,koumekümne
754,vierzig::NUM,നാൽപ്പത്,nel'l'kümne
755,fünfzig::NUM,അൻപത്,vižkümne
756,sechzig::NUM,അറുപത്,kuz'kümne
757,siebzig::NUM,എഴുപത്,seičemekümne
758,achtzig::NUM,എൺപത്,kahesakümne
759,neunzig::NUM,തൊണ്ണൂറ്,ühesakümne
760,hundert::NUM,നൂറ്,sada
761,tausend::NUM,ആയിരം,tuha
762,und::CNJ,ഉം,i
763,und::CNJ,ഉം,da
764,oder::CNJ,അഥവാ,vai
765,stehen::V,നിൽക്കുക,seišta
766,sitzen::V,ഇരിക്കുക,ištta
767,liegen::V,കിടക്കുക,venuda
768,hängen::V,തൂങ്ങുക,ripta
769,werden::V,ആയിത്തീരുക,lindä
770,werden::V,ആയിത്തീരുക,tehtas
771,passieren::V,സംഭവിക്കുക,ozaitas
772,beginnen::V,ആരംഭിക്കുക,augotadas
773,enden::V,അവസാനിപ്പിക്കുക,loptas
774,wechseln::V,മാറ്റുക,vajehtadas
775,aufgehen[Sonne]::V,ഉയരുക,nousta
776,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,lasktas
777,scheinen[Sonne]::V,പ്രകാശിക്കുക,paštta
778,donnern::V,ഇടിവെട്ടുക,juraita
779,wehen::V,വീശുക,dölta
780,wehen::V,വീശുക,puhuda
781,strömen::V,ഒഴുകുക,valadas
782,fließen::V,ഒഴുകുക,valuda
783,sich drehen::V,ചുറ്റുക,punotas
784,sich drehen::V,കറക്കുക,punotas
785,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,čibuda
786,schwingen::V,ആടുക,čibuda
787,fallen::V,വീഴുക,langeta
788,brennen::V,കത്തുക,pallada
789,rauchen::V,പുകയുക,savustada
790,regnen::V,മഴ_പെയ്യുക,vihmda
791,gefrieren::V,തണത്ത്_മരവിക്കുക,jäduda
792,gefrieren::V,തണത്ത്_മരവിക്കുക,kül'mdä
793,tauen::V,അലിയുക,sulada
794,schmelzen::V,ഉരുകുക,sulada
795,trocknen::V,വരളുക,kuida
796,trocknen::V,വരളുക,kuivehtuda
797,sieden::V,തിളപ്പിക്കുക,kehuda
798,faulen::V,ചീയുക,hapata
799,faulen::V,ചീയുക,traudäs
800,verfaulen::V,അഴുകുക,hapata
801,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,rebita
802,versinken::V,മുക്കുക,upota
803,vergehen::V,കടന്നുപോകുക,mända
804,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,ozutadas
805,verschwinden::V,അദൃശ്യമാകുക,hajeta
806,sinken::V,താഴുക,väheta
807,sinken::V,താഴുക,lasktas
808,abnehmen::V,കുറിയുക,peneta
809,zunehmen::V,വർദ്ധിക്കുക,ližaduda
810,steigen::V,ഉയരുക,nousta
811,wachsen::V,വളരുക,kazda
812,glänzen::V,മിന്നുക,loštta
813,funkeln::V,തിളങ്ങുക,hoštta
814,lärmen::V,ശബ്ദമുണ്ടാക്കുക,robaita
815,läuten::V,മണിമുഴങ്ങുക,judaita
816,klingeln::V,ചിലമ്പുക,kelotada
817,klirren::V,കിലുക്കുക,biraita
818,brausen::V,മുഴങ്ങുക,bruncta
819,rauschen::V,അനങ്ങുക,šobaita
820,klingen::V,മുഴക്കുക,heläita
821,bellen::V,കുരയ്ക്കുക,nutta
822,heulen::V,ഓരിയിടുക,ulaita
823,blasen::V,ഊതുക,puhuda
824,pfeifen::V,വിസിലടിക്കുക,pistta
825,pfeifen::V,വിസിലടിക്കുക,vihelta
826,schreien::V,ആക്രോശിക്കുക,kirkta
827,schreien::V,ആക്രോശിക്കുക,kidastada
828,stöhnen::V,അരക്കം,ohkta
829,stöhnen::V,അരക്കം,voivotada
830,stöhnen::V,ആർത്തനാദം,ohkta
831,stöhnen::V,ആർത്തനാദം,voivotada
832,zittern::V,വിറയ്ക്കുക,säraita
833,leben::V,താമസിക്കുക,eläda
834,geboren werden::V,ജനിക്കുക,sünduda
835,atmen::V,ശ്വസിക്കുക,henktä
836,trinken::V,കുടിക്കുക,joda
837,essen::V,കഴിക്കുക,söda
838,schlucken::V,വിഴുങ്ങുക,lainata
839,müde werden::V,ക്ഷീണിക്കുക,väzuda
840,müde werden::V,ക്ഷീണിക്കുക,šuštuda
841,einschlafen::V,നിദ്രിക്കുക,uinota
842,schlafen::V,ഉറങ്ങുക,magata
843,schlafen::V,ഉറങ്ങുക,nukkuda
844,aufwachen::V,ഉണരുക,heraštuda
845,aufstehen::V,എഴുന്നേൽക്കുക,nousta
846,sich erholen::V,വിശ്രമിക്കുക,lebaitas
847,krank werden::V,ദീനംപിടിക്കുക,läžegata
848,krank sein::V,രോഗികളാകുക,läžuda
849,schmerzen::V,വേദനിക്കുക,kibištada
850,husten::V,ചുമയ്ക്കുക,rügda
851,genesen::V,സുഖപ്പെടുക,tervehtuda
852,sterben::V,മരിക്കുക,kolda
853,umkommen::V,മരിക്കുക,kolda
854,sich bewegen::V,സ്ഥലം_മാറുക,likkuda
855,sich rühren::V,ചലിക്കുക,likahtada
856,sich rühren::V,ചലിക്കുക,kubahtada
857,sich erheben::V,നിൽക്കുക,nousta
858,sich setzen::V,ഇരിക്കുക,išttas
859,hinfallen::V,വീഴുക,langeta
860,laufen::V,നടക്കുക,kävuda
861,schreiten::V,നടക്കുക,astta
862,schreiten::V,നടക്കുക,haškta
863,spazierengehen::V,ഉലാത്തുക,kävelta
864,eilen::V,പാഞ്ഞെത്തുക,kiruhtada
865,sich beeilen::V,തിരിക്കുകൂട്ടുക,kiruhtada
866,sich beeilen::V,തിടുക്കം_കാട്ടുക,kiruhtada
867,sausen::V,കുതിക്കുക,fun'urta
868,rennen::V,ഓടുക,joksta
869,springen::V,ചാടുക,hüptä
870,klettern::V,കയറുക,libuda
871,schaukeln::V,ഇളകുക,čibuda
872,kriechen::V,പതുങ്ങികയറുക,ličtas
873,schwimmen::V,നീന്തുക,ujuda
874,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,čukautas
875,rudern::V,തുഴയുക,souta
876,fahren::V,വാഹനം ഓടിക്കുക,ajada
877,fahren::V,വാഹനം ഓടിക്കുക,ajelda
878,fliegen::V,പറക്കുക,leta
879,gehen::V,പോകുക,mända
880,gehen::V,പോകുക,kävuda
881,weggehen::V,വിടുക,päzda
882,weggehen::V,വിടുക,lähtta
883,abfahren::V,പുറപ്പെടുക,tönduda
884,anhalten::V,നിർത്തുക,seižutadas
885,hineingehen::V,പ്രവേശിക്കുക,mända südäimehe
886,eintreten::V,പ്രവേശിക്കുക,tulda
887,kommen::V,വരുക,tulda
888,ankommen::V,എത്തിച്ചേരുക,tulda
889,zurückkommen::V,തിരിച്ചു വരുക,pörtas
890,bleiben::V,തുടരുക,jäda
891,warten::V,കാത്തിരിക്കുക,varastada
892,erwarten::V,പ്രതീക്ഷിക്കുക,varastada
893,suchen::V,തിരയുക,ectä
894,finden::V,കണ്ടെത്തുക,löuta
895,versuchen::V,ശ്രമിക്കുക,ladida
896,versuchen::V,ശ്രമിക്കുക,rohkaita
897,vorbereiten::V,തയ്യാറെടുക്കുക,vaumita
898,lieben::V,സ്നേഹിക്കുക,armastada
899,mögen::V,ഇഷ്ടപ്പെടുക,navedida
900,lachen::V,ചിരിക്കുക,nagrda
901,rühren::V,ഹൃദയം സ്പർശിക്കുക,likutada
902,weinen::V,തേങ്ങുക,itkta
903,schimpfen::V,പിറുപിറുക്കുക,laidas
904,schimpfen::V,പിറുപിറുക്കുക,pačatada
905,sich ärgern::V,കോപിക്കുക,rändüda
906,sich fürchten::V,പേടിക്കുക,varaita
907,fürchten::V,പേടിക്കുക,varaita
908,fliehen::V,രക്ഷപ്പെടുക,pageta
909,flüchten::V,രക്ഷപ്പെടുക,pageta
910,flüchten::V,രക്ഷപ്പെടുക,joksta
911,sehen::V,കാണുക,nähta
912,anschauen::V,നോക്കുക,kacta
913,ansehen::V,നോക്കുക,kacta
914,hören::V,കേൾക്കുക,kulda
915,zuhören::V,ശ്രദ്ധിക്കുക,kundeltas
916,probieren::V,രുചിയുള്ളതായി_തോന്നുക,mujada
917,riechen::V,മണത്തു_നോക്കുക,rižada
918,fühlen::V,സ്പർശിച്ചറിയുക,mujada
919,scheinen::V,കാണപ്പെടുക,näguda
920,zu sehen sein::V,വെളിച്ചപ്പെടുക,näguda
921,vernehmen::V,കേൾക്കുക,kulištada
922,frieren::V,വിറയ്ക്കുക,kül'mdä
923,tun::V,ചെയ്യുക,tehta
924,können::V,കഴിയുക,voida
925,können::V,കഴിയുക,mahtta
926,wollen::V,വേണുക,himoita
927,wollen::V,വേണുക,tahtoida
928,anfangen::V,തുടങ്ങുക,zavottä
929,anfangen::V,തുടങ്ങുക,augotada
930,beenden::V,പൂർത്തിയാക്കുക,loptä
931,aufhören::V,നിർത്തുക,loptas
932,gelingen::V,വിജയിക്കുക,lähtta
933,gelingen::V,വിജയിക്കുക,tehtas
934,geraten::V,പരിണമിക്കുക,tulda
935,öffnen::V,തുറക്കുക,avaita
936,schließen::V,അടയ്ക്കുക,saubata
937,stellen::V,വയ്ക്കുക,panda
938,stellen::V,വയ്ക്കുക,seižutada
939,setzen::V,വയ്ക്കുക,ištutada
940,legen::V,ഇടുക,panda
941,berühren::V,തൊടുക,koskta
942,berühren::V,തൊടുക,käziduda
943,verbinden::V,ഘടിപ്പിക്കുക,ühtenzoitta
944,bedecken::V,മുടുക,katta
945,bedecken::V,മുടുക,peitta
946,aufhängen::V,കെട്ടിതൂക്കുക,riputada
947,anzünden::V,കത്തിക്കുക,sütutada
948,aufheben::V,പെറുക്കിയെടുക്കുക,leta
949,zurücklassen::V,വച്ചുപോരുക,jätta
950,verlieren::V,നഷ്ടപ്പെടുക,kadotada
951,fallen lassen::V,വീഴ്ത്തുക,kirbotada
952,machen::V,ഉണ്ടാക്കുക,säta
953,machen::V,ഉണ്ടാക്കുക,tehta
954,herstellen::V,ഉൽപാദിപ്പിക്കുക,tehta
955,bauen::V,നിർമ്മിക്കുക,leta
956,bauen::V,നിർമ്മിക്കുക,sauda
957,reparieren::V,നന്നാക്കുക,koheta
958,verbessern::V,മെച്ചപ്പെടുക,paremboita
959,ändern::V,മാറ്റംവരുത്തുക,vajehtada
960,graben::V,കുഴിക്കുക,kaida
961,graben::V,കുഴിക്കുക,čongoida
962,beugen::V,വണങ്ങുക,koverta
963,biegen::V,കുനിയുക,painda
964,drehen::V,തിരിക്കുക,punotada
965,wenden::V,തിരിയുക,käta
966,wenden::V,തിരിയുക,kärauta
967,umdrehen::V,തിരിയുക,käta
968,heben::V,ഉയർത്തുക,leta
969,hochheben::V,ഉയർത്തുക,libutada
970,ergreifen::V,ബലമായി_പിടിക്കുക,tabata
971,halten::V,പിടിക്കുക,pidada
972,drücken::V,അമർത്തുക,painda
973,schieben::V,തള്ളുക,žigutada
974,kratzen::V,ചുരണ്ടുക,künstä
975,lecken::V,നക്കുക,nolda
976,beißen::V,കടിക്കുക,purda
977,beißen::V,കടിക്കുക,hambastada
978,abreißen::V,കീറിക്കളയുക,ratketa
979,abschneiden::V,മുറിച്ചുമാറ്റുക,čapata
980,abschneiden::V,മുറിച്ചുമാറ്റുക,leikata
981,binden::V,കെട്ടുക,sidoda
982,stecken::V,തുളയ്ക്കുക,čokaita
983,brechen::V,ഉടയുക,katkaita
984,klopfen::V,തട്ടുക,kolkotada
985,hauen::V,അടിക്കുക,löda
986,kleben::V,ഒട്ടിക്കുക,klejata
987,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,hosta
988,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,törkita
989,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,jorotada
990,streichen::V,പടർത്തുക,voita
991,schleifen::V,പൊടിക്കുക,hijoida
992,schleifen::V,പൊടിക്കുക,teravzoitta
993,schneiden::V,മുറിക്കുക,leikata
994,rütteln::V,മുട്ടുക,heilutada
995,schütteln::V,കുലുക്കുക,pudištada
996,schwenken::V,ആടുക,maihutada
997,schütten::V,ഒഴിക്കുക,valada
998,füllen::V,നിറയ്ക്കുക,täutta
999,einwickeln::V,പൊതിയുക,kärdä
1000,tragen::V,വഹിക്കുക,kantta
1001,tragen::V,വഹിക്കുക,kandišta
1002,schleppen::V,വലിച്ചിഴയ്ക്കുക,vedätada
1003,ziehen::V,വലിക്കുക,vedada
1004,aufbewahren::V,വയ്ക്കുക,kaita
1005,werfen::V,എറിയുക,čuta
1006,werfen::V,എറിയുക,tactä
1007,fangen::V,പിടിക്കുക,püta
1008,packen::V,തട്ടിപ്പറിക്കുക,tabata
1009,verstecken::V,മറയ്ക്കുക,peitta
1010,teilen::V,വിഭജിക്കുക,jagada
1011,schicken::V,അയയ്ക്കുക,oigeta
1012,bringen::V,കൊണ്ടുവരുക,veda
1013,hinzufügen::V,കൂട്ടുക,ližata
1014,bekommen::V,കിട്ടുക,sada
1015,erhalten::V,സ്വീകരിക്കുക,sada
1016,nehmen::V,എടുക്കുക,otta
1017,wählen::V,തിരഞ്ഞെടുക്കുക,valita
1018,auswählen::V,തിരഞ്ഞെടുക്കുക,valita
1019,bewahren::V,പുലർത്തുക,kaita
1020,behindern::V,തടയിടുക,telustada
1021,verderben::V,നശിപ്പിക്കുക,travida
1022,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,satatada
1023,zerbrechen::V,ഉടയുക,mureta
1024,zerreißen::V,കീറുക,rebitada
1025,zerstören::V,നശിപ്പിക്കുക,mureta
1026,verbrennen::V,കത്തിനശിക്കുക,poltta
1027,verbrennen::V,കത്തിച്ചുകളയുക,poltta
1028,geben::V,കൊടുക്കുക,antta
1029,geben::V,തരുക,antta
1030,reichen::V,കൈമാറുക,antta
1031,schenken::V,സമ്മാനം കൊടുക്കുക,lahjoita
1032,versprechen::V,വാഗ്ദാനം_നൽകുക,toivotada
1033,wünschen::V,ആഗ്രഹിക്കുക,toivotada
1034,loben::V,പുകഴ്ത്തുക,kitta
1035,küssen::V,ഉമ്മവയ്ക്കുക,tervehtada
1036,wiegen::V,ഇളകുക,likutada
1037,zudecken::V,മുടുക,katta
1038,wecken::V,ഉണർത്തുക,noustatada
1039,zeigen::V,കാണിക്കുക,ozutada
1040,führen::V,നടത്തുക,astutada
1041,lehren::V,പഠിപ്പിക്കുക,opeta
1042,unterrichten::V,പരിശീലിപ്പിക്കുക,opeta
1043,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,kazvatada
1044,leiten::V,നയിക്കുക,ohjata
1045,antreiben::V,പ്രേരിപ്പിക്കുക,rigehtoitta
1046,lassen::V,അനുവദിക്കുക,käskta
1047,einladen::V,ക്ഷണിക്കുക,kucta
1048,vereinigen::V,കൂടിച്ചേരുക,ühtenzoitta
1049,besuchen::V,സന്ദർശിക്കുക,rižada
1050,treffen::V,തമ്മിൽ കാണുക,vastata
1051,sich versammeln::V,സംയോജിപ്പിക്കുക,kägeta
1052,sich versammeln::V,സംയോജിപ്പിക്കുക,sätas
1053,spielen::V,കളിക്കുക,väta
1054,singen::V,പാടുക,pajatada
1055,tanzen::V,നൃത്തം ചെയ്യുക,kargaita
1056,sich trennen::V,നേർപെടുത്തുക,erigata
1057,verlassen::V,പിൻവാങ്ങുക,jätta
1058,retten::V,രക്ഷിക്കുക,päzutada
1059,bewachen::V,കാവൽനിൽക്കുക,varjoita
1060,schützen::V,പരിരക്ഷിക്കുക,kaita
1061,verteidigen::V,പ്രതിരോധിക്കുക,kaita
1062,sich schlagen::V,കലഹിക്കുക,torata
1063,schießen::V,വെടിവെക്കുക,ampta
1064,siegen::V,വിജയിക്കുക,vägestada
1065,ärgern::V,വിഷമിപ്പിക്കുക,verdutada
1066,ärgern::V,വിഷമിപ്പിക്കുക,rändütada
1067,schlagen::V,അടിക്കുക,löda
1068,schlagen::V,അടിക്കുക,iškta
1069,treten::V,തൊഴിക്കുക,peksta
1070,treten::V,തൊഴിക്കുക,topsta
1071,stechen::V,കുത്തുക,pystiä
1072,stoßen::V,തള്ളുക,iškta
1073,stoßen::V,തള്ളുക,pudištada
1074,stehlen::V,മോഷ്ടിക്കുക,vargastada
1075,stören::V,ശല്യപ്പെടുത്തുക,keskustada
1076,belästigen::V,മെനക്കെടുക,tartuteldas
1077,verbergen::V,മറയ്ക്കുക,katelda
1078,verbergen::V,ഒളിക്കുക,katelda
1079,täuschen::V,കബളിപ്പിക്കുക,manitada
1080,betrügen::V,ചതിക്കുക,manitada
1081,töten::V,കൊല്ലുക,rikta
1082,töten::V,കൊല്ലുക,surmita
1083,wohnen::V,താമസിക്കുക,eläda
1084,arbeiten::V,ജോലിചെയ്യുക,rata
1085,sammeln::V,സഞ്ചയിക്കുക,kogota
1086,pflücken::V,പറിച്ചെടുക്കുക,poimda
1087,jagen::V,വേട്ടയാടുക,mecata
1088,fischen::V,മീൻ പിടിക്കുക,kalatada
1089,fassen::V,പിടിക്കുക,tabata
1090,hüten::V,ചേർക്കുക,paimeta
1091,treiben::V,വാഹനം_ഓടിക്കുക,ajada
1092,anbinden::V,കെട്ടിയിടുക,küttestada
1093,anbinden::V,കെട്ടിയിടുക,sidoda
1094,füttern::V,തീറ്റുക,sötta
1095,melken::V,പാലുകറക്കുക,lüpsta
1096,hacken::V,വെട്ടിമുറിക്കുക,sauda
1097,gießen::V,നനയ്ക്കുക,valada
1098,reifen::V,പാകമാകുക,küpseta
1099,zubereiten::V,പാചകം_ചെയ്യുക,vaumištada
1100,kochen::V,വേവിക്കുക,keitta
1101,backen::V,ബേക്ക് ചെയ്യുക,paštta
1102,braten::V,പോരിക്കുക,žarda
1103,umrühren::V,ഇളക്കുക,segoitada
1104,stricken::V,മെടയുക,kudoda
1105,nähen::V,തുന്നുക,ombelta
1106,färben::V,ചായം പൂശുക,mujutada
1107,reinigen::V,വൃത്തിയാക്കുക,puhtastada
1108,waschen::V,കഴുകുക,pesta
1109,abwischen::V,തുടയ്ക്കുക,pühktä
1110,spülen::V,കഴുകുക,huhtoida
1111,fegen::V,അടിച്ചുവാരുക,pühkta
1112,kehren::V,അടിച്ചുവാരുക,uhoita
1113,baden::V,നീന്തിത്തുടിക്കുക,kül'ptäs
1114,sich waschen::V,കഴുകുക,pestas
1115,ausziehen::V,ഇഴുക്കുക,riičta
1116,ausziehen::V,ഇഴുക്കുക,rušta
1117,anziehen::V,ഉടുക്കുക,panda päle
1118,anziehen::V,ഉടുക്കുക,panda kädehe
1119,anziehen::V,ഉടുക്കുക,panda jaugha
1120,sich anziehen::V,ധരിച്ച നേടുകയുക,sobdas
1121,kämmen::V,മുടിചീകുക,harjata
1122,schmücken::V,അലങ്കരിക്കുക,čomitada
1123,sagen::V,പറയുക,sanuda
1124,sprechen::V,സംസാരിക്കുക,pagišta
1125,reden::V,സംസാരിക്കുക,pagišta
1126,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,lodaita
1127,fragen::V,ചോദിക്കുക,küzuda
1128,bitten::V,അപേക്ഷിക്കുക,pakita
1129,erzählen::V,പറയുക,sanuda
1130,erzählen::V,പറയുക,starinoita
1131,mitteilen::V,അറിയിക്കുക,tedotada
1132,nennen::V,പേരിടുക,nimitada
1133,rufen::V,വിളിക്കുക,kucta
1134,prahlen::V,പൊങ്ങച്ചം പറയുക,kittäs
1135,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,käta
1136,denken::V,ചിന്തിക്കുക,meletada
1137,glauben::V,വിശ്വസിക്കുക,uskta
1138,bemerken::V,ശ്രദ്ധിക്കുക,homaita
1139,erkennen::V,തിരിചറിയുക,tundištada
1140,begreifen::V,കൈപ്പിടിയിലാക്കുക,tabata
1141,verstehen::V,മനസ്സിലാക്കുക,el'geta
1142,verstehen::V,മനസ്സിലാക്കുക,toimetada
1143,lernen::V,പഠിക്കുക,opetas
1144,wissen::V,അറിയുക,teta
1145,sich erinnern an::V,ഓർമിക്കുക,johtutada
1146,vergessen::V,മറക്കുക,unohtada
1147,messen::V,അളക്കുക,märita
1148,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,lugeda
1149,rechnen::V,ഗണിക്കുക,lugeda
1150,lesen::V,വായിക്കുക,lugeda
1151,malen::V,ചിത്രം വരയ്ക്കുക,pirta
1152,zeichnen::V,വരയ്ക്കുക,pirta
1153,schreiben::V,എഴുതുക,kirjutada
1154,besitzen::V,സ്വന്തമാക്കുക,omištada
1155,kaufen::V,വാങ്ങുക,ostta
1156,verkaufen::V,വിൽക്കുക,möda
1157,bezahlen::V,പരിഹാരം ചെയ്യുക,maksta
1158,zahlen::V,പണം അടയ്ക്കുക,maksta
1159,beherrschen::V,ഭരിക്കുക,valdoita
1160,ertragen::V,താങ്ങുക,tirpta
