,Concept_ID,es,lt
812,auf einmal::ADV,de una vez,iš karto
813,zusammen::ADV,juntos,kartu
814,zusammen::ADV,juntos,drauge
815,lange::ADV,mucho tiempo,ilgai
816,plötzlich::ADV,de repente,staiga
817,sofort::ADV,en seguida,tuojau
818,später::ADV,más tarde,vėliau
819,später::ADV,más tarde,paskiau
820,jetzt::ADV,ahora,dabãr
821,heute::ADV,hoy,šiandien
822,morgen::ADV,mañana,rytoj
823,bald::ADV,pronto,greitai
824,bald::ADV,pronto,netrukus
825,bald::ADV,en breve,greitai
826,bald::ADV,en breve,netrukus
827,dann::ADV,luego,po to
828,dann::ADV,entonces,po to
829,gestern::ADV,ayer,vakar
830,einst::ADV,antaño,kadaise
831,einst::ADV,antaño,kitą kartą
832,damals::ADV,entonces,anuomet
833,damals::ADV,entonces,anuokart
834,danach::ADV,después,po to
835,danach::ADV,después,paskui
836,vorher::ADV,antes,anksčiau
837,zuerst::ADV,primero,pirma
838,zuerst::ADV,primero,iš pradžių̃
839,einmal::ADV,una vez,kartą
840,einmal::ADV,una vez,vieną kartą
841,manchmal::ADV,a veces,kai kada
842,oft::ADV,a menudo,dažnai
843,oft::ADV,con frecuencia,dažnai
844,immer::ADV,siempre,visada
845,immer::ADV,siempre,visuomet
846,niemals::ADV,jamás,niekada
847,niemals::ADV,jamás,niekuomet
848,hier::ADV,aquí,čia
849,hierhin::ADV,acá,šen
850,hierhin::ADV,acá,čionai
851,von hier::ADV,desde aquí,iš čia
852,dort::ADV,ahí,ten
853,dort::ADV,ahí,tenai
854,dort::ADV,allí,ten
855,dort::ADV,allí,tenai
856,dorthin::ADV,allí,ten
857,dorthin::ADV,allí,ten link
858,dorthin::ADV,hacia allí,ten
859,dorthin::ADV,hacia allí,ten link
860,geradeaus::ADV,todo derecho,tiesiai
861,vorwärts::ADV,adelante,pirmyn
862,rückwärts::ADV,hacia atrás,atbulai
863,zurück::ADV,atrás,atgal
864,unten::ADV,abajo,žemai
865,unten::ADV,abajo,apačioje
866,hinab::ADV,hacia abajo,žemyn
867,oben::ADV,arriba,viršuj
868,hinauf::ADV,hacia arriba,aukštyn
869,hinauf::ADV,hacia arriba,į viršų
870,überall::ADV,por todas partes,visur
871,nicht::ADV,no,ne
872,ein wenig::ADV,un poco,truputį
873,kaum::ADV,apenas,vos
874,sehr::ADV,muy,labai
875,sehr::ADV,muy,baisiai
876,sehr::ADV,mucho,labai
877,sehr::ADV,mucho,baisiai
878,so::ADV,tan,taip
879,noch::ADV,aún,dar
880,noch::ADV,todavía,dar
881,nur::ADV,solamente,tik
882,nur::ADV,solamente,vien
883,schon::ADV,ya,jau
884,wieder::ADV,de nuevo,vėl
885,wieder::ADV,de nuevo,iš naujo
886,vergebens::ADV,en vano,veltui
887,vergebens::ADV,en vano,bergždžiai
888,vor::PRP,antes de,prieš
889,vor::PRP,delante de,prieš
890,hinter::PRP,tras,už
891,hinter::PRP,detrás de,už
892,unter::PRP,bajo,po
893,unter::PRP,debajo de,po
894,durch::PRP,por,pro
895,durch::PRP,por,per
896,durch::PRP,a través de,pro
897,durch::PRP,a través de,per
898,neben::PRP,al lado de,prie
899,neben::PRP,al lado de,šalia
900,zwischen::PRP,entre,tarp
901,wegen::PRP,por,dėl
902,wegen::PRP,por,dėlei
903,wegen::PRP,a causa de,dėl
904,wegen::PRP,a causa de,dėlei
905,dies::PRN,esto,šis
906,dies::PRN,esto,šitas
907,das::PRN,eso,tat
908,das::PRN,esto,tat
909,alles::PRN,todo,visas
910,ich::PRN,yo,aš
911,du::PRN,tú,tu
912,er::PRN,él,jis
913,wir::PRN,nosotros,mes
914,ihr::PRN,vosotros,jūs
915,sie::PRN,ellos,ji
916,sie::PRN,ellos,jos
917,was::FPRN,qué,kas
918,wer::FPRN,quién,kas
919,wo::FADV,dónde,kur
920,wohin::FADV,adónde,kur
921,wohin::FADV,adónde,kur link
922,wohin::FADV,hacia dónde,kur
923,wohin::FADV,hacia dónde,kur link
924,wie::FADV,cómo,kaip
925,warum::FADV,por qué,kod̃ėl
926,warum::FADV,por qué,dėl ko
927,wieviel::FNUM,cuánto,kiek
928,eins::NUM,uno,vienas
929,zwei::NUM,dos,du
930,drei::NUM,tres,trys
931,vier::NUM,cuatro,keturi
932,fünf::NUM,cinco,penki
933,sechs::NUM,seis,šeši
934,sieben::NUM,siete,septyni
935,acht::NUM,ocho,aštuoni
936,neun::NUM,nueve,devyni
937,zehn::NUM,diez,dešimt
938,elf::NUM,once,vienuolika
939,zwölf::NUM,doce,dvylika
940,zwanzig::NUM,veinte,dvidešimt
941,dreißig::NUM,treinta,trisdešimt
942,vierzig::NUM,cuarenta,keturiasdešimt
943,fünfzig::NUM,cincuenta,penkiasdešimt
944,sechzig::NUM,sesenta,šešiasdešimt
945,siebzig::NUM,setenta,septyniasdešimt
946,achtzig::NUM,ochenta,aštuoniasdešimt
947,neunzig::NUM,noventa,devyniasdešimt
948,hundert::NUM,cien,šimtas
949,hundert::NUM,ciento,šimtas
950,tausend::NUM,mil,tūkstantis
951,und::CNJ,y,ĩr
952,oder::CNJ,o,ar
953,oder::CNJ,o,arba
954,stehen::V,estar de pie,stovėti
955,sitzen::V,estar sentado,sėdėti
956,liegen::V,yacer,gulėti
957,liegen::V,estar acostado,gulėti
958,hängen::V,pender,kyboti
959,hängen::V,pender,kabėti
960,werden::V,hacerse,taptis
961,werden::V,hacerse,darytis
962,passieren::V,suceder,atsitikti
963,passieren::V,suceder,pasitaikyti
964,beginnen::V,iniciarse,prasid́ėti
965,beginnen::V,principiar,prasid́ėti
966,enden::V,acabar,baigtis
967,enden::V,terminar,baigtis
968,wechseln::V,variar,keistis
969,wechseln::V,variar,pasikeisti
970,wechseln::V,alternar,keistis
971,wechseln::V,alternar,pasikeisti
972,aufgehen[Sonne]::V,salir,tekėti
973,aufgehen[Sonne]::V,salir,patekėti
974,untergehen[Sonne]::V,ponerse,leistis
975,untergehen[Sonne]::V,ponerse,nusileisti
976,untergehen[Sonne]::V,descender,leistis
977,untergehen[Sonne]::V,descender,nusileisti
978,scheinen[Sonne]::V,brillar,šviesti
979,donnern::V,tronar,griausti
980,donnern::V,tronar,griaudėti
981,wehen::V,soplar,pūsti
982,strömen::V,afluir,lietis
983,strömen::V,afluir,plūsti
984,fließen::V,fluir,tekėti
985,fließen::V,correr,tekėti
986,sich drehen::V,girar,suktis
987,sich drehen::V,girar,pasisukti
988,schwanken::V,vacilar,svyruoti
989,schwingen::V,oscilar,suptis
990,fallen::V,caer,pulti
991,fallen::V,caer,kristi
992,brennen::V,arder,degti
993,brennen::V,quemar,degti
994,rauchen::V,humear,rūkyti
995,rauchen::V,echar humo,rūkyti
996,regnen::V,llover,lyti
997,gefrieren::V,helarse,užšalti
998,tauen::V,deshelarse,tirpti
999,schmelzen::V,fundirse,lydytis
1000,schmelzen::V,derretirse,lydytis
1001,trocknen::V,secarse,džiūti
1002,sieden::V,hervir,virti
1003,faulen::V,pudrirse,pūti
1004,verfaulen::V,pudrirse,švinkti
1005,reißen::V,romperse,plyšti
1006,reißen::V,romperse,trūkti
1007,versinken::V,hundirse,skę̃sti
1008,versinken::V,hundirse,grimzti
1009,vergehen::V,pasar,praeiti
1010,erscheinen::V,aparecer,pasirodyti
1011,verschwinden::V,desaparecer,dingti
1012,verschwinden::V,desaparecer,išnykti
1013,verschwinden::V,desaparecer,pranykti
1014,sinken::V,bajar,kristi
1015,abnehmen::V,decrecer,mažėti
1016,abnehmen::V,decrecer,silpnėti
1017,abnehmen::V,disminuir,mažėti
1018,abnehmen::V,disminuir,silpnėti
1019,zunehmen::V,crecer,didėti
1020,zunehmen::V,crecer,padaugėti
1021,zunehmen::V,aumentar,didėti
1022,zunehmen::V,aumentar,padaugėti
1023,steigen::V,subir,kilti
1024,steigen::V,ascender,kilti
1025,wachsen::V,crecer,augti
1026,glänzen::V,brillar,blizgėti
1027,glänzen::V,resplandecer,blizgėti
1028,funkeln::V,chispear,žibėti
1029,lärmen::V,hacer ruido,triukšmauti
1030,läuten::V,sonar,skambinti
1031,läuten::V,repicar,skambinti
1032,klingeln::V,tocar el timbre,skambinti
1033,klirren::V,tintinear,žvangėti
1034,brausen::V,zumbar,šniokšti
1035,rauschen::V,murmurar,ošti
1036,rauschen::V,murmurar,šlamėti
1037,klingen::V,sonar,skardėti
1038,bellen::V,ladrar,loti
1039,heulen::V,ulular,kaukti
1040,heulen::V,ulular,staugti
1041,blasen::V,soplar,pūsti
1042,pfeifen::V,silbar,švilpti
1043,pfeifen::V,silbar,švilpauti
1044,schreien::V,gritar,šaukti
1045,stöhnen::V,gemir,dejuoti
1046,stöhnen::V,gemir,aimanuoti
1047,zittern::V,temblar,virpėti
1048,leben::V,vivir,gyventi
1049,geboren werden::V,nacer,gimti
1050,atmen::V,respirar,alsuoti
1051,atmen::V,respirar,kvėpuoti
1052,trinken::V,beber,gerti
1053,essen::V,comer,valgyti
1054,schlucken::V,tragar,praryti
1055,müde werden::V,cansarse,nuvargti
1056,müde werden::V,cansarse,privargti
1057,müde werden::V,fatigarse,nuvargti
1058,müde werden::V,fatigarse,privargti
1059,einschlafen::V,dormirse,užmigti
1060,schlafen::V,dormir,miegoti
1061,aufwachen::V,despertarse,pabusti
1062,aufstehen::V,levantarse,keltis
1063,aufstehen::V,levantarse,atsikelti
1064,sich erholen::V,reposar,pailsėti
1065,sich erholen::V,reposar,poilsiauti
1066,sich erholen::V,descansar,pailsėti
1067,sich erholen::V,descansar,poilsiauti
1068,krank werden::V,caer enfermo,susirgti
1069,krank sein::V,estar enfermo,sirgti
1070,schmerzen::V,doler,sopėti
1071,schmerzen::V,doler,skaudėti
1072,husten::V,toser,kosėti
1073,genesen::V,convalecer,sveikti
1074,genesen::V,convalecer,taisytis
1075,genesen::V,restablecerse,sveikti
1076,genesen::V,restablecerse,taisytis
1077,sterben::V,morir,mirti
1078,sterben::V,morir,numirti
1079,umkommen::V,perecer,žūti
1080,sich bewegen::V,moverse,judėti
1081,sich bewegen::V,moverse,pasijudinti
1082,sich rühren::V,rebullir,krutėti
1083,sich erheben::V,levantarse,pakilti
1084,sich erheben::V,levantarse,atsikelti
1085,sich setzen::V,sentarse,sėstis
1086,sich setzen::V,sentarse,atsisėsti
1087,hinfallen::V,caerse,parkristi
1088,hinfallen::V,caerse,pargriūti
1089,laufen::V,andar,eiti
1090,schreiten::V,proceder,žengti
1091,schreiten::V,proceder,žingsniuoti
1092,spazierengehen::V,pasear,pasivaikščioti
1093,spazierengehen::V,pasearse,pasivaikščioti
1094,eilen::V,correr prisa,skubėti
1095,sich beeilen::V,darse prisa,paskub́ėti
1096,sich beeilen::V,darse prisa,pasiskubinti
1097,sausen::V,correr,dumti
1098,sausen::V,correr,lėkti
1099,rennen::V,correr,bėgti
1100,springen::V,saltar,šokti
1101,klettern::V,trepar,kopti
1102,klettern::V,escalar,kopti
1103,schaukeln::V,bambolearse,supti
1104,schaukeln::V,bambolearse,linguoti
1105,kriechen::V,reptar,ropoti
1106,kriechen::V,reptar,šliaužti
1107,kriechen::V,arrastrarse,ropoti
1108,kriechen::V,arrastrarse,šliaužti
1109,schwimmen::V,nadar,plaukti
1110,tauchen::V,bucear,nerti
1111,tauchen::V,sumergirse,nerti
1112,rudern::V,remar,irtis
1113,rudern::V,remar,irkluoti
1114,fahren::V,ir,važiuoti
1115,fahren::V,ir,važinėti
1116,fliegen::V,volar,lėkti
1117,fliegen::V,volar,skristi
1118,gehen::V,ir,eiti
1119,gehen::V,andar,eiti
1120,weggehen::V,irse,išeiti
1121,weggehen::V,marcharse,išeiti
1122,abfahren::V,salir,išvykti
1123,abfahren::V,salir,išvažiuoti
1124,abfahren::V,partir,išvykti
1125,abfahren::V,partir,išvažiuoti
1126,anhalten::V,parar,sustoti
1127,anhalten::V,pararse,sustoti
1128,hineingehen::V,entrar,įeiti
1129,eintreten::V,entrar,įžengti
1130,kommen::V,venir,ateiti
1131,ankommen::V,llegar,ateiti
1132,zurückkommen::V,volver,grį̃žti
1133,zurückkommen::V,volver,sugrį̃žti
1134,zurückkommen::V,regresar,grį̃žti
1135,zurückkommen::V,regresar,sugrį̃žti
1136,bleiben::V,quedarse,likti
1137,bleiben::V,quedarse,pasilikti
1138,warten::V,esperar,laukti
1139,erwarten::V,esperar,laukti
1140,suchen::V,buscar,ieškoti
1141,finden::V,hallar,rasti
1142,finden::V,hallar,surasti
1143,finden::V,encontrar,rasti
1144,finden::V,encontrar,surasti
1145,versuchen::V,intentar,mėginti
1146,vorbereiten::V,preparar,rengti
1147,lieben::V,amar,myĺėti
1148,lieben::V,querer,myĺėti
1149,mögen::V,querer,ḿėgti
1150,mögen::V,querer,patikti
1151,lachen::V,reír,juoktis
1152,rühren::V,conmover,jaudinti
1153,rühren::V,conmover,graudinti
1154,weinen::V,llorar,verkti
1155,schimpfen::V,regañar,bartis
1156,sich ärgern::V,enfadarse,pykti
1157,sich ärgern::V,enfadarse,apmaudauti
1158,sich fürchten::V,tener miedo,bijoti
1159,sich fürchten::V,tener miedo,baimintis
1160,fürchten::V,temer,bijoti
1161,fürchten::V,temer,baimintis
1162,fürchten::V,tener miedo a,bijoti
1163,fürchten::V,tener miedo a,baimintis
1164,fliehen::V,huir,bėgti
1165,fliehen::V,huir,sprukti
1166,flüchten::V,escaparse,pabėgti
1167,sehen::V,ver,žiūŕėti
1168,anschauen::V,mirar,žiūŕėti
1169,ansehen::V,mirar,žiūrėti į
1170,ansehen::V,mirar,pažiūrėti į
1171,hören::V,oír,girdėti
1172,zuhören::V,escuchar,klausytis
1173,probieren::V,probar,ragauti
1174,probieren::V,probar,paragauti
1175,probieren::V,degustar,ragauti
1176,probieren::V,degustar,paragauti
1177,riechen::V,oler,uosti
1178,riechen::V,oler,užuosti
1179,fühlen::V,sentir,justi
1180,fühlen::V,sentir,jausti
1181,fühlen::V,sentir,pajusti
1182,scheinen::V,parecer,rodytis
1183,scheinen::V,parecer,atrodyti
1184,zu sehen sein::V,poder verse,pasirodyti
1185,vernehmen::V,oír,išgirsti
1186,vernehmen::V,percibir,išgirsti
1187,frieren::V,tener frío,šalti
1188,tun::V,hacer,daryti
1189,können::V,poder,galėti
1190,können::V,poder,pajėgti
1191,wollen::V,querer,norėti
1192,anfangen::V,iniciar,pradėti
1193,anfangen::V,iniciar,prasid́ėti
1194,beenden::V,acabar,baigti
1195,beenden::V,acabar,užbaigti
1196,beenden::V,terminar,baigti
1197,beenden::V,terminar,užbaigti
1198,aufhören::V,cesar,liautis
1199,gelingen::V,salir bien,pavykti
1200,gelingen::V,salir bien,pasisekti
1201,geraten::V,salir,nusisekti
1202,geraten::V,dar resultado,nusisekti
1203,öffnen::V,abrir,atverti
1204,öffnen::V,abrir,atidaryti
1205,schließen::V,cerrar,uždaryti
1206,stellen::V,poner,statyti
1207,stellen::V,poner,pastatyti
1208,stellen::V,colocar,statyti
1209,stellen::V,colocar,pastatyti
1210,setzen::V,poner,sodinti
1211,setzen::V,poner,pasodinti
1212,setzen::V,colocar,sodinti
1213,setzen::V,colocar,pasodinti
1214,legen::V,poner,dėti
1215,legen::V,poner,pad́ėti
1216,berühren::V,tocar,liesti
1217,berühren::V,tocar,paliesti
1218,verbinden::V,unir,jungti
1219,verbinden::V,unir,surišti
1220,verbinden::V,juntar,jungti
1221,verbinden::V,juntar,surišti
1222,bedecken::V,tapar,uždengti
1223,bedecken::V,cubrir,uždengti
1224,aufhängen::V,colgar,pakarti
1225,aufhängen::V,colgar,pakabinti
1226,anzünden::V,encender,padegti
1227,aufheben::V,recoger,pakelti
1228,zurücklassen::V,dejar,palikti
1229,verlieren::V,perder,pamesti
1230,fallen lassen::V,dejar caer,atsisakyti
1231,machen::V,hacer,dirbti
1232,herstellen::V,fabricar,gaminti
1233,bauen::V,construir,statyti
1234,bauen::V,construir,pastatyti
1235,reparieren::V,reparar,taisyti
1236,reparieren::V,reparar,remontuoti
1237,verbessern::V,mejorar,gerinti
1238,verbessern::V,mejorar,ištaisyti
1239,ändern::V,mudar,keisti
1240,ändern::V,mudar,pakeisti
1241,ändern::V,modificar,keisti
1242,ändern::V,modificar,pakeisti
1243,graben::V,cavar,kasti
1244,beugen::V,doblar,lenkti
1245,beugen::V,doblar,palenkti
1246,beugen::V,inclinar,lenkti
1247,beugen::V,inclinar,palenkti
1248,biegen::V,doblar,lenkti
1249,biegen::V,doblar,palenkti
1250,drehen::V,volver,sukti
1251,drehen::V,hacer girar,sukti
1252,wenden::V,volver,kreipti
1253,wenden::V,volver,pakreipti
1254,umdrehen::V,revolver,sukti
1255,umdrehen::V,revolver,apversti
1256,heben::V,levantar,kelti
1257,heben::V,levantar,pakelti
1258,hochheben::V,alzar,pakelti
1259,ergreifen::V,coger,čiupti
1260,ergreifen::V,coger,griebti
1261,halten::V,tener,laikyti
1262,halten::V,tener,palaikyti
1263,drücken::V,apretar,spausti
1264,schieben::V,empujar,stumti
1265,kratzen::V,rascar,kasyti
1266,kratzen::V,rascar,grandyti
1267,lecken::V,lamer,laižyti
1268,beißen::V,morder,kandžioti
1269,abreißen::V,arrancar,nuplėšti
1270,abschneiden::V,cortar,atpjauti
1271,abschneiden::V,cortar,atkirpti
1272,binden::V,atar,rišti
1273,binden::V,atar,surišti
1274,stecken::V,meter,kišti
1275,stecken::V,meter,įkišti
1276,brechen::V,romper,lūžti
1277,brechen::V,romper,laužyti
1278,brechen::V,quebrar,lūžti
1279,brechen::V,quebrar,laužyti
1280,klopfen::V,golpear,belsti
1281,klopfen::V,golpear,barbenti
1282,hauen::V,pegar,mušti
1283,kleben::V,pegar,lipdyti
1284,kleben::V,pegar,klijuoti
1285,kleben::V,encolar,lipdyti
1286,kleben::V,encolar,klijuoti
1287,reiben::V,frotar,trinti
1288,reiben::V,frotar,tarkuoti
1289,streichen::V,untar,tepti
1290,streichen::V,untar,užtepti
1291,streichen::V,recubrir,tepti
1292,streichen::V,recubrir,užtepti
1293,schleifen::V,afilar,galą́sti
1294,schneiden::V,cortar,pjauti
1295,schneiden::V,cortar,kirpti
1296,rütteln::V,agitar,purtyti
1297,schütteln::V,agitar,purtyti
1298,schütteln::V,sacudir,purtyti
1299,schwenken::V,menear,mojuoti
1300,schütten::V,verter,pilti
1301,schütten::V,verter,berti
1302,füllen::V,llenar,pildyti
1303,füllen::V,llenar,pripildyti
1304,einwickeln::V,envolver,įvynioti
1305,einwickeln::V,envolver,suvynioti
1306,tragen::V,llevar,nešti
1307,tragen::V,llevar,nešioti
1308,schleppen::V,arrastrar,vilkti
1309,ziehen::V,tirar,tempti
1310,aufbewahren::V,conservar,laikyti
1311,werfen::V,echar,mesti
1312,werfen::V,echar,sviesti
1313,werfen::V,lanzar,mesti
1314,werfen::V,lanzar,sviesti
1315,fangen::V,coger,sugauti
1316,packen::V,agarrar,čiupti
1317,packen::V,agarrar,griebti
1318,verstecken::V,esconder,slėpti
1319,verstecken::V,esconder,slapstyti
1320,teilen::V,partir,dalyti
1321,teilen::V,partir,padalyti
1322,teilen::V,dividir,dalyti
1323,teilen::V,dividir,padalyti
1324,schicken::V,enviar,sių̃sti
1325,schicken::V,enviar,pasių̃sti
1326,bringen::V,traer,atnešti
1327,hinzufügen::V,añadir,pridėti
1328,bekommen::V,obtener,gauti
1329,bekommen::V,conseguir,gauti
1330,erhalten::V,recibir,gauti
1331,nehmen::V,tomar,paimti
1332,wählen::V,elegir,rinkti
1333,wählen::V,elegir,išsirinkti
1334,auswählen::V,escoger,išrinkti
1335,auswählen::V,seleccionar,išrinkti
1336,bewahren::V,guardar,išsaugoti
1337,bewahren::V,preservar,išsaugoti
1338,behindern::V,estorbar,trukdyti
1339,behindern::V,obstaculizar,trukdyti
1340,verderben::V,estropear,sugadinti
1341,beschädigen::V,deteriorar,žaloti
1342,beschädigen::V,deteriorar,gadinti
1343,zerbrechen::V,romper,sukulti
1344,zerbrechen::V,romper,sudaužyti
1345,zerbrechen::V,quebrar,sukulti
1346,zerbrechen::V,quebrar,sudaužyti
1347,zerreißen::V,desgarrar,perplėšti
1348,zerreißen::V,desgarrar,suplėšyti
1349,zerreißen::V,despedazar,perplėšti
1350,zerreißen::V,despedazar,suplėšyti
1351,zerstören::V,destruir,suardyti
1352,zerstören::V,destruir,sugriauti
1353,zerstören::V,destrozar,suardyti
1354,zerstören::V,destrozar,sugriauti
1355,verbrennen::V,quemar,deginti
1356,verbrennen::V,quemar,sudeginti
1357,geben::V,dar,duoti
1358,geben::V,dar,paduoti
1359,reichen::V,pasar,paduoti
1360,schenken::V,regalar,dovanoti
1361,versprechen::V,prometer,žadėti
1362,versprechen::V,prometer,pažadėti
1363,wünschen::V,desear,norėti
1364,wünschen::V,desear,linḱėti
1365,loben::V,alabar,girti
1366,loben::V,alabar,pagirti
1367,küssen::V,besar,bučiuoti
1368,wiegen::V,mecer,supti
1369,zudecken::V,tapar,užkloti
1370,zudecken::V,tapar,uždengti
1371,zudecken::V,cubrir,užkloti
1372,zudecken::V,cubrir,uždengti
1373,wecken::V,despertar,žadinti
1374,zeigen::V,mostrar,rodyti
1375,führen::V,guiar,vesti
1376,führen::V,guiar,vadovauti
1377,führen::V,conducir,vesti
1378,führen::V,conducir,vadovauti
1379,lehren::V,enseñar,mokyti
1380,lehren::V,enseñar,išmokyti
1381,lehren::V,instruir,mokyti
1382,lehren::V,instruir,išmokyti
1383,unterrichten::V,enseñar,dėstyti
1384,aufziehen::V,criar,išauginti
1385,leiten::V,guiar,valdyti
1386,leiten::V,guiar,vadovauti
1387,leiten::V,dirigir,valdyti
1388,leiten::V,dirigir,vadovauti
1389,antreiben::V,impeler,uiti
1390,antreiben::V,impeler,raginti
1391,antreiben::V,impeler,skubinti
1392,antreiben::V,impulsar,uiti
1393,antreiben::V,impulsar,raginti
1394,antreiben::V,impulsar,skubinti
1395,lassen::V,hacer,paliepti
1396,einladen::V,invitar,kviesti
1397,einladen::V,invitar,pakviesti
1398,vereinigen::V,unir,sujungti
1399,vereinigen::V,unir,suvienyti
1400,besuchen::V,visitar,lankyti
1401,besuchen::V,visitar,aplankyti
1402,besuchen::V,ir a ver,lankyti
1403,besuchen::V,ir a ver,aplankyti
1404,treffen::V,encontrar,sutikti
1405,treffen::V,encontrar,pasitikti
1406,sich versammeln::V,reunirse,susirinkti
1407,sich versammeln::V,congregarse,susirinkti
1408,spielen::V,jugar,groti
1409,spielen::V,jugar,žaisti
1410,singen::V,cantar,dainuoti
1411,tanzen::V,bailar,šokti
1412,sich trennen::V,separarse,skirtis
1413,sich trennen::V,separarse,išsiskirti
1414,verlassen::V,dejar,palikti
1415,verlassen::V,abandonar,palikti
1416,retten::V,salvar,gelbėti
1417,bewachen::V,vigilar,sergėti
1418,schützen::V,proteger,ginti
1419,schützen::V,proteger,apginti
1420,verteidigen::V,defender,ginti
1421,verteidigen::V,defender,apginti
1422,sich schlagen::V,batirse,muštis
1423,schießen::V,tirar,šauti
1424,schießen::V,tirar,šaudyti
1425,schießen::V,disparar,šauti
1426,schießen::V,disparar,šaudyti
1427,siegen::V,vencer,nugalėti
1428,ärgern::V,enojar,pykinti
1429,ärgern::V,enfadar,pykinti
1430,schlagen::V,pegar,mušti
1431,schlagen::V,pegar,smogti
1432,schlagen::V,pegar,trenkti
1433,schlagen::V,golpear,mušti
1434,schlagen::V,golpear,smogti
1435,schlagen::V,golpear,trenkti
1436,treten::V,dar una patada a,mygti
1437,stechen::V,pinchar,gelti
1438,stechen::V,pinchar,smeigti
1439,stoßen::V,empujar,stumti
1440,stoßen::V,empujar,pastumti
1441,stehlen::V,robar,vogti
1442,stehlen::V,hurtar,vogti
1443,stören::V,molestar,trikdyti
1444,belästigen::V,molestar,apsunkinti
1445,belästigen::V,importunar,apsunkinti
1446,verbergen::V,ocultar,slėpti
1447,verbergen::V,ocultar,paslėpti
1448,verbergen::V,esconder,slėpti
1449,verbergen::V,esconder,paslėpti
1450,täuschen::V,engañar,klaidinti
1451,betrügen::V,engañar,apgauti
1452,töten::V,matar,žudyti
1453,töten::V,matar,nužudyti
1454,wohnen::V,vivir,gyventi
1455,wohnen::V,habitar,gyventi
1456,arbeiten::V,trabajar,dirbti
1457,arbeiten::V,trabajar,triūsti
1458,sammeln::V,recoger,rinkti
1459,sammeln::V,coleccionar,rinkti
1460,pflücken::V,coger,skinti
1461,pflücken::V,coger,raškyti
1462,jagen::V,cazar,medžioti
1463,fischen::V,pescar,žvejoti
1464,fassen::V,atrapar,sučiupti
1465,fassen::V,capturar,sučiupti
1466,hüten::V,guardar,ganyti
1467,treiben::V,aballar,ginti
1468,anbinden::V,atar,pririšti
1469,füttern::V,echar de comer,šerti
1470,melken::V,ordeñar,melžti
1471,hacken::V,picar,kapoti
1472,hacken::V,cortar,kapoti
1473,gießen::V,regar,lieti
1474,gießen::V,regar,laistyti
1475,reifen::V,madurar,nokti
1476,reifen::V,madurar,sirpti
1477,zubereiten::V,preparar,ruošti
1478,zubereiten::V,preparar,gaminti
1479,kochen::V,cocer,virti
1480,kochen::V,cocer,virinti
1481,kochen::V,guisar,virti
1482,kochen::V,guisar,virinti
1483,backen::V,hornear,kepti
1484,backen::V,cocer al horno,kepti
1485,braten::V,asar,kepti
1486,braten::V,asar,kepinti
1487,braten::V,freír,kepti
1488,braten::V,freír,kepinti
1489,umrühren::V,remover,maišyti
1490,umrühren::V,remover,pamaišyti
1491,stricken::V,hacer punto,megzti
1492,stricken::V,hacer calceta,megzti
1493,nähen::V,coser,siūti
1494,färben::V,teñir,dažyti
1495,färben::V,teñir,nudažyti
1496,färben::V,colorear,dažyti
1497,färben::V,colorear,nudažyti
1498,reinigen::V,limpiar,valyti
1499,reinigen::V,limpiar,švarinti
1500,waschen::V,lavar,plauti
1501,waschen::V,lavar,mazgoti
1502,waschen::V,lavar,skalbti
1503,abwischen::V,fregar,nušluostyti
1504,abwischen::V,limpiar,nušluostyti
1505,spülen::V,aclarar,plauti
1506,spülen::V,aclarar,skalauti
1507,spülen::V,enjuagar,plauti
1508,spülen::V,enjuagar,skalauti
1509,fegen::V,barrer,šluoti
1510,fegen::V,pasar la escoba,šluoti
1511,kehren::V,barrer,šluoti
1512,baden::V,bañarse,maudytis
1513,sich waschen::V,lavarse,praustis
1514,ausziehen::V,quitar,numauti
1515,ausziehen::V,quitar,nuvilkti
1516,ausziehen::V,quitarse,numauti
1517,ausziehen::V,quitarse,nuvilkti
1518,anziehen::V,ponerse,mauti
1519,anziehen::V,ponerse,apsivilkti
1520,sich anziehen::V,vestirse,rengtis
1521,sich anziehen::V,vestirse,apsirengti
1522,kämmen::V,peinar,šukuoti
1523,schmücken::V,adornar,puošti
1524,schmücken::V,adornar,dabinti
1525,schmücken::V,adornar,gražinti
1526,sagen::V,decir,tarti
1527,sprechen::V,hablar,kalbėti
1528,reden::V,hablar,šnekėti
1529,reden::V,conversar,šnekėti
1530,sich unterhalten::V,charlar,kalbėtis
1531,sich unterhalten::V,charlar,šnekučiuotis
1532,sich unterhalten::V,conversar,kalbėtis
1533,sich unterhalten::V,conversar,šnekučiuotis
1534,fragen::V,preguntar,klausti
1535,bitten::V,rogar,prašyti
1536,erzählen::V,contar,pasakoti
1537,mitteilen::V,comunicar,skelbti
1538,mitteilen::V,comunicar,pranešti
1539,mitteilen::V,participar,skelbti
1540,mitteilen::V,participar,pranešti
1541,nennen::V,llamar,vadinti
1542,nennen::V,llamar,vardyti
1543,nennen::V,nombrar,vadinti
1544,nennen::V,nombrar,vardyti
1545,rufen::V,llamar,šaukti
1546,rufen::V,llamar,kviesti
1547,prahlen::V,jactarse,girtis
1548,übersetzen::V,traducir,versti
1549,übersetzen::V,traducir,išversti
1550,denken::V,pensar,galvoti
1551,glauben::V,creer,manyti
1552,glauben::V,creer,tikėti
1553,bemerken::V,notar,pamatyti
