,Concept_ID,kk,sk
800,faul::A,жалқау,lenivý
801,faul::A,еріншек,lenivý
802,fleißig::A,ұқыпты,snaživý
803,fleißig::A,ұқыпты,usilovný
804,geizig::A,сараң,skupý
805,geizig::A,сараң,lakomý
806,klug::A,жетік,múdry
807,klug::A,жетік,bystrý
808,klug::A,ақылды,múdry
809,klug::A,ақылды,bystrý
810,geschickt::A,шебер,zručný
811,geschickt::A,шебер,šikovný
812,lieb::A,абзал,milý
813,lieb::A,айналайын,milý
814,lustig::A,көңілді,veselý
815,sanft::A,жуас,nežný
816,hungrig::A,аш,lačný
817,hungrig::A,аш,hladný
818,krank::A,кеселді,chorý
819,krank::A,кеселді,nemocný
820,nackt::A,жалаңаш,nahý
821,traurig::A,қапа,smutný
822,lebendig::A,тірі,živý
823,lebendig::A,жанды,živý
824,gut::A,жақсы,dobrý
825,schlecht::A,жаман,zlý
826,richtig::A,дұрыс,správny
827,schlimm::A,жаман,zlý
828,schlimm::A,жаман,nepríjemný
829,wahr::A,нағыз,pravý
830,wahr::A,нағыз,pravdivý
831,alt::A,ескі,starý
832,neu::A,жаңа,nový
833,ehemalig::A,өткен,bývalý
834,ehemalig::A,бұрынғы,bývalý
835,alt[Lebewesen]::A,кексе,starý
836,jung::A,науша,mladý
837,arm::A,кедей,chudobný
838,arm::A,дәулетсіз,chudobný
839,reich::A,малды,bohatý
840,bekannt::A,таныс,známy
841,bekannt::A,көзтаныс,známy
842,berühmt::A,атақты,slávny
843,berühmt::A,атақты,povestný
844,fremd::A,бөтен,cudzí
845,verschieden::A,түрлі,rôzny
846,verschieden::A,түрлі,rozličný
847,nah::A,жуық,blízky
848,nah::A,етене,blízky
849,fern::A,алыс,ďaleký
850,fern::A,алыстағы,ďaleký
851,linker::A,сол,ľavý
852,linker::A,солшыл,ľavý
853,rechter::A,оң,pravý
854,anderer::A,өзге,iný
855,anderer::A,өзге,druhý
856,anderer::A,былайғы,iný
857,anderer::A,былайғы,druhý
858,erster::A,алғашқы,prvý
859,zweiter::A,екінші,druhý
860,dritter::A,үшінші,tretí
861,letzter::A,артқы,ostatný
862,letzter::A,артқы,posledný
863,letzter::A,кейінгі,ostatný
864,letzter::A,кейінгі,posledný
865,allein::ADV,серіксіз,sám
866,auf einmal::ADV,бірден,zároveň
867,zusammen::ADV,бірлесіп,spolu
868,zusammen::ADV,бірлесіп,spoločne
869,lange::ADV,ұзақ,dlho
870,plötzlich::ADV,кенет,náhle
871,sofort::ADV,әне-міне дегенше,hneď
872,sofort::ADV,әне-міне дегенше,ihneď
873,später::ADV,артынан,neskoršie
874,jetzt::ADV,енді,teraz
875,jetzt::ADV,қазір,teraz
876,heute::ADV,бүгін,dnes
877,morgen::ADV,ертең,zajtra
878,bald::ADV,тез,skoro
879,dann::ADV,онан соң,nato
880,dann::ADV,онан соң,potom
881,dann::ADV,сонан соң,nato
882,dann::ADV,сонан соң,potom
883,gestern::ADV,кеше,včera
884,einst::ADV,бірде,kedysi
885,einst::ADV,бірде,niekedy
886,einst::ADV,бір кезде,kedysi
887,einst::ADV,бір кезде,niekedy
888,damals::ADV,анада,vtedy
889,danach::ADV,онан соң,potom
890,danach::ADV,онан соң,podľa toho
891,danach::ADV,сонан соң,potom
892,danach::ADV,сонан соң,podľa toho
893,vorher::ADV,бұрын,napred
894,vorher::ADV,бұрын,predtým
895,zuerst::ADV,әуелі,najprv
896,zuerst::ADV,алдымен,najprv
897,einmal::ADV,бір жолы,raz
898,einmal::ADV,бір жолы,jedenkrát
899,manchmal::ADV,кейде,občas
900,manchmal::ADV,кейде,niekedy
901,oft::ADV,ылғи,často
902,immer::ADV,өнебойы,vždy
903,immer::ADV,өнебойы,ustavične
904,niemals::ADV,ешуақытта,nikdy
905,hier::ADV,бұнда,tu
906,hier::ADV,осында,tu
907,hierhin::ADV,бермен,sem
908,hierhin::ADV,бермен,tade
909,von hier::ADV,бер жақтан,odtiaľto
910,dort::ADV,анда,tam
911,dorthin::ADV,әрі,ta
912,dorthin::ADV,әрі,tam
913,geradeaus::ADV,тура,rovno
914,geradeaus::ADV,тура,priamo
915,vorwärts::ADV,ілгері,napred
916,rückwärts::ADV,артқа,nazad
917,zurück::ADV,кейін қарай,späť
918,zurück::ADV,кейін қарай,naspäť
919,unten::ADV,төменде,dolu
920,unten::ADV,төменде,naspodku
921,hinab::ADV,астына,dolu
922,hinab::ADV,төмен,dolu
923,oben::ADV,жоғарыда,hore
924,oben::ADV,жоғарыда,navrchu
925,hinauf::ADV,өрге,hore
926,hinauf::ADV,өрге,navrch
927,überall::ADV,әрқайда,všade
928,nicht::ADV,емес,nie
929,ein wenig::ADV,азырақ,trocha
930,ein wenig::ADV,аздаған,trocha
931,ein wenig::ADV,азғантай,trocha
932,kaum::ADV,зорға,ledva
933,sehr::ADV,орасан,veľmi
934,so::ADV,бұлай,tak
935,so::ADV,бұлай,takto
936,so::ADV,былайша,tak
937,so::ADV,былайша,takto
938,noch::ADV,әлі,ešte
939,nur::ADV,ғана,len
940,schon::ADV,түге,už
941,wieder::ADV,жаңа,zasa
942,wieder::ADV,қайта,zasa
943,wieder::ADV,жаңадан,zasa
944,vergebens::ADV,бекер,márne
945,vergebens::ADV,бекер,nadarmo
946,vor::PRP,алды,pred
947,hinter::PRP,артынан,za
948,unter::PRP,түп,pod
949,unter::PRP,маңында,pod
950,durch::PRP,арқылы,cez
951,neben::PRP,іргеде,pri
952,neben::PRP,іргеде,vedľa
953,neben::PRP,жанында,pri
954,neben::PRP,жанында,vedľa
955,zwischen::PRP,арада,medzi
956,wegen::PRP,үшін,pre
957,wegen::PRP,үшін,kvôli
958,dies::PRN,бұ,to
959,dies::PRN,бұ,táto
960,dies::PRN,осы,to
961,dies::PRN,осы,táto
962,das::PRN,сол,to
963,alles::PRN,дүйім,všetko
964,alles::PRN,күллі,všetko
965,ich::PRN,мен,ja
966,du::PRN,сен,ty
967,er::PRN,ол,on
968,wir::PRN,біз,my
969,ihr::PRN,сіз,vy
970,sie::PRN,олар,oni
971,was::FPRN,не,čo
972,wer::FPRN,кім,kto
973,wo::FADV,кәні,kde
974,wo::FADV,қайда,kde
975,wohin::FADV,қайда,kam
976,wie::FADV,калай,ako
977,warum::FADV,неғып,prečo
978,wieviel::FNUM,неше,koľko
979,wieviel::FNUM,қанша,koľko
980,eins::NUM,бір,jeden
981,zwei::NUM,екі,dva
982,drei::NUM,үш,tri
983,vier::NUM,төрт,štyri
984,fünf::NUM,бес,päť
985,sechs::NUM,алты,šesť
986,sieben::NUM,жеті,sedem
987,acht::NUM,сегіз,osem
988,neun::NUM,тоғыз,deväť
989,zehn::NUM,он,desať
990,elf::NUM,он бір,jedenásť
991,zwölf::NUM,он екі,dvanásť
992,zwanzig::NUM,жиырма,dvadsať
993,dreißig::NUM,отыз,tridsať
994,vierzig::NUM,қырық,štyridsať
995,fünfzig::NUM,елу,päťdesiat
996,sechzig::NUM,алпыс,šesťdesiat
997,siebzig::NUM,жетпіс,sedemdesiat
998,achtzig::NUM,сексен,osemdesiat
999,neunzig::NUM,тоқсан,deväťdesiat
1000,hundert::NUM,жүз,sto
1001,tausend::NUM,мың,tisíc
1002,und::CNJ,та,i
1003,oder::CNJ,әлде,alebo
1004,oder::CNJ,немесе,alebo
1005,stehen::V,тұру,stáť
1006,sitzen::V,отыру,sedieť
1007,liegen::V,жату,ležať
1008,hängen::V,ілу,visieť
1009,werden::V,болу,stať sa
1010,werden::V,түрегелу,stať sa
1011,passieren::V,болу,stať sa
1012,beginnen::V,басталу,začať sa
1013,enden::V,ада болу,končiť sa
1014,wechseln::V,құбылу,meniť sa
1015,wechseln::V,өзгеру,meniť sa
1016,aufgehen[Sonne]::V,шығу,vychádzať
1017,untergehen[Sonne]::V,батыру,zapadnúť
1018,scheinen[Sonne]::V,жылтырау,svietiť
1019,donnern::V,күркіреу,hrmieť
1020,wehen::V,огып тур,viať
1021,strömen::V,сорғалау,prúdiť
1022,fließen::V,ағу,tiecť
1023,sich drehen::V,айналу,točiť sa
1024,sich drehen::V,айналу,krútiť sa
1025,schwanken::V,толықсу,kolísať
1026,schwanken::V,толықсу,klátiť sa
1027,schwingen::V,тербелу,kývať sa
1028,schwingen::V,тербелу,chvieť sa
1029,fallen::V,құлау,padať
1030,fallen::V,жығылу,padať
1031,fallen::V,төмендеу,padať
1032,brennen::V,жану,páliť
1033,brennen::V,жану,horieť
1034,rauchen::V,түтету,dymiť sa
1035,regnen::V,жауу,pršať
1036,gefrieren::V,мұздай қату,zamrznút
1037,gefrieren::V,мұз боп қату,zamrznút
1038,tauen::V,жібу,taviť sa
1039,schmelzen::V,еру,taviť sa
1040,trocknen::V,курау,schnúť
1041,sieden::V,қайнау,vrieť
1042,faulen::V,иістену,hniť
1043,verfaulen::V,шіру,zhniť
1044,reißen::V,жыртылу,pretrhnúť sa
1045,versinken::V,малтығу,zapadnúť
1046,versinken::V,малтығу,potopiť sa
1047,vergehen::V,өту,plynúť
1048,erscheinen::V,көріну,objaviť sa
1049,erscheinen::V,көрініп қалу,objaviť sa
1050,verschwinden::V,ғайып_болу,zmiznúť
1051,sinken::V,ылдилау,klesať
1052,sinken::V,төмендеу,klesať
1053,abnehmen::V,кемітілу,ubúdať
1054,zunehmen::V,көбею,pribúdať
1055,steigen::V,қобу,stúpať
1056,steigen::V,көтерілу,stúpať
1057,steigen::V,жоғарылау,stúpať
1058,wachsen::V,өсу,rásť
1059,glänzen::V,жалтырау,jagať sa
1060,glänzen::V,жалтырау,lesknúť sa
1061,funkeln::V,жарқырау,iskriť sa
1062,funkeln::V,нұрлану,iskriť sa
1063,funkeln::V,жылтылдау,iskriť sa
1064,lärmen::V,шулау,lomoziť
1065,lärmen::V,шуылдау,lomoziť
1066,läuten::V,қоңыраулату,cengať
1067,klingeln::V,дыңғырлау,zvoniť
1068,klirren::V,дыңылдату,rinčať
1069,brausen::V,тасу,hučať
1070,rauschen::V,сусылдау,šumieť
1071,rauschen::V,сыбдырлау,šumieť
1072,klingen::V,дыбыс шығару,znieť
1073,klingen::V,дыбыс шығару,zvoniť
1074,bellen::V,үру,štekať
1075,bellen::V,үру,brechať
1076,heulen::V,ұлу,vyť
1077,blasen::V,үру,duť
1078,blasen::V,үру,fúkať
1079,pfeifen::V,ысқыру,pískať
1080,pfeifen::V,ысқыру,hvízdať
1081,schreien::V,шыңғыру,kričať
1082,schreien::V,айғайлау,kričať
1083,schreien::V,байбайлау,kričať
1084,schreien::V,бажалақтау,kričať
1085,stöhnen::V,ыңырсу,stenať
1086,stöhnen::V,ыңкылдау,stenať
1087,zittern::V,қалш,triasť sa
1088,zittern::V,қалшылдату,triasť sa
1089,leben::V,жасау,žiť
1090,leben::V,күнелту,žiť
1091,leben::V,күн көру,žiť
1092,leben::V,тіршілік ету,žiť
1093,geboren werden::V,туу,narodiť sa
1094,atmen::V,дем алу,dýchať
1095,atmen::V,ауа жұту,dýchať
1096,trinken::V,ішу,piť
1097,trinken::V,ұрттау,piť
1098,essen::V,жеу,jesť
1099,essen::V,тамақтану,jesť
1100,schlucken::V,жұту,zhltnuť
1101,müde werden::V,болдыру,unaviť sa
1102,einschlafen::V,үйыктап калу,usnúť
1103,einschlafen::V,үйыктап калу,zaspať
1104,schlafen::V,ұйықтау,spať
1105,aufwachen::V,ояну,zobudiť sa
1106,aufstehen::V,ояну,vstať
1107,sich erholen::V,тынығу,zotavovať sa
1108,sich erholen::V,тынығу,oddýchovať si
1109,krank werden::V,кеселдену,ochorieť
1110,krank werden::V,сырқаттану,ochorieť
1111,krank werden::V,ауырып қалу,ochorieť
1112,krank werden::V,ауыра бастау,ochorieť
1113,krank werden::V,кеселге ұшырау,ochorieť
1114,krank werden::V,сырқаттанып қалу,ochorieť
1115,krank sein::V,ауыру,chorieť
1116,krank sein::V,ауыру,byť chorý
1117,krank sein::V,сырқаттану,chorieť
1118,krank sein::V,сырқаттану,byť chorý
1119,schmerzen::V,ауырады,bolieť
1120,husten::V,жөтелу,kašľať
1121,genesen::V,айығу,uzdraviť sa
1122,sterben::V,өлу,umrieť
1123,sterben::V,өлу,zomrieť
1124,sterben::V,қайтыс,umrieť
1125,sterben::V,қайтыс,zomrieť
1126,sterben::V,жантапсыру,umrieť
1127,sterben::V,жантапсыру,zomrieť
1128,umkommen::V,өлу,zahynúť
1129,umkommen::V,қаза табу,zahynúť
1130,sich bewegen::V,жылжу,pohybovať sa
1131,sich rühren::V,қыбырлау,hnúť sa
1132,sich erheben::V,тұру,zdvihnúť sa
1133,sich setzen::V,отыру,sadnúť si
1134,hinfallen::V,жығылу,spadnúť
1135,laufen::V,жояу жүру,bežať
1136,schreiten::V,кадамдау,kráčať
1137,spazierengehen::V,қыдыру,prechádzať sa
1138,eilen::V,асығу,súriť
1139,eilen::V,жеделдену,súriť
1140,eilen::V,жедепдеу,súriť
1141,sich beeilen::V,асығу,ponáhľať sa
1142,sich beeilen::V,жеделдену,ponáhľať sa
1143,sausen::V,заулау,hučať
1144,rennen::V,жүгіру,bežať
1145,springen::V,секіру,skákať
1146,klettern::V,өрмелеп шығу,liezť
1147,schaukeln::V,тербелу,húpať
1148,schaukeln::V,тербелу,hojdať
1149,kriechen::V,еңбектеу,liezť
1150,kriechen::V,еңбектеу,plaziť sa
1151,schwimmen::V,жүзу,plávať
1152,schwimmen::V,малту,plávať
1153,schwimmen::V,қалықтау,plávať
1154,tauchen::V,сүңгу,ponoriť sa
1155,rudern::V,есу,veslovať
1156,fahren::V,бару,ísť
1157,fahren::V,бару,jazdiť
1158,fliegen::V,ұшу,letieť
1159,gehen::V,бару,ísť
1160,weggehen::V,кету,odísť
1161,weggehen::V,кету,odchádzať
1162,abfahren::V,жөнелу,odcestovať
1163,anhalten::V,тоқтау,zadržať sa
1164,anhalten::V,тоқтау,zastaviť sa
1165,hineingehen::V,кіру,vchádzať
1166,eintreten::V,ену,vojsť
1167,eintreten::V,ену,vstúpiť
1168,kommen::V,жету,prísť
1169,ankommen::V,келу,prísť
1170,ankommen::V,келу,doraziť
1171,zurückkommen::V,қайту,vrátiť sa
1172,bleiben::V,қалу,ostať
1173,bleiben::V,қалу,zostať
1174,warten::V,тосу,čakať
1175,erwarten::V,күту,očakávať
1176,suchen::V,іздеу,hľadať
1177,finden::V,табу,nájsť
1178,versuchen::V,талпыну,skúsiť
1179,versuchen::V,талпыну,pokúsiť sa
1180,vorbereiten::V,әзірлеу,pripraviť
1181,lieben::V,сүю,ľúbiť
1182,lieben::V,сүю,milovať
1183,mögen::V,жарату,mať rád
1184,mögen::V,жақсы_көру,mať rád
1185,lachen::V,күлу,smiať sa
1186,lachen::V,күлісу,smiať sa
1187,rühren::V,көңілін бұзу,dojať
1188,weinen::V,жылау,plakať
1189,schimpfen::V,ақырып-бақыру,nadávať
1190,sich ärgern::V,ашулану,hnevať sa
1191,sich ärgern::V,ашулану,zlostiť sa
1192,sich fürchten::V,сескену,báť sa
1193,fürchten::V,қауіптену,báť sa
1194,fürchten::V,сақсыну,báť sa
1195,fliehen::V,қашу,utekať
1196,fliehen::V,қашып кету,utekať
1197,flüchten::V,қашу,utiecť
1198,flüchten::V,қашып кету,utiecť
1199,sehen::V,көру,vidieť
1200,anschauen::V,назар салу,pozrieť sa na
1201,ansehen::V,тамашалау,pozrieť
1202,hören::V,есту,počúvať
1203,zuhören::V,тыңдау,počúvať
1204,zuhören::V,құлақ қою,počúvať
1205,probieren::V,тату,ochutnať
1206,probieren::V,дәм тату,ochutnať
1207,riechen::V,иіскеу,ňuchať
1208,fühlen::V,сезу,cítiť
1209,fühlen::V,сезу,pociťovať
1210,fühlen::V,сезіну,cítiť
1211,fühlen::V,сезіну,pociťovať
1212,scheinen::V,болып көріну,zdať sa
1213,zu sehen sein::V,көріну,byť vidieť
1214,vernehmen::V,есту,počuť
1215,vernehmen::V,есітіп қалу,počuť
1216,frieren::V,тоңу,mrznúť
1217,frieren::V,тоңу,oziabať
1218,frieren::V,жаурау,mrznúť
1219,frieren::V,жаурау,oziabať
1220,tun::V,ету,robiť
1221,tun::V,істеу,robiť
1222,können::V,білу,môcť
1223,wollen::V,қалау,chcieť
1224,anfangen::V,бастау,začať
1225,beenden::V,бітіру,skončiť
1226,beenden::V,адақтау,skončiť
1227,beenden::V,тамамдау,skončiť
1228,beenden::V,аяқтап шығу,skončiť
1229,aufhören::V,доғару,prestať
1230,gelingen::V,жолы түсу,podariť sa
1231,geraten::V,калу,dariť sa
1232,öffnen::V,ашу,otvoriť
1233,öffnen::V,ашып қою,otvoriť
1234,schließen::V,жабу,zavrieť
1235,stellen::V,қою,postaviť
1236,stellen::V,қойдыру,postaviť
1237,setzen::V,отырғызу,posadiť
1238,legen::V,салу,klásť
1239,legen::V,салу,položiť
1240,legen::V,калау,klásť
1241,legen::V,калау,položiť
1242,berühren::V,тию,dotykať sa
1243,verbinden::V,байлап алу,spojiť
1244,verbinden::V,сабақтастыру,spojiť
1245,bedecken::V,бүркеу,pokryť
1246,aufhängen::V,ілу,zavesiť
1247,aufhängen::V,асып қою,zavesiť
1248,anzünden::V,тұтату,zapáliť
1249,aufheben::V,көтеру,zdvihnúť
1250,zurücklassen::V,қалдыру,zanechať
1251,verlieren::V,жоғалту,stratiť
1252,fallen lassen::V,құлатып алу,pustiť
1253,fallen lassen::V,қолдан түсіріп алу,pustiť
1254,machen::V,ету,robiť
1255,machen::V,жасау,robiť
1256,machen::V,жасап шығару,robiť
1257,herstellen::V,жасап шығару,vyrobiť
1258,bauen::V,тұрғызу,stavať
1259,bauen::V,тұрғызу,budovať
1260,reparieren::V,оңдау,opraviť
1261,verbessern::V,дұрыстау,zlepšiť
1262,ändern::V,өзгерту,zmeniť
1263,ändern::V,өзгерту,preinačiť
1264,graben::V,үңгу,ryť
1265,graben::V,үңгу,kopať
1266,beugen::V,буғу,ohnúť
1267,biegen::V,ию,ohnúť
1268,biegen::V,майыстыру,ohnúť
1269,drehen::V,айналдыру,točiť
1270,drehen::V,айналдыру,krútiť
1271,wenden::V,екінші жағын айналдыру,obrátiť
1272,wenden::V,екінші жағын айналдыру,prevrátiť
1273,umdrehen::V,бұру,otočiť
1274,umdrehen::V,бұру,obrátiť
1275,heben::V,көтеру,dvíhať
1276,heben::V,көтеру,povzniesť
1277,hochheben::V,жоғарылату,zdvihnúť
1278,hochheben::V,көтеру,zdvihnúť
1279,ergreifen::V,бас_салу,uchopiť sa
1280,ergreifen::V,шап_беріп_ұстап_алу,uchopiť sa
1281,ergreifen::V,шап_беру,uchopiť sa
1282,ergreifen::V,шап_ете_түсу,uchopiť sa
1283,halten::V,тұту,držať
1284,halten::V,ұстау,držať
1285,drücken::V,басу,tisnúť
1286,schieben::V,итеру,posunovať
1287,kratzen::V,қыру,škrabať
1288,lecken::V,жалау,lízať
1289,beißen::V,қабу,kúsať
1290,beißen::V,тістеу,kúsať
1291,beißen::V,қауып алу,kúsať
1292,abreißen::V,үзу,odtrhnúť
1293,abschneiden::V,қырқу,odrezať
1294,abschneiden::V,қырқу,odkrojiť
1295,binden::V,байланыстыру,zaviazať
1296,binden::V,байланыстыру,priviazať
1297,binden::V,байлап_алу,zaviazať
1298,binden::V,байлап_алу,priviazať
1299,binden::V,байластыру,zaviazať
1300,binden::V,байластыру,priviazať
1301,binden::V,байлау,zaviazať
1302,binden::V,байлау,priviazať
1303,binden::V,буу,zaviazať
1304,binden::V,буу,priviazať
1305,binden::V,матау,zaviazať
1306,binden::V,матау,priviazať
1307,binden::V,сабақтастыру,zaviazať
1308,binden::V,сабақтастыру,priviazať
1309,binden::V,ұштастыру,zaviazať
1310,binden::V,ұштастыру,priviazať
1311,stecken::V,сұғу,strčiť
1312,brechen::V,сындыру,zlomiť
1313,klopfen::V,қағу,tĺcť
1314,klopfen::V,қағу,klopať
1315,hauen::V,соғу,nabiť
1316,kleben::V,желімдеу,lepiť
1317,kleben::V,желімдеу,nalepiť
1318,reiben::V,үйкеу,trieť
1319,streichen::V,сүйкеу,namazať
1320,schleifen::V,егеу,ostríť
1321,schleifen::V,қайрау,ostríť
1322,schleifen::V,егеулеу,ostríť
1323,schneiden::V,кесу,rezať
1324,schneiden::V,кесу,strihať
1325,rütteln::V,қозғау,triasť
1326,rütteln::V,қозғау,lomcovať
1327,rütteln::V,жұлмалау,triasť
1328,rütteln::V,жұлмалау,lomcovať
1329,schütteln::V,дірілдету,triasť
1330,schütteln::V,дірілдету,potriasť
1331,schütteln::V,селкілдету,triasť
1332,schütteln::V,селкілдету,potriasť
1333,schwenken::V,бұлғау,mávať
1334,schwenken::V,сермеу,mávať
1335,schütten::V,құю,sypať
1336,füllen::V,толтыру,plniť
1337,einwickeln::V,орау,zabaliť
1338,tragen::V,алып жүру,niesť
1339,schleppen::V,тарту,vliecť
1340,ziehen::V,тарту,ťahať
1341,aufbewahren::V,сақтау,uložiť
1342,aufbewahren::V,сақтау,uschovať
1343,werfen::V,лақтыру,hodiť
1344,werfen::V,лақтыру,vrhnúť
1345,fangen::V,қармау,chytať
1346,fangen::V,қағып алу,chytať
1347,packen::V,шап беру,baliť
1348,packen::V,шап беру,chytiť
1349,packen::V,шап ете түсу,baliť
1350,packen::V,шап ете түсу,chytiť
1351,packen::V,шап беріп ұстап алу,baliť
1352,packen::V,шап беріп ұстап алу,chytiť
1353,verstecken::V,тығу,skryť
1354,verstecken::V,тығу,schovať
1355,verstecken::V,жасыру,skryť
1356,verstecken::V,жасыру,schovať
1357,teilen::V,бөлу,podeliť
1358,teilen::V,бөлу,rozdeliť
1359,schicken::V,жіберу,posielať
1360,bringen::V,әкелу,priniesť
1361,bringen::V,алып келу,priniesť
1362,hinzufügen::V,қосу,pripojiť
1363,hinzufügen::V,үстеу,pripojiť
1364,bekommen::V,алу,dostať
1365,erhalten::V,алмақ,prijať
1366,nehmen::V,алу,vziať
1367,nehmen::V,алмақ,vziať
1368,wählen::V,таңдау,voliť
1369,auswählen::V,екшеу,vybrať
1370,auswählen::V,екшеу,vyvoliť
1371,auswählen::V,саралау,vybrať
1372,auswählen::V,саралау,vyvoliť
1373,auswählen::V,сұрыптау,vybrať
1374,auswählen::V,сұрыптау,vyvoliť
1375,auswählen::V,сайлап алу,vybrať
1376,auswählen::V,сайлап алу,vyvoliť
1377,bewahren::V,сақтау,zachovať
1378,behindern::V,оралғы болу,zavadzať
1379,behindern::V,оралғы болу,byť v ceste
1380,verderben::V,бүлдіру,skaziť
1381,beschädigen::V,бұзу,ublížiť
1382,beschädigen::V,бұзу,poškodiť
1383,zerbrechen::V,уату,rozbiť
1384,zerbrechen::V,уату,prelomiť
1385,zerreißen::V,жырту,pretrhnúť
1386,zerstören::V,қирату,zničiť
1387,zerstören::V,талқандау,zničiť
1388,verbrennen::V,өртеу,spáliť
1389,verbrennen::V,жандыру,spáliť
1390,verbrennen::V,өртеп жіберу,spáliť
1391,verbrennen::V,жандырып жіберу,spáliť
1392,geben::V,беру,dať
1393,reichen::V,беру,podať
1394,schenken::V,тарту,darovať
1395,versprechen::V,уәде беру,sľúbiť
1396,wünschen::V,тілеу,želať
1397,loben::V,мақтау,chváliť
1398,loben::V,дәріптеу,chváliť
1399,küssen::V,сүю,bozkať
1400,wiegen::V,тербеу,kolísať
1401,zudecken::V,бүркеу,prikryť
1402,wecken::V,ояту,zobudiť
1403,zeigen::V,көрсету,ukázať
1404,führen::V,ерту,viesť
1405,führen::V,жетектеу,viesť
1406,lehren::V,оқыту,učiť
1407,unterrichten::V,оқыту,vyučovať
1408,aufziehen::V,бағу,vychovať
1409,leiten::V,басқару,viesť
1410,leiten::V,жетекшілік ету,viesť
1411,antreiben::V,асықтыру,popudiť
1412,lassen::V,-ткізу,dať
1413,lassen::V,мәжбүр ету,dať
1414,einladen::V,шақыру,pozvať
1415,einladen::V,шақыру,povolať
1416,vereinigen::V,біріктіру,spojiť
1417,vereinigen::V,біріктіру,zjednotiť
1418,vereinigen::V,біріктіріп қою,spojiť
1419,vereinigen::V,біріктіріп қою,zjednotiť
1420,besuchen::V,кіріп шығу,navštíviť
1421,besuchen::V,барып шығу,navštíviť
1422,treffen::V,кездесу,stretnúť
1423,sich versammeln::V,топталу,zhromaždiť sa
1424,spielen::V,ойнау,hrať
1425,singen::V,сайрау,spievať
1426,tanzen::V,билеу,tancovať
1427,sich trennen::V,айрылысу,rozísť sa
1428,verlassen::V,тастау,opustiť
1429,retten::V,құтқару,zachrániť
1430,bewachen::V,күзету,strážiť
1431,schützen::V,жақтау,chrániť
1432,schützen::V,жақтасу,chrániť
1433,verteidigen::V,қорғау,brániť
1434,sich schlagen::V,алысу,biť sa
1435,schießen::V,ату,streliť
1436,schießen::V,ату,strieľať
1437,siegen::V,жеңу,zvíťaziť
1438,ärgern::V,ашуландыру,hnevať
1439,ärgern::V,ашуландыру,zlostiť
1440,schlagen::V,ұру,biť
1441,schlagen::V,ұру,udrieť
1442,treten::V,тебу,kopnúť
1443,stechen::V,шаншу,bodnúť
1444,stechen::V,шаншу,pichnúť
1445,stoßen::V,түрту,udrieť
1446,stehlen::V,ұрлау,kradnúť
1447,stören::V,кесірлен,vyrušiť
1448,belästigen::V,мазасын алу,obťažovať
1449,verbergen::V,сездірмеу,skryť
1450,täuschen::V,жалған айту,sklamať
1451,betrügen::V,алдау,klamať
1452,betrügen::V,алдау,podvádzať
1453,betrügen::V,алдап кету,klamať
1454,betrügen::V,алдап кету,podvádzať
1455,betrügen::V,ақымақ қылу,klamať
1456,betrügen::V,ақымақ қылу,podvádzať
1457,töten::V,құрту,zabiť
1458,töten::V,құрту,usmrtiť
1459,töten::V,өлтіру,zabiť
1460,töten::V,өлтіру,usmrtiť
1461,wohnen::V,мекендеу,bývať
1462,wohnen::V,өмір сүру,bývať
1463,arbeiten::V,істеу,pracovať
1464,arbeiten::V,еңбектену,pracovať
1465,sammeln::V,жыю,zbierať
1466,pflücken::V,жұлу,trhať
1467,pflücken::V,жұлу,oberať
1468,jagen::V,аулау,poľovať
1469,fischen::V,балык_аулау,loviť ryby
1470,fischen::V,балык_аулау,chytať ryby
1471,fassen::V,ұстау,uloviť
1472,hüten::V,жаю,pásť
1473,hüten::V,бағу,pásť
1474,treiben::V,айдау,hnať
1475,anbinden::V,байлау,priviazať
1476,füttern::V,ас ішкізу,kŕmiť
1477,füttern::V,азықтандыру,kŕmiť
1478,füttern::V,қоректендіру,kŕmiť
1479,melken::V,сауу,dojiť
1480,hacken::V,турау,seknúť
1481,gießen::V,суару,polievať
1482,reifen::V,жетілу,dozrieť
1483,zubereiten::V,даяр ету,pripraviť
1484,kochen::V,асу,variť
1485,backen::V,пісіру,piecť
1486,backen::V,пісіру,smažiť
1487,braten::V,қуыру,piecť
1488,braten::V,қуыру,pražiť
1489,umrühren::V,былғалау,pomiešať
1490,umrühren::V,сапырылыстыру,pomiešať
1491,stricken::V,торлау,pliesť
1492,stricken::V,тоқу,pliesť
1493,nähen::V,тігу,šiť
1494,färben::V,бояу,zafarbiť
1495,färben::V,сырлау,zafarbiť
1496,reinigen::V,аршу,čistiť
1497,reinigen::V,тазалау,čistiť
1498,waschen::V,жуу,myť
1499,abwischen::V,сүрту,utrieť
1500,spülen::V,шаю,vyplachovať
1501,fegen::V,сыпыру,zametať
1502,kehren::V,сыпыру,zametať
1503,baden::V,шомылу,kúpať sa
1504,sich waschen::V,жуыну,umývať sa
1505,ausziehen::V,шешу,zobliecť
1506,anziehen::V,кигізу,obliecť
1507,sich anziehen::V,киіну,obliecť sa
1508,kämmen::V,тарау,česať
1509,schmücken::V,әсемдеу,ozdobiť
1510,schmücken::V,мәнерлеу,ozdobiť
1511,schmücken::V,көріктендіру,ozdobiť
1512,sagen::V,деу,povedať
1513,sagen::V,айту,povedať
1514,sprechen::V,деу,hovoriť
1515,sprechen::V,айту,hovoriť
