,Concept_ID,xal,av
736,danach::ADV,тегәд,хадуса
737,vorher::ADV,урд,цебе
738,zuerst::ADV,түрүләд,тӏоцебе
739,einmal::ADV,нег дәкҗ,цинцӏул
740,einmal::ADV,нег дәкҗ,цихӏин
741,einmal::ADV,нег дәкҗ,цоцӏул
742,manchmal::ADV,зәрмдән,олоцӏул
743,oft::ADV,хара биш,гӏемерго
744,oft::ADV,хатяр биш,гӏемерго
745,oft::ADV,дару-дарунь,гӏемерго
746,immer::ADV,оньдинд,кидаго
747,niemals::ADV,кезә чмгн биш,киданиги
748,hier::ADV,энд,аниб
749,hier::ADV,энүнд,аниб
750,hierhin::ADV,нааран,анибехун
751,von hier::ADV,эндәс,гьаниса
752,dort::ADV,тенд,гьениб
753,dorthin::ADV,тиигән,гьадаба
754,geradeaus::ADV,шуд,битӏутӏа
755,vorwärts::ADV,уралан,цебехун
756,rückwärts::ADV,гедргән,нахъ-нахъ
757,zurück::ADV,хәрү,нахъе
758,unten::ADV,дор,ахакь
759,unten::ADV,дор,гъоркь
760,hinab::ADV,дор,эхебе
761,hinab::ADV,доракшан,эхебе
762,oben::ADV,деер,тӏад
763,oben::ADV,деер,тӏадехун
764,hinauf::ADV,өөдән,эхеде
765,hinauf::ADV,деер,эхеде
766,überall::ADV,альд болв чигн,кибго
767,nicht::ADV,эс,
768,nicht::ADV,биш,
769,nicht::ADV,бичә,
770,ein wenig::ADV,баахн,дагьабго
771,ein wenig::ADV,баахнар,дагьабго
772,kaum::ADV,әрә,хӏалалъ
773,sehr::ADV,йир,кутакалда
774,so::ADV,иигҗ,гьедин
775,noch::ADV,ода чигн,жеги
776,nur::ADV,һанцхн,гӏӣцӏго
777,schon::ADV,одх,
778,wieder::ADV,бас,на́хъеги
779,vergebens::ADV,киидән,чӏалгӏаде
780,vor::PRP,урд,цебе
781,hinter::PRP,ца,хадуса
782,unter::PRP,дор,ахакь
783,unter::PRP,дор,гъоркь
784,durch::PRP,ивт,
785,durch::PRP,дундаһур,
786,neben::PRP,хаҗуд,аскӏо
787,zwischen::PRP,хоорнд,гьоркьоб
788,wegen::PRP,көлтә,гьелда
789,wegen::PRP,деерәс,гьелда
790,dies::PRN,эн,гьаб
791,dies::PRN,эн,гьеб
792,das::PRN,тер,доб
793,alles::PRN,цуһар,
794,ich::PRN,би,дун
795,du::PRN,чи,дуца
796,er::PRN,тер,доб
797,wir::PRN,мадн,ниж
798,ihr::PRN,та,нуж
799,sie::PRN,тедн,дол
800,sie::PRN,тедн,эл
801,was::FPRN,юн,щиб
802,wer::FPRN,кен,щиб
803,wo::FADV,хама,киб
804,wo::FADV,хама,кибехун
805,wohin::FADV,хамаран,кибехун
806,wie::FADV,яһҗ,кин
807,wie::FADV,яһад,кин
808,warum::FADV,юңгад,щай
809,wieviel::FNUM,кедү,кигӏан
810,eins::NUM,негн,цо
811,zwei::NUM,хойр,кӏиго
812,drei::NUM,һурвн,лъабго
813,vier::NUM,дөрвн,ункъо
814,fünf::NUM,тавн,щуго
815,sechs::NUM,зурһан,анлъго
816,sieben::NUM,долан,анкьго
817,acht::NUM,нәәмн,микьго
818,neun::NUM,йисн,ичӏго
819,zehn::NUM,арвн,анцӏго
820,elf::NUM,арвн негн,анцӏила цо
821,zwölf::NUM,арвн хойр,кӏиго-анцӏила
822,zwanzig::NUM,хөрн,къого
823,dreißig::NUM,һучн,лъеберго
824,vierzig::NUM,дөчн,кӏикъого
825,fünfzig::NUM,тәвн,кӏикъо́ялда анцӏго
826,sechzig::NUM,җирн,лъабкъого
827,siebzig::NUM,далн,лъабкъо́ялда анцӏго
828,achtzig::NUM,найн,ункъого
829,neunzig::NUM,йирн,ункъоялда а́нцӏила
830,hundert::NUM,зун,нусго
831,tausend::NUM,миңһн,азарго
832,und::CNJ,болн,ва
833,und::CNJ,болн,-ги
834,oder::CNJ,эс гиҗ,ялъуни
835,oder::CNJ,эс гихлә,ялъуни
836,stehen::V,зогсх,бахъунчӏезе
837,sitzen::V,суух,гӏодов чӏезе
838,liegen::V,кевтх,бегизе
839,hängen::V,өлгәтә бәәх,базе
840,werden::V,болх,бахъине
841,passieren::V,болх,лъугьине
842,passieren::V,болх,лъугьа-бахъине
843,beginnen::V,эклх,байбихьизе
844,enden::V,төгсх,лъугӏизе
845,wechseln::V,хүврх,хиса-басизе
846,wechseln::V,хүврх,хисизе
847,aufgehen[Sonne]::V,һарх,баккизе
848,untergehen[Sonne]::V,орх,щинкӏизе
849,untergehen[Sonne]::V,сүүрлх,щинкӏизе
850,scheinen[Sonne]::V,герлтх,къалъ-къалъизе
851,donnern::V,күрҗңнх,гъугъазе
852,wehen::V,сальклх,пуйзе
853,strömen::V,һооҗх,чвахизе
854,fließen::V,урсх,чвахизе
855,sich drehen::V,эргх,сверизе
856,schwanken::V,дәәвлх,хьвагӏезе
857,schwanken::V,дәәвлх,багъа-бачаризе
858,schwingen::V,нәәхлх,щвартӏезе
859,fallen::V,унх,бортизе
860,fallen::V,киисх,бортизе
861,brennen::V,шатх,рекӏине
862,rauchen::V,ута һарһх,кӏкӏуй буризе
863,regnen::V,орх,базе
864,gefrieren::V,мөстх,гӏу́низе
865,tauen::V,хәәлх,биаризе
866,schmelzen::V,хәәлх,биине
867,schmelzen::V,хәәлгдх,биине
868,trocknen::V,эврх,бакъвазе
869,sieden::V,буслх,гьалдезе
870,faulen::V,үмкәрх,махӏцине
871,verfaulen::V,илҗрх,туризе
872,reißen::V,тасрх,бихъизе
873,versinken::V,чивх,гъанкъизе
874,vergehen::V,болх,базе
875,vergehen::V,болх,бахъизе
876,vergehen::V,болх,ине
877,erscheinen::V,һарх,баккизе
878,verschwinden::V,уга болх,къине
879,verschwinden::V,уга болх,билизе
880,sinken::V,татгдх,гӏодо́бе ккезе
881,abnehmen::V,хасгдх,тӏаса камизе
882,zunehmen::V,өсх,гӏемерлъизе
883,steigen::V,немх,бахине
884,wachsen::V,өсх,кӏодолъизе
885,wachsen::V,урһх,кӏодолъизе
886,glänzen::V,гилвкх,цӏвакизе
887,funkeln::V,цәклх,паркъезе
888,lärmen::V,шууглдх,хъудизе
889,lärmen::V,шууглдх,чӏиргъдизе
890,läuten::V,хоңх,кьабизе
891,klingeln::V,җиңнулх,кьабизе
892,klirren::V,җиңнх,зваргъизе
893,brausen::V,догшрхх,гьалаглъизе
894,rauschen::V,сарҗңнх,шуршудизе
895,klingen::V,ә һарх,бахъине
896,bellen::V,хуцх,гъанчдезе
897,heulen::V,уульх,рурудизе
898,blasen::V,үләх,гьохьизе
899,pfeifen::V,ишкрх,гьещтӏезе
900,schreien::V,хәәкрх,ахӏизе
901,schreien::V,хәәкрх,ахӏдезе
902,stöhnen::V,түңшх,зигардизе
903,zittern::V,дагҗннх,дарран
904,zittern::V,дагҗннх,гьаргьадизе
905,leben::V,бәәх,бетӏербахъизе
906,geboren werden::V,төрх,лъугьине
907,atmen::V,әмсхлх,хӏухьел биччазе
908,trinken::V,уух,гьекъезе
909,essen::V,идх,квине
910,essen::V,идх,кваназе
911,schlucken::V,зальгх,кӏкӏвине
912,schlucken::V,зальгх,къулчӏизе
913,müde werden::V,көшх,сваказе
914,einschlafen::V,унтх,кьижизе
915,einschlafen::V,унтх,гъапуллъизе
916,schlafen::V,нөөрсх,кьижизе
917,aufwachen::V,серх,бигьине
918,aufstehen::V,босх,бахъине
919,aufstehen::V,босх,тӏадебахъине
920,sich erholen::V,амрх,хьи бахъизе
921,sich erholen::V,амрх,хӏалхьи гьабизе
922,krank werden::V,гемтх,унтизе
923,krank sein::V,шалтглх,унтизе
924,schmerzen::V,өвдх,унтизе
925,husten::V,ханях,хъегӏизе
926,genesen::V,эдгх,лъилъизе
927,sterben::V,үкх,хвезе
928,sterben::V,өңгрх,хвезе
929,umkommen::V,үкх,гьалаглъизе
930,sich bewegen::V,көдлх,багъаризе
931,sich bewegen::V,көдлх,багъаргъизе
932,sich bewegen::V,көндрх,багъаризе
933,sich bewegen::V,көндрх,багъаргъизе
934,sich rühren::V,көндрх,багъаризе
935,sich erheben::V,босх,тӏадебахъине
936,sich erheben::V,босх,бахъине
937,sich setzen::V,суух,гӏодов чӏезе
938,hinfallen::V,унх,щапизе
939,hinfallen::V,киисх,щапизе
940,laufen::V,йовх,хьвадизе
941,schreiten::V,алхх,чӏезе
942,spazierengehen::V,сергҗ йовх,тира-сверизе
943,eilen::V,шулудх,ракӏхӏалакине
944,eilen::V,шулудх,дуризе
945,sich beeilen::V,адһх,дуризе
946,sich beeilen::V,адһх,гӏедегӏизе
947,sich beeilen::V,шамдх,дуризе
948,sich beeilen::V,шамдх,гӏедегӏизе
949,sausen::V,хурдлх,тӏуризе
950,sausen::V,йир_хурдар_гүүх,тӏуризе
951,sausen::V,йир_хурдар_йовх,тӏуризе
952,rennen::V,гүүх,бекеризе
953,springen::V,һәрәдх,кӏанцӏизе
954,klettern::V,давшх,хархадизе
955,schaukeln::V,дүүдңндх,гьерщезе
956,kriechen::V,мөлкх,хъурщизе
957,schwimmen::V,усчх,лъедезе
958,tauchen::V,булхх,букъардизе
959,rudern::V,хәәвдх,хазе
960,fahren::V,йовх,ине
961,fliegen::V,нисх,боржине
962,gehen::V,йовх,ине
963,weggehen::V,йовх,ине
964,weggehen::V,одх,ине
965,weggehen::V,һарх,ине
966,weggehen::V,мөрлх,ине
967,abfahren::V,мордх,къокъине
968,anhalten::V,зогсх,чӏезе
969,anhalten::V,зогсх,тархъизе
970,anhalten::V,зогсх,лъалхъизе
971,hineingehen::V,орх,тӏаделъугьине
972,eintreten::V,орх,лъугьине
973,kommen::V,ирх,бачӏине
974,ankommen::V,ирх,щвезе
975,ankommen::V,ирх,тӏадебачӏине
976,zurückkommen::V,орх,тадбуссине
977,zurückkommen::V,орх,тӏадбуссине
978,bleiben::V,бәәх,чӏезе
979,bleiben::V,бәәх,хутӏизе
980,warten::V,күләх,чӏезе
981,erwarten::V,күләх,балагьизе
982,suchen::V,хәәх,балагьизе
983,finden::V,олх,батизе
984,versuchen::V,седх,хӏалбихьизе
985,vorbereiten::V,белдх,хӏадурлъизабизе
986,lieben::V,дурлх,балай бегьизе
987,mögen::V,таассгдх,бокьизе
988,lachen::V,инәх,белъизе
989,rühren::V,уйрах,
990,weinen::V,уульх,гӏодизе
991,schimpfen::V,харах,гъанчдезе
992,sich ärgern::V,уурлх,вагъизе
993,sich ärgern::V,уурлх,ццида́хине
994,sich fürchten::V,әәх,хӏинкъизе
995,fürchten::V,әәх,беркъазе
996,fürchten::V,әәх,хӏинкъа-къазе
997,fürchten::V,сүрдх,беркъазе
998,fürchten::V,сүрдх,хӏинкъа-къазе
999,fliehen::V,зулх,лъутизе
1000,flüchten::V,орһх,лъутизе
1001,flüchten::V,зулх,лъутизе
1002,sehen::V,үзх,бихьизе
1003,anschauen::V,харх,бертӏамизе
1004,anschauen::V,харх,балагьизе
1005,ansehen::V,хәләх,бала-гъалагьизе
1006,ansehen::V,үзх,бала-гъалагьизе
1007,hören::V,соңсх,рагӏизе
1008,zuhören::V,соңсх,гӏенеккизе
1009,probieren::V,амсх,кӏалдиб хъва́зе
1010,probieren::V,амсх,чӏамизе
1011,riechen::V,үнрчлх,су́нтӏизе
1012,fühlen::V,медх,чӏвазе
1013,scheinen::V,болҗ медгдх,
1014,scheinen::V,миниһәр болхла,
1015,scheinen::V,болад бәәх,
1016,zu sehen sein::V,үзгдх,бихьизе
1017,vernehmen::V,соңсх,рагӏизе
1018,frieren::V,даарх,цӏорозе
1019,tun::V,кех,гьабизе
1020,können::V,чадх,кӏвезе
1021,können::V,чадх,лъазе
1022,wollen::V,дурлх,бокьизе
1023,anfangen::V,эклх,байбихьизе
1024,beenden::V,дуусх,тӏубазабизе
1025,beenden::V,дуусх,лъугӏизабизе
1026,aufhören::V,уурх,бахъизе
1027,gelingen::V,бүтх,бахъизе
1028,gelingen::V,күцәх,бахъизе
1029,geraten::V,болх,бахъизе
1030,öffnen::V,секх,рагьизе
1031,schließen::V,хаах,къазе
1032,stellen::V,тәвх,чӏвазе
1033,setzen::V,суулһх,рекӏинабизе
1034,setzen::V,суулһх,гӏодор чӏезаризе
1035,legen::V,тәвх,лъезе
1036,berühren::V,көндәх,хъвазе
1037,verbinden::V,боох,хьухьине
1038,verbinden::V,боох,бухьине
1039,bedecken::V,хучх,кквезе
1040,bedecken::V,бүркх,кквезе
1041,aufhängen::V,өлгх,базе
1042,anzünden::V,асах,бакизе
1043,anzünden::V,асах,рекӏинабизе
1044,anzünden::V,шатах,бакизе
1045,anzünden::V,шатах,рекӏинабизе
1046,aufheben::V,өөдән өргх,
1047,zurücklassen::V,үлдәх,тезе
1048,verlieren::V,геех,билизабизе
1049,fallen lassen::V,алдх,бортизабизе
1050,machen::V,кех,гьабизе
1051,herstellen::V,кех,гьабизе
1052,herstellen::V,кех,хӏадурлъизабизе
1053,bauen::V,тосхх,базе
1054,bauen::V,тосхх,гьабизе
1055,reparieren::V,ясх,къачӏазе
1056,verbessern::V,сәәрүлх,лъикӏлъизабизе
1057,ändern::V,хүврәх,хисизабизе
1058,graben::V,малтх,бухъизе
1059,beugen::V,нуһлх,хьетӏизабизе
1060,biegen::V,матилһх,гьетӏизабизе
1061,drehen::V,эргүлх,тиризабизе
1062,drehen::V,эргүлх,свердизабизе
1063,wenden::V,көмрх,бегизе
1064,wenden::V,эргүлх,бегизе
1065,umdrehen::V,эргүлх,бегизе
1066,umdrehen::V,эргүлх,бега-битӏизе
1067,heben::V,өргх,борхизе
1068,heben::V,деер өргх,борхизе
1069,hochheben::V,өргх,борхалъизабизе
1070,hochheben::V,өргх,борхизе
1071,ergreifen::V,бәрх,кквезе
1072,halten::V,бәрх,кквезе
1073,drücken::V,шахх,къазе
1074,drücken::V,шахх,къанцӏу́зе
1075,drücken::V,шахх,къвал ба́зе
1076,schieben::V,түлкх,хъилдизе
1077,kratzen::V,мааҗх,хачазе
1078,lecken::V,долах,чӏикӏизе
1079,beißen::V,хазх,хӏанчӏизе
1080,beißen::V,хазх,хӏанчӏизабизе
1081,abreißen::V,таслх,тӏезе
1082,abreißen::V,таслх,тӏезабизе
1083,abschneiden::V,тәәрх,къотӏизе
1084,binden::V,боох,бухьине
1085,stecken::V,шаах,къазабизе
1086,stecken::V,хатхх,къазабизе
1087,brechen::V,хамхлх,бекизе
1088,klopfen::V,цокх,дванкезе
1089,hauen::V,цокх,базе
1090,kleben::V,наах,бацӏцӏине
1091,reiben::V,зүлгх,хачазе
1092,streichen::V,наах,бахине
1093,streichen::V,наах,жужазе
1094,streichen::V,лашх,бахине
1095,streichen::V,лашх,жужазе
1096,streichen::V,түркх,бахине
1097,streichen::V,түркх,жужазе
1098,schleifen::V,хурцлх,лъухьизе
1099,schneiden::V,хәәчлх,къотӏизе
1100,rütteln::V,дәәвлүлх,багъа-бачаризабизе
1101,schütteln::V,сегсрх,кӏобокӏизе
1102,schwenken::V,дайлх,гьесадизе
1103,schwenken::V,дайлх,хьвагӏезабизе
1104,schütten::V,кех,тӏезе
1105,füllen::V,дүүргх,цӏезабизе
1106,einwickeln::V,орах,жемизе
1107,tragen::V,зөөх,баччизе
1108,schleppen::V,чирх,бехъерхъизе
1109,ziehen::V,татх,цӏазе
1110,aufbewahren::V,хадһлх,цӏунизе
1111,werfen::V,хайх,рехизе
1112,fangen::V,бәрх,кквезе
1113,fangen::V,хавлх,кквезе
1114,packen::V,бәрх,кквезе
1115,verstecken::V,дүрх,бахчизе
1116,verstecken::V,бултулх,бахчизе
1117,teilen::V,хувах,бикьизе
1118,schicken::V,илгәх,битӏизе
1119,bringen::V,авч ирх,баччизе
1120,hinzufügen::V,немх,жубазе
1121,bekommen::V,авх,щвезе
1122,erhalten::V,авх ,щвезе
1123,erhalten::V,авх ,босизе
1124,nehmen::V,авх,босизе
1125,wählen::V,шүүх,бищизе
1126,auswählen::V,шүүх,тӏасабищизе
1127,bewahren::V,хадһлх,цӏунизе
1128,bewahren::V,кевтнь үлдәх,цӏунизе
1129,bewahren::V,кевтнь бәәлһх,цӏунизе
1130,behindern::V,харшлх,квекӏен гьабизе
1131,verderben::V,үрәх,хвезабизе
1132,beschädigen::V,эвдх,галгъазабизе
1133,zerbrechen::V,күүлх,щущазабизе
1134,zerbrechen::V,хамхлх,щущазабизе
1135,zerreißen::V,шуучх,бихъизе
1136,zerstören::V,эвдх,биххизабизе
1137,verbrennen::V,шатах,бухӏизе
1138,geben::V,өгх,кьезе
1139,reichen::V,өгх,кьезе
1140,schenken::V,белглх,кьезе
1141,versprechen::V,амлх,назру гьабизе
1142,wünschen::V,сә хәәх,бокьизе
1143,loben::V,магтх,беццизе
1144,loben::V,магтх,бецца-бекъизе
1145,küssen::V,үмсх,баизе
1146,wiegen::V,саатулх,чӏучӏадизабизе
1147,zudecken::V,бүркх,тӏадбигъине
1148,wecken::V,серүлх,бигьинабизе
1149,zeigen::V,үзүлх,бихьизабизе
1150,führen::V,көтлх,бачине
1151,lehren::V,заах,малъизе
1152,lehren::V,заах,цӏализабизе
1153,lehren::V,сурһх,малъизе
1154,lehren::V,сурһх,цӏализабизе
1155,unterrichten::V,сурһх,цӏализабизе
1156,unterrichten::V,багшлх,цӏализабизе
1157,aufziehen::V,өскәх,гӏезабизе
1158,leiten::V,һардх,нухмалъи гьабизе
1159,leiten::V,толһалх,нухмалъи гьабизе
1160,antreiben::V,шамдах,гӏедегӏизабизе
1161,lassen::V,күч үзүлх,
1162,einladen::V,үрх,ахӏизе
1163,einladen::V,үрх,тӏадеахӏизе
1164,vereinigen::V,хамцулх,цолъизабизе
1165,besuchen::V,одх,баккизе
1166,besuchen::V,одх,хьвадизе
1167,treffen::V,харһх,дандчӏвазе
1168,sich versammeln::V,цуглрх,данделъизе
1169,sich versammeln::V,цуглрх,бакӏаризе
1170,sich versammeln::V,хурх,данделъизе
1171,sich versammeln::V,хурх,бакӏаризе
1172,spielen::V,наадх,басандизе
1173,singen::V,дуулх,ахӏизе
1174,tanzen::V,биилх,кьурдизе
1175,sich trennen::V,хаһцх,батӏалъизе
1176,verlassen::V,хайх,тезе
1177,verlassen::V,хайх,рехунтезе
1178,retten::V,әм аврх,хвасар гьабизе
1179,retten::V,әм аврх,хвасарлъизабизе
1180,retten::V,әәмшгәс харсх,хвасар гьабизе
1181,retten::V,әәмшгәс харсх,хвасарлъизабизе
1182,bewachen::V,харх,цӏунизе
1183,bewachen::V,манх,цӏунизе
1184,schützen::V,харсх,цӏунизе
1185,verteidigen::V,харсх,цӏунизе
1186,sich schlagen::V,гүвдлдх,багъизе
1187,schießen::V,хах,речӏчӏизе
1188,siegen::V,диилх,бергьине
1189,ärgern::V,уурлулх,вагъизавизе
1190,schlagen::V,цокх,кьабизе
1191,schlagen::V,гүвдх,кьабизе
1192,stechen::V,хатхх,къазабизе
1193,stoßen::V,түлкчкх,тункизе
1194,stoßen::V,түлкчкх,хъилдизе
1195,stehlen::V,хулхалх,щинкӏизабизе
1196,stören::V,һә болх,квекӏен гьабизе
1197,stören::V,һә болх,татубахъи гьабизе
1198,belästigen::V,амр эс өгх,рахӏатхвезабизе
1199,verbergen::V,нуух,бахчизе
1200,verbergen::V,нуух,балъго тезе
1201,verbergen::V,бултулх,бахчизе
1202,verbergen::V,бултулх,балъго тезе
1203,täuschen::V,меклх,божуда рекӏкӏ гьабизе
1204,täuschen::V,меклх,гуккизе
1205,betrügen::V,меклх,хӏилла гьабизе
1206,betrügen::V,меклх,сандирахълъи гьабизе
1207,betrügen::V,мек һарһх,хӏилла гьабизе
1208,betrügen::V,мек һарһх,сандирахълъи гьабизе
1209,töten::V,алх,чӏвазе
1210,wohnen::V,бәәх,яшав гьабизе
1211,arbeiten::V,көдлх,хӏалтӏизе
1212,sammeln::V,түүх,бакӏаризе
1213,pflücken::V,түүх,бетӏизе
1214,pflücken::V,хурах,бетӏизе
1215,jagen::V,аңнх,чан гьабизе
1216,jagen::V,аңһучлх,чан гьабизе
1217,fischen::V,заһс аңнх,ччугӏа кквезе
1218,fassen::V,бәрх,кквезе
1219,hüten::V,хәрүлх,кваназабизе
1220,treiben::V,туух,гъезе
1221,anbinden::V,уйх,бухьине
1222,füttern::V,теҗәх,кваназабизе
1223,melken::V,саах,бечӏчӏизе
1224,hacken::V,чавчх,чӏвазе
1225,gießen::V,услх,лъалъазе
1226,reifen::V,болх,барщизе
1227,reifen::V,болвсрх,барщизе
1228,zubereiten::V,белдх,бежа-белъине
1229,kochen::V,чанх,белъине
1230,kochen::V,болһх,белъине
1231,backen::V,болһх,базе
1232,braten::V,хуурх,бежизе
1233,umrühren::V,самрх,багъаризе
1234,stricken::V,өлгх,хьухьине
1235,nähen::V,уйх,букъизе
1236,färben::V,будх,кьер гьабизе
1237,reinigen::V,цеврлх,бацӏцӏине
1238,waschen::V,уһах,чуризе
1239,abwischen::V,арчх,бацӏцӏине
1240,spülen::V,зәәлх,хулизе
1241,fegen::V,сәвүрдх,лъухьизе
1242,kehren::V,сәвүрдх,лъухьизе
1243,baden::V,өөмх,чордезе
1244,sich waschen::V,уһах,
1245,sich waschen::V,бийән уһаҗ,
1246,ausziehen::V,тәәлх,бахъизе
1247,anziehen::V,өмсх,ретӏине
1248,sich anziehen::V,хувцлх,ретӏине
1249,kämmen::V,самлх,хазе
1250,schmücken::V,чимх,чӏухӏизабизе
1251,schmücken::V,кеерүлх,чӏухӏизабизе
1252,sagen::V,келх,бицине
1253,sprechen::V,келх,бицине
1254,reden::V,күүндх,гаргадизе
1255,reden::V,күр_кех,гаргадизе
1256,sich unterhalten::V,күүндх,гаргадизе
1257,fragen::V,сурх,цӏехезе
1258,fragen::V,сурх,гьикъизе
1259,bitten::V,эрх,гьаризе
1260,erzählen::V,келх,бицине
1261,erzählen::V,келҗ өгх,бицине
1262,mitteilen::V,медүлх,лъазабизе
1263,nennen::V,нерәдх,цӏар лъезе
1264,nennen::V,нер өгх,цӏар лъезе
1265,rufen::V,дуудх,ахӏизе
1266,prahlen::V,көөрх,беццаризе
1267,übersetzen::V,орчулх,буссинабизе
1268,denken::V,санх,ургъизе
1269,glauben::V,шүтх,божизе
1270,glauben::V,нәәлх,божизе
1271,bemerken::V,темдглх,берречӏчӏизе
1272,erkennen::V,таньх,лъазе
1273,erkennen::V,таньх,батӏаго бахъизе
1274,erkennen::V,медх,лъазе
1275,erkennen::V,медх,батӏаго бахъизе
1276,begreifen::V,медх,бичӏчӏизе
1277,verstehen::V,соңсх,
1278,lernen::V,сурх,цӏализе
1279,wissen::V,медх,лъазе
1280,sich erinnern an::V,санх,ракӏалде щвезе
1281,vergessen::V,мартх,кӏочене
1282,messen::V,кемҗәлх,борцине
1283,zählen::V,тоолх,рикӏкӏине
1284,rechnen::V,тоолх,рикӏкӏине
1285,lesen::V,умшх,цӏализе
1286,malen::V,зурх,бахъизе
1287,zeichnen::V,зурх,бахъизе
1288,schreiben::V,бичх,хъвазе
1289,besitzen::V,эзлх,щвезе
1290,besitzen::V,эзлх,бу́кӏине
1291,kaufen::V,хулдҗ авх,босизе
1292,verkaufen::V,хулдх,бичизе
1293,verkaufen::V,гүүлгх,бичизе
1294,bezahlen::V,өгх,кьезе
1295,zahlen::V,өгх,кьезе
1296,beherrschen::V,эзлх,
1297,ertragen::V,даах,баччизе
1298,treten::V,,мал тункизе
