,Concept_ID,az,ab
724,auf einmal::ADV,birdən,зныкҟьара
725,zusammen::ADV,birlikdə,аиц...
726,lange::ADV,uzun,акыраамҭа
727,plötzlich::ADV,qəfildən,иаалырҟьаны
728,sofort::ADV,həmən,иаразнакҵәҟьа
729,sofort::ADV,dərhal,иаразнакҵәҟьа
730,später::ADV,sonra,уажəшьҭаншəа
731,jetzt::ADV,indi,уажәы
732,heute::ADV,bugün,иахьа
733,morgen::ADV,sabah,уаҵәы
734,bald::ADV,yaxında,иласны
735,bald::ADV,tezliklə,иласны
736,dann::ADV,onda,нас
737,gestern::ADV,dünən,иацы
738,einst::ADV,əvvəllər,зны
739,damals::ADV,o vaxt,усҟан
740,danach::ADV,sonra,нас
741,vorher::ADV,qabaqcadan,уаанӡа
742,zuerst::ADV,əvvəl,азнаказы
743,zuerst::ADV,əvvəl,аҧхьа
744,einmal::ADV,bir dəfə,зны
745,manchmal::ADV,hərdənbir,зны-зынла
746,oft::ADV,tez-tez,лассы-лассы
747,oft::ADV,çox vaxt,лассы-лассы
748,immer::ADV,daimi,енагь
749,immer::ADV,daimi,еснагь
750,immer::ADV,həmişə,енагь
751,immer::ADV,həmişə,еснагь
752,niemals::ADV,əsla,ианакəызаалак
753,niemals::ADV,heç bir zaman,ианакəызаалак
754,hier::ADV,bura,ара
755,hier::ADV,bura,абра
756,hier::ADV,bura,араҟа
757,hier::ADV,burada,ара
758,hier::ADV,burada,абра
759,hier::ADV,burada,араҟа
760,hierhin::ADV,buraya,ара
761,hierhin::ADV,buraya,араҟа
762,von hier::ADV,buradan,арантә
763,dort::ADV,ora,уа
764,dort::ADV,orada,уа
765,dorthin::ADV,oraya,уахь
766,dorthin::ADV,oraya,анахь
767,geradeaus::ADV,düz,ишиашоу
768,vorwärts::ADV,irəli,ҕхьаҟа
769,rückwärts::ADV,geri,шьҭахьла
770,zurück::ADV,geriyə,шьҭахьҟа
771,unten::ADV,aşağıda,лбаа
772,hinab::ADV,aşağı,алада
773,oben::ADV,yuxarıda,хыхь
774,hinauf::ADV,yuxarı,аҩада
775,überall::ADV,hər yerdə,зегьынцьара
776,nicht::ADV,-ma-,-м
777,ein wenig::ADV,bir az,ҕыҭк
778,kaum::ADV,güclə,аарлаҳәа
779,kaum::ADV,güclə,афергьҳәа
780,sehr::ADV,çox,даара
781,so::ADV,belə,ас
782,so::ADV,belə,абас
783,noch::ADV,hələ,макьана
784,nur::ADV,yalnız,заҵәык
785,schon::ADV,artıq,уажәшьҭа
786,schon::ADV,artıq,аиҳа ипоу
787,wieder::ADV,yenə,ҿыц
788,wieder::ADV,yenə,дырҩегь
789,wieder::ADV,yenə,дырҩегьых
790,vergebens::ADV,boş yerə,баша
791,vor::PRP,önündə,аҕхьа
792,hinter::PRP,arxasında,нхыҵ
793,unter::PRP,altında,амҵа
794,unter::PRP,altında,амҵан
795,durch::PRP,içindən,
796,neben::PRP,yanında,ааигуара
797,zwischen::PRP,arasında,абжьара
798,wegen::PRP,üçün,-иззы
799,wegen::PRP,üçün,-ҟнытә
800,wegen::PRP,ötəri,-иззы
801,wegen::PRP,ötəri,-ҟнытә
802,dies::PRN,bu,ари
803,dies::PRN,bu,абри
804,das::PRN,o,Абни
805,das::PRN,o,убри
806,alles::PRN,hər şey,зегьы
807,ich::PRN,mən,са
808,ich::PRN,mən,сара
809,du::PRN,sən,бара
810,er::PRN,o,иара
811,wir::PRN,biz,ҳара
812,ihr::PRN,siz,шәара
813,sie::PRN,onlar,дара
814,was::FPRN,nə,
815,wer::FPRN,kim,дарбан
816,wo::FADV,harada,иабыкуу
817,wo::FADV,harada,аба-
818,wo::FADV,harada,ахь-
819,wohin::FADV,haraya,иабыкуу
820,wohin::FADV,haraya,аба-
821,wohin::FADV,haraya,ахь-
822,wie::FADV,necə,-шҕа
823,warum::FADV,niyə,избан
824,warum::FADV,nə üçün,избан
825,wieviel::FNUM,neçə,заҟа
826,wieviel::FNUM,nə qədər,заҟа
827,eins::NUM,bir,акы
828,eins::NUM,bir,аӡәы
829,zwei::NUM,iki,ҩба
830,drei::NUM,üç,хҕа
831,vier::NUM,dörd,ҕшьба
832,fünf::NUM,beş,хəба
833,sechs::NUM,altı,фба
834,sieben::NUM,yeddi,Бжьба
835,acht::NUM,səkkiz,ааба
836,neun::NUM,doqquz,жәба
837,zehn::NUM,on,жәаба
838,elf::NUM,on bir,жәеизатәи
839,zwölf::NUM,on iki,жәаҩа
840,zwanzig::NUM,iyirmi,ҩажәа
841,dreißig::NUM,otuz,ҩажәижәабатәи
842,vierzig::NUM,qırx,ҩынҩажәа
843,fünfzig::NUM,əlli,ҩынҩажәеижәаба
844,sechzig::NUM,altmış,хынҩажәа
845,siebzig::NUM,yetmiş,хынҩажәижәаба
846,achtzig::NUM,səksən,ҕшьынҩажәа
847,neunzig::NUM,doxsan,ҕшьынҩажәижәаба
848,hundert::NUM,yüz,шәкы
849,tausend::NUM,min,зқьы
850,und::CNJ,və,-и
851,oder::CNJ,ya,ма
852,stehen::V,durmaq,агылазаара
853,sitzen::V,oturmaq,атəара
854,sitzen::V,oturmaq,атəа(заа)ра
855,liegen::V,uzanmaq,аиара
856,hängen::V,asılmaq,акнаҳара
857,werden::V,olmaq,аҟалара
858,passieren::V,olmaq,аҟалара
859,passieren::V,baş vermək,аҟалара
860,beginnen::V,başlamaq,алагара
861,enden::V,bitmək,алгара
862,wechseln::V,dəyişmək,аҽыҧсахра
863,aufgehen[Sonne]::V,doğmaq,агылара
864,aufgehen[Sonne]::V,doğmaq,ахашлара
865,aufgehen[Sonne]::V,doğmaq,аҩаҵхахара
866,untergehen[Sonne]::V,batmaq,аҭашəара
867,scheinen[Sonne]::V,parlamaq,акаҧхара
868,donnern::V,guruldamaq,адыдра
869,wehen::V,əsmək,асра
870,strömen::V,axmaq,акаҭəара
871,fließen::V,axmaq,ацара
872,sich drehen::V,dönmək,ахагьежьра
873,schwanken::V,yellənmək,аҵысра
874,schwingen::V,yellənmək,ахызазара
875,schwingen::V,yellənmək,акьаандара
876,fallen::V,düşmek,акаҳара
877,brennen::V,yanmaq,абылра
878,rauchen::V,tüstüləmək,ахылҵра
879,regnen::V,yağmaq,аура
880,gefrieren::V,donmaq,аҵаара
881,tauen::V,ərimək,аӡҭра
882,schmelzen::V,ərimək,ақəӡыҭра
883,schmelzen::V,ərimək,аҭəара
884,trocknen::V,qurumaq,абара
885,sieden::V,qaynamaq,ашра
886,faulen::V,çürümək,абаара
887,verfaulen::V,çürümək,абаара
888,verfaulen::V,çürümək,аилашра
889,reißen::V,yırtılmaq,аҧжəара
890,versinken::V,batmaq,аӡааҟəрылара
891,vergehen::V,ötmək,ацара
892,erscheinen::V,görünmək,ацəырҵра
893,verschwinden::V,yox olmaq,аҵашəкəара
894,sinken::V,enmək,атəара
895,sinken::V,enmək,алаҟəра
896,abnehmen::V,azalmaq,ацӡаара
897,abnehmen::V,azalmaq,аиҵалара
898,zunehmen::V,artmaq,аҽырҭбаара
899,zunehmen::V,artmaq,аиҵыҵра
900,zunehmen::V,artmaq,арацəахара
901,steigen::V,yüksəlmək,азҳара
902,steigen::V,yüksəlmək,ашьҭыҵра
903,steigen::V,yüksəlmək,адухара
904,steigen::V,yüksəlmək,ацлара
905,wachsen::V,böyümək,азҳара
906,glänzen::V,parlamaq,ацыр-цырра
907,glänzen::V,parlamaq,ацыҩ-цыҩра
908,glänzen::V,parlamaq,аказказра
909,funkeln::V,parıldamaq,ашап-шапра
910,funkeln::V,parıldamaq,ацым-цымра
911,lärmen::V,səs-küy etmək,ашьҭыбжьгара
912,lärmen::V,səs-küy etmək,аҕьҕьаҳәа аилалара
913,läuten::V,çalmaq,аҵəҵəасра
914,klingeln::V,zəng etmək,аҵəҵəасра
915,klirren::V,cingildəmək,ахьархьарра
916,klirren::V,cingildəmək,архьархьарра
917,brausen::V,gurlamaq,аилаҽҽара
918,brausen::V,gurlamaq,еилашуера
919,rauschen::V,xışıldamaq,
920,klingen::V,səslənmək,агара
921,klingen::V,səslənmək,ашьҭыбжь гара
922,bellen::V,hürmək,ашра
923,heulen::V,ulamaq,ауура
924,blasen::V,üfləmək,аҭəҳəара
925,pfeifen::V,fit vermek,ашəшəра
926,schreien::V,bağırmaq,аҳəҳəара
927,schreien::V,bağırmaq,ахəаара
928,schreien::V,bağırmaq,аҟаара
929,schreien::V,qışqırmaq,аҳəҳəара
930,schreien::V,qışqırmaq,ахəаара
931,schreien::V,qışqırmaq,аҟаара
932,stöhnen::V,inləmək,ақьра
933,zittern::V,titrəmək,аҵыс-ҵысра
934,leben::V,yaşamaq,аҟазаара
935,geboren werden::V,doğmaq,Аира
936,atmen::V,nəfəs almaq,аҕсыҕ лагаҩагара
937,trinken::V,içmek,ажəра
938,essen::V,yemək,акрыфара
939,schlucken::V,udmaq,албаадара
940,müde werden::V,yorulmaq,ааҕсара
941,einschlafen::V,yuxuya getmək,ацəара
942,schlafen::V,uyumaq,ацəазаара
943,aufwachen::V,oyanmaq,аҿыхара
944,aufstehen::V,yuxudan durmaq,Агəылҵра
945,sich erholen::V,dincəlmək,аҧсшьара
946,krank werden::V,xəstə olmaq,ачмазаҩхара
947,krank sein::V,azarlanmaq,аҳəарҧсарра
948,krank sein::V,xəstələnmək,аҳəарҧсарра
949,schmerzen::V,ağrimaq,ахьра
950,husten::V,öksürmək,аимҳәара
951,genesen::V,sağalmaq,абзиахара
952,genesen::V,sağalmaq,аӷəӷəахара
953,sterben::V,ölmək,аҧсра
954,sterben::V,vəfat etmək,аҧсра
955,umkommen::V,həlak olmaq,аҭахара
956,sich bewegen::V,hərəkət etmək,аиҭаҵра
957,sich rühren::V,tərpənmək,ақəацара
958,sich erheben::V,qalxmaq,аҩагылара
959,sich setzen::V,oturmaq,атəара
960,hinfallen::V,yıxılmaq,акаҳара
961,laufen::V,yerimək,аныҟəара
962,schreiten::V,addım atmaq,ашьаҿа еихгара
963,spazierengehen::V,gəzmək,анеи-ааира
964,eilen::V,atılmaq,аццакра
965,sich beeilen::V,tələsmək,аццакра
966,sausen::V,çırpmaq,аҧырра
967,sausen::V,çırpmaq,иҭрысны
968,sausen::V,çırpmaq,ишьҭҟьаны ацара
969,rennen::V,qaçmaq,аҩра
970,springen::V,sıçramaq,аҧара
971,klettern::V,dırmanmaq,ақəлара
972,schaukeln::V,sallanmaq,аҟəараҟəанҽара
973,kriechen::V,sürünmək,аҳəазара
974,schwimmen::V,üzmek,аӡсара
975,tauchen::V,dalmaq,ахəӡааҵəира
976,rudern::V,avarlamaq,аҵшьра
977,fahren::V,sürmək,акала
978,fliegen::V,uçmaq,аҧырра
979,gehen::V,getmək,аиҭаҵра
980,weggehen::V,getmək,ацара
981,abfahren::V,yola düşmək,адəықəлара
982,abfahren::V,yola düşmək,ацара
983,anhalten::V,saxlamaq,ааныргылара
984,hineingehen::V,girmək,аҭалара
985,eintreten::V,girmək,аҩналара
986,eintreten::V,daxil olmaq,аҩналара
987,kommen::V,gəlmək,аара
988,kommen::V,gəlmək,ааира
989,ankommen::V,gəlib çatmaq,ааира
990,ankommen::V,gəlib çatmaq,аара
991,ankommen::V,gəlib çatmaq,анеира
992,zurückkommen::V,qayıtmaq,азыхынҳəра
993,bleiben::V,qalmaq,аанхара
994,bleiben::V,qalmaq,анхара
995,bleiben::V,qalmaq,аангылара
996,warten::V,gözləmək,азҧшзаара
997,erwarten::V,bəkləmək,азҧшра
998,suchen::V,aramaq,ашьҭазаара
999,suchen::V,axtarmaq,ашьҭазаара
1000,finden::V,tapmaq,аҧшаара
1001,versuchen::V,çalışmaq,аҽазкра
1002,vorbereiten::V,hazırlamaq,армазеира
1003,lieben::V,sevmək,абзиабара
1004,mögen::V,xoşlamaq,агəаҧхара
1005,lachen::V,gülmək,аччара
1006,rühren::V,həyəcanlandırmaq,арҵəуара
1007,weinen::V,ağlamaq,аҵəуара
1008,schimpfen::V,küfr etmək,ацəҳара
1009,sich ärgern::V,acıqlanmaq,агəаара
1010,sich fürchten::V,qorxmaq,аӡыӡара
1011,fürchten::V,qorxmaq,ацəшəара
1012,fliehen::V,qaçmaq,абналара
1013,fliehen::V,qaçmaq,ацəцара
1014,flüchten::V,qaçmaq,абналара
1015,flüchten::V,qaçmaq,ацəцара
1016,sehen::V,görmək,абара
1017,anschauen::V,baxmaq,ахəаҧшра
1018,ansehen::V,baxmaq,ахəаҧшра
1019,hören::V,duymaq,аҳара
1020,hören::V,eşitmək,аҳара
1021,zuhören::V,dinləmək,азыӡырҩра
1022,probieren::V,dadına baxmaq,аҧышəара
1023,riechen::V,qoxlamaq,афыҩра
1024,fühlen::V,duymaq,анырра
1025,fühlen::V,duymaq,ацәакырра
1026,scheinen::V,görünmək,шәа
1027,scheinen::V,görünmək,аацәырҵа
1028,zu sehen sein::V,görünmək,
1029,vernehmen::V,eşitmək,аҳара
1030,frieren::V,üşümək,ашəра
1031,frieren::V,üşümək,аҵаара
1032,tun::V,etmək,аҟаҵара
1033,können::V,bilmək,алшара
1034,können::V,bacarmaq,алшара
1035,wollen::V,istəmək,аҭахра
1036,anfangen::V,başlamaq,алагара
1037,beenden::V,bitirmək,алгара
1038,aufhören::V,bitmək,аҟəыҵра
1039,aufhören::V,qurtarmaq,аҟəыҵра
1040,gelingen::V,müvəffəq olmaq,аура
1041,gelingen::V,müvəffəq olmaq,аманшəалахара
1042,gelingen::V,müvəffəq olmaq,алҵра
1043,geraten::V,düşmək,нзаарын
1044,öffnen::V,açmaq,аартра
1045,schließen::V,qapamaq,аркра
1046,stellen::V,qoymaq,аргылара
1047,setzen::V,oturtmaq,артəара
1048,legen::V,qoymaq,ақəҵара
1049,berühren::V,toxunmaq,акьысра
1050,berühren::V,toxunmaq,алакьысра
1051,verbinden::V,bağlamaq,аҿаҳəара
1052,bedecken::V,örtmək,ақəршəра
1053,aufhängen::V,asmaq,акнаҳара
1054,anzünden::V,yandırmaq,аркра
1055,aufheben::V,qaldırmaq,ашьҭыхра
1056,zurücklassen::V,buraxmaq,аныжьра
1057,verlieren::V,itirmək,ацəыӡра
1058,fallen lassen::V,düşürmək,ацəкаҳара
1059,machen::V,etmək,ачаҧара
1060,herstellen::V,istehsal etmək,аиҵдара
1061,bauen::V,tikmək,аргылара
1062,reparieren::V,təmir etmək,арҽеира
1063,verbessern::V,düzəltmək,аиҕьтəра
1064,ändern::V,dəyişdirmək,аҧсахра
1065,graben::V,qazımaq,ажра
1066,beugen::V,əymək,арҟəра
1067,beugen::V,əymək,архəара
1068,biegen::V,bükmək,арҟəра
1069,biegen::V,bükmək,архəара
1070,drehen::V,döndərmək,аргьежьра
1071,wenden::V,çevirmək,
1072,umdrehen::V,çevirmək,аарҳәра
1073,heben::V,qaldırmaq,аҩахара
1074,heben::V,qaldırmaq,араҳара
1075,hochheben::V,qaldırmaq,ахагалара
1076,hochheben::V,qaldırmaq,ашьҭҳəара
1077,ergreifen::V,tutmaq,
1078,halten::V,saxlamaq,акра
1079,drücken::V,sıxmaq,ақəрӷəӷəара
1080,schieben::V,sürmək,аҵгəара
1081,schieben::V,sürmək,агəара
1082,kratzen::V,qaşımaq,ацəҟьара
1083,lecken::V,yalamaq,арбзара
1084,beißen::V,dişləmək,ацҳара
1085,abreißen::V,qoparmaq,амжəара
1086,abschneiden::V,ayırmaq,ахҵəара
1087,abschneiden::V,ayırmaq,аҿахҵəара
1088,binden::V,bağlamaq,аҿаҳəара
1089,stecken::V,soxmaq,алаҵара
1090,brechen::V,qırmaq,аҧҵəара
1091,klopfen::V,sındırmaq,асра
1092,hauen::V,vurmaq,ақəкшара
1093,kleben::V,apışdırmaq,аҷабра
1094,reiben::V,ovmaq,арҟəыҷра
1095,streichen::V,sürtmək,ахьшьра
1096,schleifen::V,bülövləmək,ахра
1097,schneiden::V,kəsmək,аҧҟара
1098,rütteln::V,sirkələmək,арҵысра
1099,schütteln::V,çalxalamaq,аршəшəара
1100,schwenken::V,yelləmək,аҟьара
1101,schütten::V,tökmək,аҭаҭəара
1102,füllen::V,doldurmaq,арҭəра
1103,einwickeln::V,sarımaq,алаҳəара
1104,tragen::V,daşımaq,аҩагара
1105,schleppen::V,sürükləmək,арҳəазара
1106,ziehen::V,çəkmək,ахара
1107,aufbewahren::V,gizlətmək,аҵəахра
1108,werfen::V,atmaq,аршəра
1109,fangen::V,tutmaq,акра
1110,packen::V,yaxalamaq,анкра
1111,packen::V,yaxalamaq,аҵкаара
1112,verstecken::V,gizlətmək,аҵəахра
1113,teilen::V,bölmək,ашара
1114,schicken::V,yollamaq,ашьҭра
1115,schicken::V,göndərmək,ашьҭра
1116,bringen::V,gətirmək,аагара
1117,hinzufügen::V,əlavə etmək,ацҵара
1118,bekommen::V,almaq,аҧшаара
1119,bekommen::V,almaq,архиара
1120,bekommen::V,almaq,аура
1121,bekommen::V,əldə etmək,аҧшаара
1122,bekommen::V,əldə etmək,архиара
1123,bekommen::V,əldə etmək,аура
1124,erhalten::V,almaq,аиура
1125,nehmen::V,almaq,агара
1126,wählen::V,seçmək,алҧшаара
1127,auswählen::V,arımaq,алхра
1128,bewahren::V,qorumaq,
1129,behindern::V,mane olmaq,аҧырхагахара
1130,verderben::V,pozmaq,алгара
1131,verderben::V,pozmaq,абжьыхра
1132,verderben::V,pozmaq,аҧхасҭатəра
1133,beschädigen::V,zədələmək,аҧхасҭатəра
1134,zerbrechen::V,qırmaq,аҧҽра
1135,zerbrechen::V,sındırmaq,аҧҽра
1136,zerreißen::V,yırtmaq,аҧжəара
1137,zerstören::V,dağıtmaq,аилаҧыххаара
1138,verbrennen::V,yandırmaq,абылра
1139,geben::V,vermək,аҭара
1140,reichen::V,uzatmaq,аҭара
1141,schenken::V,vermək,аҩгара
1142,versprechen::V,vəd vermək,ақəргəыӷра
1143,wünschen::V,arzulamaq,
1144,loben::V,tərifləmək,арҽхəара
1145,küssen::V,öpmək,агəӡра
1146,wiegen::V,tərpətmək,
1147,zudecken::V,örtmək,аҵахҩара
1148,zudecken::V,örtmək,ақəршəра
1149,wecken::V,oyatmaq,арҿыхара
1150,zeigen::V,göstərmək,арбара
1151,führen::V,rəhbərlik etmək,аныҟəгара
1152,lehren::V,öyrətmək,арҵара
1153,unterrichten::V,öyrətmək,арҧхьара
1154,unterrichten::V,dərs vermək,арҧхьара
1155,aufziehen::V,tərbiyə etmək,ааӡара
1156,leiten::V,idarə etmək,ахагылазаара
1157,antreiben::V,bizləmək,арццакра
1158,lassen::V,-tırmaq,арҟаҵара
1159,einladen::V,dəvət etmək,ааҕхьара
1160,einladen::V,dəvət etmək,анаҧхьара
1161,vereinigen::V,birləşdirmək,аилаҵара
1162,besuchen::V,baş çəkmək,абара
1163,besuchen::V,ziyarət etmək,абара
1164,treffen::V,rastlaşmaq,аҧылара
1165,treffen::V,rast gəlmək,аҧылара
1166,sich versammeln::V,toplanmaq,аизара
1167,spielen::V,oynamaq,ахəмарра
1168,singen::V,oxumaq,ашəаҳəара
1169,tanzen::V,oynamaq,акəашара
1170,tanzen::V,rəqs etmək,акəашара
1171,sich trennen::V,ayrılmaq,аилыҵра
1172,verlassen::V,tərk etmək,акажьра
1173,retten::V,xilas etmək,Аиқəрхара
1174,bewachen::V,gözətmək,ахьчара
1175,schützen::V,qorumaq,ацəыхьчара
1176,verteidigen::V,qorumaq,ахьчара
1177,sich schlagen::V,döyüşmək,аисра
1178,schießen::V,atmaq,ахысра
1179,schießen::V,atəş açmaq,ахысра
1180,siegen::V,yenmək,аиааира
1181,ärgern::V,acışdırmaq,аргəаара
1182,schlagen::V,döymək,асра
1183,schlagen::V,döymək,аҭасра
1184,treten::V,təpmək,
1185,stechen::V,soxmaq,алакшара
1186,stoßen::V,itələmək,агəҭасра
1187,stehlen::V,çalmaq,аӡара
1188,stehlen::V,oğurlamaq,аӡара
1189,stören::V,pozmaq,аҧырхагахара
1190,belästigen::V,narahat etmək,аргəамҵра
1191,verbergen::V,gizləmək,аӡара
1192,täuschen::V,aldatmaq,ажьара
1193,betrügen::V,aldatmaq,ажьара
1194,töten::V,öldürmək,ашьра
1195,wohnen::V,yaşamaq,анхара
1196,arbeiten::V,işləmək,аусура
1197,arbeiten::V,çalışmaq,аусура
1198,sammeln::V,yığmaq,аҟəшəара
1199,sammeln::V,toplamaq,аҟəшəара
1200,pflücken::V,qoparmaq,аҿыршəара
1201,pflücken::V,qoparmaq,аҿыхра
1202,jagen::V,ovlamaq,ашəарыцара
1203,fischen::V,balıq tutmaq,аҧсыӡ икуеит
1204,fassen::V,tutmaq,акра
1205,hüten::V,güdmək,арҳəра
1206,hüten::V,güdmək,ахьчара
1207,treiben::V,haylamaq,акацара
1208,anbinden::V,bağlamaq,адҳəалара
1209,füttern::V,bəsləmək,акырҿаҵара
1210,melken::V,sağmaq,ахьара
1211,hacken::V,yarmaq,аҟəаҟəара
1212,gießen::V,sulamaq,аҵаҭəара
1213,reifen::V,dəymək,ашəра
1214,reifen::V,dəymək,аҟалара
1215,zubereiten::V,bişirmək,ацура
1216,kochen::V,qaynatmaq,ажəра
1217,backen::V,bişirmək,аӡра
1218,braten::V,qızartmaq,аӡра
1219,umrühren::V,qarışdırmaq,аилрыхра
1220,stricken::V,hörmək,аҧара
1221,nähen::V,tikmək,аӡахра
1222,färben::V,boyamaq,ашəра
1223,reinigen::V,təmizləmək,арыцқьара
1224,waschen::V,yumaq,аӡәӡәара
1225,abwischen::V,silmək,арбара
1226,spülen::V,çalxamaq,аҭыршара
1227,fegen::V,süpürmək,аҧссара
1228,kehren::V,süpürmək,
1229,baden::V,çimmək,аҽыкəабара
1230,sich waschen::V,yuyunmaq,аҽыӡəӡəара
1231,ausziehen::V,soyunmaq,ашəыхра
1232,anziehen::V,geymək,ашəҵара
1233,sich anziehen::V,geyinmək,аҽеилаҳəара
1234,kämmen::V,daramaq,аҳəара
1235,schmücken::V,bəzəmək,арҧшӡара
1236,sagen::V,demək,аҳəара
1237,sagen::V,söymek,аҳəара
1238,sprechen::V,danışmaq,ацəажəара
1239,reden::V,danışmaq,ацəажəара
1240,reden::V,danışmaq,аицәажәара
1241,sich unterhalten::V,söhbət etmək,аицәажәара
1242,fragen::V,soruşmaq,азҵаара
1243,bitten::V,diləmək,аҳəара
1244,bitten::V,xahiş etmək,аҳəара
1245,erzählen::V,bəhs etmək,аҳəара
1246,mitteilen::V,bildirmək,азыцҳара
1247,nennen::V,adlandırmaq,ахьӡҵара
1248,rufen::V,çağırmaq,азҿыҭра
1249,prahlen::V,öyünmək,аҽхəара
1250,übersetzen::V,tərcümə etmək,аиҭагара
1251,denken::V,düşünmək,азхəыцра
1252,denken::V,fikirləşmək,азхəыцра
1253,glauben::V,inanmaq,ахаҵара
1254,bemerken::V,qeyd etmək,агəаҭара
1255,erkennen::V,tanımaq,адырра
1256,begreifen::V,anlamaq,аилкаара
1257,verstehen::V,duymaq,аҳара
1258,lernen::V,öyrənmək,аҵара
1259,wissen::V,bilmək,адырра
1260,sich erinnern an::V,xatırlamaq,агəаларшəара
1261,vergessen::V,unutmaq,ахашҭра
1262,messen::V,ölçmək,ашəара
1263,zählen::V,saymaq,аҧхьаӡара
1264,rechnen::V,hesablamaq,аҳасабра
1265,lesen::V,oxumaq,аҧхьара
1266,malen::V,şəkil çəkmək,
1267,zeichnen::V,cızmaq,
1268,schreiben::V,yazmaq,
1269,besitzen::V,yiyələnmək,амазаара
1270,besitzen::V,malik olmaq,амазаара
1271,kaufen::V,satın almaq,Аахəара
1272,verkaufen::V,satmaq,аҭира
1273,bezahlen::V,ödəmək,ахҭынҵара
1274,bezahlen::V,ödəmək,ашəара
1275,zahlen::V,ödəmək,ашəара
1276,beherrschen::V,idarə etmək,
1277,ertragen::V,dözmək,ачҳара
