,Concept_ID,fi,lbe
747,ehemalig::A,muinainen,хъхъичӏвасса
748,alt[Lebewesen]::A,vanha,агьилсса
749,jung::A,nuori,чӏавасса
750,jung::A,nuori,жагьилсса
751,arm::A,köyhä,мискинсса
752,reich::A,rikas,авадансса
753,bekannt::A,tuttu,дусъсса
754,bekannt::A,tunnettu,дусъсса
755,berühmt::A,kuuluisa,машгьурсса
756,fremd::A,vieras,чил
757,verschieden::A,eri,личӏи-личӏисса
758,verschieden::A,erilainen,личӏи-личӏисса
759,nah::A,läheinen,гъансса
760,fern::A,etäinen,архсса
761,linker::A,vasen,кияхсса
762,linker::A,vasen,кюччахсса
763,rechter::A,oikea,урчӏахсса
764,anderer::A,muu,цамур
765,anderer::A,toinen,цамур
766,erster::A,ensimmäinen,цалчинмур
767,erster::A,ensimmäinen,цалчиннсса
768,zweiter::A,toinen,кӏилчиимур
769,dritter::A,kolmas,шамулчинмур
770,letzter::A,viimeinen,махъва-махъмур
771,allein::ADV,yksin,ялгъузну
772,auf einmal::ADV,yhdellä kertaa,
773,zusammen::ADV,yhdessä,цачӏу
774,zusammen::ADV,yhdessä,архӏал
775,lange::ADV,kauan,батӏи къабуклай
776,lange::ADV,kauan,хъунмасса хӏаллай
777,lange::ADV,pitkään,батӏи къабуклай
778,lange::ADV,pitkään,хъунмасса хӏаллай
779,plötzlich::ADV,äkkiä,цакуну
780,sofort::ADV,heti,мугьлат бакъа
781,später::ADV,myöhemmin,махъ
782,jetzt::ADV,nyt,утти
783,jetzt::ADV,nyt,цӏана
784,heute::ADV,tänään,хӏакьину
785,morgen::ADV,huomenna,гьуит
786,morgen::ADV,huomenna,гьунттий
787,bald::ADV,pian,
788,dann::ADV,sitten,яла
789,gestern::ADV,eilen,лахьхьу
790,einst::ADV,aikanaan,
791,damals::ADV,silloin,та чӏумал
792,damals::ADV,siihen aikaan,та чӏумал
793,danach::ADV,sen jälkeen,яла
794,vorher::ADV,ennen,хьхьнчӏ
795,vorher::ADV,ennen,хьхьичӏва
796,zuerst::ADV,ensin,бакӏрай
797,zuerst::ADV,ensin,цӏу бутӏуй
798,zuerst::ADV,ensiksi,бакӏрай
799,zuerst::ADV,ensiksi,цӏу бутӏуй
800,einmal::ADV,kerran,цал
801,manchmal::ADV,joskus,ваксса-таксса
802,oft::ADV,usein,чӏявуну
803,immer::ADV,aina,мудан
804,immer::ADV,aina,даиман
805,niemals::ADV,ei koskaan,тачӏав
806,hier::ADV,tässä,шикку
807,hier::ADV,täällä,шикку
808,hierhin::ADV,tähän,шиккун
809,von hier::ADV,tästä,шичча
810,von hier::ADV,täältä,шичча
811,dort::ADV,siinä,гикку
812,dort::ADV,siellä,гикку
813,dorthin::ADV,sinne,тиккун
814,dorthin::ADV,tuonne,тиккун
815,geradeaus::ADV,suoraan,тӏайланм
816,vorwärts::ADV,eteenpäin,хьхьичӏунмай
817,rückwärts::ADV,taaksepäin,махъа-хьхьичӏунмай
818,zurück::ADV,takaisin,махъунмай
819,unten::ADV,alhaalla,лув
820,hinab::ADV,alas,бакӏ-ялавай
821,hinab::ADV,alas,бакӏъялавай
822,oben::ADV,ylhäällä,ялув
823,hinauf::ADV,ylös,лавай
824,überall::ADV,kaikkialla,гьариий
825,überall::ADV,kaikkialla,хьу-хьуний
826,überall::ADV,kaikkialla,гьарца кӏанай
827,nicht::ADV,ei,къа-
828,ein wenig::ADV,vähän,чанни
829,ein wenig::ADV,vähän,ца чансса
830,kaum::ADV,tuskin,дахьа
831,sehr::ADV,kovin,оьну
832,sehr::ADV,kovin,гужну
833,sehr::ADV,kovin,хъинну
834,sehr::ADV,oikein,оьну
835,sehr::ADV,oikein,гужну
836,sehr::ADV,oikein,хъинну
837,so::ADV,näin,укукн
838,noch::ADV,vielä,гьала
839,noch::ADV,vielä,уттигу
840,noch::ADV,vielä,цакьинва
841,noch::ADV,vielä,ттигу-шилагу
842,nur::ADV,vain,анжагь
843,nur::ADV,ainoastaan,анжагь
844,schon::ADV,jo,
845,wieder::ADV,taas,цӏуницӏа
846,wieder::ADV,jälleen,цӏуницӏа
847,vergebens::ADV,turhaan,аьдада
848,vergebens::ADV,turhaan,нахӏакь
849,vor::PRP,edessä,хьхьичӏ
850,hinter::PRP,takana,махъ
851,unter::PRP,alla,лув
852,durch::PRP,läpi,-х
853,durch::PRP,kautta,-х
854,neben::PRP,vieressä,чӏарав
855,zwischen::PRP,välillä,дянив
856,wegen::PRP,takia,цӏаний
857,wegen::PRP,vuoksi,цӏаний
858,dies::PRN,tämä,ва
859,das::PRN,se,та
860,das::PRN,se,кӏа
861,das::PRN,se,га
862,alles::PRN,kaikki,щала
863,ich::PRN,minä,на
864,du::PRN,sinä,ина
865,er::PRN,hän,му
866,wir::PRN,me,жу
867,ihr::PRN,te,зу
868,sie::PRN,he,
869,was::FPRN,mikä,ци
870,wer::FPRN,ken,цу
871,wer::FPRN,kuka,цу
872,wo::FADV,missä,чув
873,wohin::FADV,mihin,чун
874,wie::FADV,miten,цукун
875,wie::FADV,kuinka,цукун
876,warum::FADV,miksi,цан
877,wieviel::FNUM,paljonko,циксса
878,wieviel::FNUM,kuinka paljon,циксса
879,eins::NUM,yksi,ца
880,zwei::NUM,kaksi,кӏива
881,drei::NUM,kolme,шамма
882,vier::NUM,neljä,мукьа
883,vier::NUM,neljä,мукьва
884,fünf::NUM,viisi,ххюва
885,sechs::NUM,kuusi,ряхва
886,sieben::NUM,seitsemän,арула
887,acht::NUM,kahdeksan,мяйва
888,neun::NUM,yhdeksän,урчӏва
889,zehn::NUM,kymmenen,ацӏва
890,elf::NUM,yksitoista,ацӏния цава
891,zwölf::NUM,kaksitoista,ацӏиия кӏива
892,zwanzig::NUM,kaksikymmentä,кьува
893,dreißig::NUM,kolmekymmentä,зувира
894,vierzig::NUM,neljäkymmentä,мукьцӏала
895,fünfzig::NUM,viisikymmentä,ххюцӏала
896,sechzig::NUM,kuusikymmentä,ряхцӏала
897,siebzig::NUM,seitsemänkymmentä,
898,achtzig::NUM,kahdeksankymmentä,мяйцӏала
899,neunzig::NUM,yhdeksänkymmentä,урчӏцӏала
900,hundert::NUM,sata,ттурш
901,hundert::NUM,sata,ттуршва
902,tausend::NUM,tuhat,азарва
903,und::CNJ,ja,-гу
904,oder::CNJ,tai,я
905,oder::CNJ,tai,ягу
906,stehen::V,seisoa,ацӏан
907,sitzen::V,istua,щяивкӏун икӏан
908,liegen::V,maata,утту нвхьуну икӏан
909,hängen::V,riippua,зурчӏай тӏун
910,werden::V,tulla,хьун
911,werden::V,joutua,хьун
912,passieren::V,sattua,хьун
913,passieren::V,tapahtua,хьун
914,beginnen::V,alkaa,дайдишин
915,beginnen::V,alkaa,дайдирхьуну дикӏан
916,enden::V,loppua,къуртал дан
917,enden::V,päättyä,къуртал дан
918,wechseln::V,vaihtua,даххана хьун
919,wechseln::V,vaihtua,даххана дуллан
920,wechseln::V,vaihdella,даххана хьун
921,wechseln::V,vaihdella,даххана дуллан
922,aufgehen[Sonne]::V,nousta,буклай бур
923,untergehen[Sonne]::V,laskea,лаглай бур
924,scheinen[Sonne]::V,paistaa,битан
925,scheinen[Sonne]::V,paistaa,чани буллан
926,donnern::V,jyristä,тӏий бур
927,wehen::V,tuulla,бишлай бур
928,wehen::V,puhaltaa,бишлай бур
929,strömen::V,virrata,экьинан
930,fließen::V,valua,экьинан
931,fließen::V,juosta,экьинан
932,sich drehen::V,pyöriä,гьанан
933,schwanken::V,horjua,хъюлчу тӏун
934,schwanken::V,horjua,хӏуркку тӏун
935,schwingen::V,heilua,хъюлчай тӏун
936,schwingen::V,heilua,хъюлчу тӏун
937,schwingen::V,värähdellä,хъюлчай тӏун
938,schwingen::V,värähdellä,хъюлчу тӏун
939,fallen::V,pudota,багьлан
940,fallen::V,langeta,багьлан
941,brennen::V,palaa,ччучлан
942,rauchen::V,savuta,пуркӏу тӏун
943,regnen::V,sataa,лачӏун
944,regnen::V,sataa,лачIлай дур
945,gefrieren::V,jäätyä,микӏ лачӏун
946,tauen::V,sulaa,баслан
947,schmelzen::V,sulaa,баслан
948,trocknen::V,kuivua,кьакьан
949,sieden::V,kiehua,щаран
950,faulen::V,mädätä,аьллан
951,verfaulen::V,mädätä,аьллан
952,verfaulen::V,mädätä,аьян
953,verfaulen::V,mädäntyä,аьллан
954,verfaulen::V,mädäntyä,аьян
955,reißen::V,revetä,ххя дукан
956,versinken::V,upota,оькьлан
957,versinken::V,upota,оькьан
958,versinken::V,vajota,оькьлан
959,versinken::V,vajota,оькьан
960,vergehen::V,kulua,лялиян
961,erscheinen::V,ilmestyä,буккан
962,erscheinen::V,ilmestyä,загьир хьун
963,verschwinden::V,kadota,бат хьун
964,verschwinden::V,kadota,акъа хьун
965,sinken::V,vajota,чахь учин
966,abnehmen::V,vähetä,чан хьун
967,abnehmen::V,vähetä,ссуссукьу хьун
968,zunehmen::V,kasvaa,гьарза хьун
969,zunehmen::V,lisääntyä,гьарза хьун
970,steigen::V,nousta,гьаз хьун
971,wachsen::V,kasvaa,ххяххан
972,glänzen::V,kiiltää,цӏай буккан
973,funkeln::V,kipinöidä,цӏай-цӏай тӏун
974,lärmen::V,meluta,чӏу буллан
975,lärmen::V,meluta,аьлагъужа буллан
976,läuten::V,soida,занг ришлан
977,läuten::V,soida,занг дуллан
978,klingeln::V,soida,занг ришлан
979,klingeln::V,soida,занг дуллан
980,klirren::V,kalista,
981,brausen::V,kohista,никъащилан
982,rauschen::V,kohista,щурщур тӏун
983,klingen::V,soida,чӏу буклан
984,bellen::V,haukkua,хӏап тӏун
985,heulen::V,ulvoa,
986,blasen::V,puhaltaa,уф тӏун
987,pfeifen::V,viheltää,щютӏа тӏун
988,schreien::V,kirkua,чӏу бан
989,stöhnen::V,voihkia,угь-къак тӏун
990,zittern::V,vapista,зурзу чин
991,zittern::V,vapista,зурзу тӏун
992,leben::V,elää,ялапар хъанан
993,geboren werden::V,syntyä,ан
994,atmen::V,hengittää,ссихӏ ласлан
995,atmen::V,hengittää,ссихӏ бигьлан
996,trinken::V,juoda,хӏачӏан
997,trinken::V,juoda,хӏачӏлан
998,essen::V,syödä,канан
999,schlucken::V,niellä,кьюлтӏа тӏун
1000,müde werden::V,uupua,аьхчӏин
1001,einschlafen::V,uinahtaa,шанан икӏан
1002,schlafen::V,maata,шанан
1003,schlafen::V,nukkua,шанан
1004,aufwachen::V,herätä,чантӏ учин
1005,aufstehen::V,nousta,бизан
1006,aufstehen::V,nousta ylös,бизан
1007,sich erholen::V,levätä,бигьалаган
1008,krank werden::V,sairastua,къашай хьун
1009,krank sein::V,potea,къашай хъанан
1010,krank sein::V,potea,къашавай икӏан
1011,krank sein::V,sairastaa,къашай хъанан
1012,krank sein::V,sairastaa,къашавай икӏан
1013,schmerzen::V,särkeä,цӏун
1014,schmerzen::V,kivistää,цӏун
1015,husten::V,yskiä,хъугьу чин
1016,husten::V,yskiä,хъугьу тӏун
1017,genesen::V,toipua,хъин хьун
1018,genesen::V,toipua,сагъ лаган
1019,sterben::V,kuolla,ивчӏан
1020,umkommen::V,saada surmansa,лиллан
1021,umkommen::V,saada surmansa,литӏлан
1022,umkommen::V,saada surmansa,ажал биян
1023,umkommen::V,saada surmansa,личӏи хьун
1024,umkommen::V,saada surmansa,иакьлу хьун
1025,umkommen::V,saada surmansa,ахир жан хъанан
1026,umkommen::V,saada surmansa,рухӏирачӏа икӏан
1027,umkommen::V,kuolla,лиллан
1028,umkommen::V,kuolla,литӏлан
1029,umkommen::V,kuolla,ажал биян
1030,umkommen::V,kuolla,личӏи хьун
1031,umkommen::V,kuolla,иакьлу хьун
1032,umkommen::V,kuolla,ахир жан хъанан
1033,umkommen::V,kuolla,рухӏирачӏа икӏан
1034,sich bewegen::V,liikkua,сукку хьун
1035,sich rühren::V,liikahtaa,сукку хьун
1036,sich erheben::V,nousta,бизан
1037,sich setzen::V,istuutua,щяикӏан
1038,sich setzen::V,istuutua,щябикӏан
1039,hinfallen::V,kaatua,багьан
1040,laufen::V,kävellä,занан
1041,schreiten::V,astua,ша ласлан
1042,schreiten::V,astella,ша ласлан
1043,spazierengehen::V,kävellä,сайр буллан
1044,eilen::V,kiirehtiä,анавар буккан
1045,sich beeilen::V,kiirehtiä,анавар буккан
1046,sich beeilen::V,olla kiireissään,анавар буккан
1047,sausen::V,rynnätä,никъа щилан
1048,sausen::V,rynnätä,никъа щун
1049,sausen::V,viilettää,никъа щилан
1050,sausen::V,viilettää,никъа щун
1051,rennen::V,juosta,лечлан
1052,springen::V,hypätä,тӏанкӏ дан
1053,klettern::V,kiivetä,лахълан
1054,schaukeln::V,kiikkua,гьайжак бигьлан
1055,kriechen::V,ryömiä,ххярк тӏун
1056,schwimmen::V,uida,гьузун
1057,tauchen::V,sukeltaa,лултту уккан
1058,rudern::V,soutaa,бяхлан
1059,rudern::V,soutaa,батӏлан
1060,rudern::V,soutaa,ххялаххи дуклан
1061,fahren::V,ajaa,гьан
1062,fahren::V,kulkea,гьан
1063,fliegen::V,lentää,лехлан
1064,gehen::V,käydä,нан
1065,weggehen::V,lähteä,ялагьан
1066,weggehen::V,poistua,ялагьан
1067,abfahren::V,lähteä,гьан
1068,anhalten::V,pysähtyä,бацӏан
1069,anhalten::V,seisahtua,бацӏан
1070,hineingehen::V,mennä sisään,буххан
1071,eintreten::V,astua sisään,буххан
1072,kommen::V,tulla,учӏан
1073,ankommen::V,saapua,биян
1074,ankommen::V,saapua,бучӏан
1075,zurückkommen::V,palata,зана хъун
1076,zurückkommen::V,palata,зана бикӏан
1077,bleiben::V,jäädä,личӏан
1078,bleiben::V,viipyä,личӏан
1079,warten::V,odottaa,ялугьлан
1080,erwarten::V,odottaa,ялугьлан
1081,suchen::V,etsiä,луглан
1082,finden::V,löytää,лякъин
1083,versuchen::V,yrittää,ххал буллан
1084,vorbereiten::V,valmistaa,хӏадур бан
1085,lieben::V,pitää,эшкьи хьуиу бикӏан
1086,lieben::V,rakastaa,эшкьи хьуиу бикӏан
1087,mögen::V,pitää,ххиран бикӏан
1088,mögen::V,tykätä,ххиран бикӏан
1089,lachen::V,nauraa,хъян
1090,rühren::V,liikuttaa,
1091,weinen::V,itkeä,аьтӏун
1092,schimpfen::V,haukkua,дяъван
1093,schimpfen::V,haukkua,ссугайи агьан
1094,sich ärgern::V,suuttua,ссибизлан
1095,sich fürchten::V,pelätä,ингъауслан
1096,fürchten::V,pelätä,хӏучӏ тӏун
1097,fliehen::V,paeta,ака бан
1098,flüchten::V,paeta,лихъан
1099,sehen::V,nähdä,чӏалан
1100,anschauen::V,katsoa,урган
1101,ansehen::V,katsoa,буруглан
1102,hören::V,kuulla,баллан
1103,zuhören::V,kuunnella,вичӏи дихьлан
1104,probieren::V,maistaa,тӏин ххал буллан
1105,riechen::V,haistaa,ссунтӏа тӏун
1106,fühlen::V,tuntea,дакӏнил буслан
1107,scheinen::V,tuntua,ххан
1108,scheinen::V,tuntua,бизан
1109,scheinen::V,tuntua,ххан бикӏлай бикӏан
1110,zu sehen sein::V,näkyä,
1111,vernehmen::V,kuulla,баян
1112,frieren::V,palella,лигьулул хъанан
1113,tun::V,tehdä,бан
1114,können::V,osata,хьун
1115,wollen::V,tahtoa,
1116,anfangen::V,ruveta,дайдишин
1117,anfangen::V,aloittaa,дайдишин
1118,beenden::V,lopettaa,къуртал бан
1119,aufhören::V,loppua,кьабагьан
1120,gelingen::V,onnistua,бюхъан
1121,geraten::V,sujua,
1122,geraten::V,joutua,
1123,öffnen::V,avata,тӏитӏин
1124,öffnen::V,aukaista,тӏитӏин
1125,schließen::V,sulkea,лакьин
1126,stellen::V,panna,дацӏан дан
1127,stellen::V,panna,бишин
1128,stellen::V,asettaa,дацӏан дан
1129,stellen::V,asettaa,бишин
1130,setzen::V,panna,щяитан
1131,setzen::V,istuttaa,щяитан
1132,legen::V,panna,бишин
1133,legen::V,asettaa,бишин
1134,berühren::V,koskea,ка щун
1135,berühren::V,koskettaa,ка щун
1136,verbinden::V,liittää,бахӏин
1137,verbinden::V,liittää,дахӏин
1138,verbinden::V,yhdistää,бахӏин
1139,verbinden::V,yhdistää,дахӏин
1140,bedecken::V,kattaa,ялтту бущин
1141,bedecken::V,kattaa,ялтту бакьин
1142,bedecken::V,peittää,ялтту бущин
1143,bedecken::V,peittää,ялтту бакьин
1144,aufhängen::V,ripustaa,лахъан
1145,anzünden::V,sytyttää,лахъан
1146,aufheben::V,ylös nostaa,гьаз бан
1147,aufheben::V,nostaa,гьаз бан
1148,zurücklassen::V,jättää,кьаитан
1149,zurücklassen::V,jättää,битан
1150,verlieren::V,kadottaa,дакъа дан
1151,fallen lassen::V,pudottaa,рутан
1152,machen::V,tehdä,дан
1153,herstellen::V,tuottaa,яраг ишла бувиу бан
1154,herstellen::V,valmistaa,яраг ишла бувиу бан
1155,bauen::V,rakentaa,дан
1156,reparieren::V,korjata,дакьин дан
1157,verbessern::V,parantaa,ххуй дан
1158,ändern::V,muuttaa,баххана бан
1159,graben::V,kaivaa,дуклан
1160,beugen::V,taivuttaa,лахӏан бан
1161,beugen::V,taivuttaa,кьус бикӏан
1162,biegen::V,taivuttaa,баччин
1163,biegen::V,taivuttaa,лахӏан бан
1164,drehen::V,kääntää,гьанан
1165,wenden::V,kääntää,кӏура баен бан
1166,umdrehen::V,kääntää,кӏура баен бан
1167,heben::V,nostaa,гьаз бан
1168,heben::V,kohottaa,гьаз бан
1169,hochheben::V,nostaa,гьаз бан
1170,ergreifen::V,tarttua,хъап дан
1171,ergreifen::V,tarttua,хъап увиу угьан
1172,halten::V,pitää,бугьлан
1173,drücken::V,painaa,кьюч бигьлан
1174,drücken::V,puristaa,кьюч бигьлан
1175,schieben::V,työntää,щун
1176,kratzen::V,raapia,
1177,lecken::V,nuolla,ланцӏа тӏун
1178,beißen::V,purra,хъапа тӏун
1179,beißen::V,purra,кьацӏа тӏун
1180,abreißen::V,repiä,буцан
1181,abschneiden::V,leikata poikki,бухъан
1182,abschneiden::V,leikata poikki,кьукьин
1183,abschneiden::V,leikata,бухъан
1184,abschneiden::V,leikata,кьукьин
1185,binden::V,sitoa,бахӏин
1186,binden::V,sitoa,дахӏин
1187,stecken::V,pistää,
1188,brechen::V,murtaa,гъагъан
1189,klopfen::V,koputtaa,кьутӏа тӏун
1190,klopfen::V,kolkuttaa,кьутӏа тӏун
1191,hauen::V,lyödä,рищун
1192,kleben::V,liimata,лачӏун буллан
1193,reiben::V,hieroa,ссуку буллан
1194,reiben::V,hangata,ссуку буллан
1195,streichen::V,sivellä,дугъан
1196,streichen::V,sivellä,аьгъу дан
1197,schleifen::V,hioa,
1198,schneiden::V,leikata,духълан
1199,schneiden::V,leikata,кьукьлан
1200,rütteln::V,ravistaa,
1201,schütteln::V,pudistaa,хъюлчу буллан
1202,schwenken::V,heiluttaa,палцӏ дуллан
1203,schütten::V,kaataa,рутӏин
1204,füllen::V,täyttää,буцӏин бан
1205,einwickeln::V,kääriä,кай-кай бан
1206,tragen::V,kantaa,ларсун занан
1207,tragen::V,kantaa,ларсун ачин
1208,schleppen::V,raahata,ххилан
1209,ziehen::V,vetää,
1210,aufbewahren::V,säilyttää,ядан
1211,aufbewahren::V,säilyttää,ядуллан
1212,werfen::V,viskata,личин
1213,fangen::V,napata,бугьан
1214,fangen::V,napata,бугьлан
1215,fangen::V,ottaa kiinni,бугьан
1216,fangen::V,ottaa kiinni,бугьлан
1217,packen::V,tarttua,
1218,verstecken::V,kätkeä,ладитан
1219,verstecken::V,kätkeä,кьюлтӏ дан
1220,verstecken::V,kätkeä,дахьлаган дан
1221,verstecken::V,piilottaa,ладитан
1222,verstecken::V,piilottaa,кьюлтӏ дан
1223,verstecken::V,piilottaa,дахьлаган дан
1224,teilen::V,jakaa,бачӏин
1225,teilen::V,jakaa,бутӏа бан
1226,schicken::V,lähettää,тӏайла буккан
1227,bringen::V,viedä,диян дан
1228,hinzufügen::V,lisätä,ххи бан
1229,bekommen::V,saada,ласун
1230,erhalten::V,saada,ласун
1231,nehmen::V,ottaa,ласун
1232,wählen::V,valita,бувчӏин
1233,auswählen::V,valikoida,бувчӏин
1234,auswählen::V,valikoida,язи бугьан
1235,bewahren::V,säilyttää,ядан
1236,behindern::V,estää,дайщишруду дуллан
1237,verderben::V,pilata,зия дан
1238,verderben::V,turmella,зия дан
1239,beschädigen::V,vioittaa,зарал буллан
1240,beschädigen::V,vahingoittaa,зарал буллан
1241,zerbrechen::V,rikkoa,гьагъан
1242,zerbrechen::V,rikkoa,гьагъан бан
1243,zerreißen::V,repiä rikki,ххяхха дуккан
1244,zerreißen::V,repiä palasiksi,ххяхха дуккан
1245,zerstören::V,hävittää,лекьан дан
1246,verbrennen::V,polttaa,ччуччин
1247,geben::V,antaa,дулун
1248,reichen::V,ojentaa,дулун
1249,schenken::V,lahjoittaa,пишкаш дан
1250,schenken::V,lahjoittaa,багъишла дан
1251,schenken::V,lahjoittaa,ихӏсандалун дуллун
1252,versprechen::V,luvata,банна чин
1253,wünschen::V,toivottaa,
1254,loben::V,ylistää,цӏа дан
1255,küssen::V,suudella,ппай тӏун
1256,wiegen::V,tuudittaa,гьуркку тӏун
1257,wiegen::V,tuudittaa,гьуркку буллан
1258,wiegen::V,tuudittaa,гьуркку бан
1259,wiegen::V,keinuttaa,гьуркку тӏун
1260,wiegen::V,keinuttaa,гьуркку буллан
1261,wiegen::V,keinuttaa,гьуркку бан
1262,zudecken::V,peittää,
1263,wecken::V,herättää,чантӏ учин ан
1264,zeigen::V,näyttää,ккаккан бан
1265,zeigen::V,osoittaa,ккаккан бан
1266,führen::V,johdattaa,буцин
1267,lehren::V,opettaa,лахьхьин бан
1268,lehren::V,opettaa,лахьхьин буллан
1269,unterrichten::V,opettaa,дарс дишаван
1270,aufziehen::V,kasvattaa,хъуна ан
1271,aufziehen::V,kasvattaa,тарбия ан
1272,leiten::V,johtaa,каялувшиву дан
1273,antreiben::V,hoputtaa,
1274,lassen::V,antaa,
1275,einladen::V,kutsua,хъамалу оьвчин
1276,vereinigen::V,yhdistää,ца бан
1277,besuchen::V,vierailla,ялун уххан
1278,treffen::V,tavata,хьуна бакьин
1279,sich versammeln::V,kokoontua,батӏин
1280,spielen::V,pelata,тӏуркӏу тӏун
1281,spielen::V,leikkiä,тӏуркӏу тӏун
1282,singen::V,laulaa,балай тӏун
1283,tanzen::V,tanssia,къавтӏун
1284,sich trennen::V,erota,ппив хьун
1285,verlassen::V,jättää,увккун гьан
1286,retten::V,pelastaa,ххассал бан
1287,bewachen::V,vartioida,къарал бан
1288,schützen::V,suojella,ябан
1289,verteidigen::V,puolustaa,буруччин
1290,sich schlagen::V,tapella,биян
1291,schießen::V,ampua,битлан
1292,siegen::V,voittaa,ххув хьун
1293,siegen::V,voittaa,ххувшаву ласун
1294,ärgern::V,ärsyttää,ссибизан уллан
1295,schlagen::V,lyödä,рищун
1296,treten::V,potkaista,
1297,stechen::V,pistää,кьутӏин
1298,stoßen::V,sysätä,щун
1299,stoßen::V,työntää,щун
1300,stehlen::V,varastaa,дацин
1301,stören::V,häiritä,кьючин
1302,belästigen::V,häiritä,бизар уллан
1303,verbergen::V,kätkeä,лабитан
1304,verbergen::V,kätkeä,кӏучӏ бан
1305,täuschen::V,harhauttaa,хъяврин ан
1306,betrügen::V,pettää,аьикьин ан
1307,betrügen::V,petkuttaa,аьикьин ан
1308,töten::V,tappaa,ивчӏан
1309,wohnen::V,asua,оьрму бутлан
1310,arbeiten::V,tehdä työtä,зун
1311,arbeiten::V,työskennellä,зун
1312,sammeln::V,koota,ттихӏин
1313,sammeln::V,koota,вив дишин
1314,sammeln::V,kerätä,ттихӏин
1315,sammeln::V,kerätä,вив дишин
1316,pflücken::V,poimia,риттун
1317,jagen::V,metsästää,авли занан
1318,fischen::V,kalastaa,чавахъру бугьлан
1319,fassen::V,pyydystää,бугьан
1320,fassen::V,saalistaa,бугьан
1321,hüten::V,paimentaa,урттуйн бакьлан
1322,treiben::V,ajaa,дачин дуллан
1323,treiben::V,ajaa,лихъан буллан
1324,anbinden::V,kytkeä,бахӏин
1325,füttern::V,ruokkia,канаки буллан
1326,melken::V,lypsää,ттизин
1327,hacken::V,hakata,мюрш буллан
1328,hacken::V,hakata,мюрш бан
1329,gießen::V,kastella,щин дишин
1330,reifen::V,kypsyä,диян
1331,zubereiten::V,valmistaa,хӏадур дан
1332,zubereiten::V,valmistaa,хӏадур бан
1333,kochen::V,keittää,шашан
1334,kochen::V,keittää,шашан дуллан
1335,backen::V,leipoa,бишлан
1336,backen::V,leipoa,шахьлан
1337,braten::V,paistaa,цӏарайх дуллан
1338,umrühren::V,hämmentää,хӏала бан
1339,stricken::V,kutoa,щащлан
1340,stricken::V,kutoa,щащан
1341,stricken::V,neuloa,щащлан
1342,stricken::V,neuloa,щащан
1343,nähen::V,ommella,дуруххан
1344,färben::V,värjätä,ранг щун
1345,färben::V,värittää,ранг щун
1346,reinigen::V,puhdistaa,марцӏ бан
1347,waschen::V,pestä,шюшин
1348,abwischen::V,pyyhkiä,лишин
1349,spülen::V,huuhtoa,вилаган
1350,fegen::V,pyyhkäistä,башин
1351,kehren::V,lakaista,бахьлан
1352,baden::V,kylpeä,щинавун учӏлан
1353,sich waschen::V,peseytyä,диссун
1354,sich waschen::V,peseytyä,лажин диссун
1355,sich waschen::V,peseytyä,лажин дислан
1356,sich waschen::V,peseytyä,биссун
1357,sich waschen::V,peseytyä,чурх бислан
1358,ausziehen::V,riisua,ликкан
1359,anziehen::V,pukea ylleen,лаххан
1360,sich anziehen::V,pukeutua,янна лаххан
1361,kämmen::V,kammata,ттарал дуккан
1362,schmücken::V,koristaa,чӏюлу бан
1363,schmücken::V,kaunistaa,чӏюлу бан
1364,sagen::V,sanoa,учин
1365,sprechen::V,puhua,гъалгъа тӏун
1366,reden::V,keskustella,гъалгъа тӏун
1367,sich unterhalten::V,jutella,гъалгъа тӏун
1368,fragen::V,kysyä,цӏуххин
1369,bitten::V,pyytää,тавакъю буллан
1370,erzählen::V,kertoa,хавар бусан
1371,mitteilen::V,ilmoittaa,баян бан
1372,mitteilen::V,ilmoittaa,хавар бан
1373,nennen::V,kutsua,цӏа дизан
1374,nennen::V,nimittää,цӏа дизан
1375,rufen::V,kutsua,оьвтӏун
1376,prahlen::V,kerskailla,цӏа дуллан
1377,übersetzen::V,kääntää,таржума бан
1378,denken::V,miettiä,пикри буллан
1379,denken::V,ajatella,пикри буллан
1380,glauben::V,uskoa,вих хьун
1381,bemerken::V,huomata,хӏисав хъун
1382,erkennen::V,tunnistaa,увчӏин
1383,begreifen::V,ymmärtää,бувчӏин
1384,verstehen::V,ymmärtää,
1385,lernen::V,oppia,лахьлан
1386,lernen::V,oppia,лахьхьин
1387,wissen::V,tietää,кӏулну бикӏан
1388,wissen::V,tietää,хавар бикӏан
1389,sich erinnern an::V,muistaa,дакӏнин бутан
1390,vergessen::V,unohtaa,хъама битан
1391,messen::V,mitata,дуцин дуллан
1392,messen::V,mitata,дуцин дан
1393,zählen::V,laskea,дуккин
1394,rechnen::V,laskea,хӏисав дан
1395,lesen::V,lukea,ккалан
1396,malen::V,maalata,сурат дуллан
1397,zeichnen::V,piirtää,сурат дуллан
1398,zeichnen::V,piirustaa,сурат дуллан
1399,schreiben::V,kirjoittaa,чичин
1400,schreiben::V,kirjoittaa,чичлан
1401,besitzen::V,omistaa,дуну икӏан
1402,besitzen::V,omistaa,дуну дикӏан
1403,besitzen::V,omistaa,заллуну икӏан
1404,kaufen::V,ostaa,машан ласун
1405,verkaufen::V,myydä,баххан
1406,bezahlen::V,maksaa,арцу дулун
1407,bezahlen::V,maksaa,багьа булун
1408,zahlen::V,maksaa,арцу дулун
1409,zahlen::V,maksaa,багьа булун
