,Concept_ID,tr,tr
233,Schwan::N,kuğu,kuğu
234,Fisch::N,balık,balık
235,Barsch::N,hani,hani
236,Barsch::N,hani,levrek
237,Barsch::N,levrek,hani
238,Barsch::N,levrek,levrek
239,Hecht::N,turnabalığı,turnabalığı
240,Schlange[Tier]::N,yılan,yılan
241,Wurm::N,kurt,kurt
242,Wurm::N,kurt,solucan
243,Wurm::N,solucan,kurt
244,Wurm::N,solucan,solucan
245,Spinne::N,örümcek,örümcek
246,Ameise::N,karınca,karınca
247,Laus::N,bit,bit
248,Mücke::N,sivrisinek,sivrisinek
249,Fliege::N,sinek,sinek
250,Schmetterling::N,kelebek,kelebek
251,Beere::N,tane,tane
252,Apfel::N,elma,elma
253,Pilz::N,mantar,mantar
254,Zwiebel::N,soğan,soğan
255,Saat::N,ekin,ekin
256,Korn::N,tane,tane
257,Heu::N,kuru ot,kuru ot
258,Schale::N,kabuk,kabuk
259,Grube::N,çukur,çukur
260,Falle::N,tuzak,tuzak
261,Schlinge::N,ilmik,ilmik
262,Spur::N,iz,iz
263,Asche::N,kül,kül
264,Dreck::N,pislik,pislik
265,Eisen::N,demir,demir
266,Gold::N,altın,altın
267,Silber::N,gümüş,gümüş
268,Kohle::N,kömür,kömür
269,Glas::N,cam,cam
270,Lehm::N,balçık,balçık
271,Sand::N,kum,kum
272,Mensch::N,insan,insan
273,Mann::N,adam,adam
274,Mann::N,adam,erkek
275,Mann::N,erkek,adam
276,Mann::N,erkek,erkek
277,Frau::N,bayan,bayan
278,Kind::N,çocuk,çocuk
279,Junge::N,erkek çocuk,erkek çocuk
280,Mädchen::N,kız,kız
281,Familie::N,aile,aile
282,Großvater::N,dede,dede
283,Großvater::N,dede,büyükbaba
284,Großvater::N,büyükbaba,dede
285,Großvater::N,büyükbaba,büyükbaba
286,Großmutter::N,nine,nine
287,Großmutter::N,nine,büyükanne
288,Großmutter::N,büyükanne,nine
289,Großmutter::N,büyükanne,büyükanne
290,Eltern::N,ebeveyn,ebeveyn
291,Eltern::N,ebeveyn,ana baba
292,Eltern::N,ana baba,ebeveyn
293,Eltern::N,ana baba,ana baba
294,Vater::N,ata,ata
295,Vater::N,ata,baba
296,Vater::N,baba,ata
297,Vater::N,baba,baba
298,Mutter::N,ana,ana
299,Mutter::N,ana,anne
300,Mutter::N,anne,ana
301,Mutter::N,anne,anne
302,Sohn::N,oğul,oğul
303,Tochter::N,kız,kız
304,Tochter::N,kız,kız evlât
305,Tochter::N,kız evlât,kız
306,Tochter::N,kız evlât,kız evlât
307,Bruder::N,abi,abi
308,Bruder::N,abi,erkek kardeş
309,Bruder::N,erkek kardeş,abi
310,Bruder::N,erkek kardeş,erkek kardeş
311,Schwester::N,abla,abla
312,Schwester::N,abla,kız kardeş
313,Schwester::N,kız kardeş,abla
314,Schwester::N,kız kardeş,kız kardeş
315,Onkel::N,dayı,dayı
316,Tante::N,hala,hala
317,Tante::N,hala,teyze
318,Tante::N,teyze,hala
319,Tante::N,teyze,teyze
320,Ehemann::N,koca,koca
321,Ehefrau::N,karı,karı
322,Freude::N,neşe,neşe
323,Freude::N,neşe,sevinç
324,Freude::N,sevinç,neşe
325,Freude::N,sevinç,sevinç
326,Gelächter::N,gülme,gülme
327,Gelächter::N,gülme,kahkaha
328,Gelächter::N,kahkaha,gülme
329,Gelächter::N,kahkaha,kahkaha
330,Glück::N,mutluluk,mutluluk
331,Kummer::N,dert,dert
332,Kummer::N,dert,keder
333,Kummer::N,keder,dert
334,Kummer::N,keder,keder
335,Wunsch::N,arzu,arzu
336,Wunsch::N,arzu,istek
337,Wunsch::N,istek,arzu
338,Wunsch::N,istek,istek
339,Lust::N,arzu,arzu
340,Lust::N,arzu,heves
341,Lust::N,heves,arzu
342,Lust::N,heves,heves
343,Geist::N,tin,tin
344,Gedanke::N,fikir,fikir
345,Gedanke::N,fikir,düşünce
346,Gedanke::N,düşünce,fikir
347,Gedanke::N,düşünce,düşünce
348,Gedächtnis::N,bellek,bellek
349,Verstand::N,zekâ,zekâ
350,Sinn::N,anlam,anlam
351,Grund::N,sebep,sebep
352,Wahrheit::N,doğruluk,doğruluk
353,Wahrheit::N,doğruluk,gerçeklik
354,Wahrheit::N,gerçeklik,doğruluk
355,Wahrheit::N,gerçeklik,gerçeklik
356,Gespräch::N,görüşme,görüşme
357,Märchen::N,masal,masal
358,Erzählung::N,öykü,öykü
359,Erzählung::N,öykü,hikâye
360,Erzählung::N,hikâye,öykü
361,Erzählung::N,hikâye,hikâye
362,Nachricht::N,haber,haber
363,Neuigkeit::N,haber,haber
364,Name::N,ad,ad
365,Name::N,ad,isim
366,Name::N,isim,ad
367,Name::N,isim,isim
368,Rätsel::N,bilmece,bilmece
369,Rede::N,söylev,söylev
370,Rede::N,söylev,konuşma
371,Rede::N,konuşma,söylev
372,Rede::N,konuşma,konuşma
373,Sprache::N,dil,dil
374,Sprache::N,dil,lisan
375,Sprache::N,lisan,dil
376,Sprache::N,lisan,lisan
377,Stimme::N,ses,ses
378,Wort::N,kelime,kelime
379,Zeichen::N,işaret,işaret
380,Ruf::N,çağırma,çağırma
381,Lärm::N,şamata,şamata
382,Lärm::N,şamata,gürültü
383,Lärm::N,gürültü,şamata
384,Lärm::N,gürültü,gürültü
385,Laut::N,ses,ses
386,Ton::N,ses,ses
387,Lied::N,türkü,türkü
388,Ruhe::N,sakinlik,sakinlik
389,Leute::N,halk,halk
390,Leute::N,halk,insanlar
391,Leute::N,insanlar,halk
392,Leute::N,insanlar,insanlar
393,Volk::N,ulus,ulus
394,Volk::N,ulus,millet
395,Volk::N,millet,ulus
396,Volk::N,millet,millet
397,Arbeit::N,iş,iş
398,Arbeit::N,iş,çalışma
399,Arbeit::N,çalışma,iş
400,Arbeit::N,çalışma,çalışma
401,Gast::N,konuk,konuk
402,Gast::N,konuk,misafir
403,Gast::N,misafir,konuk
404,Gast::N,misafir,misafir
405,Geschenk::N,hediye,hediye
406,Geschenk::N,hediye,armağan
407,Geschenk::N,armağan,hediye
408,Geschenk::N,armağan,armağan
409,Spiel::N,oyun,oyun
410,Gesellschaft::N,çevre,çevre
411,Gesellschaft::N,çevre,arkadaşlık
412,Gesellschaft::N,arkadaşlık,çevre
413,Gesellschaft::N,arkadaşlık,arkadaşlık
414,Hilfe::N,yardım,yardım
415,Freund::N,dost,dost
416,Freund::N,dost,arkadaş
417,Freund::N,arkadaş,dost
418,Freund::N,arkadaş,arkadaş
419,Kamerad::N,arkadaş,arkadaş
420,Angelegenheit::N,iş,iş
421,Angelegenheit::N,iş,husus
422,Angelegenheit::N,husus,iş
423,Angelegenheit::N,husus,husus
424,Anzahl::N,sayı,sayı
425,Art::N,çeşit,çeşit
426,Stück::N,tane,tane
427,Stück::N,tane,parça
428,Stück::N,parça,tane
429,Stück::N,parça,parça
430,Teil::N,kısım,kısım
431,Hälfte::N,yarı,yarı
432,Kreis::N,daire,daire
433,Kreuz::N,haç,haç
434,Linie::N,hat,hat
435,Linie::N,hat,çizgi
436,Linie::N,çizgi,hat
437,Linie::N,çizgi,çizgi
438,Strich::N,çizgi,çizgi
439,Abstand::N,aralık,aralık
440,Entfernung::N,mesafe,mesafe
441,Entfernung::N,mesafe,uzaklık
442,Entfernung::N,uzaklık,mesafe
443,Entfernung::N,uzaklık,uzaklık
444,Gegend::N,yöre,yöre
445,Platz::N,yer,yer
446,Ort::N,yer,yer
447,Seite::N,yan,yan
448,Seite::N,yan,taraf
449,Seite::N,taraf,yan
450,Seite::N,taraf,taraf
451,Mitte::N,orta,orta
452,Mitte::N,orta,merkez
453,Mitte::N,merkez,orta
454,Mitte::N,merkez,merkez
455,Gegenstand::N,şey,şey
456,Sache::N,iş,iş
457,Sache::N,iş,şey
458,Sache::N,şey,iş
459,Sache::N,şey,şey
460,Rand::N,kenar,kenar
461,Kante::N,kenar,kenar
462,Ecke::N,köşe,köşe
463,Spitze::N,uç,uç
464,Spitze::N,uç,baş
465,Spitze::N,baş,uç
466,Spitze::N,baş,baş
467,Ende::N,uç,uç
468,Loch::N,oyuk,oyuk
469,Loch::N,oyuk,delik
470,Loch::N,delik,oyuk
471,Loch::N,delik,delik
472,Winkel::N,köşe,köşe
473,Muster::N,örnek,örnek
474,Größe::N,büyüklük,büyüklük
475,Länge::N,uzunluk,uzunluk
476,Höhe::N,yükseklik,yükseklik
477,Gewicht::N,ağırlık,ağırlık
478,Menge::N,miktar,miktar
479,Haufen::N,küme,küme
480,Haufen::N,küme,yığın
481,Haufen::N,yığın,küme
482,Haufen::N,yığın,yığın
483,Reihe::N,sıra,sıra
484,Boot::N,kayık,kayık
485,Boot::N,kayık,sandal
486,Boot::N,sandal,kayık
487,Boot::N,sandal,sandal
488,Ruder::N,kürek,kürek
489,Schlitten::N,kızak,kızak
490,Ski::N,kayak,kayak
491,Lagerfeuer::N,kamp ateşi,kamp ateşi
492,Last::N,yük,yük
493,Gang::N,gidiş,gidiş
494,Gang::N,gidiş,yürüyüş
495,Gang::N,yürüyüş,gidiş
496,Gang::N,yürüyüş,yürüyüş
497,Schritt::N,adım,adım
498,Norden::N,kuzey,kuzey
499,Süden::N,güney,güney
500,Westen::N,batı,batı
501,Osten::N,doğu,doğu
502,Holz::N,ağaç,ağaç
503,Holz::N,ağaç,tahta
504,Holz::N,tahta,ağaç
505,Holz::N,tahta,tahta
506,Brett::N,tahta,tahta
507,Platte::N,levha,levha
508,Stütze::N,dayak,dayak
509,Stütze::N,dayak,destek
510,Stütze::N,destek,dayak
511,Stütze::N,destek,destek
512,Stange::N,çubuk,çubuk
513,Stock::N,sopa,sopa
514,Stock::N,sopa,değnek
515,Stock::N,değnek,sopa
516,Stock::N,değnek,değnek
517,Stab::N,sırık,sırık
518,Stab::N,sırık,baston
519,Stab::N,baston,sırık
520,Stab::N,baston,baston
521,Rohr::N,boru,boru
522,Haus::N,ev,ev
523,Heim::N,ev,ev
524,Heim::N,ev,yurt
525,Heim::N,yurt,ev
526,Heim::N,yurt,yurt
527,Ofen::N,soba,soba
528,Fußboden::N,taban,taban
529,Fußboden::N,taban,döşeme
530,Fußboden::N,döşeme,taban
531,Fußboden::N,döşeme,döşeme
532,Tisch::N,masa,masa
533,Stuhl::N,iskemle,iskemle
534,Stuhl::N,iskemle,sandalye
535,Stuhl::N,sandalye,iskemle
536,Stuhl::N,sandalye,sandalye
537,Wiege::N,beşik,beşik
538,Bett::N,yatak,yatak
539,Regal::N,raf,raf
540,Kiste::N,sandık,sandık
541,Fenster::N,pencere,pencere
542,Tür::N,kapı,kapı
543,Tor::N,kapı,kapı
544,Zaun::N,çit,çit
545,Dach::N,dam,dam
546,Dach::N,dam,çatı
547,Dach::N,çatı,dam
548,Dach::N,çatı,çatı
549,Leiter::N,merdiven,merdiven
550,Besen::N,süpürge,süpürge
551,Spaten::N,bel,bel
552,Schaufel::N,kürek,kürek
553,Gabel::N,çatal,çatal
554,Löffel::N,kaşık,kaşık
555,Messer::N,bıçak,bıçak
556,Nagel::N,çivi,çivi
557,Netz::N,ağ,ağ
558,Haken::N,çengel,çengel
559,Griff::N,kulp,kulp
560,Griff::N,kulp,tutamak
561,Griff::N,tutamak,kulp
562,Griff::N,tutamak,tutamak
563,Schloss::N,kilit,kilit
564,Bild::N,imaj,imaj
565,Bild::N,imaj,resim
566,Bild::N,resim,imaj
567,Bild::N,resim,resim
568,Figur::N,şekil,şekil
569,Figur::N,şekil,heykel
570,Figur::N,heykel,şekil
571,Figur::N,heykel,heykel
572,Puppe::N,kukla,kukla
573,Beutel::N,kese,kese
574,Beutel::N,kese,torba
575,Beutel::N,torba,kese
576,Beutel::N,torba,torba
577,Bündel::N,deste,deste
578,Tasche::N,çanta,çanta
579,Eimer::N,kova,kova
580,Deckel::N,kapak,kapak
581,Geschirr::N,kap kacak,kap kacak
582,Sack::N,torba,torba
583,Tasse::N,fincan,fincan
584,Topf::N,tencere,tencere
585,Kessel::N,kazan,kazan
586,Essen::N,yemek,yemek
587,Nahrung::N,gıda,gıda
588,Nahrung::N,gıda,besin
589,Nahrung::N,besin,gıda
590,Nahrung::N,besin,besin
591,Speise::N,yemek,yemek
592,Fleisch::N,et,et
593,Getreide::N,tahıl,tahıl
594,Getreide::N,tahıl,hububat
595,Getreide::N,hububat,tahıl
596,Getreide::N,hububat,hububat
597,Brei::N,ezme,ezme
598,Brot::N,ekmek,ekmek
599,Scheibe::N,dilim,dilim
600,Fett::N,yağ,yağ
601,Butter::N,tereyağı,tereyağı
602,Öl::N,yağ,yağ
603,Öl::N,yağ,akar yağ
604,Öl::N,akar yağ,yağ
605,Öl::N,akar yağ,akar yağ
606,Salz::N,tuz,tuz
607,Suppe::N,çorba,çorba
608,Honig::N,bal,bal
609,Milch::N,süt,süt
610,Tee::N,çay,çay
611,Leder::N,deri,deri
612,Leder::N,deri,meşin
613,Leder::N,meşin,deri
614,Leder::N,meşin,meşin
615,Wolle::N,yün,yün
616,Stoff::N,kumaş,kumaş
617,Nadel::N,iğne,iğne
618,Faden::N,tire,tire
619,Faden::N,tire,iplik
620,Faden::N,iplik,tire
621,Faden::N,iplik,iplik
622,Knopf::N,düğme,düğme
623,Knoten::N,düğüm,düğüm
624,Farbe::N,boya,boya
625,Kleidung::N,giyim,giyim
626,Hemd::N,gömlek,gömlek
627,Kragen::N,yaka,yaka
628,Ärmel::N,yen,yen
629,Ärmel::N,yen,elbise kolu
630,Ärmel::N,elbise kolu,yen
631,Ärmel::N,elbise kolu,elbise kolu
632,Hose::N,pantolon,pantolon
633,Gürtel::N,kuşak,kuşak
634,Mütze::N,bere,bere
635,Mütze::N,bere,kasket
636,Mütze::N,kasket,bere
637,Mütze::N,kasket,kasket
638,Schuh::N,kundura,kundura
639,Schuh::N,kundura,ayakkabı
640,Schuh::N,ayakkabı,kundura
641,Schuh::N,ayakkabı,ayakkabı
642,Stiefel::N,çizme,çizme
643,Ring::N,yüzük,yüzük
644,Band::N,bağ,bağ
645,Band::N,bağ,şerit
646,Band::N,şerit,bağ
647,Band::N,şerit,şerit
648,Kamm::N,tarak,tarak
649,Spiegel::N,ayna,ayna
650,Riemen::N,kayış,kayış
651,Schnur::N,ip,ip
652,Schnur::N,ip,sicim
653,Schnur::N,sicim,ip
654,Schnur::N,sicim,sicim
655,Leine::N,kayış,kayış
656,Decke::N,örtü,örtü
657,Decke::N,örtü,yorgan
658,Decke::N,yorgan,örtü
659,Decke::N,yorgan,yorgan
660,Kissen::N,yastık,yastık
661,Tuch::N,bez,bez
662,Handtuch::N,havlu,havlu
663,Kraft::N,güç,güç
664,Kraft::N,güç,kuvvet
665,Kraft::N,kuvvet,güç
666,Kraft::N,kuvvet,kuvvet
667,Stärke::N,kuvvet,kuvvet
668,Gesundheit::N,sağlık,sağlık
669,Krankheit::N,hastalık,hastalık
670,Schmerz::N,ağrı,ağrı
671,Schmerz::N,ağrı,sancı
672,Schmerz::N,sancı,ağrı
673,Schmerz::N,sancı,sancı
674,Wunde::N,yara,yara
675,Fieber::N,ateş,ateş
676,Arznei::N,ilâç,ilâç
677,Brücke::N,köprü,köprü
678,Brunnen::N,kuyu,kuyu
679,Brunnen::N,kuyu,çeşme
680,Brunnen::N,çeşme,kuyu
681,Brunnen::N,çeşme,çeşme
682,Weide::N,otlak,otlak
683,Pfad::N,patika,patika
684,Pfad::N,patika,keçiyolu
685,Pfad::N,keçiyolu,patika
686,Pfad::N,keçiyolu,keçiyolu
687,Weg::N,yol,yol
688,Straße::N,yol,yol
689,Straße::N,yol,cadde
690,Straße::N,cadde,yol
691,Straße::N,cadde,cadde
692,Dorf::N,köy,köy
693,Stadt::N,kent,kent
694,Stadt::N,kent,şehir
695,Stadt::N,şehir,kent
696,Stadt::N,şehir,şehir
697,Brief::N,mektup,mektup
698,Buch::N,kitap,kitap
699,Buchstabe::N,harf,harf
700,Zeitung::N,gazete,gazete
701,Leben::N,hayat,hayat
702,Tod::N,ölüm,ölüm
703,Grab::N,kabir,kabir
704,Kirche::N,kilise,kilise
705,Sünde::N,günah,günah
706,Gott::N,tanrı,tanrı
707,Arbeiter::N,işçi,işçi
708,Chef::N,şef,şef
709,Chef::N,şef,müdür
710,Chef::N,müdür,şef
711,Chef::N,müdür,müdür
712,Meister::N,usta,usta
713,Arzt::N,hekim,hekim
714,Arzt::N,hekim,doktor
715,Arzt::N,doktor,hekim
716,Arzt::N,doktor,doktor
717,Lehrer::N,hoca,hoca
718,Lehrer::N,hoca,öğretmen
719,Lehrer::N,öğretmen,hoca
720,Lehrer::N,öğretmen,öğretmen
721,Geld::N,para,para
722,Geschäft::N,ticaret,ticaret
723,Laden::N,dükkân,dükkân
724,Preis::N,fiyat,fiyat
725,Ware::N,mal,mal
726,Nutzen::N,fayda,fayda
727,Reichtum::N,servet,servet
728,Reichtum::N,servet,zenginlik
729,Reichtum::N,zenginlik,servet
730,Reichtum::N,zenginlik,zenginlik
731,Welt::N,dünya,dünya
732,Land::N,ülke,ülke
733,Staat::N,devlet,devlet
734,König::N,kral,kral
735,Macht::N,kudret,kudret
736,Macht::N,kudret,iktidar
737,Macht::N,iktidar,kudret
738,Macht::N,iktidar,iktidar
739,Grenze::N,had,had
740,Grenze::N,had,sınır
741,Grenze::N,sınır,had
742,Grenze::N,sınır,sınır
743,Krieg::N,savaş,savaş
744,Feind::N,düşman,düşman
745,Gewalt::N,zor,zor
746,Gewalt::N,zor,cebir
747,Gewalt::N,cebir,zor
748,Gewalt::N,cebir,cebir
749,Kampf::N,savaş,savaş
750,Bogen[Waffe]::N,yay,yay
751,Pfeil::N,ok,ok
752,Gewehr::N,tüfek,tüfek
753,Fehler::N,hata,hata
754,Fehler::N,hata,yanlış
755,Fehler::N,yanlış,hata
756,Fehler::N,yanlış,yanlış
757,Lüge::N,yalan,yalan
758,Schaden::N,zarar,zarar
759,Unglück::N,felâket,felâket
760,Unglück::N,felâket,talihsizlik
761,Unglück::N,talihsizlik,felâket
762,Unglück::N,talihsizlik,talihsizlik
763,Schuld::N,suç,suç
764,Schuld::N,suç,kabahat
765,Schuld::N,kabahat,suç
766,Schuld::N,kabahat,kabahat
767,Alter::N,yaş,yaş
768,Schluss::N,son,son
769,Zeit::N,zaman,zaman
770,Tag::N,gün,gün
771,Morgen::N,sabah,sabah
772,Mittag::N,öğle,öğle
773,Abend::N,akşam,akşam
774,Nacht::N,gece,gece
775,Woche::N,hafta,hafta
776,Monat::N,ay,ay
777,Jahr::N,yıl,yıl
778,Jahr::N,yıl,sene
779,Jahr::N,sene,yıl
780,Jahr::N,sene,sene
781,Frühling::N,ilkbahar,ilkbahar
782,Sommer::N,yaz,yaz
783,Herbst::N,güz,güz
784,Herbst::N,güz,sonbahar
785,Herbst::N,sonbahar,güz
786,Herbst::N,sonbahar,sonbahar
787,Winter::N,kış,kış
788,Januar::N,ocak,ocak
789,Februar::N,şubat,şubat
790,März::N,mart,mart
791,April::N,nisan,nisan
792,Mai::N,mayıs,mayıs
793,Juni::N,haziran,haziran
794,Juli::N,temmuz,temmuz
795,August::N,ağustos,ağustos
796,September::N,eylül,eylül
797,Oktober::N,ekim,ekim
798,November::N,kasım,kasım
799,Dezember::N,aralık,aralık
800,Montag::N,pazartesi,pazartesi
801,Dienstag::N,salı,salı
802,Mittwoch::N,çarşamba,çarşamba
803,Donnerstag::N,perşembe,perşembe
804,Freitag::N,cuma,cuma
805,Samstag::N,cumartesi,cumartesi
806,Sonntag::N,pazar,pazar
807,groß::A,büyük,büyük
808,klein::A,ufak,ufak
809,klein::A,ufak,küçük
810,klein::A,küçük,ufak
811,klein::A,küçük,küçük
812,lang::A,uzun,uzun
813,kurz::A,kısa,kısa
814,breit::A,enli,enli
815,breit::A,enli,geniş
816,breit::A,geniş,enli
817,breit::A,geniş,geniş
818,schmal::A,dar,dar
819,dicht::A,sık,sık
820,dicht::A,sık,yoğun
821,dicht::A,yoğun,sık
822,dicht::A,yoğun,yoğun
823,dick[Gegenstand]::A,kalın,kalın
