,Concept_ID,be,cy
801,ihr::PRN,вы,chi
802,sie::PRN,яны,hwy
803,was::FPRN,што,pa beth
804,wer::FPRN,хто,pwy
805,wo::FADV,дзе,ble
806,wo::FADV,дзе,ym mha le
807,wohin::FADV,куды,i ble
808,wohin::FADV,куды,i ba le
809,wie::FADV,як,sut
810,warum::FADV,чаму,pam
811,wieviel::FNUM,колькі,faint
812,eins::NUM,адзін,un
813,zwei::NUM,два,dau
814,drei::NUM,тры,tri
815,vier::NUM,чатыры,pedwar
816,fünf::NUM,пяць,pump
817,sechs::NUM,шесць,chwech
818,sieben::NUM,сем,saith
819,acht::NUM,восем,wyth
820,neun::NUM,дзевяць,naw
821,zehn::NUM,дзесяць,deg
822,elf::NUM,адзінаццаць,un ar ddeg
823,zwölf::NUM,дванаццаць,deuddeg
824,zwölf::NUM,дванаццаць,un deg dau
825,zwanzig::NUM,дваццаць,ugain
826,dreißig::NUM,трыццаць,tri deg
827,dreißig::NUM,трыццаць,deg ar hugain
828,vierzig::NUM,сорак,deugain
829,fünfzig::NUM,пядзесят,hanner cant
830,sechzig::NUM,шесдзесят,chwe deg
831,siebzig::NUM,семдзесят,saith deg
832,siebzig::NUM,семдзесят,deg a thrigain
833,achtzig::NUM,восемдзесят,wyth deg
834,achtzig::NUM,восемдзесят,pedar ugain
835,neunzig::NUM,дзевяноста,naw deg
836,neunzig::NUM,дзевяноста,deg a phedwar ugain
837,hundert::NUM,сто,cant
838,tausend::NUM,тысяча,mil
839,und::CNJ,і,a
840,und::CNJ,ды,a
841,oder::CNJ,або,neu
842,stehen::V,стаяць,sefyll
843,sitzen::V,сядзець,eistedd
844,liegen::V,ляжаць,gorwedd
845,hängen::V,вісець,hongian
846,werden::V,стаць,dod yn
847,werden::V,стаць,mynd yn
848,werden::V,зрабіцца,dod yn
849,werden::V,зрабіцца,mynd yn
850,passieren::V,трапіцца,digwydd
851,beginnen::V,пачацца,cychwyn
852,enden::V,кончыцца,gorffen
853,wechseln::V,мяняцца,newid
854,aufgehen[Sonne]::V,узысці,codi
855,untergehen[Sonne]::V,зайсці,machlud
856,scheinen[Sonne]::V,свяціць,tywynnu
857,donnern::V,грымець,taranu
858,wehen::V,дзьмуць,chwythu
859,strömen::V,ліцца,ffrydio
860,fließen::V,цячы,llifo
861,sich drehen::V,круціцца,troi
862,sich drehen::V,круціцца,cylchdroi
863,sich drehen::V,варочацца,troi
864,sich drehen::V,варочацца,cylchdroi
865,schwanken::V,хістацца,siglo
866,schwingen::V,гайдацца,siglo
867,schwingen::V,калыхацца,siglo
868,fallen::V,падаць,cwympo
869,brennen::V,гарэць,llosgi
870,rauchen::V,дымець,mygu
871,regnen::V,дажджыць,glawio
872,gefrieren::V,замерзнуць,rhewi
873,tauen::V,раставаць,toddi
874,tauen::V,раставаць,meirioli
875,schmelzen::V,плавіцца,toddi
876,trocknen::V,сохнуць,sychu
877,sieden::V,кіпець,berwi
878,faulen::V,гнісці,pydru
879,faulen::V,гнісці,braenu
880,verfaulen::V,згнісці,pydru
881,verfaulen::V,згнісці,dadfeilio
882,reißen::V,ірвацца,clecian
883,reißen::V,ірвацца,torri'n glats
884,versinken::V,тануць,suddo
885,vergehen::V,праходзіць,myned heibio
886,vergehen::V,праходзіць,pasio
887,erscheinen::V,зʼявіцца,ymddangos
888,verschwinden::V,знікнуць,diflannu
889,sinken::V,спадаць,syrthio
890,abnehmen::V,паменшыцца,lleihau
891,zunehmen::V,павялічвацца,cynyddu
892,steigen::V,паднімацца,codi
893,wachsen::V,расці,tyfu
894,glänzen::V,блішчаць,disgleirio
895,funkeln::V,бліскаць,pefrio
896,lärmen::V,шумець,cadw sŵn
897,lärmen::V,шумець,gwneud twrw
898,läuten::V,званіць,canu
899,klingeln::V,званіць,canu
900,klingeln::V,званіць,seinio
901,klirren::V,бразгаць,tincian
902,brausen::V,бушаваць,rhuo
903,rauschen::V,шастаць,siffrwd
904,rauschen::V,шастаць,chwithrwd
905,klingen::V,гучаць,seinio
906,bellen::V,брахаць,cyfarth
907,heulen::V,выць,udo
908,heulen::V,выць,oernadu
909,blasen::V,дзьмухнуць,chwythu
910,pfeifen::V,свістаць,chwibanu
911,schreien::V,крычаць,gweiddi
912,schreien::V,крычаць,bloeddio
913,stöhnen::V,стагнаць,griddfan
914,zittern::V,дрыжаць,crynu
915,leben::V,жыць,byw
916,geboren werden::V,нарадзіцца,cael eich geni
917,atmen::V,дыхаць,anadlu
918,trinken::V,піць,yfed
919,essen::V,есці,bwyta
920,schlucken::V,глытаць,llyncu
921,müde werden::V,стаміцца,blino
922,einschlafen::V,заснуць,mynd i gysgu
923,einschlafen::V,заснуць,syrthio i gysgu
924,schlafen::V,спаць,huno
925,schlafen::V,спаць,cysgu
926,aufwachen::V,рассыпацца,dihuno
927,aufstehen::V,устаць,codi
928,sich erholen::V,адпачываць,ymlacio
929,sich erholen::V,адпачываць,dadflino
930,krank werden::V,захварэць,mynd yn sâl
931,krank werden::V,захварэць,mynd yn wael
932,krank sein::V,хварэць,gwaelu
933,schmerzen::V,балець,brifo
934,husten::V,кашляць,pesychu
935,genesen::V,паправіцца,gwella
936,genesen::V,паправіцца,cael yn ôl
937,genesen::V,паздаравець,gwella
938,genesen::V,паздаравець,cael yn ôl
939,sterben::V,памерці,marw
940,umkommen::V,загінуць,trengi
941,sich bewegen::V,рухацца,symud
942,sich rühren::V,варушыцца,syflyd
943,sich erheben::V,устаць,codi
944,sich setzen::V,сесці,eistedd
945,hinfallen::V,упасці,cwympo
946,laufen::V,хадзіць,cerdded
947,schreiten::V,шагаць,camu
948,schreiten::V,крочыць,camu
949,spazierengehen::V,гуляць,mynd am dro
950,eilen::V,спяшацца,rhuthro
951,sich beeilen::V,спяшацца,brysio
952,sausen::V,імчацца,rhuthro
953,rennen::V,бегаць,rhedeg
954,springen::V,скакаць,llamu
955,springen::V,скакаць,neidio
956,klettern::V,лазіць,dringo
957,schaukeln::V,гайдацца,siglo
958,kriechen::V,поўзаць,cropian
959,schwimmen::V,плаваць,nofio
960,tauchen::V,ныраць,plymio
961,tauchen::V,ныраць,ymsuddo
962,rudern::V,веславаць,rhwyfo
963,fahren::V,ехаць,gyrru
964,fahren::V,ехаць,dreifio
965,fliegen::V,лятаць,hedfan
966,gehen::V,ісці,mynd
967,weggehen::V,пайсці,mynd
968,weggehen::V,пайсці,ymadael
969,abfahren::V,адʼяжджаць,ymadael
970,anhalten::V,спыніцца,stopio
971,anhalten::V,затрымацца,stopio
972,hineingehen::V,уваходзіць,mynd i mewn
973,eintreten::V,увайсці,mynd i
974,kommen::V,прыйсці,dod
975,ankommen::V,прыбыць,cyrraedd
976,zurückkommen::V,вярнуцца,dychwelyd
977,bleiben::V,застацца,aros
978,bleiben::V,застацца,sefyll
979,warten::V,чакаць,aros
980,warten::V,чакаць,disgwyl
981,erwarten::V,чакаць,disgwyl
982,suchen::V,шукаць,chwilio am
983,finden::V,знайсці,darganfod
984,versuchen::V,прабаваць,profi
985,versuchen::V,прабаваць,ceisio
986,vorbereiten::V,падрыхтаваць,paratoi
987,lieben::V,кахаць,caru
988,mögen::V,любіць,hoffi
989,lachen::V,смяяцца,chwerthin
990,rühren::V,расчуліць,cynhyrfu
991,weinen::V,плакаць,wylo
992,weinen::V,плакаць,llefain
993,schimpfen::V,лаяцца,grwgnach
994,sich ärgern::V,сердаваць,gofidio
995,sich fürchten::V,баяцца,ofni
996,fürchten::V,баяцца,arswydo
997,fliehen::V,уцякаць,ffoi
998,flüchten::V,уцячы,dianc
999,sehen::V,бачыць,gweld
1000,anschauen::V,паглядзець,syllu
1001,anschauen::V,паглядзець,edrych
1002,ansehen::V,глядзець,gwylio
1003,hören::V,чуць,clywed
1004,zuhören::V,слухаць,gwrando
1005,probieren::V,каштаваць,profi
1006,riechen::V,нюхаць,arogli
1007,fühlen::V,адчуваць,teimlo
1008,fühlen::V,адчуваць,clywed
1009,scheinen::V,здавацца,ymddangos
1010,zu sehen sein::V,віднецца,dod i'r golwg
1011,vernehmen::V,пачуць,clywed sôn am
1012,frieren::V,мёрзнуць,bod yn oer
1013,tun::V,рабіць,gwneud
1014,können::V,умець,gallu
1015,wollen::V,хацець,bod mewn angen
1016,anfangen::V,пачаць,dechrau
1017,beenden::V,закончыць,darfod
1018,beenden::V,закончыць,gorffen
1019,aufhören::V,перастаць,peidio
1020,gelingen::V,удацца,llwyddo
1021,geraten::V,аказацца,diweddu
1022,öffnen::V,адчыніць,agor
1023,schließen::V,зачыніць,cau
1024,stellen::V,паставіць,gosod
1025,setzen::V,пасадзіць,gosod
1026,legen::V,класці,gosod
1027,berühren::V,чапаць,cyffwrdd
1028,verbinden::V,звязаць,cysylltu
1029,bedecken::V,накрыць,gorchuddio
1030,aufhängen::V,павесіць,crogi
1031,aufhängen::V,павесіць,hongian
1032,anzünden::V,запаліць,cynnau
1033,aufheben::V,падняць,codi
1034,zurücklassen::V,пакінуць,gadael
1035,verlieren::V,згубіць,colli
1036,fallen lassen::V,упусціць,gollwng
1037,machen::V,зрабіць,gwneud
1038,herstellen::V,вырабіць,cynhyrchu
1039,bauen::V,будаваць,adeiladu
1040,reparieren::V,правіць,trwsio
1041,reparieren::V,правіць,atgyweirio
1042,verbessern::V,палепшыць,diwygio
1043,ändern::V,змяніць,altro
1044,graben::V,капаць,palu
1045,graben::V,капаць,cloddio
1046,beugen::V,сагнуць,plygu
1047,biegen::V,пагнуць,plygu
1048,drehen::V,вярцець,troelli
1049,wenden::V,павярнуць,troi
1050,umdrehen::V,перавярнуць,troi
1051,heben::V,падымаць,codi
1052,hochheben::V,падняць,dyrchafu
1053,ergreifen::V,схапіць,gafael
1054,ergreifen::V,схваціць,gafael
1055,halten::V,трымаць,dal
1056,drücken::V,націскаць,pwyso
1057,drücken::V,націскаць,gwasgu
1058,schieben::V,пхаць,gwthio
1059,schieben::V,штурхаць,gwthio
1060,kratzen::V,скрэбці,crafu
1061,lecken::V,лізаць,llyfu
1062,beißen::V,кусаць,cnoi
1063,beißen::V,кусаць,brathu
1064,abreißen::V,адарваць,tynnu ymaith
1065,abschneiden::V,адрэзаць,torri
1066,binden::V,вязаць,clymu
1067,stecken::V,уваткнуць,plannu
1068,brechen::V,зламаць,torri
1069,klopfen::V,стукаць,taro
1070,hauen::V,біць,taro
1071,kleben::V,клеіць,gludio
1072,reiben::V,церці,rhwbio
1073,streichen::V,намазаць,taenu
1074,schleifen::V,тачыць,hogi
1075,schneiden::V,рэзаць,torri
1076,rütteln::V,хістаць,ysgytio
1077,schütteln::V,трэсці,siglo
1078,schütteln::V,трэсці,ysgwyd
1079,schwenken::V,махаць,siglo
1080,schütten::V,наліць,tywallt
1081,füllen::V,напоўніць,llenwi
1082,einwickeln::V,загарнуць,lapio
1083,tragen::V,несці,cludo
1084,schleppen::V,цягнуць,llusgo
1085,ziehen::V,цягнуць,tynnu
1086,aufbewahren::V,захоўваць,cadw
1087,werfen::V,кідаць,taflu
1088,fangen::V,лавіць,dal
1089,packen::V,схапіць,cipio
1090,packen::V,схапіць,crafangu
1091,packen::V,схваціць,cipio
1092,packen::V,схваціць,crafangu
1093,verstecken::V,схаваць,celu
1094,verstecken::V,схаваць,cuddio
1095,teilen::V,раздзяліць,rhannu
1096,schicken::V,пасылаць,anfon
1097,bringen::V,прынесці,dod â
1098,hinzufügen::V,дабавіць,chwanegu
1099,bekommen::V,дастаць,cael
1100,erhalten::V,атрымаць,derbyn
1101,nehmen::V,ўзяць,cymryd
1102,wählen::V,выбраць,dewis
1103,auswählen::V,адабраць,dethol
1104,bewahren::V,захаваць,cadw
1105,behindern::V,перашкаджаць,atal
1106,behindern::V,перашкаджаць,rhwystro
1107,verderben::V,сапсаваць,difetha
1108,beschädigen::V,пашкодзіць,niweidio
1109,zerbrechen::V,разбіць,torri
1110,zerreißen::V,разадраць,rhwygo
1111,zerstören::V,разбурыць,dinistrio
1112,verbrennen::V,спаліць,llosgi
1113,geben::V,даць,rhoi
1114,reichen::V,перадаць,estyn
1115,schenken::V,дарыць,rhoddi
1116,versprechen::V,абяцаць,addo
1117,wünschen::V,жадаць,dymuno
1118,loben::V,хваліць,canmol
1119,küssen::V,цалаваць,cusanu
1120,wiegen::V,гушкаць,siglo
1121,wiegen::V,калыхаць,siglo
1122,zudecken::V,накрыць,gorchuddio
1123,wecken::V,пабудзіць,deffro
1124,zeigen::V,паказаць,dangos
1125,führen::V,весці,arwain
1126,lehren::V,вучыць,dysgu
1127,unterrichten::V,выкладаць,hyfforddi
1128,aufziehen::V,выхаваць,dod i fyny
1129,leiten::V,кіраваць,arwain
1130,antreiben::V,падганяць,annog
1131,lassen::V,прымусіць,gadael
1132,einladen::V,запрасіць,gwahodd
1133,vereinigen::V,абʼяднаць,uno
1134,vereinigen::V,абʼяднаць,cyfuno
1135,besuchen::V,наведаць,ymweld â
1136,treffen::V,сустрэць,cwrdd
1137,treffen::V,сустрэць,cyfarfod
1138,sich versammeln::V,сабрацца,casglu
1139,sich versammeln::V,сабрацца,cynnull
1140,spielen::V,гуляць,chwarae
1141,singen::V,пець,canu
1142,singen::V,спяваць,canu
1143,tanzen::V,танцаваць,dawnsio
1144,sich trennen::V,расстацца,ymwahanu
1145,verlassen::V,пакінуць,gadael
1146,retten::V,выратаваць,achub
1147,bewachen::V,ахоўваць,gwarchod
1148,schützen::V,уберагаць,noddi
1149,verteidigen::V,абараніць,amddiffyn
1150,sich schlagen::V,біцца,ffraeo
1151,sich schlagen::V,біцца,terfysgu
1152,sich schlagen::V,драцца,ffraeo
1153,sich schlagen::V,драцца,terfysgu
1154,schießen::V,страляць,saethu
1155,siegen::V,перамагчы,ennill
1156,ärgern::V,злаваць,cythruddo
1157,schlagen::V,ударыць,curo
1158,treten::V,штурхаць,cicio
1159,stechen::V,укалоць,pigo
1160,stoßen::V,папхнуць,gwthio
1161,stehlen::V,украсці,dwyn
1162,stehlen::V,украсці,lladrata
1163,stören::V,перашкодзіць,aflonyddu
1164,belästigen::V,дакучаць,trafferthu
1165,verbergen::V,скрыць,cuddio
1166,verbergen::V,схаваць,cuddio
1167,täuschen::V,падмануць,twyllo
1168,betrügen::V,змахляваць,hocedu
1169,töten::V,забіць,lladd
1170,wohnen::V,жыць,byw
1171,arbeiten::V,працаваць,gweithio
1172,sammeln::V,сабраць,casglu
1173,pflücken::V,зрываць,casglu
1174,jagen::V,паляваць,hela
1175,fischen::V,рыбачыць,pysgota
1176,fassen::V,злавіць,dal
1177,hüten::V,пасвіць,bugeilio
1178,treiben::V,гнаць,gyrru
1179,anbinden::V,прывязаць,clymu
1180,füttern::V,карміць,porthi
1181,melken::V,даіць,godro
1182,hacken::V,сячы,torri
1183,gießen::V,паліць,dyfrhau
1184,reifen::V,паспець,aeddfedu
1185,zubereiten::V,зварыць,coginio
1186,zubereiten::V,згатаваць,coginio
1187,kochen::V,варыць,berwi
1188,backen::V,пячы,pobi
1189,backen::V,пячы,crasu
1190,braten::V,смажыць,ffrio
1191,umrühren::V,перамяшаць,cyffroi
1192,stricken::V,вязаць,gwau
1193,nähen::V,шыць,gwnïo
1194,färben::V,пафарбаваць,lliwio
1195,reinigen::V,ачысціць,glanhau
1196,waschen::V,мыць,golchi
1197,abwischen::V,выцерці,sychu
1198,spülen::V,паласкаць,streulio
1199,fegen::V,падмятаць,ysgubo
1200,kehren::V,месці,ysgubo
1201,baden::V,купацца,cael bath
1202,sich waschen::V,мыцца,ymolchi
1203,ausziehen::V,зняць,tynnu
1204,anziehen::V,надзець,gwisgo
1205,sich anziehen::V,адзецца,ymwisgo
1206,kämmen::V,прычасаць,cribo
1207,schmücken::V,аздобіць,harddu
1208,schmücken::V,аздобіць,addurno
1209,sagen::V,сказаць,dweud
1210,sprechen::V,гаварыць,llefaru
1211,reden::V,размаўляць,siarad
1212,sich unterhalten::V,гутарыць,sgwrsio
1213,fragen::V,спытаць,gofyn
1214,bitten::V,прасіць,gofyn am
1215,erzählen::V,расказаць,dweud
1216,mitteilen::V,паведаміць,cyfleu
1217,nennen::V,назваць,enwi
1218,rufen::V,зваць,galw
1219,prahlen::V,хваліцца,brolio
1220,prahlen::V,хваліцца,ymffrostio
1221,übersetzen::V,перакласці,cyfieithu
1222,denken::V,думаць,meddwl
1223,glauben::V,верыць,credu
1224,glauben::V,верыць,coelio
1225,bemerken::V,заўважыць,sylwi
1226,erkennen::V,пазнаць,adnabod
1227,begreifen::V,спасцігнуць,amgyffred
1228,verstehen::V,пачуць,deall
1229,lernen::V,вучыцца,dysgu
1230,wissen::V,знаць,gwybod
1231,sich erinnern an::V,памятаць,cofio
1232,vergessen::V,забыць,anghofio
1233,messen::V,мераць,mesur
1234,zählen::V,лічыць,cyfrif
1235,rechnen::V,лічыць,cyfrifo
1236,lesen::V,чытаць,darllen
1237,malen::V,маляваць,peintio
1238,zeichnen::V,рысаваць,tynnu
1239,schreiben::V,пісаць,ysgrifennu
1240,besitzen::V,мець,meddu
1241,kaufen::V,купіць,prynu
1242,verkaufen::V,прадаць,gwerthu
1243,bezahlen::V,заплаціць,talu am
1244,zahlen::V,плаціць,talu
1245,beherrschen::V,уладаць,rheoli
1246,beherrschen::V,уладаць,llywodraethu
1247,beherrschen::V,валодаць,rheoli
1248,beherrschen::V,валодаць,llywodraethu
1249,ertragen::V,выцерпець,dioddef
